Date,Adj Close_REFEX.NS,Close_REFEX.NS,High_REFEX.NS,Low_REFEX.NS,Open_REFEX.NS,Volume_REFEX.NS,Date
2020-07-13,9.456679344177246,9.619999885559082,10.170000076293945,9.050000190734863,9.050000190734863,2478530,2020-07-13
2020-07-20,9.495999336242676,9.65999984741211,10.140000343322754,9.270000457763672,9.789999961853027,3496575,2020-07-20
2020-07-27,10.036661148071289,10.210000038146973,10.5,9.319999694824219,9.6899995803833,3715035,2020-07-27
2020-08-03,10.105474472045898,10.279999732971191,10.829999923706055,9.8100004196167,10.359999656677246,3776940,2020-08-03
2020-08-10,9.437018394470215,9.600000381469727,10.420000076293945,9.5,10.399999618530273,2138080,2020-08-10
2020-08-17,9.771245956420898,9.9399995803833,10.5,9.520000457763672,9.609999656677246,2599665,2020-08-17
2020-08-24,9.663113594055176,9.829999923706055,10.520000457763672,9.710000038146973,10.260000228881836,2388665,2020-08-24
2020-08-31,9.083128929138184,9.239999771118164,9.960000038146973,9.130000114440918,9.84000015258789,1687120,2020-08-31
2020-09-07,9.033978462219238,9.1899995803833,9.5,8.5,9.220000267028809,1182065,2020-09-07
2020-09-14,9.535320281982422,9.699999809265137,11.0,8.670000076293945,9.329999923706055,4984600,2020-09-14
2020-09-21,9.092960357666016,9.25,9.890000343322754,8.630000114440918,9.890000343322754,1923180,2020-09-21
2020-09-28,8.974997520446777,9.130000114440918,9.569999694824219,9.0600004196167,9.569999694824219,863235,2020-09-28
2020-10-05,9.05363941192627,9.210000038146973,9.699999809265137,9.149999618530273,9.279999732971191,1323450,2020-10-05
2020-10-12,10.49868392944336,10.680000305175781,10.680000305175781,8.829999923706055,9.369999885559082,6411485,2020-10-12
2020-10-19,9.604132652282715,9.770000457763672,11.479999542236328,9.489999771118164,11.479999542236328,7999230,2020-10-19
2020-10-26,9.161771774291992,9.319999694824219,9.989999771118164,9.220000267028809,9.800000190734863,1305870,2020-10-26
2020-11-02,9.250244140625,9.40999984741211,9.539999961853027,9.020000457763672,9.489999771118164,906705,2020-11-02
2020-11-09,11.521027565002441,11.720000267028809,12.0,9.399999618530273,9.600000381469727,8116815,2020-11-09
2020-11-16,16.790029525756836,17.079999923706055,20.3799991607666,11.229999542236328,11.229999542236328,27598865,2020-11-16
2020-11-23,17.389673233032227,17.690000534057617,18.09000015258789,15.800000190734863,16.420000076293945,12155825,2020-11-23
2020-11-30,22.973241806030273,23.3700008392334,23.3700008392334,17.690000534057617,17.690000534057617,21276305,2020-11-30
2020-12-07,21.5281982421875,21.899999618530273,24.280000686645508,20.049999237060547,24.0,12786355,2020-12-07
2020-12-14,20.151966094970703,20.5,22.399999618530273,20.399999618530273,22.399999618530273,4784130,2020-12-14
2020-12-21,20.800762176513672,21.15999984741211,21.43000030517578,18.510000228881836,20.579999923706055,7150020,2020-12-21
2020-12-28,18.93301773071289,19.260000228881836,21.399999618530273,19.0,21.200000762939453,1713415,2020-12-28
2021-01-04,19.444190979003906,19.780000686645508,20.1200008392334,17.600000381469727,19.399999618530273,2028595,2021-01-04
2021-01-11,18.382524490356445,18.700000762939453,20.200000762939453,18.209999084472656,20.100000381469727,930260,2021-01-11
2021-01-18,18.341888427734375,18.469999313354492,20.09000015258789,18.020000457763672,18.600000381469727,2388645,2021-01-18
2021-01-25,18.86821174621582,19.0,19.040000915527344,17.200000762939453,19.040000915527344,2109820,2021-01-25
2021-02-01,19.046964645385742,19.18000030517578,20.75,18.540000915527344,19.56999969482422,3833330,2021-02-01
2021-02-08,21.003299713134766,21.149999618530273,22.969999313354492,19.100000381469727,19.18000030517578,9523535,2021-02-08
2021-02-15,17.646743774414062,17.770000457763672,19.040000915527344,16.860000610351562,19.040000915527344,9766245,2021-02-15
2021-02-22,17.587158203125,17.709999084472656,18.540000915527344,16.09000015258789,18.290000915527344,2082430,2021-02-22
2021-03-01,17.497785568237305,17.6200008392334,18.229999542236328,17.329999923706055,18.0,2018470,2021-03-01
2021-03-08,17.309101104736328,17.43000030517578,18.200000762939453,17.299999237060547,18.0,1111050,2021-03-08
2021-03-15,16.29617691040039,16.40999984741211,17.780000686645508,15.09000015258789,17.600000381469727,1838185,2021-03-15
2021-03-22,16.673542022705078,16.790000915527344,18.100000381469727,15.550000190734863,16.399999618530273,2061820,2021-03-22
2021-03-29,18.73911476135254,18.8700008392334,19.5,16.790000915527344,16.790000915527344,5684485,2021-03-29
2021-04-05,20.169124603271484,20.309999465942383,20.700000762939453,17.600000381469727,18.799999237060547,6031075,2021-04-05
2021-04-12,20.66565704345703,20.809999465942383,22.600000381469727,18.0,20.200000762939453,12713285,2021-04-12
2021-04-19,29.414552688598633,29.6200008392334,29.6200008392334,19.239999771118164,20.799999237060547,30077535,2021-04-19
2021-04-26,25.243680953979492,25.420000076293945,32.380001068115234,24.190000534057617,31.309999465942383,28823755,2021-04-26
2021-05-03,26.981544494628906,27.170000076293945,28.479999542236328,24.43000030517578,24.600000381469727,9066250,2021-05-03
2021-05-10,25.928895950317383,26.110000610351562,28.440000534057617,25.829999923706055,27.469999313354492,3460265,2021-05-10
2021-05-17,27.468143463134766,27.65999984741211,28.399999618530273,26.139999389648438,26.139999389648438,5271020,2021-05-17
2021-05-24,29.066978454589844,29.270000457763672,31.739999771118164,27.899999618530273,27.920000076293945,17633440,2021-05-24
2021-05-31,28.709476470947266,28.90999984741211,29.989999771118164,26.6200008392334,29.600000381469727,4582000,2021-05-31
2021-06-07,29.305313110351562,29.510000228881836,31.579999923706055,27.020000457763672,29.989999771118164,5946360,2021-06-07
2021-06-14,27.87529945373535,28.06999969482422,30.329999923706055,26.860000610351562,30.31999969482422,2823745,2021-06-14
2021-06-21,31.807832717895508,32.029998779296875,33.380001068115234,27.6299991607666,28.0,15633470,2021-06-21
2021-06-28,29.345035552978516,29.549999237060547,33.79999923706055,28.40999984741211,32.400001525878906,9021480,2021-06-28
2021-07-05,28.203012466430664,28.399999618530273,29.989999771118164,27.0,29.989999771118164,4738145,2021-07-05
2021-07-12,27.329116821289062,27.520000457763672,29.0,27.399999618530273,28.8799991607666,2556100,2021-07-12
2021-07-19,26.763071060180664,26.950000762939453,27.979999542236328,26.309999465942383,27.399999618530273,3194220,2021-07-19
2021-07-26,27.91502571105957,28.110000610351562,28.440000534057617,26.700000762939453,27.280000686645508,3378055,2021-07-26
2021-08-02,27.994470596313477,28.190000534057617,30.399999618530273,27.639999389648438,28.5,4274235,2021-08-02
2021-08-09,26.892168045043945,27.079999923706055,28.760000228881836,24.040000915527344,28.760000228881836,3559465,2021-08-09
2021-08-16,24.86631965637207,25.040000915527344,27.940000534057617,24.700000762939453,27.940000534057617,1546665,2021-08-16
2021-08-23,30.57643699645996,30.790000915527344,34.540000915527344,25.040000915527344,25.040000915527344,36347035,2021-08-23
2021-08-30,31.18220329284668,31.399999618530273,32.45000076293945,30.0,31.06999969482422,10430490,2021-08-30
2021-09-06,31.68866539001465,31.90999984741211,33.59000015258789,30.200000762939453,31.34000015258789,10808945,2021-09-06
2021-09-13,30.139488220214844,30.350000381469727,34.68000030517578,30.200000762939453,31.90999984741211,7084190,2021-09-13
2021-09-20,29.862627029418945,29.979999542236328,31.6299991607666,29.040000915527344,30.290000915527344,4950220,2021-09-20
2021-09-27,29.434310913085938,29.549999237060547,30.520000457763672,27.3700008392334,30.469999313354492,3096170,2021-09-27
2021-10-04,29.38450813293457,29.5,31.0,29.0,29.600000381469727,2345295,2021-10-04
2021-10-11,29.46419334411621,29.579999923706055,30.889999389648438,29.399999618530273,30.149999618530273,2563050,2021-10-11
2021-10-18,27.701122283935547,27.809999465942383,29.979999542236328,27.049999237060547,29.719999313354492,3082395,2021-10-18
2021-10-25,25.420089721679688,25.520000457763672,28.15999984741211,24.6200008392334,27.90999984741211,2809920,2021-10-25
2021-11-01,25.5794620513916,25.68000030517578,26.600000381469727,25.260000228881836,25.440000534057617,2065375,2021-11-01
2021-11-08,26.027700424194336,26.1299991607666,27.5,25.020000457763672,25.799999237060547,3615950,2021-11-08
2021-11-15,25.350364685058594,25.450000762939453,26.68000030517578,25.110000610351562,25.739999771118164,1544730,2021-11-15
2021-11-22,25.62926483154297,25.729999542236328,27.0,24.469999313354492,25.780000686645508,3102530,2021-11-22
2021-11-29,24.643142700195312,24.739999771118164,26.0,23.809999465942383,25.760000228881836,2386545,2021-11-29
2021-12-06,25.350364685058594,25.450000762939453,26.0,24.450000762939453,24.969999313354492,1363245,2021-12-06
2021-12-13,24.922046661376953,25.020000457763672,25.950000762939453,24.799999237060547,25.600000381469727,1914415,2021-12-13
2021-12-20,24.165021896362305,24.260000228881836,25.469999313354492,23.200000762939453,25.020000457763672,1715430,2021-12-20
2021-12-27,28.20912742614746,28.31999969482422,30.040000915527344,23.649999618530273,24.260000228881836,10595655,2021-12-27
2022-01-03,26.784725189208984,26.889999389648438,28.670000076293945,26.049999237060547,28.389999389648438,5340785,2022-01-03
2022-01-10,27.531789779663086,27.639999389648438,29.100000381469727,27.0,27.0,4119755,2022-01-10
2022-01-17,26.724960327148438,26.829999923706055,28.0,26.440000534057617,27.84000015258789,1906190,2022-01-17
2022-01-24,26.117347717285156,26.219999313354492,27.979999542236328,24.239999771118164,26.3799991607666,2470200,2022-01-24
2022-01-31,26.406213760375977,26.510000228881836,28.200000762939453,26.200000762939453,26.399999618530273,2266455,2022-01-31
2022-02-07,25.818523406982422,25.920000076293945,27.0,25.18000030517578,26.489999771118164,1576150,2022-02-07
2022-02-14,25.669111251831055,25.770000457763672,27.979999542236328,24.540000915527344,24.809999465942383,2695910,2022-02-14
2022-02-21,24.732789993286133,24.829999923706055,26.34000015258789,23.399999618530273,25.209999084472656,2189125,2022-02-21
2022-02-28,24.3343563079834,24.43000030517578,25.399999618530273,23.6200008392334,24.600000381469727,961900,2022-02-28
2022-03-07,24.443927764892578,24.540000915527344,25.139999389648438,21.260000228881836,24.399999618530273,1269220,2022-03-07
2022-03-14,24.872241973876953,24.969999313354492,25.899999618530273,24.329999923706055,24.329999923706055,2008500,2022-03-14
2022-03-21,24.643142700195312,24.739999771118164,26.110000610351562,24.600000381469727,25.360000610351562,1863045,2022-03-21
2022-03-28,24.543533325195312,24.639999389648438,25.079999923706055,23.739999771118164,24.799999237060547,1421060,2022-03-28
2022-04-04,27.073589324951172,27.18000030517578,28.780000686645508,24.639999389648438,24.959999084472656,3641930,2022-04-04
2022-04-11,26.206995010375977,26.309999465942383,28.31999969482422,26.0,27.200000762939453,1627920,2022-04-11
2022-04-18,25.669111251831055,25.770000457763672,26.790000915527344,25.209999084472656,26.18000030517578,1101895,2022-04-18
2022-04-25,24.862279891967773,24.959999084472656,25.770000457763672,24.6200008392334,25.700000762939453,987525,2022-04-25
2022-05-02,23.726743698120117,23.81999969482422,25.190000534057617,23.360000610351562,25.0,816310,2022-05-02
2022-05-09,24.254669189453125,24.350000381469727,28.399999618530273,23.25,27.399999618530273,9585500,2022-05-09
2022-05-16,23.98572540283203,24.079999923706055,25.399999618530273,23.200000762939453,24.649999618530273,1839505,2022-05-16
2022-05-23,23.079288482666016,23.170000076293945,24.520000457763672,21.809999465942383,24.3799991607666,1250755,2022-05-23
2022-05-30,23.627134323120117,23.719999313354492,24.600000381469727,23.280000686645508,23.450000762939453,793470,2022-05-30
2022-06-06,23.48768424987793,23.579999923706055,25.010000228881836,23.1200008392334,23.969999313354492,880600,2022-06-06
2022-06-13,21.22657012939453,21.309999465942383,23.31999969482422,21.010000228881836,23.190000534057617,825545,2022-06-13
2022-06-20,20.638879776000977,20.719999313354492,21.610000610351562,19.690000534057617,21.399999618530273,784765,2022-06-20
2022-06-27,22.123046875,22.209999084472656,24.25,21.059999465942383,21.360000610351562,1860465,2022-06-27
2022-07-04,22.680856704711914,22.770000457763672,23.739999771118164,22.0,22.5,935550,2022-07-04
2022-07-11,22.670894622802734,22.760000228881836,23.600000381469727,22.540000915527344,22.729999542236328,710710,2022-07-11
2022-07-18,23.776548385620117,23.8700008392334,24.350000381469727,22.450000762939453,23.09000015258789,908250,2022-07-18
2022-07-25,23.75662612915039,23.850000381469727,24.3799991607666,23.049999237060547,24.18000030517578,707110,2022-07-25
2022-08-01,26.24683952331543,26.350000381469727,26.90999984741211,24.030000686645508,24.030000686645508,3582900,2022-08-01
2022-08-08,24.503690719604492,24.600000381469727,27.010000228881836,23.780000686645508,26.989999771118164,1655475,2022-08-08
2022-08-15,25.918132781982422,26.020000457763672,27.100000381469727,24.600000381469727,24.600000381469727,1691545,2022-08-15
2022-08-22,27.491945266723633,27.600000381469727,28.8799991607666,25.399999618530273,25.84000015258789,3075350,2022-08-22
2022-08-29,27.481983184814453,27.59000015258789,29.739999771118164,26.700000762939453,26.700000762939453,4488370,2022-08-29
2022-09-05,28.926307678222656,29.040000915527344,32.20000076293945,27.889999389648438,27.899999618530273,6790135,2022-09-05
2022-09-12,34.185638427734375,34.31999969482422,38.34000015258789,29.059999465942383,29.110000610351562,20223905,2022-09-12
2022-09-19,33.109867095947266,33.2400016784668,38.34000015258789,33.0,34.400001525878906,7611775,2022-09-19
2022-09-26,32.65166473388672,32.779998779296875,34.400001525878906,29.729999542236328,33.77000045776367,5131395,2022-09-26
2022-10-03,32.24327087402344,32.369998931884766,33.31999969482422,31.600000381469727,32.79999923706055,1989840,2022-10-03
2022-10-10,31.20734214782715,31.329999923706055,32.77000045776367,30.290000915527344,32.2599983215332,1886345,2022-10-10
2022-10-17,29.205211639404297,29.31999969482422,31.670000076293945,29.049999237060547,31.670000076293945,2889750,2022-10-17
2022-10-24,31.49620819091797,31.6200008392334,32.65999984741211,29.110000610351562,29.110000610351562,2791855,2022-10-24
2022-10-31,34.48446273803711,34.619998931884766,35.0,30.600000381469727,32.08000183105469,4586655,2022-10-31
2022-11-07,44.08671951293945,44.2599983215332,48.20000076293945,33.869998931884766,34.93000030517578,21473900,2022-11-07
2022-11-14,44.93339538574219,45.11000061035156,50.540000915527344,42.2400016784668,43.20000076293945,11071190,2022-11-14
2022-11-21,50.461666107177734,50.65999984741211,54.380001068115234,44.619998931884766,45.0,12999595,2022-11-21
2022-11-28,60.781105041503906,61.02000045776367,67.0,50.83000183105469,52.11000061035156,26530985,2022-11-28
2022-12-05,55.02373504638672,55.2400016784668,63.599998474121094,54.97999954223633,58.709999084472656,8759755,2022-12-05
2022-12-12,52.36418914794922,52.56999969482422,60.400001525878906,52.0,55.9900016784668,4030685,2022-12-12
2022-12-19,46.58689498901367,46.77000045776367,57.2400016784668,46.77000045776367,52.0,4528200,2022-12-19
2022-12-26,55.452049255371094,55.66999816894531,55.81999969482422,45.0,45.20000076293945,6057950,2022-12-26
2023-01-02,53.34035110473633,53.54999923706055,56.560001373291016,53.0,54.79999923706055,2357825,2023-01-02
2023-01-09,54.057533264160156,54.27000045776367,54.41999816894531,51.04999923706055,54.20000076293945,1738430,2023-01-09
2023-01-16,51.995635986328125,52.20000076293945,56.2599983215332,52.0,55.15999984741211,1821020,2023-01-16
2023-01-23,49.83413314819336,50.029998779296875,53.560001373291016,49.22999954223633,52.119998931884766,1210900,2023-01-23
2023-01-30,57.82273483276367,58.04999923706055,58.04999923706055,48.709999084472656,50.029998779296875,5023720,2023-01-30
2023-02-06,55.91025161743164,56.130001068115234,61.310001373291016,53.869998931884766,59.599998474121094,4440120,2023-02-06
2023-02-13,54.376277923583984,54.59000015258789,59.189998626708984,54.20000076293945,56.130001068115234,2907160,2023-02-13
2023-02-20,53.190940856933594,53.400001525878906,55.9900016784668,50.0,54.040000915527344,2319960,2023-02-20
2023-02-27,51.36810302734375,51.56999969482422,54.63999938964844,50.5,54.63999938964844,1719970,2023-02-27
2023-03-06,51.26849365234375,51.470001220703125,53.08000183105469,50.060001373291016,52.34000015258789,1164895,2023-03-06
2023-03-13,46.53709411621094,46.720001220703125,51.959999084472656,45.119998931884766,51.959999084472656,2021450,2023-03-13
2023-03-20,47.07497787475586,47.2599983215332,49.599998474121094,46.0,46.79999923706055,1985880,2023-03-20
2023-03-27,47.3538818359375,47.540000915527344,48.38999938964844,43.9900016784668,48.38999938964844,1468420,2023-03-27
2023-04-03,54.804595947265625,55.02000045776367,55.02000045776367,47.709999084472656,49.400001525878906,3067005,2023-04-03
2023-04-10,58.80885696411133,59.040000915527344,63.97999954223633,55.20000076293945,55.400001525878906,8928575,2023-04-10
