Date,Adj Close_VIKASECO.NS,Close_VIKASECO.NS,High_VIKASECO.NS,Low_VIKASECO.NS,Open_VIKASECO.NS,Volume_VIKASECO.NS,Date
2021-07-05,1.858402967453003,1.858402967453003,2.074496030807495,1.8151839971542358,1.9016220569610596,10997857,2021-07-05
2021-07-12,1.5990910530090332,1.5990910530090332,1.7719659805297852,1.5990910530090332,1.7719659805297852,84278897,2021-07-12
2021-07-19,1.8151839971542358,1.8151839971542358,1.8151839971542358,1.5558719635009766,1.5558719635009766,24386936,2021-07-19
2021-07-26,1.9016220569610596,1.9016220569610596,2.1609339714050293,1.9016220569610596,1.9016220569610596,104164028,2021-07-26
2021-08-02,2.031277894973755,2.031277894973755,2.1177148818969727,1.8151839971542358,1.858402967453003,66177363,2021-08-02
2021-08-09,1.9448399543762207,1.9448399543762207,2.1177148818969727,1.858402967453003,2.074496030807495,30077095,2021-08-09
2021-08-16,1.9880590438842773,1.9880590438842773,2.031277894973755,1.858402967453003,1.9448399543762207,22565608,2021-08-16
2021-08-23,1.8151839971542358,1.8151839971542358,2.031277894973755,1.7719659805297852,1.9880590438842773,37488271,2021-08-23
2021-08-30,1.728747010231018,1.728747010231018,1.9448399543762207,1.685528039932251,1.8151839971542358,52128894,2021-08-30
2021-09-06,1.858402967453003,1.858402967453003,1.9448399543762207,1.728747010231018,1.7719659805297852,25569134,2021-09-06
2021-09-13,1.8151839971542358,1.8151839971542358,1.9448399543762207,1.7719659805297852,1.858402967453003,26198703,2021-09-13
2021-09-20,1.9016220569610596,1.9016220569610596,1.9880590438842773,1.728747010231018,1.7719659805297852,33249238,2021-09-20
2021-09-27,1.8151839971542358,1.8151839971542358,1.9448399543762207,1.7719659805297852,1.9448399543762207,23449210,2021-09-27
2021-10-04,1.8151839971542358,1.8151839971542358,1.858402967453003,1.728747010231018,1.8151839971542358,27545230,2021-10-04
2021-10-11,1.8151839971542358,1.8151839971542358,1.9448399543762207,1.728747010231018,1.8151839971542358,32390100,2021-10-11
2021-10-18,1.8151839971542358,1.8151839971542358,2.074496030807495,1.7719659805297852,1.858402967453003,42808057,2021-10-18
2021-10-25,1.728747010231018,1.728747010231018,1.858402967453003,1.685528039932251,1.858402967453003,30725522,2021-10-25
2021-11-01,1.7719659805297852,1.7719659805297852,1.7719659805297852,1.685528039932251,1.7719659805297852,12279726,2021-11-01
2021-11-08,1.7719659805297852,1.7719659805297852,1.858402967453003,1.728747010231018,1.7719659805297852,24943727,2021-11-08
2021-11-15,1.9880590438842773,1.9880590438842773,1.9880590438842773,1.728747010231018,1.728747010231018,36311042,2021-11-15
2021-11-22,2.5,2.5,2.5999999046325684,2.1177148818969727,2.1609339714050293,139870517,2021-11-22
2021-11-29,2.200000047683716,2.200000047683716,2.4000000953674316,2.0,2.4000000953674316,10713820,2021-11-29
2021-12-06,2.299999952316284,2.299999952316284,2.3499999046325684,2.0999999046325684,2.299999952316284,20854191,2021-12-06
2021-12-13,2.3499999046325684,2.3499999046325684,2.5,2.299999952316284,2.4000000953674316,31431812,2021-12-13
2021-12-20,2.4000000953674316,2.4000000953674316,2.450000047683716,2.1500000953674316,2.3499999046325684,19698625,2021-12-20
2021-12-27,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.3499999046325684,2.450000047683716,16167534,2021-12-27
2022-01-03,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.0,3.0,14708099,2022-01-03
2022-01-10,4.449999809265137,4.449999809265137,4.449999809265137,3.75,3.75,70322460,2022-01-10
2022-01-17,5.550000190734863,5.550000190734863,5.550000190734863,4.650000095367432,4.650000095367432,8730348,2022-01-17
2022-01-24,6.599999904632568,6.599999904632568,6.650000095367432,5.300000190734863,5.800000190734863,127235522,2022-01-24
2022-01-31,5.699999809265137,5.699999809265137,6.900000095367432,5.25,6.900000095367432,37800440,2022-01-31
2022-02-07,5.75,5.75,6.199999809265137,5.199999809265137,5.800000190734863,48506064,2022-02-07
2022-02-14,4.900000095367432,4.900000095367432,5.75,4.900000095367432,5.5,14578715,2022-02-14
2022-02-21,5.099999904632568,5.099999904632568,5.599999904632568,4.849999904632568,5.0,43903565,2022-02-21
2022-02-28,5.199999809265137,5.199999809265137,5.349999904632568,4.849999904632568,4.849999904632568,19709500,2022-02-28
2022-03-07,5.75,5.75,5.75,4.900000095367432,5.050000190734863,25449680,2022-03-07
2022-03-14,6.099999904632568,6.099999904632568,6.300000190734863,5.650000095367432,6.0,44659145,2022-03-14
2022-03-21,5.800000190734863,5.800000190734863,6.099999904632568,5.349999904632568,6.0,52916389,2022-03-21
2022-03-28,5.300000190734863,5.300000190734863,5.949999809265137,5.050000190734863,5.949999809265137,74925446,2022-03-28
2022-04-04,5.650000095367432,5.650000095367432,6.0,5.050000190734863,5.400000095367432,61843520,2022-04-04
2022-04-11,5.349999904632568,5.349999904632568,5.800000190734863,5.25,5.75,17839989,2022-04-11
2022-04-18,5.150000095367432,5.150000095367432,5.400000095367432,5.099999904632568,5.349999904632568,23572415,2022-04-18
2022-04-25,5.0,5.0,5.650000095367432,4.849999904632568,5.099999904632568,41469785,2022-04-25
2022-05-02,4.900000095367432,4.900000095367432,5.150000095367432,4.699999809265137,5.0,19728495,2022-05-02
2022-05-09,3.450000047683716,3.450000047683716,4.650000095367432,3.3499999046325684,4.599999904632568,85842137,2022-05-09
2022-05-16,4.25,4.25,4.25,3.4000000953674316,3.5999999046325684,21024934,2022-05-16
2022-05-23,3.75,3.75,4.449999809265137,3.5,4.449999809265137,53796174,2022-05-23
2022-05-30,3.75,3.75,4.050000190734863,3.700000047683716,3.799999952316284,36986091,2022-05-30
2022-06-06,4.150000095367432,4.150000095367432,4.5,3.5999999046325684,3.75,48940522,2022-06-06
2022-06-13,4.0,4.0,4.400000095367432,3.8499999046325684,4.099999904632568,49021037,2022-06-13
2022-06-20,3.8499999046325684,3.8499999046325684,4.050000190734863,3.5999999046325684,4.0,20280984,2022-06-20
2022-06-27,3.799999952316284,3.799999952316284,4.150000095367432,3.5999999046325684,3.9000000953674316,28107236,2022-06-27
2022-07-04,3.75,3.75,4.0,3.700000047683716,3.9000000953674316,19965936,2022-07-04
2022-07-11,3.6500000953674316,3.6500000953674316,3.799999952316284,3.5999999046325684,3.700000047683716,18202595,2022-07-11
2022-07-18,3.75,3.75,3.8499999046325684,3.6500000953674316,3.700000047683716,18210965,2022-07-18
2022-07-25,3.5999999046325684,3.5999999046325684,4.0,3.450000047683716,3.9000000953674316,26133010,2022-07-25
2022-08-01,3.5999999046325684,3.5999999046325684,4.0,3.5,3.5999999046325684,35803643,2022-08-01
2022-08-08,3.549999952316284,3.549999952316284,3.6500000953674316,3.5,3.5999999046325684,12332497,2022-08-08
2022-08-15,3.75,3.75,4.150000095367432,3.5,3.549999952316284,37109710,2022-08-15
2022-08-22,3.5999999046325684,3.5999999046325684,3.9000000953674316,3.549999952316284,3.75,33142140,2022-08-22
2022-08-29,3.5999999046325684,3.5999999046325684,3.700000047683716,3.5,3.549999952316284,14299422,2022-08-29
2022-09-05,3.5999999046325684,3.5999999046325684,3.799999952316284,3.549999952316284,3.6500000953674316,30832832,2022-09-05
2022-09-12,3.450000047683716,3.450000047683716,3.700000047683716,3.4000000953674316,3.5999999046325684,24100077,2022-09-12
2022-09-19,3.0999999046325684,3.0999999046325684,3.5,3.0,3.450000047683716,21584358,2022-09-19
2022-09-26,3.0999999046325684,3.0999999046325684,3.25,2.950000047683716,3.0999999046325684,21959983,2022-09-26
2022-10-03,3.299999952316284,3.299999952316284,3.549999952316284,3.0999999046325684,3.1500000953674316,16504892,2022-10-03
2022-10-10,3.450000047683716,3.450000047683716,3.549999952316284,3.25,3.299999952316284,29609453,2022-10-10
2022-10-17,3.8499999046325684,3.8499999046325684,4.150000095367432,3.3499999046325684,3.5,77504967,2022-10-17
2022-10-24,3.950000047683716,3.950000047683716,4.099999904632568,3.700000047683716,4.0,40804630,2022-10-24
2022-10-31,3.6500000953674316,3.6500000953674316,4.050000190734863,3.6500000953674316,4.050000190734863,26496154,2022-10-31
2022-11-07,3.5,3.5,3.75,3.450000047683716,3.700000047683716,20449234,2022-11-07
2022-11-14,3.3499999046325684,3.3499999046325684,3.549999952316284,3.3499999046325684,3.5,16077550,2022-11-14
2022-11-21,3.5,3.5,3.9000000953674316,3.25,3.3499999046325684,40553581,2022-11-21
2022-11-28,3.5999999046325684,3.5999999046325684,3.799999952316284,3.450000047683716,3.5,30947772,2022-11-28
2022-12-05,3.5,3.5,3.700000047683716,3.450000047683716,3.6500000953674316,21961514,2022-12-05
2022-12-12,3.5999999046325684,3.5999999046325684,3.75,3.5,3.5,23560583,2022-12-12
2022-12-19,3.049999952316284,3.049999952316284,3.799999952316284,3.0,3.5999999046325684,40017890,2022-12-19
2022-12-26,3.450000047683716,3.450000047683716,3.5,3.1500000953674316,3.1500000953674316,20667887,2022-12-26
2023-01-02,3.4000000953674316,3.4000000953674316,3.549999952316284,3.3499999046325684,3.450000047683716,18058725,2023-01-02
2023-01-09,3.299999952316284,3.299999952316284,3.450000047683716,3.299999952316284,3.4000000953674316,9849747,2023-01-09
2023-01-16,3.6500000953674316,3.6500000953674316,4.150000095367432,3.299999952316284,3.3499999046325684,76049916,2023-01-16
2023-01-23,3.450000047683716,3.450000047683716,3.700000047683716,3.3499999046325684,3.700000047683716,25374016,2023-01-23
2023-01-30,3.200000047683716,3.200000047683716,3.5,3.0999999046325684,3.4000000953674316,36196057,2023-01-30
2023-02-06,3.0999999046325684,3.0999999046325684,3.299999952316284,3.0999999046325684,3.25,19489566,2023-02-06
2023-02-13,3.049999952316284,3.049999952316284,3.200000047683716,3.049999952316284,3.0999999046325684,11945791,2023-02-13
2023-02-20,2.9000000953674316,2.9000000953674316,3.0999999046325684,2.9000000953674316,3.049999952316284,17582676,2023-02-20
2023-02-27,2.950000047683716,2.950000047683716,3.1500000953674316,2.75,2.950000047683716,32247601,2023-02-27
2023-03-06,2.9000000953674316,2.9000000953674316,3.049999952316284,2.8499999046325684,2.950000047683716,10841079,2023-03-06
2023-03-13,2.700000047683716,2.700000047683716,2.950000047683716,2.549999952316284,2.950000047683716,13710601,2023-03-13
2023-03-20,2.700000047683716,2.700000047683716,3.0999999046325684,2.5999999046325684,2.700000047683716,18665332,2023-03-20
2023-03-27,2.5,2.5,2.700000047683716,2.3499999046325684,2.700000047683716,16441530,2023-03-27
2023-04-03,2.75,2.75,2.950000047683716,2.5,2.5,10931259,2023-04-03
2023-04-10,2.75,2.75,2.8499999046325684,2.6500000953674316,2.75,8608674,2023-04-10
2023-04-17,2.75,2.75,2.9000000953674316,2.5999999046325684,2.75,10984058,2023-04-17
2023-04-24,2.6500000953674316,2.6500000953674316,2.799999952316284,2.6500000953674316,2.700000047683716,8433357,2023-04-24
2023-05-01,3.3499999046325684,3.3499999046325684,3.5,2.6500000953674316,2.6500000953674316,41505334,2023-05-01
2023-05-08,3.1500000953674316,3.1500000953674316,3.5999999046325684,2.950000047683716,3.450000047683716,34584633,2023-05-08
2023-05-15,2.950000047683716,2.950000047683716,3.049999952316284,2.9000000953674316,3.049999952316284,16832668,2023-05-15
2023-05-22,2.9000000953674316,2.9000000953674316,3.1500000953674316,2.8499999046325684,3.0,13905961,2023-05-22
2023-05-29,3.0,3.0,3.049999952316284,2.8499999046325684,2.9000000953674316,22425620,2023-05-29
2023-06-05,2.950000047683716,2.950000047683716,3.0999999046325684,2.950000047683716,3.049999952316284,15082480,2023-06-05
2023-06-12,3.450000047683716,3.450000047683716,3.799999952316284,2.9000000953674316,3.0,103226465,2023-06-12
2023-06-19,3.299999952316284,3.299999952316284,3.9000000953674316,3.1500000953674316,3.450000047683716,82511756,2023-06-19
2023-06-26,3.200000047683716,3.200000047683716,3.549999952316284,3.1500000953674316,3.3499999046325684,50562276,2023-06-26
2023-07-03,3.1500000953674316,3.1500000953674316,3.25,3.049999952316284,3.25,34801205,2023-07-03
2023-07-10,3.0999999046325684,3.0999999046325684,3.25,2.950000047683716,3.200000047683716,48154829,2023-07-10
2023-07-17,3.25,3.25,3.4000000953674316,3.049999952316284,3.0999999046325684,86775005,2023-07-17
2023-07-24,3.0999999046325684,3.0999999046325684,3.299999952316284,3.0,3.25,31524999,2023-07-24
2023-07-31,3.049999952316284,3.049999952316284,3.200000047683716,3.0,3.0999999046325684,38330125,2023-07-31
2023-08-07,3.0,3.0,3.3499999046325684,2.950000047683716,3.0999999046325684,126608734,2023-08-07
2023-08-14,3.0,3.0,3.1500000953674316,2.9000000953674316,3.049999952316284,104881049,2023-08-14
2023-08-21,2.8499999046325684,2.8499999046325684,3.049999952316284,2.8499999046325684,3.0,72529573,2023-08-21
2023-08-28,3.0,3.0,3.1500000953674316,2.799999952316284,2.9000000953674316,178703988,2023-08-28
2023-09-04,3.8499999046325684,3.8499999046325684,3.950000047683716,3.0,3.049999952316284,195527162,2023-09-04
2023-09-11,4.25,4.25,5.050000190734863,3.75,4.050000190734863,364782326,2023-09-11
2023-09-18,3.950000047683716,3.950000047683716,4.25,3.9000000953674316,4.199999809265137,44759146,2023-09-18
2023-09-25,3.700000047683716,3.700000047683716,4.050000190734863,3.6500000953674316,4.050000190734863,40037719,2023-09-25
2023-10-02,3.75,3.75,3.75,3.4000000953674316,3.700000047683716,31242668,2023-10-02
2023-10-09,3.549999952316284,3.549999952316284,3.700000047683716,3.450000047683716,3.5999999046325684,27794086,2023-10-09
2023-10-16,3.549999952316284,3.549999952316284,3.8499999046325684,3.450000047683716,3.549999952316284,45804472,2023-10-16
2023-10-23,3.4000000953674316,3.4000000953674316,3.5999999046325684,3.1500000953674316,3.549999952316284,18792635,2023-10-23
2023-10-30,3.5999999046325684,3.5999999046325684,3.75,3.25,3.4000000953674316,20758303,2023-10-30
2023-11-06,3.5999999046325684,3.5999999046325684,3.700000047683716,3.5,3.700000047683716,18609853,2023-11-06
2023-11-13,3.6500000953674316,3.6500000953674316,3.700000047683716,3.549999952316284,3.6500000953674316,18253854,2023-11-13
2023-11-20,3.5,3.5,3.700000047683716,3.5,3.6500000953674316,56092825,2023-11-20
2023-11-27,3.450000047683716,3.450000047683716,3.549999952316284,3.4000000953674316,3.5,31931166,2023-11-27
2023-12-04,3.299999952316284,3.299999952316284,3.5,3.200000047683716,3.450000047683716,50066548,2023-12-04
2023-12-11,3.200000047683716,3.200000047683716,3.450000047683716,3.1500000953674316,3.3499999046325684,125180911,2023-12-11
2023-12-18,3.950000047683716,3.950000047683716,4.199999809265137,3.3499999046325684,3.4000000953674316,273291545,2023-12-18
2023-12-25,3.6500000953674316,3.6500000953674316,4.0,3.6500000953674316,3.950000047683716,48979522,2023-12-25
2024-01-01,4.150000095367432,4.150000095367432,4.25,3.5999999046325684,3.6500000953674316,103102539,2024-01-01
2024-01-08,4.150000095367432,4.150000095367432,4.550000190734863,4.099999904632568,4.199999809265137,153453255,2024-01-08
2024-01-15,4.099999904632568,4.099999904632568,4.349999904632568,3.9000000953674316,4.25,90452531,2024-01-15
2024-01-22,4.199999809265137,4.199999809265137,4.300000190734863,4.099999904632568,4.099999904632568,60885494,2024-01-22
2024-01-29,4.349999904632568,4.349999904632568,4.599999904632568,4.0,4.300000190734863,179804907,2024-01-29
2024-02-05,5.150000095367432,5.150000095367432,5.650000095367432,4.400000095367432,4.449999809265137,265343054,2024-02-05
2024-02-12,4.800000190734863,4.800000190734863,5.050000190734863,4.0,4.949999809265137,161234383,2024-02-12
2024-02-19,4.650000095367432,4.650000095367432,4.900000095367432,4.400000095367432,4.800000190734863,98315865,2024-02-19
2024-02-26,4.5,4.5,4.800000190734863,4.400000095367432,4.75,74127261,2024-02-26
2024-03-04,4.349999904632568,4.349999904632568,4.550000190734863,4.050000190734863,4.550000190734863,52427733,2024-03-04
2024-03-11,3.700000047683716,3.700000047683716,4.400000095367432,3.1500000953674316,4.349999904632568,150152788,2024-03-11
2024-03-18,3.700000047683716,3.700000047683716,3.9000000953674316,3.549999952316284,3.75,55371602,2024-03-18
2024-03-25,3.6500000953674316,3.6500000953674316,3.75,3.5999999046325684,3.700000047683716,27008903,2024-03-25
2024-04-01,4.199999809265137,4.199999809265137,4.449999809265137,3.700000047683716,3.700000047683716,87756269,2024-04-01
2024-04-08,4.0,4.0,4.300000190734863,3.9000000953674316,4.199999809265137,48822178,2024-04-08
2024-04-15,3.950000047683716,3.950000047683716,4.050000190734863,3.75,3.9000000953674316,33510777,2024-04-15
2024-04-22,4.0,4.0,4.150000095367432,3.950000047683716,4.0,30090260,2024-04-22
2024-04-29,3.950000047683716,3.950000047683716,4.050000190734863,3.8499999046325684,4.0,22052784,2024-04-29
2024-05-06,3.75,3.75,4.0,3.6500000953674316,4.0,27309785,2024-05-06
2024-05-13,3.950000047683716,3.950000047683716,4.099999904632568,3.75,3.75,34365131,2024-05-13
2024-05-20,3.8499999046325684,3.8499999046325684,4.099999904632568,3.799999952316284,3.9000000953674316,26122691,2024-05-20
2024-05-27,3.700000047683716,3.700000047683716,4.0,3.700000047683716,3.9000000953674316,33281969,2024-05-27
2024-06-03,3.799999952316284,3.799999952316284,3.9000000953674316,3.0,3.8499999046325684,54902210,2024-06-03
2024-06-10,3.7699999809265137,3.7699999809265137,3.890000104904175,3.7100000381469727,3.809999942779541,45782282,2024-06-10
2024-06-17,4.070000171661377,4.070000171661377,4.21999979019165,3.6600000858306885,3.7699999809265137,104595160,2024-06-17
2024-06-24,3.8499999046325684,3.8499999046325684,4.090000152587891,3.8299999237060547,4.079999923706055,55910809,2024-06-24
2024-07-01,3.9800000190734863,3.9800000190734863,4.139999866485596,3.8499999046325684,3.8499999046325684,72850292,2024-07-01
2024-07-08,3.7799999713897705,3.7799999713897705,4.039999961853027,3.759999990463257,4.0,51134630,2024-07-08
2024-07-15,3.7300000190734863,3.7300000190734863,3.890000104904175,3.690000057220459,3.799999952316284,28733779,2024-07-15
2024-07-22,3.75,3.75,3.890000104904175,3.619999885559082,3.7100000381469727,51633738,2024-07-22
2024-07-29,3.990000009536743,3.990000009536743,4.5,3.690000057220459,3.7699999809265137,105182494,2024-07-29
2024-08-05,3.950000047683716,3.950000047683716,4.110000133514404,3.680000066757202,3.880000114440918,91847484,2024-08-05
2024-08-12,3.799999952316284,3.799999952316284,4.050000190734863,3.7799999713897705,3.950000047683716,43658419,2024-08-12
2024-08-19,3.9200000762939453,3.9200000762939453,4.070000171661377,3.7899999618530273,3.869999885559082,66605513,2024-08-19
2024-08-26,3.7699999809265137,3.7699999809265137,3.9800000190734863,3.759999990463257,3.9800000190734863,40599939,2024-08-26
2024-09-02,3.7300000190734863,3.7300000190734863,3.8299999237060547,3.7200000286102295,3.809999942779541,29350172,2024-09-02
2024-09-09,3.740000009536743,3.740000009536743,3.759999990463257,3.6500000953674316,3.740000009536743,31955963,2024-09-09
2024-09-16,3.5299999713897705,3.5299999713897705,3.759999990463257,3.4100000858306885,3.75,37767588,2024-09-16
2024-09-23,3.5199999809265137,3.5199999809265137,3.6700000762939453,3.4700000286102295,3.559999942779541,31353904,2024-09-23
2024-09-30,3.5399999618530273,3.5399999618530273,3.7899999618530273,3.4600000381469727,3.5399999618530273,36802699,2024-09-30
2024-10-07,3.5399999618530273,3.5399999618530273,3.5999999046325684,3.3499999046325684,3.5399999618530273,28559372,2024-10-07
2024-10-14,3.450000047683716,3.450000047683716,3.5799999237060547,3.430000066757202,3.549999952316284,20804656,2024-10-14
2024-10-21,3.180000066757202,3.180000066757202,3.4800000190734863,3.0199999809265137,3.450000047683716,36548557,2024-10-21
2024-10-28,3.5199999809265137,3.5199999809265137,3.549999952316284,3.059999942779541,3.180000066757202,37866842,2024-10-28
2024-11-04,3.5,3.5,3.6500000953674316,3.3499999046325684,3.5399999618530273,30470348,2024-11-04
2024-11-11,3.319999933242798,3.319999933242798,3.5399999618530273,3.25,3.5399999618530273,25612030,2024-11-11
2024-11-18,3.2200000286102295,3.2200000286102295,3.3399999141693115,3.180000066757202,3.319999933242798,18884621,2024-11-18
2024-11-25,3.309999942779541,3.309999942779541,3.440000057220459,3.240000009536743,3.2799999713897705,25724228,2024-11-25
2024-12-02,3.430000066757202,3.430000066757202,3.509999990463257,3.25,3.3499999046325684,35610556,2024-12-02
2024-12-09,3.319999933242798,3.319999933242798,3.4800000190734863,3.299999952316284,3.4700000286102295,22120346,2024-12-09
2024-12-16,3.2899999618530273,3.2899999618530273,3.5,3.25,3.3299999237060547,34815552,2024-12-16
2024-12-23,3.2100000381469727,3.2100000381469727,3.3499999046325684,3.190000057220459,3.3299999237060547,20430710,2024-12-23
2024-12-30,3.359999895095825,3.359999895095825,3.4200000762939453,3.130000114440918,3.25,28223105,2024-12-30
2025-01-06,3.059999942779541,3.059999942779541,3.390000104904175,3.0299999713897705,3.380000114440918,20652173,2025-01-06
2025-01-13,3.0899999141693115,3.0899999141693115,3.180000066757202,2.9100000858306885,3.059999942779541,16397565,2025-01-13
2025-01-20,2.930000066757202,2.930000066757202,3.1600000858306885,2.890000104904175,3.069999933242798,19650405,2025-01-20
2025-01-27,3.0,3.0,3.0299999713897705,2.8499999046325684,2.930000066757202,25101691,2025-01-27
2025-02-03,2.9100000858306885,2.9100000858306885,3.0,2.9100000858306885,2.9600000381469727,11606545,2025-02-03
2025-02-10,2.5999999046325684,2.5999999046325684,2.940000057220459,2.5799999237060547,2.9200000762939453,25182282,2025-02-10
