Date,Adj Close_SHYAMMETL.NS,Close_SHYAMMETL.NS,High_SHYAMMETL.NS,Low_SHYAMMETL.NS,Open_SHYAMMETL.NS,Volume_SHYAMMETL.NS,Date
2021-11-15,327.0020751953125,340.6000061035156,354.6000061035156,339.54998779296875,349.8500061035156,1209496,2021-11-15
2021-11-22,305.6441345214844,316.29998779296875,342.0,304.29998779296875,341.0,1558537,2021-11-22
2021-11-29,298.590087890625,309.0,320.75,302.04998779296875,315.04998779296875,1521847,2021-11-29
2021-12-06,320.57366943359375,331.75,334.79998779296875,307.1000061035156,309.25,2059316,2021-12-06
2021-12-13,303.6148986816406,314.20001220703125,337.8999938964844,312.04998779296875,334.0,1327767,2021-12-13
2021-12-20,310.3790588378906,321.20001220703125,337.70001220703125,300.0,312.0,1872546,2021-12-20
2021-12-27,331.2996826171875,342.8500061035156,350.0,315.0,322.0,2931852,2021-12-27
2022-01-03,339.2717590332031,351.1000061035156,357.5,333.0,343.95001220703125,2138405,2022-01-03
2022-01-10,338.6436767578125,350.45001220703125,355.8999938964844,342.1499938964844,352.8999938964844,1411851,2022-01-10
2022-01-17,328.9322509765625,340.3999938964844,356.8999938964844,336.0,353.79998779296875,1501271,2022-01-17
2022-01-24,322.9411315917969,334.20001220703125,340.3999938964844,315.8999938964844,340.3999938964844,1039684,2022-01-24
2022-01-31,333.4255676269531,345.04998779296875,357.3999938964844,325.0,335.04998779296875,1459359,2022-01-31
2022-02-07,331.68621826171875,343.25,357.79998779296875,332.8999938964844,346.5,1654229,2022-02-07
2022-02-14,312.55328369140625,323.45001220703125,338.0,322.8999938964844,336.5,950569,2022-02-14
2022-02-21,291.40972900390625,299.5,322.75,289.1499938964844,321.04998779296875,1635518,2022-02-21
2022-02-28,300.50714111328125,308.8500061035156,330.95001220703125,293.95001220703125,298.0,1002623,2022-02-28
2022-03-07,302.93963623046875,311.3500061035156,321.0,300.25,301.0,1028255,2022-03-07
2022-03-14,338.01580810546875,347.3999938964844,354.8999938964844,307.0,312.0,2631779,2022-03-14
2022-03-21,359.9566955566406,369.95001220703125,385.5,350.0,353.5,4933431,2022-03-21
2022-03-28,354.1674499511719,364.0,372.6000061035156,357.0,372.6000061035156,1712717,2022-03-28
2022-04-04,357.9620361328125,367.8999938964844,377.5,361.0,366.0,1555673,2022-04-04
2022-04-11,351.68634033203125,361.45001220703125,372.8500061035156,352.29998779296875,370.0,1026364,2022-04-11
2022-04-18,340.10772705078125,349.54998779296875,363.29998779296875,346.8999938964844,360.0,989626,2022-04-18
2022-04-25,317.9722595214844,326.79998779296875,350.79998779296875,322.0,345.0,1389151,2022-04-25
2022-05-02,302.7937316894531,311.20001220703125,329.3500061035156,305.6499938964844,324.0,748450,2022-05-02
2022-05-09,292.9178161621094,301.04998779296875,315.79998779296875,291.1000061035156,310.0,955481,2022-05-09
2022-05-16,327.3129577636719,336.3999938964844,346.70001220703125,295.0,303.75,2014129,2022-05-16
2022-05-23,297.3449401855469,305.6000061035156,319.70001220703125,295.0,316.04998779296875,1589772,2022-05-23
2022-05-30,298.9503479003906,307.25,316.70001220703125,306.25,309.20001220703125,485349,2022-05-30
2022-06-06,317.72900390625,326.54998779296875,330.0,302.20001220703125,303.25,619940,2022-06-06
2022-06-13,292.3827209472656,300.5,324.79998779296875,297.0,324.79998779296875,452300,2022-06-13
2022-06-20,278.71221923828125,286.45001220703125,305.0,273.1000061035156,300.0,434033,2022-06-20
2022-06-27,269.37158203125,276.8500061035156,292.20001220703125,275.70001220703125,292.0,271032,2022-06-27
2022-07-04,276.7176208496094,284.3999938964844,288.79998779296875,274.25,277.1000061035156,344101,2022-07-04
2022-07-11,279.393310546875,287.1499938964844,304.8500061035156,280.0,286.0,442539,2022-07-11
2022-07-18,288.831298828125,296.8500061035156,306.6000061035156,289.3500061035156,290.79998779296875,342506,2022-07-18
2022-07-25,293.6962585449219,301.8500061035156,304.0,280.3999938964844,300.0,429336,2022-07-25
2022-08-01,292.9178161621094,301.04998779296875,314.04998779296875,298.25,303.79998779296875,624395,2022-08-01
2022-08-08,290.5340576171875,298.6000061035156,322.0,285.29998779296875,300.0,421560,2022-08-08
2022-08-15,292.86981201171875,299.20001220703125,304.3500061035156,296.5,298.6000061035156,386851,2022-08-15
2022-08-22,294.7296447753906,301.1000061035156,306.3500061035156,284.95001220703125,299.0,466882,2022-08-22
2022-08-29,288.709716796875,294.95001220703125,306.0,292.0,292.70001220703125,476602,2022-08-29
2022-09-05,298.9875793457031,305.45001220703125,308.0,295.75,296.70001220703125,701550,2022-09-05
2022-09-12,291.30364990234375,297.6000061035156,308.5,295.45001220703125,307.45001220703125,883847,2022-09-12
2022-09-19,289.76605224609375,293.3999938964844,303.0,292.1000061035156,303.0,755771,2022-09-19
2022-09-26,282.75396728515625,286.29998779296875,300.79998779296875,285.0,285.54998779296875,918696,2022-09-26
2022-10-03,284.0872802734375,287.6499938964844,294.6000061035156,284.0,288.0,501688,2022-10-03
2022-10-10,286.4081726074219,290.0,291.3500061035156,280.04998779296875,287.6499938964844,524510,2022-10-10
2022-10-17,292.8770446777344,296.54998779296875,309.79998779296875,284.5,287.54998779296875,593005,2022-10-17
2022-10-24,288.1365051269531,291.75,301.3999938964844,289.0,298.0,352710,2022-10-24
2022-10-31,304.9259338378906,308.75,312.45001220703125,293.04998779296875,293.3999938964844,1059769,2022-10-31
2022-11-07,296.1361999511719,299.8500061035156,314.70001220703125,289.25,310.0,611054,2022-11-07
2022-11-14,293.0745849609375,296.75,306.20001220703125,293.0,300.0,581905,2022-11-14
2022-11-21,290.0129699707031,293.6499938964844,307.45001220703125,290.70001220703125,304.95001220703125,483082,2022-11-21
2022-11-28,291.8894348144531,295.54998779296875,297.8999938964844,291.70001220703125,292.04998779296875,794329,2022-11-28
2022-12-05,287.8896179199219,291.5,297.8999938964844,290.0,295.95001220703125,396548,2022-12-05
2022-12-12,287.5439453125,291.1499938964844,299.0,290.04998779296875,295.75,339246,2022-12-12
2022-12-19,281.22320556640625,284.75,317.75,282.3999938964844,289.29998779296875,2583113,2022-12-19
2022-12-26,309.71588134765625,313.6000061035156,317.1499938964844,282.0,282.0,1223091,2022-12-26
2023-01-02,299.345947265625,303.1000061035156,334.8999938964844,301.25,313.95001220703125,1613989,2023-01-02
2023-01-09,302.4569091796875,306.25,310.95001220703125,294.25,307.0,634533,2023-01-09
2023-01-16,322.1104431152344,326.1499938964844,329.0,298.0,306.25,1372356,2023-01-16
2023-01-23,299.19781494140625,302.95001220703125,329.1000061035156,298.6499938964844,326.1499938964844,541874,2023-01-23
2023-01-30,295.74114990234375,299.45001220703125,310.0,295.5,302.0,535346,2023-01-30
2023-02-06,292.92645263671875,296.6000061035156,302.29998779296875,294.45001220703125,299.45001220703125,414647,2023-02-06
2023-02-13,287.14892578125,290.75,299.8999938964844,282.29998779296875,296.6499938964844,781670,2023-02-13
2023-02-20,281.1738586425781,284.70001220703125,292.20001220703125,282.5,290.75,498052,2023-02-20
2023-02-27,273.0260314941406,276.45001220703125,285.8500061035156,268.3999938964844,284.70001220703125,568603,2023-02-27
2023-03-06,276.18634033203125,279.6499938964844,287.95001220703125,276.8500061035156,277.6000061035156,372204,2023-03-06
2023-03-13,275.54443359375,279.0,283.70001220703125,263.0,280.8500061035156,844894,2023-03-13
2023-03-20,267.4460144042969,270.79998779296875,282.5,269.5,279.0,1022501,2023-03-20
2023-03-27,259.594482421875,262.8500061035156,272.20001220703125,254.5500030517578,271.0,687383,2023-03-27
2023-04-03,272.1865234375,275.6000061035156,277.0,265.1000061035156,268.1000061035156,276235,2023-04-03
2023-04-10,287.8896179199219,291.5,296.0,276.0,276.0,528397,2023-04-10
2023-04-17,301.0248718261719,304.79998779296875,313.70001220703125,287.75,291.0,750764,2023-04-17
2023-04-24,290.6549072265625,294.29998779296875,310.0,292.0,304.79998779296875,416380,2023-04-24
2023-05-01,295.64239501953125,299.3500061035156,306.0,292.04998779296875,294.29998779296875,343330,2023-05-01
2023-05-08,299.2965393066406,303.04998779296875,306.6499938964844,295.1000061035156,302.95001220703125,458621,2023-05-08
2023-05-15,293.96343994140625,297.6499938964844,308.75,293.29998779296875,307.04998779296875,435887,2023-05-15
2023-05-22,299.19781494140625,302.95001220703125,315.0,294.95001220703125,298.8999938964844,779544,2023-05-22
2023-05-29,291.34625244140625,295.0,309.3999938964844,294.04998779296875,304.0,548886,2023-05-29
2023-06-05,314.30828857421875,318.25,323.0,292.0,296.0,2974705,2023-06-05
2023-06-12,338.1484375,340.29998779296875,348.6499938964844,316.54998779296875,322.95001220703125,4154231,2023-06-12
2023-06-19,332.73291015625,334.8500061035156,356.0,333.25,343.1499938964844,1705565,2023-06-19
2023-06-26,356.5811767578125,358.8500061035156,373.95001220703125,338.45001220703125,339.70001220703125,2139168,2023-06-26
2023-07-03,351.1656188964844,353.3999938964844,369.70001220703125,350.75,360.0,1271313,2023-07-03
2023-07-10,360.1087341308594,362.3999938964844,364.8999938964844,343.29998779296875,353.3999938964844,1356662,2023-07-10
2023-07-17,384.2054138183594,386.6499938964844,392.79998779296875,362.6499938964844,364.3999938964844,2972529,2023-07-17
2023-07-24,391.21087646484375,393.70001220703125,410.0,383.04998779296875,387.6499938964844,2885888,2023-07-24
2023-07-31,398.2659606933594,400.79998779296875,408.1000061035156,386.0,395.6499938964844,2597731,2023-07-31
2023-08-07,461.9110107421875,464.8500061035156,479.8999938964844,401.3999938964844,402.54998779296875,9132442,2023-08-07
2023-08-14,460.3211364746094,463.25,479.3999938964844,457.8500061035156,476.0,2867893,2023-08-14
2023-08-21,473.2389221191406,476.25,488.0,462.0,463.25,2489715,2023-08-21
2023-08-28,477.9588928222656,481.0,489.0,461.1000061035156,483.29998779296875,3536614,2023-08-28
2023-09-04,464.84234619140625,467.79998779296875,494.3500061035156,458.0,486.0,4779014,2023-09-04
2023-09-11,446.16119384765625,449.0,459.70001220703125,429.79998779296875,443.1000061035156,21974925,2023-09-11
2023-09-18,432.0013122558594,434.75,455.25,426.8999938964844,450.54998779296875,3404355,2023-09-18
2023-09-25,438.6092529296875,441.3999938964844,451.70001220703125,427.5,436.0,4011879,2023-09-25
2023-10-02,440.14947509765625,442.95001220703125,449.20001220703125,435.6499938964844,441.3999938964844,3367974,2023-10-02
2023-10-09,454.50811767578125,457.3999938964844,465.70001220703125,431.1000061035156,442.79998779296875,6598185,2023-10-09
2023-10-16,454.60748291015625,457.5,482.70001220703125,454.0,459.79998779296875,5135931,2023-10-16
2023-10-23,440.4972229003906,443.29998779296875,459.5,420.20001220703125,457.45001220703125,2501346,2023-10-23
2023-10-30,437.2181396484375,440.0,452.0,424.8999938964844,444.0,1764391,2023-10-30
2023-11-06,453.4150695800781,456.29998779296875,460.0,438.95001220703125,442.0,2534850,2023-11-06
2023-11-13,451.6761169433594,454.54998779296875,483.8999938964844,451.75,472.3999938964844,2426186,2023-11-13
2023-11-20,445.21722412109375,448.04998779296875,465.0,441.6000061035156,457.79998779296875,1655661,2023-11-20
2023-11-27,465.8360290527344,468.79998779296875,476.04998779296875,442.29998779296875,448.04998779296875,4242440,2023-11-27
2023-12-04,511.6942443847656,514.9500122070312,525.9500122070312,462.79998779296875,473.95001220703125,10898417,2023-12-04
2023-12-11,509.8559265136719,513.0999755859375,534.7000122070312,507.70001220703125,519.9000244140625,4002001,2023-12-11
2023-12-18,604.5534057617188,608.4000244140625,612.0,507.25,516.0,15320936,2023-12-18
2023-12-25,623.8307495117188,627.7999877929688,633.7000122070312,608.4000244140625,608.4000244140625,7366365,2023-12-25
2024-01-01,649.6166381835938,653.75,682.0,628.3499755859375,636.0,10829936,2024-01-01
2024-01-08,678.8804931640625,683.2000122070312,689.0,620.2000122070312,650.0,15574833,2024-01-08
2024-01-15,672.9680786132812,677.25,683.7999877929688,637.0,683.2000122070312,5247136,2024-01-15
2024-01-22,672.8687744140625,677.1500244140625,708.7999877929688,655.5999755859375,677.25,2603495,2024-01-22
2024-01-29,700.8904418945312,705.3499755859375,737.7999877929688,679.5,680.0499877929688,9759972,2024-01-29
2024-02-05,677.7377319335938,682.0499877929688,719.9000244140625,651.6500244140625,710.0,3614364,2024-02-05
2024-02-12,667.1551513671875,671.4000244140625,702.8499755859375,643.6500244140625,682.0499877929688,2672173,2024-02-12
2024-02-19,660.3980712890625,664.5999755859375,678.9500122070312,630.1500244140625,673.9000244140625,2529031,2024-02-19
2024-02-26,667.2544555664062,671.5,682.9000244140625,622.0,665.1500244140625,5015990,2024-02-26
2024-03-04,636.1524047851562,640.2000122070312,688.5,622.5499877929688,687.0,2817028,2024-03-04
2024-03-11,559.8876342773438,563.4500122070312,642.1500244140625,511.20001220703125,640.2000122070312,6792896,2024-03-11
2024-03-18,595.5109252929688,599.2999877929688,609.0,560.2000122070312,560.2000122070312,5301738,2024-03-18
2024-03-25,587.6112060546875,591.3499755859375,624.0,583.8499755859375,599.2999877929688,2329213,2024-03-25
2024-04-01,616.1297607421875,620.0499877929688,632.9000244140625,596.6500244140625,596.7000122070312,2289652,2024-04-01
2024-04-08,614.1423950195312,618.0499877929688,658.9000244140625,615.0,625.0499877929688,3597161,2024-04-08
2024-04-15,591.0890502929688,594.8499755859375,618.0,587.2999877929688,611.0,1359192,2024-04-15
2024-04-22,638.0900268554688,642.1500244140625,661.0,596.5999755859375,596.5999755859375,3643385,2024-04-22
2024-04-29,610.6644897460938,614.5499877929688,647.4000244140625,605.0999755859375,642.1500244140625,915156,2024-04-29
2024-05-06,580.2083740234375,583.9000244140625,616.0,561.4000244140625,614.0,2427147,2024-05-06
2024-05-13,640.1767578125,644.25,647.5,563.0999755859375,577.5499877929688,3905666,2024-05-13
2024-05-20,636.9969482421875,641.0499877929688,668.2999877929688,624.5499877929688,624.5499877929688,4242721,2024-05-20
2024-05-27,605.8948974609375,609.75,646.7000122070312,604.0,644.9500122070312,2137632,2024-05-27
2024-06-03,621.2471923828125,625.2000122070312,640.9000244140625,524.2000122070312,635.0,2742672,2024-06-03
2024-06-10,649.119873046875,653.25,655.25,620.1500244140625,625.2000122070312,2337110,2024-06-10
2024-06-17,654.7838745117188,658.9500122070312,689.0,651.5499877929688,653.25,3505868,2024-06-17
2024-06-24,665.167724609375,669.4000244140625,676.0,633.5999755859375,657.9500122070312,2304157,2024-06-24
2024-07-01,715.7459106445312,720.2999877929688,745.2999877929688,665.7000122070312,670.0,9068636,2024-07-01
2024-07-08,675.5020141601562,679.7999877929688,725.0,664.7999877929688,725.0,3182491,2024-07-08
2024-07-15,663.7269287109375,667.9500122070312,699.25,651.0,675.0,1370734,2024-07-15
2024-07-22,686.6311645507812,691.0,699.9000244140625,646.7000122070312,655.0999755859375,2200296,2024-07-22
2024-07-29,722.3042602539062,726.9000244140625,769.9500122070312,686.9500122070312,692.0,7036649,2024-07-29
2024-08-05,739.7432250976562,744.4500122070312,764.5,673.0499877929688,700.0,7481649,2024-08-05
2024-08-12,706.6041259765625,711.0999755859375,759.0,706.0,744.5999755859375,3907466,2024-08-12
2024-08-19,799.3142700195312,804.4000244140625,844.5,705.9000244140625,711.0999755859375,22261029,2024-08-19
2024-08-26,792.3087768554688,797.3499755859375,836.9000244140625,766.5999755859375,816.0,7187225,2024-08-26
2024-09-02,795.358642578125,797.6500244140625,841.7999877929688,781.0999755859375,806.25,4904493,2024-09-02
2024-09-09,868.6973876953125,871.2000122070312,879.0,793.4000244140625,803.5,5948634,2024-09-09
2024-09-16,917.5067749023438,920.1500244140625,932.75,850.0499877929688,875.5,6750778,2024-09-16
2024-09-23,897.7137451171875,900.2999877929688,956.9000244140625,891.2000122070312,927.9000244140625,2912237,2024-09-23
2024-09-30,905.9400634765625,908.5499877929688,927.0,876.1500244140625,900.0,2131161,2024-09-30
2024-10-07,908.2833251953125,910.9000244140625,945.0,861.5,909.5499877929688,2342702,2024-10-07
2024-10-14,897.2152099609375,899.7999877929688,939.0,881.7999877929688,913.9500122070312,1601854,2024-10-14
2024-10-21,795.1592407226562,797.4500122070312,890.0,775.0,890.0,2666600,2024-10-21
2024-10-28,838.1852416992188,840.5999755859375,873.9000244140625,787.0,800.0,1127337,2024-10-28
2024-11-04,812.4593505859375,814.7999877929688,889.2999877929688,805.0,839.7999877929688,2392295,2024-11-04
2024-11-11,810.465087890625,812.7999877929688,827.75,778.6500244140625,814.8499755859375,1632269,2024-11-11
2024-11-18,810.71435546875,813.0499877929688,829.0,794.9500122070312,809.0,1042080,2024-11-18
2024-11-25,832.2024536132812,834.5999755859375,849.7000122070312,811.0,817.0999755859375,822816,2024-11-25
2024-12-02,850.3502197265625,852.7999877929688,859.8499755859375,815.4500122070312,839.7000122070312,829429,2024-12-02
2024-12-09,831.9531860351562,834.3499755859375,874.0,820.0,852.7999877929688,1126028,2024-12-09
2024-12-16,766.2425537109375,768.4500122070312,839.9000244140625,761.9500122070312,831.9000244140625,830865,2024-12-16
2024-12-23,744.2059936523438,746.3499755859375,777.0,732.0499877929688,769.0,639851,2024-12-23
2024-12-30,774.6183471679688,776.8499755859375,802.0,703.0,737.0,6125096,2024-12-30
2025-01-06,782.146728515625,784.4000244140625,812.4000244140625,628.25,784.0,2788652,2025-01-06
2025-01-13,768.7852172851562,771.0,782.5999755859375,734.0,779.7000122070312,1551144,2025-01-13
2025-01-20,773.5215454101562,775.75,830.4500122070312,766.5999755859375,771.0,1873705,2025-01-20
2025-01-27,777.2109375,779.4500122070312,790.5999755859375,696.3499755859375,775.0,3260479,2025-01-27
2025-02-03,779.2052001953125,781.4500122070312,794.7999877929688,748.7999877929688,769.7000122070312,1390873,2025-02-03
2025-02-10,733.7000122070312,733.7000122070312,781.0,699.5499877929688,770.0,1001603,2025-02-10
2025-02-17,728.6500244140625,728.6500244140625,732.5,673.5,722.7000122070312,1425046,2025-02-17
2025-02-24,711.3499755859375,711.3499755859375,727.8499755859375,696.5,725.4500122070312,750118,2025-02-24
2025-03-03,824.2000122070312,824.2000122070312,829.0,688.5,705.0499877929688,3002069,2025-03-03
2025-03-10,825.3499755859375,825.3499755859375,841.9500122070312,785.0,827.9500122070312,1850681,2025-03-10
2025-03-17,869.2999877929688,869.2999877929688,874.7999877929688,801.0,829.75,1764237,2025-03-17
2025-03-24,853.2999877929688,853.2999877929688,905.0,838.8499755859375,905.0,2472732,2025-03-24
2025-03-31,858.2999877929688,858.2999877929688,924.0,840.0499877929688,853.2999877929688,3773831,2025-03-31
2025-04-07,843.8499755859375,843.8499755859375,852.0,745.0,755.2999877929688,1223840,2025-04-07
2025-04-14,900.0499877929688,900.0499877929688,904.5,843.8499755859375,843.8499755859375,823804,2025-04-14
2025-04-21,886.0999755859375,886.0999755859375,919.9000244140625,865.0,896.0499877929688,1166454,2025-04-21
2025-04-28,855.25,855.25,891.4000244140625,848.0,886.5,822114,2025-04-28
2025-05-05,865.7999877929688,865.7999877929688,909.0,843.1500244140625,856.0,1820191,2025-05-05
2025-05-12,937.75,937.75,950.0,867.0,901.7999877929688,3748653,2025-05-12
2025-05-19,903.5499877929688,903.5499877929688,941.8499755859375,889.7000122070312,937.9000244140625,2537944,2025-05-19
2025-05-26,843.0999755859375,843.0999755859375,900.0499877929688,818.5,900.0,4757630,2025-05-26
2025-06-02,870.0,870.0,879.4500122070312,840.0,840.0,1710816,2025-06-02
2025-06-09,836.4000244140625,836.4000244140625,894.5499877929688,830.0,870.0,1514991,2025-06-09
2025-06-16,826.3499755859375,826.3499755859375,851.6500244140625,805.5999755859375,829.0999755859375,1092610,2025-06-16
2025-06-23,855.5999755859375,855.5999755859375,876.0,810.25,810.25,1374940,2025-06-23
2025-06-30,878.5499877929688,878.5499877929688,896.0,855.5999755859375,855.5999755859375,1732669,2025-06-30
2025-07-07,850.5499877929688,850.5499877929688,877.5,844.9500122070312,871.5999755859375,495035,2025-07-07
2025-07-14,871.9500122070312,871.9500122070312,875.0,839.0,845.0,423396,2025-07-14
