Date,Adj Close_GPIL.NS,Close_GPIL.NS,High_GPIL.NS,Low_GPIL.NS,Open_GPIL.NS,Volume_GPIL.NS,Date
2021-01-11,135.15902709960938,136.22500610351562,140.0,128.5,134.9499969482422,2571756,2021-01-11
2021-01-18,121.73985290527344,122.69999694824219,139.5,122.69999694824219,138.75,1946568,2021-01-18
2021-01-25,118.25484466552734,119.1875,125.5250015258789,108.75,122.75,2333556,2021-01-25
2021-02-01,128.57345581054688,129.58749389648438,137.0,113.5,122.75,6471416,2021-02-01
2021-02-08,124.38152313232422,125.36250305175781,132.10000610351562,121.25,132.10000610351562,2726816,2021-02-08
2021-02-15,127.23402404785156,128.2375030517578,133.5,122.5,126.0,2520016,2021-02-15
2021-02-22,143.56768798828125,144.6999969482422,154.5,127.5625,128.78750610351562,5854608,2021-02-22
2021-03-01,139.4625701904297,140.5625,152.77499389648438,139.5,145.75,2560796,2021-03-01
2021-03-08,139.32615661621094,140.4250030517578,144.5,131.27499389648438,142.0124969482422,1598424,2021-03-08
2021-03-15,159.40528869628906,160.66250610351562,168.5,138.3874969482422,142.1750030517578,10029480,2021-03-15
2021-03-22,178.23179626464844,179.6374969482422,185.625,161.25,161.5,7082784,2021-03-22
2021-03-29,188.33958435058594,189.8249969482422,193.0,178.7624969482422,179.6374969482422,2723644,2021-03-29
2021-04-05,200.9278106689453,202.5124969482422,209.9875030517578,187.3625030517578,191.5,4266240,2021-04-05
2021-04-12,190.90684509277344,192.41250610351562,199.0,184.72500610351562,197.5,1700788,2021-04-12
2021-04-19,198.90626525878906,200.47500610351562,208.75,184.25,185.25,1693332,2021-04-19
2021-04-26,231.73483276367188,233.5625,236.25,202.5124969482422,202.75,2694384,2021-04-26
2021-05-03,249.46995544433594,251.4375,270.2749938964844,235.125,238.25,3950564,2021-05-03
2021-05-10,235.86476135253906,237.72500610351562,282.4750061035156,229.0,258.75,5464456,2021-05-10
2021-05-17,218.35287475585938,220.0749969482422,252.21249389648438,189.71249389648438,237.5,3710400,2021-05-17
2021-05-24,241.89222717285156,243.8000030517578,262.0,211.375,218.75,8516672,2021-05-24
2021-05-31,239.43658447265625,241.3249969482422,247.25,228.0,245.0,3475416,2021-05-31
2021-06-07,311.7661437988281,314.2250061035156,320.5,242.1999969482422,242.1999969482422,9304736,2021-06-07
2021-06-14,328.8315124511719,331.42498779296875,387.51251220703125,315.26251220703125,322.75,11176980,2021-06-14
2021-06-21,328.4718933105469,331.0625,353.25,314.86248779296875,314.86248779296875,1062396,2021-06-21
2021-06-28,323.5482177734375,326.1000061035156,337.3125,314.51251220703125,330.0,686308,2021-06-28
2021-07-05,359.923828125,362.76251220703125,375.75,321.25,328.75,1460428,2021-07-05
2021-07-12,349.6548156738281,352.4125061035156,372.5,345.0,372.0,487828,2021-07-12
2021-07-19,411.1820373535156,414.42498779296875,414.42498779296875,355.0,357.25,1269024,2021-07-19
2021-07-26,418.49932861328125,421.79998779296875,462.0,393.75,433.5,1737024,2021-07-26
2021-08-02,373.70263671875,376.6499938964844,433.70001220703125,356.67498779296875,418.75,2049180,2021-08-02
2021-08-09,329.69439697265625,331.54998779296875,380.0,322.95001220703125,380.0,2019912,2021-08-09
2021-08-16,305.754150390625,307.4750061035156,342.5,307.4750061035156,318.75,982064,2021-08-16
2021-08-23,282.4105529785156,284.0,299.45001220703125,257.5,292.11248779296875,2638324,2021-08-23
2021-08-30,285.82879638671875,287.4375,296.25,274.42498779296875,289.25,1555516,2021-08-30
2021-09-06,286.48760986328125,288.1000061035156,288.1000061035156,249.9499969482422,282.5,1463988,2021-09-06
2021-09-13,321.1922607421875,323.0,350.17498779296875,302.5,302.5,5089836,2021-09-13
2021-09-20,293.4235534667969,295.07501220703125,314.3500061035156,282.0,306.8500061035156,1958896,2021-09-20
2021-09-27,318.43280029296875,320.2250061035156,328.75,287.5,292.5,2144380,2021-09-27
2021-10-04,324.150634765625,325.9750061035156,331.3125,315.01251220703125,323.75,1671668,2021-10-04
2021-10-11,337.2767333984375,339.17498779296875,358.3125,325.5,332.25,2978160,2021-10-11
2021-10-18,338.5818786621094,340.48748779296875,373.92498779296875,340.0,356.125,4149816,2021-10-18
2021-10-25,348.5383605957031,350.5,397.1499938964844,322.75,353.75,3653858,2021-10-25
2021-11-01,345.2568359375,347.20001220703125,362.0,318.1000061035156,360.0,561584,2021-11-01
2021-11-08,294.9400329589844,296.6000061035156,353.3999938964844,290.6499938964844,353.0,1814483,2021-11-08
2021-11-15,288.12835693359375,289.75,298.70001220703125,271.20001220703125,296.6000061035156,1718223,2021-11-15
2021-11-22,253.62255859375,255.0500030517578,288.0,254.6999969482422,288.0,2335574,2021-11-22
2021-11-29,260.6828308105469,262.1499938964844,278.0,231.35000610351562,249.89999389648438,1375581,2021-11-29
2021-12-06,262.5721740722656,264.04998779296875,270.0,252.5,262.0,1048447,2021-12-06
2021-12-13,247.35781860351562,248.75,274.3999938964844,247.0,267.3999938964844,1186161,2021-12-13
2021-12-20,248.9985809326172,250.39999389648438,254.6999969482422,234.0500030517578,244.0,1047324,2021-12-20
2021-12-27,275.897216796875,277.45001220703125,292.3999938964844,244.0500030517578,253.89999389648438,1863024,2021-12-27
2022-01-03,277.2396240234375,278.79998779296875,285.0,267.6000061035156,279.0,1325241,2022-01-03
2022-01-10,279.4273376464844,281.0,288.45001220703125,261.0,283.8500061035156,2098183,2022-01-10
2022-01-17,273.9084167480469,275.45001220703125,289.3500061035156,265.29998779296875,287.8999938964844,1322578,2022-01-17
2022-01-24,288.4764099121094,290.1000061035156,298.04998779296875,256.0,270.5,1827633,2022-01-24
2022-01-31,322.136962890625,323.95001220703125,336.0,293.1000061035156,300.0,4421567,2022-01-31
2022-02-07,330.5396423339844,332.3999938964844,345.0,315.04998779296875,327.1000061035156,2399379,2022-02-07
2022-02-14,298.8678894042969,300.54998779296875,324.0,296.20001220703125,324.0,1426154,2022-02-14
2022-02-21,293.64727783203125,295.29998779296875,318.5,282.0,311.0,2177097,2022-02-21
2022-02-28,353.01318359375,355.0,384.0,288.6000061035156,291.0,4783621,2022-02-28
2022-03-07,383.6905212402344,385.8500061035156,392.75,334.54998779296875,348.0,3723781,2022-03-07
2022-03-14,376.7794189453125,378.8999938964844,389.0,357.0,389.0,2268332,2022-03-14
2022-03-21,386.9223327636719,389.1000061035156,408.0,375.0,382.25,3109333,2022-03-21
2022-03-28,387.9664306640625,390.1499938964844,404.45001220703125,369.1000061035156,389.1000061035156,2327425,2022-03-28
2022-04-04,437.18939208984375,439.6499938964844,449.0,393.1000061035156,393.29998779296875,4953631,2022-04-04
2022-04-11,476.8660888671875,479.54998779296875,493.0,443.54998779296875,447.0,4599516,2022-04-11
2022-04-18,464.18743896484375,466.79998779296875,497.79998779296875,425.0,478.8999938964844,3012863,2022-04-18
2022-04-25,416.60528564453125,418.95001220703125,457.70001220703125,415.1000061035156,455.0,2731982,2022-04-25
2022-05-02,377.02801513671875,379.1499938964844,431.6499938964844,374.1499938964844,410.0,1461410,2022-05-02
2022-05-09,338.1965637207031,340.1000061035156,376.04998779296875,322.0,376.04998779296875,2388802,2022-05-09
2022-05-16,385.3312683105469,387.5,393.95001220703125,346.1499938964844,359.70001220703125,2398484,2022-05-16
2022-05-23,274.8033447265625,276.3500061035156,323.0,271.8500061035156,310.0,7181283,2022-05-23
2022-05-30,283.4049377441406,285.0,305.79998779296875,273.6499938964844,284.0,2990781,2022-05-30
2022-06-06,271.2732238769531,272.79998779296875,289.5,270.0,285.0,989792,2022-06-06
2022-06-13,238.3584747314453,239.6999969482422,268.8999938964844,237.8000030517578,268.8999938964844,2325189,2022-06-13
2022-06-20,250.04270935058594,251.4499969482422,258.75,223.0,238.0500030517578,1957640,2022-06-20
2022-06-27,252.5784454345703,254.0,265.0,232.6999969482422,256.0,1026994,2022-06-27
2022-07-04,264.51129150390625,266.0,273.70001220703125,249.0,251.75,1529242,2022-07-04
2022-07-11,260.48394775390625,261.95001220703125,287.95001220703125,258.1499938964844,264.0,1373768,2022-07-11
2022-07-18,274.70391845703125,276.25,293.1499938964844,264.20001220703125,264.95001220703125,1235619,2022-07-18
2022-07-25,284.200439453125,285.79998779296875,293.79998779296875,273.54998779296875,277.45001220703125,1287690,2022-07-25
2022-08-01,284.0015869140625,285.6000061035156,298.0,278.29998779296875,287.0,2050291,2022-08-01
2022-08-08,289.57025146484375,291.20001220703125,298.79998779296875,282.79998779296875,285.6000061035156,1532949,2022-08-08
2022-08-15,301.8013916015625,303.5,314.25,291.20001220703125,291.20001220703125,1764474,2022-08-15
2022-08-22,298.96734619140625,300.6499938964844,308.0,296.1499938964844,305.3999938964844,1584999,2022-08-22
2022-08-29,288.95001220703125,288.95001220703125,303.70001220703125,288.0,291.0,1115143,2022-08-29
2022-09-05,287.3500061035156,287.3500061035156,295.3999938964844,285.04998779296875,289.0,1469071,2022-09-05
2022-09-12,288.45001220703125,288.45001220703125,308.79998779296875,286.0,288.0,2824832,2022-09-12
2022-09-19,279.0,279.0,293.54998779296875,274.04998779296875,288.70001220703125,1245604,2022-09-19
2022-09-26,278.70001220703125,278.70001220703125,282.6499938964844,265.04998779296875,272.1000061035156,1143841,2022-09-26
2022-10-03,276.1000061035156,276.1000061035156,284.79998779296875,271.70001220703125,278.0,1036213,2022-10-03
2022-10-10,263.04998779296875,263.04998779296875,282.54998779296875,257.8500061035156,278.0,1094234,2022-10-10
2022-10-17,265.0,265.0,273.0,260.04998779296875,264.04998779296875,844337,2022-10-17
2022-10-24,261.1000061035156,261.1000061035156,270.0,226.5,267.0,675341,2022-10-24
2022-10-31,275.3999938964844,275.3999938964844,279.6000061035156,259.95001220703125,263.95001220703125,948656,2022-10-31
2022-11-07,281.20001220703125,281.20001220703125,285.95001220703125,270.0,279.6000061035156,1501666,2022-11-07
2022-11-14,272.3999938964844,272.3999938964844,288.6000061035156,266.1499938964844,283.0,984408,2022-11-14
2022-11-21,302.8999938964844,302.8999938964844,325.0,301.0,318.0,5923145,2022-11-21
2022-11-28,331.95001220703125,331.95001220703125,334.0,299.0,302.0,3053722,2022-11-28
2022-12-05,343.45001220703125,343.45001220703125,349.0,324.0,334.70001220703125,2219009,2022-12-05
2022-12-12,356.04998779296875,356.04998779296875,374.20001220703125,338.0,343.5,2251344,2022-12-12
2022-12-19,316.3500061035156,316.3500061035156,382.0,306.75,358.79998779296875,3524391,2022-12-19
2022-12-26,373.04998779296875,373.04998779296875,382.0,317.04998779296875,320.04998779296875,2781778,2022-12-26
2023-01-02,389.75,389.75,413.6000061035156,373.54998779296875,373.54998779296875,4802647,2023-01-02
2023-01-09,406.25,406.25,413.0,391.1499938964844,393.1499938964844,1931721,2023-01-09
2023-01-16,407.3500061035156,407.3500061035156,415.3999938964844,390.0,408.3999938964844,1769624,2023-01-16
2023-01-23,379.6499938964844,379.6499938964844,415.0,367.70001220703125,407.3500061035156,1299804,2023-01-23
2023-01-30,384.0,384.0,404.54998779296875,376.3999938964844,381.75,1258613,2023-01-30
2023-02-06,379.70001220703125,379.70001220703125,391.6000061035156,360.0,385.0,1145840,2023-02-06
2023-02-13,362.70001220703125,362.70001220703125,372.54998779296875,351.20001220703125,367.0,1245231,2023-02-13
2023-02-20,357.0,357.0,378.0,355.04998779296875,363.0,1132969,2023-02-20
2023-02-27,367.0,367.0,370.0,337.8500061035156,356.54998779296875,1439238,2023-02-27
2023-03-06,373.3999938964844,373.3999938964844,388.95001220703125,365.29998779296875,369.0,1010805,2023-03-06
2023-03-13,387.29998779296875,387.29998779296875,390.0,355.25,373.6499938964844,1899341,2023-03-13
2023-03-20,345.20001220703125,345.20001220703125,396.0,340.0,394.20001220703125,2343824,2023-03-20
2023-03-27,348.8999938964844,348.8999938964844,369.8999938964844,347.45001220703125,351.8500061035156,1464824,2023-03-27
2023-04-03,374.1000061035156,374.1000061035156,375.54998779296875,344.6000061035156,346.0,750046,2023-04-03
2023-04-10,370.25,370.25,386.04998779296875,368.45001220703125,375.04998779296875,787388,2023-04-10
2023-04-17,369.25,369.25,379.8500061035156,363.8999938964844,372.1499938964844,570035,2023-04-17
2023-04-24,357.0,357.0,375.8999938964844,355.3500061035156,369.25,1224936,2023-04-24
2023-05-01,368.3999938964844,368.3999938964844,380.5,352.8500061035156,357.0,1451217,2023-05-01
2023-05-08,367.6000061035156,367.6000061035156,377.0,360.1499938964844,368.54998779296875,951745,2023-05-08
2023-05-15,384.3500061035156,384.3500061035156,391.79998779296875,365.1499938964844,366.0,1666621,2023-05-15
2023-05-22,359.54998779296875,359.54998779296875,383.3999938964844,355.95001220703125,378.0,1750497,2023-05-22
2023-05-29,367.25,367.25,375.0,355.1000061035156,360.6000061035156,1114281,2023-05-29
2023-06-05,378.5,378.5,379.79998779296875,357.5,375.0,2186146,2023-06-05
2023-06-12,456.75,456.75,459.95001220703125,379.1000061035156,381.0,9594711,2023-06-12
2023-06-19,472.5,472.5,513.0,460.0,463.0,6460105,2023-06-19
2023-06-26,528.5499877929688,528.5499877929688,544.9000244140625,466.45001220703125,471.1000061035156,8360354,2023-06-26
2023-07-03,512.5,512.5,539.2999877929688,507.54998779296875,534.0,4819510,2023-07-03
2023-07-10,533.9000244140625,533.9000244140625,537.9500122070312,511.29998779296875,514.7999877929688,2750924,2023-07-10
2023-07-17,548.5,548.5,554.0,528.0,537.9000244140625,2789635,2023-07-17
2023-07-24,546.5499877929688,546.5499877929688,577.75,530.6500244140625,548.5,6297311,2023-07-24
2023-07-31,575.4000244140625,575.4000244140625,597.0499877929688,549.0,549.0,5516694,2023-07-31
2023-08-07,579.2000122070312,579.2000122070312,585.0,553.6500244140625,574.0999755859375,3387269,2023-08-07
2023-08-14,592.75,592.75,599.7000122070312,561.7000122070312,578.9000244140625,2883830,2023-08-14
2023-08-21,591.5999755859375,591.5999755859375,606.4000244140625,582.0499877929688,591.9500122070312,2244307,2023-08-21
2023-08-28,621.5499877929688,621.5499877929688,629.0,572.25,594.0,5013947,2023-08-28
2023-09-04,616.0,616.0,640.25,585.0499877929688,624.9000244140625,3218572,2023-09-04
2023-09-11,623.7999877929688,623.7999877929688,632.0,554.2999877929688,618.9000244140625,3081360,2023-09-11
2023-09-18,601.3499755859375,601.3499755859375,630.0,600.0,623.7999877929688,1285795,2023-09-18
2023-09-25,633.5499877929688,633.5499877929688,639.7000122070312,598.0,599.0,2427624,2023-09-25
2023-10-02,603.5999755859375,603.5999755859375,634.1500244140625,593.2999877929688,633.5499877929688,1492759,2023-10-02
2023-10-09,619.7000122070312,619.7000122070312,626.9500122070312,578.2999877929688,585.0,2454679,2023-10-09
2023-10-16,623.5,623.5,674.7000122070312,608.9000244140625,621.0,4376824,2023-10-16
2023-10-23,608.0,608.0,632.2000122070312,572.8499755859375,624.9500122070312,2784214,2023-10-23
2023-10-30,619.5,619.5,626.5,596.0,613.0,1577031,2023-10-30
2023-11-06,623.9500122070312,623.9500122070312,633.0,605.0999755859375,627.0,1928884,2023-11-06
2023-11-13,676.0499877929688,676.0499877929688,697.4000244140625,618.25,623.0,3843223,2023-11-13
2023-11-20,657.3499755859375,657.3499755859375,692.9000244140625,654.25,677.7999877929688,1413787,2023-11-20
2023-11-27,680.3499755859375,680.3499755859375,698.0,643.7000122070312,657.3499755859375,1708719,2023-11-27
2023-12-04,675.0999755859375,675.0999755859375,701.0,670.0,700.0999755859375,1316032,2023-12-04
2023-12-11,721.1500244140625,721.1500244140625,725.7999877929688,670.0999755859375,676.9000244140625,2780613,2023-12-11
2023-12-18,709.5,709.5,724.7999877929688,670.2000122070312,722.2000122070312,2221410,2023-12-18
2023-12-25,756.8499755859375,756.8499755859375,765.0,705.4000244140625,709.5,2397091,2023-12-25
2024-01-01,154.5399932861328,154.5399932861328,160.0,149.00999450683594,151.60000610351562,10046140,2024-01-01
2024-01-08,153.58999633789062,153.58999633789062,156.8000030517578,149.61000061035156,153.58999633789062,7260295,2024-01-08
2024-01-15,149.16000366210938,149.16000366210938,157.1999969482422,141.6999969482422,154.60000610351562,7856190,2024-01-15
2024-01-22,151.92999267578125,151.92999267578125,156.36000061035156,138.8699951171875,149.16000366210938,7321100,2024-01-22
2024-01-29,150.61000061035156,150.61000061035156,153.36000061035156,146.60000610351562,149.5399932861328,7040280,2024-01-29
2024-02-05,156.7899932861328,156.7899932861328,168.8800048828125,149.5500030517578,151.27999877929688,22908620,2024-02-05
2024-02-12,153.75999450683594,153.75999450683594,159.0,143.1999969482422,159.0,9212500,2024-02-12
2024-02-19,155.9600067138672,155.9600067138672,164.8000030517578,153.8000030517578,160.0,8432650,2024-02-19
2024-02-26,153.67999267578125,153.67999267578125,157.0,145.02000427246094,157.0,7592860,2024-02-26
2024-03-04,148.97000122070312,148.97000122070312,155.52999877929688,147.13999938964844,155.0,5441820,2024-03-04
2024-03-11,139.13999938964844,139.13999938964844,151.8000030517578,132.77000427246094,149.97999572753906,16274230,2024-03-11
2024-03-18,136.42999267578125,136.42999267578125,141.2100067138672,131.60000610351562,139.8000030517578,8567685,2024-03-18
2024-03-25,151.4600067138672,151.4600067138672,154.88999938964844,135.05999755859375,136.42999267578125,12284000,2024-03-25
2024-04-01,151.9199981689453,151.9199981689453,153.64999389648438,146.00999450683594,151.33999633789062,8449435,2024-04-01
2024-04-08,163.66000366210938,163.66000366210938,168.60000610351562,148.52000427246094,153.0,25829950,2024-04-08
2024-04-15,174.00999450683594,174.00999450683594,176.0,156.60000610351562,162.8000030517578,16200275,2024-04-15
2024-04-22,177.82000732421875,177.82000732421875,183.0,172.0,175.75999450683594,12287725,2024-04-22
2024-04-29,184.58999633789062,184.58999633789062,187.33999633789062,173.52000427246094,177.82000732421875,9484495,2024-04-29
2024-05-06,181.75,181.75,184.97999572753906,172.0,184.60000610351562,9141615,2024-05-06
2024-05-13,183.7100067138672,183.7100067138672,185.39999389648438,176.0,181.60000610351562,5818760,2024-05-13
2024-05-20,185.3000030517578,185.3000030517578,192.55999755859375,181.6999969482422,181.6999969482422,11233350,2024-05-20
2024-05-27,193.4199981689453,193.4199981689453,195.6999969482422,174.60000610351562,186.97000122070312,10343485,2024-05-27
2024-06-03,195.02000427246094,195.02000427246094,204.7899932861328,177.22000122070312,204.0,17843830,2024-06-03
2024-06-10,215.77000427246094,215.77000427246094,220.0,200.0,208.7899932861328,15985095,2024-06-10
2024-06-17,227.10000610351562,227.10000610351562,234.89999389648438,215.33999633789062,215.77000427246094,17292280,2024-06-17
2024-06-24,212.82000732421875,212.82000732421875,231.72999572753906,210.25,227.10000610351562,8941320,2024-06-24
2024-07-01,221.61000061035156,221.61000061035156,225.8000030517578,213.1999969482422,213.9199981689453,4816385,2024-07-01
2024-07-08,229.1999969482422,229.1999969482422,239.13999938964844,213.30999755859375,221.61000061035156,12485040,2024-07-08
2024-07-15,217.52999877929688,217.52999877929688,244.7899932861328,216.44000244140625,227.60000610351562,16878705,2024-07-15
2024-07-22,208.49000549316406,208.49000549316406,220.24000549316406,204.5500030517578,216.39999389648438,7055540,2024-07-22
2024-07-29,223.47000122070312,223.47000122070312,228.58999633789062,210.0399932861328,218.8800048828125,12242160,2024-07-29
2024-08-05,220.64999389648438,220.64999389648438,233.38999938964844,208.4199981689453,215.0,13958425,2024-08-05
2024-08-12,197.72000122070312,197.72000122070312,221.58999633789062,192.32000732421875,221.00999450683594,11991755,2024-08-12
2024-08-19,196.07000732421875,196.07000732421875,201.4499969482422,189.0,199.13999938964844,13850725,2024-08-19
2024-08-26,189.92999267578125,189.92999267578125,200.60000610351562,184.0,199.0,14770315,2024-08-26
2024-09-02,185.77999877929688,185.77999877929688,192.36000061035156,183.9499969482422,189.92999267578125,9659410,2024-09-02
2024-09-09,189.85000610351562,189.85000610351562,191.1999969482422,180.6300048828125,186.0,7082525,2024-09-09
2024-09-16,187.8300018310547,187.8300018310547,191.83999633789062,180.97000122070312,190.8000030517578,5969115,2024-09-16
2024-09-23,211.11000061035156,211.11000061035156,218.1999969482422,189.30999755859375,190.0,34966700,2024-09-23
2024-09-30,206.85000610351562,206.85000610351562,224.5800018310547,205.14999389648438,215.0,18041448,2024-09-30
2024-10-07,190.89999389648438,190.89999389648438,204.39999389648438,183.5,202.0,13674382,2024-10-07
2024-10-14,186.1999969482422,186.1999969482422,194.0,183.9499969482422,192.8000030517578,7312149,2024-10-14
2024-10-21,173.4499969482422,173.4499969482422,196.25,171.9499969482422,187.5500030517578,12104832,2024-10-21
2024-10-28,198.1199951171875,198.1199951171875,201.0,161.4499969482422,161.4499969482422,9294642,2024-10-28
2024-11-04,202.4499969482422,202.4499969482422,207.1999969482422,192.35000610351562,198.1199951171875,7498833,2024-11-04
2024-11-11,185.4499969482422,185.4499969482422,201.63999938964844,183.64999389648438,199.39999389648438,3975809,2024-11-11
2024-11-18,182.7100067138672,182.7100067138672,192.7899932861328,180.42999267578125,183.3000030517578,4946801,2024-11-18
2024-11-25,188.38999938964844,188.38999938964844,192.27000427246094,182.1699981689453,186.3000030517578,3566299,2024-11-25
2024-12-02,214.57000732421875,214.57000732421875,221.66000366210938,185.4499969482422,188.00999450683594,15815094,2024-12-02
2024-12-09,233.39999389648438,233.39999389648438,253.39999389648438,214.08999633789062,216.47000122070312,39226810,2024-12-09
2024-12-16,218.80999755859375,218.80999755859375,238.0,211.0,232.75,10861500,2024-12-16
2024-12-23,207.1300048828125,207.1300048828125,220.5,206.0,220.0,6113551,2024-12-23
2024-12-30,208.5,208.5,214.4499969482422,197.5,206.0,10300991,2024-12-30
2025-01-06,193.7100067138672,193.7100067138672,208.57000732421875,191.25,207.47000122070312,7126635,2025-01-06
2025-01-13,187.00999450683594,187.00999450683594,192.0,180.10000610351562,189.00999450683594,6309502,2025-01-13
2025-01-20,176.9499969482422,176.9499969482422,197.64999389648438,176.25999450683594,186.0,5941363,2025-01-20
2025-01-27,185.66000366210938,185.66000366210938,187.88999938964844,161.5,176.02000427246094,6884635,2025-01-27
2025-02-03,186.88999938964844,186.88999938964844,189.8699951171875,176.3000030517578,182.41000366210938,4844637,2025-02-03
2025-02-10,169.52000427246094,169.52000427246094,188.0,163.64999389648438,185.0,9034690,2025-02-10
2025-02-17,173.0800018310547,173.0800018310547,181.99000549316406,164.0,169.52000427246094,7330735,2025-02-17
2025-02-24,155.75,155.75,173.1999969482422,155.0,170.00999450683594,5057174,2025-02-24
2025-03-03,179.0399932861328,179.0399932861328,189.69000244140625,145.75,155.11000061035156,23322461,2025-03-03
2025-03-10,172.8300018310547,172.8300018310547,186.99000549316406,167.5399932861328,179.0399932861328,8912527,2025-03-10
2025-03-17,185.00999450683594,185.00999450683594,188.4499969482422,170.0,174.86000061035156,6051541,2025-03-17
2025-03-24,180.1199951171875,180.1199951171875,191.75,176.36000061035156,186.0,6969064,2025-03-24
2025-03-31,201.44000244140625,201.44000244140625,209.75,180.1199951171875,180.1199951171875,15591013,2025-03-31
2025-04-07,187.8000030517578,187.8000030517578,195.0,168.0,169.0,10405230,2025-04-07
2025-04-14,190.86000061035156,190.86000061035156,196.5500030517578,187.8000030517578,187.8000030517578,3362690,2025-04-14
2025-04-21,196.39999389648438,196.39999389648438,205.3300018310547,190.0,191.08999633789062,7953471,2025-04-21
2025-04-28,181.8000030517578,181.8000030517578,198.0,179.0,195.0,4873867,2025-04-28
2025-05-05,178.02999877929688,178.02999877929688,187.25,170.10000610351562,183.0,6055814,2025-05-05
2025-05-12,201.7100067138672,201.7100067138672,206.5,181.25,181.25,11932137,2025-05-12
2025-05-19,204.7899932861328,204.7899932861328,206.0,192.0,200.0,7205862,2025-05-19
2025-05-26,190.47999572753906,190.47999572753906,210.39999389648438,189.2899932861328,206.50999450683594,6044763,2025-05-26
2025-06-02,187.92999267578125,187.92999267578125,195.97999572753906,182.44000244140625,192.22999572753906,4929580,2025-06-02
2025-06-09,185.66000366210938,185.66000366210938,198.0,182.5800018310547,188.99000549316406,11504619,2025-06-09
2025-06-16,179.75999450683594,179.75999450683594,187.6999969482422,175.41000366210938,185.0,4664310,2025-06-16
2025-06-23,189.77999877929688,189.77999877929688,191.94000244140625,175.3699951171875,178.08999633789062,5527469,2025-06-23
2025-06-30,182.64999389648438,182.64999389648438,190.72999572753906,180.5,189.77999877929688,4428599,2025-06-30
2025-07-07,186.82000732421875,186.82000732421875,188.0,179.25,183.82000732421875,3981268,2025-07-07
2025-07-14,188.58999633789062,188.58999633789062,190.0,182.05999755859375,187.99000549316406,2167680,2025-07-14
