Date,Adj Close_SFL.NS,Close_SFL.NS,High_SFL.NS,Low_SFL.NS,Open_SFL.NS,Volume_SFL.NS,Date
2021-12-06,1644.0,1644.0,1708.5,1598.6500244140625,1708.5,197506,2021-12-06
2021-12-13,1649.625,1649.625,1674.5,1582.5250244140625,1650.0,192158,2021-12-13
2021-12-20,1546.7249755859375,1546.7249755859375,1693.800048828125,1527.5999755859375,1647.5,177586,2021-12-20
2021-12-27,1614.324951171875,1614.324951171875,1644.949951171875,1495.0250244140625,1546.9749755859375,175966,2021-12-27
2022-01-03,1646.8499755859375,1646.8499755859375,1673.9749755859375,1606.5250244140625,1637.449951171875,224658,2022-01-03
2022-01-10,1834.6500244140625,1834.6500244140625,1979.75,1634.0250244140625,1672.5,504012,2022-01-10
2022-01-17,1794.675048828125,1794.675048828125,1860.0,1753.9749755859375,1827.5,231170,2022-01-17
2022-01-24,1608.6500244140625,1608.6500244140625,1794.675048828125,1581.0,1777.5,193616,2022-01-24
2022-01-31,1656.425048828125,1656.425048828125,1722.7750244140625,1597.5,1644.9749755859375,232460,2022-01-31
2022-02-07,1619.675048828125,1619.675048828125,1699.0,1614.2249755859375,1674.5,82158,2022-02-07
2022-02-14,1625.75,1625.75,1650.0,1537.2249755859375,1559.0,230728,2022-02-14
2022-02-21,1644.625,1644.625,1669.0,1575.5,1633.9000244140625,323924,2022-02-21
2022-02-28,1685.9000244140625,1685.9000244140625,1770.574951171875,1619.050048828125,1644.625,311788,2022-02-28
2022-03-07,1743.5,1743.5,1889.0,1653.0999755859375,1675.0,421202,2022-03-07
2022-03-14,1669.199951171875,1669.199951171875,1780.75,1630.550048828125,1764.5,927066,2022-03-14
2022-03-21,1686.199951171875,1686.199951171875,1723.425048828125,1616.875,1677.550048828125,215340,2022-03-21
2022-03-28,1760.4749755859375,1760.4749755859375,1782.1500244140625,1681.2750244140625,1694.625,265266,2022-03-28
2022-04-04,1903.324951171875,1903.324951171875,1946.0,1765.050048828125,1770.0,412806,2022-04-04
2022-04-11,1938.2249755859375,1938.2249755859375,2027.5,1903.324951171875,1925.75,196950,2022-04-11
2022-04-18,1885.1500244140625,1885.1500244140625,1958.449951171875,1852.5999755859375,1938.2249755859375,171348,2022-04-18
2022-04-25,1758.75,1758.75,1916.9749755859375,1740.5250244140625,1875.5250244140625,130134,2022-04-25
2022-05-02,1770.199951171875,1770.199951171875,1824.675048828125,1711.2750244140625,1756.9749755859375,127452,2022-05-02
2022-05-09,1587.4000244140625,1587.4000244140625,1775.0,1541.449951171875,1765.5,352886,2022-05-09
2022-05-16,1538.300048828125,1538.300048828125,1599.5,1502.5250244140625,1584.0,196274,2022-05-16
2022-05-23,1466.449951171875,1466.449951171875,1567.9000244140625,1456.050048828125,1556.5,142240,2022-05-23
2022-05-30,1433.0,1433.0,1519.7249755859375,1425.0,1480.0,177848,2022-05-30
2022-06-06,1400.5250244140625,1400.5250244140625,1488.3499755859375,1381.4749755859375,1425.0,133414,2022-06-06
2022-06-13,1322.4000244140625,1322.4000244140625,1448.300048828125,1291.5,1373.5250244140625,295816,2022-06-13
2022-06-20,1339.7750244140625,1339.7750244140625,1347.25,1271.300048828125,1307.0,415852,2022-06-20
2022-06-27,1335.675048828125,1335.675048828125,1460.3499755859375,1306.0,1345.0,54880,2022-06-27
2022-07-04,1313.925048828125,1313.925048828125,1344.9000244140625,1301.0,1335.675048828125,51790,2022-07-04
2022-07-11,1323.699951171875,1323.699951171875,1344.2249755859375,1288.7249755859375,1324.0,51972,2022-07-11
2022-07-18,1422.8499755859375,1422.8499755859375,1447.5,1326.625,1344.9749755859375,156462,2022-07-18
2022-07-25,1410.324951171875,1410.324951171875,1461.7750244140625,1377.7750244140625,1402.5250244140625,79108,2022-07-25
2022-08-01,1428.4749755859375,1428.4749755859375,1524.449951171875,1402.5,1412.5,201736,2022-08-01
2022-08-08,1423.9749755859375,1423.9749755859375,1452.175048828125,1420.199951171875,1449.5,21146,2022-08-08
2022-08-15,1502.675048828125,1502.675048828125,1509.9749755859375,1417.824951171875,1423.9749755859375,79462,2022-08-15
2022-08-22,1471.675048828125,1471.675048828125,1510.0,1455.7750244140625,1509.9749755859375,48042,2022-08-22
2022-08-29,1621.449951171875,1621.449951171875,1640.0,1437.5,1461.675048828125,158992,2022-08-29
2022-09-05,1536.5,1536.5,1711.5,1534.0,1637.0,243928,2022-09-05
2022-09-12,1518.550048828125,1518.550048828125,1557.5,1496.1500244140625,1544.199951171875,98152,2022-09-12
2022-09-19,1512.800048828125,1512.800048828125,1564.0,1460.0,1526.1500244140625,161716,2022-09-19
2022-09-26,1436.300048828125,1436.300048828125,1499.75,1402.550048828125,1490.5,108710,2022-09-26
2022-10-03,1363.074951171875,1363.074951171875,1460.0,1357.050048828125,1460.0,174360,2022-10-03
2022-10-10,1324.175048828125,1324.175048828125,1372.5,1295.0,1372.5,308878,2022-10-10
2022-10-17,1346.7249755859375,1346.7249755859375,1373.449951171875,1295.5250244140625,1330.800048828125,98960,2022-10-17
2022-10-24,1374.625,1374.625,1380.0,1337.5,1372.0,37992,2022-10-24
2022-10-31,1440.5250244140625,1440.5250244140625,1459.875,1370.5,1381.5,120054,2022-10-31
2022-11-07,1401.1500244140625,1401.1500244140625,1474.0,1394.324951171875,1458.5,128288,2022-11-07
2022-11-14,1349.7249755859375,1349.7249755859375,1410.0,1328.7249755859375,1400.0,44538,2022-11-14
2022-11-21,1336.324951171875,1336.324951171875,1386.175048828125,1309.5,1356.4749755859375,42148,2022-11-21
2022-11-28,1315.625,1315.625,1356.2750244140625,1267.9749755859375,1343.0,138210,2022-11-28
2022-12-05,1289.199951171875,1289.199951171875,1331.0,1284.875,1320.300048828125,75340,2022-12-05
2022-12-12,1299.574951171875,1299.574951171875,1400.0,1287.9000244140625,1295.5,257104,2022-12-12
2022-12-19,1241.8499755859375,1241.8499755859375,1392.800048828125,1202.6500244140625,1309.4000244140625,240262,2022-12-19
2022-12-26,1298.550048828125,1298.550048828125,1338.0,1237.800048828125,1242.0,303656,2022-12-26
2023-01-02,1239.5999755859375,1239.5999755859375,1295.8499755859375,1232.5999755859375,1285.0,80628,2023-01-02
2023-01-09,1256.5999755859375,1256.5999755859375,1284.949951171875,1215.0,1258.0,59708,2023-01-09
2023-01-16,1251.3499755859375,1251.3499755859375,1275.0,1215.0,1262.9000244140625,91733,2023-01-16
2023-01-23,1232.050048828125,1232.050048828125,1265.0,1204.449951171875,1265.0,39676,2023-01-23
2023-01-30,1229.800048828125,1229.800048828125,1274.699951171875,1206.3499755859375,1233.0,64168,2023-01-30
2023-02-06,1195.199951171875,1195.199951171875,1248.0,1176.0,1240.0,105915,2023-02-06
2023-02-13,1172.0999755859375,1172.0999755859375,1200.0,1170.0,1195.199951171875,37502,2023-02-13
2023-02-20,1193.8499755859375,1193.8499755859375,1203.25,1120.0,1183.0,131502,2023-02-20
2023-02-27,1146.949951171875,1146.949951171875,1230.0,1130.0,1217.6500244140625,102350,2023-02-27
2023-03-06,1146.550048828125,1146.550048828125,1192.0,1127.699951171875,1161.0,28299,2023-03-06
2023-03-13,1103.9000244140625,1103.9000244140625,1152.300048828125,1089.949951171875,1152.300048828125,56462,2023-03-13
2023-03-20,1039.1500244140625,1039.1500244140625,1103.9000244140625,1035.0,1103.9000244140625,147898,2023-03-20
2023-03-27,993.9000244140625,993.9000244140625,1046.9000244140625,906.5999755859375,1044.3499755859375,446637,2023-03-27
2023-04-03,1057.4000244140625,1057.4000244140625,1081.0,994.0499877929688,996.1500244140625,92789,2023-04-03
2023-04-10,1074.4000244140625,1074.4000244140625,1110.0,1017.5999755859375,1068.0,120642,2023-04-10
2023-04-17,1066.300048828125,1066.300048828125,1089.75,1030.6500244140625,1074.4000244140625,67121,2023-04-17
2023-04-24,1045.1500244140625,1045.1500244140625,1070.0,1018.0,1066.300048828125,48006,2023-04-24
2023-05-01,1049.449951171875,1049.449951171875,1087.199951171875,1027.0,1045.1500244140625,120510,2023-05-01
2023-05-08,1045.4000244140625,1045.4000244140625,1065.25,1040.0,1052.5,42734,2023-05-08
2023-05-15,1044.4000244140625,1044.4000244140625,1070.0,1035.0,1047.449951171875,64997,2023-05-15
2023-05-22,1020.3499755859375,1020.3499755859375,1046.949951171875,992.75,1040.0,97715,2023-05-22
2023-05-29,1016.2000122070312,1016.2000122070312,1057.949951171875,1004.1500244140625,1030.0,88888,2023-05-29
2023-06-05,1016.4000244140625,1016.4000244140625,1029.949951171875,1009.0,1025.0,80447,2023-06-05
2023-06-12,1187.5999755859375,1187.5999755859375,1230.0,1022.0999755859375,1025.0,2190121,2023-06-12
2023-06-19,1156.699951171875,1156.699951171875,1226.25,1153.0,1219.949951171875,331345,2023-06-19
2023-06-26,1211.1500244140625,1211.1500244140625,1272.5999755859375,1157.0,1157.0,1315789,2023-06-26
2023-07-03,1177.25,1177.25,1229.300048828125,1164.0,1211.0,232952,2023-07-03
2023-07-10,1121.25,1121.25,1199.0,1108.5,1189.9000244140625,423854,2023-07-10
2023-07-17,1216.6500244140625,1216.6500244140625,1369.949951171875,1125.0,1125.0,4196551,2023-07-17
2023-07-24,1190.0999755859375,1190.0999755859375,1225.6500244140625,1167.1500244140625,1224.949951171875,410214,2023-07-24
2023-07-31,1147.5,1147.5,1224.9000244140625,1125.0,1198.800048828125,653249,2023-07-31
2023-08-07,1144.449951171875,1144.449951171875,1180.0,1136.050048828125,1158.800048828125,225726,2023-08-07
2023-08-14,1089.050048828125,1089.050048828125,1147.3499755859375,1086.0,1140.0,150696,2023-08-14
2023-08-21,1107.0999755859375,1107.0999755859375,1148.949951171875,1094.949951171875,1094.949951171875,214423,2023-08-21
2023-08-28,1129.4000244140625,1129.4000244140625,1160.0,1100.0,1110.0,259481,2023-08-28
2023-09-04,1149.949951171875,1149.949951171875,1160.0,1132.0999755859375,1134.949951171875,222219,2023-09-04
2023-09-11,1112.9000244140625,1112.9000244140625,1172.0999755859375,1092.0,1159.9000244140625,275020,2023-09-11
2023-09-18,1106.1500244140625,1106.1500244140625,1212.9000244140625,1103.25,1116.9000244140625,882441,2023-09-18
2023-09-25,1141.6500244140625,1141.6500244140625,1164.0,1097.300048828125,1106.949951171875,1202341,2023-09-25
2023-10-02,1084.75,1084.75,1149.449951171875,1062.199951171875,1141.6500244140625,479481,2023-10-02
2023-10-09,1120.0999755859375,1120.0999755859375,1141.0,1000.0499877929688,1000.0499877929688,334694,2023-10-09
2023-10-16,1123.0,1123.0,1176.0,1100.0,1120.0999755859375,479454,2023-10-16
2023-10-23,1104.0999755859375,1104.0999755859375,1131.5,1065.0,1120.050048828125,252106,2023-10-23
2023-10-30,1069.050048828125,1069.050048828125,1119.0,1062.0,1111.0,321252,2023-10-30
2023-11-06,1090.25,1090.25,1106.0,1058.0,1080.0,197956,2023-11-06
2023-11-13,1102.550048828125,1102.550048828125,1121.800048828125,1088.75,1105.0,120337,2023-11-13
2023-11-20,1156.0,1156.0,1192.449951171875,1099.949951171875,1103.949951171875,596068,2023-11-20
2023-11-27,1164.1500244140625,1164.1500244140625,1184.0,1135.550048828125,1156.0,281701,2023-11-27
2023-12-04,1145.75,1145.75,1194.9000244140625,1139.949951171875,1170.0,371279,2023-12-04
2023-12-11,1286.449951171875,1286.449951171875,1297.0,1146.0,1149.300048828125,1156117,2023-12-11
2023-12-18,1218.949951171875,1218.949951171875,1289.0,1177.0,1289.0,621129,2023-12-18
2023-12-25,1240.4000244140625,1240.4000244140625,1255.0999755859375,1203.1500244140625,1218.949951171875,196482,2023-12-25
2024-01-01,1222.8499755859375,1222.8499755859375,1258.449951171875,1209.0,1249.4000244140625,212347,2024-01-01
2024-01-08,1223.0,1223.0,1254.4000244140625,1189.5999755859375,1222.8499755859375,444124,2024-01-08
2024-01-15,1168.5,1168.5,1237.0,1149.0,1229.0,360666,2024-01-15
2024-01-22,1137.800048828125,1137.800048828125,1178.0,1111.6500244140625,1168.5,80264,2024-01-22
2024-01-29,1130.449951171875,1130.449951171875,1179.25,1115.75,1137.9000244140625,305158,2024-01-29
2024-02-05,1093.949951171875,1093.949951171875,1170.5999755859375,1089.199951171875,1147.0,305360,2024-02-05
2024-02-12,1086.199951171875,1086.199951171875,1118.949951171875,1043.699951171875,1096.050048828125,244451,2024-02-12
2024-02-19,1056.449951171875,1056.449951171875,1100.0,1051.0,1090.550048828125,154708,2024-02-19
2024-02-26,1051.25,1051.25,1067.0,1022.0,1059.050048828125,204247,2024-02-26
2024-03-04,1015.8499755859375,1015.8499755859375,1057.9000244140625,1003.5999755859375,1057.9000244140625,122322,2024-03-04
2024-03-11,960.9500122070312,960.9500122070312,1026.3499755859375,921.5999755859375,1017.0,327754,2024-03-11
2024-03-18,947.2000122070312,947.2000122070312,971.0,923.9500122070312,960.9500122070312,453136,2024-03-18
2024-03-25,943.7000122070312,943.7000122070312,955.0,918.0499877929688,943.0499877929688,681208,2024-03-25
2024-04-01,975.2000122070312,975.2000122070312,1012.0,941.7999877929688,946.0,883847,2024-04-01
2024-04-08,946.6500244140625,946.6500244140625,999.0,945.0,999.0,489023,2024-04-08
2024-04-15,934.0999755859375,934.0999755859375,961.2000122070312,911.0999755859375,940.0,296590,2024-04-15
2024-04-22,905.0999755859375,905.0999755859375,945.9500122070312,902.4500122070312,937.9000244140625,574584,2024-04-22
2024-04-29,906.5,906.5,938.2999877929688,900.5,907.0,524820,2024-04-29
2024-05-06,912.2999877929688,912.2999877929688,919.0,889.0,912.0,194914,2024-05-06
2024-05-13,928.7999877929688,928.7999877929688,936.0,894.25,910.0,170347,2024-05-13
2024-05-20,905.9000244140625,905.9000244140625,996.7999877929688,900.5,938.0,682952,2024-05-20
2024-05-27,886.6500244140625,886.6500244140625,912.2999877929688,884.75,912.2999877929688,431746,2024-05-27
2024-06-03,913.0499877929688,913.0499877929688,923.0,854.0,901.0,620887,2024-06-03
2024-06-10,933.0499877929688,933.0499877929688,958.8499755859375,920.0,938.0,1376004,2024-06-10
2024-06-17,946.4500122070312,946.4500122070312,975.0,930.0,933.0499877929688,383704,2024-06-17
2024-06-24,915.0499877929688,915.0499877929688,953.0,911.0,952.9500122070312,480331,2024-06-24
2024-07-01,1034.699951171875,1034.699951171875,1048.550048828125,918.5499877929688,919.9500122070312,1827481,2024-07-01
2024-07-08,1036.1500244140625,1036.1500244140625,1067.0,1001.6500244140625,1048.0,727109,2024-07-08
2024-07-15,1000.0,1000.0,1051.6500244140625,983.0999755859375,1041.3499755859375,660355,2024-07-15
2024-07-22,1025.25,1025.25,1038.5999755859375,960.4500122070312,988.0,398756,2024-07-22
2024-07-29,998.2999877929688,998.2999877929688,1061.6500244140625,993.5499877929688,1030.4000244140625,358532,2024-07-29
2024-08-05,957.0499877929688,957.0499877929688,989.8499755859375,930.0,948.0,746063,2024-08-05
2024-08-12,904.2999877929688,904.2999877929688,961.5,903.0499877929688,961.5,468333,2024-08-12
2024-08-19,939.4500122070312,939.4500122070312,957.7999877929688,908.8499755859375,908.8499755859375,433724,2024-08-19
2024-08-26,926.25,926.25,952.9500122070312,918.5999755859375,939.4500122070312,193659,2024-08-26
2024-09-02,938.1500244140625,938.1500244140625,965.0,917.0,935.1500244140625,532989,2024-09-02
2024-09-09,927.9500122070312,927.9500122070312,945.0,921.0,942.0999755859375,252949,2024-09-09
2024-09-16,929.2000122070312,929.2000122070312,943.0999755859375,909.5999755859375,932.0,545836,2024-09-16
2024-09-23,898.5499877929688,898.5499877929688,938.1500244140625,896.5,934.0,1643880,2024-09-23
2024-09-30,900.75,900.75,930.0,898.0,900.0,304738,2024-09-30
2024-10-07,913.0999755859375,913.0999755859375,927.7000122070312,868.0,901.0499877929688,353854,2024-10-07
2024-10-14,888.0,888.0,924.5,870.2000122070312,916.9000244140625,227510,2024-10-14
2024-10-21,823.5,823.5,895.0,816.0499877929688,895.0,337977,2024-10-21
2024-10-28,868.0499877929688,868.0499877929688,875.0,803.0,827.0,479224,2024-10-28
2024-11-04,844.3499755859375,844.3499755859375,875.2999877929688,832.5999755859375,870.0,308273,2024-11-04
2024-11-11,802.1500244140625,802.1500244140625,851.9000244140625,792.7000122070312,844.3499755859375,231799,2024-11-11
2024-11-18,787.6500244140625,787.6500244140625,812.8499755859375,774.0499877929688,802.0,411323,2024-11-18
2024-11-25,840.75,840.75,851.8499755859375,786.25,795.6500244140625,611524,2024-11-25
2024-12-02,890.25,890.25,905.5,828.5499877929688,835.0,1251209,2024-12-02
2024-12-09,958.0999755859375,958.0999755859375,963.9500122070312,902.2999877929688,909.9000244140625,1674244,2024-12-09
2024-12-16,947.0499877929688,947.0499877929688,990.9500122070312,935.0,960.9500122070312,900596,2024-12-16
2024-12-23,987.4500122070312,987.4500122070312,1002.0,932.3499755859375,951.7999877929688,590581,2024-12-23
2024-12-30,1011.5,1011.5,1058.699951171875,980.0,989.9000244140625,1152744,2024-12-30
2025-01-06,972.8499755859375,972.8499755859375,1047.0,962.0999755859375,1002.3499755859375,728721,2025-01-06
2025-01-13,943.1500244140625,943.1500244140625,975.0499877929688,915.0,961.25,487912,2025-01-13
2025-01-20,933.0,933.0,953.4500122070312,896.0,945.0,351351,2025-01-20
2025-01-27,907.0499877929688,907.0499877929688,938.0,860.0,923.0,430609,2025-01-27
2025-02-03,851.2000122070312,851.2000122070312,918.4000244140625,830.0,904.1500244140625,486052,2025-02-03
2025-02-10,775.2999877929688,775.2999877929688,855.5,760.0,855.5,381877,2025-02-10
2025-02-17,739.1500244140625,739.1500244140625,776.0499877929688,730.0,774.0,371406,2025-02-17
2025-02-24,712.75,712.75,742.9500122070312,708.0,739.1500244140625,333921,2025-02-24
2025-03-03,719.5999755859375,719.5999755859375,748.9500122070312,702.0,712.0999755859375,392586,2025-03-03
2025-03-10,709.2999877929688,709.2999877929688,730.0,696.0,723.2999877929688,383673,2025-03-10
2025-03-17,752.4500122070312,752.4500122070312,779.0,686.5,712.8499755859375,1048107,2025-03-17
2025-03-24,710.0,710.0,770.0,704.5,754.9500122070312,602365,2025-03-24
2025-03-31,696.0499877929688,696.0499877929688,721.8499755859375,688.5,710.0,305202,2025-03-31
2025-04-07,657.5499877929688,657.5499877929688,698.6500244140625,651.0,651.0,313092,2025-04-07
2025-04-14,667.6500244140625,667.6500244140625,683.5999755859375,647.1500244140625,660.0,816629,2025-04-14
2025-04-21,663.2999877929688,663.2999877929688,679.0499877929688,648.5499877929688,677.5,840574,2025-04-21
2025-04-28,662.5999755859375,662.5999755859375,666.4000244140625,636.4500122070312,664.0,356279,2025-04-28
2025-05-05,649.4500122070312,649.4500122070312,676.0,621.0999755859375,675.0,575251,2025-05-05
2025-05-12,652.75,652.75,675.7000122070312,645.5999755859375,660.7000122070312,838633,2025-05-12
2025-05-19,653.4000244140625,653.4000244140625,675.5,649.5,659.0499877929688,651589,2025-05-19
2025-05-26,628.0499877929688,628.0499877929688,659.2000122070312,621.2999877929688,653.4000244140625,929284,2025-05-26
2025-06-02,643.2999877929688,643.2999877929688,686.0,618.75,631.1500244140625,2578350,2025-06-02
2025-06-09,667.2000122070312,667.2000122070312,697.9000244140625,640.4000244140625,647.25,1452481,2025-06-09
2025-06-16,742.0,742.0,757.0,661.0499877929688,661.0499877929688,2695404,2025-06-16
2025-06-23,736.9000244140625,736.9000244140625,769.9000244140625,731.7999877929688,736.5499877929688,900036,2025-06-23
2025-06-30,698.5,698.5,748.4500122070312,695.0,738.8499755859375,524191,2025-06-30
2025-07-07,677.4000244140625,677.4000244140625,708.2000122070312,665.0499877929688,705.4000244140625,550083,2025-07-07
2025-07-14,685.0499877929688,685.0499877929688,699.7000122070312,671.1500244140625,680.7999877929688,247532,2025-07-14
