Date,Adj Close_TORNTPOWER.NS,Close_TORNTPOWER.NS,High_TORNTPOWER.NS,Low_TORNTPOWER.NS,Open_TORNTPOWER.NS,Volume_TORNTPOWER.NS,Date
2022-05-30,442.5523986816406,465.54998779296875,484.6499938964844,430.1499938964844,435.0,4666552,2022-05-30
2022-06-06,442.9801940917969,466.0,468.79998779296875,448.6000061035156,465.54998779296875,1943194,2022-06-06
2022-06-13,442.5999450683594,465.6000061035156,487.3500061035156,447.5,461.3500061035156,5636182,2022-06-13
2022-06-20,439.7481689453125,462.6000061035156,474.8999938964844,443.1499938964844,465.0,2672694,2022-06-20
2022-06-27,435.7555847167969,458.3999938964844,476.8999938964844,447.6000061035156,463.54998779296875,2158715,2022-06-27
2022-07-04,457.09661865234375,480.8500061035156,484.8999938964844,455.0,457.5,1394259,2022-07-04
2022-07-11,472.4963073730469,497.04998779296875,498.0,472.29998779296875,478.54998779296875,2213659,2022-07-11
2022-07-18,478.3425598144531,503.20001220703125,528.9500122070312,499.3999938964844,500.0,2826009,2022-07-18
2022-07-25,498.8279724121094,524.75,526.75,497.20001220703125,503.20001220703125,3375829,2022-07-25
2022-08-01,514.1326904296875,540.8499755859375,543.9000244140625,521.25,526.75,2126672,2022-08-01
2022-08-08,550.5883178710938,579.2000122070312,583.9000244140625,537.3499755859375,540.0,3338165,2022-08-08
2022-08-15,557.4325561523438,586.4000244140625,597.1500244140625,573.75,579.2000122070312,1730276,2022-08-15
2022-08-22,547.87890625,576.3499755859375,610.0,570.5,585.9500122070312,3680231,2022-08-22
2022-08-29,548.877197265625,577.4000244140625,591.8499755859375,565.0,565.0,1219981,2022-08-29
2022-09-05,537.7550659179688,565.7000122070312,591.9000244140625,562.9500122070312,577.4000244140625,4193553,2022-09-05
2022-09-12,513.89501953125,540.5999755859375,574.0,535.0,567.8499755859375,2746146,2022-09-12
2022-09-19,495.9761962890625,521.75,550.9000244140625,520.3499755859375,541.0,1421572,2022-09-19
2022-09-26,462.8477478027344,486.8999938964844,518.0499877929688,474.95001220703125,518.0499877929688,2757682,2022-09-26
2022-10-03,466.6025695800781,490.8500061035156,511.0,479.75,488.8999938964844,2502986,2022-10-03
2022-10-10,454.38739013671875,478.0,493.8500061035156,475.3999938964844,484.0,1413280,2022-10-10
2022-10-17,460.47125244140625,484.3999938964844,489.5,475.54998779296875,477.0,1234041,2022-10-17
2022-10-24,475.01544189453125,499.70001220703125,515.0,480.1000061035156,487.0,1497848,2022-10-24
2022-10-31,485.5196228027344,510.75,524.7000122070312,499.20001220703125,502.0,2073901,2022-10-31
2022-11-07,483.85601806640625,509.0,527.5499877929688,498.8500061035156,511.79998779296875,1898532,2022-11-07
2022-11-14,486.8028564453125,512.0999755859375,523.6500244140625,505.29998779296875,510.0,1369302,2022-11-14
2022-11-21,519.5036010742188,546.5,549.7000122070312,508.0,511.95001220703125,3847189,2022-11-21
2022-11-28,522.5454711914062,549.7000122070312,551.5,534.25,546.5,1629841,2022-11-28
2022-12-05,502.5353698730469,528.6500244140625,553.5,526.0,550.25,1514814,2022-12-05
2022-12-12,488.228759765625,513.5999755859375,533.5,511.54998779296875,528.6500244140625,1041078,2022-12-12
2022-12-19,453.8170471191406,477.3999938964844,518.7999877929688,475.3999938964844,513.5999755859375,2454172,2022-12-19
2022-12-26,468.0285339355469,492.3500061035156,503.70001220703125,476.0,476.0,880893,2022-12-26
2023-01-02,457.191650390625,480.95001220703125,505.8500061035156,478.0,498.79998779296875,1287505,2023-01-02
2023-01-09,457.2392578125,481.0,491.8999938964844,478.75,482.0,781409,2023-01-09
2023-01-16,437.2765808105469,460.0,484.95001220703125,451.45001220703125,482.04998779296875,2233620,2023-01-16
2023-01-23,418.16949462890625,439.8999938964844,493.20001220703125,438.0,457.54998779296875,4034439,2023-01-23
2023-01-30,421.35400390625,443.25,459.70001220703125,430.8500061035156,437.5,2139703,2023-01-30
2023-02-06,430.8600158691406,453.25,454.5,437.5,441.95001220703125,1300456,2023-02-06
2023-02-13,481.7171630859375,506.75,512.4000244140625,449.0,453.25,17473067,2023-02-13
2023-02-20,472.1636657714844,496.70001220703125,520.2000122070312,488.54998779296875,508.95001220703125,4660812,2023-02-20
2023-02-27,494.10528564453125,510.75,523.2000122070312,492.70001220703125,497.0,2847029,2023-02-27
2023-03-06,518.4356689453125,535.9000244140625,537.1500244140625,511.04998779296875,515.0,2129962,2023-03-06
2023-03-13,517.903564453125,535.3499755859375,550.0,525.6500244140625,536.0,2991354,2023-03-13
2023-03-20,486.5110168457031,502.8999938964844,537.7999877929688,500.5,533.0,1993902,2023-03-20
2023-03-27,493.7666320800781,510.3999938964844,534.5,484.20001220703125,505.5,5387445,2023-03-27
2023-04-03,504.35980224609375,521.3499755859375,530.0,513.0,516.9500122070312,1066617,2023-04-03
2023-04-10,521.4345703125,539.0,549.7999877929688,515.8499755859375,520.7999877929688,10677169,2023-04-10
2023-04-17,523.1759643554688,540.7999877929688,541.6500244140625,513.7999877929688,539.4500122070312,1702329,2023-04-17
2023-04-24,533.4305419921875,551.4000244140625,557.7999877929688,536.9000244140625,540.7999877929688,859086,2023-04-24
2023-05-01,522.8374633789062,540.4500122070312,559.5,533.2999877929688,551.4000244140625,784223,2023-05-01
2023-05-08,517.7101440429688,535.1500244140625,549.0,518.5999755859375,541.0,807991,2023-05-08
2023-05-15,509.9707336425781,527.1500244140625,540.0,523.5499877929688,533.5,676581,2023-05-15
2023-05-22,534.4946899414062,552.5,561.0,521.5,527.1500244140625,1298244,2023-05-22
2023-05-29,545.4264526367188,563.7999877929688,568.5,546.0,555.4000244140625,1877153,2023-05-29
2023-06-05,658.2265625,680.4000244140625,748.8499755859375,564.0,565.2999877929688,19709369,2023-06-05
2023-06-12,649.1329345703125,671.0,687.9000244140625,651.2999877929688,681.0,3544097,2023-06-12
2023-06-19,623.671875,640.75,685.9500122070312,636.0499877929688,671.4500122070312,1929353,2023-06-19
2023-06-26,598.8515625,615.25,644.25,612.0999755859375,640.75,1355689,2023-06-26
2023-07-03,616.663818359375,633.5499877929688,648.5,588.0999755859375,617.9000244140625,7543607,2023-07-03
2023-07-10,594.1795043945312,610.4500122070312,637.5,607.75,636.0999755859375,1731424,2023-07-10
2023-07-17,596.856201171875,613.2000122070312,637.0,604.75,612.0,2132473,2023-07-17
2023-07-24,653.894287109375,671.7999877929688,677.6500244140625,601.0,613.4500122070312,5353184,2023-07-24
2023-07-31,648.2488403320312,666.0,682.0,651.0,675.0,2104959,2023-07-31
2023-08-07,622.8446044921875,639.9000244140625,679.5,635.5,669.9000244140625,2075480,2023-08-07
2023-08-14,613.1597290039062,629.9500122070312,646.7999877929688,621.5,639.9500122070312,902024,2023-08-14
2023-08-21,648.5894775390625,666.3499755859375,674.9000244140625,628.0,632.0,2677837,2023-08-21
2023-08-28,647.4701538085938,665.2000122070312,675.0,652.7999877929688,670.0,1063560,2023-08-28
2023-09-04,706.1143798828125,725.4500122070312,732.4000244140625,662.5,668.7000122070312,4224782,2023-09-04
2023-09-11,704.8489990234375,724.1500244140625,745.5,697.0,722.9500122070312,3056521,2023-09-11
2023-09-18,692.09814453125,711.0499877929688,732.4500122070312,706.0499877929688,720.0499877929688,764865,2023-09-18
2023-09-25,718.8165893554688,738.5,747.75,710.2000122070312,711.0,1885870,2023-09-25
2023-10-02,710.5916748046875,730.0499877929688,760.9000244140625,725.0499877929688,738.5,640476,2023-10-02
2023-10-09,710.4944458007812,729.9500122070312,760.7999877929688,708.3499755859375,716.0,1659416,2023-10-09
2023-10-16,715.7991333007812,735.4000244140625,743.2000122070312,711.9000244140625,728.0499877929688,1679459,2023-10-16
2023-10-23,700.760986328125,719.9500122070312,740.4500122070312,691.9500122070312,735.4000244140625,1612107,2023-10-23
2023-10-30,725.6299438476562,745.5,768.9000244140625,714.7999877929688,719.9500122070312,2148608,2023-10-30
2023-11-06,756.923095703125,777.6500244140625,800.0,737.75,749.9000244140625,2040124,2023-11-06
2023-11-13,811.7710571289062,834.0,854.5,778.4000244140625,779.0499877929688,3421885,2023-11-13
2023-11-20,794.2508544921875,816.0,841.0,784.2000122070312,833.0499877929688,1570405,2023-11-20
2023-11-27,927.0640869140625,952.4500122070312,1004.0,816.0,816.0,9264772,2023-11-27
2023-12-04,940.8855590820312,966.6500244140625,1047.0,930.0499877929688,980.0,5778685,2023-12-04
2023-12-11,873.57861328125,897.5,973.3499755859375,888.0,973.0,2784882,2023-12-11
2023-12-18,889.1521606445312,913.5,951.0,869.0,900.6500244140625,1744886,2023-12-18
2023-12-25,908.959716796875,933.8499755859375,939.9500122070312,894.0,913.5,1960170,2023-12-25
2024-01-01,1010.5285034179688,1038.199951171875,1071.949951171875,930.0999755859375,944.7999877929688,10054900,2024-01-01
2024-01-08,986.5355224609375,1013.5499877929688,1040.0,1007.0,1038.1500244140625,1212585,2024-01-08
2024-01-15,962.5911865234375,988.9500122070312,1037.5,975.25,1017.0,1487962,2024-01-15
2024-01-22,974.1253051757812,1000.7999877929688,1010.9000244140625,971.0,988.9500122070312,983212,2024-01-22
2024-01-29,1035.932861328125,1064.300048828125,1098.25,999.0,1000.7999877929688,4558017,2024-01-29
2024-02-05,1142.1737060546875,1173.449951171875,1214.5,1069.050048828125,1070.550048828125,4333795,2024-02-05
2024-02-12,1142.222412109375,1173.5,1236.949951171875,1056.949951171875,1172.699951171875,5665509,2024-02-12
2024-02-19,1106.8824462890625,1125.9000244140625,1234.0,1111.199951171875,1177.0999755859375,4373977,2024-02-19
2024-02-26,1097.3955078125,1116.25,1197.0,1064.5,1129.300048828125,11266189,2024-02-26
2024-03-04,1125.2664794921875,1144.5999755859375,1174.0,1129.25,1160.5999755859375,3744631,2024-03-04
2024-03-11,1136.4248046875,1155.949951171875,1287.5,1104.0999755859375,1170.0,16486049,2024-03-11
2024-03-18,1261.9678955078125,1283.6500244140625,1296.699951171875,1165.0,1189.949951171875,13279280,2024-03-18
2024-03-25,1335.0128173828125,1357.949951171875,1514.699951171875,1274.699951171875,1283.6500244140625,15857846,2024-03-25
2024-04-01,1465.2747802734375,1490.449951171875,1513.800048828125,1386.050048828125,1399.0,9447808,2024-04-01
2024-04-08,1554.2952880859375,1581.0,1633.0,1490.0,1504.9000244140625,5271518,2024-04-08
2024-04-15,1475.7940673828125,1501.1500244140625,1591.5,1332.3499755859375,1332.3499755859375,3875156,2024-04-15
2024-04-22,1464.6358642578125,1489.800048828125,1555.949951171875,1470.050048828125,1519.0,2154446,2024-04-22
2024-04-29,1459.179443359375,1484.25,1575.0,1476.3499755859375,1504.699951171875,2633289,2024-04-29
2024-05-06,1304.5364990234375,1326.949951171875,1496.3499755859375,1299.300048828125,1484.25,3761633,2024-05-06
2024-05-13,1360.7210693359375,1384.0999755859375,1399.949951171875,1296.0,1329.5999755859375,3566528,2024-05-13
2024-05-20,1376.9423828125,1400.5999755859375,1464.0,1360.0,1378.6500244140625,4646542,2024-05-20
2024-05-27,1476.43310546875,1501.800048828125,1563.0,1385.0,1425.0,29407285,2024-05-27
2024-06-03,1472.697265625,1498.0,1545.0,1295.0999755859375,1520.0,2873895,2024-06-03
2024-06-10,1572.089599609375,1599.0999755859375,1633.0999755859375,1505.0,1513.0,2398678,2024-06-10
2024-06-17,1481.7646484375,1503.449951171875,1613.800048828125,1477.0,1599.0999755859375,1525975,2024-06-17
2024-06-24,1476.78759765625,1498.4000244140625,1531.5,1473.449951171875,1503.9000244140625,1266648,2024-06-24
2024-07-01,1487.7275390625,1509.5,1522.0,1450.0,1490.0999755859375,1003804,2024-07-01
2024-07-08,1488.2696533203125,1510.050048828125,1549.949951171875,1457.25,1518.0,1644591,2024-07-08
2024-07-15,1504.4822998046875,1526.5,1687.0,1495.6500244140625,1510.050048828125,4271252,2024-07-15
2024-07-22,1534.39453125,1556.8499755859375,1609.199951171875,1456.050048828125,1520.199951171875,1553507,2024-07-22
2024-07-29,1824.6468505859375,1851.3499755859375,1908.0,1550.050048828125,1569.0,22060442,2024-07-29
2024-08-05,1765.6600341796875,1791.5,1850.0,1732.0,1810.0,5234756,2024-08-05
2024-08-12,1663.7513427734375,1688.0999755859375,1790.1500244140625,1674.0,1780.0999755859375,2193747,2024-08-12
2024-08-19,1647.8836669921875,1672.0,1818.699951171875,1657.0,1695.050048828125,4243792,2024-08-19
2024-08-26,1718.3524169921875,1743.5,1770.0,1620.050048828125,1677.0,3663762,2024-08-26
2024-09-02,1670.404052734375,1694.8499755859375,1775.0,1662.300048828125,1743.5,3273462,2024-09-02
2024-09-09,1737.571044921875,1763.0,1776.0,1659.800048828125,1688.050048828125,2783442,2024-09-09
2024-09-16,1874.615478515625,1902.050048828125,1969.9000244140625,1745.050048828125,1769.9000244140625,13407536,2024-09-16
2024-09-23,1880.2825927734375,1907.800048828125,1957.300048828125,1850.0,1909.25,3846622,2024-09-23
2024-09-30,1863.42919921875,1890.699951171875,1949.449951171875,1791.0,1900.0,2071983,2024-09-30
2024-10-07,1859.1912841796875,1886.4000244140625,1984.699951171875,1753.699951171875,1890.800048828125,6737620,2024-10-07
2024-10-14,1945.1827392578125,1973.6500244140625,1993.0,1890.0,1890.0,4174338,2024-10-14
2024-10-21,1896.0518798828125,1923.800048828125,2037.0,1907.0999755859375,1978.800048828125,5237597,2024-10-21
2024-10-28,1799.120361328125,1825.449951171875,1938.3499755859375,1802.0,1928.949951171875,1512516,2024-10-28
2024-11-04,1669.6649169921875,1694.0999755859375,1833.949951171875,1685.0999755859375,1828.449951171875,2765240,2024-11-04
2024-11-11,1536.513427734375,1559.0,1720.300048828125,1545.699951171875,1690.0,1869900,2024-11-11
2024-11-18,1495.5135498046875,1517.4000244140625,1615.4000244140625,1486.550048828125,1578.5,2640397,2024-11-18
2024-11-25,1488.91015625,1510.699951171875,1674.0,1500.0,1540.0,4604537,2024-11-25
2024-12-02,1624.8704833984375,1648.6500244140625,1719.8499755859375,1506.800048828125,1510.699951171875,8058064,2024-12-02
2024-12-09,1645.1240234375,1669.199951171875,1713.75,1612.050048828125,1655.0,4396270,2024-12-09
2024-12-16,1457.864501953125,1479.199951171875,1670.0,1444.449951171875,1665.0,4768319,2024-12-16
2024-12-23,1430.5147705078125,1451.449951171875,1558.0,1440.300048828125,1479.199951171875,2846875,2024-12-23
2024-12-30,1491.6204833984375,1513.449951171875,1545.300048828125,1400.0,1451.449951171875,4364759,2024-12-30
2025-01-06,1338.6590576171875,1358.25,1516.75,1350.0999755859375,1515.050048828125,2504215,2025-01-06
2025-01-13,1455.6962890625,1477.0,1518.0,1301.0,1340.0,2770982,2025-01-13
2025-01-20,1448.5015869140625,1469.699951171875,1522.9000244140625,1374.199951171875,1481.199951171875,2572619,2025-01-20
2025-01-27,1377.244384765625,1397.4000244140625,1493.800048828125,1388.9000244140625,1450.0,2127565,2025-01-27
2025-02-03,1387.001708984375,1407.300048828125,1450.0,1303.8499755859375,1380.0,6074682,2025-02-03
2025-02-10,1219.8477783203125,1237.699951171875,1420.0,1216.75,1409.0,2272597,2025-02-10
2025-02-17,1284.7296142578125,1289.300048828125,1294.0,1207.25,1237.6500244140625,3569237,2025-02-17
2025-02-24,1258.4730224609375,1262.949951171875,1343.550048828125,1238.0,1265.0,4142867,2025-02-24
2025-03-03,1327.2781982421875,1332.0,1363.449951171875,1225.0,1270.300048828125,2195804,2025-03-03
2025-03-10,1286.622802734375,1291.199951171875,1391.949951171875,1282.449951171875,1332.0,1740333,2025-03-10
2025-03-17,1493.2379150390625,1498.550048828125,1504.300048828125,1282.5,1292.550048828125,2910974,2025-03-17
2025-03-24,1481.579345703125,1486.8499755859375,1547.0,1471.449951171875,1509.0,2785519,2025-03-24
2025-03-31,1531.6014404296875,1537.050048828125,1567.75,1473.0,1486.8499755859375,1781776,2025-03-31
2025-04-07,1556.6124267578125,1562.1500244140625,1568.550048828125,1383.3499755859375,1383.3499755859375,1641792,2025-04-07
2025-04-14,1585.360107421875,1591.0,1640.0,1562.1500244140625,1562.1500244140625,1082132,2025-04-14
2025-04-21,1533.1458740234375,1538.5999755859375,1622.199951171875,1521.9000244140625,1600.0,1508315,2025-04-21
2025-04-28,1484.6185302734375,1489.9000244140625,1586.199951171875,1486.800048828125,1538.5,1367031,2025-04-28
2025-05-05,1366.83740234375,1371.699951171875,1510.199951171875,1367.4000244140625,1490.4000244140625,2718529,2025-05-05
2025-05-12,1437.685546875,1442.800048828125,1472.5,1405.5,1430.0,3831911,2025-05-12
2025-05-19,1396.930419921875,1401.9000244140625,1471.699951171875,1380.0,1449.9000244140625,3902302,2025-05-19
2025-05-26,1369.12939453125,1374.0,1439.0,1361.0,1418.0,2882345,2025-05-26
2025-06-02,1403.0087890625,1408.0,1453.800048828125,1365.300048828125,1370.0999755859375,2807050,2025-06-02
2025-06-09,1414.0,1414.0,1468.699951171875,1389.9000244140625,1420.0,4012046,2025-06-09
2025-06-16,1390.0999755859375,1390.0999755859375,1440.0,1358.199951171875,1420.0,1819182,2025-06-16
2025-06-23,1473.199951171875,1473.199951171875,1492.0,1377.699951171875,1380.800048828125,2909820,2025-06-23
2025-06-30,1439.800048828125,1439.800048828125,1480.5,1428.0999755859375,1473.199951171875,1751044,2025-06-30
2025-07-07,1408.0999755859375,1408.0999755859375,1455.0,1399.0,1436.0999755859375,1555903,2025-07-07
2025-07-14,1391.5999755859375,1391.5999755859375,1421.0999755859375,1385.699951171875,1402.0999755859375,568970,2025-07-14
