Date,Adj Close_INDUSTOWER.NS,Close_INDUSTOWER.NS,High_INDUSTOWER.NS,Low_INDUSTOWER.NS,Open_INDUSTOWER.NS,Volume_INDUSTOWER.NS,Date
2020-12-14,203.2056884765625,231.14999389648438,253.14999389648438,230.0,245.14999389648438,26280116,2020-12-14
2020-12-21,210.19459533691406,239.10000610351562,247.3000030517578,224.1999969482422,231.14999389648438,20817342,2020-12-21
2020-12-28,206.98585510253906,235.4499969482422,241.0,229.0500030517578,241.0,18559284,2020-12-28
2021-01-04,237.75462341308594,270.45001220703125,275.0,237.0500030517578,239.9499969482422,45024664,2021-01-04
2021-01-11,230.5019989013672,262.20001220703125,271.8999938964844,253.6999969482422,271.8999938964844,25178539,2021-01-11
2021-01-18,212.260498046875,241.4499969482422,262.1000061035156,236.85000610351562,262.1000061035156,13610772,2021-01-18
2021-01-25,203.5133819580078,231.5,247.8000030517578,228.0,242.1999969482422,19157519,2021-01-25
2021-02-01,223.33726501464844,254.0500030517578,256.5,231.39999389648438,235.0,31197922,2021-02-01
2021-02-08,215.95274353027344,245.64999389648438,263.3999938964844,236.64999389648438,239.85000610351562,42129913,2021-02-08
2021-02-15,246.51902770996094,260.75,265.8500061035156,244.10000610351562,248.0,35982363,2021-02-15
2021-02-22,243.7300262451172,257.79998779296875,282.6499938964844,244.5,263.0,71778661,2021-02-22
2021-03-01,235.45758056640625,249.0500030517578,265.0,245.0,261.1499938964844,18156637,2021-03-01
2021-03-08,238.86109924316406,252.64999389648438,261.0,249.10000610351562,249.75,8532284,2021-03-08
2021-03-15,249.1189422607422,263.5,267.0,242.0,251.60000610351562,37667203,2021-03-15
2021-03-22,226.85423278808594,239.9499969482422,262.8999938964844,235.10000610351562,257.5,10707234,2021-03-22
2021-03-29,241.50828552246094,255.4499969482422,261.79998779296875,239.9499969482422,239.9499969482422,16796774,2021-03-29
2021-04-05,242.73733520507812,256.75,269.29998779296875,245.39999389648438,257.79998779296875,15697307,2021-04-05
2021-04-12,245.4318084716797,259.6000061035156,263.5,241.0,252.0,11431899,2021-04-12
2021-04-19,238.48294067382812,252.25,268.95001220703125,248.3000030517578,253.6999969482422,20774147,2021-04-19
2021-04-26,238.71929931640625,252.5,261.75,247.1999969482422,255.0,12639247,2021-04-26
2021-05-03,240.70468139648438,254.60000610351562,265.0,250.1999969482422,253.0,9653767,2021-05-03
2021-05-10,231.01409912109375,244.35000610351562,263.70001220703125,243.8000030517578,257.25,10682902,2021-05-10
2021-05-17,231.8177032470703,245.1999969482422,246.89999389648438,239.0,245.6999969482422,12956211,2021-05-17
2021-05-24,228.6977996826172,241.89999389648438,245.89999389648438,238.5500030517578,244.5,10971073,2021-05-24
2021-05-31,234.60670471191406,248.14999389648438,248.89999389648438,238.85000610351562,241.5,8345831,2021-05-31
2021-06-07,241.65011596679688,255.60000610351562,260.0,247.6999969482422,249.8000030517578,12469873,2021-06-07
2021-06-14,232.71585083007812,246.14999389648438,256.5,238.0,256.0,8028560,2021-06-14
2021-06-21,231.108642578125,244.4499969482422,258.79998779296875,240.85000610351562,242.0,23987595,2021-06-21
2021-06-28,221.74896240234375,234.5500030517578,248.0,231.5,246.8000030517578,14143341,2021-06-28
2021-07-05,228.31964111328125,241.5,242.8000030517578,231.1999969482422,236.3000030517578,9995086,2021-07-05
2021-07-12,227.75238037109375,240.89999389648438,244.3000030517578,232.89999389648438,242.6999969482422,25776872,2021-07-12
2021-07-19,208.46575927734375,220.5,241.5,215.4499969482422,237.9499969482422,17037544,2021-07-19
2021-07-26,209.9784393310547,222.10000610351562,234.6999969482422,219.5,220.5,29263735,2021-07-26
2021-08-02,201.42236328125,213.0500030517578,225.9499969482422,194.10000610351562,225.0,39110578,2021-08-02
2021-08-09,201.84779357910156,213.5,217.0,208.3000030517578,213.0,16715681,2021-08-09
2021-08-16,207.5203399658203,219.5,224.25,210.3000030517578,214.0,14108050,2021-08-16
2021-08-23,204.49497985839844,216.3000030517578,223.0,212.8000030517578,220.35000610351562,9428399,2021-08-23
2021-08-30,213.33468627929688,225.64999389648438,230.8000030517578,214.10000610351562,217.3000030517578,18712272,2021-08-30
2021-09-06,229.07598876953125,242.3000030517578,247.89999389648438,222.10000610351562,226.0,46511182,2021-09-06
2021-09-13,254.08241271972656,268.75,279.54998779296875,235.75,241.9499969482422,75676425,2021-09-13
2021-09-20,300.3135986328125,317.6499938964844,324.0,261.5,267.8999938964844,89811261,2021-09-20
2021-09-27,298.37548828125,315.6000061035156,332.79998779296875,302.6499938964844,317.6499938964844,73976482,2021-09-27
2021-10-04,288.35400390625,305.0,326.3999938964844,300.0,315.0,45767096,2021-10-04
2021-10-11,289.2994079589844,306.0,311.0,292.95001220703125,305.0,13753706,2021-10-11
2021-10-18,285.5177307128906,302.0,313.3500061035156,290.0,300.20001220703125,37051661,2021-10-18
2021-10-25,256.6823425292969,271.5,304.0,262.8500061035156,298.8999938964844,33168433,2021-10-25
2021-11-01,271.4781799316406,287.1499938964844,292.0,272.54998779296875,274.0,12699626,2021-11-01
2021-11-08,277.1034851074219,293.1000061035156,298.8500061035156,286.29998779296875,295.0,15550056,2021-11-08
2021-11-15,268.9255676269531,284.45001220703125,298.25,281.79998779296875,295.0,9820284,2021-11-15
2021-11-22,263.4893798828125,278.70001220703125,307.0,276.8500061035156,294.70001220703125,33347137,2021-11-22
2021-11-29,265.3802185058594,280.70001220703125,289.0,268.95001220703125,286.0,30947818,2021-11-29
2021-12-06,258.4313659667969,273.3500061035156,283.0,265.0,280.70001220703125,18439161,2021-12-06
2021-12-13,238.53021240234375,252.3000030517578,275.29998779296875,251.0,275.0,15827530,2021-12-13
2021-12-20,236.16665649414062,249.8000030517578,257.5,237.0500030517578,248.60000610351562,17059809,2021-12-20
2021-12-27,234.74851989746094,248.3000030517578,249.8000030517578,239.25,248.0,9476027,2021-12-27
2022-01-03,246.94448852539062,261.20001220703125,264.1499938964844,244.5500030517578,248.0,16571835,2022-01-03
2022-01-10,257.2496032714844,272.1000061035156,278.1000061035156,253.75,261.0,16553297,2022-01-10
2022-01-17,244.5809326171875,258.70001220703125,275.0,257.5,272.1000061035156,11983832,2022-01-17
2022-01-24,239.28656005859375,253.10000610351562,262.3999938964844,243.3000030517578,257.70001220703125,15842866,2022-01-24
2022-01-31,241.2719268798828,255.1999969482422,263.25,251.5500030517578,257.45001220703125,9621068,2022-01-31
2022-02-07,238.8138427734375,252.60000610351562,258.3500061035156,249.4499969482422,257.0,9796639,2022-02-07
2022-02-14,239.0974578857422,252.89999389648438,269.0,245.0500030517578,247.75,18763046,2022-02-14
2022-02-21,202.8877716064453,214.60000610351562,254.4499969482422,203.10000610351562,253.0,132496234,2022-02-21
2022-02-28,196.64797973632812,208.0,218.25,206.3000030517578,214.60000610351562,38028910,2022-02-28
2022-03-07,202.5095977783203,214.1999969482422,217.85000610351562,196.85000610351562,203.0,17272699,2022-03-07
2022-03-14,202.9822998046875,214.6999969482422,218.39999389648438,208.5,214.14999389648438,13569375,2022-03-14
2022-03-21,192.01541137695312,203.10000610351562,222.5,196.39999389648438,215.5,22663123,2022-03-21
2022-03-28,209.26937866210938,221.35000610351562,226.5,199.14999389648438,201.0,48066931,2022-03-28
2022-04-04,207.75669860839844,219.75,223.75,215.6999969482422,220.0,22717301,2022-04-04
2022-04-11,204.87315368652344,216.6999969482422,221.3000030517578,215.25,220.0,9526376,2022-04-11
2022-04-18,203.26593017578125,215.0,220.25,210.60000610351562,216.3000030517578,8995743,2022-04-18
2022-04-25,197.59339904785156,209.0,215.8000030517578,205.89999389648438,215.0,14636086,2022-04-25
2022-05-02,188.04461669921875,198.89999389648438,208.85000610351562,193.3000030517578,208.10000610351562,18109205,2022-05-02
2022-05-09,172.87059020996094,182.85000610351562,211.39999389648438,181.75,196.39999389648438,36989231,2022-05-09
2022-05-16,201.85000610351562,201.85000610351562,203.60000610351562,181.1999969482422,185.0,16687657,2022-05-16
2022-05-23,200.4499969482422,200.4499969482422,207.9499969482422,197.75,202.8000030517578,14352638,2022-05-23
2022-05-30,201.5500030517578,201.5500030517578,205.8000030517578,199.25,202.0,11053828,2022-05-30
2022-06-06,206.8000030517578,206.8000030517578,207.89999389648438,195.10000610351562,201.6999969482422,12975847,2022-06-06
2022-06-13,208.0,208.0,211.25,197.6999969482422,203.5500030517578,43598157,2022-06-13
2022-06-20,216.10000610351562,216.10000610351562,220.5500030517578,206.0,209.14999389648438,16293923,2022-06-20
2022-06-27,208.0,208.0,220.0,201.6999969482422,220.0,28536683,2022-06-27
2022-07-04,209.39999389648438,209.39999389648438,214.6999969482422,206.25,207.0,5276545,2022-07-04
2022-07-11,229.14999389648438,229.14999389648438,230.39999389648438,210.6999969482422,210.6999969482422,23725065,2022-07-11
2022-07-18,223.3000030517578,223.3000030517578,230.89999389648438,217.5,230.39999389648438,16302120,2022-07-18
2022-07-25,222.5500030517578,222.5500030517578,228.0,219.14999389648438,223.5,9506024,2022-07-25
2022-08-01,200.1999969482422,200.1999969482422,229.75,199.75,223.75,29995977,2022-08-01
2022-08-08,196.4499969482422,196.4499969482422,201.5,192.35000610351562,201.0,16986470,2022-08-08
2022-08-15,196.6999969482422,196.6999969482422,202.75,194.8000030517578,196.4499969482422,14994231,2022-08-15
2022-08-22,200.8000030517578,200.8000030517578,202.0,194.0500030517578,196.6999969482422,14559347,2022-08-22
2022-08-29,199.3000030517578,199.3000030517578,201.64999389648438,195.0,197.8000030517578,7692445,2022-08-29
2022-09-05,203.6999969482422,203.6999969482422,206.3000030517578,198.3000030517578,200.0,9274291,2022-09-05
2022-09-12,204.25,204.25,208.0,200.0,204.0,17324127,2022-09-12
2022-09-19,193.10000610351562,193.10000610351562,204.8000030517578,192.8000030517578,204.8000030517578,7307670,2022-09-19
2022-09-26,197.4499969482422,197.4499969482422,199.35000610351562,182.5,191.0500030517578,14834969,2022-09-26
2022-10-03,200.25,200.25,203.60000610351562,195.9499969482422,198.9499969482422,8820802,2022-10-03
2022-10-10,189.10000610351562,189.10000610351562,200.10000610351562,187.60000610351562,198.0,6856556,2022-10-10
2022-10-17,194.4499969482422,194.4499969482422,195.9499969482422,187.8000030517578,189.6999969482422,10577819,2022-10-17
2022-10-24,187.4499969482422,187.4499969482422,196.60000610351562,185.3000030517578,196.0,10720978,2022-10-24
2022-10-31,188.89999389648438,188.89999389648438,190.5,184.0,187.85000610351562,10461478,2022-10-31
2022-11-07,191.5500030517578,191.5500030517578,195.4499969482422,185.75,189.85000610351562,6449393,2022-11-07
2022-11-14,196.85000610351562,196.85000610351562,199.25,191.4499969482422,192.3000030517578,8051042,2022-11-14
2022-11-21,203.10000610351562,203.10000610351562,204.39999389648438,196.89999389648438,196.89999389648438,9400841,2022-11-21
2022-11-28,202.75,202.75,205.6999969482422,197.5500030517578,203.9499969482422,10034487,2022-11-28
2022-12-05,194.60000610351562,194.60000610351562,203.3000030517578,193.60000610351562,202.8000030517578,5722097,2022-12-05
2022-12-12,196.25,196.25,202.39999389648438,192.5500030517578,195.0,8690943,2022-12-12
2022-12-19,189.5,189.5,198.85000610351562,188.10000610351562,196.89999389648438,8075332,2022-12-19
2022-12-26,190.4499969482422,190.4499969482422,195.0,187.25,190.9499969482422,7018861,2022-12-26
2023-01-02,187.35000610351562,187.35000610351562,191.5,185.0500030517578,191.5,6873968,2023-01-02
2023-01-09,184.60000610351562,184.60000610351562,188.64999389648438,182.0,188.3000030517578,7795321,2023-01-09
2023-01-16,171.4499969482422,171.4499969482422,185.39999389648438,170.5500030517578,185.35000610351562,13978937,2023-01-16
2023-01-23,137.0,137.0,178.3000030517578,135.14999389648438,172.3000030517578,42362868,2023-01-23
2023-01-30,143.64999389648438,143.64999389648438,158.39999389648438,137.60000610351562,137.60000610351562,57069459,2023-01-30
2023-02-06,168.0,168.0,168.85000610351562,154.0,154.9499969482422,71901284,2023-02-06
2023-02-13,166.9499969482422,166.9499969482422,171.0,162.5500030517578,167.85000610351562,22227593,2023-02-13
2023-02-20,171.1999969482422,171.1999969482422,175.75,162.35000610351562,167.8000030517578,29622625,2023-02-20
2023-02-27,167.0,167.0,175.0,164.89999389648438,168.5,19704573,2023-02-27
2023-03-06,155.3000030517578,155.3000030517578,168.89999389648438,154.3000030517578,167.0500030517578,14507149,2023-03-06
2023-03-13,150.6999969482422,150.6999969482422,157.5,147.10000610351562,155.39999389648438,19735351,2023-03-13
2023-03-20,148.0500030517578,148.0500030517578,154.1999969482422,147.64999389648438,150.3000030517578,12591468,2023-03-20
2023-03-27,143.0,143.0,151.6999969482422,141.0500030517578,148.5500030517578,13613618,2023-03-27
2023-04-03,141.64999389648438,141.64999389648438,144.89999389648438,141.39999389648438,143.64999389648438,6858124,2023-04-03
2023-04-10,137.39999389648438,137.39999389648438,143.5,136.5,142.89999389648438,13067881,2023-04-10
2023-04-17,139.10000610351562,139.10000610351562,144.6999969482422,135.8000030517578,138.25,29629466,2023-04-17
2023-04-24,155.0,155.0,160.39999389648438,136.8000030517578,140.0500030517578,87280421,2023-04-24
2023-05-01,152.0500030517578,152.0500030517578,160.85000610351562,150.60000610351562,155.0,26520628,2023-05-01
2023-05-08,148.14999389648438,148.14999389648438,155.1999969482422,147.8000030517578,152.0,18207835,2023-05-08
2023-05-15,144.89999389648438,144.89999389648438,156.14999389648438,144.5500030517578,148.64999389648438,22929251,2023-05-15
2023-05-22,156.64999389648438,156.64999389648438,157.64999389648438,141.60000610351562,145.0500030517578,49845367,2023-05-22
2023-05-29,160.0500030517578,160.0500030517578,160.6999969482422,152.35000610351562,157.89999389648438,132781005,2023-05-29
2023-06-05,157.25,157.25,164.8000030517578,154.64999389648438,160.0500030517578,53083494,2023-06-05
2023-06-12,163.6999969482422,163.6999969482422,172.9499969482422,158.0,158.89999389648438,59754037,2023-06-12
2023-06-19,161.89999389648438,161.89999389648438,171.75,159.5,164.0,50897091,2023-06-19
2023-06-26,164.25,164.25,167.60000610351562,158.35000610351562,162.0,55457519,2023-06-26
2023-07-03,163.39999389648438,163.39999389648438,167.14999389648438,161.5,164.25,34555221,2023-07-03
2023-07-10,163.8000030517578,163.8000030517578,167.75,160.5500030517578,163.39999389648438,30526611,2023-07-10
2023-07-17,169.10000610351562,169.10000610351562,175.0,163.5,164.5500030517578,55377822,2023-07-17
2023-07-24,174.0,174.0,183.0,168.64999389648438,169.85000610351562,50800931,2023-07-24
2023-07-31,173.0,173.0,175.85000610351562,167.85000610351562,175.0,29821349,2023-07-31
2023-08-07,171.5500030517578,171.5500030517578,175.75,168.35000610351562,174.4499969482422,20156296,2023-08-07
2023-08-14,158.9499969482422,158.9499969482422,171.85000610351562,157.35000610351562,171.85000610351562,24411193,2023-08-14
2023-08-21,168.35000610351562,168.35000610351562,170.6999969482422,157.5500030517578,158.75,42788408,2023-08-21
2023-08-28,181.6999969482422,181.6999969482422,183.85000610351562,166.35000610351562,169.0,57847844,2023-08-28
2023-09-04,188.0,188.0,191.5,175.5,182.85000610351562,45467001,2023-09-04
2023-09-11,188.25,188.25,194.9499969482422,179.4499969482422,188.9499969482422,80153905,2023-09-11
2023-09-18,183.39999389648438,183.39999389648438,195.1999969482422,176.35000610351562,193.10000610351562,46790911,2023-09-18
2023-09-25,191.6999969482422,191.6999969482422,197.14999389648438,182.1999969482422,183.64999389648438,58569123,2023-09-25
2023-10-02,180.8000030517578,180.8000030517578,193.1999969482422,180.39999389648438,191.6999969482422,20966678,2023-10-02
2023-10-09,191.3000030517578,191.3000030517578,198.14999389648438,177.0,180.10000610351562,54128278,2023-10-09
2023-10-16,184.14999389648438,184.14999389648438,194.3000030517578,183.0500030517578,191.35000610351562,30023508,2023-10-16
2023-10-23,168.60000610351562,168.60000610351562,185.0,166.6999969482422,185.0,29965732,2023-10-23
2023-10-30,188.35000610351562,188.35000610351562,193.0,167.0,169.0500030517578,66922562,2023-10-30
2023-11-06,183.39999389648438,183.39999389648438,190.0,182.14999389648438,189.10000610351562,17522146,2023-11-06
2023-11-13,186.60000610351562,186.60000610351562,192.9499969482422,184.0500030517578,185.1999969482422,17425489,2023-11-13
2023-11-20,185.60000610351562,185.60000610351562,193.9499969482422,184.25,186.64999389648438,24319390,2023-11-20
2023-11-27,187.64999389648438,187.64999389648438,189.25,183.0,185.60000610351562,18960195,2023-11-27
2023-12-04,190.4499969482422,190.4499969482422,196.35000610351562,184.3000030517578,189.10000610351562,30790006,2023-12-04
2023-12-11,197.64999389648438,197.64999389648438,203.0,187.0500030517578,191.5,45833332,2023-12-11
2023-12-18,185.8000030517578,185.8000030517578,201.8000030517578,176.5500030517578,200.0,69806097,2023-12-18
2023-12-25,199.0500030517578,199.0500030517578,201.64999389648438,182.5,185.8000030517578,68484065,2023-12-25
2024-01-01,222.14999389648438,222.14999389648438,229.9499969482422,195.5,198.10000610351562,124223547,2024-01-01
2024-01-08,216.39999389648438,216.39999389648438,223.1999969482422,209.8000030517578,222.5500030517578,71338772,2024-01-08
2024-01-15,220.35000610351562,220.35000610351562,222.25,206.0,216.39999389648438,60665485,2024-01-15
2024-01-22,225.4499969482422,225.4499969482422,236.0,215.8000030517578,220.35000610351562,77153743,2024-01-22
2024-01-29,216.14999389648438,216.14999389648438,234.85000610351562,210.8000030517578,227.0,238332965,2024-01-29
2024-02-05,226.14999389648438,226.14999389648438,230.39999389648438,213.14999389648438,216.5,107845236,2024-02-05
2024-02-12,220.5500030517578,220.5500030517578,226.39999389648438,206.35000610351562,226.39999389648438,67558949,2024-02-12
2024-02-19,241.14999389648438,241.14999389648438,245.5,216.89999389648438,222.0500030517578,125524754,2024-02-19
2024-02-26,263.1000061035156,263.1000061035156,264.1499938964844,234.5,245.0,191432590,2024-02-26
2024-03-04,255.39999389648438,255.39999389648438,271.3500061035156,246.0,265.54998779296875,62766914,2024-03-04
2024-03-11,248.35000610351562,248.35000610351562,255.1999969482422,227.25,254.0,63517164,2024-03-11
2024-03-18,271.29998779296875,271.29998779296875,275.20001220703125,234.0,249.8000030517578,109078222,2024-03-18
2024-03-25,291.1499938964844,291.1499938964844,292.75,271.29998779296875,271.29998779296875,87684491,2024-03-25
2024-04-01,314.0,314.0,321.54998779296875,292.1499938964844,294.8999938964844,116145045,2024-04-01
2024-04-08,328.04998779296875,328.04998779296875,336.0,315.95001220703125,316.5,80593417,2024-04-08
2024-04-15,351.3999938964844,351.3999938964844,359.5,322.25,322.3500061035156,110803999,2024-04-15
2024-04-22,353.29998779296875,353.29998779296875,366.54998779296875,341.6499938964844,352.0,93948188,2024-04-22
2024-04-29,350.95001220703125,350.95001220703125,363.6000061035156,343.8500061035156,352.0,62696228,2024-04-29
2024-05-06,330.54998779296875,330.54998779296875,356.0,322.6499938964844,353.79998779296875,43324089,2024-05-06
2024-05-13,344.95001220703125,344.95001220703125,349.0,321.25,329.0,39869991,2024-05-13
2024-05-20,346.70001220703125,346.70001220703125,356.45001220703125,336.75,344.45001220703125,44737499,2024-05-20
2024-05-27,348.1499938964844,348.1499938964844,352.0,338.70001220703125,347.0,146466943,2024-05-27
2024-06-03,347.1499938964844,347.1499938964844,369.8999938964844,292.0,360.5,92070972,2024-06-03
2024-06-10,340.75,340.75,353.3500061035156,337.0,347.1499938964844,42186904,2024-06-10
2024-06-17,336.45001220703125,336.45001220703125,347.54998779296875,311.3999938964844,340.75,915560094,2024-06-17
2024-06-24,375.29998779296875,375.29998779296875,384.79998779296875,331.25,338.95001220703125,234682756,2024-06-24
2024-07-01,395.6499938964844,395.6499938964844,408.3999938964844,372.75,377.0,122828989,2024-07-01
2024-07-08,392.0,392.0,398.8500061035156,373.54998779296875,396.0,70078542,2024-07-08
2024-07-15,409.5,409.5,424.70001220703125,388.0,392.04998779296875,84567404,2024-07-15
2024-07-22,444.8500061035156,444.8500061035156,447.3500061035156,403.6499938964844,409.6000061035156,153335008,2024-07-22
2024-07-29,421.1000061035156,421.1000061035156,453.29998779296875,420.1000061035156,448.8999938964844,62697383,2024-07-29
2024-08-05,414.95001220703125,414.95001220703125,427.29998779296875,407.0,417.8999938964844,60777723,2024-08-05
2024-08-12,411.79998779296875,411.79998779296875,421.0,400.6499938964844,415.0,22729954,2024-08-12
2024-08-19,434.3500061035156,434.3500061035156,439.20001220703125,412.1000061035156,413.70001220703125,38701295,2024-08-19
2024-08-26,458.5,458.5,460.3500061035156,428.54998779296875,435.45001220703125,61526843,2024-08-26
2024-09-02,423.1000061035156,423.1000061035156,460.0,414.0,460.0,56994489,2024-09-02
2024-09-09,428.45001220703125,428.45001220703125,438.6499938964844,416.79998779296875,420.95001220703125,38287956,2024-09-09
2024-09-16,388.25,388.25,433.6000061035156,366.3500061035156,428.45001220703125,141374472,2024-09-16
2024-09-23,392.3999938964844,392.3999938964844,412.6000061035156,385.04998779296875,399.8999938964844,67509516,2024-09-23
2024-09-30,372.20001220703125,372.20001220703125,395.6000061035156,369.45001220703125,391.6499938964844,36314088,2024-09-30
2024-10-07,378.5,378.5,383.25,352.29998779296875,374.1000061035156,41067464,2024-10-07
2024-10-14,384.54998779296875,384.54998779296875,391.0,378.20001220703125,380.3999938964844,20977450,2024-10-14
2024-10-21,334.70001220703125,334.70001220703125,386.5,330.1000061035156,384.0,46389460,2024-10-21
2024-10-28,342.8500061035156,342.8500061035156,349.54998779296875,336.5,340.95001220703125,28482655,2024-10-28
2024-11-04,326.20001220703125,326.20001220703125,350.0,324.25,346.8500061035156,32862558,2024-11-04
2024-11-11,317.75,317.75,331.1000061035156,315.5,318.04998779296875,25533867,2024-11-11
2024-11-18,330.1000061035156,330.1000061035156,340.0,317.0,320.0,34395600,2024-11-18
2024-11-25,349.3500061035156,349.3500061035156,355.8500061035156,330.29998779296875,333.6000061035156,49124620,2024-11-25
2024-12-02,364.6499938964844,364.6499938964844,375.0,345.5,350.0,82379604,2024-12-02
2024-12-09,350.0,350.0,366.79998779296875,335.3500061035156,364.75,57504056,2024-12-09
2024-12-16,337.1000061035156,337.1000061035156,359.29998779296875,332.6000061035156,351.0,35706893,2024-12-16
2024-12-23,329.54998779296875,329.54998779296875,339.0,327.1499938964844,339.0,19572138,2024-12-23
2024-12-30,344.0,344.0,352.5,329.6499938964844,331.8999938964844,36188113,2024-12-30
2025-01-06,320.3999938964844,320.3999938964844,345.79998779296875,319.45001220703125,345.79998779296875,30468887,2025-01-06
2025-01-13,362.70001220703125,362.70001220703125,365.0,315.54998779296875,315.54998779296875,70495710,2025-01-13
2025-01-20,367.95001220703125,367.95001220703125,390.45001220703125,348.5,380.3999938964844,66534458,2025-01-20
2025-01-27,352.79998779296875,352.79998779296875,366.70001220703125,334.0,365.6499938964844,43227062,2025-01-27
2025-02-03,363.29998779296875,363.29998779296875,369.3500061035156,338.70001220703125,347.1000061035156,35821563,2025-02-03
2025-02-10,335.5,335.5,364.79998779296875,329.6000061035156,363.25,24431761,2025-02-10
2025-02-17,336.3999938964844,336.3999938964844,344.5,326.75,334.25,25216397,2025-02-17
2025-02-24,323.3500061035156,323.3500061035156,339.8999938964844,321.8999938964844,332.0,28201217,2025-02-24
2025-03-03,327.3999938964844,327.3999938964844,340.8999938964844,312.75,325.0,23033090,2025-03-03
2025-03-10,327.0,327.0,345.0,314.70001220703125,329.04998779296875,34181789,2025-03-10
2025-03-17,348.8500061035156,348.8500061035156,350.0,322.25,326.0,23165369,2025-03-17
2025-03-24,334.29998779296875,334.29998779296875,358.8999938964844,332.0,355.0,23132659,2025-03-24
2025-03-31,360.5,360.5,368.0,334.29998779296875,334.29998779296875,49735388,2025-03-31
2025-04-07,373.6499938964844,373.6499938964844,375.20001220703125,336.1499938964844,340.0,37110387,2025-04-07
2025-04-14,397.8999938964844,397.8999938964844,398.8500061035156,373.6499938964844,373.6499938964844,26239658,2025-04-14
2025-04-21,397.3500061035156,397.3500061035156,421.5,390.29998779296875,398.3500061035156,39396756,2025-04-21
2025-04-28,380.6000061035156,380.6000061035156,413.79998779296875,378.45001220703125,409.0,36579625,2025-04-28
2025-05-05,388.20001220703125,388.20001220703125,395.6000061035156,376.54998779296875,380.3999938964844,34660991,2025-05-05
2025-05-12,400.45001220703125,400.45001220703125,407.3500061035156,391.25,395.3999938964844,31375791,2025-05-12
2025-05-19,383.6000061035156,383.6000061035156,403.8999938964844,381.29998779296875,402.25,37420368,2025-05-19
2025-05-26,384.1499938964844,384.1499938964844,398.95001220703125,375.6000061035156,383.6000061035156,57884507,2025-05-26
2025-06-02,391.1000061035156,391.1000061035156,393.75,378.29998779296875,382.25,27342804,2025-06-02
2025-06-09,380.3500061035156,380.3500061035156,401.3999938964844,374.25,391.0,21757225,2025-06-09
2025-06-16,404.29998779296875,404.29998779296875,405.75,377.3999938964844,380.3500061035156,32903121,2025-06-16
2025-06-23,412.20001220703125,412.20001220703125,421.8999938964844,400.45001220703125,403.8999938964844,33206704,2025-06-23
2025-06-30,424.95001220703125,424.95001220703125,430.0,411.6499938964844,415.5,33681214,2025-06-30
2025-07-07,404.3999938964844,404.3999938964844,422.70001220703125,394.6000061035156,422.70001220703125,26493433,2025-07-07
2025-07-14,408.0,408.0,409.79998779296875,400.0,406.0,7070844,2025-07-14
