Date,Adj Close_PSPPROJECT.NS,Close_PSPPROJECT.NS,High_PSPPROJECT.NS,Low_PSPPROJECT.NS,Open_PSPPROJECT.NS,Volume_PSPPROJECT.NS,Date
2021-08-09,432.7397155761719,441.45001220703125,456.79998779296875,416.70001220703125,456.79998779296875,290704,2021-08-09
2021-08-16,417.2514343261719,425.6499938964844,444.8999938964844,420.0,436.0,134744,2021-08-16
2021-08-23,409.1152038574219,417.3500061035156,429.1000061035156,405.1000061035156,423.6499938964844,173665,2021-08-23
2021-08-30,440.97393798828125,449.8500061035156,457.0,418.1000061035156,422.0,443539,2021-08-30
2021-09-06,431.46533203125,440.1499938964844,455.8999938964844,437.25,450.0,314559,2021-09-06
2021-09-13,429.55419921875,434.25,444.0,425.0,436.1000061035156,283957,2021-09-13
2021-09-20,441.9190673828125,446.75,468.79998779296875,416.1000061035156,431.25,1284400,2021-09-20
2021-09-27,507.1064453125,512.6500244140625,519.0,421.0,452.3999938964844,11140792,2021-09-27
2021-10-04,510.1234436035156,515.7000122070312,542.0,505.20001220703125,523.5,3248132,2021-10-04
2021-10-11,525.109619140625,530.8499755859375,540.5999755859375,497.0,517.0,1893771,2021-10-11
2021-10-18,503.6937561035156,509.20001220703125,547.4500122070312,497.1000061035156,534.8499755859375,1751471,2021-10-18
2021-10-25,508.5902404785156,514.1500244140625,552.0,492.3500061035156,518.0,2038022,2021-10-25
2021-11-01,527.9288330078125,533.7000122070312,538.7999877929688,514.5499877929688,519.5,845452,2021-11-01
2021-11-08,508.49127197265625,514.0499877929688,539.4000244140625,510.3999938964844,539.4000244140625,631351,2021-11-08
2021-11-15,507.7988586425781,513.3499755859375,534.4000244140625,503.3500061035156,516.5999755859375,521147,2021-11-15
2021-11-22,486.1851501464844,491.5,518.0,484.0,515.9500122070312,514691,2021-11-22
2021-11-29,484.2067565917969,489.5,496.0,461.25,491.29998779296875,386910,2021-11-29
2021-12-06,524.268798828125,530.0,534.7999877929688,469.5,496.0,635360,2021-12-06
2021-12-13,471.39678955078125,476.54998779296875,537.3499755859375,470.20001220703125,531.9000244140625,673931,2021-12-13
2021-12-20,459.52655029296875,464.54998779296875,484.8999938964844,448.0,470.0,821307,2021-12-20
2021-12-27,480.10162353515625,485.3500061035156,501.8999938964844,455.0,464.54998779296875,386984,2021-12-27
2022-01-03,483.6627197265625,488.95001220703125,504.3999938964844,481.6000061035156,496.0,434913,2022-01-03
2022-01-10,500.3304748535156,505.79998779296875,518.0,487.3999938964844,488.0,597257,2022-01-10
2022-01-17,500.7261962890625,506.20001220703125,531.9000244140625,488.0,509.95001220703125,794312,2022-01-17
2022-01-24,569.12841796875,575.3499755859375,624.4500122070312,483.54998779296875,510.0,5102808,2022-01-24
2022-01-31,579.8117065429688,586.1500244140625,639.2999877929688,583.0,590.0,3401527,2022-01-31
2022-02-07,553.9443969726562,560.0,609.7999877929688,557.5499877929688,589.3499755859375,697778,2022-02-07
2022-02-14,532.1823120117188,538.0,559.0,518.4000244140625,550.0,858605,2022-02-14
2022-02-21,478.5683898925781,483.79998779296875,539.9500122070312,465.1499938964844,538.0,785140,2022-02-21
2022-02-28,494.0986328125,499.5,510.54998779296875,461.3500061035156,466.3500061035156,530980,2022-02-28
2022-03-07,507.4031982421875,512.9500122070312,531.7999877929688,477.1000061035156,485.0,697995,2022-03-07
2022-03-14,515.5145263671875,521.1500244140625,541.7999877929688,513.5999755859375,522.5,542049,2022-03-14
2022-03-21,526.4944458007812,532.25,563.0,516.4500122070312,524.9000244140625,687440,2022-03-21
2022-03-28,542.3214721679688,548.25,556.9000244140625,521.5999755859375,530.0,416518,2022-03-28
2022-04-04,551.966064453125,558.0,574.2999877929688,528.0,552.75,639767,2022-04-04
2022-04-11,553.400390625,559.4500122070312,581.9000244140625,550.5499877929688,559.0,342111,2022-04-11
2022-04-18,547.8114624023438,553.7999877929688,588.5999755859375,511.29998779296875,545.0,1368294,2022-04-18
2022-04-25,532.2811889648438,538.0999755859375,570.0,526.5,550.0999755859375,959070,2022-04-25
2022-05-02,506.8591613769531,512.4000244140625,545.6500244140625,507.0,535.0,470972,2022-05-02
2022-05-09,470.3087158203125,475.45001220703125,519.7999877929688,464.0,500.04998779296875,475451,2022-05-09
2022-05-16,483.365966796875,488.6499938964844,502.0,469.29998779296875,475.0,355773,2022-05-16
2022-05-23,512.2501831054688,517.8499755859375,536.5999755859375,464.6000061035156,499.8999938964844,866516,2022-05-23
2022-05-30,518.08642578125,523.75,538.4000244140625,504.0,525.0,556983,2022-05-30
2022-06-06,517.6412353515625,523.2999877929688,550.0,511.79998779296875,515.1500244140625,428929,2022-06-06
2022-06-13,483.81109619140625,489.1000061035156,519.8499755859375,483.29998779296875,508.0,223237,2022-06-13
2022-06-20,526.296630859375,532.0499877929688,540.0,459.20001220703125,489.20001220703125,484530,2022-06-20
2022-06-27,552.5100708007812,558.5499877929688,574.75,527.0,533.5,976958,2022-06-27
2022-07-04,570.8594970703125,577.0999755859375,617.7000122070312,554.0999755859375,555.0,2058183,2022-07-04
2022-07-11,601.474853515625,608.0499877929688,626.4000244140625,575.0499877929688,579.7999877929688,1146233,2022-07-11
2022-07-18,623.1874389648438,630.0,671.5,612.0,612.0,2502744,2022-07-18
2022-07-25,612.0591430664062,618.75,660.0,616.5499877929688,630.0,961454,2022-07-25
2022-08-01,608.5475463867188,615.2000122070312,644.9000244140625,606.6500244140625,621.8499755859375,950326,2022-08-01
2022-08-08,606.1734619140625,612.7999877929688,644.6500244140625,583.0,614.9000244140625,1165840,2022-08-08
2022-08-15,579.1686401367188,585.5,618.75,582.9500122070312,612.7999877929688,392058,2022-08-15
2022-08-22,591.6324462890625,598.0999755859375,624.9000244140625,566.0,583.0,837422,2022-08-22
2022-08-29,589.1099853515625,595.5499877929688,618.7999877929688,584.2999877929688,590.0,612852,2022-08-29
2022-09-05,580.6524658203125,587.0,605.0,581.6500244140625,600.5499877929688,633156,2022-09-05
2022-09-12,635.4038696289062,642.3499755859375,673.9000244140625,588.5,589.9500122070312,2123034,2022-09-12
2022-09-19,633.17822265625,640.0999755859375,684.0,627.6500244140625,646.9000244140625,1652444,2022-09-19
2022-09-26,640.1892700195312,642.1500244140625,645.7999877929688,586.75,635.3499755859375,1033030,2022-09-26
2022-10-03,664.2156372070312,666.25,669.4000244140625,619.3499755859375,638.0,800079,2022-10-03
2022-10-10,634.3571166992188,636.2999877929688,673.9500122070312,628.0,660.0,871175,2022-10-10
2022-10-17,576.235107421875,578.0,657.25,564.0,631.0999755859375,2050442,2022-10-17
2022-10-24,562.477294921875,564.2000122070312,583.7000122070312,560.0,579.7999877929688,435457,2022-10-24
2022-10-31,611.4771728515625,613.3499755859375,616.0,562.6500244140625,566.3499755859375,706118,2022-10-31
2022-11-07,626.5310668945312,628.4500122070312,639.0,597.75,616.8499755859375,615799,2022-11-07
2022-11-14,622.9420166015625,624.8499755859375,634.0,615.8499755859375,631.5999755859375,367737,2022-11-14
2022-11-21,626.7803344726562,628.7000122070312,643.0,617.7000122070312,628.0,301882,2022-11-21
2022-11-28,634.9053955078125,636.8499755859375,648.0,621.3499755859375,631.8499755859375,403434,2022-11-28
2022-12-05,659.8290405273438,661.8499755859375,672.0,630.0499877929688,634.5,866939,2022-12-05
2022-12-12,674.9328002929688,677.0,724.6500244140625,666.0999755859375,670.0,3500535,2022-12-12
2022-12-19,649.6602783203125,651.6500244140625,746.6500244140625,641.3499755859375,678.0,3709580,2022-12-19
2022-12-26,698.1616821289062,700.2999877929688,713.0499877929688,644.1500244140625,655.0,717801,2022-12-26
2023-01-02,740.083251953125,742.3499755859375,776.0,700.0,702.2999877929688,2475967,2023-01-02
2023-01-09,711.1219482421875,713.2999877929688,774.0499877929688,703.3499755859375,756.9000244140625,1142911,2023-01-09
2023-01-16,717.4027099609375,719.5999755859375,727.5,676.0,715.7999877929688,1673962,2023-01-16
2023-01-23,681.3132934570312,683.4000244140625,732.5,678.2999877929688,724.0,421024,2023-01-23
2023-01-30,682.1607055664062,684.25,719.7999877929688,675.0499877929688,677.0,367192,2023-01-30
2023-02-06,681.6622314453125,683.75,703.75,664.1500244140625,681.0,399978,2023-02-06
2023-02-13,679.4190673828125,681.5,698.1500244140625,656.6500244140625,680.0,363148,2023-02-13
2023-02-20,670.1475219726562,672.2000122070312,693.0,661.0,681.5,313998,2023-02-20
2023-02-27,671.4933471679688,673.5499877929688,685.0,655.0999755859375,670.0,232190,2023-02-27
2023-03-06,685.9989013671875,688.0999755859375,716.0,675.0499877929688,676.9000244140625,352582,2023-03-06
2023-03-13,665.312255859375,667.3499755859375,691.5499877929688,652.0999755859375,688.0499877929688,252867,2023-03-13
2023-03-20,664.9135131835938,666.9500122070312,679.0,652.0,652.0,236452,2023-03-20
2023-03-27,668.8515014648438,670.9000244140625,689.1500244140625,665.0,672.0,273491,2023-03-27
2023-04-03,675.0823974609375,677.1500244140625,683.0,670.0999755859375,674.0,135431,2023-04-03
2023-04-10,682.2105102539062,684.2999877929688,704.0,670.0999755859375,676.1500244140625,448562,2023-04-10
2023-04-17,672.5401611328125,674.5999755859375,689.7000122070312,664.4000244140625,689.4500122070312,220730,2023-04-17
2023-04-24,688.93994140625,691.0499877929688,694.4500122070312,666.0999755859375,675.0,233196,2023-04-24
2023-05-01,738.2887573242188,740.5499877929688,746.9000244140625,691.0499877929688,691.0499877929688,673120,2023-05-01
2023-05-08,743.8717041015625,746.1500244140625,761.0,726.2999877929688,740.0,346971,2023-05-08
2023-05-15,700.9032592773438,703.0499877929688,760.0,673.0,748.0,1154600,2023-05-15
2023-05-22,735.0487060546875,737.2999877929688,759.7000122070312,687.3499755859375,704.75,619483,2023-05-22
2023-05-29,721.6397705078125,723.8499755859375,747.0999755859375,705.0999755859375,741.9000244140625,311001,2023-05-29
2023-06-05,740.8309936523438,743.0999755859375,781.0,727.6500244140625,730.0,745375,2023-06-05
2023-06-12,744.5695190429688,746.8499755859375,764.9000244140625,740.0,747.0,252583,2023-06-12
2023-06-19,766.0038452148438,768.3499755859375,798.5999755859375,742.0499877929688,748.9500122070312,775305,2023-06-19
2023-06-26,711.1718139648438,713.3499755859375,785.0,708.0499877929688,770.0,592386,2023-06-26
2023-07-03,713.1158447265625,715.2999877929688,737.2000122070312,711.0999755859375,718.9000244140625,370470,2023-07-03
2023-07-10,714.6112670898438,716.7999877929688,742.7999877929688,710.9500122070312,719.9000244140625,350889,2023-07-10
2023-07-17,731.5593872070312,733.7999877929688,744.0499877929688,711.2000122070312,720.4000244140625,316237,2023-07-17
2023-07-24,775.2256469726562,777.5999755859375,785.0,725.5499877929688,737.0,1163739,2023-07-24
2023-07-31,778.2164916992188,780.5999755859375,801.75,756.0,795.0,920935,2023-07-31
2023-08-07,796.21142578125,798.6500244140625,821.0,785.0,785.0,611586,2023-08-07
2023-08-14,785.8929443359375,788.2999877929688,822.0,774.0999755859375,806.0,326720,2023-08-14
2023-08-21,803.8878173828125,806.3499755859375,846.0,790.0,790.0,604966,2023-08-21
2023-08-28,815.3029174804688,817.7999877929688,833.0,793.0999755859375,810.5,499159,2023-08-28
2023-09-04,819.2000122070312,819.2000122070312,839.0,802.0499877929688,817.7999877929688,334723,2023-09-04
2023-09-11,808.9500122070312,808.9500122070312,838.9000244140625,786.0,838.8499755859375,354261,2023-09-11
2023-09-18,792.1500244140625,792.1500244140625,815.0,781.5,813.0,164587,2023-09-18
2023-09-25,797.9500122070312,797.9500122070312,812.9500122070312,789.9500122070312,796.7000122070312,173033,2023-09-25
2023-10-02,784.7000122070312,784.7000122070312,803.7000122070312,770.4500122070312,797.9500122070312,185122,2023-10-02
2023-10-09,767.5999755859375,767.5999755859375,790.7999877929688,761.5499877929688,779.0,266961,2023-10-09
2023-10-16,762.7000122070312,762.7000122070312,786.0,757.0,767.0,274199,2023-10-16
2023-10-23,731.2000122070312,731.2000122070312,767.7999877929688,681.25,756.5999755859375,344720,2023-10-23
2023-10-30,782.8499755859375,782.8499755859375,790.9000244140625,718.0,731.25,954530,2023-10-30
2023-11-06,778.5999755859375,778.5999755859375,799.5,770.0999755859375,798.0,400587,2023-11-06
2023-11-13,778.6500244140625,778.6500244140625,807.0,776.9500122070312,780.0499877929688,209675,2023-11-13
2023-11-20,757.4500122070312,757.4500122070312,789.0,756.0,778.6500244140625,231745,2023-11-20
2023-11-27,774.8499755859375,774.8499755859375,782.7000122070312,747.0,757.4500122070312,311544,2023-11-27
2023-12-04,769.2000122070312,769.2000122070312,795.0,761.0999755859375,787.9000244140625,733682,2023-12-04
2023-12-11,756.7000122070312,756.7000122070312,783.5,734.2999877929688,781.0,600611,2023-12-11
2023-12-18,764.2000122070312,764.2000122070312,772.0,730.0,764.9000244140625,724985,2023-12-18
2023-12-25,766.5,766.5,777.7000122070312,759.1500244140625,764.2000122070312,285710,2023-12-25
2024-01-01,735.9500122070312,735.9500122070312,774.9000244140625,726.0999755859375,774.9000244140625,721132,2024-01-01
2024-01-08,750.1500244140625,750.1500244140625,756.5,728.0499877929688,738.0,390728,2024-01-08
2024-01-15,757.2999877929688,757.2999877929688,769.0499877929688,726.0,756.0,915638,2024-01-15
2024-01-22,743.4500122070312,743.4500122070312,789.2999877929688,738.0499877929688,757.2999877929688,495563,2024-01-22
2024-01-29,771.4000244140625,771.4000244140625,782.5,741.4500122070312,743.4500122070312,484805,2024-01-29
2024-02-05,736.8499755859375,736.8499755859375,803.7999877929688,728.75,777.7000122070312,788709,2024-02-05
2024-02-12,734.9000244140625,734.9000244140625,750.0,677.7000122070312,740.0,752050,2024-02-12
2024-02-19,699.7999877929688,699.7999877929688,744.9000244140625,696.0,742.9000244140625,539016,2024-02-19
2024-02-26,697.5499877929688,697.5499877929688,703.2999877929688,685.25,694.75,271651,2024-02-26
2024-03-04,665.5999755859375,665.5999755859375,729.8499755859375,652.5,724.9500122070312,620641,2024-03-04
2024-03-11,611.8499755859375,611.8499755859375,674.0,599.9000244140625,674.0,763313,2024-03-11
2024-03-18,655.8499755859375,655.8499755859375,661.5499877929688,600.25,611.9000244140625,437534,2024-03-18
2024-03-25,687.9000244140625,687.9000244140625,691.2000122070312,650.2000122070312,655.8499755859375,464953,2024-03-25
2024-04-01,729.7000122070312,729.7000122070312,741.2000122070312,686.5499877929688,686.5499877929688,577857,2024-04-01
2024-04-08,673.4000244140625,673.4000244140625,744.9000244140625,652.5999755859375,735.0,837177,2024-04-08
2024-04-15,679.6500244140625,679.6500244140625,692.0,640.0,666.7000122070312,1051539,2024-04-15
2024-04-22,682.0,682.0,719.8499755859375,676.3499755859375,700.0,1624116,2024-04-22
2024-04-29,672.9000244140625,672.9000244140625,685.3499755859375,667.0999755859375,683.2000122070312,450509,2024-04-29
2024-05-06,636.5,636.5,682.2999877929688,625.0,676.2999877929688,311437,2024-05-06
2024-05-13,685.0999755859375,685.0999755859375,695.0499877929688,627.0,636.75,602782,2024-05-13
2024-05-20,669.25,669.25,698.3499755859375,655.0999755859375,688.6500244140625,922033,2024-05-20
2024-05-27,646.0499877929688,646.0499877929688,659.7999877929688,637.6500244140625,645.0,491103,2024-05-27
2024-06-03,663.8499755859375,663.8499755859375,678.0,600.0,678.0,654592,2024-06-03
2024-06-10,660.2000122070312,660.2000122070312,681.9000244140625,657.7999877929688,673.7000122070312,593252,2024-06-10
2024-06-17,646.7000122070312,646.7000122070312,669.2999877929688,643.1500244140625,660.2000122070312,451395,2024-06-17
2024-06-24,685.7000122070312,685.7000122070312,690.2999877929688,647.25,653.1500244140625,769672,2024-06-24
2024-07-01,680.8499755859375,680.8499755859375,697.8499755859375,659.9500122070312,685.7000122070312,668077,2024-07-01
2024-07-08,691.2999877929688,691.2999877929688,709.6500244140625,678.3499755859375,680.8499755859375,549950,2024-07-08
2024-07-15,662.1500244140625,662.1500244140625,694.75,655.5,691.6500244140625,157578,2024-07-15
2024-07-22,685.25,685.25,699.0,652.5499877929688,662.0,634565,2024-07-22
2024-07-29,726.75,726.75,745.75,677.25,690.0,1078002,2024-07-29
2024-08-05,686.0,686.0,714.9500122070312,655.0999755859375,714.9500122070312,401713,2024-08-05
2024-08-12,675.4000244140625,675.4000244140625,718.7999877929688,656.9500122070312,686.0,848652,2024-08-12
2024-08-19,679.0999755859375,679.0999755859375,700.0,669.7999877929688,677.5,210603,2024-08-19
2024-08-26,683.0499877929688,683.0499877929688,708.5,672.0,682.5,369024,2024-08-26
2024-09-02,676.9500122070312,676.9500122070312,689.4500122070312,670.0,685.4500122070312,191249,2024-09-02
2024-09-09,705.5,705.5,710.0,660.9500122070312,672.0,306349,2024-09-09
2024-09-16,673.4000244140625,673.4000244140625,720.0,667.5499877929688,702.5,290029,2024-09-16
2024-09-23,651.5999755859375,651.5999755859375,709.4000244140625,646.9500122070312,675.4000244140625,597131,2024-09-23
2024-09-30,645.7999877929688,645.7999877929688,659.9000244140625,635.5499877929688,652.7999877929688,201399,2024-09-30
2024-10-07,659.5499877929688,659.5499877929688,672.9500122070312,625.0499877929688,649.0499877929688,276530,2024-10-07
2024-10-14,649.1500244140625,649.1500244140625,664.7999877929688,637.6500244140625,659.5499877929688,105430,2024-10-14
2024-10-21,601.4000244140625,601.4000244140625,655.4500122070312,565.4000244140625,654.0,894326,2024-10-21
2024-10-28,613.4000244140625,613.4000244140625,637.8499755859375,592.2999877929688,620.0,648648,2024-10-28
2024-11-04,636.25,636.25,659.9500122070312,595.9500122070312,615.0,470069,2024-11-04
2024-11-11,617.75,617.75,636.0999755859375,609.0999755859375,625.0,518148,2024-11-11
2024-11-18,613.8499755859375,613.8499755859375,734.9500122070312,602.0999755859375,619.5499877929688,6845147,2024-11-18
2024-11-25,670.7999877929688,670.7999877929688,685.0,615.0,633.5,3094775,2024-11-25
2024-12-02,664.8499755859375,664.8499755859375,670.7999877929688,638.0499877929688,670.7999877929688,1146803,2024-12-02
2024-12-09,666.5999755859375,666.5999755859375,688.0,645.0,664.8499755859375,777040,2024-12-09
2024-12-16,680.0499877929688,680.0499877929688,699.0,664.0499877929688,669.0,1374364,2024-12-16
2024-12-23,672.7999877929688,672.7999877929688,687.5499877929688,661.0999755859375,680.0499877929688,476135,2024-12-23
2024-12-30,679.5,679.5,693.0,634.2999877929688,670.0,762812,2024-12-30
2025-01-06,654.5999755859375,654.5999755859375,687.7000122070312,651.5999755859375,680.7999877929688,576924,2025-01-06
2025-01-13,652.4500122070312,652.4500122070312,670.0,622.0499877929688,646.0499877929688,318897,2025-01-13
2025-01-20,640.7999877929688,640.7999877929688,679.2999877929688,625.0499877929688,646.0,400747,2025-01-20
2025-01-27,625.9000244140625,625.9000244140625,646.75,615.0499877929688,636.1500244140625,327184,2025-01-27
2025-02-03,629.0499877929688,629.0499877929688,647.5499877929688,610.5499877929688,610.5499877929688,512288,2025-02-03
2025-02-10,618.0999755859375,618.0999755859375,639.0499877929688,613.5499877929688,616.5,577927,2025-02-10
2025-02-17,625.1500244140625,625.1500244140625,636.5999755859375,609.0,618.0,490368,2025-02-17
2025-02-24,620.5999755859375,620.5999755859375,639.6500244140625,616.0499877929688,628.2999877929688,357649,2025-02-24
2025-03-03,627.0499877929688,627.0499877929688,634.0,610.0,624.3499755859375,394818,2025-03-03
2025-03-10,626.7000122070312,626.7000122070312,635.0,623.0499877929688,623.2000122070312,167848,2025-03-10
2025-03-17,633.5499877929688,633.5499877929688,637.9000244140625,626.0499877929688,627.0499877929688,183078,2025-03-17
2025-03-24,633.0999755859375,633.0999755859375,640.5499877929688,627.25,637.9500122070312,378306,2025-03-24
2025-03-31,633.4000244140625,633.4000244140625,640.0999755859375,630.0499877929688,633.0999755859375,159268,2025-03-31
2025-04-07,632.9500122070312,632.9500122070312,643.4000244140625,624.0,633.0499877929688,598103,2025-04-07
2025-04-14,636.2000122070312,636.2000122070312,638.9000244140625,631.9500122070312,632.9500122070312,111422,2025-04-14
2025-04-21,638.9500122070312,638.9500122070312,644.7000122070312,635.0,638.0,690171,2025-04-21
2025-04-28,637.5999755859375,637.5999755859375,641.9500122070312,633.0,641.0,217481,2025-04-28
2025-05-05,640.2000122070312,640.2000122070312,649.25,630.75,636.0499877929688,438529,2025-05-05
2025-05-12,668.2999877929688,668.2999877929688,669.2999877929688,636.7000122070312,641.9500122070312,679890,2025-05-12
2025-05-19,645.75,645.75,676.9000244140625,638.3499755859375,669.75,796737,2025-05-19
2025-05-26,639.0499877929688,639.0499877929688,655.4500122070312,637.1500244140625,637.5,331223,2025-05-26
2025-06-02,645.7000122070312,645.7000122070312,664.9000244140625,635.0999755859375,639.0499877929688,522939,2025-06-02
2025-06-09,698.6500244140625,698.6500244140625,736.5499877929688,640.8499755859375,645.7000122070312,2027095,2025-06-09
2025-06-16,734.2000122070312,734.2000122070312,775.0,700.9000244140625,700.9000244140625,3142959,2025-06-16
2025-06-23,755.25,755.25,767.0,713.1500244140625,737.9000244140625,709940,2025-06-23
2025-06-30,778.0499877929688,778.0499877929688,819.0,752.0,758.5,1385380,2025-06-30
2025-07-07,758.0,758.0,781.5,751.4000244140625,771.0999755859375,462513,2025-07-07
2025-07-14,827.5999755859375,827.5999755859375,835.4000244140625,751.5,753.0,568469,2025-07-14
