Date,Adj Close_GTPL.NS,Close_GTPL.NS,High_GTPL.NS,Low_GTPL.NS,Open_GTPL.NS,Volume_GTPL.NS,Date
2020-11-16,112.90843200683594,123.30000305175781,134.8000030517578,112.4000015258789,112.9000015258789,933300,2020-11-16
2020-11-23,110.20704650878906,120.3499984741211,126.5,118.5999984741211,122.0,385765,2020-11-23
2020-11-30,114.19044494628906,124.69999694824219,128.39999389648438,119.6500015258789,120.3499984741211,378353,2020-11-30
2020-12-07,117.44125366210938,128.25,139.0,120.0,124.69999694824219,1376727,2020-12-07
2020-12-14,110.98542022705078,121.19999694824219,132.6999969482422,119.30000305175781,129.8000030517578,537185,2020-12-14
2020-12-21,117.16653442382812,127.94999694824219,134.6999969482422,111.6500015258789,115.5,1427139,2020-12-21
2020-12-28,125.68273162841797,137.25,139.6999969482422,120.5999984741211,127.0,983744,2020-12-28
2021-01-04,141.25,154.25,162.0,130.10000610351562,137.9499969482422,2904841,2021-01-04
2021-01-11,127.4684066772461,139.1999969482422,163.0,132.5,156.0,2825978,2021-01-11
2021-01-18,121.42464447021484,132.60000610351562,144.89999389648438,131.10000610351562,136.5,1180583,2021-01-18
2021-01-25,116.479736328125,127.19999694824219,133.6999969482422,118.5,133.1999969482422,627333,2021-01-25
2021-02-01,122.1114273071289,133.35000610351562,140.0,121.80000305175781,127.19999694824219,680991,2021-02-01
2021-02-08,122.06564331054688,133.3000030517578,135.25,127.69999694824219,134.0500030517578,491650,2021-02-08
2021-02-15,115.10617065429688,125.69999694824219,133.3000030517578,123.0,133.3000030517578,492085,2021-02-15
2021-02-22,111.9469223022461,122.25,127.94999694824219,122.0,126.3499984741211,352827,2021-02-22
2021-03-01,112.63372039794922,123.0,127.9000015258789,122.0,124.0,526459,2021-03-01
2021-03-08,113.50364685058594,123.94999694824219,131.5,122.80000305175781,123.6500015258789,473178,2021-03-08
2021-03-15,106.91046142578125,116.75,125.3499984741211,113.05000305175781,125.3499984741211,606097,2021-03-15
2021-03-22,101.09562683105469,110.4000015258789,118.0,109.94999694824219,118.0,357469,2021-03-22
2021-03-29,114.05309295654297,124.55000305175781,125.75,110.4000015258789,110.4000015258789,348185,2021-03-29
2021-04-05,116.66288757324219,127.4000015258789,131.0,118.44999694824219,126.0,369699,2021-04-05
2021-04-12,119.95948791503906,131.0,135.25,119.0,128.39999389648438,1195699,2021-04-12
2021-04-19,121.05835723876953,132.1999969482422,141.64999389648438,126.0,130.5,958509,2021-04-19
2021-04-26,118.1280517578125,129.0,133.4499969482422,127.55000305175781,129.0,541310,2021-04-26
2021-05-03,125.82008361816406,137.39999389648438,139.35000610351562,127.75,129.0,503315,2021-05-03
2021-05-10,124.30915832519531,135.75,144.0,134.89999389648438,138.0,890235,2021-05-10
2021-05-17,134.01580810546875,146.35000610351562,148.85000610351562,137.35000610351562,140.5,522048,2021-05-17
2021-05-24,130.53607177734375,142.5500030517578,149.8000030517578,142.25,146.5500030517578,303776,2021-05-24
2021-05-31,154.94004821777344,169.1999969482422,179.8000030517578,136.85000610351562,144.25,2364131,2021-05-31
2021-06-07,165.33348083496094,180.5500030517578,191.5,164.0500030517578,175.0,1689303,2021-06-07
2021-06-14,146.56118774414062,160.0500030517578,182.0,157.4499969482422,182.0,679257,2021-06-14
2021-06-21,156.49676513671875,170.89999389648438,175.9499969482422,158.6999969482422,162.6999969482422,450748,2021-06-21
2021-06-28,168.12643432617188,183.60000610351562,189.89999389648438,170.3000030517578,172.0,876334,2021-06-28
2021-07-05,168.72164916992188,184.25,189.39999389648438,175.8000030517578,189.39999389648438,548165,2021-07-05
2021-07-12,183.55633544921875,200.4499969482422,206.6999969482422,186.6999969482422,186.6999969482422,1781265,2021-07-12
2021-07-19,169.86630249023438,185.5,205.0,177.39999389648438,200.4499969482422,1194060,2021-07-19
2021-07-26,175.36062622070312,191.5,196.85000610351562,183.14999389648438,186.5,489081,2021-07-26
2021-08-02,185.06727600097656,202.10000610351562,204.35000610351562,192.0500030517578,192.35000610351562,597801,2021-08-02
2021-08-09,220.59725952148438,240.89999389648438,250.0,200.5500030517578,202.0,3751578,2021-08-09
2021-08-16,198.98623657226562,217.3000030517578,255.9499969482422,215.4499969482422,249.6999969482422,1061294,2021-08-16
2021-08-23,206.24264526367188,221.5,248.5500030517578,210.64999389648438,221.60000610351562,865328,2021-08-23
2021-08-30,205.26495361328125,220.4499969482422,234.0,219.39999389648438,222.0,405557,2021-08-30
2021-09-06,212.85357666015625,228.60000610351562,235.0,219.64999389648438,224.5,379269,2021-09-06
2021-09-13,219.8369903564453,236.10000610351562,245.5,226.64999389648438,231.0,871541,2021-09-13
2021-09-20,208.24453735351562,223.64999389648438,239.0,212.8000030517578,239.0,415173,2021-09-20
2021-09-27,273.3762512207031,293.6000061035156,305.1000061035156,220.10000610351562,221.5,4147627,2021-09-27
2021-10-04,276.30926513671875,296.75,313.8999938964844,282.0,300.0,2275419,2021-10-04
2021-10-11,272.53826904296875,292.70001220703125,312.0,291.0,297.70001220703125,1333785,2021-10-11
2021-10-18,247.7239532470703,266.04998779296875,293.0,262.3500061035156,288.0,857837,2021-10-18
2021-10-25,242.4165802001953,260.3500061035156,286.0,257.8999938964844,268.0,634219,2021-10-25
2021-11-01,257.59381103515625,276.6499938964844,287.0,260.6000061035156,268.0,369602,2021-11-01
2021-11-08,261.6441650390625,281.0,288.70001220703125,269.0,275.1000061035156,322325,2021-11-08
2021-11-15,247.4911651611328,265.79998779296875,287.45001220703125,261.54998779296875,287.45001220703125,294567,2021-11-15
2021-11-22,236.36431884765625,253.85000610351562,278.0,252.6999969482422,265.0,363456,2021-11-22
2021-11-29,256.0108947753906,274.95001220703125,276.0,236.1999969482422,250.0,390278,2021-11-29
2021-12-06,259.2698059082031,278.45001220703125,284.3500061035156,256.0,275.8999938964844,683502,2021-12-06
2021-12-13,241.15956115722656,259.0,283.29998779296875,257.25,281.0,364078,2021-12-13
2021-12-20,238.45932006835938,256.1000061035156,265.5,248.25,259.0,166631,2021-12-20
2021-12-27,245.16336059570312,263.29998779296875,272.0,251.0500030517578,255.6999969482422,209697,2021-12-27
2022-01-03,250.05174255371094,268.54998779296875,279.95001220703125,261.75,263.29998779296875,283047,2022-01-03
2022-01-10,253.21755981445312,271.95001220703125,307.45001220703125,265.79998779296875,265.79998779296875,1375670,2022-01-10
2022-01-17,242.7890167236328,260.75,275.25,254.6999969482422,275.25,437349,2022-01-17
2022-01-24,230.17236328125,247.1999969482422,261.95001220703125,246.0,258.0,311938,2022-01-24
2022-01-31,217.4160614013672,233.5,252.10000610351562,232.25,248.14999389648438,339278,2022-01-31
2022-02-07,206.8478546142578,222.14999389648438,237.35000610351562,216.25,233.5,474429,2022-02-07
2022-02-14,195.20889282226562,209.64999389648438,219.89999389648438,200.25,219.14999389648438,408306,2022-02-14
2022-02-21,186.1770477294922,199.9499969482422,215.0,184.10000610351562,210.0500030517578,324719,2022-02-21
2022-02-28,189.80841064453125,203.85000610351562,220.89999389648438,185.0500030517578,201.0,571730,2022-02-28
2022-03-07,167.74090576171875,180.14999389648438,210.0,175.25,201.0,711202,2022-03-07
2022-03-14,157.3123779296875,168.9499969482422,188.10000610351562,148.89999389648438,179.14999389648438,1777560,2022-03-14
2022-03-21,173.0482940673828,185.85000610351562,199.0,163.0,172.60000610351562,1120310,2022-03-21
2022-03-28,170.58082580566406,183.1999969482422,187.35000610351562,169.25,187.35000610351562,647242,2022-03-28
2022-04-04,198.74713134765625,213.4499969482422,226.6999969482422,188.64999389648438,188.6999969482422,1554935,2022-04-04
2022-04-11,188.55140686035156,202.5,215.6999969482422,194.5,211.9499969482422,609622,2022-04-11
2022-04-18,184.59414672851562,198.25,206.0500030517578,189.0,200.0,396479,2022-04-18
2022-04-25,175.42262268066406,188.39999389648438,200.0,186.0,195.5,315352,2022-04-25
2022-05-02,160.05918884277344,171.89999389648438,192.0,171.0,188.0,220563,2022-05-02
2022-05-09,149.16510009765625,160.1999969482422,175.0,159.25,171.89999389648438,459498,2022-05-09
2022-05-16,151.39979553222656,162.60000610351562,168.4499969482422,157.25,163.60000610351562,177135,2022-05-16
2022-05-23,145.3475341796875,156.10000610351562,164.6999969482422,150.0,164.5,111710,2022-05-23
2022-05-30,148.3271026611328,159.3000030517578,168.5500030517578,154.0,154.0,226684,2022-05-30
2022-06-06,147.28817749023438,154.3000030517578,160.10000610351562,153.5,156.10000610351562,108965,2022-06-06
2022-06-13,137.7425994873047,144.3000030517578,158.89999389648438,143.3000030517578,152.0,95423,2022-06-13
2022-06-20,136.6448516845703,143.14999389648438,148.4499969482422,132.3000030517578,145.0,136679,2022-06-20
2022-06-27,140.79718017578125,147.5,149.0,142.10000610351562,146.5,70051,2022-06-27
2022-07-04,148.95864868164062,156.0500030517578,162.35000610351562,145.0,147.0,193953,2022-07-04
2022-07-11,141.99037170410156,148.75,163.85000610351562,146.25,158.89999389648438,209677,2022-07-11
2022-07-18,144.61541748046875,151.5,157.0,145.0,151.64999389648438,282059,2022-07-18
2022-07-25,151.44049072265625,158.64999389648438,161.85000610351562,146.14999389648438,151.0,407356,2022-07-25
2022-08-01,158.8383026123047,166.39999389648438,176.9499969482422,157.85000610351562,160.0,464036,2022-08-01
2022-08-08,153.92233276367188,161.25,172.0,155.10000610351562,168.89999389648438,209179,2022-08-08
2022-08-15,165.90203857421875,173.8000030517578,185.64999389648438,158.85000610351562,161.25,774554,2022-08-15
2022-08-22,160.55650329589844,168.1999969482422,177.75,165.35000610351562,176.0,182811,2022-08-22
2022-08-29,167.2861328125,175.25,189.89999389648438,164.0,164.0,342467,2022-08-29
2022-09-05,166.61795043945312,174.5500030517578,183.14999389648438,171.5500030517578,176.4499969482422,283644,2022-09-05
2022-09-12,163.46791076660156,171.25,187.0,169.35000610351562,179.8000030517578,446540,2022-09-12
2022-09-19,159.69740295410156,167.3000030517578,192.0,165.60000610351562,170.0,823272,2022-09-19
2022-09-26,145.42678833007812,152.35000610351562,170.85000610351562,149.5,169.89999389648438,255176,2022-09-26
2022-10-03,151.96548461914062,159.1999969482422,159.60000610351562,147.5,155.25,267609,2022-10-03
2022-10-10,148.0995330810547,155.14999389648438,163.6999969482422,153.14999389648438,159.1999969482422,151918,2022-10-10
2022-10-17,138.84033203125,145.4499969482422,162.10000610351562,143.3000030517578,153.0,469957,2022-10-17
2022-10-24,135.92893981933594,142.39999389648438,147.60000610351562,140.3000030517578,147.60000610351562,165044,2022-10-24
2022-10-31,131.15614318847656,137.39999389648438,144.60000610351562,136.75,143.9499969482422,239997,2022-10-31
2022-11-07,130.7743377685547,137.0,141.0,135.4499969482422,137.5,1120431,2022-11-07
2022-11-14,137.26531982421875,143.8000030517578,152.5,136.4499969482422,138.35000610351562,1029165,2022-11-14
2022-11-21,139.22216796875,145.85000610351562,149.8000030517578,141.3000030517578,145.25,122593,2022-11-21
2022-11-28,132.77890014648438,139.10000610351562,148.9499969482422,137.3000030517578,145.8000030517578,469817,2022-11-28
2022-12-05,134.2107391357422,140.60000610351562,142.5,139.4499969482422,140.6999969482422,216494,2022-12-05
2022-12-12,133.7811737060547,140.14999389648438,146.0,139.0500030517578,141.3000030517578,342065,2022-12-12
2022-12-19,118.55599212646484,124.19999694824219,141.9499969482422,123.5999984741211,141.75,409677,2022-12-19
2022-12-26,133.2561798095703,139.60000610351562,143.39999389648438,123.0999984741211,126.05000305175781,1688939,2022-12-26
2023-01-02,132.58798217773438,138.89999389648438,146.8000030517578,133.5,138.1999969482422,944497,2023-01-02
2023-01-09,127.3379135131836,133.39999389648438,144.8000030517578,132.10000610351562,142.0,1021756,2023-01-09
2023-01-16,120.79920959472656,126.55000305175781,138.0,123.0999984741211,135.39999389648438,737488,2023-01-16
2023-01-23,116.74234771728516,122.30000305175781,127.94999694824219,120.05000305175781,127.94999694824219,228728,2023-01-23
2023-01-30,115.16732025146484,120.6500015258789,125.6500015258789,119.75,120.94999694824219,227358,2023-01-30
2023-02-06,118.22189331054688,123.8499984741211,124.5999984741211,119.9000015258789,121.0,239649,2023-02-06
2023-02-13,113.21047973632812,118.5999984741211,128.0,118.0,128.0,192866,2023-02-13
2023-02-20,106.57630157470703,111.6500015258789,118.69999694824219,111.5,118.0,215558,2023-02-20
2023-02-27,107.00585174560547,112.0999984741211,115.0,110.1500015258789,111.6500015258789,186944,2023-02-27
2023-03-06,106.95813751220703,112.05000305175781,115.0,111.69999694824219,112.5,266738,2023-03-06
2023-03-13,98.22393035888672,102.9000015258789,114.9000015258789,99.94999694824219,114.9000015258789,371367,2023-03-13
2023-03-20,96.31481170654297,100.9000015258789,111.6500015258789,100.05000305175781,103.0,737421,2023-03-20
2023-03-27,93.21250915527344,97.6500015258789,101.55000305175781,93.75,100.1500015258789,813919,2023-03-27
2023-04-03,103.04444122314453,107.94999694824219,109.69999694824219,98.80000305175781,99.0,258059,2023-04-03
2023-04-10,107.48313903808594,112.5999984741211,115.4000015258789,106.5,109.0,261792,2023-04-10
2023-04-17,99.1784896850586,103.9000015258789,108.69999694824219,98.6500015258789,105.3499984741211,878107,2023-04-17
2023-04-24,100.03759002685547,104.80000305175781,107.3499984741211,102.19999694824219,103.19999694824219,253842,2023-04-24
2023-05-01,102.18534088134766,107.05000305175781,109.5,104.80000305175781,104.80000305175781,179334,2023-05-01
2023-05-08,100.94441986083984,105.75,107.94999694824219,105.05000305175781,107.5999984741211,117639,2023-05-08
2023-05-15,99.56031799316406,104.30000305175781,107.94999694824219,103.6500015258789,106.30000305175781,113331,2023-05-15
2023-05-22,101.70806121826172,106.55000305175781,108.4000015258789,102.1500015258789,104.80000305175781,219279,2023-05-22
2023-05-29,104.38082122802734,109.3499984741211,109.9000015258789,105.1500015258789,107.0999984741211,167066,2023-05-29
2023-06-05,107.6263198852539,112.75,114.69999694824219,108.0,109.9000015258789,358705,2023-06-05
2023-06-12,110.9195327758789,116.19999694824219,117.75,110.0,113.3499984741211,342566,2023-06-12
2023-06-19,107.24449157714844,112.3499984741211,118.55000305175781,111.19999694824219,116.0999984741211,304091,2023-06-19
2023-06-26,106.43312072753906,111.5,114.3499984741211,111.0,112.3499984741211,89596,2023-06-26
2023-07-03,109.96497344970703,115.19999694824219,117.0,110.55000305175781,112.0999984741211,253410,2023-07-03
2023-07-10,109.82180786132812,115.05000305175781,119.0,111.5999984741211,115.80000305175781,259534,2023-07-10
2023-07-17,129.3424835205078,135.5,153.6999969482422,118.69999694824219,119.0,3422488,2023-07-17
2023-07-24,128.2447509765625,134.35000610351562,142.0,129.5500030517578,133.5500030517578,596978,2023-07-24
2023-07-31,127.48110961914062,133.5500030517578,138.6999969482422,129.9499969482422,135.0500030517578,311842,2023-07-31
2023-08-07,132.73117065429688,139.0500030517578,148.1999969482422,133.14999389648438,134.89999389648438,673998,2023-08-07
2023-08-14,135.06982421875,141.5,145.89999389648438,136.85000610351562,139.6999969482422,262599,2023-08-14
2023-08-21,143.37448120117188,150.1999969482422,164.60000610351562,142.0,143.8000030517578,2002622,2023-08-21
2023-08-28,146.85861206054688,153.85000610351562,158.89999389648438,149.9499969482422,151.0,491756,2023-08-28
2023-09-04,167.95433044433594,175.9499969482422,177.0,153.0500030517578,155.0,1309452,2023-09-04
2023-09-11,175.30441284179688,183.64999389648438,188.0,168.4499969482422,177.0,922215,2023-09-11
2023-09-18,163.13381958007812,170.89999389648438,189.6999969482422,168.5500030517578,184.0,868504,2023-09-18
2023-09-25,166.16012573242188,170.1999969482422,180.1999969482422,169.4499969482422,171.8000030517578,272901,2023-09-25
2023-10-02,175.33700561523438,179.60000610351562,196.6999969482422,170.1999969482422,170.1999969482422,2949321,2023-10-02
2023-10-09,174.75125122070312,179.0,186.5,172.6999969482422,179.8000030517578,462337,2023-10-09
2023-10-16,166.4530029296875,170.5,178.5,167.1999969482422,172.5500030517578,521355,2023-10-16
2023-10-23,155.07952880859375,158.85000610351562,171.39999389648438,148.1999969482422,171.39999389648438,456132,2023-10-23
2023-10-30,169.18653869628906,173.3000030517578,177.39999389648438,155.60000610351562,159.0,506374,2023-10-30
2023-11-06,171.33432006835938,175.5,189.0,168.6999969482422,175.0,742772,2023-11-06
2023-11-13,177.3383331298828,181.64999389648438,192.89999389648438,176.0,177.6999969482422,848319,2023-11-13
2023-11-20,172.35940551757812,176.5500030517578,190.0,173.64999389648438,178.0,342605,2023-11-20
2023-11-27,172.21295166015625,176.39999389648438,185.3000030517578,173.60000610351562,176.5500030517578,182648,2023-11-27
2023-12-04,169.6258544921875,173.75,183.5,171.9499969482422,178.5,566305,2023-12-04
2023-12-11,164.50047302246094,168.5,176.5,166.14999389648438,171.0500030517578,272732,2023-12-11
2023-12-18,187.14979553222656,191.6999969482422,195.60000610351562,168.3000030517578,172.5,3091167,2023-12-18
2023-12-25,186.5640411376953,191.10000610351562,202.25,184.3000030517578,191.6999969482422,1709671,2023-12-25
2024-01-01,191.29891967773438,195.9499969482422,199.35000610351562,180.5500030517578,192.6999969482422,1070267,2024-01-01
2024-01-08,191.39654541015625,196.0500030517578,217.8000030517578,190.14999389648438,196.9499969482422,5003308,2024-01-08
2024-01-15,192.90975952148438,197.60000610351562,200.0,184.0,197.6999969482422,917378,2024-01-15
2024-01-22,194.17889404296875,198.89999389648438,209.89999389648438,182.1999969482422,197.60000610351562,1540267,2024-01-22
2024-01-29,181.92678833007812,186.35000610351562,201.6999969482422,179.35000610351562,199.9499969482422,1240626,2024-01-29
2024-02-05,189.68807983398438,194.3000030517578,200.0,185.39999389648438,186.0,1243607,2024-02-05
2024-02-12,204.03916931152344,209.0,214.0,178.8000030517578,195.85000610351562,3541950,2024-02-12
2024-02-19,195.69210815429688,200.4499969482422,215.10000610351562,196.35000610351562,210.6999969482422,1349010,2024-02-19
2024-02-26,192.37281799316406,197.0500030517578,205.9499969482422,185.75,202.8000030517578,652277,2024-02-26
2024-03-04,170.11399841308594,174.25,198.60000610351562,172.0,197.75,632514,2024-03-04
2024-03-11,160.20492553710938,164.10000610351562,178.9499969482422,156.5500030517578,175.89999389648438,613925,2024-03-11
2024-03-18,170.016357421875,174.14999389648438,184.64999389648438,158.5500030517578,164.9499969482422,778257,2024-03-18
2024-03-25,162.54794311523438,166.5,174.14999389648438,164.85000610351562,174.14999389648438,295791,2024-03-25
2024-04-01,174.70242309570312,178.9499969482422,181.3000030517578,167.35000610351562,167.35000610351562,252453,2024-04-01
2024-04-08,180.07188415527344,184.4499969482422,188.0,177.10000610351562,179.1999969482422,352692,2024-04-08
2024-04-15,172.8475341796875,177.0500030517578,196.0,171.89999389648438,186.85000610351562,1848096,2024-04-15
2024-04-22,175.0929412841797,179.35000610351562,184.0,173.0,179.6999969482422,304167,2024-04-22
2024-04-29,178.26580810546875,182.60000610351562,186.10000610351562,176.0500030517578,180.25,845236,2024-04-29
2024-05-06,171.676025390625,175.85000610351562,183.75,168.35000610351562,183.0500030517578,614837,2024-05-06
2024-05-13,169.33297729492188,173.4499969482422,178.64999389648438,171.5,175.0,359077,2024-05-13
2024-05-20,168.16146850585938,172.25,180.0,171.8000030517578,173.75,286157,2024-05-20
2024-05-27,159.76559448242188,163.64999389648438,173.4499969482422,163.0,171.8000030517578,188632,2024-05-27
2024-06-03,168.9912872314453,173.10000610351562,179.5,152.5500030517578,166.0,439844,2024-06-03
2024-06-10,166.15036010742188,170.19000244140625,177.3000030517578,166.97000122070312,174.8000030517578,266501,2024-06-10
2024-06-17,169.45013427734375,173.57000732421875,176.89999389648438,169.1999969482422,170.19000244140625,215701,2024-06-17
2024-06-24,171.60768127441406,175.77999877929688,187.0,171.5,173.8000030517578,997163,2024-06-24
2024-07-01,172.61322021484375,176.80999755859375,183.39999389648438,174.60000610351562,174.60000610351562,376812,2024-07-01
2024-07-08,164.10997009277344,168.10000610351562,180.49000549316406,165.0,175.3000030517578,603275,2024-07-08
2024-07-15,160.74185180664062,164.64999389648438,175.2899932861328,163.22999572753906,168.1699981689453,352195,2024-07-15
2024-07-22,160.65399169921875,164.55999755859375,169.89999389648438,160.2100067138672,163.25,216870,2024-07-22
2024-07-29,161.9426727294922,165.8800048828125,172.0,163.85000610351562,165.1999969482422,293783,2024-07-29
2024-08-05,156.5146484375,160.32000732421875,164.8000030517578,158.36000061035156,164.8000030517578,258094,2024-08-05
2024-08-12,154.58163452148438,158.33999633789062,161.72999572753906,156.5500030517578,160.0,81477,2024-08-12
2024-08-19,162.84083557128906,166.8000030517578,169.89999389648438,158.77999877929688,159.0,221527,2024-08-19
2024-08-26,161.58143615722656,165.50999450683594,172.5,160.97000122070312,167.0,356870,2024-08-26
2024-09-02,162.6260528564453,166.5800018310547,170.1699981689453,162.72999572753906,166.35000610351562,228102,2024-09-02
2024-09-09,166.5701446533203,170.6199951171875,174.0,164.64999389648438,167.0,238283,2024-09-09
2024-09-16,164.56881713867188,168.57000732421875,177.49000549316406,162.60000610351562,173.14999389648438,526326,2024-09-16
2024-09-23,166.9499969482422,166.9499969482422,177.58999633789062,164.0,169.0,586871,2024-09-23
2024-09-30,168.25,168.25,173.49000549316406,163.0,166.9499969482422,330090,2024-09-30
2024-10-07,161.74000549316406,161.74000549316406,174.85000610351562,159.9499969482422,169.10000610351562,397688,2024-10-07
2024-10-14,157.1999969482422,157.1999969482422,162.5500030517578,156.64999389648438,162.5500030517578,494242,2024-10-14
2024-10-21,145.9199981689453,145.9199981689453,161.08999633789062,145.25,158.0,183835,2024-10-21
2024-10-28,148.88999938964844,148.88999938964844,154.94000244140625,144.64999389648438,145.25,435565,2024-10-28
2024-11-04,148.25,148.25,154.3000030517578,145.6300048828125,149.0500030517578,167703,2024-11-04
2024-11-11,142.61000061035156,142.61000061035156,148.60000610351562,142.0,148.5,107286,2024-11-11
2024-11-18,139.3800048828125,139.3800048828125,145.5800018310547,139.10000610351562,142.61000061035156,77780,2024-11-18
2024-11-25,146.3300018310547,146.3300018310547,148.0,140.0,140.35000610351562,81555,2024-11-25
2024-12-02,146.42999267578125,146.42999267578125,151.47999572753906,143.0,146.1699981689453,113417,2024-12-02
2024-12-09,143.6300048828125,143.6300048828125,149.8699951171875,142.27000427246094,146.5,96093,2024-12-09
2024-12-16,138.77999877929688,138.77999877929688,146.4600067138672,138.0,144.5500030517578,70234,2024-12-16
2024-12-23,137.5399932861328,137.5399932861328,138.89999389648438,134.4499969482422,138.77999877929688,82359,2024-12-23
2024-12-30,139.77999877929688,139.77999877929688,141.89999389648438,134.35000610351562,138.0,58504,2024-12-30
2025-01-06,130.52999877929688,130.52999877929688,157.99000549316406,128.14999389648438,135.6999969482422,1848946,2025-01-06
2025-01-13,119.02999877929688,119.02999877929688,127.97000122070312,117.8499984741211,126.0,490835,2025-01-13
2025-01-20,118.88999938964844,118.88999938964844,135.89999389648438,118.5,119.02999877929688,538045,2025-01-20
2025-01-27,115.83000183105469,115.83000183105469,120.5,107.75,117.3499984741211,340768,2025-01-27
2025-02-03,114.33000183105469,114.33000183105469,119.27999877929688,111.02999877929688,115.25,923348,2025-02-03
2025-02-10,110.38999938964844,110.38999938964844,116.95999908447266,107.16999816894531,115.0,556040,2025-02-10
2025-02-17,112.27999877929688,112.27999877929688,119.01000213623047,106.1500015258789,108.75,817015,2025-02-17
2025-02-24,106.08000183105469,106.08000183105469,112.27999877929688,104.25,112.27999877929688,92889,2025-02-24
2025-03-03,114.05999755859375,114.05999755859375,116.80000305175781,102.6500015258789,105.0,853159,2025-03-03
2025-03-10,110.05999755859375,110.05999755859375,115.5,105.25,114.05999755859375,1038857,2025-03-10
2025-03-17,114.0999984741211,114.0999984741211,120.0,106.9000015258789,108.19999694824219,1276195,2025-03-17
2025-03-24,108.26000213623047,108.26000213623047,116.23999786376953,107.05000305175781,114.0999984741211,645918,2025-03-24
2025-03-31,109.08999633789062,109.08999633789062,112.62999725341797,107.77999877929688,108.26000213623047,132337,2025-03-31
2025-04-07,108.12000274658203,108.12000274658203,108.98999786376953,98.0999984741211,98.0999984741211,108406,2025-04-07
2025-04-14,112.77999877929688,112.77999877929688,115.66000366210938,108.75,109.5,264385,2025-04-14
2025-04-21,109.11000061035156,109.11000061035156,115.80000305175781,108.5,114.88999938964844,200299,2025-04-21
2025-04-28,105.2699966430664,105.2699966430664,109.7699966430664,104.31999969482422,109.11000061035156,156022,2025-04-28
2025-05-05,102.88999938964844,102.88999938964844,108.19000244140625,100.75,106.0999984741211,162170,2025-05-05
2025-05-12,107.55000305175781,107.55000305175781,110.16000366210938,103.5999984741211,103.5999984741211,202170,2025-05-12
2025-05-19,109.31999969482422,109.31999969482422,112.5,106.83000183105469,108.4000015258789,153564,2025-05-19
2025-05-26,112.47000122070312,112.47000122070312,115.4000015258789,109.05000305175781,110.0,165777,2025-05-26
2025-06-02,111.12000274658203,111.12000274658203,113.3499984741211,110.25,112.47000122070312,102046,2025-06-02
2025-06-09,115.23999786376953,115.23999786376953,125.0,107.29000091552734,111.9000015258789,796715,2025-06-09
2025-06-16,119.52999877929688,119.52999877929688,133.39999389648438,111.05000305175781,116.19999694824219,6815226,2025-06-16
2025-06-23,120.2699966430664,120.2699966430664,123.44000244140625,115.41000366210938,117.75,777835,2025-06-23
2025-06-30,118.29000091552734,118.29000091552734,121.9800033569336,118.05999755859375,121.19999694824219,211743,2025-06-30
2025-07-07,115.83999633789062,115.83999633789062,124.7300033569336,115.4000015258789,118.80000305175781,594440,2025-07-07
2025-07-14,115.6500015258789,115.6500015258789,117.88999938964844,113.19999694824219,116.41000366210938,150105,2025-07-14
