Date,Adj Close_EIHAHOTELS.NS,Close_EIHAHOTELS.NS,High_EIHAHOTELS.NS,Low_EIHAHOTELS.NS,Open_EIHAHOTELS.NS,Volume_EIHAHOTELS.NS,Date
2021-07-26,165.70654296875,169.39999389648438,173.5500030517578,165.1999969482422,169.0,122276,2021-07-26
2021-08-02,164.38597106933594,168.0500030517578,174.3249969482422,163.5,169.5,94994,2021-08-02
2021-08-09,161.84266662597656,165.4499969482422,171.02499389648438,150.625,166.5,137254,2021-08-09
2021-08-16,153.18563842773438,156.60000610351562,168.27499389648438,154.39999389648438,168.0,71236,2021-08-16
2021-08-23,149.98202514648438,153.3249969482422,159.85000610351562,142.27499389648438,157.0,133300,2021-08-23
2021-08-30,156.73159790039062,160.22500610351562,162.5,150.875,151.5,96366,2021-08-30
2021-09-06,160.15528869628906,163.72500610351562,168.5,156.25,164.0,92020,2021-09-06
2021-09-13,163.7012481689453,167.35000610351562,174.27499389648438,163.14999389648438,164.97500610351562,132086,2021-09-13
2021-09-20,176.76016235351562,180.6999969482422,193.5,164.60000610351562,168.5,1177454,2021-09-20
2021-09-27,198.18267822265625,202.60000610351562,219.25,177.5,183.8249969482422,2501824,2021-09-27
2021-10-04,210.67913818359375,215.375,224.0,201.0749969482422,207.5,897480,2021-10-04
2021-10-11,207.8912811279297,212.52499389648438,225.0,211.5,217.75,457866,2021-10-11
2021-10-18,189.5989990234375,193.8249969482422,216.4250030517578,187.97500610351562,214.10000610351562,383286,2021-10-18
2021-10-25,191.6042938232422,195.875,201.5749969482422,186.3249969482422,194.8000030517578,136296,2021-10-25
2021-11-01,194.00088500976562,198.3249969482422,204.97500610351562,192.14999389648438,192.5,86220,2021-11-01
2021-11-08,193.58514404296875,197.89999389648438,207.0,194.3249969482422,202.35000610351562,270388,2021-11-08
2021-11-15,184.26783752441406,188.375,201.35000610351562,188.0,199.47500610351562,133122,2021-11-15
2021-11-22,169.74159240722656,173.52499389648438,218.97500610351562,171.9250030517578,189.9499969482422,80504,2021-11-22
2021-11-29,166.26901245117188,169.97500610351562,175.9499969482422,158.77499389648438,170.5500030517578,235854,2021-11-29
2021-12-06,173.28756713867188,177.14999389648438,194.0,162.5,167.0749969482422,72110,2021-12-06
2021-12-13,166.41574096679688,170.125,184.0,167.5500030517578,178.0500030517578,145220,2021-12-13
2021-12-20,158.7124481201172,162.25,170.97500610351562,153.6999969482422,170.9499969482422,456746,2021-12-20
2021-12-27,167.93194580078125,171.6750030517578,180.89999389648438,158.0,162.25,145456,2021-12-27
2022-01-03,164.7283477783203,168.39999389648438,177.89999389648438,164.0,168.47500610351562,156768,2022-01-03
2022-01-10,178.4720001220703,182.4499969482422,191.0,166.0,168.25,353344,2022-01-10
2022-01-17,168.56776428222656,172.3249969482422,191.0,171.5,183.375,309544,2022-01-17
2022-01-24,175.29286193847656,179.1999969482422,183.6999969482422,161.0,170.5,128860,2022-01-24
2022-01-31,188.9142608642578,193.125,206.0,182.5500030517578,187.5500030517578,624278,2022-01-31
2022-02-07,182.8739013671875,186.9499969482422,197.35000610351562,185.1999969482422,194.10000610351562,98828,2022-02-07
2022-02-14,174.99940490722656,178.89999389648438,192.1999969482422,172.72500610351562,182.5,189910,2022-02-14
2022-02-21,180.20831298828125,184.22500610351562,190.0,166.4499969482422,179.5,236722,2022-02-21
2022-02-28,177.7383575439453,181.6999969482422,191.0,175.5,184.0,99186,2022-02-28
2022-03-07,188.66970825195312,192.875,198.0,173.3249969482422,181.6999969482422,164932,2022-03-07
2022-03-14,202.7801971435547,207.3000030517578,218.85000610351562,190.0,192.5,366712,2022-03-14
2022-03-21,203.73394775390625,208.27499389648438,214.5,198.52499389648438,210.14999389648438,279176,2022-03-21
2022-03-28,224.37388610839844,229.375,241.0,212.4499969482422,212.4499969482422,1693296,2022-03-28
2022-04-04,235.1585235595703,240.39999389648438,258.6499938964844,219.0,232.5,1855390,2022-04-04
2022-04-11,237.53065490722656,242.8249969482422,257.0,233.0,239.0,404012,2022-04-11
2022-04-18,237.1882781982422,242.47500610351562,254.9250030517578,231.97500610351562,241.85000610351562,375306,2022-04-18
2022-04-25,228.43341064453125,233.52499389648438,247.5,228.875,241.4250030517578,313998,2022-04-25
2022-05-02,212.1464385986328,216.875,259.5,210.0,230.75,600796,2022-05-02
2022-05-09,196.6420135498047,201.02499389648438,219.0,195.0,213.22500610351562,347568,2022-05-09
2022-05-16,202.34002685546875,206.85000610351562,219.0,197.0,201.02499389648438,211562,2022-05-16
2022-05-23,181.8223419189453,185.875,204.125,171.27499389648438,203.52499389648438,247058,2022-05-23
2022-05-30,193.97642517089844,198.3000030517578,204.5,185.3249969482422,188.0500030517578,128620,2022-05-30
2022-06-06,193.38951110839844,197.6999969482422,202.47500610351562,192.60000610351562,196.1999969482422,45406,2022-06-06
2022-06-13,170.01060485839844,173.8000030517578,195.5,171.125,195.5,127134,2022-06-13
2022-06-20,171.89364624023438,175.72500610351562,177.47500610351562,162.0,174.6750030517578,75878,2022-06-20
2022-06-27,178.6431884765625,182.625,188.9250030517578,173.1750030517578,177.22500610351562,28678,2022-06-27
2022-07-04,195.7616424560547,200.125,206.5,180.0,183.5500030517578,106104,2022-07-04
2022-07-11,199.160888671875,203.60000610351562,207.52499389648438,192.5749969482422,200.89999389648438,262274,2022-07-11
2022-07-18,200.6526336669922,205.125,208.14999389648438,195.1999969482422,204.5,171378,2022-07-18
2022-07-25,197.62020874023438,202.02499389648438,215.0,196.75,206.1750030517578,852710,2022-07-25
2022-08-01,201.55746459960938,206.0500030517578,215.0,200.14999389648438,202.02499389648438,191470,2022-08-01
2022-08-08,199.11196899414062,203.5500030517578,212.125,201.64999389648438,207.10000610351562,95644,2022-08-08
2022-08-15,201.89981079101562,206.39999389648438,212.47500610351562,202.0500030517578,203.5500030517578,112198,2022-08-15
2022-08-22,209.13848876953125,213.8000030517578,223.0,204.02499389648438,206.27499389648438,334004,2022-08-22
2022-08-29,233.52005004882812,238.72500610351562,248.5,206.0,206.0,1073494,2022-08-29
2022-09-05,224.0804443359375,229.0749969482422,251.1999969482422,224.625,238.75,1694478,2022-09-05
2022-09-12,224.78964233398438,229.8000030517578,245.0,227.125,230.22500610351562,483194,2022-09-12
2022-09-19,228.36004638671875,233.4499969482422,244.5,226.72500610351562,229.75,463578,2022-09-19
2022-09-26,228.5067901611328,233.60000610351562,256.82501220703125,220.1750030517578,234.85000610351562,566470,2022-09-26
2022-10-03,235.84326171875,241.10000610351562,244.85000610351562,230.0,234.10000610351562,302380,2022-10-03
2022-10-10,221.41485595703125,226.35000610351562,248.4499969482422,223.125,239.0,282370,2022-10-10
2022-10-17,235.28077697753906,240.52499389648438,255.60000610351562,224.3249969482422,227.5,262166,2022-10-17
2022-10-24,236.38125610351562,241.64999389648438,248.85000610351562,236.97500610351562,241.5,85590,2022-10-24
2022-10-31,230.5609893798828,235.6999969482422,255.5,230.64999389648438,242.5,410614,2022-10-31
2022-11-07,225.474365234375,230.5,241.5,230.0,236.0,93242,2022-11-07
2022-11-14,206.6929931640625,211.3000030517578,236.47500610351562,210.0,231.0,227256,2022-11-14
2022-11-21,220.80348205566406,225.72500610351562,227.5,208.52499389648438,212.375,238574,2022-11-21
2022-11-28,226.57484436035156,231.625,242.47500610351562,217.5749969482422,225.6999969482422,433416,2022-11-28
2022-12-05,228.16441345214844,233.25,241.22500610351562,226.77499389648438,232.5,229004,2022-12-05
2022-12-12,219.3850860595703,224.27499389648438,234.35000610351562,222.625,234.0,70188,2022-12-12
2022-12-19,186.59104919433594,190.75,224.60000610351562,190.0,222.5,143692,2022-12-19
2022-12-26,206.4484405517578,211.0500030517578,216.875,189.9499969482422,190.77499389648438,138040,2022-12-26
2023-01-02,203.58721923828125,208.125,216.64999389648438,206.89999389648438,212.125,59536,2023-01-02
2023-01-09,202.41339111328125,206.9250030517578,212.6999969482422,202.1999969482422,209.1750030517578,65426,2023-01-09
2023-01-16,196.3974609375,200.77499389648438,208.10000610351562,200.0,207.02499389648438,33730,2023-01-16
2023-01-23,182.50706481933594,186.5749969482422,201.77499389648438,183.5500030517578,201.77499389648438,69258,2023-01-23
2023-01-30,185.14820861816406,189.27499389648438,208.4499969482422,182.5,187.52499389648438,159638,2023-01-30
2023-02-06,199.84561157226562,204.3000030517578,218.0,187.39999389648438,190.22500610351562,367572,2023-02-06
2023-02-13,196.0306396484375,200.39999389648438,211.4250030517578,196.5,207.35000610351562,210174,2023-02-13
2023-02-20,193.7318878173828,198.0500030517578,203.5,192.77499389648438,201.4250030517578,98106,2023-02-20
2023-02-27,191.57984924316406,195.85000610351562,199.0,188.6999969482422,199.0,98180,2023-02-27
2023-03-06,201.5819091796875,206.0749969482422,217.5,195.5500030517578,196.85000610351562,218118,2023-03-06
2023-03-13,198.76959228515625,203.1999969482422,212.1999969482422,195.27499389648438,205.10000610351562,96142,2023-03-13
2023-03-20,193.24278259277344,197.5500030517578,203.89999389648438,196.10000610351562,203.1999969482422,56926,2023-03-20
2023-03-27,204.1007537841797,208.64999389648438,211.1750030517578,191.02499389648438,198.5500030517578,88194,2023-03-27
2023-04-03,204.41868591308594,208.97500610351562,220.0,207.64999389648438,209.60000610351562,67390,2023-04-03
2023-04-10,219.16500854492188,224.0500030517578,234.35000610351562,207.10000610351562,207.10000610351562,282512,2023-04-10
2023-04-17,226.84384155273438,231.89999389648438,240.02499389648438,218.3000030517578,223.60000610351562,206540,2023-04-17
2023-04-24,234.3759765625,239.60000610351562,248.8000030517578,226.8249969482422,232.5,499566,2023-04-24
2023-05-01,234.1314239501953,239.35000610351562,247.14999389648438,235.1750030517578,239.60000610351562,231714,2023-05-01
2023-05-08,236.06333923339844,241.3249969482422,247.0,237.3000030517578,240.5500030517578,204762,2023-05-08
2023-05-15,244.81820678710938,250.27499389648438,264.0,238.5,243.75,1363112,2023-05-15
2023-05-22,239.48703002929688,244.8249969482422,252.4250030517578,234.27499389648438,251.0,588478,2023-05-22
2023-05-29,242.00588989257812,247.39999389648438,254.4250030517578,234.02499389648438,246.9250030517578,329498,2023-05-29
2023-06-05,247.19033813476562,252.6999969482422,267.0249938964844,246.3000030517578,246.5,739568,2023-06-05
2023-06-12,253.10842895507812,258.75,265.0,248.5500030517578,254.4499969482422,400078,2023-06-12
2023-06-19,258.02386474609375,263.7749938964844,271.45001220703125,252.0,258.0249938964844,504114,2023-06-19
2023-06-26,255.0159454345703,260.70001220703125,269.125,257.5,264.70001220703125,233810,2023-06-26
2023-07-03,250.9563751220703,256.54998779296875,261.8999938964844,253.52499389648438,261.8999938964844,194070,2023-07-03
2023-07-10,259.8824157714844,265.67498779296875,274.95001220703125,253.0500030517578,257.5,363428,2023-07-10
2023-07-17,250.00265502929688,255.5749969482422,267.5249938964844,252.52499389648438,267.0249938964844,309876,2023-07-17
2023-07-24,249.92929077148438,255.5,265.4750061035156,250.5500030517578,256.875,297278,2023-07-24
2023-07-31,240.75868225097656,246.125,257.25,237.64999389648438,256.0,412136,2023-07-31
2023-08-07,225.0104522705078,227.77499389648438,249.3249969482422,226.0,245.0,638644,2023-08-07
2023-08-14,229.18417358398438,232.0,234.9499969482422,221.375,227.0500030517578,300472,2023-08-14
2023-08-21,234.8643798828125,237.75,244.4250030517578,234.85000610351562,234.85000610351562,660802,2023-08-21
2023-08-28,243.95272827148438,246.9499969482422,251.8000030517578,231.5,238.85000610351562,557936,2023-08-28
2023-09-04,242.07579040527344,245.0500030517578,249.9499969482422,239.0500030517578,246.0,306798,2023-09-04
2023-09-11,237.30935668945312,240.22500610351562,249.35000610351562,236.0500030517578,245.5,168656,2023-09-11
2023-09-18,235.21014404296875,238.10000610351562,244.5,236.0,239.10000610351562,91696,2023-09-18
2023-09-25,229.03599548339844,231.85000610351562,239.125,230.10000610351562,237.375,77300,2023-09-25
2023-10-02,243.73046875,246.72500610351562,250.9250030517578,231.85000610351562,231.85000610351562,232488,2023-10-02
2023-10-09,236.00042724609375,238.89999389648438,246.4250030517578,234.5,246.4250030517578,175116,2023-10-09
2023-10-16,231.01173400878906,233.85000610351562,241.85000610351562,233.02499389648438,238.6999969482422,139918,2023-10-16
2023-10-23,222.12095642089844,224.85000610351562,234.5,206.89999389648438,233.5,155466,2023-10-23
2023-10-30,217.89784240722656,220.5749969482422,228.9499969482422,217.5,226.75,186918,2023-10-30
2023-11-06,213.27957153320312,215.89999389648438,223.5,215.0,220.5749969482422,224176,2023-11-06
2023-11-13,221.00961303710938,223.72500610351562,231.0,215.52499389648438,222.4499969482422,175532,2023-11-13
2023-11-20,214.2180633544922,216.85000610351562,230.97500610351562,214.0,227.4499969482422,449734,2023-11-20
2023-11-27,217.40391540527344,220.0749969482422,223.0,216.77499389648438,216.85000610351562,207148,2023-11-27
2023-12-04,235.70407104492188,238.60000610351562,242.22500610351562,218.22500610351562,222.1999969482422,595270,2023-12-04
2023-12-11,225.92422485351562,228.6999969482422,242.9250030517578,226.0500030517578,241.5,418938,2023-12-11
2023-12-18,225.7513427734375,228.52499389648438,232.97500610351562,218.0,229.1750030517578,341476,2023-12-18
2023-12-25,228.17161560058594,230.97500610351562,232.97500610351562,222.5,228.52499389648438,151660,2023-12-25
2024-01-01,249.5094451904297,252.5749969482422,255.5,231.5,232.5,825242,2024-01-01
2024-01-08,257.4864501953125,260.6499938964844,261.9750061035156,242.3249969482422,255.0500030517578,610676,2024-01-08
2024-01-15,306.01519775390625,309.7749938964844,312.7749938964844,256.57501220703125,261.95001220703125,1888346,2024-01-15
2024-01-22,301.1005859375,304.79998779296875,328.54998779296875,302.7749938964844,309.7749938964844,411308,2024-01-22
2024-01-29,332.16888427734375,336.25,349.17498779296875,303.0249938964844,305.42498779296875,1154328,2024-01-29
2024-02-05,363.45941162109375,367.92498779296875,409.4750061035156,334.0,339.45001220703125,3425298,2024-02-05
2024-02-12,363.5088195800781,367.9750061035156,381.1000061035156,325.17498779296875,374.0,355542,2024-02-12
2024-02-19,379.3393249511719,384.0,406.54998779296875,365.54998779296875,373.3500061035156,341384,2024-02-19
2024-02-26,357.0382995605469,361.42498779296875,387.3999938964844,356.25,386.6499938964844,123908,2024-02-26
2024-03-04,366.66998291015625,371.17498779296875,405.3500061035156,355.6499938964844,367.4750061035156,827794,2024-03-04
2024-03-11,324.31536865234375,328.29998779296875,372.7250061035156,312.875,372.5,373376,2024-03-11
2024-03-18,350.2961730957031,354.6000061035156,357.0,324.04998779296875,329.9750061035156,187878,2024-03-18
2024-03-25,373.6838073730469,378.2749938964844,397.42498779296875,344.0,354.6000061035156,366086,2024-03-25
2024-04-01,387.53857421875,392.29998779296875,409.4750061035156,377.5,384.32501220703125,547944,2024-04-01
2024-04-08,380.64825439453125,385.32501220703125,419.79998779296875,378.6499938964844,394.0,464306,2024-04-08
2024-04-15,364.86712646484375,369.3500061035156,381.0,360.0,369.5,247414,2024-04-15
2024-04-22,369.8805236816406,374.42498779296875,397.0,363.0249938964844,373.0,244602,2024-04-22
2024-04-29,355.0873107910156,359.45001220703125,388.5,354.9750061035156,388.5,216320,2024-04-29
2024-05-06,365.3116760253906,369.79998779296875,404.5,358.5,380.6499938964844,1922154,2024-05-06
2024-05-13,380.74700927734375,385.42498779296875,402.5,359.375,369.79998779296875,293064,2024-05-13
2024-05-20,359.4092102050781,363.82501220703125,388.54998779296875,360.0,387.75,185284,2024-05-20
2024-05-27,354.7662353515625,359.125,375.4750061035156,353.8500061035156,368.4750061035156,247548,2024-05-27
2024-06-03,356.54437255859375,360.92498779296875,370.3999938964844,330.25,365.0,463440,2024-06-03
2024-06-10,447.5759582519531,453.07501220703125,462.5,395.25,409.5,3343892,2024-06-10
2024-06-17,462.8384094238281,468.5249938964844,473.0,448.5,453.07501220703125,654888,2024-06-17
2024-06-24,454.2934265136719,459.875,473.9750061035156,455.0,469.375,229598,2024-06-24
2024-07-01,463.15948486328125,468.8500061035156,496.2250061035156,459.2749938964844,459.875,292958,2024-07-01
2024-07-08,460.02301025390625,465.67498779296875,482.5249938964844,454.75,469.5,234116,2024-07-08
2024-07-15,438.95684814453125,444.3500061035156,473.70001220703125,436.92498779296875,473.70001220703125,308548,2024-07-15
2024-07-22,460.17120361328125,465.82501220703125,472.04998779296875,430.0,450.5,306762,2024-07-22
2024-07-29,459.6525573730469,465.29998779296875,481.5,463.0249938964844,474.5,288262,2024-07-29
2024-08-05,433.0296630859375,438.3500061035156,464.25,428.17498779296875,462.0249938964844,726002,2024-08-05
2024-08-12,416.18658447265625,421.29998779296875,543.9500122070312,420.0,443.95001220703125,1865820,2024-08-12
2024-08-19,406.3999938964844,406.3999938964844,438.8500061035156,405.0,423.75,363543,2024-08-19
2024-08-26,400.8999938964844,400.8999938964844,417.0,391.75,409.0,257530,2024-08-26
2024-09-02,410.1499938964844,410.1499938964844,421.1499938964844,395.1000061035156,401.8500061035156,412712,2024-09-02
2024-09-09,420.25,420.25,435.54998779296875,401.75,412.25,343767,2024-09-09
2024-09-16,407.1499938964844,407.1499938964844,423.25,388.1000061035156,422.0,212611,2024-09-16
2024-09-23,398.25,398.25,413.70001220703125,389.20001220703125,408.1499938964844,149862,2024-09-23
2024-09-30,405.20001220703125,405.20001220703125,418.3999938964844,382.45001220703125,402.0,208650,2024-09-30
2024-10-07,399.8500061035156,399.8500061035156,416.8999938964844,362.6499938964844,408.45001220703125,568646,2024-10-07
2024-10-14,382.70001220703125,382.70001220703125,405.95001220703125,377.1000061035156,402.0,118198,2024-10-14
2024-10-21,343.5,343.5,382.3999938964844,335.45001220703125,380.0,153305,2024-10-21
2024-10-28,388.75,388.75,399.0,344.0,344.0,124488,2024-10-28
2024-11-04,388.54998779296875,388.54998779296875,396.6000061035156,371.5,392.0,99323,2024-11-04
2024-11-11,376.1000061035156,376.1000061035156,408.0,367.1000061035156,385.0,379401,2024-11-11
2024-11-18,383.6000061035156,383.6000061035156,385.8999938964844,362.1000061035156,376.1000061035156,102029,2024-11-18
2024-11-25,404.8500061035156,404.8500061035156,409.0,377.1499938964844,385.8500061035156,204654,2024-11-25
2024-12-02,410.45001220703125,410.45001220703125,417.5,395.29998779296875,404.8500061035156,332067,2024-12-02
2024-12-09,419.8999938964844,419.8999938964844,438.0,402.0,415.20001220703125,428558,2024-12-09
2024-12-16,420.75,420.75,431.8999938964844,412.70001220703125,421.5,267944,2024-12-16
2024-12-23,426.1000061035156,426.1000061035156,449.5,400.0,420.75,356250,2024-12-23
2024-12-30,438.70001220703125,438.70001220703125,455.70001220703125,401.0,432.20001220703125,557544,2024-12-30
2025-01-06,396.54998779296875,396.54998779296875,442.0,388.20001220703125,441.8999938964844,203620,2025-01-06
2025-01-13,393.75,393.75,408.04998779296875,365.29998779296875,400.0,143731,2025-01-13
2025-01-20,377.1000061035156,377.1000061035156,409.95001220703125,375.0,399.04998779296875,89811,2025-01-20
2025-01-27,394.25,394.25,399.75,337.29998779296875,375.0,137252,2025-01-27
2025-02-03,396.6499938964844,396.6499938964844,414.8999938964844,384.04998779296875,400.0,160268,2025-02-03
2025-02-10,357.45001220703125,357.45001220703125,410.0,346.1499938964844,402.8999938964844,180098,2025-02-10
2025-02-17,346.04998779296875,346.04998779296875,365.6000061035156,333.29998779296875,357.45001220703125,206629,2025-02-17
2025-02-24,317.29998779296875,317.29998779296875,349.45001220703125,313.5,343.0,129877,2025-02-24
2025-03-03,336.5,336.5,340.0,304.0,324.0,152877,2025-03-03
2025-03-10,333.8500061035156,333.8500061035156,340.8500061035156,312.54998779296875,340.8500061035156,153008,2025-03-10
2025-03-17,346.1499938964844,346.1499938964844,348.8999938964844,326.70001220703125,332.70001220703125,223880,2025-03-17
2025-03-24,344.45001220703125,344.45001220703125,363.95001220703125,335.0,351.1000061035156,287455,2025-03-24
2025-03-31,354.1000061035156,354.1000061035156,368.6000061035156,340.0,344.45001220703125,140777,2025-03-31
2025-04-07,367.8999938964844,367.8999938964844,371.5,319.25,320.0,101908,2025-04-07
2025-04-14,377.29998779296875,377.29998779296875,384.0,362.0,367.8999938964844,137418,2025-04-14
2025-04-21,366.54998779296875,366.54998779296875,391.45001220703125,362.0,384.20001220703125,170943,2025-04-21
2025-04-28,354.6499938964844,354.6499938964844,374.70001220703125,349.79998779296875,367.0,79850,2025-04-28
2025-05-05,341.70001220703125,341.70001220703125,365.20001220703125,332.25,355.45001220703125,119784,2025-05-05
2025-05-12,373.70001220703125,373.70001220703125,380.0,350.1000061035156,350.1000061035156,137276,2025-05-12
2025-05-19,387.8500061035156,387.8500061035156,401.75,375.1499938964844,380.0,260595,2025-05-19
2025-05-26,388.6499938964844,388.6499938964844,392.3999938964844,380.04998779296875,392.0,97751,2025-05-26
2025-06-02,384.95001220703125,384.95001220703125,403.70001220703125,376.5,391.0,156939,2025-06-02
2025-06-09,376.25,376.25,394.70001220703125,371.0,387.04998779296875,135115,2025-06-09
2025-06-16,367.29998779296875,367.29998779296875,383.54998779296875,362.04998779296875,376.25,107136,2025-06-16
2025-06-23,378.29998779296875,378.29998779296875,385.0,363.29998779296875,363.29998779296875,103908,2025-06-23
2025-06-30,379.1000061035156,379.1000061035156,389.0,372.8999938964844,380.0,98006,2025-06-30
2025-07-07,395.95001220703125,395.95001220703125,409.04998779296875,376.29998779296875,383.0,230025,2025-07-07
2025-07-14,392.8999938964844,392.8999938964844,399.75,381.8500061035156,396.3999938964844,31496,2025-07-14
