Date,Adj Close_XELPMOC.NS,Close_XELPMOC.NS,High_XELPMOC.NS,Low_XELPMOC.NS,Open_XELPMOC.NS,Volume_XELPMOC.NS,Date
2021-02-22,286.54998779296875,286.54998779296875,304.8999938964844,280.1499938964844,304.8999938964844,129392,2021-02-22
2021-03-01,282.1000061035156,282.1000061035156,305.0,280.1499938964844,296.0,119677,2021-03-01
2021-03-08,272.29998779296875,272.29998779296875,289.0,267.6000061035156,289.0,115536,2021-03-08
2021-03-15,270.29998779296875,270.29998779296875,299.8999938964844,258.45001220703125,275.6499938964844,174798,2021-03-15
2021-03-22,261.70001220703125,261.70001220703125,279.8500061035156,253.3000030517578,266.0,134730,2021-03-22
2021-03-29,266.5,266.5,268.79998779296875,251.64999389648438,261.70001220703125,102810,2021-03-29
2021-04-05,320.3500061035156,320.3500061035156,330.54998779296875,255.60000610351562,269.0,362116,2021-04-05
2021-04-12,300.95001220703125,300.95001220703125,321.0,289.0,320.0,155359,2021-04-12
2021-04-19,282.1499938964844,282.1499938964844,303.5,273.20001220703125,288.0,178775,2021-04-19
2021-04-26,283.25,283.25,305.0,280.0,291.0,125060,2021-04-26
2021-05-03,296.6499938964844,296.6499938964844,323.20001220703125,276.6499938964844,281.0,208580,2021-05-03
2021-05-10,298.3500061035156,298.3500061035156,313.79998779296875,287.5,302.5,170201,2021-05-10
2021-05-17,334.29998779296875,334.29998779296875,350.0,292.95001220703125,305.0,383473,2021-05-17
2021-05-24,283.29998779296875,283.29998779296875,313.8999938964844,280.0,300.8999938964844,418546,2021-05-24
2021-05-31,289.3500061035156,289.3500061035156,298.8999938964844,281.0,289.0,138666,2021-05-31
2021-06-07,288.95001220703125,288.95001220703125,300.0,286.20001220703125,296.0,118635,2021-06-07
2021-06-14,271.3500061035156,271.3500061035156,292.6000061035156,260.25,291.8999938964844,156813,2021-06-14
2021-06-21,304.79998779296875,304.79998779296875,354.29998779296875,266.95001220703125,271.3500061035156,857858,2021-06-21
2021-06-28,339.8999938964844,339.8999938964844,346.95001220703125,295.54998779296875,309.3999938964844,383422,2021-06-28
2021-07-05,439.75,439.75,484.0,340.0,340.0,1668501,2021-07-05
2021-07-12,451.04998779296875,451.04998779296875,513.0,438.1000061035156,446.8500061035156,669613,2021-07-12
2021-07-19,426.70001220703125,426.70001220703125,469.0,415.0,441.1499938964844,96791,2021-07-19
2021-07-26,412.75,412.75,435.0,402.0,428.20001220703125,50085,2021-07-26
2021-08-02,402.1000061035156,402.1000061035156,433.3500061035156,379.79998779296875,417.1499938964844,100573,2021-08-02
2021-08-09,382.70001220703125,382.70001220703125,419.0,368.1499938964844,415.0,81457,2021-08-09
2021-08-16,366.1499938964844,366.1499938964844,389.0,352.6499938964844,370.0,69080,2021-08-16
2021-08-23,376.95001220703125,376.95001220703125,393.0,336.54998779296875,366.0,51866,2021-08-23
2021-08-30,368.54998779296875,368.54998779296875,384.0,349.0,381.0,42123,2021-08-30
2021-09-06,381.5,381.5,381.5,360.0,369.0,31996,2021-09-06
2021-09-13,383.6000061035156,383.6000061035156,413.75,376.3500061035156,381.5,73910,2021-09-13
2021-09-20,380.8500061035156,380.8500061035156,397.0,364.0,389.95001220703125,43990,2021-09-20
2021-09-27,382.20001220703125,382.20001220703125,393.8999938964844,370.04998779296875,380.0,36264,2021-09-27
2021-10-04,399.95001220703125,399.95001220703125,405.1499938964844,370.0,392.0,48187,2021-10-04
2021-10-11,398.54998779296875,398.54998779296875,428.3999938964844,390.0,409.95001220703125,77026,2021-10-11
2021-10-18,386.8500061035156,386.8500061035156,425.0,383.0,415.0,81482,2021-10-18
2021-10-25,402.29998779296875,402.29998779296875,420.29998779296875,375.29998779296875,398.95001220703125,71343,2021-10-25
2021-11-01,474.70001220703125,474.70001220703125,477.6000061035156,402.29998779296875,410.3500061035156,125436,2021-11-01
2021-11-08,442.8500061035156,442.8500061035156,495.0,438.1499938964844,475.0,144015,2021-11-08
2021-11-15,400.6499938964844,400.6499938964844,440.0,395.0,420.75,140513,2021-11-15
2021-11-22,386.75,386.75,410.95001220703125,378.29998779296875,403.1000061035156,87515,2021-11-22
2021-11-29,389.3500061035156,389.3500061035156,394.0,369.0,386.0,49592,2021-11-29
2021-12-06,387.0,387.0,398.8999938964844,369.8999938964844,383.6499938964844,85147,2021-12-06
2021-12-13,361.25,361.25,413.3999938964844,359.0,387.0,112720,2021-12-13
2021-12-20,379.79998779296875,379.79998779296875,393.1499938964844,347.25,366.95001220703125,97937,2021-12-20
2021-12-27,398.79998779296875,398.79998779296875,416.6000061035156,371.8999938964844,371.8999938964844,175341,2021-12-27
2022-01-03,399.79998779296875,399.79998779296875,415.0,381.75,403.75,163979,2022-01-03
2022-01-10,401.70001220703125,401.70001220703125,443.8999938964844,398.1000061035156,414.0,239877,2022-01-10
2022-01-17,379.8500061035156,379.8500061035156,413.0,367.04998779296875,404.0,162161,2022-01-17
2022-01-24,358.54998779296875,358.54998779296875,388.0,349.04998779296875,388.0,156414,2022-01-24
2022-01-31,362.3500061035156,362.3500061035156,400.0,354.70001220703125,363.95001220703125,147424,2022-01-31
2022-02-07,333.04998779296875,333.04998779296875,371.79998779296875,330.0,363.29998779296875,120646,2022-02-07
2022-02-14,305.70001220703125,305.70001220703125,329.04998779296875,290.04998779296875,321.04998779296875,249860,2022-02-14
2022-02-21,293.75,293.75,311.0,281.54998779296875,311.0,179987,2022-02-21
2022-02-28,293.45001220703125,293.45001220703125,321.95001220703125,278.25,294.95001220703125,178536,2022-02-28
2022-03-07,290.6000061035156,290.6000061035156,305.0,272.0,295.0,137066,2022-03-07
2022-03-14,281.29998779296875,281.29998779296875,297.8999938964844,279.0,297.8500061035156,100964,2022-03-14
2022-03-21,276.3999938964844,276.3999938964844,288.0,270.04998779296875,288.0,206094,2022-03-21
2022-03-28,294.70001220703125,294.70001220703125,308.0,255.64999389648438,281.0,299696,2022-03-28
2022-04-04,292.25,292.25,304.70001220703125,279.6499938964844,302.79998779296875,170064,2022-04-04
2022-04-11,283.3999938964844,283.3999938964844,292.0,279.0,292.0,60722,2022-04-11
2022-04-18,282.70001220703125,282.70001220703125,295.0,271.04998779296875,287.75,195451,2022-04-18
2022-04-25,279.25,279.25,285.1000061035156,267.0,285.0,103832,2022-04-25
2022-05-02,253.5500030517578,253.5500030517578,281.0,250.0,280.0,81142,2022-05-02
2022-05-09,219.89999389648438,219.89999389648438,253.60000610351562,212.10000610351562,253.60000610351562,147518,2022-05-09
2022-05-16,206.0500030517578,206.0500030517578,233.89999389648438,200.5,224.0,145715,2022-05-16
2022-05-23,212.75,212.75,216.25,193.0,210.14999389648438,112557,2022-05-23
2022-05-30,186.75,186.75,202.14999389648438,177.0500030517578,201.3000030517578,282007,2022-05-30
2022-06-06,163.8000030517578,163.8000030517578,186.75,160.4499969482422,186.75,166674,2022-06-06
2022-06-13,171.4499969482422,171.4499969482422,186.0,153.0,161.0,605785,2022-06-13
2022-06-20,178.0500030517578,178.0500030517578,182.5,160.64999389648438,168.0,63261,2022-06-20
2022-06-27,169.64999389648438,169.64999389648438,184.0,166.75,181.0,67764,2022-06-27
2022-07-04,175.5500030517578,175.5500030517578,186.0,167.85000610351562,171.4499969482422,74400,2022-07-04
2022-07-11,168.10000610351562,168.10000610351562,191.9499969482422,165.25,175.5500030517578,231656,2022-07-11
2022-07-18,164.5,164.5,174.5,160.0500030517578,173.0,136547,2022-07-18
2022-07-25,167.0500030517578,167.0500030517578,174.60000610351562,161.10000610351562,165.5,105367,2022-07-25
2022-08-01,177.5500030517578,177.5500030517578,187.3000030517578,167.10000610351562,171.0,238238,2022-08-01
2022-08-08,180.1999969482422,180.1999969482422,184.35000610351562,174.39999389648438,179.89999389648438,163870,2022-08-08
2022-08-15,180.60000610351562,180.60000610351562,189.25,170.25,180.1999969482422,207470,2022-08-15
2022-08-22,173.14999389648438,173.14999389648438,180.5,170.3000030517578,180.5,107928,2022-08-22
2022-08-29,167.9499969482422,167.9499969482422,171.9499969482422,165.0,168.0,115717,2022-08-29
2022-09-05,168.4499969482422,168.4499969482422,174.0,162.0,168.10000610351562,158514,2022-09-05
2022-09-12,150.0,150.0,176.0,148.0,168.4499969482422,302692,2022-09-12
2022-09-19,133.35000610351562,133.35000610351562,150.4499969482422,131.6999969482422,148.0500030517578,287928,2022-09-19
2022-09-26,135.60000610351562,135.60000610351562,144.0,125.0,135.9499969482422,105852,2022-09-26
2022-10-03,181.89999389648438,181.89999389648438,196.3000030517578,128.0500030517578,137.89999389648438,1211502,2022-10-03
2022-10-10,173.6999969482422,173.6999969482422,189.0,169.60000610351562,180.5,212545,2022-10-10
2022-10-17,150.5,150.5,174.0,150.0,174.0,102254,2022-10-17
2022-10-24,146.64999389648438,146.64999389648438,157.39999389648438,145.0,153.5,29945,2022-10-24
2022-10-31,147.6999969482422,147.6999969482422,151.89999389648438,142.3000030517578,146.60000610351562,35500,2022-10-31
2022-11-07,150.1999969482422,150.1999969482422,155.0,145.0,150.0,26374,2022-11-07
2022-11-14,144.14999389648438,144.14999389648438,153.9499969482422,141.25,153.9499969482422,43029,2022-11-14
2022-11-21,143.10000610351562,143.10000610351562,146.0,136.0,142.10000610351562,24962,2022-11-21
2022-11-28,145.5,145.5,149.5,138.0,149.5,33028,2022-11-28
2022-12-05,145.5,145.5,152.14999389648438,142.0,142.0,35449,2022-12-05
2022-12-12,136.5,136.5,146.0,134.0500030517578,145.5,64835,2022-12-12
2022-12-19,129.5,129.5,141.0,128.0,141.0,69091,2022-12-19
2022-12-26,130.5,130.5,138.60000610351562,127.55000305175781,129.5,56637,2022-12-26
2023-01-02,137.89999389648438,137.89999389648438,140.0,130.0,130.0,46946,2023-01-02
2023-01-09,137.60000610351562,137.60000610351562,141.0,134.60000610351562,141.0,27533,2023-01-09
2023-01-16,161.89999389648438,161.89999389648438,161.89999389648438,136.0,139.8000030517578,102464,2023-01-16
2023-01-23,138.14999389648438,138.14999389648438,165.35000610351562,137.1999969482422,165.3000030517578,112443,2023-01-23
2023-01-30,134.64999389648438,134.64999389648438,150.0,134.10000610351562,139.25,165861,2023-01-30
2023-02-06,139.3000030517578,139.3000030517578,146.0,131.10000610351562,135.0500030517578,85812,2023-02-06
2023-02-13,135.64999389648438,135.64999389648438,142.5,133.6999969482422,142.0,74592,2023-02-13
2023-02-20,131.3000030517578,131.3000030517578,140.4499969482422,128.9499969482422,139.14999389648438,62021,2023-02-20
2023-02-27,128.9499969482422,128.9499969482422,136.89999389648438,119.0,130.64999389648438,218693,2023-02-27
2023-03-06,126.30000305175781,126.30000305175781,133.0,125.30000305175781,130.14999389648438,82832,2023-03-06
2023-03-13,106.8499984741211,106.8499984741211,125.0,101.9000015258789,125.0,234921,2023-03-13
2023-03-20,99.4000015258789,99.4000015258789,107.0,96.6500015258789,107.0,151507,2023-03-20
2023-03-27,81.94999694824219,81.94999694824219,99.4000015258789,81.55000305175781,99.4000015258789,622266,2023-03-27
2023-04-03,94.69999694824219,94.69999694824219,94.69999694824219,80.0,81.94999694824219,126050,2023-04-03
2023-04-10,115.0,115.0,115.0,92.0,95.4000015258789,27457,2023-04-10
2023-04-17,113.30000305175781,113.30000305175781,126.75,109.05000305175781,120.75,143948,2023-04-17
2023-04-24,105.94999694824219,105.94999694824219,118.4000015258789,104.55000305175781,118.4000015258789,33419,2023-04-24
2023-05-01,112.0,112.0,118.8499984741211,105.94999694824219,105.94999694824219,49956,2023-05-01
2023-05-08,105.6500015258789,105.6500015258789,113.80000305175781,104.0,111.75,40436,2023-05-08
2023-05-15,104.0,104.0,109.8499984741211,103.0,108.6500015258789,39811,2023-05-15
2023-05-22,104.05000305175781,104.05000305175781,106.55000305175781,97.3499984741211,105.6500015258789,56738,2023-05-22
2023-05-29,93.1500015258789,93.1500015258789,109.44999694824219,93.1500015258789,105.55000305175781,128991,2023-05-29
2023-06-05,87.30000305175781,87.30000305175781,97.80000305175781,86.1500015258789,88.5,761065,2023-06-05
2023-06-12,95.05000305175781,95.05000305175781,99.80000305175781,84.0,90.5,505532,2023-06-12
2023-06-19,90.44999694824219,90.44999694824219,98.0,86.0,98.0,203126,2023-06-19
2023-06-26,89.30000305175781,89.30000305175781,93.4000015258789,87.5,91.75,105576,2023-06-26
2023-07-03,95.0999984741211,95.0999984741211,95.69999694824219,87.5,91.0,208922,2023-07-03
2023-07-10,92.0,92.0,97.9000015258789,88.6500015258789,96.5999984741211,147675,2023-07-10
2023-07-17,99.5,99.5,105.80000305175781,93.0,95.94999694824219,382121,2023-07-17
2023-07-24,89.9000015258789,89.9000015258789,102.69999694824219,89.5,102.69999694824219,266651,2023-07-24
2023-07-31,102.80000305175781,102.80000305175781,110.0,89.30000305175781,90.0,777770,2023-07-31
2023-08-07,100.30000305175781,100.30000305175781,108.75,100.0,104.0,428384,2023-08-07
2023-08-14,89.94999694824219,89.94999694824219,98.94999694824219,89.0,98.05000305175781,302757,2023-08-14
2023-08-21,86.5999984741211,86.5999984741211,92.4000015258789,85.5999984741211,91.0,378432,2023-08-21
2023-08-28,89.55000305175781,89.55000305175781,93.9000015258789,86.0999984741211,86.0999984741211,278950,2023-08-28
2023-09-04,91.6500015258789,91.6500015258789,92.75,86.1500015258789,91.0,287235,2023-09-04
2023-09-11,87.19999694824219,87.19999694824219,92.75,84.6500015258789,91.94999694824219,306444,2023-09-11
2023-09-18,84.0999984741211,84.0999984741211,88.6500015258789,82.5,88.1500015258789,134705,2023-09-18
2023-09-25,82.44999694824219,82.44999694824219,85.94999694824219,79.80000305175781,85.94999694824219,232264,2023-09-25
2023-10-02,85.5,85.5,86.3499984741211,82.30000305175781,82.44999694824219,118090,2023-10-02
2023-10-09,81.94999694824219,81.94999694824219,86.80000305175781,81.5,85.44999694824219,134549,2023-10-09
2023-10-16,79.69999694824219,79.69999694824219,82.30000305175781,76.19999694824219,82.0999984741211,226136,2023-10-16
2023-10-23,77.80000305175781,77.80000305175781,81.80000305175781,73.30000305175781,80.3499984741211,100771,2023-10-23
2023-10-30,81.44999694824219,81.44999694824219,82.80000305175781,75.1500015258789,79.0,146637,2023-10-30
2023-11-06,86.25,86.25,90.0,80.0999984741211,82.0,326738,2023-11-06
2023-11-13,98.05000305175781,98.05000305175781,104.80000305175781,81.30000305175781,84.1500015258789,1076816,2023-11-13
2023-11-20,93.9000015258789,93.9000015258789,102.30000305175781,93.30000305175781,99.55000305175781,468580,2023-11-20
2023-11-27,93.55000305175781,93.55000305175781,96.80000305175781,88.80000305175781,93.9000015258789,371973,2023-11-27
2023-12-04,89.05000305175781,89.05000305175781,96.3499984741211,88.4000015258789,95.55000305175781,173479,2023-12-04
2023-12-11,92.75,92.75,96.8499984741211,88.55000305175781,88.55000305175781,224680,2023-12-11
2023-12-18,100.30000305175781,100.30000305175781,108.9000015258789,92.55000305175781,93.30000305175781,1359655,2023-12-18
2023-12-25,114.9000015258789,114.9000015258789,126.05000305175781,98.05000305175781,100.30000305175781,2666733,2023-12-25
2024-01-01,118.6500015258789,118.6500015258789,123.0,109.69999694824219,115.0,882481,2024-01-01
2024-01-08,127.69999694824219,127.69999694824219,133.64999389648438,109.5,118.69999694824219,1321153,2024-01-08
2024-01-15,133.0,133.0,146.0,124.4000015258789,129.8000030517578,1186606,2024-01-15
2024-01-22,130.8000030517578,130.8000030517578,134.0,121.0,133.0,91212,2024-01-22
2024-01-29,125.69999694824219,125.69999694824219,135.0,121.25,132.0,209676,2024-01-29
2024-02-05,119.05000305175781,119.05000305175781,129.5,116.0999984741211,125.55000305175781,144457,2024-02-05
2024-02-12,121.4000015258789,121.4000015258789,122.94999694824219,108.0999984741211,120.0,153659,2024-02-12
2024-02-19,129.0,129.0,133.5,122.0999984741211,125.0,167888,2024-02-19
2024-02-26,123.55000305175781,123.55000305175781,134.0,120.0,132.9499969482422,100736,2024-02-26
2024-03-04,119.9000015258789,119.9000015258789,129.5,119.0,125.0,89914,2024-03-04
2024-03-11,108.94999694824219,108.94999694824219,125.8499984741211,103.0,120.0,88782,2024-03-11
2024-03-18,116.75,116.75,116.75,102.5,110.0,92912,2024-03-18
2024-03-25,115.55000305175781,115.55000305175781,118.5,110.0,116.75,95523,2024-03-25
2024-04-01,127.8499984741211,127.8499984741211,129.9499969482422,114.0,115.55000305175781,107080,2024-04-01
2024-04-08,125.94999694824219,125.94999694824219,132.9499969482422,123.3499984741211,126.05000305175781,69809,2024-04-08
2024-04-15,129.10000610351562,129.10000610351562,131.0,119.6500015258789,120.05000305175781,59886,2024-04-15
2024-04-22,144.14999389648438,144.14999389648438,155.8000030517578,123.0,128.0,324235,2024-04-22
2024-04-29,146.1999969482422,146.1999969482422,147.89999389648438,138.0500030517578,140.0,83511,2024-04-29
2024-05-06,145.60000610351562,145.60000610351562,148.0,138.0,144.0500030517578,113896,2024-05-06
2024-05-13,144.14999389648438,144.14999389648438,150.1999969482422,139.5,150.0,62898,2024-05-13
2024-05-20,142.85000610351562,142.85000610351562,148.0,140.0500030517578,144.3000030517578,54869,2024-05-20
2024-05-27,120.5,120.5,144.85000610351562,120.0999984741211,140.0500030517578,121312,2024-05-27
2024-06-03,117.3499984741211,117.3499984741211,124.6500015258789,104.19999694824219,124.6500015258789,140199,2024-06-03
2024-06-10,115.7300033569336,115.7300033569336,121.0,114.05000305175781,118.0,61732,2024-06-10
2024-06-17,114.7300033569336,114.7300033569336,117.79000091552734,110.01000213623047,115.7300033569336,74503,2024-06-17
2024-06-24,119.05000305175781,119.05000305175781,119.94999694824219,110.5999984741211,114.7300033569336,86544,2024-06-24
2024-07-01,120.20999908447266,120.20999908447266,128.0,115.55000305175781,121.0,90461,2024-07-01
2024-07-08,115.9000015258789,115.9000015258789,123.88999938964844,115.0,120.0,61449,2024-07-08
2024-07-15,112.86000061035156,112.86000061035156,120.88999938964844,110.80999755859375,116.0,97213,2024-07-15
2024-07-22,114.72000122070312,114.72000122070312,117.9800033569336,109.05000305175781,112.0,162944,2024-07-22
2024-07-29,111.97000122070312,111.97000122070312,118.9000015258789,110.0,115.0,88763,2024-07-29
2024-08-05,106.94000244140625,106.94000244140625,114.0,105.0,111.2300033569336,82345,2024-08-05
2024-08-12,105.52999877929688,105.52999877929688,117.62999725341797,102.94999694824219,108.0,174922,2024-08-12
2024-08-19,117.93000030517578,117.93000030517578,117.93000030517578,104.8499984741211,107.0,160226,2024-08-19
2024-08-26,122.4000015258789,122.4000015258789,129.72000122070312,115.62999725341797,128.5,531611,2024-08-26
2024-09-02,115.22000122070312,115.22000122070312,126.69999694824219,113.87000274658203,126.69999694824219,180845,2024-09-02
2024-09-09,133.69000244140625,133.69000244140625,139.6999969482422,111.0,115.8499984741211,461556,2024-09-09
2024-09-16,121.44000244140625,121.44000244140625,136.9199981689453,118.0,136.9199981689453,222723,2024-09-16
2024-09-23,119.0199966430664,119.0199966430664,125.0,117.19999694824219,121.0,105268,2024-09-23
2024-09-30,115.20999908447266,115.20999908447266,123.72000122070312,114.05000305175781,119.58999633789062,121365,2024-09-30
2024-10-07,150.61000061035156,150.61000061035156,173.3000030517578,111.0999984741211,112.5,1651182,2024-10-07
2024-10-14,144.69000244140625,144.69000244140625,153.0,135.22999572753906,151.0,277708,2024-10-14
2024-10-21,142.1300048828125,142.1300048828125,159.05999755859375,141.0,144.69000244140625,184264,2024-10-21
2024-10-28,147.86000061035156,147.86000061035156,149.89999389648438,141.50999450683594,148.0,49780,2024-10-28
2024-11-04,148.33999633789062,148.33999633789062,157.8000030517578,143.0,147.25,58967,2024-11-04
2024-11-11,130.39999389648438,130.39999389648438,155.75,130.39999389648438,148.33999633789062,44359,2024-11-11
2024-11-18,128.97000122070312,128.97000122070312,136.4499969482422,125.0,128.0,57708,2024-11-18
2024-11-25,128.6699981689453,128.6699981689453,137.0,127.5,134.0,131068,2024-11-25
2024-12-02,135.0500030517578,135.0500030517578,136.0,127.9000015258789,132.5,78136,2024-12-02
2024-12-09,139.32000732421875,139.32000732421875,141.8000030517578,129.5,129.5,84734,2024-12-09
2024-12-16,138.97000122070312,138.97000122070312,143.0,134.0,142.14999389648438,80982,2024-12-16
2024-12-23,137.02999877929688,137.02999877929688,141.99000549316406,132.66000366210938,141.99000549316406,70649,2024-12-23
2024-12-30,131.19000244140625,131.19000244140625,139.6999969482422,126.63999938964844,137.02999877929688,83804,2024-12-30
2025-01-06,123.94999694824219,123.94999694824219,134.4600067138672,121.0,134.42999267578125,98429,2025-01-06
2025-01-13,129.99000549316406,129.99000549316406,134.83999633789062,117.75,120.05000305175781,156492,2025-01-13
2025-01-20,129.0399932861328,129.0399932861328,135.69000244140625,126.25,127.56999969482422,85445,2025-01-20
2025-01-27,129.22999572753906,129.22999572753906,133.0,117.33999633789062,127.51000213623047,95746,2025-01-27
2025-02-03,124.7699966430664,124.7699966430664,133.92999267578125,122.12000274658203,133.92999267578125,45728,2025-02-03
2025-02-10,111.30999755859375,111.30999755859375,126.98999786376953,110.30999755859375,126.36000061035156,96137,2025-02-10
2025-02-17,108.08000183105469,108.08000183105469,115.75,102.1500015258789,111.0,142861,2025-02-17
2025-02-24,98.94000244140625,98.94000244140625,111.98999786376953,95.87000274658203,110.94999694824219,48822,2025-02-24
2025-03-03,101.73999786376953,101.73999786376953,109.58999633789062,90.98999786376953,99.0,80775,2025-03-03
2025-03-10,92.3499984741211,92.3499984741211,108.0,89.0,104.51000213623047,106300,2025-03-10
2025-03-17,97.87999725341797,97.87999725341797,107.33000183105469,86.8499984741211,94.44000244140625,147722,2025-03-17
2025-03-24,81.47000122070312,81.47000122070312,99.7699966430664,81.0,98.80999755859375,279836,2025-03-24
2025-03-31,85.13999938964844,85.13999938964844,90.69000244140625,81.16000366210938,81.47000122070312,108870,2025-03-31
2025-04-07,82.0,82.0,85.9000015258789,80.5,81.0,77129,2025-04-07
2025-04-14,89.2699966430664,89.2699966430664,90.38999938964844,80.20999908447266,82.0,53089,2025-04-14
2025-04-21,109.0199966430664,109.0199966430664,128.5399932861328,89.69999694824219,89.88999938964844,1568670,2025-04-21
2025-04-28,104.6500015258789,104.6500015258789,112.5,104.3499984741211,110.0,46632,2025-04-28
2025-05-05,100.79000091552734,100.79000091552734,108.9000015258789,97.0,108.4000015258789,22484,2025-05-05
2025-05-12,100.69999694824219,100.69999694824219,108.9000015258789,100.0,102.80000305175781,60476,2025-05-12
2025-05-19,98.33000183105469,98.33000183105469,103.0,97.05000305175781,103.0,40855,2025-05-19
2025-05-26,99.66999816894531,99.66999816894531,102.9000015258789,96.19000244140625,97.05000305175781,35308,2025-05-26
2025-06-02,97.0,97.0,100.0,92.19999694824219,99.0,45099,2025-06-02
2025-06-09,95.16999816894531,95.16999816894531,99.0,94.0,96.0,55843,2025-06-09
2025-06-16,94.12000274658203,94.12000274658203,98.69999694824219,90.25,93.25,59864,2025-06-16
2025-06-23,93.9800033569336,93.9800033569336,96.0,91.0,93.9000015258789,64521,2025-06-23
2025-06-30,93.61000061035156,93.61000061035156,98.98999786376953,91.55000305175781,95.02999877929688,53257,2025-06-30
2025-07-07,92.55000305175781,92.55000305175781,95.87999725341797,91.0,93.93000030517578,57648,2025-07-07
2025-07-14,91.31999969482422,91.31999969482422,93.7699966430664,90.97000122070312,92.91000366210938,18311,2025-07-14
