Date,Adj Close_SWARAJENG.NS,Close_SWARAJENG.NS,High_SWARAJENG.NS,Low_SWARAJENG.NS,Open_SWARAJENG.NS,Volume_SWARAJENG.NS,Date
2021-10-11,1511.1558837890625,1753.5999755859375,1799.800048828125,1670.0,1691.3499755859375,125309,2021-10-11
2021-10-18,1458.072509765625,1692.0,1790.699951171875,1673.949951171875,1754.0,154932,2021-10-18
2021-10-25,1482.9769287109375,1720.9000244140625,1765.449951171875,1630.0,1700.5,96801,2021-10-25
2021-11-01,1489.3538818359375,1728.300048828125,1750.0,1670.0,1746.0,28998,2021-11-01
2021-11-08,1527.4862060546875,1772.550048828125,1794.0,1715.5999755859375,1728.300048828125,65890,2021-11-08
2021-11-15,1526.7535400390625,1771.699951171875,1799.0,1755.0,1797.5,42028,2021-11-15
2021-11-22,1471.1279296875,1707.1500244140625,1768.949951171875,1695.0,1750.0,43237,2021-11-22
2021-11-29,1406.9710693359375,1632.699951171875,1705.0,1626.25,1690.0,29213,2021-11-29
2021-12-06,1441.440673828125,1672.699951171875,1679.0,1615.25,1634.0,21734,2021-12-06
2021-12-13,1396.5439453125,1620.5999755859375,1676.449951171875,1615.0,1672.699951171875,17033,2021-12-13
2021-12-20,1409.5562744140625,1635.699951171875,1648.9000244140625,1584.9000244140625,1612.0,19179,2021-12-20
2021-12-27,1394.4755859375,1618.199951171875,1645.0,1599.300048828125,1617.0,22520,2021-12-27
2022-01-03,1399.60302734375,1624.1500244140625,1650.0,1601.25,1607.0999755859375,24806,2022-01-03
2022-01-10,1433.254150390625,1663.199951171875,1699.0,1602.050048828125,1624.1500244140625,35249,2022-01-10
2022-01-17,1415.5885009765625,1642.699951171875,1773.199951171875,1635.25,1698.0,71535,2022-01-17
2022-01-24,1251.4691162109375,1452.25,1652.0,1450.0,1650.949951171875,108326,2022-01-24
2022-01-31,1230.313232421875,1427.699951171875,1479.9000244140625,1411.0,1446.0,85367,2022-01-31
2022-02-07,1226.306396484375,1423.050048828125,1468.699951171875,1415.0,1428.0,28204,2022-02-07
2022-02-14,1218.11962890625,1413.550048828125,1449.0,1370.0,1423.0,39569,2022-02-14
2022-02-21,1141.855224609375,1325.050048828125,1430.0,1309.0,1420.6500244140625,41116,2022-02-21
2022-02-28,1140.1748046875,1323.0999755859375,1382.4000244140625,1318.550048828125,1331.699951171875,20232,2022-02-28
2022-03-07,1175.032470703125,1363.550048828125,1413.699951171875,1295.050048828125,1321.0999755859375,26835,2022-03-07
2022-03-14,1188.3895263671875,1379.050048828125,1417.050048828125,1305.0,1367.0,48075,2022-03-14
2022-03-21,1127.033203125,1307.8499755859375,1410.0,1300.0,1385.949951171875,48079,2022-03-21
2022-03-28,1166.587158203125,1353.75,1355.0,1291.550048828125,1309.0999755859375,50719,2022-03-28
2022-04-04,1240.611083984375,1439.6500244140625,1459.949951171875,1355.0,1355.0,45290,2022-04-04
2022-04-11,1228.6328125,1425.75,1468.4000244140625,1418.0,1445.0,14828,2022-04-11
2022-04-18,1240.912841796875,1440.0,1456.0999755859375,1410.0,1425.75,20561,2022-04-18
2022-04-25,1305.3714599609375,1514.800048828125,1545.0,1383.1500244140625,1445.699951171875,114257,2022-04-25
2022-05-02,1322.0029296875,1534.0999755859375,1579.1500244140625,1500.0,1529.949951171875,40143,2022-05-02
2022-05-09,1277.709228515625,1482.699951171875,1555.0,1469.9000244140625,1540.0,36289,2022-05-09
2022-05-16,1320.6241455078125,1532.5,1544.699951171875,1480.550048828125,1506.699951171875,18803,2022-05-16
2022-05-23,1358.9285888671875,1576.949951171875,1598.449951171875,1518.0,1563.0,32725,2022-05-23
2022-05-30,1392.9248046875,1616.4000244140625,1646.0999755859375,1555.0,1584.8499755859375,41895,2022-05-30
2022-06-06,1400.551025390625,1625.25,1635.0,1601.0,1616.4000244140625,18863,2022-06-06
2022-06-13,1344.623779296875,1560.3499755859375,1634.9000244140625,1535.0,1601.050048828125,29081,2022-06-13
2022-06-20,1384.4793701171875,1606.5999755859375,1630.0,1530.0,1550.0,28856,2022-06-20
2022-06-27,1270.5999755859375,1474.449951171875,1649.0,1465.199951171875,1630.0,67403,2022-06-27
2022-07-04,1352.8770751953125,1492.800048828125,1535.0,1441.0,1465.0,22532,2022-07-04
2022-07-11,1310.5543212890625,1446.0999755859375,1500.25,1441.050048828125,1495.0,16266,2022-07-11
2022-07-18,1345.3096923828125,1484.449951171875,1490.0,1444.4000244140625,1446.1500244140625,14477,2022-07-18
2022-07-25,1445.180419921875,1594.6500244140625,1658.300048828125,1450.0,1484.449951171875,134240,2022-07-25
2022-08-01,1438.9725341796875,1587.800048828125,1624.0,1560.0,1598.0,21098,2022-08-01
2022-08-08,1449.2587890625,1599.1500244140625,1600.0,1558.8499755859375,1595.75,12300,2022-08-08
2022-08-15,1432.13037109375,1580.25,1648.0,1565.0,1599.1500244140625,22833,2022-08-15
2022-08-22,1430.136474609375,1578.050048828125,1630.0,1565.0,1588.199951171875,21069,2022-08-22
2022-08-29,1434.0333251953125,1582.3499755859375,1620.9000244140625,1537.0,1537.0,14701,2022-08-29
2022-09-05,1478.349853515625,1631.25,1661.0,1582.0,1583.050048828125,49892,2022-09-05
2022-09-12,1541.7431640625,1701.199951171875,1760.0,1619.1500244140625,1639.449951171875,115045,2022-09-12
2022-09-19,1535.3994140625,1694.199951171875,1962.0,1682.0,1715.0,821087,2022-09-19
2022-09-26,1442.2802734375,1591.449951171875,1698.75,1551.550048828125,1660.199951171875,62156,2022-09-26
2022-10-03,1462.98876953125,1614.300048828125,1645.0,1582.25,1596.0,28149,2022-10-03
2022-10-10,1473.95458984375,1626.4000244140625,1725.0,1606.0,1614.300048828125,42069,2022-10-10
2022-10-17,1398.2811279296875,1542.9000244140625,1639.1500244140625,1522.25,1634.550048828125,96144,2022-10-17
2022-10-24,1449.530517578125,1599.449951171875,1618.0,1560.0,1565.0,19125,2022-10-24
2022-10-31,1445.27099609375,1594.75,1690.0,1566.9000244140625,1615.0,102911,2022-10-31
2022-11-07,1451.5697021484375,1601.699951171875,1620.0,1585.0,1611.5,19679,2022-11-07
2022-11-14,1428.233154296875,1575.949951171875,1608.449951171875,1569.8499755859375,1601.699951171875,20134,2022-11-14
2022-11-21,1423.6112060546875,1570.8499755859375,1597.6500244140625,1565.0,1575.5,17549,2022-11-21
2022-11-28,1464.8919677734375,1616.4000244140625,1637.0,1547.0,1585.0,32769,2022-11-28
2022-12-05,1459.7259521484375,1610.699951171875,1669.0,1604.25,1620.0,23618,2022-12-05
2022-12-12,1438.6099853515625,1587.4000244140625,1638.0,1571.0999755859375,1618.800048828125,20588,2022-12-12
2022-12-19,1390.4871826171875,1534.300048828125,1615.0,1531.9000244140625,1578.3499755859375,34124,2022-12-19
2022-12-26,1408.7032470703125,1554.4000244140625,1584.75,1533.800048828125,1544.5,16006,2022-12-26
2023-01-02,1435.98193359375,1584.5,1594.949951171875,1559.0,1562.1500244140625,15196,2023-01-02
2023-01-09,1482.2015380859375,1635.5,1640.0,1578.25,1592.449951171875,21518,2023-01-09
2023-01-16,1469.513671875,1621.5,1642.5,1604.949951171875,1642.5,11765,2023-01-16
2023-01-23,1431.0880126953125,1579.0999755859375,1645.0,1538.050048828125,1629.6500244140625,32383,2023-01-23
2023-01-30,1504.35986328125,1659.949951171875,1692.0,1567.550048828125,1579.0999755859375,39503,2023-01-30
2023-02-06,1430.272216796875,1578.199951171875,1691.0,1571.5999755859375,1665.0,19349,2023-02-06
2023-02-13,1441.963134765625,1591.0999755859375,1599.949951171875,1554.050048828125,1586.0999755859375,13819,2023-02-13
2023-02-20,1420.7564697265625,1567.699951171875,1607.449951171875,1560.0,1592.0,11738,2023-02-20
2023-02-27,1422.8409423828125,1570.0,1589.9000244140625,1515.3499755859375,1561.4000244140625,19916,2023-02-27
2023-03-06,1417.3580322265625,1563.949951171875,1579.449951171875,1547.8499755859375,1570.0,10487,2023-03-06
2023-03-13,1396.3326416015625,1540.75,1571.800048828125,1513.199951171875,1551.0,13881,2023-03-13
2023-03-20,1403.0390625,1548.1500244140625,1569.0,1518.0,1524.699951171875,17987,2023-03-20
2023-03-27,1395.1544189453125,1539.449951171875,1581.0,1515.0,1548.1500244140625,21134,2023-03-27
2023-04-03,1468.2449951171875,1620.0999755859375,1636.0999755859375,1535.0999755859375,1539.449951171875,11499,2023-04-03
2023-04-10,1409.0203857421875,1554.75,1636.25,1547.050048828125,1628.25,33410,2023-04-10
2023-04-17,1424.744140625,1572.0999755859375,1592.550048828125,1526.0999755859375,1559.949951171875,55053,2023-04-17
2023-04-24,1575.773681640625,1738.75,1773.949951171875,1580.0,1580.0,317207,2023-04-24
2023-05-01,1573.3720703125,1736.0999755859375,1820.449951171875,1726.0,1738.75,125436,2023-05-01
2023-05-08,1640.2093505859375,1809.8499755859375,1829.6500244140625,1739.949951171875,1739.949951171875,67619,2023-05-08
2023-05-15,1637.62646484375,1807.0,1846.75,1775.0,1809.8499755859375,56214,2023-05-15
2023-05-22,1632.0528564453125,1800.8499755859375,1829.949951171875,1757.5999755859375,1807.0,53536,2023-05-22
2023-05-29,1751.7708740234375,1932.949951171875,1976.949951171875,1800.0,1809.9000244140625,168885,2023-05-29
2023-06-05,1874.97802734375,2068.89990234375,2090.0,1920.550048828125,1959.949951171875,156730,2023-06-05
2023-06-12,1902.1661376953125,2098.89990234375,2202.550048828125,2072.0,2084.949951171875,183372,2023-06-12
2023-06-19,1870.1297607421875,2063.550048828125,2152.0,2053.699951171875,2100.0,107117,2023-06-19
2023-06-26,1931.619873046875,2131.39990234375,2141.60009765625,2073.14990234375,2079.699951171875,64333,2023-06-26
2023-07-03,1930.4869384765625,2130.14990234375,2299.0,2115.0,2159.949951171875,268416,2023-07-03
2023-07-10,1953.4521484375,2069.0,2130.14990234375,1986.800048828125,2130.14990234375,126230,2023-07-10
2023-07-17,1899.541015625,2011.9000244140625,2107.0,2000.0,2069.10009765625,48448,2023-07-17
2023-07-24,1905.34765625,2018.050048828125,2060.0,2008.0,2046.0,58266,2023-07-24
2023-07-31,1918.66015625,2032.1500244140625,2072.050048828125,1935.050048828125,2028.1500244140625,130030,2023-07-31
2023-08-07,1956.190185546875,2071.89990234375,2114.0,2056.14990234375,2077.0,51096,2023-08-07
2023-08-14,1915.2139892578125,2028.5,2097.64990234375,2010.0,2097.64990234375,29910,2023-08-14
2023-08-21,1901.5711669921875,2014.050048828125,2070.0,1990.0999755859375,2028.0,33598,2023-08-21
2023-08-28,1905.442138671875,2018.1500244140625,2043.949951171875,1993.0,2024.1500244140625,25525,2023-08-28
2023-09-04,2022.5169677734375,2142.14990234375,2230.449951171875,2031.9000244140625,2034.949951171875,111754,2023-09-04
2023-09-11,1920.12353515625,2033.699951171875,2184.89990234375,1990.0,2173.0,40185,2023-09-11
2023-09-18,1848.7928466796875,1958.1500244140625,2041.949951171875,1950.1500244140625,2041.949951171875,36657,2023-09-18
2023-09-25,1881.2718505859375,1992.550048828125,2009.9000244140625,1918.300048828125,1958.199951171875,34405,2023-09-25
2023-10-02,1876.9285888671875,1987.949951171875,2011.4000244140625,1950.0,1992.550048828125,21152,2023-10-02
2023-10-09,1882.121337890625,1993.449951171875,2007.800048828125,1929.949951171875,1977.949951171875,26721,2023-10-09
2023-10-16,1945.379638671875,2060.449951171875,2083.0,1975.050048828125,2003.4000244140625,36296,2023-10-16
2023-10-23,1866.023681640625,1976.4000244140625,2065.0,1926.5999755859375,2060.449951171875,63917,2023-10-23
2023-10-30,1908.46337890625,2021.3499755859375,2094.0,1979.5,1996.6500244140625,36688,2023-10-30
2023-11-06,1957.3233642578125,2073.10009765625,2100.0,2001.0,2021.3499755859375,27385,2023-11-06
2023-11-13,2015.907958984375,2135.14990234375,2139.949951171875,2065.64990234375,2108.14990234375,30463,2023-11-13
2023-11-20,2067.83642578125,2190.14990234375,2229.0,2140.050048828125,2147.800048828125,53542,2023-11-20
2023-11-27,2079.591064453125,2202.60009765625,2225.0,2155.0,2190.14990234375,27468,2023-11-27
2023-12-04,2053.863037109375,2175.35009765625,2261.0,2151.10009765625,2250.0,53603,2023-12-04
2023-12-11,2152.81005859375,2280.14990234375,2295.14990234375,2175.0,2176.0,47314,2023-12-11
2023-12-18,2310.058837890625,2446.699951171875,2553.75,2291.60009765625,2298.75,227421,2023-12-18
2023-12-25,2287.493408203125,2422.800048828125,2500.0,2401.0,2446.699951171875,32116,2023-12-25
2024-01-01,2319.26416015625,2456.449951171875,2550.0,2360.0,2434.949951171875,35064,2024-01-01
2024-01-08,2275.73876953125,2410.35009765625,2464.89990234375,2340.0,2464.89990234375,30054,2024-01-08
2024-01-15,2223.102294921875,2354.60009765625,2432.75,2275.550048828125,2417.050048828125,27406,2024-01-15
2024-01-22,2138.78955078125,2265.300048828125,2430.0,2217.39990234375,2354.60009765625,50095,2024-01-22
2024-01-29,2220.69482421875,2352.050048828125,2407.39990234375,2188.050048828125,2260.050048828125,107184,2024-01-29
2024-02-05,2218.381591796875,2349.60009765625,2399.0,2314.050048828125,2350.0,34025,2024-02-05
2024-02-12,2250.341064453125,2383.449951171875,2470.0,2322.050048828125,2349.60009765625,32570,2024-02-12
2024-02-19,2215.59619140625,2346.64990234375,2425.0,2305.0,2383.449951171875,26692,2024-02-19
2024-02-26,2399.1396484375,2541.050048828125,2649.949951171875,2310.5,2351.199951171875,209923,2024-02-26
2024-03-04,2225.462646484375,2357.10009765625,2598.75,2341.050048828125,2595.0,107695,2024-03-04
2024-03-11,2076.003173828125,2198.800048828125,2368.89990234375,2178.0,2360.0,64304,2024-03-11
2024-03-18,2124.86328125,2250.550048828125,2329.0,2148.0,2199.0,71044,2024-03-18
2024-03-25,2155.595458984375,2283.10009765625,2310.0,2200.0,2250.550048828125,21882,2024-03-25
2024-04-01,2248.02783203125,2381.0,2405.449951171875,2295.5,2317.300048828125,40787,2024-04-01
2024-04-08,2277.39111328125,2412.10009765625,2449.949951171875,2377.949951171875,2392.949951171875,43495,2024-04-08
2024-04-15,2299.342529296875,2435.35009765625,2529.89990234375,2266.0,2368.0,169224,2024-04-15
2024-04-22,2340.60205078125,2479.050048828125,2500.0,2433.0,2475.0,82468,2024-04-22
2024-04-29,2297.171142578125,2433.050048828125,2504.050048828125,2407.949951171875,2485.0,49388,2024-04-29
2024-05-06,2289.6650390625,2425.10009765625,2462.64990234375,2366.0,2429.0,62794,2024-05-06
2024-05-13,2370.767578125,2511.0,2531.0,2371.39990234375,2437.199951171875,56180,2024-05-13
2024-05-20,2353.253662109375,2492.449951171875,2544.0,2469.0,2480.550048828125,55147,2024-05-20
2024-05-27,2329.08349609375,2466.85009765625,2504.89990234375,2443.39990234375,2492.449951171875,47068,2024-05-27
2024-06-03,2378.46240234375,2519.14990234375,2557.64990234375,2280.050048828125,2525.0,97447,2024-06-03
2024-06-10,2639.8984375,2796.050048828125,2816.0,2525.050048828125,2572.0,198024,2024-06-10
2024-06-17,2885.047607421875,3055.699951171875,3074.0,2796.050048828125,2796.050048828125,151387,2024-06-17
2024-06-24,2725.061279296875,2886.25,3157.39990234375,2838.050048828125,3057.75,222125,2024-06-24
2024-07-01,2881.713134765625,2955.5,2969.89990234375,2755.75,2835.75,105861,2024-07-01
2024-07-08,2801.321533203125,2873.050048828125,3068.39990234375,2832.0,2970.300048828125,74376,2024-07-08
2024-07-15,2902.968994140625,2977.300048828125,3200.0,2811.25,2910.0,215887,2024-07-15
2024-07-22,2889.269775390625,2963.25,3095.10009765625,2863.25,2972.0,100792,2024-07-22
2024-07-29,2929.392333984375,3004.39990234375,3199.89990234375,2963.25,2963.25,131878,2024-07-29
2024-08-05,2920.080810546875,2994.85009765625,3049.949951171875,2845.050048828125,2953.39990234375,45343,2024-08-05
2024-08-12,2842.760498046875,2915.550048828125,3025.64990234375,2900.39990234375,2985.0,19189,2024-08-12
2024-08-19,3064.239501953125,3142.699951171875,3160.0,2966.85009765625,2970.0,57093,2024-08-19
2024-08-26,3319.990966796875,3405.0,3470.0,3176.449951171875,3204.85009765625,298095,2024-08-26
2024-09-02,3229.069091796875,3311.75,3435.0,3269.550048828125,3434.949951171875,79196,2024-09-02
2024-09-09,3216.14990234375,3298.5,3404.550048828125,3260.0,3303.0,59398,2024-09-09
2024-09-16,3216.588623046875,3298.949951171875,3340.0,3155.85009765625,3330.0,35794,2024-09-16
2024-09-23,3143.753662109375,3224.25,3346.0,3170.39990234375,3346.0,39476,2024-09-23
2024-09-30,3021.337890625,3098.699951171875,3250.0,3080.050048828125,3240.39990234375,33449,2024-09-30
2024-10-07,2937.2900390625,3012.5,3123.89990234375,2900.0,3114.199951171875,61290,2024-10-07
2024-10-14,2997.888427734375,3074.64990234375,3139.64990234375,2963.300048828125,3012.5,56097,2024-10-14
2024-10-21,2789.27978515625,2860.699951171875,3160.0,2798.699951171875,3099.25,224757,2024-10-21
2024-10-28,2972.586181640625,3048.699951171875,3060.0,2850.0,2920.10009765625,46384,2024-10-28
2024-11-04,2998.81494140625,3075.60009765625,3111.0,2979.85009765625,3025.050048828125,48133,2024-11-04
2024-11-11,2738.33447265625,2808.449951171875,3124.949951171875,2804.0,3099.0,48028,2024-11-11
2024-11-18,2833.59521484375,2906.14990234375,2951.949951171875,2836.0,2836.0,44577,2024-11-18
2024-11-25,3063.020751953125,3141.449951171875,3150.0,2926.699951171875,2964.0,42117,2024-11-25
2024-12-02,3190.750244140625,3272.449951171875,3316.300048828125,3156.0,3185.0,66971,2024-12-02
2024-12-09,3170.3232421875,3251.5,3298.14990234375,3112.050048828125,3272.449951171875,60650,2024-12-09
2024-12-16,2907.74658203125,2982.199951171875,3298.0,2965.0,3280.0,38103,2024-12-16
2024-12-23,2883.17578125,2957.0,3020.0,2896.550048828125,2982.199951171875,21802,2024-12-23
2024-12-30,3064.09326171875,3142.550048828125,3163.449951171875,2896.550048828125,2955.0,28432,2024-12-30
2025-01-06,2856.70361328125,2929.85009765625,3166.949951171875,2925.0,3150.0,24385,2025-01-06
2025-01-13,3144.43603515625,3224.949951171875,3277.0,2795.050048828125,2908.0,139229,2025-01-13
2025-01-20,3007.1025390625,3084.10009765625,3365.0,3026.0,3202.0,144042,2025-01-20
2025-01-27,3207.862060546875,3290.0,3449.949951171875,2995.0,3070.0,121728,2025-01-27
2025-02-03,3111.675048828125,3191.35009765625,3358.199951171875,3115.050048828125,3350.0,41972,2025-02-03
2025-02-10,2760.565185546875,2831.25,3230.5,2803.60009765625,3230.5,50626,2025-02-10
2025-02-17,2774.313232421875,2845.35009765625,2869.699951171875,2517.0,2850.0,81019,2025-02-17
2025-02-24,2549.957763671875,2615.25,2880.0,2602.35009765625,2820.699951171875,26042,2025-02-24
2025-03-03,2953.18310546875,3028.800048828125,3120.0,2545.550048828125,2621.0,79141,2025-03-03
2025-03-10,3080.083740234375,3158.949951171875,3170.0,2900.0,3047.699951171875,40489,2025-03-10
2025-03-17,3655.500244140625,3749.10009765625,3797.89990234375,3158.949951171875,3158.949951171875,258350,2025-03-17
2025-03-24,3802.096435546875,3899.449951171875,4062.449951171875,3702.699951171875,3772.0,177297,2025-03-24
2025-03-31,3639.314697265625,3732.5,4200.0498046875,3713.35009765625,3899.449951171875,73151,2025-03-31
2025-04-07,3773.08935546875,3869.699951171875,3899.0,3480.0,3480.0,53869,2025-04-07
2025-04-14,4033.7158203125,4137.0,4470.0,3852.39990234375,3869.699951171875,362580,2025-04-14
2025-04-21,4067.062255859375,4171.2001953125,4311.5,4062.5,4175.0,176189,2025-04-21
2025-04-28,3997.6396484375,4100.0,4235.7998046875,4051.39990234375,4199.89990234375,106492,2025-04-28
2025-05-05,3817.35595703125,3915.10009765625,4130.0,3831.0,4130.0,105133,2025-05-05
2025-05-12,4005.147705078125,4107.7001953125,4215.2001953125,4011.10009765625,4054.800048828125,84730,2025-05-12
2025-05-19,3930.947509765625,4031.60009765625,4155.0,4000.10009765625,4155.0,112738,2025-05-19
2025-05-26,3830.128662109375,3928.199951171875,4101.39990234375,3911.0,4097.0,70487,2025-05-26
2025-06-02,3855.869873046875,3954.60009765625,3980.0,3837.89990234375,3910.0,80476,2025-06-02
2025-06-09,3906.279052734375,4006.300048828125,4096.0,3921.10009765625,3975.0,81597,2025-06-09
2025-06-16,4021.235595703125,4124.2001953125,4175.0,3965.60009765625,4019.0,116011,2025-06-16
2025-06-23,3998.127197265625,4100.5,4242.0,4000.39990234375,4127.0,259391,2025-06-23
2025-06-30,3961.60009765625,3961.60009765625,4100.0,3886.10009765625,4100.0,109977,2025-06-30
2025-07-07,4098.39990234375,4098.39990234375,4339.10009765625,3962.0,3975.89990234375,385386,2025-07-07
2025-07-14,4596.7001953125,4596.7001953125,4689.0,4074.300048828125,4110.0,586826,2025-07-14
