Date,Adj Close_JCHAC.NS,Close_JCHAC.NS,High_JCHAC.NS,Low_JCHAC.NS,Open_JCHAC.NS,Volume_JCHAC.NS,Date
2020-12-28,2666.533203125,2744.39990234375,2790.0,2500.10009765625,2560.0,295823,2020-12-28
2021-01-04,2544.01123046875,2618.300048828125,2850.0,2600.050048828125,2760.0,152502,2021-01-04
2021-01-11,2368.3896484375,2437.550048828125,2670.0,2419.25,2631.39990234375,80894,2021-01-11
2021-01-18,2464.289306640625,2536.25,2719.800048828125,2399.449951171875,2445.10009765625,140343,2021-01-18
2021-01-25,2342.88427734375,2411.300048828125,2585.0,2401.199951171875,2561.0,48593,2021-01-25
2021-02-01,2487.07373046875,2559.699951171875,2647.64990234375,2403.35009765625,2423.25,59291,2021-02-01
2021-02-08,2445.488037109375,2516.89990234375,2636.75,2435.0,2561.0,141669,2021-02-08
2021-02-15,2392.194580078125,2462.050048828125,2560.0,2436.25,2534.0,67778,2021-02-15
2021-02-22,2501.697021484375,2574.75,2665.0,2449.0,2456.10009765625,132688,2021-02-22
2021-03-01,2697.8681640625,2776.64990234375,2940.0,2591.25,2591.25,224825,2021-03-01
2021-03-08,2634.275390625,2711.199951171875,2875.0,2693.949951171875,2801.0,45796,2021-03-08
2021-03-15,2522.781005859375,2596.449951171875,2772.60009765625,2520.0,2737.25,91510,2021-03-15
2021-03-22,2482.507080078125,2555.0,2722.800048828125,2500.0,2600.10009765625,63211,2021-03-22
2021-03-29,2592.349853515625,2668.050048828125,2699.800048828125,2555.0,2555.0,48181,2021-03-29
2021-04-05,2539.298828125,2613.449951171875,2681.39990234375,2574.25,2668.0,34604,2021-04-05
2021-04-12,2480.806640625,2553.25,2608.300048828125,2466.0,2595.0,27539,2021-04-12
2021-04-19,2297.89794921875,2365.0,2519.0,2352.10009765625,2490.050048828125,61716,2021-04-19
2021-04-26,2269.08935546875,2335.35009765625,2433.85009765625,2325.35009765625,2377.39990234375,63641,2021-04-26
2021-05-03,2224.83154296875,2289.800048828125,2380.0,2250.85009765625,2335.35009765625,62720,2021-05-03
2021-05-10,2157.78955078125,2220.800048828125,2313.64990234375,2200.0,2310.0,111062,2021-05-10
2021-05-17,2193.933837890625,2258.0,2285.25,2200.0,2264.0,204215,2021-05-17
2021-05-24,2184.557861328125,2248.35009765625,2390.949951171875,2240.0,2290.199951171875,493123,2021-05-24
2021-05-31,2157.546630859375,2220.550048828125,2294.300048828125,2201.050048828125,2265.0,160873,2021-05-31
2021-06-07,2180.28271484375,2243.949951171875,2272.0,2206.0,2229.949951171875,221699,2021-06-07
2021-06-14,2188.201416015625,2252.10009765625,2369.0,2216.0,2268.0,310273,2021-06-14
2021-06-21,2189.998779296875,2253.949951171875,2315.0,2223.199951171875,2240.0,80339,2021-06-21
2021-06-28,2163.0361328125,2226.199951171875,2275.75,2205.0,2270.0,59204,2021-06-28
2021-07-05,2164.979248046875,2228.199951171875,2285.10009765625,2222.0,2242.0,53191,2021-07-05
2021-07-12,2217.204345703125,2281.949951171875,2323.0,2210.0,2210.0,98026,2021-07-12
2021-07-19,2206.7109375,2271.14990234375,2334.75,2247.75,2290.0,71022,2021-07-19
2021-07-26,2227.2607421875,2292.300048828125,2375.0,2260.050048828125,2262.0,120880,2021-07-26
2021-08-02,2184.557861328125,2248.35009765625,2333.0,2222.0,2298.0,221537,2021-08-02
2021-08-09,2152.348388671875,2215.199951171875,2275.0,2175.0,2242.0,84408,2021-08-09
2021-08-16,2101.1435546875,2162.5,2260.0,2150.0,2229.949951171875,54693,2021-08-16
2021-08-23,2100.900634765625,2162.25,2239.89990234375,2097.35009765625,2163.0,73658,2021-08-23
2021-08-30,2139.66845703125,2202.14990234375,2248.0,2167.10009765625,2188.0,162471,2021-08-30
2021-09-06,2148.656005859375,2211.39990234375,2294.0,2190.0,2219.0,83328,2021-09-06
2021-09-13,2174.25830078125,2237.75,2294.0,2216.75,2239.0,76022,2021-09-13
2021-09-20,2111.102783203125,2172.75,2271.5,2165.199951171875,2271.5,52431,2021-09-20
2021-09-27,2106.8759765625,2168.39990234375,2197.0,2133.5,2197.0,44272,2021-09-27
2021-10-04,2190.43603515625,2254.39990234375,2369.0,2175.0,2179.25,151848,2021-10-04
2021-10-11,2147.92724609375,2210.64990234375,2300.0,2205.050048828125,2251.0,72602,2021-10-11
2021-10-18,2059.849365234375,2120.0,2243.949951171875,2111.0,2219.0,51836,2021-10-18
2021-10-25,2014.182861328125,2073.0,2152.0,2039.8499755859375,2120.0,50391,2021-10-25
2021-11-01,2010.1507568359375,2068.85009765625,2106.0,2051.0,2068.0,25795,2021-11-01
2021-11-08,2018.506591796875,2077.449951171875,2148.0,2068.0,2117.199951171875,34946,2021-11-08
2021-11-15,1980.6131591796875,2038.449951171875,2109.949951171875,2016.9000244140625,2080.0,31414,2021-11-15
2021-11-22,1895.012939453125,1950.3499755859375,2043.0,1946.0,2043.0,32255,2021-11-22
2021-11-29,1833.8489990234375,1887.4000244140625,1960.1500244140625,1774.800048828125,1946.0,38548,2021-11-29
2021-12-06,1896.3731689453125,1951.75,2017.9000244140625,1867.050048828125,1888.0,42427,2021-12-06
2021-12-13,1962.2979736328125,2019.5999755859375,2064.0,1900.9000244140625,1961.550048828125,81054,2021-12-13
2021-12-20,2008.1102294921875,2066.75,2146.0,1950.0,1987.0,135942,2021-12-20
2021-12-27,1919.3521728515625,1975.4000244140625,2059.0,1962.949951171875,2059.0,30563,2021-12-27
2022-01-03,1905.4578857421875,1961.0999755859375,2031.550048828125,1955.0,1985.300048828125,26749,2022-01-03
2022-01-10,1890.0574951171875,1945.25,1987.4000244140625,1931.0,1969.949951171875,34156,2022-01-10
2022-01-17,1840.16455078125,1893.9000244140625,1967.199951171875,1888.0,1949.949951171875,30736,2022-01-17
2022-01-24,1770.887451171875,1822.5999755859375,1902.0,1752.6500244140625,1902.0,30413,2022-01-24
2022-01-31,1806.4005126953125,1859.1500244140625,1949.0,1831.75,1831.75,47227,2022-01-31
2022-02-07,1758.207763671875,1809.550048828125,2017.0999755859375,1754.0,1868.449951171875,252678,2022-02-07
2022-02-14,1765.15478515625,1816.699951171875,1955.0,1755.0,1802.0,102453,2022-02-14
2022-02-21,1680.2347412109375,1729.300048828125,1850.3499755859375,1666.800048828125,1816.699951171875,61736,2022-02-21
2022-02-28,1747.3255615234375,1798.3499755859375,1886.699951171875,1694.449951171875,1737.949951171875,41672,2022-02-28
2022-03-07,1747.1796875,1798.199951171875,1828.0,1742.0,1784.949951171875,36589,2022-03-07
2022-03-14,1839.241455078125,1892.949951171875,1929.9000244140625,1789.4000244140625,1807.199951171875,78962,2022-03-14
2022-03-21,1762.142822265625,1813.5999755859375,1943.949951171875,1805.0,1925.0,51203,2022-03-21
2022-03-28,1812.3759765625,1865.300048828125,1880.75,1765.0999755859375,1824.949951171875,78800,2022-03-28
2022-04-04,2189.804443359375,2253.75,2271.0,1874.0,1874.0,237198,2022-04-04
2022-04-11,2076.658447265625,2137.300048828125,2248.89990234375,2129.0,2230.25,59357,2022-04-11
2022-04-18,1932.7120361328125,1989.1500244140625,2180.0,1977.699951171875,2105.0,47194,2022-04-18
2022-04-25,1911.724853515625,1967.550048828125,2023.9000244140625,1902.5999755859375,1989.1500244140625,27430,2022-04-25
2022-05-02,1797.85009765625,1850.3499755859375,1981.3499755859375,1825.0,1967.550048828125,20202,2022-05-02
2022-05-09,1696.6551513671875,1746.199951171875,1879.0,1705.0,1859.6500244140625,58350,2022-05-09
2022-05-16,1737.6578369140625,1788.4000244140625,1859.949951171875,1746.0,1749.949951171875,22410,2022-05-16
2022-05-23,1702.9222412109375,1752.6500244140625,1860.0,1737.8499755859375,1795.0,29595,2022-05-23
2022-05-30,1711.71533203125,1761.699951171875,1837.1500244140625,1752.25,1761.449951171875,17678,2022-05-30
2022-06-06,1651.2802734375,1699.5,1777.75,1659.0,1767.0,21939,2022-06-06
2022-06-13,1645.547607421875,1693.5999755859375,1790.0,1669.0999755859375,1699.5,31355,2022-06-13
2022-06-20,1582.877685546875,1629.0999755859375,1699.949951171875,1590.4000244140625,1699.949951171875,20513,2022-06-20
2022-06-27,1420.518798828125,1462.0,1644.25,1445.0,1637.199951171875,64679,2022-06-27
2022-07-04,1471.092041015625,1514.050048828125,1538.4000244140625,1460.0,1466.0,31368,2022-07-04
2022-07-11,1581.517333984375,1627.699951171875,1644.0,1488.050048828125,1518.9000244140625,46957,2022-07-11
2022-07-18,1534.7821044921875,1579.5999755859375,1671.5999755859375,1575.0,1644.0,39231,2022-07-18
2022-07-25,1522.248046875,1566.699951171875,1600.0,1541.0,1587.5,19008,2022-07-25
2022-08-01,1474.10400390625,1517.1500244140625,1600.0,1497.949951171875,1579.800048828125,285175,2022-08-01
2022-08-08,1452.242431640625,1494.6500244140625,1548.0,1485.0,1524.75,28518,2022-08-08
2022-08-15,1442.8662109375,1485.0,1524.0,1470.0,1494.6500244140625,42186,2022-08-15
2022-08-22,1439.271240234375,1481.300048828125,1545.0,1460.0,1489.0,73047,2022-08-22
2022-08-29,1532.0616455078125,1576.800048828125,1613.0,1470.0,1480.0,76828,2022-08-29
2022-09-05,1512.9205322265625,1557.0999755859375,1714.0,1550.0,1567.0,53005,2022-09-05
2022-09-12,1467.3511962890625,1510.199951171875,1587.949951171875,1500.0,1564.9000244140625,25539,2022-09-12
2022-09-19,1402.932373046875,1443.9000244140625,1516.0,1441.0,1497.0999755859375,49745,2022-09-19
2022-09-26,1350.27001953125,1389.699951171875,1449.0,1375.0,1443.9000244140625,46884,2022-09-26
2022-10-03,1372.8604736328125,1412.949951171875,1450.0,1375.050048828125,1396.6500244140625,49710,2022-10-03
2022-10-10,1335.647216796875,1374.6500244140625,1424.9000244140625,1361.300048828125,1420.050048828125,25081,2022-10-10
2022-10-17,1186.9395751953125,1221.5999755859375,1408.800048828125,1218.0,1381.550048828125,123806,2022-10-17
2022-10-24,1141.661865234375,1175.0,1246.0,1169.0,1221.5999755859375,49708,2022-10-24
2022-10-31,1165.4666748046875,1199.5,1254.300048828125,1176.0,1176.0,44547,2022-10-31
2022-11-07,1077.923095703125,1109.4000244140625,1220.9000244140625,1107.3499755859375,1205.5,54291,2022-11-07
2022-11-14,1088.4166259765625,1120.199951171875,1253.75,1110.1500244140625,1114.949951171875,102787,2022-11-14
2022-11-21,1078.117431640625,1109.5999755859375,1220.0,1062.800048828125,1125.8499755859375,249194,2022-11-21
2022-11-28,1124.0267333984375,1156.8499755859375,1201.8499755859375,1112.800048828125,1115.1500244140625,161238,2022-11-28
2022-12-05,1127.9132080078125,1160.8499755859375,1197.0,1142.800048828125,1156.8499755859375,56433,2022-12-05
2022-12-12,1126.6502685546875,1159.550048828125,1212.75,1149.550048828125,1166.699951171875,194517,2022-12-12
2022-12-19,1069.9556884765625,1101.199951171875,1176.949951171875,1084.550048828125,1165.3499755859375,107095,2022-12-19
2022-12-26,1071.8504638671875,1103.1500244140625,1139.5,1086.0,1100.0,70945,2022-12-26
2023-01-02,1095.898193359375,1127.9000244140625,1178.300048828125,1102.3499755859375,1107.0,98824,2023-01-02
2023-01-09,1106.6832275390625,1139.0,1177.0,1121.5,1128.0,36923,2023-01-09
2023-01-16,1071.31591796875,1102.5999755859375,1149.9000244140625,1098.3499755859375,1144.699951171875,50100,2023-01-16
2023-01-23,1039.689697265625,1070.050048828125,1125.25,1050.0,1103.0,52776,2023-01-23
2023-01-30,1065.4862060546875,1096.5999755859375,1135.0,1052.5,1075.449951171875,94530,2023-01-30
2023-02-06,1142.050537109375,1175.4000244140625,1200.0,1065.9000244140625,1102.0999755859375,131653,2023-02-06
2023-02-13,1140.2044677734375,1173.5,1219.949951171875,1152.0,1175.4000244140625,98930,2023-02-13
2023-02-20,1181.158447265625,1215.6500244140625,1310.699951171875,1165.699951171875,1176.949951171875,467456,2023-02-20
2023-02-27,1204.0888671875,1239.25,1247.199951171875,1143.9000244140625,1221.75,292595,2023-02-27
2023-03-06,1150.8436279296875,1184.449951171875,1259.9000244140625,1180.0,1254.3499755859375,84172,2023-03-06
2023-03-13,1097.7442626953125,1129.800048828125,1196.949951171875,1090.3499755859375,1184.449951171875,119233,2023-03-13
2023-03-20,1053.3895263671875,1084.1500244140625,1130.0,1080.0,1120.550048828125,66490,2023-03-20
2023-03-27,987.7074584960938,1016.5499877929688,1087.050048828125,1005.4000244140625,1087.0,121164,2023-03-27
2023-04-03,1085.404541015625,1117.0999755859375,1131.0,1021.5999755859375,1021.6500244140625,107727,2023-04-03
2023-04-10,1068.64404296875,1099.8499755859375,1144.0,1081.3499755859375,1128.25,65349,2023-04-10
2023-04-17,1111.6871337890625,1144.1500244140625,1169.949951171875,1090.8499755859375,1108.5,92983,2023-04-17
2023-04-24,1089.4854736328125,1121.300048828125,1182.0,1112.25,1135.0,108945,2023-04-24
2023-05-01,1098.42431640625,1130.5,1150.0,1121.300048828125,1121.300048828125,47948,2023-05-01
2023-05-08,1075.1053466796875,1106.5,1135.8499755859375,1085.1500244140625,1135.5999755859375,53595,2023-05-08
2023-05-15,1055.624267578125,1086.449951171875,1134.0999755859375,1080.949951171875,1112.050048828125,147119,2023-05-15
2023-05-22,1010.39501953125,1039.9000244140625,1140.0,1030.050048828125,1093.949951171875,165328,2023-05-22
2023-05-29,999.1726684570312,1028.3499755859375,1080.0,1026.0,1047.0,212106,2023-05-29
2023-06-05,1011.9010009765625,1041.449951171875,1065.0,1020.0,1033.5,155308,2023-06-05
2023-06-12,1041.875732421875,1072.300048828125,1074.949951171875,1039.0999755859375,1052.0,161318,2023-06-12
2023-06-19,1010.00634765625,1039.5,1140.0,1035.5,1076.0,240372,2023-06-19
2023-06-26,1015.9332885742188,1045.5999755859375,1061.199951171875,1020.0,1052.75,107466,2023-06-26
2023-07-03,1014.9130859375,1044.550048828125,1066.0,1026.0,1045.5999755859375,128401,2023-07-03
2023-07-10,1012.8726196289062,1042.449951171875,1072.8499755859375,1023.0,1049.800048828125,88690,2023-07-10
2023-07-17,1005.2940063476562,1034.6500244140625,1052.0,1029.0,1045.949951171875,83267,2023-07-17
2023-07-24,925.8634643554688,952.9000244140625,1055.949951171875,950.5499877929688,1039.0,349850,2023-07-24
2023-07-31,924.64892578125,951.6500244140625,979.9500122070312,949.0,953.25,138025,2023-07-31
2023-08-07,1008.4517211914062,1037.9000244140625,1096.9000244140625,938.0,969.0,1059318,2023-08-07
2023-08-14,1221.3353271484375,1257.0,1393.0,1040.0,1048.699951171875,2842534,2023-08-14
2023-08-21,1211.47314453125,1246.8499755859375,1324.949951171875,1228.800048828125,1268.0,238216,2023-08-21
2023-08-28,1273.6573486328125,1310.8499755859375,1340.0,1231.0999755859375,1259.75,266122,2023-08-28
2023-09-04,1266.46728515625,1303.449951171875,1354.3499755859375,1266.0,1354.3499755859375,198318,2023-09-04
2023-09-11,1251.5528564453125,1288.0999755859375,1350.0,1189.0999755859375,1311.0,338150,2023-09-11
2023-09-18,1190.000244140625,1224.75,1290.0,1221.199951171875,1286.0,108603,2023-09-18
2023-09-25,1187.6197509765625,1222.300048828125,1277.0,1212.25,1231.949951171875,91689,2023-09-25
2023-10-02,1169.644775390625,1203.800048828125,1230.0,1152.199951171875,1222.300048828125,92950,2023-10-02
2023-10-09,1224.881591796875,1260.6500244140625,1284.0,1169.0999755859375,1218.0,136887,2023-10-09
2023-10-16,1152.349609375,1186.0,1272.949951171875,1175.0,1268.0,81910,2023-10-16
2023-10-23,1111.3470458984375,1143.800048828125,1195.0999755859375,1074.0999755859375,1186.0999755859375,105067,2023-10-23
2023-10-30,1043.1875,1073.6500244140625,1143.75,1061.0999755859375,1130.199951171875,95216,2023-10-30
2023-11-06,1161.0457763671875,1194.949951171875,1218.800048828125,1069.0999755859375,1073.6500244140625,292319,2023-11-06
2023-11-13,1145.111083984375,1178.550048828125,1221.949951171875,1152.0999755859375,1217.25,96952,2023-11-13
2023-11-20,1163.03759765625,1197.0,1269.0,1149.0,1178.0,343451,2023-11-20
2023-11-27,1117.8082275390625,1150.449951171875,1220.0,1141.199951171875,1197.0,70206,2023-11-27
2023-12-04,1105.711669921875,1138.0,1177.0,1119.25,1168.9000244140625,125846,2023-12-04
2023-12-11,1107.4119873046875,1139.75,1160.300048828125,1126.050048828125,1144.949951171875,81273,2023-12-11
2023-12-18,1098.61865234375,1130.699951171875,1169.0,1078.0,1148.9000244140625,156798,2023-12-18
2023-12-25,1084.530029296875,1116.199951171875,1137.0,1095.5,1130.699951171875,74267,2023-12-25
2024-01-01,1179.3123779296875,1213.75,1229.949951171875,1090.050048828125,1110.0999755859375,439814,2024-01-01
2024-01-08,1218.7603759765625,1254.3499755859375,1293.4000244140625,1172.4000244140625,1230.0,630277,2024-01-08
2024-01-15,1145.305419921875,1178.75,1260.0,1151.6500244140625,1260.0,260607,2024-01-15
2024-01-22,1121.1605224609375,1153.9000244140625,1187.949951171875,1117.050048828125,1178.75,70492,2024-01-22
2024-01-29,1184.996337890625,1219.5999755859375,1234.5999755859375,1103.300048828125,1163.550048828125,377194,2024-01-29
2024-02-05,1095.995361328125,1128.0,1233.0,1112.199951171875,1230.0,174007,2024-02-05
2024-02-12,1059.41357421875,1090.3499755859375,1144.9000244140625,1051.0,1144.9000244140625,135072,2024-02-12
2024-02-19,1119.5086669921875,1152.199951171875,1168.0,1087.0,1087.0,131900,2024-02-19
2024-02-26,1072.48193359375,1103.800048828125,1176.0,1090.050048828125,1150.0,86831,2024-02-26
2024-03-04,1084.5787353515625,1116.25,1149.0,1090.0,1127.8499755859375,79891,2024-03-04
2024-03-11,974.6390991210938,1003.0999755859375,1126.25,973.7000122070312,1120.0,194215,2024-03-11
2024-03-18,962.4451904296875,990.5499877929688,1027.699951171875,976.0,1003.0999755859375,185695,2024-03-18
2024-03-25,927.0293579101562,954.0999755859375,1006.9500122070312,951.3499755859375,990.5499877929688,171848,2024-03-25
2024-04-01,1114.1162109375,1146.6500244140625,1223.5999755859375,966.4000244140625,974.0999755859375,596326,2024-04-01
2024-04-08,1134.7147216796875,1167.8499755859375,1230.0,1162.0,1205.0,276591,2024-04-08
2024-04-15,1087.5906982421875,1119.3499755859375,1189.0999755859375,1109.050048828125,1138.0,121175,2024-04-15
2024-04-22,1108.869384765625,1141.25,1218.0,1130.0,1139.0,537356,2024-04-22
2024-04-29,1229.2540283203125,1265.1500244140625,1324.9000244140625,1155.0,1155.0,1234664,2024-04-29
2024-05-06,1149.920654296875,1183.5,1285.0,1162.050048828125,1277.0,350605,2024-05-06
2024-05-13,1240.13623046875,1276.3499755859375,1297.800048828125,1155.0,1188.199951171875,300044,2024-05-13
2024-05-20,1444.6636962890625,1486.8499755859375,1486.8499755859375,1218.550048828125,1276.3499755859375,838701,2024-05-20
2024-05-27,1750.19189453125,1801.300048828125,1874.0,1554.6500244140625,1571.949951171875,3063216,2024-05-27
2024-06-03,1858.4310302734375,1912.699951171875,1978.0,1633.9000244140625,1900.0,706700,2024-06-03
2024-06-10,1849.103515625,1903.0999755859375,1942.800048828125,1810.0,1919.0,307510,2024-06-10
2024-06-17,1782.5469970703125,1834.5999755859375,1924.449951171875,1804.0,1919.9000244140625,243973,2024-06-17
2024-06-24,1918.3804931640625,1974.4000244140625,2057.89990234375,1800.0,1834.5999755859375,523687,2024-06-24
2024-07-01,1899.822509765625,1955.300048828125,2100.0,1948.199951171875,1989.0,307398,2024-07-01
2024-07-08,1887.6771240234375,1942.800048828125,1989.4000244140625,1890.3499755859375,1957.9000244140625,266996,2024-07-08
2024-07-15,1889.37744140625,1944.550048828125,2115.89990234375,1893.949951171875,1955.0,379913,2024-07-15
2024-07-22,2139.182861328125,2201.64990234375,2263.39990234375,1875.0,1921.0,623946,2024-07-22
2024-07-29,1871.256591796875,1925.9000244140625,2269.050048828125,1920.0,2201.64990234375,736046,2024-07-29
2024-08-05,1930.13720703125,1986.5,2056.89990234375,1802.4000244140625,1914.0999755859375,393886,2024-08-05
2024-08-12,1812.5703125,1865.5,2015.0,1854.949951171875,1959.5,113429,2024-08-12
2024-08-19,1851.0467529296875,1905.0999755859375,1930.4000244140625,1841.949951171875,1866.0,132072,2024-08-19
2024-08-26,1871.2080078125,1925.8499755859375,1946.0,1850.050048828125,1940.0,151146,2024-08-26
2024-09-02,2083.508544921875,2144.35009765625,2262.949951171875,1930.0,1932.0,797894,2024-09-02
2024-09-09,2100.511962890625,2161.85009765625,2234.0,2080.0,2152.800048828125,231530,2024-09-09
2024-09-16,2056.25439453125,2116.300048828125,2249.949951171875,2018.0,2178.0,333658,2024-09-16
2024-09-23,2248.247802734375,2313.89990234375,2355.0,2014.8499755859375,2125.0,825370,2024-09-23
2024-09-30,2295.08056640625,2362.10009765625,2521.0,2275.199951171875,2327.0,516563,2024-09-30
2024-10-07,2488.19140625,2560.85009765625,2600.0,2152.10009765625,2375.10009765625,439070,2024-10-07
2024-10-14,2425.909912109375,2496.75,2620.10009765625,2450.050048828125,2565.300048828125,303144,2024-10-14
2024-10-21,1950.4927978515625,2007.449951171875,2607.0,1972.050048828125,2536.949951171875,501866,2024-10-21
2024-10-28,1994.9447021484375,2053.199951171875,2098.449951171875,1973.300048828125,1992.300048828125,190087,2024-10-28
2024-11-04,1894.6727294921875,1950.0,2089.0,1915.050048828125,2055.0,232186,2024-11-04
2024-11-11,1900.8912353515625,1956.4000244140625,1986.3499755859375,1884.9000244140625,1931.199951171875,123825,2024-11-11
2024-11-18,1784.150146484375,1836.25,1961.949951171875,1819.0,1951.0,92112,2024-11-18
2024-11-25,1818.1085205078125,1871.199951171875,1895.050048828125,1817.5,1852.050048828125,222528,2024-11-25
2024-12-02,1889.523193359375,1944.699951171875,2023.4000244140625,1855.5,1875.0,155590,2024-12-02
2024-12-09,1780.992431640625,1833.0,1998.699951171875,1785.0,1944.699951171875,204929,2024-12-09
2024-12-16,1727.941650390625,1778.4000244140625,1919.1500244140625,1768.0,1833.050048828125,150842,2024-12-16
2024-12-23,1696.218017578125,1745.75,1825.050048828125,1721.0,1784.949951171875,96785,2024-12-23
2024-12-30,1844.48828125,1898.3499755859375,1977.0,1713.1500244140625,1740.0,153191,2024-12-30
2025-01-06,1784.97607421875,1837.0999755859375,1945.449951171875,1789.0,1900.0,114364,2025-01-06
2025-01-13,1688.9793701171875,1738.300048828125,1841.25,1705.0,1822.0999755859375,99427,2025-01-13
2025-01-20,1657.4500732421875,1705.8499755859375,1769.9000244140625,1682.0999755859375,1715.0,110932,2025-01-20
2025-01-27,1642.584228515625,1690.550048828125,1705.75,1645.050048828125,1693.5,157587,2025-01-27
2025-02-03,1634.4710693359375,1682.199951171875,1747.1500244140625,1657.050048828125,1699.0,91345,2025-02-03
2025-02-10,1606.97412109375,1653.9000244140625,1744.0,1627.050048828125,1682.25,246528,2025-02-10
2025-02-17,1598.27783203125,1644.949951171875,1689.449951171875,1613.5999755859375,1649.0,194549,2025-02-17
2025-02-24,1576.9993896484375,1623.050048828125,1699.0,1600.6500244140625,1615.050048828125,89900,2025-02-24
2025-03-03,1654.3409423828125,1702.6500244140625,1727.800048828125,1617.050048828125,1630.0,196012,2025-03-03
2025-03-10,1771.13037109375,1822.8499755859375,1893.0,1645.0,1704.0,507607,2025-03-10
2025-03-17,1778.1746826171875,1830.0999755859375,1872.5,1795.0,1822.3499755859375,290573,2025-03-17
2025-03-24,1718.85693359375,1769.050048828125,1890.0,1735.0,1849.949951171875,226593,2025-03-24
2025-03-31,1719.6341552734375,1769.8499755859375,1823.949951171875,1731.0999755859375,1769.050048828125,135434,2025-03-31
2025-04-07,1687.764892578125,1737.050048828125,1772.699951171875,1645.0,1652.0,137044,2025-04-07
2025-04-14,1735.714599609375,1786.4000244140625,1812.0,1739.5,1788.0,105701,2025-04-14
2025-04-21,1714.533203125,1764.5999755859375,1846.0999755859375,1746.5,1800.5,213098,2025-04-21
2025-04-28,1713.65869140625,1763.699951171875,1813.0,1752.0,1770.0999755859375,116803,2025-04-28
2025-05-05,1678.29150390625,1727.300048828125,1768.800048828125,1690.0,1761.0,222289,2025-05-05
2025-05-12,1727.067138671875,1777.5,1801.800048828125,1726.0999755859375,1745.0,173010,2025-05-12
2025-05-19,1644.187255859375,1692.199951171875,1831.199951171875,1685.0,1797.0,360063,2025-05-19
2025-05-26,1628.5440673828125,1676.0999755859375,1740.5999755859375,1675.0,1697.0,239929,2025-05-26
2025-06-02,1680.2347412109375,1729.300048828125,1746.0999755859375,1668.0,1670.0,122091,2025-06-02
2025-06-09,1711.6181640625,1761.5999755859375,1813.0,1711.0,1737.800048828125,462232,2025-06-09
2025-06-16,1723.2247314453125,1758.0999755859375,1797.0,1720.0999755859375,1770.0,242702,2025-06-16
2025-06-23,1715.0894775390625,1749.800048828125,1790.4000244140625,1734.9000244140625,1750.0,162572,2025-06-23
2025-06-30,1774.09521484375,1810.0,1849.0,1738.800048828125,1751.800048828125,242300,2025-06-30
2025-07-07,1688.135009765625,1722.300048828125,1845.0,1710.0999755859375,1820.0,261449,2025-07-07
2025-07-14,1770.199951171875,1770.199951171875,1775.9000244140625,1715.0999755859375,1731.199951171875,56048,2025-07-14
