Date,Adj Close_EMKAY.NS,Close_EMKAY.NS,High_EMKAY.NS,Low_EMKAY.NS,Open_EMKAY.NS,Volume_EMKAY.NS,Date
2021-09-06,113.81234741210938,118.30000305175781,122.80000305175781,117.0,121.94999694824219,223730,2021-09-06
2021-09-13,114.9187240600586,119.44999694824219,125.0,117.1500015258789,119.0,472245,2021-09-13
2021-09-20,112.22494506835938,116.6500015258789,123.44999694824219,111.0,118.0999984741211,339043,2021-09-20
2021-09-27,110.20459747314453,114.55000305175781,117.94999694824219,112.75,117.0,261666,2021-09-27
2021-10-04,112.36925506591797,116.80000305175781,119.0,112.0,115.0,284818,2021-10-04
2021-10-11,112.65786743164062,117.0999984741211,119.9000015258789,115.0,117.9000015258789,360760,2021-10-11
2021-10-18,115.06303405761719,119.5999984741211,135.0,117.0999984741211,118.0,1804845,2021-10-18
2021-10-25,114.0047607421875,118.5,125.4000015258789,114.3499984741211,119.25,535641,2021-10-25
2021-11-01,116.93905639648438,121.55000305175781,126.6500015258789,118.0999984741211,119.0,454962,2021-11-01
2021-11-08,114.48578643798828,119.0,122.9000015258789,118.0999984741211,121.55000305175781,231064,2021-11-08
2021-11-15,106.11582946777344,110.30000305175781,120.80000305175781,110.0,119.94999694824219,206900,2021-11-15
2021-11-22,96.92809295654297,100.75,113.0,100.0,111.0,227498,2021-11-22
2021-11-29,98.99654388427734,102.9000015258789,105.5,95.6500015258789,100.0,185858,2021-11-29
2021-12-06,104.33599853515625,108.44999694824219,115.19999694824219,99.5,104.0,260034,2021-12-06
2021-12-13,98.32308959960938,102.19999694824219,113.0,101.0999984741211,113.0,169037,2021-12-13
2021-12-20,92.98362731933594,96.6500015258789,102.25,94.19999694824219,102.19999694824219,353758,2021-12-20
2021-12-27,101.16118621826172,105.1500015258789,118.0,94.30000305175781,95.05000305175781,1026269,2021-12-27
2022-01-03,107.02978515625,111.25,113.5999984741211,104.44999694824219,107.0,458943,2022-01-03
2022-01-10,110.97425079345703,115.3499984741211,117.30000305175781,108.3499984741211,114.5,397808,2022-01-10
2022-01-17,106.8373794555664,111.05000305175781,119.80000305175781,109.80000305175781,116.5,338250,2022-01-17
2022-01-24,124.2026596069336,129.10000610351562,155.0,101.0,113.30000305175781,3705312,2022-01-24
2022-01-31,122.08610534667969,126.9000015258789,146.89999389648438,123.19999694824219,132.8000030517578,1919515,2022-01-31
2022-02-07,116.65043640136719,121.25,129.5,120.8499984741211,129.14999389648438,479668,2022-02-07
2022-02-14,112.94648742675781,117.4000015258789,126.4000015258789,112.80000305175781,118.0,292853,2022-02-14
2022-02-21,95.19637298583984,98.94999694824219,116.5,88.0999984741211,114.30000305175781,663107,2022-02-21
2022-02-28,96.49516296386719,100.30000305175781,104.4000015258789,94.0,96.0999984741211,222351,2022-02-28
2022-03-07,101.25738525390625,105.25,109.69999694824219,92.19999694824219,97.4000015258789,541115,2022-03-07
2022-03-14,111.88821411132812,116.30000305175781,118.0,101.75,106.9000015258789,609226,2022-03-14
2022-03-21,103.8068618774414,107.9000015258789,116.30000305175781,105.0,116.30000305175781,357107,2022-03-21
2022-03-28,109.62734985351562,113.94999694824219,115.0,103.8499984741211,110.69999694824219,337851,2022-03-28
2022-04-04,112.80218505859375,117.25,124.0,112.69999694824219,114.9000015258789,431735,2022-04-04
2022-04-11,114.87062072753906,119.4000015258789,123.9000015258789,115.30000305175781,119.0,284872,2022-04-11
2022-04-18,115.78457641601562,120.3499984741211,122.69999694824219,112.05000305175781,121.5,332772,2022-04-18
2022-04-25,107.60701751708984,111.8499984741211,119.9000015258789,111.19999694824219,119.9000015258789,203829,2022-04-25
2022-05-02,102.94100189208984,107.0,112.55000305175781,101.0,111.8499984741211,147186,2022-05-02
2022-05-09,89.47209167480469,93.0,108.4000015258789,90.0,108.4000015258789,200816,2022-05-09
2022-05-16,106.69306182861328,110.9000015258789,117.9000015258789,92.0999984741211,95.80000305175781,749406,2022-05-16
2022-05-23,76.38800811767578,79.4000015258789,119.0,75.80000305175781,111.0,1475217,2022-05-23
2022-05-30,73.6461181640625,76.55000305175781,83.0,75.0,80.44999694824219,314233,2022-05-30
2022-06-06,70.80801391601562,73.5999984741211,77.9000015258789,73.0,77.5,127195,2022-06-06
2022-06-13,65.08373260498047,67.6500015258789,73.69999694824219,67.0,72.0999984741211,116367,2022-06-13
2022-06-20,63.25580978393555,65.75,68.80000305175781,60.900001525878906,67.0,166355,2022-06-20
2022-06-27,62.197532653808594,64.6500015258789,69.80000305175781,64.0,67.9000015258789,95814,2022-06-27
2022-07-04,64.2178726196289,66.75,68.0,64.0,65.0,99165,2022-07-04
2022-07-11,64.98751831054688,67.55000305175781,70.5,66.1500015258789,67.19999694824219,71995,2022-07-11
2022-07-18,70.80801391601562,73.5999984741211,75.4000015258789,67.25,68.05000305175781,243614,2022-07-18
2022-07-25,69.31681823730469,72.05000305175781,74.9000015258789,70.19999694824219,72.44999694824219,66744,2022-07-25
2022-08-01,71.4386215209961,72.94999694824219,75.9000015258789,71.4000015258789,73.0,92630,2022-08-01
2022-08-08,79.12599182128906,80.80000305175781,84.6500015258789,70.3499984741211,73.0,700882,2022-08-08
2022-08-15,76.92261505126953,78.55000305175781,83.3499984741211,77.30000305175781,80.80000305175781,173640,2022-08-15
2022-08-22,84.70790100097656,86.5,90.4000015258789,76.0,79.8499984741211,532832,2022-08-22
2022-08-29,83.23897552490234,85.0,88.0,82.55000305175781,82.80000305175781,176189,2022-08-29
2022-09-05,87.89057159423828,89.75,91.9000015258789,84.1500015258789,84.1500015258789,179337,2022-09-05
2022-09-12,82.65140533447266,84.4000015258789,93.8499984741211,84.0999984741211,93.8499984741211,254461,2022-09-12
2022-09-19,83.92447662353516,85.69999694824219,95.0,82.1500015258789,85.69999694824219,841723,2022-09-19
2022-09-26,79.90941619873047,81.5999984741211,88.0,78.55000305175781,88.0,168007,2022-09-26
2022-10-03,83.8755111694336,85.6500015258789,86.30000305175781,81.0,81.0,111084,2022-10-03
2022-10-10,77.36328125,79.0,86.5,78.4000015258789,85.94999694824219,115373,2022-10-10
2022-10-17,75.2088623046875,76.80000305175781,82.0,76.0999984741211,82.0,67862,2022-10-17
2022-10-24,78.1956787109375,79.8499984741211,81.8499984741211,76.80000305175781,76.80000305175781,57219,2022-10-24
2022-10-31,77.31431579589844,78.94999694824219,81.5,78.0,80.0,115982,2022-10-31
2022-11-07,72.90755462646484,74.44999694824219,80.75,72.69999694824219,79.0,158935,2022-11-07
2022-11-14,71.3896713256836,72.9000015258789,76.9000015258789,72.1500015258789,74.44999694824219,52377,2022-11-14
2022-11-21,71.58551788330078,73.0999984741211,76.0999984741211,69.80000305175781,74.4000015258789,118937,2022-11-21
2022-11-28,72.71170043945312,74.25,75.9000015258789,70.8499984741211,74.30000305175781,71912,2022-11-28
2022-12-05,73.29926300048828,74.8499984741211,81.80000305175781,73.1500015258789,74.0,248318,2022-12-05
2022-12-12,71.8303451538086,73.3499984741211,77.8499984741211,73.05000305175781,77.8499984741211,149554,2022-12-12
2022-12-19,67.52149963378906,68.94999694824219,78.94999694824219,68.19999694824219,75.0,198920,2022-12-19
2022-12-26,76.33503723144531,77.94999694824219,78.8499984741211,69.0999984741211,69.0999984741211,132659,2022-12-26
2023-01-02,72.07515716552734,73.5999984741211,79.5,72.80000305175781,78.5999984741211,59683,2023-01-02
2023-01-09,74.03372192382812,75.5999984741211,77.5,73.80000305175781,75.75,48115,2023-01-09
2023-01-16,74.03372192382812,75.5999984741211,77.8499984741211,74.19999694824219,76.4000015258789,127737,2023-01-16
2023-01-23,70.1166000366211,71.5999984741211,77.4000015258789,70.19999694824219,76.94999694824219,79235,2023-01-23
2023-01-30,69.5780029296875,71.05000305175781,75.69999694824219,68.19999694824219,70.0999984741211,95918,2023-01-30
2023-02-06,68.94145965576172,70.4000015258789,73.0,69.5,69.5,51144,2023-02-06
2023-02-13,68.30492401123047,69.75,72.30000305175781,66.5,70.0,37127,2023-02-13
2023-02-20,65.95464324951172,67.3499984741211,72.0,66.80000305175781,70.30000305175781,36431,2023-02-20
2023-02-27,64.87744140625,66.25,69.5999984741211,65.5,67.44999694824219,57043,2023-02-27
2023-03-06,65.22018432617188,66.5999984741211,68.94999694824219,65.05000305175781,65.05000305175781,48276,2023-03-06
2023-03-13,63.94712448120117,65.30000305175781,66.8499984741211,61.849998474121094,65.30000305175781,57422,2023-03-13
2023-03-20,63.11472702026367,64.44999694824219,67.5,62.0,65.30000305175781,151835,2023-03-20
2023-03-27,62.57612991333008,63.900001525878906,65.0,62.45000076293945,64.8499984741211,72491,2023-03-27
2023-04-03,65.95464324951172,67.3499984741211,68.1500015258789,64.05000305175781,64.05000305175781,59107,2023-04-03
2023-04-10,66.15050506591797,67.55000305175781,71.9000015258789,65.6500015258789,68.1500015258789,142525,2023-04-10
2023-04-17,74.42544555664062,76.0,82.5,66.05000305175781,67.55000305175781,1128027,2023-04-17
2023-04-24,72.76066589355469,74.30000305175781,77.5,72.5999984741211,77.25,216416,2023-04-24
2023-05-01,70.41038513183594,71.9000015258789,76.3499984741211,71.4000015258789,74.30000305175781,105765,2023-05-01
2023-05-08,74.47440338134766,76.05000305175781,76.8499984741211,71.0,71.0,136792,2023-05-08
2023-05-15,70.5572738647461,72.05000305175781,79.0,69.55000305175781,76.05000305175781,358678,2023-05-15
2023-05-22,72.80962371826172,74.3499984741211,82.4000015258789,67.80000305175781,72.80000305175781,915090,2023-05-22
2023-05-29,70.94898223876953,72.44999694824219,76.4000015258789,72.25,74.5,101109,2023-05-29
2023-06-05,71.2427749633789,72.75,74.9000015258789,72.5,73.0,109611,2023-06-05
2023-06-12,73.39718627929688,74.94999694824219,78.55000305175781,72.75,72.75,218984,2023-06-12
2023-06-19,72.22205352783203,73.75,76.80000305175781,72.5999984741211,75.05000305175781,121785,2023-06-19
2023-06-26,72.22205352783203,73.75,74.69999694824219,73.25,74.5999984741211,39665,2023-06-26
2023-07-03,73.054443359375,74.5999984741211,75.9000015258789,73.6500015258789,74.69999694824219,70582,2023-07-03
2023-07-10,74.18061828613281,75.75,79.0,73.3499984741211,74.6500015258789,153276,2023-07-10
2023-07-17,73.8378677368164,75.4000015258789,77.25,72.75,75.75,150127,2023-07-17
2023-07-24,77.31431579589844,78.94999694824219,84.69999694824219,75.0,76.55000305175781,646731,2023-07-24
2023-07-31,77.8529281616211,79.5,82.9000015258789,76.94999694824219,78.30000305175781,247283,2023-07-31
2023-08-07,78.27404022216797,78.9000015258789,84.0,77.1500015258789,79.0,282537,2023-08-07
2023-08-14,76.73633575439453,77.3499984741211,79.25,74.4000015258789,77.75,191656,2023-08-14
2023-08-21,84.47445678710938,85.1500015258789,87.5,76.44999694824219,78.44999694824219,675224,2023-08-21
2023-08-28,87.6490707397461,88.3499984741211,89.0,83.19999694824219,86.8499984741211,300879,2023-08-28
2023-09-04,87.89708709716797,88.5999984741211,94.4000015258789,88.19999694824219,89.5999984741211,344265,2023-09-04
2023-09-11,84.8216781616211,85.5,93.19999694824219,82.0,88.0,243101,2023-09-11
2023-09-18,84.6232681274414,85.30000305175781,91.4000015258789,84.44999694824219,87.25,145334,2023-09-18
2023-09-25,85.96256256103516,86.6500015258789,89.19999694824219,83.9000015258789,85.30000305175781,94196,2023-09-25
2023-10-02,87.25224304199219,87.94999694824219,89.1500015258789,83.0,86.6500015258789,146031,2023-10-02
2023-10-09,100.49633026123047,101.30000305175781,105.0,83.0,86.0999984741211,1251530,2023-10-09
2023-10-16,95.33758544921875,96.0999984741211,105.30000305175781,95.19999694824219,100.3499984741211,558427,2023-10-16
2023-10-23,91.17090606689453,91.9000015258789,98.5,86.5999984741211,98.5,259291,2023-10-23
2023-10-30,99.10743713378906,99.9000015258789,108.44999694824219,88.4000015258789,91.9000015258789,3182889,2023-10-30
2023-11-06,97.02410125732422,97.80000305175781,103.0,95.9000015258789,103.0,386099,2023-11-06
2023-11-13,107.09356689453125,107.94999694824219,116.44999694824219,98.0999984741211,98.5,1493096,2023-11-13
2023-11-20,115.12931060791016,116.05000305175781,121.5,105.5,107.30000305175781,1557499,2023-11-20
2023-11-27,117.0638427734375,118.0,123.8499984741211,111.75,116.05000305175781,943812,2023-11-27
2023-12-04,120.6352767944336,121.5999984741211,126.0,117.5,119.6500015258789,1015795,2023-12-04
2023-12-11,115.27811431884766,116.19999694824219,122.44999694824219,113.6500015258789,121.0,449369,2023-12-11
2023-12-18,141.6174774169922,142.75,155.0,116.0999984741211,117.0,6232381,2023-12-18
2023-12-25,140.92303466796875,142.0500030517578,147.5,129.5,142.75,355236,2023-12-25
2024-01-01,145.33773803710938,146.5,148.8000030517578,136.75,147.89999389648438,238089,2024-01-01
2024-01-08,143.70083618164062,144.85000610351562,151.9499969482422,140.0,146.60000610351562,234336,2024-01-08
2024-01-15,143.3040008544922,144.4499969482422,147.3000030517578,132.0,147.0,223490,2024-01-15
2024-01-22,142.113525390625,143.25,151.5,137.60000610351562,144.4499969482422,135113,2024-01-22
2024-01-29,163.98858642578125,165.3000030517578,169.39999389648438,141.5,144.60000610351562,410360,2024-01-29
2024-02-05,143.75042724609375,144.89999389648438,166.0,144.89999389648438,166.0,97036,2024-02-05
2024-02-12,132.14324951171875,133.1999969482422,142.0,133.1999969482422,142.0,64224,2024-02-12
2024-02-19,124.40513610839844,125.4000015258789,133.1999969482422,125.4000015258789,133.1999969482422,59707,2024-02-19
2024-02-26,121.4289321899414,122.4000015258789,123.5999984741211,116.4000015258789,123.5999984741211,101242,2024-02-26
2024-03-04,128.77023315429688,129.8000030517578,129.8000030517578,127.0999984741211,127.25,65519,2024-03-04
2024-03-11,109.17691802978516,110.05000305175781,136.25,106.69999694824219,136.25,130115,2024-03-11
2024-03-18,106.49832916259766,107.3499984741211,113.75,97.3499984741211,108.0,468878,2024-03-18
2024-03-25,114.58367156982422,115.5,116.80000305175781,106.5999984741211,107.3499984741211,119155,2024-03-25
2024-04-01,124.4547348022461,125.44999694824219,129.8000030517578,118.0,118.0,229837,2024-04-01
2024-04-08,162.10365295410156,163.39999389648438,183.0,124.19999694824219,125.1500015258789,3809471,2024-04-08
2024-04-15,153.57188415527344,154.8000030517578,161.0,136.0,161.0,704371,2024-04-15
2024-04-22,161.6076202392578,162.89999389648438,165.0,145.39999389648438,155.14999389648438,760563,2024-04-22
2024-04-29,165.07984924316406,166.39999389648438,184.89999389648438,162.8000030517578,162.89999389648438,834292,2024-04-29
2024-05-06,162.79811096191406,164.10000610351562,172.0500030517578,147.3000030517578,167.3000030517578,535414,2024-05-06
2024-05-13,163.34373474121094,164.64999389648438,178.0,157.0,159.8000030517578,663874,2024-05-13
2024-05-20,150.893310546875,152.10000610351562,170.0500030517578,151.0,170.0500030517578,212723,2024-05-20
2024-05-27,156.99452209472656,158.25,165.8000030517578,143.64999389648438,155.14999389648438,428241,2024-05-27
2024-06-03,158.4826202392578,159.75,166.9499969482422,142.25,164.9499969482422,316011,2024-06-03
2024-06-10,181.24061584472656,182.69000244140625,197.80999755859375,159.22000122070312,162.0,2248246,2024-06-10
2024-06-17,172.99655151367188,174.3800048828125,184.74000549316406,170.0500030517578,182.69000244140625,103809,2024-06-17
2024-06-24,161.01239013671875,162.3000030517578,176.75,160.25,176.75,193099,2024-06-24
2024-07-01,167.39137268066406,168.72999572753906,171.8000030517578,154.64999389648438,164.88999938964844,250676,2024-07-01
2024-07-08,159.0877685546875,160.36000061035156,171.9600067138672,157.39999389648438,171.9600067138672,95538,2024-07-08
2024-07-15,165.3675537109375,166.69000244140625,177.97999572753906,156.0,156.39999389648438,213563,2024-07-15
2024-07-22,171.29019165039062,172.66000366210938,177.25,160.69000244140625,163.99000549316406,119066,2024-07-22
2024-07-29,178.45291137695312,179.8800048828125,193.1999969482422,172.8800048828125,175.9499969482422,223635,2024-07-29
2024-08-05,187.9199981689453,187.9199981689453,187.9199981689453,170.0,171.1999969482422,173889,2024-08-05
2024-08-12,186.3300018310547,186.3300018310547,207.0,186.3300018310547,197.30999755859375,270814,2024-08-12
2024-08-19,185.63999938964844,185.63999938964844,186.0,181.5,185.5,41888,2024-08-19
2024-08-26,187.0,187.0,191.9499969482422,185.6999969482422,189.0,46768,2024-08-26
2024-09-02,186.0,186.0,186.3300018310547,179.0,183.25999450683594,50622,2024-09-02
2024-09-09,190.38999938964844,190.38999938964844,190.38999938964844,181.3000030517578,185.3000030517578,32301,2024-09-09
2024-09-16,200.10000610351562,200.10000610351562,205.0,190.38999938964844,190.38999938964844,57696,2024-09-16
2024-09-23,207.0,207.0,207.02999877929688,196.67999267578125,199.0,95204,2024-09-23
2024-09-30,251.57000732421875,251.57000732421875,251.60000610351562,198.0500030517578,198.0500030517578,398693,2024-09-30
2024-10-07,246.83999633789062,246.83999633789062,257.0,227.0399932861328,255.0,144562,2024-10-07
2024-10-14,272.5,272.5,272.5,251.77000427246094,251.77000427246094,59455,2024-10-14
2024-10-21,256.3599853515625,256.3599853515625,278.8999938964844,256.3599853515625,277.95001220703125,52546,2024-10-21
2024-10-28,283.04998779296875,283.04998779296875,283.04998779296875,251.22999572753906,261.4800109863281,109276,2024-10-28
2024-11-04,307.5,307.5,307.5,277.3999938964844,284.95001220703125,166687,2024-11-04
2024-11-11,306.3999938964844,306.3999938964844,319.8999938964844,306.3999938964844,313.6499938964844,120779,2024-11-11
2024-11-18,282.70001220703125,282.70001220703125,306.0,282.70001220703125,300.29998779296875,66819,2024-11-18
2024-11-25,337.70001220703125,337.70001220703125,350.0,288.0,296.79998779296875,234480,2024-11-25
2024-12-02,348.0,348.0,369.79998779296875,340.0,340.0,143809,2024-12-02
2024-12-09,338.25,338.25,362.0,338.1499938964844,354.95001220703125,105872,2024-12-09
2024-12-16,333.0,333.0,337.0,319.8500061035156,333.0,81243,2024-12-16
2024-12-23,322.04998779296875,322.04998779296875,338.0,322.04998779296875,333.0,36518,2024-12-23
2024-12-30,312.20001220703125,312.20001220703125,322.04998779296875,304.0,315.6000061035156,48649,2024-12-30
2025-01-06,298.8999938964844,298.8999938964844,318.3999938964844,298.8999938964844,312.8999938964844,45493,2025-01-06
2025-01-13,279.70001220703125,279.70001220703125,298.1000061035156,267.1000061035156,298.0,145021,2025-01-13
2025-01-20,277.3500061035156,277.3500061035156,295.79998779296875,264.0,280.5,43601,2025-01-20
2025-01-27,238.25,238.25,285.79998779296875,238.25,276.0,175681,2025-01-27
2025-02-03,258.29998779296875,258.29998779296875,258.29998779296875,221.10000610351562,239.85000610351562,52907,2025-02-03
2025-02-10,232.60000610351562,232.60000610351562,269.70001220703125,232.60000610351562,269.70001220703125,32347,2025-02-10
2025-02-17,213.0,213.0,227.9499969482422,212.6999969482422,227.9499969482422,22288,2025-02-17
2025-02-24,196.5,196.5,208.75,196.5,208.75,18540,2025-02-24
2025-03-03,191.5,191.5,194.0,184.92999267578125,192.57000732421875,25261,2025-03-03
2025-03-10,178.60000610351562,178.60000610351562,188.72999572753906,178.60000610351562,187.6699981689453,23579,2025-03-10
2025-03-17,205.67999267578125,205.67999267578125,205.67999267578125,169.6699981689453,175.02999877929688,51443,2025-03-17
2025-03-24,212.7899932861328,212.7899932861328,226.75,208.97000122070312,208.97999572753906,162832,2025-03-24
2025-03-31,212.85000610351562,212.85000610351562,214.2899932861328,206.0,212.7899932861328,7974,2025-03-31
2025-04-07,202.0,202.0,208.58999633789062,197.75,208.58999633789062,3418,2025-04-07
2025-04-14,207.0,207.0,210.16000366210938,202.5500030517578,206.0399932861328,34408,2025-04-14
2025-04-21,203.83999633789062,203.83999633789062,213.0,203.83999633789062,209.9499969482422,35090,2025-04-21
2025-04-28,201.0500030517578,201.0500030517578,205.16000366210938,199.75999450683594,201.00999450683594,20415,2025-04-28
2025-05-05,175.60000610351562,175.60000610351562,213.99000549316406,172.61000061035156,205.0,36201,2025-05-05
2025-05-12,218.80999755859375,218.80999755859375,219.77000427246094,183.85000610351562,183.8800048828125,50538,2025-05-12
2025-05-19,214.1999969482422,214.1999969482422,214.42999267578125,204.82000732421875,214.42999267578125,43774,2025-05-19
2025-05-26,236.4600067138672,236.4600067138672,236.4600067138672,218.47999572753906,218.47999572753906,34890,2025-05-26
2025-06-02,241.0,241.0,245.8000030517578,240.0,241.0,46559,2025-06-02
2025-06-09,245.7100067138672,245.7100067138672,254.5,242.0,245.82000732421875,37801,2025-06-09
2025-06-16,226.60000610351562,226.60000610351562,246.0,226.0,242.6999969482422,62396,2025-06-16
2025-06-23,225.0,225.0,226.60000610351562,216.52999877929688,223.0,52329,2025-06-23
2025-06-30,234.17999267578125,234.17999267578125,247.8800048828125,217.39999389648438,225.0,48231,2025-06-30
2025-07-07,257.2699890136719,257.2699890136719,266.0,223.60000610351562,223.60000610351562,69881,2025-07-07
2025-07-14,258.67999267578125,258.67999267578125,269.8500061035156,240.10000610351562,257.989990234375,82030,2025-07-14
