Date,Adj Close_EPL.NS,Close_EPL.NS,High_EPL.NS,Low_EPL.NS,Open_EPL.NS,Volume_EPL.NS,Date
2022-06-27,147.26565551757812,157.5500030517578,160.0,147.39999389648438,153.0,1871252,2022-06-27
2022-07-04,154.22933959960938,165.0,166.0,152.10000610351562,158.5,1138171,2022-07-04
2022-07-11,170.49354553222656,182.39999389648438,187.0,164.5500030517578,165.3000030517578,1505576,2022-07-11
2022-07-18,173.0640106201172,185.14999389648438,188.5,174.39999389648438,181.14999389648438,1887037,2022-07-18
2022-07-25,162.5483856201172,173.89999389648438,188.0,165.5,184.0,3153289,2022-07-25
2022-08-01,157.0845947265625,166.10000610351562,181.9499969482422,164.10000610351562,174.0,6957455,2022-08-01
2022-08-08,155.94972229003906,164.89999389648438,167.8000030517578,164.14999389648438,167.5,2580410,2022-08-08
2022-08-15,155.57144165039062,164.5,166.5,162.0,164.89999389648438,963775,2022-08-15
2022-08-22,156.99002075195312,166.0,171.60000610351562,162.0500030517578,164.5,1094443,2022-08-22
2022-08-29,160.77291870117188,170.0,172.8000030517578,161.0500030517578,162.0,3338040,2022-08-29
2022-09-05,162.23880004882812,171.5500030517578,181.10000610351562,166.25,171.9499969482422,6122224,2022-09-05
2022-09-12,162.04966735839844,171.35000610351562,176.9499969482422,167.0,173.6999969482422,1275847,2022-09-12
2022-09-19,154.67303466796875,163.5500030517578,176.5,163.0,170.5,797068,2022-09-19
2022-09-26,166.68368530273438,176.25,178.0500030517578,156.25,163.0,2163869,2022-09-26
2022-10-03,154.86215209960938,163.75,176.0,157.0,176.0,1084610,2022-10-03
2022-10-10,148.10025024414062,156.60000610351562,165.85000610351562,155.0,163.0,1244029,2022-10-10
2022-10-17,149.3296661376953,157.89999389648438,160.75,154.35000610351562,157.0,528982,2022-10-17
2022-10-24,149.235107421875,157.8000030517578,161.0500030517578,157.10000610351562,159.4499969482422,194652,2022-10-24
2022-10-31,143.8917694091797,152.14999389648438,158.35000610351562,151.5500030517578,157.8000030517578,900731,2022-10-31
2022-11-07,143.22976684570312,151.4499969482422,156.14999389648438,148.0500030517578,153.5,1736372,2022-11-07
2022-11-14,151.41026306152344,160.10000610351562,161.89999389648438,150.10000610351562,150.9499969482422,1866683,2022-11-14
2022-11-21,155.26950073242188,161.85000610351562,164.9499969482422,153.0,159.85000610351562,1371763,2022-11-21
2022-11-28,153.44676208496094,159.9499969482422,171.5,159.0,161.85000610351562,2024975,2022-11-28
2022-12-05,157.33209228515625,164.0,167.85000610351562,158.0500030517578,162.0,1612770,2022-12-05
2022-12-12,183.2822723388672,191.0500030517578,193.39999389648438,162.0500030517578,165.0,12973952,2022-12-12
2022-12-19,156.75648498535156,163.39999389648438,192.0,157.5500030517578,192.0,4166229,2022-12-19
2022-12-26,163.7117156982422,170.64999389648438,176.64999389648438,160.5500030517578,164.8000030517578,2624424,2022-12-26
2023-01-02,160.64183044433594,167.4499969482422,174.5500030517578,166.0500030517578,170.64999389648438,964458,2023-01-02
2023-01-09,161.0735321044922,167.89999389648438,171.39999389648438,161.64999389648438,171.39999389648438,1482772,2023-01-09
2023-01-16,154.35812377929688,160.89999389648438,169.39999389648438,160.0,167.9499969482422,3661391,2023-01-16
2023-01-23,145.10047912597656,151.25,163.14999389648438,149.60000610351562,160.9499969482422,3498584,2023-01-23
2023-01-30,146.5395050048828,152.75,160.5,147.0,152.25,3994038,2023-01-30
2023-02-06,153.92642211914062,160.4499969482422,162.6999969482422,148.6999969482422,154.0,4008614,2023-02-06
2023-02-13,149.1297149658203,155.4499969482422,160.75,152.89999389648438,160.4499969482422,968325,2023-02-13
2023-02-20,154.02236938476562,160.5500030517578,167.4499969482422,153.5,155.5,3083822,2023-02-20
2023-02-27,158.00363159179688,164.6999969482422,165.4499969482422,156.1999969482422,160.39999389648438,1107851,2023-02-27
2023-03-06,154.64593505859375,161.1999969482422,168.1999969482422,160.25,164.6999969482422,825676,2023-03-06
2023-03-13,149.705322265625,156.0500030517578,161.0,154.5,160.0500030517578,1075757,2023-03-13
2023-03-20,149.94515991210938,156.3000030517578,161.0,151.9499969482422,155.85000610351562,753284,2023-03-20
2023-03-27,155.60525512695312,162.1999969482422,166.39999389648438,155.5500030517578,155.8000030517578,4314769,2023-03-27
2023-04-03,155.70120239257812,162.3000030517578,163.35000610351562,158.1999969482422,161.75,531954,2023-04-03
2023-04-10,152.53536987304688,159.0,162.6999969482422,157.5,161.0500030517578,756390,2023-04-10
2023-04-17,155.4613800048828,162.0500030517578,165.89999389648438,158.10000610351562,161.39999389648438,1410898,2023-04-17
2023-04-24,167.83688354492188,174.9499969482422,177.1999969482422,159.75,162.10000610351562,4153730,2023-04-24
2023-05-01,167.02145385742188,174.10000610351562,178.64999389648438,168.75,174.9499969482422,1616829,2023-05-01
2023-05-08,181.07579040527344,188.75,196.1999969482422,171.10000610351562,175.85000610351562,18534344,2023-05-08
2023-05-15,181.3156280517578,189.0,204.89999389648438,185.0500030517578,188.9499969482422,12898939,2023-05-15
2023-05-22,179.7806854248047,187.39999389648438,195.75,179.75,187.0,3225599,2023-05-22
2023-05-29,192.1562042236328,200.3000030517578,209.39999389648438,178.5,188.0,27521846,2023-05-29
2023-06-05,192.7318115234375,200.89999389648438,205.5500030517578,196.10000610351562,201.89999389648438,5663293,2023-06-05
2023-06-12,196.13746643066406,204.4499969482422,208.10000610351562,197.8000030517578,202.6999969482422,5532276,2023-06-12
2023-06-19,198.29598999023438,206.6999969482422,216.0,199.8000030517578,206.0,7348585,2023-06-19
2023-06-26,205.92276000976562,214.64999389648438,223.0,203.0,207.6999969482422,8969996,2023-06-26
2023-07-03,208.03330993652344,216.85000610351562,227.5500030517578,211.0500030517578,215.0,6033378,2023-07-03
2023-07-10,211.67880249023438,220.64999389648438,223.89999389648438,216.1999969482422,216.85000610351562,2985948,2023-07-10
2023-07-17,214.84463500976562,223.9499969482422,226.0,217.10000610351562,221.5,2781334,2023-07-17
2023-07-24,218.01046752929688,227.25,236.14999389648438,220.5,224.0500030517578,4026008,2023-07-24
2023-07-31,207.6016082763672,216.39999389648438,233.9499969482422,212.8000030517578,228.0,4722135,2023-07-31
2023-08-07,193.4220428466797,199.60000610351562,223.5,198.0,216.9499969482422,5574808,2023-08-07
2023-08-14,190.17572021484375,196.25,206.85000610351562,190.8000030517578,200.0,3861793,2023-08-14
2023-08-21,193.08287048339844,199.25,206.25,196.1999969482422,198.8000030517578,4157699,2023-08-21
2023-08-28,189.8365478515625,195.89999389648438,204.0,194.64999389648438,200.6999969482422,2821857,2023-08-28
2023-09-04,203.2578887939453,209.75,215.64999389648438,196.5500030517578,198.4499969482422,8943527,2023-09-04
2023-09-11,192.4530029296875,198.60000610351562,213.0,197.10000610351562,212.0,3524570,2023-09-11
2023-09-18,186.49334716796875,192.4499969482422,202.25,191.64999389648438,201.0,1856494,2023-09-18
2023-09-25,180.9213104248047,186.6999969482422,194.5,184.60000610351562,194.5,2678574,2023-09-25
2023-10-02,186.20263671875,192.14999389648438,197.0,186.6999969482422,186.6999969482422,3676314,2023-10-02
2023-10-09,189.78810119628906,195.85000610351562,197.25,187.10000610351562,190.4499969482422,2117980,2023-10-09
2023-10-16,188.9644317626953,195.0,198.9499969482422,192.39999389648438,195.0,1771392,2023-10-16
2023-10-23,177.82037353515625,183.5,195.64999389648438,178.35000610351562,195.64999389648438,2261004,2023-10-23
2023-10-30,183.87692260742188,189.75,198.5,180.0,181.3000030517578,2976364,2023-10-30
2023-11-06,186.78404235839844,192.75,203.89999389648438,190.6999969482422,190.6999969482422,5728793,2023-11-06
2023-11-13,185.08824157714844,191.0,197.0,190.0500030517578,194.8000030517578,2731939,2023-11-13
2023-11-20,192.5983428955078,198.75,204.85000610351562,191.0500030517578,192.0,7808867,2023-11-20
2023-11-27,192.36322021484375,196.3000030517578,200.64999389648438,195.10000610351562,198.75,2080871,2023-11-27
2023-12-04,194.02911376953125,198.0,203.89999389648438,196.0500030517578,199.0,5066455,2023-12-04
2023-12-11,200.5947265625,204.6999969482422,213.14999389648438,197.0,198.89999389648438,9562053,2023-12-11
2023-12-18,193.39215087890625,197.35000610351562,206.60000610351562,189.39999389648438,204.89999389648438,3362173,2023-12-18
2023-12-25,197.85089111328125,201.89999389648438,203.75,196.1999969482422,197.35000610351562,2196056,2023-12-25
2024-01-01,196.82196044921875,200.85000610351562,206.1999969482422,195.9499969482422,202.4499969482422,3233033,2024-01-01
2024-01-08,193.19615173339844,197.14999389648438,202.25,195.3000030517578,201.0,4655263,2024-01-08
2024-01-15,193.9801025390625,197.9499969482422,204.8000030517578,195.4499969482422,197.14999389648438,4881652,2024-01-15
2024-01-22,194.22509765625,198.1999969482422,205.9499969482422,195.6999969482422,197.9499969482422,2803117,2024-01-22
2024-01-29,190.25631713867188,194.14999389648438,204.6999969482422,193.5,199.60000610351562,3847779,2024-01-29
2024-02-05,190.01132202148438,193.89999389648438,206.39999389648438,191.0500030517578,194.5,6044157,2024-02-05
2024-02-12,189.1783905029297,193.0500030517578,197.5,190.14999389648438,196.0500030517578,2768009,2024-02-12
2024-02-19,187.75746154785156,191.60000610351562,196.25,188.8000030517578,194.5,2580468,2024-02-19
2024-02-26,186.3855438232422,190.1999969482422,195.6999969482422,185.60000610351562,191.60000610351562,2585745,2024-02-26
2024-03-04,181.58380126953125,185.3000030517578,194.8000030517578,181.8000030517578,193.0,2400920,2024-03-04
2024-03-11,184.1806640625,187.9499969482422,191.85000610351562,181.5,186.6999969482422,3944632,2024-03-11
2024-03-18,179.37893676757812,183.0500030517578,189.89999389648438,180.1999969482422,187.1999969482422,2743084,2024-03-18
2024-03-25,175.7041473388672,179.3000030517578,184.39999389648438,178.35000610351562,183.0500030517578,1570218,2024-03-25
2024-04-01,185.6995849609375,189.5,191.5,179.89999389648438,179.89999389648438,3484462,2024-04-01
2024-04-08,182.2207794189453,185.9499969482422,193.5,185.25,191.0,1529876,2024-04-08
2024-04-15,173.69525146484375,177.25,183.75,176.0,181.25,3242470,2024-04-15
2024-04-22,178.2519989013672,181.89999389648438,183.60000610351562,175.14999389648438,179.0,4492724,2024-04-22
2024-04-29,177.7620086669922,181.39999389648438,184.35000610351562,179.8000030517578,181.8000030517578,1611591,2024-04-29
2024-05-06,186.48353576660156,190.3000030517578,199.75,182.0,182.3000030517578,11216802,2024-05-06
2024-05-13,193.2451629638672,197.1999969482422,198.0,185.35000610351562,191.35000610351562,3330613,2024-05-13
2024-05-20,187.70846557617188,191.5500030517578,197.5,191.25,195.1999969482422,1286698,2024-05-20
2024-05-27,178.74197387695312,182.39999389648438,191.35000610351562,178.64999389648438,191.35000610351562,3506140,2024-05-27
2024-06-03,178.44798278808594,182.10000610351562,186.89999389648438,169.60000610351562,186.89999389648438,4310673,2024-06-03
2024-06-10,191.7360382080078,195.66000366210938,197.25,182.30999755859375,183.14999389648438,4782262,2024-06-10
2024-06-17,190.17794799804688,194.07000732421875,202.1999969482422,191.42999267578125,198.0,4799118,2024-06-17
2024-06-24,194.07810974121094,198.0500030517578,204.25,191.0,194.75999450683594,8068632,2024-06-24
2024-07-01,224.1918182373047,228.77999877929688,235.8000030517578,198.0500030517578,199.60000610351562,35045563,2024-07-01
2024-07-08,229.06214904785156,233.75,241.89999389648438,225.00999450683594,230.0,12936864,2024-07-08
2024-07-15,216.79322814941406,221.22999572753906,238.85000610351562,218.11000061035156,233.89999389648438,4326912,2024-07-15
2024-07-22,217.8123779296875,222.27000427246094,230.8699951171875,207.44000244140625,220.0,4053214,2024-07-22
2024-07-29,216.27386474609375,220.6999969482422,234.7899932861328,215.1999969482422,223.10000610351562,4287368,2024-07-29
2024-08-05,212.05030822753906,216.38999938964844,222.8800048828125,207.39999389648438,214.4499969482422,4695322,2024-08-05
2024-08-12,244.66287231445312,249.6699981689453,259.0,213.16000366210938,216.0,55507127,2024-08-12
2024-08-19,247.23524475097656,249.6300048828125,263.0,245.5,251.0,12849995,2024-08-19
2024-08-26,246.70040893554688,249.08999633789062,266.3999938964844,243.6300048828125,251.2899932861328,12693450,2024-08-26
2024-09-02,252.37545776367188,254.82000732421875,261.2900085449219,242.5500030517578,252.0,8788864,2024-09-02
2024-09-09,256.12908935546875,258.6099853515625,269.0,242.3000030517578,257.70001220703125,25500821,2024-09-09
2024-09-16,245.07614135742188,247.4499969482422,259.20001220703125,239.3300018310547,259.04998779296875,6583150,2024-09-16
2024-09-23,252.60324096679688,255.0500030517578,259.79998779296875,242.5,249.3000030517578,7877936,2024-09-23
2024-09-30,257.60479736328125,260.1000061035156,273.3500061035156,253.1999969482422,257.54998779296875,12717851,2024-09-30
2024-10-07,260.8731384277344,263.3999938964844,273.0,250.5,259.95001220703125,10955504,2024-10-07
2024-10-14,267.21173095703125,269.79998779296875,277.29998779296875,257.54998779296875,262.70001220703125,11137089,2024-10-14
2024-10-21,250.27578735351562,252.6999969482422,276.3999938964844,249.6999969482422,269.79998779296875,5133261,2024-10-21
2024-10-28,269.1925354003906,271.79998779296875,274.1000061035156,250.60000610351562,253.3000030517578,3876444,2024-10-28
2024-11-04,259.6351318359375,262.1499938964844,280.1000061035156,259.29998779296875,271.75,6715745,2024-11-04
2024-11-11,264.1414794921875,266.70001220703125,275.04998779296875,251.39999389648438,261.95001220703125,7483396,2024-11-11
2024-11-18,258.1000061035156,260.6000061035156,268.5,249.35000610351562,266.70001220703125,3065424,2024-11-18
2024-11-25,253.64317321777344,256.1000061035156,276.0,252.25,263.0,4647866,2024-11-25
2024-12-02,272.6000061035156,272.6000061035156,289.8999938964844,256.3999938964844,256.3999938964844,18876217,2024-12-02
2024-12-09,277.8999938964844,277.8999938964844,282.95001220703125,271.5,274.3999938964844,5312551,2024-12-09
2024-12-16,265.25,265.25,288.3999938964844,261.3500061035156,280.6499938964844,4967560,2024-12-16
2024-12-23,264.70001220703125,264.70001220703125,268.5,257.1000061035156,264.75,1460024,2024-12-23
2024-12-30,267.45001220703125,267.45001220703125,273.5,255.0500030517578,265.0,2490349,2024-12-30
2025-01-06,248.60000610351562,248.60000610351562,271.1499938964844,240.64999389648438,268.8999938964844,4996358,2025-01-06
2025-01-13,229.10000610351562,229.10000610351562,246.35000610351562,226.5500030517578,245.4499969482422,2732108,2025-01-13
2025-01-20,215.25,215.25,246.1999969482422,214.1999969482422,232.5,4238317,2025-01-20
2025-01-27,215.9199981689453,215.9199981689453,229.1999969482422,202.0500030517578,215.0,4670727,2025-01-27
2025-02-03,241.6699981689453,241.6699981689453,244.7899932861328,210.6999969482422,216.0,5057832,2025-02-03
2025-02-10,251.9199981689453,251.9199981689453,261.3699951171875,230.3000030517578,241.69000244140625,6891323,2025-02-10
2025-02-17,237.55999755859375,237.55999755859375,251.22999572753906,231.0,248.35000610351562,2677363,2025-02-17
2025-02-24,195.83999633789062,195.83999633789062,237.82000732421875,193.64999389648438,234.3699951171875,5463712,2025-02-24
2025-03-03,207.07000732421875,207.07000732421875,208.25,188.60000610351562,198.50999450683594,3803794,2025-03-03
2025-03-10,188.7899932861328,188.7899932861328,209.0,186.50999450683594,207.08999633789062,2978485,2025-03-10
2025-03-17,203.9600067138672,203.9600067138672,209.74000549316406,187.8300018310547,189.83999633789062,3295463,2025-03-17
2025-03-24,201.7100067138672,201.7100067138672,214.89999389648438,200.0,205.1999969482422,4469649,2025-03-24
2025-03-31,188.42999267578125,188.42999267578125,206.60000610351562,186.60000610351562,201.7100067138672,5163921,2025-03-31
2025-04-07,184.60000610351562,184.60000610351562,189.5,175.27999877929688,181.1699981689453,3001381,2025-04-07
2025-04-14,198.9499969482422,198.9499969482422,203.5,184.60000610351562,184.60000610351562,2324728,2025-04-14
2025-04-21,193.64999389648438,193.64999389648438,202.8000030517578,190.10000610351562,200.89999389648438,3138535,2025-04-21
2025-04-28,188.25999450683594,188.25999450683594,196.72000122070312,187.99000549316406,192.5,3207791,2025-04-28
2025-05-05,208.07000732421875,208.07000732421875,209.6999969482422,188.80999755859375,189.0,6826987,2025-05-05
2025-05-12,234.6199951171875,234.6199951171875,235.0,211.8000030517578,212.0,10227522,2025-05-12
2025-05-19,238.17999267578125,238.17999267578125,245.0,229.02000427246094,240.0,6019033,2025-05-19
2025-05-26,247.0,247.0,250.0,235.0,235.0,5952402,2025-05-26
2025-06-02,239.91000366210938,239.91000366210938,254.0,233.72000122070312,247.99000549316406,4819549,2025-06-02
2025-06-09,243.4600067138672,243.4600067138672,245.8800048828125,234.00999450683594,241.49000549316406,2982559,2025-06-09
2025-06-16,233.72999572753906,233.72999572753906,247.3000030517578,229.0399932861328,243.4499969482422,3896168,2025-06-16
2025-06-23,241.6300048828125,241.6300048828125,242.24000549316406,231.50999450683594,233.64999389648438,1920334,2025-06-23
2025-06-30,236.77999877929688,236.77999877929688,251.0,236.0,241.75,2168649,2025-06-30
2025-07-07,236.25,236.25,237.5500030517578,228.16000366210938,236.77999877929688,2542812,2025-07-07
2025-07-14,236.3800048828125,236.3800048828125,238.9499969482422,235.0,238.1999969482422,589384,2025-07-14
