Date,Adj Close_APLLTD.NS,Close_APLLTD.NS,High_APLLTD.NS,Low_APLLTD.NS,Open_APLLTD.NS,Volume_APLLTD.NS,Date
2021-11-29,778.0656127929688,807.7999877929688,822.0,781.2000122070312,796.7999877929688,1640148,2021-11-29
2021-12-06,780.8107299804688,810.6500244140625,825.0,790.0,807.7999877929688,1855987,2021-12-06
2021-12-13,720.5631103515625,748.0999755859375,821.0,743.8499755859375,820.0999755859375,1557411,2021-12-13
2021-12-20,739.9232177734375,768.2000122070312,793.0,727.1500244140625,740.5,2122117,2021-12-20
2021-12-27,772.3828125,801.9000244140625,816.0,755.0,764.5,1380490,2021-12-27
2022-01-03,776.9097290039062,806.5999755859375,848.5499877929688,798.3499755859375,802.0,3024815,2022-01-03
2022-01-10,773.1533203125,802.7000122070312,828.4500122070312,801.2000122070312,814.6500244140625,1648726,2022-01-10
2022-01-17,745.6060180664062,774.0999755859375,809.8499755859375,768.0,809.8499755859375,1074749,2022-01-17
2022-01-24,718.588623046875,746.0499877929688,776.0,714.0,774.0999755859375,1142286,2022-01-24
2022-01-31,720.0333251953125,747.5499877929688,775.0,745.9000244140625,749.9000244140625,556453,2022-01-31
2022-02-07,724.704833984375,752.4000244140625,772.5,723.4000244140625,747.5499877929688,1888051,2022-02-07
2022-02-14,674.42626953125,700.2000122070312,751.9000244140625,697.0499877929688,750.0,1540053,2022-02-14
2022-02-21,699.0358276367188,725.75,729.2000122070312,678.2999877929688,699.0,1744264,2022-02-21
2022-02-28,686.03271484375,712.25,749.5499877929688,709.0,718.5,890148,2022-02-28
2022-03-07,706.7894897460938,733.7999877929688,735.7999877929688,695.4000244140625,701.0,1374442,2022-03-07
2022-03-14,699.6619262695312,726.4000244140625,742.4500122070312,724.5999755859375,733.7999877929688,602950,2022-03-14
2022-03-21,729.71337890625,757.5999755859375,775.1500244140625,725.7999877929688,730.2000122070312,1960672,2022-03-21
2022-03-28,724.9456787109375,752.6500244140625,769.0,739.5,763.5,1192586,2022-03-28
2022-04-04,743.1499633789062,771.5499877929688,784.2000122070312,752.6500244140625,755.0,1360110,2022-04-04
2022-04-11,741.8014526367188,770.1500244140625,781.5999755859375,758.0999755859375,772.0,419279,2022-04-11
2022-04-18,738.4303588867188,766.6500244140625,777.9500122070312,741.9500122070312,770.0,759618,2022-04-18
2022-04-25,752.3966064453125,781.1500244140625,792.9000244140625,752.75,764.0,1479289,2022-04-25
2022-05-02,698.3133544921875,725.0,792.0,707.0999755859375,761.6500244140625,2182474,2022-05-02
2022-05-09,714.2542114257812,741.5499877929688,751.5999755859375,712.3499755859375,718.4000244140625,1387921,2022-05-09
2022-05-16,725.764404296875,753.5,760.0,730.4500122070312,743.0,1144952,2022-05-16
2022-05-23,706.6931762695312,733.7000122070312,775.25,726.4500122070312,753.5,653196,2022-05-23
2022-05-30,703.9962768554688,730.9000244140625,741.4000244140625,717.2000122070312,735.0,390235,2022-05-30
2022-06-06,704.7186279296875,731.6500244140625,749.0,715.0499877929688,730.9000244140625,524080,2022-06-06
2022-06-13,694.0753784179688,720.5999755859375,742.0,708.3499755859375,727.9000244140625,420948,2022-06-13
2022-06-20,699.8544921875,726.5999755859375,742.2000122070312,703.2000122070312,716.0499877929688,370839,2022-06-20
2022-06-27,703.0330810546875,729.9000244140625,757.8499755859375,717.0,730.25,1106174,2022-06-27
2022-07-04,705.9708251953125,732.9500122070312,747.6500244140625,720.0,728.0,288671,2022-07-04
2022-07-11,677.4121704101562,703.2999877929688,745.0,700.0,733.0,289284,2022-07-11
2022-07-18,681.794677734375,707.8499755859375,718.4000244140625,700.4500122070312,705.0,240763,2022-07-18
2022-07-25,676.1600341796875,702.0,709.5499877929688,685.0,708.0,401800,2022-07-25
2022-08-01,647.890380859375,672.6500244140625,707.9000244140625,670.0999755859375,705.0,734196,2022-08-01
2022-08-08,628.4820556640625,652.5,679.0,648.2999877929688,679.0,465349,2022-08-08
2022-08-15,627.8078002929688,651.7999877929688,669.9500122070312,650.0,652.5,378286,2022-08-15
2022-08-22,636.7108154296875,651.0,663.75,641.9500122070312,653.6500244140625,383232,2022-08-22
2022-08-29,629.7666625976562,643.9000244140625,663.0999755859375,641.0499877929688,645.0,428074,2022-08-29
2022-09-05,622.0400390625,636.0,647.2999877929688,631.5999755859375,647.2999877929688,469545,2022-09-05
2022-09-12,596.512939453125,609.9000244140625,641.5499877929688,598.0,636.0,837057,2022-09-12
2022-09-19,595.9749145507812,609.3499755859375,620.0,599.9500122070312,610.7999877929688,648085,2022-09-19
2022-09-26,591.378173828125,604.6500244140625,609.25,577.75,605.0,556911,2022-09-26
2022-10-03,603.9461059570312,617.5,629.4000244140625,605.0,605.0,426860,2022-10-03
2022-10-10,559.2492065429688,571.7999877929688,617.2999877929688,570.0,611.9000244140625,706561,2022-10-10
2022-10-17,531.5214233398438,543.4500122070312,575.0499877929688,540.0,568.0,826892,2022-10-17
2022-10-24,537.4386596679688,549.5,558.75,542.25,550.0,377602,2022-10-24
2022-10-31,642.1878662109375,656.5999755859375,675.0,548.5,552.1500244140625,4138882,2022-10-31
2022-11-07,625.267578125,639.2999877929688,654.0,605.0,650.5999755859375,1153516,2022-11-07
2022-11-14,612.2106323242188,625.9500122070312,652.75,620.0,640.0,485649,2022-11-14
2022-11-21,584.7273559570312,597.8499755859375,634.4000244140625,596.0499877929688,629.0,994995,2022-11-21
2022-11-28,585.5587768554688,598.7000122070312,607.9000244140625,591.7999877929688,600.0,328552,2022-11-28
2022-12-05,582.7713012695312,595.8499755859375,608.5999755859375,585.0,601.9000244140625,331389,2022-12-05
2022-12-12,570.3989868164062,583.2000122070312,603.0,579.9000244140625,598.2000122070312,221200,2022-12-12
2022-12-19,567.3180541992188,580.0499877929688,604.75,562.8499755859375,583.0,489804,2022-12-19
2022-12-26,560.3250732421875,572.9000244140625,600.0,571.9500122070312,585.0,261454,2022-12-26
2023-01-02,548.9796142578125,561.2999877929688,582.9000244140625,561.0,575.7999877929688,458045,2023-01-02
2023-01-09,543.0135498046875,555.2000122070312,567.0,552.7000122070312,564.8499755859375,515026,2023-01-09
2023-01-16,542.4266967773438,554.5999755859375,561.0499877929688,550.0,557.9500122070312,213267,2023-01-16
2023-01-23,526.7778930664062,538.5999755859375,560.0,532.0,556.4000244140625,224109,2023-01-23
2023-01-30,523.4036865234375,535.1500244140625,554.2000122070312,525.25,538.5999755859375,362904,2023-01-30
2023-02-06,513.1340942382812,524.6500244140625,536.0,518.2999877929688,535.1500244140625,386075,2023-02-06
2023-02-13,494.1599426269531,505.25,524.9500122070312,494.79998779296875,524.6500244140625,572623,2023-02-13
2023-02-20,519.63818359375,531.2999877929688,535.0,504.3999938964844,505.25,1053592,2023-02-20
2023-02-27,491.7148132324219,502.75,529.9000244140625,476.5,527.0,834155,2023-02-27
2023-03-06,487.99822998046875,498.95001220703125,529.75,494.0,505.29998779296875,426430,2023-03-06
2023-03-13,468.97515869140625,479.5,502.6000061035156,477.25,498.0,538568,2023-03-13
2023-03-20,474.1098937988281,484.75,500.0,476.04998779296875,480.1499938964844,356740,2023-03-20
2023-03-27,485.4552917480469,496.3500061035156,509.3999938964844,462.29998779296875,483.0,1766465,2023-03-27
2023-04-03,497.338623046875,508.5,521.9000244140625,488.0,492.75,613225,2023-04-03
2023-04-10,513.5253295898438,525.0499877929688,526.75,500.1000061035156,508.8999938964844,338870,2023-04-10
2023-04-17,525.40869140625,537.2000122070312,548.7999877929688,517.0499877929688,527.6500244140625,337528,2023-04-17
2023-04-24,543.9427490234375,556.1500244140625,571.3499755859375,532.2999877929688,540.0,807803,2023-04-24
2023-05-01,542.5245361328125,554.7000122070312,568.0,545.75,556.1500244140625,553978,2023-05-01
2023-05-08,550.0555419921875,562.4000244140625,599.0,557.4500122070312,564.0,1750445,2023-05-08
2023-05-15,539.248046875,551.3499755859375,581.9500122070312,547.0,562.0,313312,2023-05-15
2023-05-22,534.40673828125,546.4000244140625,565.0499877929688,543.0499877929688,552.0,606813,2023-05-22
2023-05-29,541.693115234375,553.8499755859375,562.4000244140625,542.4000244140625,549.0999755859375,352978,2023-05-29
2023-06-05,576.6095581054688,589.5499877929688,604.8499755859375,545.0,556.6500244140625,2796966,2023-06-05
2023-06-12,602.332275390625,615.8499755859375,622.0,577.25,595.0,1066781,2023-06-12
2023-06-19,590.9869384765625,604.25,625.0,600.5,615.7999877929688,567109,2023-06-19
2023-06-26,622.4312744140625,636.4000244140625,663.8499755859375,605.0,607.4000244140625,2094077,2023-06-26
2023-07-03,642.4813232421875,656.9000244140625,663.0,621.6500244140625,641.9000244140625,906800,2023-07-03
2023-07-10,643.7527465820312,658.2000122070312,666.9500122070312,641.25,656.9500122070312,472962,2023-07-10
2023-07-17,675.5882568359375,690.75,720.0,652.2000122070312,663.9000244140625,3220906,2023-07-17
2023-07-24,760.1407470703125,777.2000122070312,793.5,682.2999877929688,694.25,2978021,2023-07-24
2023-07-31,771.6986083984375,780.4000244140625,796.2999877929688,748.0,778.0,1398578,2023-07-31
2023-08-07,780.1038208007812,788.9000244140625,797.2000122070312,778.0,793.7999877929688,709880,2023-08-07
2023-08-14,771.9952392578125,780.7000122070312,798.0,734.6500244140625,782.0,1478853,2023-08-14
2023-08-21,745.7412719726562,754.1500244140625,785.3499755859375,736.5999755859375,778.9500122070312,534091,2023-08-21
2023-08-28,761.9089965820312,770.5,779.75,749.0,754.1500244140625,458126,2023-08-28
2023-09-04,755.9264526367188,764.4500122070312,789.8499755859375,761.0499877929688,771.75,527606,2023-09-04
2023-09-11,775.8023071289062,784.5499877929688,799.9500122070312,741.5499877929688,768.5,758516,2023-09-11
2023-09-18,743.8130493164062,752.2000122070312,826.75,745.0,788.5,1395056,2023-09-18
2023-09-25,775.7034301757812,784.4500122070312,789.0,742.5499877929688,755.0,456709,2023-09-25
2023-10-02,764.2327270507812,772.8499755859375,798.0,770.25,784.4500122070312,903983,2023-10-02
2023-10-09,791.9700317382812,800.9000244140625,820.4000244140625,756.0,765.7999877929688,2132533,2023-10-09
2023-10-16,789.3001098632812,798.2000122070312,839.0,792.0499877929688,804.5,994510,2023-10-16
2023-10-23,738.918212890625,747.25,800.9500122070312,720.0,797.8499755859375,579898,2023-10-23
2023-10-30,719.3389892578125,727.4500122070312,750.0,707.1500244140625,749.0999755859375,692300,2023-10-30
2023-11-06,718.4984130859375,726.5999755859375,751.9500122070312,722.5,730.25,756210,2023-11-06
2023-11-13,729.0791625976562,737.2999877929688,759.0999755859375,730.8499755859375,737.3499755859375,337758,2023-11-13
2023-11-20,717.3612670898438,725.4500122070312,755.25,710.25,735.0,476466,2023-11-20
2023-11-27,742.7747192382812,751.1500244140625,835.4000244140625,714.75,725.4500122070312,5643548,2023-11-27
2023-12-04,764.974365234375,773.5999755859375,795.9500122070312,736.9500122070312,765.8499755859375,807827,2023-12-04
2023-12-11,758.645751953125,767.2000122070312,777.75,750.1500244140625,775.0,373330,2023-12-11
2023-12-18,764.578857421875,773.2000122070312,793.4500122070312,746.0,774.1500244140625,589866,2023-12-18
2023-12-25,750.9327392578125,759.4000244140625,785.0,746.5,773.2000122070312,302968,2023-12-25
2024-01-01,802.6990356445312,811.75,824.9500122070312,756.7000122070312,760.1500244140625,4031591,2024-01-01
2024-01-08,870.73193359375,880.5499877929688,885.8499755859375,787.5499877929688,815.75,2736748,2024-01-08
2024-01-15,932.9306030273438,943.4500122070312,965.0,890.0499877929688,900.0,4308085,2024-01-15
2024-01-22,931.2001342773438,941.7000122070312,993.5999755859375,931.7999877929688,943.4500122070312,1147063,2024-01-22
2024-01-29,946.72509765625,957.4000244140625,974.7000122070312,892.0,941.7000122070312,2004247,2024-01-29
2024-02-05,956.811279296875,967.5999755859375,1037.949951171875,948.0,962.4000244140625,1847557,2024-02-05
2024-02-12,992.1132202148438,1003.2999877929688,1015.0,944.0499877929688,967.5,597431,2024-02-12
2024-02-19,1036.660888671875,1048.3499755859375,1094.0,987.2999877929688,1003.2000122070312,1364710,2024-02-19
2024-02-26,1043.23681640625,1055.0,1080.0,1012.0,1050.25,576601,2024-02-26
2024-03-04,988.1083984375,999.25,1052.3499755859375,992.75,1043.0,542799,2024-03-04
2024-03-11,936.1937866210938,946.75,999.0,901.7999877929688,997.2999877929688,600925,2024-03-11
2024-03-18,946.72509765625,957.4000244140625,978.9000244140625,924.25,951.7000122070312,630505,2024-03-18
2024-03-25,973.8195190429688,984.7999877929688,997.3499755859375,947.2999877929688,957.4000244140625,335309,2024-03-25
2024-04-01,997.3046875,1008.5499877929688,1049.0,984.7999877929688,984.7999877929688,714572,2024-04-01
2024-04-08,971.64404296875,982.5999755859375,1023.9000244140625,972.5999755859375,1013.5499877929688,413034,2024-04-08
2024-04-15,927.887451171875,938.3499755859375,980.0,913.9500122070312,970.0,354139,2024-04-15
2024-04-22,979.208740234375,990.25,1010.7000122070312,933.5,940.0,590422,2024-04-22
2024-04-29,1012.879150390625,1024.300048828125,1050.800048828125,984.75,998.0,843689,2024-04-29
2024-05-06,964.7221069335938,975.5999755859375,1036.0,954.25,1027.449951171875,831915,2024-05-06
2024-05-13,956.9596557617188,967.75,994.9000244140625,951.0,990.0499877929688,334336,2024-05-13
2024-05-20,939.358154296875,949.9500122070312,969.6500244140625,941.0,959.9000244140625,263985,2024-05-20
2024-05-27,912.8074340820312,923.0999755859375,974.75,919.0,950.0,482191,2024-05-27
2024-06-03,905.7866821289062,916.0,940.2000122070312,823.4000244140625,930.0,450564,2024-06-03
2024-06-10,878.296630859375,888.2000122070312,926.9500122070312,881.0,924.0499877929688,460079,2024-06-10
2024-06-17,859.4590454101562,869.1500244140625,915.0,837.7999877929688,888.2000122070312,1636082,2024-06-17
2024-06-24,866.825927734375,876.5999755859375,923.0,869.1500244140625,869.1500244140625,1203251,2024-06-24
2024-07-01,978.0221557617188,989.0499877929688,1018.0,880.4500122070312,880.5,2272131,2024-07-01
2024-07-08,975.5499877929688,986.5499877929688,1019.5,965.7000122070312,998.0,1082828,2024-07-08
2024-07-15,1068.3536376953125,1080.4000244140625,1119.0,969.5499877929688,993.4500122070312,7435555,2024-07-15
2024-07-22,1216.3499755859375,1216.3499755859375,1224.9000244140625,1070.0,1088.0,5355768,2024-07-22
2024-07-29,1245.050048828125,1245.050048828125,1255.0,1168.050048828125,1225.0,1283840,2024-07-29
2024-08-05,1130.3499755859375,1130.3499755859375,1284.949951171875,1121.0999755859375,1229.9000244140625,1575896,2024-08-05
2024-08-12,1089.449951171875,1089.449951171875,1134.75,1051.8499755859375,1130.3499755859375,947169,2024-08-12
2024-08-19,1101.25,1101.25,1133.449951171875,1058.800048828125,1082.0,681568,2024-08-19
2024-08-26,1059.0999755859375,1059.0999755859375,1157.9000244140625,1025.0999755859375,1134.800048828125,1217149,2024-08-26
2024-09-02,1105.699951171875,1105.699951171875,1174.9000244140625,1040.0,1075.75,1896381,2024-09-02
2024-09-09,1208.25,1208.25,1278.0,1106.8499755859375,1106.8499755859375,5078239,2024-09-09
2024-09-16,1114.949951171875,1114.949951171875,1225.0,1110.050048828125,1225.0,810637,2024-09-16
2024-09-23,1194.8499755859375,1194.8499755859375,1214.3499755859375,1125.0,1125.0,927174,2024-09-23
2024-09-30,1242.8499755859375,1242.8499755859375,1274.8499755859375,1166.0,1200.0,1851575,2024-09-30
2024-10-07,1171.699951171875,1171.699951171875,1303.9000244140625,1153.050048828125,1261.5,1637306,2024-10-07
2024-10-14,1160.199951171875,1160.199951171875,1201.699951171875,1117.550048828125,1172.699951171875,1054123,2024-10-14
2024-10-21,1067.9000244140625,1067.9000244140625,1188.0,1052.449951171875,1170.25,586717,2024-10-21
2024-10-28,1127.050048828125,1127.050048828125,1156.0,1027.9000244140625,1055.050048828125,421016,2024-10-28
2024-11-04,1038.199951171875,1038.199951171875,1152.0,1032.550048828125,1127.050048828125,735236,2024-11-04
2024-11-11,1028.0,1028.0,1062.699951171875,999.9500122070312,1053.75,864312,2024-11-11
2024-11-18,1041.8499755859375,1041.8499755859375,1051.0,992.4000244140625,1002.3499755859375,309990,2024-11-18
2024-11-25,1092.199951171875,1092.199951171875,1122.449951171875,1043.25,1043.25,414457,2024-11-25
2024-12-02,1084.800048828125,1084.800048828125,1123.0,1070.5,1082.9000244140625,434843,2024-12-02
2024-12-09,1062.050048828125,1062.050048828125,1118.9000244140625,1033.5999755859375,1086.0,679725,2024-12-09
2024-12-16,1055.1500244140625,1055.1500244140625,1085.0,1031.0,1046.0999755859375,711325,2024-12-16
2024-12-23,1049.4000244140625,1049.4000244140625,1055.1500244140625,1027.0,1055.1500244140625,306170,2024-12-23
2024-12-30,1053.25,1053.25,1072.8499755859375,1031.050048828125,1049.050048828125,558843,2024-12-30
2025-01-06,1010.0499877929688,1010.0499877929688,1123.949951171875,1000.7000122070312,1062.75,1295578,2025-01-06
2025-01-13,1052.75,1052.75,1062.949951171875,980.4500122070312,1000.0,611077,2025-01-13
2025-01-20,949.9000244140625,949.9000244140625,1067.449951171875,945.5,1030.9000244140625,1035098,2025-01-20
2025-01-27,943.9000244140625,943.9000244140625,955.0,876.0499877929688,941.5499877929688,920576,2025-01-27
2025-02-03,886.6500244140625,886.6500244140625,940.0,865.9000244140625,940.0,1088694,2025-02-03
2025-02-10,818.1500244140625,818.1500244140625,904.0,802.4500122070312,835.0,818465,2025-02-10
2025-02-17,803.4000244140625,803.4000244140625,826.9500122070312,788.1500244140625,816.4500122070312,314246,2025-02-17
2025-02-24,743.6500244140625,743.6500244140625,809.0499877929688,735.0499877929688,803.4000244140625,374431,2025-02-24
2025-03-03,844.6500244140625,844.6500244140625,862.0,725.2000122070312,744.1500244140625,908546,2025-03-03
2025-03-10,827.3499755859375,827.3499755859375,854.75,795.5,845.0,471864,2025-03-10
2025-03-17,952.5999755859375,952.5999755859375,978.9500122070312,818.0,827.3499755859375,4050714,2025-03-17
2025-03-24,929.75,929.75,971.9500122070312,894.1500244140625,926.8499755859375,1273916,2025-03-24
2025-03-31,881.25,881.25,929.75,863.5499877929688,929.75,638075,2025-03-31
2025-04-07,846.4000244140625,846.4000244140625,865.1500244140625,774.4000244140625,775.5,422942,2025-04-07
2025-04-14,849.9000244140625,849.9000244140625,865.5,838.0,846.4000244140625,587254,2025-04-14
2025-04-21,875.4500122070312,875.4500122070312,918.6500244140625,842.2000122070312,856.0,1514682,2025-04-21
2025-04-28,873.7999877929688,873.7999877929688,907.3499755859375,854.8499755859375,877.2000122070312,502866,2025-04-28
2025-05-05,900.75,900.75,913.5,858.7999877929688,877.6500244140625,779108,2025-05-05
2025-05-12,912.9500122070312,912.9500122070312,931.5,875.0,908.9000244140625,430670,2025-05-12
2025-05-19,972.0999755859375,972.0999755859375,1050.0,915.0,919.0,3790793,2025-05-19
2025-05-26,1018.0499877929688,1018.0499877929688,1029.0,969.2999877929688,972.0999755859375,443184,2025-05-26
2025-06-02,987.5999755859375,987.5999755859375,1015.7999877929688,962.2999877929688,1010.0,300128,2025-06-02
2025-06-09,999.0999755859375,999.0999755859375,1041.300048828125,976.0,987.4000244140625,403382,2025-06-09
2025-06-16,934.7000122070312,934.7000122070312,1001.0,923.0999755859375,999.0,612541,2025-06-16
2025-06-23,968.9000244140625,968.9000244140625,988.5,923.2000122070312,940.0999755859375,433374,2025-06-23
2025-06-30,1000.7000122070312,1000.7000122070312,1107.9000244140625,980.2000122070312,989.0,17094720,2025-06-30
2025-07-07,976.5999755859375,976.5999755859375,1012.2999877929688,971.2000122070312,997.0,447132,2025-07-07
2025-07-14,1030.5,1030.5,1044.800048828125,972.2999877929688,976.0,838350,2025-07-14
