Date,Adj Close_ACLGATI.NS,Close_ACLGATI.NS,High_ACLGATI.NS,Low_ACLGATI.NS,Open_ACLGATI.NS,Volume_ACLGATI.NS,Date
2022-02-14,158.1999969482422,158.1999969482422,171.9499969482422,156.0,170.0,4068243,2022-02-14
2022-02-21,148.4499969482422,148.4499969482422,158.64999389648438,140.0500030517578,151.35000610351562,4330871,2022-02-21
2022-02-28,137.9499969482422,137.9499969482422,155.0,137.0,148.4499969482422,2882731,2022-02-28
2022-03-07,139.0,139.0,145.89999389648438,129.1999969482422,137.0,4318968,2022-03-07
2022-03-14,143.5,143.5,145.25,135.0,140.0,2648668,2022-03-14
2022-03-21,163.10000610351562,163.10000610351562,167.35000610351562,142.10000610351562,144.89999389648438,5561542,2022-03-21
2022-03-28,166.6999969482422,166.6999969482422,167.8000030517578,159.9499969482422,164.35000610351562,2999642,2022-03-28
2022-04-04,174.4499969482422,174.4499969482422,176.4499969482422,165.0500030517578,167.0,3702733,2022-04-04
2022-04-11,176.6999969482422,176.6999969482422,182.8000030517578,171.0,174.5,2390491,2022-04-11
2022-04-18,186.0500030517578,186.0500030517578,194.89999389648438,167.0,173.0,8345362,2022-04-18
2022-04-25,171.6999969482422,171.6999969482422,186.64999389648438,169.5,183.8000030517578,3188805,2022-04-25
2022-05-02,156.4499969482422,156.4499969482422,171.35000610351562,153.60000610351562,170.5500030517578,1886688,2022-05-02
2022-05-09,137.5,137.5,157.85000610351562,132.0,157.85000610351562,4101826,2022-05-09
2022-05-16,149.89999389648438,149.89999389648438,151.89999389648438,135.5500030517578,140.0,2951775,2022-05-16
2022-05-23,133.4499969482422,133.4499969482422,148.85000610351562,132.8000030517578,147.0,3706487,2022-05-23
2022-05-30,136.1999969482422,136.1999969482422,141.5,133.8000030517578,135.6999969482422,2002565,2022-05-30
2022-06-06,138.10000610351562,138.10000610351562,143.0,134.10000610351562,136.5,1643878,2022-06-06
2022-06-13,132.85000610351562,132.85000610351562,143.0,131.10000610351562,135.10000610351562,1638169,2022-06-13
2022-06-20,135.0,135.0,138.8000030517578,126.0,133.60000610351562,2058919,2022-06-20
2022-06-27,133.8000030517578,133.8000030517578,139.0,132.4499969482422,137.64999389648438,1129644,2022-06-27
2022-07-04,146.5,146.5,147.5500030517578,133.10000610351562,134.6999969482422,1750193,2022-07-04
2022-07-11,143.89999389648438,143.89999389648438,146.5,139.8000030517578,145.9499969482422,935639,2022-07-11
2022-07-18,147.1999969482422,147.1999969482422,151.5,141.5,144.10000610351562,1833025,2022-07-18
2022-07-25,146.4499969482422,146.4499969482422,148.0,140.5,146.5,936756,2022-07-25
2022-08-01,155.3000030517578,155.3000030517578,169.0,146.4499969482422,147.4499969482422,6256224,2022-08-01
2022-08-08,157.85000610351562,157.85000610351562,163.10000610351562,154.1999969482422,155.6999969482422,1771363,2022-08-08
2022-08-15,165.4499969482422,165.4499969482422,175.35000610351562,156.10000610351562,157.85000610351562,3157999,2022-08-15
2022-08-22,170.35000610351562,170.35000610351562,171.85000610351562,160.0,165.0,2108286,2022-08-22
2022-08-29,174.35000610351562,174.35000610351562,178.5,163.39999389648438,165.0,2289044,2022-08-29
2022-09-05,170.14999389648438,170.14999389648438,176.8000030517578,166.5500030517578,174.35000610351562,1947726,2022-09-05
2022-09-12,186.0500030517578,186.0500030517578,195.10000610351562,168.0500030517578,171.5,10131568,2022-09-12
2022-09-19,177.0,177.0,187.89999389648438,167.5500030517578,186.39999389648438,3983429,2022-09-19
2022-09-26,161.35000610351562,161.35000610351562,175.8000030517578,156.60000610351562,175.0,2641215,2022-09-26
2022-10-03,180.25,180.25,181.0,156.8000030517578,161.25,2446313,2022-10-03
2022-10-10,174.89999389648438,174.89999389648438,186.89999389648438,172.39999389648438,177.0500030517578,2290997,2022-10-10
2022-10-17,165.64999389648438,165.64999389648438,179.5,164.5500030517578,173.60000610351562,1443631,2022-10-17
2022-10-24,178.9499969482422,178.9499969482422,184.5,166.4499969482422,166.5,1850941,2022-10-24
2022-10-31,175.4499969482422,175.4499969482422,182.25,171.1999969482422,179.89999389648438,1828211,2022-10-31
2022-11-07,163.35000610351562,163.35000610351562,176.8000030517578,162.35000610351562,176.8000030517578,1198339,2022-11-07
2022-11-14,163.3000030517578,163.3000030517578,171.0,161.0,163.35000610351562,1219618,2022-11-14
2022-11-21,166.5,166.5,168.75,161.14999389648438,164.60000610351562,929345,2022-11-21
2022-11-28,161.9499969482422,161.9499969482422,170.60000610351562,161.5,166.5,1285867,2022-11-28
2022-12-05,157.0500030517578,157.0500030517578,163.60000610351562,154.0500030517578,163.4499969482422,1159084,2022-12-05
2022-12-12,155.0,155.0,162.6999969482422,154.14999389648438,157.0,1417034,2022-12-12
2022-12-19,135.89999389648438,135.89999389648438,158.3000030517578,134.10000610351562,156.0,1825521,2022-12-19
2022-12-26,144.25,144.25,149.35000610351562,134.5,136.5500030517578,5518003,2022-12-26
2023-01-02,159.1999969482422,159.1999969482422,161.10000610351562,137.60000610351562,144.25,7469300,2023-01-02
2023-01-09,153.25,153.25,157.64999389648438,149.35000610351562,157.0,4857195,2023-01-09
2023-01-16,148.4499969482422,148.4499969482422,156.0,144.0,154.0,2381140,2023-01-16
2023-01-23,140.35000610351562,140.35000610351562,153.75,136.0,148.0,2241990,2023-01-23
2023-01-30,141.5500030517578,141.5500030517578,145.8000030517578,137.3000030517578,139.9499969482422,1746787,2023-01-30
2023-02-06,131.10000610351562,131.10000610351562,143.1999969482422,129.6999969482422,140.35000610351562,2243315,2023-02-06
2023-02-13,118.8499984741211,118.8499984741211,132.9499969482422,118.30000305175781,132.9499969482422,2473008,2023-02-13
2023-02-20,115.44999694824219,115.44999694824219,122.9000015258789,114.0999984741211,119.9000015258789,1752381,2023-02-20
2023-02-27,117.1500015258789,117.1500015258789,120.25,110.5,115.0,2156114,2023-02-27
2023-03-06,112.5,112.5,120.3499984741211,112.0999984741211,117.55000305175781,1820958,2023-03-06
2023-03-13,105.80000305175781,105.80000305175781,113.9000015258789,102.3499984741211,113.0999984741211,2185682,2023-03-13
2023-03-20,103.1500015258789,103.1500015258789,108.69999694824219,101.5,106.0,1448378,2023-03-20
2023-03-27,100.5,100.5,104.30000305175781,97.5,103.0999984741211,2441945,2023-03-27
2023-04-03,115.80000305175781,115.80000305175781,118.0,101.30000305175781,101.30000305175781,4651000,2023-04-03
2023-04-10,116.55000305175781,116.55000305175781,119.4000015258789,113.25,115.80000305175781,1561829,2023-04-10
2023-04-17,117.30000305175781,117.30000305175781,120.5,115.30000305175781,119.0,1667171,2023-04-17
2023-04-24,119.30000305175781,119.30000305175781,121.5,115.4000015258789,117.30000305175781,1365683,2023-04-24
2023-05-01,123.80000305175781,123.80000305175781,129.0,118.30000305175781,119.30000305175781,3027257,2023-05-01
2023-05-08,120.1500015258789,120.1500015258789,124.69999694824219,119.75,124.44999694824219,1199435,2023-05-08
2023-05-15,118.44999694824219,118.44999694824219,122.55000305175781,115.5,120.5,1247256,2023-05-15
2023-05-22,117.0,117.0,122.3499984741211,112.0999984741211,118.0,3323679,2023-05-22
2023-05-29,115.75,115.75,118.9000015258789,114.30000305175781,118.4000015258789,2046592,2023-05-29
2023-06-05,120.94999694824219,120.94999694824219,126.75,114.5,116.0,7043120,2023-06-05
2023-06-12,117.0,117.0,123.30000305175781,116.5999984741211,121.69999694824219,1884555,2023-06-12
2023-06-19,116.0,116.0,118.94999694824219,113.8499984741211,117.5,3794471,2023-06-19
2023-06-26,123.19999694824219,123.19999694824219,125.25,114.0,116.8499984741211,3637442,2023-06-26
2023-07-03,125.44999694824219,125.44999694824219,128.6999969482422,121.4000015258789,123.9000015258789,3785028,2023-07-03
2023-07-10,129.5,129.5,136.3000030517578,122.9000015258789,125.9000015258789,6133691,2023-07-10
2023-07-17,145.89999389648438,145.89999389648438,148.5,126.94999694824219,129.5,9587603,2023-07-17
2023-07-24,145.60000610351562,145.60000610351562,150.0,140.3000030517578,145.60000610351562,4382596,2023-07-24
2023-07-31,151.39999389648438,151.39999389648438,152.39999389648438,139.10000610351562,145.60000610351562,4792191,2023-07-31
2023-08-07,154.0500030517578,154.0500030517578,160.9499969482422,146.75,147.25,9068669,2023-08-07
2023-08-14,154.39999389648438,154.39999389648438,162.39999389648438,148.10000610351562,154.6999969482422,3284327,2023-08-14
2023-08-21,150.5,150.5,156.75,148.39999389648438,154.39999389648438,2101958,2023-08-21
2023-08-28,147.0500030517578,147.0500030517578,153.39999389648438,146.10000610351562,151.6999969482422,1906010,2023-08-28
2023-09-04,150.64999389648438,150.64999389648438,154.89999389648438,145.3000030517578,147.85000610351562,3781815,2023-09-04
2023-09-11,167.5500030517578,167.5500030517578,177.64999389648438,151.0,151.8000030517578,16389045,2023-09-11
2023-09-18,162.14999389648438,162.14999389648438,170.89999389648438,157.8000030517578,165.5,4065580,2023-09-18
2023-09-25,154.25,154.25,163.10000610351562,153.25,163.10000610351562,2216262,2023-09-25
2023-10-02,152.6999969482422,152.6999969482422,156.3000030517578,150.1999969482422,154.25,1468129,2023-10-02
2023-10-09,147.39999389648438,147.39999389648438,152.4499969482422,145.10000610351562,149.3000030517578,1841284,2023-10-09
2023-10-16,153.39999389648438,153.39999389648438,168.3000030517578,148.3000030517578,148.3000030517578,9557887,2023-10-16
2023-10-23,143.64999389648438,143.64999389648438,154.8000030517578,134.3000030517578,154.1999969482422,2489482,2023-10-23
2023-10-30,146.14999389648438,146.14999389648438,149.0,141.5,144.39999389648438,1363033,2023-10-30
2023-11-06,134.9499969482422,134.9499969482422,144.0,133.1999969482422,144.0,2994200,2023-11-06
2023-11-13,134.64999389648438,134.64999389648438,139.64999389648438,134.0500030517578,139.64999389648438,1665082,2023-11-13
2023-11-20,137.10000610351562,137.10000610351562,138.85000610351562,132.1999969482422,135.0,3564649,2023-11-20
2023-11-27,135.64999389648438,135.64999389648438,139.5,134.35000610351562,137.10000610351562,1249320,2023-11-27
2023-12-04,137.10000610351562,137.10000610351562,140.89999389648438,135.85000610351562,137.5,1443922,2023-12-04
2023-12-11,137.0,137.0,141.85000610351562,133.6999969482422,137.85000610351562,1986709,2023-12-11
2023-12-18,120.80000305175781,120.80000305175781,149.0,117.6500015258789,137.5,12657085,2023-12-18
2023-12-25,124.1500015258789,124.1500015258789,127.6500015258789,119.25,120.80000305175781,5260313,2023-12-25
2024-01-01,128.75,128.75,132.8000030517578,124.5,124.80000305175781,4461062,2024-01-01
2024-01-08,130.4499969482422,130.4499969482422,134.5,126.3499984741211,128.1999969482422,3555371,2024-01-08
2024-01-15,126.1500015258789,126.1500015258789,131.3000030517578,123.0,130.4499969482422,1380130,2024-01-15
2024-01-22,123.30000305175781,123.30000305175781,127.69999694824219,121.80000305175781,126.1500015258789,818589,2024-01-22
2024-01-29,123.8499984741211,123.8499984741211,127.05000305175781,123.25,123.30000305175781,1268516,2024-01-29
2024-02-05,119.05000305175781,119.05000305175781,125.94999694824219,115.1500015258789,125.55000305175781,2302552,2024-02-05
2024-02-12,115.25,115.25,120.19999694824219,109.55000305175781,119.44999694824219,1563063,2024-02-12
2024-02-19,121.30000305175781,121.30000305175781,125.44999694824219,112.9000015258789,116.0,3422896,2024-02-19
2024-02-26,116.3499984741211,116.3499984741211,122.0,112.5,122.0,1202684,2024-02-26
2024-03-04,112.69999694824219,112.69999694824219,118.19999694824219,110.6500015258789,118.19999694824219,1305035,2024-03-04
2024-03-11,103.1500015258789,103.1500015258789,113.0999984741211,96.0999984741211,112.69999694824219,1958425,2024-03-11
2024-03-18,101.4000015258789,101.4000015258789,105.5,99.69999694824219,103.75,2400718,2024-03-18
2024-03-25,96.05000305175781,96.05000305175781,101.8499984741211,95.3499984741211,101.4000015258789,2021356,2024-03-25
2024-04-01,109.05000305175781,109.05000305175781,111.8499984741211,97.25,97.80000305175781,2609410,2024-04-01
2024-04-08,105.9000015258789,105.9000015258789,110.94999694824219,104.5,110.0,930165,2024-04-08
2024-04-15,103.0999984741211,103.0999984741211,105.30000305175781,100.80000305175781,105.30000305175781,975276,2024-04-15
2024-04-22,110.44999694824219,110.44999694824219,113.3499984741211,105.4000015258789,106.94999694824219,2056493,2024-04-22
2024-04-29,107.25,107.25,112.0,106.55000305175781,112.0,1175205,2024-04-29
2024-05-06,107.3499984741211,107.3499984741211,118.94999694824219,105.94999694824219,108.19999694824219,2788422,2024-05-06
2024-05-13,108.3499984741211,108.3499984741211,113.5999984741211,104.30000305175781,107.0,1372940,2024-05-13
2024-05-20,104.69999694824219,104.69999694824219,110.0,104.4000015258789,109.8499984741211,948530,2024-05-20
2024-05-27,99.0999984741211,99.0999984741211,105.3499984741211,97.94999694824219,104.69999694824219,1589206,2024-05-27
2024-06-03,94.4000015258789,94.4000015258789,103.0999984741211,90.0,101.0,3070987,2024-06-03
2024-06-10,109.87000274658203,109.87000274658203,110.97000122070312,92.4800033569336,95.0,12497413,2024-06-10
2024-06-17,107.0,107.0,116.75,106.30999755859375,109.87000274658203,6281756,2024-06-17
2024-06-24,111.88999938964844,111.88999938964844,117.88999938964844,104.9000015258789,107.0,6036989,2024-06-24
2024-07-01,102.0199966430664,102.0199966430664,113.30000305175781,98.5,111.88999938964844,12716819,2024-07-01
2024-07-08,99.83000183105469,99.83000183105469,102.80000305175781,96.45999908447266,102.79000091552734,5711726,2024-07-08
2024-07-15,94.6500015258789,94.6500015258789,100.69000244140625,93.83999633789062,100.0,3494452,2024-07-15
2024-07-22,94.87999725341797,94.87999725341797,96.5999984741211,92.54000091552734,94.5999984741211,3077527,2024-07-22
2024-07-29,98.0199966430664,98.0199966430664,101.94999694824219,94.83000183105469,96.80000305175781,6408739,2024-07-29
2024-08-05,95.87000274658203,95.87000274658203,99.5999984741211,92.87000274658203,95.94000244140625,4408048,2024-08-05
2024-08-12,92.81999969482422,92.81999969482422,95.5999984741211,91.9000015258789,95.5999984741211,2246833,2024-08-12
2024-08-19,105.87000274658203,105.87000274658203,109.5999984741211,92.55000305175781,92.83000183105469,17131233,2024-08-19
2024-08-26,103.6500015258789,103.6500015258789,111.0,103.0999984741211,105.87999725341797,8900861,2024-08-26
2024-09-02,101.36000061035156,101.36000061035156,105.9000015258789,100.66000366210938,104.0,3160962,2024-09-02
2024-09-09,102.91000366210938,102.91000366210938,103.81999969482422,98.70999908447266,101.4000015258789,2773984,2024-09-09
2024-09-16,108.91999816894531,108.91999816894531,110.5999984741211,102.9000015258789,103.0,9664068,2024-09-16
2024-09-23,115.05999755859375,115.05999755859375,119.8499984741211,111.3499984741211,113.44000244140625,14474784,2024-09-23
2024-09-30,107.2699966430664,107.2699966430664,115.79000091552734,105.0199966430664,114.69999694824219,4069956,2024-09-30
2024-10-07,108.12999725341797,108.12999725341797,109.91999816894531,103.12000274658203,107.8499984741211,3016146,2024-10-07
2024-10-14,106.76000213623047,106.76000213623047,110.13999938964844,101.5,108.19999694824219,3942291,2024-10-14
2024-10-21,95.79000091552734,95.79000091552734,108.5,93.76000213623047,106.8499984741211,3664885,2024-10-21
2024-10-28,100.0999984741211,100.0999984741211,100.86000061035156,94.3499984741211,96.12000274658203,1666605,2024-10-28
2024-11-04,97.83999633789062,97.83999633789062,101.61000061035156,97.05000305175781,99.41000366210938,1549888,2024-11-04
2024-11-11,92.0,92.0,99.0999984741211,91.30000305175781,98.30000305175781,1683483,2024-11-11
2024-11-18,91.58000183105469,91.58000183105469,93.37000274658203,88.20999908447266,92.37999725341797,1574542,2024-11-18
2024-11-25,93.61000061035156,93.61000061035156,96.4000015258789,92.52999877929688,93.0,1186610,2024-11-25
2024-12-02,96.31999969482422,96.31999969482422,97.48999786376953,93.0,93.98999786376953,1324396,2024-12-02
2024-12-09,96.97000122070312,96.97000122070312,99.6500015258789,94.19999694824219,96.79000091552734,1742062,2024-12-09
2024-12-16,91.33000183105469,91.33000183105469,97.5999984741211,91.0,97.0,1218191,2024-12-16
2024-12-23,89.72000122070312,89.72000122070312,92.5999984741211,88.1500015258789,91.6500015258789,849228,2024-12-23
2024-12-30,91.38999938964844,91.38999938964844,92.05000305175781,88.75,89.94999694824219,868528,2024-12-30
2025-01-06,80.87000274658203,80.87000274658203,91.5,79.69999694824219,91.5,1810593,2025-01-06
2025-01-13,79.70999908447266,79.70999908447266,81.69000244140625,74.4000015258789,80.20999908447266,3010883,2025-01-13
2025-01-20,77.33999633789062,77.33999633789062,81.5999984741211,76.0999984741211,79.70999908447266,1014556,2025-01-20
2025-01-27,73.77999877929688,73.77999877929688,76.94999694824219,67.9000015258789,76.68000030517578,3118116,2025-01-27
2025-02-03,75.4800033569336,75.4800033569336,78.77999877929688,70.33000183105469,72.6500015258789,1617663,2025-02-03
2025-02-10,66.54000091552734,66.54000091552734,76.13999938964844,65.0,76.13999938964844,1498770,2025-02-10
2025-02-17,68.38999938964844,68.38999938964844,70.19000244140625,62.0099983215332,66.58999633789062,1836099,2025-02-17
2025-02-24,63.81999969482422,63.81999969482422,68.19999694824219,62.900001525878906,67.69999694824219,905024,2025-02-24
2025-03-03,63.13999938964844,63.13999938964844,65.5,58.40999984741211,64.30000305175781,2375139,2025-03-03
2025-03-10,54.38999938964844,54.38999938964844,63.91999816894531,54.0,63.150001525878906,2460624,2025-03-10
2025-03-17,58.58000183105469,58.58000183105469,62.81999969482422,54.349998474121094,54.79999923706055,5727606,2025-03-17
2025-03-24,53.150001525878906,53.150001525878906,61.540000915527344,52.5,58.939998626708984,6883436,2025-03-24
2025-03-31,56.41999816894531,56.41999816894531,59.290000915527344,52.54999923706055,53.150001525878906,2247791,2025-03-31
2025-04-07,55.560001373291016,55.560001373291016,57.689998626708984,52.0099983215332,53.29999923706055,1252913,2025-04-07
2025-04-14,57.959999084472656,57.959999084472656,59.31999969482422,55.560001373291016,55.560001373291016,844959,2025-04-14
2025-04-21,63.439998626708984,63.439998626708984,66.91000366210938,56.9900016784668,57.0,5740984,2025-04-21
2025-04-28,60.959999084472656,60.959999084472656,64.08999633789062,60.099998474121094,63.439998626708984,882024,2025-04-28
2025-05-05,56.97999954223633,56.97999954223633,63.790000915527344,55.41999816894531,60.70000076293945,2378726,2025-05-05
2025-05-12,68.91999816894531,68.91999816894531,70.4000015258789,58.220001220703125,58.220001220703125,3262305,2025-05-12
2025-05-19,66.66999816894531,66.66999816894531,69.5,63.0099983215332,69.0,1850905,2025-05-19
2025-05-26,68.58999633789062,68.58999633789062,71.80000305175781,65.4000015258789,66.80000305175781,2377037,2025-05-26
2025-06-02,69.44000244140625,69.44000244140625,71.80000305175781,67.55000305175781,68.58999633789062,1988590,2025-06-02
2025-06-09,70.05000305175781,70.05000305175781,75.4000015258789,69.16000366210938,69.94999694824219,4089495,2025-06-09
2025-06-16,65.76000213623047,65.76000213623047,71.05999755859375,64.30000305175781,70.0,1293641,2025-06-16
2025-06-23,67.73999786376953,67.73999786376953,69.25,64.61000061035156,65.9000015258789,1281598,2025-06-23
