Date,Adj Close_NIITLTD.NS,Close_NIITLTD.NS,High_NIITLTD.NS,Low_NIITLTD.NS,Open_NIITLTD.NS,Volume_NIITLTD.NS,Date
2021-02-22,190.3641815185547,194.9499969482422,203.6999969482422,191.0,201.8000030517578,1741316,2021-02-22
2021-03-01,188.02064514160156,192.5500030517578,198.0,190.5,195.0,831243,2021-03-01
2021-03-08,183.33355712890625,187.75,193.4499969482422,186.8000030517578,192.85000610351562,579621,2021-03-08
2021-03-15,149.9868621826172,153.60000610351562,189.89999389648438,150.0500030517578,188.0,2372105,2021-03-15
2021-03-22,143.20033264160156,146.64999389648438,158.89999389648438,144.39999389648438,148.0,2812914,2021-03-22
2021-03-29,161.55810546875,165.4499969482422,165.4499969482422,136.0,146.64999389648438,3727474,2021-03-29
2021-04-05,173.6175994873047,177.8000030517578,194.39999389648438,174.1999969482422,179.0,8491517,2021-04-05
2021-04-12,167.9540252685547,172.0,179.5,164.0,176.0,1422272,2021-04-12
2021-04-19,163.21810913085938,167.14999389648438,177.75,161.5,165.0,1464947,2021-04-19
2021-04-26,161.9975128173828,165.89999389648438,177.3000030517578,162.5,168.89999389648438,989263,2021-04-26
2021-05-03,165.2687225341797,169.25,175.39999389648438,163.3000030517578,163.39999389648438,1984891,2021-05-03
2021-05-10,169.4187469482422,173.5,176.89999389648438,164.8000030517578,169.89999389648438,1945357,2021-05-10
2021-05-17,174.59408569335938,178.8000030517578,190.60000610351562,173.9499969482422,173.9499969482422,3219079,2021-05-17
2021-05-24,186.65354919433594,191.14999389648438,193.6999969482422,179.14999389648438,179.8000030517578,2541477,2021-05-24
2021-05-31,216.14317321777344,221.35000610351562,231.39999389648438,183.60000610351562,191.0,18472600,2021-05-31
2021-06-07,268.8729248046875,275.3500061035156,307.3999938964844,224.75,224.75,45359893,2021-06-07
2021-06-14,257.8387145996094,264.04998779296875,283.8999938964844,256.6000061035156,273.0,5647756,2021-06-14
2021-06-21,259.6940612792969,265.95001220703125,278.8500061035156,257.54998779296875,264.0,4638548,2021-06-21
2021-06-28,306.3208312988281,313.70001220703125,316.6000061035156,265.3500061035156,267.79998779296875,14436941,2021-06-28
2021-07-05,280.5418395996094,287.29998779296875,319.3999938964844,285.54998779296875,314.0,7504569,2021-07-05
2021-07-12,284.1548156738281,291.0,301.3500061035156,287.25,289.3999938964844,3365658,2021-07-12
2021-07-19,284.49658203125,291.3500061035156,299.3999938964844,276.1000061035156,287.95001220703125,2428870,2021-07-19
2021-07-26,319.0216369628906,323.8999938964844,348.0,289.6499938964844,289.6499938964844,15833394,2021-07-26
2021-08-02,318.9723815917969,323.8500061035156,337.25,298.1000061035156,326.5,6636323,2021-08-02
2021-08-09,319.8096008300781,324.70001220703125,341.0,286.79998779296875,326.25,6396841,2021-08-09
2021-08-16,305.5279846191406,310.20001220703125,351.45001220703125,307.04998779296875,323.79998779296875,7401076,2021-08-16
2021-08-23,306.5129089355469,311.20001220703125,320.29998779296875,300.20001220703125,315.6000061035156,3555708,2021-08-23
2021-08-30,303.9028015136719,308.54998779296875,326.5,283.3999938964844,313.29998779296875,3173580,2021-08-30
2021-09-06,302.86859130859375,307.5,315.75,292.25,310.79998779296875,2378419,2021-09-06
2021-09-13,316.8055114746094,321.6499938964844,339.0,305.0,305.8999938964844,5959855,2021-09-13
2021-09-20,365.01824951171875,370.6000061035156,387.3999938964844,311.5,319.79998779296875,9461348,2021-09-20
2021-09-27,344.3837890625,349.6499938964844,381.0,346.54998779296875,371.3999938964844,6269792,2021-09-27
2021-10-04,355.07037353515625,360.5,368.25,345.54998779296875,354.8999938964844,3222204,2021-10-04
2021-10-11,341.7244873046875,346.95001220703125,361.5,344.0,361.5,1296608,2021-10-11
2021-10-18,306.9561462402344,311.6499938964844,370.5,308.70001220703125,350.8999938964844,3714827,2021-10-18
2021-10-25,293.5609436035156,298.04998779296875,348.0,280.1499938964844,348.0,6928951,2021-10-25
2021-11-01,295.5801086425781,300.1000061035156,309.0,292.20001220703125,298.04998779296875,1559203,2021-11-01
2021-11-08,356.54779052734375,362.0,367.20001220703125,300.8500061035156,301.0,12436976,2021-11-08
2021-11-15,403.5785827636719,409.75,436.0,353.25,361.0,13049784,2021-11-15
2021-11-22,418.0079345703125,424.3999938964844,433.75,365.0,398.3999938964844,4960407,2021-11-22
2021-11-29,395.5021057128906,401.54998779296875,439.70001220703125,386.20001220703125,422.5,6180293,2021-11-29
2021-12-06,402.1011962890625,408.25,416.75,384.20001220703125,403.75,3448650,2021-12-06
2021-12-13,395.1573791503906,401.20001220703125,443.8999938964844,397.20001220703125,412.5,5564558,2021-12-13
2021-12-20,401.36248779296875,407.5,424.95001220703125,387.0,394.0,2400722,2021-12-20
2021-12-27,444.5027770996094,451.29998779296875,493.0,398.0,401.0,18994810,2021-12-27
2022-01-03,463.3643798828125,470.45001220703125,496.3999938964844,452.20001220703125,453.6499938964844,8283522,2022-01-03
2022-01-10,472.6228332519531,479.8500061035156,492.6499938964844,462.95001220703125,474.79998779296875,5248157,2022-01-10
2022-01-17,453.90899658203125,460.8500061035156,507.0,457.0,480.0,6403948,2022-01-17
2022-01-24,389.24774169921875,395.20001220703125,463.29998779296875,362.1499938964844,463.20001220703125,12410845,2022-01-24
2022-01-31,432.09259033203125,438.70001220703125,462.0,408.0,408.0,13389721,2022-01-31
2022-02-07,429.72869873046875,436.29998779296875,459.0,422.95001220703125,430.0,3995026,2022-02-07
2022-02-14,434.807861328125,438.3999938964844,448.0,395.0,430.0,4782222,2022-02-14
2022-02-21,412.5914306640625,416.0,450.0,390.04998779296875,430.5,3966986,2022-02-21
2022-02-28,429.5513000488281,433.1000061035156,449.0,404.0,405.20001220703125,2576121,2022-02-28
2022-03-07,458.41290283203125,462.20001220703125,481.95001220703125,405.0,405.0,4623167,2022-03-07
2022-03-14,469.372314453125,473.25,489.70001220703125,462.0,465.0,4672495,2022-03-14
2022-03-21,555.7586059570312,560.3499755859375,615.3499755859375,470.95001220703125,473.0,25048426,2022-03-21
2022-03-28,604.6547241210938,609.6500244140625,627.9000244140625,551.0,564.25,5638618,2022-03-28
2022-04-04,646.7568359375,652.0999755859375,658.2000122070312,602.5,613.0,3227997,2022-04-04
2022-04-11,648.7901000976562,654.1500244140625,658.6500244140625,618.0,654.0,1436224,2022-04-11
2022-04-18,591.5133056640625,596.4000244140625,651.4500122070312,570.0,649.7000122070312,1681928,2022-04-18
2022-04-25,569.693603515625,574.4000244140625,598.5,561.0,597.0999755859375,1313703,2022-04-25
2022-05-02,532.79833984375,537.2000122070312,609.9000244140625,533.2999877929688,558.0,2239456,2022-05-02
2022-05-09,434.65911865234375,438.25,554.0,406.0,532.0,2067915,2022-05-09
2022-05-16,466.7936096191406,470.6499938964844,498.20001220703125,441.3999938964844,453.8999938964844,1383091,2022-05-16
2022-05-23,420.7242431640625,424.20001220703125,498.0,330.3999938964844,479.0,3514324,2022-05-23
2022-05-30,469.27313232421875,473.1499938964844,489.3999938964844,427.20001220703125,435.0,2868646,2022-05-30
2022-06-06,419.4844970703125,422.95001220703125,476.95001220703125,418.1499938964844,474.79998779296875,1210856,2022-06-06
2022-06-13,384.6224670410156,387.79998779296875,432.70001220703125,368.0,412.5,1566477,2022-06-13
2022-06-20,394.8381042480469,398.1000061035156,409.95001220703125,372.6499938964844,387.8999938964844,1192104,2022-06-20
2022-06-27,408.0787048339844,411.45001220703125,437.70001220703125,406.54998779296875,411.5,1931129,2022-06-27
2022-07-04,414.32708740234375,417.75,427.5,397.75,413.0,1818048,2022-07-04
2022-07-11,377.48150634765625,380.6000061035156,416.45001220703125,378.1499938964844,414.6000061035156,1466362,2022-07-11
2022-07-18,368.9023742675781,371.95001220703125,381.1000061035156,342.1000061035156,357.0,7310141,2022-07-18
2022-07-25,362.7531433105469,365.75,388.95001220703125,360.0,370.0,3242218,2022-07-25
2022-08-01,349.5621337890625,352.45001220703125,370.29998779296875,351.04998779296875,367.95001220703125,1581546,2022-08-01
2022-08-08,345.6940612792969,348.54998779296875,363.79998779296875,343.0,350.0,1308254,2022-08-08
2022-08-15,353.38055419921875,356.29998779296875,371.0,348.54998779296875,348.54998779296875,1481058,2022-08-15
2022-08-22,344.9502258300781,347.79998779296875,367.0,346.45001220703125,360.0,1528290,2022-08-22
2022-08-29,345.5453186035156,348.3999938964844,357.5,340.3999938964844,341.0,1127933,2022-08-29
2022-09-05,369.79498291015625,372.8500061035156,374.8999938964844,347.0,349.95001220703125,2235400,2022-09-05
2022-09-12,333.59405517578125,336.3500061035156,391.8500061035156,333.3500061035156,377.1000061035156,3762082,2022-09-12
2022-09-19,318.2706298828125,320.8999938964844,340.79998779296875,312.6000061035156,338.0,2402699,2022-09-19
2022-09-26,311.7742919921875,314.3500061035156,321.6000061035156,301.70001220703125,320.0,1236337,2022-09-26
2022-10-03,317.77471923828125,320.3999938964844,324.8999938964844,308.0,310.0,765111,2022-10-03
2022-10-10,291.243896484375,293.6499938964844,320.0,292.04998779296875,313.5,1254433,2022-10-10
2022-10-17,279.9869079589844,282.29998779296875,294.8999938964844,274.5,294.8999938964844,2009709,2022-10-17
2022-10-24,272.1516418457031,274.3999938964844,288.25,271.0,283.1000061035156,1543763,2022-10-24
2022-10-31,291.640625,294.04998779296875,297.5,275.1499938964844,275.1499938964844,2186073,2022-10-31
2022-11-07,301.6578674316406,304.1499938964844,338.8999938964844,298.45001220703125,300.0,10725315,2022-11-07
2022-11-14,305.0796203613281,307.6000061035156,315.79998779296875,301.5,305.79998779296875,1729327,2022-11-14
2022-11-21,307.9062805175781,310.45001220703125,316.0,302.8500061035156,307.0,1345089,2022-11-21
2022-11-28,338.65228271484375,341.45001220703125,347.54998779296875,307.6000061035156,309.0,5553050,2022-11-28
2022-12-05,326.5026550292969,329.20001220703125,343.5,326.3999938964844,343.5,1786970,2022-12-05
2022-12-12,318.0226745605469,320.6499938964844,352.75,318.04998779296875,329.1000061035156,2458651,2022-12-12
2022-12-19,297.5914611816406,300.04998779296875,322.45001220703125,298.20001220703125,322.45001220703125,1786423,2022-12-19
2022-12-26,309.6419372558594,312.20001220703125,318.3500061035156,298.0,298.6000061035156,1628884,2022-12-26
2023-01-02,305.0299987792969,307.54998779296875,317.70001220703125,305.5,314.6000061035156,1096948,2023-01-02
2023-01-09,312.1710510253906,314.75,317.5,307.20001220703125,310.0,1007505,2023-01-09
2023-01-16,306.269775390625,308.79998779296875,320.0,307.1000061035156,314.70001220703125,1273580,2023-01-16
2023-01-23,301.1123962402344,303.6000061035156,325.0,301.1000061035156,309.45001220703125,1320915,2023-01-23
2023-01-30,313.9562683105469,316.54998779296875,334.0,302.1000061035156,304.0,2369057,2023-01-30
2023-02-06,350.4051513671875,353.29998779296875,357.6499938964844,313.54998779296875,313.54998779296875,2440449,2023-02-06
2023-02-13,349.7604675292969,352.6499938964844,375.0,351.20001220703125,355.0,2714543,2023-02-13
2023-02-20,339.29693603515625,342.1000061035156,357.70001220703125,330.45001220703125,352.6000061035156,1374152,2023-02-20
2023-02-27,341.3301086425781,344.1499938964844,346.79998779296875,315.29998779296875,340.04998779296875,2113407,2023-02-27
2023-03-06,354.3227844238281,357.25,362.0,344.75,346.0,2086743,2023-03-06
2023-03-13,344.40472412109375,347.25,362.1499938964844,339.1499938964844,355.0,1786506,2023-03-13
2023-03-20,325.9571533203125,328.6499938964844,347.95001220703125,325.25,342.0,1092622,2023-03-20
2023-03-27,323.6759948730469,326.3500061035156,339.25,318.5,330.0,984801,2023-03-27
2023-04-03,350.603515625,353.5,355.0,327.3500061035156,328.45001220703125,697102,2023-04-03
2023-04-10,366.9187316894531,369.95001220703125,377.8999938964844,352.75,353.5,1512072,2023-04-10
2023-04-17,358.6867370605469,361.6499938964844,370.0,353.0,369.75,1123959,2023-04-17
2023-04-24,357.893310546875,360.8500061035156,370.45001220703125,352.29998779296875,361.75,635193,2023-04-24
2023-05-01,359.2818298339844,362.25,374.1000061035156,354.0,360.8500061035156,989505,2023-05-01
2023-05-08,362.1580810546875,365.1499938964844,379.70001220703125,359.95001220703125,365.0,1619937,2023-05-08
2023-05-15,383.0851745605469,386.25,396.5,361.1000061035156,367.0,3197414,2023-05-15
2023-05-22,401.3343811035156,404.6499938964844,415.0,381.04998779296875,390.0,4142194,2023-05-22
2023-05-29,387.89544677734375,391.1000061035156,416.8500061035156,382.0,407.79998779296875,6042331,2023-05-29
2023-06-05,97.14742279052734,97.94999694824219,409.6000061035156,88.0999984741211,393.0,3707464,2023-06-05
2023-06-12,86.48550415039062,87.19999694824219,97.0,84.69999694824219,96.9000015258789,3368638,2023-06-12
2023-06-19,85.39452362060547,86.0999984741211,93.0999984741211,85.0,87.75,3288181,2023-06-19
2023-06-26,84.00598907470703,84.69999694824219,87.9000015258789,84.0,86.9000015258789,1492659,2023-06-26
2023-07-03,82.36951446533203,83.05000305175781,86.9000015258789,82.6500015258789,85.30000305175781,1370252,2023-07-03
2023-07-10,80.7330322265625,81.4000015258789,83.44999694824219,79.0999984741211,83.3499984741211,2230627,2023-07-10
2023-07-17,80.7330322265625,81.4000015258789,83.5999984741211,79.4000015258789,81.8499984741211,2013602,2023-07-17
2023-07-24,81.22893524169922,81.9000015258789,82.69999694824219,79.9000015258789,81.4000015258789,868060,2023-07-24
2023-07-31,85.14656829833984,85.8499984741211,88.0,81.75,81.9000015258789,2832797,2023-07-31
2023-08-07,77.70802307128906,78.3499984741211,86.94999694824219,77.6500015258789,86.30000305175781,5709779,2023-08-07
2023-08-14,79.49327850341797,80.1500015258789,80.69999694824219,77.30000305175781,78.0,2558420,2023-08-14
2023-08-21,78.74942016601562,79.4000015258789,81.0999984741211,78.5999984741211,80.0999984741211,1749346,2023-08-21
2023-08-28,81.87361145019531,82.55000305175781,83.9000015258789,78.44999694824219,79.44999694824219,1867521,2023-08-28
2023-09-04,81.62566375732422,82.30000305175781,84.55000305175781,82.05000305175781,83.80000305175781,1468606,2023-09-04
2023-09-11,122.5872573852539,123.5999984741211,154.8000030517578,84.05000305175781,84.6500015258789,71301760,2023-09-11
2023-09-18,123.87660217285156,124.9000015258789,133.6999969482422,121.8499984741211,124.05000305175781,6096614,2023-09-18
2023-09-25,121.59545135498047,122.5999984741211,130.4499969482422,118.0,125.9000015258789,5980862,2023-09-25
2023-10-02,119.76061248779297,120.75,125.9000015258789,117.0,122.5999984741211,1746778,2023-10-02
2023-10-09,122.73602294921875,123.75,128.39999389648438,117.0,117.0,4019345,2023-10-09
2023-10-16,117.72740173339844,118.69999694824219,128.0,117.30000305175781,124.75,2221882,2023-10-16
2023-10-23,113.01632690429688,113.94999694824219,121.8499984741211,106.0,119.80000305175781,4389159,2023-10-23
2023-10-30,117.23149871826172,118.19999694824219,129.39999389648438,111.94999694824219,114.55000305175781,9003043,2023-10-30
2023-11-06,116.33888244628906,117.30000305175781,121.19999694824219,116.05000305175781,118.4000015258789,2237312,2023-11-06
2023-11-13,118.92970275878906,119.4000015258789,122.1500015258789,115.69999694824219,118.0,2717337,2023-11-13
2023-11-20,116.14073181152344,116.5999984741211,121.5,116.05000305175781,119.80000305175781,1715973,2023-11-20
2023-11-27,113.84979248046875,114.30000305175781,117.55000305175781,113.0,116.5999984741211,1672423,2023-11-27
2023-12-04,113.55097198486328,114.0,116.9000015258789,112.55000305175781,115.44999694824219,2875490,2023-12-04
2023-12-11,119.228515625,119.69999694824219,122.75,113.5,114.0999984741211,7277280,2023-12-11
2023-12-18,115.99131774902344,116.44999694824219,120.75,111.55000305175781,120.69999694824219,4255353,2023-12-18
2023-12-25,114.09880828857422,114.55000305175781,117.9000015258789,113.75,116.44999694824219,1205059,2023-12-25
2024-01-01,116.48934936523438,116.94999694824219,119.1500015258789,113.5,114.69999694824219,2686337,2024-01-01
2024-01-08,119.57714080810547,120.05000305175781,125.0,114.0999984741211,116.94999694824219,9148175,2024-01-08
2024-01-15,120.67280578613281,121.1500015258789,125.0999984741211,115.0,121.6500015258789,10660944,2024-01-15
2024-01-22,124.05941772460938,124.55000305175781,131.35000610351562,115.0,121.1500015258789,8431550,2024-01-22
2024-01-29,121.56926727294922,122.05000305175781,131.60000610351562,120.3499984741211,126.30000305175781,11433344,2024-01-29
2024-02-05,127.4958267211914,128.0,138.6999969482422,115.19999694824219,122.0,19905961,2024-02-05
2024-02-12,131.8784942626953,132.39999389648438,137.8000030517578,115.5,128.8000030517578,14749619,2024-02-12
2024-02-19,128.9899139404297,129.5,142.64999389648438,126.25,133.6999969482422,9686989,2024-02-19
2024-02-26,124.10921478271484,124.5999984741211,134.0,120.5,129.1999969482422,5211650,2024-02-26
2024-03-04,120.52339935302734,121.0,129.0,118.0999984741211,126.4000015258789,2726531,2024-03-04
2024-03-11,107.32559204101562,107.75,121.5999984741211,100.5,120.8499984741211,6327432,2024-03-11
2024-03-18,105.1342544555664,105.55000305175781,109.9000015258789,102.9000015258789,107.5999984741211,2555794,2024-03-18
2024-03-25,105.1840591430664,105.5999984741211,111.9000015258789,104.44999694824219,105.55000305175781,2945038,2024-03-25
2024-04-01,112.5549087524414,113.0,113.9000015258789,106.9000015258789,106.9000015258789,3032371,2024-04-01
2024-04-08,108.42125701904297,108.8499984741211,114.0,108.19999694824219,113.5999984741211,1791927,2024-04-08
2024-04-15,104.83543395996094,105.25,109.19999694824219,104.0999984741211,107.0,1539135,2024-04-15
2024-04-22,107.4749984741211,107.9000015258789,109.25,105.25,105.25,1716990,2024-04-22
2024-04-29,103.93898010253906,104.3499984741211,108.80000305175781,104.0,107.05000305175781,1201124,2024-04-29
2024-05-06,98.21162414550781,98.5999984741211,105.4000015258789,97.75,105.4000015258789,1640074,2024-05-06
2024-05-13,103.8891830444336,104.30000305175781,104.94999694824219,95.55000305175781,99.5,1797723,2024-05-13
2024-05-20,106.97696685791016,107.4000015258789,113.30000305175781,100.44999694824219,104.0999984741211,7453502,2024-05-20
2024-05-27,99.60611724853516,100.0,108.69999694824219,99.5999984741211,108.0,1889818,2024-05-27
2024-06-03,102.49468994140625,102.9000015258789,104.5,90.55000305175781,104.5,2007503,2024-06-03
2024-06-10,103.50071716308594,103.91000366210938,106.0,102.36000061035156,102.9000015258789,1975765,2024-06-10
2024-06-17,107.00685119628906,107.43000030517578,108.6500015258789,100.95999908447266,103.91000366210938,3014817,2024-06-17
2024-06-24,102.26559448242188,102.66999816894531,107.05999755859375,101.31999969482422,105.4000015258789,1506714,2024-06-24
2024-07-01,116.67860412597656,117.13999938964844,121.55000305175781,102.2699966430664,102.66999816894531,15107417,2024-07-01
2024-07-08,118.00336456298828,118.47000122070312,121.19999694824219,112.5999984741211,117.13999938964844,7490269,2024-07-08
2024-07-15,109.46712493896484,109.9000015258789,120.37999725341797,109.0,119.19999694824219,2430943,2024-07-15
2024-07-22,127.08744049072266,127.58999633789062,129.89999389648438,108.0,109.9000015258789,16429078,2024-07-22
2024-07-29,124.33831787109375,124.83000183105469,130.7899932861328,118.55000305175781,128.60000610351562,9301418,2024-07-29
2024-08-05,115.86183166503906,116.31999969482422,121.7699966430664,114.30000305175781,117.5,3187412,2024-08-05
2024-08-12,110.97117614746094,111.41000366210938,117.9000015258789,107.5,115.11000061035156,2486698,2024-08-12
2024-08-19,127.69503784179688,128.1999969482422,131.52999877929688,111.70999908447266,111.70999908447266,14300506,2024-08-19
2024-08-26,167.43788146972656,168.10000610351562,183.0,141.3800048828125,143.6999969482422,82624921,2024-08-26
2024-09-02,187.0403594970703,187.77999877929688,203.89999389648438,162.0,169.4499969482422,30626885,2024-09-02
2024-09-09,181.0800018310547,181.0800018310547,198.4499969482422,180.0,187.77999877929688,12403155,2024-09-09
2024-09-16,175.25999450683594,175.25999450683594,191.5,169.0,182.5,9778651,2024-09-16
2024-09-23,171.74000549316406,171.74000549316406,179.0,167.39999389648438,176.0,5912790,2024-09-23
2024-09-30,163.2899932861328,163.2899932861328,174.35000610351562,159.10000610351562,172.0,3871748,2024-09-30
2024-10-07,167.6199951171875,167.6199951171875,177.75,155.0399932861328,164.1999969482422,8688335,2024-10-07
2024-10-14,168.1699981689453,168.1699981689453,183.85000610351562,162.0,168.0,10332976,2024-10-14
2024-10-21,151.35000610351562,151.35000610351562,173.3000030517578,148.00999450683594,169.58999633789062,6974997,2024-10-21
2024-10-28,165.3699951171875,165.3699951171875,166.8000030517578,148.58999633789062,151.58999633789062,4379191,2024-10-28
2024-11-04,189.8300018310547,189.8300018310547,196.9499969482422,158.0500030517578,164.0,25061556,2024-11-04
2024-11-11,182.89999389648438,182.89999389648438,207.49000549316406,178.11000061035156,190.0500030517578,18442926,2024-11-11
2024-11-18,191.7100067138672,191.7100067138672,204.89999389648438,178.3000030517578,182.89999389648438,16840586,2024-11-18
2024-11-25,223.10000610351562,223.10000610351562,227.89999389648438,189.8000030517578,196.69000244140625,38535767,2024-11-25
2024-12-02,217.6999969482422,217.6999969482422,233.8000030517578,213.0,223.14999389648438,8995663,2024-12-02
2024-12-09,213.1300048828125,213.1300048828125,222.7899932861328,208.0,216.60000610351562,7799875,2024-12-09
2024-12-16,186.00999450683594,186.00999450683594,221.0,184.10000610351562,214.39999389648438,6177964,2024-12-16
2024-12-23,192.94000244140625,192.94000244140625,197.6999969482422,178.94000244140625,188.75,4887401,2024-12-23
2024-12-30,192.6999969482422,192.6999969482422,204.1999969482422,182.3000030517578,192.9499969482422,6512103,2024-12-30
2025-01-06,174.2899932861328,174.2899932861328,195.88999938964844,173.10000610351562,193.0,4650427,2025-01-06
2025-01-13,163.14999389648438,163.14999389648438,172.8300018310547,158.39999389648438,170.5,5727511,2025-01-13
2025-01-20,161.6999969482422,161.6999969482422,178.8000030517578,158.25,164.10000610351562,5616550,2025-01-20
2025-01-27,159.69000244140625,159.69000244140625,163.8000030517578,137.0500030517578,160.10000610351562,8530321,2025-01-27
2025-02-03,141.4199981689453,141.4199981689453,156.89999389648438,140.60000610351562,156.0,4862120,2025-02-03
2025-02-10,124.72000122070312,124.72000122070312,142.19000244140625,119.41000366210938,141.25999450683594,6884561,2025-02-10
2025-02-17,125.47000122070312,125.47000122070312,132.39999389648438,120.0,125.0,4042910,2025-02-17
2025-02-24,111.5,111.5,126.68000030517578,110.31999969482422,120.5999984741211,2930824,2025-02-24
2025-03-03,123.37999725341797,123.37999725341797,128.2899932861328,103.4000015258789,112.61000061035156,5833442,2025-03-03
2025-03-10,111.63999938964844,111.63999938964844,126.69999694824219,110.9000015258789,123.98999786376953,2547144,2025-03-10
2025-03-17,125.80999755859375,125.80999755859375,128.92999267578125,108.1500015258789,111.87999725341797,5590168,2025-03-17
2025-03-24,122.73999786376953,122.73999786376953,133.3000030517578,120.05999755859375,125.81999969482422,6419213,2025-03-24
2025-03-31,115.75,115.75,126.80000305175781,113.61000061035156,122.73999786376953,2643910,2025-03-31
2025-04-07,115.97000122070312,115.97000122070312,117.0,104.13999938964844,106.0,3190901,2025-04-07
2025-04-14,130.6699981689453,130.6699981689453,135.60000610351562,115.97000122070312,115.97000122070312,4401244,2025-04-14
2025-04-21,136.22000122070312,136.22000122070312,150.75,128.0,134.0,27378244,2025-04-21
2025-04-28,133.0,133.0,138.3300018310547,128.35000610351562,136.2100067138672,5351738,2025-04-28
2025-05-05,129.08999633789062,129.08999633789062,137.11000061035156,124.30000305175781,133.4499969482422,5020476,2025-05-05
2025-05-12,139.35000610351562,139.35000610351562,143.2100067138672,133.8000030517578,134.3000030517578,8574365,2025-05-12
2025-05-19,137.27000427246094,137.27000427246094,142.8000030517578,133.2100067138672,140.35000610351562,3982420,2025-05-19
2025-05-26,136.02000427246094,136.02000427246094,140.9499969482422,134.22999572753906,138.6999969482422,2736224,2025-05-26
2025-06-02,134.7100067138672,134.7100067138672,138.8000030517578,132.99000549316406,136.49000549316406,2207007,2025-06-02
2025-06-09,134.13999938964844,134.13999938964844,145.89999389648438,133.00999450683594,135.60000610351562,8011302,2025-06-09
2025-06-16,125.61000061035156,125.61000061035156,137.88999938964844,124.94999694824219,135.14999389648438,3270135,2025-06-16
2025-06-23,131.2899932861328,131.2899932861328,133.3000030517578,124.22000122070312,124.80999755859375,2261778,2025-06-23
2025-06-30,129.0500030517578,129.0500030517578,133.85000610351562,127.79000091552734,132.25,1991021,2025-06-30
2025-07-07,126.9800033569336,126.9800033569336,130.0,124.01000213623047,128.92999267578125,1792434,2025-07-07
