Date,Adj Close_KANSAINER.NS,Close_KANSAINER.NS,High_KANSAINER.NS,Low_KANSAINER.NS,Open_KANSAINER.NS,Volume_KANSAINER.NS,Date
2021-07-12,387.8923034667969,399.9333190917969,409.26666259765625,396.8333435058594,406.0,1699987,2021-07-12
2021-07-19,403.507568359375,416.0333251953125,424.29998779296875,397.79998779296875,400.0,3083468,2021-07-19
2021-07-26,404.73614501953125,417.29998779296875,433.29998779296875,400.0333251953125,418.6666564941406,2656870,2021-07-26
2021-08-02,411.55767822265625,424.3333435058594,426.6666564941406,415.5333251953125,421.3333435058594,4302787,2021-08-02
2021-08-09,406.1263122558594,418.73333740234375,426.6666564941406,407.5,426.6666564941406,1504078,2021-08-09
2021-08-16,404.44512939453125,417.0,427.9666748046875,414.0,422.9333190917969,1088903,2021-08-16
2021-08-23,402.2790832519531,414.76666259765625,432.9333190917969,410.0666809082031,419.1000061035156,1380805,2021-08-23
2021-08-30,400.597900390625,413.0333251953125,419.29998779296875,408.8333435058594,418.6333312988281,928361,2021-08-30
2021-09-06,395.1988525390625,407.4666748046875,421.3333435058594,405.3333435058594,413.0333251953125,1536600,2021-09-06
2021-09-13,396.97698974609375,409.29998779296875,419.73333740234375,400.5,407.4666748046875,1850235,2021-09-13
2021-09-20,406.48193359375,419.1000061035156,422.6666564941406,405.3666687011719,407.3333435058594,2424341,2021-09-20
2021-09-27,411.9779968261719,424.76666259765625,427.0,418.0333251953125,420.0,2330412,2021-09-27
2021-10-04,408.45404052734375,421.1333312988281,450.0,407.8666687011719,427.0666809082031,6277682,2021-10-04
2021-10-11,392.6124267578125,404.79998779296875,423.8333435058594,389.3999938964844,420.6666564941406,3948034,2021-10-11
2021-10-18,355.5302429199219,366.5666809082031,410.4333190917969,361.0,409.3333435058594,2607435,2021-10-18
2021-10-25,352.4266052246094,363.3666687011719,395.9666748046875,348.6666564941406,366.5666809082031,3966630,2021-10-25
2021-11-01,371.69512939453125,383.23333740234375,388.0,363.3666687011719,363.3666687011719,1022439,2021-11-01
2021-11-08,385.7262268066406,397.70001220703125,406.6666564941406,380.0,383.3333435058594,4499065,2021-11-08
2021-11-15,382.9055480957031,393.9333190917969,419.9333190917969,392.1666564941406,398.3666687011719,2956995,2021-11-15
2021-11-22,375.7775573730469,386.6000061035156,399.0666809082031,377.0333251953125,397.4666748046875,3779533,2021-11-22
2021-11-29,385.46527099609375,396.5666809082031,413.9333190917969,366.6666564941406,386.0,5670769,2021-11-29
2021-12-06,386.89080810546875,398.0333251953125,400.0,384.0,394.6666564941406,1036538,2021-12-06
2021-12-13,382.2252197265625,393.23333740234375,402.23333740234375,383.3333435058594,400.0,906270,2021-12-13
2021-12-20,373.1207580566406,383.8666687011719,398.4666748046875,381.3666687011719,389.8999938964844,737598,2021-12-20
2021-12-27,383.0999755859375,394.1333312988281,396.9333190917969,374.4666748046875,382.0,1138948,2021-12-27
2022-01-03,387.44158935546875,398.6000061035156,400.76666259765625,388.0,392.6666564941406,1309062,2022-01-03
2022-01-10,395.5416564941406,406.9333190917969,418.9666748046875,392.0,398.6666564941406,1750417,2022-01-10
2022-01-17,373.0559387207031,383.79998779296875,412.70001220703125,378.20001220703125,407.3333435058594,1060200,2022-01-17
2022-01-24,369.62152099609375,380.26666259765625,391.0666809082031,372.4666748046875,385.5333251953125,901880,2022-01-24
2022-01-31,350.3758239746094,360.4666748046875,384.6666564941406,358.6666564941406,382.0,1602462,2022-01-31
2022-02-07,322.38201904296875,331.6666564941406,364.0,330.0,363.0,1315281,2022-02-07
2022-02-14,320.5351867675781,329.76666259765625,336.6666564941406,313.6666564941406,334.0,2443725,2022-02-14
2022-02-21,292.15264892578125,300.5666809082031,329.76666259765625,293.3333435058594,329.3333435058594,2206674,2022-02-21
2022-02-28,288.3617858886719,296.6666564941406,304.4666748046875,283.73333740234375,300.0,1784851,2022-02-28
2022-03-07,291.6666564941406,300.0666809082031,308.9666748046875,281.1333312988281,291.3333435058594,1204718,2022-03-07
2022-03-14,308.35272216796875,317.23333740234375,320.5666809082031,295.8666687011719,302.6666564941406,1605831,2022-03-14
2022-03-21,294.3558349609375,302.8333435058594,322.3333435058594,300.6333312988281,319.29998779296875,763834,2022-03-21
2022-03-28,304.43231201171875,313.20001220703125,321.6666564941406,294.6666564941406,302.8333435058594,1773238,2022-03-28
2022-04-04,300.803466796875,309.4666748046875,319.9333190917969,304.6666564941406,313.20001220703125,1766759,2022-04-04
2022-04-11,301.3542785644531,310.0333251953125,319.3333435058594,306.6000061035156,310.0,1435598,2022-04-11
2022-04-18,304.43231201171875,313.20001220703125,320.0,303.3333435058594,309.3333435058594,1098125,2022-04-18
2022-04-25,304.27032470703125,313.0333251953125,319.3666687011719,300.6666564941406,310.3333435058594,831021,2022-04-25
2022-05-02,292.4442138671875,300.8666687011719,313.8999938964844,295.3999938964844,313.0333251953125,298472,2022-05-02
2022-05-09,257.97039794921875,265.3999938964844,300.6666564941406,263.3333435058594,300.6666564941406,1485108,2022-05-09
2022-05-16,258.35919189453125,265.79998779296875,275.20001220703125,260.0,266.79998779296875,895951,2022-05-16
2022-05-23,262.34442138671875,269.8999938964844,279.0333251953125,265.3999938964844,270.6000061035156,1855960,2022-05-23
2022-05-30,267.5284729003906,275.23333740234375,278.8666687011719,264.26666259765625,270.3666687011719,3286580,2022-05-30
2022-06-06,258.618408203125,266.0666809082031,278.6666564941406,263.3333435058594,275.20001220703125,2048795,2022-06-06
2022-06-13,240.90231323242188,247.23333740234375,268.8333435058594,244.10000610351562,263.9666748046875,2868519,2022-06-13
2022-06-20,242.42884826660156,248.8000030517578,259.3333435058594,238.76666259765625,248.3333282470703,5054515,2022-06-20
2022-06-27,241.94166564941406,248.3000030517578,254.43333435058594,243.39999389648438,253.76666259765625,762807,2022-06-27
2022-07-04,253.89419555664062,260.5666809082031,276.6666564941406,242.10000610351562,248.63333129882812,4950786,2022-07-04
2022-07-11,254.31642150878906,261.0,272.6666564941406,253.56666564941406,260.6000061035156,3114860,2022-07-11
2022-07-18,261.2346496582031,268.1000061035156,269.1666564941406,259.1666564941406,262.6000061035156,1220545,2022-07-18
2022-07-25,259.8379821777344,266.6666564941406,274.8333435058594,264.0666809082031,268.1000061035156,1338491,2022-07-25
2022-08-01,325.7394104003906,334.29998779296875,357.26666259765625,268.0666809082031,268.0666809082031,20203665,2022-08-01
2022-08-08,321.0623474121094,329.5,339.9333190917969,326.6666564941406,334.26666259765625,688883,2022-08-08
2022-08-15,328.50018310546875,337.1333312988281,344.0,329.5,329.5,2371565,2022-08-15
2022-08-22,320.1853942871094,328.6000061035156,338.0,321.4333190917969,336.6666564941406,776325,2022-08-22
2022-08-29,324.6026306152344,333.1333312988281,342.73333740234375,320.1000061035156,323.1333312988281,2245813,2022-08-29
2022-09-05,333.5020751953125,342.26666259765625,348.73333740234375,329.3999938964844,333.3333435058594,2419457,2022-09-05
2022-09-12,311.7406311035156,319.9333190917969,344.4666748046875,313.3333435058594,340.23333740234375,1101306,2022-09-12
2022-09-19,311.2209777832031,319.3999938964844,330.76666259765625,310.5666809082031,321.3333435058594,1217489,2022-09-19
2022-09-26,318.0741882324219,326.4333190917969,333.29998779296875,313.3333435058594,322.6666564941406,1693642,2022-09-26
2022-10-03,308.9474182128906,317.0666809082031,334.0,315.3999938964844,324.0,894198,2022-10-03
2022-10-10,312.68255615234375,320.8999938964844,323.26666259765625,312.0,316.6666564941406,906062,2022-10-10
2022-10-17,311.28594970703125,319.4666748046875,328.26666259765625,315.5333251953125,326.6333312988281,637173,2022-10-17
2022-10-24,309.337158203125,317.4666748046875,322.9666748046875,314.5333251953125,321.1333312988281,222304,2022-10-24
2022-10-31,291.0185546875,298.6666564941406,325.70001220703125,297.3333435058594,319.0666809082031,2350877,2022-10-31
2022-11-07,290.69378662109375,298.3333435058594,306.20001220703125,292.1333312988281,300.1666564941406,866573,2022-11-07
2022-11-14,281.98919677734375,289.3999938964844,299.9333190917969,284.4666748046875,296.79998779296875,827350,2022-11-14
2022-11-21,282.76873779296875,290.20001220703125,295.20001220703125,285.4666748046875,289.6333312988281,924435,2022-11-21
2022-11-28,286.2765197753906,293.79998779296875,302.8666687011719,290.6666564941406,290.79998779296875,1048325,2022-11-28
2022-12-05,290.1416015625,297.76666259765625,300.3333435058594,294.8666687011719,296.1000061035156,808402,2022-12-05
2022-12-12,279.1310119628906,286.4666748046875,297.29998779296875,284.8666687011719,296.6666564941406,622872,2022-12-12
2022-12-19,274.7462158203125,281.9666748046875,293.6666564941406,274.20001220703125,284.0,1171188,2022-12-19
2022-12-26,285.3346252441406,292.8333435058594,294.0,279.29998779296875,283.3333435058594,1438236,2022-12-26
2023-01-02,272.4401550292969,279.6000061035156,298.6666564941406,272.1333312988281,292.6666564941406,1460113,2023-01-02
2023-01-09,268.5426025390625,275.6000061035156,286.5333251953125,267.3333435058594,280.9666748046875,2783721,2023-01-09
2023-01-16,271.8879699707031,279.0333251953125,280.6666564941406,270.8999938964844,276.0,740606,2023-01-16
2023-01-23,266.56134033203125,273.5666809082031,280.0,267.73333740234375,279.0333251953125,979416,2023-01-23
2023-01-30,271.3033447265625,278.4333190917969,285.23333740234375,268.0,268.23333740234375,1417471,2023-01-30
2023-02-06,272.5700988769531,279.73333740234375,281.6333312988281,272.70001220703125,274.76666259765625,2140187,2023-02-06
2023-02-13,269.3545837402344,276.4333190917969,280.4666748046875,274.0666809082031,279.9666748046875,394959,2023-02-13
2023-02-20,272.31024169921875,279.4666748046875,279.9666748046875,272.73333740234375,277.4333190917969,700209,2023-02-20
2023-02-27,266.72369384765625,273.73333740234375,280.5,267.0,279.4666748046875,553346,2023-02-27
2023-03-06,265.1971740722656,272.1666564941406,281.79998779296875,269.3666687011719,277.8333435058594,3087860,2023-03-06
2023-03-13,259.3183288574219,266.1333312988281,273.5333251953125,254.03334045410156,273.5333251953125,847509,2023-03-13
2023-03-20,249.7042999267578,256.26666259765625,267.4666748046875,252.10000610351562,267.4666748046875,556383,2023-03-20
2023-03-27,251.26333618164062,257.8666687011719,260.5333251953125,251.93333435058594,256.3333435058594,575618,2023-03-27
2023-04-03,254.5762939453125,261.26666259765625,263.3333435058594,255.23333740234375,260.0666809082031,1036833,2023-04-03
2023-04-10,247.6256103515625,254.13333129882812,263.3666687011719,252.8333282470703,262.0,743743,2023-04-10
2023-04-17,248.30767822265625,254.8333282470703,258.5666809082031,252.0,254.23333740234375,2397165,2023-04-17
2023-04-24,246.94354248046875,253.43333435058594,256.8666687011719,249.10000610351562,256.6000061035156,789068,2023-04-24
2023-05-01,256.0378723144531,262.76666259765625,264.8666687011719,253.03334045410156,253.43333435058594,1484065,2023-05-01
2023-05-08,271.7580871582031,278.8999938964844,296.1333312988281,261.26666259765625,265.26666259765625,10782794,2023-05-08
2023-05-15,265.29461669921875,272.26666259765625,280.6666564941406,271.0,279.8666687011719,2442873,2023-05-15
2023-05-22,266.5288391113281,273.5333251953125,275.4666748046875,270.5333251953125,273.73333740234375,1411289,2023-05-22
2023-05-29,278.6219177246094,284.0666809082031,296.1333312988281,274.0,274.9333190917969,4197933,2023-05-29
2023-06-05,283.5260925292969,289.0666809082031,293.1333312988281,283.3999938964844,286.73333740234375,1111564,2023-06-05
2023-06-12,296.0480651855469,301.8333435058594,310.6333312988281,286.73333740234375,290.5,1999662,2023-06-12
2023-06-19,299.7425231933594,305.6000061035156,313.26666259765625,301.4333190917969,303.3666687011719,2322172,2023-06-19
2023-06-26,294.5440673828125,300.29998779296875,309.29998779296875,291.6000061035156,306.9333190917969,1457678,2023-06-26
2023-07-03,307.78533935546875,313.79998779296875,334.0,303.3999938964844,306.0,3783996,2023-07-03
2023-07-10,301.9984130859375,307.8999938964844,315.3500061035156,300.5,315.0,1790546,2023-07-10
2023-07-17,316.6128234863281,322.79998779296875,325.3999938964844,306.6499938964844,309.95001220703125,1807963,2023-07-17
2023-07-24,321.3208312988281,327.6000061035156,328.5,319.79998779296875,326.0,1156145,2023-07-24
2023-07-31,320.8304138183594,327.1000061035156,354.0,317.6499938964844,330.95001220703125,4900481,2023-07-31
2023-08-07,322.6940002441406,329.0,334.54998779296875,326.04998779296875,333.0,1555441,2023-08-07
2023-08-14,321.8112487792969,328.1000061035156,333.0,318.75,330.6499938964844,1198393,2023-08-14
2023-08-21,316.02435302734375,322.20001220703125,330.95001220703125,315.0,330.95001220703125,1044422,2023-08-21
2023-08-28,333.483154296875,340.0,341.1000061035156,323.04998779296875,326.95001220703125,2805978,2023-08-28
2023-09-04,330.785888671875,337.25,344.45001220703125,333.0,342.0,1854960,2023-09-04
2023-09-11,320.3890380859375,326.6499938964844,343.54998779296875,325.0,340.0,2010981,2023-09-11
2023-09-18,316.2695617675781,322.45001220703125,331.70001220703125,320.1499938964844,328.29998779296875,2954964,2023-09-18
2023-09-25,311.36541748046875,317.45001220703125,330.54998779296875,316.6499938964844,324.04998779296875,1871709,2023-09-25
2023-10-02,317.5936584472656,323.79998779296875,327.0,317.45001220703125,317.45001220703125,1539525,2023-10-02
2023-10-09,316.7109069824219,322.8999938964844,323.95001220703125,306.5,306.5,1377455,2023-10-09
2023-10-16,315.092529296875,321.25,328.0,318.54998779296875,322.75,1552984,2023-10-16
2023-10-23,307.5401306152344,313.54998779296875,322.8500061035156,308.95001220703125,322.79998779296875,889200,2023-10-23
2023-10-30,299.1540222167969,305.0,323.95001220703125,304.6499938964844,315.0,1590520,2023-10-30
2023-11-06,298.5655212402344,304.3999938964844,310.6499938964844,301.0,308.95001220703125,1179462,2023-11-06
2023-11-13,319.1629943847656,325.3999938964844,326.29998779296875,306.04998779296875,308.3999938964844,1906380,2023-11-13
2023-11-20,314.2098083496094,320.3500061035156,327.5,313.29998779296875,326.6499938964844,1006052,2023-11-20
2023-11-27,313.91552734375,320.04998779296875,326.0,316.25,320.3500061035156,932251,2023-11-27
2023-12-04,324.01812744140625,330.3500061035156,335.0,317.8500061035156,324.95001220703125,2322060,2023-12-04
2023-12-11,326.5192565917969,332.8999938964844,337.29998779296875,325.1000061035156,330.0,1687115,2023-12-11
2023-12-18,316.2695617675781,322.45001220703125,336.45001220703125,316.0,334.95001220703125,995731,2023-12-18
2023-12-25,326.862548828125,333.25,357.29998779296875,320.8500061035156,322.45001220703125,5280790,2023-12-25
2024-01-01,330.24639892578125,336.70001220703125,339.6000061035156,330.6499938964844,333.3999938964844,1580338,2024-01-01
2024-01-08,333.77740478515625,340.29998779296875,343.0,336.04998779296875,342.0,1599172,2024-01-08
2024-01-15,337.7007141113281,344.29998779296875,348.0,332.20001220703125,340.20001220703125,1750676,2024-01-15
2024-01-22,326.37213134765625,332.75,344.29998779296875,330.8500061035156,344.29998779296875,2574097,2024-01-22
2024-01-29,333.97357177734375,340.5,343.5,332.29998779296875,334.29998779296875,1350165,2024-01-29
2024-02-05,310.6788024902344,316.75,353.0,310.8999938964844,342.0,4667786,2024-02-05
2024-02-12,298.5655212402344,304.3999938964844,324.0,301.3999938964844,324.0,2301965,2024-02-12
2024-02-19,296.1625061035156,301.95001220703125,313.3500061035156,301.5,307.04998779296875,1205433,2024-02-19
2024-02-26,284.49053955078125,290.04998779296875,304.3999938964844,288.6000061035156,304.3500061035156,1486814,2024-02-26
2024-03-04,278.6055603027344,284.04998779296875,293.8999938964844,283.20001220703125,293.8999938964844,856780,2024-03-04
2024-03-11,266.14898681640625,271.3500061035156,286.95001220703125,257.5,286.95001220703125,2750033,2024-03-11
2024-03-18,263.500732421875,268.6499938964844,277.0,262.3500061035156,271.3500061035156,1990198,2024-03-18
2024-03-25,257.2234191894531,262.25,272.45001220703125,260.04998779296875,268.6499938964844,1356814,2024-03-25
2024-04-01,279.6844787597656,285.1499938964844,287.5,264.8999938964844,264.95001220703125,1355456,2024-04-01
2024-04-08,275.0255432128906,280.3999938964844,287.0,278.0,285.29998779296875,1777339,2024-04-08
2024-04-15,268.11065673828125,273.3500061035156,277.79998779296875,268.5,275.0,1181075,2024-04-15
2024-04-22,274.53509521484375,279.8999938964844,282.25,272.04998779296875,274.29998779296875,1029306,2024-04-22
2024-04-29,282.0384521484375,287.54998779296875,299.79998779296875,277.75,283.0,3533616,2024-04-29
2024-05-06,272.5244140625,277.8500061035156,294.75,274.70001220703125,294.0,1878234,2024-05-06
2024-05-13,272.5244140625,277.8500061035156,280.29998779296875,269.29998779296875,280.29998779296875,1532408,2024-05-13
2024-05-20,268.0125732421875,273.25,278.1499938964844,270.25,276.79998779296875,1067882,2024-05-20
2024-05-27,264.4325256347656,269.6000061035156,275.0,266.04998779296875,275.0,1711182,2024-05-27
2024-06-03,272.6715087890625,278.0,280.8999938964844,251.85000610351562,272.79998779296875,2508203,2024-06-03
2024-06-10,277.4775695800781,282.8999938964844,289.6499938964844,280.5,280.5,3288955,2024-06-10
2024-06-17,268.89532470703125,274.1499938964844,285.25,273.5,284.0,3142256,2024-06-17
2024-06-24,267.28411865234375,270.1000061035156,283.8500061035156,269.3999938964844,277.0,2921085,2024-06-24
2024-07-01,264.1669616699219,266.95001220703125,274.29998779296875,265.6000061035156,272.70001220703125,4745515,2024-07-01
2024-07-08,275.2007141113281,278.1000061035156,286.6000061035156,268.54998779296875,268.6000061035156,5648320,2024-07-08
2024-07-15,268.6695251464844,271.5,281.70001220703125,270.70001220703125,279.1000061035156,2742060,2024-07-15
2024-07-22,272.4299011230469,275.29998779296875,276.3999938964844,266.0,271.95001220703125,1937108,2024-07-22
2024-07-29,299.4453125,302.6000061035156,314.20001220703125,276.5,277.0,20697412,2024-07-29
2024-08-05,290.6380920410156,293.70001220703125,305.45001220703125,292.0,299.3999938964844,5126556,2024-08-05
2024-08-12,287.07562255859375,290.1000061035156,296.95001220703125,285.0,293.70001220703125,1957848,2024-08-12
2024-08-19,291.2318115234375,294.29998779296875,305.70001220703125,291.0,292.0,4917103,2024-08-19
2024-08-26,293.4089050292969,296.5,301.0,289.95001220703125,295.1000061035156,2765748,2024-08-26
2024-09-02,302.85931396484375,306.04998779296875,320.5,296.0,300.0,7215125,2024-09-02
2024-09-09,308.1535339355469,311.3999938964844,319.79998779296875,302.6000061035156,306.79998779296875,5431125,2024-09-09
2024-09-16,298.9999694824219,302.1499938964844,316.6000061035156,300.0,312.8999938964844,2372292,2024-09-16
2024-09-23,306.12493896484375,309.3500061035156,313.0,301.3500061035156,304.0,3264269,2024-09-23
2024-09-30,289.0547790527344,292.1000061035156,313.5,291.45001220703125,309.3500061035156,2644547,2024-09-30
2024-10-07,285.73968505859375,288.75,296.0,278.75,292.1000061035156,1637917,2024-10-07
2024-10-14,284.0574035644531,287.04998779296875,298.70001220703125,282.04998779296875,289.3999938964844,2382427,2024-10-14
2024-10-21,276.2397766113281,279.1499938964844,288.70001220703125,265.75,288.25,3405177,2024-10-21
2024-10-28,284.0079345703125,287.0,289.04998779296875,277.6499938964844,284.5,1705627,2024-10-28
2024-11-04,268.32318115234375,271.1499938964844,289.6499938964844,269.8999938964844,287.8500061035156,1904759,2024-11-04
2024-11-11,256.5472412109375,259.25,274.3999938964844,257.6499938964844,265.0,967094,2024-11-11
2024-11-18,264.4638366699219,267.25,270.8999938964844,252.75,260.6000061035156,2502316,2024-11-18
2024-11-25,278.0210266113281,280.95001220703125,281.8999938964844,264.0,270.0,1624091,2024-11-25
2024-12-02,274.9533386230469,277.8500061035156,286.5,274.3999938964844,281.0,921256,2024-12-02
2024-12-09,259.9612731933594,262.70001220703125,279.0,259.0,277.8999938964844,3825887,2024-12-09
2024-12-16,259.46649169921875,262.20001220703125,264.8999938964844,256.1499938964844,263.1499938964844,2030863,2024-12-16
2024-12-23,258.5758361816406,261.29998779296875,268.95001220703125,260.20001220703125,263.5,1008864,2024-12-23
2024-12-30,259.1695861816406,261.8999938964844,269.79998779296875,255.5,261.1000061035156,1518572,2024-12-30
2025-01-06,251.154052734375,253.8000030517578,262.29998779296875,252.14999389648438,261.95001220703125,1588090,2025-01-06
2025-01-13,241.6541290283203,244.1999969482422,253.75,241.1999969482422,253.75,1378616,2025-01-13
2025-01-20,239.57603454589844,242.10000610351562,251.0,240.35000610351562,245.0,1081940,2025-01-20
2025-01-27,237.52760314941406,240.02999877929688,242.0,230.5500030517578,240.25,5669719,2025-01-27
2025-02-03,246.38429260253906,248.97999572753906,260.0,236.0,238.88999938964844,4580851,2025-02-03
2025-02-10,228.98757934570312,231.39999389648438,257.5,226.75,250.22000122070312,1276280,2025-02-10
2025-02-17,239.11093139648438,241.6300048828125,243.5,224.5,232.11000061035156,1274680,2025-02-17
2025-02-24,224.2969970703125,226.66000366210938,241.13999938964844,221.3800048828125,241.0,902295,2025-02-24
2025-03-03,233.19326782226562,235.64999389648438,237.88999938964844,218.1999969482422,226.66000366210938,1055938,2025-03-03
2025-03-10,222.3079376220703,224.64999389648438,239.77000427246094,223.99000549316406,237.67999267578125,1051960,2025-03-10
2025-03-17,242.3765106201172,244.92999267578125,249.39999389648438,223.0500030517578,224.6699981689453,1826289,2025-03-17
2025-03-24,230.47193908691406,232.89999389648438,246.1999969482422,231.10000610351562,246.0,1641767,2025-03-24
2025-03-31,237.04270935058594,239.5399932861328,244.97999572753906,231.57000732421875,232.89999389648438,732800,2025-03-31
2025-04-07,246.97804260253906,249.5800018310547,250.58999633789062,224.57000732421875,224.57000732421875,1196582,2025-04-07
2025-04-14,255.42901611328125,258.1199951171875,261.54998779296875,249.60000610351562,250.25,1045069,2025-04-14
2025-04-21,259.47637939453125,262.2099914550781,271.17999267578125,257.4100036621094,265.0,1907746,2025-04-21
2025-04-28,251.74778747558594,254.39999389648438,269.70001220703125,253.0,260.04998779296875,826026,2025-04-28
2025-05-05,255.0628662109375,257.75,258.45001220703125,242.0,256.1499938964844,1340516,2025-05-05
2025-05-12,260.8518981933594,263.6000061035156,267.5,256.1499938964844,262.8999938964844,938064,2025-05-12
