Date,Adj Close_CUPID.NS,Close_CUPID.NS,High_CUPID.NS,Low_CUPID.NS,Open_CUPID.NS,Volume_CUPID.NS,Date
2020-07-13,10.015512466430664,10.577500343322754,11.095000267028809,10.282500267028809,10.800000190734863,4661980,2020-07-13
2020-07-20,9.8853178024292,10.4399995803833,10.797499656677246,10.25,10.600000381469727,4836000,2020-07-20
2020-07-27,9.82613754272461,10.3774995803833,10.550000190734863,10.15250015258789,10.449999809265137,5908760,2020-07-27
2020-08-03,10.986052513122559,11.602499961853027,11.949999809265137,10.457500457763672,10.5,22155780,2020-08-03
2020-08-10,11.279582977294922,11.912500381469727,13.375,11.5,11.6899995803833,26223160,2020-08-10
2020-08-17,12.141234397888184,12.822500228881836,13.100000381469727,11.942500114440918,12.100000381469727,10404660,2020-08-17
2020-08-24,11.20383358001709,11.832500457763672,14.837499618530273,11.444999694824219,12.944999694824219,50136860,2020-08-24
2020-08-31,10.749335289001465,11.352499961853027,11.944999694824219,10.550000190734863,11.7524995803833,15732940,2020-08-31
2020-09-07,10.23802661895752,10.8125,11.444999694824219,10.5,11.390000343322754,7730500,2020-09-07
2020-09-14,10.761171340942383,11.364999771118164,11.600000381469727,10.8774995803833,11.0,8104540,2020-09-14
2020-09-21,10.02971363067627,10.592499732971191,11.467499732971191,10.0649995803833,11.420000076293945,5970620,2020-09-21
2020-09-28,10.387158393859863,10.970000267028809,11.225000381469727,10.699999809265137,10.842499732971191,3245980,2020-09-28
2020-10-05,10.15754222869873,10.727499961853027,11.199999809265137,10.550000190734863,10.970000267028809,3790680,2020-10-05
2020-10-12,9.918457984924316,10.475000381469727,11.045000076293945,10.382499694824219,10.789999961853027,3264600,2020-10-12
2020-10-19,9.864013671875,10.417499542236328,10.72249984741211,10.100000381469727,10.515000343322754,3686260,2020-10-19
2020-10-26,9.873481750488281,10.427499771118164,10.720000267028809,10.100000381469727,10.484999656677246,3044120,2020-10-26
2020-11-02,9.658068656921387,10.199999809265137,10.850000381469727,10.029999732971191,10.5024995803833,6823800,2020-11-02
2020-11-09,9.411882400512695,9.9399995803833,10.324999809265137,9.512499809265137,10.300000190734863,7326960,2020-11-09
2020-11-16,10.15754222869873,10.727499961853027,11.5,9.837499618530273,9.837499618530273,17913500,2020-11-16
2020-11-23,10.82905387878418,11.385000228881836,12.199999809265137,10.800000190734863,10.800000190734863,42102120,2020-11-23
2020-11-30,11.93478775024414,12.547499656677246,12.734999656677246,11.352499961853027,11.385000228881836,20843680,2020-11-30
2020-12-07,11.977590560913086,12.592499732971191,13.199999809265137,12.112500190734863,12.672499656677246,22732460,2020-12-07
2020-12-14,11.48060417175293,12.069999694824219,12.869999885559082,11.864999771118164,12.734999656677246,8325820,2020-12-14
2020-12-21,11.830159187316895,12.4375,12.550000190734863,10.675000190734863,12.149999618530273,11400140,2020-12-21
2020-12-28,11.60901165008545,12.204999923706055,12.8149995803833,11.867500305175781,12.100000381469727,24629220,2020-12-28
2021-01-04,11.354574203491211,11.9375,12.385000228881836,11.795000076293945,12.345000267028809,7957680,2021-01-04
2021-01-11,10.997886657714844,11.5625,12.0649995803833,11.5,11.984999656677246,4753280,2021-01-11
2021-01-18,10.500901222229004,11.039999961853027,11.800000190734863,10.949999809265137,11.5625,4208600,2021-01-18
2021-01-25,10.301155090332031,10.829999923706055,11.22249984741211,10.699999809265137,11.22249984741211,2932200,2021-01-25
2021-02-01,10.531814575195312,11.072500228881836,11.345000267028809,10.702500343322754,10.800000190734863,3917420,2021-02-01
2021-02-08,10.360602378845215,10.892499923706055,11.699999809265137,10.75,11.170000076293945,6106040,2021-02-08
2021-02-15,10.120433807373047,10.640000343322754,10.984999656677246,10.4975004196167,10.984999656677246,5629960,2021-02-15
2021-02-22,9.858861923217773,10.364999771118164,10.819999694824219,10.050000190734863,10.819999694824219,3434140,2021-02-22
2021-03-01,10.049095153808594,10.5649995803833,10.899999618530273,10.399999618530273,10.399999618530273,5313620,2021-03-01
2021-03-08,10.826675415039062,11.382499694824219,12.132499694824219,10.507499694824219,10.507499694824219,19521020,2021-03-08
2021-03-15,10.603151321411133,11.147500038146973,11.899999618530273,10.449999809265137,11.375,8727180,2021-03-15
2021-03-22,9.977757453918457,10.489999771118164,11.25,10.399999618530273,11.172499656677246,4914940,2021-03-22
2021-03-29,10.172747611999512,10.694999694824219,10.829999923706055,10.364999771118164,10.489999771118164,2667680,2021-03-29
2021-04-05,10.653087615966797,11.199999809265137,11.34749984741211,10.5,10.694999694824219,5203000,2021-04-05
