Date,Adj Close_MCX.NS,Close_MCX.NS,High_MCX.NS,Low_MCX.NS,Open_MCX.NS,Volume_MCX.NS,Date
2021-04-26,1411.0545654296875,1476.25,1554.5,1455.0,1472.0,1262676,2021-04-26
2021-05-03,1435.332763671875,1501.6500244140625,1524.800048828125,1465.050048828125,1481.1500244140625,624951,2021-05-03
2021-05-10,1450.5306396484375,1517.550048828125,1615.800048828125,1506.199951171875,1523.0,1659181,2021-05-10
2021-05-17,1555.00341796875,1626.8499755859375,1664.8499755859375,1528.199951171875,1535.0,1759936,2021-05-17
2021-05-24,1481.3087158203125,1549.75,1604.0,1515.0999755859375,1545.550048828125,1472733,2021-05-24
2021-05-31,1505.6824951171875,1575.25,1582.0,1530.0,1554.800048828125,708868,2021-05-31
2021-06-07,1498.7525634765625,1568.0,1636.25,1561.8499755859375,1588.0,1028346,2021-06-07
2021-06-14,1427.7816162109375,1493.75,1575.0,1472.0,1574.0,754270,2021-06-14
2021-06-21,1452.7291259765625,1519.8499755859375,1527.0,1471.300048828125,1484.9000244140625,826521,2021-06-21
2021-06-28,1448.3800048828125,1515.300048828125,1536.0999755859375,1498.050048828125,1520.0,426714,2021-06-28
2021-07-05,1434.80712890625,1501.0999755859375,1576.300048828125,1485.0,1520.0,895508,2021-07-05
2021-07-12,1641.6502685546875,1717.5,1747.9000244140625,1480.0,1510.0,6840208,2021-07-12
2021-07-19,1571.013916015625,1643.5999755859375,1847.9000244140625,1638.0,1692.0,4098962,2021-07-19
2021-07-26,1532.4459228515625,1603.25,1730.0,1595.0,1617.949951171875,2466153,2021-07-26
2021-08-02,1535.9825439453125,1606.949951171875,1633.800048828125,1541.0,1612.6500244140625,1306873,2021-08-02
2021-08-09,1436.5753173828125,1502.949951171875,1620.050048828125,1489.199951171875,1619.800048828125,1473901,2021-08-09
2021-08-16,1427.8773193359375,1493.8499755859375,1543.75,1478.0,1504.1500244140625,1488174,2021-08-16
2021-08-23,1425.39208984375,1491.25,1525.0,1450.0,1502.0,2655762,2021-08-23
2021-08-30,1551.75244140625,1592.9000244140625,1625.0,1491.0,1499.0,5215744,2021-08-30
2021-09-06,1618.580322265625,1661.5,1680.0,1585.050048828125,1607.0,4688680,2021-09-06
2021-09-13,1554.91845703125,1596.1500244140625,1674.0,1582.199951171875,1664.0,3238650,2021-09-13
2021-09-20,1616.437255859375,1659.300048828125,1692.699951171875,1575.1500244140625,1587.8499755859375,4051993,2021-09-20
2021-09-27,1628.6629638671875,1671.8499755859375,1744.3499755859375,1645.550048828125,1678.9000244140625,3691787,2021-09-27
2021-10-04,1872.8870849609375,1922.550048828125,1984.0,1674.050048828125,1680.9000244140625,9402577,2021-10-04
2021-10-11,2014.3363037109375,2067.75,2135.0,1941.199951171875,1960.0,7970359,2021-10-11
2021-10-18,1747.4141845703125,1793.75,2067.0,1782.949951171875,2020.050048828125,5022686,2021-10-18
2021-10-25,1659.739013671875,1703.75,1741.550048828125,1632.199951171875,1701.0,4322950,2021-10-25
2021-11-01,1730.268798828125,1776.1500244140625,1793.050048828125,1700.449951171875,1704.949951171875,1662072,2021-11-01
2021-11-08,1898.312744140625,1948.6500244140625,1980.0,1760.5,1777.699951171875,3675548,2021-11-08
2021-11-15,1765.241455078125,1812.050048828125,2021.949951171875,1789.0999755859375,1951.300048828125,2860181,2021-11-15
2021-11-22,1622.1846923828125,1665.199951171875,1830.0,1660.199951171875,1816.0,2215021,2021-11-22
2021-11-29,1578.493408203125,1620.3499755859375,1690.0,1552.0999755859375,1666.0,3472421,2021-11-29
2021-12-06,1691.0584716796875,1735.9000244140625,1779.800048828125,1588.5,1629.0,5456620,2021-12-06
2021-12-13,1597.6845703125,1640.050048828125,1833.949951171875,1635.0,1750.0,4588102,2021-12-13
2021-12-20,1540.8905029296875,1581.75,1632.5,1498.5999755859375,1604.050048828125,2672262,2021-12-20
2021-12-27,1541.9134521484375,1582.800048828125,1642.0,1560.0999755859375,1577.949951171875,1548227,2021-12-27
2022-01-03,1571.722900390625,1613.4000244140625,1644.4000244140625,1586.0,1586.0,1786361,2022-01-03
2022-01-10,1583.315673828125,1625.300048828125,1655.949951171875,1574.6500244140625,1617.75,2360180,2022-01-10
2022-01-17,1493.5460205078125,1533.1500244140625,1638.5,1527.0999755859375,1632.0,1632108,2022-01-17
2022-01-24,1517.6077880859375,1557.8499755859375,1608.9000244140625,1462.0,1534.5,2435001,2022-01-24
2022-01-31,1390.966064453125,1427.8499755859375,1579.1500244140625,1421.0,1560.0,4226232,2022-01-31
2022-02-07,1374.259033203125,1410.699951171875,1462.0,1385.199951171875,1424.949951171875,2527612,2022-02-07
2022-02-14,1365.7349853515625,1401.949951171875,1449.9000244140625,1335.949951171875,1389.0,2201595,2022-02-14
2022-02-21,1230.4718017578125,1263.0999755859375,1409.9000244140625,1165.0,1395.0,4752579,2022-02-21
2022-02-28,1232.0791015625,1264.75,1398.699951171875,1228.6500244140625,1247.0999755859375,4291031,2022-02-28
2022-03-07,1352.7786865234375,1388.6500244140625,1419.6500244140625,1207.5999755859375,1244.75,7687850,2022-03-07
2022-03-14,1389.7969970703125,1426.6500244140625,1433.949951171875,1351.5,1395.800048828125,2874812,2022-03-14
2022-03-21,1405.91943359375,1443.199951171875,1487.800048828125,1395.0,1430.0,3390710,2022-03-21
2022-03-28,1406.1629638671875,1443.449951171875,1454.0,1410.0,1451.5999755859375,1561706,2022-03-28
2022-04-04,1429.9326171875,1467.8499755859375,1493.800048828125,1442.5999755859375,1451.0,1753027,2022-04-04
2022-04-11,1365.978515625,1402.199951171875,1470.0,1381.6500244140625,1468.75,761640,2022-04-11
2022-04-18,1348.3948974609375,1384.1500244140625,1409.8499755859375,1321.4000244140625,1396.0,1393414,2022-04-18
2022-04-25,1393.2552490234375,1430.199951171875,1439.0,1325.0,1379.800048828125,1722993,2022-04-25
2022-05-02,1236.7064208984375,1269.5,1443.0,1255.0,1423.949951171875,1414168,2022-05-02
2022-05-09,1121.1700439453125,1150.9000244140625,1260.0,1145.0999755859375,1260.0,1599555,2022-05-09
2022-05-16,1260.7684326171875,1294.199951171875,1316.949951171875,1143.0,1150.0,5151990,2022-05-16
2022-05-23,1230.71533203125,1263.3499755859375,1308.949951171875,1210.3499755859375,1298.0,1173475,2022-05-23
2022-05-30,1308.3565673828125,1343.050048828125,1392.0,1270.550048828125,1274.0,1843332,2022-05-30
2022-06-06,1262.9117431640625,1296.4000244140625,1344.9000244140625,1277.050048828125,1339.1500244140625,723540,2022-06-06
2022-06-13,1186.2445068359375,1217.699951171875,1307.199951171875,1208.0,1281.5999755859375,965853,2022-06-13
2022-06-20,1243.6717529296875,1276.6500244140625,1284.3499755859375,1152.9000244140625,1229.0,1493651,2022-06-20
2022-06-27,1252.7802734375,1286.0,1333.25,1247.300048828125,1300.0,2971328,2022-06-27
2022-07-04,1270.2178955078125,1303.9000244140625,1336.5,1280.0,1285.949951171875,1128571,2022-07-04
2022-07-11,1309.0384521484375,1343.75,1353.5,1294.8499755859375,1302.0,1045933,2022-07-11
2022-07-18,1385.5594482421875,1422.300048828125,1433.300048828125,1342.5999755859375,1345.5,1816948,2022-07-18
2022-07-25,1360.8155517578125,1396.9000244140625,1421.4000244140625,1383.5,1421.4000244140625,927901,2022-07-25
2022-08-01,1254.436279296875,1287.699951171875,1403.0,1282.699951171875,1403.0,1947914,2022-08-01
2022-08-08,1284.78173828125,1318.8499755859375,1326.449951171875,1276.0999755859375,1287.050048828125,1230446,2022-08-08
2022-08-15,1285.999267578125,1320.0999755859375,1370.0,1305.0,1318.8499755859375,2329269,2022-08-15
2022-08-22,1248.5426025390625,1281.6500244140625,1320.0,1267.0,1320.0,1672369,2022-08-22
2022-08-29,1244.25634765625,1277.25,1299.949951171875,1251.0,1253.0,959514,2022-08-29
2022-09-05,1233.7352294921875,1266.449951171875,1291.949951171875,1246.550048828125,1288.0,1340734,2022-09-05
2022-09-12,1215.76171875,1248.0,1308.800048828125,1240.800048828125,1269.9000244140625,1954393,2022-09-12
2022-09-19,1229.3514404296875,1261.949951171875,1311.0,1212.199951171875,1247.9000244140625,3027273,2022-09-19
2022-09-26,1204.0548095703125,1218.75,1258.0,1156.0,1258.0,2124300,2022-09-26
2022-10-03,1314.8525390625,1330.9000244140625,1338.0,1220.0999755859375,1241.0,2033718,2022-10-03
2022-10-10,1295.439453125,1311.25,1348.0,1295.5999755859375,1319.449951171875,1391364,2022-10-10
2022-10-17,1301.9105224609375,1317.800048828125,1347.0,1296.0999755859375,1302.0,815432,2022-10-17
2022-10-24,1489.37255859375,1507.550048828125,1521.0999755859375,1352.25,1370.0,7270730,2022-10-24
2022-10-31,1480.283447265625,1498.3499755859375,1542.4000244140625,1460.050048828125,1512.0,1561685,2022-10-31
2022-11-07,1508.0941162109375,1526.5,1554.0,1490.0,1510.0,1390956,2022-11-07
2022-11-14,1479.4930419921875,1497.550048828125,1564.5,1480.5999755859375,1522.0,1571081,2022-11-14
2022-11-21,1542.02978515625,1560.8499755859375,1577.5,1485.75,1491.800048828125,1673328,2022-11-21
2022-11-28,1541.239501953125,1560.050048828125,1589.199951171875,1549.550048828125,1562.5999755859375,1072453,2022-11-28
2022-12-05,1546.031005859375,1564.9000244140625,1605.0,1547.6500244140625,1560.0,1608506,2022-12-05
2022-12-12,1624.4737548828125,1644.300048828125,1669.0,1556.6500244140625,1557.0999755859375,2750255,2022-12-12
2022-12-19,1526.42041015625,1545.050048828125,1697.0999755859375,1531.550048828125,1642.9000244140625,1976317,2022-12-19
2022-12-26,1535.4599609375,1554.199951171875,1587.8499755859375,1521.0999755859375,1540.0999755859375,506281,2022-12-26
2023-01-02,1426.5887451171875,1444.0,1504.800048828125,1435.25,1501.0,3038158,2023-01-02
2023-01-09,1585.35107421875,1604.699951171875,1610.0,1428.0,1451.25,2693726,2023-01-09
2023-01-16,1555.021240234375,1574.0,1637.050048828125,1566.0,1586.0,2174900,2023-01-16
2023-01-23,1480.036376953125,1498.0999755859375,1584.449951171875,1492.1500244140625,1581.8499755859375,555406,2023-01-23
2023-01-30,1490.8050537109375,1509.0,1531.5999755859375,1452.5999755859375,1498.0,1084672,2023-01-30
2023-02-06,1409.695068359375,1426.9000244140625,1475.0,1370.0,1452.0999755859375,1930948,2023-02-06
2023-02-13,1363.31103515625,1379.949951171875,1437.0,1344.25,1430.0,1378376,2023-02-13
2023-02-20,1354.66650390625,1371.199951171875,1409.449951171875,1356.0,1380.0,790287,2023-02-20
2023-02-27,1428.9599609375,1446.4000244140625,1467.75,1364.6500244140625,1371.199951171875,1417063,2023-02-27
2023-03-06,1461.21630859375,1479.050048828125,1514.0,1446.0999755859375,1460.0,749625,2023-03-06
2023-03-13,1470.2557373046875,1488.199951171875,1505.0,1457.4000244140625,1486.5,839825,2023-03-13
2023-03-20,1457.4619140625,1475.25,1536.949951171875,1444.0,1493.949951171875,1195605,2023-03-20
2023-03-27,1498.214599609375,1516.5,1520.0,1459.0,1476.0999755859375,638774,2023-03-27
2023-04-03,1476.726806640625,1494.75,1541.800048828125,1451.5999755859375,1517.0,619535,2023-04-03
2023-04-10,1449.2620849609375,1466.949951171875,1525.0,1457.699951171875,1494.75,908768,2023-04-10
2023-04-17,1440.1729736328125,1457.75,1492.050048828125,1435.0999755859375,1467.0,743289,2023-04-17
2023-04-24,1382.526611328125,1399.4000244140625,1492.949951171875,1372.0,1464.949951171875,2509774,2023-04-24
2023-05-01,1363.3604736328125,1380.0,1412.8499755859375,1367.0,1399.4000244140625,985496,2023-05-01
2023-05-08,1340.687255859375,1357.050048828125,1389.5999755859375,1352.550048828125,1380.300048828125,996859,2023-05-08
2023-05-15,1335.1053466796875,1351.4000244140625,1389.5,1330.0,1358.1500244140625,1250565,2023-05-15
2023-05-22,1351.01123046875,1367.5,1405.3499755859375,1285.050048828125,1286.050048828125,3789117,2023-05-22
2023-05-29,1443.92724609375,1461.550048828125,1478.0,1372.0999755859375,1373.0,2337250,2023-05-29
2023-06-05,1530.816650390625,1549.5,1574.0,1459.25,1465.050048828125,2179916,2023-06-05
2023-06-12,1582.2391357421875,1601.550048828125,1625.0,1539.300048828125,1558.0,1513096,2023-06-12
2023-06-19,1547.167236328125,1566.050048828125,1644.0,1517.0999755859375,1601.550048828125,2133976,2023-06-19
2023-06-26,1482.3087158203125,1500.4000244140625,1665.0,1411.4000244140625,1542.0,7045354,2023-06-26
2023-07-03,1577.398193359375,1596.6500244140625,1670.9000244140625,1477.0,1499.0,6515210,2023-07-03
2023-07-10,1537.8804931640625,1556.6500244140625,1637.449951171875,1550.800048828125,1600.0,2173162,2023-07-10
2023-07-17,1601.8990478515625,1621.449951171875,1659.9000244140625,1560.0,1565.699951171875,2007393,2023-07-17
2023-07-24,1650.357666015625,1670.5,1721.0,1611.050048828125,1619.0,2494485,2023-07-24
2023-07-31,1614.1990966796875,1633.9000244140625,1683.1500244140625,1575.0,1649.050048828125,1739007,2023-07-31
2023-08-07,1556.10791015625,1575.0999755859375,1643.0,1569.050048828125,1643.0,945210,2023-08-07
2023-08-14,1531.2119140625,1549.9000244140625,1604.1500244140625,1545.0,1576.0,478824,2023-08-14
2023-08-21,1559.467041015625,1578.5,1616.3499755859375,1538.0,1558.0999755859375,772657,2023-08-21
2023-08-28,1802.0069580078125,1824.0,1844.4000244140625,1579.300048828125,1581.050048828125,4053478,2023-08-28
2023-09-04,1785.8046875,1807.5999755859375,1875.6500244140625,1761.1500244140625,1824.0999755859375,1657393,2023-09-04
2023-09-11,1758.191650390625,1779.6500244140625,1826.0,1715.0,1793.1500244140625,1779303,2023-09-11
2023-09-18,1781.2034912109375,1783.550048828125,1818.949951171875,1702.0,1781.0,2791426,2023-09-18
2023-09-25,2047.0032958984375,2049.699951171875,2139.949951171875,1775.0,1785.0,22993434,2023-09-25
2023-10-02,2036.9166259765625,2039.5999755859375,2050.0,1913.1500244140625,2049.699951171875,9682386,2023-10-02
2023-10-09,2107.174072265625,2109.949951171875,2179.449951171875,2051.050048828125,2104.949951171875,11847514,2023-10-09
2023-10-16,2316.94775390625,2320.0,2339.0,2103.050048828125,2109.949951171875,8543141,2023-10-16
2023-10-23,2240.3486328125,2243.300048828125,2417.199951171875,2162.35009765625,2309.050048828125,7521096,2023-10-23
2023-10-30,2542.200927734375,2545.550048828125,2600.0,2216.60009765625,2243.300048828125,6228310,2023-10-30
2023-11-06,2600.47412109375,2603.89990234375,2666.0,2430.050048828125,2555.0,8755795,2023-11-06
2023-11-13,2867.572509765625,2871.35009765625,3030.0,2618.10009765625,2664.050048828125,9857634,2023-11-13
2023-11-20,2923.498779296875,2927.35009765625,2979.949951171875,2841.050048828125,2871.35009765625,4289738,2023-11-20
2023-11-27,3121.038330078125,3125.14990234375,3252.949951171875,2927.35009765625,2927.35009765625,9155651,2023-11-27
2023-12-04,3177.3642578125,3181.550048828125,3344.0,3063.75,3185.0,5429717,2023-12-04
2023-12-11,3268.8935546875,3273.199951171875,3311.0,3192.800048828125,3203.5,3406223,2023-12-11
2023-12-18,3159.6875,3163.85009765625,3339.949951171875,3059.25,3280.0,3236605,2023-12-18
2023-12-25,3195.64013671875,3199.85009765625,3233.949951171875,3123.5,3163.85009765625,1906380,2023-12-25
2024-01-01,3140.31298828125,3144.449951171875,3239.75,3102.050048828125,3195.0,2152748,2024-01-01
2024-01-08,3055.7744140625,3059.800048828125,3193.5,2992.85009765625,3154.0,2244222,2024-01-08
2024-01-15,3196.688720703125,3200.89990234375,3233.89990234375,3050.0,3084.0,2360345,2024-01-15
2024-01-22,3216.8623046875,3221.10009765625,3234.0,2958.0,3200.89990234375,2528694,2024-01-22
2024-01-29,3650.291259765625,3655.10009765625,3681.800048828125,3226.449951171875,3250.0,3822036,2024-01-29
2024-02-05,3824.861083984375,3829.89990234375,3990.0,3610.0,3684.800048828125,4333482,2024-02-05
2024-02-12,3580.03369140625,3584.75,3785.0,3292.0,3785.0,4937134,2024-02-12
2024-02-19,3672.1123046875,3676.949951171875,3766.0,3593.050048828125,3614.0,2114358,2024-02-19
2024-02-26,3814.724609375,3819.75,3877.85009765625,3623.75,3679.949951171875,2506927,2024-02-26
2024-03-04,3612.19140625,3616.949951171875,3844.0,3458.0,3840.0,1683524,2024-03-04
2024-03-11,3254.262939453125,3258.550048828125,3628.35009765625,3075.25,3616.949951171875,2707326,2024-03-11
2024-03-18,3332.4599609375,3336.85009765625,3360.85009765625,3150.0,3220.0,2112522,2024-03-18
2024-03-25,3345.193115234375,3349.60009765625,3410.0,3308.89990234375,3336.85009765625,965219,2024-03-25
2024-04-01,3559.011474609375,3563.699951171875,3645.0,3310.0,3330.0,2402971,2024-04-01
2024-04-08,3813.2265625,3818.25,4072.60009765625,3572.050048828125,3595.0,6810083,2024-04-08
2024-04-15,3787.16064453125,3792.14990234375,3939.0,3660.199951171875,3795.0,4252348,2024-04-15
2024-04-22,4162.31640625,4167.7998046875,4270.0,3713.300048828125,3855.0,12422984,2024-04-22
2024-04-29,4004.1748046875,4009.449951171875,4169.9501953125,3897.550048828125,4160.0,3550788,2024-04-29
2024-05-06,3814.474853515625,3819.5,4103.89990234375,3733.199951171875,4038.0,2237575,2024-05-06
2024-05-13,4037.181396484375,4042.5,4074.0,3683.25,3835.89990234375,1744006,2024-05-13
2024-05-20,3751.258056640625,3756.199951171875,4050.0,3677.050048828125,4024.699951171875,2529156,2024-05-20
2024-05-27,3626.572509765625,3631.35009765625,3882.949951171875,3594.0,3769.949951171875,2346133,2024-05-27
2024-06-03,3627.02197265625,3631.800048828125,3814.949951171875,2917.85009765625,3809.0,5875692,2024-06-03
2024-06-10,3904.755859375,3909.89990234375,3956.0,3612.14990234375,3649.949951171875,2467199,2024-06-10
2024-06-17,3803.8388671875,3808.85009765625,3956.050048828125,3785.75,3909.89990234375,930618,2024-06-17
2024-06-24,3918.7373046875,3923.89990234375,4043.0,3711.60009765625,3810.10009765625,3083852,2024-06-24
2024-07-01,3979.05810546875,3984.300048828125,4014.800048828125,3809.0,3939.949951171875,1864328,2024-07-01
2024-07-08,3766.388427734375,3771.35009765625,4036.60009765625,3680.0,3998.89990234375,3481949,2024-07-08
2024-07-15,3819.11865234375,3824.14990234375,4093.050048828125,3767.75,3772.0,2919475,2024-07-15
2024-07-22,4134.55322265625,4140.0,4244.0,3620.300048828125,3815.39990234375,4182276,2024-07-22
2024-07-29,4324.70263671875,4330.39990234375,4400.0,4125.0,4175.0,4410312,2024-07-29
2024-08-05,4372.1904296875,4377.9501953125,4433.10009765625,4130.0498046875,4151.5498046875,3420171,2024-08-05
2024-08-12,4630.25048828125,4636.35009765625,4669.0,4302.0,4390.0,2330058,2024-08-12
2024-08-19,4851.80859375,4858.2001953125,4935.39990234375,4630.0,4630.0,2758960,2024-08-19
2024-08-26,5175.98095703125,5182.7998046875,5234.60009765625,4836.5,4890.89990234375,2462707,2024-08-26
2024-09-02,5369.9755859375,5377.0498046875,5422.2001953125,5125.60009765625,5209.85009765625,2046705,2024-09-02
2024-09-09,5301.8154296875,5308.7998046875,5408.89990234375,5211.60009765625,5359.9501953125,1421502,2024-09-09
2024-09-16,5796.513671875,5804.14990234375,5966.5498046875,5320.0,5328.0,5237009,2024-09-16
2024-09-23,5702.89990234375,5702.89990234375,6035.4501953125,5630.0,5815.0,2235647,2024-09-23
2024-09-30,5805.14990234375,5805.14990234375,5977.2001953125,5642.0,5718.0,1519069,2024-09-30
2024-10-07,6410.5498046875,6410.5498046875,6441.9501953125,5677.4501953125,5857.9501953125,2234927,2024-10-07
2024-10-14,6561.14990234375,6561.14990234375,6605.9501953125,6280.5498046875,6443.7998046875,2147832,2024-10-14
2024-10-21,6487.5498046875,6487.5498046875,6809.4501953125,6340.0,6645.64990234375,3210066,2024-10-21
2024-10-28,6489.35009765625,6489.35009765625,6870.0,6222.0,6499.0,3027226,2024-10-28
2024-11-04,6413.10009765625,6413.10009765625,6599.10009765625,6137.0,6485.0498046875,2557770,2024-11-04
2024-11-11,5950.64990234375,5950.64990234375,6480.0,5910.64990234375,6381.14990234375,1169630,2024-11-11
2024-11-18,6196.0,6196.0,6249.9501953125,5820.7998046875,5940.0,1278677,2024-11-18
2024-11-25,6185.35009765625,6185.35009765625,6305.60009765625,6006.2998046875,6256.2998046875,1226686,2024-11-25
2024-12-02,6920.0,6920.0,7048.60009765625,6139.5,6225.0,2609358,2024-12-02
2024-12-09,6569.35009765625,6569.35009765625,7010.0,6439.0,6974.7001953125,1589719,2024-12-09
2024-12-16,6397.39990234375,6397.39990234375,6790.0,6327.7001953125,6588.0,1172819,2024-12-16
2024-12-23,6341.2001953125,6341.2001953125,6475.0,6286.4501953125,6400.0498046875,695642,2024-12-23
2024-12-30,6160.85009765625,6160.85009765625,6432.2001953125,6140.0,6341.2001953125,1175933,2024-12-30
2025-01-06,5635.85009765625,5635.85009765625,6199.85009765625,5622.35009765625,6171.0,1455136,2025-01-06
2025-01-13,6034.89990234375,6034.89990234375,6187.9501953125,5496.7998046875,5501.0498046875,2034568,2025-01-13
2025-01-20,5739.5,5739.5,6085.2001953125,5301.2998046875,6070.0,4770024,2025-01-20
2025-01-27,5774.75,5774.75,5825.0,5388.10009765625,5699.7998046875,2109637,2025-01-27
2025-02-03,6001.75,6001.75,6189.89990234375,5577.0498046875,5700.0,1487175,2025-02-03
2025-02-10,5443.7001953125,5443.7001953125,6013.5,5350.2001953125,6001.75,1593638,2025-02-10
2025-02-17,5588.64990234375,5588.64990234375,5775.10009765625,5285.64990234375,5430.2998046875,1616558,2025-02-17
2025-02-24,4991.64990234375,4991.64990234375,5620.0,4945.75,5523.35009765625,1753029,2025-02-24
2025-03-03,4664.0498046875,4664.0498046875,5041.7998046875,4528.85009765625,5000.0498046875,2830820,2025-03-03
2025-03-10,4808.4501953125,4808.4501953125,4850.0,4408.14990234375,4664.0498046875,1614862,2025-03-10
2025-03-17,5464.10009765625,5464.10009765625,5489.9501953125,4804.0,4850.0,2490740,2025-03-17
2025-03-24,5311.75,5311.75,5539.0,5077.0,5490.0,2402407,2025-03-24
2025-03-31,5026.7998046875,5026.7998046875,5431.39990234375,5012.0,5311.75,1544708,2025-03-31
2025-04-07,5441.4501953125,5441.4501953125,5458.0,4535.0,4535.0,2233361,2025-04-07
2025-04-14,5668.5,5668.5,5741.0,5441.4501953125,5441.4501953125,1386553,2025-04-14
2025-04-21,6052.5,6052.5,6350.0,5648.0,5700.0,2867242,2025-04-21
2025-04-28,6283.0,6283.0,6417.0,6060.5,6065.0,1498748,2025-04-28
2025-05-05,5670.5,5670.5,6336.0,5600.0,6315.0,3420329,2025-05-05
2025-05-12,6450.0,6450.0,6508.5,5778.5,5924.5,3522630,2025-05-12
2025-05-19,6492.5,6492.5,6558.0,6252.0,6450.0,1819007,2025-05-19
2025-05-26,6602.0,6602.0,6706.0,6390.5,6520.0,1624481,2025-05-26
2025-06-02,7418.0,7418.0,7531.0,6561.0,6610.0,4045114,2025-06-02
2025-06-09,7557.5,7557.5,8008.5,7372.0,7568.5,6172120,2025-06-09
2025-06-16,8085.0,8085.0,8107.5,7613.5,7622.0,4690721,2025-06-16
2025-06-23,8856.5,8856.5,9075.0,8035.5,8050.0,7469891,2025-06-23
2025-06-30,8884.5,8884.5,9115.0,8821.0,8875.5,3511961,2025-06-30
