Date,Adj Close_GREENPLY.NS,Close_GREENPLY.NS,High_GREENPLY.NS,Low_GREENPLY.NS,Open_GREENPLY.NS,Volume_GREENPLY.NS,Date
2020-12-21,109.95027923583984,111.0,115.9000015258789,103.05000305175781,115.44999694824219,2248463,2020-12-21
2020-12-28,121.39105987548828,122.55000305175781,125.94999694824219,109.0,111.8499984741211,5036590,2020-12-28
2021-01-04,135.25865173339844,136.5500030517578,137.75,119.44999694824219,123.9000015258789,6875437,2021-01-04
2021-01-11,120.49956512451172,121.6500015258789,140.0,120.25,137.5,2690037,2021-01-11
2021-01-18,120.5490951538086,121.69999694824219,128.39999389648438,116.0,122.30000305175781,2572418,2021-01-18
2021-01-25,117.42887878417969,118.55000305175781,124.55000305175781,116.80000305175781,124.30000305175781,913746,2021-01-25
2021-02-01,122.2330093383789,123.4000015258789,130.0,111.4000015258789,118.9000015258789,2366046,2021-02-01
2021-02-08,162.84527587890625,164.39999389648438,164.39999389648438,123.05000305175781,124.0,17084272,2021-02-08
2021-02-15,169.43238830566406,171.0500030517578,186.0,159.25,168.0,14102549,2021-02-15
2021-02-22,173.09739685058594,174.75,178.39999389648438,163.0,173.0,2280121,2021-02-22
2021-03-01,182.854248046875,184.60000610351562,204.0,174.75,174.75,4756501,2021-03-01
2021-03-08,185.03343200683594,186.8000030517578,196.89999389648438,172.5500030517578,186.25,2140700,2021-03-08
2021-03-15,173.2459716796875,174.89999389648438,191.0,157.0,189.6999969482422,1374903,2021-03-15
2021-03-22,168.09515380859375,169.6999969482422,179.5,158.89999389648438,176.0,1700053,2021-03-22
2021-03-29,178.29776000976562,180.0,181.3000030517578,167.64999389648438,169.6999969482422,587545,2021-03-29
2021-04-05,188.4508056640625,190.25,196.0,171.64999389648438,180.0,2136626,2021-04-05
2021-04-12,192.01678466796875,193.85000610351562,202.0,176.5,190.0,2706351,2021-04-12
2021-04-19,197.56381225585938,199.4499969482422,202.89999389648438,182.0,189.0500030517578,4693281,2021-04-19
2021-04-26,199.09915161132812,201.0,217.39999389648438,199.60000610351562,204.6999969482422,3496280,2021-04-26
2021-05-03,198.8515167236328,200.75,223.0,197.5500030517578,198.0,6499377,2021-05-03
2021-05-10,195.13699340820312,197.0,209.5,192.10000610351562,203.8000030517578,2232404,2021-05-10
2021-05-17,218.5137939453125,220.60000610351562,224.64999389648438,196.9499969482422,197.0,4559528,2021-05-17
2021-05-24,200.73355102539062,202.64999389648438,222.89999389648438,201.14999389648438,222.60000610351562,2716866,2021-05-24
2021-05-31,201.72409057617188,203.64999389648438,210.60000610351562,195.89999389648438,205.6999969482422,2355205,2021-05-31
2021-06-07,217.96900939941406,220.0500030517578,224.0,205.0,207.0,5682081,2021-06-07
2021-06-14,205.2405242919922,207.1999969482422,223.5,203.85000610351562,220.0500030517578,4980127,2021-06-14
2021-06-21,203.80422973632812,205.75,214.0,201.10000610351562,207.1999969482422,1422070,2021-06-21
2021-06-28,197.61334228515625,199.5,211.89999389648438,197.10000610351562,205.5,2791734,2021-06-28
2021-07-05,194.64170837402344,196.5,204.4499969482422,195.60000610351562,200.0,2209515,2021-07-05
2021-07-12,197.36570739746094,199.25,203.5,195.75,201.0,2763210,2021-07-12
2021-07-19,192.41297912597656,194.25,205.25,193.75,197.5,881000,2021-07-19
2021-07-26,189.4908905029297,191.3000030517578,196.60000610351562,185.39999389648438,195.1999969482422,1310003,2021-07-26
2021-08-02,186.02398681640625,187.8000030517578,214.0,187.14999389648438,195.0,6977341,2021-08-02
2021-08-09,178.39682006835938,180.10000610351562,189.6999969482422,168.0,188.5,1950562,2021-08-09
2021-08-16,175.13404846191406,176.39999389648438,191.0,175.8000030517578,181.89999389648438,1809369,2021-08-16
2021-08-23,180.59457397460938,181.89999389648438,189.14999389648438,170.0,177.6999969482422,1977239,2021-08-23
2021-08-30,177.16934204101562,178.4499969482422,186.39999389648438,177.35000610351562,182.60000610351562,2344299,2021-08-30
2021-09-06,173.59518432617188,174.85000610351562,180.0,173.25,179.8000030517578,891744,2021-09-06
2021-09-13,174.7865753173828,176.0500030517578,179.85000610351562,172.60000610351562,179.85000610351562,965776,2021-09-13
2021-09-20,180.24710083007812,181.5500030517578,185.6999969482422,168.8000030517578,176.0,1607901,2021-09-20
2021-09-27,180.14779663085938,181.4499969482422,187.0,179.1999969482422,185.0,1608920,2021-09-27
2021-10-04,178.01324462890625,179.3000030517578,183.3000030517578,177.89999389648438,180.3000030517578,1462203,2021-10-04
2021-10-11,194.04733276367188,195.4499969482422,197.60000610351562,179.85000610351562,181.0,2740642,2021-10-11
2021-10-18,200.5999755859375,202.0500030517578,211.39999389648438,195.6999969482422,201.39999389648438,4224845,2021-10-18
2021-10-25,208.54257202148438,210.0500030517578,211.75,195.75,200.0,2058180,2021-10-25
2021-11-01,240.21363830566406,241.9499969482422,248.85000610351562,205.60000610351562,212.0500030517578,6918157,2021-11-01
2021-11-08,228.54795837402344,230.1999969482422,254.6999969482422,226.5,250.0,8086677,2021-11-08
2021-11-15,219.86073303222656,221.4499969482422,233.10000610351562,218.0,228.1999969482422,2128518,2021-11-15
2021-11-22,203.1316680908203,204.60000610351562,220.0,202.25,219.5,1841760,2021-11-22
2021-11-29,204.02520751953125,205.5,214.39999389648438,188.1999969482422,203.9499969482422,1714901,2021-11-29
2021-12-06,213.20883178710938,214.75,222.1999969482422,200.10000610351562,205.5,1631518,2021-12-06
2021-12-13,204.22378540039062,205.6999969482422,220.39999389648438,204.5500030517578,216.89999389648438,991390,2021-12-13
2021-12-20,200.05392456054688,201.5,205.39999389648438,193.1999969482422,202.0,1031936,2021-12-20
2021-12-27,204.57125854492188,206.0500030517578,209.0,200.0,200.0,622222,2021-12-27
2022-01-03,211.5210418701172,213.0500030517578,217.85000610351562,203.3000030517578,203.3000030517578,1324581,2022-01-03
2022-01-10,217.42832946777344,219.0,227.35000610351562,214.6999969482422,215.0,1648983,2022-01-10
2022-01-17,206.0108642578125,207.5,224.0,204.8000030517578,219.89999389648438,1313337,2022-01-17
2022-01-24,205.01803588867188,206.5,212.85000610351562,194.0,207.5,971303,2022-01-24
2022-01-31,199.30931091308594,200.75,214.6999969482422,199.5,210.64999389648438,1371391,2022-01-31
2022-02-07,199.50787353515625,200.9499969482422,203.60000610351562,192.5500030517578,194.0,1571209,2022-02-07
2022-02-14,188.48753356933594,189.85000610351562,202.5500030517578,185.25,195.25,1214057,2022-02-14
2022-02-21,170.4181365966797,171.64999389648438,191.89999389648438,161.35000610351562,191.89999389648438,1224387,2022-02-21
2022-02-28,168.23391723632812,169.4499969482422,176.8000030517578,166.89999389648438,172.0,684075,2022-02-28
2022-03-07,179.80032348632812,181.10000610351562,186.9499969482422,162.0,164.8000030517578,1948859,2022-03-07
2022-03-14,182.2327423095703,183.5500030517578,184.5,172.25,181.10000610351562,1050801,2022-03-14
2022-03-21,186.45223999023438,187.8000030517578,194.0,182.5500030517578,187.0,1448801,2022-03-21
2022-03-28,207.897216796875,209.39999389648438,224.0,185.1999969482422,185.60000610351562,3907738,2022-03-28
2022-04-04,223.53419494628906,225.14999389648438,232.5,209.3000030517578,213.5500030517578,2096992,2022-04-04
2022-04-11,214.3009490966797,215.85000610351562,229.0,212.0,229.0,1113104,2022-04-11
2022-04-18,210.82606506347656,212.35000610351562,217.75,206.1999969482422,215.85000610351562,1018505,2022-04-18
2022-04-25,209.68431091308594,211.1999969482422,219.25,205.14999389648438,211.0,1049288,2022-04-25
2022-05-02,201.29495239257812,202.75,214.0,197.5,208.5500030517578,471869,2022-05-02
2022-05-09,178.16217041015625,179.4499969482422,202.75,175.25,202.75,607964,2022-05-09
2022-05-16,179.94923400878906,181.25,191.0,176.5,182.75,1683885,2022-05-16
2022-05-23,168.43247985839844,169.64999389648438,184.35000610351562,162.8000030517578,181.5,1116097,2022-05-23
2022-05-30,181.19027709960938,182.5,185.89999389648438,171.89999389648438,174.0500030517578,594840,2022-05-30
2022-06-06,173.59518432617188,174.85000610351562,182.85000610351562,173.0,182.0,303671,2022-06-06
2022-06-13,177.81468200683594,179.10000610351562,183.9499969482422,170.4499969482422,173.5,545977,2022-06-13
2022-06-20,170.66635131835938,171.89999389648438,178.0,168.9499969482422,177.0,546272,2022-06-20
2022-06-27,172.45343017578125,173.6999969482422,179.0,168.5500030517578,175.0,482966,2022-06-27
2022-07-04,178.26144409179688,179.5500030517578,185.39999389648438,170.25,174.0500030517578,1048775,2022-07-04
2022-07-11,178.21180725097656,179.5,184.0,176.5,182.0,495552,2022-07-11
2022-07-18,177.0204315185547,178.3000030517578,188.60000610351562,172.9499969482422,181.85000610351562,823054,2022-07-18
2022-07-25,181.09100341796875,182.39999389648438,187.5500030517578,175.1999969482422,179.35000610351562,793016,2022-07-25
2022-08-01,181.28956604003906,182.60000610351562,194.25,179.5,182.75,3007639,2022-08-01
2022-08-08,181.19027709960938,182.5,183.5,178.0,180.0,1134393,2022-08-08
2022-08-15,181.2399139404297,182.5500030517578,185.0,178.8000030517578,182.5,532707,2022-08-15
2022-08-22,185.02316284179688,185.85000610351562,186.9499969482422,177.0500030517578,182.89999389648438,849156,2022-08-22
2022-08-29,189.95114135742188,190.8000030517578,195.6999969482422,180.5,181.0,1291542,2022-08-29
2022-09-05,191.39468383789062,192.25,197.64999389648438,186.60000610351562,197.64999389648438,1200779,2022-09-05
2022-09-12,198.11463928222656,199.0,206.8000030517578,188.35000610351562,193.0,1416724,2022-09-12
2022-09-19,190.3991241455078,191.25,205.0,190.89999389648438,197.10000610351562,1227677,2022-09-19
2022-09-26,179.00006103515625,179.8000030517578,191.85000610351562,175.4499969482422,191.25,807252,2022-09-26
2022-10-03,180.6925048828125,181.5,183.9499969482422,175.25,179.89999389648438,620287,2022-10-03
2022-10-10,176.46141052246094,177.25,182.5,176.1999969482422,180.14999389648438,348313,2022-10-10
2022-10-17,177.60629272460938,178.39999389648438,181.0,174.85000610351562,178.5,538369,2022-10-17
2022-10-24,175.3165283203125,176.10000610351562,181.89999389648438,175.10000610351562,181.5,202991,2022-10-24
2022-10-31,168.99478149414062,169.75,177.0500030517578,169.1999969482422,175.8000030517578,652327,2022-10-31
2022-11-07,155.35572814941406,156.0500030517578,173.9499969482422,154.64999389648438,170.0500030517578,2376535,2022-11-07
2022-11-14,157.3468475341797,158.0500030517578,165.0,155.85000610351562,160.0,1032754,2022-11-14
2022-11-21,158.939697265625,159.64999389648438,160.5,157.10000610351562,158.25,344869,2022-11-21
2022-11-28,159.68637084960938,160.39999389648438,164.0500030517578,159.5,161.9499969482422,540596,2022-11-28
2022-12-05,158.79039001464844,159.5,162.39999389648438,158.39999389648438,162.0,415091,2022-12-05
2022-12-12,155.10684204101562,155.8000030517578,159.64999389648438,154.10000610351562,159.39999389648438,704480,2022-12-12
2022-12-19,137.03758239746094,137.64999389648438,156.9499969482422,137.0,156.9499969482422,1176742,2022-12-19
2022-12-26,144.00643920898438,144.64999389648438,148.1999969482422,138.0,138.0,965310,2022-12-26
2023-01-02,139.0286865234375,139.64999389648438,150.64999389648438,138.60000610351562,147.0,1153910,2023-01-02
2023-01-09,142.46334838867188,143.10000610351562,147.5500030517578,138.5,142.5,2068993,2023-01-09
2023-01-16,142.21446228027344,142.85000610351562,150.0,141.75,143.0500030517578,348152,2023-01-16
2023-01-23,137.8340301513672,138.4499969482422,145.0,136.0,144.3000030517578,248143,2023-01-23
2023-01-30,138.0331268310547,138.64999389648438,143.9499969482422,135.60000610351562,139.64999389648438,315008,2023-01-30
2023-02-06,139.4766845703125,140.10000610351562,140.8000030517578,134.5,139.1999969482422,345005,2023-02-06
2023-02-13,143.40911865234375,144.0500030517578,147.35000610351562,137.64999389648438,140.10000610351562,496944,2023-02-13
2023-02-20,138.18247985839844,138.8000030517578,146.5,138.25,146.5,276822,2023-02-20
2023-02-27,136.29090881347656,136.89999389648438,139.75,134.89999389648438,139.0,876625,2023-02-27
2023-03-06,143.01089477539062,143.64999389648438,151.75,137.0,138.1999969482422,1048544,2023-03-06
2023-03-13,137.88380432128906,138.5,143.0,137.1999969482422,141.5,438715,2023-03-13
2023-03-20,138.53091430664062,139.14999389648438,145.9499969482422,136.35000610351562,141.9499969482422,521258,2023-03-20
2023-03-27,138.33180236816406,138.9499969482422,143.6999969482422,136.25,141.0,505853,2023-03-27
2023-04-03,142.3140106201172,142.9499969482422,146.6999969482422,140.0500030517578,141.60000610351562,603127,2023-04-03
2023-04-10,146.64466857910156,147.3000030517578,153.60000610351562,136.85000610351562,143.0,1762724,2023-04-10
2023-04-17,142.7122344970703,143.35000610351562,149.10000610351562,143.14999389648438,148.0,683002,2023-04-17
2023-04-24,143.8073272705078,144.4499969482422,147.35000610351562,140.10000610351562,145.85000610351562,1299878,2023-04-24
2023-05-01,155.4552764892578,156.14999389648438,159.25,142.25,144.4499969482422,2903984,2023-05-01
2023-05-08,153.0161895751953,153.6999969482422,161.6999969482422,153.0,157.0500030517578,1788533,2023-05-08
2023-05-15,161.3788299560547,162.10000610351562,164.60000610351562,152.10000610351562,154.5,1496178,2023-05-15
2023-05-22,163.3699188232422,164.10000610351562,166.0,159.0500030517578,162.8000030517578,671042,2023-05-22
2023-05-29,164.76368713378906,165.5,169.14999389648438,154.39999389648438,165.0,1398301,2023-05-29
2023-06-05,160.73170471191406,161.4499969482422,168.3000030517578,159.5500030517578,167.5500030517578,615519,2023-06-05
2023-06-12,173.17608642578125,173.9499969482422,177.3000030517578,161.64999389648438,162.35000610351562,2202379,2023-06-12
2023-06-19,172.6285400390625,173.39999389648438,181.39999389648438,168.85000610351562,175.5,1074217,2023-06-19
2023-06-26,177.70584106445312,178.5,185.9499969482422,171.85000610351562,174.0,1011210,2023-06-26
2023-07-03,177.4569549560547,178.25,183.8000030517578,173.10000610351562,179.35000610351562,787287,2023-07-03
2023-07-10,177.70584106445312,178.5,183.0,176.8000030517578,178.3000030517578,589348,2023-07-10
2023-07-17,173.5245361328125,174.3000030517578,180.9499969482422,173.8000030517578,178.5,634978,2023-07-17
2023-07-24,169.14410400390625,169.89999389648438,181.0,165.0500030517578,175.85000610351562,2019437,2023-07-24
2023-07-31,167.45166015625,168.1999969482422,173.6999969482422,166.0500030517578,173.6999969482422,602401,2023-07-31
2023-08-07,162.12547302246094,162.85000610351562,170.1999969482422,162.3000030517578,169.0,581018,2023-08-07
2023-08-14,159.73614501953125,160.4499969482422,163.0,157.35000610351562,162.35000610351562,364172,2023-08-14
2023-08-21,167.3770751953125,167.60000610351562,170.89999389648438,160.3000030517578,160.89999389648438,822590,2023-08-21
2023-08-28,163.2325897216797,163.4499969482422,170.0,159.39999389648438,167.85000610351562,1179702,2023-08-28
2023-09-04,167.72659301757812,167.9499969482422,174.39999389648438,163.1999969482422,164.89999389648438,1374598,2023-09-04
2023-09-11,160.68597412109375,160.89999389648438,170.5,158.10000610351562,168.5,974481,2023-09-11
2023-09-18,165.32980346679688,165.5500030517578,166.6999969482422,158.8000030517578,160.4499969482422,589282,2023-09-18
2023-09-25,164.03152465820312,164.25,171.39999389648438,161.6999969482422,167.85000610351562,948391,2023-09-25
2023-10-02,168.6254119873047,168.85000610351562,175.0,164.25,164.25,1240442,2023-10-02
2023-10-09,166.1786651611328,166.39999389648438,170.0,161.1999969482422,165.1999969482422,1178963,2023-10-09
2023-10-16,162.4336395263672,162.64999389648438,167.64999389648438,162.0,167.64999389648438,529138,2023-10-16
2023-10-23,161.83445739746094,162.0500030517578,165.0,148.85000610351562,162.8000030517578,625687,2023-10-23
2023-10-30,157.64004516601562,157.85000610351562,163.5,157.0,161.75,387135,2023-10-30
2023-11-06,183.2059783935547,183.4499969482422,187.3000030517578,158.10000610351562,159.9499969482422,4282829,2023-11-06
2023-11-13,202.13076782226562,202.39999389648438,209.1999969482422,186.64999389648438,190.0,2457759,2023-11-13
2023-11-20,200.98231506347656,201.25,211.89999389648438,200.3000030517578,202.39999389648438,1102071,2023-11-20
2023-11-27,200.58285522460938,200.85000610351562,204.9499969482422,195.60000610351562,201.25,1060158,2023-11-27
2023-12-04,199.983642578125,200.25,205.89999389648438,194.10000610351562,202.0500030517578,1571275,2023-12-04
2023-12-11,204.67738342285156,204.9499969482422,211.5,197.60000610351562,201.0,3454907,2023-12-11
2023-12-18,229.54428100585938,229.85000610351562,249.75,205.8000030517578,205.8000030517578,10577580,2023-12-18
2023-12-25,238.18276977539062,238.5,248.39999389648438,226.1999969482422,229.85000610351562,4648437,2023-12-25
2024-01-01,255.40982055664062,255.75,267.29998779296875,234.4499969482422,240.5,5922598,2024-01-01
2024-01-08,248.3192596435547,248.64999389648438,262.20001220703125,247.0,255.75,1919575,2024-01-08
2024-01-15,238.03297424316406,238.35000610351562,251.0,232.10000610351562,251.0,1198312,2024-01-15
2024-01-22,236.08555603027344,236.39999389648438,244.1999969482422,228.25,238.35000610351562,526167,2024-01-22
2024-01-29,238.6321563720703,238.9499969482422,252.39999389648438,231.60000610351562,237.85000610351562,2300722,2024-01-29
2024-02-05,225.349853515625,225.64999389648438,242.75,221.0,240.9499969482422,814165,2024-02-05
2024-02-12,234.9870147705078,235.3000030517578,249.0,212.10000610351562,227.85000610351562,1617867,2024-02-12
2024-02-19,250.41647338867188,250.75,255.8000030517578,231.89999389648438,236.39999389648438,2908945,2024-02-19
2024-02-26,267.54364013671875,267.8999938964844,280.0,260.0,260.5,8159896,2024-02-26
2024-03-04,255.8092803955078,256.1499938964844,277.1000061035156,254.10000610351562,273.3999938964844,1218320,2024-03-04
2024-03-11,228.79527282714844,229.10000610351562,258.3500061035156,210.6999969482422,256.8500061035156,2411691,2024-03-11
2024-03-18,232.39047241210938,232.6999969482422,234.1999969482422,217.9499969482422,230.89999389648438,1275675,2024-03-18
2024-03-25,230.89247131347656,231.1999969482422,238.35000610351562,225.6999969482422,235.5500030517578,723995,2024-03-25
2024-04-01,266.8446044921875,267.20001220703125,274.79998779296875,231.0,231.25,2431918,2024-04-01
2024-04-08,267.0942687988281,267.45001220703125,276.1499938964844,261.25,268.95001220703125,1094538,2024-04-08
2024-04-15,264.5476379394531,264.8999938964844,284.6499938964844,251.8000030517578,258.29998779296875,2673678,2024-04-15
2024-04-22,262.450439453125,262.79998779296875,273.95001220703125,258.20001220703125,266.95001220703125,1006007,2024-04-22
2024-04-29,252.51368713378906,252.85000610351562,268.0,251.35000610351562,263.25,630892,2024-04-29
2024-05-06,238.88182067871094,239.1999969482422,256.70001220703125,237.14999389648438,255.89999389648438,944937,2024-05-06
2024-05-13,253.16281127929688,253.5,254.0,230.0,237.60000610351562,1006610,2024-05-13
2024-05-20,257.55694580078125,257.8999938964844,267.75,246.1999969482422,246.3000030517578,1176851,2024-05-20
2024-05-27,254.6108856201172,254.9499969482422,263.45001220703125,251.10000610351562,259.1499938964844,846048,2024-05-27
2024-06-03,285.7194519042969,286.1000061035156,289.3999938964844,231.0,257.3500061035156,3975916,2024-06-03
2024-06-10,279.0283508300781,279.3999938964844,295.3999938964844,277.0,289.04998779296875,2187962,2024-06-10
2024-06-17,304.7940673828125,305.20001220703125,318.0,279.3999938964844,279.3999938964844,4362766,2024-06-17
2024-06-24,317.6768798828125,318.1000061035156,338.3999938964844,297.1000061035156,304.54998779296875,3341673,2024-06-24
2024-07-01,334.30474853515625,334.75,338.3500061035156,315.3500061035156,317.5,1588380,2024-07-01
2024-07-08,313.2327880859375,313.6499938964844,345.0,311.70001220703125,334.75,1268041,2024-07-08
2024-07-15,302.2474365234375,302.6499938964844,347.0,300.8500061035156,315.29998779296875,1969334,2024-07-15
2024-07-22,324.1182861328125,324.54998779296875,328.0,296.0,300.0,824692,2024-07-22
2024-07-29,375.3999938964844,375.8999938964844,391.6499938964844,311.54998779296875,326.79998779296875,10250570,2024-07-29
2024-08-05,376.0990905761719,376.6000061035156,387.3500061035156,340.3500061035156,364.04998779296875,3217910,2024-08-05
2024-08-12,373.0,373.0,390.0,355.1000061035156,376.6000061035156,1475165,2024-08-12
2024-08-19,402.54998779296875,402.54998779296875,411.95001220703125,370.25,375.5,5080072,2024-08-19
2024-08-26,383.8999938964844,383.8999938964844,408.29998779296875,381.04998779296875,401.25,1618032,2024-08-26
2024-09-02,383.54998779296875,383.54998779296875,399.3999938964844,370.6000061035156,386.0,1020146,2024-09-02
2024-09-09,391.75,391.75,407.79998779296875,370.3500061035156,381.8999938964844,2155918,2024-09-09
2024-09-16,388.1000061035156,388.1000061035156,407.0,379.0,391.0,1564927,2024-09-16
2024-09-23,377.8999938964844,377.8999938964844,398.8500061035156,367.1000061035156,388.0,1326947,2024-09-23
2024-09-30,373.0,373.0,388.8999938964844,356.95001220703125,381.6000061035156,786548,2024-09-30
2024-10-07,378.5,378.5,383.29998779296875,342.6000061035156,373.0,690628,2024-10-07
2024-10-14,388.0,388.0,397.0,372.1000061035156,379.1000061035156,1201502,2024-10-14
2024-10-21,377.95001220703125,377.95001220703125,401.3999938964844,356.95001220703125,390.0,1285868,2024-10-21
2024-10-28,352.79998779296875,352.79998779296875,391.95001220703125,345.29998779296875,377.95001220703125,1685786,2024-10-28
2024-11-04,356.0,356.0,374.95001220703125,330.70001220703125,352.79998779296875,2424750,2024-11-04
2024-11-11,323.75,323.75,352.75,312.45001220703125,352.75,656144,2024-11-11
2024-11-18,321.75,321.75,330.3999938964844,310.95001220703125,323.0,579075,2024-11-18
2024-11-25,338.70001220703125,338.70001220703125,340.5,318.1000061035156,323.3500061035156,676318,2024-11-25
2024-12-02,332.6499938964844,332.6499938964844,351.6499938964844,331.25,335.70001220703125,551412,2024-12-02
2024-12-09,343.1000061035156,343.1000061035156,356.0,323.5,333.29998779296875,1393992,2024-12-09
2024-12-16,314.25,314.25,346.6000061035156,312.0,343.8999938964844,440505,2024-12-16
2024-12-23,316.6000061035156,316.6000061035156,330.0,311.1000061035156,329.1499938964844,513159,2024-12-23
2024-12-30,314.25,314.25,323.8999938964844,297.8999938964844,320.0,1288842,2024-12-30
2025-01-06,295.3500061035156,295.3500061035156,314.70001220703125,285.1499938964844,314.1000061035156,695980,2025-01-06
2025-01-13,295.70001220703125,295.70001220703125,299.6000061035156,277.0,292.8500061035156,376522,2025-01-13
2025-01-20,275.8999938964844,275.8999938964844,300.6499938964844,273.3500061035156,295.0,369594,2025-01-20
2025-01-27,282.6000061035156,282.6000061035156,285.0,255.8000030517578,274.70001220703125,497896,2025-01-27
2025-02-03,298.3999938964844,298.3999938964844,307.5,277.1000061035156,281.6499938964844,517812,2025-02-03
2025-02-10,272.45001220703125,272.45001220703125,303.3999938964844,267.1000061035156,301.3999938964844,610651,2025-02-10
2025-02-17,285.04998779296875,285.04998779296875,291.79998779296875,255.64999389648438,272.0,717728,2025-02-17
2025-02-24,272.6000061035156,272.6000061035156,286.1499938964844,265.04998779296875,282.95001220703125,336753,2025-02-24
2025-03-03,285.6000061035156,285.6000061035156,289.8999938964844,254.35000610351562,272.6000061035156,514817,2025-03-03
2025-03-10,262.45001220703125,262.45001220703125,289.0,254.75,284.95001220703125,283981,2025-03-10
2025-03-17,291.54998779296875,291.54998779296875,292.8500061035156,257.1000061035156,262.45001220703125,537609,2025-03-17
2025-03-24,286.20001220703125,286.20001220703125,298.0,283.0,291.54998779296875,681717,2025-03-24
2025-03-31,270.0,270.0,300.8999938964844,268.0,286.20001220703125,459336,2025-03-31
2025-04-07,286.45001220703125,286.45001220703125,291.04998779296875,245.10000610351562,245.10000610351562,1009240,2025-04-07
2025-04-14,291.6499938964844,291.6499938964844,297.95001220703125,284.79998779296875,289.45001220703125,595204,2025-04-14
2025-04-21,293.6000061035156,293.6000061035156,310.0,288.8500061035156,291.6499938964844,652919,2025-04-21
2025-04-28,283.8500061035156,283.8500061035156,309.3500061035156,282.6499938964844,294.95001220703125,1108529,2025-04-28
2025-05-05,263.6000061035156,263.6000061035156,285.25,257.29998779296875,283.6499938964844,894324,2025-05-05
2025-05-12,288.8999938964844,288.8999938964844,299.0,268.04998779296875,268.04998779296875,692186,2025-05-12
2025-05-19,311.6499938964844,311.6499938964844,317.3999938964844,288.8999938964844,288.8999938964844,1109518,2025-05-19
2025-05-26,323.54998779296875,323.54998779296875,325.8999938964844,308.1499938964844,314.0,651942,2025-05-26
2025-06-02,307.5,307.5,331.8999938964844,305.3500061035156,326.8999938964844,489972,2025-06-02
2025-06-09,333.3999938964844,333.3999938964844,338.0,306.0,308.0,1282133,2025-06-09
2025-06-16,316.6000061035156,316.6000061035156,335.6499938964844,306.79998779296875,334.1000061035156,623135,2025-06-16
2025-06-23,314.6499938964844,314.6499938964844,321.5,310.20001220703125,314.8999938964844,549302,2025-06-23
2025-06-30,315.04998779296875,315.04998779296875,321.6499938964844,312.3999938964844,319.0,485753,2025-06-30
2025-07-07,302.54998779296875,302.54998779296875,318.1000061035156,301.0,318.1000061035156,337334,2025-07-07
2025-07-14,304.5,304.5,307.0,299.0,302.3500061035156,203710,2025-07-14
