Date,Adj Close_PODDARMENT.NS,Close_PODDARMENT.NS,High_PODDARMENT.NS,Low_PODDARMENT.NS,Open_PODDARMENT.NS,Volume_PODDARMENT.NS,Date
2021-07-05,305.7672119140625,318.1499938964844,323.0,262.70001220703125,269.04998779296875,703052,2021-07-05
2021-07-12,300.2409973144531,312.3999938964844,325.1499938964844,303.75,319.3999938964844,376510,2021-07-12
2021-07-19,391.2551574707031,407.1000061035156,426.8999938964844,313.0,313.0,2115275,2021-07-19
2021-07-26,391.6396179199219,407.5,433.8500061035156,399.0,429.8999938964844,403855,2021-07-26
2021-08-02,347.3338623046875,361.3999938964844,390.0,355.0,390.0,323652,2021-08-02
2021-08-09,345.8922424316406,359.8999938964844,387.3999938964844,305.95001220703125,368.95001220703125,208927,2021-08-09
2021-08-16,332.7735290527344,346.25,375.0,345.0,360.0,79480,2021-08-16
2021-08-23,336.32952880859375,349.95001220703125,352.0,316.5,340.3500061035156,55877,2021-08-23
2021-08-30,336.18536376953125,349.79998779296875,366.0,335.75,352.0,67734,2021-08-30
2021-09-06,329.3213195800781,340.25,353.95001220703125,313.5,352.0,94024,2021-09-06
2021-09-13,343.5007629394531,354.8999938964844,390.0,331.1000061035156,341.3500061035156,280327,2021-09-13
2021-09-20,343.1619873046875,354.54998779296875,374.79998779296875,343.0,349.8999938964844,158714,2021-09-20
2021-09-27,336.7255859375,347.8999938964844,361.20001220703125,344.29998779296875,359.70001220703125,39972,2021-09-27
2021-10-04,361.1645812988281,373.1499938964844,390.0,345.0,347.25,200216,2021-10-04
2021-10-11,345.2913513183594,356.75,378.0,356.0,377.5,52080,2021-10-11
2021-10-18,323.7560119628906,334.5,363.95001220703125,332.75,351.1000061035156,62815,2021-10-18
2021-10-25,304.5920104980469,314.70001220703125,344.3999938964844,308.04998779296875,335.0,54422,2021-10-25
2021-11-01,329.56329345703125,340.5,348.0,315.0,318.8500061035156,16385,2021-11-01
2021-11-08,305.4146728515625,315.54998779296875,343.0,312.54998779296875,327.04998779296875,62576,2021-11-08
2021-11-15,287.84765625,297.3999938964844,316.25,295.3999938964844,313.1000061035156,32772,2021-11-15
2021-11-22,278.8947448730469,288.1499938964844,303.8500061035156,285.04998779296875,297.45001220703125,36589,2021-11-22
2021-11-29,277.8785095214844,287.1000061035156,296.0,262.8500061035156,286.3999938964844,34068,2021-11-29
2021-12-06,294.3808288574219,304.1499938964844,313.0,278.70001220703125,292.95001220703125,37980,2021-12-06
2021-12-13,273.76495361328125,282.8500061035156,314.0,281.0,299.20001220703125,21826,2021-12-13
2021-12-20,271.1517028808594,280.1499938964844,294.3999938964844,270.3999938964844,279.0,23578,2021-12-20
2021-12-27,271.054931640625,280.04998779296875,285.95001220703125,275.0,282.1000061035156,20258,2021-12-27
2022-01-03,310.0605163574219,320.3500061035156,343.8500061035156,278.1000061035156,281.0,259185,2022-01-03
2022-01-10,324.09478759765625,334.8500061035156,359.0,312.0,324.79998779296875,172573,2022-01-10
2022-01-17,298.83306884765625,308.75,341.0,302.3999938964844,335.95001220703125,97402,2022-01-17
2022-01-24,303.81768798828125,313.8999938964844,348.0,288.3999938964844,311.95001220703125,54254,2022-01-24
2022-01-31,319.1585693359375,329.75,342.3999938964844,306.0,316.0,66490,2022-01-31
2022-02-07,297.81683349609375,307.70001220703125,334.45001220703125,302.45001220703125,334.45001220703125,42932,2022-02-07
2022-02-14,285.62152099609375,295.1000061035156,307.0,281.3500061035156,302.3999938964844,75406,2022-02-14
2022-02-21,259.2951354980469,267.8999938964844,306.0,252.9499969482422,297.0,71614,2022-02-21
2022-02-28,261.1341552734375,269.79998779296875,279.95001220703125,258.3500061035156,265.8999938964844,24542,2022-02-28
2022-03-07,260.6986083984375,269.3500061035156,283.0,256.3999938964844,257.0,25127,2022-03-07
2022-03-14,272.3615417480469,281.3999938964844,290.0,270.04998779296875,270.04998779296875,35900,2022-03-14
2022-03-21,303.1401672363281,313.20001220703125,328.0,274.0,282.29998779296875,274153,2022-03-21
2022-03-28,295.3003234863281,305.1000061035156,317.5,293.1499938964844,313.20001220703125,75658,2022-03-28
2022-04-04,310.83477783203125,321.1499938964844,330.0,300.95001220703125,310.0,88413,2022-04-04
2022-04-11,313.54486083984375,323.95001220703125,339.5,312.8500061035156,321.1499938964844,30389,2022-04-11
2022-04-18,306.9149169921875,317.1000061035156,334.8999938964844,302.54998779296875,327.0,43081,2022-04-18
2022-04-25,293.751708984375,303.5,316.1000061035156,299.8999938964844,314.6000061035156,28832,2022-04-25
2022-05-02,283.8309020996094,293.25,307.95001220703125,283.5,301.25,17174,2022-05-02
2022-05-09,257.69818115234375,266.25,296.8500061035156,259.29998779296875,296.8500061035156,28570,2022-05-09
2022-05-16,269.60308837890625,278.54998779296875,289.45001220703125,262.04998779296875,272.70001220703125,17832,2022-05-16
2022-05-23,258.9564208984375,267.54998779296875,286.0,256.1499938964844,279.8500061035156,15452,2022-05-23
2022-05-30,261.9084777832031,270.6000061035156,283.3500061035156,260.0,260.0,26233,2022-05-30
2022-06-06,263.36029052734375,272.1000061035156,282.54998779296875,265.1000061035156,273.04998779296875,11597,2022-06-06
2022-06-13,241.38937377929688,249.39999389648438,270.04998779296875,246.0,266.5,14541,2022-06-13
2022-06-20,238.9696807861328,246.89999389648438,250.5,231.8000030517578,249.39999389648438,15455,2022-06-20
2022-06-27,238.77610778808594,246.6999969482422,257.8999938964844,243.0500030517578,247.60000610351562,8901,2022-06-27
2022-07-04,240.90542602539062,248.89999389648438,256.95001220703125,241.9499969482422,250.25,10570,2022-07-04
2022-07-11,244.92214965820312,253.0500030517578,258.0,246.8000030517578,251.9499969482422,11161,2022-07-11
2022-07-18,253.05235290527344,261.45001220703125,269.70001220703125,253.0,255.89999389648438,18344,2022-07-18
2022-07-25,254.068603515625,262.5,267.0,254.0,258.04998779296875,11704,2022-07-25
2022-08-01,247.53541564941406,255.75,267.70001220703125,247.0,265.95001220703125,69001,2022-08-01
2022-08-08,250.58424377441406,258.8999938964844,264.0,247.75,257.95001220703125,54369,2022-08-08
2022-08-15,248.93885803222656,257.20001220703125,265.6000061035156,250.0,258.8999938964844,51260,2022-08-15
2022-08-22,246.08360290527344,254.25,265.0,251.25,257.20001220703125,39096,2022-08-22
2022-08-29,248.5032958984375,256.75,263.0,251.39999389648438,253.9499969482422,60847,2022-08-29
2022-09-05,258.9080505371094,267.5,280.0,258.0,258.6499938964844,104766,2022-09-05
2022-09-12,264.8604736328125,273.6499938964844,294.5,264.79998779296875,265.0,107830,2022-09-12
2022-09-19,254.4073944091797,262.8500061035156,285.0,253.8000030517578,285.0,39919,2022-09-19
2022-09-26,261.8852233886719,268.1000061035156,284.0,246.1999969482422,266.75,40363,2022-09-26
2022-10-03,257.68487548828125,263.79998779296875,272.0,262.3999938964844,268.1000061035156,12201,2022-10-03
2022-10-10,252.50775146484375,258.5,267.0,256.3999938964844,267.0,7793,2022-10-10
2022-10-17,243.0325927734375,248.8000030517578,261.95001220703125,244.5,255.14999389648438,35933,2022-10-17
2022-10-24,290.3106384277344,297.20001220703125,302.20001220703125,246.0500030517578,246.0500030517578,264469,2022-10-24
2022-10-31,284.1566467285156,290.8999938964844,304.3999938964844,288.1000061035156,294.0,108148,2022-10-31
2022-11-07,275.2187805175781,281.75,296.6000061035156,280.1000061035156,290.6000061035156,36607,2022-11-07
2022-11-14,281.76348876953125,288.45001220703125,300.0,281.0,283.0,37952,2022-11-14
2022-11-21,280.0540466308594,286.70001220703125,293.0,282.04998779296875,288.3999938964844,18841,2022-11-21
2022-11-28,273.31396484375,279.79998779296875,292.8999938964844,277.0,288.79998779296875,40022,2022-11-28
2022-12-05,275.2676086425781,281.79998779296875,291.5,271.3999938964844,280.0,37813,2022-12-05
2022-12-12,262.76434326171875,269.0,283.0,267.1000061035156,281.79998779296875,63546,2022-12-12
2022-12-19,248.11204528808594,254.0,273.95001220703125,253.0,265.3999938964844,38304,2022-12-19
2022-12-26,261.34796142578125,267.54998779296875,275.0,251.39999389648438,251.39999389648438,38381,2022-12-26
2023-01-02,263.59466552734375,269.8500061035156,275.0,263.3500061035156,271.54998779296875,10287,2023-01-02
2023-01-09,265.8413391113281,272.1499938964844,276.79998779296875,265.79998779296875,276.79998779296875,11941,2023-01-09
2023-01-16,262.959716796875,269.20001220703125,283.1000061035156,265.6000061035156,272.1499938964844,33820,2023-01-16
2023-01-23,261.5433044433594,267.75,275.0,262.0,274.0,17626,2023-01-23
2023-01-30,257.4895324707031,263.6000061035156,271.8999938964844,260.0,265.6499938964844,18583,2023-01-30
2023-02-06,263.1062316894531,269.3500061035156,272.8500061035156,262.3500061035156,262.3500061035156,17486,2023-02-06
2023-02-13,262.1782531738281,268.3999938964844,273.0,264.70001220703125,273.0,21355,2023-02-13
2023-02-20,264.1807556152344,270.45001220703125,273.95001220703125,259.04998779296875,265.0,19524,2023-02-20
2023-02-27,258.0267639160156,264.1499938964844,271.6499938964844,258.0,271.6499938964844,29325,2023-02-27
2023-03-06,268.42987060546875,274.79998779296875,279.79998779296875,261.3500061035156,261.8500061035156,21359,2023-03-06
2023-03-13,257.0499267578125,263.1499938964844,276.95001220703125,261.04998779296875,276.8999938964844,20616,2023-03-13
2023-03-20,248.50277709960938,254.39999389648438,270.0,253.0,270.0,17595,2023-03-20
2023-03-27,245.96768188476562,248.39999389648438,257.3500061035156,245.14999389648438,255.0500030517578,21240,2023-03-27
2023-04-03,269.1880798339844,271.8500061035156,274.3999938964844,250.6999969482422,252.0500030517578,13783,2023-04-03
2023-04-10,272.95086669921875,275.6499938964844,278.3999938964844,264.0,271.0,15855,2023-04-10
2023-04-17,269.2375793457031,271.8999938964844,279.3999938964844,261.8999938964844,272.04998779296875,20900,2023-04-17
2023-04-24,278.3970031738281,281.1499938964844,285.95001220703125,268.04998779296875,275.95001220703125,24801,2023-04-24
2023-05-01,302.2610168457031,305.25,316.3999938964844,273.0,281.1499938964844,164572,2023-05-01
2023-05-08,301.2213134765625,304.20001220703125,314.3999938964844,296.0,307.95001220703125,62780,2023-05-08
2023-05-15,303.8453674316406,306.8500061035156,316.0,302.0,305.0,69178,2023-05-15
2023-05-22,307.75665283203125,310.79998779296875,318.3500061035156,303.8500061035156,310.70001220703125,38068,2023-05-22
2023-05-29,319.4411315917969,322.6000061035156,332.0,309.0,317.8999938964844,104947,2023-05-29
2023-06-05,312.70770263671875,315.79998779296875,327.3500061035156,312.8999938964844,325.20001220703125,28344,2023-06-05
2023-06-12,306.4693908691406,309.5,321.0,303.0,316.04998779296875,35737,2023-06-12
2023-06-19,303.993896484375,307.0,323.1000061035156,299.95001220703125,312.0,44953,2023-06-19
2023-06-26,306.617919921875,309.6499938964844,315.0,301.70001220703125,308.04998779296875,16221,2023-06-26
2023-07-03,310.1331787109375,313.20001220703125,318.95001220703125,307.1000061035156,314.25,22405,2023-07-03
2023-07-10,310.67779541015625,313.75,318.0,310.8500061035156,314.95001220703125,27768,2023-07-10
2023-07-17,316.22296142578125,319.3500061035156,322.0,306.1499938964844,315.70001220703125,54762,2023-07-17
2023-07-24,328.4520263671875,331.70001220703125,340.3500061035156,317.04998779296875,322.8999938964844,138216,2023-07-24
2023-07-31,331.3731384277344,334.6499938964844,338.3999938964844,311.8999938964844,336.0,59262,2023-07-31
2023-08-07,329.24420166015625,332.5,356.0,324.6499938964844,334.6499938964844,115300,2023-08-07
2023-08-14,321.76812744140625,324.95001220703125,335.0,323.0,335.0,22191,2023-08-14
2023-08-21,336.12615966796875,339.45001220703125,355.0,325.1000061035156,327.20001220703125,41080,2023-08-21
2023-08-28,356.3758850097656,359.8999938964844,380.0,335.54998779296875,346.0,110997,2023-08-28
2023-09-04,365.88189697265625,369.5,390.20001220703125,359.8999938964844,359.8999938964844,96232,2023-09-04
2023-09-11,344.7409362792969,348.1499938964844,377.0,342.0,377.0,54872,2023-09-11
2023-09-18,346.2757873535156,349.70001220703125,363.6000061035156,344.6000061035156,349.0,18829,2023-09-18
2023-09-25,343.1566162109375,346.54998779296875,359.95001220703125,336.1000061035156,352.54998779296875,18687,2023-09-25
2023-10-02,350.3851318359375,353.8500061035156,368.0,341.04998779296875,346.54998779296875,20034,2023-10-02
2023-10-09,369.49615478515625,373.1499938964844,379.8999938964844,337.54998779296875,348.0,55716,2023-10-09
2023-10-16,363.10931396484375,366.70001220703125,379.95001220703125,353.8500061035156,379.8999938964844,26128,2023-10-16
2023-10-23,362.4161682128906,366.0,373.8500061035156,340.54998779296875,373.8500061035156,34447,2023-10-23
2023-10-30,366.2779541015625,369.8999938964844,383.3999938964844,356.8999938964844,368.0,48325,2023-10-30
2023-11-06,353.4548034667969,356.95001220703125,397.0,348.45001220703125,377.20001220703125,85354,2023-11-06
2023-11-13,344.4438781738281,347.8500061035156,364.8999938964844,342.70001220703125,360.20001220703125,11603,2023-11-13
2023-11-20,361.6239929199219,365.20001220703125,368.0,344.29998779296875,345.04998779296875,20025,2023-11-20
2023-11-27,356.6729736328125,360.20001220703125,371.0,355.04998779296875,365.20001220703125,21142,2023-11-27
2023-12-04,348.40472412109375,351.8500061035156,367.3500061035156,348.79998779296875,360.3500061035156,18597,2023-12-04
2023-12-11,352.1180114746094,355.6000061035156,364.6499938964844,350.0,351.75,17541,2023-12-11
2023-12-18,353.10821533203125,356.6000061035156,373.29998779296875,348.1499938964844,352.5,66529,2023-12-18
2023-12-25,375.04132080078125,378.75,385.0,356.6000061035156,356.6000061035156,72381,2023-12-25
2024-01-01,389.5973815917969,393.45001220703125,407.95001220703125,371.04998779296875,375.54998779296875,121575,2024-01-01
2024-01-08,373.7540588378906,377.45001220703125,393.3999938964844,373.29998779296875,389.5,28570,2024-01-08
2024-01-15,372.76385498046875,376.45001220703125,386.95001220703125,358.3999938964844,377.45001220703125,26023,2024-01-15
2024-01-22,366.72357177734375,370.3500061035156,386.0,360.3999938964844,376.45001220703125,14738,2024-01-22
2024-01-29,366.6245422363281,370.25,382.3999938964844,360.6499938964844,372.20001220703125,14598,2024-01-29
2024-02-05,352.86065673828125,356.3500061035156,377.0,342.0,370.79998779296875,31481,2024-02-05
2024-02-12,354.5935363769531,358.1000061035156,365.6000061035156,350.0,356.0,25359,2024-02-12
2024-02-19,359.4455261230469,363.0,384.6499938964844,352.6000061035156,354.5,33443,2024-02-19
2024-02-26,379.9923400878906,383.75,409.0,354.3999938964844,365.25,571047,2024-02-26
2024-03-04,364.49560546875,368.1000061035156,391.95001220703125,360.3999938964844,384.0,58660,2024-03-04
2024-03-11,325.184326171875,328.3999938964844,369.1000061035156,324.0,364.45001220703125,62682,2024-03-11
2024-03-18,357.1680603027344,360.70001220703125,364.6000061035156,320.3999938964844,328.25,191096,2024-03-18
2024-03-25,334.6408386230469,337.95001220703125,360.70001220703125,333.79998779296875,360.70001220703125,69195,2024-03-25
2024-04-01,343.8992614746094,347.29998779296875,359.95001220703125,337.54998779296875,339.54998779296875,62549,2024-04-01
2024-04-08,336.22515869140625,339.54998779296875,355.20001220703125,333.95001220703125,349.1000061035156,65815,2024-04-08
2024-04-15,337.8590087890625,341.20001220703125,345.0,327.25,336.5,30429,2024-04-15
2024-04-22,345.681640625,349.1000061035156,369.5,341.54998779296875,342.79998779296875,48053,2024-04-22
2024-04-29,341.3247375488281,344.70001220703125,359.8999938964844,341.04998779296875,350.8999938964844,28526,2024-04-29
2024-05-06,341.8693542480469,345.25,364.5,336.3999938964844,344.75,40933,2024-05-06
2024-05-13,369.4466552734375,373.1000061035156,379.5,339.1000061035156,342.1000061035156,52267,2024-05-13
2024-05-20,408.4608459472656,412.5,427.3999938964844,368.3999938964844,368.3999938964844,312671,2024-05-20
2024-05-27,388.5576477050781,392.3999938964844,421.3500061035156,385.0,414.70001220703125,60629,2024-05-27
2024-06-03,383.2600402832031,387.04998779296875,405.29998779296875,340.3999938964844,394.5,74000,2024-06-03
2024-06-10,387.5179443359375,391.3500061035156,415.0,386.6000061035156,388.79998779296875,52265,2024-06-10
2024-06-17,441.38525390625,445.75,469.6000061035156,391.3500061035156,391.3500061035156,606954,2024-06-17
2024-06-24,442.77154541015625,447.1499938964844,476.1499938964844,435.20001220703125,453.95001220703125,124251,2024-06-24
2024-07-01,433.61212158203125,437.8999938964844,456.04998779296875,436.8999938964844,447.1499938964844,58795,2024-07-01
2024-07-08,417.521240234375,421.6499938964844,445.5,407.8999938964844,440.0,68698,2024-07-08
2024-07-15,415.837890625,419.95001220703125,442.0,415.3500061035156,423.8999938964844,39549,2024-07-15
2024-07-22,425.492431640625,429.70001220703125,434.70001220703125,403.25,422.20001220703125,50983,2024-07-22
2024-07-29,419.1550598144531,423.29998779296875,449.79998779296875,421.04998779296875,434.0,83767,2024-07-29
2024-08-05,422.5712890625,426.75,439.0,404.04998779296875,423.75,81314,2024-08-05
2024-08-12,386.67626953125,390.5,427.95001220703125,385.70001220703125,426.75,92091,2024-08-12
2024-08-19,429.50274658203125,433.75,454.79998779296875,390.0,392.6000061035156,91943,2024-08-19
2024-08-26,421.7791442871094,425.95001220703125,444.70001220703125,425.0,438.45001220703125,25982,2024-08-26
2024-09-02,409.2034912109375,413.25,429.79998779296875,406.95001220703125,428.0,30945,2024-09-02
2024-09-09,401.5788879394531,405.54998779296875,419.79998779296875,401.04998779296875,412.29998779296875,28700,2024-09-09
2024-09-16,416.70001220703125,416.70001220703125,444.0,401.20001220703125,406.3500061035156,73224,2024-09-16
2024-09-23,411.6000061035156,411.6000061035156,455.04998779296875,400.20001220703125,418.8999938964844,78792,2024-09-23
2024-09-30,406.54998779296875,406.54998779296875,415.45001220703125,399.8999938964844,411.45001220703125,16828,2024-09-30
2024-10-07,401.95001220703125,401.95001220703125,417.70001220703125,385.0,406.5,31005,2024-10-07
2024-10-14,414.54998779296875,414.54998779296875,458.25,411.95001220703125,412.0,249400,2024-10-14
2024-10-21,383.8999938964844,383.8999938964844,416.70001220703125,378.3999938964844,416.70001220703125,54444,2024-10-21
2024-10-28,416.0,416.0,419.95001220703125,370.29998779296875,379.8500061035156,34747,2024-10-28
2024-11-04,380.25,380.25,420.0,360.95001220703125,420.0,125414,2024-11-04
2024-11-11,363.04998779296875,363.04998779296875,385.0,360.0,375.0,18290,2024-11-11
2024-11-18,370.45001220703125,370.45001220703125,371.95001220703125,355.0,363.04998779296875,14135,2024-11-18
2024-11-25,385.54998779296875,385.54998779296875,391.0,373.54998779296875,378.70001220703125,21605,2024-11-25
2024-12-02,375.1000061035156,375.1000061035156,395.3999938964844,367.95001220703125,391.0,39483,2024-12-02
2024-12-09,380.8500061035156,380.8500061035156,393.45001220703125,375.3999938964844,384.70001220703125,23254,2024-12-09
2024-12-16,368.20001220703125,368.20001220703125,387.3500061035156,365.5,379.0,15348,2024-12-16
2024-12-23,353.29998779296875,353.29998779296875,375.95001220703125,353.0,368.29998779296875,12834,2024-12-23
2024-12-30,369.5,369.5,375.3999938964844,346.3999938964844,352.0,23933,2024-12-30
2025-01-06,352.0,352.0,378.95001220703125,350.5,378.95001220703125,8314,2025-01-06
2025-01-13,350.0,350.0,359.70001220703125,334.29998779296875,344.0,12359,2025-01-13
2025-01-20,340.45001220703125,340.45001220703125,358.0,337.45001220703125,352.0,25965,2025-01-20
2025-01-27,340.1000061035156,340.1000061035156,345.1499938964844,325.54998779296875,336.54998779296875,18762,2025-01-27
2025-02-03,351.8500061035156,351.8500061035156,355.8999938964844,332.79998779296875,340.04998779296875,12617,2025-02-03
2025-02-10,313.29998779296875,313.29998779296875,361.0,312.3999938964844,347.04998779296875,25263,2025-02-10
2025-02-17,305.20001220703125,305.20001220703125,319.8999938964844,292.20001220703125,310.8500061035156,20146,2025-02-17
2025-02-24,290.3500061035156,290.3500061035156,311.25,288.04998779296875,311.25,15652,2025-02-24
2025-03-03,297.70001220703125,297.70001220703125,310.3999938964844,280.0,298.70001220703125,37544,2025-03-03
2025-03-10,286.04998779296875,286.04998779296875,313.6499938964844,279.25,303.6000061035156,27706,2025-03-10
2025-03-17,303.29998779296875,303.29998779296875,314.3999938964844,285.3999938964844,286.04998779296875,39148,2025-03-17
2025-03-24,280.54998779296875,280.54998779296875,309.3500061035156,279.20001220703125,307.25,82165,2025-03-24
2025-03-31,299.6000061035156,299.6000061035156,313.29998779296875,279.6499938964844,280.54998779296875,25857,2025-03-31
2025-04-07,295.70001220703125,295.70001220703125,315.0,282.0,290.8999938964844,12188,2025-04-07
2025-04-14,305.0,305.0,310.5,295.04998779296875,295.70001220703125,21715,2025-04-14
2025-04-21,300.0,300.0,314.3999938964844,298.5,311.04998779296875,16700,2025-04-21
2025-04-28,287.3500061035156,287.3500061035156,304.95001220703125,282.25,304.29998779296875,12222,2025-04-28
2025-05-05,285.45001220703125,285.45001220703125,293.70001220703125,271.25,292.75,15450,2025-05-05
2025-05-12,308.95001220703125,308.95001220703125,309.70001220703125,289.95001220703125,290.3999938964844,16522,2025-05-12
2025-05-19,305.75,305.75,319.0,302.70001220703125,311.1000061035156,36629,2025-05-19
2025-05-26,304.20001220703125,304.20001220703125,314.8999938964844,301.6499938964844,309.6499938964844,24807,2025-05-26
2025-06-02,307.20001220703125,307.20001220703125,309.6499938964844,294.6000061035156,304.8500061035156,21810,2025-06-02
2025-06-09,300.8500061035156,300.8500061035156,309.8999938964844,299.0,307.0,36166,2025-06-09
2025-06-16,296.6000061035156,296.6000061035156,320.3999938964844,293.6499938964844,298.04998779296875,39075,2025-06-16
2025-06-23,319.25,319.25,334.79998779296875,288.54998779296875,299.70001220703125,123838,2025-06-23
2025-06-30,316.54998779296875,316.54998779296875,321.29998779296875,309.1499938964844,320.75,25214,2025-06-30
2025-07-07,301.29998779296875,301.29998779296875,317.8999938964844,300.29998779296875,315.6000061035156,16326,2025-07-07
2025-07-14,300.8500061035156,300.8500061035156,305.25,298.6000061035156,302.0,10043,2025-07-14
