Date,Adj Close_COLPAL.NS,Close_COLPAL.NS,High_COLPAL.NS,Low_COLPAL.NS,Open_COLPAL.NS,Volume_COLPAL.NS,Date
2020-11-16,1386.1500244140625,1534.0999755859375,1548.0,1488.1500244140625,1510.800048828125,3362338,2020-11-16
2020-11-23,1367.7171630859375,1513.699951171875,1578.9000244140625,1480.5999755859375,1540.0,9984376,2020-11-23
2020-11-30,1392.2037353515625,1540.800048828125,1548.699951171875,1493.0,1513.699951171875,2495427,2020-11-30
2020-12-07,1422.47314453125,1574.300048828125,1598.0,1525.0,1525.0,2913511,2020-12-07
2020-12-14,1445.875,1600.199951171875,1630.0,1575.25,1581.0,3279065,2020-12-14
2020-12-21,1417.548583984375,1568.8499755859375,1598.5,1517.300048828125,1597.0,2354652,2020-12-21
2020-12-28,1426.22265625,1578.449951171875,1594.699951171875,1560.199951171875,1572.0,1411030,2020-12-28
2021-01-04,1459.0218505859375,1614.75,1625.0,1562.0,1585.0,2630906,2021-01-04
2021-01-11,1411.5399169921875,1562.199951171875,1676.0,1558.0,1621.4000244140625,3892547,2021-01-11
2021-01-18,1373.22900390625,1519.800048828125,1569.300048828125,1517.0999755859375,1565.0,3026111,2021-01-18
2021-01-25,1448.6761474609375,1603.300048828125,1669.0,1495.550048828125,1527.3499755859375,6482377,2021-01-25
2021-02-01,1436.43310546875,1589.75,1650.800048828125,1571.9000244140625,1604.0,3180250,2021-02-01
2021-02-08,1437.6075439453125,1591.050048828125,1619.0,1567.5,1595.0,2086987,2021-02-08
2021-02-15,1404.8536376953125,1554.800048828125,1621.6500244140625,1547.0,1603.6500244140625,2036768,2021-02-15
2021-02-22,1428.7073974609375,1581.199951171875,1599.9000244140625,1533.0,1555.25,3457802,2021-02-22
2021-03-01,1476.3250732421875,1633.9000244140625,1649.75,1565.25,1577.0,2517401,2021-03-01
2021-03-08,1465.527587890625,1621.949951171875,1659.1500244140625,1615.0,1639.9000244140625,1752815,2021-03-08
2021-03-15,1426.5841064453125,1578.8499755859375,1625.050048828125,1543.300048828125,1625.0,2113848,2021-03-15
2021-03-22,1390.62255859375,1539.050048828125,1589.0,1519.0999755859375,1577.75,3102505,2021-03-22
2021-03-29,1412.217529296875,1562.949951171875,1578.0,1529.8499755859375,1539.050048828125,1197064,2021-03-29
2021-04-05,1465.7813720703125,1601.1500244140625,1617.1500244140625,1533.5,1565.550048828125,2327291,2021-04-05
2021-04-12,1438.0430908203125,1570.8499755859375,1602.0,1531.550048828125,1590.0,2146038,2021-04-12
2021-04-19,1386.0909423828125,1514.0999755859375,1568.0,1501.5,1555.0,2401108,2021-04-19
2021-04-26,1356.61328125,1481.9000244140625,1524.0,1468.0,1524.0,2532232,2021-04-26
2021-05-03,1383.5733642578125,1511.3499755859375,1518.0,1470.550048828125,1478.0,2176342,2021-05-03
2021-05-10,1434.4727783203125,1566.949951171875,1590.0,1505.75,1514.199951171875,2242054,2021-05-10
2021-05-17,1494.9844970703125,1633.050048828125,1650.0,1560.6500244140625,1583.550048828125,6423825,2021-05-17
2021-05-24,1566.4815673828125,1711.1500244140625,1722.75,1621.550048828125,1634.0999755859375,5487065,2021-05-24
2021-05-31,1553.2071533203125,1696.6500244140625,1794.8499755859375,1691.800048828125,1716.5999755859375,1632427,2021-05-31
2021-06-07,1557.3270263671875,1701.1500244140625,1727.0,1688.050048828125,1696.0999755859375,1947950,2021-06-07
2021-06-14,1546.9822998046875,1689.8499755859375,1739.949951171875,1680.0,1701.199951171875,2950852,2021-06-14
2021-06-21,1535.1729736328125,1676.949951171875,1710.0,1658.0999755859375,1684.0,1700748,2021-06-21
2021-06-28,1546.7076416015625,1689.550048828125,1737.449951171875,1664.5,1681.5,2718493,2021-06-28
2021-07-05,1578.2449951171875,1724.0,1775.0,1680.0,1695.0,2502382,2021-07-05
2021-07-12,1598.018798828125,1745.5999755859375,1763.0,1718.0,1735.050048828125,1886407,2021-07-12
2021-07-19,1643.2880859375,1795.050048828125,1811.9000244140625,1732.800048828125,1746.0,2044695,2021-07-19
2021-07-26,1560.3021240234375,1704.4000244140625,1823.4000244140625,1670.0,1799.9000244140625,2531430,2021-07-26
2021-08-02,1504.2762451171875,1643.199951171875,1716.0,1640.0,1705.0,2991304,2021-08-02
2021-08-09,1503.1778564453125,1642.0,1667.800048828125,1626.300048828125,1654.6500244140625,2731971,2021-08-09
2021-08-16,1535.264404296875,1677.050048828125,1702.3499755859375,1634.9000244140625,1644.9000244140625,2886574,2021-08-16
2021-08-23,1515.6280517578125,1655.5999755859375,1700.0,1640.449951171875,1697.5,2672607,2021-08-23
2021-08-30,1578.7027587890625,1724.5,1753.4000244140625,1655.5999755859375,1655.5999755859375,4652121,2021-08-30
2021-09-06,1588.77294921875,1735.5,1741.949951171875,1695.3499755859375,1739.0,2322702,2021-09-06
2021-09-13,1586.072265625,1732.550048828125,1751.800048828125,1710.5,1732.0,2144935,2021-09-13
2021-09-20,1547.8978271484375,1690.8499755859375,1740.0,1684.0,1722.550048828125,1863059,2021-09-20
2021-09-27,1545.105712890625,1687.800048828125,1695.5999755859375,1656.5,1688.0999755859375,1461527,2021-09-27
2021-10-04,1544.96826171875,1687.6500244140625,1703.9000244140625,1672.3499755859375,1690.0,1127736,2021-10-04
2021-10-11,1539.0634765625,1681.199951171875,1724.0999755859375,1678.0,1692.949951171875,1056556,2021-10-11
2021-10-18,1431.4517822265625,1563.6500244140625,1691.449951171875,1555.0,1684.4000244140625,2150497,2021-10-18
2021-10-25,1412.1812744140625,1542.5999755859375,1574.0,1501.0,1571.9000244140625,3805612,2021-10-25
2021-11-01,1393.2315673828125,1521.9000244140625,1540.0,1502.1500244140625,1530.0,2627178,2021-11-01
2021-11-08,1411.53271484375,1522.9000244140625,1555.0,1510.0,1529.0,1816936,2021-11-08
2021-11-15,1368.8966064453125,1476.9000244140625,1528.949951171875,1470.5999755859375,1525.0,1663120,2021-11-15
2021-11-22,1352.490966796875,1459.199951171875,1495.300048828125,1446.0,1476.9000244140625,2602099,2021-11-22
2021-11-29,1344.0101318359375,1450.050048828125,1469.25,1414.0,1462.0,3140267,2021-11-29
2021-12-06,1333.1656494140625,1438.3499755859375,1464.0,1423.4000244140625,1457.699951171875,2695540,2021-12-06
2021-12-13,1324.4068603515625,1428.9000244140625,1470.949951171875,1410.5,1450.0,2426482,2021-12-13
2021-12-20,1351.0543212890625,1457.6500244140625,1476.9000244140625,1392.8499755859375,1427.0,2693635,2021-12-20
2021-12-27,1372.974853515625,1481.300048828125,1484.9000244140625,1442.0,1460.0,1619508,2021-12-27
2022-01-03,1362.4085693359375,1469.9000244140625,1491.949951171875,1445.1500244140625,1482.0,1608896,2022-01-03
2022-01-10,1356.5692138671875,1463.5999755859375,1479.9000244140625,1437.0,1479.9000244140625,1451725,2022-01-10
2022-01-17,1339.2366943359375,1444.9000244140625,1489.5,1427.0,1470.0,2197792,2022-01-17
2022-01-24,1299.010498046875,1401.5,1453.699951171875,1375.5999755859375,1444.0,1863969,2022-01-24
2022-01-31,1348.690673828125,1455.0999755859375,1477.800048828125,1402.6500244140625,1410.0,1616573,2022-01-31
2022-02-07,1349.0614013671875,1455.5,1469.949951171875,1431.050048828125,1455.0999755859375,1375303,2022-02-07
2022-02-14,1307.305908203125,1410.449951171875,1448.0,1401.800048828125,1442.0999755859375,1428061,2022-02-14
2022-02-21,1306.6572265625,1409.75,1435.1500244140625,1390.0,1410.449951171875,1633805,2022-02-21
2022-02-28,1334.0462646484375,1439.300048828125,1454.9000244140625,1398.0,1409.0,1733035,2022-02-28
2022-03-07,1388.9171142578125,1498.5,1525.0,1388.0,1407.0,3013619,2022-03-07
2022-03-14,1421.5892333984375,1533.75,1541.0,1487.6500244140625,1502.5,1715723,2022-03-14
2022-03-21,1407.5933837890625,1518.6500244140625,1543.949951171875,1479.0999755859375,1533.75,1953210,2022-03-21
2022-03-28,1436.280029296875,1549.5999755859375,1559.949951171875,1501.0,1525.949951171875,1219828,2022-03-28
2022-04-04,1450.2294921875,1564.6500244140625,1594.949951171875,1549.5999755859375,1550.0,1212639,2022-04-04
2022-04-11,1418.716064453125,1530.6500244140625,1566.699951171875,1525.0999755859375,1560.0,847913,2022-04-11
2022-04-18,1485.1724853515625,1602.3499755859375,1616.0,1486.0,1509.8499755859375,2410890,2022-04-18
2022-04-25,1533.5552978515625,1654.550048828125,1667.0,1583.0,1599.699951171875,2092165,2022-04-25
2022-05-02,1465.4764404296875,1581.0999755859375,1672.0,1553.0,1660.0,1301438,2022-05-02
2022-05-09,1504.8106689453125,1602.449951171875,1613.699951171875,1542.1500244140625,1580.0,1707472,2022-05-09
2022-05-16,1490.2081298828125,1586.9000244140625,1620.0,1559.949951171875,1604.050048828125,1439422,2022-05-16
2022-05-23,1495.279052734375,1592.300048828125,1626.0999755859375,1543.800048828125,1581.5999755859375,1664127,2022-05-23
2022-05-30,1467.57666015625,1562.800048828125,1649.699951171875,1561.0,1592.5999755859375,2392782,2022-05-30
2022-06-06,1424.6611328125,1517.0999755859375,1569.699951171875,1493.800048828125,1569.699951171875,1325759,2022-06-06
2022-06-13,1388.69482421875,1478.800048828125,1529.0,1470.0,1510.0,1319498,2022-06-13
2022-06-20,1421.5152587890625,1513.75,1518.0,1470.550048828125,1479.0,1096616,2022-06-20
2022-06-27,1423.06494140625,1515.4000244140625,1525.3499755859375,1482.0999755859375,1518.4000244140625,1377804,2022-06-27
2022-07-04,1471.2388916015625,1566.699951171875,1585.949951171875,1506.0999755859375,1506.0999755859375,1617467,2022-07-04
2022-07-11,1474.337890625,1570.0,1574.4000244140625,1529.5,1571.75,1067821,2022-07-11
2022-07-18,1508.050537109375,1605.9000244140625,1622.800048828125,1542.0,1578.0,1255278,2022-07-18
2022-07-25,1489.8795166015625,1586.550048828125,1615.0,1516.4000244140625,1610.0,2271158,2022-07-25
2022-08-01,1515.7506103515625,1614.0999755859375,1620.0,1565.949951171875,1590.0,1341646,2022-08-01
2022-08-08,1466.9193115234375,1562.0999755859375,1625.550048828125,1560.0,1616.0,735710,2022-08-08
2022-08-15,1471.70849609375,1567.199951171875,1582.199951171875,1553.550048828125,1562.0999755859375,749130,2022-08-15
2022-08-22,1475.5118408203125,1571.25,1605.1500244140625,1547.050048828125,1566.0,1789232,2022-08-22
2022-08-29,1573.503662109375,1675.5999755859375,1695.949951171875,1551.25,1560.0,3469735,2022-08-29
2022-09-05,1535.2364501953125,1634.8499755859375,1675.0,1625.5,1671.4000244140625,1199304,2022-09-05
2022-09-12,1467.999267578125,1563.25,1653.0,1555.300048828125,1636.800048828125,1613687,2022-09-12
2022-09-19,1481.9443359375,1578.0999755859375,1624.4000244140625,1557.5,1568.0999755859375,959902,2022-09-19
2022-09-26,1530.11865234375,1629.4000244140625,1636.0,1553.0,1553.0,1146399,2022-09-26
2022-10-03,1484.85546875,1581.199951171875,1639.0,1557.0,1626.550048828125,1039752,2022-10-03
2022-10-10,1458.138916015625,1552.75,1587.0,1532.0,1557.0,754211,2022-10-10
2022-10-17,1490.1612548828125,1586.8499755859375,1627.0,1547.550048828125,1552.75,1287022,2022-10-17
2022-10-24,1525.5172119140625,1624.5,1634.949951171875,1584.800048828125,1597.5,1215383,2022-10-24
2022-10-31,1486.4989013671875,1582.949951171875,1646.9000244140625,1573.5999755859375,1621.199951171875,1264520,2022-10-31
2022-11-07,1505.908203125,1585.8499755859375,1645.0,1578.5999755859375,1590.9000244140625,1598141,2022-11-07
2022-11-14,1503.059326171875,1582.8499755859375,1604.0,1555.0,1585.8499755859375,1119874,2022-11-14
2022-11-21,1500.35302734375,1580.0,1599.5,1572.0,1579.8499755859375,821402,2022-11-21
2022-11-28,1536.342529296875,1617.9000244140625,1643.0,1576.0,1579.800048828125,2723051,2022-11-28
2022-12-05,1573.424072265625,1656.949951171875,1660.0,1581.550048828125,1628.75,2736942,2022-12-05
2022-12-12,1502.0623779296875,1581.800048828125,1669.949951171875,1542.5999755859375,1660.0,2804437,2022-12-12
2022-12-19,1488.577880859375,1567.5999755859375,1610.699951171875,1564.0,1582.0,1851069,2022-12-19
2022-12-26,1458.8558349609375,1536.300048828125,1587.949951171875,1532.050048828125,1565.050048828125,1105289,2022-12-26
2023-01-02,1440.243896484375,1516.699951171875,1543.0999755859375,1509.4000244140625,1538.0,1292159,2023-01-02
2023-01-09,1409.477294921875,1484.300048828125,1538.949951171875,1477.5999755859375,1524.0,1362243,2023-01-09
2023-01-16,1424.43310546875,1500.050048828125,1513.0,1481.25,1485.949951171875,1404790,2023-01-16
2023-01-23,1373.962646484375,1446.9000244140625,1501.949951171875,1438.5,1500.0999755859375,2266459,2023-01-23
2023-01-30,1387.494140625,1461.1500244140625,1475.8499755859375,1434.5999755859375,1448.0,2306484,2023-01-30
2023-02-06,1393.0018310546875,1466.949951171875,1472.0,1445.699951171875,1461.1500244140625,1082683,2023-02-06
2023-02-13,1381.796630859375,1455.1500244140625,1471.800048828125,1438.0,1465.0,651872,2023-02-13
2023-02-20,1390.722900390625,1464.550048828125,1467.699951171875,1443.199951171875,1458.0,1206265,2023-02-20
2023-02-27,1425.240478515625,1500.9000244140625,1508.5,1446.0999755859375,1460.0,2083725,2023-02-27
2023-03-06,1421.6319580078125,1497.0999755859375,1513.25,1478.0999755859375,1505.0,1146305,2023-03-06
2023-03-13,1412.84814453125,1487.8499755859375,1509.800048828125,1478.550048828125,1496.0999755859375,1504830,2023-03-13
2023-03-20,1425.287841796875,1500.949951171875,1528.9000244140625,1481.0,1481.0,1240182,2023-03-20
2023-03-27,1431.3651123046875,1507.3499755859375,1513.3499755859375,1490.0999755859375,1504.949951171875,782206,2023-03-27
2023-04-03,1461.0399169921875,1538.5999755859375,1544.6500244140625,1497.050048828125,1509.75,923470,2023-04-03
2023-04-10,1471.2955322265625,1549.4000244140625,1564.300048828125,1524.0,1538.5999755859375,1085153,2023-04-10
2023-04-17,1462.322021484375,1539.949951171875,1573.0,1520.050048828125,1552.699951171875,835844,2023-04-17
2023-04-24,1514.6917724609375,1595.0999755859375,1598.0,1540.0,1544.699951171875,1155870,2023-04-24
2023-05-01,1488.4356689453125,1567.449951171875,1600.0,1560.0,1595.0999755859375,778249,2023-05-01
2023-05-08,1545.6484375,1627.699951171875,1644.949951171875,1564.0,1564.0,1276198,2023-05-08
2023-05-15,1527.6536865234375,1608.75,1714.449951171875,1598.050048828125,1611.1500244140625,2956376,2023-05-15
2023-05-22,1539.5869140625,1600.5,1618.949951171875,1568.0,1608.75,1247736,2023-05-22
2023-05-29,1548.2923583984375,1609.550048828125,1629.0,1569.0,1604.0,3588628,2023-05-29
2023-06-05,1535.787109375,1596.550048828125,1642.0,1593.3499755859375,1610.050048828125,1761707,2023-06-05
2023-06-12,1596.53369140625,1659.699951171875,1668.0,1594.0,1599.0999755859375,1767949,2023-06-12
2023-06-19,1569.3109130859375,1631.4000244140625,1684.0,1625.5999755859375,1659.6500244140625,1374431,2023-06-19
2023-06-26,1623.85302734375,1688.0999755859375,1705.0,1625.0,1631.0,1609426,2023-06-26
2023-07-03,1700.8082275390625,1768.0999755859375,1808.199951171875,1660.0,1688.0999755859375,3520847,2023-07-03
2023-07-10,1766.749267578125,1836.6500244140625,1840.0,1752.25,1770.050048828125,2133971,2023-07-10
2023-07-17,1763.1419677734375,1832.9000244140625,1856.9000244140625,1820.800048828125,1837.0,1026306,2023-07-17
2023-07-24,1971.30615234375,2049.300048828125,2062.10009765625,1825.199951171875,1834.0,7993846,2023-07-24
2023-07-31,1919.505615234375,1995.449951171875,2051.449951171875,1970.5999755859375,2038.050048828125,2198314,2023-07-31
2023-08-07,1888.001953125,1962.699951171875,2017.9000244140625,1954.0,1996.0,1865080,2023-08-07
2023-08-14,1920.61181640625,1996.5999755859375,2023.1500244140625,1945.949951171875,1964.9000244140625,2057846,2023-08-14
2023-08-21,1897.3328857421875,1972.4000244140625,2012.4000244140625,1909.0,1985.0,4414774,2023-08-21
2023-08-28,1865.5887451171875,1939.4000244140625,1980.0,1914.0,1979.3499755859375,2737970,2023-08-28
2023-09-04,1938.6962890625,2015.4000244140625,2038.75,1934.0,1939.4000244140625,2468520,2023-09-04
2023-09-11,1910.2708740234375,1985.8499755859375,2036.949951171875,1929.050048828125,2012.449951171875,2235832,2023-09-11
2023-09-18,1925.1329345703125,2001.300048828125,2018.949951171875,1969.949951171875,1995.9000244140625,1360214,2023-09-18
2023-09-25,1929.22119140625,2005.550048828125,2096.0,1968.0999755859375,2004.949951171875,3501913,2023-09-25
2023-10-02,1916.7158203125,1992.550048828125,2019.300048828125,1969.1500244140625,2005.550048828125,1184551,2023-10-02
2023-10-09,1971.16162109375,2049.14990234375,2095.0,1972.0,1972.0,2612213,2023-10-09
2023-10-16,2030.4173583984375,2110.75,2129.39990234375,2035.550048828125,2040.25,2811274,2023-10-16
2023-10-23,2001.3184814453125,2080.5,2113.60009765625,2005.0,2107.300048828125,2231279,2023-10-23
2023-10-30,2024.837890625,2104.949951171875,2136.949951171875,2045.050048828125,2045.050048828125,2156726,2023-10-30
2023-11-06,2027.14697265625,2107.35009765625,2149.0,2088.14990234375,2099.0,1533317,2023-11-06
2023-11-13,2105.036376953125,2165.449951171875,2177.39990234375,2095.25,2102.550048828125,1083638,2023-11-13
2023-11-20,2133.859375,2195.10009765625,2203.949951171875,2151.14990234375,2175.25,1591977,2023-11-20
2023-11-27,2215.66162109375,2279.25,2289.0,2146.550048828125,2195.10009765625,4553000,2023-11-27
2023-12-04,2229.8056640625,2293.800048828125,2347.89990234375,2262.550048828125,2298.949951171875,1703421,2023-12-04
2023-12-11,2319.1416015625,2385.699951171875,2429.0,2266.60009765625,2280.0,1856111,2023-12-11
2023-12-18,2339.50732421875,2406.64990234375,2434.949951171875,2354.0,2381.699951171875,1039510,2023-12-18
2023-12-25,2459.124267578125,2529.699951171875,2544.0,2397.39990234375,2406.64990234375,1705940,2023-12-25
2024-01-01,2444.493896484375,2514.64990234375,2529.0,2461.0,2520.0,1254773,2024-01-01
2024-01-08,2382.96044921875,2451.35009765625,2531.050048828125,2386.10009765625,2524.949951171875,2033479,2024-01-08
2024-01-15,2420.92041015625,2490.39990234375,2524.800048828125,2449.14990234375,2455.050048828125,2170333,2024-01-15
2024-01-22,2423.0107421875,2492.550048828125,2552.800048828125,2378.89990234375,2490.39990234375,1378548,2024-01-22
2024-01-29,2470.838134765625,2541.75,2604.050048828125,2481.60009765625,2492.550048828125,1720216,2024-01-29
2024-02-05,2463.4501953125,2534.14990234375,2577.89990234375,2488.0,2540.0,779561,2024-02-05
2024-02-12,2507.63232421875,2579.60009765625,2621.699951171875,2503.550048828125,2534.14990234375,821933,2024-02-12
2024-02-19,2475.358154296875,2546.39990234375,2597.300048828125,2498.5,2581.5,934087,2024-02-19
2024-02-26,2463.93603515625,2534.64990234375,2556.949951171875,2476.25,2540.0,1075925,2024-02-26
2024-03-04,2506.757080078125,2578.699951171875,2599.0,2505.0,2525.0,694750,2024-03-04
2024-03-11,2652.4267578125,2728.550048828125,2747.14990234375,2531.64990234375,2600.0,2396227,2024-03-11
2024-03-18,2632.49853515625,2708.050048828125,2743.0,2601.449951171875,2728.550048828125,1280070,2024-03-18
2024-03-25,2634.734375,2710.35009765625,2759.5,2630.14990234375,2708.050048828125,1479252,2024-03-25
2024-04-01,2653.204345703125,2729.35009765625,2815.89990234375,2679.0,2726.60009765625,2372961,2024-04-01
2024-04-08,2587.635986328125,2661.89990234375,2747.39990234375,2603.35009765625,2742.0,2374335,2024-04-08
2024-04-15,2575.7275390625,2649.64990234375,2721.85009765625,2585.64990234375,2661.89990234375,1626586,2024-04-15
2024-04-22,2775.494384765625,2855.14990234375,2867.449951171875,2640.39990234375,2655.0,1996245,2024-04-22
2024-04-29,2721.056640625,2799.14990234375,2873.699951171875,2755.0,2863.0,1378086,2024-04-29
2024-05-06,2722.029052734375,2800.14990234375,2960.89990234375,2757.0,2803.39990234375,2301317,2024-05-06
2024-05-13,2616.604736328125,2691.699951171875,2888.449951171875,2639.10009765625,2801.0,2991412,2024-05-13
2024-05-20,2608.925048828125,2683.800048828125,2737.85009765625,2660.10009765625,2682.0,1429856,2024-05-20
2024-05-27,2608.22265625,2657.35009765625,2712.0,2625.0,2685.0,2050463,2024-05-27
2024-06-03,2908.712890625,2963.5,3069.050048828125,2660.39990234375,2701.050048828125,3543441,2024-06-03
2024-06-10,2898.014404296875,2952.60009765625,3012.699951171875,2904.0,2952.0,1165949,2024-06-10
2024-06-17,2774.000244140625,2826.25,2979.0,2820.0,2952.60009765625,1340139,2024-06-17
2024-06-24,2790.587646484375,2843.14990234375,2879.050048828125,2785.5,2826.25,3055110,2024-06-24
2024-07-01,2856.692626953125,2910.5,2915.89990234375,2832.199951171875,2840.0,1152947,2024-07-01
2024-07-08,2978.694580078125,3034.800048828125,3059.800048828125,2906.449951171875,2920.5,1981927,2024-07-08
2024-07-15,3063.251953125,3120.949951171875,3155.0,3013.10009765625,3035.10009765625,1597782,2024-07-15
2024-07-22,3106.683837890625,3165.199951171875,3205.0,3082.10009765625,3120.949951171875,1941846,2024-07-22
2024-07-29,3303.23193359375,3365.449951171875,3424.949951171875,3170.449951171875,3180.0,5480746,2024-07-29
2024-08-05,3388.57421875,3452.39990234375,3490.199951171875,3302.0,3302.0,2191777,2024-08-05
2024-08-12,3469.3037109375,3534.64990234375,3540.85009765625,3430.199951171875,3432.5,1445238,2024-08-12
2024-08-19,3466.162841796875,3531.449951171875,3623.89990234375,3524.60009765625,3541.699951171875,2232689,2024-08-19
2024-08-26,3573.049560546875,3640.35009765625,3694.89990234375,3512.050048828125,3512.050048828125,2457071,2024-08-26
2024-09-02,3587.0361328125,3654.60009765625,3708.949951171875,3607.050048828125,3664.449951171875,1907990,2024-09-02
2024-09-09,3557.738037109375,3624.75,3707.0,3582.050048828125,3656.0,1606713,2024-09-09
2024-09-16,3592.581787109375,3660.25,3709.949951171875,3581.75,3634.949951171875,2536037,2024-09-16
2024-09-23,3694.462890625,3764.050048828125,3840.949951171875,3610.0,3661.949951171875,5528650,2024-09-23
2024-09-30,3670.906494140625,3740.050048828125,3890.0,3725.050048828125,3780.0,2390413,2024-09-30
2024-10-07,3621.438232421875,3689.64990234375,3774.949951171875,3633.25,3764.550048828125,1161051,2024-10-07
2024-10-14,3333.167724609375,3395.949951171875,3700.0,3349.0,3700.0,2574379,2024-10-14
2024-10-21,3025.21826171875,3082.199951171875,3414.699951171875,3056.0,3395.949951171875,3486439,2024-10-21
2024-10-28,3009.31787109375,3066.0,3150.800048828125,3042.35009765625,3112.0,1998450,2024-10-28
2024-11-04,2817.82470703125,2870.89990234375,3047.0,2863.39990234375,3043.0,2318547,2024-11-04
2024-11-11,2679.845947265625,2708.949951171875,2892.5,2701.550048828125,2870.050048828125,1871517,2024-11-11
2024-11-18,2696.366455078125,2725.64990234375,2785.14990234375,2668.85009765625,2727.0,1640960,2024-11-18
2024-11-25,2858.703369140625,2889.75,3115.0,2743.800048828125,2760.35009765625,4966355,2024-11-25
2024-12-02,2855.78515625,2886.800048828125,2957.0,2844.050048828125,2890.0,2550711,2024-12-02
2024-12-09,2842.13330078125,2873.0,2918.89990234375,2777.5,2886.800048828125,2506525,2024-12-09
2024-12-16,2721.2958984375,2750.85009765625,2889.75,2740.0,2879.699951171875,1337819,2024-12-16
2024-12-23,2697.157958984375,2726.449951171875,2760.0,2705.5,2752.35009765625,764604,2024-12-23
2024-12-30,2790.939453125,2821.25,2833.5,2674.75,2726.25,2964213,2024-12-30
2025-01-06,2800.287841796875,2830.699951171875,2939.5,2723.199951171875,2829.0,4008749,2025-01-06
2025-01-13,2654.817626953125,2683.64990234375,2835.60009765625,2610.14990234375,2830.0,1913129,2025-01-13
2025-01-20,2722.33447265625,2751.89990234375,2799.0,2658.39990234375,2683.64990234375,2168192,2025-01-20
2025-01-27,2867.45849609375,2898.60009765625,2975.0,2630.449951171875,2751.89990234375,3069493,2025-01-27
2025-02-03,2584.13525390625,2612.199951171875,2899.949951171875,2605.0,2899.949951171875,2192036,2025-02-03
2025-02-10,2455.779296875,2482.449951171875,2628.85009765625,2470.0,2613.64990234375,1868216,2025-02-10
2025-02-17,2432.333984375,2458.75,2492.0,2411.0,2471.0,1988315,2025-02-17
2025-02-24,2438.121337890625,2464.60009765625,2545.800048828125,2424.0,2435.0,2672557,2025-02-24
2025-03-03,2447.568359375,2474.14990234375,2486.050048828125,2361.0,2464.60009765625,2490295,2025-03-03
2025-03-10,2385.789306640625,2411.699951171875,2524.949951171875,2400.0,2490.0,1476492,2025-03-10
2025-03-17,2375.303466796875,2401.10009765625,2444.0,2351.0,2415.0,2127082,2025-03-17
2025-03-24,2364.124755859375,2389.800048828125,2442.0,2341.39990234375,2416.699951171875,3845057,2025-03-24
2025-03-31,2397.314453125,2423.35009765625,2444.800048828125,2325.800048828125,2389.800048828125,1375515,2025-03-31
2025-04-07,2464.88037109375,2491.64990234375,2523.949951171875,2311.5,2318.050048828125,2084117,2025-04-07
2025-04-14,2542.88330078125,2570.5,2601.10009765625,2472.10009765625,2491.64990234375,1233678,2025-04-14
2025-04-21,2642.69921875,2671.39990234375,2744.0,2534.10009765625,2575.0,2887910,2025-04-21
2025-04-28,2510.732666015625,2538.0,2702.5,2531.0,2668.0,2114393,2025-04-28
2025-05-05,2523.09814453125,2550.5,2646.800048828125,2494.699951171875,2549.0,2073277,2025-05-05
2025-05-12,2660.802734375,2689.699951171875,2698.0,2570.10009765625,2582.0,1599376,2025-05-12
2025-05-19,2452.761962890625,2479.39990234375,2747.39990234375,2469.0,2700.0,4074227,2025-05-19
