Date,Adj Close_ELECON.NS,Close_ELECON.NS,High_ELECON.NS,Low_ELECON.NS,Open_ELECON.NS,Volume_ELECON.NS,Date
2021-05-31,61.19949722290039,62.20000076293945,65.0,54.67499923706055,56.900001525878906,27005126,2021-05-31
2021-06-07,60.83053207397461,61.82500076293945,66.75,57.5,62.650001525878906,18891032,2021-06-07
2021-06-14,68.60345458984375,69.7249984741211,71.25,58.349998474121094,62.5,29826940,2021-06-14
2021-06-21,67.39815521240234,68.5,71.4000015258789,65.25,68.25,14298556,2021-06-21
2021-06-28,69.75956726074219,70.9000015258789,72.625,67.0,69.0,10248144,2021-06-28
2021-07-05,65.15975189208984,66.2249984741211,71.69999694824219,63.849998474121094,71.44999694824219,8686360,2021-07-05
2021-07-12,69.75956726074219,70.9000015258789,72.0,62.04999923706055,66.5,16361512,2021-07-12
2021-07-19,69.04621887207031,70.17500305175781,74.94999694824219,65.4000015258789,71.0,22808960,2021-07-19
2021-07-26,68.02711486816406,68.94999694824219,73.19999694824219,66.3499984741211,70.0,9255688,2021-07-26
2021-08-02,71.60358428955078,72.57499694824219,77.4000015258789,69.07499694824219,69.375,20642836,2021-08-02
2021-08-09,79.8664779663086,80.94999694824219,82.0,68.30000305175781,72.67500305175781,19083858,2021-08-09
2021-08-16,80.40912628173828,81.5,91.80000305175781,79.5250015258789,81.69999694824219,24083372,2021-08-16
2021-08-23,80.50777435302734,81.5999984741211,84.0999984741211,72.5999984741211,83.4000015258789,11678572,2021-08-23
2021-08-30,83.68961334228516,84.82499694824219,87.69999694824219,80.19999694824219,81.44999694824219,9547664,2021-08-30
2021-09-06,87.66075897216797,88.8499984741211,93.0,82.4000015258789,85.19999694824219,10635116,2021-09-06
2021-09-13,85.613525390625,86.7750015258789,90.9749984741211,85.0,88.8499984741211,8050254,2021-09-13
2021-09-20,83.73895263671875,84.875,87.25,79.05000305175781,85.8499984741211,6510010,2021-09-20
2021-09-27,83.04833221435547,84.17500305175781,85.92500305175781,80.55000305175781,85.0,4026860,2021-09-27
2021-10-04,85.02155303955078,86.17500305175781,88.30000305175781,82.625,84.8499984741211,4562670,2021-10-04
2021-10-11,81.96304321289062,83.07499694824219,90.0,82.0,85.7249984741211,3301688,2021-10-11
2021-10-18,75.42671966552734,76.44999694824219,84.42500305175781,74.69999694824219,83.67500305175781,4862534,2021-10-18
2021-10-25,84.65156555175781,85.80000305175781,88.44999694824219,71.125,76.0250015258789,5554362,2021-10-25
2021-11-01,83.12232208251953,84.25,87.44999694824219,81.25,87.44999694824219,3603574,2021-11-01
2021-11-08,85.51485443115234,86.67500305175781,89.75,83.0,84.9000015258789,4700218,2021-11-08
2021-11-15,89.85596466064453,91.07499694824219,94.75,82.32499694824219,87.0999984741211,8185616,2021-11-15
2021-11-22,102.0899887084961,103.4749984741211,109.5,88.5999984741211,92.0,28882530,2021-11-22
2021-11-29,99.91943359375,101.2750015258789,109.4000015258789,100.6500015258789,105.1500015258789,9418880,2021-11-29
2021-12-06,101.27603149414062,102.6500015258789,104.4000015258789,96.17500305175781,101.7249984741211,4229672,2021-12-06
2021-12-13,88.57335662841797,89.7750015258789,103.92500305175781,88.55000305175781,103.44999694824219,4004874,2021-12-13
2021-12-20,83.88694763183594,85.0250015258789,90.2249984741211,81.80000305175781,85.9000015258789,5573048,2021-12-20
2021-12-27,90.91657257080078,92.1500015258789,97.6500015258789,82.5,82.82499694824219,13383026,2021-12-27
2022-01-03,92.79114532470703,94.05000305175781,101.375,92.25,93.2249984741211,7552840,2022-01-03
2022-01-10,100.61006927490234,101.9749984741211,106.7750015258789,93.5999984741211,95.0,9140814,2022-01-10
2022-01-17,95.6276626586914,96.92500305175781,107.1500015258789,94.19999694824219,102.7249984741211,7292962,2022-01-17
2022-01-24,87.71007537841797,88.9000015258789,97.42500305175781,83.0,96.875,6556658,2022-01-24
2022-01-31,85.90949249267578,87.07499694824219,92.5,84.0,90.05000305175781,4799784,2022-01-31
2022-02-07,80.0884780883789,81.17500305175781,88.55000305175781,80.55000305175781,87.25,4334618,2022-02-07
2022-02-14,73.57682037353516,74.57499694824219,80.3499984741211,71.80000305175781,77.5,4605506,2022-02-14
2022-02-21,69.48236846923828,70.42500305175781,77.4000015258789,64.0250015258789,76.94999694824219,5101572,2022-02-21
2022-02-28,70.61695861816406,71.57499694824219,76.5,68.42500305175781,70.05000305175781,2501656,2022-02-28
2022-03-07,78.13990783691406,79.19999694824219,80.5999984741211,68.375,72.94999694824219,4661410,2022-03-07
2022-03-14,78.36190032958984,79.42500305175781,81.5999984741211,76.2249984741211,79.19999694824219,2604374,2022-03-14
2022-03-21,71.0116195678711,71.9749984741211,80.44999694824219,71.25,80.19999694824219,3380158,2022-03-21
2022-03-28,76.56131744384766,77.5999984741211,78.69999694824219,68.94999694824219,74.0,5277502,2022-03-28
2022-04-04,86.10682678222656,87.2750015258789,92.0,77.9000015258789,78.0999984741211,9678856,2022-04-04
2022-04-11,93.03780364990234,94.30000305175781,99.5,86.9749984741211,87.0,8758670,2022-04-11
2022-04-18,91.9525146484375,93.19999694824219,99.9000015258789,91.75,93.92500305175781,6223202,2022-04-18
2022-04-25,92.84046936035156,94.0999984741211,98.32499694824219,88.82499694824219,92.9000015258789,4920580,2022-04-25
2022-05-02,85.34220886230469,86.5,97.3499984741211,83.5,93.55000305175781,4314390,2022-05-02
2022-05-09,91.06456756591797,92.30000305175781,97.0,78.67500305175781,86.25,7901822,2022-05-09
2022-05-16,100.95538330078125,102.32499694824219,104.625,90.17500305175781,92.94999694824219,10602318,2022-05-16
2022-05-23,94.73970794677734,96.0250015258789,106.19999694824219,90.3499984741211,103.0,5973342,2022-05-23
2022-05-30,113.60871887207031,115.1500015258789,117.5,97.0,99.0,19596128,2022-05-30
2022-06-06,122.95690155029297,124.625,134.9499969482422,115.57499694824219,116.8499984741211,29724462,2022-06-06
2022-06-13,128.52627563476562,129.75,134.39999389648438,116.8499984741211,122.4749984741211,14345828,2022-06-13
2022-06-20,133.281005859375,134.5500030517578,144.9499969482422,116.5,131.25,24985180,2022-06-20
2022-06-27,129.34349060058594,130.5749969482422,138.89999389648438,127.0,136.6999969482422,8848714,2022-06-27
2022-07-04,145.86123657226562,147.25,151.5,129.39999389648438,130.60000610351562,15914732,2022-07-04
2022-07-11,153.63720703125,155.10000610351562,162.5,143.75,147.0,15166362,2022-07-11
2022-07-18,163.394287109375,164.9499969482422,174.22500610351562,151.10000610351562,156.75,19566696,2022-07-18
2022-07-25,179.39198303222656,181.10000610351562,196.97500610351562,165.0500030517578,165.9499969482422,27822478,2022-07-25
2022-08-01,170.05587768554688,171.6750030517578,182.27499389648438,165.97500610351562,181.25,5519478,2022-08-01
2022-08-08,168.79287719726562,170.39999389648438,179.0,169.10000610351562,173.4499969482422,2245476,2022-08-08
2022-08-15,171.56646728515625,173.1999969482422,186.97500610351562,170.0,170.39999389648438,4083000,2022-08-15
2022-08-22,185.38490295410156,187.14999389648438,188.9499969482422,166.4499969482422,171.75,4841634,2022-08-22
2022-08-29,179.91201782226562,181.625,197.4499969482422,177.0,180.14999389648438,4642726,2022-08-29
2022-09-05,186.2764129638672,188.0500030517578,196.1999969482422,178.0500030517578,182.5,3804318,2022-09-05
2022-09-12,191.1549835205078,192.97500610351562,207.8000030517578,184.625,188.0500030517578,8332220,2022-09-12
2022-09-19,173.2752227783203,174.9250030517578,199.75,171.72500610351562,194.3249969482422,3459814,2022-09-19
2022-09-26,169.3376922607422,170.9499969482422,173.1999969482422,159.0,171.25,2796122,2022-09-26
2022-10-03,168.04995727539062,169.64999389648438,173.5500030517578,162.75,170.0,1950416,2022-10-03
2022-10-10,163.41905212402344,164.97500610351562,172.5,163.10000610351562,166.125,1163242,2022-10-10
2022-10-17,179.86248779296875,181.5749969482422,189.5,158.6999969482422,164.4499969482422,3106578,2022-10-17
2022-10-24,184.46865844726562,186.22500610351562,188.39999389648438,180.39999389648438,183.875,1094162,2022-10-24
2022-10-31,197.17266845703125,199.0500030517578,207.5,172.97500610351562,186.5,7524302,2022-10-31
2022-11-07,221.78831481933594,223.89999389648438,229.39999389648438,198.1750030517578,200.85000610351562,7870586,2022-11-07
2022-11-14,211.4368896484375,213.4499969482422,229.0,202.77499389648438,223.72500610351562,3308490,2022-11-14
2022-11-21,226.0229949951172,228.1750030517578,232.4499969482422,209.5,213.4499969482422,2642114,2022-11-21
2022-11-28,223.29893493652344,225.4250030517578,238.0,216.5,229.4499969482422,4054284,2022-11-28
2022-12-05,208.56422424316406,210.5500030517578,227.4499969482422,207.64999389648438,226.3000030517578,2072936,2022-12-05
2022-12-12,209.62908935546875,211.625,219.0,202.77499389648438,210.35000610351562,1647254,2022-12-12
2022-12-19,172.40846252441406,174.0500030517578,217.35000610351562,170.8000030517578,212.0,2781848,2022-12-19
2022-12-26,180.5806427001953,182.3000030517578,188.5,167.5,167.5,3072166,2022-12-26
2023-01-02,177.68325805664062,179.375,189.9499969482422,177.22500610351562,184.625,2517442,2023-01-02
2023-01-09,194.30001831054688,196.14999389648438,197.0,180.6750030517578,180.6750030517578,2781002,2023-01-09
2023-01-16,187.09364318847656,188.875,199.5,188.10000610351562,196.14999389648438,1045214,2023-01-16
2023-01-23,188.35659790039062,190.14999389648438,203.35000610351562,182.0,189.0749969482422,3920656,2023-01-23
2023-01-30,186.9945831298828,188.77499389648438,198.0,180.60000610351562,190.02499389648438,2211200,2023-01-30
2023-02-06,190.1891632080078,192.0,193.5,186.72500610351562,189.5,1344606,2023-02-06
2023-02-13,206.01351928710938,207.97500610351562,209.9250030517578,179.8249969482422,192.35000610351562,4772086,2023-02-13
2023-02-20,202.05123901367188,203.97500610351562,216.85000610351562,200.125,208.85000610351562,3398334,2023-02-20
2023-02-27,191.1797332763672,193.0,203.97500610351562,187.52499389648438,203.97500610351562,3569944,2023-02-27
2023-03-06,197.17266845703125,199.0500030517578,203.47500610351562,190.1750030517578,193.6750030517578,2211062,2023-03-06
2023-03-13,191.42739868164062,193.25,200.64999389648438,184.85000610351562,200.0,2496428,2023-03-13
2023-03-20,187.3908233642578,189.1750030517578,194.875,188.02499389648438,193.1999969482422,1277148,2023-03-20
2023-03-27,189.2729034423828,191.0749969482422,195.0749969482422,174.9250030517578,189.97500610351562,1872340,2023-03-27
2023-04-03,199.5748291015625,201.47500610351562,202.9499969482422,190.4250030517578,191.75,1818498,2023-04-03
2023-04-10,222.85317993164062,224.97500610351562,226.6999969482422,197.8000030517578,202.5,5976464,2023-04-10
2023-04-17,220.2777099609375,222.375,227.85000610351562,216.14999389648438,225.1750030517578,2670614,2023-04-17
2023-04-24,215.02769470214844,217.0749969482422,236.875,203.77499389648438,222.52499389648438,8993124,2023-04-24
2023-05-01,220.03004455566406,222.125,224.125,214.5,217.0749969482422,1935130,2023-05-01
2023-05-08,249.82139587402344,252.1999969482422,255.89999389648438,217.5,223.3249969482422,7844520,2023-05-08
2023-05-15,278.8946228027344,281.54998779296875,282.875,254.85000610351562,260.0,8670342,2023-05-15
2023-05-22,287.6858825683594,290.42498779296875,299.95001220703125,271.67498779296875,281.5,4993004,2023-05-22
2023-05-29,266.2401123046875,268.7749938964844,293.57501220703125,259.0,291.0,4931476,2023-05-29
2023-06-05,279.8603820800781,282.5249938964844,287.0,270.0249938964844,271.07501220703125,3120482,2023-06-05
2023-06-12,289.03143310546875,290.75,297.95001220703125,278.5,283.0,2194512,2023-06-12
2023-06-19,274.24432373046875,275.875,298.4750061035156,272.625,290.75,2462298,2023-06-19
2023-06-26,290.4479675292969,292.17498779296875,297.1499938964844,272.0,273.5,3000740,2023-06-26
2023-07-03,319.77362060546875,321.67498779296875,325.125,293.67498779296875,294.17498779296875,6148988,2023-07-03
2023-07-10,358.7419128417969,360.875,386.9750061035156,313.5,321.67498779296875,16321942,2023-07-10
2023-07-17,366.7194519042969,368.8999938964844,382.5,358.0249938964844,363.95001220703125,4501400,2023-07-17
2023-07-24,364.9549560546875,367.125,386.1000061035156,363.5,370.3500061035156,2696714,2023-07-24
2023-07-31,397.1634216308594,399.5249938964844,414.29998779296875,368.25,368.92498779296875,6265938,2023-07-31
2023-08-07,415.50439453125,417.9750061035156,419.9750061035156,383.6499938964844,402.45001220703125,3180400,2023-08-07
2023-08-14,412.6463623046875,415.1000061035156,427.5,395.6000061035156,419.5,3507096,2023-08-14
2023-08-21,422.2393493652344,424.75,432.1499938964844,415.29998779296875,417.25,2541546,2023-08-21
2023-08-28,447.5637512207031,450.2250061035156,453.5,417.7749938964844,426.0,3398920,2023-08-28
2023-09-04,423.23345947265625,425.75,491.5,421.1499938964844,453.375,4410336,2023-09-04
2023-09-11,378.3751525878906,380.625,427.29998779296875,376.0249938964844,425.75,5738604,2023-09-11
2023-09-18,357.4992980957031,359.625,393.75,346.07501220703125,380.625,7410942,2023-09-18
2023-09-25,384.3893737792969,386.67498779296875,389.4750061035156,362.7250061035156,362.75,5243870,2023-09-25
2023-10-02,383.5195617675781,385.79998779296875,404.20001220703125,382.5249938964844,386.67498779296875,3275728,2023-10-02
2023-10-09,416.2996826171875,418.7749938964844,422.45001220703125,379.29998779296875,382.9750061035156,3891602,2023-10-09
2023-10-16,401.18951416015625,403.57501220703125,425.0,386.07501220703125,421.4750061035156,4998456,2023-10-16
2023-10-23,392.6155090332031,394.95001220703125,414.95001220703125,356.625,407.5,3494728,2023-10-23
2023-10-30,439.7601623535156,442.375,451.92498779296875,391.5,397.5,6504754,2023-10-30
2023-11-06,450.5091247558594,452.625,482.2749938964844,434.4750061035156,444.0,6078090,2023-11-06
2023-11-13,441.3272399902344,443.3999938964844,457.5,435.0,453.5,1953414,2023-11-13
2023-11-20,475.889892578125,478.125,493.8500061035156,437.6499938964844,443.6499938964844,7650440,2023-11-20
2023-11-27,466.2352294921875,468.42498779296875,494.8999938964844,452.7749938964844,478.125,4362344,2023-11-27
2023-12-04,466.48406982421875,468.67498779296875,492.0,458.07501220703125,475.0,2594346,2023-12-04
2023-12-11,455.6847839355469,457.82501220703125,486.42498779296875,453.0,469.0,2359084,2023-12-11
2023-12-18,444.66156005859375,446.75,468.0,428.7749938964844,460.4750061035156,2445772,2023-12-18
2023-12-25,461.3083801269531,463.4750061035156,484.0,441.1000061035156,446.75,3635176,2023-12-25
2024-01-01,465.23992919921875,467.42498779296875,472.4750061035156,452.5,466.4750061035156,1719272,2024-01-01
2024-01-08,507.93939208984375,510.32501220703125,516.9500122070312,471.0,471.0,9141362,2024-01-08
2024-01-15,540.2376708984375,542.7750244140625,546.7999877929688,478.7749938964844,513.75,5733882,2024-01-15
2024-01-22,515.677978515625,518.0999755859375,559.9500122070312,497.5249938964844,542.7750244140625,4407178,2024-01-22
2024-01-29,531.1553955078125,533.6500244140625,561.0,519.5,525.0,4809602,2024-01-29
2024-02-05,504.70458984375,507.07501220703125,544.5,498.2250061035156,538.2999877929688,1783840,2024-02-05
2024-02-12,507.71539306640625,510.1000061035156,531.9749755859375,485.67498779296875,507.07501220703125,1510708,2024-02-12
2024-02-19,507.0684814453125,509.45001220703125,529.9500122070312,493.0249938964844,515.2000122070312,1600318,2024-02-19
2024-02-26,492.6362609863281,494.95001220703125,512.9749755859375,455.5,512.0,2637240,2024-02-26
2024-03-04,478.9256286621094,481.17498779296875,500.7749938964844,465.2250061035156,499.7250061035156,1324396,2024-03-04
2024-03-11,434.4346008300781,436.4750061035156,481.5,395.1499938964844,481.17498779296875,7130434,2024-03-11
2024-03-18,457.97406005859375,460.125,462.3500061035156,412.5,435.0,1961812,2024-03-18
2024-03-25,472.15740966796875,474.375,487.20001220703125,452.70001220703125,460.125,1360094,2024-03-25
2024-04-01,500.2753601074219,502.625,507.7250061035156,477.375,479.17498779296875,1045148,2024-04-01
2024-04-08,483.72808837890625,486.0,516.0499877929688,485.0,507.54998779296875,1089422,2024-04-08
2024-04-15,580.3990478515625,583.125,598.9749755859375,484.0,487.95001220703125,7340326,2024-04-15
2024-04-22,560.4676513671875,563.0999755859375,622.5,556.6749877929688,617.5,5214166,2024-04-22
2024-04-29,546.1598510742188,548.7249755859375,589.5,542.4749755859375,564.4500122070312,1898562,2024-04-29
2024-05-06,495.89593505859375,498.2250061035156,554.0999755859375,460.0249938964844,550.0,3492924,2024-05-06
2024-05-13,569.6744384765625,572.3499755859375,583.5499877929688,480.7749938964844,497.92498779296875,4166224,2024-05-13
2024-05-20,570.2716674804688,572.9500122070312,583.4500122070312,563.0250244140625,571.5499877929688,2066774,2024-05-20
2024-05-27,551.9575805664062,554.5499877929688,594.2999877929688,537.8250122070312,575.0,2328642,2024-05-27
2024-06-03,549.1956176757812,551.7750244140625,590.0,477.0,590.0,3912722,2024-06-03
2024-06-10,657.7357788085938,660.8250122070312,677.75,551.7750244140625,555.4500122070312,20285502,2024-06-10
2024-06-17,652.106689453125,654.1749877929688,667.4249877929688,635.0,660.8250122070312,1869966,2024-06-17
2024-06-24,658.9599609375,661.0499877929688,690.0,642.8499755859375,659.0499877929688,3501686,2024-06-24
2024-07-01,686.1736450195312,688.3499755859375,700.0,650.5250244140625,651.0,3376226,2024-07-01
2024-07-08,641.7395629882812,643.7750244140625,704.5,608.2750244140625,702.5,7078886,2024-07-08
2024-07-15,638.9733276367188,641.0,716.75,546.0250244140625,650.4749755859375,11445926,2024-07-15
2024-07-22,624.91796875,626.9000244140625,642.8499755859375,582.0,631.0,3805972,2024-07-22
2024-07-29,606.4764404296875,608.4000244140625,652.0,602.0499877929688,631.5,2670594,2024-07-29
2024-08-05,580.159912109375,582.0,601.9000244140625,562.0,590.0999755859375,2857698,2024-08-05
2024-08-12,603.6353759765625,605.5499877929688,613.6500244140625,565.7000122070312,579.7999877929688,1249429,2024-08-12
2024-08-19,609.0183715820312,610.9500122070312,616.5499877929688,600.5999755859375,608.0,1169347,2024-08-19
2024-08-26,619.4851684570312,621.4500122070312,623.0,606.75,616.5,1000650,2024-08-26
2024-09-02,614.4012451171875,616.3499755859375,643.0,613.0,627.0,2060454,2024-09-02
2024-09-09,636.0326538085938,638.0499877929688,651.7000122070312,604.2000122070312,616.4500122070312,1345884,2024-09-09
2024-09-16,634.0888061523438,636.0999755859375,640.5,611.0499877929688,639.0499877929688,1447041,2024-09-16
2024-09-23,693.1016845703125,695.2999877929688,710.0,636.0999755859375,638.0,8185892,2024-09-23
2024-09-30,673.663330078125,675.7999877929688,719.7999877929688,671.5999755859375,696.5,2037723,2024-09-30
2024-10-07,687.5193481445312,689.7000122070312,717.8499755859375,618.0,675.4500122070312,4004370,2024-10-07
2024-10-14,624.4195556640625,626.4000244140625,739.0999755859375,621.0,692.25,6363319,2024-10-14
2024-10-21,539.8377685546875,541.5499877929688,637.6500244140625,527.5499877929688,636.1500244140625,6821133,2024-10-21
2024-10-28,580.3593139648438,582.2000122070312,588.0,530.75,545.75,2672543,2024-10-28
2024-11-04,570.3193359375,571.5999755859375,613.0,568.0,582.2000122070312,2171489,2024-11-04
2024-11-11,557.2487182617188,558.5,577.0,530.1500244140625,569.0,1554328,2024-11-11
2024-11-18,559.6932373046875,560.9500122070312,581.9500122070312,537.4500122070312,557.0,1445388,2024-11-18
2024-11-25,583.4398803710938,584.75,602.0,556.0,566.0,2215601,2024-11-25
2024-12-02,629.536376953125,630.9500122070312,652.0,578.3499755859375,590.0999755859375,3551535,2024-12-02
2024-12-09,646.8973388671875,648.3499755859375,672.5499877929688,621.0999755859375,630.9500122070312,3127573,2024-12-09
2024-12-16,600.4017944335938,601.75,657.9000244140625,597.0,649.2999877929688,1238703,2024-12-16
2024-12-23,640.9108276367188,642.3499755859375,647.7000122070312,592.2000122070312,602.0,1960104,2024-12-23
2024-12-30,632.4298706054688,633.8499755859375,651.8499755859375,616.5999755859375,642.3499755859375,1376105,2024-12-30
2025-01-06,593.6170654296875,594.9500122070312,636.8499755859375,584.0,633.8499755859375,1680852,2025-01-06
2025-01-13,588.9275512695312,590.25,638.2999877929688,533.8499755859375,575.0,2519015,2025-01-13
2025-01-20,543.0306396484375,544.25,613.7999877929688,531.9000244140625,591.0,4048083,2025-01-20
2025-01-27,528.3136596679688,529.5,549.25,502.04998779296875,540.0,2442549,2025-01-27
2025-02-03,509.6555480957031,510.79998779296875,529.25,472.6499938964844,529.25,3255037,2025-02-03
2025-02-10,460.01702880859375,461.04998779296875,518.4500122070312,444.5,515.0999755859375,3614341,2025-02-10
2025-02-17,474.3348693847656,475.3999938964844,486.3500061035156,431.0,458.1000061035156,2074871,2025-02-17
2025-02-24,413.2720031738281,414.20001220703125,479.95001220703125,410.95001220703125,466.0,1271814,2025-02-24
2025-03-03,436.5696716308594,437.54998779296875,445.04998779296875,376.95001220703125,420.04998779296875,4792370,2025-03-03
2025-03-10,390.2237548828125,391.1000061035156,447.8999938964844,388.79998779296875,442.0,1821287,2025-03-10
2025-03-17,438.9643249511719,439.95001220703125,459.95001220703125,385.6000061035156,395.70001220703125,2755493,2025-03-17
2025-03-24,448.1436767578125,449.1499938964844,494.3999938964844,430.6000061035156,447.0,7002162,2025-03-24
2025-03-31,433.2770690917969,434.25,458.3999938964844,430.1000061035156,449.1499938964844,1248120,2025-03-31
2025-04-07,435.0730285644531,436.04998779296875,438.0,387.0,403.79998779296875,1566498,2025-04-07
2025-04-14,469.1964111328125,470.25,476.0,436.04998779296875,436.04998779296875,1640880,2025-04-14
2025-04-21,516.5899658203125,517.75,555.5499877929688,468.75,473.95001220703125,12007209,2025-04-21
2025-04-28,575.3580322265625,576.6500244140625,581.4500122070312,512.25,520.0,6427071,2025-04-28
2025-05-05,620.7061767578125,622.0999755859375,648.7999877929688,565.2000122070312,577.9000244140625,7613865,2025-05-05
2025-05-12,661.7639770507812,663.25,687.0,630.0499877929688,636.6500244140625,5102211,2025-05-12
2025-05-19,679.6239013671875,681.1500244140625,698.0,654.0499877929688,663.7000122070312,3038636,2025-05-19
2025-05-26,662.5123291015625,664.0,701.5,661.2999877929688,685.0,2704097,2025-05-26
2025-06-02,692.7444458007812,694.2999877929688,716.25,664.0,664.0,3577880,2025-06-02
2025-06-09,668.1995849609375,669.7000122070312,704.5,641.7999877929688,695.0,2448246,2025-06-09
2025-06-16,633.0,633.0,676.25,626.2999877929688,668.0999755859375,2075737,2025-06-16
2025-06-23,653.3499755859375,653.3499755859375,660.7999877929688,624.0999755859375,626.5999755859375,4361837,2025-06-23
2025-06-30,646.0999755859375,646.0999755859375,672.0,632.0,657.0,3116316,2025-06-30
2025-07-07,619.2999877929688,619.2999877929688,683.0,614.9000244140625,648.2000122070312,8423135,2025-07-07
2025-07-14,624.3499755859375,624.3499755859375,637.8499755859375,621.2999877929688,622.5,1541400,2025-07-14
