Date,Adj Close_IFCI.NS,Close_IFCI.NS,High_IFCI.NS,Low_IFCI.NS,Open_IFCI.NS,Volume_IFCI.NS,Date
2021-03-22,12.699999809265137,12.699999809265137,14.199999809265137,12.100000381469727,12.300000190734863,40532646,2021-03-22
2021-03-29,12.600000381469727,12.600000381469727,13.0,11.899999618530273,12.699999809265137,12836022,2021-03-29
2021-04-05,11.699999809265137,11.699999809265137,12.449999809265137,11.5,12.449999809265137,16897967,2021-04-05
2021-04-12,11.300000190734863,11.300000190734863,11.850000381469727,10.600000381469727,11.550000190734863,14022356,2021-04-12
2021-04-19,10.899999618530273,10.899999618530273,11.199999809265137,10.300000190734863,11.0,10239655,2021-04-19
2021-04-26,10.899999618530273,10.899999618530273,11.399999618530273,10.800000190734863,11.0,13290998,2021-04-26
2021-05-03,10.699999809265137,10.699999809265137,11.350000381469727,10.550000190734863,10.800000190734863,12180918,2021-05-03
2021-05-10,11.350000381469727,11.350000381469727,11.899999618530273,10.350000381469727,10.899999618530273,18517219,2021-05-10
2021-05-17,11.25,11.25,11.699999809265137,11.050000190734863,11.350000381469727,11894149,2021-05-17
2021-05-24,11.800000190734863,11.800000190734863,12.5,11.25,11.350000381469727,22640567,2021-05-24
2021-05-31,12.850000381469727,12.850000381469727,13.25,11.800000190734863,12.0,38707718,2021-05-31
2021-06-07,13.699999809265137,13.699999809265137,14.399999618530273,12.899999618530273,13.050000190734863,50882404,2021-06-07
2021-06-14,13.25,13.25,13.899999618530273,12.699999809265137,13.800000190734863,29231905,2021-06-14
2021-06-21,14.75,14.75,16.399999618530273,12.800000190734863,13.0,145253088,2021-06-21
2021-06-28,13.800000190734863,13.800000190734863,15.199999809265137,13.649999618530273,14.75,31560893,2021-06-28
2021-07-05,14.649999618530273,14.649999618530273,15.5,13.850000381469727,13.899999618530273,42402697,2021-07-05
2021-07-12,14.149999618530273,14.149999618530273,14.949999809265137,13.75,14.75,16642144,2021-07-12
2021-07-19,14.300000190734863,14.300000190734863,15.199999809265137,13.350000381469727,13.949999809265137,39445550,2021-07-19
2021-07-26,14.399999618530273,14.399999618530273,14.75,13.649999618530273,14.300000190734863,23301355,2021-07-26
2021-08-02,13.600000381469727,13.600000381469727,14.75,13.25,14.5,19483695,2021-08-02
2021-08-09,12.449999809265137,12.449999809265137,13.899999618530273,11.350000381469727,13.649999618530273,17916602,2021-08-09
2021-08-16,11.100000381469727,11.100000381469727,12.399999618530273,11.0,12.399999618530273,9044661,2021-08-16
2021-08-23,11.25,11.25,11.850000381469727,10.550000190734863,11.300000190734863,15428926,2021-08-23
2021-08-30,11.5,11.5,12.449999809265137,11.25,11.25,14767316,2021-08-30
2021-09-06,11.300000190734863,11.300000190734863,11.699999809265137,11.050000190734863,11.5,8705891,2021-09-06
2021-09-13,12.75,12.75,13.5,11.100000381469727,11.300000190734863,42761617,2021-09-13
2021-09-20,12.0,12.0,13.100000381469727,11.850000381469727,12.199999809265137,19981560,2021-09-20
2021-09-27,13.050000190734863,13.050000190734863,14.350000381469727,11.899999618530273,12.100000381469727,96397196,2021-09-27
2021-10-04,13.149999618530273,13.149999618530273,13.899999618530273,12.899999618530273,13.25,39513811,2021-10-04
2021-10-11,13.899999618530273,13.899999618530273,15.399999618530273,13.149999618530273,13.350000381469727,92473041,2021-10-11
2021-10-18,12.75,12.75,14.550000190734863,12.649999618530273,14.0,30727359,2021-10-18
2021-10-25,12.199999809265137,12.199999809265137,12.949999809265137,12.050000190734863,12.850000381469727,17642137,2021-10-25
2021-11-01,12.25,12.25,12.75,11.5,12.300000190734863,12369033,2021-11-01
2021-11-08,12.199999809265137,12.199999809265137,13.149999618530273,12.0,12.5,14494964,2021-11-08
2021-11-15,12.800000190734863,12.800000190734863,13.5,12.149999618530273,12.199999809265137,27925509,2021-11-15
2021-11-22,11.949999809265137,11.949999809265137,12.850000381469727,11.899999618530273,12.800000190734863,14136386,2021-11-22
2021-11-29,13.649999618530273,13.649999618530273,14.75,11.649999618530273,11.949999809265137,49642425,2021-11-29
2021-12-06,17.600000381469727,17.600000381469727,18.549999237060547,13.600000381469727,13.649999618530273,263170360,2021-12-06
2021-12-13,15.800000190734863,15.800000190734863,18.850000381469727,15.5,17.799999237060547,92977962,2021-12-13
2021-12-20,15.550000190734863,15.550000190734863,16.450000762939453,14.25,15.5,65588454,2021-12-20
2021-12-27,16.25,16.25,17.899999618530273,15.050000190734863,15.25,80045390,2021-12-27
2022-01-03,16.350000381469727,16.350000381469727,17.299999237060547,16.0,16.5,53698578,2022-01-03
2022-01-10,16.850000381469727,16.850000381469727,17.549999237060547,16.200000762939453,16.649999618530273,51338131,2022-01-10
2022-01-17,15.75,15.75,17.100000381469727,15.649999618530273,16.850000381469727,28853608,2022-01-17
2022-01-24,15.350000381469727,15.350000381469727,16.100000381469727,14.350000381469727,15.75,27742411,2022-01-24
2022-01-31,14.899999618530273,14.899999618530273,15.699999809265137,14.800000190734863,15.600000381469727,20819313,2022-01-31
2022-02-07,14.350000381469727,14.350000381469727,15.300000190734863,14.050000190734863,15.0,30488490,2022-02-07
2022-02-14,13.600000381469727,13.600000381469727,14.550000190734863,13.0,14.0,27630877,2022-02-14
2022-02-21,11.949999809265137,11.949999809265137,13.550000190734863,10.800000190734863,13.550000190734863,30623020,2022-02-21
2022-02-28,11.899999618530273,11.899999618530273,12.399999618530273,11.550000190734863,12.0,13452011,2022-02-28
2022-03-07,12.399999618530273,12.399999618530273,12.850000381469727,11.050000190734863,11.649999618530273,19604896,2022-03-07
2022-03-14,12.550000190734863,12.550000190734863,13.300000190734863,11.75,12.5,27822011,2022-03-14
2022-03-21,11.649999618530273,11.649999618530273,12.649999618530273,11.600000381469727,12.600000381469727,17392082,2022-03-21
2022-03-28,12.0,12.0,12.050000190734863,11.050000190734863,11.600000381469727,29002732,2022-03-28
2022-04-04,13.100000381469727,13.100000381469727,13.75,12.050000190734863,12.199999809265137,45402156,2022-04-04
2022-04-11,12.300000190734863,12.300000190734863,13.199999809265137,12.25,13.199999809265137,13287775,2022-04-11
2022-04-18,11.899999618530273,11.899999618530273,12.600000381469727,11.800000190734863,12.300000190734863,20288135,2022-04-18
2022-04-25,11.300000190734863,11.300000190734863,11.850000381469727,11.25,11.850000381469727,18200764,2022-04-25
2022-05-02,10.850000381469727,10.850000381469727,11.600000381469727,10.75,11.199999809265137,19501575,2022-05-02
2022-05-09,9.600000381469727,9.600000381469727,10.800000190734863,9.199999809265137,10.75,19900759,2022-05-09
2022-05-16,10.5,10.5,10.600000381469727,9.550000190734863,9.850000381469727,13611998,2022-05-16
2022-05-23,9.5,9.5,10.600000381469727,9.0,10.399999618530273,15018891,2022-05-23
2022-05-30,10.300000190734863,10.300000190734863,11.050000190734863,9.600000381469727,9.699999809265137,23862680,2022-05-30
2022-06-06,9.850000381469727,9.850000381469727,10.5,9.800000190734863,10.300000190734863,10726251,2022-06-06
2022-06-13,8.800000190734863,8.800000190734863,9.850000381469727,8.5,9.800000190734863,11928926,2022-06-13
2022-06-20,8.899999618530273,8.899999618530273,8.949999809265137,8.25,8.899999618530273,9605728,2022-06-20
2022-06-27,9.100000381469727,9.100000381469727,9.550000190734863,8.600000381469727,9.0,8730297,2022-06-27
2022-07-04,9.149999618530273,9.149999618530273,9.399999618530273,8.949999809265137,9.100000381469727,8368046,2022-07-04
2022-07-11,9.449999809265137,9.449999809265137,10.050000190734863,9.050000190734863,9.050000190734863,16165754,2022-07-11
2022-07-18,9.850000381469727,9.850000381469727,10.149999618530273,9.449999809265137,9.5,14879720,2022-07-18
2022-07-25,9.699999809265137,9.699999809265137,10.149999618530273,9.5,9.850000381469727,10674812,2022-07-25
2022-08-01,10.399999618530273,10.399999618530273,10.800000190734863,9.699999809265137,9.75,43293165,2022-08-01
2022-08-08,10.050000190734863,10.050000190734863,10.5,9.699999809265137,10.449999809265137,16929571,2022-08-08
2022-08-15,10.850000381469727,10.850000381469727,11.350000381469727,9.949999809265137,10.050000190734863,43101756,2022-08-15
2022-08-22,10.949999809265137,10.949999809265137,11.550000190734863,10.550000190734863,10.850000381469727,32801913,2022-08-22
2022-08-29,11.899999618530273,11.899999618530273,12.699999809265137,10.399999618530273,10.550000190734863,51662443,2022-08-29
2022-09-05,11.550000190734863,11.550000190734863,12.649999618530273,11.5,11.949999809265137,28458007,2022-09-05
2022-09-12,10.75,10.75,11.649999618530273,10.649999618530273,11.649999618530273,15845531,2022-09-12
2022-09-19,10.100000381469727,10.100000381469727,11.199999809265137,10.050000190734863,10.800000190734863,18560039,2022-09-19
2022-09-26,9.550000190734863,9.550000190734863,10.199999809265137,9.449999809265137,10.0,12502441,2022-09-26
2022-10-03,10.300000190734863,10.300000190734863,10.350000381469727,9.399999618530273,9.449999809265137,11229336,2022-10-03
2022-10-10,9.75,9.75,10.25,9.550000190734863,10.25,9477723,2022-10-10
2022-10-17,9.699999809265137,9.699999809265137,10.149999618530273,9.600000381469727,9.75,9223486,2022-10-17
2022-10-24,10.300000190734863,10.300000190734863,10.699999809265137,9.800000190734863,9.850000381469727,11919851,2022-10-24
2022-10-31,11.100000381469727,11.100000381469727,12.0,9.949999809265137,10.399999618530273,96626343,2022-10-31
2022-11-07,11.800000190734863,11.800000190734863,12.399999618530273,11.050000190734863,11.199999809265137,64733625,2022-11-07
2022-11-14,11.699999809265137,11.699999809265137,12.149999618530273,11.5,11.800000190734863,27145221,2022-11-14
2022-11-21,13.149999618530273,13.149999618530273,13.600000381469727,11.600000381469727,11.600000381469727,94094391,2022-11-21
2022-11-28,13.800000190734863,13.800000190734863,14.199999809265137,13.050000190734863,13.25,83935370,2022-11-28
2022-12-05,14.600000381469727,14.600000381469727,15.399999618530273,13.600000381469727,14.0,139430739,2022-12-05
2022-12-12,15.350000381469727,15.350000381469727,16.649999618530273,14.600000381469727,14.800000190734863,203120909,2022-12-12
2022-12-19,12.0,12.0,16.200000762939453,11.649999618530273,15.5,128564030,2022-12-19
2022-12-26,13.800000190734863,13.800000190734863,14.25,11.899999618530273,12.199999809265137,91733855,2022-12-26
2023-01-02,13.899999618530273,13.899999618530273,14.899999618530273,13.649999618530273,13.800000190734863,74009127,2023-01-02
2023-01-09,13.649999618530273,13.649999618530273,14.399999618530273,13.550000190734863,14.0,43641176,2023-01-09
2023-01-16,13.100000381469727,13.100000381469727,14.25,13.050000190734863,13.699999809265137,58178527,2023-01-16
2023-01-23,12.199999809265137,12.199999809265137,13.350000381469727,12.100000381469727,13.25,56855704,2023-01-23
2023-01-30,12.050000190734863,12.050000190734863,12.899999618530273,11.699999809265137,12.050000190734863,90701737,2023-01-30
2023-02-06,12.050000190734863,12.050000190734863,12.300000190734863,11.75,12.050000190734863,48422192,2023-02-06
2023-02-13,11.850000381469727,11.850000381469727,12.199999809265137,11.649999618530273,12.149999618530273,24004601,2023-02-13
2023-02-20,11.0,11.0,11.949999809265137,10.699999809265137,11.850000381469727,15425170,2023-02-20
2023-02-27,11.300000190734863,11.300000190734863,11.600000381469727,10.800000190734863,11.0,19527125,2023-02-27
2023-03-06,11.399999618530273,11.399999618530273,11.949999809265137,11.199999809265137,11.350000381469727,26798100,2023-03-06
2023-03-13,10.350000381469727,10.350000381469727,11.5,10.199999809265137,11.5,23898472,2023-03-13
2023-03-20,9.75,9.75,10.300000190734863,9.649999618530273,10.25,15467834,2023-03-20
2023-03-27,9.800000190734863,9.800000190734863,10.149999618530273,9.0,9.800000190734863,18307393,2023-03-27
2023-04-03,10.399999618530273,10.399999618530273,10.5,9.800000190734863,9.850000381469727,11649221,2023-04-03
2023-04-10,10.300000190734863,10.300000190734863,10.550000190734863,10.149999618530273,10.449999809265137,9885522,2023-04-10
2023-04-17,10.449999809265137,10.449999809265137,10.949999809265137,10.199999809265137,10.300000190734863,19642860,2023-04-17
2023-04-24,11.350000381469727,11.350000381469727,11.649999618530273,10.449999809265137,10.5,27400931,2023-04-24
2023-05-01,12.149999618530273,12.149999618530273,13.050000190734863,11.350000381469727,11.350000381469727,62432793,2023-05-01
2023-05-08,11.600000381469727,11.600000381469727,12.350000381469727,11.350000381469727,12.25,26087508,2023-05-08
2023-05-15,11.5,11.5,12.100000381469727,11.199999809265137,11.649999618530273,21772580,2023-05-15
2023-05-22,11.149999618530273,11.149999618530273,12.0,11.100000381469727,11.5,21437200,2023-05-22
2023-05-29,11.399999618530273,11.399999618530273,11.600000381469727,10.949999809265137,11.25,24034346,2023-05-29
2023-06-05,11.949999809265137,11.949999809265137,12.350000381469727,11.25,11.449999809265137,42574286,2023-06-05
2023-06-12,12.050000190734863,12.050000190734863,12.550000190734863,11.800000190734863,12.050000190734863,37419710,2023-06-12
2023-06-19,11.800000190734863,11.800000190734863,12.899999618530273,11.699999809265137,12.050000190734863,54357664,2023-06-19
2023-06-26,11.550000190734863,11.550000190734863,11.899999618530273,11.449999809265137,11.850000381469727,18548082,2023-06-26
2023-07-03,12.600000381469727,12.600000381469727,12.850000381469727,11.600000381469727,11.600000381469727,55963635,2023-07-03
2023-07-10,12.550000190734863,12.550000190734863,13.649999618530273,12.25,12.899999618530273,70526044,2023-07-10
2023-07-17,12.699999809265137,12.699999809265137,12.949999809265137,12.449999809265137,12.649999618530273,31234479,2023-07-17
2023-07-24,13.399999618530273,13.399999618530273,13.800000190734863,12.550000190734863,12.75,61164396,2023-07-24
2023-07-31,13.899999618530273,13.899999618530273,14.399999618530273,13.050000190734863,13.449999809265137,92921622,2023-07-31
2023-08-07,14.550000190734863,14.550000190734863,16.049999237060547,13.850000381469727,14.0,144560958,2023-08-07
2023-08-14,13.699999809265137,13.699999809265137,14.5,13.550000190734863,14.399999618530273,44429590,2023-08-14
2023-08-21,14.649999618530273,14.649999618530273,15.149999618530273,13.600000381469727,13.800000190734863,71255303,2023-08-21
2023-08-28,15.899999618530273,15.899999618530273,16.049999237060547,14.149999618530273,14.75,103711133,2023-08-28
2023-09-04,17.299999237060547,17.299999237060547,18.649999618530273,16.049999237060547,16.100000381469727,209589873,2023-09-04
2023-09-11,16.75,16.75,17.950000762939453,15.600000381469727,17.399999618530273,120637882,2023-09-11
2023-09-18,23.049999237060547,23.049999237060547,23.399999618530273,16.549999237060547,16.799999237060547,549586491,2023-09-18
2023-09-25,24.399999618530273,24.399999618530273,26.600000381469727,21.799999237060547,23.200000762939453,488159453,2023-09-25
2023-10-02,24.5,24.5,25.100000381469727,22.649999618530273,24.399999618530273,190483399,2023-10-02
2023-10-09,25.350000381469727,25.350000381469727,26.399999618530273,22.5,24.200000762939453,302308452,2023-10-09
2023-10-16,23.5,23.5,25.899999618530273,23.200000762939453,25.450000762939453,170496998,2023-10-16
2023-10-23,22.049999237060547,22.049999237060547,23.700000762939453,20.399999618530273,23.649999618530273,162013516,2023-10-23
2023-10-30,23.600000381469727,23.600000381469727,23.850000381469727,21.399999618530273,22.049999237060547,142178596,2023-10-30
2023-11-06,22.799999237060547,22.799999237060547,24.149999618530273,22.600000381469727,23.799999237060547,110858150,2023-11-06
2023-11-13,24.649999618530273,24.649999618530273,26.100000381469727,22.950000762939453,23.25,184370626,2023-11-13
2023-11-20,24.450000762939453,24.450000762939453,25.350000381469727,23.600000381469727,24.799999237060547,113156275,2023-11-20
2023-11-27,25.100000381469727,25.100000381469727,26.649999618530273,24.149999618530273,24.450000762939453,153219489,2023-11-27
2023-12-04,27.149999618530273,27.149999618530273,29.5,25.200000762939453,25.600000381469727,349150964,2023-12-04
2023-12-11,28.950000762939453,28.950000762939453,30.899999618530273,27.149999618530273,27.25,223804058,2023-12-11
2023-12-18,28.399999618530273,28.399999618530273,31.25,26.450000762939453,29.0,216894152,2023-12-18
2023-12-25,29.149999618530273,29.149999618530273,29.700000762939453,27.649999618530273,28.399999618530273,85845088,2023-12-25
2024-01-01,29.799999237060547,29.799999237060547,30.649999618530273,28.25,29.299999237060547,134974237,2024-01-01
2024-01-08,30.899999618530273,30.899999618530273,31.950000762939453,29.299999237060547,29.950000762939453,201186878,2024-01-08
2024-01-15,32.099998474121094,32.099998474121094,33.5,29.950000762939453,31.200000762939453,237541386,2024-01-15
2024-01-22,52.79999923706055,52.79999923706055,52.79999923706055,32.099998474121094,32.099998474121094,354869290,2024-01-22
2024-01-29,60.29999923706055,60.29999923706055,64.0999984741211,53.45000076293945,55.0,359006896,2024-01-29
2024-02-05,62.0,62.0,71.80000305175781,58.79999923706055,60.79999923706055,157046085,2024-02-05
2024-02-12,54.349998474121094,54.349998474121094,58.900001525878906,51.599998474121094,58.900001525878906,223754760,2024-02-12
2024-02-19,46.849998474121094,46.849998474121094,55.099998474121094,46.54999923706055,54.900001525878906,94554377,2024-02-19
2024-02-26,45.5,45.5,49.29999923706055,41.79999923706055,46.849998474121094,98043809,2024-02-26
2024-03-04,41.95000076293945,41.95000076293945,46.0,41.54999923706055,45.95000076293945,34117767,2024-03-04
2024-03-11,39.04999923706055,39.04999923706055,42.400001525878906,35.79999923706055,41.95000076293945,85078588,2024-03-11
2024-03-18,39.849998474121094,39.849998474121094,40.79999923706055,37.25,39.5,34057652,2024-03-18
2024-03-25,39.650001525878906,39.650001525878906,41.29999923706055,38.650001525878906,39.849998474121094,30677772,2024-03-25
2024-04-01,47.04999923706055,47.04999923706055,47.79999923706055,40.20000076293945,40.20000076293945,75216956,2024-04-01
2024-04-08,45.150001525878906,45.150001525878906,48.900001525878906,45.04999923706055,47.70000076293945,36512272,2024-04-08
2024-04-15,41.29999923706055,41.29999923706055,44.0,40.29999923706055,44.0,48479253,2024-04-15
2024-04-22,46.0,46.0,48.54999923706055,41.79999923706055,42.0,80524789,2024-04-22
2024-04-29,52.5,52.5,55.04999923706055,45.099998474121094,46.5,149174570,2024-04-29
2024-05-06,52.20000076293945,52.20000076293945,54.900001525878906,48.0,54.79999923706055,146874304,2024-05-06
2024-05-13,63.599998474121094,63.599998474121094,64.30000305175781,49.70000076293945,52.70000076293945,212229464,2024-05-13
2024-05-20,59.95000076293945,59.95000076293945,63.900001525878906,58.400001525878906,61.45000076293945,118293333,2024-05-20
2024-05-27,58.099998474121094,58.099998474121094,60.95000076293945,55.900001525878906,60.79999923706055,89103678,2024-05-27
2024-06-03,57.599998474121094,57.599998474121094,63.0,49.400001525878906,63.0,148894257,2024-06-03
2024-06-10,64.79000091552734,64.79000091552734,67.3499984741211,57.209999084472656,58.400001525878906,275057983,2024-06-10
2024-06-17,61.18000030517578,61.18000030517578,66.94000244140625,61.0,64.79000091552734,100248487,2024-06-17
2024-06-24,61.58000183105469,61.58000183105469,65.30999755859375,59.0,60.849998474121094,117046141,2024-06-24
2024-07-01,60.90999984741211,60.90999984741211,62.689998626708984,59.349998474121094,61.79999923706055,62458533,2024-07-01
2024-07-08,69.56999969482422,69.56999969482422,72.0,60.5,61.5099983215332,346758904,2024-07-08
2024-07-15,68.2300033569336,68.2300033569336,78.9000015258789,67.80000305175781,70.4000015258789,336091974,2024-07-15
2024-07-22,83.27999877929688,83.27999877929688,91.4000015258789,62.52000045776367,67.88999938964844,567728567,2024-07-22
2024-07-29,81.91999816894531,81.91999816894531,90.73999786376953,80.02999877929688,84.0999984741211,274406220,2024-07-29
2024-08-05,70.7300033569336,70.7300033569336,79.88999938964844,70.30000305175781,77.08000183105469,199298456,2024-08-05
2024-08-12,71.63999938964844,71.63999938964844,76.55000305175781,68.11000061035156,68.11000061035156,135111708,2024-08-12
2024-08-19,71.73999786376953,71.73999786376953,74.55000305175781,71.05000305175781,72.0999984741211,87037660,2024-08-19
2024-08-26,74.93000030517578,74.93000030517578,80.83000183105469,70.5,72.0,224067187,2024-08-26
2024-09-02,70.83000183105469,70.83000183105469,75.75,70.31999969482422,74.98999786376953,72169347,2024-09-02
2024-09-09,70.2699966430664,70.2699966430664,72.0999984741211,68.18000030517578,70.94000244140625,78511450,2024-09-09
2024-09-16,71.0999984741211,71.0999984741211,75.37999725341797,67.9000015258789,72.69999694824219,122837015,2024-09-16
2024-09-23,67.33999633789062,67.33999633789062,71.66000366210938,65.30000305175781,71.01000213623047,47851660,2024-09-23
2024-09-30,61.5,61.5,67.63999938964844,59.18000030517578,66.9800033569336,32432777,2024-09-30
2024-10-07,60.540000915527344,60.540000915527344,65.69999694824219,59.5,62.599998474121094,45755755,2024-10-07
2024-10-14,59.290000915527344,59.290000915527344,62.20000076293945,57.31999969482422,61.209999084472656,30172925,2024-10-14
2024-10-21,50.97999954223633,50.97999954223633,59.47999954223633,50.09000015258789,59.099998474121094,42157497,2024-10-21
2024-10-28,58.95000076293945,58.95000076293945,59.34000015258789,49.720001220703125,51.09000015258789,39606209,2024-10-28
2024-11-04,61.59000015258789,61.59000015258789,69.5,55.86000061035156,58.91999816894531,86032741,2024-11-04
2024-11-11,57.779998779296875,57.779998779296875,67.4000015258789,57.099998474121094,60.810001373291016,88644194,2024-11-11
2024-11-18,58.0,58.0,62.72999954223633,56.5099983215332,57.79999923706055,56838656,2024-11-18
2024-11-25,63.869998931884766,63.869998931884766,66.79000091552734,61.20000076293945,63.0,108885762,2024-11-25
2024-12-02,67.13999938964844,67.13999938964844,68.4000015258789,62.70000076293945,63.439998626708984,64776908,2024-12-02
2024-12-09,64.01000213623047,64.01000213623047,68.2699966430664,61.36000061035156,67.01000213623047,40276224,2024-12-09
2024-12-16,60.970001220703125,60.970001220703125,65.22000122070312,59.0,63.900001525878906,45818575,2024-12-16
2024-12-23,60.459999084472656,60.459999084472656,63.0,59.86000061035156,62.599998474121094,17804435,2024-12-23
2024-12-30,61.369998931884766,61.369998931884766,63.470001220703125,58.79999923706055,60.150001525878906,34776929,2024-12-30
2025-01-06,54.290000915527344,54.290000915527344,62.2400016784668,54.099998474121094,61.58000183105469,32575522,2025-01-06
2025-01-13,56.0099983215332,56.0099983215332,57.470001220703125,51.20000076293945,54.0,54213608,2025-01-13
2025-01-20,53.939998626708984,53.939998626708984,59.38999938964844,53.400001525878906,56.400001525878906,39846474,2025-01-20
2025-01-27,54.04999923706055,54.04999923706055,57.779998779296875,50.119998931884766,53.47999954223633,44975543,2025-01-27
2025-02-03,52.91999816894531,52.91999816894531,55.13999938964844,51.61000061035156,53.5,24540122,2025-02-03
2025-02-10,44.599998474121094,44.599998474121094,52.91999816894531,44.0,52.79999923706055,44150024,2025-02-10
2025-02-17,46.4900016784668,46.4900016784668,48.939998626708984,41.75,44.599998474121094,50152008,2025-02-17
2025-02-24,41.09000015258789,41.09000015258789,46.5,40.58000183105469,45.709999084472656,27044191,2025-02-24
2025-03-03,44.439998626708984,44.439998626708984,45.29999923706055,38.810001373291016,41.70000076293945,42571092,2025-03-03
2025-03-10,40.70000076293945,40.70000076293945,45.150001525878906,40.529998779296875,44.4900016784668,32216483,2025-03-10
2025-03-17,45.29999923706055,45.29999923706055,46.2400016784668,40.06999969482422,40.84000015258789,32997072,2025-03-17
2025-03-24,43.06999969482422,43.06999969482422,46.790000915527344,42.29999923706055,45.900001525878906,43450589,2025-03-24
2025-03-31,43.11000061035156,43.11000061035156,45.470001220703125,42.5,43.06999969482422,26490345,2025-03-31
2025-04-07,40.54999923706055,40.54999923706055,43.790000915527344,36.20000076293945,36.20000076293945,27217419,2025-04-07
2025-04-14,43.77000045776367,43.77000045776367,44.900001525878906,41.04999923706055,41.36000061035156,18729709,2025-04-14
2025-04-21,43.630001068115234,43.630001068115234,47.61000061035156,43.150001525878906,43.77000045776367,38436912,2025-04-21
2025-04-28,42.029998779296875,42.029998779296875,44.9900016784668,41.849998474121094,43.45000076293945,15607837,2025-04-28
2025-05-05,39.2400016784668,39.2400016784668,43.099998474121094,38.150001525878906,42.15999984741211,26281256,2025-05-05
2025-05-12,51.77000045776367,51.77000045776367,52.779998779296875,41.40999984741211,42.0,126468646,2025-05-12
2025-05-19,55.2599983215332,55.2599983215332,56.29999923706055,48.650001525878906,52.25,167515916,2025-05-19
