Date,Adj Close_PRAKASH.NS,Close_PRAKASH.NS,High_PRAKASH.NS,Low_PRAKASH.NS,Open_PRAKASH.NS,Volume_PRAKASH.NS,Date
2020-12-07,55.70465087890625,56.04999923706055,58.650001525878906,53.650001525878906,54.0,6739965,2020-12-07
2020-12-14,51.629913330078125,51.95000076293945,58.400001525878906,50.349998474121094,57.70000076293945,3167698,2020-12-14
2020-12-21,52.7728271484375,53.099998474121094,54.5,45.04999923706055,52.0,3084537,2020-12-21
2020-12-28,57.14571762084961,57.5,58.70000076293945,52.599998474121094,53.79999923706055,7133633,2020-12-28
2021-01-04,60.97199249267578,61.349998474121094,65.44999694824219,58.099998474121094,58.400001525878906,12533878,2021-01-04
2021-01-11,59.33216094970703,59.70000076293945,61.75,57.20000076293945,61.400001525878906,4721691,2021-01-11
2021-01-18,53.220054626464844,53.54999923706055,59.849998474121094,52.599998474121094,59.599998474121094,4628512,2021-01-18
2021-01-25,50.8845329284668,51.20000076293945,54.400001525878906,50.150001525878906,53.75,2752217,2021-01-25
2021-02-01,55.356807708740234,55.70000076293945,57.20000076293945,50.54999923706055,51.0,3765037,2021-02-01
2021-02-08,50.8845329284668,51.20000076293945,58.349998474121094,47.099998474121094,56.400001525878906,7509106,2021-02-08
2021-02-15,53.66728210449219,54.0,56.79999923706055,49.099998474121094,51.5,6301214,2021-02-15
2021-02-22,52.474674224853516,52.79999923706055,55.5,52.0,54.599998474121094,3880194,2021-02-22
2021-03-01,54.81019592285156,55.150001525878906,65.5,52.70000076293945,53.0,16496690,2021-03-01
2021-03-08,65.19580841064453,65.5999984741211,70.3499984741211,56.849998474121094,56.849998474121094,22095309,2021-03-08
2021-03-15,66.73625946044922,67.1500015258789,74.4000015258789,62.849998474121094,65.94999694824219,19375143,2021-03-15
2021-03-22,64.69889068603516,65.0999984741211,70.9000015258789,59.5,67.1500015258789,8306538,2021-03-22
2021-03-29,80.8984603881836,81.4000015258789,83.0999984741211,65.0999984741211,65.0999984741211,18421391,2021-03-29
2021-04-05,87.35841369628906,87.9000015258789,90.8499984741211,77.5999984741211,82.75,20634516,2021-04-05
2021-04-12,79.70584869384766,80.19999694824219,85.80000305175781,78.5,85.80000305175781,8415095,2021-04-12
2021-04-19,74.1403579711914,74.5999984741211,79.0999984741211,72.8499984741211,78.0,9671564,2021-04-19
2021-04-26,80.2524642944336,80.75,84.94999694824219,75.5,75.5,14741304,2021-04-26
2021-05-03,90.38961029052734,90.94999694824219,93.3499984741211,80.30000305175781,80.5,22946625,2021-05-03
2021-05-10,88.70008850097656,89.25,104.75,85.30000305175781,93.30000305175781,22016161,2021-05-10
2021-05-17,87.55717468261719,88.0999984741211,95.4000015258789,86.6500015258789,90.25,7980648,2021-05-17
2021-05-24,85.96703338623047,86.5,90.5999984741211,85.75,89.0,7348590,2021-05-24
2021-05-31,80.10338592529297,80.5999984741211,92.5,78.1500015258789,87.5,13619494,2021-05-31
2021-06-07,82.24014282226562,82.75,83.5,76.0,81.44999694824219,9227348,2021-06-07
2021-06-14,75.28327178955078,75.75,84.75,73.5,83.55000305175781,8582605,2021-06-14
2021-06-21,74.68696594238281,75.1500015258789,78.6500015258789,72.3499984741211,74.0,5763708,2021-06-21
2021-06-28,75.13419342041016,75.5999984741211,78.1500015258789,75.0,75.75,4744841,2021-06-28
2021-07-05,81.445068359375,81.94999694824219,82.94999694824219,75.0,76.69999694824219,10829601,2021-07-05
2021-07-12,77.22125244140625,77.69999694824219,84.9000015258789,77.5,82.8499984741211,6711218,2021-07-12
2021-07-19,76.3764877319336,76.8499984741211,79.69999694824219,73.5,77.0,4195266,2021-07-19
2021-07-26,83.13459777832031,83.6500015258789,88.30000305175781,76.55000305175781,76.55000305175781,18226085,2021-07-26
2021-08-02,79.80523681640625,80.30000305175781,85.9000015258789,77.0999984741211,84.0,10814944,2021-08-02
2021-08-09,74.04096984863281,74.5,81.19999694824219,70.5,80.5999984741211,6707319,2021-08-09
2021-08-16,66.73625946044922,67.1500015258789,75.9000015258789,66.6500015258789,75.30000305175781,3874086,2021-08-16
2021-08-23,65.19580841064453,65.5999984741211,70.0,60.75,68.0,4880791,2021-08-23
2021-08-30,69.17115783691406,69.5999984741211,70.8499984741211,65.9000015258789,66.05000305175781,3988877,2021-08-30
2021-09-06,66.73625946044922,67.1500015258789,70.05000305175781,66.1500015258789,69.3499984741211,1461807,2021-09-06
2021-09-13,70.61222839355469,71.05000305175781,73.25,68.5,69.80000305175781,4471492,2021-09-13
2021-09-20,66.73625946044922,67.1500015258789,69.94999694824219,64.94999694824219,69.94999694824219,3424500,2021-09-20
2021-09-27,71.35761260986328,71.80000305175781,74.4000015258789,65.0,67.0,3612470,2021-09-27
2021-10-04,72.9974365234375,73.44999694824219,78.94999694824219,72.0,73.5,7864761,2021-10-04
2021-10-11,75.28327178955078,75.75,79.75,73.1500015258789,74.0,5257841,2021-10-11
2021-10-18,70.01592254638672,70.44999694824219,77.4000015258789,68.0999984741211,76.0,5329598,2021-10-18
2021-10-25,64.89765930175781,65.30000305175781,73.30000305175781,63.650001525878906,70.69999694824219,5281954,2021-10-25
2021-11-01,65.54364776611328,65.94999694824219,66.94999694824219,65.05000305175781,66.6500015258789,1365591,2021-11-01
2021-11-08,67.73009490966797,68.1500015258789,74.0,65.0,66.44999694824219,5849586,2021-11-08
2021-11-15,67.92886352539062,68.3499984741211,69.4000015258789,65.55000305175781,68.44999694824219,2818493,2021-11-15
2021-11-22,62.860286712646484,63.25,68.0,62.650001525878906,68.0,2502049,2021-11-22
2021-11-29,60.723533630371094,61.099998474121094,62.5,57.29999923706055,61.5,3112746,2021-11-29
2021-12-06,57.19540786743164,57.54999923706055,59.70000076293945,50.099998474121094,56.5,6267816,2021-12-06
2021-12-13,53.120670318603516,53.45000076293945,58.900001525878906,53.0,58.599998474121094,2619424,2021-12-13
2021-12-20,53.31943893432617,53.650001525878906,56.0,50.79999923706055,52.5,2526065,2021-12-20
2021-12-27,54.16419982910156,54.5,55.349998474121094,52.650001525878906,53.599998474121094,1976699,2021-12-27
2022-01-03,55.60526657104492,55.95000076293945,57.29999923706055,54.0,54.849998474121094,4245282,2022-01-03
2022-01-10,60.723533630371094,61.099998474121094,62.599998474121094,56.0,56.150001525878906,8393526,2022-01-10
2022-01-17,60.425384521484375,60.79999923706055,64.9000015258789,59.650001525878906,61.45000076293945,5573222,2022-01-17
2022-01-24,59.53092956542969,59.900001525878906,62.150001525878906,56.0,61.45000076293945,2675853,2022-01-24
2022-01-31,59.630313873291016,60.0,62.599998474121094,58.45000076293945,61.400001525878906,3958188,2022-01-31
2022-02-07,63.9038200378418,64.30000305175781,69.0,58.29999923706055,60.75,10189685,2022-02-07
2022-02-14,63.10874938964844,63.5,64.80000305175781,59.0,63.0,4214423,2022-02-14
2022-02-21,59.779388427734375,60.150001525878906,65.8499984741211,53.20000076293945,63.5,5438971,2022-02-21
2022-02-28,64.35104370117188,64.75,67.69999694824219,59.349998474121094,60.79999923706055,4749370,2022-02-28
2022-03-07,69.8171615600586,70.25,72.5,61.599998474121094,62.54999923706055,6513100,2022-03-07
2022-03-14,70.61222839355469,71.05000305175781,72.44999694824219,66.5,69.3499984741211,4229918,2022-03-14
2022-03-21,68.92269897460938,69.3499984741211,72.9000015258789,68.5,72.0,4774354,2022-03-21
2022-03-28,76.0783462524414,76.55000305175781,78.30000305175781,66.05000305175781,69.0,15970450,2022-03-28
2022-04-04,81.79291534423828,82.30000305175781,83.30000305175781,76.80000305175781,77.0999984741211,12223464,2022-04-04
2022-04-11,81.59414672851562,82.0999984741211,86.4000015258789,78.44999694824219,82.9000015258789,7770237,2022-04-11
2022-04-18,81.5444564819336,82.05000305175781,87.5,78.69999694824219,81.75,12011862,2022-04-18
2022-04-25,75.4820327758789,75.94999694824219,81.75,73.5999984741211,81.0,7579498,2022-04-25
2022-05-02,70.06562042236328,70.5,77.0,69.6500015258789,75.80000305175781,3196105,2022-05-02
2022-05-09,63.2578239440918,63.650001525878906,69.8499984741211,61.400001525878906,68.5999984741211,3024809,2022-05-09
2022-05-16,65.1461181640625,65.55000305175781,67.5999984741211,62.349998474121094,64.0,2502756,2022-05-16
2022-05-23,58.38801574707031,58.75,64.5,56.70000076293945,64.5,5492693,2022-05-23
2022-05-30,59.33216094970703,59.70000076293945,61.900001525878906,57.25,60.0,3424972,2022-05-30
2022-06-06,56.35064697265625,56.70000076293945,60.150001525878906,56.349998474121094,60.099998474121094,1977119,2022-06-06
2022-06-13,49.79130935668945,50.099998474121094,55.79999923706055,48.70000076293945,55.75,3199490,2022-06-13
2022-06-20,49.59254455566406,49.900001525878906,50.25,45.099998474121094,45.099998474121094,2985667,2022-06-20
2022-06-27,49.94038772583008,50.25,52.5,49.099998474121094,50.849998474121094,1992358,2022-06-27
2022-07-04,51.13299560546875,51.45000076293945,52.0,48.400001525878906,50.599998474121094,2144730,2022-07-04
2022-07-11,50.188846588134766,50.5,53.95000076293945,50.04999923706055,51.400001525878906,2301767,2022-07-11
2022-07-18,52.92190170288086,53.25,54.5,50.20000076293945,50.95000076293945,3443909,2022-07-18
2022-07-25,52.474674224853516,52.79999923706055,53.599998474121094,50.0,53.599998474121094,3027921,2022-07-25
2022-08-01,51.679603576660156,52.0,55.599998474121094,51.25,53.150001525878906,3550225,2022-08-01
2022-08-08,52.474674224853516,52.79999923706055,53.79999923706055,51.79999923706055,52.0,1793492,2022-08-08
2022-08-15,51.87837219238281,52.20000076293945,53.45000076293945,51.79999923706055,52.79999923706055,2554233,2022-08-15
2022-08-22,53.866050720214844,54.20000076293945,54.849998474121094,50.54999923706055,52.099998474121094,3560558,2022-08-22
2022-08-29,58.785552978515625,59.150001525878906,61.650001525878906,52.400001525878906,52.75,6027014,2022-08-29
2022-09-05,56.847564697265625,57.20000076293945,60.349998474121094,56.099998474121094,59.45000076293945,3268387,2022-09-05
2022-09-12,56.40033721923828,56.75,59.900001525878906,56.5,57.349998474121094,4227678,2022-09-12
2022-09-19,54.0151252746582,54.349998474121094,59.5,54.04999923706055,57.20000076293945,3491462,2022-09-19
2022-09-26,51.679603576660156,52.0,53.79999923706055,50.70000076293945,53.54999923706055,1949135,2022-09-26
2022-10-03,52.52436447143555,52.849998474121094,53.20000076293945,51.25,52.400001525878906,1480682,2022-10-03
2022-10-10,50.486995697021484,50.79999923706055,53.04999923706055,50.099998474121094,52.849998474121094,1884138,2022-10-10
2022-10-17,50.983917236328125,51.29999923706055,52.29999923706055,50.349998474121094,50.79999923706055,1665385,2022-10-17
2022-10-24,51.87837219238281,52.20000076293945,52.75,51.29999923706055,51.95000076293945,671426,2022-10-24
2022-10-31,52.62375259399414,52.95000076293945,53.70000076293945,51.099998474121094,52.349998474121094,1455562,2022-10-31
2022-11-07,53.965431213378906,54.29999923706055,57.349998474121094,52.150001525878906,53.900001525878906,2663794,2022-11-07
2022-11-14,51.778987884521484,52.099998474121094,55.25,51.70000076293945,54.0,1925560,2022-11-14
2022-11-21,52.57406234741211,52.900001525878906,55.75,52.5,52.5,2313383,2022-11-21
2022-11-28,55.00896072387695,55.349998474121094,56.45000076293945,52.95000076293945,53.29999923706055,3146653,2022-11-28
2022-12-05,55.00896072387695,55.349998474121094,58.099998474121094,54.70000076293945,55.79999923706055,3558972,2022-12-05
2022-12-12,54.85988998413086,55.20000076293945,57.349998474121094,54.45000076293945,55.45000076293945,2914432,2022-12-12
2022-12-19,47.80363082885742,48.099998474121094,57.5,47.5,55.54999923706055,3376221,2022-12-19
2022-12-26,54.31327819824219,54.650001525878906,55.400001525878906,48.5,48.5,3102022,2022-12-26
2023-01-02,57.24509811401367,57.599998474121094,60.25,54.849998474121094,54.95000076293945,8116256,2023-01-02
2023-01-09,65.19580841064453,65.5999984741211,66.0,57.349998474121094,58.349998474121094,11308525,2023-01-09
2023-01-16,67.2331771850586,67.6500015258789,71.44999694824219,63.5,65.6500015258789,10131554,2023-01-16
2023-01-23,66.78594970703125,67.19999694824219,69.44999694824219,65.25,67.75,6224921,2023-01-23
2023-01-30,63.55597686767578,63.95000076293945,70.19999694824219,62.5,65.5999984741211,4726418,2023-01-30
2023-02-06,61.369529724121094,61.75,65.6500015258789,61.150001525878906,63.95000076293945,2332857,2023-02-06
2023-02-13,58.68616485595703,59.04999923706055,63.0,58.70000076293945,61.95000076293945,1450507,2023-02-13
2023-02-20,55.75434112548828,56.099998474121094,59.54999923706055,55.849998474121094,59.0,1359653,2023-02-20
2023-02-27,55.45619201660156,55.79999923706055,56.20000076293945,54.0,56.20000076293945,1043853,2023-02-27
2023-03-06,55.058658599853516,55.400001525878906,57.0,54.599998474121094,55.95000076293945,1745098,2023-03-06
2023-03-13,51.679603576660156,52.0,55.79999923706055,50.349998474121094,55.45000076293945,1491169,2023-03-13
2023-03-20,50.0894660949707,50.400001525878906,52.0,50.25,52.0,1565351,2023-03-20
2023-03-27,50.58638381958008,50.900001525878906,52.20000076293945,48.75,50.900001525878906,2437676,2023-03-27
2023-04-03,52.22621536254883,52.54999923706055,53.099998474121094,51.150001525878906,51.150001525878906,877481,2023-04-03
2023-04-10,51.82868194580078,52.150001525878906,53.349998474121094,51.900001525878906,52.349998474121094,829978,2023-04-10
2023-04-17,52.07714080810547,52.400001525878906,54.650001525878906,51.54999923706055,52.400001525878906,1577307,2023-04-17
2023-04-24,54.11450958251953,54.45000076293945,55.29999923706055,52.20000076293945,52.599998474121094,1363283,2023-04-24
2023-05-01,53.3691291809082,53.70000076293945,55.5,53.099998474121094,54.45000076293945,1609550,2023-05-01
2023-05-08,56.201568603515625,56.54999923706055,60.0,53.54999923706055,54.150001525878906,2716535,2023-05-08
2023-05-15,58.487396240234375,58.849998474121094,62.70000076293945,56.099998474121094,56.5,5561093,2023-05-15
2023-05-22,56.549415588378906,56.900001525878906,59.900001525878906,56.75,58.849998474121094,1749123,2023-05-22
2023-05-29,60.67384338378906,61.04999923706055,63.20000076293945,56.79999923706055,57.0,4008595,2023-05-29
2023-06-05,61.81675720214844,62.20000076293945,64.5999984741211,61.29999923706055,61.5,3206960,2023-06-05
2023-06-12,66.09026336669922,66.5,68.3499984741211,62.400001525878906,62.400001525878906,5564051,2023-06-12
2023-06-19,66.68656158447266,67.0999984741211,69.94999694824219,65.05000305175781,66.75,3623805,2023-06-19
2023-06-26,75.92926788330078,76.4000015258789,78.44999694824219,66.6500015258789,66.6500015258789,8637017,2023-06-26
2023-07-03,76.2274169921875,76.69999694824219,79.0,73.44999694824219,76.4000015258789,5759849,2023-07-03
2023-07-10,78.861083984375,79.3499984741211,82.0,76.19999694824219,77.4000015258789,5003296,2023-07-10
2023-07-17,85.07257843017578,85.5999984741211,85.94999694824219,78.44999694824219,79.8499984741211,5013154,2023-07-17
2023-07-24,88.40193939208984,88.94999694824219,89.69999694824219,84.05000305175781,86.25,4300149,2023-07-24
2023-07-31,92.82452392578125,93.4000015258789,94.30000305175781,86.0999984741211,89.25,9645851,2023-07-31
2023-08-07,90.19084930419922,90.75,94.1500015258789,87.3499984741211,93.4000015258789,3984044,2023-08-07
2023-08-14,89.54485321044922,90.0999984741211,93.69999694824219,88.5,90.94999694824219,3234095,2023-08-14
2023-08-21,120.4035415649414,121.1500015258789,124.9000015258789,90.4000015258789,90.44999694824219,25013326,2023-08-21
2023-08-28,119.06185913085938,119.80000305175781,123.9000015258789,113.25,122.0,7519210,2023-08-28
2023-09-04,127.26103210449219,128.0500030517578,133.4499969482422,121.0999984741211,121.69999694824219,8994971,2023-09-04
2023-09-11,134.2178955078125,135.0500030517578,139.3000030517578,118.4000015258789,128.39999389648438,12255287,2023-09-11
2023-09-18,134.91358947753906,135.75,142.6999969482422,128.10000610351562,134.5,8394115,2023-09-18
2023-09-25,141.8207550048828,142.6999969482422,144.8000030517578,133.5500030517578,136.75,5920483,2023-09-25
2023-10-02,140.03184509277344,140.89999389648438,145.39999389648438,135.6999969482422,142.6999969482422,4036550,2023-10-02
2023-10-09,181.02767944335938,182.14999389648438,183.89999389648438,143.0500030517578,146.0,24875890,2023-10-09
2023-10-16,182.76690673828125,183.89999389648438,203.0,177.5,183.60000610351562,14497252,2023-10-16
2023-10-23,155.0885009765625,156.0500030517578,179.6999969482422,155.5500030517578,175.25,3165423,2023-10-23
2023-10-30,153.15052795410156,154.10000610351562,164.9499969482422,148.8000030517578,154.0,2700436,2023-10-30
2023-11-06,156.62896728515625,157.60000610351562,168.75,154.10000610351562,154.14999389648438,2759803,2023-11-06
2023-11-13,151.85853576660156,152.8000030517578,161.5,147.0,161.39999389648438,1893927,2023-11-13
2023-11-20,149.92054748535156,150.85000610351562,155.1999969482422,148.5,153.60000610351562,1731440,2023-11-20
2023-11-27,149.52301025390625,150.4499969482422,156.9499969482422,149.0,150.85000610351562,1328578,2023-11-27
2023-12-04,155.53573608398438,156.5,160.0,150.25,155.0,2672833,2023-12-04
2023-12-11,180.431396484375,181.5500030517578,192.64999389648438,153.8000030517578,158.60000610351562,3609763,2023-12-11
2023-12-18,171.6359100341797,172.6999969482422,180.4499969482422,157.14999389648438,180.39999389648438,2530035,2023-12-18
2023-12-25,166.1697998046875,167.1999969482422,177.5,165.5,172.6999969482422,1121606,2023-12-25
2024-01-01,189.92254638671875,191.10000610351562,200.0,167.35000610351562,167.35000610351562,3825648,2024-01-01
2024-01-08,181.5246124267578,182.64999389648438,194.89999389648438,177.64999389648438,194.89999389648438,1620837,2024-01-08
2024-01-15,177.49957275390625,178.60000610351562,187.39999389648438,171.39999389648438,185.4499969482422,1963167,2024-01-15
2024-01-22,198.51925659179688,199.75,199.75,178.60000610351562,178.60000610351562,2410551,2024-01-22
2024-01-29,212.53237915039062,213.85000610351562,223.60000610351562,202.25,209.6999969482422,4663510,2024-01-29
2024-02-05,200.6063232421875,201.85000610351562,223.0,190.6999969482422,215.5500030517578,4248256,2024-02-05
2024-02-12,182.4190673828125,183.5500030517578,201.0,172.10000610351562,199.85000610351562,3213354,2024-02-12
2024-02-19,181.87245178222656,183.0,198.0,180.5,198.0,3339666,2024-02-19
2024-02-26,173.5242156982422,174.60000610351562,189.9499969482422,164.39999389648438,183.0,2995734,2024-02-26
2024-03-04,162.79075622558594,163.8000030517578,183.5,160.0500030517578,182.89999389648438,2142477,2024-03-04
2024-03-11,148.5291748046875,149.4499969482422,166.0,128.14999389648438,163.8000030517578,7319424,2024-03-11
2024-03-18,164.4305877685547,165.4499969482422,170.3000030517578,140.39999389648438,150.0500030517578,4495543,2024-03-18
2024-03-25,165.2256622314453,166.25,173.9499969482422,158.64999389648438,165.0,2572388,2024-03-25
2024-04-01,176.1578826904297,177.25,184.0,166.4499969482422,166.5,3075700,2024-04-01
2024-04-08,173.7229766845703,174.8000030517578,181.5,169.35000610351562,178.89999389648438,1819545,2024-04-08
2024-04-15,163.0889129638672,164.10000610351562,172.6999969482422,161.1999969482422,162.5500030517578,1771757,2024-04-15
2024-04-22,170.3439178466797,171.39999389648438,177.25,164.0,167.8000030517578,2134368,2024-04-22
2024-04-29,170.6917724609375,171.75,179.4499969482422,168.85000610351562,172.0,1925091,2024-04-29
2024-05-06,153.84620666503906,154.8000030517578,174.0,152.85000610351562,174.0,2217337,2024-05-06
2024-05-13,171.83468627929688,172.89999389648438,178.0,150.64999389648438,153.64999389648438,3649944,2024-05-13
2024-05-20,167.16363525390625,168.1999969482422,176.0,165.60000610351562,174.60000610351562,2057109,2024-05-20
2024-05-27,159.56077575683594,160.5500030517578,169.5500030517578,155.1999969482422,169.10000610351562,1934193,2024-05-27
2024-06-03,165.7225799560547,166.75,170.5500030517578,138.0,165.5500030517578,3235825,2024-06-03
2024-06-10,177.14178466796875,178.24000549316406,181.0,164.0,167.5,3486814,2024-06-10
2024-06-17,187.8155975341797,188.97999572753906,196.66000366210938,178.24000549316406,178.24000549316406,7312399,2024-06-17
2024-06-24,182.80667114257812,183.94000244140625,189.99000549316406,175.7100067138672,187.80999755859375,4454492,2024-06-24
2024-07-01,203.10084533691406,204.36000061035156,206.9499969482422,182.52000427246094,184.0500030517578,11950745,2024-07-01
2024-07-08,197.1477508544922,198.3699951171875,212.0,186.0,205.0,9809830,2024-07-08
2024-07-15,177.70826721191406,178.80999755859375,200.2899932861328,176.61000061035156,199.47000122070312,3916782,2024-07-15
2024-07-22,189.84304809570312,191.02000427246094,198.0,175.5500030517578,179.0,5087935,2024-07-22
2024-07-29,189.2566680908203,190.42999267578125,200.4499969482422,185.14999389648438,193.0,5212424,2024-07-29
2024-08-05,177.14178466796875,178.24000549316406,185.0,169.13999938964844,183.60000610351562,3772788,2024-08-05
2024-08-12,184.5359344482422,185.67999267578125,187.99000549316406,173.0,178.97999572753906,3798422,2024-08-12
2024-08-19,207.0364532470703,208.32000732421875,216.4499969482422,186.39999389648438,186.39999389648438,14584293,2024-08-19
2024-08-26,219.72776794433594,221.08999633789062,237.0,210.0,210.6999969482422,18501131,2024-08-26
2024-09-02,209.69000244140625,210.99000549316406,224.72000122070312,209.5,222.1999969482422,5396359,2024-09-02
2024-09-09,196.1638641357422,197.3800048828125,224.88999938964844,183.72000122070312,209.91000366210938,17881188,2024-09-09
2024-09-16,177.67845153808594,178.77999877929688,199.0,174.5,199.0,6998220,2024-09-16
2024-09-23,179.33999633789062,179.33999633789062,187.10000610351562,178.4499969482422,180.0,4371367,2024-09-23
2024-09-30,175.52000427246094,175.52000427246094,184.39999389648438,170.0,180.0,3326026,2024-09-30
2024-10-07,169.25999450683594,169.25999450683594,177.6300048828125,161.60000610351562,176.0,3220926,2024-10-07
2024-10-14,168.07000732421875,168.07000732421875,173.3000030517578,165.00999450683594,170.4499969482422,1966098,2024-10-14
2024-10-21,151.9199981689453,151.9199981689453,170.0399932861328,150.5,168.89999389648438,3753165,2024-10-21
2024-10-28,170.1199951171875,170.1199951171875,170.74000549316406,147.89999389648438,151.91000366210938,2726290,2024-10-28
2024-11-04,169.58999633789062,169.58999633789062,174.1999969482422,162.3000030517578,171.4499969482422,2740818,2024-11-04
2024-11-11,169.49000549316406,169.49000549316406,178.47999572753906,166.0,168.5,4286334,2024-11-11
2024-11-18,162.7100067138672,162.7100067138672,174.3000030517578,159.0500030517578,169.89999389648438,1783310,2024-11-18
2024-11-25,167.41000366210938,167.41000366210938,175.1999969482422,165.10000610351562,171.89999389648438,3372004,2024-11-25
2024-12-02,170.88999938964844,170.88999938964844,173.16000366210938,165.91000366210938,168.39999389648438,4781489,2024-12-02
2024-12-09,174.8699951171875,174.8699951171875,183.5500030517578,168.52000427246094,171.0,6792098,2024-12-09
2024-12-16,162.52999877929688,162.52999877929688,180.66000366210938,161.14999389648438,175.49000549316406,2266072,2024-12-16
2024-12-23,158.08999633789062,158.08999633789062,166.60000610351562,157.4499969482422,166.0,2498419,2024-12-23
2024-12-30,162.05999755859375,162.05999755859375,164.35000610351562,150.6999969482422,158.89999389648438,2809996,2024-12-30
2025-01-06,151.19000244140625,151.19000244140625,162.88999938964844,150.55999755859375,162.05999755859375,3259281,2025-01-06
2025-01-13,168.1300048828125,168.1300048828125,168.8000030517578,143.42999267578125,150.55999755859375,6370279,2025-01-13
2025-01-20,165.3300018310547,165.3300018310547,177.8000030517578,164.5500030517578,168.5,3787713,2025-01-20
2025-01-27,157.1699981689453,157.1699981689453,162.10000610351562,151.5,162.10000610351562,2570665,2025-01-27
2025-02-03,152.17999267578125,152.17999267578125,155.92999267578125,148.66000366210938,154.8000030517578,1706970,2025-02-03
2025-02-10,139.0800018310547,139.0800018310547,153.97999572753906,134.30999755859375,153.64999389648438,2871981,2025-02-10
2025-02-17,153.7899932861328,153.7899932861328,159.60000610351562,138.25,139.50999450683594,5102005,2025-02-17
2025-02-24,142.22999572753906,142.22999572753906,158.8000030517578,139.0500030517578,152.60000610351562,1905666,2025-02-24
2025-03-03,157.13999938964844,157.13999938964844,159.38999938964844,132.50999450683594,142.9499969482422,3147071,2025-03-03
2025-03-10,144.5,144.5,158.6999969482422,144.0,157.0,2130458,2025-03-10
2025-03-17,156.67999267578125,156.67999267578125,157.5,141.42999267578125,145.64999389648438,2062450,2025-03-17
2025-03-24,159.10000610351562,159.10000610351562,167.5,153.0500030517578,157.5,4449125,2025-03-24
2025-03-31,171.25999450683594,171.25999450683594,180.0,158.11000061035156,159.10000610351562,3820425,2025-03-31
2025-04-07,169.61000061035156,169.61000061035156,172.6999969482422,152.57000732421875,156.0,2923538,2025-04-07
2025-04-14,167.49000549316406,167.49000549316406,174.85000610351562,166.39999389648438,169.61000061035156,2351036,2025-04-14
2025-04-21,176.49000549316406,176.49000549316406,190.39999389648438,166.6300048828125,167.99000549316406,8010002,2025-04-21
2025-04-28,171.27999877929688,171.27999877929688,183.75,170.0500030517578,176.89999389648438,2718955,2025-04-28
2025-05-05,160.0,160.0,173.3800048828125,156.0,173.3800048828125,2986080,2025-05-05
2025-05-12,180.97999572753906,180.97999572753906,185.22999572753906,166.00999450683594,168.0,3034974,2025-05-12
2025-05-19,176.44000244140625,176.44000244140625,184.4499969482422,172.14999389648438,183.0,3088163,2025-05-19
2025-05-26,165.1699981689453,165.1699981689453,180.91000366210938,164.6999969482422,177.0,3444490,2025-05-26
2025-06-02,168.72999572753906,168.72999572753906,171.89999389648438,159.6699981689453,165.0,3306216,2025-06-02
2025-06-09,163.5500030517578,163.5500030517578,177.52000427246094,160.7100067138672,172.0,4173871,2025-06-09
