Date,Adj Close_GRAVITA.NS,Close_GRAVITA.NS,High_GRAVITA.NS,Low_GRAVITA.NS,Open_GRAVITA.NS,Volume_GRAVITA.NS,Date
2021-12-06,229.4520263671875,234.6999969482422,243.0,201.10000610351562,207.0,4755469,2021-12-06
2021-12-13,220.60438537597656,225.64999389648438,249.89999389648438,221.14999389648438,238.1999969482422,2709424,2021-12-13
2021-12-20,249.15147399902344,254.85000610351562,264.5,207.5500030517578,223.35000610351562,4913915,2021-12-20
2021-12-27,286.3995361328125,292.95001220703125,305.79998779296875,252.5500030517578,257.3999938964844,6757252,2021-12-27
2022-01-03,324.9674072265625,332.3999938964844,336.0,294.04998779296875,295.8999938964844,4369860,2022-01-03
2022-01-10,306.92999267578125,313.95001220703125,334.70001220703125,309.45001220703125,334.70001220703125,1401215,2022-01-10
2022-01-17,314.7510986328125,321.95001220703125,347.79998779296875,310.1000061035156,314.8500061035156,2059977,2022-01-17
2022-01-24,322.5233154296875,329.8999938964844,341.3999938964844,288.1000061035156,323.0,1481780,2022-01-24
2022-01-31,371.7963562011719,380.29998779296875,398.0,335.25,344.45001220703125,4389006,2022-01-31
2022-02-07,371.0142517089844,379.5,398.0,354.70001220703125,382.0,1204430,2022-02-07
2022-02-14,367.4752197265625,372.8999938964844,388.75,340.0,355.5,1625789,2022-02-14
2022-02-21,340.1781921386719,345.20001220703125,375.0,329.1000061035156,372.0,1357398,2022-02-21
2022-02-28,345.3518371582031,350.45001220703125,369.6000061035156,331.25,344.0,697862,2022-02-28
2022-03-07,344.5634765625,349.6499938964844,359.8999938964844,333.04998779296875,344.3999938964844,733378,2022-03-07
2022-03-14,347.22418212890625,352.3500061035156,375.0,330.0,351.79998779296875,1012358,2022-03-14
2022-03-21,349.49072265625,354.6499938964844,370.0,342.0,358.8999938964844,488427,2022-03-21
2022-03-28,328.6976623535156,333.54998779296875,360.0,304.6000061035156,356.5,477894,2022-03-28
2022-04-04,314.5564270019531,319.20001220703125,340.0,318.0,337.8999938964844,313124,2022-04-04
2022-04-11,304.6033630371094,309.1000061035156,324.8999938964844,307.0,324.8999938964844,190107,2022-04-11
2022-04-18,308.3973693847656,312.95001220703125,319.3999938964844,292.0,306.5,567808,2022-04-18
2022-04-25,305.8844299316406,310.3999938964844,324.0,297.3500061035156,314.0,452810,2022-04-25
2022-05-02,299.0848388671875,303.5,313.0,292.04998779296875,310.0,311245,2022-05-02
2022-05-09,253.45838928222656,257.20001220703125,303.5,255.14999389648438,302.0,350601,2022-05-09
2022-05-16,281.8393859863281,286.0,302.8999938964844,244.35000610351562,263.3999938964844,263553,2022-05-16
2022-05-23,255.8727264404297,259.6499938964844,291.0,252.75,286.0,235006,2022-05-23
2022-05-30,287.2593994140625,291.5,300.0,255.14999389648438,260.0,246252,2022-05-30
2022-06-06,281.0017395019531,285.1499938964844,294.0,262.0,294.0,155968,2022-06-06
2022-06-13,251.930908203125,255.64999389648438,278.8999938964844,248.10000610351562,272.1000061035156,167732,2022-06-13
2022-06-20,254.2467498779297,258.0,268.3999938964844,240.4499969482422,255.0,221449,2022-06-20
2022-06-27,277.3556213378906,281.45001220703125,296.0,260.1000061035156,260.1000061035156,278854,2022-06-27
2022-07-04,246.75729370117188,250.39999389648438,280.0,242.0,276.04998779296875,601188,2022-07-04
2022-07-11,257.8436279296875,261.6499938964844,273.8999938964844,231.0,245.10000610351562,761827,2022-07-11
2022-07-18,262.8202209472656,266.70001220703125,283.0,255.6999969482422,269.79998779296875,446530,2022-07-18
2022-07-25,286.22467041015625,290.45001220703125,314.0,264.1000061035156,265.0,1130479,2022-07-25
2022-08-01,281.44525146484375,285.6000061035156,308.70001220703125,276.5,297.0,969621,2022-08-01
2022-08-08,299.3804626464844,303.79998779296875,310.0,280.0,287.95001220703125,925148,2022-08-08
2022-08-15,323.62261962890625,328.3999938964844,350.79998779296875,303.79998779296875,303.79998779296875,2412592,2022-08-15
2022-08-22,311.9942321777344,316.6000061035156,333.0,308.3500061035156,327.8999938964844,934924,2022-08-22
2022-08-29,320.37060546875,325.1000061035156,334.70001220703125,305.54998779296875,308.1000061035156,693111,2022-08-29
2022-09-05,325.5442199707031,330.3500061035156,343.0,323.8999938964844,325.1000061035156,1105305,2022-09-05
2022-09-12,320.0256652832031,324.75,334.79998779296875,313.1499938964844,333.0,825615,2022-09-12
2022-09-19,323.72113037109375,328.5,353.0,319.79998779296875,329.45001220703125,1701423,2022-09-19
2022-09-26,314.6549377441406,319.29998779296875,326.79998779296875,296.75,324.0,1018899,2022-09-26
2022-10-03,337.32037353515625,342.29998779296875,343.70001220703125,310.3500061035156,318.0,2980354,2022-10-03
2022-10-10,348.01251220703125,353.1499938964844,365.79998779296875,338.6000061035156,342.29998779296875,3229081,2022-10-10
2022-10-17,367.918701171875,373.3500061035156,380.25,345.20001220703125,353.95001220703125,2903822,2022-10-17
2022-10-24,371.8605041503906,377.3500061035156,390.0,371.0,376.3500061035156,1011680,2022-10-24
2022-10-31,360.7741394042969,366.1000061035156,387.0,345.29998779296875,380.0,1556288,2022-10-31
2022-11-07,348.40673828125,353.54998779296875,373.79998779296875,348.0,372.0,688144,2022-11-07
2022-11-14,347.2734375,352.3999938964844,373.45001220703125,343.0,349.95001220703125,1119392,2022-11-14
2022-11-21,357.9163513183594,363.20001220703125,374.0,341.54998779296875,352.8999938964844,1202730,2022-11-21
2022-11-28,348.06182861328125,353.20001220703125,367.5,350.0,362.5,890995,2022-11-28
2022-12-05,413.4465637207031,419.54998779296875,444.3500061035156,353.20001220703125,353.20001220703125,8184963,2022-12-05
2022-12-12,418.0289611816406,424.20001220703125,469.29998779296875,419.45001220703125,428.20001220703125,5894002,2022-12-12
2022-12-19,397.9256896972656,403.79998779296875,473.3999938964844,398.0,425.95001220703125,3372303,2022-12-19
2022-12-26,443.0594177246094,449.6000061035156,459.0,400.5,405.0,1698095,2022-12-26
2023-01-02,424.97637939453125,431.25,457.8999938964844,424.3500061035156,450.25,1015109,2023-01-02
2023-01-09,436.7525329589844,443.20001220703125,449.70001220703125,416.0,434.5,1141348,2023-01-09
2023-01-16,451.4357604980469,458.1000061035156,475.0,439.04998779296875,445.04998779296875,1802855,2023-01-16
2023-01-23,485.8773193359375,493.04998779296875,523.4500122070312,443.0,461.79998779296875,6007134,2023-01-23
2023-01-30,493.3667907714844,500.6499938964844,532.9000244140625,486.3999938964844,493.3999938964844,2434262,2023-01-30
2023-02-06,510.6122131347656,518.1500244140625,522.7000122070312,472.04998779296875,495.20001220703125,1747326,2023-02-06
2023-02-13,491.1987609863281,498.45001220703125,539.9500122070312,496.20001220703125,518.75,1356481,2023-02-13
2023-02-20,467.7450256347656,474.6499938964844,508.8500061035156,461.0,500.1499938964844,1986839,2023-02-20
2023-02-27,465.0843200683594,471.95001220703125,483.8500061035156,443.54998779296875,475.0,1808967,2023-02-27
2023-03-06,465.5277404785156,472.3999938964844,487.3500061035156,461.1000061035156,474.8999938964844,659785,2023-03-06
2023-03-13,455.3775634765625,462.1000061035156,476.5,440.1000061035156,469.04998779296875,993506,2023-03-13
2023-03-20,470.652099609375,477.6000061035156,508.70001220703125,456.54998779296875,458.54998779296875,1207201,2023-03-20
2023-03-27,477.5995178222656,484.6499938964844,488.29998779296875,452.6499938964844,482.0,650886,2023-03-27
2023-04-03,494.94354248046875,502.25,506.3500061035156,485.04998779296875,488.0,492055,2023-04-03
2023-04-10,496.1753234863281,503.5,518.0999755859375,496.1000061035156,503.3500061035156,667841,2023-04-10
2023-04-17,504.1575012207031,511.6000061035156,526.75,499.8999938964844,504.95001220703125,913971,2023-04-17
2023-04-24,501.0040283203125,508.3999938964844,520.5,485.0,513.0,797065,2023-04-24
2023-05-01,545.398681640625,553.4500122070312,574.4000244140625,506.75,508.3999938964844,4503869,2023-05-01
2023-05-08,560.9195556640625,569.2000122070312,580.0,548.4500122070312,555.7999877929688,1286671,2023-05-08
2023-05-15,558.5543823242188,566.7999877929688,595.75,555.6500244140625,570.0,1148463,2023-05-15
2023-05-22,562.2991943359375,570.5999755859375,574.0,535.5499877929688,568.5999755859375,909496,2023-05-22
2023-05-29,608.6647338867188,617.6500244140625,621.4500122070312,571.0,578.0,1870870,2023-05-29
2023-06-05,588.4136352539062,597.0999755859375,639.0,581.7999877929688,622.7999877929688,3263350,2023-06-05
2023-06-12,586.7384033203125,595.4000244140625,614.5,583.2000122070312,596.0,922394,2023-06-12
2023-06-19,602.6534423828125,611.5499877929688,641.25,594.5999755859375,595.0,1485246,2023-06-19
2023-06-26,598.1204223632812,606.9500122070312,624.7000122070312,605.0499877929688,624.7000122070312,405779,2023-06-26
2023-07-03,603.1461791992188,612.0499877929688,624.7000122070312,595.0499877929688,607.4000244140625,681212,2023-07-03
2023-07-10,610.6848754882812,619.7000122070312,645.8499755859375,606.4000244140625,614.0,1126602,2023-07-10
2023-07-17,645.323486328125,654.8499755859375,676.0,622.9000244140625,622.9000244140625,1458236,2023-07-17
2023-07-24,647.5901489257812,657.1500244140625,698.5999755859375,610.0,658.0,1639522,2023-07-24
2023-07-31,680.9968872070312,691.0499877929688,705.9000244140625,661.0499877929688,665.0,888965,2023-07-31
2023-08-07,702.6276245117188,713.0,716.0,683.2000122070312,698.0,771851,2023-08-07
2023-08-14,718.444091796875,729.0499877929688,770.0,693.25,714.0,939853,2023-08-14
2023-08-21,730.8115234375,741.5999755859375,758.0,709.1500244140625,729.9500122070312,960372,2023-08-21
2023-08-28,772.348388671875,783.75,795.75,741.7000122070312,746.6500244140625,1578300,2023-08-28
2023-09-04,771.7078247070312,783.0999755859375,798.0999755859375,768.4500122070312,786.0999755859375,664337,2023-09-04
2023-09-11,796.725830078125,804.0,814.5,706.5999755859375,787.9500122070312,1728138,2023-09-11
2023-09-18,800.8878173828125,808.2000122070312,861.0,795.7999877929688,806.5,1446552,2023-09-18
2023-09-25,901.9154052734375,910.1500244140625,964.4000244140625,785.9500122070312,809.6500244140625,4932739,2023-09-25
2023-10-02,914.2032470703125,922.5499877929688,943.7000122070312,872.4000244140625,910.1500244140625,927728,2023-10-02
2023-10-09,935.21142578125,943.75,956.0,861.9000244140625,900.0,1273391,2023-10-09
2023-10-16,987.1869506835938,996.2000122070312,1016.9500122070312,940.0,943.0,985333,2023-10-16
2023-10-23,976.6332397460938,985.5499877929688,1020.0,881.1500244140625,996.2000122070312,757272,2023-10-23
2023-10-30,1074.3907470703125,1084.199951171875,1129.9000244140625,976.0499877929688,999.0,1213662,2023-10-30
2023-11-06,1089.0072021484375,1098.949951171875,1149.800048828125,1086.4000244140625,1100.0,578113,2023-11-06
2023-11-13,1127.802978515625,1138.0999755859375,1166.0,1120.550048828125,1126.0,298543,2023-11-13
2023-11-20,1110.1146240234375,1120.25,1152.800048828125,1064.0999755859375,1145.0,340901,2023-11-20
2023-11-27,1095.4979248046875,1105.5,1163.949951171875,1098.0,1120.25,263192,2023-11-27
2023-12-04,1058.783203125,1068.449951171875,1140.5,1051.5,1116.0,445996,2023-12-04
2023-12-11,1040.896484375,1050.4000244140625,1097.0,1027.050048828125,1094.550048828125,503102,2023-12-11
2023-12-18,1038.17138671875,1047.6500244140625,1113.800048828125,995.0,1044.8499755859375,584027,2023-12-18
2023-12-25,1086.232666015625,1096.1500244140625,1136.800048828125,1016.2000122070312,1047.6500244140625,558675,2023-12-25
2024-01-01,1058.68408203125,1068.3499755859375,1100.5,1057.050048828125,1090.5999755859375,325485,2024-01-01
2024-01-08,1007.7987060546875,1017.0,1079.949951171875,1008.0,1074.449951171875,414985,2024-01-08
2024-01-15,1013.6948852539062,1022.9500122070312,1071.5,977.4000244140625,1013.0,803574,2024-01-15
2024-01-22,934.6168823242188,943.1500244140625,1030.0,842.2999877929688,1022.9500122070312,1907789,2024-01-22
2024-01-29,881.055908203125,889.0999755859375,957.9500122070312,850.0,945.0,2666916,2024-01-29
2024-02-05,883.83056640625,891.9000244140625,921.4500122070312,858.0,889.0999755859375,865438,2024-02-05
2024-02-12,916.8788452148438,925.25,962.0,867.0999755859375,891.9500122070312,961326,2024-02-12
2024-02-19,950.4721069335938,959.1500244140625,972.7999877929688,895.0,930.0,689650,2024-02-19
2024-02-26,932.8331298828125,941.3499755859375,1014.2999877929688,934.8499755859375,969.7000122070312,740972,2024-02-26
2024-03-04,862.7728271484375,870.6500244140625,947.9500122070312,852.4000244140625,943.0,833215,2024-03-04
2024-03-11,798.3609619140625,805.6500244140625,885.5499877929688,730.0,871.0499877929688,1146321,2024-03-11
2024-03-18,875.110107421875,883.0999755859375,899.0,770.5499877929688,805.6500244140625,842845,2024-03-18
2024-03-25,989.7138061523438,998.75,1045.8499755859375,864.2000122070312,883.0999755859375,2055033,2024-03-25
2024-04-01,1075.3321533203125,1085.1500244140625,1115.0,992.0999755859375,1013.2000122070312,1027178,2024-04-01
2024-04-08,994.9658813476562,1004.0499877929688,1107.300048828125,1000.0,1094.0,556060,2024-04-08
2024-04-15,960.3816528320312,969.1500244140625,1010.0,950.1500244140625,989.7000122070312,397675,2024-04-15
2024-04-22,964.6922607421875,973.5,989.2999877929688,960.0,975.0499877929688,538280,2024-04-22
2024-04-29,939.4725341796875,948.0499877929688,994.6500244140625,908.0499877929688,990.0,1105141,2024-04-29
2024-05-06,901.3704223632812,909.5999755859375,969.9500122070312,891.9000244140625,967.4500122070312,908715,2024-05-06
2024-05-13,959.3411254882812,968.0999755859375,989.0,885.0499877929688,915.0,830992,2024-05-13
2024-05-20,1072.663818359375,1076.25,1100.0,933.4500122070312,960.7999877929688,2079019,2024-05-20
2024-05-27,1071.866455078125,1075.449951171875,1156.550048828125,1051.199951171875,1076.25,1798018,2024-05-27
2024-06-03,1123.7928466796875,1127.550048828125,1145.5,915.0,1120.0,1557485,2024-06-03
2024-06-10,1301.0003662109375,1305.3499755859375,1350.0,1111.199951171875,1126.800048828125,5067050,2024-06-10
2024-06-17,1528.34033203125,1533.449951171875,1635.0,1251.25,1305.3499755859375,7094137,2024-06-17
2024-06-24,1471.281005859375,1476.199951171875,1546.949951171875,1454.0,1521.050048828125,2058669,2024-06-24
2024-07-01,1415.7667236328125,1420.5,1499.949951171875,1410.0,1475.0,694070,2024-07-01
2024-07-08,1377.046142578125,1381.6500244140625,1432.0,1336.0999755859375,1422.1500244140625,842059,2024-07-08
2024-07-15,1327.910400390625,1332.3499755859375,1430.0,1310.0999755859375,1394.800048828125,672725,2024-07-15
2024-07-22,1692.84033203125,1698.5,1763.949951171875,1331.1500244140625,1355.0,4344149,2024-07-22
2024-07-29,1658.554931640625,1664.0999755859375,1724.800048828125,1626.0,1720.0,835417,2024-07-29
2024-08-05,1799.63330078125,1805.6500244140625,1915.0,1550.0,1550.8499755859375,3117773,2024-08-05
2024-08-12,2209.164306640625,2216.550048828125,2311.5,1760.0,1773.0,5235577,2024-08-12
2024-08-19,2131.0751953125,2138.199951171875,2544.0,2110.0,2229.60009765625,6246484,2024-08-19
2024-08-26,2269.56201171875,2277.14990234375,2297.0,2020.550048828125,2159.14990234375,1881285,2024-08-26
2024-09-02,2230.841796875,2238.300048828125,2433.25,2183.35009765625,2297.0,1787435,2024-09-02
2024-09-09,2549.67578125,2558.199951171875,2631.89990234375,2157.0,2219.949951171875,2219712,2024-09-09
2024-09-16,2468.796142578125,2477.050048828125,2700.0,2431.14990234375,2584.699951171875,1491206,2024-09-16
2024-09-23,2575.2900390625,2583.89990234375,2609.0,2362.0,2494.10009765625,1469895,2024-09-23
2024-09-30,2360.557861328125,2368.449951171875,2640.0,2294.949951171875,2595.949951171875,1230453,2024-09-30
2024-10-07,2458.87939453125,2467.10009765625,2489.0,2210.0,2360.0,953142,2024-10-07
2024-10-14,2505.922119140625,2514.300048828125,2609.85009765625,2386.39990234375,2500.0,1114976,2024-10-14
2024-10-21,1984.9637451171875,1991.5999755859375,2600.0,1951.300048828125,2550.0,2060015,2024-10-21
2024-10-28,2242.10400390625,2249.60009765625,2288.300048828125,1966.550048828125,1986.3499755859375,1285119,2024-10-28
2024-11-04,2224.712158203125,2232.14990234375,2335.0,2104.949951171875,2266.0,1139914,2024-11-04
2024-11-11,2091.20849609375,2098.199951171875,2298.550048828125,2065.75,2175.0,732071,2024-11-11
2024-11-18,2083.783447265625,2090.75,2199.0,2018.0,2114.0,729218,2024-11-18
2024-11-25,2169.546630859375,2176.800048828125,2235.75,2110.35009765625,2144.949951171875,657561,2024-11-25
2024-12-02,2216.83837890625,2224.25,2285.949951171875,2103.0,2176.949951171875,955406,2024-12-02
2024-12-09,2188.433349609375,2195.75,2375.0,2179.949951171875,2230.0,1594649,2024-12-09
2024-12-16,2318.598388671875,2326.35009765625,2474.85009765625,2195.800048828125,2209.89990234375,4427472,2024-12-16
2024-12-23,2251.173583984375,2258.699951171875,2369.949951171875,2192.050048828125,2344.0,2049206,2024-12-23
2024-12-30,2283.116943359375,2290.75,2336.0,2155.25,2273.89990234375,1241814,2024-12-30
2025-01-06,2172.835693359375,2180.10009765625,2314.5,2161.60009765625,2297.39990234375,1145862,2025-01-06
2025-01-13,2123.40087890625,2130.5,2210.0,2020.550048828125,2127.25,1001989,2025-01-13
2025-01-20,2066.04248046875,2072.949951171875,2259.949951171875,2016.449951171875,2160.0,1492751,2025-01-20
2025-01-27,2036.5911865234375,2043.4000244140625,2120.0,1760.3499755859375,2041.8499755859375,1851563,2025-01-27
2025-02-03,2000.2127685546875,2006.9000244140625,2080.0,1923.949951171875,2020.0999755859375,801538,2025-02-03
2025-02-10,1646.495361328125,1652.0,2006.050048828125,1640.1500244140625,2005.0,1229113,2025-02-10
2025-02-17,1743.6204833984375,1749.449951171875,1776.5,1605.449951171875,1642.0,1376865,2025-02-17
2025-02-24,1589.38623046875,1594.699951171875,1790.800048828125,1575.0,1749.449951171875,1114651,2025-02-24
2025-03-03,1684.8670654296875,1690.5,1769.0,1434.0,1599.0,2226944,2025-03-03
2025-03-10,1598.8544921875,1604.199951171875,1782.0,1590.1500244140625,1691.0,1032934,2025-03-10
2025-03-17,1796.34423828125,1802.3499755859375,1821.0,1575.050048828125,1592.25,1951453,2025-03-17
2025-03-24,1825.8455810546875,1831.949951171875,1939.550048828125,1721.75,1820.0,1943267,2025-03-24
2025-03-31,1718.8035888671875,1724.550048828125,1846.949951171875,1700.050048828125,1831.949951171875,776005,2025-03-31
2025-04-07,1845.928466796875,1852.0999755859375,1911.6500244140625,1379.6500244140625,1379.6500244140625,4761844,2025-04-07
2025-04-14,1970.71142578125,1977.300048828125,2025.0,1823.699951171875,1852.0999755859375,1942604,2025-04-14
2025-04-21,1878.3201904296875,1884.5999755859375,2014.0999755859375,1840.0,1987.0999755859375,995695,2025-04-21
2025-04-28,1804.0684814453125,1810.0999755859375,1912.0999755859375,1725.0,1875.0,760219,2025-04-28
2025-05-05,1800.580078125,1806.5999755859375,1996.0,1761.0,1902.4000244140625,3075492,2025-05-05
2025-05-12,2030.199951171875,2030.199951171875,2073.39990234375,1872.0,1874.9000244140625,1735208,2025-05-12
2025-05-19,1953.0,1953.0,2170.0,1941.4000244140625,2055.199951171875,5884411,2025-05-19
2025-05-26,1829.9000244140625,1829.9000244140625,1980.0,1818.0,1964.0,1433822,2025-05-26
2025-06-02,1880.5999755859375,1880.5999755859375,1937.9000244140625,1819.5999755859375,1831.0,1699311,2025-06-02
2025-06-09,1755.5,1755.5,1907.0999755859375,1752.0,1907.0999755859375,971795,2025-06-09
2025-06-16,1674.5999755859375,1674.5999755859375,1779.0,1637.4000244140625,1758.0,1709409,2025-06-16
2025-06-23,1878.699951171875,1878.699951171875,1883.5,1645.800048828125,1668.0,3130973,2025-06-23
2025-06-30,1855.0,1855.0,1909.9000244140625,1836.5999755859375,1887.0,1045096,2025-06-30
2025-07-07,1738.699951171875,1738.699951171875,1864.4000244140625,1733.5,1855.0,733402,2025-07-07
2025-07-14,1724.0999755859375,1724.0999755859375,1754.9000244140625,1711.0,1739.9000244140625,426861,2025-07-14
