Date,Adj Close_GOODLUCK.NS,Close_GOODLUCK.NS,High_GOODLUCK.NS,Low_GOODLUCK.NS,Open_GOODLUCK.NS,Volume_GOODLUCK.NS,Date
2021-08-02,285.5076904296875,292.3999938964844,332.6499938964844,273.20001220703125,296.1000061035156,4125368,2021-08-02
2021-08-09,284.81298828125,290.25,307.0,273.6000061035156,299.95001220703125,2081226,2021-08-09
2021-08-16,266.41424560546875,271.5,290.0,269.0,288.0,548025,2021-08-16
2021-08-23,275.589111328125,280.8500061035156,280.8500061035156,252.0,272.0,725896,2021-08-23
2021-08-30,295.8522644042969,301.5,325.0,286.1499938964844,288.54998779296875,1311107,2021-08-30
2021-09-06,300.3170471191406,306.04998779296875,315.8999938964844,293.0,306.0,874348,2021-09-06
2021-09-13,299.9736022949219,305.70001220703125,323.75,300.95001220703125,310.75,1037696,2021-09-13
2021-09-20,279.80853271484375,285.1499938964844,309.75,278.0,305.5,752785,2021-09-20
2021-09-27,303.8495788574219,309.6499938964844,321.0,290.5,290.79998779296875,796384,2021-09-27
2021-10-04,293.20281982421875,298.79998779296875,315.04998779296875,295.5,310.20001220703125,324113,2021-10-04
2021-10-11,299.4339294433594,305.1499938964844,315.0,298.0,305.0,370805,2021-10-11
2021-10-18,316.4588928222656,322.5,323.5,295.1499938964844,310.0,814916,2021-10-18
2021-10-25,281.03509521484375,286.3999938964844,337.95001220703125,281.1000061035156,332.3999938964844,1097685,2021-10-25
2021-11-01,293.5953674316406,299.20001220703125,301.6000061035156,281.1499938964844,286.3999938964844,345996,2021-11-01
2021-11-08,286.9227294921875,292.3999938964844,302.8999938964844,286.0,300.0,202227,2021-11-08
2021-11-15,276.815673828125,282.1000061035156,310.95001220703125,279.3999938964844,293.5,364142,2021-11-15
2021-11-22,268.96551513671875,274.1000061035156,288.3500061035156,261.29998779296875,282.20001220703125,296747,2021-11-22
2021-11-29,263.66668701171875,268.70001220703125,276.3999938964844,260.3999938964844,275.04998779296875,197923,2021-11-29
2021-12-06,267.0030212402344,272.1000061035156,276.70001220703125,264.0,264.0,108492,2021-12-06
2021-12-13,298.99237060546875,304.70001220703125,314.3999938964844,263.0,274.5,644582,2021-12-13
2021-12-20,315.5267028808594,321.54998779296875,323.0,290.20001220703125,294.5,587254,2021-12-20
2021-12-27,353.1092529296875,359.8500061035156,372.1499938964844,316.1000061035156,320.8999938964844,1304023,2021-12-27
2022-01-03,388.2876892089844,395.70001220703125,400.0,346.20001220703125,357.1499938964844,1085861,2022-01-03
2022-01-10,365.1297607421875,372.1000061035156,399.1000061035156,355.0,396.0,544126,2022-01-10
2022-01-17,345.3572692871094,351.95001220703125,387.3999938964844,345.0,376.70001220703125,329581,2022-01-17
2022-01-24,345.3572692871094,351.95001220703125,355.0,320.04998779296875,354.0,155392,2022-01-24
2022-01-31,341.9228210449219,348.45001220703125,357.8999938964844,336.0,357.8999938964844,151317,2022-01-31
2022-02-07,322.1011962890625,328.25,347.0,319.0,345.0,102536,2022-02-07
2022-02-14,322.7389831542969,328.8999938964844,335.0,296.3500061035156,314.1000061035156,98775,2022-02-14
2022-02-21,302.77020263671875,308.54998779296875,325.70001220703125,295.0,318.0,105992,2022-02-21
2022-02-28,288.8362121582031,294.3500061035156,309.0,288.0,300.04998779296875,47853,2022-02-28
2022-03-07,290.0627746582031,295.6000061035156,304.79998779296875,272.54998779296875,290.0,95173,2022-03-07
2022-03-14,295.0182189941406,300.6499938964844,310.29998779296875,291.1000061035156,310.29998779296875,52790,2022-03-14
2022-03-21,285.1564636230469,290.6000061035156,315.6499938964844,282.3999938964844,315.6499938964844,100397,2022-03-21
2022-03-28,286.088623046875,291.54998779296875,297.8999938964844,271.45001220703125,297.8999938964844,94522,2022-03-28
2022-04-04,300.1698303222656,305.8999938964844,310.0,291.6000061035156,292.0,135303,2022-04-04
2022-04-11,314.300048828125,320.29998779296875,329.0,301.0,305.8999938964844,97446,2022-04-11
2022-04-18,304.5364685058594,310.3500061035156,331.8500061035156,307.0,318.8999938964844,148837,2022-04-18
2022-04-25,291.1421813964844,296.70001220703125,307.8500061035156,285.29998779296875,305.0,125030,2022-04-25
2022-05-02,270.6336975097656,275.79998779296875,299.0,272.29998779296875,299.0,114407,2022-05-02
2022-05-09,249.38922119140625,254.14999389648438,274.95001220703125,236.85000610351562,266.0,263406,2022-05-09
2022-05-16,257.2884826660156,262.20001220703125,267.0,246.64999389648438,250.0,177050,2022-05-16
2022-05-23,289.0815124511719,294.6000061035156,297.70001220703125,256.95001220703125,270.0,218777,2022-05-23
2022-05-30,273.9209289550781,279.1499938964844,300.0,266.75,300.0,90013,2022-05-30
2022-06-06,290.30810546875,295.8500061035156,299.5,275.79998779296875,277.54998779296875,200676,2022-06-06
2022-06-13,280.2991638183594,285.6499938964844,299.0,280.0,288.6000061035156,303583,2022-06-13
2022-06-20,278.28759765625,283.6000061035156,288.95001220703125,271.25,288.0,142866,2022-06-20
2022-06-27,280.8388671875,286.20001220703125,293.0,274.04998779296875,285.1000061035156,199598,2022-06-27
2022-07-04,280.5935974121094,285.95001220703125,294.6000061035156,281.54998779296875,287.79998779296875,178837,2022-07-04
2022-07-11,279.31787109375,284.6499938964844,293.3999938964844,282.29998779296875,283.04998779296875,112982,2022-07-11
2022-07-18,303.2117919921875,309.0,309.0,278.1000061035156,284.04998779296875,269601,2022-07-18
2022-07-25,301.2002258300781,306.95001220703125,334.70001220703125,303.95001220703125,319.79998779296875,805726,2022-07-25
2022-08-01,344.9156799316406,351.5,362.45001220703125,307.0,310.0,1127441,2022-08-01
2022-08-08,348.00665283203125,354.6499938964844,363.95001220703125,336.0,358.8500061035156,517883,2022-08-08
2022-08-15,390.1030578613281,397.54998779296875,408.45001220703125,354.6499938964844,354.6499938964844,948273,2022-08-15
2022-08-22,412.3287658691406,420.20001220703125,445.45001220703125,391.29998779296875,398.0,931171,2022-08-22
2022-08-29,431.1200256347656,439.3500061035156,443.70001220703125,409.04998779296875,414.45001220703125,872705,2022-08-29
2022-09-05,479.447509765625,488.6000061035156,552.0,439.70001220703125,439.70001220703125,2269527,2022-09-05
2022-09-12,475.22802734375,484.29998779296875,504.95001220703125,452.0,495.04998779296875,663729,2022-09-12
2022-09-19,480.33062744140625,489.5,497.0,471.3999938964844,484.29998779296875,424138,2022-09-19
2022-09-26,465.75299072265625,472.6499938964844,489.5,458.0,489.5,416764,2022-09-26
2022-10-03,479.40087890625,486.5,494.0,468.0,474.75,310619,2022-10-03
2022-10-10,442.3495788574219,448.8999938964844,491.1499938964844,425.79998779296875,485.0,562730,2022-10-10
2022-10-17,452.3022155761719,459.0,466.0,426.6499938964844,451.95001220703125,423294,2022-10-17
2022-10-24,433.8258056640625,440.25,466.20001220703125,426.54998779296875,459.0,258314,2022-10-24
2022-10-31,421.2618408203125,427.5,454.04998779296875,422.79998779296875,452.79998779296875,316752,2022-10-31
2022-11-07,432.0027770996094,438.3999938964844,449.3500061035156,422.0,438.0,298491,2022-11-07
2022-11-14,457.57415771484375,464.3500061035156,490.04998779296875,441.0,441.0,717806,2022-11-14
2022-11-21,466.29498291015625,473.20001220703125,484.0,442.70001220703125,463.5,841636,2022-11-21
2022-11-28,482.4556579589844,489.6000061035156,519.0,463.95001220703125,474.0,1464502,2022-11-28
2022-12-05,496.5962829589844,503.95001220703125,519.0,473.04998779296875,491.3999938964844,2017812,2022-12-05
2022-12-12,489.6984558105469,496.95001220703125,523.9500122070312,489.54998779296875,503.45001220703125,1598127,2022-12-12
2022-12-19,358.2449951171875,363.54998779296875,520.7999877929688,362.6499938964844,500.8999938964844,3107771,2022-12-19
2022-12-26,378.3966064453125,384.0,401.70001220703125,361.0,362.8999938964844,917385,2022-12-26
2023-01-02,368.0498046875,373.5,393.3500061035156,367.79998779296875,381.0,440371,2023-01-02
2023-01-09,385.3930358886719,391.1000061035156,400.0,355.3500061035156,374.04998779296875,742629,2023-01-09
2023-01-16,482.9483642578125,490.1000061035156,507.0,388.79998779296875,396.95001220703125,3747324,2023-01-16
2023-01-23,437.91522216796875,444.3999938964844,491.45001220703125,430.0,490.0,480332,2023-01-23
2023-01-30,427.8147888183594,434.1499938964844,461.95001220703125,418.20001220703125,431.54998779296875,451236,2023-01-30
2023-02-06,447.818603515625,454.45001220703125,460.0,407.79998779296875,439.6499938964844,612815,2023-02-06
2023-02-13,428.8494873046875,435.20001220703125,454.8500061035156,428.1000061035156,453.0,283612,2023-02-13
2023-02-20,414.2161560058594,420.3500061035156,440.1000061035156,416.79998779296875,438.5,273848,2023-02-20
2023-02-27,415.98992919921875,422.1499938964844,431.0,411.70001220703125,420.3999938964844,254334,2023-02-27
2023-03-06,451.5138854980469,458.20001220703125,471.0,414.1000061035156,425.0,1095084,2023-03-06
2023-03-13,427.07574462890625,433.3999938964844,457.25,422.75,452.75,294849,2023-03-13
2023-03-20,409.092041015625,415.1499938964844,443.70001220703125,410.5,442.04998779296875,209527,2023-03-20
2023-03-27,419.044677734375,425.25,431.54998779296875,408.1000061035156,414.0,716292,2023-03-27
2023-04-03,415.1030578613281,421.25,430.3999938964844,414.79998779296875,428.95001220703125,183961,2023-04-03
2023-04-10,446.0448303222656,452.6499938964844,464.70001220703125,417.29998779296875,427.54998779296875,1005806,2023-04-10
2023-04-17,424.57562255859375,428.95001220703125,453.1000061035156,423.5,448.1000061035156,1050349,2023-04-17
2023-04-24,450.70635986328125,455.3500061035156,472.5,425.04998779296875,431.79998779296875,2530202,2023-04-24
2023-05-01,476.09478759765625,481.0,489.95001220703125,442.25,455.3500061035156,2884243,2023-05-01
2023-05-08,478.9652099609375,483.8999938964844,489.8500061035156,457.54998779296875,481.04998779296875,2104683,2023-05-08
2023-05-15,480.99432373046875,485.95001220703125,496.5,464.0,486.0,2275941,2023-05-15
2023-05-22,452.4880065917969,457.1499938964844,489.5,452.54998779296875,485.04998779296875,1388979,2023-05-22
2023-05-29,453.7747497558594,458.45001220703125,479.95001220703125,367.0,463.04998779296875,3819657,2023-05-29
2023-06-05,421.7051696777344,426.04998779296875,467.70001220703125,393.29998779296875,464.79998779296875,1472462,2023-06-05
2023-06-12,418.0923767089844,422.3999938964844,435.0,416.75,430.1499938964844,484396,2023-06-12
2023-06-19,412.697998046875,416.95001220703125,432.0,413.54998779296875,425.75,398903,2023-06-19
2023-06-26,419.47808837890625,423.79998779296875,428.79998779296875,397.6000061035156,415.3500061035156,331753,2023-06-26
2023-07-03,451.94366455078125,456.6000061035156,458.54998779296875,422.04998779296875,425.0,1223058,2023-07-03
2023-07-10,445.7573547363281,450.3500061035156,462.3999938964844,440.0,462.0,619706,2023-07-10
2023-07-17,473.8182678222656,478.70001220703125,493.79998779296875,450.0,450.0,2674264,2023-07-17
2023-07-24,491.8326416015625,496.8999938964844,507.0,463.8999938964844,479.75,2285156,2023-07-24
2023-07-31,482.2315673828125,487.20001220703125,514.7999877929688,484.54998779296875,499.6499938964844,1318296,2023-07-31
2023-08-07,512.9154052734375,518.2000122070312,523.5,475.0,493.54998779296875,1737191,2023-08-07
2023-08-14,554.0416870117188,559.75,576.0,503.20001220703125,521.0,2067722,2023-08-14
2023-08-21,568.443359375,574.2999877929688,605.0,560.0,567.9000244140625,1506345,2023-08-21
2023-08-28,572.0067138671875,577.9000244140625,586.4500122070312,560.5,574.2999877929688,389104,2023-08-28
2023-09-04,578.6878051757812,584.6500244140625,596.2999877929688,577.2000122070312,582.5499877929688,452796,2023-09-04
2023-09-11,576.609130859375,582.5499877929688,627.6500244140625,554.7000122070312,600.0499877929688,886668,2023-09-11
2023-09-18,580.073486328125,586.0499877929688,609.0,577.9000244140625,587.8499755859375,555060,2023-09-18
2023-09-25,606.0635375976562,609.7000122070312,619.9000244140625,578.5,589.7999877929688,992679,2023-09-25
2023-10-02,734.0952758789062,738.5,752.3499755859375,597.2000122070312,609.7000122070312,6277406,2023-10-02
2023-10-09,781.2125854492188,785.9000244140625,802.9500122070312,710.0499877929688,733.5,1404145,2023-10-09
2023-10-16,789.5625,794.2999877929688,809.9000244140625,775.0999755859375,792.0,820770,2023-10-16
2023-10-23,817.14697265625,822.0499877929688,827.4500122070312,737.0,794.2999877929688,1437233,2023-10-23
2023-10-30,869.6320190429688,874.8499755859375,900.0,830.0,840.0,1322974,2023-10-30
2023-11-06,870.67578125,875.9000244140625,913.7000122070312,803.1500244140625,888.0499877929688,835482,2023-11-06
2023-11-13,883.300048828125,888.5999755859375,930.9500122070312,884.4000244140625,892.0,640874,2023-11-13
2023-11-20,880.964111328125,886.25,915.0,873.6500244140625,888.5999755859375,511494,2023-11-20
2023-11-27,862.2761840820312,867.4500122070312,908.0,865.0,886.25,346632,2023-11-27
2023-12-04,853.8765258789062,859.0,887.8499755859375,855.0,875.0,391830,2023-12-04
2023-12-11,925.4471435546875,931.0,968.9500122070312,852.0,862.2000122070312,1061756,2023-12-11
2023-12-18,929.025634765625,934.5999755859375,968.0,904.0,930.0,549750,2023-12-18
2023-12-25,935.0396728515625,940.6500244140625,954.9000244140625,920.0499877929688,934.5999755859375,264652,2023-12-25
2024-01-01,1003.42919921875,1009.4500122070312,1030.0,944.7999877929688,949.9000244140625,712415,2024-01-01
2024-01-08,1093.09130859375,1099.6500244140625,1168.75,981.3499755859375,1016.0,1086574,2024-01-08
2024-01-15,1080.3675537109375,1086.8499755859375,1158.0,1059.800048828125,1125.0,1291255,2024-01-15
2024-01-22,1003.3795776367188,1009.4000244140625,1109.6500244140625,996.5,1086.8499755859375,599116,2024-01-22
2024-01-29,1048.061279296875,1054.3499755859375,1115.5,1014.7000122070312,1014.7000122070312,915456,2024-01-29
2024-02-05,1035.8348388671875,1042.050048828125,1100.0,1032.699951171875,1090.0,491416,2024-02-05
2024-02-12,972.9620361328125,978.7999877929688,1056.0,968.5999755859375,1056.0,339024,2024-02-12
2024-02-19,997.8389282226562,1000.7999877929688,1051.0,983.0499877929688,998.9500122070312,374916,2024-02-19
2024-02-26,976.9010620117188,979.7999877929688,1012.75,939.2999877929688,1012.75,398595,2024-02-26
2024-03-04,915.2340698242188,917.9500122070312,984.9000244140625,871.1500244140625,977.75,529575,2024-03-04
2024-03-11,835.1217651367188,837.5999755859375,917.9500122070312,774.5499877929688,917.9500122070312,842009,2024-03-11
2024-03-18,857.1066284179688,859.6500244140625,889.5999755859375,800.3499755859375,844.75,431519,2024-03-18
2024-03-25,872.2117309570312,874.7999877929688,890.0,830.0,859.6500244140625,341768,2024-03-25
2024-04-01,969.7722778320312,972.6500244140625,1011.6500244140625,888.0999755859375,888.0999755859375,554764,2024-04-01
2024-04-08,924.008056640625,926.75,989.0,922.0499877929688,987.0,184634,2024-04-08
2024-04-15,928.2390747070312,929.0,974.4000244140625,862.1500244140625,899.0,288025,2024-04-15
2024-04-22,900.0621337890625,900.7999877929688,962.4000244140625,894.5,939.9000244140625,452680,2024-04-22
2024-04-29,912.4520263671875,913.2000122070312,938.2000122070312,895.5499877929688,905.5,258213,2024-04-29
2024-05-06,889.5208129882812,890.25,925.0,853.2999877929688,917.0,295411,2024-05-06
2024-05-13,896.1153564453125,896.8499755859375,905.0,860.0499877929688,881.2000122070312,310803,2024-05-13
2024-05-20,892.8680419921875,893.5999755859375,949.0,891.0,896.8499755859375,195804,2024-05-20
2024-05-27,884.2750854492188,885.0,918.0,843.3499755859375,898.2999877929688,736433,2024-05-27
2024-06-03,870.9860229492188,871.7000122070312,948.0,720.0,938.0,695277,2024-06-03
2024-06-10,915.2496948242188,916.0,948.0,860.0499877929688,879.9500122070312,505837,2024-06-10
2024-06-17,911.3029174804688,912.0499877929688,947.9000244140625,910.0,916.0,337555,2024-06-17
2024-06-24,919.3963623046875,920.1500244140625,960.0,886.0,909.9500122070312,651751,2024-06-24
2024-07-01,978.148193359375,978.9500122070312,980.0999755859375,906.0999755859375,923.8499755859375,1058132,2024-07-01
2024-07-08,920.3955078125,921.1500244140625,995.9500122070312,901.0,994.0,568178,2024-07-08
2024-07-15,876.5814208984375,877.2999877929688,935.5,871.9500122070312,919.75,429376,2024-07-15
2024-07-22,937.6813354492188,938.4500122070312,950.0,838.3499755859375,890.0,539777,2024-07-22
2024-07-29,901.8606567382812,902.5999755859375,962.0,888.5499877929688,947.5,685245,2024-07-29
2024-08-05,926.640380859375,927.4000244140625,941.0,870.0,885.0,422446,2024-08-05
2024-08-12,899.9622802734375,900.7000122070312,940.0,883.0499877929688,927.4000244140625,250372,2024-08-12
2024-08-19,890.6698608398438,891.4000244140625,928.3499755859375,885.0499877929688,905.4000244140625,346800,2024-08-19
2024-08-26,1162.896728515625,1163.8499755859375,1179.0,895.0,904.75,3388420,2024-08-26
2024-09-02,1221.5487060546875,1222.550048828125,1259.0,1122.0,1175.0,1356131,2024-09-02
2024-09-09,1229.04248046875,1230.050048828125,1274.699951171875,1189.050048828125,1228.199951171875,620486,2024-09-09
2024-09-16,1216.6527099609375,1217.6500244140625,1330.0,1197.050048828125,1240.0,1230561,2024-09-16
2024-09-23,1185.5,1185.5,1250.0,1133.0999755859375,1223.1500244140625,661491,2024-09-23
2024-09-30,1116.5999755859375,1116.5999755859375,1192.0,1107.3499755859375,1189.949951171875,449767,2024-09-30
2024-10-07,1062.5999755859375,1062.5999755859375,1140.0999755859375,1033.0,1120.0999755859375,680449,2024-10-07
2024-10-14,1049.199951171875,1049.199951171875,1114.949951171875,1035.6500244140625,1079.199951171875,425026,2024-10-14
2024-10-21,929.1500244140625,929.1500244140625,1062.449951171875,899.8499755859375,1050.050048828125,571940,2024-10-21
2024-10-28,957.4000244140625,957.4000244140625,969.9000244140625,881.0999755859375,930.0499877929688,585477,2024-10-28
2024-11-04,968.9000244140625,968.9000244140625,1004.1500244140625,921.7999877929688,966.1500244140625,338177,2024-11-04
2024-11-11,938.5499877929688,938.5499877929688,1060.0,924.0499877929688,963.9500122070312,752611,2024-11-11
2024-11-18,944.0,944.0,974.0,918.0,950.0,388452,2024-11-18
2024-11-25,987.5999755859375,987.5999755859375,1000.0,944.0,954.0,353003,2024-11-25
2024-12-02,992.8499755859375,992.8499755859375,1034.6500244140625,968.25,987.5999755859375,610751,2024-12-02
2024-12-09,965.5999755859375,965.5999755859375,1004.9000244140625,953.2000122070312,1001.0,374106,2024-12-09
2024-12-16,929.75,929.75,987.25,926.5,968.5,391351,2024-12-16
2024-12-23,947.0499877929688,947.0499877929688,949.9000244140625,905.5999755859375,943.7000122070312,278678,2024-12-23
2024-12-30,990.7000122070312,990.7000122070312,999.0,909.2000122070312,951.0,342859,2024-12-30
2025-01-06,890.0499877929688,890.0499877929688,1009.9000244140625,882.7000122070312,1001.0999755859375,477827,2025-01-06
2025-01-13,862.9000244140625,862.9000244140625,898.0,837.5999755859375,890.0499877929688,367157,2025-01-13
2025-01-20,850.8499755859375,850.8499755859375,911.25,815.5,874.0,463391,2025-01-20
2025-01-27,859.5999755859375,859.5999755859375,869.0,783.5,841.0999755859375,450408,2025-01-27
2025-02-03,833.5999755859375,833.5999755859375,874.9000244140625,820.0,842.1500244140625,307136,2025-02-03
2025-02-10,702.7000122070312,702.7000122070312,824.0,687.9500122070312,810.0999755859375,709706,2025-02-10
2025-02-17,679.75,679.75,710.0,567.75,698.0499877929688,2264875,2025-02-17
2025-02-24,633.5999755859375,633.5999755859375,682.7000122070312,601.7000122070312,674.0499877929688,394155,2025-02-24
2025-03-03,717.6500244140625,717.6500244140625,729.0,588.8499755859375,638.0,900252,2025-03-03
2025-03-10,645.2999877929688,645.2999877929688,735.9500122070312,639.0499877929688,723.7999877929688,484639,2025-03-10
2025-03-17,730.0999755859375,730.0999755859375,749.9000244140625,621.0499877929688,648.5,828181,2025-03-17
2025-03-24,698.75,698.75,781.9500122070312,693.4500122070312,736.0,1034743,2025-03-24
2025-03-31,712.5999755859375,712.5999755859375,758.4000244140625,698.75,698.75,432062,2025-03-31
2025-04-07,722.75,722.75,732.0,592.2000122070312,592.2000122070312,623153,2025-04-07
2025-04-14,770.9000244140625,770.9000244140625,779.2000122070312,726.3499755859375,737.0999755859375,325792,2025-04-14
2025-04-21,763.75,763.75,815.8499755859375,748.2999877929688,770.9000244140625,439836,2025-04-21
2025-04-28,718.8499755859375,718.8499755859375,777.7000122070312,715.0499877929688,750.0,281732,2025-04-28
2025-05-05,689.75,689.75,746.9000244140625,685.7000122070312,722.4500122070312,413527,2025-05-05
2025-05-12,812.5999755859375,812.5999755859375,822.5499877929688,707.0,707.0,1008122,2025-05-12
2025-05-19,879.25,879.25,977.9000244140625,817.5499877929688,818.7999877929688,1448525,2025-05-19
2025-05-26,940.4500122070312,940.4500122070312,960.0,882.7999877929688,886.2999877929688,760399,2025-05-26
2025-06-02,970.4500122070312,970.4500122070312,996.7000122070312,930.5,944.0,591850,2025-06-02
2025-06-09,997.5,997.5,1015.0,928.0999755859375,965.1500244140625,529686,2025-06-09
2025-06-16,1087.9000244140625,1087.9000244140625,1139.0,1006.6500244140625,1015.5,1973829,2025-06-16
2025-06-23,1149.199951171875,1149.199951171875,1163.0,1066.8499755859375,1072.0999755859375,934778,2025-06-23
2025-06-30,1128.5999755859375,1128.5999755859375,1189.0,1100.199951171875,1157.25,930876,2025-06-30
2025-07-07,1110.9000244140625,1110.9000244140625,1184.4000244140625,1105.300048828125,1128.0,724872,2025-07-07
2025-07-14,1139.0,1139.0,1150.699951171875,1102.0,1102.0,232957,2025-07-14
