Date,Adj Close_NH.NS,Close_NH.NS,High_NH.NS,Low_NH.NS,Open_NH.NS,Volume_NH.NS,Date
2022-01-31,640.9583129882812,645.5,662.9000244140625,630.0,643.25,950696,2022-01-31
2022-02-07,642.2987060546875,646.8499755859375,679.0,637.5499877929688,659.0,936746,2022-02-07
2022-02-14,651.9801635742188,656.5999755859375,665.0,630.0,658.8499755859375,775758,2022-02-14
2022-02-21,649.7460327148438,654.3499755859375,660.0,600.0,659.9000244140625,803611,2022-02-21
2022-02-28,650.2921752929688,654.9000244140625,698.9000244140625,644.0499877929688,656.0,983761,2022-02-28
2022-03-07,697.4082641601562,702.3499755859375,725.0,632.0999755859375,639.0,1042071,2022-03-07
2022-03-14,681.5208129882812,686.3499755859375,720.9500122070312,676.0,702.8499755859375,792974,2022-03-14
2022-03-21,700.4368286132812,705.4000244140625,738.0,674.0,688.0,1317083,2022-03-21
2022-03-28,744.822265625,750.0999755859375,777.0,692.1500244140625,710.0,935642,2022-03-28
2022-04-04,734.694091796875,739.9000244140625,768.1500244140625,725.9000244140625,752.5,1173655,2022-04-04
2022-04-11,726.0056762695312,731.1500244140625,758.0,727.3499755859375,746.0,449204,2022-04-11
2022-04-18,701.2808227539062,706.25,744.9500122070312,696.1500244140625,736.0,625893,2022-04-18
2022-04-25,695.2238159179688,700.1500244140625,726.25,687.0999755859375,705.0,970836,2022-04-25
2022-05-02,690.0107421875,694.9000244140625,718.0,671.2999877929688,698.9500122070312,707352,2022-05-02
2022-05-09,671.5415649414062,676.2999877929688,695.7000122070312,650.2999877929688,691.0,626374,2022-05-09
2022-05-16,658.1861572265625,662.8499755859375,699.5499877929688,656.2000122070312,675.0,498927,2022-05-16
2022-05-23,649.8453369140625,654.4500122070312,680.0,611.0,675.0,750923,2022-05-23
2022-05-30,642.4973754882812,647.0499877929688,673.5,638.7000122070312,659.7999877929688,600389,2022-05-30
2022-06-06,633.75927734375,638.25,669.0,630.5999755859375,649.9500122070312,719928,2022-06-06
2022-06-13,630.1349487304688,634.5999755859375,643.2000122070312,625.0,630.0,536819,2022-06-13
2022-06-20,632.0216064453125,636.5,649.9500122070312,625.0,634.0,684942,2022-06-20
2022-06-27,634.3550415039062,638.8499755859375,647.9500122070312,628.4000244140625,637.0,353011,2022-06-27
2022-07-04,637.18505859375,641.7000122070312,652.5,635.0,638.0,323106,2022-07-04
2022-07-11,662.207763671875,666.9000244140625,686.4000244140625,628.0499877929688,641.4500122070312,943400,2022-07-11
2022-07-18,664.1439819335938,668.8499755859375,710.9000244140625,660.5999755859375,677.0,841605,2022-07-18
2022-07-25,654.3136596679688,658.9500122070312,669.0,588.4500122070312,660.0,995610,2022-07-25
2022-08-01,629.7378540039062,634.2000122070312,668.0,630.0,658.9000244140625,1438377,2022-08-01
2022-08-08,677.2015380859375,682.0,694.4500122070312,606.6500244140625,634.2000122070312,2814730,2022-08-08
2022-08-15,713.99072265625,719.0499877929688,734.9500122070312,682.0,682.0,1600401,2022-08-15
2022-08-22,681.47119140625,686.2999877929688,731.0,683.2999877929688,719.0,813463,2022-08-22
2022-08-29,709.6654052734375,713.7000122070312,729.0,675.0,675.0,803351,2022-08-29
2022-09-05,701.6111450195312,705.5999755859375,744.0,701.0999755859375,723.0,1344351,2022-09-05
2022-09-12,694.5015869140625,698.4500122070312,715.5999755859375,694.2000122070312,709.0,1537897,2022-09-12
2022-09-19,696.8383178710938,700.7999877929688,716.7999877929688,689.5499877929688,700.7000122070312,1551589,2022-09-19
2022-09-26,715.8800659179688,719.9500122070312,730.0,683.3499755859375,700.7999877929688,1377965,2022-09-26
2022-10-03,705.5885009765625,709.5999755859375,736.4500122070312,699.1500244140625,724.0,1363860,2022-10-03
2022-10-10,725.574951171875,729.7000122070312,749.0,691.0499877929688,709.0,2336028,2022-10-10
2022-10-17,722.0450439453125,726.1500244140625,739.9000244140625,715.0,732.7000122070312,659432,2022-10-17
2022-10-24,758.48779296875,762.7999877929688,798.0,699.2999877929688,730.0,2571831,2022-10-24
2022-10-31,734.5240478515625,738.7000122070312,795.0,732.5499877929688,768.0,1359023,2022-10-31
2022-11-07,735.6177978515625,739.7999877929688,820.0,731.0,742.4000244140625,2751138,2022-11-07
2022-11-14,748.2957153320312,752.5499877929688,769.7000122070312,740.4500122070312,743.0,711669,2022-11-14
2022-11-21,749.4889526367188,753.75,789.0,745.0,780.0,862659,2022-11-21
2022-11-28,753.317138671875,757.5999755859375,763.75,736.9000244140625,757.5499877929688,743081,2022-11-28
2022-12-05,752.770263671875,757.0499877929688,769.9500122070312,742.5499877929688,769.9500122070312,2013150,2022-12-05
2022-12-12,748.3952026367188,752.6500244140625,777.0,746.0,759.0,1814455,2022-12-12
2022-12-19,735.4189453125,739.5999755859375,771.4000244140625,732.5,755.9000244140625,1272236,2022-12-19
2022-12-26,756.1510620117188,760.4500122070312,777.9000244140625,734.4500122070312,743.2999877929688,774240,2022-12-26
2023-01-02,708.6710205078125,712.7000122070312,767.5999755859375,705.0999755859375,764.7000122070312,560422,2023-01-02
2023-01-09,733.6788330078125,737.8499755859375,751.8499755859375,708.0999755859375,712.7000122070312,460225,2023-01-09
2023-01-16,724.1828002929688,728.2999877929688,759.1500244140625,711.0,740.0,571978,2023-01-16
2023-01-23,717.7195434570312,721.7999877929688,739.75,717.0,730.5499877929688,207256,2023-01-23
2023-01-30,710.7590942382812,714.7999877929688,744.5999755859375,710.2000122070312,723.9000244140625,499342,2023-01-30
2023-02-06,715.0347900390625,719.0999755859375,739.0,711.8499755859375,712.4500122070312,809658,2023-02-06
2023-02-13,723.884521484375,728.0,737.3499755859375,711.25,721.3499755859375,506000,2023-02-13
2023-02-20,745.9093017578125,750.1500244140625,759.0,721.4000244140625,730.75,1655013,2023-02-20
2023-02-27,772.7069091796875,777.0999755859375,783.5,732.9500122070312,750.1500244140625,1037993,2023-02-27
2023-03-06,785.3848266601562,789.8499755859375,810.0,769.4000244140625,788.0,903296,2023-03-06
2023-03-13,802.7362060546875,807.2999877929688,816.2000122070312,772.0,789.5,958311,2023-03-13
2023-03-20,741.3353271484375,745.5499877929688,821.5999755859375,743.0,787.0,733790,2023-03-20
2023-03-27,769.773681640625,774.1500244140625,778.0,723.0999755859375,745.5499877929688,474089,2023-03-27
2023-04-03,754.6596069335938,758.9500122070312,786.0,752.2999877929688,779.9500122070312,502267,2023-04-03
2023-04-10,770.3702392578125,774.75,801.0,762.0,766.0,582698,2023-04-10
2023-04-17,766.4922485351562,770.8499755859375,776.0999755859375,746.2999877929688,774.0,1360228,2023-04-17
2023-04-24,757.5431518554688,761.8499755859375,777.4500122070312,751.0999755859375,774.7999877929688,805958,2023-04-24
2023-05-01,756.3499755859375,760.6500244140625,770.9500122070312,751.9000244140625,761.8499755859375,599231,2023-05-01
2023-05-08,756.6482543945312,760.9500122070312,776.4500122070312,752.0,762.1500244140625,1093058,2023-05-08
2023-05-15,768.779296875,773.1500244140625,779.75,748.9000244140625,762.6500244140625,733287,2023-05-15
2023-05-22,839.2785034179688,844.0499877929688,880.7999877929688,798.0499877929688,800.0,5941048,2023-05-22
2023-05-29,927.5267333984375,932.7999877929688,947.3499755859375,846.5999755859375,853.0,2139812,2023-05-29
2023-06-05,921.8092651367188,927.0499877929688,948.0,895.0,946.0,1283759,2023-06-05
2023-06-12,1029.347900390625,1035.199951171875,1064.3499755859375,927.9500122070312,927.9500122070312,2954520,2023-06-12
2023-06-19,972.1729125976562,977.7000122070312,1076.949951171875,968.0,1036.5999755859375,1904044,2023-06-19
2023-06-26,987.6350708007812,993.25,1048.0,980.0,981.5499877929688,2012856,2023-06-26
2023-07-03,1003.1965942382812,1008.9000244140625,1025.0,981.2000122070312,994.0,877061,2023-07-03
2023-07-10,1036.7789306640625,1040.0999755859375,1053.699951171875,996.0999755859375,1015.0,862256,2023-07-10
2023-07-17,1026.7611083984375,1030.050048828125,1061.9000244140625,1021.2999877929688,1047.800048828125,701177,2023-07-17
2023-07-24,1043.756591796875,1047.0999755859375,1068.5,1016.0,1035.25,816211,2023-07-24
2023-07-31,1020.8799438476562,1024.1500244140625,1060.0,1002.3499755859375,1055.0,1492513,2023-07-31
2023-08-07,982.7520751953125,985.9000244140625,1035.0,982.7999877929688,1033.699951171875,1182813,2023-08-07
2023-08-14,986.7891235351562,989.9500122070312,1008.0,973.4000244140625,989.8499755859375,566042,2023-08-14
2023-08-21,1034.3865966796875,1037.699951171875,1045.0,985.0499877929688,1000.0,1282399,2023-08-21
2023-08-28,1020.9796142578125,1024.25,1050.0,1015.0999755859375,1049.25,866960,2023-08-28
2023-09-04,1004.9310302734375,1008.1500244140625,1043.75,999.25,1029.949951171875,1049960,2023-09-04
2023-09-11,1107.7017822265625,1111.25,1121.0,1013.2000122070312,1013.2000122070312,3447596,2023-09-11
2023-09-18,1058.060791015625,1061.449951171875,1119.0,1051.300048828125,1119.0,1541362,2023-09-18
2023-09-25,1082.0340576171875,1085.5,1103.0,1057.449951171875,1066.9000244140625,1353965,2023-09-25
2023-10-02,1088.762451171875,1092.25,1132.800048828125,1079.1500244140625,1085.5,935924,2023-10-02
2023-10-09,1080.4888916015625,1083.949951171875,1099.800048828125,1044.0,1080.0,1226474,2023-10-09
2023-10-16,1050.1861572265625,1053.550048828125,1105.4000244140625,1046.0,1089.699951171875,818637,2023-10-16
2023-10-23,1014.8492431640625,1018.0999755859375,1056.9000244140625,979.9500122070312,1056.9000244140625,968578,2023-10-23
2023-10-30,1031.09716796875,1034.4000244140625,1041.800048828125,989.0,1010.0999755859375,814906,2023-10-30
2023-11-06,1068.926025390625,1072.3499755859375,1096.5999755859375,1026.5,1050.0,1207698,2023-11-06
2023-11-13,1221.9857177734375,1225.9000244140625,1243.550048828125,1076.0,1089.0999755859375,3925076,2023-11-13
2023-11-20,1234.34619140625,1238.300048828125,1314.0999755859375,1206.0,1220.050048828125,3752110,2023-11-20
2023-11-27,1221.3876953125,1225.300048828125,1284.050048828125,1211.0,1238.300048828125,1533844,2023-11-27
2023-12-04,1168.7562255859375,1172.5,1247.949951171875,1167.0,1244.8499755859375,1652644,2023-12-04
2023-12-11,1189.0911865234375,1192.9000244140625,1204.0,1152.300048828125,1184.0,2139230,2023-12-11
2023-12-18,1171.7467041015625,1175.5,1202.0,1152.199951171875,1192.9000244140625,1061622,2023-12-18
2023-12-25,1198.1121826171875,1201.949951171875,1213.4000244140625,1167.5,1175.5,885309,2023-12-25
2024-01-01,1213.5626220703125,1217.449951171875,1224.9000244140625,1147.050048828125,1205.0,1844494,2024-01-01
2024-01-08,1276.0126953125,1280.0999755859375,1299.199951171875,1221.4000244140625,1251.8499755859375,2360574,2024-01-08
2024-01-15,1250.1456298828125,1254.1500244140625,1313.949951171875,1208.050048828125,1297.449951171875,1149115,2024-01-15
2024-01-22,1257.67138671875,1261.699951171875,1270.0,1220.5,1254.1500244140625,730289,2024-01-22
2024-01-29,1337.814697265625,1342.0999755859375,1380.0,1230.9000244140625,1268.0,2631197,2024-01-29
2024-02-05,1370.4600830078125,1374.8499755859375,1404.949951171875,1323.5999755859375,1344.800048828125,1545023,2024-02-05
2024-02-12,1360.7412109375,1365.0999755859375,1444.9000244140625,1332.0,1385.0,2981990,2024-02-12
2024-02-19,1378.9329833984375,1383.3499755859375,1394.9000244140625,1333.949951171875,1386.0,1909252,2024-02-19
2024-02-26,1292.111083984375,1296.25,1410.4000244140625,1290.5,1394.800048828125,2538147,2024-02-26
2024-03-04,1175.983154296875,1179.75,1327.949951171875,1176.0,1323.0,2112376,2024-03-04
2024-03-11,1238.3333740234375,1242.300048828125,1287.0,1175.0,1190.050048828125,3382389,2024-03-11
2024-03-18,1228.564697265625,1232.5,1269.0,1188.3499755859375,1253.1500244140625,1053496,2024-03-18
2024-03-25,1279.700927734375,1283.800048828125,1294.0,1216.800048828125,1232.5,680294,2024-03-25
2024-04-01,1282.14306640625,1286.25,1319.9000244140625,1276.5,1292.5,1354738,2024-04-01
2024-04-08,1284.2862548828125,1288.4000244140625,1375.0,1280.050048828125,1287.0,1663551,2024-04-08
2024-04-15,1238.48291015625,1242.449951171875,1299.9000244140625,1211.3499755859375,1279.949951171875,1124575,2024-04-15
2024-04-22,1271.4273681640625,1275.5,1288.0,1242.199951171875,1244.300048828125,997706,2024-04-22
2024-04-29,1245.610107421875,1249.5999755859375,1298.300048828125,1236.0999755859375,1281.0,942195,2024-04-29
2024-05-06,1258.1697998046875,1262.199951171875,1302.0,1230.0,1257.5999755859375,1610601,2024-05-06
2024-05-13,1288.173828125,1292.300048828125,1310.0,1241.300048828125,1265.0,734365,2024-05-13
2024-05-20,1248.75,1252.75,1311.0,1241.0,1293.0999755859375,1158932,2024-05-20
2024-05-27,1185.4527587890625,1189.25,1270.75,1121.0,1250.0,2625395,2024-05-27
2024-06-03,1259.615234375,1263.6500244140625,1313.0,1080.0,1220.0,3265690,2024-06-03
2024-06-10,1233.349365234375,1237.300048828125,1319.800048828125,1224.0999755859375,1283.8499755859375,2475808,2024-06-10
2024-06-17,1196.467529296875,1200.300048828125,1259.0,1197.0,1237.300048828125,1854015,2024-06-17
2024-06-24,1200.9033203125,1204.75,1235.550048828125,1181.1500244140625,1200.300048828125,2690526,2024-06-24
2024-07-01,1245.659912109375,1249.6500244140625,1255.0999755859375,1202.4000244140625,1214.4000244140625,2649940,2024-07-01
2024-07-08,1211.7685546875,1215.6500244140625,1257.949951171875,1213.0,1256.3499755859375,2107497,2024-07-08
2024-07-15,1238.48291015625,1242.449951171875,1269.5,1204.5,1210.300048828125,2721373,2024-07-15
2024-07-22,1242.7691650390625,1246.75,1270.5999755859375,1223.0,1240.0,1258150,2024-07-22
2024-07-29,1226.8701171875,1230.800048828125,1294.5,1227.199951171875,1251.800048828125,1082997,2024-07-29
2024-08-05,1231.9000244140625,1231.9000244140625,1254.0,1206.75,1223.0,1260565,2024-08-05
2024-08-12,1183.4000244140625,1183.4000244140625,1227.800048828125,1176.0,1208.0999755859375,935696,2024-08-12
2024-08-19,1264.4000244140625,1264.4000244140625,1280.050048828125,1171.0,1197.75,2163103,2024-08-19
2024-08-26,1268.949951171875,1268.949951171875,1311.0,1260.050048828125,1274.800048828125,1779440,2024-08-26
2024-09-02,1345.800048828125,1345.800048828125,1351.5,1252.050048828125,1279.0,1960177,2024-09-02
2024-09-09,1307.199951171875,1307.199951171875,1392.949951171875,1304.0,1357.9000244140625,3133868,2024-09-09
2024-09-16,1244.9000244140625,1244.9000244140625,1317.0999755859375,1230.0999755859375,1314.1500244140625,1282202,2024-09-16
2024-09-23,1204.25,1204.25,1270.0,1201.449951171875,1262.550048828125,2032952,2024-09-23
2024-09-30,1218.699951171875,1218.699951171875,1257.0,1200.800048828125,1225.0,1874952,2024-09-30
2024-10-07,1221.199951171875,1221.199951171875,1244.0,1189.300048828125,1228.800048828125,968524,2024-10-07
2024-10-14,1276.9000244140625,1276.9000244140625,1297.5,1230.199951171875,1237.199951171875,1332581,2024-10-14
2024-10-21,1236.699951171875,1236.699951171875,1289.8499755859375,1220.0,1265.0,1100110,2024-10-21
2024-10-28,1248.199951171875,1248.199951171875,1284.550048828125,1213.4000244140625,1244.8499755859375,1107094,2024-10-28
2024-11-04,1290.949951171875,1290.949951171875,1298.0,1185.0,1227.0,1499630,2024-11-04
2024-11-11,1276.449951171875,1276.449951171875,1319.699951171875,1249.699951171875,1300.0,1660896,2024-11-11
2024-11-18,1272.199951171875,1272.199951171875,1298.0,1247.25,1276.449951171875,1066566,2024-11-18
2024-11-25,1266.699951171875,1266.699951171875,1295.0,1238.0999755859375,1295.0,1051234,2024-11-25
2024-12-02,1339.800048828125,1339.800048828125,1344.949951171875,1248.0,1270.0,2587999,2024-12-02
2024-12-09,1287.5999755859375,1287.5999755859375,1347.1500244140625,1271.0,1344.0,1519767,2024-12-09
2024-12-16,1288.0999755859375,1288.0999755859375,1313.050048828125,1262.199951171875,1295.550048828125,1273345,2024-12-16
2024-12-23,1297.5,1297.5,1319.800048828125,1268.8499755859375,1300.0,962548,2024-12-23
2024-12-30,1310.4000244140625,1310.4000244140625,1320.449951171875,1263.0,1307.0,865000,2024-12-30
2025-01-06,1312.1500244140625,1312.1500244140625,1398.0,1301.4000244140625,1315.0,2854459,2025-01-06
2025-01-13,1299.6500244140625,1299.6500244140625,1324.0,1256.550048828125,1297.050048828125,926577,2025-01-13
2025-01-20,1305.3499755859375,1305.3499755859375,1345.0,1292.6500244140625,1309.9000244140625,896060,2025-01-20
2025-01-27,1352.199951171875,1352.199951171875,1401.8499755859375,1260.0,1306.0,1488063,2025-01-27
2025-02-03,1405.0,1405.0,1409.949951171875,1331.050048828125,1355.4000244140625,1608058,2025-02-03
2025-02-10,1328.25,1328.25,1417.5,1300.949951171875,1415.699951171875,1390557,2025-02-10
2025-02-17,1396.800048828125,1396.800048828125,1430.0,1304.75,1335.0,1858332,2025-02-17
2025-02-24,1444.5,1444.5,1514.699951171875,1372.0,1396.0,7094720,2025-02-24
2025-03-03,1566.199951171875,1566.199951171875,1692.5,1450.0,1450.0,30286894,2025-03-03
2025-03-10,1542.1500244140625,1542.1500244140625,1628.9000244140625,1533.0,1575.0999755859375,3841136,2025-03-10
2025-03-17,1663.800048828125,1663.800048828125,1719.0,1521.0,1521.0,2824922,2025-03-17
2025-03-24,1692.050048828125,1692.050048828125,1724.3499755859375,1624.4000244140625,1665.0,3131153,2025-03-24
2025-03-31,1677.449951171875,1677.449951171875,1715.0,1638.0,1692.050048828125,1610299,2025-03-31
2025-04-07,1699.949951171875,1699.949951171875,1758.0,1451.050048828125,1480.0,3858440,2025-04-07
2025-04-14,1854.4000244140625,1854.4000244140625,1861.0,1699.949951171875,1699.949951171875,3634521,2025-04-14
2025-04-21,1788.0,1788.0,1871.5999755859375,1750.0,1862.5999755859375,1988464,2025-04-21
2025-04-28,1759.199951171875,1759.199951171875,1834.199951171875,1728.0999755859375,1780.0,1192945,2025-04-28
2025-05-05,1779.0999755859375,1779.0999755859375,1858.0,1740.0,1770.0,2743650,2025-05-05
2025-05-12,1774.5999755859375,1774.5999755859375,1835.300048828125,1753.0,1829.0,1179435,2025-05-12
2025-05-19,1724.4000244140625,1724.4000244140625,1774.300048828125,1702.0,1771.300048828125,1249123,2025-05-19
2025-05-26,1743.9000244140625,1743.9000244140625,1869.9000244140625,1711.0,1740.0,4677302,2025-05-26
2025-06-02,1750.699951171875,1750.699951171875,1800.0,1722.300048828125,1745.0,1177871,2025-06-02
2025-06-09,1913.0,1913.0,1931.0,1752.9000244140625,1767.0,2688539,2025-06-09
2025-06-16,1903.4000244140625,1903.4000244140625,1957.0,1856.699951171875,1924.0,2243693,2025-06-16
2025-06-23,2263.199951171875,2263.199951171875,2370.199951171875,1902.0999755859375,1904.9000244140625,5018555,2025-06-23
2025-06-30,2011.4000244140625,2011.4000244140625,2225.0,1973.4000244140625,2225.0,5512985,2025-06-30
2025-07-07,2007.0,2007.0,2028.0,1956.9000244140625,2012.5999755859375,1427914,2025-07-07
2025-07-14,1984.5,1984.5,2045.0,1972.5,2020.5,722205,2025-07-14
