Date,Adj Close_INDRAMEDCO.NS,Close_INDRAMEDCO.NS,High_INDRAMEDCO.NS,Low_INDRAMEDCO.NS,Open_INDRAMEDCO.NS,Volume_INDRAMEDCO.NS,Date
2021-02-22,49.90595245361328,53.150001525878906,55.349998474121094,52.25,53.29999923706055,607340,2021-02-22
2021-03-01,51.83082962036133,55.20000076293945,57.79999923706055,53.099998474121094,53.54999923706055,1316358,2021-03-01
2021-03-08,50.37543487548828,53.650001525878906,56.599998474121094,53.25,56.099998474121094,518102,2021-03-08
2021-03-15,51.59608840942383,54.95000076293945,59.099998474121094,52.75,53.75,3063146,2021-03-15
2021-03-22,50.657127380371094,53.95000076293945,57.5,52.79999923706055,55.150001525878906,710203,2021-03-22
2021-03-29,52.582000732421875,56.0,56.349998474121094,53.599998474121094,53.95000076293945,356257,2021-03-29
2021-04-05,54.929412841796875,58.5,61.79999923706055,56.150001525878906,57.70000076293945,3435923,2021-04-05
2021-04-12,52.01862335205078,55.400001525878906,58.849998474121094,54.54999923706055,58.849998474121094,894289,2021-04-12
2021-04-19,54.60077667236328,58.150001525878906,61.5,54.0,55.25,2906931,2021-04-19
2021-04-26,62.675865173339844,66.75,73.69999694824219,58.400001525878906,58.79999923706055,14382009,2021-04-26
2021-05-03,83.09834289550781,88.5,95.75,65.5,65.75,32083213,2021-05-03
2021-05-10,74.60071563720703,79.44999694824219,91.5,78.75,91.0,4651181,2021-05-10
2021-05-17,82.86360168457031,88.25,95.19999694824219,75.0999984741211,80.05000305175781,17973661,2021-05-17
2021-05-24,81.50211334228516,86.80000305175781,92.75,86.0,89.0,4616712,2021-05-24
2021-05-31,85.91523742675781,91.5,96.0,84.05000305175781,87.1500015258789,8074855,2021-05-31
2021-06-07,88.16874694824219,93.9000015258789,102.5,92.19999694824219,92.19999694824219,17443110,2021-06-07
2021-06-14,82.25328063964844,87.5999984741211,95.94999694824219,84.5,95.9000015258789,3284418,2021-06-14
2021-06-21,79.85891723632812,85.05000305175781,89.0999984741211,84.05000305175781,85.0,2847471,2021-06-21
2021-06-28,81.54905700683594,86.8499984741211,94.19999694824219,83.69999694824219,85.6500015258789,3854334,2021-06-28
2021-07-05,78.63826751708984,83.75,87.75,81.80000305175781,87.4000015258789,3436156,2021-07-05
2021-07-12,79.34248352050781,84.5,88.30000305175781,82.5,84.0,3687254,2021-07-12
2021-07-19,77.4176025390625,82.44999694824219,85.8499984741211,80.69999694824219,83.80000305175781,1688700,2021-07-19
2021-07-26,77.65234375,82.69999694824219,86.30000305175781,80.0,82.55000305175781,2007531,2021-07-26
2021-08-02,76.66643524169922,81.6500015258789,86.3499984741211,81.4000015258789,83.5,2464303,2021-08-02
2021-08-09,73.00447845458984,77.75,84.30000305175781,72.80000305175781,82.05000305175781,2939048,2021-08-09
2021-08-16,73.00447845458984,77.75,85.80000305175781,76.55000305175781,78.25,4514160,2021-08-16
2021-08-23,69.71810150146484,74.25,79.4000015258789,72.05000305175781,78.30000305175781,1051457,2021-08-23
2021-08-30,75.49272918701172,80.4000015258789,86.19999694824219,74.05000305175781,74.80000305175781,3616356,2021-08-30
2021-09-06,76.9481201171875,81.94999694824219,83.6500015258789,78.55000305175781,80.4000015258789,1270515,2021-09-06
2021-09-13,73.94344329833984,78.75,82.44999694824219,77.55000305175781,82.25,1440953,2021-09-13
2021-09-20,77.65234375,82.69999694824219,84.55000305175781,76.4000015258789,78.5999984741211,2187310,2021-09-20
2021-09-27,74.08428192138672,78.9000015258789,84.4000015258789,78.4000015258789,83.9000015258789,846528,2021-09-27
2021-10-04,74.88240814208984,79.75,82.19999694824219,78.8499984741211,79.05000305175781,1072720,2021-10-04
2021-10-11,75.16409301757812,80.05000305175781,81.75,79.55000305175781,80.69999694824219,770935,2021-10-11
2021-10-18,70.42232513427734,75.0,81.5,74.19999694824219,81.0,878106,2021-10-18
2021-10-25,68.16880798339844,72.5999984741211,76.44999694824219,71.30000305175781,75.6500015258789,530962,2021-10-25
2021-11-01,69.95284271240234,74.5,74.9000015258789,71.5,73.0,467762,2021-11-01
2021-11-08,70.84485626220703,75.44999694824219,80.80000305175781,74.30000305175781,74.30000305175781,1430297,2021-11-08
2021-11-15,74.08428192138672,78.9000015258789,83.0,75.4000015258789,76.0,2917186,2021-11-15
2021-11-22,72.06550598144531,76.75,79.80000305175781,71.94999694824219,79.30000305175781,1359330,2021-11-22
2021-11-29,78.16878509521484,83.25,87.5,66.80000305175781,77.30000305175781,4511522,2021-11-29
2021-12-06,72.58194732666016,77.30000305175781,84.05000305175781,76.0999984741211,83.80000305175781,1596332,2021-12-06
2021-12-13,70.42232513427734,75.0,82.4000015258789,68.69999694824219,77.80000305175781,1765754,2021-12-13
2021-12-20,69.15473175048828,73.6500015258789,76.9000015258789,72.30000305175781,76.0,802341,2021-12-20
2021-12-27,71.50213623046875,76.1500015258789,77.5,73.0,74.25,832547,2021-12-27
2022-01-03,74.5068130493164,79.3499984741211,82.5999984741211,77.1500015258789,78.5,1783470,2022-01-03
2022-01-10,75.07019805908203,79.94999694824219,82.0,77.5,80.0,1467680,2022-01-10
2022-01-17,72.20635986328125,76.9000015258789,84.75,75.5,79.9000015258789,1936441,2022-01-17
2022-01-24,71.03265380859375,75.6500015258789,77.6500015258789,73.0999984741211,77.19999694824219,779235,2022-01-24
2022-01-31,71.78382110595703,76.44999694824219,79.5,75.4000015258789,76.0,696423,2022-01-31
2022-02-07,70.32843017578125,74.9000015258789,78.55000305175781,74.4000015258789,76.5999984741211,540208,2022-02-07
2022-02-14,66.00920104980469,70.30000305175781,75.1500015258789,69.80000305175781,74.0,729508,2022-02-14
2022-02-21,60.4223518371582,64.3499984741211,70.5999984741211,61.0,70.30000305175781,710210,2022-02-21
2022-02-28,59.905921936035156,63.79999923706055,66.75,60.20000076293945,64.0,415830,2022-02-28
2022-03-07,60.61014938354492,64.55000305175781,70.5,56.79999923706055,62.0,882572,2022-03-07
2022-03-14,59.389495849609375,63.25,67.0,60.599998474121094,64.1500015258789,890812,2022-03-14
2022-03-21,57.981048583984375,61.75,64.30000305175781,61.099998474121094,64.30000305175781,711790,2022-03-21
2022-03-28,58.77916717529297,62.599998474121094,63.0,58.0,61.54999923706055,1382829,2022-03-28
2022-04-04,62.581974029541016,66.6500015258789,68.44999694824219,63.0,64.0,1076831,2022-04-04
2022-04-11,63.09839630126953,67.19999694824219,71.19999694824219,66.0,66.6500015258789,561880,2022-04-11
2022-04-18,64.74158477783203,68.94999694824219,72.5,65.80000305175781,66.9000015258789,1393802,2022-04-18
2022-04-25,61.5960578918457,65.5999984741211,69.0,65.1500015258789,67.94999694824219,577872,2022-04-25
2022-05-02,58.30968475341797,62.099998474121094,66.3499984741211,61.04999923706055,65.80000305175781,364312,2022-05-02
2022-05-09,54.74161911010742,58.29999923706055,62.650001525878906,55.04999923706055,62.0,531212,2022-05-09
2022-05-16,54.83551788330078,58.400001525878906,61.95000076293945,57.25,60.099998474121094,483312,2022-05-16
2022-05-23,55.72753143310547,59.349998474121094,61.400001525878906,56.20000076293945,59.54999923706055,431183,2022-05-23
2022-05-30,56.15006637573242,59.79999923706055,61.70000076293945,59.099998474121094,59.099998474121094,505030,2022-05-30
2022-06-06,56.05617141723633,59.70000076293945,60.75,57.25,59.400001525878906,299563,2022-06-06
2022-06-13,50.187644958496094,53.45000076293945,59.20000076293945,52.099998474121094,59.0,437978,2022-06-13
2022-06-20,51.45524597167969,54.79999923706055,55.54999923706055,52.04999923706055,55.400001525878906,257626,2022-06-20
2022-06-27,51.736934661865234,55.099998474121094,56.75,54.599998474121094,55.54999923706055,159698,2022-06-27
2022-07-04,53.42707443237305,56.900001525878906,57.5,55.04999923706055,55.75,227547,2022-07-04
2022-07-11,51.59608840942383,54.95000076293945,58.54999923706055,54.70000076293945,57.25,531171,2022-07-11
2022-07-18,53.56791687011719,57.04999923706055,57.45000076293945,55.400001525878906,55.599998474121094,489517,2022-07-18
2022-07-25,55.21110534667969,58.79999923706055,62.95000076293945,57.099998474121094,57.20000076293945,906963,2022-07-25
2022-08-01,58.87306213378906,62.70000076293945,64.4000015258789,58.79999923706055,59.0,1080394,2022-08-01
2022-08-08,60.797943115234375,64.75,67.5,61.95000076293945,63.0,1002502,2022-08-08
2022-08-15,63.84957504272461,68.0,69.0999984741211,64.30000305175781,64.75,949824,2022-08-15
2022-08-22,65.21106719970703,69.44999694824219,70.94999694824219,68.1500015258789,69.0,1069345,2022-08-22
2022-08-29,68.16880798339844,72.5999984741211,73.80000305175781,67.5,67.5,975788,2022-08-29
2022-09-05,68.30964660644531,72.75,74.5999984741211,71.30000305175781,73.94999694824219,950323,2022-09-05
2022-09-12,64.08431243896484,68.25,74.5,68.0,73.25,779779,2022-09-12
2022-09-19,63.86213684082031,65.69999694824219,69.19999694824219,64.0,66.0,717414,2022-09-19
2022-09-26,61.52927780151367,63.29999923706055,65.69999694824219,62.04999923706055,65.69999694824219,447117,2022-09-26
2022-10-03,60.557247161865234,62.29999923706055,64.25,60.45000076293945,63.599998474121094,619431,2022-10-03
2022-10-10,60.897457122802734,62.650001525878906,63.95000076293945,61.5,61.5,440313,2022-10-10
2022-10-17,61.38347625732422,63.150001525878906,65.30000305175781,61.70000076293945,62.849998474121094,453348,2022-10-17
2022-10-24,65.7575912475586,67.6500015258789,69.4000015258789,63.0,64.9000015258789,674867,2022-10-24
2022-10-31,70.86073303222656,72.9000015258789,73.5999984741211,66.94999694824219,68.25,2142394,2022-10-31
2022-11-07,83.15686798095703,85.55000305175781,87.5999984741211,80.0,80.0,6627849,2022-11-07
2022-11-14,86.26734924316406,88.75,93.30000305175781,84.44999694824219,85.5,5382598,2022-11-14
2022-11-21,82.816650390625,85.19999694824219,89.9000015258789,83.4000015258789,89.0,1680020,2022-11-21
2022-11-28,83.20545959472656,85.5999984741211,87.94999694824219,82.0999984741211,85.4000015258789,1522231,2022-11-28
2022-12-05,80.62959289550781,82.94999694824219,87.0,79.5,85.75,859206,2022-12-05
2022-12-12,81.35861206054688,83.69999694824219,86.94999694824219,79.5,80.55000305175781,524436,2022-12-12
2022-12-19,76.06107330322266,78.25,85.5999984741211,77.5999984741211,83.9000015258789,668563,2022-12-19
2022-12-26,80.77539825439453,83.0999984741211,84.6500015258789,77.0,78.0,521785,2022-12-26
2023-01-02,80.19218444824219,82.5,85.25,80.69999694824219,84.0,404428,2023-01-02
2023-01-09,80.38658905029297,82.69999694824219,84.0,81.5,83.69999694824219,351685,2023-01-09
2023-01-16,89.32923889160156,91.9000015258789,92.4000015258789,82.75,83.5,1507549,2023-01-16
2023-01-23,82.71945190429688,85.0999984741211,94.30000305175781,83.0,92.5,705137,2023-01-23
2023-01-30,80.09498596191406,82.4000015258789,87.94999694824219,80.30000305175781,85.0,607190,2023-01-30
2023-02-06,81.79602813720703,84.1500015258789,85.80000305175781,81.6500015258789,82.80000305175781,404421,2023-02-06
2023-02-13,80.48379516601562,82.80000305175781,84.75,81.0999984741211,82.5999984741211,214226,2023-02-13
2023-02-20,77.85932159423828,80.0999984741211,84.0,79.5999984741211,83.3499984741211,212398,2023-02-20
2023-02-27,78.9771499633789,81.25,83.30000305175781,77.05000305175781,80.69999694824219,203060,2023-02-27
2023-03-06,79.6575698852539,81.94999694824219,84.8499984741211,80.3499984741211,81.30000305175781,175013,2023-03-06
2023-03-13,77.6649169921875,79.9000015258789,82.30000305175781,78.6500015258789,80.5999984741211,134346,2023-03-13
2023-03-20,75.96387481689453,78.1500015258789,81.5,77.3499984741211,81.5,124539,2023-03-20
2023-03-27,74.89463806152344,77.05000305175781,79.8499984741211,76.0999984741211,79.8499984741211,189870,2023-03-27
2023-04-03,78.24813079833984,80.5,81.0,77.5,78.30000305175781,157824,2023-04-03
2023-04-10,80.77539825439453,83.0999984741211,83.3499984741211,80.5,80.5,239255,2023-04-10
2023-04-17,82.03903198242188,84.4000015258789,88.0,80.5,83.0999984741211,381150,2023-04-17
2023-04-24,81.79602813720703,84.1500015258789,86.9000015258789,83.55000305175781,84.80000305175781,230200,2023-04-24
2023-05-01,81.79602813720703,84.1500015258789,86.80000305175781,84.0,84.1500015258789,330960,2023-05-01
2023-05-08,83.01106262207031,85.4000015258789,86.5,82.0,85.44999694824219,304316,2023-05-08
2023-05-15,79.90057373046875,82.19999694824219,86.30000305175781,81.9000015258789,85.80000305175781,286358,2023-05-15
2023-05-22,85.44113159179688,87.9000015258789,92.25,82.19999694824219,82.19999694824219,693428,2023-05-22
2023-05-29,89.18343353271484,91.75,92.94999694824219,85.5999984741211,88.5,605268,2023-05-29
2023-06-05,85.73273468017578,88.19999694824219,93.75,87.1500015258789,91.25,544432,2023-06-05
2023-06-12,88.2114028930664,90.75,92.5,87.8499984741211,89.0,542131,2023-06-12
2023-06-19,89.47504425048828,92.05000305175781,96.0,90.6500015258789,91.69999694824219,651659,2023-06-19
2023-06-26,88.79461669921875,91.3499984741211,94.5,90.0999984741211,91.0,307703,2023-06-26
2023-07-03,97.54285430908203,100.3499984741211,100.3499984741211,88.6500015258789,92.44999694824219,1057196,2023-07-03
2023-07-10,102.74319458007812,105.69999694824219,116.0999984741211,104.19999694824219,105.3499984741211,1715640,2023-07-10
2023-07-17,106.48550415039062,109.55000305175781,110.25,104.0,106.0,674420,2023-07-17
2023-07-24,117.46939849853516,120.8499984741211,120.94999694824219,109.25,113.30000305175781,1068618,2023-07-24
2023-07-31,130.2515411376953,134.0,135.9499969482422,120.30000305175781,126.80000305175781,1643357,2023-07-31
2023-08-07,150.12948608398438,154.4499969482422,161.0,140.35000610351562,140.6999969482422,1934387,2023-08-07
2023-08-14,148.8172607421875,153.10000610351562,159.9499969482422,146.75,146.75,711169,2023-08-14
2023-08-21,162.57142639160156,167.25,176.25,153.14999389648438,153.89999389648438,1151632,2023-08-21
2023-08-28,173.9441375732422,178.9499969482422,186.0,169.35000610351562,170.39999389648438,813004,2023-08-28
2023-09-04,160.82177734375,165.4499969482422,183.0,162.60000610351562,179.8000030517578,690693,2023-09-04
2023-09-11,156.98226928710938,161.5,170.5,152.0,165.0,631537,2023-09-11
2023-09-18,159.57620239257812,161.10000610351562,168.39999389648438,156.5,162.39999389648438,361822,2023-09-18
2023-09-25,166.26235961914062,167.85000610351562,172.0,161.10000610351562,161.10000610351562,489234,2023-09-25
2023-10-02,175.22674560546875,176.89999389648438,179.8000030517578,167.0,167.85000610351562,458690,2023-10-02
2023-10-09,172.255126953125,173.89999389648438,180.0,170.1999969482422,176.0500030517578,355576,2023-10-09
2023-10-16,163.19168090820312,164.75,176.39999389648438,162.64999389648438,173.0500030517578,373225,2023-10-16
2023-10-23,158.8332977294922,160.35000610351562,167.0,149.0,166.8000030517578,294188,2023-10-23
2023-10-30,168.29295349121094,169.89999389648438,175.5,155.0,162.39999389648438,502010,2023-10-30
2023-11-06,192.0164337158203,193.85000610351562,203.8000030517578,175.6999969482422,178.35000610351562,1181916,2023-11-06
2023-11-13,201.92184448242188,203.85000610351562,216.9499969482422,197.0,203.9499969482422,537669,2023-11-13
2023-11-20,222.6241455078125,224.75,229.8000030517578,207.89999389648438,211.8000030517578,766373,2023-11-20
2023-11-27,207.3698272705078,209.35000610351562,228.89999389648438,208.60000610351562,224.75,379943,2023-11-27
2023-12-04,185.47885131835938,187.25,216.8000030517578,182.0,212.0,1436759,2023-12-04
2023-12-11,184.58737182617188,186.35000610351562,193.75,183.75,193.75,633299,2023-12-11
2023-12-18,177.8516845703125,179.5500030517578,189.0,168.0,189.0,650409,2023-12-18
2023-12-25,170.81884765625,172.4499969482422,182.6999969482422,168.25,179.5500030517578,386783,2023-12-25
2024-01-01,181.7147979736328,183.4499969482422,188.6999969482422,172.75,175.0,490058,2024-01-01
2024-01-08,178.396484375,180.10000610351562,186.60000610351562,174.0,186.60000610351562,400564,2024-01-08
2024-01-15,172.35418701171875,174.0,183.25,166.3000030517578,183.25,426003,2024-01-15
2024-01-22,167.89674377441406,169.5,177.5,167.0,174.0,157812,2024-01-22
2024-01-29,183.79493713378906,185.5500030517578,191.8000030517578,170.0,170.14999389648438,901006,2024-01-29
2024-02-05,194.8889923095703,196.75,197.39999389648438,180.0,188.4499969482422,881144,2024-02-05
2024-02-12,193.00697326660156,194.85000610351562,198.89999389648438,180.0,198.0,611767,2024-02-12
2024-02-19,192.56121826171875,194.39999389648438,203.6999969482422,191.64999389648438,197.0,529859,2024-02-19
2024-02-26,183.1015625,184.85000610351562,197.4499969482422,176.89999389648438,196.0,1017715,2024-02-26
2024-03-04,171.46270751953125,173.10000610351562,184.60000610351562,169.5500030517578,181.8000030517578,775140,2024-03-04
2024-03-11,171.46270751953125,173.10000610351562,181.75,154.5,181.75,825970,2024-03-11
2024-03-18,174.6819610595703,176.35000610351562,182.0,164.0500030517578,173.0,457287,2024-03-18
2024-03-25,169.729248046875,171.35000610351562,179.89999389648438,161.5500030517578,175.5500030517578,559407,2024-03-25
2024-04-01,241.4939727783203,243.8000030517578,249.0,173.35000610351562,174.85000610351562,10752676,2024-04-01
2024-04-08,238.17564392089844,240.4499969482422,253.85000610351562,226.25,246.0,2303525,2024-04-08
2024-04-15,230.4494171142578,232.64999389648438,242.0,218.9499969482422,234.0500030517578,1487433,2024-04-15
2024-04-22,259.7199401855469,262.20001220703125,282.79998779296875,235.10000610351562,236.5,6151772,2024-04-22
2024-04-29,260.7599792480469,263.25,276.29998779296875,260.1000061035156,265.6499938964844,1394633,2024-04-29
2024-05-06,237.77943420410156,240.0500030517578,267.3500061035156,235.0,265.0,1335992,2024-05-06
2024-05-13,260.2152099609375,262.70001220703125,278.3999938964844,231.8000030517578,244.35000610351562,2253498,2024-05-13
2024-05-20,241.593017578125,243.89999389648438,264.8999938964844,242.60000610351562,264.25,757428,2024-05-20
2024-05-27,244.06936645507812,246.39999389648438,249.89999389648438,226.0500030517578,243.0500030517578,1855422,2024-05-27
2024-06-03,239.51287841796875,241.8000030517578,255.85000610351562,211.3000030517578,255.85000610351562,1065497,2024-06-03
2024-06-10,243.99012756347656,246.32000732421875,259.67999267578125,243.0,244.0,1380683,2024-06-10
2024-06-17,246.69430541992188,249.0500030517578,263.9100036621094,242.5,246.32000732421875,1085929,2024-06-17
2024-06-24,236.12522888183594,238.3800048828125,258.7799987792969,235.1999969482422,247.97999572753906,984677,2024-06-24
2024-07-01,250.91400146484375,253.30999755859375,259.79998779296875,234.7899932861328,242.41000366210938,1541633,2024-07-01
2024-07-08,241.6227264404297,243.92999267578125,257.4100036621094,237.8300018310547,257.4100036621094,1082732,2024-07-08
2024-07-15,233.96585083007812,236.1999969482422,259.8999938964844,232.5,244.6999969482422,1052021,2024-07-15
2024-07-22,268.6744079589844,271.239990234375,278.0,234.8300018310547,237.0,3583240,2024-07-22
2024-07-29,264.9202880859375,267.45001220703125,282.0,257.79998779296875,274.0299987792969,2159330,2024-07-29
2024-08-05,316.1312561035156,319.1499938964844,342.8999938964844,250.35000610351562,258.1000061035156,12432849,2024-08-05
2024-08-12,327.8691711425781,331.0,337.0,310.79998779296875,316.04998779296875,1916032,2024-08-12
2024-08-19,394.6811828613281,398.45001220703125,414.0,330.20001220703125,337.5,6842271,2024-08-19
2024-08-26,392.0067138671875,395.75,408.5,378.1000061035156,404.0,2329193,2024-08-26
2024-09-02,466.09918212890625,470.54998779296875,474.70001220703125,396.1000061035156,399.0,3552971,2024-09-02
2024-09-09,474.4692687988281,479.0,484.0,436.3500061035156,474.0,2305099,2024-09-09
2024-09-16,458.75,458.75,482.79998779296875,435.6000061035156,479.3999938964844,1443271,2024-09-16
2024-09-23,432.29998779296875,432.29998779296875,467.3999938964844,417.6499938964844,467.3999938964844,1475491,2024-09-23
2024-09-30,423.45001220703125,423.45001220703125,440.0,417.54998779296875,440.0,898076,2024-09-30
2024-10-07,450.45001220703125,450.45001220703125,457.5,388.20001220703125,438.0,1404178,2024-10-07
2024-10-14,423.6499938964844,423.6499938964844,464.0,415.0,451.8999938964844,927855,2024-10-14
2024-10-21,400.95001220703125,400.95001220703125,430.70001220703125,385.0,427.8500061035156,1045239,2024-10-21
2024-10-28,407.6000061035156,407.6000061035156,445.0,395.8500061035156,402.95001220703125,1440148,2024-10-28
2024-11-04,467.0,467.0,475.0,392.3500061035156,405.1000061035156,2381263,2024-11-04
2024-11-11,416.45001220703125,416.45001220703125,489.5,409.1000061035156,472.0,1632601,2024-11-11
2024-11-18,419.1499938964844,419.1499938964844,438.0,402.0,418.29998779296875,685807,2024-11-18
2024-11-25,459.75,459.75,474.0,424.0,424.0,1497457,2024-11-25
2024-12-02,501.45001220703125,501.45001220703125,512.9000244140625,454.79998779296875,465.75,2614140,2024-12-02
2024-12-09,479.8999938964844,479.8999938964844,529.9000244140625,465.79998779296875,501.3500061035156,1454571,2024-12-09
2024-12-16,490.29998779296875,490.29998779296875,516.9000244140625,481.29998779296875,481.95001220703125,1313125,2024-12-16
2024-12-23,486.29998779296875,486.29998779296875,504.6499938964844,475.0,496.0,654056,2024-12-23
2024-12-30,543.1500244140625,543.1500244140625,554.7999877929688,487.0,487.0,2506412,2024-12-30
2025-01-06,494.20001220703125,494.20001220703125,572.0,491.0,542.9500122070312,2271001,2025-01-06
2025-01-13,473.1000061035156,473.1000061035156,498.6000061035156,447.95001220703125,490.0,1399957,2025-01-13
2025-01-20,457.3999938964844,457.3999938964844,487.8500061035156,451.0,473.0,815994,2025-01-20
2025-01-27,482.75,482.75,488.0,386.3999938964844,453.04998779296875,1411970,2025-01-27
2025-02-03,466.5,466.5,488.54998779296875,423.29998779296875,488.5,1193758,2025-02-03
2025-02-10,393.20001220703125,393.20001220703125,467.6499938964844,390.04998779296875,463.04998779296875,772474,2025-02-10
2025-02-17,396.5,396.5,418.5,371.6499938964844,392.04998779296875,929358,2025-02-17
2025-02-24,358.3500061035156,358.3500061035156,399.0,350.0,396.5,862886,2025-02-24
2025-03-03,339.95001220703125,339.95001220703125,361.95001220703125,331.3500061035156,358.3500061035156,1966869,2025-03-03
2025-03-10,315.45001220703125,315.45001220703125,343.5,307.25,337.04998779296875,1006103,2025-03-10
2025-03-17,399.1499938964844,399.1499938964844,408.0,317.1499938964844,318.3500061035156,1819893,2025-03-17
2025-03-24,386.1000061035156,386.1000061035156,424.25,371.6499938964844,412.3999938964844,1586291,2025-03-24
2025-03-31,395.20001220703125,395.20001220703125,411.5,377.1499938964844,386.1000061035156,729904,2025-03-31
2025-04-07,401.3999938964844,401.3999938964844,404.79998779296875,321.95001220703125,321.95001220703125,995402,2025-04-07
2025-04-14,421.25,421.25,430.79998779296875,401.29998779296875,401.3999938964844,643548,2025-04-14
2025-04-21,402.79998779296875,402.79998779296875,440.20001220703125,395.54998779296875,424.20001220703125,939544,2025-04-21
2025-04-28,395.95001220703125,395.95001220703125,421.6000061035156,393.45001220703125,402.8999938964844,573965,2025-04-28
2025-05-05,379.1000061035156,379.1000061035156,402.1499938964844,371.20001220703125,394.1499938964844,582042,2025-05-05
2025-05-12,440.25,440.25,442.5,395.0,413.95001220703125,1100235,2025-05-12
2025-05-19,412.0,412.0,456.1499938964844,408.8500061035156,449.1499938964844,1061525,2025-05-19
2025-05-26,441.1000061035156,441.1000061035156,453.0,414.29998779296875,415.04998779296875,1385574,2025-05-26
2025-06-02,430.1000061035156,430.1000061035156,447.0,423.0,441.29998779296875,794616,2025-06-02
2025-06-09,408.3500061035156,408.3500061035156,435.20001220703125,398.8500061035156,430.20001220703125,760076,2025-06-09
2025-06-16,398.1000061035156,398.1000061035156,413.54998779296875,387.0,408.29998779296875,619742,2025-06-16
2025-06-23,449.3500061035156,449.3500061035156,454.79998779296875,390.54998779296875,397.04998779296875,1387034,2025-06-23
2025-06-30,505.75,505.75,515.0,458.5,459.3500061035156,6146921,2025-06-30
2025-07-07,487.54998779296875,487.54998779296875,523.9000244140625,479.75,506.95001220703125,1139670,2025-07-07
2025-07-14,495.3500061035156,495.3500061035156,507.45001220703125,485.1499938964844,487.0,379713,2025-07-14
