Date,Adj Close_NMDC.NS,Close_NMDC.NS,High_NMDC.NS,Low_NMDC.NS,Open_NMDC.NS,Volume_NMDC.NS,Date
2020-07-13,19.742504119873047,22.09847068786621,22.393117904663086,20.59961700439453,21.36825942993164,79431340,2020-07-13
2020-07-20,19.444936752319336,21.765392303466797,22.329063415527344,21.137666702270508,22.303442001342773,142499413,2020-07-20
2020-07-27,19.18170166015625,21.470745086669922,22.674951553344727,21.0736141204834,21.752580642700195,175803298,2020-07-27
2020-08-03,20.394865036010742,22.82868194580078,22.91835594177246,21.41950225830078,21.44512367248535,125354180,2020-08-03
2020-08-10,21.310457229614258,23.85353660583496,24.46845054626465,22.649330139160156,22.995220184326172,176533289,2020-08-10
2020-08-17,21.997156143188477,24.622180938720703,25.416444778442383,23.956022262573242,24.135372161865234,120469466,2020-08-17
2020-08-24,24.606597900390625,27.543020248413086,28.029827117919922,24.007265090942383,24.72466468811035,354875423,2020-08-24
2020-08-31,21.447797775268555,24.007265090942383,26.81281089782715,23.82791519165039,26.646272659301758,245536675,2020-08-31
2020-09-07,20.55509376525879,23.008031845092773,24.750286102294922,22.04722785949707,24.186616897583008,165749974,2020-09-07
2020-09-14,19.891286849975586,22.2650089263916,24.263479232788086,22.13690185546875,23.315488815307617,236509897,2020-09-14
2020-09-21,18.151657104492188,20.317781448364258,22.380306243896484,19.369789123535156,22.380306243896484,172887324,2020-09-21
2020-09-28,18.90702247619629,21.163288116455078,21.483556747436523,20.47150993347168,20.50994300842285,94354036,2020-09-28
2020-10-05,18.66667938232422,20.894264221191406,21.880687713623047,20.843021392822266,21.381071090698242,106597874,2020-10-05
2020-10-12,19.010026931762695,21.27858543395996,21.41950225830078,19.971893310546875,20.919885635375977,132158442,2020-10-12
2020-10-19,19.422046661376953,21.739770889282227,22.341873168945312,21.17609977722168,21.41950225830078,109924295,2020-10-19
2020-10-26,18.87268829345703,21.12485694885254,21.765392303466797,20.343402862548828,21.739770889282227,85862222,2020-10-26
2020-11-02,20.692432403564453,23.161758422851562,23.315488815307617,20.958316802978516,21.18890953063965,154716645,2020-11-02
2020-11-09,21.51646614074707,24.084129333496094,24.442829132080078,22.598087310791016,23.366729736328125,237588035,2020-11-09
2020-11-16,21.39057159423828,23.943212509155273,25.365201950073242,23.73824119567871,23.73824119567871,222127996,2020-11-16
2020-11-23,22.06582260131836,24.69904327392578,25.3011474609375,23.597322463989258,24.084129333496094,209228907,2020-11-23
2020-11-30,24.457813262939453,27.376482009887695,27.619884490966797,24.57093620300293,24.69904327392578,246196049,2020-11-30
2020-12-07,25.373409271240234,28.401338577270508,29.144359588623047,26.697513580322266,27.65831756591797,194945328,2020-12-07
2020-12-14,26.483566284179688,29.64397621154785,30.950668334960938,28.824092864990234,28.824092864990234,332172654,2020-12-14
2020-12-21,25.945653915405273,29.041873931884766,30.310134887695312,27.440534591674805,29.618356704711914,205544731,2020-12-21
2020-12-28,26.63235092163086,29.810516357421875,30.19483757019043,28.875335693359375,29.25965690612793,170107823,2020-12-28
2021-01-04,28.72677230834961,32.154876708984375,33.17973327636719,30.10516357421875,30.24608039855957,311798385,2021-01-04
2021-01-11,27.868404388427734,31.194072723388672,33.43594741821289,31.01472282409668,32.334224700927734,172242636,2021-01-11
2021-01-18,25.613750457763672,28.67036247253418,31.360612869262695,28.491012573242188,31.270936965942383,167691842,2021-01-18
2021-01-25,24.08013343811035,26.9537296295166,28.977819442749023,26.710325241088867,28.939388275146484,114452629,2021-01-25
2021-02-01,26.56368064880371,29.733652114868164,30.2332706451416,26.556596755981445,27.197132110595703,221351422,2021-02-01
2021-02-08,25.728199005126953,28.79846954345703,31.655258178710938,28.43977165222168,29.720840454101562,264712609,2021-02-08
2021-02-15,26.99858856201172,30.220458984375,31.616825103759766,28.5806884765625,28.824092864990234,266107787,2021-02-15
2021-02-22,29.070119857788086,32.5391960144043,33.66653823852539,30.079540252685547,30.489484786987305,314961786,2021-02-22
2021-03-01,30.420621871948242,34.05086135864258,35.767494201660156,32.71854782104492,33.12849044799805,298595952,2021-03-01
2021-03-08,30.695301055908203,34.35831832885742,35.8443603515625,32.923519134521484,35.25506591796875,239366314,2021-03-08
2021-03-15,30.52362632751465,34.16615676879883,35.22944641113281,32.46233367919922,34.64015197753906,219216774,2021-03-15
2021-03-22,29.012895584106445,32.47514343261719,34.076480865478516,31.25812530517578,32.70573425292969,216053464,2021-03-22
2021-03-29,34.28681182861328,35.47285079956055,35.665008544921875,32.47514343261719,32.47514343261719,169791240,2021-03-29
2021-04-05,35.9708137512207,37.21510314941406,37.4585075378418,34.85793685913086,35.613765716552734,241786440,2021-04-05
2021-04-12,35.2897834777832,36.51051712036133,37.2279167175293,34.11491394042969,36.382408142089844,160927755,2021-04-12
2021-04-19,34.336341857910156,35.52409362792969,36.65143585205078,34.8835563659668,35.485660552978516,97242011,2021-04-19
2021-04-26,38.57111358642578,39.90535354614258,40.66118621826172,35.677818298339844,35.93403625488281,244111570,2021-04-26
2021-05-03,45.75289535522461,47.33556365966797,49.39808654785156,38.765201568603516,38.944549560546875,435664758,2021-05-03
2021-05-10,46.00054168701172,47.59177780151367,54.62485885620117,46.810325622558594,48.68069076538086,793560470,2021-05-10
2021-05-17,43.63550567626953,45.14493179321289,49.84646224975586,44.85028839111328,47.719886779785156,455031447,2021-05-17
2021-05-24,44.39083480834961,45.926387786865234,47.860801696777344,43.94072723388672,44.32504653930664,296492134,2021-05-24
2021-05-31,47.87028121948242,49.52619552612305,49.69273376464844,45.51644515991211,46.11854553222656,228215802,2021-05-31
2021-06-07,45.54239273071289,47.11778259277344,50.01300048828125,45.19617462158203,50.01300048828125,434677459,2021-06-07
2021-06-14,44.13080596923828,45.65736389160156,47.963287353515625,43.966346740722656,47.11778259277344,297550874,2021-06-14
2021-06-21,44.01935958862305,45.54206466674805,48.424476623535156,44.5300178527832,44.83747482299805,380289097,2021-06-21
2021-06-28,45.30712890625,46.8743782043457,47.88642501831055,45.81108856201172,45.9391975402832,328691921,2021-06-28
2021-07-05,41.49335479736328,42.928680419921875,47.23307800292969,42.44187545776367,47.130592346191406,767443337,2021-07-05
2021-07-12,44.2546272277832,45.78546905517578,46.05449295043945,42.33938980102539,43.043975830078125,569877694,2021-07-12
2021-07-19,42.96685791015625,44.453155517578125,45.926387786865234,43.620460510253906,45.324283599853516,350172117,2021-07-19
2021-07-26,44.87374496459961,46.426002502441406,47.783939361572266,43.90229415893555,44.47877883911133,425055808,2021-07-26
2021-08-02,44.16794967651367,45.69579315185547,47.20745849609375,44.69655990600586,46.72064971923828,243649190,2021-08-02
2021-08-09,42.53347396850586,44.00477981567383,45.964820861816406,42.77495193481445,45.964820861816406,239153201,2021-08-09
2021-08-16,37.3947868347168,38.68833541870117,44.95277404785156,38.50898742675781,43.812618255615234,239453201,2021-08-16
2021-08-23,37.69196319580078,38.995792388916016,40.456214904785156,37.21510314941406,39.0982780456543,451837830,2021-08-23
2021-08-30,38.286319732666016,39.6107063293457,40.16156768798828,38.43212127685547,39.45697784423828,225142403,2021-08-30
2021-09-06,37.642433166503906,38.944549560546875,39.94378662109375,38.6755256652832,39.45697784423828,115996411,2021-09-06
2021-09-13,36.50325393676758,37.76596450805664,39.636329650878906,37.42007827758789,38.944549560546875,190810994,2021-09-13
2021-09-20,34.67066192626953,35.86997985839844,37.59942626953125,34.21739959716797,36.68986511230469,309702130,2021-09-20
2021-09-27,35.574581146240234,36.8051643371582,38.022178649902344,35.51128005981445,36.11338424682617,238005897,2021-09-27
2021-10-04,36.057491302490234,37.304779052734375,38.31682586669922,36.587379455566406,37.09980773925781,230426658,2021-10-04
2021-10-11,38.02629089355469,39.34168243408203,39.713191986083984,37.407264709472656,37.50975036621094,271370123,2021-10-11
2021-10-18,35.2897834777832,36.51051712036133,40.89177703857422,36.12619400024414,39.866920471191406,294873605,2021-10-18
2021-10-25,35.45075225830078,36.67705535888672,37.09980773925781,34.10210418701172,36.63862228393555,367624942,2021-10-25
2021-11-01,35.25263595581055,36.472084045410156,37.57380676269531,36.12619400024414,36.89483642578125,133471980,2021-11-01
2021-11-08,35.42599105834961,36.65143585205078,38.04780197143555,36.29273223876953,36.89483642578125,175864198,2021-11-08
2021-11-15,33.63054275512695,34.793880462646484,36.88202667236328,34.665775299072266,36.84359359741211,108325816,2021-11-15
2021-11-22,33.655311584472656,34.81950378417969,37.086997985839844,34.11491394042969,34.96042251586914,237724644,2021-11-22
2021-11-29,36.144168853759766,37.39445495605469,37.791587829589844,33.51280975341797,34.845123291015625,328192510,2021-11-29
2021-12-06,36.62708282470703,37.894073486328125,38.03499221801758,36.254302978515625,37.15105056762695,271372449,2021-12-06
2021-12-13,33.4200439453125,34.57609939575195,38.45774459838867,34.38393783569336,38.27839279174805,206629038,2021-12-13
2021-12-20,32.838069915771484,33.973995208740234,35.10133743286133,32.02676773071289,34.25583267211914,130361699,2021-12-20
2021-12-27,33.01142501831055,34.15334701538086,34.4351806640625,33.256595611572266,33.9483757019043,112011945,2021-12-27
2022-01-03,34.336341857910156,35.52409362792969,35.80592727661133,34.23020935058594,34.4351806640625,84797616,2022-01-03
2022-01-10,36.144168853759766,37.39445495605469,37.63785934448242,34.87074661254883,35.88279342651367,153620621,2022-01-10
2022-01-17,34.6087532043457,35.80592727661133,37.50975036621094,35.46003723144531,37.50975036621094,102623322,2022-01-17
2022-01-24,34.20013427734375,35.383174896240234,36.16462707519531,34.025238037109375,35.80592727661133,124280557,2022-01-24
2022-01-31,37.989139556884766,39.30324935913086,39.8284912109375,35.383174896240234,35.94684600830078,303434338,2022-01-31
2022-02-07,39.16546630859375,40.520267486572266,41.352962493896484,38.52179718017578,39.431358337402344,293787595,2022-02-07
2022-02-14,35.20310592651367,36.420841217041016,40.302486419677734,36.267112731933594,39.96940612792969,246629487,2022-02-14
2022-02-21,34.918312072753906,36.12619400024414,37.074188232421875,34.28145217895508,36.12619400024414,193118813,2022-02-21
2022-02-28,36.67660903930664,37.945316314697266,40.07189178466797,35.716251373291016,36.1005744934082,181531991,2022-02-28
2022-03-07,38.9549674987793,40.302486419677734,40.481834411621094,37.56099319458008,37.57380676269531,232913735,2022-03-07
2022-03-14,37.46908187866211,38.765201568603516,40.84053421020508,37.59942626953125,40.302486419677734,177908537,2022-03-14
2022-03-21,38.91781997680664,40.26405334472656,41.19923400878906,38.175907135009766,39.008602142333984,207076517,2022-03-21
2022-03-28,41.24570846557617,42.67246627807617,42.77495193481445,39.95659637451172,40.481834411621094,232463427,2022-03-28
2022-04-04,43.202125549316406,44.69655990600586,44.83747482299805,42.78776168823242,42.979923248291016,229202124,2022-04-04
2022-04-11,41.5057373046875,42.941490173339844,44.92715072631836,42.83900451660156,44.70936965942383,92233712,2022-04-11
