Date,Adj Close_BORORENEW.NS,Close_BORORENEW.NS,High_BORORENEW.NS,Low_BORORENEW.NS,Open_BORORENEW.NS,Volume_BORORENEW.NS,Date
2021-05-24,272.8999938964844,272.8999938964844,293.6000061035156,272.0,290.5,3727553,2021-05-24
2021-05-31,271.79998779296875,271.79998779296875,278.25,262.0,274.0,2323913,2021-05-31
2021-06-07,278.75,278.75,293.0,268.0,273.5,3207312,2021-06-07
2021-06-14,264.95001220703125,264.95001220703125,278.0,252.0,275.0,1077305,2021-06-14
2021-06-21,272.20001220703125,272.20001220703125,278.0,255.5500030517578,260.0,847814,2021-06-21
2021-06-28,269.6499938964844,269.6499938964844,277.1000061035156,261.20001220703125,274.8999938964844,706544,2021-06-28
2021-07-05,272.1000061035156,272.1000061035156,284.79998779296875,265.0,271.8999938964844,900197,2021-07-05
2021-07-12,289.1000061035156,289.1000061035156,297.3999938964844,265.0,275.0,1854631,2021-07-12
2021-07-19,287.6499938964844,287.6499938964844,293.5,273.0,285.04998779296875,1072321,2021-07-19
2021-07-26,314.70001220703125,314.70001220703125,333.0,287.5,290.0,2038960,2021-07-26
2021-08-02,333.54998779296875,333.54998779296875,333.54998779296875,300.0,320.0,1581966,2021-08-02
2021-08-09,316.1000061035156,316.1000061035156,350.20001220703125,305.0,340.0,1767420,2021-08-09
2021-08-16,288.1000061035156,288.1000061035156,317.79998779296875,285.0,314.1499938964844,837054,2021-08-16
2021-08-23,301.04998779296875,301.04998779296875,320.0,276.0,293.0,1052270,2021-08-23
2021-08-30,299.75,299.75,309.0,289.0,309.0,759913,2021-08-30
2021-09-06,308.45001220703125,308.45001220703125,308.45001220703125,289.95001220703125,305.0,589201,2021-09-06
2021-09-13,308.45001220703125,308.45001220703125,337.0,300.0,309.0,2388740,2021-09-13
2021-09-20,302.25,302.25,315.8500061035156,293.0,301.0,1234262,2021-09-20
2021-09-27,305.75,305.75,314.3999938964844,297.0,307.0,903359,2021-09-27
2021-10-04,324.04998779296875,324.04998779296875,349.0,307.25,311.8999938964844,2295394,2021-10-04
2021-10-11,452.79998779296875,452.79998779296875,452.79998779296875,330.1000061035156,331.5,2472195,2021-10-11
2021-10-18,424.54998779296875,424.54998779296875,506.3999938964844,424.54998779296875,469.3999938964844,4089178,2021-10-18
2021-10-25,449.54998779296875,449.54998779296875,489.54998779296875,403.3500061035156,416.0,4448662,2021-10-25
2021-11-01,487.6000061035156,487.6000061035156,495.6000061035156,451.0,460.0,2361442,2021-11-01
2021-11-08,460.45001220703125,460.45001220703125,492.75,452.79998779296875,492.0,1483786,2021-11-08
2021-11-15,533.75,533.75,533.75,458.70001220703125,481.8999938964844,3086322,2021-11-15
2021-11-22,591.8499755859375,591.8499755859375,620.0,487.0,538.9500122070312,7049785,2021-11-22
2021-11-29,590.3499755859375,590.3499755859375,617.5499877929688,547.0,588.0,4786273,2021-11-29
2021-12-06,594.5999755859375,594.5999755859375,594.5999755859375,562.0,585.0,1666534,2021-12-06
2021-12-13,692.6500244140625,692.6500244140625,747.9000244140625,607.5,610.0,6884809,2021-12-13
2021-12-20,642.75,642.75,673.6500244140625,625.1500244140625,664.0999755859375,2663570,2021-12-20
2021-12-27,624.25,624.25,674.8499755859375,583.5999755859375,632.25,4308232,2021-12-27
2022-01-03,668.2999877929688,668.2999877929688,688.2000122070312,636.0,639.7000122070312,2602349,2022-01-03
2022-01-10,648.3499755859375,648.3499755859375,685.0,636.4000244140625,681.0,1504589,2022-01-10
2022-01-17,640.7999877929688,640.7999877929688,685.0,603.0499877929688,651.0999755859375,2528910,2022-01-17
2022-01-24,623.75,623.75,649.0,579.6500244140625,638.0,1999410,2022-01-24
2022-01-31,695.7999877929688,695.7999877929688,706.2000122070312,633.0,640.0,3206505,2022-01-31
2022-02-07,631.8499755859375,631.8499755859375,738.9000244140625,628.0999755859375,700.0,4549628,2022-02-07
2022-02-14,595.2999877929688,595.2999877929688,638.0,572.0,604.0,2240406,2022-02-14
2022-02-21,548.2999877929688,548.2999877929688,594.7999877929688,511.29998779296875,580.0499877929688,2738294,2022-02-21
2022-02-28,562.5999755859375,562.5999755859375,606.0,525.2999877929688,545.0,1552195,2022-02-28
2022-03-07,621.0499877929688,621.0499877929688,627.9500122070312,540.5,545.0999755859375,1616233,2022-03-07
2022-03-14,598.5999755859375,598.5999755859375,632.0,586.0,623.0,970143,2022-03-14
2022-03-21,588.0,588.0,624.5999755859375,585.0,601.0,1032558,2022-03-21
2022-03-28,610.9000244140625,610.9000244140625,619.9500122070312,559.0,588.0,1761440,2022-03-28
2022-04-04,655.2999877929688,655.2999877929688,682.0,613.1500244140625,616.7999877929688,2904700,2022-04-04
2022-04-11,632.3499755859375,632.3499755859375,662.0,613.8499755859375,654.9000244140625,907073,2022-04-11
2022-04-18,782.3499755859375,782.3499755859375,796.0,625.0,633.0,12825616,2022-04-18
2022-04-25,704.9000244140625,704.9000244140625,833.3499755859375,685.5499877929688,790.0,12686197,2022-04-25
2022-05-02,629.1500244140625,629.1500244140625,729.5,609.0,704.0,3647640,2022-05-02
2022-05-09,597.0499877929688,597.0499877929688,626.0999755859375,542.5499877929688,624.0,4639145,2022-05-09
2022-05-16,641.25,641.25,663.75,590.0,601.4000244140625,3444457,2022-05-16
2022-05-23,606.6500244140625,606.6500244140625,657.7000122070312,565.1500244140625,647.0,2020141,2022-05-23
2022-05-30,668.1500244140625,668.1500244140625,710.0,613.7999877929688,618.6500244140625,3212857,2022-05-30
2022-06-06,637.9500122070312,637.9500122070312,684.9500122070312,632.2999877929688,668.0,1391878,2022-06-06
2022-06-13,614.0999755859375,614.0999755859375,646.7000122070312,590.0499877929688,622.4000244140625,1604514,2022-06-13
2022-06-20,652.0999755859375,652.0999755859375,655.0,579.2000122070312,621.7000122070312,1756354,2022-06-20
2022-06-27,605.7999877929688,605.7999877929688,669.5,580.0,662.0,2436244,2022-06-27
2022-07-04,622.5,622.5,626.9500122070312,600.0,610.0499877929688,1196316,2022-07-04
2022-07-11,626.9000244140625,626.9000244140625,659.7000122070312,614.5499877929688,618.0,1525843,2022-07-11
2022-07-18,651.9000244140625,651.9000244140625,676.8499755859375,631.0,631.0,2003909,2022-07-18
2022-07-25,617.7999877929688,617.7999877929688,651.25,611.2999877929688,650.7000122070312,1255347,2022-07-25
2022-08-01,637.9500122070312,637.9500122070312,659.7999877929688,618.3499755859375,621.4000244140625,2592684,2022-08-01
2022-08-08,593.25,593.25,647.0,590.0,639.7000122070312,2369534,2022-08-08
2022-08-15,560.1500244140625,560.1500244140625,608.4000244140625,556.1500244140625,593.25,2474647,2022-08-15
2022-08-22,560.9000244140625,560.9000244140625,586.8499755859375,525.5499877929688,560.0,4202784,2022-08-22
2022-08-29,562.0999755859375,562.0999755859375,579.4500122070312,530.9000244140625,531.2999877929688,1497963,2022-08-29
2022-09-05,581.0,581.0,583.4000244140625,557.5,565.9000244140625,1701853,2022-09-05
2022-09-12,571.25,571.25,593.0,558.5499877929688,583.7000122070312,2891224,2022-09-12
2022-09-19,603.75,603.75,624.8499755859375,560.3499755859375,570.0,5026923,2022-09-19
2022-09-26,582.2999877929688,582.2999877929688,606.9500122070312,568.0499877929688,603.0,1749334,2022-09-26
2022-10-03,583.2000122070312,583.2000122070312,597.0,573.75,582.2999877929688,810176,2022-10-03
2022-10-10,561.25,561.25,587.5999755859375,559.0499877929688,582.9000244140625,682373,2022-10-10
2022-10-17,546.1500244140625,546.1500244140625,567.4000244140625,542.0499877929688,560.0,742712,2022-10-17
2022-10-24,561.4000244140625,561.4000244140625,580.4500122070312,556.75,562.0,845139,2022-10-24
2022-10-31,577.9500122070312,577.9500122070312,585.0,555.7999877929688,565.0499877929688,1154752,2022-10-31
2022-11-07,547.2000122070312,547.2000122070312,589.5,536.3499755859375,581.9000244140625,984933,2022-11-07
2022-11-14,537.6500244140625,537.6500244140625,551.25,533.4500122070312,546.0,652194,2022-11-14
2022-11-21,542.4000244140625,542.4000244140625,552.0,515.0499877929688,537.6500244140625,832771,2022-11-21
2022-11-28,536.8499755859375,536.8499755859375,549.4500122070312,530.6500244140625,542.4000244140625,548502,2022-11-28
2022-12-05,528.2000122070312,528.2000122070312,551.9500122070312,524.2000122070312,539.0,682787,2022-12-05
2022-12-12,532.75,532.75,549.9000244140625,521.0,525.0499877929688,989780,2022-12-12
2022-12-19,475.20001220703125,475.20001220703125,536.75,473.0,533.5999755859375,1026757,2022-12-19
2022-12-26,508.6499938964844,508.6499938964844,521.0,467.1499938964844,475.25,751883,2022-12-26
2023-01-02,503.6499938964844,503.6499938964844,520.0,500.04998779296875,508.6499938964844,508193,2023-01-02
2023-01-09,497.3500061035156,497.3500061035156,512.7999877929688,491.6000061035156,506.20001220703125,371592,2023-01-09
2023-01-16,485.3999938964844,485.3999938964844,499.3999938964844,483.70001220703125,495.20001220703125,389532,2023-01-16
2023-01-23,464.70001220703125,464.70001220703125,487.6499938964844,460.0,485.20001220703125,531712,2023-01-23
2023-01-30,503.6000061035156,503.6000061035156,534.0,460.75,465.0,2896046,2023-01-30
2023-02-06,483.6499938964844,483.6499938964844,504.95001220703125,475.95001220703125,503.70001220703125,653650,2023-02-06
2023-02-13,477.95001220703125,477.95001220703125,487.5,436.3500061035156,485.0,1991020,2023-02-13
2023-02-20,453.6499938964844,453.6499938964844,480.95001220703125,445.54998779296875,477.70001220703125,933727,2023-02-20
2023-02-27,465.3500061035156,465.3500061035156,479.8500061035156,445.3500061035156,453.3999938964844,611677,2023-02-27
2023-03-06,469.1000061035156,469.1000061035156,479.95001220703125,460.0,463.0,847900,2023-03-06
2023-03-13,439.3999938964844,439.3999938964844,468.95001220703125,434.0,463.1000061035156,743464,2023-03-13
2023-03-20,428.6000061035156,428.6000061035156,459.70001220703125,426.0,435.04998779296875,639580,2023-03-20
2023-03-27,410.8500061035156,410.8500061035156,428.04998779296875,380.0,421.1499938964844,3036653,2023-03-27
2023-04-03,449.0,449.0,451.20001220703125,412.25,412.25,793071,2023-04-03
2023-04-10,441.29998779296875,441.29998779296875,455.8500061035156,430.04998779296875,452.70001220703125,591236,2023-04-10
2023-04-17,499.54998779296875,499.54998779296875,508.75,433.5,441.0,4244209,2023-04-17
2023-04-24,511.5,511.5,532.6500244140625,499.54998779296875,501.0,3785936,2023-04-24
2023-05-01,514.5999755859375,514.5999755859375,522.75,508.0,511.5,937196,2023-05-01
2023-05-08,504.6000061035156,504.6000061035156,530.9500122070312,503.0,518.7000122070312,805122,2023-05-08
2023-05-15,508.79998779296875,508.79998779296875,527.4500122070312,490.6499938964844,503.04998779296875,1090066,2023-05-15
2023-05-22,513.5499877929688,513.5499877929688,520.0,470.0,507.8500061035156,2573510,2023-05-22
2023-05-29,536.0499877929688,536.0499877929688,558.7000122070312,512.2999877929688,516.0,3031704,2023-05-29
2023-06-05,537.8499755859375,537.8499755859375,549.0,522.5499877929688,538.5499877929688,1120609,2023-06-05
2023-06-12,529.5499877929688,529.5499877929688,547.7000122070312,523.0,538.0,999903,2023-06-12
2023-06-19,520.0999755859375,520.0999755859375,573.0,516.5499877929688,530.0,2788588,2023-06-19
2023-06-26,505.95001220703125,505.95001220703125,530.0,503.79998779296875,519.0,1176374,2023-06-26
2023-07-03,495.8500061035156,495.8500061035156,515.75,495.0,507.95001220703125,1031521,2023-07-03
2023-07-10,480.70001220703125,480.70001220703125,499.1000061035156,472.5,495.95001220703125,1224606,2023-07-10
2023-07-17,501.3999938964844,501.3999938964844,508.0,470.0,480.70001220703125,2393982,2023-07-17
2023-07-24,485.20001220703125,485.20001220703125,506.79998779296875,481.3999938964844,501.3999938964844,998240,2023-07-24
2023-07-31,497.75,497.75,516.0499877929688,487.6499938964844,487.6499938964844,1585917,2023-07-31
2023-08-07,465.6000061035156,465.6000061035156,508.6499938964844,464.29998779296875,500.0,1876937,2023-08-07
2023-08-14,459.0,459.0,472.0,454.6499938964844,465.1499938964844,751746,2023-08-14
2023-08-21,441.70001220703125,441.70001220703125,466.95001220703125,429.0,460.95001220703125,2521517,2023-08-21
2023-08-28,444.25,444.25,454.95001220703125,426.79998779296875,443.8999938964844,2460628,2023-08-28
2023-09-04,438.3999938964844,438.3999938964844,456.6000061035156,436.5,447.1499938964844,2335441,2023-09-04
2023-09-11,428.25,428.25,453.3500061035156,425.1000061035156,452.3999938964844,1821551,2023-09-11
2023-09-18,414.1499938964844,414.1499938964844,431.8999938964844,411.3999938964844,428.95001220703125,1556463,2023-09-18
2023-09-25,428.75,428.75,447.6000061035156,409.0,414.95001220703125,4707130,2023-09-25
2023-10-02,434.6499938964844,434.6499938964844,438.20001220703125,420.6000061035156,428.75,923751,2023-10-02
2023-10-09,420.95001220703125,420.95001220703125,429.04998779296875,416.79998779296875,429.04998779296875,842064,2023-10-09
2023-10-16,414.0,414.0,423.20001220703125,412.6499938964844,422.0,737520,2023-10-16
2023-10-23,406.8500061035156,406.8500061035156,416.70001220703125,391.04998779296875,413.5,1181436,2023-10-23
2023-10-30,415.70001220703125,415.70001220703125,425.3500061035156,402.1499938964844,408.6499938964844,826773,2023-10-30
2023-11-06,431.5,431.5,444.0,402.54998779296875,421.1499938964844,1988393,2023-11-06
2023-11-13,421.3999938964844,421.3999938964844,433.70001220703125,418.6000061035156,432.04998779296875,603084,2023-11-13
2023-11-20,416.1499938964844,416.1499938964844,425.8500061035156,409.0,421.3999938964844,664660,2023-11-20
2023-11-27,432.04998779296875,432.04998779296875,450.0,412.04998779296875,416.1499938964844,4056351,2023-11-27
2023-12-04,433.3999938964844,433.3999938964844,454.6499938964844,430.1000061035156,439.75,2086125,2023-12-04
2023-12-11,430.1000061035156,430.1000061035156,438.0,424.04998779296875,432.04998779296875,978502,2023-12-11
2023-12-18,425.70001220703125,425.70001220703125,447.29998779296875,415.04998779296875,431.3999938964844,1482162,2023-12-18
2023-12-25,439.8999938964844,439.8999938964844,450.45001220703125,422.0,425.70001220703125,2398574,2023-12-25
2024-01-01,482.45001220703125,482.45001220703125,493.45001220703125,429.29998779296875,439.8999938964844,7946811,2024-01-01
2024-01-08,506.1000061035156,506.1000061035156,527.25,461.5,482.45001220703125,12593710,2024-01-08
2024-01-15,510.0,510.0,524.7999877929688,478.1499938964844,506.1000061035156,5761574,2024-01-15
2024-01-22,623.0499877929688,623.0499877929688,638.2000122070312,510.0,510.0,28791609,2024-01-22
2024-01-29,625.5499877929688,625.5499877929688,669.3499755859375,577.0,635.0,10586287,2024-01-29
2024-02-05,540.0,540.0,649.9500122070312,516.3499755859375,630.0,7249982,2024-02-05
2024-02-12,574.25,574.25,598.6500244140625,482.29998779296875,543.5,14282725,2024-02-12
2024-02-19,554.7999877929688,554.7999877929688,603.7999877929688,545.25,574.4500122070312,4500884,2024-02-19
2024-02-26,569.0999755859375,569.0999755859375,579.6500244140625,510.20001220703125,554.7999877929688,6314559,2024-02-26
2024-03-04,549.5,549.5,583.5999755859375,532.5999755859375,568.4000244140625,3207686,2024-03-04
2024-03-11,498.25,498.25,551.8499755859375,477.0,548.9000244140625,3607174,2024-03-11
2024-03-18,523.5999755859375,523.5999755859375,528.9000244140625,478.8500061035156,495.1000061035156,3759674,2024-03-18
2024-03-25,497.75,497.75,531.9000244140625,495.0,523.5999755859375,1858084,2024-03-25
2024-04-01,540.0499877929688,540.0499877929688,562.0,502.04998779296875,505.0,5162717,2024-04-01
2024-04-08,541.5999755859375,541.5999755859375,558.5499877929688,524.2000122070312,543.9000244140625,3119750,2024-04-08
2024-04-15,515.4500122070312,515.4500122070312,544.5999755859375,506.0,521.0999755859375,2161182,2024-04-15
2024-04-22,521.6500244140625,521.6500244140625,546.4500122070312,518.6500244140625,524.3499755859375,2562348,2024-04-22
2024-04-29,514.0999755859375,514.0999755859375,537.2000122070312,512.0,523.0499877929688,1396084,2024-04-29
2024-05-06,488.5,488.5,525.6500244140625,486.0,515.9000244140625,1710762,2024-05-06
2024-05-13,503.25,503.25,518.0,484.29998779296875,490.04998779296875,2061553,2024-05-13
2024-05-20,496.1499938964844,496.1499938964844,510.0,494.20001220703125,502.04998779296875,1196036,2024-05-20
2024-05-27,471.3500061035156,471.3500061035156,513.9000244140625,467.3500061035156,500.0,3098155,2024-05-27
2024-06-03,492.1000061035156,492.1000061035156,499.0,428.45001220703125,485.0,2400889,2024-06-03
2024-06-10,500.1000061035156,500.1000061035156,514.0,487.45001220703125,497.0,2401938,2024-06-10
2024-06-17,490.45001220703125,490.45001220703125,504.0,486.0,500.1000061035156,984082,2024-06-17
2024-06-24,504.0,504.0,535.0,490.3999938964844,490.3999938964844,6072590,2024-06-24
2024-07-01,516.25,516.25,525.0,504.0,506.0,2296294,2024-07-01
2024-07-08,505.25,505.25,538.0,503.1000061035156,516.0499877929688,3270557,2024-07-08
2024-07-15,473.3999938964844,473.3999938964844,515.75,466.20001220703125,506.0,2703351,2024-07-15
2024-07-22,541.7999877929688,541.7999877929688,572.9000244140625,464.0,470.1499938964844,39694053,2024-07-22
2024-07-29,551.5,551.5,571.25,522.1500244140625,543.0,7753838,2024-07-29
2024-08-05,515.0499877929688,515.0499877929688,534.0,487.1499938964844,519.0,5774569,2024-08-05
2024-08-12,510.3999938964844,510.3999938964844,522.9000244140625,486.04998779296875,515.0999755859375,3328488,2024-08-12
2024-08-19,513.5499877929688,513.5499877929688,520.7000122070312,502.04998779296875,512.7999877929688,1905062,2024-08-19
2024-08-26,513.5,513.5,538.7999877929688,506.0,516.7000122070312,2969585,2024-08-26
2024-09-02,499.6000061035156,499.6000061035156,515.9500122070312,495.5,506.0,1445117,2024-09-02
2024-09-09,503.5,503.5,524.4000244140625,486.25,496.0,3095850,2024-09-09
2024-09-16,499.5,499.5,520.0,492.20001220703125,504.3999938964844,1725702,2024-09-16
2024-09-23,492.04998779296875,492.04998779296875,510.45001220703125,489.6000061035156,499.6000061035156,1618551,2024-09-23
2024-09-30,470.8999938964844,470.8999938964844,496.5,465.04998779296875,492.04998779296875,882259,2024-09-30
2024-10-07,461.8999938964844,461.8999938964844,474.70001220703125,445.79998779296875,472.0,1120554,2024-10-07
2024-10-14,458.20001220703125,458.20001220703125,470.8999938964844,438.45001220703125,465.0,905087,2024-10-14
2024-10-21,411.54998779296875,411.54998779296875,464.6499938964844,402.79998779296875,460.0,1360967,2024-10-21
2024-10-28,457.45001220703125,457.45001220703125,462.0,408.25,411.54998779296875,1252826,2024-10-28
2024-11-04,467.1499938964844,467.1499938964844,479.75,435.3500061035156,460.0,2166299,2024-11-04
2024-11-11,442.3999938964844,442.3999938964844,514.7999877929688,440.0,469.0,6011492,2024-11-11
2024-11-18,430.25,430.25,449.45001220703125,423.75,441.3500061035156,814668,2024-11-18
2024-11-25,442.0,442.0,451.29998779296875,433.8500061035156,439.70001220703125,996182,2024-11-25
2024-12-02,554.5499877929688,554.5499877929688,558.8499755859375,436.6000061035156,442.75,14593773,2024-12-02
2024-12-09,596.75,596.75,599.9000244140625,546.75,554.5499877929688,11632518,2024-12-09
2024-12-16,602.5,602.5,643.9000244140625,579.0,602.7000122070312,6876436,2024-12-16
2024-12-23,566.5499877929688,566.5499877929688,609.9500122070312,546.1500244140625,607.7999877929688,2309536,2024-12-23
2024-12-30,548.4000244140625,548.4000244140625,574.3499755859375,529.5999755859375,570.0,1311922,2024-12-30
2025-01-06,581.2999877929688,581.2999877929688,611.9500122070312,494.95001220703125,548.4000244140625,1988743,2025-01-06
2025-01-13,573.7000122070312,573.7000122070312,604.0,552.25,570.0,1417887,2025-01-13
2025-01-20,518.3499755859375,518.3499755859375,578.9500122070312,515.5999755859375,573.0,880916,2025-01-20
2025-01-27,513.1500244140625,513.1500244140625,543.5,467.8999938964844,513.0,984330,2025-01-27
2025-02-03,558.6500244140625,558.6500244140625,568.0,491.0,505.0,866816,2025-02-03
2025-02-10,497.29998779296875,497.29998779296875,558.6500244140625,487.75,558.0,1195484,2025-02-10
2025-02-17,549.8499755859375,549.8499755859375,573.0,472.45001220703125,475.0,806866,2025-02-17
2025-02-24,502.5,502.5,560.0,498.0,541.0,618411,2025-02-24
2025-03-03,535.2999877929688,535.2999877929688,548.25,480.0,502.0,627431,2025-03-03
2025-03-10,505.6000061035156,505.6000061035156,544.9500122070312,501.1000061035156,535.9000244140625,266802,2025-03-10
2025-03-17,507.3500061035156,507.3500061035156,534.4000244140625,491.0,508.0,499085,2025-03-17
2025-03-24,478.45001220703125,478.45001220703125,531.0,476.0,511.04998779296875,1076094,2025-03-24
2025-03-31,490.5,490.5,514.9500122070312,476.6000061035156,478.45001220703125,708443,2025-03-31
2025-04-07,478.6499938964844,478.6499938964844,493.8999938964844,441.45001220703125,441.45001220703125,991494,2025-04-07
2025-04-14,521.0499877929688,521.0499877929688,527.0,478.6499938964844,478.6499938964844,662535,2025-04-14
2025-04-21,511.1000061035156,511.1000061035156,547.5,493.0,516.75,1339662,2025-04-21
2025-04-28,486.8999938964844,486.8999938964844,513.7999877929688,467.8999938964844,502.1000061035156,543617,2025-04-28
2025-05-05,532.5499877929688,532.5499877929688,532.6500244140625,465.0,485.95001220703125,2304829,2025-05-05
2025-05-12,572.5499877929688,572.5499877929688,583.75,513.0,548.0,3742022,2025-05-12
2025-05-19,548.0499877929688,548.0499877929688,579.7000122070312,533.7999877929688,579.7000122070312,2128813,2025-05-19
2025-05-26,541.7999877929688,541.7999877929688,558.3499755859375,534.5,551.5999755859375,1321360,2025-05-26
2025-06-02,569.5,569.5,578.2999877929688,537.9000244140625,540.0499877929688,2282495,2025-06-02
2025-06-09,557.2999877929688,557.2999877929688,595.7999877929688,544.5,572.0,3392660,2025-06-09
2025-06-16,534.4000244140625,534.4000244140625,559.4500122070312,523.1500244140625,553.0,1253987,2025-06-16
2025-06-23,528.9500122070312,528.9500122070312,547.9500122070312,525.0999755859375,525.5499877929688,1513504,2025-06-23
2025-06-30,497.1000061035156,497.1000061035156,535.2000122070312,490.6000061035156,531.4500122070312,3017472,2025-06-30
2025-07-07,557.9000244140625,557.9000244140625,573.9000244140625,505.0,509.0,4578179,2025-07-07
2025-07-14,556.4500122070312,556.4500122070312,567.9500122070312,542.6500244140625,559.8499755859375,741133,2025-07-14
