Date,Adj Close_BHAGERIA.NS,Close_BHAGERIA.NS,High_BHAGERIA.NS,Low_BHAGERIA.NS,Open_BHAGERIA.NS,Volume_BHAGERIA.NS,Date
2022-08-22,168.973876953125,170.9499969482422,174.0,163.6999969482422,167.14999389648438,81812,2022-08-22
2022-08-29,177.52389526367188,179.60000610351562,184.0,167.0,169.0,128703,2022-08-29
2022-09-05,198.5282440185547,200.85000610351562,207.75,180.0,180.5,276866,2022-09-05
2022-09-12,192.94354248046875,195.1999969482422,209.0,191.8000030517578,202.6999969482422,191961,2022-09-12
2022-09-19,181.9224395751953,184.0500030517578,200.75,183.14999389648438,192.64999389648438,87005,2022-09-19
2022-09-26,173.57012939453125,175.60000610351562,192.9499969482422,167.60000610351562,180.0,81029,2022-09-26
2022-10-03,172.72994995117188,174.75,178.75,168.35000610351562,176.5,89631,2022-10-03
2022-10-10,170.50595092773438,172.5,175.60000610351562,168.14999389648438,174.75,45043,2022-10-10
2022-10-17,166.10739135742188,168.0500030517578,173.39999389648438,165.85000610351562,173.39999389648438,52837,2022-10-17
2022-10-24,159.88021850585938,161.75,169.89999389648438,157.60000610351562,169.8000030517578,92339,2022-10-24
2022-10-31,160.47328186035156,162.35000610351562,164.89999389648438,156.0,162.60000610351562,136676,2022-10-31
2022-11-07,158.74351501464844,160.60000610351562,166.35000610351562,159.10000610351562,163.1999969482422,56904,2022-11-07
2022-11-14,164.17994689941406,166.10000610351562,173.0,158.0,161.4499969482422,154808,2022-11-14
2022-11-21,163.04322814941406,164.9499969482422,168.0,160.0,166.9499969482422,66234,2022-11-21
2022-11-28,169.31982421875,171.3000030517578,175.5,163.5500030517578,164.89999389648438,134904,2022-11-28
2022-12-05,165.81085205078125,167.75,176.6999969482422,165.64999389648438,175.39999389648438,106039,2022-12-05
2022-12-12,163.24090576171875,165.14999389648438,172.0,164.75,167.75,60070,2022-12-12
2022-12-19,145.99261474609375,147.6999969482422,167.6999969482422,146.3000030517578,166.0,81777,2022-12-19
2022-12-26,160.32501220703125,162.1999969482422,167.6999969482422,147.0,148.4499969482422,90154,2022-12-26
2023-01-02,158.54580688476562,160.39999389648438,163.89999389648438,158.89999389648438,163.0500030517578,43518,2023-01-02
2023-01-09,157.90333557128906,159.75,164.0,156.85000610351562,160.39999389648438,30027,2023-01-09
2023-01-16,149.7487030029297,151.5,160.5500030517578,149.10000610351562,159.0,59745,2023-01-16
2023-01-23,144.46054077148438,146.14999389648438,153.4499969482422,143.0,151.5500030517578,37059,2023-01-23
2023-01-30,126.7180404663086,128.1999969482422,150.1999969482422,126.3499984741211,144.0500030517578,128689,2023-01-30
2023-02-06,132.302734375,133.85000610351562,138.6999969482422,124.5,126.1500015258789,90303,2023-02-06
2023-02-13,128.59608459472656,130.10000610351562,134.10000610351562,125.80000305175781,133.25,62336,2023-02-13
2023-02-20,124.44463348388672,125.9000015258789,133.60000610351562,124.0,130.0500030517578,74074,2023-02-20
2023-02-27,127.45938110351562,128.9499969482422,132.89999389648438,123.0,125.44999694824219,64809,2023-02-27
2023-03-06,136.75071716308594,138.35000610351562,146.6999969482422,123.8499984741211,127.0,182865,2023-03-06
2023-03-13,129.04087829589844,130.5500030517578,142.85000610351562,127.05000305175781,137.25,82136,2023-03-13
2023-03-20,125.48249053955078,126.94999694824219,132.9499969482422,125.44999694824219,128.9499969482422,88379,2023-03-20
2023-03-27,115.64751434326172,117.0,128.64999389648438,112.3499984741211,127.5999984741211,292393,2023-03-27
2023-04-03,129.63394165039062,131.14999389648438,134.8000030517578,117.1500015258789,117.5999984741211,84140,2023-04-03
2023-04-10,134.57614135742188,136.14999389648438,139.0,128.8000030517578,131.85000610351562,49762,2023-04-10
2023-04-17,137.6897430419922,139.3000030517578,144.89999389648438,131.60000610351562,139.0,89644,2023-04-17
2023-04-24,130.42469787597656,131.9499969482422,138.1999969482422,128.8000030517578,138.0,142339,2023-04-24
2023-05-01,130.02932739257812,131.5500030517578,136.0,130.0,131.9499969482422,45147,2023-05-01
2023-05-08,128.1512908935547,129.64999389648438,135.5,128.14999389648438,134.1999969482422,66074,2023-05-08
2023-05-15,123.99983215332031,125.44999694824219,131.35000610351562,123.5999984741211,130.35000610351562,100437,2023-05-15
2023-05-22,125.2848129272461,126.75,129.4499969482422,122.44999694824219,125.9000015258789,88329,2023-05-22
2023-05-29,129.9799041748047,131.5,132.25,126.0,128.75,79016,2023-05-29
2023-06-05,136.10821533203125,137.6999969482422,141.3000030517578,128.8000030517578,133.0,139690,2023-06-05
2023-06-12,140.45738220214844,142.10000610351562,145.0,135.10000610351562,137.60000610351562,135752,2023-06-12
2023-06-19,138.77700805664062,140.39999389648438,153.1999969482422,137.1999969482422,142.10000610351562,183733,2023-06-19
2023-06-26,155.7781982421875,157.60000610351562,161.4499969482422,137.89999389648438,139.5,233213,2023-06-26
2023-07-03,157.3596954345703,159.1999969482422,167.75,150.35000610351562,156.0,236330,2023-07-03
2023-07-10,159.63311767578125,161.5,164.9499969482422,151.0,158.85000610351562,243925,2023-07-10
2023-07-17,152.12095642089844,153.89999389648438,164.39999389648438,152.5,162.89999389648438,149344,2023-07-17
2023-07-24,150.2923583984375,152.0500030517578,156.1999969482422,150.5,156.1999969482422,92882,2023-07-24
2023-07-31,154.7897491455078,156.60000610351562,159.1999969482422,147.0,152.8000030517578,230458,2023-07-31
2023-08-07,147.96949768066406,149.6999969482422,154.9499969482422,141.0500030517578,154.9499969482422,252731,2023-08-07
2023-08-14,153.10940551757812,154.89999389648438,156.39999389648438,141.10000610351562,149.6999969482422,137295,2023-08-14
2023-08-21,156.76663208007812,158.60000610351562,164.89999389648438,153.0,155.6999969482422,342716,2023-08-21
2023-08-28,162.1536407470703,164.0500030517578,171.1999969482422,155.5,160.89999389648438,360629,2023-08-28
2023-09-04,164.63682556152344,165.5500030517578,172.64999389648438,159.5500030517578,168.4499969482422,294065,2023-09-04
2023-09-11,159.56494140625,160.4499969482422,172.4499969482422,154.75,167.85000610351562,197328,2023-09-11
2023-09-18,149.769287109375,150.60000610351562,164.89999389648438,149.0500030517578,160.0,115176,2023-09-18
2023-09-25,151.60906982421875,152.4499969482422,160.5,150.85000610351562,150.85000610351562,97207,2023-09-25
2023-10-02,157.62570190429688,158.5,167.5,152.4499969482422,152.4499969482422,193618,2023-10-02
2023-10-09,157.82460021972656,158.6999969482422,168.75,152.0,157.8000030517578,345431,2023-10-09
2023-10-16,158.12295532226562,159.0,165.10000610351562,156.25,156.25,140143,2023-10-16
2023-10-23,149.8687286376953,150.6999969482422,159.6999969482422,141.89999389648438,159.6999969482422,111550,2023-10-23
2023-10-30,150.365966796875,151.1999969482422,155.14999389648438,144.5500030517578,154.0,72528,2023-10-30
2023-11-06,146.73611450195312,147.5500030517578,152.35000610351562,145.64999389648438,152.10000610351562,86297,2023-11-06
2023-11-13,144.44879150390625,145.25,153.0,145.0,149.35000610351562,70040,2023-11-13
2023-11-20,149.91845703125,150.75,158.0,143.60000610351562,143.60000610351562,146510,2023-11-20
2023-11-27,165.7804718017578,166.6999969482422,174.8000030517578,146.3000030517578,150.75,1318808,2023-11-27
2023-12-04,164.08984375,165.0,179.0,162.35000610351562,168.0,510760,2023-12-04
2023-12-11,168.01806640625,168.9499969482422,183.0,162.9499969482422,163.5,732808,2023-12-11
2023-12-18,165.73074340820312,166.64999389648438,173.89999389648438,155.0,171.39999389648438,247252,2023-12-18
2023-12-25,162.54840087890625,163.4499969482422,172.5,160.0,166.64999389648438,205250,2023-12-25
2024-01-01,167.47108459472656,168.39999389648438,175.0,161.14999389648438,164.89999389648438,235721,2024-01-01
2024-01-08,164.48764038085938,165.39999389648438,171.8000030517578,158.39999389648438,168.39999389648438,384927,2024-01-08
2024-01-15,157.32736206054688,158.1999969482422,166.6999969482422,155.64999389648438,166.6999969482422,184324,2024-01-15
2024-01-22,153.84666442871094,154.6999969482422,160.25,152.14999389648438,158.1999969482422,78018,2024-01-22
2024-01-29,165.53184509277344,166.4499969482422,175.0,152.6999969482422,156.9499969482422,550550,2024-01-29
2024-02-05,161.7528076171875,162.64999389648438,170.4499969482422,159.0500030517578,165.0,314221,2024-02-05
2024-02-12,165.58157348632812,166.5,177.75,162.0,174.0,752831,2024-02-12
2024-02-19,195.018310546875,196.10000610351562,204.0,166.3000030517578,168.0,4220005,2024-02-19
2024-02-26,189.94644165039062,191.0,204.85000610351562,184.35000610351562,197.0,1290268,2024-02-26
2024-03-04,182.2391815185547,183.25,195.9499969482422,175.39999389648438,192.8000030517578,383470,2024-03-04
2024-03-11,148.0786590576172,148.89999389648438,185.39999389648438,140.4499969482422,184.25,582323,2024-03-11
2024-03-18,151.4599151611328,152.3000030517578,156.35000610351562,146.0500030517578,150.4499969482422,299353,2024-03-18
2024-03-25,144.15045166015625,144.9499969482422,163.8000030517578,143.0500030517578,152.3000030517578,668285,2024-03-25
2024-04-01,171.39930725097656,172.35000610351562,178.6999969482422,147.10000610351562,147.10000610351562,776617,2024-04-01
2024-04-08,166.3274383544922,167.25,178.5500030517578,165.60000610351562,173.4499969482422,227953,2024-04-08
2024-04-15,177.5651092529297,178.5500030517578,190.39999389648438,158.0500030517578,163.5,1996369,2024-04-15
2024-04-22,178.85794067382812,179.85000610351562,186.6999969482422,174.0,178.1999969482422,430995,2024-04-22
2024-04-29,168.5153045654297,169.4499969482422,182.0,167.8000030517578,181.0,158840,2024-04-29
2024-05-06,161.1063995361328,162.0,171.6999969482422,157.5,171.4499969482422,166679,2024-05-06
2024-05-13,169.06227111816406,170.0,177.0,157.0500030517578,159.0,374220,2024-05-13
2024-05-20,165.13406372070312,166.0500030517578,172.14999389648438,163.25,170.85000610351562,131359,2024-05-20
2024-05-27,152.30520629882812,153.14999389648438,173.0,151.39999389648438,168.3000030517578,219415,2024-05-27
2024-06-03,160.01246643066406,160.89999389648438,167.14999389648438,140.0,160.10000610351562,256482,2024-06-03
2024-06-10,166.37716674804688,167.3000030517578,171.0,160.0500030517578,160.89999389648438,203811,2024-06-10
2024-06-17,167.56060791015625,168.49000549316406,176.99000549316406,165.0500030517578,167.3000030517578,394351,2024-06-17
2024-06-24,168.65452575683594,169.58999633789062,176.38999938964844,165.85000610351562,168.36000061035156,397319,2024-06-24
2024-07-01,175.77503967285156,176.75,181.5,167.99000549316406,170.25,417983,2024-07-01
2024-07-08,165.3329620361328,166.25,180.77000427246094,165.0,179.39999389648438,280114,2024-07-08
2024-07-15,165.8799285888672,166.8000030517578,173.75,164.11000061035156,166.89999389648438,147761,2024-07-15
2024-07-22,165.36279296875,166.27999877929688,171.52000427246094,153.66000366210938,163.1999969482422,280056,2024-07-22
2024-07-29,169.75840759277344,170.6999969482422,178.75,166.5500030517578,166.5500030517578,498694,2024-07-29
2024-08-05,167.1130828857422,168.0399932861328,173.64999389648438,159.1999969482422,167.0,282286,2024-08-05
2024-08-12,168.25674438476562,169.19000244140625,188.0399932861328,165.66000366210938,169.0,1122392,2024-08-12
2024-08-19,177.84356689453125,178.8300018310547,186.75,169.0500030517578,169.89999389648438,526929,2024-08-19
2024-08-26,238.32000732421875,238.32000732421875,245.89999389648438,178.6199951171875,180.4499969482422,12717461,2024-08-26
2024-09-02,246.64999389648438,246.64999389648438,257.3500061035156,231.85000610351562,238.32000732421875,1257541,2024-09-02
2024-09-09,269.17999267578125,269.17999267578125,271.19000244140625,241.14999389648438,246.60000610351562,1252172,2024-09-09
2024-09-16,249.57000732421875,249.57000732421875,287.3999938964844,242.0,274.79998779296875,701830,2024-09-16
2024-09-23,234.91000366210938,234.91000366210938,257.3999938964844,230.0,246.35000610351562,368418,2024-09-23
2024-09-30,231.47999572753906,231.47999572753906,249.0,229.0,233.0,468024,2024-09-30
2024-10-07,221.9199981689453,221.9199981689453,232.0,208.50999450683594,230.3000030517578,356261,2024-10-07
2024-10-14,213.08999633789062,213.08999633789062,226.41000366210938,212.0,224.89999389648438,114058,2024-10-14
2024-10-21,188.72000122070312,188.72000122070312,218.0,185.60000610351562,212.75,136230,2024-10-21
2024-10-28,206.22000122070312,206.22000122070312,207.0,188.0,190.0,89445,2024-10-28
2024-11-04,221.5500030517578,221.5500030517578,222.0,199.0,206.10000610351562,102730,2024-11-04
2024-11-11,203.89999389648438,203.89999389648438,231.0,194.02000427246094,224.0,101606,2024-11-11
2024-11-18,198.85000610351562,198.85000610351562,209.9499969482422,192.0,209.9499969482422,73935,2024-11-18
2024-11-25,196.1199951171875,196.1199951171875,207.0,194.10000610351562,200.89999389648438,95123,2024-11-25
2024-12-02,209.97999572753906,209.97999572753906,217.0,193.9499969482422,201.97999572753906,106035,2024-12-02
2024-12-09,201.89999389648438,201.89999389648438,213.1999969482422,198.0,209.97999572753906,55873,2024-12-09
2024-12-16,198.89999389648438,198.89999389648438,208.0,194.10000610351562,208.0,58939,2024-12-16
2024-12-23,195.22999572753906,195.22999572753906,203.0,190.5,198.89999389648438,29341,2024-12-23
2024-12-30,209.7899932861328,209.7899932861328,211.0,191.0,195.1999969482422,62398,2024-12-30
2025-01-06,197.58999633789062,197.58999633789062,212.0,197.10000610351562,209.7899932861328,84471,2025-01-06
2025-01-13,178.42999267578125,178.42999267578125,197.00999450683594,173.0,197.00999450683594,157111,2025-01-13
2025-01-20,172.08999633789062,172.08999633789062,188.0,170.0,182.6999969482422,137333,2025-01-20
2025-01-27,183.35000610351562,183.35000610351562,187.0,154.10000610351562,172.0,223126,2025-01-27
2025-02-03,198.44000244140625,198.44000244140625,214.52999877929688,191.0,199.5,1459604,2025-02-03
2025-02-10,173.8000030517578,173.8000030517578,203.8000030517578,168.99000549316406,195.5500030517578,189405,2025-02-10
2025-02-17,174.38999938964844,174.38999938964844,179.4499969482422,158.8000030517578,173.8000030517578,180647,2025-02-17
2025-02-24,155.89999389648438,155.89999389648438,175.0,152.99000549316406,175.0,103604,2025-02-24
2025-03-03,165.38999938964844,165.38999938964844,166.99000549316406,142.52000427246094,156.0,146043,2025-03-03
2025-03-10,150.5500030517578,150.5500030517578,167.69000244140625,148.0,167.69000244140625,153132,2025-03-10
2025-03-17,157.6999969482422,157.6999969482422,162.42999267578125,145.0,148.00999450683594,163714,2025-03-17
2025-03-24,144.97000122070312,144.97000122070312,165.0800018310547,143.72000122070312,159.9499969482422,255053,2025-03-24
2025-03-31,157.35000610351562,157.35000610351562,162.38999938964844,144.97000122070312,144.97000122070312,107380,2025-03-31
2025-04-07,154.6699981689453,154.6699981689453,158.8699951171875,132.0,132.0,91346,2025-04-07
2025-04-14,169.2100067138672,169.2100067138672,172.0,156.77999877929688,156.77999877929688,88691,2025-04-14
2025-04-21,161.74000549316406,161.74000549316406,174.89999389648438,160.61000061035156,172.5,101260,2025-04-21
2025-04-28,150.8000030517578,150.8000030517578,165.0,149.8699951171875,163.9600067138672,82910,2025-04-28
2025-05-05,146.39999389648438,146.39999389648438,155.80999755859375,144.50999450683594,152.3800048828125,81416,2025-05-05
2025-05-12,173.33999633789062,173.33999633789062,176.97999572753906,148.5,148.5,162075,2025-05-12
2025-05-19,189.6699981689453,189.6699981689453,205.0,182.13999938964844,205.0,508696,2025-05-19
2025-05-26,185.86000061035156,185.86000061035156,192.0,182.13999938964844,192.0,127258,2025-05-26
2025-06-02,189.44000244140625,189.44000244140625,196.60000610351562,184.0,185.86000061035156,171900,2025-06-02
2025-06-09,186.25999450683594,186.25999450683594,194.39999389648438,182.22000122070312,192.8800048828125,116737,2025-06-09
2025-06-16,180.50999450683594,180.50999450683594,189.5,177.85000610351562,188.0,78099,2025-06-16
2025-06-23,188.9600067138672,188.9600067138672,195.80999755859375,177.00999450683594,178.14999389648438,145606,2025-06-23
2025-06-30,210.3000030517578,210.3000030517578,217.72000122070312,190.0,190.0,852504,2025-06-30
2025-07-07,202.6699981689453,202.6699981689453,212.9199981689453,200.6699981689453,207.0,284843,2025-07-07
2025-07-14,201.99000549316406,201.99000549316406,207.8000030517578,197.47999572753906,204.0,53605,2025-07-14
