Date,Adj Close_INFIBEAM.NS,Close_INFIBEAM.NS,High_INFIBEAM.NS,Low_INFIBEAM.NS,Open_INFIBEAM.NS,Volume_INFIBEAM.NS,Date
2021-01-11,20.521625518798828,20.649999618530273,24.25,20.125,20.600000381469727,20371192,2021-01-11
2021-01-18,19.97504234313965,20.100000381469727,21.475000381469727,20.0625,20.774999618530273,10273076,2021-01-18
2021-01-25,18.894306182861328,19.012500762939453,20.25,18.5,20.125,11247116,2021-01-25
2021-02-01,20.55889129638672,20.6875,21.0,18.612499237060547,19.612499237060547,18693868,2021-02-01
2021-02-08,22.695524215698242,22.837499618530273,23.6875,20.450000762939453,20.987499237060547,64713248,2021-02-08
2021-02-15,22.136520385742188,22.274999618530273,23.1875,21.887500762939453,23.1875,21147336,2021-02-15
2021-02-22,22.79490089416504,22.9375,23.1875,21.674999237060547,22.487499237060547,18760432,2021-02-22
2021-03-01,24.061973571777344,24.212499618530273,26.75,23.075000762939453,25.25,116417268,2021-03-01
2021-03-08,24.447067260742188,24.600000381469727,28.424999237060547,23.5625,24.337499618530273,161620068,2021-03-08
2021-03-15,21.83838653564453,21.975000381469727,27.950000762939453,21.125,24.962499618530273,503851912,2021-03-15
2021-03-22,23.42844009399414,23.575000762939453,24.0,20.25,21.600000381469727,119516784,2021-03-22
2021-03-29,23.652040481567383,23.799999237060547,24.375,23.0,23.575000762939453,35739100,2021-03-29
2021-04-05,22.235898971557617,22.375,24.100000381469727,22.049999237060547,23.950000762939453,26341062,2021-04-05
2021-04-12,21.04336166381836,21.174999237060547,22.200000762939453,20.5,22.149999618530273,19682268,2021-04-12
2021-04-19,20.099267959594727,20.225000381469727,21.0,20.0,21.0,6602322,2021-04-19
2021-04-26,19.527841567993164,19.649999618530273,20.725000381469727,19.450000762939453,20.25,12745088,2021-04-26
2021-05-03,19.67690658569336,19.799999237060547,20.399999618530273,18.350000381469727,19.649999618530273,16151124,2021-05-03
2021-05-10,21.26696014404297,21.399999618530273,22.450000762939453,19.350000381469727,20.174999237060547,28842154,2021-05-10
2021-05-17,20.496780395507812,20.625,21.700000762939453,19.950000762939453,21.5,20102704,2021-05-17
2021-05-24,22.633411407470703,22.774999618530273,23.375,19.924999237060547,20.75,93561242,2021-05-24
2021-05-31,24.794893264770508,24.950000762939453,27.25,23.475000381469727,23.475000381469727,293773722,2021-05-31
2021-06-07,25.58991813659668,25.75,26.475000381469727,24.024999618530273,25.200000762939453,80820206,2021-06-07
2021-06-14,25.06818199157715,25.225000381469727,26.0,24.399999618530273,26.0,67253078,2021-06-14
2021-06-21,27.155126571655273,27.325000762939453,29.200000762939453,24.575000762939453,24.75,214576712,2021-06-21
2021-06-28,25.167558670043945,25.325000762939453,27.674999237060547,25.200000762939453,27.475000381469727,62069980,2021-06-28
2021-07-05,25.291784286499023,25.450000762939453,28.049999237060547,25.0,25.424999237060547,94734268,2021-07-05
2021-07-12,24.844579696655273,25.0,26.200000762939453,24.450000762939453,25.700000762939453,76786678,2021-07-12
2021-07-19,22.360122680664062,22.5,26.299999237060547,22.299999237060547,24.875,103221236,2021-07-19
2021-07-26,21.888076782226562,22.024999618530273,23.299999237060547,21.899999618530273,22.524999618530273,60048776,2021-07-26
2021-08-02,22.06199073791504,22.200000762939453,22.725000381469727,20.600000381469727,22.325000762939453,66920560,2021-08-02
2021-08-09,21.440874099731445,21.575000762939453,22.850000381469727,20.5,22.274999618530273,32972728,2021-08-09
2021-08-16,21.093050003051758,21.225000381469727,21.75,20.0,21.75,23634208,2021-08-16
2021-08-23,19.950199127197266,20.075000762939453,21.75,19.75,21.375,21880926,2021-08-23
2021-08-30,22.60856819152832,22.75,24.25,19.875,20.25,139651088,2021-08-30
2021-09-06,22.260744094848633,22.399999618530273,23.350000381469727,21.5,22.725000381469727,25833234,2021-09-06
2021-09-13,20.94398307800293,21.075000762939453,23.5,21.0,22.450000762939453,43202898,2021-09-13
2021-09-20,21.390003204345703,21.5,21.899999618530273,20.475000381469727,20.975000381469727,37089276,2021-09-20
2021-09-27,20.768198013305664,20.875,22.0,20.625,21.524999618530273,44977860,2021-09-27
2021-10-04,22.85745620727539,22.975000381469727,24.200000762939453,20.950000762939453,21.0,106882668,2021-10-04
2021-10-11,25.717744827270508,25.850000381469727,26.5,22.649999618530273,23.25,146994510,2021-10-11
2021-10-18,22.484373092651367,22.600000381469727,26.5,22.25,25.674999237060547,67246920,2021-10-18
2021-10-25,22.53411865234375,22.649999618530273,23.774999618530273,22.225000381469727,22.875,70800914,2021-10-25
2021-11-01,22.658475875854492,22.774999618530273,23.424999237060547,22.299999237060547,22.825000762939453,23496962,2021-11-01
2021-11-08,22.086421966552734,22.200000762939453,23.075000762939453,21.799999237060547,22.975000381469727,23743178,2021-11-08
2021-11-15,21.265640258789062,21.375,22.375,21.200000762939453,22.350000381469727,15497452,2021-11-15
2021-11-22,20.66870880126953,20.774999618530273,22.5,20.174999237060547,21.25,30270120,2021-11-22
2021-11-29,19.947418212890625,20.049999237060547,20.774999618530273,19.274999618530273,20.774999618530273,23835242,2021-11-29
2021-12-06,21.215896606445312,21.325000762939453,21.5,19.875,20.0,26013148,2021-12-06
2021-12-13,19.82305908203125,19.924999237060547,21.575000762939453,19.825000762939453,21.475000381469727,41253014,2021-12-13
2021-12-20,19.648954391479492,19.75,20.700000762939453,19.024999618530273,19.774999618530273,31153186,2021-12-20
2021-12-27,19.997163772583008,20.100000381469727,20.700000762939453,19.5,19.725000381469727,18599662,2021-12-27
2022-01-03,19.798189163208008,19.899999618530273,20.424999237060547,19.799999237060547,20.125,23086092,2022-01-03
2022-01-10,20.24588394165039,20.350000381469727,21.975000381469727,19.950000762939453,20.049999237060547,55431430,2022-01-10
2022-01-17,21.141281127929688,21.25,23.450000762939453,20.375,20.450000762939453,113914220,2022-01-17
2022-01-24,23.23053550720215,23.350000381469727,23.700000762939453,19.825000762939453,21.225000381469727,61143628,2022-01-24
2022-01-31,21.365129470825195,21.475000381469727,24.0,21.0,24.0,62182452,2022-01-31
2022-02-07,21.215896606445312,21.325000762939453,22.649999618530273,20.700000762939453,22.0,36814844,2022-02-07
2022-02-14,20.24458122253418,20.325000762939453,21.375,20.149999618530273,20.575000762939453,19766746,2022-02-14
2022-02-21,19.02442741394043,19.100000381469727,20.5,18.25,20.350000381469727,21306784,2022-02-21
2022-02-28,19.597152709960938,19.674999237060547,19.850000381469727,18.799999237060547,19.100000381469727,15018200,2022-02-28
2022-03-07,22.286468505859375,22.375,23.100000381469727,19.375,19.674999237060547,138784408,2022-03-07
2022-03-14,20.91691017150879,21.0,21.850000381469727,20.799999237060547,21.5,49502352,2022-03-14
2022-03-21,20.269481658935547,20.350000381469727,22.75,19.75,21.25,47487379,2022-03-21
2022-03-28,19.970666885375977,20.049999237060547,20.600000381469727,18.950000762939453,20.350000381469727,28669793,2022-03-28
2022-04-04,20.07027244567871,20.149999618530273,20.799999237060547,20.049999237060547,20.299999237060547,21563316,2022-04-04
2022-04-11,19.771459579467773,19.850000381469727,20.25,19.600000381469727,20.25,10990548,2022-04-11
2022-04-18,19.02442741394043,19.100000381469727,20.0,18.899999618530273,19.799999237060547,12580929,2022-04-18
2022-04-25,18.028383255004883,18.100000381469727,19.100000381469727,17.399999618530273,19.0,20437317,2022-04-25
2022-05-02,15.88689136505127,15.949999809265137,18.299999237060547,15.800000190734863,18.100000381469727,18877586,2022-05-02
2022-05-09,14.392826080322266,14.449999809265137,17.100000381469727,12.5,16.299999237060547,50970663,2022-05-09
2022-05-16,15.289265632629395,15.350000381469727,16.0,14.5,15.149999618530273,13000255,2022-05-16
2022-05-23,14.791243553161621,14.850000381469727,15.800000190734863,13.800000190734863,15.800000190734863,8154153,2022-05-23
2022-05-30,14.791243553161621,14.850000381469727,15.449999809265137,13.899999618530273,15.25,8533468,2022-05-30
2022-06-06,14.99045181274414,15.050000190734863,15.699999809265137,14.399999618530273,14.800000190734863,7090460,2022-06-06
2022-06-13,13.845001220703125,13.899999618530273,15.100000381469727,13.350000381469727,15.0,8745837,2022-06-13
2022-06-20,13.097969055175781,13.149999618530273,14.199999809265137,13.0,13.75,9446128,2022-06-20
2022-06-27,13.546189308166504,13.600000381469727,14.699999809265137,12.899999618530273,13.5,13906481,2022-06-27
2022-07-04,13.097969055175781,13.149999618530273,13.699999809265137,12.949999809265137,13.600000381469727,10726851,2022-07-04
2022-07-11,13.297179222106934,13.350000381469727,14.399999618530273,13.050000190734863,13.149999618530273,12755074,2022-07-11
2022-07-18,13.845001220703125,13.899999618530273,14.149999618530273,12.949999809265137,13.5,18372116,2022-07-18
2022-07-25,14.641837120056152,14.699999809265137,15.149999618530273,13.75,13.899999618530273,14023651,2022-07-25
2022-08-01,15.687682151794434,15.75,17.100000381469727,14.5,14.75,41833336,2022-08-01
2022-08-08,14.791243553161621,14.850000381469727,15.899999618530273,14.699999809265137,15.800000190734863,10532506,2022-08-08
2022-08-15,15.737483978271484,15.800000190734863,16.5,14.649999618530273,14.850000381469727,27079409,2022-08-15
2022-08-22,15.93669319152832,16.0,17.350000381469727,14.5,15.800000190734863,28606191,2022-08-22
2022-08-29,15.488473892211914,15.550000190734863,16.299999237060547,15.399999618530273,15.800000190734863,10388687,2022-08-29
2022-09-05,16.484516143798828,16.549999237060547,17.450000762939453,15.5,15.600000381469727,28860837,2022-09-05
2022-09-12,16.036296844482422,16.100000381469727,17.200000762939453,15.5,16.649999618530273,25646746,2022-09-12
2022-09-19,14.641837120056152,14.699999809265137,16.299999237060547,14.600000381469727,16.299999237060547,16160326,2022-09-19
2022-09-26,14.641837120056152,14.699999809265137,14.949999809265137,13.850000381469727,14.850000381469727,12447066,2022-09-26
2022-10-03,14.791243553161621,14.850000381469727,15.25,14.550000190734863,14.649999618530273,11662020,2022-10-03
2022-10-10,14.343023300170898,14.399999618530273,15.050000190734863,14.199999809265137,14.649999618530273,11926083,2022-10-10
2022-10-17,14.293222427368164,14.350000381469727,14.75,14.0,14.5,10170022,2022-10-17
2022-10-24,17.231548309326172,17.299999237060547,17.299999237060547,14.199999809265137,14.550000190734863,59421701,2022-10-24
2022-10-31,18.47660255432129,18.549999237060547,20.25,16.799999237060547,18.0,162354078,2022-10-31
2022-11-07,17.181747436523438,17.25,19.399999618530273,17.100000381469727,19.149999618530273,31884196,2022-11-07
2022-11-14,15.93669319152832,16.0,17.600000381469727,15.800000190734863,17.350000381469727,26163951,2022-11-14
2022-11-21,16.285308837890625,16.350000381469727,16.549999237060547,15.699999809265137,16.0,18047869,2022-11-21
2022-11-28,17.082143783569336,17.149999618530273,17.5,16.049999237060547,16.350000381469727,37195323,2022-11-28
2022-12-05,17.231548309326172,17.299999237060547,18.649999618530273,17.0,17.350000381469727,40835127,2022-12-05
2022-12-12,19.2734375,19.350000381469727,20.350000381469727,16.850000381469727,17.049999237060547,120114625,2022-12-12
2022-12-19,14.592034339904785,14.649999618530273,19.700000762939453,14.399999618530273,19.549999237060547,51408285,2022-12-19
2022-12-26,16.534318923950195,16.600000381469727,16.950000762939453,15.050000190734863,15.399999618530273,42168910,2022-12-26
2023-01-02,15.93669319152832,16.0,17.450000762939453,15.850000381469727,16.649999618530273,27448757,2023-01-02
2023-01-09,16.9825382232666,17.049999237060547,17.299999237060547,15.699999809265137,16.200000762939453,33627347,2023-01-09
2023-01-16,18.47660255432129,18.549999237060547,18.899999618530273,17.049999237060547,17.149999618530273,106811621,2023-01-16
2023-01-23,15.737483978271484,15.800000190734863,18.75,15.25,18.75,159574788,2023-01-23
2023-01-30,15.986494064331055,16.049999237060547,17.5,15.5,15.649999618530273,71148803,2023-01-30
2023-02-06,16.38491439819336,16.450000762939453,17.25,16.100000381469727,16.100000381469727,91010720,2023-02-06
2023-02-13,15.637880325317383,15.699999809265137,16.600000381469727,15.550000190734863,16.350000381469727,90996363,2023-02-13
2023-02-20,16.335111618041992,16.399999618530273,17.649999618530273,15.25,15.699999809265137,177222777,2023-02-20
2023-02-27,15.588077545166016,15.649999618530273,16.649999618530273,15.600000381469727,16.5,29349617,2023-02-27
2023-03-06,15.88689136505127,15.949999809265137,16.700000762939453,15.649999618530273,15.649999618530273,50779279,2023-03-06
2023-03-13,15.040254592895508,15.100000381469727,16.049999237060547,14.949999809265137,15.899999618530273,54485460,2023-03-13
2023-03-20,13.894804954528809,13.949999809265137,15.399999618530273,13.899999618530273,15.050000190734863,21092052,2023-03-20
2023-03-27,14.094012260437012,14.149999618530273,14.350000381469727,12.850000381469727,13.949999809265137,29217806,2023-03-27
2023-04-03,14.143815040588379,14.199999809265137,14.5,14.0,14.25,11025548,2023-04-03
2023-04-10,13.894804954528809,13.949999809265137,14.350000381469727,13.850000381469727,14.25,11933559,2023-04-10
2023-04-17,13.446584701538086,13.5,14.149999618530273,13.399999618530273,13.899999618530273,26653170,2023-04-17
2023-04-24,13.645793914794922,13.699999809265137,14.300000190734863,13.25,13.600000381469727,31280736,2023-04-24
2023-05-01,13.894804954528809,13.949999809265137,14.399999618530273,13.699999809265137,13.699999809265137,21441952,2023-05-01
2023-05-08,13.894804954528809,13.949999809265137,14.699999809265137,13.699999809265137,14.100000381469727,26810901,2023-05-08
2023-05-15,14.343023300170898,14.399999618530273,14.550000190734863,13.899999618530273,14.050000190734863,25949984,2023-05-15
2023-05-22,14.641837120056152,14.699999809265137,15.350000381469727,14.25,14.399999618530273,43323402,2023-05-22
2023-05-29,15.239462852478027,15.300000190734863,15.649999618530273,14.350000381469727,15.100000381469727,53814562,2023-05-29
2023-06-05,15.189661026000977,15.25,15.800000190734863,14.800000190734863,15.449999809265137,41499291,2023-06-05
2023-06-12,15.090055465698242,15.149999618530273,15.949999809265137,15.050000190734863,15.350000381469727,35194556,2023-06-12
2023-06-19,15.637880325317383,15.699999809265137,16.950000762939453,15.050000190734863,15.199999809265137,121409963,2023-06-19
2023-06-26,15.687682151794434,15.75,16.899999618530273,15.649999618530273,15.949999809265137,87842036,2023-06-26
2023-07-03,15.787286758422852,15.850000381469727,16.5,15.649999618530273,15.850000381469727,61111971,2023-07-03
2023-07-10,15.289265632629395,15.350000381469727,15.949999809265137,14.75,15.949999809265137,43024127,2023-07-10
2023-07-17,14.890848159790039,14.949999809265137,15.75,14.75,15.449999809265137,38637050,2023-07-17
2023-07-24,14.890848159790039,14.949999809265137,15.149999618530273,14.699999809265137,14.949999809265137,23197790,2023-07-24
2023-07-31,15.040254592895508,15.100000381469727,15.399999618530273,14.75,15.050000190734863,33213070,2023-07-31
2023-08-07,14.392826080322266,14.449999809265137,15.300000190734863,14.0,15.199999809265137,117548709,2023-08-07
2023-08-14,13.745397567749023,13.800000190734863,14.5,13.699999809265137,14.5,79051770,2023-08-14
2023-08-21,13.94460678100586,14.0,14.699999809265137,13.800000190734863,13.850000381469727,59194624,2023-08-21
2023-08-28,14.691638946533203,14.75,15.199999809265137,14.0,14.0,118190342,2023-08-28
2023-09-04,16.036296844482422,16.100000381469727,16.299999237060547,14.649999618530273,14.899999618530273,301210353,2023-09-04
2023-09-11,17.67976951599121,17.75,19.049999237060547,16.399999618530273,16.549999237060547,689255637,2023-09-11
2023-09-18,17.131946563720703,17.200000762939453,18.600000381469727,17.0,17.950000762939453,307894772,2023-09-18
2023-09-25,17.72440528869629,17.75,18.350000381469727,17.100000381469727,17.25,224139084,2023-09-25
2023-10-02,20.220800399780273,20.25,20.899999618530273,17.049999237060547,17.75,437670411,2023-10-02
2023-10-09,20.869863510131836,20.899999618530273,23.0,19.25,19.950000762939453,670157981,2023-10-09
2023-10-16,20.170873641967773,20.200000762939453,21.399999618530273,19.850000381469727,21.049999237060547,133539652,2023-10-16
2023-10-23,18.92267608642578,18.950000762939453,20.299999237060547,17.75,20.25,115897003,2023-10-23
2023-10-30,19.57173728942871,19.600000381469727,20.299999237060547,18.799999237060547,18.950000762939453,119963143,2023-10-30
2023-11-06,19.971160888671875,20.0,20.899999618530273,19.299999237060547,19.799999237060547,170179021,2023-11-06
2023-11-13,21.918350219726562,21.950000762939453,22.600000381469727,19.950000762939453,20.149999618530273,252169919,2023-11-13
2023-11-20,20.77000617980957,20.799999237060547,22.299999237060547,20.700000762939453,22.100000381469727,98432708,2023-11-20
2023-11-27,20.12094497680664,20.149999618530273,21.0,19.950000762939453,20.799999237060547,58943163,2023-11-27
2023-12-04,22.018203735351562,22.049999237060547,22.25,19.950000762939453,20.399999618530273,221212649,2023-12-04
2023-12-11,23.216474533081055,23.25,24.25,21.5,22.149999618530273,483266894,2023-12-11
2023-12-18,21.668710708618164,21.700000762939453,23.600000381469727,20.25,23.450000762939453,167991141,2023-12-18
2023-12-25,21.468997955322266,21.5,22.549999237060547,21.399999618530273,21.700000762939453,71240294,2023-12-25
2024-01-01,23.06669044494629,23.100000381469727,23.450000762939453,21.399999618530273,21.5,165580291,2024-01-01
2024-01-08,26.511714935302734,26.549999237060547,27.5,23.049999237060547,23.200000762939453,684200599,2024-01-08
2024-01-15,26.3619327545166,26.399999618530273,28.200000762939453,25.399999618530273,26.950000762939453,530110746,2024-01-15
2024-01-22,29.05803871154785,29.100000381469727,29.25,25.200000762939453,26.399999618530273,410592506,2024-01-22
2024-01-29,38.44448471069336,38.5,40.0,29.75,29.899999618530273,976871988,2024-01-29
2024-02-05,35.19917297363281,35.25,39.5,34.29999923706055,39.04999923706055,171780289,2024-02-05
2024-02-12,34.550106048583984,34.599998474121094,36.20000076293945,30.549999237060547,35.5,183041033,2024-02-12
2024-02-19,34.450252532958984,34.5,36.54999923706055,33.5,34.900001525878906,110158953,2024-02-19
2024-02-26,36.14780044555664,36.20000076293945,37.900001525878906,32.849998474121094,36.0,275552136,2024-02-26
2024-03-04,40.092105865478516,40.150001525878906,41.400001525878906,35.0,35.95000076293945,413198368,2024-03-04
2024-03-11,36.59715270996094,36.650001525878906,42.5,33.0,41.0,543216908,2024-03-11
2024-03-18,35.24909973144531,35.29999923706055,38.45000076293945,34.900001525878906,36.95000076293945,229136775,2024-03-18
2024-03-25,34.05082702636719,34.099998474121094,35.75,33.599998474121094,35.29999923706055,147617862,2024-03-25
2024-04-01,37.64563751220703,37.70000076293945,39.20000076293945,34.04999923706055,34.349998474121094,267166359,2024-04-01
2024-04-08,35.49873733520508,35.54999923706055,38.0,35.29999923706055,37.95000076293945,109091232,2024-04-08
2024-04-15,33.50162124633789,33.54999923706055,35.04999923706055,32.900001525878906,34.04999923706055,121124901,2024-04-15
2024-04-22,34.94953155517578,35.0,36.25,33.599998474121094,33.95000076293945,98012011,2024-04-22
2024-04-29,33.85111999511719,33.900001525878906,35.54999923706055,33.650001525878906,35.099998474121094,62427125,2024-04-29
2024-05-06,32.0037841796875,32.04999923706055,34.25,30.5,34.20000076293945,88571869,2024-05-06
2024-05-13,32.75270462036133,32.79999923706055,33.25,30.899999618530273,32.150001525878906,84237478,2024-05-13
2024-05-20,31.60436248779297,31.649999618530273,32.849998474121094,31.549999237060547,32.45000076293945,46141263,2024-05-20
2024-05-27,29.956741333007812,30.0,31.899999618530273,29.899999618530273,31.649999618530273,57025618,2024-05-27
2024-06-03,30.855443954467773,30.899999618530273,31.450000762939453,25.25,31.0,102213038,2024-06-03
2024-06-10,32.04372787475586,32.09000015258789,32.41999816894531,30.5,31.100000381469727,104074587,2024-06-10
2024-06-17,31.7541446685791,31.799999237060547,33.20000076293945,31.010000228881836,32.09000015258789,79788564,2024-06-17
2024-06-24,30.82548713684082,30.8700008392334,32.34000015258789,30.610000610351562,31.700000762939453,44726481,2024-06-24
2024-07-01,29.637203216552734,29.68000030517578,31.25,29.399999618530273,30.8700008392334,55246111,2024-07-01
2024-07-08,30.01665496826172,30.059999465942383,31.799999237060547,29.010000228881836,29.799999237060547,79262622,2024-07-08
2024-07-15,28.488861083984375,28.530000686645508,30.350000381469727,28.0,30.200000762939453,30939271,2024-07-15
2024-07-22,31.314781188964844,31.360000610351562,32.279998779296875,27.520000457763672,28.950000762939453,104561382,2024-07-22
2024-07-29,32.26341247558594,32.310001373291016,33.599998474121094,30.299999237060547,32.0,143869973,2024-07-29
2024-08-05,33.28194046020508,33.33000183105469,34.189998626708984,30.860000610351562,31.790000915527344,208261839,2024-08-05
2024-08-12,31.139999389648438,31.139999389648438,33.29999923706055,30.260000228881836,33.29999923706055,68799198,2024-08-12
2024-08-19,31.520000457763672,31.520000457763672,33.16999816894531,30.809999465942383,31.200000762939453,90921383,2024-08-19
2024-08-26,31.190000534057617,31.190000534057617,32.36000061035156,30.670000076293945,31.84000015258789,67677887,2024-08-26
2024-09-02,30.100000381469727,30.100000381469727,31.639999389648438,29.860000610351562,31.5,52338146,2024-09-02
2024-09-09,28.190000534057617,28.190000534057617,31.31999969482422,27.549999237060547,30.18000030517578,58094933,2024-09-09
2024-09-16,28.09000015258789,28.09000015258789,28.770000457763672,26.799999237060547,28.56999969482422,33762127,2024-09-16
2024-09-23,28.18000030517578,28.18000030517578,29.489999771118164,27.799999237060547,28.399999618530273,23703861,2024-09-23
2024-09-30,29.959999084472656,29.959999084472656,32.29999923706055,27.700000762939453,28.200000762939453,124566746,2024-09-30
2024-10-07,28.790000915527344,28.790000915527344,30.309999465942383,27.729999542236328,30.100000381469727,65715662,2024-10-07
2024-10-14,28.889999389648438,28.889999389648438,30.299999237060547,28.209999084472656,28.940000534057617,47147651,2024-10-14
2024-10-21,26.260000228881836,26.260000228881836,29.290000915527344,26.1299991607666,28.950000762939453,34804072,2024-10-21
2024-10-28,29.229999542236328,29.229999542236328,29.5,26.139999389648438,26.549999237060547,28875355,2024-10-28
2024-11-04,28.18000030517578,28.18000030517578,29.270000457763672,27.760000228881836,29.079999923706055,28063866,2024-11-04
2024-11-11,27.309999465942383,27.309999465942383,28.690000534057617,26.219999313354492,28.06999969482422,27886932,2024-11-11
2024-11-18,25.68000030517578,25.68000030517578,27.479999542236328,25.469999313354492,27.309999465942383,23108295,2024-11-18
2024-11-25,27.020000457763672,27.020000457763672,27.5,25.520000457763672,26.5,32123556,2024-11-25
2024-12-02,28.479999542236328,28.479999542236328,29.25,26.799999237060547,27.09000015258789,40076487,2024-12-02
2024-12-09,27.360000610351562,27.360000610351562,29.549999237060547,26.899999618530273,28.510000228881836,42802223,2024-12-09
2024-12-16,25.8700008392334,25.8700008392334,27.770000457763672,25.75,27.40999984741211,28949253,2024-12-16
2024-12-23,26.100000381469727,26.100000381469727,26.739999771118164,25.350000381469727,26.100000381469727,21627195,2024-12-23
2024-12-30,26.110000610351562,26.110000610351562,27.010000228881836,25.420000076293945,26.100000381469727,22591319,2024-12-30
2025-01-06,23.030000686645508,23.030000686645508,26.239999771118164,22.93000030517578,26.239999771118164,32648153,2025-01-06
2025-01-13,24.40999984741211,24.40999984741211,24.950000762939453,22.0,22.459999084472656,40899919,2025-01-13
2025-01-20,22.65999984741211,22.65999984741211,24.989999771118164,22.559999465942383,24.399999618530273,25959335,2025-01-20
2025-01-27,22.799999237060547,22.799999237060547,23.149999618530273,20.899999618530273,22.5,32978963,2025-01-27
2025-02-03,23.260000228881836,23.260000228881836,24.6299991607666,22.049999237060547,22.450000762939453,32548545,2025-02-03
2025-02-10,19.639999389648438,19.639999389648438,23.309999465942383,19.399999618530273,23.260000228881836,33948072,2025-02-10
2025-02-17,19.8799991607666,19.8799991607666,20.979999542236328,18.40999984741211,19.489999771118164,38812084,2025-02-17
2025-02-24,18.18000030517578,18.18000030517578,19.84000015258789,17.799999237060547,19.549999237060547,21999192,2025-02-24
2025-03-03,19.43000030517578,19.43000030517578,19.719999313354492,17.280000686645508,18.190000534057617,37210997,2025-03-03
2025-03-10,17.950000762939453,17.950000762939453,19.700000762939453,17.829999923706055,19.450000762939453,39487330,2025-03-10
2025-03-17,17.90999984741211,17.90999984741211,18.670000076293945,17.200000762939453,18.0,69519333,2025-03-17
2025-03-24,16.549999237060547,16.549999237060547,18.790000915527344,16.5,18.229999542236328,120880161,2025-03-24
2025-03-31,16.68000030517578,16.68000030517578,17.670000076293945,16.510000228881836,16.549999237060547,35849465,2025-03-31
2025-04-07,16.25,16.25,16.889999389648438,15.25,16.0,38618590,2025-04-07
2025-04-14,17.65999984741211,17.65999984741211,17.780000686645508,16.25,16.25,29271779,2025-04-14
2025-04-21,17.510000228881836,17.510000228881836,18.559999465942383,17.219999313354492,17.780000686645508,44928592,2025-04-21
2025-04-28,17.1299991607666,17.1299991607666,18.030000686645508,16.8700008392334,17.43000030517578,22800965,2025-04-28
2025-05-05,16.469999313354492,16.469999313354492,17.68000030517578,16.0,17.239999771118164,34151575,2025-05-05
2025-05-12,18.940000534057617,18.940000534057617,19.09000015258789,17.149999618530273,17.450000762939453,34490664,2025-05-12
