Date,Adj Close_LUXIND.NS,Close_LUXIND.NS,High_LUXIND.NS,Low_LUXIND.NS,Open_LUXIND.NS,Volume_LUXIND.NS,Date
2021-08-23,3864.612548828125,3892.75,4210.0,3870.0,4201.0,212612,2021-08-23
2021-08-30,4041.12744140625,4070.550048828125,4142.89990234375,3856.39990234375,3892.75,261148,2021-08-30
2021-09-06,3948.501708984375,3977.25,4135.0,3925.0,4072.0,162381,2021-09-06
2021-09-13,3971.38525390625,4000.300048828125,4200.0,3955.050048828125,3997.0,254002,2021-09-13
2021-09-20,3620.390625,3646.75,4000.0,3613.35009765625,4000.0,258680,2021-09-20
2021-09-27,3608.477294921875,3634.75,3694.699951171875,3430.050048828125,3673.85009765625,297787,2021-09-27
2021-10-04,3617.164306640625,3643.5,3750.0,3566.35009765625,3671.25,263949,2021-10-04
2021-10-11,3728.007080078125,3755.14990234375,3836.75,3629.0,3651.0,166652,2021-10-11
2021-10-18,3431.16845703125,3456.14990234375,3847.39990234375,3421.14990234375,3778.300048828125,258128,2021-10-18
2021-10-25,3530.445556640625,3556.14990234375,3620.0,3330.550048828125,3470.0,184910,2021-10-25
2021-11-01,3862.974365234375,3891.10009765625,3988.800048828125,3562.0,3562.0,473418,2021-11-01
2021-11-08,4154.65087890625,4184.89990234375,4214.89990234375,3915.0,3941.050048828125,421602,2021-11-08
2021-11-15,4395.0146484375,4413.5498046875,4644.0,4145.64990234375,4230.0,759289,2021-11-15
2021-11-22,3957.0615234375,3973.75,4449.25,3902.64990234375,4440.0,373467,2021-11-22
2021-11-29,3795.34375,3811.35009765625,4065.0,3652.14990234375,3970.0,480070,2021-11-29
2021-12-06,3776.97119140625,3792.89990234375,3911.949951171875,3700.0,3850.050048828125,214043,2021-12-06
2021-12-13,3600.81396484375,3616.0,3864.949951171875,3595.0,3816.449951171875,202119,2021-12-13
2021-12-20,3666.337646484375,3681.800048828125,3798.25,3480.0,3600.0,203176,2021-12-20
2021-12-27,3673.407958984375,3688.89990234375,3833.699951171875,3552.60009765625,3690.85009765625,192344,2021-12-27
2022-01-03,3675.748046875,3691.25,3749.0,3551.0,3690.0,240800,2022-01-03
2022-01-10,3672.660888671875,3688.14990234375,3750.0,3599.25,3707.25,248613,2022-01-10
2022-01-17,3636.2646484375,3651.60009765625,3927.89990234375,3620.0,3717.89990234375,425457,2022-01-17
2022-01-24,2775.54443359375,2787.25,3649.0,2420.0,3649.0,2465720,2022-01-24
2022-01-31,3046.402099609375,3059.25,3172.39990234375,2628.199951171875,2810.0,897197,2022-01-31
2022-02-07,2837.43359375,2849.39990234375,3072.0,2782.89990234375,3072.0,230692,2022-02-07
2022-02-14,2691.399169921875,2702.75,2836.550048828125,2690.0,2793.0,143078,2022-02-14
2022-02-21,2483.476318359375,2493.949951171875,2702.800048828125,2428.10009765625,2696.0,241942,2022-02-21
2022-02-28,2275.25439453125,2284.85009765625,2515.199951171875,2230.0,2451.0,270495,2022-02-28
2022-03-07,2443.544677734375,2453.85009765625,2504.85009765625,2185.64990234375,2261.89990234375,348653,2022-03-07
2022-03-14,2404.26025390625,2414.39990234375,2514.0,2375.0,2479.0,187882,2022-03-14
2022-03-21,2238.70849609375,2248.14990234375,2457.0,2239.85009765625,2445.0,252293,2022-03-21
2022-03-28,2522.511474609375,2533.14990234375,2629.10009765625,2150.0,2250.050048828125,792268,2022-03-28
2022-04-04,2402.916015625,2413.050048828125,2570.0,2386.5,2570.0,525227,2022-04-04
2022-04-11,2380.809326171875,2390.85009765625,2483.800048828125,2353.0,2410.0,286725,2022-04-11
2022-04-18,2408.940673828125,2419.10009765625,2472.949951171875,2326.050048828125,2389.949951171875,245231,2022-04-18
2022-04-25,2304.481201171875,2314.199951171875,2405.0,2297.0,2400.0,130288,2022-04-25
2022-05-02,2125.087646484375,2134.050048828125,2336.0,2111.0,2300.0,146889,2022-05-02
2022-05-09,2042.286865234375,2050.89990234375,2220.0,2006.0,2134.0,266660,2022-05-09
2022-05-16,2142.36474609375,2151.39990234375,2174.89990234375,2020.050048828125,2075.25,179654,2022-05-16
2022-05-23,2011.018798828125,2019.5,2218.0,1972.0,2165.199951171875,205206,2022-05-23
2022-05-30,1975.4189453125,1983.75,2215.0,1959.0,2072.0,584362,2022-05-30
2022-06-06,1878.1790771484375,1886.0999755859375,1996.0,1859.5,1983.75,214267,2022-06-06
2022-06-13,1781.88525390625,1789.4000244140625,1875.0,1732.050048828125,1874.300048828125,267709,2022-06-13
2022-06-20,1732.9415283203125,1740.25,1789.4000244140625,1684.8499755859375,1762.0,206279,2022-06-20
2022-06-27,1731.94580078125,1739.25,1852.0999755859375,1729.050048828125,1760.0999755859375,221485,2022-06-27
2022-07-04,1873.648193359375,1881.550048828125,1957.5,1752.8499755859375,1752.8499755859375,403981,2022-07-04
2022-07-11,1813.551513671875,1821.199951171875,1895.0,1790.0999755859375,1890.0,230212,2022-07-11
2022-07-18,1923.6373291015625,1931.75,1956.800048828125,1833.800048828125,1833.800048828125,238463,2022-07-18
2022-07-25,1843.9234619140625,1851.699951171875,1935.0,1830.0,1931.75,159865,2022-07-25
2022-08-01,1909.4969482421875,1917.550048828125,2024.0,1834.0999755859375,1866.050048828125,723404,2022-08-01
2022-08-08,1793.9342041015625,1801.5,1934.9000244140625,1792.0,1906.199951171875,363233,2022-08-08
2022-08-15,1780.441162109375,1787.949951171875,1833.0,1785.0,1801.5,200535,2022-08-15
2022-08-22,1757.2886962890625,1764.699951171875,1795.300048828125,1750.0,1795.300048828125,196681,2022-08-22
2022-08-29,1808.4232177734375,1816.050048828125,1850.0,1713.6500244140625,1744.699951171875,171121,2022-08-29
2022-09-05,1860.8023681640625,1868.6500244140625,1890.0,1810.050048828125,1835.0,233564,2022-09-05
2022-09-12,1898.493408203125,1906.5,1959.0,1855.4000244140625,1879.0,353107,2022-09-12
2022-09-19,1807.4771728515625,1815.0999755859375,1922.0,1811.050048828125,1914.0,170805,2022-09-19
2022-09-26,1746.2354736328125,1753.5999755859375,1818.0,1705.25,1801.5999755859375,141048,2022-09-26
2022-10-03,1761.4215087890625,1768.8499755859375,1820.949951171875,1751.050048828125,1753.5999755859375,74506,2022-10-03
2022-10-10,1693.2589111328125,1700.4000244140625,1772.4000244140625,1690.25,1754.0,118251,2022-10-10
2022-10-17,1660.845458984375,1667.8499755859375,1713.5,1661.0,1704.4000244140625,112740,2022-10-17
2022-10-24,1722.4857177734375,1729.75,1774.0,1682.0,1750.0,400094,2022-10-24
2022-10-31,1716.9588623046875,1724.199951171875,1752.9000244140625,1700.0,1748.0,180357,2022-10-31
2022-11-07,1724.7261962890625,1732.0,1753.25,1722.0,1736.25,106981,2022-11-07
2022-11-14,1653.775390625,1660.75,1744.949951171875,1642.0,1743.0,266069,2022-11-14
2022-11-21,1687.632568359375,1694.75,1765.0,1653.550048828125,1669.0,144600,2022-11-21
2022-11-28,1709.241455078125,1716.449951171875,1732.0,1678.5,1698.0,178148,2022-11-28
2022-12-05,1676.6788330078125,1683.75,1757.0,1675.0,1730.4000244140625,178425,2022-12-05
2022-12-12,1683.5,1690.5999755859375,1725.0,1672.0,1696.199951171875,93110,2022-12-12
2022-12-19,1545.5816650390625,1552.0999755859375,1695.3499755859375,1550.0,1686.0,156105,2022-12-19
2022-12-26,1635.75146484375,1642.6500244140625,1710.0,1536.949951171875,1563.0,140622,2022-12-26
2023-01-02,1600.9481201171875,1607.699951171875,1685.0,1600.0,1651.050048828125,75957,2023-01-02
2023-01-09,1511.4754638671875,1517.8499755859375,1644.0,1515.0,1644.0,203985,2023-01-09
2023-01-16,1506.894775390625,1513.25,1537.949951171875,1511.0,1531.699951171875,101578,2023-01-16
2023-01-23,1456.4078369140625,1462.550048828125,1521.199951171875,1415.199951171875,1521.199951171875,127728,2023-01-23
2023-01-30,1433.1060791015625,1439.1500244140625,1511.5,1424.0,1463.0,97693,2023-01-30
2023-02-06,1334.920166015625,1340.550048828125,1472.25,1311.0,1446.699951171875,262619,2023-02-06
2023-02-13,1383.1666259765625,1389.0,1406.5999755859375,1342.8499755859375,1345.199951171875,169978,2023-02-13
2023-02-20,1336.662841796875,1342.300048828125,1399.8499755859375,1340.0,1399.8499755859375,85961,2023-02-20
2023-02-27,1316.3485107421875,1321.9000244140625,1356.9000244140625,1270.0,1326.0,218869,2023-02-27
2023-03-06,1317.44384765625,1323.0,1343.75,1304.0,1328.6500244140625,92238,2023-03-06
2023-03-13,1255.2562255859375,1260.550048828125,1328.9000244140625,1254.4000244140625,1310.699951171875,131612,2023-03-13
2023-03-20,1235.389892578125,1240.5999755859375,1304.449951171875,1238.0999755859375,1272.25,231260,2023-03-20
2023-03-27,1156.273681640625,1161.1500244140625,1240.5999755859375,1111.0,1236.0,322752,2023-03-27
2023-04-03,1211.988525390625,1217.0999755859375,1238.199951171875,1176.550048828125,1180.0,211368,2023-04-03
2023-04-10,1209.9969482421875,1215.0999755859375,1241.9000244140625,1211.0,1218.0,82695,2023-04-10
2023-04-17,1336.7623291015625,1342.4000244140625,1405.0,1195.0,1221.5,2470700,2023-04-17
2023-04-24,1356.379638671875,1362.0999755859375,1377.800048828125,1320.0,1348.5999755859375,266589,2023-04-24
2023-05-01,1434.6494140625,1440.699951171875,1469.8499755859375,1362.0999755859375,1362.0999755859375,566277,2023-05-01
2023-05-08,1467.9093017578125,1474.0999755859375,1546.6500244140625,1431.550048828125,1440.0,697384,2023-05-08
2023-05-15,1440.17626953125,1446.25,1511.050048828125,1424.0999755859375,1470.0,157333,2023-05-15
2023-05-22,1424.542236328125,1430.550048828125,1498.0,1417.1500244140625,1445.0,181766,2023-05-22
2023-05-29,1501.7664794921875,1508.0999755859375,1533.0,1432.5999755859375,1444.0,601496,2023-05-29
2023-06-05,1487.7755126953125,1494.050048828125,1532.0,1481.0,1514.800048828125,146830,2023-06-05
2023-06-12,1504.1065673828125,1510.449951171875,1525.0,1473.449951171875,1490.0,138882,2023-06-12
2023-06-19,1483.4935302734375,1489.75,1600.0,1485.0,1519.0,317423,2023-06-19
2023-06-26,1502.5133056640625,1508.8499755859375,1526.0,1483.4000244140625,1489.75,90270,2023-06-26
2023-07-03,1492.2567138671875,1498.550048828125,1522.9000244140625,1485.9000244140625,1520.0,106660,2023-07-03
2023-07-10,1478.0166015625,1484.25,1503.0,1452.0,1503.0,133357,2023-07-10
2023-07-17,1464.3741455078125,1470.550048828125,1515.550048828125,1457.25,1492.0999755859375,118993,2023-07-17
2023-07-24,1548.369873046875,1554.9000244140625,1719.550048828125,1450.449951171875,1483.3499755859375,2453360,2023-07-24
2023-07-31,1571.4725341796875,1578.0999755859375,1641.0,1558.050048828125,1576.6500244140625,496564,2023-07-31
2023-08-07,1576.600830078125,1583.25,1614.9000244140625,1549.949951171875,1586.4000244140625,221339,2023-08-07
2023-08-14,1477.8671875,1484.0999755859375,1583.8499755859375,1444.0,1580.0,371000,2023-08-14
2023-08-21,1449.138427734375,1455.25,1501.5999755859375,1451.0,1491.9000244140625,114512,2023-08-21
2023-08-28,1461.287109375,1467.449951171875,1487.6500244140625,1421.0999755859375,1455.5,215273,2023-08-28
2023-09-04,1605.0311279296875,1611.800048828125,1645.0,1470.050048828125,1471.949951171875,2004959,2023-09-04
2023-09-11,1528.9517822265625,1535.4000244140625,1625.0,1482.3499755859375,1622.0,365637,2023-09-11
2023-09-18,1464.7724609375,1470.949951171875,1545.0,1450.0,1539.0,422797,2023-09-18
2023-09-25,1490.589599609375,1491.949951171875,1514.800048828125,1442.800048828125,1469.949951171875,303744,2023-09-25
2023-10-02,1426.0985107421875,1427.4000244140625,1505.949951171875,1421.0999755859375,1491.949951171875,193940,2023-10-02
2023-10-09,1343.973388671875,1345.199951171875,1420.0,1343.0,1418.0,332821,2023-10-09
2023-10-16,1337.5294189453125,1338.75,1377.800048828125,1321.5999755859375,1352.25,406636,2023-10-16
2023-10-23,1289.5230712890625,1290.699951171875,1351.800048828125,1261.25,1351.800048828125,175025,2023-10-23
2023-10-30,1345.4222412109375,1346.6500244140625,1385.0,1268.0999755859375,1296.0,574921,2023-10-30
2023-11-06,1438.737060546875,1440.050048828125,1530.0,1350.0,1351.550048828125,1216501,2023-11-06
2023-11-13,1397.7244873046875,1399.0,1448.050048828125,1390.0,1440.050048828125,146343,2023-11-13
2023-11-20,1363.655517578125,1364.9000244140625,1410.4000244140625,1357.949951171875,1398.449951171875,225552,2023-11-20
2023-11-27,1357.1614990234375,1358.4000244140625,1374.75,1323.3499755859375,1364.9000244140625,334724,2023-11-27
2023-12-04,1370.3994140625,1371.6500244140625,1385.8499755859375,1351.0,1368.0,212827,2023-12-04
2023-12-11,1314.600341796875,1315.800048828125,1384.199951171875,1298.050048828125,1384.199951171875,293218,2023-12-11
2023-12-18,1320.644775390625,1321.8499755859375,1354.5999755859375,1300.0,1320.050048828125,248745,2023-12-18
2023-12-25,1298.814697265625,1300.0,1343.699951171875,1298.0,1321.8499755859375,287178,2023-12-25
2024-01-01,1297.3160400390625,1298.5,1326.9000244140625,1287.3499755859375,1301.050048828125,477511,2024-01-01
2024-01-08,1295.867431640625,1297.050048828125,1317.5999755859375,1285.5999755859375,1310.300048828125,302853,2024-01-08
2024-01-15,1260.999267578125,1262.1500244140625,1309.9000244140625,1254.8499755859375,1304.0,394874,2024-01-15
2024-01-22,1253.705810546875,1254.8499755859375,1294.4000244140625,1250.0,1262.1500244140625,154879,2024-01-22
2024-01-29,1211.6942138671875,1212.800048828125,1266.25,1206.0,1260.050048828125,367422,2024-01-29
2024-02-05,1206.9984130859375,1208.0999755859375,1264.949951171875,1173.4000244140625,1208.8499755859375,749596,2024-02-05
2024-02-12,1190.71337890625,1191.800048828125,1235.949951171875,1163.449951171875,1214.0,281762,2024-02-12
2024-02-19,1196.3082275390625,1197.4000244140625,1220.0,1193.0,1198.0,171742,2024-02-19
2024-02-26,1149.3011474609375,1150.3499755859375,1214.800048828125,1149.0,1190.300048828125,242024,2024-02-26
2024-03-04,1207.6978759765625,1208.800048828125,1222.949951171875,1152.0999755859375,1176.0,355489,2024-03-04
2024-03-11,1130.4183349609375,1131.449951171875,1213.949951171875,1110.050048828125,1211.0,321936,2024-03-11
2024-03-18,1114.532958984375,1115.550048828125,1151.699951171875,1111.0,1132.800048828125,227738,2024-03-18
2024-03-25,1073.370361328125,1074.3499755859375,1124.949951171875,1071.75,1115.550048828125,332664,2024-03-25
2024-04-01,1185.767822265625,1186.8499755859375,1197.75,1075.0,1075.0,303994,2024-04-01
2024-04-08,1176.9759521484375,1178.050048828125,1199.449951171875,1168.550048828125,1198.449951171875,124692,2024-04-08
2024-04-15,1130.8179931640625,1131.8499755859375,1165.0,1120.0,1159.949951171875,113337,2024-04-15
2024-04-22,1419.354736328125,1420.6500244140625,1446.0,1139.3499755859375,1149.0,2343909,2024-04-22
2024-04-29,1495.5850830078125,1496.949951171875,1539.0,1404.9000244140625,1440.6500244140625,1076477,2024-04-29
2024-05-06,1470.4080810546875,1471.75,1554.449951171875,1421.0,1503.0,704898,2024-05-06
2024-05-13,1606.8336181640625,1608.300048828125,1620.0,1418.3499755859375,1480.0,660410,2024-05-13
2024-05-20,1503.427978515625,1504.800048828125,1619.949951171875,1496.0999755859375,1576.949951171875,321189,2024-05-20
2024-05-27,1453.723388671875,1455.050048828125,1520.0,1395.449951171875,1495.8499755859375,518605,2024-05-27
2024-06-03,1445.580810546875,1446.9000244140625,1494.0,1169.050048828125,1486.0,521288,2024-06-03
2024-06-10,1461.81591796875,1463.1500244140625,1489.949951171875,1449.5,1461.449951171875,213828,2024-06-10
2024-06-17,1502.478759765625,1503.8499755859375,1554.0,1427.6500244140625,1463.1500244140625,420876,2024-06-17
2024-06-24,1414.5091552734375,1415.800048828125,1517.5999755859375,1406.949951171875,1517.5999755859375,270292,2024-06-24
2024-07-01,1511.0709228515625,1512.449951171875,1553.949951171875,1405.050048828125,1405.050048828125,476491,2024-07-01
2024-07-08,1828.9808349609375,1830.6500244140625,1899.9000244140625,1515.0,1515.0,3116664,2024-07-08
2024-07-15,1811.147216796875,1812.800048828125,2024.800048828125,1792.6500244140625,1860.0,1762929,2024-07-15
2024-07-22,1978.0447998046875,1979.8499755859375,1998.0,1786.050048828125,1791.0,885032,2024-07-22
2024-07-29,2077.30419921875,2079.199951171875,2131.949951171875,1937.1500244140625,1998.449951171875,1075710,2024-07-29
2024-08-05,2316.985595703125,2319.10009765625,2493.0,2035.050048828125,2080.0,3496069,2024-08-05
2024-08-12,2270.9775390625,2273.050048828125,2368.449951171875,2150.0,2316.0,819034,2024-08-12
2024-08-19,2338.066162109375,2340.199951171875,2445.0,2187.949951171875,2293.949951171875,1050322,2024-08-19
2024-08-26,2374.43310546875,2376.60009765625,2401.0,2227.0,2342.550048828125,637070,2024-08-26
2024-09-02,2300.55029296875,2302.64990234375,2469.949951171875,2276.75,2395.89990234375,874718,2024-09-02
2024-09-09,2296.90380859375,2299.0,2350.0,2235.0,2279.64990234375,454328,2024-09-09
2024-09-16,2178.31201171875,2180.300048828125,2320.449951171875,2117.0,2320.449951171875,454407,2024-09-16
2024-09-23,2044.8499755859375,2044.8499755859375,2215.39990234375,2029.0,2180.300048828125,312823,2024-09-23
2024-09-30,2199.35009765625,2199.35009765625,2299.800048828125,2006.4000244140625,2026.300048828125,904968,2024-09-30
2024-10-07,2073.14990234375,2073.14990234375,2245.0,2007.550048828125,2239.64990234375,479236,2024-10-07
2024-10-14,2028.050048828125,2028.050048828125,2149.85009765625,1985.449951171875,2083.699951171875,363115,2024-10-14
2024-10-21,1830.050048828125,1830.050048828125,2045.949951171875,1817.199951171875,2034.0,334873,2024-10-21
2024-10-28,1965.050048828125,1965.050048828125,1981.199951171875,1806.0,1847.050048828125,145589,2024-10-28
2024-11-04,1954.6500244140625,1954.6500244140625,2030.0,1875.199951171875,1964.75,213086,2024-11-04
2024-11-11,1851.300048828125,1851.300048828125,1971.949951171875,1834.949951171875,1925.4000244140625,463131,2024-11-11
2024-11-18,1785.050048828125,1785.050048828125,1848.5999755859375,1703.300048828125,1847.0,193214,2024-11-18
2024-11-25,1921.550048828125,1921.550048828125,1942.0,1781.0,1801.8499755859375,257365,2024-11-25
2024-12-02,1968.449951171875,1968.449951171875,2059.949951171875,1892.0,1950.0,281348,2024-12-02
2024-12-09,2073.89990234375,2073.89990234375,2174.0,1950.0,1955.0,668885,2024-12-09
2024-12-16,1956.050048828125,1956.050048828125,2170.0,1931.550048828125,2098.75,360059,2024-12-16
2024-12-23,1939.800048828125,1939.800048828125,2038.0,1899.449951171875,1980.800048828125,187850,2024-12-23
2024-12-30,2030.300048828125,2030.300048828125,2146.0,1860.1500244140625,1935.0,454701,2024-12-30
2025-01-06,1737.0999755859375,1737.0999755859375,2065.35009765625,1720.0,2055.0,320623,2025-01-06
2025-01-13,1731.5,1731.5,1750.4000244140625,1611.0999755859375,1722.0,347586,2025-01-13
2025-01-20,1586.449951171875,1586.449951171875,1839.949951171875,1560.0,1731.5,428802,2025-01-20
2025-01-27,1504.3499755859375,1504.3499755859375,1599.3499755859375,1483.550048828125,1584.8499755859375,361738,2025-01-27
2025-02-03,1584.8499755859375,1584.8499755859375,1628.0,1480.5,1518.5999755859375,220884,2025-02-03
2025-02-10,1368.550048828125,1368.550048828125,1593.949951171875,1350.0,1575.050048828125,383066,2025-02-10
2025-02-17,1381.050048828125,1381.050048828125,1412.25,1284.050048828125,1364.949951171875,284856,2025-02-17
2025-02-24,1291.0999755859375,1291.0999755859375,1387.5999755859375,1280.0,1367.199951171875,131806,2025-02-24
2025-03-03,1335.550048828125,1335.550048828125,1348.25,1252.0999755859375,1300.4000244140625,229672,2025-03-03
2025-03-10,1214.199951171875,1214.199951171875,1347.0,1211.0,1340.0,224023,2025-03-10
2025-03-17,1435.3499755859375,1435.3499755859375,1469.0,1214.949951171875,1214.949951171875,456650,2025-03-17
2025-03-24,1375.3499755859375,1375.3499755859375,1463.5,1324.699951171875,1450.699951171875,464458,2025-03-24
2025-03-31,1361.5,1361.5,1435.0,1345.199951171875,1375.3499755859375,135147,2025-03-31
2025-04-07,1352.75,1352.75,1378.0,1220.0,1240.0,166508,2025-04-07
2025-04-14,1438.199951171875,1438.199951171875,1458.9000244140625,1375.0,1393.0,242614,2025-04-14
2025-04-21,1384.199951171875,1384.199951171875,1467.5,1367.9000244140625,1451.0,219917,2025-04-21
2025-04-28,1359.699951171875,1359.699951171875,1427.0,1352.0999755859375,1375.0,112348,2025-04-28
2025-05-05,1347.199951171875,1347.199951171875,1406.300048828125,1303.800048828125,1365.5,248483,2025-05-05
2025-05-12,1564.300048828125,1564.300048828125,1587.9000244140625,1388.9000244140625,1400.0,296508,2025-05-12
2025-05-19,1585.199951171875,1585.199951171875,1645.800048828125,1530.0999755859375,1599.9000244140625,409700,2025-05-19
2025-05-26,1479.199951171875,1479.199951171875,1560.0,1475.0,1560.0,193277,2025-05-26
2025-06-02,1512.4000244140625,1512.4000244140625,1555.0,1473.0999755859375,1493.300048828125,161244,2025-06-02
2025-06-09,1460.800048828125,1460.800048828125,1548.0,1442.0999755859375,1527.0,187650,2025-06-09
2025-06-16,1414.699951171875,1414.699951171875,1483.9000244140625,1410.4000244140625,1468.199951171875,110831,2025-06-16
2025-06-23,1454.0,1454.0,1475.0,1390.0,1404.199951171875,142127,2025-06-23
2025-06-30,1448.5999755859375,1448.5999755859375,1473.199951171875,1430.0,1467.0,91463,2025-06-30
2025-07-07,1466.0,1466.0,1524.699951171875,1452.0999755859375,1459.9000244140625,216110,2025-07-07
