Date,Adj Close_TATACHEM.NS,Close_TATACHEM.NS,High_TATACHEM.NS,Low_TATACHEM.NS,Open_TATACHEM.NS,Volume_TATACHEM.NS,Date
2020-12-28,447.4719543457031,479.95001220703125,501.0,474.04998779296875,479.0,19169459,2020-12-28
2021-01-04,466.1651916503906,500.0,509.0,481.70001220703125,484.8999938964844,23285712,2021-01-04
2021-01-11,497.771240234375,533.9000244140625,554.0,491.04998779296875,503.3500061035156,47876557,2021-01-11
2021-01-18,484.1591491699219,519.2999877929688,546.9500122070312,503.75,533.9000244140625,27128664,2021-01-18
2021-01-25,443.1365966796875,475.29998779296875,525.5999755859375,471.6000061035156,524.7999877929688,19010434,2021-01-25
2021-02-01,489.47344970703125,525.0,535.0,466.0,481.5,19799904,2021-02-01
2021-02-08,522.9906616210938,560.9500122070312,586.75,525.9500122070312,529.7999877929688,40493434,2021-02-08
2021-02-15,576.7395629882812,618.5999755859375,628.6500244140625,555.7000122070312,565.0,51473982,2021-02-15
2021-02-22,689.4583129882812,739.5,757.5,616.0,626.0,88263133,2021-02-22
2021-03-01,697.8958740234375,748.5499877929688,792.0499877929688,723.0999755859375,750.0,46354664,2021-03-01
2021-03-08,730.80712890625,783.8499755859375,795.0,751.5,761.0,22876603,2021-03-08
2021-03-15,701.1590576171875,752.0499877929688,794.4000244140625,690.2000122070312,790.0,42332156,2021-03-15
2021-03-22,693.7937622070312,744.1500244140625,774.0,712.0,752.0,29952437,2021-03-22
2021-03-29,726.3785400390625,779.0999755859375,791.7000122070312,743.0499877929688,744.1500244140625,14965062,2021-03-29
2021-04-05,750.759033203125,805.25,833.9500122070312,748.5,779.9000244140625,34533599,2021-04-05
2021-04-12,702.1380004882812,753.0999755859375,790.0,731.0,790.0,21114211,2021-04-12
2021-04-19,677.0116577148438,726.1500244140625,748.9500122070312,711.0,731.0,15523812,2021-04-19
2021-04-26,738.8252563476562,792.4500122070312,797.0,728.0,731.0,27041656,2021-04-26
2021-05-03,633.3786010742188,679.3499755859375,793.75,670.5499877929688,792.0,57286539,2021-05-03
2021-05-10,654.8222045898438,702.3499755859375,735.0999755859375,677.0999755859375,685.0,27188202,2021-05-10
2021-05-17,659.9500122070312,707.8499755859375,723.9000244140625,690.3499755859375,705.4500122070312,13594027,2021-05-17
2021-05-24,660.6026611328125,708.5499877929688,720.7999877929688,690.2999877929688,710.0,13880816,2021-05-24
2021-05-31,695.6583862304688,746.1500244140625,748.9000244140625,701.0499877929688,710.9500122070312,17171119,2021-05-31
2021-06-07,697.8493041992188,748.5,760.0,731.2999877929688,753.5,14086508,2021-06-07
2021-06-14,666.4296875,714.7999877929688,753.5,696.0499877929688,740.7999877929688,11054181,2021-06-14
2021-06-21,676.5405883789062,715.9500122070312,736.1500244140625,701.0,701.0,9001835,2021-06-21
2021-06-28,725.4419555664062,767.7000122070312,770.0,716.7999877929688,721.9000244140625,18520847,2021-06-28
2021-07-05,722.796142578125,764.9000244140625,781.0,754.3499755859375,774.9500122070312,14152819,2021-07-05
2021-07-12,738.0098876953125,781.0,792.4500122070312,766.5,767.5,10681717,2021-07-12
2021-07-19,713.48828125,755.0499877929688,795.5,752.0,778.0,7093825,2021-07-19
2021-07-26,721.1423950195312,763.1500244140625,770.75,729.6500244140625,750.0,8170004,2021-07-26
2021-08-02,778.312255859375,823.6500244140625,844.0,754.0,771.0,28748322,2021-08-02
2021-08-09,830.6154174804688,879.0,887.7999877929688,812.6500244140625,828.75,33142127,2021-08-09
2021-08-16,793.1478881835938,839.3499755859375,891.9000244140625,831.0499877929688,880.7000122070312,9061592,2021-08-16
2021-08-23,783.36767578125,829.0,853.0,814.5,845.0,10243799,2021-08-23
2021-08-30,794.7071533203125,841.0,860.7999877929688,832.0,833.6500244140625,10863850,2021-08-30
2021-09-06,783.6039428710938,829.25,846.4000244140625,813.25,843.0,4782375,2021-09-06
2021-09-13,798.0145263671875,844.5,879.75,827.1500244140625,829.0,12768815,2021-09-13
2021-09-20,836.2378540039062,884.9500122070312,901.7000122070312,780.0499877929688,840.0,23542863,2021-09-20
2021-09-27,860.759521484375,910.9000244140625,945.5,895.0,900.0,19914820,2021-09-27
2021-10-04,912.4957885742188,965.6500244140625,980.8499755859375,908.6500244140625,917.0,21116296,2021-10-04
2021-10-11,1024.3785400390625,1084.050048828125,1144.300048828125,946.9000244140625,970.0,29348017,2021-10-11
2021-10-18,933.3320922851562,987.7000122070312,1158.0,984.2999877929688,1094.0,22036474,2021-10-18
2021-10-25,851.7352294921875,901.3499755859375,1018.5,876.5,992.0,21380661,2021-10-25
2021-11-01,854.4283447265625,904.2000122070312,919.0999755859375,887.1500244140625,911.0,5242570,2021-11-01
2021-11-08,884.3360595703125,935.8499755859375,954.8499755859375,894.4000244140625,910.0,8631905,2021-11-08
2021-11-15,874.4141235351562,925.3499755859375,955.9500122070312,915.7000122070312,942.0,5282937,2021-11-15
2021-11-22,806.7081298828125,853.7000122070312,931.0499877929688,844.5,927.0,8158649,2021-11-22
2021-11-29,859.9089965820312,910.0,931.1500244140625,828.7999877929688,853.0,9712570,2021-11-29
2021-12-06,888.3994140625,940.1500244140625,952.0,893.2000122070312,914.7999877929688,7134490,2021-12-06
2021-12-13,834.9622192382812,883.5999755859375,949.9000244140625,878.6500244140625,949.9000244140625,4087436,2021-12-13
2021-12-20,824.1897583007812,872.2000122070312,894.5,824.1500244140625,876.0,4723890,2021-12-20
2021-12-27,844.978759765625,894.2000122070312,914.4000244140625,860.3499755859375,871.7000122070312,4625163,2021-12-27
2022-01-03,876.1622314453125,927.2000122070312,929.3499755859375,895.3499755859375,897.0,4234142,2022-01-03
2022-01-10,972.1224975585938,1028.75,1050.300048828125,925.2999877929688,934.0,16345323,2022-01-10
2022-01-17,911.881591796875,965.0,1041.949951171875,960.0,1027.0,7643618,2022-01-17
2022-01-24,892.084716796875,944.0499877929688,962.0,888.5,961.0,5913773,2022-01-24
2022-01-31,904.9834594726562,957.7000122070312,981.0,925.5499877929688,957.9000244140625,6325476,2022-01-31
2022-02-07,864.350341796875,914.7000122070312,975.0,911.5499877929688,960.0,7595717,2022-02-07
2022-02-14,838.08056640625,886.9000244140625,921.9000244140625,870.0,895.0,6965870,2022-02-14
2022-02-21,780.9108276367188,826.4000244140625,890.5,781.0,886.7999877929688,7711105,2022-02-21
2022-02-28,814.1259155273438,861.5499877929688,898.75,814.4500122070312,824.0,7313423,2022-02-28
2022-03-07,876.2095336914062,927.25,929.7999877929688,831.0999755859375,844.0,7057845,2022-03-07
2022-03-14,887.7852783203125,939.5,948.3499755859375,914.0499877929688,930.5499877929688,4200004,2022-03-14
2022-03-21,921.4255981445312,975.0999755859375,985.5,926.0999755859375,940.0,6910755,2022-03-21
2022-03-28,932.859619140625,987.2000122070312,997.0999755859375,951.5499877929688,980.4000244140625,5952771,2022-03-28
2022-04-04,944.5770263671875,999.5999755859375,1017.5499877929688,978.0,994.6500244140625,4920185,2022-04-04
2022-04-11,923.173828125,976.9500122070312,1021.7999877929688,962.0,997.9000244140625,3155768,2022-04-11
2022-04-18,919.6302490234375,973.2000122070312,1009.0999755859375,952.0,967.0,4018186,2022-04-18
2022-04-25,888.3994140625,940.1500244140625,972.6500244140625,930.5,960.0,4097216,2022-04-25
2022-05-02,975.666015625,1032.5,1069.949951171875,970.0,970.0,23028355,2022-05-02
2022-05-09,868.6498413085938,919.25,1025.0,914.25,1020.0,8059250,2022-05-09
2022-05-16,934.7022705078125,989.1500244140625,994.5,912.0499877929688,925.0,6259931,2022-05-16
2022-05-23,882.82421875,934.25,995.9000244140625,888.9500122070312,995.0,6475286,2022-05-23
2022-05-30,884.1944580078125,935.7000122070312,959.0,933.0499877929688,949.4500122070312,5885401,2022-05-30
2022-06-06,892.3682861328125,944.3499755859375,953.5,924.2000122070312,935.7000122070312,3676725,2022-06-06
2022-06-13,791.9194946289062,838.0499877929688,938.7999877929688,834.9000244140625,938.7999877929688,5906408,2022-06-13
2022-06-20,774.1760864257812,808.0,848.5,781.0499877929688,845.0,6555588,2022-06-20
2022-06-27,762.0556030273438,795.3499755859375,834.5,773.3499755859375,834.5,4277515,2022-06-27
2022-07-04,801.4351196289062,836.4500122070312,839.0,788.25,800.9000244140625,5820571,2022-07-04
2022-07-11,818.7294921875,854.5,856.75,828.1500244140625,835.0,4461737,2022-07-11
2022-07-18,834.2992553710938,870.75,883.0,853.0,862.0,3039178,2022-07-18
2022-07-25,871.8104248046875,909.9000244140625,913.0,863.75,871.0,4253127,2022-07-25
2022-08-01,908.7945556640625,948.5,962.0,910.0,911.0,5538108,2022-08-01
2022-08-08,1072.0614013671875,1118.9000244140625,1160.0,942.75,949.0,30080672,2022-08-08
2022-08-15,1077.0916748046875,1124.1500244140625,1182.199951171875,1091.0,1118.9000244140625,14990599,2022-08-15
2022-08-22,1064.1087646484375,1110.5999755859375,1137.4000244140625,1063.0999755859375,1119.0,11838363,2022-08-22
2022-08-29,1072.9237060546875,1119.800048828125,1161.6500244140625,1051.0,1051.0,8155382,2022-08-29
2022-09-05,1066.456298828125,1113.050048828125,1137.800048828125,1108.800048828125,1120.0,4673217,2022-09-05
2022-09-12,1059.4617919921875,1105.75,1194.0,1090.949951171875,1119.800048828125,13357048,2022-09-12
2022-09-19,1086.9124755859375,1134.4000244140625,1161.449951171875,1090.0,1108.0,8767938,2022-09-19
2022-09-26,1058.5037841796875,1104.75,1127.5,1031.6500244140625,1121.0,16520207,2022-09-26
2022-10-03,1132.3282470703125,1181.800048828125,1189.5,1082.4000244140625,1098.0,13102151,2022-10-03
2022-10-10,1095.8231201171875,1143.699951171875,1214.9000244140625,1138.300048828125,1169.8499755859375,12944077,2022-10-10
2022-10-17,1095.631591796875,1143.5,1180.0,1130.0,1143.949951171875,6497783,2022-10-17
2022-10-24,1084.5650634765625,1131.949951171875,1199.9000244140625,1125.0999755859375,1159.0,10492170,2022-10-24
2022-10-31,1076.3250732421875,1123.3499755859375,1158.0,1108.5,1136.0,7225116,2022-10-31
2022-11-07,1022.8131103515625,1067.5,1145.4000244140625,1065.0,1125.0,5410810,2022-11-07
2022-11-14,973.2293090820312,1015.75,1074.25,997.0,1072.8499755859375,4408252,2022-11-14
2022-11-21,988.8948974609375,1032.0999755859375,1046.800048828125,1009.0499877929688,1015.75,3977308,2022-11-21
2022-11-28,995.8414306640625,1039.3499755859375,1058.949951171875,1025.0,1034.300048828125,4046597,2022-11-28
2022-12-05,990.4758911132812,1033.75,1071.449951171875,1021.7000122070312,1044.0999755859375,4743409,2022-12-05
2022-12-12,949.9945068359375,991.5,1045.449951171875,985.7000122070312,1033.0,4179279,2022-12-12
2022-12-19,854.3722534179688,891.7000122070312,997.9000244140625,889.0499877929688,992.5,6157782,2022-12-19
2022-12-26,897.9196166992188,937.1500244140625,947.0,876.7999877929688,897.0,4617324,2022-12-26
2023-01-02,908.6029052734375,948.2999877929688,956.0,925.8499755859375,941.8499755859375,3908345,2023-01-02
2023-01-09,933.8018798828125,974.5999755859375,978.5999755859375,947.5,950.0,3213607,2023-01-09
2023-01-16,934.9996337890625,975.8499755859375,1000.5,969.5,976.5999755859375,2993688,2023-01-16
2023-01-23,905.4410400390625,945.0,984.0,929.4000244140625,975.8499755859375,2006133,2023-01-23
2023-01-30,929.3466186523438,969.9500122070312,999.0,912.0,945.0,6681166,2023-01-30
2023-02-06,977.5888671875,1020.2999877929688,1041.25,967.0499877929688,970.0,6224017,2023-02-06
2023-02-13,976.1995849609375,1018.8499755859375,1035.0,1004.0999755859375,1020.7000122070312,3168460,2023-02-13
2023-02-20,931.4065551757812,972.0999755859375,1025.699951171875,958.5499877929688,1020.6500244140625,4886942,2023-02-20
2023-02-27,965.7559204101562,1007.9500122070312,1013.0,961.0999755859375,972.0,4496232,2023-02-27
2023-03-06,939.6944580078125,980.75,1016.0,970.7999877929688,1010.9500122070312,2537673,2023-03-06
2023-03-13,922.7833251953125,963.0999755859375,985.0999755859375,943.25,980.0,2815389,2023-03-13
2023-03-20,914.0164184570312,953.9500122070312,971.8499755859375,934.25,962.4000244140625,2646840,2023-03-20
2023-03-27,931.7420043945312,972.4500122070312,981.0499877929688,945.0,954.0,2168510,2023-03-27
2023-04-03,947.7428588867188,989.1500244140625,990.0,959.25,979.9500122070312,1272518,2023-04-03
2023-04-10,983.1940307617188,1026.1500244140625,1029.0,985.0,993.9500122070312,2323605,2023-04-10
2023-04-17,904.9140625,944.4500122070312,1029.9000244140625,921.6500244140625,1022.0,10963123,2023-04-17
2023-04-24,912.8187255859375,952.7000122070312,959.0,929.0499877929688,946.9500122070312,3712094,2023-04-24
2023-05-01,919.3340454101562,959.5,1017.8499755859375,952.7000122070312,952.7000122070312,7682196,2023-05-01
2023-05-08,943.958251953125,985.2000122070312,995.9000244140625,960.5,965.0,4298593,2023-05-08
2023-05-15,942.9521484375,984.1500244140625,995.9500122070312,966.5999755859375,989.9000244140625,3183541,2023-05-15
2023-05-22,929.6339721679688,970.25,998.6500244140625,946.0499877929688,986.9500122070312,4344997,2023-05-22
2023-05-29,929.2028198242188,969.7999877929688,979.4000244140625,963.5,972.2999877929688,2576741,2023-05-29
2023-06-05,944.6768188476562,985.9500122070312,1017.9500122070312,976.8499755859375,979.5999755859375,8955911,2023-06-05
2023-06-12,930.3047485351562,970.9500122070312,1006.0,953.5,990.0,10078210,2023-06-12
2023-06-19,955.7485961914062,980.0499877929688,1009.7999877929688,967.7999877929688,972.4000244140625,7154307,2023-06-19
2023-06-26,976.5692138671875,1001.4000244140625,1020.0,970.0499877929688,981.9500122070312,5008325,2023-06-26
2023-07-03,977.349365234375,1002.2000122070312,1029.0,995.5,1004.0,5260317,2023-07-03
2023-07-10,959.113037109375,983.5,1007.0,971.4000244140625,1006.0,4713122,2023-07-10
2023-07-17,963.16015625,987.6500244140625,1006.0,978.5999755859375,986.9000244140625,3471416,2023-07-17
2023-07-24,1024.988037109375,1051.050048828125,1053.949951171875,975.0,990.0,9599292,2023-07-24
2023-07-31,1021.477294921875,1047.449951171875,1083.5999755859375,1027.050048828125,1060.300048828125,6512596,2023-07-31
2023-08-07,980.7625732421875,1005.7000122070312,1062.0,987.4000244140625,1055.050048828125,7527829,2023-08-07
2023-08-14,973.7410888671875,998.5,1007.0,982.0,1006.0,2606356,2023-08-14
2023-08-21,986.1749877929688,1011.25,1021.0,996.2000122070312,998.5,3235041,2023-08-21
2023-08-28,1044.589599609375,1071.1500244140625,1079.8499755859375,1005.75,1015.0,7637841,2023-08-28
2023-09-04,1058.388916015625,1085.300048828125,1110.8499755859375,1070.5,1075.1500244140625,4393104,2023-09-04
2023-09-11,1043.906982421875,1070.449951171875,1098.0,1038.050048828125,1086.0,3381708,2023-09-11
2023-09-18,1010.1162719726562,1035.800048828125,1071.0999755859375,1022.0499877929688,1070.050048828125,2034304,2023-09-18
2023-09-25,1005.6302490234375,1031.199951171875,1050.0,1011.7000122070312,1042.0,2306629,2023-09-25
2023-10-02,987.6377563476562,1012.75,1032.949951171875,1000.0,1031.199951171875,1319399,2023-10-02
2023-10-09,1009.4335327148438,1035.0999755859375,1063.0,996.3499755859375,1005.0,4405164,2023-10-09
2023-10-16,986.61376953125,1011.7000122070312,1051.0,1010.0,1034.9000244140625,3419428,2023-10-16
2023-10-23,932.0511474609375,955.75,1017.1500244140625,935.0,1014.0,3019817,2023-10-23
2023-10-30,934.8304443359375,958.5999755859375,964.9500122070312,948.5,955.0,1714599,2023-10-30
2023-11-06,940.0477905273438,963.9500122070312,978.9000244140625,952.5999755859375,965.0,2758120,2023-11-06
2023-11-13,939.5114135742188,963.4000244140625,969.0999755859375,945.2000122070312,953.9000244140625,3091448,2023-11-13
2023-11-20,936.7808227539062,960.5999755859375,971.4000244140625,951.0499877929688,963.7000122070312,2366904,2023-11-20
2023-11-27,945.8990478515625,969.9500122070312,980.7000122070312,958.5999755859375,960.5999755859375,2415239,2023-11-27
2023-12-04,972.1319580078125,996.8499755859375,1029.9000244140625,971.0,979.0,7883612,2023-12-04
2023-12-11,1004.4600219726562,1030.0,1044.9000244140625,999.5,1004.9500122070312,6478274,2023-12-11
2023-12-18,996.7071533203125,1022.0499877929688,1049.9000244140625,980.0,1034.699951171875,5149291,2023-12-18
2023-12-25,1076.72265625,1104.0999755859375,1123.0,1020.7000122070312,1022.0499877929688,13137427,2023-12-25
2024-01-01,1077.3077392578125,1104.699951171875,1141.0,1094.25,1113.0,7310829,2024-01-01
2024-01-08,1084.6217041015625,1112.199951171875,1124.8499755859375,1082.1500244140625,1109.0,4168984,2024-01-08
2024-01-15,1048.5880126953125,1075.25,1125.0,1048.0,1118.9000244140625,3575453,2024-01-15
2024-01-22,980.7138671875,1005.6500244140625,1075.25,998.5499877929688,1075.25,2670925,2024-01-22
2024-01-29,972.5708618164062,997.2999877929688,1035.949951171875,994.5,1010.1500244140625,5230752,2024-01-29
2024-02-05,933.31884765625,957.0499877929688,1002.9500122070312,935.25,999.0,10472993,2024-02-05
2024-02-12,948.0444946289062,972.1500244140625,980.9500122070312,937.1500244140625,961.0,3746482,2024-02-12
2024-02-19,952.28662109375,976.5,997.0,969.0499877929688,978.4500122070312,2977968,2024-02-19
2024-02-26,943.9973754882812,968.0,984.4500122070312,933.0,981.75,3346660,2024-02-26
2024-03-04,1282.636962890625,1315.25,1349.0,969.2999877929688,981.9500122070312,77995456,2024-03-04
2024-03-11,1100.761474609375,1128.75,1222.0,1077.5,1220.0,30347378,2024-03-11
2024-03-18,1020.4534301757812,1046.4000244140625,1143.4000244140625,1020.0,1126.0,15504615,2024-03-18
2024-03-25,1054.097900390625,1080.9000244140625,1142.800048828125,1046.0999755859375,1046.4000244140625,11583654,2024-03-25
2024-04-01,1104.46728515625,1132.550048828125,1160.0,1083.5,1096.4000244140625,14353258,2024-04-01
2024-04-08,1119.972900390625,1148.449951171875,1188.800048828125,1121.0999755859375,1140.0,11873089,2024-04-08
2024-04-15,1076.3812255859375,1103.75,1155.949951171875,1075.5,1121.0,9385844,2024-04-15
2024-04-22,1094.1788330078125,1122.0,1144.9000244140625,1097.800048828125,1119.0,8751266,2024-04-22
2024-04-29,1063.75244140625,1090.800048828125,1136.0,1050.0,1135.0,12044980,2024-04-29
2024-05-06,1032.399658203125,1058.6500244140625,1103.5,1042.0,1096.0,3440795,2024-05-06
2024-05-13,1052.7813720703125,1079.550048828125,1105.25,1032.199951171875,1057.0,3459517,2024-05-13
2024-05-20,1057.3648681640625,1084.25,1118.4000244140625,1075.300048828125,1084.449951171875,5181108,2024-05-20
2024-05-27,1004.6063232421875,1030.1500244140625,1129.0,1027.0,1092.5999755859375,7256556,2024-05-27
2024-06-03,1029.961669921875,1056.1500244140625,1068.0,960.0499877929688,1068.0,7527333,2024-06-03
2024-06-10,1078.42919921875,1105.8499755859375,1135.0,1060.0,1064.949951171875,11590840,2024-06-10
2024-06-17,1113.399169921875,1126.300048828125,1162.0,1101.25,1105.8499755859375,11052911,2024-06-17
2024-06-24,1090.46484375,1103.0999755859375,1125.300048828125,1074.0,1125.0,6512351,2024-06-24
2024-07-01,1089.13037109375,1101.75,1120.0,1089.0,1107.949951171875,5639555,2024-07-01
2024-07-08,1053.4932861328125,1065.699951171875,1111.1500244140625,1043.25,1101.75,6461985,2024-07-08
2024-07-15,1032.239501953125,1044.199951171875,1077.949951171875,1038.050048828125,1066.949951171875,5001749,2024-07-15
2024-07-22,1058.43603515625,1070.699951171875,1075.949951171875,1019.2000122070312,1039.949951171875,3504583,2024-07-22
2024-07-29,1074.54931640625,1087.0,1133.0,1076.050048828125,1079.0,6497842,2024-07-29
2024-08-05,1029.7681884765625,1041.699951171875,1083.5,1027.1500244140625,1050.0,4489041,2024-08-05
2024-08-12,1030.4107666015625,1042.3499755859375,1056.0,1011.0999755859375,1041.699951171875,2546847,2024-08-12
2024-08-19,1060.0177001953125,1072.300048828125,1093.050048828125,1041.1500244140625,1045.0,2894032,2024-08-19
2024-08-26,1070.2491455078125,1082.6500244140625,1106.0,1057.550048828125,1079.949951171875,3901937,2024-08-26
2024-09-02,1044.5469970703125,1056.6500244140625,1112.5,1053.300048828125,1083.0,5681955,2024-09-02
2024-09-09,1041.6307373046875,1053.699951171875,1068.0,1025.0,1057.0,2769755,2024-09-09
2024-09-16,1013.951416015625,1025.699951171875,1060.199951171875,993.0499877929688,1053.699951171875,4455381,2024-09-16
2024-09-23,1054.97607421875,1067.199951171875,1089.800048828125,1026.0999755859375,1030.0,5164058,2024-09-23
2024-09-30,1115.7222900390625,1128.6500244140625,1163.0,1074.1500244140625,1079.949951171875,11793701,2024-09-30
2024-10-07,1169.548583984375,1183.0999755859375,1204.449951171875,1055.8499755859375,1142.0,22097414,2024-10-07
2024-10-14,1075.63671875,1088.0999755859375,1200.300048828125,1040.0,1194.0,13218330,2024-10-14
2024-10-21,1052.55419921875,1064.75,1247.3499755859375,1052.3499755859375,1140.0,32210538,2024-10-21
2024-10-28,1141.5233154296875,1154.75,1163.8499755859375,1065.0,1070.0,7030771,2024-10-28
2024-11-04,1088.8831787109375,1101.5,1159.199951171875,1098.0,1154.75,3834632,2024-11-04
2024-11-11,1046.42529296875,1058.550048828125,1112.449951171875,1034.800048828125,1101.449951171875,2986364,2024-11-11
2024-11-18,1057.645263671875,1069.9000244140625,1086.5,1042.199951171875,1058.0,1861390,2024-11-18
2024-11-25,1099.015869140625,1111.75,1120.9000244140625,1076.25,1090.0,3353279,2024-11-25
2024-12-02,1106.677001953125,1119.5,1145.75,1095.449951171875,1111.75,2510857,2024-12-02
2024-12-09,1081.0242919921875,1093.550048828125,1139.449951171875,1067.3499755859375,1118.0,2519137,2024-12-09
2024-12-16,1017.0653686523438,1028.8499755859375,1100.9000244140625,1021.0,1093.0,2535643,2024-12-16
2024-12-23,1034.3648681640625,1046.3499755859375,1107.0,1025.1500244140625,1040.0,5262346,2024-12-23
2024-12-30,1016.1262817382812,1027.9000244140625,1061.050048828125,1018.1500244140625,1049.199951171875,5571840,2024-12-30
2025-01-06,966.5507202148438,977.75,1034.449951171875,969.5499877929688,1034.449951171875,8134290,2025-01-06
2025-01-13,964.1781616210938,975.3499755859375,1002.1500244140625,947.0499877929688,965.0499877929688,5176639,2025-01-13
2025-01-20,945.9395141601562,956.9000244140625,985.0,941.0499877929688,976.9000244140625,3855645,2025-01-20
2025-01-27,953.2547607421875,964.2999877929688,990.0,930.0499877929688,953.0,3412648,2025-01-27
2025-02-03,920.7316284179688,931.4000244140625,966.9000244140625,899.2000122070312,964.2999877929688,9398607,2025-02-03
2025-02-10,836.8040771484375,846.5,930.9000244140625,838.6500244140625,928.0,3090021,2025-02-10
2025-02-17,836.3591918945312,846.0499877929688,866.8499755859375,831.7999877929688,846.5,2289750,2025-02-17
2025-02-24,768.4461059570312,777.3499755859375,844.0,765.0,844.0,2428276,2025-02-24
2025-03-03,805.96142578125,815.2999877929688,825.7999877929688,756.0,777.3499755859375,3132275,2025-03-03
2025-03-10,786.9813232421875,796.0999755859375,825.5,795.0,820.0,2370680,2025-03-10
2025-03-17,837.5454711914062,847.25,854.2000122070312,791.0,799.7999877929688,2757774,2025-03-17
2025-03-24,854.9933471679688,864.9000244140625,872.1500244140625,844.2000122070312,849.9500122070312,6449994,2025-03-24
2025-03-31,803.0946655273438,812.4000244140625,864.9000244140625,810.0,864.9000244140625,1847700,2025-03-31
2025-04-07,822.71728515625,832.25,837.3499755859375,765.0,770.0,2548824,2025-04-07
2025-04-14,839.0282592773438,848.75,859.6500244140625,832.25,832.25,1595968,2025-04-14
2025-04-21,816.9837036132812,826.4500122070312,875.4000244140625,822.1500244140625,857.4500122070312,4676132,2025-04-21
2025-04-28,823.9529418945312,833.5,859.5999755859375,824.0499877929688,826.4500122070312,2745047,2025-04-28
2025-05-05,807.9384765625,817.2999877929688,850.0,787.5999755859375,836.0,5785461,2025-05-05
2025-05-12,849.6551513671875,859.5,860.9500122070312,829.4500122070312,830.0,3068118,2025-05-12
2025-05-19,863.9396362304688,873.9500122070312,887.5499877929688,851.5,860.0,4278421,2025-05-19
2025-05-26,876.9884643554688,887.1500244140625,908.4000244140625,871.0499877929688,879.9000244140625,4190692,2025-05-26
2025-06-02,923.400634765625,934.0999755859375,946.0,880.8499755859375,883.0,5489288,2025-06-02
2025-06-09,914.8497314453125,925.4500122070312,976.5499877929688,918.0,936.0,3984118,2025-06-09
2025-06-16,913.8499755859375,913.8499755859375,945.4500122070312,905.0499877929688,921.2999877929688,2629425,2025-06-16
2025-06-23,933.7000122070312,933.7000122070312,947.0,900.2000122070312,913.8499755859375,4412536,2025-06-23
2025-06-30,939.0,939.0,956.1500244140625,924.0999755859375,935.0,3574285,2025-06-30
2025-07-07,906.2999877929688,906.2999877929688,941.9000244140625,900.7000122070312,939.3499755859375,1964772,2025-07-07
2025-07-14,931.4000244140625,931.4000244140625,938.25,903.2000122070312,910.7999877929688,892316,2025-07-14
