Date,Adj Close_HMVL.NS,Close_HMVL.NS,High_HMVL.NS,Low_HMVL.NS,Open_HMVL.NS,Volume_HMVL.NS,Date
2021-03-15,64.4000015258789,64.4000015258789,70.80000305175781,61.349998474121094,70.05000305175781,214392,2021-03-15
2021-03-22,59.20000076293945,59.20000076293945,67.80000305175781,58.0,64.1500015258789,199247,2021-03-22
2021-03-29,63.349998474121094,63.349998474121094,64.44999694824219,58.0,59.20000076293945,110283,2021-03-29
2021-04-05,62.95000076293945,62.95000076293945,66.5,60.79999923706055,64.0,161190,2021-04-05
2021-04-12,59.20000076293945,59.20000076293945,63.70000076293945,58.0,62.349998474121094,112703,2021-04-12
2021-04-19,58.04999923706055,58.04999923706055,61.0,56.0,59.0,129122,2021-04-19
2021-04-26,60.95000076293945,60.95000076293945,66.0,57.5,58.099998474121094,253220,2021-04-26
2021-05-03,63.650001525878906,63.650001525878906,65.5,59.650001525878906,60.0,157599,2021-05-03
2021-05-10,63.5,63.5,66.5999984741211,62.099998474121094,66.0,132754,2021-05-10
2021-05-17,70.6500015258789,70.6500015258789,73.80000305175781,63.099998474121094,63.099998474121094,446316,2021-05-17
2021-05-24,92.6500015258789,92.6500015258789,106.69999694824219,70.9000015258789,72.9000015258789,3524965,2021-05-24
2021-05-31,89.25,89.25,94.0,83.30000305175781,92.5,724003,2021-05-31
2021-06-07,98.05000305175781,98.05000305175781,101.0,85.3499984741211,91.94999694824219,639616,2021-06-07
2021-06-14,90.55000305175781,90.55000305175781,105.9000015258789,87.0,98.5,1627453,2021-06-14
2021-06-21,88.5,88.5,97.0,85.0999984741211,90.5,738753,2021-06-21
2021-06-28,79.44999694824219,79.44999694824219,92.44999694824219,74.5999984741211,88.75,19983086,2021-06-28
2021-07-05,86.69999694824219,86.69999694824219,94.80000305175781,84.30000305175781,84.94999694824219,8222169,2021-07-05
2021-07-12,92.75,92.75,96.5,87.5,87.80000305175781,4524894,2021-07-12
2021-07-19,89.0999984741211,89.0999984741211,95.80000305175781,88.55000305175781,90.75,1937785,2021-07-19
2021-07-26,87.1500015258789,87.1500015258789,90.5999984741211,84.8499984741211,90.0,956041,2021-07-26
2021-08-02,80.3499984741211,80.3499984741211,91.1500015258789,79.25,87.3499984741211,1988133,2021-08-02
2021-08-09,79.75,79.75,86.4000015258789,75.0999984741211,80.94999694824219,1502760,2021-08-09
2021-08-16,74.6500015258789,74.6500015258789,80.5999984741211,74.30000305175781,79.69999694824219,330083,2021-08-16
2021-08-23,76.69999694824219,76.69999694824219,78.9000015258789,71.1500015258789,75.05000305175781,365380,2021-08-23
2021-08-30,76.5,76.5,79.0,75.75,77.0,339447,2021-08-30
2021-09-06,75.75,75.75,78.0,75.05000305175781,76.6500015258789,313146,2021-09-06
2021-09-13,76.69999694824219,76.69999694824219,79.4000015258789,75.30000305175781,75.9000015258789,489953,2021-09-13
2021-09-20,75.69999694824219,75.69999694824219,78.9000015258789,73.3499984741211,76.5,498537,2021-09-20
2021-09-27,74.80000305175781,74.80000305175781,77.30000305175781,73.4000015258789,75.5,475896,2021-09-27
2021-10-04,79.44999694824219,79.44999694824219,82.3499984741211,75.1500015258789,75.8499984741211,794832,2021-10-04
2021-10-11,78.0999984741211,78.0999984741211,81.94999694824219,77.80000305175781,79.5,435596,2021-10-11
2021-10-18,75.3499984741211,75.3499984741211,81.0,74.25,78.0999984741211,537821,2021-10-18
2021-10-25,78.55000305175781,78.55000305175781,79.6500015258789,73.8499984741211,75.0,677314,2021-10-25
2021-11-01,76.44999694824219,76.44999694824219,79.69999694824219,75.55000305175781,78.55000305175781,175249,2021-11-01
2021-11-08,77.19999694824219,77.19999694824219,80.5,75.69999694824219,76.5,441561,2021-11-08
2021-11-15,73.94999694824219,73.94999694824219,78.30000305175781,73.6500015258789,77.19999694824219,217609,2021-11-15
2021-11-22,69.75,69.75,74.4000015258789,67.5999984741211,74.0,423212,2021-11-22
2021-11-29,69.05000305175781,69.05000305175781,71.0,65.4000015258789,69.0,258006,2021-11-29
2021-12-06,71.4000015258789,71.4000015258789,72.0,68.6500015258789,70.05000305175781,209034,2021-12-06
2021-12-13,70.4000015258789,70.4000015258789,76.5,70.0,71.0,403821,2021-12-13
2021-12-20,68.80000305175781,68.80000305175781,70.8499984741211,66.75,70.8499984741211,273036,2021-12-20
2021-12-27,71.80000305175781,71.80000305175781,73.0,66.6500015258789,70.0,247455,2021-12-27
2022-01-03,74.19999694824219,74.19999694824219,78.5,71.30000305175781,71.80000305175781,635061,2022-01-03
2022-01-10,79.9000015258789,79.9000015258789,80.9000015258789,73.3499984741211,74.19999694824219,1163954,2022-01-10
2022-01-17,73.69999694824219,73.69999694824219,81.3499984741211,73.05000305175781,80.30000305175781,685416,2022-01-17
2022-01-24,77.0999984741211,77.0999984741211,78.44999694824219,69.25,76.5999984741211,827180,2022-01-24
2022-01-31,78.69999694824219,78.69999694824219,82.9000015258789,74.05000305175781,78.6500015258789,1390756,2022-01-31
2022-02-07,77.6500015258789,77.6500015258789,83.4000015258789,73.69999694824219,78.69999694824219,1231608,2022-02-07
2022-02-14,68.9000015258789,68.9000015258789,78.44999694824219,67.3499984741211,76.25,1193772,2022-02-14
2022-02-21,63.5,63.5,69.80000305175781,60.099998474121094,67.1500015258789,644949,2022-02-21
2022-02-28,63.599998474121094,63.599998474121094,66.5,62.04999923706055,62.900001525878906,464302,2022-02-28
2022-03-07,64.25,64.25,65.44999694824219,61.20000076293945,63.70000076293945,666926,2022-03-07
2022-03-14,66.55000305175781,66.55000305175781,67.05000305175781,63.79999923706055,64.75,315565,2022-03-14
2022-03-21,63.849998474121094,63.849998474121094,67.5,62.349998474121094,67.0,533512,2022-03-21
2022-03-28,66.05000305175781,66.05000305175781,67.0,60.20000076293945,64.69999694824219,698134,2022-03-28
2022-04-04,71.3499984741211,71.3499984741211,73.4000015258789,66.30000305175781,68.8499984741211,708503,2022-04-04
2022-04-11,70.30000305175781,70.30000305175781,71.9000015258789,68.44999694824219,70.5999984741211,242436,2022-04-11
2022-04-18,70.6500015258789,70.6500015258789,72.9000015258789,69.05000305175781,71.0,377690,2022-04-18
2022-04-25,70.9000015258789,70.9000015258789,78.44999694824219,70.0,70.6500015258789,1398379,2022-04-25
2022-05-02,64.80000305175781,64.80000305175781,71.80000305175781,63.349998474121094,71.0,428027,2022-05-02
2022-05-09,60.79999923706055,60.79999923706055,65.30000305175781,57.70000076293945,64.5,340280,2022-05-09
2022-05-16,62.349998474121094,62.349998474121094,64.44999694824219,58.400001525878906,60.900001525878906,266402,2022-05-16
2022-05-23,58.20000076293945,58.20000076293945,64.44999694824219,57.150001525878906,62.900001525878906,429786,2022-05-23
2022-05-30,57.400001525878906,57.400001525878906,59.04999923706055,54.95000076293945,58.20000076293945,236724,2022-05-30
2022-06-06,57.54999923706055,57.54999923706055,59.04999923706055,56.5,57.599998474121094,97787,2022-06-06
2022-06-13,51.70000076293945,51.70000076293945,57.0,51.099998474121094,56.0,198352,2022-06-13
2022-06-20,51.349998474121094,51.349998474121094,54.0,48.099998474121094,52.0,141192,2022-06-20
2022-06-27,50.900001525878906,50.900001525878906,53.900001525878906,47.79999923706055,51.04999923706055,185167,2022-06-27
2022-07-04,52.0,52.0,53.04999923706055,50.099998474121094,50.900001525878906,113471,2022-07-04
2022-07-11,52.79999923706055,52.79999923706055,54.79999923706055,50.70000076293945,52.0,184302,2022-07-11
2022-07-18,53.5,53.5,54.900001525878906,52.349998474121094,54.0,123511,2022-07-18
2022-07-25,54.75,54.75,55.95000076293945,52.099998474121094,54.25,134548,2022-07-25
2022-08-01,54.25,54.25,58.349998474121094,51.0,56.0,420174,2022-08-01
2022-08-08,60.0,60.0,60.20000076293945,53.650001525878906,54.95000076293945,408353,2022-08-08
2022-08-15,58.04999923706055,58.04999923706055,60.75,57.5,60.0,220470,2022-08-15
2022-08-22,62.25,62.25,64.8499984741211,58.04999923706055,58.45000076293945,462800,2022-08-22
2022-08-29,59.70000076293945,59.70000076293945,61.349998474121094,59.25,59.25,211982,2022-08-29
2022-09-05,59.04999923706055,59.04999923706055,60.650001525878906,58.79999923706055,59.900001525878906,379258,2022-09-05
2022-09-12,59.400001525878906,59.400001525878906,64.80000305175781,58.25,59.099998474121094,795585,2022-09-12
2022-09-19,57.599998474121094,57.599998474121094,61.150001525878906,57.0,59.400001525878906,248536,2022-09-19
2022-09-26,56.099998474121094,56.099998474121094,58.04999923706055,54.29999923706055,55.20000076293945,140820,2022-09-26
2022-10-03,58.29999923706055,58.29999923706055,58.900001525878906,55.150001525878906,56.849998474121094,123807,2022-10-03
2022-10-10,56.95000076293945,56.95000076293945,58.95000076293945,54.70000076293945,58.0,144085,2022-10-10
2022-10-17,54.04999923706055,54.04999923706055,57.70000076293945,53.79999923706055,57.0,171702,2022-10-17
2022-10-24,51.75,51.75,55.95000076293945,51.29999923706055,54.04999923706055,299565,2022-10-24
2022-10-31,51.099998474121094,51.099998474121094,53.75,50.0,52.45000076293945,276732,2022-10-31
2022-11-07,56.150001525878906,56.150001525878906,57.25,49.95000076293945,51.099998474121094,3260775,2022-11-07
2022-11-14,53.54999923706055,53.54999923706055,56.95000076293945,53.45000076293945,55.70000076293945,272782,2022-11-14
2022-11-21,55.25,55.25,55.45000076293945,51.5,54.349998474121094,192929,2022-11-21
2022-11-28,58.0,58.0,61.5,54.29999923706055,56.0,617226,2022-11-28
2022-12-05,56.45000076293945,56.45000076293945,61.79999923706055,55.349998474121094,58.0,313960,2022-12-05
2022-12-12,58.04999923706055,58.04999923706055,60.400001525878906,56.0,56.400001525878906,500090,2022-12-12
2022-12-19,52.04999923706055,52.04999923706055,60.45000076293945,51.650001525878906,58.04999923706055,261911,2022-12-19
2022-12-26,55.400001525878906,55.400001525878906,56.349998474121094,50.349998474121094,51.400001525878906,116734,2022-12-26
2023-01-02,56.25,56.25,58.0,54.45000076293945,55.0,234900,2023-01-02
2023-01-09,54.599998474121094,54.599998474121094,57.400001525878906,53.54999923706055,57.400001525878906,132923,2023-01-09
2023-01-16,55.45000076293945,55.45000076293945,56.29999923706055,53.20000076293945,54.04999923706055,150689,2023-01-16
2023-01-23,51.650001525878906,51.650001525878906,56.25,51.45000076293945,56.25,84530,2023-01-23
2023-01-30,49.29999923706055,49.29999923706055,52.5,48.54999923706055,51.5,216242,2023-01-30
2023-02-06,52.20000076293945,52.20000076293945,54.150001525878906,49.04999923706055,49.95000076293945,163096,2023-02-06
2023-02-13,51.400001525878906,51.400001525878906,52.95000076293945,48.95000076293945,52.0,251276,2023-02-13
2023-02-20,51.20000076293945,51.20000076293945,52.5,50.150001525878906,50.25,199702,2023-02-20
2023-02-27,51.5,51.5,52.599998474121094,48.0,51.20000076293945,344829,2023-02-27
2023-03-06,52.5,52.5,54.29999923706055,50.0,51.04999923706055,239929,2023-03-06
2023-03-13,48.900001525878906,48.900001525878906,53.04999923706055,47.75,52.849998474121094,210266,2023-03-13
2023-03-20,46.349998474121094,46.349998474121094,49.20000076293945,46.0,49.20000076293945,271505,2023-03-20
2023-03-27,41.849998474121094,41.849998474121094,46.5,41.25,46.349998474121094,335051,2023-03-27
2023-04-03,45.29999923706055,45.29999923706055,45.900001525878906,41.849998474121094,41.849998474121094,111050,2023-04-03
2023-04-10,44.29999923706055,44.29999923706055,46.0,43.79999923706055,45.95000076293945,103557,2023-04-10
2023-04-17,45.45000076293945,45.45000076293945,48.400001525878906,44.400001525878906,44.95000076293945,126217,2023-04-17
2023-04-24,48.400001525878906,48.400001525878906,49.849998474121094,45.349998474121094,46.0,213261,2023-04-24
2023-05-01,53.400001525878906,53.400001525878906,54.70000076293945,48.04999923706055,48.400001525878906,295580,2023-05-01
2023-05-08,54.150001525878906,54.150001525878906,54.5,51.04999923706055,53.25,262107,2023-05-08
2023-05-15,54.849998474121094,54.849998474121094,63.75,53.849998474121094,54.20000076293945,1793635,2023-05-15
2023-05-22,63.95000076293945,63.95000076293945,65.5,55.04999923706055,55.900001525878906,1100423,2023-05-22
2023-05-29,64.80000305175781,64.80000305175781,71.1500015258789,64.0,65.94999694824219,1641072,2023-05-29
2023-06-05,60.849998474121094,60.849998474121094,67.8499984741211,59.599998474121094,65.5,687663,2023-06-05
2023-06-12,62.95000076293945,62.95000076293945,65.0,61.0,61.349998474121094,421565,2023-06-12
2023-06-19,58.25,58.25,63.650001525878906,57.900001525878906,63.5,301230,2023-06-19
2023-06-26,62.54999923706055,62.54999923706055,65.0,58.0,58.099998474121094,535965,2023-06-26
2023-07-03,61.75,61.75,64.0,60.04999923706055,63.400001525878906,240839,2023-07-03
2023-07-10,62.650001525878906,62.650001525878906,63.400001525878906,60.099998474121094,63.400001525878906,156922,2023-07-10
2023-07-17,68.05000305175781,68.05000305175781,68.0999984741211,59.70000076293945,62.650001525878906,436429,2023-07-17
2023-07-24,64.8499984741211,64.8499984741211,70.3499984741211,63.650001525878906,68.05000305175781,526735,2023-07-24
2023-07-31,62.95000076293945,62.95000076293945,65.75,60.0,65.75,253666,2023-07-31
2023-08-07,66.8499984741211,66.8499984741211,67.05000305175781,60.25,63.95000076293945,239234,2023-08-07
2023-08-14,73.0,73.0,74.44999694824219,64.0999984741211,66.8499984741211,769038,2023-08-14
2023-08-21,71.5,71.5,75.9000015258789,71.5,74.44999694824219,233011,2023-08-21
2023-08-28,68.9000015258789,68.9000015258789,70.0999984741211,67.5,70.0999984741211,145513,2023-08-28
2023-09-04,70.30000305175781,70.30000305175781,73.05000305175781,70.0,70.25,122965,2023-09-04
2023-09-11,67.55000305175781,67.55000305175781,70.30000305175781,66.19999694824219,68.9000015258789,99780,2023-09-11
2023-09-18,69.0,69.0,71.6500015258789,68.75,68.9000015258789,61141,2023-09-18
2023-09-25,68.9000015258789,68.9000015258789,71.30000305175781,66.19999694824219,67.75,120036,2023-09-25
2023-10-02,73.19999694824219,73.19999694824219,73.4000015258789,68.0,68.9000015258789,167818,2023-10-02
2023-10-09,81.05000305175781,81.05000305175781,84.80000305175781,71.30000305175781,73.30000305175781,1195728,2023-10-09
2023-10-16,86.4000015258789,86.4000015258789,87.80000305175781,78.3499984741211,81.5999984741211,1101600,2023-10-16
2023-10-23,79.9000015258789,79.9000015258789,86.4000015258789,72.75,86.4000015258789,1081027,2023-10-23
2023-10-30,75.94999694824219,75.94999694824219,89.30000305175781,74.8499984741211,79.9000015258789,1262533,2023-10-30
2023-11-06,80.80000305175781,80.80000305175781,82.0999984741211,75.1500015258789,75.1500015258789,1124223,2023-11-06
2023-11-13,78.75,78.75,81.9000015258789,78.0,79.94999694824219,381643,2023-11-13
2023-11-20,78.44999694824219,78.44999694824219,80.94999694824219,77.80000305175781,78.75,386710,2023-11-20
2023-11-27,79.9000015258789,79.9000015258789,82.9000015258789,77.94999694824219,78.44999694824219,532898,2023-11-27
2023-12-04,83.05000305175781,83.05000305175781,87.19999694824219,78.75,81.0,1080069,2023-12-04
2023-12-11,90.30000305175781,90.30000305175781,93.44999694824219,82.75,85.5,2469983,2023-12-11
2023-12-18,92.0999984741211,92.0999984741211,96.44999694824219,86.5,90.05000305175781,1948445,2023-12-18
2023-12-25,90.8499984741211,90.8499984741211,98.0,89.44999694824219,92.0999984741211,1137087,2023-12-25
2024-01-01,97.55000305175781,97.55000305175781,102.5,89.3499984741211,92.19999694824219,2015588,2024-01-01
2024-01-08,102.1500015258789,102.1500015258789,108.30000305175781,95.44999694824219,98.0,3142688,2024-01-08
2024-01-15,104.6500015258789,104.6500015258789,107.5999984741211,95.0,102.8499984741211,1782542,2024-01-15
2024-01-22,100.9000015258789,100.9000015258789,104.6500015258789,95.25,104.6500015258789,497680,2024-01-22
2024-01-29,100.6500015258789,100.6500015258789,104.5,96.5999984741211,102.0,844906,2024-01-29
2024-02-05,105.8499984741211,105.8499984741211,116.0,98.30000305175781,100.55000305175781,3085948,2024-02-05
2024-02-12,107.5,107.5,109.80000305175781,95.19999694824219,108.0,1336353,2024-02-12
2024-02-19,122.44999694824219,122.44999694824219,127.19999694824219,105.0999984741211,108.3499984741211,5030932,2024-02-19
2024-02-26,110.75,110.75,122.8499984741211,108.0999984741211,122.8499984741211,1141013,2024-02-26
2024-03-04,104.55000305175781,104.55000305175781,114.69999694824219,102.05000305175781,113.9000015258789,562946,2024-03-04
2024-03-11,92.69999694824219,92.69999694824219,105.6500015258789,86.44999694824219,105.44999694824219,842006,2024-03-11
2024-03-18,92.1500015258789,92.1500015258789,94.0,87.1500015258789,92.5999984741211,378284,2024-03-18
2024-03-25,107.4000015258789,107.4000015258789,127.94999694824219,92.1500015258789,92.1500015258789,2997696,2024-03-25
2024-04-01,110.3499984741211,110.3499984741211,113.0,107.0999984741211,108.0,808879,2024-04-01
2024-04-08,104.19999694824219,104.19999694824219,111.8499984741211,102.5999984741211,111.30000305175781,373954,2024-04-08
2024-04-15,111.9000015258789,111.9000015258789,118.80000305175781,98.55000305175781,104.0,1002505,2024-04-15
2024-04-22,109.80000305175781,109.80000305175781,117.30000305175781,108.0999984741211,111.4000015258789,471896,2024-04-22
2024-04-29,108.30000305175781,108.30000305175781,113.5,106.8499984741211,110.4000015258789,378894,2024-04-29
2024-05-06,106.0,106.0,114.80000305175781,97.80000305175781,108.3499984741211,1205707,2024-05-06
2024-05-13,104.0,104.0,107.69999694824219,101.75,104.19999694824219,286510,2024-05-13
2024-05-20,100.25,100.25,104.9000015258789,99.75,102.9000015258789,216127,2024-05-20
2024-05-27,93.19999694824219,93.19999694824219,101.75,91.3499984741211,100.19999694824219,230254,2024-05-27
2024-06-03,96.19999694824219,96.19999694824219,98.80000305175781,88.0,96.94999694824219,267880,2024-06-03
2024-06-10,102.4800033569336,102.4800033569336,109.9000015258789,96.5,96.5,531936,2024-06-10
2024-06-17,105.11000061035156,105.11000061035156,107.9000015258789,102.11000061035156,102.4800033569336,391864,2024-06-17
2024-06-24,97.52999877929688,97.52999877929688,106.33000183105469,96.58999633789062,105.19999694824219,421349,2024-06-24
2024-07-01,103.2699966430664,103.2699966430664,106.5,96.80999755859375,98.43000030517578,513960,2024-07-01
2024-07-08,97.19000244140625,97.19000244140625,103.87000274658203,97.0,103.56999969482422,448280,2024-07-08
2024-07-15,96.13999938964844,96.13999938964844,102.9000015258789,95.30999755859375,97.2300033569336,368530,2024-07-15
2024-07-22,100.83000183105469,100.83000183105469,104.5999984741211,90.0,96.80000305175781,848327,2024-07-22
2024-07-29,100.63999938964844,100.63999938964844,109.9000015258789,100.0,101.61000061035156,1087096,2024-07-29
2024-08-05,95.9000015258789,95.9000015258789,99.05000305175781,91.19999694824219,99.0,571299,2024-08-05
2024-08-12,92.12999725341797,92.12999725341797,95.86000061035156,89.51000213623047,95.0999984741211,218866,2024-08-12
2024-08-19,96.58999633789062,96.58999633789062,99.0,91.4000015258789,93.5,362479,2024-08-19
2024-08-26,94.58999633789062,94.58999633789062,97.51000213623047,93.01000213623047,96.58999633789062,338902,2024-08-26
2024-09-02,90.47000122070312,90.47000122070312,95.69000244140625,90.11000061035156,95.69000244140625,277337,2024-09-02
2024-09-09,91.55999755859375,91.55999755859375,92.44000244140625,87.4000015258789,90.44999694824219,513182,2024-09-09
2024-09-16,89.22000122070312,89.22000122070312,95.0,87.19999694824219,91.55999755859375,310916,2024-09-16
2024-09-23,97.58999633789062,97.58999633789062,104.4000015258789,88.16000366210938,89.66000366210938,2612058,2024-09-23
2024-09-30,91.38999938964844,91.38999938964844,103.54000091552734,89.30000305175781,97.58000183105469,821311,2024-09-30
2024-10-07,94.0999984741211,94.0999984741211,99.69999694824219,86.30000305175781,92.1500015258789,586934,2024-10-07
2024-10-14,90.23999786376953,90.23999786376953,97.6500015258789,88.66999816894531,94.31999969482422,699325,2024-10-14
2024-10-21,85.11000061035156,85.11000061035156,93.47000122070312,83.01000213623047,90.75,503476,2024-10-21
2024-10-28,91.0199966430664,91.0199966430664,102.12000274658203,83.0999984741211,84.97000122070312,912540,2024-10-28
2024-11-04,90.12999725341797,90.12999725341797,94.58000183105469,88.02999877929688,91.0199966430664,351412,2024-11-04
2024-11-11,87.5199966430664,87.5199966430664,92.9000015258789,85.20999908447266,88.30000305175781,155191,2024-11-11
2024-11-18,89.66999816894531,89.66999816894531,90.44999694824219,85.01000213623047,87.8499984741211,174939,2024-11-18
2024-11-25,89.0999984741211,89.0999984741211,92.30000305175781,87.38999938964844,91.0,258142,2024-11-25
2024-12-02,92.77999877929688,92.77999877929688,94.69999694824219,88.62000274658203,89.88999938964844,338286,2024-12-02
2024-12-09,93.38999938964844,93.38999938964844,98.94999694824219,92.19000244140625,93.0,345820,2024-12-09
2024-12-16,90.3499984741211,90.3499984741211,99.9000015258789,90.0,93.94999694824219,367826,2024-12-16
2024-12-23,92.83999633789062,92.83999633789062,95.05000305175781,89.80000305175781,93.19999694824219,188075,2024-12-23
2024-12-30,93.6500015258789,93.6500015258789,97.0,91.25,92.83999633789062,184074,2024-12-30
2025-01-06,84.76000213623047,84.76000213623047,94.58000183105469,82.69999694824219,94.58000183105469,237970,2025-01-06
2025-01-13,88.91000366210938,88.91000366210938,90.25,82.30999755859375,84.7699966430664,190073,2025-01-13
2025-01-20,82.8499984741211,82.8499984741211,90.69000244140625,82.5,89.0999984741211,125226,2025-01-20
2025-01-27,82.3499984741211,82.3499984741211,85.0,75.76000213623047,82.0999984741211,199314,2025-01-27
2025-02-03,85.13999938964844,85.13999938964844,96.0,80.83000183105469,82.9000015258789,770949,2025-02-03
2025-02-10,80.1500015258789,80.1500015258789,86.41999816894531,76.98999786376953,86.41999816894531,237180,2025-02-10
2025-02-17,86.77999877929688,86.77999877929688,88.0999984741211,75.62000274658203,78.95999908447266,244868,2025-02-17
2025-02-24,82.33999633789062,82.33999633789062,86.0,80.41000366210938,85.95999908447266,91915,2025-02-24
2025-03-03,84.56999969482422,84.56999969482422,85.9000015258789,75.5,81.19999694824219,195911,2025-03-03
2025-03-10,84.6500015258789,84.6500015258789,85.88999938964844,73.19999694824219,82.55000305175781,598598,2025-03-10
2025-03-17,85.56999969482422,85.56999969482422,90.47000122070312,82.1500015258789,86.73999786376953,355872,2025-03-17
2025-03-24,82.06999969482422,82.06999969482422,90.08999633789062,78.3499984741211,85.80000305175781,434950,2025-03-24
2025-03-31,81.9000015258789,81.9000015258789,85.9000015258789,80.25,82.06999969482422,90148,2025-03-31
2025-04-07,79.18000030517578,79.18000030517578,79.80999755859375,74.20999908447266,75.0,141727,2025-04-07
2025-04-14,82.66000366210938,82.66000366210938,84.0,79.0,79.0,84585,2025-04-14
2025-04-21,86.43000030517578,86.43000030517578,91.5,82.9000015258789,84.0,296618,2025-04-21
2025-04-28,83.94000244140625,83.94000244140625,90.87000274658203,83.0,87.55999755859375,132900,2025-04-28
2025-05-05,80.2300033569336,80.2300033569336,85.4800033569336,79.6500015258789,83.83000183105469,106623,2025-05-05
2025-05-12,88.80999755859375,88.80999755859375,89.69999694824219,82.5,83.19999694824219,181876,2025-05-12
2025-05-19,92.27999877929688,92.27999877929688,103.4000015258789,88.80999755859375,89.8499984741211,1553229,2025-05-19
2025-05-26,89.51000213623047,89.51000213623047,93.9000015258789,87.56999969482422,93.9000015258789,236581,2025-05-26
2025-06-02,89.93000030517578,89.93000030517578,94.0,88.62999725341797,89.37999725341797,172503,2025-06-02
2025-06-09,87.88999938964844,87.88999938964844,92.41000366210938,87.01000213623047,90.55000305175781,170860,2025-06-09
2025-06-16,84.91000366210938,84.91000366210938,91.29000091552734,83.0,90.0,230431,2025-06-16
2025-06-23,88.63999938964844,88.63999938964844,90.9800033569336,83.91000366210938,84.91000366210938,273182,2025-06-23
2025-06-30,89.16999816894531,89.16999816894531,92.88999938964844,85.3499984741211,89.70999908447266,314046,2025-06-30
2025-07-07,87.94999694824219,87.94999694824219,90.94000244140625,87.25,88.44999694824219,97778,2025-07-07
2025-07-14,90.16999816894531,90.16999816894531,91.1500015258789,87.55000305175781,89.55000305175781,94637,2025-07-14
