Date,Adj Close_MTARTECH.NS,Close_MTARTECH.NS,High_MTARTECH.NS,Low_MTARTECH.NS,Open_MTARTECH.NS,Volume_MTARTECH.NS,Date
2021-07-19,1467.27880859375,1472.550048828125,1543.9000244140625,1445.1500244140625,1459.0,1591286,2021-07-19
2021-07-26,1440.8731689453125,1443.1500244140625,1487.1500244140625,1405.0,1473.0,791305,2021-07-26
2021-08-02,1375.5762939453125,1377.75,1495.0,1362.0,1460.3499755859375,1110243,2021-08-02
2021-08-09,1328.85009765625,1330.949951171875,1364.699951171875,1194.6500244140625,1335.0,1906289,2021-08-09
2021-08-16,1232.9017333984375,1234.8499755859375,1335.0,1230.1500244140625,1331.0,495159,2021-08-16
2021-08-23,1267.2474365234375,1269.25,1287.0,1158.0,1246.8499755859375,749893,2021-08-23
2021-08-30,1331.046630859375,1333.1500244140625,1345.0,1243.5999755859375,1272.0,744259,2021-08-30
2021-09-06,1368.2379150390625,1370.4000244140625,1427.5,1312.0,1343.8499755859375,894401,2021-09-06
2021-09-13,1407.8253173828125,1410.050048828125,1473.9000244140625,1361.300048828125,1365.0,1316344,2021-09-13
2021-09-20,1412.16845703125,1414.4000244140625,1470.0,1312.0,1408.0,602919,2021-09-20
2021-09-27,1472.5230712890625,1474.8499755859375,1524.0,1386.5,1425.949951171875,1319412,2021-09-27
2021-10-04,1610.7047119140625,1613.25,1639.0,1455.1500244140625,1483.949951171875,2046506,2021-10-04
2021-10-11,1698.0167236328125,1700.699951171875,1771.800048828125,1642.0,1642.0,1756651,2021-10-11
2021-10-18,1543.5108642578125,1545.949951171875,1810.0,1506.0,1711.0,1353024,2021-10-18
2021-10-25,1615.347412109375,1617.9000244140625,1665.0,1452.0,1561.449951171875,932964,2021-10-25
2021-11-01,1751.4822998046875,1754.25,1840.0,1599.949951171875,1622.0999755859375,881231,2021-11-01
2021-11-08,1898.6497802734375,1901.6500244140625,1926.0,1730.449951171875,1765.6500244140625,1186261,2021-11-08
2021-11-15,1889.7637939453125,1892.75,1959.3499755859375,1865.5999755859375,1934.949951171875,459072,2021-11-15
2021-11-22,2182.950439453125,2186.39990234375,2391.0,1752.050048828125,1892.0,3341970,2021-11-22
2021-11-29,2240.80908203125,2244.35009765625,2307.949951171875,2007.0,2155.0,1791405,2021-11-29
2021-12-06,2387.477294921875,2391.25,2423.0,2244.0,2262.10009765625,1327925,2021-12-06
2021-12-13,2208.160400390625,2211.64990234375,2475.5,2182.35009765625,2418.0,682019,2021-12-13
2021-12-20,2242.2568359375,2245.800048828125,2339.699951171875,2030.0,2187.0,700820,2021-12-20
2021-12-27,2459.1640625,2463.050048828125,2530.0,2200.0,2245.800048828125,842199,2021-12-27
2022-01-03,2306.455322265625,2310.10009765625,2563.300048828125,2294.550048828125,2488.0,882741,2022-01-03
2022-01-10,2344.345458984375,2348.050048828125,2373.0,2280.0,2322.25,418587,2022-01-10
2022-01-17,2184.697509765625,2188.14990234375,2409.85009765625,2147.949951171875,2350.0,435574,2022-01-17
2022-01-24,2162.383056640625,2165.800048828125,2208.199951171875,1940.0,2153.0,487576,2022-01-24
2022-01-31,2209.109130859375,2212.60009765625,2320.0,2150.0,2206.75,397565,2022-01-31
2022-02-07,1993.4998779296875,1996.6500244140625,2218.14990234375,1986.550048828125,2206.10009765625,428982,2022-02-07
2022-02-14,1898.449951171875,1901.449951171875,1993.6500244140625,1843.449951171875,1990.0,435432,2022-02-14
2022-02-21,1831.9052734375,1834.800048828125,1894.0,1650.0,1889.0,813590,2022-02-21
2022-02-28,1826.75,1826.75,1873.75,1772.550048828125,1820.0,499543,2022-02-28
2022-03-07,2018.949951171875,2018.949951171875,2149.0,1761.1500244140625,1775.0,622042,2022-03-07
2022-03-14,2003.050048828125,2003.050048828125,2073.0,1960.0,2015.0,308398,2022-03-14
2022-03-21,1724.9000244140625,1724.9000244140625,2049.800048828125,1702.0999755859375,2020.9000244140625,3426287,2022-03-21
2022-03-28,1752.6500244140625,1752.6500244140625,1788.699951171875,1733.0,1758.0,1548714,2022-03-28
2022-04-04,1783.199951171875,1783.199951171875,1816.0,1741.0999755859375,1771.9000244140625,1023373,2022-04-04
2022-04-11,1750.8499755859375,1750.8499755859375,1809.800048828125,1717.4000244140625,1784.0,422824,2022-04-11
2022-04-18,1713.4000244140625,1713.4000244140625,1745.0,1670.050048828125,1745.0,433499,2022-04-18
2022-04-25,1680.5,1680.5,1729.75,1655.0,1700.0,406760,2022-04-25
2022-05-02,1498.3499755859375,1498.3499755859375,1672.5999755859375,1476.0,1672.5999755859375,446102,2022-05-02
2022-05-09,1364.3499755859375,1364.3499755859375,1491.949951171875,1335.0,1491.949951171875,1340188,2022-05-09
2022-05-16,1383.050048828125,1383.050048828125,1484.0,1355.6500244140625,1389.5999755859375,247648,2022-05-16
2022-05-23,1444.449951171875,1444.449951171875,1540.0,1384.0,1400.0,611440,2022-05-23
2022-05-30,1471.75,1471.75,1526.199951171875,1412.0,1450.0,489862,2022-05-30
2022-06-06,1426.050048828125,1426.050048828125,1482.8499755859375,1401.550048828125,1476.9000244140625,372426,2022-06-06
2022-06-13,1279.6500244140625,1279.6500244140625,1411.9000244140625,1260.0,1400.0,325208,2022-06-13
2022-06-20,1377.800048828125,1377.800048828125,1400.0,1270.0,1288.0,299449,2022-06-20
2022-06-27,1244.75,1244.75,1444.0,1215.050048828125,1405.4000244140625,1493264,2022-06-27
2022-07-04,1261.0999755859375,1261.0999755859375,1284.0,1213.5,1255.0,605984,2022-07-04
2022-07-11,1237.5,1237.5,1289.0,1222.0,1266.800048828125,272689,2022-07-11
2022-07-18,1293.800048828125,1293.800048828125,1307.3499755859375,1234.0,1248.800048828125,804477,2022-07-18
2022-07-25,1265.949951171875,1265.949951171875,1297.6500244140625,1205.0,1293.800048828125,453754,2022-07-25
2022-08-01,1400.4000244140625,1400.4000244140625,1479.0,1270.0,1285.0,1655730,2022-08-01
2022-08-08,1561.3499755859375,1561.3499755859375,1567.0,1390.0,1409.800048828125,1445653,2022-08-08
2022-08-15,1601.550048828125,1601.550048828125,1643.5999755859375,1561.3499755859375,1561.3499755859375,838283,2022-08-15
2022-08-22,1623.949951171875,1623.949951171875,1645.0,1542.050048828125,1600.5,794311,2022-08-22
2022-08-29,1666.0999755859375,1666.0999755859375,1729.25,1565.050048828125,1590.0,1277654,2022-08-29
2022-09-05,1595.550048828125,1595.550048828125,1695.8499755859375,1590.0,1645.0,597656,2022-09-05
2022-09-12,1643.9000244140625,1643.9000244140625,1729.0,1596.0,1613.550048828125,1368040,2022-09-12
2022-09-19,1606.25,1606.25,1688.800048828125,1601.5,1659.800048828125,788028,2022-09-19
2022-09-26,1583.699951171875,1583.699951171875,1596.0,1516.25,1596.0,391997,2022-09-26
2022-10-03,1633.300048828125,1633.300048828125,1657.949951171875,1550.0,1589.949951171875,347062,2022-10-03
2022-10-10,1586.5,1586.5,1663.550048828125,1570.800048828125,1602.199951171875,307759,2022-10-10
2022-10-17,1587.0999755859375,1587.0999755859375,1644.0,1530.050048828125,1581.0,363258,2022-10-17
2022-10-24,1585.4000244140625,1585.4000244140625,1637.0,1580.0,1624.4000244140625,211385,2022-10-24
2022-10-31,1605.3499755859375,1605.3499755859375,1697.449951171875,1586.699951171875,1609.0,807769,2022-10-31
2022-11-07,1596.25,1596.25,1623.0,1581.0,1623.0,210472,2022-11-07
2022-11-14,1551.3499755859375,1551.3499755859375,1610.0,1543.949951171875,1598.6500244140625,241714,2022-11-14
2022-11-21,1585.949951171875,1585.949951171875,1618.0,1520.0,1551.0,451862,2022-11-21
2022-11-28,1737.800048828125,1737.800048828125,1750.0,1575.0,1605.0,1554042,2022-11-28
2022-12-05,1679.449951171875,1679.449951171875,1823.9000244140625,1665.0,1751.5,1241804,2022-12-05
2022-12-12,1641.300048828125,1641.300048828125,1754.949951171875,1632.0,1687.0,509021,2022-12-12
2022-12-19,1513.5,1513.5,1684.0,1499.75,1643.0,557371,2022-12-19
2022-12-26,1617.5,1617.5,1629.0,1502.050048828125,1512.75,260355,2022-12-26
2023-01-02,1623.699951171875,1623.699951171875,1718.949951171875,1586.4000244140625,1628.0,1219795,2023-01-02
2023-01-09,1687.1500244140625,1687.1500244140625,1719.9000244140625,1601.050048828125,1644.0,1436971,2023-01-09
2023-01-16,1671.550048828125,1671.550048828125,1711.699951171875,1666.300048828125,1693.9000244140625,629327,2023-01-16
2023-01-23,1658.050048828125,1658.050048828125,1705.0,1617.199951171875,1676.0,374193,2023-01-23
2023-01-30,1695.5,1695.5,1797.5999755859375,1625.0,1654.949951171875,1107867,2023-01-30
2023-02-06,1726.050048828125,1726.050048828125,1795.0,1691.0999755859375,1705.0,951472,2023-02-06
2023-02-13,1764.8499755859375,1764.8499755859375,1789.8499755859375,1700.0,1743.9000244140625,720038,2023-02-13
2023-02-20,1685.4000244140625,1685.4000244140625,1782.4000244140625,1661.449951171875,1774.4000244140625,488923,2023-02-20
2023-02-27,1732.449951171875,1732.449951171875,1752.0,1651.0,1693.8499755859375,348110,2023-02-27
2023-03-06,1697.4000244140625,1697.4000244140625,1759.0,1686.0999755859375,1740.0,302493,2023-03-06
2023-03-13,1635.5,1635.5,1705.949951171875,1604.449951171875,1698.8499755859375,331887,2023-03-13
2023-03-20,1609.0,1609.0,1688.0,1605.050048828125,1630.0,300739,2023-03-20
2023-03-27,1581.550048828125,1581.550048828125,1618.0,1473.0,1614.800048828125,833320,2023-03-27
2023-04-03,1625.199951171875,1625.199951171875,1631.6500244140625,1586.3499755859375,1594.6500244140625,214660,2023-04-03
2023-04-10,1713.1500244140625,1713.1500244140625,1719.9000244140625,1616.0,1638.9000244140625,416781,2023-04-10
2023-04-17,1730.0999755859375,1730.0999755859375,1777.0999755859375,1692.1500244140625,1703.699951171875,518933,2023-04-17
2023-04-24,1812.800048828125,1812.800048828125,1822.9000244140625,1717.0,1742.6500244140625,636317,2023-04-24
2023-05-01,1859.0999755859375,1859.0999755859375,1925.0,1812.800048828125,1812.800048828125,1270241,2023-05-01
2023-05-08,1865.050048828125,1865.050048828125,1939.6500244140625,1845.0,1877.6500244140625,624084,2023-05-08
2023-05-15,1885.449951171875,1885.449951171875,2011.0,1856.0999755859375,1865.0,2190967,2023-05-15
2023-05-22,1877.25,1877.25,1932.949951171875,1820.550048828125,1890.949951171875,689791,2023-05-22
2023-05-29,1892.199951171875,1892.199951171875,1935.0,1861.0,1889.800048828125,1352308,2023-05-29
2023-06-05,1926.449951171875,1926.449951171875,1990.0,1872.75,1905.5,2545886,2023-06-05
2023-06-12,1950.949951171875,1950.949951171875,1974.8499755859375,1901.0,1939.449951171875,752854,2023-06-12
2023-06-19,1916.8499755859375,1916.8499755859375,2040.0,1910.0,1963.6500244140625,1537796,2023-06-19
2023-06-26,1917.75,1917.75,1959.699951171875,1902.25,1918.6500244140625,440284,2023-06-26
2023-07-03,1908.550048828125,1908.550048828125,1945.949951171875,1884.0999755859375,1931.4000244140625,493258,2023-07-03
2023-07-10,2113.050048828125,2113.050048828125,2157.550048828125,1901.0999755859375,1912.550048828125,3714710,2023-07-10
2023-07-17,2113.949951171875,2113.949951171875,2188.300048828125,2063.0,2122.85009765625,1499727,2023-07-17
2023-07-24,2126.25,2126.25,2153.300048828125,2060.0,2126.35009765625,703726,2023-07-24
2023-07-31,2208.10009765625,2208.10009765625,2233.300048828125,2087.550048828125,2139.949951171875,1303198,2023-07-31
2023-08-07,2211.199951171875,2211.199951171875,2330.0,2161.25,2224.949951171875,1865561,2023-08-07
2023-08-14,2237.0,2237.0,2306.0,2182.050048828125,2222.199951171875,709476,2023-08-14
2023-08-21,2261.449951171875,2261.449951171875,2440.0,2093.0,2230.0,5109979,2023-08-21
2023-08-28,2723.949951171875,2723.949951171875,2815.0,2213.550048828125,2297.0,8653761,2023-08-28
2023-09-04,2783.39990234375,2783.39990234375,2877.0,2714.300048828125,2785.5,4624278,2023-09-04
2023-09-11,2602.449951171875,2602.449951171875,2920.35009765625,2572.800048828125,2809.199951171875,4047368,2023-09-11
2023-09-18,2489.5,2489.5,2618.0,2478.050048828125,2597.800048828125,1007808,2023-09-18
2023-09-25,2537.60009765625,2537.60009765625,2630.0,2390.0,2498.800048828125,2302451,2023-09-25
2023-10-02,2624.699951171875,2624.699951171875,2672.550048828125,2509.0,2537.60009765625,1174146,2023-10-02
2023-10-09,2565.050048828125,2565.050048828125,2599.0,2513.14990234375,2554.0,909382,2023-10-09
2023-10-16,2732.050048828125,2732.050048828125,2759.0,2575.0,2586.89990234375,3252905,2023-10-16
2023-10-23,2542.89990234375,2542.89990234375,2783.85009765625,2410.050048828125,2759.0,1187287,2023-10-23
2023-10-30,2487.89990234375,2487.89990234375,2556.0,2430.0,2542.39990234375,645454,2023-10-30
2023-11-06,2217.5,2217.5,2583.0,2192.0,2511.60009765625,4394898,2023-11-06
2023-11-13,2224.050048828125,2224.050048828125,2258.0,2205.0,2237.0,807188,2023-11-13
2023-11-20,2227.300048828125,2227.300048828125,2255.0,2190.699951171875,2232.85009765625,716429,2023-11-20
2023-11-27,2244.300048828125,2244.300048828125,2285.0,2197.0,2227.300048828125,1080577,2023-11-27
2023-12-04,2278.89990234375,2278.89990234375,2332.0,2255.0,2290.0,1203256,2023-12-04
2023-12-11,2242.800048828125,2242.800048828125,2308.550048828125,2234.800048828125,2293.949951171875,635968,2023-12-11
2023-12-18,2236.64990234375,2236.64990234375,2351.300048828125,2200.10009765625,2248.0,1303787,2023-12-18
2023-12-25,2208.300048828125,2208.300048828125,2244.64990234375,2129.949951171875,2236.64990234375,1696895,2023-12-25
2024-01-01,2191.10009765625,2191.10009765625,2228.0,2156.199951171875,2209.0,764736,2024-01-01
2024-01-08,2147.949951171875,2147.949951171875,2199.949951171875,2138.0,2195.800048828125,621522,2024-01-08
2024-01-15,2149.75,2149.75,2249.0,2133.0,2147.949951171875,1200268,2024-01-15
2024-01-22,2110.14990234375,2110.14990234375,2174.0,2090.14990234375,2149.75,330353,2024-01-22
2024-01-29,2022.3499755859375,2022.3499755859375,2147.699951171875,1996.1500244140625,2124.949951171875,1245345,2024-01-29
2024-02-05,1978.3499755859375,1978.3499755859375,2052.550048828125,1958.0,2030.0,900058,2024-02-05
2024-02-12,1934.550048828125,1934.550048828125,2001.8499755859375,1681.550048828125,1982.4000244140625,4006225,2024-02-12
2024-02-19,2032.5999755859375,2032.5999755859375,2070.0,1901.0,1928.949951171875,2487421,2024-02-19
2024-02-26,1902.8499755859375,1902.8499755859375,2030.949951171875,1900.0,2030.949951171875,805436,2024-02-26
2024-03-04,1824.5999755859375,1824.5999755859375,1938.800048828125,1820.0,1938.800048828125,468642,2024-03-04
2024-03-11,1721.1500244140625,1721.1500244140625,1840.0,1666.0999755859375,1824.5999755859375,1081412,2024-03-11
2024-03-18,1704.800048828125,1704.800048828125,1748.0,1680.0,1721.199951171875,811055,2024-03-18
2024-03-25,1683.75,1683.75,1717.0,1661.0,1704.800048828125,1011727,2024-03-25
2024-04-01,1949.300048828125,1949.300048828125,2009.949951171875,1699.0,1699.0,3156262,2024-04-01
2024-04-08,1865.3499755859375,1865.3499755859375,1967.75,1861.0,1958.0,569979,2024-04-08
2024-04-15,1773.949951171875,1773.949951171875,1943.550048828125,1768.300048828125,1850.0,1346872,2024-04-15
2024-04-22,1884.050048828125,1884.050048828125,1927.5999755859375,1782.550048828125,1795.8499755859375,1125412,2024-04-22
2024-04-29,1871.5999755859375,1871.5999755859375,1939.199951171875,1845.0,1901.0,577351,2024-04-29
2024-05-06,1790.550048828125,1790.550048828125,1886.0999755859375,1763.75,1875.0,417009,2024-05-06
2024-05-13,2042.300048828125,2042.300048828125,2060.0,1758.4000244140625,1794.0,1458438,2024-05-13
2024-05-20,2148.449951171875,2148.449951171875,2200.0,1969.9000244140625,1969.9000244140625,3017091,2024-05-20
2024-05-27,1800.5999755859375,1800.5999755859375,2180.0,1730.0,2180.0,3956464,2024-05-27
2024-06-03,1706.050048828125,1706.050048828125,1880.0,1600.0,1880.0,1951597,2024-06-03
2024-06-10,1862.800048828125,1862.800048828125,1897.0,1711.0,1730.0,2020315,2024-06-10
2024-06-17,1889.6500244140625,1889.6500244140625,1943.9000244140625,1854.8499755859375,1862.800048828125,2461644,2024-06-17
2024-06-24,1858.25,1858.25,1918.0,1831.0999755859375,1887.3499755859375,1043096,2024-06-24
2024-07-01,2001.0,2001.0,2075.64990234375,1840.0,1858.25,3445705,2024-07-01
2024-07-08,1974.800048828125,1974.800048828125,2054.0,1905.0,2015.0,1844081,2024-07-08
2024-07-15,1898.800048828125,1898.800048828125,2025.0,1860.0,1984.8499755859375,976652,2024-07-15
2024-07-22,1913.550048828125,1913.550048828125,1955.0,1821.25,1885.0,1115130,2024-07-22
2024-07-29,1864.199951171875,1864.199951171875,1952.4000244140625,1850.0,1916.0,601199,2024-07-29
2024-08-05,1811.699951171875,1811.699951171875,1871.800048828125,1755.550048828125,1818.0,776045,2024-08-05
2024-08-12,1713.75,1713.75,1819.800048828125,1672.050048828125,1812.0,1092271,2024-08-12
2024-08-19,1803.9000244140625,1803.9000244140625,1845.0,1716.949951171875,1716.949951171875,911776,2024-08-19
2024-08-26,1826.300048828125,1826.300048828125,1860.0,1775.0,1810.0,715397,2024-08-26
2024-09-02,1776.3499755859375,1776.3499755859375,1842.0,1770.800048828125,1826.300048828125,463566,2024-09-02
2024-09-09,1773.5,1773.5,1818.0,1752.6500244140625,1780.0,366229,2024-09-09
2024-09-16,1739.9000244140625,1739.9000244140625,1787.800048828125,1702.300048828125,1773.5,473850,2024-09-16
2024-09-23,1729.8499755859375,1729.8499755859375,1769.949951171875,1718.550048828125,1769.949951171875,533078,2024-09-23
2024-09-30,1699.449951171875,1699.449951171875,1757.0,1670.449951171875,1738.800048828125,338710,2024-09-30
2024-10-07,1807.800048828125,1807.800048828125,1841.949951171875,1624.550048828125,1691.0,814088,2024-10-07
2024-10-14,1681.4000244140625,1681.4000244140625,1823.0,1657.0999755859375,1812.0,1056610,2024-10-14
2024-10-21,1507.5999755859375,1507.5999755859375,1709.800048828125,1499.300048828125,1686.949951171875,840179,2024-10-21
2024-10-28,1675.800048828125,1675.800048828125,1689.949951171875,1495.4000244140625,1514.300048828125,740239,2024-10-28
2024-11-04,1618.3499755859375,1618.3499755859375,1694.0,1596.5999755859375,1674.1500244140625,475804,2024-11-04
2024-11-11,1572.25,1572.25,1629.449951171875,1530.550048828125,1605.0,388461,2024-11-11
2024-11-18,1744.050048828125,1744.050048828125,1782.949951171875,1557.0,1599.9000244140625,1527185,2024-11-18
2024-11-25,1787.6500244140625,1787.6500244140625,1810.0,1744.050048828125,1758.699951171875,510578,2024-11-25
2024-12-02,1762.699951171875,1762.699951171875,1824.5,1746.0,1787.6500244140625,456696,2024-12-02
2024-12-09,1638.5,1638.5,1782.3499755859375,1626.5999755859375,1762.050048828125,2983562,2024-12-09
2024-12-16,1722.199951171875,1722.199951171875,1777.0,1546.25,1624.0,2448292,2024-12-16
2024-12-23,1668.0999755859375,1668.0999755859375,1739.4000244140625,1625.5,1722.199951171875,530631,2024-12-23
2024-12-30,1771.1500244140625,1771.1500244140625,1782.9000244140625,1641.75,1643.0999755859375,868014,2024-12-30
2025-01-06,1676.300048828125,1676.300048828125,1778.800048828125,1655.0,1778.800048828125,1048678,2025-01-06
2025-01-13,1691.0,1691.0,1698.0,1560.0,1676.300048828125,555303,2025-01-13
2025-01-20,1599.550048828125,1599.550048828125,1729.300048828125,1587.3499755859375,1694.949951171875,453645,2025-01-20
2025-01-27,1606.8499755859375,1606.8499755859375,1675.0,1470.0,1550.0,673098,2025-01-27
2025-02-03,1547.199951171875,1547.199951171875,1610.050048828125,1542.0999755859375,1610.0,322026,2025-02-03
2025-02-10,1351.0999755859375,1351.0999755859375,1559.949951171875,1344.199951171875,1545.0,592969,2025-02-10
2025-02-17,1415.8499755859375,1415.8499755859375,1510.25,1206.75,1327.050048828125,2527657,2025-02-17
2025-02-24,1287.9000244140625,1287.9000244140625,1435.25,1282.0,1398.9000244140625,408559,2025-02-24
2025-03-03,1380.050048828125,1380.050048828125,1399.9000244140625,1225.1500244140625,1287.9000244140625,699116,2025-03-03
2025-03-10,1257.5999755859375,1257.5999755859375,1390.0,1252.0,1370.0,476025,2025-03-10
2025-03-17,1344.0,1344.0,1362.75,1221.0,1257.5999755859375,692297,2025-03-17
2025-03-24,1281.1500244140625,1281.1500244140625,1486.0,1275.0,1377.300048828125,1768628,2025-03-24
2025-03-31,1280.449951171875,1280.449951171875,1357.449951171875,1271.0,1281.1500244140625,494460,2025-03-31
2025-04-07,1322.75,1322.75,1333.050048828125,1155.5999755859375,1169.550048828125,340937,2025-04-07
2025-04-14,1404.0999755859375,1404.0999755859375,1431.5999755859375,1322.75,1322.75,333797,2025-04-14
2025-04-21,1420.800048828125,1420.800048828125,1453.5,1372.0999755859375,1428.0,403478,2025-04-21
2025-04-28,1404.5,1404.5,1510.0,1392.300048828125,1425.0,736131,2025-04-28
2025-05-05,1433.5,1433.5,1457.5,1358.0,1404.0,786045,2025-05-05
2025-05-12,1636.4000244140625,1636.4000244140625,1668.0,1440.0,1463.4000244140625,2128086,2025-05-12
2025-05-19,1663.0,1663.0,1743.5999755859375,1596.0999755859375,1664.0,1887454,2025-05-19
2025-05-26,1640.800048828125,1640.800048828125,1688.9000244140625,1606.300048828125,1675.0,860869,2025-05-26
2025-06-02,1770.699951171875,1770.699951171875,1798.800048828125,1616.0,1640.800048828125,1945100,2025-06-02
2025-06-09,1683.699951171875,1683.699951171875,1806.800048828125,1630.0,1772.0,981915,2025-06-09
2025-06-16,1716.699951171875,1716.699951171875,1739.4000244140625,1645.0,1700.0,825595,2025-06-16
2025-06-23,1590.0,1590.0,1716.0999755859375,1585.0,1680.0,876668,2025-06-23
2025-06-30,1577.300048828125,1577.300048828125,1613.5,1566.5999755859375,1580.0,443724,2025-06-30
2025-07-07,1538.0,1538.0,1589.4000244140625,1532.0,1582.0,267702,2025-07-07
2025-07-14,1536.5,1536.5,1546.699951171875,1512.0,1538.0,91347,2025-07-14
