Date,Adj Close_LOTUSEYE.NS,Close_LOTUSEYE.NS,High_LOTUSEYE.NS,Low_LOTUSEYE.NS,Open_LOTUSEYE.NS,Volume_LOTUSEYE.NS,Date
2020-11-30,30.78605079650879,31.549999237060547,33.75,31.049999237060547,32.79999923706055,38687,2020-11-30
2020-12-07,31.029996871948242,31.799999237060547,33.650001525878906,31.299999237060547,31.549999237060547,60452,2020-12-07
2020-12-14,31.029996871948242,31.799999237060547,33.54999923706055,31.25,32.45000076293945,76613,2020-12-14
2020-12-21,30.05421257019043,30.799999237060547,32.54999923706055,30.25,31.25,96776,2020-12-21
2020-12-28,33.56704330444336,34.400001525878906,36.5,30.700000762939453,31.0,86203,2020-12-28
2021-01-04,34.640411376953125,35.5,35.95000076293945,33.400001525878906,35.75,113449,2021-01-04
2021-01-11,35.128299713134766,36.0,37.0,35.599998474121094,35.95000076293945,79208,2021-01-11
2021-01-18,36.34803009033203,37.25,41.0,35.0,36.0,92800,2021-01-18
2021-01-25,36.15287399291992,37.04999923706055,38.0,34.54999923706055,38.0,51026,2021-01-25
2021-02-01,34.640411376953125,35.5,37.150001525878906,33.75,36.849998474121094,42587,2021-02-01
2021-02-08,34.34767150878906,35.20000076293945,36.849998474121094,33.20000076293945,35.20000076293945,52587,2021-02-08
2021-02-15,34.20130157470703,35.04999923706055,36.79999923706055,34.349998474121094,35.70000076293945,43410,2021-02-15
2021-02-22,33.7621955871582,34.599998474121094,36.0,33.900001525878906,35.349998474121094,35212,2021-02-22
2021-03-01,35.030723571777344,35.900001525878906,39.0,34.099998474121094,35.75,44585,2021-03-01
2021-03-08,42.20275115966797,43.25,44.0,35.5,35.75,391255,2021-03-08
2021-03-15,41.7148551940918,42.75,54.95000076293945,38.5,44.900001525878906,1681992,2021-03-15
2021-03-22,38.2020263671875,39.150001525878906,42.900001525878906,38.04999923706055,42.0,123337,2021-03-22
2021-03-29,42.30032730102539,43.349998474121094,43.849998474121094,38.54999923706055,39.150001525878906,60751,2021-03-29
2021-04-05,43.27611541748047,44.349998474121094,45.79999923706055,41.0,44.25,132461,2021-04-05
2021-04-12,41.12938690185547,42.150001525878906,45.0,40.79999923706055,45.0,46297,2021-04-12
2021-04-19,42.83700942993164,43.900001525878906,45.400001525878906,40.25,43.0,54548,2021-04-19
2021-04-26,41.7148551940918,42.75,45.54999923706055,41.25,44.79999923706055,50824,2021-04-26
2021-05-03,41.91001510620117,42.95000076293945,46.0,42.5,43.849998474121094,60286,2021-05-03
2021-05-10,46.05710983276367,47.20000076293945,49.900001525878906,42.349998474121094,45.400001525878906,149739,2021-05-10
2021-05-17,49.56993103027344,50.79999923706055,54.0,48.54999923706055,49.5,385444,2021-05-17
2021-05-24,45.2764778137207,46.400001525878906,53.25,46.0,52.900001525878906,167927,2021-05-24
2021-05-31,44.6422119140625,45.75,48.900001525878906,42.150001525878906,47.349998474121094,86926,2021-05-31
2021-06-07,43.520057678222656,44.599998474121094,47.849998474121094,43.5,46.70000076293945,60591,2021-06-07
2021-06-14,42.83700942993164,43.900001525878906,46.349998474121094,42.5,46.349998474121094,61254,2021-06-14
2021-06-21,54.83917999267578,56.20000076293945,57.79999923706055,42.54999923706055,43.900001525878906,1060696,2021-06-21
2021-06-28,49.472354888916016,50.70000076293945,59.0,49.0,59.0,440740,2021-06-28
2021-07-05,46.98410415649414,48.150001525878906,53.0,47.04999923706055,53.0,67027,2021-07-05
2021-07-12,46.642574310302734,47.79999923706055,52.0,47.25,50.5,39044,2021-07-12
2021-07-19,46.39862823486328,47.54999923706055,49.650001525878906,44.650001525878906,49.0,22138,2021-07-19
2021-07-26,44.105533599853516,45.20000076293945,48.45000076293945,44.20000076293945,47.0,21873,2021-07-26
2021-08-02,47.179256439208984,48.349998474121094,52.25,44.79999923706055,45.0,94203,2021-08-02
2021-08-09,44.105533599853516,45.20000076293945,49.29999923706055,43.099998474121094,47.29999923706055,28739,2021-08-09
2021-08-16,42.7882194519043,43.849998474121094,48.0,43.0,47.45000076293945,29710,2021-08-16
2021-08-23,41.91001510620117,42.95000076293945,46.75,41.150001525878906,44.75,23503,2021-08-23
2021-08-30,43.03216552734375,44.099998474121094,46.5,42.0,42.95000076293945,41256,2021-08-30
2021-09-06,44.88616180419922,46.0,47.400001525878906,42.79999923706055,44.099998474121094,26023,2021-09-06
2021-09-13,46.28620147705078,46.900001525878906,50.29999923706055,44.29999923706055,47.0,71268,2021-09-13
2021-09-20,46.582275390625,47.20000076293945,49.04999923706055,44.0,44.75,47126,2021-09-20
2021-09-27,47.47049331665039,48.099998474121094,49.0,44.75,48.150001525878906,16823,2021-09-27
2021-10-04,46.03947067260742,46.650001525878906,49.400001525878906,45.5,46.25,34075,2021-10-04
2021-10-11,44.01629638671875,44.599998474121094,48.5,43.75,48.5,32500,2021-10-11
2021-10-18,44.55910110473633,45.150001525878906,45.400001525878906,41.099998474121094,45.400001525878906,54053,2021-10-18
2021-10-25,39.624542236328125,40.150001525878906,46.95000076293945,39.599998474121094,46.900001525878906,46522,2021-10-25
2021-11-01,41.943782806396484,42.5,45.900001525878906,38.25,38.25,27277,2021-11-01
2021-11-08,44.80582809448242,45.400001525878906,47.0,42.349998474121094,44.0,68756,2021-11-08
2021-11-15,46.03947067260742,46.650001525878906,47.29999923706055,44.650001525878906,47.0,65107,2021-11-15
2021-11-22,45.94077682495117,46.54999923706055,50.0,44.599998474121094,47.29999923706055,123923,2021-11-22
2021-11-29,46.18750762939453,46.79999923706055,50.099998474121094,44.45000076293945,48.849998474121094,97960,2021-11-29
2021-12-06,50.135154724121094,50.79999923706055,51.79999923706055,46.29999923706055,48.5,103035,2021-12-06
2021-12-13,48.35871505737305,49.0,55.70000076293945,48.599998474121094,49.099998474121094,300925,2021-12-13
2021-12-20,50.9246826171875,51.599998474121094,52.20000076293945,44.20000076293945,49.849998474121094,245827,2021-12-20
2021-12-27,51.220760345458984,51.900001525878906,54.45000076293945,49.29999923706055,53.95000076293945,115138,2021-12-27
2022-01-03,50.7273063659668,51.400001525878906,53.79999923706055,50.70000076293945,51.70000076293945,141434,2022-01-03
2022-01-10,51.66487121582031,52.349998474121094,52.95000076293945,50.79999923706055,51.25,91303,2022-01-10
2022-01-17,47.519840240478516,48.150001525878906,53.650001525878906,47.0,52.900001525878906,243847,2022-01-17
2022-01-24,58.32653045654297,59.099998474121094,59.099998474121094,46.45000076293945,50.75,332192,2022-01-24
2022-01-31,67.70220184326172,68.5999984741211,73.80000305175781,56.150001525878906,63.400001525878906,820390,2022-01-31
2022-02-07,60.349700927734375,61.150001525878906,69.94999694824219,59.45000076293945,69.0,166312,2022-02-07
2022-02-14,57.73438262939453,58.5,64.0,55.5,59.0,46758,2022-02-14
2022-02-21,57.63569259643555,58.400001525878906,62.849998474121094,54.20000076293945,55.599998474121094,79668,2022-02-21
2022-02-28,55.661869049072266,56.400001525878906,61.0,55.150001525878906,57.54999923706055,20030,2022-02-28
2022-03-07,58.277183532714844,59.04999923706055,60.25,53.599998474121094,55.0,29548,2022-03-07
2022-03-14,58.72129440307617,59.5,62.5,57.25,57.25,28588,2022-03-14
2022-03-21,58.17849349975586,58.95000076293945,62.45000076293945,57.5,58.5,23729,2022-03-21
2022-03-28,54.92168426513672,55.650001525878906,60.95000076293945,52.54999923706055,60.75,50061,2022-03-28
2022-04-04,57.98111343383789,58.75,64.5,55.0,58.400001525878906,63353,2022-04-04
2022-04-11,56.2540168762207,57.0,63.0,55.70000076293945,57.0,57783,2022-04-11
2022-04-18,55.51382827758789,56.25,58.70000076293945,55.0,56.0,43770,2022-04-18
2022-04-25,54.87233352661133,55.599998474121094,58.349998474121094,54.650001525878906,58.20000076293945,28748,2022-04-25
2022-05-02,52.89850997924805,53.599998474121094,57.0,51.20000076293945,55.599998474121094,16059,2022-05-02
2022-05-09,49.44431686401367,50.099998474121094,58.0,47.650001525878906,58.0,45154,2022-05-09
2022-05-16,50.97403335571289,51.650001525878906,54.0,49.25,54.0,23752,2022-05-16
2022-05-23,47.22376251220703,47.849998474121094,54.0,45.849998474121094,54.0,21604,2022-05-23
2022-05-30,48.654788970947266,49.29999923706055,52.400001525878906,47.20000076293945,47.20000076293945,28989,2022-05-30
2022-06-06,50.62861251831055,51.29999923706055,57.95000076293945,46.5,48.79999923706055,137868,2022-06-06
2022-06-13,46.87834548950195,47.5,57.400001525878906,42.0,50.79999923706055,716354,2022-06-13
2022-06-20,53.046546936035156,53.75,55.45000076293945,42.599998474121094,46.70000076293945,283506,2022-06-20
2022-06-27,52.306365966796875,53.0,56.849998474121094,51.0,53.099998474121094,91997,2022-06-27
2022-07-04,50.085811614990234,50.75,54.79999923706055,50.099998474121094,54.75,29488,2022-07-04
2022-07-11,49.29628372192383,49.95000076293945,55.75,49.79999923706055,52.5,71263,2022-07-11
2022-07-18,62.619598388671875,63.45000076293945,75.0,49.5,50.0,423694,2022-07-18
2022-07-25,77.32459259033203,78.3499984741211,80.0,61.29999923706055,66.0,852427,2022-07-25
2022-08-01,76.8804931640625,77.9000015258789,80.0,61.70000076293945,79.30000305175781,798192,2022-08-01
2022-08-08,69.33060455322266,70.25,81.80000305175781,69.05000305175781,78.80000305175781,261246,2022-08-08
2022-08-15,66.51790618896484,67.4000015258789,73.44999694824219,66.0,70.25,108997,2022-08-15
2022-08-22,65.7283706665039,66.5999984741211,71.80000305175781,63.599998474121094,68.75,149764,2022-08-22
2022-08-29,63.902584075927734,64.75,67.9000015258789,62.0,66.5999984741211,74753,2022-08-29
2022-09-05,69.97209930419922,70.9000015258789,74.80000305175781,63.099998474121094,66.4000015258789,595500,2022-09-05
2022-09-12,67.01063537597656,67.4000015258789,73.0,66.44999694824219,72.69999694824219,84582,2022-09-12
2022-09-19,62.78518295288086,63.150001525878906,69.8499984741211,61.0,69.8499984741211,64602,2022-09-19
2022-09-26,69.74474334716797,70.1500015258789,73.75,62.29999923706055,65.0,137977,2022-09-26
2022-10-03,78.39448547363281,78.8499984741211,87.5999984741211,68.94999694824219,72.25,643355,2022-10-03
2022-10-10,73.72163391113281,74.1500015258789,81.80000305175781,71.0999984741211,78.8499984741211,140504,2022-10-10
2022-10-17,68.6511001586914,69.05000305175781,76.4000015258789,67.8499984741211,76.4000015258789,67859,2022-10-17
2022-10-24,68.35282897949219,68.75,73.0999984741211,65.8499984741211,70.5,32302,2022-10-24
2022-10-31,70.24185943603516,70.6500015258789,75.8499984741211,63.349998474121094,70.0,96739,2022-10-31
2022-11-07,75.85921478271484,76.30000305175781,79.0999984741211,68.5,70.6500015258789,146509,2022-11-07
2022-11-14,73.87077331542969,74.30000305175781,81.0,67.6500015258789,78.0999984741211,485280,2022-11-14
2022-11-21,87.7898941040039,88.30000305175781,94.0,72.0,75.75,1412222,2022-11-21
2022-11-28,91.12053680419922,91.6500015258789,94.69999694824219,83.30000305175781,89.6500015258789,400947,2022-11-28
2022-12-05,81.0291748046875,81.5,98.0,81.05000305175781,95.0,113614,2022-12-05
2022-12-12,79.98523712158203,80.44999694824219,82.75,75.6500015258789,82.25,70216,2022-12-12
2022-12-19,79.78639221191406,80.25,85.0,75.5,80.44999694824219,77827,2022-12-19
2022-12-26,76.10777282714844,76.55000305175781,82.0,75.05000305175781,77.3499984741211,50824,2022-12-26
2023-01-02,79.73667907714844,80.19999694824219,83.9000015258789,76.5999984741211,76.5999984741211,40016,2023-01-02
2023-01-09,76.85343933105469,77.30000305175781,81.69999694824219,76.0,81.69999694824219,18187,2023-01-09
2023-01-16,76.70430755615234,77.1500015258789,78.9000015258789,75.1500015258789,77.5,18750,2023-01-16
2023-01-23,70.34127807617188,70.75,78.8499984741211,69.75,78.8499984741211,20163,2023-01-23
2023-01-30,68.35282897949219,68.75,72.80000305175781,65.5999984741211,70.80000305175781,19358,2023-01-30
2023-02-06,68.25341033935547,68.6500015258789,71.80000305175781,67.05000305175781,70.1500015258789,13507,2023-02-06
2023-02-13,69.2973403930664,69.69999694824219,70.25,67.0,68.6500015258789,7054,2023-02-13
2023-02-20,66.6129379272461,67.0,69.6500015258789,65.0,67.05000305175781,4517,2023-02-20
2023-02-27,63.33200454711914,63.70000076293945,69.0,60.099998474121094,69.0,51625,2023-02-27
2023-03-06,63.630271911621094,64.0,67.0,60.849998474121094,63.20000076293945,17184,2023-03-06
2023-03-13,62.43720245361328,62.79999923706055,64.44999694824219,57.099998474121094,64.0,51550,2023-03-13
2023-03-20,59.85222625732422,60.20000076293945,63.75,58.29999923706055,62.79999923706055,24211,2023-03-20
2023-03-27,58.26146697998047,58.599998474121094,61.0,55.20000076293945,60.20000076293945,28091,2023-03-27
2023-04-03,63.7794075012207,64.1500015258789,64.5999984741211,58.599998474121094,58.650001525878906,12737,2023-04-03
2023-04-10,63.67998504638672,64.05000305175781,67.0,61.5,67.0,13649,2023-04-10
2023-04-17,61.14471435546875,61.5,65.0,58.0,64.5999984741211,18035,2023-04-17
2023-04-24,61.69153594970703,62.04999923706055,63.70000076293945,58.25,58.25,10913,2023-04-24
2023-05-01,69.5458984375,69.94999694824219,71.0,61.0,62.04999923706055,188975,2023-05-01
2023-05-08,72.82683563232422,73.25,82.0,69.5,72.0,134909,2023-05-08
2023-05-15,73.3736572265625,73.80000305175781,76.25,71.0,73.05000305175781,34103,2023-05-15
2023-05-22,70.88809967041016,71.30000305175781,77.75,70.80000305175781,73.0,42272,2023-05-22
2023-05-29,72.82683563232422,73.25,74.69999694824219,68.5,71.3499984741211,37077,2023-05-29
2023-06-05,81.47657012939453,81.94999694824219,85.0,70.25,72.05000305175781,232220,2023-06-05
2023-06-12,80.92975616455078,81.4000015258789,86.3499984741211,80.4000015258789,84.4000015258789,164482,2023-06-12
2023-06-19,82.22223663330078,82.69999694824219,86.75,78.55000305175781,83.0,190027,2023-06-19
2023-06-26,80.08466339111328,80.55000305175781,84.94999694824219,80.19999694824219,84.69999694824219,76721,2023-06-26
2023-07-03,76.45574951171875,76.9000015258789,82.80000305175781,76.44999694824219,80.55000305175781,174017,2023-07-03
2023-07-10,86.14942169189453,86.6500015258789,88.80000305175781,74.94999694824219,82.0,255026,2023-07-10
2023-07-17,92.26390075683594,92.80000305175781,96.19999694824219,86.3499984741211,89.5999984741211,351136,2023-07-17
2023-07-24,94.99800872802734,95.55000305175781,98.25,91.0999984741211,96.0,211298,2023-07-24
2023-07-31,100.11825561523438,100.69999694824219,108.0,95.55000305175781,98.25,264403,2023-07-31
2023-08-07,94.10321044921875,94.6500015258789,105.69999694824219,87.0,102.75,350259,2023-08-07
2023-08-14,80.88004302978516,81.3499984741211,95.0,81.3499984741211,95.0,167727,2023-08-14
2023-08-21,83.06733703613281,83.55000305175781,85.94999694824219,78.69999694824219,84.80000305175781,86053,2023-08-21
2023-08-28,88.58526611328125,89.0999984741211,94.5999984741211,84.0,84.0,79766,2023-08-28
2023-09-04,89.38064575195312,89.9000015258789,90.0,87.3499984741211,89.0999984741211,30063,2023-09-04
2023-09-11,86.05000305175781,86.55000305175781,90.0,84.9000015258789,89.9000015258789,15751,2023-09-11
2023-09-18,83.46501922607422,83.94999694824219,87.75,83.94999694824219,85.0999984741211,9984,2023-09-18
2023-09-25,82.9000015258789,82.9000015258789,84.05000305175781,80.75,84.05000305175781,13889,2023-09-25
2023-10-02,84.0,84.0,84.0,81.5,82.9000015258789,8277,2023-10-02
2023-10-09,89.44999694824219,89.44999694824219,90.0,80.30000305175781,84.30000305175781,30794,2023-10-09
2023-10-16,86.05000305175781,86.05000305175781,91.5,85.0999984741211,89.44999694824219,27679,2023-10-16
2023-10-23,81.9000015258789,81.9000015258789,88.75,79.1500015258789,85.19999694824219,17616,2023-10-23
2023-10-30,86.8499984741211,86.8499984741211,91.69999694824219,80.05000305175781,80.25,54949,2023-10-30
2023-11-06,86.9000015258789,86.9000015258789,90.9000015258789,85.30000305175781,87.80000305175781,85386,2023-11-06
2023-11-13,97.1500015258789,97.1500015258789,111.0,81.3499984741211,88.4000015258789,763339,2023-11-13
2023-11-20,94.4000015258789,94.4000015258789,102.0,92.44999694824219,93.19999694824219,155580,2023-11-20
2023-11-27,88.6500015258789,88.6500015258789,97.4000015258789,80.0,94.4000015258789,574962,2023-11-27
2023-12-04,86.75,86.75,92.0,86.1500015258789,88.9000015258789,94547,2023-12-04
2023-12-11,86.75,86.75,89.9000015258789,85.0,89.9000015258789,70910,2023-12-11
2023-12-18,83.30000305175781,83.30000305175781,88.4000015258789,80.9000015258789,88.4000015258789,106790,2023-12-18
2023-12-25,83.4000015258789,83.4000015258789,86.75,81.25,83.30000305175781,74986,2023-12-25
2024-01-01,86.6500015258789,86.6500015258789,93.80000305175781,81.30000305175781,86.94999694824219,279897,2024-01-01
2024-01-08,87.69999694824219,87.69999694824219,93.0,84.5,87.0,226998,2024-01-08
2024-01-15,84.94999694824219,84.94999694824219,95.5999984741211,84.5,89.30000305175781,496509,2024-01-15
2024-01-22,80.0999984741211,80.0999984741211,86.0,79.44999694824219,84.94999694824219,197694,2024-01-22
2024-01-29,79.9000015258789,79.9000015258789,82.9000015258789,75.69999694824219,81.0,424578,2024-01-29
2024-02-05,73.5999984741211,73.5999984741211,81.0,71.69999694824219,81.0,330527,2024-02-05
2024-02-12,69.75,69.75,75.94999694824219,64.05000305175781,73.5999984741211,252068,2024-02-12
2024-02-19,69.6500015258789,69.6500015258789,74.44999694824219,68.75,72.0,185351,2024-02-19
2024-02-26,64.94999694824219,64.94999694824219,71.94999694824219,61.79999923706055,71.94999694824219,352480,2024-02-26
2024-03-04,69.6500015258789,69.6500015258789,76.30000305175781,48.5,66.5,15589644,2024-03-04
2024-03-11,59.75,59.75,71.0,54.29999923706055,66.19999694824219,639128,2024-03-11
2024-03-18,59.04999923706055,59.04999923706055,64.9000015258789,57.400001525878906,62.70000076293945,243264,2024-03-18
2024-03-25,55.650001525878906,55.650001525878906,60.04999923706055,55.04999923706055,59.04999923706055,244105,2024-03-25
2024-04-01,61.54999923706055,61.54999923706055,62.900001525878906,56.0,58.20000076293945,158367,2024-04-01
2024-04-08,60.75,60.75,63.5,60.0,61.54999923706055,96183,2024-04-08
2024-04-15,59.95000076293945,59.95000076293945,61.900001525878906,57.79999923706055,59.650001525878906,86843,2024-04-15
2024-04-22,60.79999923706055,60.79999923706055,62.5,57.54999923706055,60.79999923706055,143400,2024-04-22
2024-04-29,61.75,61.75,63.45000076293945,59.0,62.0,138117,2024-04-29
2024-05-06,61.25,61.25,62.900001525878906,59.04999923706055,62.900001525878906,143373,2024-05-06
2024-05-13,60.95000076293945,60.95000076293945,62.54999923706055,58.75,58.75,66707,2024-05-13
2024-05-20,60.400001525878906,60.400001525878906,61.79999923706055,59.0,61.400001525878906,101437,2024-05-20
2024-05-27,57.04999923706055,57.04999923706055,61.0,56.599998474121094,60.400001525878906,164106,2024-05-27
2024-06-03,56.45000076293945,56.45000076293945,58.5,52.349998474121094,57.04999923706055,141499,2024-06-03
2024-06-10,62.18000030517578,62.18000030517578,64.37999725341797,59.099998474121094,59.900001525878906,291146,2024-06-10
2024-06-17,59.09000015258789,59.09000015258789,64.0,56.90999984741211,62.18000030517578,198215,2024-06-17
2024-06-24,56.380001068115234,56.380001068115234,63.0,54.04999923706055,58.599998474121094,488157,2024-06-24
2024-07-01,58.45000076293945,58.45000076293945,60.0,55.52000045776367,57.95000076293945,160590,2024-07-01
2024-07-08,67.61000061035156,67.61000061035156,69.87999725341797,57.0,58.310001373291016,1335150,2024-07-08
2024-07-15,64.70999908447266,64.70999908447266,72.9000015258789,64.0,67.55000305175781,1171232,2024-07-15
2024-07-22,69.29000091552734,69.29000091552734,74.05000305175781,64.12000274658203,65.69999694824219,1132648,2024-07-22
2024-07-29,65.94999694824219,65.94999694824219,71.9000015258789,65.66000366210938,69.29000091552734,554374,2024-07-29
2024-08-05,66.83999633789062,66.83999633789062,70.61000061035156,62.18000030517578,65.5,255932,2024-08-05
2024-08-12,72.33000183105469,72.33000183105469,79.0,66.51000213623047,68.30000305175781,3017123,2024-08-12
2024-08-19,76.8499984741211,76.8499984741211,82.9000015258789,70.5,72.87999725341797,1654563,2024-08-19
2024-08-26,74.63999938964844,74.63999938964844,79.5,74.20999908447266,76.98999786376953,463162,2024-08-26
2024-09-02,77.51000213623047,77.51000213623047,81.87999725341797,71.76000213623047,75.05000305175781,854930,2024-09-02
2024-09-09,76.27999877929688,76.27999877929688,80.9000015258789,73.70999908447266,76.69999694824219,398592,2024-09-09
2024-09-16,73.02999877929688,73.02999877929688,77.5,71.0,75.44000244140625,186330,2024-09-16
2024-09-23,79.5,79.5,81.9000015258789,72.52999877929688,74.05999755859375,863282,2024-09-23
2024-09-30,77.48999786376953,77.48999786376953,90.9800033569336,77.12000274658203,79.61000061035156,1788541,2024-09-30
2024-10-07,71.69999694824219,71.69999694824219,78.9000015258789,69.55000305175781,76.98999786376953,109173,2024-10-07
2024-10-14,72.05999755859375,72.05999755859375,73.69999694824219,70.05000305175781,71.6500015258789,79173,2024-10-14
2024-10-21,65.44999694824219,65.44999694824219,73.0,64.22000122070312,71.4000015258789,86803,2024-10-21
2024-10-28,70.87999725341797,70.87999725341797,72.0,62.900001525878906,64.0,58244,2024-10-28
2024-11-04,67.04000091552734,67.04000091552734,73.4000015258789,66.20999908447266,73.4000015258789,53529,2024-11-04
2024-11-11,65.95999908447266,65.95999908447266,67.44999694824219,63.119998931884766,67.04000091552734,57144,2024-11-11
2024-11-18,67.08999633789062,67.08999633789062,68.0,62.45000076293945,65.0,39356,2024-11-18
2024-11-25,73.83000183105469,73.83000183105469,73.83000183105469,66.0,67.95999908447266,76732,2024-11-25
2024-12-02,73.4800033569336,73.4800033569336,77.5199966430664,71.0,75.30999755859375,82148,2024-12-02
2024-12-09,72.51000213623047,72.51000213623047,77.1500015258789,71.5,74.37999725341797,183241,2024-12-09
2024-12-16,67.83999633789062,67.83999633789062,75.98999786376953,67.5,71.01000213623047,103656,2024-12-16
2024-12-23,66.91999816894531,66.91999816894531,68.4000015258789,65.0999984741211,67.83000183105469,30991,2024-12-23
2024-12-30,72.05000305175781,72.05000305175781,73.5,66.0,69.36000061035156,143177,2024-12-30
2025-01-06,66.36000061035156,66.36000061035156,78.69999694824219,66.0999984741211,76.0,401412,2025-01-06
2025-01-13,70.4800033569336,70.4800033569336,73.5,62.099998474121094,66.0,200458,2025-01-13
2025-01-20,65.83000183105469,65.83000183105469,72.94999694824219,65.4000015258789,70.47000122070312,70712,2025-01-20
2025-01-27,66.5,66.5,70.83999633789062,62.29999923706055,64.5999984741211,107310,2025-01-27
2025-02-03,67.77999877929688,67.77999877929688,73.5,65.20999908447266,66.5199966430664,64800,2025-02-03
2025-02-10,58.06999969482422,58.06999969482422,67.80000305175781,57.40999984741211,65.69999694824219,115548,2025-02-10
2025-02-17,61.08000183105469,61.08000183105469,63.849998474121094,56.5,57.0,94046,2025-02-17
2025-02-24,59.29999923706055,59.29999923706055,65.8499984741211,57.5,60.04999923706055,93549,2025-02-24
2025-03-03,60.81999969482422,60.81999969482422,63.0,54.9900016784668,61.88999938964844,275729,2025-03-03
2025-03-10,57.060001373291016,57.060001373291016,61.63999938964844,56.209999084472656,59.5,112121,2025-03-10
2025-03-17,60.83000183105469,60.83000183105469,63.0,55.29999923706055,57.88999938964844,585399,2025-03-17
2025-03-24,66.98999786376953,66.98999786376953,72.13999938964844,59.650001525878906,59.650001525878906,588801,2025-03-24
2025-03-31,67.94999694824219,67.94999694824219,71.51000213623047,66.0,66.98999786376953,58967,2025-03-31
2025-04-07,64.4800033569336,64.4800033569336,70.9000015258789,63.400001525878906,63.400001525878906,33919,2025-04-07
2025-04-14,66.02999877929688,66.02999877929688,67.5,64.11000061035156,64.11000061035156,43249,2025-04-14
2025-04-21,74.16999816894531,74.16999816894531,78.48999786376953,64.5,64.5,1167114,2025-04-21
2025-04-28,81.19999694824219,81.19999694824219,83.37999725341797,74.20999908447266,74.5999984741211,887799,2025-04-28
2025-05-05,73.33999633789062,73.33999633789062,83.73999786376953,69.19999694824219,81.88999938964844,435306,2025-05-05
2025-05-12,74.83000183105469,74.83000183105469,79.5,73.5,77.0,237221,2025-05-12
2025-05-19,72.33000183105469,72.33000183105469,76.0999984741211,71.9000015258789,73.5999984741211,134491,2025-05-19
2025-05-26,71.9000015258789,71.9000015258789,74.05000305175781,71.19000244140625,72.0,91257,2025-05-26
2025-06-02,70.95999908447266,70.95999908447266,75.0,69.63999938964844,71.05000305175781,100282,2025-06-02
2025-06-09,71.94000244140625,71.94000244140625,77.69999694824219,71.0,73.98999786376953,174636,2025-06-09
2025-06-16,70.0199966430664,70.0199966430664,74.38999938964844,67.72000122070312,72.29000091552734,80977,2025-06-16
2025-06-23,71.27999877929688,71.27999877929688,72.9000015258789,69.36000061035156,70.0199966430664,95371,2025-06-23
2025-06-30,71.87000274658203,71.87000274658203,73.29000091552734,70.04000091552734,70.04000091552734,72244,2025-06-30
2025-07-07,73.05000305175781,73.05000305175781,79.5,71.48999786376953,72.5,439764,2025-07-07
2025-07-14,78.51000213623047,78.51000213623047,79.0,73.16000366210938,73.16000366210938,71792,2025-07-14
