Date,Adj Close_INDIACEM.NS,Close_INDIACEM.NS,High_INDIACEM.NS,Low_INDIACEM.NS,Open_INDIACEM.NS,Volume_INDIACEM.NS,Date
2021-05-10,170.50099182128906,172.14999389648438,176.89999389648438,164.10000610351562,167.5,10584588,2021-05-10
2021-05-17,200.75836181640625,202.6999969482422,207.85000610351562,171.60000610351562,173.0,50498273,2021-05-17
2021-05-24,180.20712280273438,181.9499969482422,211.39999389648438,180.64999389648438,204.60000610351562,41754508,2021-05-24
2021-05-31,187.28863525390625,189.10000610351562,192.6999969482422,178.60000610351562,181.5,18472426,2021-05-31
2021-06-07,182.9307861328125,184.6999969482422,193.85000610351562,181.10000610351562,189.10000610351562,9478618,2021-06-07
2021-06-14,193.2806854248047,195.14999389648438,197.39999389648438,180.4499969482422,184.6999969482422,23352532,2021-06-14
2021-06-21,188.72474670410156,190.5500030517578,200.85000610351562,190.0,195.0,14028041,2021-06-21
2021-06-28,190.70559692382812,192.5500030517578,196.60000610351562,189.10000610351562,191.39999389648438,6520955,2021-06-28
2021-07-05,191.15127563476562,193.0,203.6999969482422,191.10000610351562,193.0,15272706,2021-07-05
2021-07-12,190.2103729248047,192.0500030517578,197.6999969482422,189.10000610351562,194.5,7360697,2021-07-12
2021-07-19,195.2615203857422,197.14999389648438,205.5,190.35000610351562,191.0,22298991,2021-07-19
2021-07-26,190.30941772460938,192.14999389648438,200.89999389648438,187.3000030517578,198.0,8336897,2021-07-26
2021-08-02,190.50750732421875,192.35000610351562,201.60000610351562,191.35000610351562,193.1999969482422,9932386,2021-08-02
2021-08-09,175.70069885253906,177.39999389648438,195.5,174.0500030517578,194.3000030517578,11075957,2021-08-09
2021-08-16,166.19265747070312,167.8000030517578,178.5,166.5,177.0,7343145,2021-08-16
2021-08-23,161.48817443847656,163.0500030517578,169.3000030517578,154.75,169.0,9445682,2021-08-23
2021-08-30,178.0281982421875,179.75,182.89999389648438,162.0500030517578,164.0,23261794,2021-08-30
2021-09-06,181.322265625,181.9499969482422,185.60000610351562,177.39999389648438,179.9499969482422,10745015,2021-09-06
2021-09-13,183.41502380371094,184.0500030517578,192.39999389648438,178.0,182.14999389648438,12726601,2021-09-13
2021-09-20,187.94932556152344,188.60000610351562,192.8000030517578,171.89999389648438,181.60000610351562,11391029,2021-09-20
2021-09-27,200.10723876953125,200.8000030517578,210.64999389648438,186.4499969482422,190.0,40844476,2021-09-27
2021-10-04,193.82896423339844,194.5,205.4499969482422,192.10000610351562,202.6999969482422,15918669,2021-10-04
2021-10-11,213.66030883789062,214.39999389648438,227.85000610351562,193.5500030517578,195.5,31458779,2021-10-11
2021-10-18,196.56947326660156,197.25,226.0,194.3000030517578,216.4499969482422,24597739,2021-10-18
2021-10-25,205.38894653320312,206.10000610351562,208.39999389648438,189.0500030517578,198.0,18510753,2021-10-25
2021-11-01,212.41461181640625,213.14999389648438,215.0,203.60000610351562,206.5,9901023,2021-11-01
2021-11-08,208.62774658203125,209.35000610351562,232.0,203.0,213.8000030517578,43149752,2021-11-08
2021-11-15,200.4062042236328,201.10000610351562,210.4499969482422,198.0,209.3000030517578,7743200,2021-11-15
2021-11-22,186.15553283691406,186.8000030517578,201.89999389648438,186.0,201.89999389648438,11029650,2021-11-22
2021-11-29,186.5541534423828,187.1999969482422,190.35000610351562,181.4499969482422,187.0,8643875,2021-11-29
2021-12-06,192.18466186523438,192.85000610351562,194.9499969482422,183.10000610351562,187.0,7128479,2021-12-06
2021-12-13,183.8136444091797,184.4499969482422,199.89999389648438,183.75,193.89999389648438,7445098,2021-12-13
2021-12-20,183.76380920410156,184.39999389648438,192.39999389648438,170.14999389648438,182.8000030517578,25731631,2021-12-20
2021-12-27,191.58673095703125,192.25,194.39999389648438,181.1999969482422,184.1999969482422,11697399,2021-12-27
2022-01-03,239.02252197265625,239.85000610351562,247.9499969482422,191.14999389648438,192.0,45786626,2022-01-03
2022-01-10,253.87110900878906,254.75,259.95001220703125,236.14999389648438,241.4499969482422,48130668,2022-01-10
2022-01-17,227.3628692626953,228.14999389648438,256.20001220703125,225.1999969482422,253.60000610351562,23288769,2022-01-17
2022-01-24,222.92822265625,223.6999969482422,231.39999389648438,207.10000610351562,228.14999389648438,17543198,2022-01-24
2022-01-31,225.61891174316406,226.39999389648438,237.5,221.5,227.0,24436560,2022-01-31
2022-02-07,209.27549743652344,210.0,228.5500030517578,208.85000610351562,226.6999969482422,17450406,2022-02-07
2022-02-14,211.717041015625,212.4499969482422,217.5,195.8000030517578,204.5,20052379,2022-02-14
2022-02-21,196.32034301757812,197.0,216.25,181.75,210.0,22106749,2022-02-21
2022-02-28,191.9853515625,192.64999389648438,207.0,189.14999389648438,196.39999389648438,15313237,2022-02-28
2022-03-07,204.19308471679688,204.89999389648438,206.75,181.35000610351562,188.0,15013651,2022-03-07
2022-03-14,213.7599639892578,214.5,217.3000030517578,201.0,205.89999389648438,16157479,2022-03-14
2022-03-21,207.78067016601562,208.5,215.89999389648438,206.0,215.89999389648438,9196529,2022-03-21
2022-03-28,217.54685974121094,218.3000030517578,220.0,202.39999389648438,208.5,18154386,2022-03-28
2022-04-04,224.92132568359375,225.6999969482422,228.0,217.0,220.75,15036864,2022-04-04
2022-04-11,224.12408447265625,224.89999389648438,235.35000610351562,219.75,225.9499969482422,14890089,2022-04-11
2022-04-18,208.62774658203125,209.35000610351562,225.9499969482422,204.39999389648438,223.4499969482422,11150356,2022-04-18
2022-04-25,206.08653259277344,206.8000030517578,212.64999389648438,201.10000610351562,206.5,9301086,2022-04-25
2022-05-02,185.7569122314453,186.39999389648438,205.9499969482422,185.14999389648438,205.0,6545968,2022-05-02
2022-05-09,167.7193603515625,168.3000030517578,188.5,164.35000610351562,185.0,10290350,2022-05-09
2022-05-16,177.88417053222656,178.5,185.4499969482422,169.25,170.0,13213483,2022-05-16
2022-05-23,161.98919677734375,162.5500030517578,181.9499969482422,150.6999969482422,179.75,17400567,2022-05-23
2022-05-30,162.98574829101562,163.5500030517578,173.89999389648438,161.8000030517578,163.4499969482422,17408869,2022-05-30
2022-06-06,161.39126586914062,161.9499969482422,167.1999969482422,160.5500030517578,163.39999389648438,7930179,2022-06-06
2022-06-13,152.82093811035156,153.35000610351562,162.60000610351562,150.4499969482422,158.25,8528345,2022-06-13
2022-06-20,157.55455017089844,158.10000610351562,159.0,145.4499969482422,152.25,6145819,2022-06-20
2022-06-27,160.54420471191406,161.10000610351562,163.6999969482422,152.3000030517578,160.0,10986436,2022-06-27
2022-07-04,172.75193786621094,173.35000610351562,175.0,157.0500030517578,160.10000610351562,16044385,2022-07-04
2022-07-11,172.1041717529297,172.6999969482422,176.35000610351562,169.0,173.35000610351562,9690410,2022-07-11
2022-07-18,187.1022491455078,187.75,189.5,173.3000030517578,174.0,12785972,2022-07-18
2022-07-25,196.17086791992188,196.85000610351562,197.6999969482422,183.14999389648438,187.3000030517578,13738979,2022-07-25
2022-08-01,189.64346313476562,190.3000030517578,197.5500030517578,185.10000610351562,196.85000610351562,8453239,2022-08-01
2022-08-08,192.38397216796875,193.0500030517578,199.0,187.8000030517578,190.0,18784907,2022-08-08
2022-08-15,203.3460235595703,204.0500030517578,208.64999389648438,188.14999389648438,193.0500030517578,25535529,2022-08-15
2022-08-22,209.2256622314453,209.9499969482422,214.0,198.64999389648438,202.3000030517578,24921296,2022-08-22
2022-08-29,229.30615234375,230.10000610351562,235.89999389648438,202.25,202.5,29152377,2022-08-29
2022-09-05,233.1428680419922,233.9499969482422,242.25,228.89999389648438,229.64999389648438,19893511,2022-09-05
2022-09-12,265.18194580078125,266.1000061035156,283.29998779296875,232.5,234.39999389648438,63247997,2022-09-12
2022-09-19,252.5257568359375,253.39999389648438,298.95001220703125,252.10000610351562,268.0,62529268,2022-09-19
2022-09-26,269.1000061035156,269.1000061035156,270.29998779296875,226.1999969482422,249.0,79854904,2022-09-26
2022-10-03,274.79998779296875,274.79998779296875,281.95001220703125,250.10000610351562,269.8999938964844,59853441,2022-10-03
2022-10-10,230.14999389648438,230.14999389648438,282.5,228.25,270.0,82585641,2022-10-10
2022-10-17,236.35000610351562,236.35000610351562,237.4499969482422,225.0,227.39999389648438,28043738,2022-10-17
2022-10-24,235.0,235.0,245.0,232.75,237.85000610351562,14333563,2022-10-24
2022-10-31,245.89999389648438,245.89999389648438,255.25,235.25,237.0500030517578,23841955,2022-10-31
2022-11-07,243.3000030517578,243.3000030517578,255.4499969482422,237.75,247.1999969482422,23288755,2022-11-07
2022-11-14,230.8000030517578,230.8000030517578,254.39999389648438,226.14999389648438,244.0,21428986,2022-11-14
2022-11-21,240.9499969482422,240.9499969482422,241.89999389648438,228.9499969482422,230.8000030517578,14034229,2022-11-21
2022-11-28,248.85000610351562,248.85000610351562,251.8000030517578,236.6999969482422,241.8000030517578,18564688,2022-11-28
2022-12-05,241.5500030517578,241.5500030517578,253.0500030517578,237.9499969482422,249.6999969482422,12401261,2022-12-05
2022-12-12,230.14999389648438,230.14999389648438,248.5,228.0,241.89999389648438,11489577,2022-12-12
2022-12-19,198.10000610351562,198.10000610351562,238.5,197.0500030517578,230.0,19455304,2022-12-19
2022-12-26,218.4499969482422,218.4499969482422,222.0,197.1999969482422,199.14999389648438,18877445,2022-12-26
2023-01-02,217.6999969482422,217.6999969482422,224.6999969482422,213.89999389648438,219.60000610351562,10552584,2023-01-02
2023-01-09,216.8000030517578,216.8000030517578,221.89999389648438,212.6999969482422,218.8000030517578,7530990,2023-01-09
2023-01-16,215.25,215.25,218.10000610351562,212.3000030517578,217.64999389648438,5638213,2023-01-16
2023-01-23,189.75,189.75,216.0,183.39999389648438,215.0,13324562,2023-01-23
2023-01-30,192.25,192.25,202.9499969482422,184.0500030517578,188.10000610351562,20726530,2023-01-30
2023-02-06,197.89999389648438,197.89999389648438,201.0,184.75,190.0,19918009,2023-02-06
2023-02-13,198.1999969482422,198.1999969482422,204.89999389648438,191.5,199.89999389648438,26885414,2023-02-13
2023-02-20,188.89999389648438,188.89999389648438,201.9499969482422,187.25,198.75,12339853,2023-02-20
2023-02-27,199.1999969482422,199.1999969482422,200.3000030517578,182.6999969482422,188.8000030517578,11867863,2023-02-27
2023-03-06,195.5500030517578,195.5500030517578,204.5,195.0,200.1999969482422,8526794,2023-03-06
2023-03-13,188.25,188.25,197.0500030517578,183.1999969482422,196.0,11214314,2023-03-13
2023-03-20,175.39999389648438,175.39999389648438,189.1999969482422,174.64999389648438,189.1999969482422,14026015,2023-03-20
2023-03-27,185.0500030517578,185.0500030517578,186.35000610351562,167.1999969482422,174.85000610351562,10790000,2023-03-27
2023-04-03,187.6999969482422,187.6999969482422,189.6999969482422,184.25,185.1999969482422,5145172,2023-04-03
2023-04-10,186.1999969482422,186.1999969482422,191.85000610351562,185.39999389648438,188.8000030517578,5340060,2023-04-10
2023-04-17,177.5,177.5,194.1999969482422,176.75,186.0,11794510,2023-04-17
2023-04-24,185.5500030517578,185.5500030517578,186.39999389648438,176.25,177.60000610351562,9149752,2023-04-24
2023-05-01,191.1999969482422,191.1999969482422,193.5,184.3000030517578,185.5500030517578,8977299,2023-05-01
2023-05-08,194.0500030517578,194.0500030517578,200.85000610351562,190.5500030517578,192.1999969482422,16581553,2023-05-08
2023-05-15,191.89999389648438,191.89999389648438,197.89999389648438,186.3000030517578,194.75,11537905,2023-05-15
2023-05-22,187.85000610351562,187.85000610351562,198.8000030517578,183.5500030517578,191.0,16101178,2023-05-22
2023-05-29,212.9499969482422,212.9499969482422,214.35000610351562,188.0,188.5,28311104,2023-05-29
2023-06-05,230.35000610351562,230.35000610351562,234.5,214.1999969482422,214.1999969482422,40966831,2023-06-05
2023-06-12,223.85000610351562,223.85000610351562,232.0,221.35000610351562,230.35000610351562,11317520,2023-06-12
2023-06-19,209.6999969482422,209.6999969482422,236.8000030517578,209.0,223.89999389648438,25015941,2023-06-19
2023-06-26,212.10000610351562,212.10000610351562,219.39999389648438,208.1999969482422,209.25,8914631,2023-06-26
2023-07-03,211.0500030517578,211.0500030517578,216.89999389648438,207.10000610351562,214.0,15658480,2023-07-03
2023-07-10,214.25,214.25,215.0,204.10000610351562,212.10000610351562,11861436,2023-07-10
2023-07-17,207.39999389648438,207.39999389648438,218.5,206.0,214.89999389648438,11029167,2023-07-17
2023-07-24,214.6999969482422,214.6999969482422,215.75,207.10000610351562,207.5,13058658,2023-07-24
2023-07-31,224.75,224.75,225.35000610351562,211.14999389648438,215.1999969482422,24105720,2023-07-31
2023-08-07,252.6999969482422,252.6999969482422,259.3999938964844,211.8000030517578,225.9499969482422,67524737,2023-08-07
2023-08-14,236.9499969482422,236.9499969482422,256.8500061035156,233.14999389648438,248.0,26268756,2023-08-14
2023-08-21,230.5500030517578,230.5500030517578,248.0,228.1999969482422,237.25,16546986,2023-08-21
2023-08-28,260.95001220703125,260.95001220703125,263.3500061035156,232.0,232.0,41496485,2023-08-28
2023-09-04,248.64999389648438,248.64999389648438,266.8999938964844,246.3000030517578,262.95001220703125,17880749,2023-09-04
2023-09-11,247.39999389648438,247.39999389648438,256.20001220703125,230.5,250.89999389648438,22441884,2023-09-11
2023-09-18,233.5,233.5,247.89999389648438,228.4499969482422,247.0,13509203,2023-09-18
2023-09-25,233.1999969482422,233.1999969482422,240.39999389648438,223.9499969482422,234.0,22194131,2023-09-25
2023-10-02,231.1999969482422,231.1999969482422,238.8000030517578,226.4499969482422,233.1999969482422,14041127,2023-10-02
2023-10-09,223.0500030517578,223.0500030517578,236.6999969482422,221.75,229.5,19667312,2023-10-09
2023-10-16,225.60000610351562,225.60000610351562,228.64999389648438,218.1999969482422,225.0500030517578,16382570,2023-10-16
2023-10-23,208.39999389648438,208.39999389648438,226.39999389648438,201.75,226.39999389648438,12389024,2023-10-23
2023-10-30,207.89999389648438,207.89999389648438,212.6999969482422,198.0,210.0,13908277,2023-10-30
2023-11-06,212.5500030517578,212.5500030517578,218.3000030517578,209.0500030517578,209.0500030517578,8373793,2023-11-06
2023-11-13,217.9499969482422,217.9499969482422,221.89999389648438,211.5,214.0500030517578,9515540,2023-11-13
2023-11-20,220.0,220.0,222.5500030517578,214.39999389648438,218.85000610351562,7791042,2023-11-20
2023-11-27,253.14999389648438,253.14999389648438,257.5,220.0,220.0,48960253,2023-11-27
2023-12-04,271.1000061035156,271.1000061035156,272.8999938964844,245.39999389648438,257.8999938964844,35424924,2023-12-04
2023-12-11,266.20001220703125,266.20001220703125,275.0,263.6499938964844,274.45001220703125,25450479,2023-12-11
2023-12-18,251.4499969482422,251.4499969482422,275.0,241.1999969482422,266.20001220703125,32904502,2023-12-18
2023-12-25,258.8999938964844,258.8999938964844,270.0,249.25,251.4499969482422,26945102,2023-12-25
2024-01-01,265.45001220703125,265.45001220703125,277.0,255.5500030517578,259.8999938964844,33648153,2024-01-01
2024-01-08,258.20001220703125,258.20001220703125,266.20001220703125,252.6999969482422,265.6000061035156,10943044,2024-01-08
2024-01-15,253.10000610351562,253.10000610351562,262.0,242.8000030517578,260.0,14021021,2024-01-15
2024-01-22,252.60000610351562,252.60000610351562,254.1999969482422,233.1999969482422,253.10000610351562,10431936,2024-01-22
2024-01-29,240.1999969482422,240.1999969482422,265.3999938964844,236.6999969482422,255.10000610351562,53290767,2024-01-29
2024-02-05,247.1999969482422,247.1999969482422,249.75,228.5,240.5,18210467,2024-02-05
2024-02-12,243.35000610351562,243.35000610351562,248.35000610351562,227.75,247.4499969482422,10594123,2024-02-12
2024-02-19,245.14999389648438,245.14999389648438,252.3000030517578,238.85000610351562,243.14999389648438,16037777,2024-02-19
2024-02-26,231.14999389648438,231.14999389648438,245.85000610351562,220.75,245.85000610351562,11805141,2024-02-26
2024-03-04,225.5500030517578,225.5500030517578,234.9499969482422,219.14999389648438,233.0500030517578,5456861,2024-03-04
2024-03-11,205.0,205.0,227.1999969482422,193.64999389648438,226.0,12880884,2024-03-11
2024-03-18,207.0500030517578,207.0500030517578,209.5500030517578,194.0,205.3000030517578,10388215,2024-03-18
2024-03-25,212.39999389648438,212.39999389648438,216.4499969482422,205.0,207.0500030517578,8863062,2024-03-25
2024-04-01,225.3000030517578,225.3000030517578,229.5,213.5500030517578,213.5500030517578,14537429,2024-04-01
2024-04-08,224.60000610351562,224.60000610351562,232.85000610351562,224.0500030517578,227.5,11155282,2024-04-08
2024-04-15,224.10000610351562,224.10000610351562,230.85000610351562,216.5,220.0,11683046,2024-04-15
2024-04-22,227.60000610351562,227.60000610351562,232.6999969482422,219.0500030517578,228.0,17133798,2024-04-22
2024-04-29,222.3000030517578,222.3000030517578,230.89999389648438,220.0,230.5500030517578,8925574,2024-04-29
2024-05-06,205.6999969482422,205.6999969482422,224.6999969482422,200.39999389648438,224.6999969482422,9422615,2024-05-06
2024-05-13,214.0,214.0,214.89999389648438,201.5500030517578,207.4499969482422,6267718,2024-05-13
2024-05-20,208.89999389648438,208.89999389648438,212.89999389648438,207.64999389648438,211.1999969482422,5122275,2024-05-20
2024-05-27,204.5,204.5,219.5,203.0,210.0,14599014,2024-05-27
2024-06-03,214.3000030517578,214.3000030517578,218.75,172.5500030517578,212.0,21342701,2024-06-03
2024-06-10,221.4199981689453,221.4199981689453,224.60000610351562,214.0,214.11000061035156,18270671,2024-06-10
2024-06-17,231.69000244140625,231.69000244140625,237.6999969482422,215.8000030517578,221.4199981689453,33548567,2024-06-17
2024-06-24,293.57000732421875,293.57000732421875,307.8999938964844,223.61000061035156,229.0,306394167,2024-06-24
2024-07-01,284.6000061035156,284.6000061035156,293.3500061035156,280.6499938964844,291.0,28386384,2024-07-01
2024-07-08,297.8500061035156,297.8500061035156,307.5,272.5,284.54998779296875,37684659,2024-07-08
2024-07-15,347.04998779296875,347.04998779296875,354.3500061035156,296.0,298.0,102892556,2024-07-15
2024-07-22,374.04998779296875,374.04998779296875,376.8999938964844,331.25,339.95001220703125,67007180,2024-07-22
2024-07-29,372.04998779296875,372.04998779296875,385.0,359.0,379.5,48822706,2024-07-29
2024-08-05,367.0,367.0,372.8999938964844,361.95001220703125,365.5,13410813,2024-08-05
2024-08-12,364.95001220703125,364.95001220703125,368.6499938964844,362.1000061035156,366.0,4432136,2024-08-12
2024-08-19,367.3999938964844,367.3999938964844,372.0,362.6000061035156,365.95001220703125,6410099,2024-08-19
2024-08-26,362.70001220703125,362.70001220703125,375.79998779296875,357.5,368.5,20042670,2024-08-26
2024-09-02,363.3500061035156,363.3500061035156,368.3999938964844,362.8500061035156,365.0,5639750,2024-09-02
2024-09-09,367.04998779296875,367.04998779296875,371.45001220703125,361.25,361.25,4717931,2024-09-09
2024-09-16,361.6499938964844,361.6499938964844,381.6499938964844,359.29998779296875,367.8999938964844,12938980,2024-09-16
2024-09-23,359.20001220703125,359.20001220703125,367.8999938964844,358.29998779296875,364.0,4189289,2024-09-23
2024-09-30,363.1000061035156,363.1000061035156,367.8999938964844,352.6000061035156,359.20001220703125,3837424,2024-09-30
2024-10-07,362.45001220703125,362.45001220703125,365.95001220703125,358.5,363.04998779296875,4160238,2024-10-07
2024-10-14,362.0,362.0,363.8999938964844,357.5,363.75,2903220,2024-10-14
2024-10-21,354.75,354.75,363.95001220703125,348.5,361.1000061035156,5579718,2024-10-21
2024-10-28,363.3999938964844,363.3999938964844,366.0,351.8999938964844,353.20001220703125,2432451,2024-10-28
2024-11-04,361.1499938964844,361.1499938964844,364.8999938964844,353.1000061035156,362.45001220703125,5207146,2024-11-04
2024-11-11,355.29998779296875,355.29998779296875,361.6499938964844,351.25,359.1000061035156,2682396,2024-11-11
2024-11-18,356.25,356.25,360.45001220703125,352.1000061035156,355.5,1570940,2024-11-18
2024-11-25,365.79998779296875,365.79998779296875,366.8999938964844,356.0,356.29998779296875,3309434,2024-11-25
2024-12-02,360.20001220703125,360.20001220703125,373.5,358.1000061035156,367.25,5779140,2024-12-02
2024-12-09,344.6499938964844,344.6499938964844,358.25,338.5,358.0,5505729,2024-12-09
2024-12-16,339.1499938964844,339.1499938964844,344.3999938964844,331.1000061035156,342.20001220703125,5490110,2024-12-16
2024-12-23,372.54998779296875,372.54998779296875,379.79998779296875,359.6000061035156,362.0,31712498,2024-12-23
2024-12-30,378.20001220703125,378.20001220703125,382.0,371.70001220703125,373.3500061035156,11307654,2024-12-30
2025-01-06,376.79998779296875,376.79998779296875,381.0,375.04998779296875,378.20001220703125,3602856,2025-01-06
2025-01-13,379.1000061035156,379.1000061035156,380.95001220703125,376.54998779296875,377.0,5336791,2025-01-13
2025-01-20,295.1499938964844,295.1499938964844,380.3999938964844,292.79998779296875,380.3999938964844,19846591,2025-01-20
2025-01-27,271.79998779296875,271.79998779296875,292.6000061035156,259.0,292.04998779296875,8824692,2025-01-27
2025-02-03,278.8500061035156,278.8500061035156,291.0,254.60000610351562,269.8500061035156,7015482,2025-02-03
2025-02-10,282.04998779296875,282.04998779296875,282.95001220703125,267.3999938964844,279.25,2475873,2025-02-10
2025-02-17,258.8500061035156,258.8500061035156,283.79998779296875,257.1000061035156,282.04998779296875,3069432,2025-02-17
2025-02-24,253.39999389648438,253.39999389648438,259.29998779296875,238.85000610351562,256.0,1770111,2025-02-24
2025-03-03,297.0,297.0,302.1000061035156,247.64999389648438,256.5,18512221,2025-03-03
2025-03-10,272.8500061035156,272.8500061035156,300.0,271.8500061035156,296.6499938964844,1484770,2025-03-10
2025-03-17,279.6000061035156,279.6000061035156,283.0,265.8999938964844,271.0,1745449,2025-03-17
2025-03-24,277.0,277.0,290.1499938964844,265.1000061035156,282.8500061035156,2602531,2025-03-24
2025-03-31,277.6499938964844,277.6499938964844,284.45001220703125,273.0,277.0,805476,2025-03-31
2025-04-07,280.6499938964844,280.6499938964844,281.70001220703125,253.0,253.0,932914,2025-04-07
2025-04-14,288.3999938964844,288.3999938964844,304.0,280.6499938964844,280.6499938964844,5985770,2025-04-14
2025-04-21,287.79998779296875,287.79998779296875,293.79998779296875,283.8999938964844,290.75,2510341,2025-04-21
2025-04-28,308.70001220703125,308.70001220703125,319.3999938964844,278.29998779296875,294.0,8414983,2025-04-28
2025-05-05,308.6000061035156,308.6000061035156,320.8999938964844,302.54998779296875,309.3999938964844,3365861,2025-05-05
2025-05-12,319.8500061035156,319.8500061035156,328.20001220703125,312.54998779296875,317.3500061035156,3383378,2025-05-12
2025-05-19,332.54998779296875,332.54998779296875,338.6499938964844,315.04998779296875,319.0,2037685,2025-05-19
2025-05-26,317.1499938964844,317.1499938964844,341.0,311.0,332.6000061035156,2306402,2025-05-26
2025-06-02,342.5,342.5,360.0,310.0,314.54998779296875,4989032,2025-06-02
2025-06-09,333.0,333.0,349.70001220703125,321.20001220703125,344.0,1270808,2025-06-09
2025-06-16,306.1499938964844,306.1499938964844,337.3999938964844,297.04998779296875,328.6000061035156,7435984,2025-06-16
2025-06-23,342.20001220703125,342.20001220703125,349.79998779296875,306.1000061035156,308.0,6143422,2025-06-23
2025-06-30,344.20001220703125,344.20001220703125,352.0,333.3500061035156,340.5,2331360,2025-06-30
2025-07-07,346.54998779296875,346.54998779296875,351.6000061035156,337.04998779296875,344.20001220703125,1369955,2025-07-07
