Date,Adj Close_DRREDDY.NS,Close_DRREDDY.NS,High_DRREDDY.NS,Low_DRREDDY.NS,Open_DRREDDY.NS,Volume_DRREDDY.NS,Date
2021-01-18,990.5874633789062,1007.3800048828125,1047.5899658203125,997.0,1046.199951171875,18522925,2021-01-18
2021-01-25,905.1950073242188,920.5399780273438,1025.6800537109375,910.0,1008.4000244140625,28837320,2021-01-25
2021-02-01,944.1742553710938,960.1799926757812,966.0,876.2000122070312,912.010009765625,67101460,2021-02-01
2021-02-08,942.4240112304688,958.4000244140625,981.989990234375,952.2000122070312,973.0,28856110,2021-02-08
2021-02-15,920.6824340820312,936.2899780273438,966.7100219726562,906.0,958.4000244140625,25634880,2021-02-15
2021-02-22,870.55224609375,885.3099975585938,945.3900146484375,875.4000244140625,941.5999755859375,32037910,2021-02-22
2021-03-01,883.5223999023438,898.5,916.6699829101562,878.030029296875,889.0,28483625,2021-03-01
2021-03-08,870.5424194335938,885.2999877929688,905.989990234375,880.6199951171875,900.0,12086735,2021-03-08
2021-03-15,840.6393432617188,854.8900146484375,893.3400268554688,827.0,892.0,27173825,2021-03-15
2021-03-22,866.5108032226562,881.2000122070312,884.5999755859375,853.6500244140625,855.3800048828125,19908385,2021-03-22
2021-03-29,902.2352905273438,917.530029296875,918.989990234375,881.2000122070312,881.2000122070312,11432375,2021-03-29
2021-04-05,936.1896362304688,952.0599975585938,958.7999877929688,884.780029296875,912.0,23054730,2021-04-05
2021-04-12,962.33642578125,978.6500244140625,1028.93994140625,939.0,955.0,50179645,2021-04-12
2021-04-19,996.4481201171875,1013.3400268554688,1058.0,961.4099731445312,978.5999755859375,50539685,2021-04-19
2021-04-26,1015.4066772460938,1032.6199951171875,1042.199951171875,1004.27001953125,1025.0,25656230,2021-04-26
2021-05-03,1017.6880493164062,1034.93994140625,1050.4000244140625,1010.8699951171875,1038.7900390625,22539800,2021-05-03
2021-05-10,1022.0442504882812,1039.3699951171875,1079.6800537109375,1032.0,1076.0,35232750,2021-05-10
2021-05-17,1025.89892578125,1043.2900390625,1060.97998046875,1029.0,1050.0,23429495,2021-05-17
2021-05-24,1021.5919799804688,1038.9100341796875,1067.0,1030.0,1047.199951171875,17813655,2021-05-24
2021-05-31,1033.48046875,1051.0,1070.800048828125,1034.22998046875,1043.4000244140625,15646105,2021-05-31
2021-06-07,1072.420166015625,1090.5999755859375,1097.97998046875,1030.02001953125,1052.199951171875,16962750,2021-06-07
2021-06-14,1039.1639404296875,1056.780029296875,1103.0,1046.9599609375,1090.5999755859375,17850040,2021-06-14
2021-06-21,1044.1593017578125,1061.8599853515625,1069.989990234375,1045.4000244140625,1055.0,10418710,2021-06-21
2021-06-28,1096.5511474609375,1115.1400146484375,1120.0,1062.510009765625,1065.800048828125,15203000,2021-06-28
2021-07-05,1073.85595703125,1092.06005859375,1122.9200439453125,1083.3900146484375,1115.239990234375,9630600,2021-07-05
2021-07-12,1068.1700439453125,1081.31005859375,1106.800048828125,1073.5,1099.97998046875,8980410,2021-07-12
2021-07-19,1071.2520751953125,1084.4300537109375,1089.0,1064.52001953125,1079.5999755859375,4989475,2021-07-19
2021-07-26,930.7899169921875,942.239990234375,1089.4000244140625,932.0,1083.800048828125,58795130,2021-07-26
2021-08-02,945.6273803710938,957.260009765625,962.0,937.52001953125,947.7999877929688,17261960,2021-08-02
2021-08-09,919.1333618164062,930.4400024414062,971.77001953125,926.4000244140625,959.0,15511570,2021-08-09
2021-08-16,900.1271362304688,911.2000122070312,951.010009765625,901.5999755859375,928.0,11129535,2021-08-16
2021-08-23,908.9288330078125,920.1099853515625,922.1599731445312,889.1400146484375,919.7999877929688,13368530,2021-08-23
2021-08-30,967.8045654296875,979.7100219726562,981.8499755859375,915.6099853515625,923.7999877929688,17640120,2021-08-30
2021-09-06,970.4717407226562,982.4099731445312,988.6599731445312,971.1099853515625,988.0,9494265,2021-09-06
2021-09-13,965.03857421875,976.9099731445312,999.2999877929688,973.8099975585938,985.780029296875,8401495,2021-09-13
2021-09-20,946.4275512695312,958.0700073242188,977.1099853515625,949.0499877929688,975.0,8674365,2021-09-20
2021-09-27,979.1253051757812,991.1699829101562,997.0,946.5999755859375,959.4600219726562,11523605,2021-09-27
2021-10-04,958.0545043945312,969.8400268554688,1015.4000244140625,964.2000122070312,991.0,11683740,2021-10-04
2021-10-11,979.6883544921875,991.739990234375,1001.9299926757812,965.5800170898438,974.0,7536040,2021-10-11
2021-10-18,916.2191162109375,927.489990234375,994.989990234375,918.6500244140625,989.0,10346315,2021-10-18
2021-10-25,920.5162963867188,931.8400268554688,983.5700073242188,905.2100219726562,930.1799926757812,15741235,2021-10-25
2021-11-01,941.6463012695312,953.22998046875,966.989990234375,925.8099975585938,937.0,7396505,2021-11-01
2021-11-08,956.8789672851562,968.6500244140625,974.0,940.219970703125,952.0,6904875,2021-11-08
2021-11-15,922.9365234375,934.2899780273438,980.2000122070312,930.219970703125,968.2000122070312,5168865,2021-11-15
2021-11-22,938.6334228515625,950.1799926757812,964.0,910.2999877929688,935.2899780273438,11058110,2021-11-22
2021-11-29,908.128662109375,919.2999877929688,977.0,916.5999755859375,970.0,14119750,2021-11-29
2021-12-06,907.4964599609375,918.6599731445312,923.9000244140625,888.260009765625,921.8499755859375,6911605,2021-12-06
2021-12-13,892.609619140625,903.5900268554688,935.5999755859375,899.3599853515625,935.5999755859375,7512830,2021-12-13
2021-12-20,916.4561767578125,927.72998046875,946.0,892.4000244140625,899.239990234375,6161380,2021-12-20
2021-12-27,969.4740600585938,981.4000244140625,986.2100219726562,924.219970703125,924.8200073242188,11775900,2021-12-27
2022-01-03,930.2366943359375,941.6799926757812,986.0599975585938,938.0,981.4000244140625,8658035,2022-01-03
2022-01-10,926.443359375,937.8400268554688,951.9199829101562,926.7999877929688,945.6799926757812,8175655,2022-01-10
2022-01-17,888.3025512695312,899.22998046875,946.8800048828125,887.0,933.0999755859375,10731755,2022-01-17
2022-01-24,833.4671020507812,843.719970703125,897.9600219726562,835.0900268554688,897.219970703125,14529450,2022-01-24
2022-01-31,859.8130493164062,870.3900146484375,887.3900146484375,848.010009765625,849.989990234375,8818745,2022-01-31
2022-02-07,854.5675659179688,865.0800170898438,879.0,850.010009765625,864.0,7133220,2022-02-07
2022-02-14,853.7278442382812,864.22998046875,874.5599975585938,833.3499755859375,850.0,8875745,2022-02-14
2022-02-21,825.169189453125,835.3200073242188,883.3300170898438,809.989990234375,875.2000122070312,12214175,2022-02-21
2022-02-28,756.4248657226562,765.72998046875,830.0,730.7999877929688,830.0,25331300,2022-02-28
2022-03-07,785.4577026367188,795.1199951171875,799.2000122070312,733.5999755859375,749.7999877929688,20109930,2022-03-07
2022-03-14,798.60595703125,808.4299926757812,810.0,776.0,792.2000122070312,10863575,2022-03-14
2022-03-21,861.68994140625,872.2899780273438,875.0,794.0,814.7999877929688,26692595,2022-03-21
2022-03-28,845.4892578125,855.8900146484375,877.5,847.8300170898438,871.9600219726562,12302035,2022-03-28
2022-04-04,875.302490234375,886.0700073242188,895.530029296875,853.260009765625,868.0,10513835,2022-04-04
2022-04-11,849.3912353515625,859.8400268554688,890.0,858.1199951171875,886.0,4780045,2022-04-11
2022-04-18,828.3599853515625,838.5499877929688,870.3099975585938,833.4000244140625,855.0,9427070,2022-04-18
2022-04-25,816.3477172851562,826.3900146484375,853.2000122070312,812.2000122070312,830.0,7611385,2022-04-25
2022-05-02,776.5769653320312,786.1300048828125,829.0499877929688,776.0,824.4299926757812,5099825,2022-05-02
2022-05-09,775.3223266601562,784.8599853515625,795.7999877929688,757.969970703125,785.7999877929688,5817345,2022-05-09
2022-05-16,839.4929809570312,849.8200073242188,859.8200073242188,765.8099975585938,784.5999755859375,26398315,2022-05-16
2022-05-23,867.4293212890625,878.0999755859375,881.7999877929688,847.239990234375,849.8200073242188,14906855,2022-05-23
2022-05-30,857.4520874023438,868.0,885.3499755859375,858.0,880.7999877929688,9540160,2022-05-30
2022-06-06,859.7340087890625,870.3099975585938,872.7999877929688,820.739990234375,866.4000244140625,12246390,2022-06-06
2022-06-13,819.2619018554688,829.3400268554688,871.8599853515625,813.2100219726562,864.5999755859375,11975940,2022-06-13
2022-06-20,851.4558715820312,861.9299926757812,874.510009765625,821.4199829101562,829.3400268554688,8620720,2022-06-20
2022-06-27,866.5205078125,877.1799926757812,883.0,858.010009765625,879.969970703125,8351035,2022-06-27
2022-07-04,870.5311889648438,881.239990234375,893.5,859.2000122070312,872.4199829101562,9667080,2022-07-04
2022-07-11,898.1514282226562,909.2000122070312,922.510009765625,870.02001953125,875.8300170898438,14698805,2022-07-11
2022-07-18,864.0706787109375,874.7000122070312,922.760009765625,870.5999755859375,915.2000122070312,10362350,2022-07-18
2022-07-25,808.1287841796875,818.0700073242188,878.1699829101562,811.1199951171875,875.530029296875,19269655,2022-07-25
2022-08-01,821.2672119140625,831.3699951171875,838.760009765625,808.0,827.9600219726562,12455020,2022-08-01
2022-08-08,841.8045043945312,852.1599731445312,857.9199829101562,831.3699951171875,831.3699951171875,7456475,2022-08-08
2022-08-15,830.5825805664062,840.7999877929688,865.97998046875,826.6699829101562,852.1599731445312,10549745,2022-08-15
2022-08-22,834.3956909179688,844.6599731445312,855.0,829.0,833.8200073242188,6929705,2022-08-22
2022-08-29,827.8067016601562,837.989990234375,852.3200073242188,831.4299926757812,834.0,5990935,2022-08-29
2022-09-05,840.6784057617188,851.02001953125,863.9000244140625,831.0,839.0,6933240,2022-09-05
2022-09-12,805.5604248046875,815.469970703125,861.3900146484375,812.1599731445312,852.0,8970535,2022-09-12
2022-09-19,817.7800903320312,827.8400268554688,853.8200073242188,799.4000244140625,814.0,10410865,2022-09-19
2022-09-26,856.6025390625,867.1400146484375,881.4000244140625,817.8599853515625,823.8400268554688,15281330,2022-09-26
2022-10-03,864.6929931640625,875.3300170898438,889.97998046875,862.47998046875,863.0,7589620,2022-10-03
2022-10-10,851.6830444335938,862.1599731445312,877.5999755859375,843.010009765625,870.0,6933680,2022-10-10
2022-10-17,855.6343994140625,866.1599731445312,878.8099975585938,856.0,861.0,4923315,2022-10-17
2022-10-24,881.1505737304688,891.989990234375,903.7999877929688,871.0,872.9600219726562,7252415,2022-10-24
2022-10-31,894.022216796875,905.02001953125,929.0,868.9299926757812,906.2000122070312,22418020,2022-10-31
2022-11-07,896.8573608398438,907.8900146484375,923.2000122070312,888.8800048828125,906.2000122070312,10250625,2022-11-07
2022-11-14,871.09423828125,881.8099975585938,908.989990234375,863.0,880.0,11461520,2022-11-14
2022-11-21,872.8822631835938,883.6199951171875,887.989990234375,863.510009765625,876.0,8798015,2022-11-21
2022-11-28,891.1179809570312,902.0800170898438,906.3599853515625,877.2999877929688,882.9500122070312,11850140,2022-11-28
2022-12-05,870.708984375,881.4199829101562,906.4000244140625,864.0,905.97998046875,8291515,2022-12-05
2022-12-12,851.34716796875,861.8200073242188,905.52001953125,852.25,873.4099731445312,21839625,2022-12-12
2022-12-19,851.6138916015625,862.0900268554688,891.2000122070312,858.25,868.989990234375,8851605,2022-12-19
2022-12-26,837.2110595703125,847.510009765625,870.9299926757812,840.2000122070312,866.4099731445312,8994845,2022-12-26
2023-01-02,843.9678955078125,854.3499755859375,863.8599853515625,841.7999877929688,851.75,3932965,2023-01-02
2023-01-09,853.5797729492188,864.0800170898438,869.6599731445312,848.4199829101562,858.6300048828125,5789180,2023-01-09
2023-01-16,859.5463256835938,870.1199951171875,878.989990234375,856.0,867.9400024414062,4968275,2023-01-16
2023-01-23,852.3152465820312,862.7999877929688,876.1799926757812,835.02001953125,871.989990234375,8342185,2023-01-23
2023-01-30,861.0774536132812,871.6699829101562,885.97998046875,856.989990234375,863.989990234375,10882330,2023-01-30
2023-02-06,888.9841918945312,899.9199829101562,905.9099731445312,857.0,876.030029296875,8440285,2023-02-06
2023-02-13,891.1080932617188,902.0700073242188,912.7999877929688,892.7000122070312,901.6199951171875,6766960,2023-02-13
2023-02-20,887.3048095703125,898.219970703125,907.7100219726562,888.2000122070312,904.0,5388350,2023-02-20
2023-02-27,876.8040161132812,887.5900268554688,898.219970703125,859.4000244140625,898.219970703125,7850400,2023-02-27
2023-03-06,868.4270629882812,879.1099853515625,891.760009765625,870.0,887.4000244140625,4759760,2023-03-06
2023-03-13,876.4483642578125,887.22998046875,892.6300048828125,861.7999877929688,875.0,9149430,2023-03-13
2023-03-20,881.9803466796875,892.8300170898438,899.9000244140625,881.8400268554688,886.2000122070312,11078810,2023-03-20
2023-03-27,913.3148803710938,924.5499877929688,931.2999877929688,893.010009765625,898.0,7960280,2023-03-27
2023-04-03,928.4586181640625,939.8800048828125,942.239990234375,919.6199951171875,929.7899780273438,4784580,2023-04-03
2023-04-10,958.7855224609375,970.5800170898438,983.9199829101562,937.5999755859375,946.4000244140625,7802550,2023-04-10
2023-04-17,961.9170532226562,973.75,988.0,963.9500122070312,975.3900146484375,10256705,2023-04-17
2023-04-24,973.9884643554688,985.969970703125,987.7999877929688,950.4199829101562,970.7999877929688,7185080,2023-04-24
2023-05-01,976.48779296875,988.5,997.7999877929688,980.6799926757812,985.969970703125,3561945,2023-05-01
2023-05-08,882.3656005859375,893.219970703125,993.3400268554688,889.0,989.0,24166530,2023-05-08
2023-05-15,867.7158203125,878.3900146484375,909.5800170898438,876.8099975585938,894.030029296875,8526445,2023-05-15
2023-05-22,895.177978515625,906.1900024414062,907.7999877929688,876.8499755859375,881.7999877929688,6311775,2023-05-22
2023-05-29,910.8848266601562,922.0900268554688,924.0,896.1900024414062,909.5800170898438,12650110,2023-05-29
2023-06-05,922.017822265625,933.3599853515625,941.0,919.3400268554688,926.2000122070312,5721510,2023-06-05
2023-06-12,971.064453125,983.010009765625,988.0,930.8900146484375,939.0,10359290,2023-06-12
2023-06-19,986.6428833007812,998.780029296875,1004.7999877929688,972.4099731445312,990.2000122070312,9769050,2023-06-19
2023-06-26,1019.3801879882812,1031.9200439453125,1034.989990234375,990.4000244140625,997.97998046875,13794485,2023-06-26
2023-07-03,1023.9044189453125,1036.5,1054.6300048828125,1017.010009765625,1031.9200439453125,9753830,2023-07-03
2023-07-10,1006.0342407226562,1018.4099731445312,1043.0,1015.25,1038.989990234375,7240980,2023-07-10
2023-07-17,1044.78759765625,1057.6400146484375,1078.93994140625,1018.5999755859375,1019.9299926757812,12391710,2023-07-17
2023-07-24,1103.0311279296875,1116.5999755859375,1123.5999755859375,1055.6500244140625,1055.6500244140625,16702335,2023-07-24
2023-07-31,1116.179443359375,1129.9100341796875,1146.800048828125,1114.0,1116.9100341796875,9811060,2023-07-31
2023-08-07,1150.44775390625,1164.5999755859375,1183.3299560546875,1123.780029296875,1132.0,20574125,2023-08-07
2023-08-14,1160.6126708984375,1174.8900146484375,1196.0,1155.0,1165.989990234375,12895575,2023-08-14
2023-08-21,1141.8040771484375,1155.8499755859375,1197.93994140625,1154.1099853515625,1174.050048828125,15003465,2023-08-21
2023-08-28,1102.15185546875,1115.7099609375,1165.800048828125,1110.02001953125,1156.0,13444825,2023-08-28
2023-09-04,1103.189208984375,1116.760009765625,1133.3399658203125,1111.8499755859375,1117.0,9256300,2023-09-04
2023-09-11,1149.75634765625,1163.9000244140625,1168.5699462890625,1117.010009765625,1119.0,8675595,2023-09-11
2023-09-18,1090.00146484375,1103.4100341796875,1165.760009765625,1100.4000244140625,1164.199951171875,8897645,2023-09-18
2023-09-25,1103.8212890625,1117.4000244140625,1126.0,1082.199951171875,1105.969970703125,10074360,2023-09-25
2023-10-02,1071.7952880859375,1084.97998046875,1117.4000244140625,1080.0,1117.4000244140625,7806290,2023-10-02
2023-10-09,1078.7696533203125,1092.0400390625,1117.5999755859375,1080.030029296875,1082.010009765625,9177480,2023-10-09
2023-10-16,1100.3243408203125,1113.8599853515625,1138.949951171875,1092.0,1097.800048828125,9168055,2023-10-16
2023-10-23,1066.34228515625,1079.4599609375,1133.3900146484375,1068.1800537109375,1105.0999755859375,7618135,2023-10-23
2023-10-30,1039.818603515625,1052.6099853515625,1088.18994140625,1041.1099853515625,1078.7900390625,11239975,2023-10-30
2023-11-06,1071.7952880859375,1084.97998046875,1100.0699462890625,1056.6400146484375,1060.0,11230755,2023-11-06
2023-11-13,1108.6717529296875,1122.31005859375,1127.9000244140625,1076.4200439453125,1086.0,6094005,2023-11-13
2023-11-20,1115.507568359375,1129.22998046875,1151.3699951171875,1117.1800537109375,1122.989990234375,9846375,2023-11-20
2023-11-27,1135.90673828125,1149.8800048828125,1171.31005859375,1129.22998046875,1129.22998046875,8817435,2023-11-27
2023-12-04,1138.771484375,1152.780029296875,1169.97998046875,1141.6099853515625,1160.0,9836555,2023-12-04
2023-12-11,1104.305419921875,1117.8900146484375,1126.9599609375,1074.0,1100.0,23687430,2023-12-11
2023-12-18,1111.8624267578125,1125.5400390625,1137.800048828125,1094.239990234375,1117.0,8706800,2023-12-18
2023-12-25,1145.48876953125,1159.5799560546875,1178.1600341796875,1120.260009765625,1125.5400390625,9473305,2023-12-25
2024-01-01,1152.947021484375,1167.1300048828125,1194.0,1160.0,1160.0,8345270,2024-01-01
2024-01-08,1123.94384765625,1137.77001953125,1176.199951171875,1129.02001953125,1176.1800537109375,8122410,2024-01-08
2024-01-15,1119.864013671875,1133.6400146484375,1159.800048828125,1104.1300048828125,1147.5899658203125,7955810,2024-01-15
2024-01-22,1156.8687744140625,1171.0999755859375,1185.0,1128.18994140625,1133.6400146484375,10251715,2024-01-22
2024-01-29,1193.2215576171875,1207.9000244140625,1229.8800048828125,1148.0400390625,1160.0,15742365,2024-01-29
2024-02-05,1216.2088623046875,1231.1700439453125,1243.989990234375,1198.219970703125,1207.800048828125,10697000,2024-02-05
2024-02-12,1248.0767822265625,1263.4300537109375,1281.969970703125,1234.02001953125,1246.8599853515625,10852490,2024-02-12
2024-02-19,1272.7730712890625,1288.4300537109375,1298.81005859375,1246.27001953125,1263.4300537109375,7051275,2024-02-19
2024-02-26,1223.6572265625,1238.7099609375,1301.1800537109375,1234.4200439453125,1289.010009765625,12006265,2024-02-26
2024-03-04,1249.459716796875,1264.8299560546875,1287.8699951171875,1238.0,1248.0,5617965,2024-03-04
2024-03-11,1241.705078125,1256.97998046875,1285.5999755859375,1241.780029296875,1273.800048828125,8541540,2024-03-11
2024-03-18,1225.563720703125,1240.6400146484375,1270.97998046875,1204.6400146484375,1258.4200439453125,7024310,2024-03-18
2024-03-25,1216.6138916015625,1231.5799560546875,1242.2900390625,1206.8199462890625,1240.6400146484375,5401155,2024-03-25
2024-04-01,1220.8419189453125,1235.8599853515625,1261.1700439453125,1209.5,1243.0,8009325,2024-04-01
2024-04-08,1201.9837646484375,1216.77001953125,1246.0400390625,1215.0,1243.489990234375,5018820,2024-04-08
2024-04-15,1174.12646484375,1188.5699462890625,1225.5,1176.1600341796875,1214.6400146484375,8093090,2024-04-15
2024-04-22,1235.2249755859375,1250.4200439453125,1261.77001953125,1184.2099609375,1195.0,11194410,2024-04-22
2024-04-29,1254.4781494140625,1269.9100341796875,1283.97998046875,1237.0,1254.0,9433655,2024-04-29
2024-05-06,1169.8095703125,1184.199951171875,1276.0,1163.6199951171875,1275.93994140625,12806675,2024-05-06
2024-05-13,1148.1954345703125,1162.3199462890625,1193.3900146484375,1141.800048828125,1184.199951171875,10278280,2024-05-13
2024-05-20,1158.8939208984375,1173.1500244140625,1186.5999755859375,1154.5999755859375,1159.9100341796875,10012105,2024-05-20
2024-05-27,1144.29345703125,1158.3699951171875,1203.5899658203125,1150.5699462890625,1173.1500244140625,18018100,2024-05-27
2024-06-03,1197.528564453125,1212.260009765625,1216.8199462890625,1120.0,1187.5799560546875,15263455,2024-06-03
2024-06-10,1202.260498046875,1217.050048828125,1231.530029296875,1198.199951171875,1212.260009765625,11839180,2024-06-10
2024-06-17,1187.6798095703125,1202.2900390625,1217.050048828125,1177.5999755859375,1217.050048828125,10773840,2024-06-17
2024-06-24,1264.9097900390625,1280.469970703125,1284.0,1194.5999755859375,1199.5999755859375,22846820,2024-06-24
2024-07-01,1288.15380859375,1304.0,1309.4300537109375,1256.8499755859375,1286.0,9867620,2024-07-01
2024-07-08,1327.55908203125,1343.8900146484375,1349.0,1286.18994140625,1304.0,8355310,2024-07-08
2024-07-15,1311.07177734375,1327.199951171875,1376.989990234375,1318.0799560546875,1350.0,7409270,2024-07-15
2024-07-22,1367.0599365234375,1375.72998046875,1393.199951171875,1316.0,1316.0,12778775,2024-07-22
2024-07-29,1384.0521240234375,1392.8299560546875,1396.199951171875,1347.0,1384.0,10991715,2024-07-29
2024-08-05,1393.85986328125,1402.699951171875,1407.0,1358.800048828125,1386.02001953125,7745040,2024-08-05
2024-08-12,1350.1571044921875,1358.719970703125,1406.0,1351.6300048828125,1402.7900390625,7364225,2024-08-12
2024-08-19,1382.13427734375,1390.9000244140625,1421.489990234375,1363.52001953125,1367.5899658203125,5857640,2024-08-19
2024-08-26,1397.407470703125,1406.27001953125,1409.6500244140625,1377.8199462890625,1384.989990234375,10127955,2024-08-26
2024-09-02,1325.0264892578125,1333.4300537109375,1414.989990234375,1330.5999755859375,1409.93994140625,9854110,2024-09-02
2024-09-09,1323.74462890625,1332.1400146484375,1349.8699951171875,1316.06005859375,1335.989990234375,9489650,2024-09-09
2024-09-16,1301.97265625,1310.22998046875,1337.97998046875,1296.5,1337.97998046875,10328205,2024-09-16
2024-09-23,1341.47216796875,1349.97998046875,1354.47998046875,1316.0,1320.0,11313685,2024-09-23
2024-09-30,1318.2891845703125,1326.6500244140625,1359.0,1322.199951171875,1351.0,7584985,2024-09-30
2024-10-07,1311.5220947265625,1319.8399658203125,1350.97998046875,1309.010009765625,1336.7099609375,8013065,2024-10-07
2024-10-14,1339.7232666015625,1348.219970703125,1355.0,1320.0,1327.199951171875,7352710,2024-10-14
2024-10-21,1294.7286376953125,1302.93994140625,1354.0,1290.02001953125,1354.0,7502255,2024-10-21
2024-10-28,1251.6617431640625,1259.5999755859375,1335.4000244140625,1201.800048828125,1320.0,6781097,2024-10-28
2024-11-04,1275.5601806640625,1283.6500244140625,1321.9000244140625,1241.25,1259.5999755859375,10091315,2024-11-04
2024-11-11,1218.9691162109375,1226.699951171875,1295.25,1222.199951171875,1284.0,4628484,2024-11-11
2024-11-18,1206.7962646484375,1214.449951171875,1232.0,1170.199951171875,1206.0999755859375,7762762,2024-11-18
2024-11-25,1194.722900390625,1202.300048828125,1247.0,1188.449951171875,1233.949951171875,11228618,2024-11-25
2024-12-02,1245.7989501953125,1253.699951171875,1255.1500244140625,1202.300048828125,1214.25,10541458,2024-12-02
2024-12-09,1238.4952392578125,1246.3499755859375,1261.800048828125,1226.3499755859375,1254.6500244140625,7381849,2024-12-09
2024-12-16,1335.18212890625,1343.6500244140625,1368.699951171875,1243.25,1246.3499755859375,22135939,2024-12-16
2024-12-23,1380.693359375,1389.449951171875,1398.25,1330.300048828125,1362.0,11514863,2024-12-23
2024-12-30,1344.1253662109375,1352.6500244140625,1395.0,1347.199951171875,1389.5999755859375,9313360,2024-12-30
2025-01-06,1345.8643798828125,1354.4000244140625,1405.9000244140625,1333.800048828125,1360.4000244140625,9910598,2025-01-06
2025-01-13,1301.14794921875,1309.4000244140625,1354.1500244140625,1288.0,1354.050048828125,8760849,2025-01-13
2025-01-20,1216.68359375,1224.4000244140625,1312.949951171875,1203.5,1308.3499755859375,11132977,2025-01-20
2025-01-27,1197.356201171875,1204.949951171875,1234.3499755859375,1164.6500244140625,1224.4000244140625,14649147,2025-01-27
2025-02-03,1232.582763671875,1240.4000244140625,1254.0,1196.800048828125,1200.0,9335510,2025-02-03
2025-02-10,1189.5059814453125,1197.050048828125,1243.0,1186.25,1239.699951171875,10350551,2025-02-10
2025-02-17,1144.541259765625,1151.800048828125,1204.949951171875,1127.5,1196.8499755859375,13797760,2025-02-17
2025-02-24,1109.463623046875,1116.5,1173.9000244140625,1104.550048828125,1151.800048828125,15810861,2025-02-24
2025-03-03,1126.1080322265625,1133.25,1145.699951171875,1103.9000244140625,1118.3499755859375,6584191,2025-03-03
2025-03-10,1100.9674072265625,1107.949951171875,1137.1500244140625,1092.449951171875,1134.949951171875,5048694,2025-03-10
2025-03-17,1192.58642578125,1200.1500244140625,1204.6500244140625,1101.5,1107.9000244140625,8057475,2025-03-17
2025-03-24,1136.989013671875,1144.199951171875,1216.3499755859375,1140.75,1205.0,14609424,2025-03-24
2025-03-31,1102.954833984375,1109.949951171875,1226.9000244140625,1076.199951171875,1144.199951171875,17977803,2025-03-31
2025-04-07,1102.5076904296875,1109.5,1139.9000244140625,1020.0,1020.0,13717974,2025-04-07
