Date,Adj Close_GAIL.NS,Close_GAIL.NS,High_GAIL.NS,Low_GAIL.NS,Open_GAIL.NS,Volume_GAIL.NS,Date
2020-11-09,50.358001708984375,62.33333206176758,62.93333435058594,57.099998474121094,57.46666717529297,146743712,2020-11-09
2020-11-16,52.48542785644531,64.96666717529297,65.30000305175781,61.86666488647461,61.86666488647461,105160386,2020-11-16
2020-11-23,55.28609085083008,68.43333435058594,71.13333129882812,65.06666564941406,66.0,196531370,2020-11-23
2020-11-30,64.52288055419922,79.86666870117188,81.33333587646484,68.43333435058594,68.43333435058594,416736166,2020-11-30
2020-12-07,67.78133392333984,83.9000015258789,85.86666870117188,79.56666564941406,80.5,203790797,2020-12-07
2020-12-14,67.3504638671875,83.36666870117188,85.46666717529297,80.80000305175781,84.66666412353516,141357165,2020-12-14
2020-12-21,64.71138000488281,80.0999984741211,83.33333587646484,75.03333282470703,83.33333587646484,161033631,2020-12-21
2020-12-28,66.59644317626953,82.43333435058594,83.06666564941406,80.36666870117188,80.76666259765625,95656502,2020-12-28
2021-01-04,71.49759674072266,88.5,90.66666412353516,83.0999984741211,83.19999694824219,196438761,2021-01-04
2021-01-11,74.59447479248047,92.33333587646484,97.46666717529297,88.03333282470703,89.33333587646484,275330483,2021-01-11
2021-01-18,72.19776916503906,89.36666870117188,94.66666412353516,88.36666870117188,93.86666870117188,183910397,2021-01-18
2021-01-25,67.48511505126953,83.53333282470703,91.30000305175781,82.86666870117188,90.0,130561111,2021-01-25
2021-02-01,70.37026977539062,85.46666717529297,90.16666412353516,82.83333587646484,82.83333587646484,139483362,2021-02-01
2021-02-08,72.95014953613281,88.5999984741211,92.0,86.0999984741211,86.5999984741211,197594668,2021-02-08
2021-02-15,79.8115234375,96.93333435058594,99.63333129882812,87.9000015258789,89.30000305175781,357090509,2021-02-15
2021-02-22,77.83544921875,94.53333282470703,101.86666870117188,93.5999984741211,96.66666412353516,222897422,2021-02-22
2021-03-01,80.77210998535156,98.0999984741211,100.0,95.0,96.06666564941406,151318995,2021-03-01
2021-03-08,80.60743713378906,97.9000015258789,105.30000305175781,97.0999984741211,98.93333435058594,180661605,2021-03-08
2021-03-15,76.0240478515625,92.33333587646484,98.53333282470703,85.86666870117188,98.53333282470703,170343124,2021-03-15
2021-03-22,72.3463363647461,87.86666870117188,93.33333587646484,84.96666717529297,93.33333587646484,122839608,2021-03-22
2021-03-29,78.34388732910156,93.43333435058594,93.96666717529297,87.19999694824219,87.86666870117188,183226001,2021-03-29
2021-04-05,77.58924102783203,92.53333282470703,94.56666564941406,89.4000015258789,92.66666412353516,114902865,2021-04-05
2021-04-12,78.03643798828125,93.06666564941406,94.93333435058594,87.03333282470703,89.5999984741211,91608347,2021-04-12
2021-04-19,72.33464050292969,86.26666259765625,93.16666412353516,85.66666412353516,90.0,97771223,2021-04-19
2021-04-26,76.6948471069336,91.46666717529297,94.30000305175781,86.5,87.13333129882812,83042036,2021-04-26
2021-05-03,83.98979949951172,100.16666412353516,101.76666259765625,89.76666259765625,90.73332977294922,159008104,2021-05-03
2021-05-10,85.35934448242188,101.80000305175781,110.5,100.16666412353516,100.16666412353516,149502127,2021-05-10
2021-05-17,81.47428894042969,97.16666412353516,105.33333587646484,96.86666870117188,102.66666412353516,104570811,2021-05-17
2021-05-24,85.49909973144531,101.96666717529297,104.93333435058594,97.26666259765625,97.66666412353516,121529400,2021-05-24
2021-05-31,90.55804443359375,108.0,109.83333587646484,102.13333129882812,102.66666412353516,152329959,2021-05-31
2021-06-07,91.53629302978516,109.16666412353516,113.53333282470703,105.53333282470703,108.33333587646484,208202154,2021-06-07
2021-06-14,86.6729965209961,103.36666870117188,110.80000305175781,101.73332977294922,109.5999984741211,108335432,2021-06-14
2021-06-21,85.58293914794922,102.06666564941406,105.80000305175781,100.83333587646484,102.0,66396057,2021-06-21
2021-06-28,84.57675170898438,100.86666870117188,103.43333435058594,99.5,103.06666564941406,65949962,2021-06-28
2021-07-05,82.25688934326172,98.0999984741211,103.4000015258789,98.0,101.53333282470703,64315874,2021-07-05
2021-07-12,80.94324493408203,96.53333282470703,100.93333435058594,95.33333587646484,99.0,81979111,2021-07-12
2021-07-19,79.60164642333984,94.93333435058594,98.66666412353516,93.83333587646484,96.53333282470703,61775508,2021-07-19
2021-07-26,78.00849151611328,93.03333282470703,94.73332977294922,91.06666564941406,94.66666412353516,72820156,2021-07-26
2021-08-02,83.15129089355469,99.16666412353516,102.63333129882812,92.9000015258789,93.96666717529297,163606456,2021-08-02
2021-08-09,82.95565032958984,98.93333435058594,101.26666259765625,95.86666870117188,100.13333129882812,94465311,2021-08-09
2021-08-16,78.45569610595703,93.56666564941406,99.5,93.33333587646484,98.96666717529297,44251457,2021-08-16
2021-08-23,80.21653747558594,95.66666412353516,98.66666412353516,93.33333587646484,95.06666564941406,88819004,2021-08-23
2021-08-30,82.39664459228516,98.26666259765625,99.56666564941406,95.56666564941406,95.56666564941406,90179622,2021-08-30
2021-09-06,81.13888549804688,96.76666259765625,99.73332977294922,96.0,99.33333587646484,51135246,2021-09-06
2021-09-13,86.1419448852539,102.73332977294922,106.5,96.30000305175781,97.30000305175781,141547083,2021-09-13
2021-09-20,85.30343627929688,101.73332977294922,103.76666259765625,96.66666412353516,101.33333587646484,85312266,2021-09-20
2021-09-27,91.20088958740234,108.76666259765625,110.80000305175781,101.33333587646484,103.33333587646484,213289496,2021-09-27
2021-10-04,88.4059066772461,105.43333435058594,114.19999694824219,105.0999984741211,109.5999984741211,152340892,2021-10-04
2021-10-11,89.46798706054688,106.69999694824219,109.13333129882812,104.69999694824219,105.93333435058594,65807025,2021-10-11
2021-10-18,84.12955474853516,100.33333587646484,109.19999694824219,99.06666564941406,107.33333587646484,87988802,2021-10-18
2021-10-25,83.20719146728516,99.23332977294922,104.16666412353516,97.0,101.03333282470703,97024278,2021-10-25
2021-11-01,84.68855285644531,101.0,103.19999694824219,99.33333587646484,101.66666412353516,72151868,2021-11-01
2021-11-08,82.73204040527344,98.66666412353516,102.0999984741211,98.33333587646484,101.66666412353516,99691278,2021-11-08
2021-11-15,78.79109954833984,93.96666717529297,99.33333587646484,93.56666564941406,98.56666564941406,40685401,2021-11-15
2021-11-22,74.68243408203125,89.06666564941406,95.46666717529297,88.69999694824219,94.0,72470526,2021-11-22
2021-11-29,73.92778778076172,88.16666412353516,89.80000305175781,85.16666412353516,89.06666564941406,90130392,2021-11-29
2021-12-06,75.71659851074219,90.30000305175781,90.66666412353516,84.56666564941406,88.30000305175781,78613187,2021-12-06
2021-12-13,72.39053344726562,86.33333587646484,91.5,85.0999984741211,91.19999694824219,90943508,2021-12-13
2021-12-20,73.14517974853516,87.23332977294922,89.43333435058594,83.46666717529297,86.33333587646484,66077904,2021-12-20
2021-12-27,72.22283172607422,86.13333129882812,89.0,85.0,87.23332977294922,54873878,2021-12-27
2022-01-03,80.4415054321289,93.03333282470703,93.33333587646484,86.19999694824219,86.33333587646484,66157740,2022-01-03
2022-01-10,83.1795654296875,96.19999694824219,97.06666564941406,93.30000305175781,93.33333587646484,45867733,2022-01-10
2022-01-17,82.66078186035156,95.5999984741211,99.0,93.83333587646484,94.36666870117188,77739058,2022-01-17
2022-01-24,81.73848724365234,94.53333282470703,97.46666717529297,92.06666564941406,94.69999694824219,64191812,2022-01-24
2022-01-31,84.47654724121094,97.69999694824219,101.30000305175781,94.96666717529297,95.33333587646484,85888225,2022-01-31
2022-02-07,81.07557678222656,93.76666259765625,99.26666259765625,93.33333587646484,98.30000305175781,83938633,2022-02-07
2022-02-14,81.19086456298828,93.9000015258789,94.9000015258789,89.43333435058594,92.66666412353516,48360991,2022-02-14
2022-02-21,77.70344543457031,89.86666870117188,93.69999694824219,85.73332977294922,93.5999984741211,71126376,2022-02-21
2022-02-28,89.60681915283203,103.63333129882812,106.66666412353516,89.23332977294922,90.0,165105107,2022-02-28
2022-03-07,87.84869384765625,101.5999984741211,109.33333587646484,97.83333587646484,104.19999694824219,161410297,2022-03-07
2022-03-14,87.21463012695312,100.86666870117188,104.26666259765625,97.80000305175781,102.5999984741211,107507858,2022-03-14
2022-03-21,85.11063385009766,98.43333435058594,99.0999984741211,95.13333129882812,98.16666412353516,102753788,2022-03-21
2022-03-28,96.60375213623047,108.03333282470703,108.26666259765625,100.16666412353516,101.33333587646484,142206018,2022-03-28
2022-04-04,96.66336059570312,108.0999984741211,109.5999984741211,105.9000015258789,109.06666564941406,67659158,2022-04-04
2022-04-11,100.53824615478516,112.43333435058594,113.0,108.36666870117188,108.66666412353516,76338577,2022-04-11
2022-04-18,97.88544464111328,109.46666717529297,115.66666412353516,107.0,111.43333435058594,129932188,2022-04-18
2022-04-25,94.87495422363281,106.0999984741211,108.56666564941406,103.0,107.93333435058594,107574519,2022-04-25
2022-05-02,95.50090789794922,106.80000305175781,109.0,104.0,105.43333435058594,55489347,2022-05-02
2022-05-09,88.10881805419922,98.53333282470703,106.63333129882812,97.83333587646484,105.33333587646484,73221691,2022-05-09
2022-05-16,93.17597198486328,104.19999694824219,104.76666259765625,98.5999984741211,99.30000305175781,46026479,2022-05-16
2022-05-23,85.12814331054688,95.19999694824219,104.0,94.80000305175781,103.33333587646484,60454395,2022-05-23
2022-05-30,87.98959350585938,98.4000015258789,101.4000015258789,94.33333587646484,96.69999694824219,95040038,2022-05-30
2022-06-06,88.8837890625,99.4000015258789,103.46666717529297,97.33333587646484,97.4000015258789,62305738,2022-06-06
2022-06-13,82.83302307128906,92.63333129882812,101.26666259765625,90.80000305175781,98.66666412353516,76438162,2022-06-13
2022-06-20,78.95814514160156,88.30000305175781,93.30000305175781,86.0,93.30000305175781,82863421,2022-06-20
2022-06-27,78.89851379394531,88.23332977294922,93.5999984741211,87.33333587646484,89.33333587646484,64942578,2022-06-27
2022-07-04,81.81958770751953,91.5,94.26666259765625,86.36666870117188,87.33333587646484,43504850,2022-07-04
2022-07-11,83.72722625732422,93.63333129882812,94.5,90.76666259765625,91.5,56497691,2022-07-11
2022-07-18,84.41278076171875,94.4000015258789,98.26666259765625,91.53333282470703,93.80000305175781,61651272,2022-07-18
2022-07-25,87.39344787597656,97.73332977294922,98.5999984741211,95.19999694824219,96.53333282470703,59223792,2022-07-25
2022-08-01,79.22639465332031,88.5999984741211,99.19999694824219,88.33333587646484,97.73332977294922,154748305,2022-08-01
2022-08-08,78.93021392822266,87.66666412353516,89.5999984741211,85.63333129882812,89.33333587646484,121848871,2022-08-08
2022-08-15,79.92059326171875,88.76666259765625,90.93333435058594,87.46666717529297,87.66666412353516,76115534,2022-08-15
2022-08-22,80.76091766357422,89.69999694824219,90.93333435058594,85.4000015258789,87.43333435058594,90045943,2022-08-22
2022-08-29,81.2110824584961,90.19999694824219,91.53333282470703,88.0,88.86666870117188,66504502,2022-08-29
2022-09-05,83.19184875488281,92.4000015258789,93.8499984741211,89.4000015258789,90.66666412353516,70989611,2022-09-05
2022-09-12,82.7416763305664,91.9000015258789,93.4000015258789,90.19999694824219,92.69999694824219,47639758,2022-09-12
2022-09-19,77.42964172363281,86.0,92.25,85.69999694824219,92.1500015258789,50387895,2022-09-19
2022-09-26,78.37500762939453,87.05000305175781,87.25,83.0,85.6500015258789,62443904,2022-09-26
2022-10-03,78.19493103027344,86.8499984741211,88.1500015258789,84.5,87.94999694824219,47991755,2022-10-03
2022-10-10,76.61933135986328,85.0999984741211,89.5,85.05000305175781,85.5,48780546,2022-10-10
2022-10-17,77.83480072021484,86.44999694824219,88.0999984741211,84.1500015258789,85.0999984741211,49616019,2022-10-17
2022-10-24,81.07604217529297,90.05000305175781,90.25,85.80000305175781,87.30000305175781,40195353,2022-10-24
2022-10-31,79.72552490234375,88.55000305175781,91.9000015258789,88.0999984741211,90.55000305175781,53841627,2022-10-31
2022-11-07,79.99562072753906,88.8499984741211,90.80000305175781,87.94999694824219,88.55000305175781,40899655,2022-11-07
2022-11-14,81.3011245727539,90.30000305175781,91.55000305175781,87.9000015258789,88.5999984741211,45868018,2022-11-14
2022-11-21,83.95713806152344,93.25,93.8499984741211,89.5,90.30000305175781,61265840,2022-11-21
2022-11-28,83.91211700439453,93.19999694824219,95.4000015258789,92.05000305175781,93.30000305175781,67286197,2022-11-28
2022-12-05,81.79631042480469,90.8499984741211,94.05000305175781,90.30000305175781,93.5,61765313,2022-12-05
2022-12-12,87.10834503173828,96.75,100.19999694824219,90.19999694824219,91.0999984741211,113225676,2022-12-12
2022-12-19,82.42655944824219,91.55000305175781,98.5,91.0,97.1500015258789,73334658,2022-12-19
2022-12-26,86.47811126708984,96.05000305175781,97.30000305175781,90.6500015258789,91.5,42210876,2022-12-26
2023-01-02,87.55851745605469,97.25,98.75,95.1500015258789,96.5,51301007,2023-01-02
2023-01-09,86.52313232421875,96.0999984741211,98.94999694824219,95.25,97.94999694824219,48886417,2023-01-09
2023-01-16,89.13412475585938,99.0,99.19999694824219,95.80000305175781,96.4000015258789,41361051,2023-01-16
2023-01-23,89.26917266845703,99.1500015258789,102.8499984741211,97.9000015258789,100.0,62045751,2023-01-23
2023-01-30,83.55198669433594,92.80000305175781,99.9000015258789,91.05000305175781,99.25,109837164,2023-01-30
2023-02-06,86.29803466796875,95.8499984741211,96.4000015258789,92.19999694824219,92.9000015258789,44949935,2023-02-06
2023-02-13,86.43309020996094,96.0,96.8499984741211,94.30000305175781,95.8499984741211,45406833,2023-02-13
2023-02-20,93.14065551757812,103.44999694824219,103.94999694824219,93.1500015258789,96.4000015258789,114439572,2023-02-20
2023-02-27,94.76127624511719,105.25,106.5999984741211,102.1500015258789,103.8499984741211,89252176,2023-02-27
2023-03-06,99.9832763671875,111.05000305175781,112.80000305175781,105.75,106.0,104155363,2023-03-06
2023-03-13,99.17296600341797,110.1500015258789,112.44999694824219,107.80000305175781,112.0,110155090,2023-03-13
2023-03-20,93.18567657470703,103.5,111.30000305175781,101.9000015258789,110.1500015258789,113208608,2023-03-20
2023-03-27,98.25049591064453,105.1500015258789,107.0,102.3499984741211,102.75,43751845,2023-03-27
2023-04-03,98.53080749511719,105.44999694824219,106.94999694824219,104.30000305175781,105.44999694824219,24702438,2023-04-03
2023-04-10,101.05364990234375,108.1500015258789,111.0,105.3499984741211,106.0,45852732,2023-04-10
2023-04-17,101.24052429199219,108.3499984741211,110.5999984741211,107.55000305175781,108.1500015258789,47199312,2023-04-17
2023-04-24,100.25942993164062,107.30000305175781,110.5,105.05000305175781,108.4000015258789,50384247,2023-04-24
2023-05-01,100.58645629882812,107.6500015258789,109.0,106.3499984741211,107.30000305175781,26517056,2023-05-01
2023-05-08,100.96021270751953,108.05000305175781,110.19999694824219,106.25,107.69999694824219,36888727,2023-05-08
2023-05-15,97.97017669677734,104.8499984741211,113.94999694824219,102.94999694824219,108.0,75969602,2023-05-15
2023-05-22,99.37175750732422,106.3499984741211,109.0,104.19999694824219,105.0,38081755,2023-05-22
2023-05-29,97.73658752441406,104.5999984741211,106.9000015258789,103.5,106.9000015258789,44529002,2023-05-29
2023-06-05,98.01690673828125,104.9000015258789,106.0,104.0999984741211,105.0,32238678,2023-06-05
2023-06-12,100.44630432128906,107.5,108.0,104.55000305175781,105.0,39175588,2023-06-12
2023-06-19,98.15705871582031,105.05000305175781,108.69999694824219,103.30000305175781,107.8499984741211,52608108,2023-06-19
2023-06-26,98.15705871582031,105.05000305175781,105.30000305175781,103.5,104.5,49489841,2023-06-26
2023-07-03,103.43633270263672,110.69999694824219,112.0999984741211,104.69999694824219,105.5,87136275,2023-07-03
2023-07-10,102.78225708007812,110.0,111.3499984741211,107.5,111.0,48060746,2023-07-10
2023-07-17,104.183837890625,111.5,112.30000305175781,108.3499984741211,110.0,45994342,2023-07-17
2023-07-24,109.79014587402344,117.5,118.25,111.55000305175781,112.19999694824219,90571427,2023-07-24
2023-07-31,107.7344970703125,115.30000305175781,122.94999694824219,114.19999694824219,120.3499984741211,150956320,2023-07-31
2023-08-07,108.10824584960938,115.69999694824219,119.0999984741211,114.0999984741211,116.0,63632646,2023-08-07
2023-08-14,105.21165466308594,112.5999984741211,115.94999694824219,111.5,115.80000305175781,30527614,2023-08-14
2023-08-21,108.85575103759766,116.5,119.19999694824219,112.3499984741211,112.80000305175781,59013162,2023-08-21
2023-08-28,113.38751983642578,121.3499984741211,122.30000305175781,114.75,116.30000305175781,69478031,2023-08-28
2023-09-04,119.64790344238281,128.0500030517578,128.85000610351562,121.30000305175781,122.69999694824219,121580589,2023-09-04
2023-09-11,115.72348022460938,123.8499984741211,129.5500030517578,120.80000305175781,128.9499969482422,82342457,2023-09-11
2023-09-18,113.66783905029297,121.6500015258789,125.80000305175781,120.94999694824219,124.4000015258789,53929600,2023-09-18
2023-09-25,116.23739624023438,124.4000015258789,125.0,120.0,121.80000305175781,48792178,2023-09-25
2023-10-02,116.42427062988281,124.5999984741211,126.05000305175781,120.1500015258789,124.4000015258789,49232932,2023-10-02
2023-10-09,119.83477783203125,128.25,132.14999389648438,120.9000015258789,122.4000015258789,111320277,2023-10-09
2023-10-16,116.8447494506836,125.05000305175781,132.4499969482422,123.25,128.39999389648438,110991539,2023-10-16
2023-10-23,110.49092864990234,118.25,125.4000015258789,116.8499984741211,125.0,49667311,2023-10-23
2023-10-30,115.63004302978516,123.75,124.19999694824219,116.1500015258789,118.75,86774493,2023-10-30
2023-11-06,117.35865020751953,125.5999984741211,125.9000015258789,122.9000015258789,124.69999694824219,35210513,2023-11-06
2023-11-13,117.96600341796875,126.25,129.0500030517578,124.80000305175781,126.5,35969790,2023-11-13
2023-11-20,116.3308334350586,124.5,126.44999694824219,122.9000015258789,125.6500015258789,33036726,2023-11-20
2023-11-27,127.12297058105469,136.0500030517578,137.35000610351562,123.6500015258789,124.5,173498194,2023-11-27
2023-12-04,131.1408233642578,140.35000610351562,145.10000610351562,137.35000610351562,139.0,147562203,2023-12-04
2023-12-11,136.2799530029297,145.85000610351562,149.14999389648438,138.0,140.0500030517578,105434971,2023-12-11
2023-12-18,141.5592041015625,151.5,153.14999389648438,134.85000610351562,146.0,152525634,2023-12-18
2023-12-25,151.46368408203125,162.10000610351562,164.3000030517578,150.75,151.5,154267103,2023-12-25
2024-01-01,152.91195678710938,163.64999389648438,169.35000610351562,158.10000610351562,163.6999969482422,157071160,2024-01-01
2024-01-08,151.7439727783203,162.39999389648438,165.35000610351562,155.85000610351562,165.35000610351562,129368359,2024-01-08
2024-01-15,157.25686645507812,168.3000030517578,169.1999969482422,157.75,163.6999969482422,132963024,2024-01-15
2024-01-22,154.54713439941406,165.39999389648438,168.3000030517578,155.75,168.3000030517578,66036010,2024-01-22
2024-01-29,166.2269287109375,177.89999389648438,180.0,165.5,167.9499969482422,218288788,2024-01-29
2024-02-05,161.74191284179688,173.10000610351562,186.5,168.14999389648438,180.0,178163692,2024-02-05
2024-02-12,175.94735717773438,182.60000610351562,186.5,166.35000610351562,173.10000610351562,110322245,2024-02-12
2024-02-19,173.34571838378906,179.89999389648438,187.85000610351562,177.6999969482422,183.0,65130767,2024-02-19
2024-02-26,177.4408721923828,184.14999389648438,185.9499969482422,176.3000030517578,180.0,74354696,2024-02-26
2024-03-04,181.68057250976562,188.5500030517578,196.35000610351562,185.0,186.0,107776341,2024-03-04
2024-03-11,167.46795654296875,173.8000030517578,188.0,165.5500030517578,188.0,118593342,2024-03-11
2024-03-18,167.7570343017578,174.10000610351562,178.0,168.6999969482422,174.5,55474693,2024-03-18
2024-03-25,174.45382690429688,181.0500030517578,183.6999969482422,172.0500030517578,174.10000610351562,47093930,2024-03-25
2024-04-01,183.8004150390625,190.75,191.75,177.5,181.39999389648438,98305221,2024-04-01
2024-04-08,193.77334594726562,201.10000610351562,209.89999389648438,191.0500030517578,191.0500030517578,152372938,2024-04-08
2024-04-15,194.5923614501953,201.9499969482422,213.64999389648438,196.60000610351562,197.0,129778071,2024-04-15
2024-04-22,200.4701385498047,208.0500030517578,211.6999969482422,195.9499969482422,204.5,106551370,2024-04-22
2024-04-29,196.37496948242188,203.8000030517578,212.25,200.64999389648438,208.89999389648438,60625233,2024-04-29
2024-05-06,185.53485107421875,192.5500030517578,204.5,189.1999969482422,204.5,96827555,2024-05-06
2024-05-13,201.14462280273438,208.75,210.35000610351562,187.35000610351562,192.5500030517578,113098133,2024-05-13
2024-05-20,197.00128173828125,204.4499969482422,211.3000030517578,198.25,203.89999389648438,125300851,2024-05-20
2024-05-27,196.85675048828125,204.3000030517578,207.14999389648438,197.89999389648438,206.75,101090325,2024-05-27
2024-06-03,204.95071411132812,212.6999969482422,233.1999969482422,173.5,217.0,373809034,2024-06-03
2024-06-10,213.7480926513672,221.8300018310547,225.5,205.88999938964844,214.39999389648438,193035627,2024-06-10
2024-06-17,206.93565368652344,214.75999450683594,224.39999389648438,214.0,221.8300018310547,74526790,2024-06-17
2024-06-24,211.5511474609375,219.5500030517578,223.14999389648438,208.5500030517578,212.89999389648438,103398680,2024-06-24
2024-07-01,214.83692932128906,222.9600067138672,226.0,217.27999877929688,220.25,90964886,2024-07-01
2024-07-08,220.37742614746094,228.7100067138672,234.10000610351562,219.86000061035156,223.5,113650982,2024-07-08
2024-07-15,211.7534942626953,219.75999450683594,239.11000061035156,219.02000427246094,229.60000610351562,83731570,2024-07-15
2024-07-22,222.2371063232422,230.63999938964844,232.6199951171875,209.14999389648438,217.8000030517578,80530679,2024-07-22
2024-07-29,228.37503051757812,237.00999450683594,246.3000030517578,230.0,231.5,155715671,2024-07-29
2024-08-05,219.09588623046875,227.3800048828125,234.0800018310547,221.0,230.0,73096682,2024-08-05
2024-08-12,224.07752990722656,232.5500030517578,234.89999389648438,225.07000732421875,226.47999572753906,55764272,2024-08-12
2024-08-19,221.1097412109375,229.47000122070312,241.64999389648438,228.85000610351562,234.0,62700534,2024-08-19
2024-08-26,229.03025817871094,237.69000244140625,239.3300018310547,228.69000244140625,231.1999969482422,75223802,2024-08-26
2024-09-02,214.7020263671875,222.82000732421875,240.2899932861328,221.9499969482422,238.64999389648438,56988300,2024-09-02
2024-09-09,210.8959197998047,218.8699951171875,223.0,215.0,222.10000610351562,52194482,2024-09-09
2024-09-16,204.43038940429688,212.16000366210938,221.4499969482422,208.6199951171875,220.0,76038009,2024-09-16
2024-09-23,228.3461151123047,236.97999572753906,237.89999389648438,211.6300048828125,213.0,103551081,2024-09-23
2024-09-30,221.8035125732422,230.19000244140625,245.0,229.24000549316406,234.0,86522618,2024-09-30
2024-10-07,221.0422821044922,229.39999389648438,234.25,221.0800018310547,232.0,57547849,2024-10-07
2024-10-14,213.36265563964844,221.42999267578125,234.5,217.35000610351562,229.39999389648438,69723995,2024-10-14
2024-10-21,198.5718994140625,206.0800018310547,223.5500030517578,202.44000244140625,223.0,46071988,2024-10-21
2024-10-28,192.86758422851562,200.16000366210938,209.27999877929688,198.0500030517578,205.0,49373537,2024-10-28
2024-11-04,196.7314910888672,204.1699981689453,216.47000122070312,191.6999969482422,200.1699981689453,103659561,2024-11-04
2024-11-11,182.0081787109375,188.88999938964844,206.1999969482422,187.92999267578125,202.0,50211958,2024-11-11
2024-11-18,185.5926513671875,192.61000061035156,193.6199951171875,180.4199981689453,190.0,49989769,2024-11-18
2024-11-25,192.19309997558594,199.4600067138672,201.1999969482422,192.5,197.39999389648438,67373561,2024-11-25
2024-12-02,202.74415588378906,210.41000366210938,213.39999389648438,197.0,198.39999389648438,58314906,2024-12-02
2024-12-09,197.4348907470703,204.89999389648438,211.89999389648438,199.83999633789062,210.39999389648438,32376804,2024-12-09
2024-12-16,185.40957641601562,192.4199981689453,205.0,188.72999572753906,204.75,73417172,2024-12-16
2024-12-23,185.48666381835938,192.5,201.49000549316406,191.6300048828125,194.1999969482422,61029818,2024-12-23
2024-12-30,184.12803649902344,191.08999633789062,193.82000732421875,187.35000610351562,193.0,62094204,2024-12-30
2025-01-06,173.03738403320312,179.5800018310547,191.6699981689453,177.75,191.38999938964844,76481613,2025-01-06
2025-01-13,174.35745239257812,180.9499969482422,182.7899932861328,171.64999389648438,175.17999267578125,52659270,2025-01-13
2025-01-20,169.43362426757812,175.83999633789062,183.60000610351562,172.25,180.9499969482422,35668152,2025-01-20
2025-01-27,169.20237731933594,175.60000610351562,180.5,163.35000610351562,173.0,138493048,2025-01-27
2025-02-03,164.81814575195312,171.0500030517578,180.94000244140625,170.10000610351562,176.0,70296662,2025-02-03
2025-02-10,162.2899932861328,162.2899932861328,171.63999938964844,155.50999450683594,171.0500030517578,81824708,2025-02-10
2025-02-17,164.2100067138672,164.2100067138672,168.49000549316406,157.60000610351562,160.30999755859375,57883993,2025-02-17
2025-02-24,156.0399932861328,156.0399932861328,165.69000244140625,153.64999389648438,161.5,47678772,2025-02-24
2025-03-03,158.13999938964844,158.13999938964844,162.6199951171875,150.52000427246094,156.0399932861328,67249545,2025-03-03
2025-03-10,157.9600067138672,157.9600067138672,161.64999389648438,153.0,158.0,43509675,2025-03-10
2025-03-17,175.0500030517578,175.0500030517578,177.3300018310547,156.41000366210938,157.88999938964844,64881524,2025-03-17
2025-03-24,183.0399932861328,183.0399932861328,186.39999389648438,172.1999969482422,178.75999450683594,111754435,2025-03-24
2025-03-31,176.61000061035156,176.61000061035156,186.9499969482422,175.0,183.0399932861328,53731740,2025-03-31
2025-04-07,171.7100067138672,171.7100067138672,177.42999267578125,159.61000061035156,159.8000030517578,45788031,2025-04-07
2025-04-14,186.99000549316406,186.99000549316406,188.6999969482422,171.7100067138672,171.7100067138672,55723822,2025-04-14
2025-04-21,186.74000549316406,186.74000549316406,197.0,184.8800048828125,190.5,77346813,2025-04-21
2025-04-28,188.4199981689453,188.4199981689453,193.19000244140625,185.83999633789062,185.99000549316406,31910753,2025-04-28
