Date,Adj Close_SVLL.NS,Close_SVLL.NS,High_SVLL.NS,Low_SVLL.NS,Open_SVLL.NS,Volume_SVLL.NS,Date
2021-02-22,65.33333587646484,65.33333587646484,66.66666412353516,52.29999923706055,62.666664123535156,18000,2021-02-22
2021-03-01,65.33333587646484,65.33333587646484,65.33333587646484,65.33333587646484,65.33333587646484,0,2021-03-01
2021-03-08,65.33333587646484,65.33333587646484,65.33333587646484,65.33333587646484,65.33333587646484,0,2021-03-08
2021-03-15,65.33333587646484,65.33333587646484,65.33333587646484,65.33333587646484,65.33333587646484,0,2021-03-15
2021-03-22,68.0,68.0,68.66666412353516,65.33333587646484,65.33333587646484,10500,2021-03-22
2021-03-29,69.33333587646484,69.33333587646484,69.33333587646484,68.0,68.0,4500,2021-03-29
2021-04-05,69.33333587646484,69.33333587646484,69.33333587646484,69.33333587646484,69.33333587646484,0,2021-04-05
2021-04-12,63.0,63.0,69.33333587646484,56.666664123535156,69.33333587646484,3000,2021-04-12
2021-04-19,66.0,66.0,66.0,63.0,63.0,1500,2021-04-19
2021-04-26,64.0,64.0,66.0,64.0,66.0,6000,2021-04-26
2021-05-03,57.33333206176758,57.33333206176758,64.66666412353516,53.33333206176758,64.0,7500,2021-05-03
2021-05-10,58.33333206176758,58.33333206176758,58.33333206176758,56.666664123535156,57.33333206176758,12000,2021-05-10
2021-05-17,59.33333206176758,59.33333206176758,60.0,58.33333206176758,58.33333206176758,6000,2021-05-17
2021-05-24,61.33333206176758,61.33333206176758,62.633331298828125,50.666664123535156,59.33333206176758,13500,2021-05-24
2021-05-31,63.400001525878906,63.400001525878906,64.0,63.400001525878906,64.0,3000,2021-05-31
2021-06-07,60.666664123535156,60.666664123535156,63.400001525878906,60.666664123535156,63.400001525878906,7500,2021-06-07
2021-06-14,61.33333206176758,61.33333206176758,64.66666412353516,60.0,60.0,9000,2021-06-14
2021-06-21,62.666664123535156,62.666664123535156,64.66666412353516,60.666664123535156,61.33333206176758,9000,2021-06-21
2021-06-28,63.33333206176758,63.33333206176758,65.33333587646484,62.666664123535156,62.666664123535156,7500,2021-06-28
2021-07-05,64.0,64.0,64.66666412353516,62.666664123535156,63.33333206176758,6000,2021-07-05
2021-07-12,63.33333206176758,63.33333206176758,64.0,62.0,62.666664123535156,10500,2021-07-12
2021-07-19,63.33333206176758,63.33333206176758,64.0,63.33333206176758,63.33333206176758,7500,2021-07-19
2021-07-26,64.0,64.0,64.66666412353516,63.33333206176758,63.33333206176758,4500,2021-07-26
2021-08-02,68.0,68.0,68.0,62.666664123535156,62.666664123535156,16500,2021-08-02
2021-08-09,66.66666412353516,66.66666412353516,67.36666870117188,64.66666412353516,67.36666870117188,9000,2021-08-09
2021-08-16,66.66666412353516,66.66666412353516,66.66666412353516,66.66666412353516,66.66666412353516,0,2021-08-16
2021-08-23,67.33333587646484,67.33333587646484,67.33333587646484,66.66666412353516,66.66666412353516,3000,2021-08-23
2021-08-30,64.66666412353516,64.66666412353516,65.33333587646484,64.66666412353516,65.33333587646484,4500,2021-08-30
2021-09-06,67.26666259765625,67.26666259765625,67.26666259765625,64.66666412353516,64.66666412353516,3000,2021-09-06
2021-09-13,67.26666259765625,67.26666259765625,67.26666259765625,67.26666259765625,67.26666259765625,0,2021-09-13
2021-09-20,69.33333587646484,69.33333587646484,70.0,66.5999984741211,66.5999984741211,19500,2021-09-20
2021-09-27,68.33333587646484,68.33333587646484,68.33333587646484,68.0,68.03333282470703,54000,2021-09-27
2021-10-04,66.73332977294922,66.73332977294922,68.33333587646484,66.73332977294922,68.0,33000,2021-10-04
2021-10-11,68.23332977294922,68.23332977294922,68.66666412353516,66.66666412353516,66.73332977294922,31500,2021-10-11
2021-10-18,69.33333587646484,69.33333587646484,69.33333587646484,68.0,68.23332977294922,132000,2021-10-18
2021-10-25,68.66666412353516,68.66666412353516,69.93333435058594,68.66666412353516,69.33333587646484,55500,2021-10-25
2021-11-01,68.66666412353516,68.66666412353516,69.66666412353516,68.66666412353516,69.33333587646484,45000,2021-11-01
2021-11-08,69.83333587646484,69.83333587646484,69.83333587646484,69.5,69.5,30000,2021-11-08
2021-11-15,69.83333587646484,69.83333587646484,69.83333587646484,69.83333587646484,69.83333587646484,0,2021-11-15
2021-11-22,70.66666412353516,70.66666412353516,70.66666412353516,68.66666412353516,68.66666412353516,4500,2021-11-22
2021-11-29,68.0,68.0,70.0,68.0,70.0,4500,2021-11-29
2021-12-06,71.33333587646484,71.33333587646484,71.33333587646484,68.0,68.0,1500,2021-12-06
2021-12-13,74.0,74.0,74.0,71.33333587646484,71.33333587646484,7500,2021-12-13
2021-12-20,74.0,74.0,74.0,74.0,74.0,0,2021-12-20
2021-12-27,74.0,74.0,74.0,73.33333587646484,74.0,6000,2021-12-27
2022-01-03,73.33333587646484,73.33333587646484,74.66666412353516,73.33333587646484,74.0,10500,2022-01-03
2022-01-10,73.33333587646484,73.33333587646484,73.33333587646484,73.33333587646484,73.33333587646484,0,2022-01-10
2022-01-17,74.66666412353516,74.66666412353516,74.66666412353516,73.33333587646484,73.33333587646484,3000,2022-01-17
2022-01-24,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,0,2022-01-24
2022-01-31,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,0,2022-01-31
2022-02-07,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,0,2022-02-07
2022-02-14,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,0,2022-02-14
2022-02-21,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,1500,2022-02-21
2022-02-28,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,0,2022-02-28
2022-03-07,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,6000,2022-03-07
2022-03-14,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,7500,2022-03-14
2022-03-21,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,74.66666412353516,7500,2022-03-21
2022-03-28,76.0,76.0,76.0,73.33333587646484,73.33333587646484,7500,2022-03-28
2022-04-04,76.0,76.0,76.0,76.0,76.0,0,2022-04-04
2022-04-11,76.0,76.0,76.0,76.0,76.0,0,2022-04-11
2022-04-18,76.0,76.0,76.0,76.0,76.0,0,2022-04-18
2022-04-25,76.0,76.0,76.0,76.0,76.0,0,2022-04-25
2022-05-02,78.0,78.0,78.0,75.33333587646484,76.0,13500,2022-05-02
2022-05-09,78.0,78.0,78.0,78.0,78.0,1500,2022-05-09
2022-05-16,80.66666412353516,80.66666412353516,80.66666412353516,78.0,78.0,10500,2022-05-16
2022-05-23,82.0,82.0,82.66666412353516,80.0,80.66666412353516,13500,2022-05-23
2022-05-30,83.33333587646484,83.33333587646484,83.33333587646484,81.33333587646484,81.33333587646484,3000,2022-05-30
2022-06-06,83.33333587646484,83.33333587646484,83.33333587646484,83.33333587646484,83.33333587646484,1500,2022-06-06
2022-06-13,85.33333587646484,85.33333587646484,85.33333587646484,82.66666412353516,82.66666412353516,4500,2022-06-13
2022-06-20,88.0,88.0,88.0,84.66666412353516,85.33333587646484,33000,2022-06-20
2022-06-27,88.0,88.0,88.0,88.0,88.0,0,2022-06-27
2022-07-04,88.0,88.0,88.0,88.0,88.0,0,2022-07-04
2022-07-11,89.33333587646484,89.33333587646484,89.33333587646484,88.0,88.0,3000,2022-07-11
2022-07-18,89.33333587646484,89.33333587646484,89.33333587646484,89.33333587646484,89.33333587646484,0,2022-07-18
2022-07-25,89.33333587646484,89.33333587646484,89.33333587646484,89.33333587646484,89.33333587646484,0,2022-07-25
2022-08-01,90.0,90.0,90.0,89.33333587646484,89.33333587646484,3000,2022-08-01
2022-08-08,91.33333587646484,91.33333587646484,92.0,90.66666412353516,90.66666412353516,12000,2022-08-08
2022-08-15,93.33333587646484,93.33333587646484,93.33333587646484,91.33333587646484,91.33333587646484,4500,2022-08-15
2022-08-22,102.0,102.0,112.0,93.33333587646484,93.33333587646484,49500,2022-08-22
2022-08-29,100.0,100.0,105.33333587646484,100.0,102.66666412353516,12000,2022-08-29
2022-09-05,102.0,102.0,102.0,96.66666412353516,100.03333282470703,36000,2022-09-05
2022-09-12,100.66666412353516,100.66666412353516,102.0,98.0,102.0,27000,2022-09-12
2022-09-19,99.33333587646484,99.33333587646484,102.0,99.33333587646484,100.66666412353516,28500,2022-09-19
2022-09-26,108.66666412353516,108.66666412353516,108.66666412353516,99.33333587646484,99.33333587646484,21000,2022-09-26
2022-10-03,106.0,106.0,109.33333587646484,106.0,108.66666412353516,3000,2022-10-03
2022-10-10,124.0,124.0,125.0,106.0,106.0,12000,2022-10-10
2022-10-17,124.0,124.0,124.0,124.0,124.0,0,2022-10-17
2022-10-24,124.0,124.0,124.0,124.0,124.0,0,2022-10-24
2022-10-31,122.0,122.0,124.0,122.0,124.0,1500,2022-10-31
2022-11-07,120.0,120.0,122.0,120.0,122.0,6000,2022-11-07
2022-11-14,120.0,120.0,120.0,120.0,120.0,0,2022-11-14
2022-11-21,140.0,140.0,140.0,120.0,120.0,16500,2022-11-21
2022-11-28,130.0,130.0,140.0,130.0,140.0,1500,2022-11-28
2022-12-05,128.0,128.0,130.0,128.0,130.0,3000,2022-12-05
2022-12-12,128.0,128.0,128.0,128.0,128.0,0,2022-12-12
2022-12-19,128.0,128.0,128.0,128.0,128.0,0,2022-12-19
2022-12-26,128.0,128.0,128.0,128.0,128.0,0,2022-12-26
2023-01-02,131.0,131.0,131.0,128.0,128.0,4500,2023-01-02
2023-01-09,134.14999389648438,134.14999389648438,139.0,131.0,131.0,19500,2023-01-09
2023-01-16,132.0,132.0,150.0,132.0,141.5,12000,2023-01-16
2023-01-23,132.0,132.0,134.5,132.0,132.0,7500,2023-01-23
2023-01-30,132.0,132.0,132.0,132.0,132.0,0,2023-01-30
2023-02-06,132.0,132.0,132.0,132.0,132.0,0,2023-02-06
2023-02-13,132.0,132.0,132.0,132.0,132.0,0,2023-02-13
2023-02-20,132.0,132.0,132.0,132.0,132.0,0,2023-02-20
2023-02-27,130.0,130.0,130.0,130.0,130.0,1500,2023-02-27
2023-03-06,130.0,130.0,130.0,130.0,130.0,0,2023-03-06
2023-03-13,130.0,130.0,130.0,130.0,130.0,0,2023-03-13
2023-03-20,128.0,128.0,128.0,128.0,128.0,1500,2023-03-20
2023-03-27,128.89999389648438,128.89999389648438,128.89999389648438,126.0,128.0,4500,2023-03-27
2023-04-03,127.0,127.0,128.89999389648438,127.0,128.89999389648438,1500,2023-04-03
2023-04-10,126.0,126.0,126.0,126.0,126.0,1500,2023-04-10
2023-04-17,144.3000030517578,144.3000030517578,153.0,125.0,126.0,14878,2023-04-17
2023-04-24,166.1999969482422,166.1999969482422,183.9499969482422,137.25,172.6999969482422,220575,2023-04-24
2023-05-01,155.3000030517578,155.3000030517578,171.0,146.5500030517578,166.1999969482422,13376,2023-05-01
2023-05-08,173.1999969482422,173.1999969482422,197.8000030517578,137.0,162.0,80725,2023-05-08
2023-05-15,179.89999389648438,179.89999389648438,190.0,169.0500030517578,175.0,39982,2023-05-15
2023-05-22,173.1999969482422,173.1999969482422,181.89999389648438,162.0,175.0,18257,2023-05-22
2023-05-29,167.25,167.25,180.0,162.0,170.60000610351562,8652,2023-05-29
2023-06-05,173.25,173.25,178.1999969482422,163.9499969482422,168.0,6269,2023-06-05
2023-06-12,171.0500030517578,171.0500030517578,178.3000030517578,160.39999389648438,169.10000610351562,11866,2023-06-12
2023-06-19,173.60000610351562,173.60000610351562,180.8000030517578,162.5500030517578,162.5500030517578,8411,2023-06-19
2023-06-26,183.0,183.0,190.0,163.4499969482422,175.75,7025,2023-06-26
2023-07-03,180.14999389648438,180.14999389648438,184.89999389648438,170.0500030517578,175.0,9930,2023-07-03
2023-07-10,174.9499969482422,174.9499969482422,194.0,172.89999389648438,183.75,7985,2023-07-10
2023-07-17,177.9499969482422,177.9499969482422,189.60000610351562,170.0,176.10000610351562,6368,2023-07-17
2023-07-24,179.0,179.0,199.0,171.60000610351562,199.0,6199,2023-07-24
2023-07-31,179.9499969482422,179.9499969482422,189.0,170.0,176.89999389648438,3977,2023-07-31
2023-08-07,177.0,177.0,179.35000610351562,170.35000610351562,174.4499969482422,905,2023-08-07
2023-08-14,184.0,184.0,194.0,167.35000610351562,194.0,986,2023-08-14
2023-08-21,178.5,178.5,182.9499969482422,168.14999389648438,182.9499969482422,673,2023-08-21
2023-08-28,168.0,168.0,180.0,159.0,170.0,4677,2023-08-28
2023-09-04,167.0,167.0,174.0,159.60000610351562,168.0,2046,2023-09-04
2023-09-11,173.75,173.75,174.3000030517578,159.0,162.8000030517578,1083,2023-09-11
2023-09-18,163.0,163.0,173.0,156.14999389648438,165.10000610351562,7825,2023-09-18
2023-09-25,161.5,161.5,165.0,155.0,163.0,1170,2023-09-25
2023-10-02,169.5,169.5,169.5500030517578,161.5,161.5,193,2023-10-02
2023-10-09,170.5,170.5,174.0,156.85000610351562,168.0,7016,2023-10-09
2023-10-16,163.0,163.0,177.0,163.0,170.5,5825,2023-10-16
2023-10-23,170.0,170.0,170.0,155.0,163.0,14,2023-10-23
2023-10-30,173.0,173.0,173.25,165.5,170.0,383,2023-10-30
2023-11-06,163.8000030517578,163.8000030517578,173.0,163.8000030517578,173.0,5507,2023-11-06
2023-11-13,166.0,166.0,170.0,157.0,164.0,2725,2023-11-13
2023-11-20,169.0,169.0,171.0,160.5500030517578,166.0,1576,2023-11-20
2023-11-27,170.0,170.0,173.0,162.60000610351562,169.0,53,2023-11-27
2023-12-04,168.5,168.5,180.5,165.0,178.0,8693,2023-12-04
2023-12-11,179.0,179.0,185.0,167.1999969482422,176.89999389648438,14125,2023-12-11
2023-12-18,177.0,177.0,187.9499969482422,171.14999389648438,187.0,33987,2023-12-18
2023-12-25,213.5,213.5,213.5,177.0,177.0,59004,2023-12-25
2024-01-01,241.9499969482422,241.9499969482422,242.1999969482422,211.6999969482422,224.0,59902,2024-01-01
2024-01-08,237.89999389648438,237.89999389648438,265.0,236.6999969482422,253.0,23587,2024-01-08
2024-01-15,234.4499969482422,234.4499969482422,239.6999969482422,215.0,237.89999389648438,9853,2024-01-15
2024-01-22,247.0,247.0,258.0,234.4499969482422,234.4499969482422,4215,2024-01-22
2024-01-29,255.0,255.0,262.5,242.10000610351562,252.0,9202,2024-01-29
2024-02-05,245.0,245.0,262.5,240.1999969482422,255.0,4722,2024-02-05
2024-02-12,248.75,248.75,262.3999938964844,235.0,245.0,8155,2024-02-12
2024-02-19,236.6999969482422,236.6999969482422,249.6999969482422,236.3000030517578,248.75,11401,2024-02-19
2024-02-26,240.0,240.0,246.0,230.0,236.0,1272,2024-02-26
2024-03-04,237.1999969482422,237.1999969482422,250.8000030517578,227.0,239.89999389648438,5106,2024-03-04
2024-03-11,230.0,230.0,240.0,219.14999389648438,240.0,3294,2024-03-11
2024-03-18,230.0,230.0,240.10000610351562,218.0,231.0,8719,2024-03-18
2024-03-25,223.0,223.0,238.5,218.0,230.0,12451,2024-03-25
2024-04-01,220.0,220.0,224.0,208.75,223.0,6388,2024-04-01
2024-04-08,219.0,219.0,231.0,213.0,224.5,3114,2024-04-08
2024-04-15,222.0,222.0,222.0,210.0,219.0,4170,2024-04-15
2024-04-22,216.25,216.25,226.4499969482422,204.9499969482422,226.4499969482422,9676,2024-04-22
2024-04-29,222.0500030517578,222.0500030517578,231.8000030517578,212.60000610351562,212.75,2193,2024-04-29
2024-05-06,207.60000610351562,207.60000610351562,225.0,205.4499969482422,222.0500030517578,3781,2024-05-06
2024-05-13,210.75,210.75,217.9499969482422,206.39999389648438,211.0,5576,2024-05-13
2024-05-20,213.5500030517578,213.5500030517578,218.9499969482422,205.39999389648438,210.75,6065,2024-05-20
2024-05-27,225.14999389648438,225.14999389648438,227.60000610351562,210.5,222.60000610351562,5152,2024-05-27
2024-06-03,218.9499969482422,218.9499969482422,246.5,215.0,227.64999389648438,13318,2024-06-03
2024-06-10,217.74000549316406,217.74000549316406,231.97999572753906,200.39999389648438,218.41000366210938,85726,2024-06-10
2024-06-17,234.72000122070312,234.72000122070312,243.25999450683594,214.10000610351562,217.74000549316406,103983,2024-06-17
2024-06-24,235.3800048828125,235.3800048828125,247.8000030517578,216.10000610351562,241.00999450683594,52548,2024-06-24
2024-07-01,223.6199951171875,223.6199951171875,241.85000610351562,215.5,241.85000610351562,83533,2024-07-01
2024-07-08,212.11000061035156,212.11000061035156,234.13999938964844,198.8000030517578,220.88999938964844,24501,2024-07-08
2024-07-15,223.72000122070312,223.72000122070312,238.97999572753906,212.11000061035156,212.11000061035156,34577,2024-07-15
2024-07-22,217.99000549316406,217.99000549316406,238.3000030517578,216.07000732421875,217.50999450683594,12843,2024-07-22
2024-07-29,225.89999389648438,225.89999389648438,243.1199951171875,218.50999450683594,237.5,36071,2024-07-29
2024-08-05,222.44000244140625,222.44000244140625,266.79998779296875,205.5,210.10000610351562,174972,2024-08-05
2024-08-12,213.32000732421875,213.32000732421875,224.9499969482422,206.0500030517578,214.77999877929688,10318,2024-08-12
2024-08-19,222.2899932861328,222.2899932861328,225.0,202.5500030517578,213.42999267578125,59769,2024-08-19
2024-08-26,270.69000244140625,270.69000244140625,270.69000244140625,210.39999389648438,225.3800048828125,318538,2024-08-26
2024-09-02,281.8500061035156,281.8500061035156,357.25,281.8500061035156,304.0,657991,2024-09-02
2024-09-09,277.6499938964844,277.6499938964844,291.0,254.39999389648438,267.75,37227,2024-09-09
2024-09-16,266.0,266.0,295.5,260.0,277.6499938964844,31407,2024-09-16
2024-09-23,337.6499938964844,337.6499938964844,339.3999938964844,256.0,256.0,28816,2024-09-23
2024-09-30,318.0,318.0,353.0,310.0,353.0,9250,2024-09-30
2024-10-07,315.79998779296875,315.79998779296875,345.04998779296875,294.04998779296875,316.0,35301,2024-10-07
2024-10-14,302.6000061035156,302.6000061035156,331.54998779296875,297.1000061035156,316.1000061035156,120195,2024-10-14
2024-10-21,265.1000061035156,265.1000061035156,312.0,261.70001220703125,312.0,379726,2024-10-21
2024-10-28,297.75,297.75,306.75,265.45001220703125,276.0,151644,2024-10-28
2024-11-04,326.5,326.5,359.95001220703125,305.0,305.0,107229,2024-11-04
2024-11-11,287.54998779296875,287.54998779296875,340.1499938964844,285.0,325.5,98826,2024-11-11
2024-11-18,310.5,310.5,314.45001220703125,274.0,300.0,238359,2024-11-18
2024-11-25,326.29998779296875,326.29998779296875,341.95001220703125,298.1000061035156,298.1000061035156,33639,2024-11-25
2024-12-02,332.3500061035156,332.3500061035156,332.3500061035156,316.0,321.5,87473,2024-12-02
2024-12-09,335.20001220703125,335.20001220703125,339.0,326.5,332.0,153071,2024-12-09
2024-12-16,317.0,317.0,340.0,317.0,336.0,20231,2024-12-16
2024-12-23,332.5,332.5,336.29998779296875,317.0,317.0,17020,2024-12-23
2024-12-30,362.8500061035156,362.8500061035156,362.8500061035156,339.0,339.0,11390,2024-12-30
2025-01-06,394.6499938964844,394.6499938964844,394.6499938964844,370.0,370.0,14479,2025-01-06
2025-01-13,432.75,432.75,432.75,391.8999938964844,399.8999938964844,32406,2025-01-13
2025-01-20,458.6499938964844,458.6499938964844,468.3500061035156,441.3999938964844,441.3999938964844,13108,2025-01-20
2025-01-27,424.0,424.0,449.5,414.70001220703125,449.5,10179,2025-01-27
2025-02-03,432.0,432.0,432.1499938964844,407.29998779296875,415.6000061035156,53378,2025-02-03
2025-02-10,391.54998779296875,391.54998779296875,423.3999938964844,391.54998779296875,423.3999938964844,10556,2025-02-10
2025-02-17,433.3999938964844,433.3999938964844,433.5,373.0,391.54998779296875,7439,2025-02-17
2025-02-24,391.95001220703125,391.95001220703125,450.0,390.0,450.0,8311,2025-02-24
2025-03-03,419.5,419.5,436.79998779296875,373.0,373.3999938964844,15020,2025-03-03
2025-03-10,410.29998779296875,410.29998779296875,441.0,395.04998779296875,426.0,6492,2025-03-10
2025-03-17,411.1000061035156,411.1000061035156,428.70001220703125,397.04998779296875,408.1000061035156,2215,2025-03-17
2025-03-24,396.8500061035156,396.8500061035156,433.45001220703125,385.0,398.70001220703125,28285,2025-03-24
2025-03-31,425.0,425.0,458.3999938964844,396.8500061035156,396.8500061035156,5995,2025-03-31
2025-04-07,430.8999938964844,430.8999938964844,448.0,388.5,415.0,2366,2025-04-07
2025-04-14,510.5,510.5,518.2999877929688,421.29998779296875,433.5,28394,2025-04-14
2025-04-21,591.0499877929688,591.0499877929688,611.8499755859375,514.4000244140625,514.4000244140625,79572,2025-04-21
2025-04-28,527.2000122070312,527.2000122070312,620.5999755859375,521.5999755859375,592.0,40522,2025-04-28
2025-05-05,537.5499877929688,537.5499877929688,549.4000244140625,500.0,545.4000244140625,16566,2025-05-05
2025-05-12,599.2999877929688,599.2999877929688,603.3499755859375,550.75,551.0,12554,2025-05-12
2025-05-19,648.9000244140625,648.9000244140625,650.0,600.0999755859375,628.4000244140625,36245,2025-05-19
2025-05-26,709.6500244140625,709.6500244140625,737.0,648.0,651.0,11471,2025-05-26
2025-06-02,778.3499755859375,778.3499755859375,792.0,709.5,711.0,16107,2025-06-02
2025-06-09,773.2999877929688,773.2999877929688,855.7000122070312,765.2000122070312,782.25,19385,2025-06-09
2025-06-16,737.25,737.25,810.4000244140625,730.0,810.4000244140625,8265,2025-06-16
2025-06-23,720.0,720.0,759.5,701.0,730.0,14760,2025-06-23
2025-06-30,707.3499755859375,707.3499755859375,735.0,672.0499877929688,706.0,26643,2025-06-30
2025-07-07,701.5999755859375,701.5999755859375,725.0,680.0,714.0,4252,2025-07-07
2025-07-14,696.0,696.0,706.5,686.2000122070312,698.0999755859375,938,2025-07-14
