Date,Adj Close_DELPHIFX.NS,Close_DELPHIFX.NS,High_DELPHIFX.NS,Low_DELPHIFX.NS,Open_DELPHIFX.NS,Volume_DELPHIFX.NS,Date
2021-11-29,568.5,568.5,611.2000122070312,543.9500122070312,596.7999877929688,16063,2021-11-29
2021-12-06,621.4000244140625,621.4000244140625,669.0,534.5,579.5499877929688,36434,2021-12-06
2021-12-13,578.8499755859375,578.8499755859375,648.9000244140625,572.5999755859375,630.0499877929688,17626,2021-12-13
2021-12-20,555.25,555.25,578.0,549.0,570.0,18914,2021-12-20
2021-12-27,571.8499755859375,571.8499755859375,585.0,553.7000122070312,576.9000244140625,9526,2021-12-27
2022-01-03,574.6500244140625,574.6500244140625,589.1500244140625,563.5,580.2999877929688,7545,2022-01-03
2022-01-10,574.5499877929688,574.5499877929688,588.9500122070312,550.0,587.2999877929688,13640,2022-01-10
2022-01-17,553.4000244140625,553.4000244140625,581.3499755859375,536.9500122070312,579.0,14940,2022-01-17
2022-01-24,522.0999755859375,522.0999755859375,567.0,520.2999877929688,556.2999877929688,7424,2022-01-24
2022-01-31,533.8499755859375,533.8499755859375,549.0,513.9500122070312,530.0,6519,2022-01-31
2022-02-07,516.0,516.0,574.0,511.3500061035156,541.75,7123,2022-02-07
2022-02-14,475.0,475.0,510.0,461.0,510.0,9994,2022-02-14
2022-02-21,488.75,488.75,510.0,420.0,466.6000061035156,27405,2022-02-21
2022-02-28,460.25,460.25,498.54998779296875,458.70001220703125,473.0,9886,2022-02-28
2022-03-07,579.7000122070312,579.7000122070312,642.2999877929688,439.6000061035156,474.0,62747,2022-03-07
2022-03-14,541.9000244140625,541.9000244140625,618.0,538.0,575.9500122070312,44609,2022-03-14
2022-03-21,509.20001220703125,509.20001220703125,549.0,503.95001220703125,546.4500122070312,17072,2022-03-21
2022-03-28,562.2999877929688,562.2999877929688,562.2999877929688,460.6499938964844,509.20001220703125,35112,2022-03-28
2022-04-04,613.0499877929688,613.0499877929688,650.0,552.5499877929688,600.0,154318,2022-04-04
2022-04-11,585.2999877929688,585.2999877929688,630.0,575.75,624.0,17193,2022-04-11
2022-04-18,572.2000122070312,572.2000122070312,596.9500122070312,550.5,596.9500122070312,12034,2022-04-18
2022-04-25,555.7000122070312,555.7000122070312,579.6500244140625,530.0,565.0,12701,2022-04-25
2022-05-02,525.25,525.25,608.0,512.9500122070312,608.0,5011,2022-05-02
2022-05-09,453.0,453.0,546.7999877929688,445.79998779296875,517.0499877929688,12766,2022-05-09
2022-05-16,490.95001220703125,490.95001220703125,534.0,448.0,453.0,11592,2022-05-16
2022-05-23,438.25,438.25,503.6499938964844,407.3500061035156,490.0,11586,2022-05-23
2022-05-30,455.95001220703125,455.95001220703125,478.95001220703125,436.3999938964844,439.0,3015,2022-05-30
2022-06-06,441.45001220703125,441.45001220703125,458.45001220703125,439.6000061035156,454.0,2420,2022-06-06
2022-06-13,400.1499938964844,400.1499938964844,450.0,385.6499938964844,429.3999938964844,8570,2022-06-13
2022-06-20,396.5,396.5,420.0,381.3999938964844,386.0,5326,2022-06-20
2022-06-27,399.25,399.25,417.79998779296875,380.1000061035156,402.0,3427,2022-06-27
2022-07-04,400.54998779296875,400.54998779296875,420.0,377.6000061035156,411.79998779296875,4138,2022-07-04
2022-07-11,405.45001220703125,405.45001220703125,418.0,390.6499938964844,418.0,1996,2022-07-11
2022-07-18,404.20001220703125,404.20001220703125,424.70001220703125,395.0,395.6000061035156,3990,2022-07-18
2022-07-25,400.45001220703125,400.45001220703125,420.0,391.70001220703125,418.8500061035156,3755,2022-07-25
2022-08-01,430.1000061035156,430.1000061035156,442.0,393.79998779296875,400.45001220703125,5793,2022-08-01
2022-08-08,433.95001220703125,433.95001220703125,460.0,413.04998779296875,439.79998779296875,4667,2022-08-08
2022-08-15,440.70001220703125,440.70001220703125,481.6499938964844,430.0,433.95001220703125,2787,2022-08-15
2022-08-22,420.29998779296875,420.29998779296875,452.0,411.6499938964844,445.0,6738,2022-08-22
2022-08-29,410.3500061035156,410.3500061035156,434.5,401.0,405.6000061035156,9583,2022-08-29
2022-09-05,417.5,417.5,438.0,406.0,406.0,7972,2022-09-05
2022-09-12,416.8999938964844,416.8999938964844,433.3999938964844,403.3500061035156,415.6000061035156,6092,2022-09-12
2022-09-19,407.0,407.0,426.95001220703125,399.6499938964844,417.20001220703125,3417,2022-09-19
2022-09-26,400.95001220703125,400.95001220703125,419.0,392.6000061035156,410.0,3410,2022-09-26
2022-10-03,406.04998779296875,406.04998779296875,421.95001220703125,392.70001220703125,393.1000061035156,3552,2022-10-03
2022-10-10,399.5,399.5,419.95001220703125,395.20001220703125,419.95001220703125,5058,2022-10-10
2022-10-17,415.45001220703125,415.45001220703125,456.70001220703125,391.0,400.0,48819,2022-10-17
2022-10-24,435.04998779296875,435.04998779296875,454.95001220703125,402.0,439.3999938964844,20202,2022-10-24
2022-10-31,446.6000061035156,446.6000061035156,458.8999938964844,430.0,454.0,18034,2022-10-31
2022-11-07,431.25,431.25,474.0,426.1499938964844,460.0,20996,2022-11-07
2022-11-14,423.45001220703125,423.45001220703125,439.95001220703125,405.0,431.45001220703125,14406,2022-11-14
2022-11-21,405.8999938964844,405.8999938964844,429.3999938964844,397.8999938964844,429.3500061035156,10273,2022-11-21
2022-11-28,410.70001220703125,410.70001220703125,419.0,394.54998779296875,405.8999938964844,10499,2022-11-28
2022-12-05,408.0,408.0,428.8999938964844,403.6499938964844,416.0,6433,2022-12-05
2022-12-12,398.6499938964844,398.6499938964844,420.1000061035156,395.5,406.0,4963,2022-12-12
2022-12-19,369.5,369.5,424.0,366.6499938964844,405.0,19878,2022-12-19
2022-12-26,387.6499938964844,387.6499938964844,413.75,346.0,346.0,16166,2022-12-26
2023-01-02,387.54998779296875,387.54998779296875,419.3999938964844,376.29998779296875,394.20001220703125,5742,2023-01-02
2023-01-09,381.3500061035156,381.3500061035156,404.6499938964844,375.0,391.0,5541,2023-01-09
2023-01-16,371.29998779296875,371.29998779296875,394.0,369.25,382.0,5463,2023-01-16
2023-01-23,359.95001220703125,359.95001220703125,384.8999938964844,352.45001220703125,372.8999938964844,4445,2023-01-23
2023-01-30,347.3999938964844,347.3999938964844,389.8500061035156,344.0,360.1499938964844,6763,2023-01-30
2023-02-06,329.54998779296875,329.54998779296875,359.5,312.6000061035156,350.0,9075,2023-02-06
2023-02-13,322.0,322.0,358.70001220703125,320.29998779296875,334.0,13754,2023-02-13
2023-02-20,310.25,310.25,335.95001220703125,300.0,326.8999938964844,10754,2023-02-20
2023-02-27,296.04998779296875,296.04998779296875,319.20001220703125,293.0,319.20001220703125,20228,2023-02-27
2023-03-06,302.1000061035156,302.1000061035156,316.0,296.6499938964844,301.1000061035156,9126,2023-03-06
2023-03-13,284.54998779296875,284.54998779296875,299.8999938964844,279.04998779296875,298.95001220703125,12379,2023-03-13
2023-03-20,296.54998779296875,296.54998779296875,296.54998779296875,264.1000061035156,292.3999938964844,15664,2023-03-20
2023-03-27,323.8500061035156,323.8500061035156,368.8999938964844,311.0,311.0,42360,2023-03-27
2023-04-03,327.70001220703125,327.70001220703125,349.3500061035156,307.70001220703125,308.0,7202,2023-04-03
2023-04-10,321.1000061035156,321.1000061035156,344.04998779296875,314.0,335.0,6729,2023-04-10
2023-04-17,343.45001220703125,343.45001220703125,352.3999938964844,311.0,316.0,16759,2023-04-17
2023-04-24,326.04998779296875,326.04998779296875,346.0,314.3999938964844,343.0,10394,2023-04-24
2023-05-01,323.6000061035156,323.6000061035156,342.3500061035156,316.75,326.04998779296875,12544,2023-05-01
2023-05-08,340.1000061035156,340.1000061035156,370.6499938964844,312.0,319.0,23603,2023-05-08
2023-05-15,325.25,325.25,343.79998779296875,315.1499938964844,333.04998779296875,10755,2023-05-15
2023-05-22,310.6000061035156,310.6000061035156,332.45001220703125,309.0,327.95001220703125,9183,2023-05-22
2023-05-29,317.75,317.75,333.04998779296875,298.70001220703125,321.45001220703125,16561,2023-05-29
2023-06-05,332.29998779296875,332.29998779296875,349.8999938964844,301.8999938964844,318.6499938964844,14422,2023-06-05
2023-06-12,402.3999938964844,402.3999938964844,416.3999938964844,325.0,336.3999938964844,105231,2023-06-12
2023-06-19,380.0,380.0,414.0,375.0,405.0,27008,2023-06-19
2023-06-26,378.3500061035156,378.3500061035156,395.5,376.8500061035156,376.8500061035156,11652,2023-06-26
2023-07-03,368.8500061035156,368.8500061035156,390.1499938964844,363.0,388.8500061035156,18430,2023-07-03
2023-07-10,371.04998779296875,371.04998779296875,389.0,355.0,370.1000061035156,10969,2023-07-10
2023-07-17,390.0,390.0,404.8999938964844,361.20001220703125,361.20001220703125,19260,2023-07-17
2023-07-24,376.75,376.75,403.45001220703125,365.6000061035156,389.8999938964844,9869,2023-07-24
2023-07-31,391.04998779296875,391.04998779296875,412.0,379.95001220703125,381.0,15096,2023-07-31
2023-08-07,397.29998779296875,397.29998779296875,473.1499938964844,392.0,399.0,101012,2023-08-07
2023-08-14,380.45001220703125,380.45001220703125,400.0,375.1000061035156,400.0,18254,2023-08-14
2023-08-21,375.20001220703125,375.20001220703125,398.8999938964844,372.5,380.45001220703125,11989,2023-08-21
2023-08-28,382.25,382.25,386.8999938964844,376.0,386.3999938964844,4912,2023-08-28
2023-09-04,389.54998779296875,389.54998779296875,408.8999938964844,371.0,371.0,14428,2023-09-04
2023-09-11,376.1499938964844,376.1499938964844,399.0,370.1000061035156,399.0,7815,2023-09-11
2023-09-18,428.5,428.5,447.0,365.1000061035156,379.1000061035156,78108,2023-09-18
2023-09-25,383.8999938964844,383.8999938964844,428.5,372.25,428.5,14654,2023-09-25
2023-10-02,375.1499938964844,375.1499938964844,392.0,371.04998779296875,383.8999938964844,6311,2023-10-02
2023-10-09,374.5,374.5,387.45001220703125,358.3500061035156,361.0,12816,2023-10-09
2023-10-16,368.45001220703125,368.45001220703125,380.1000061035156,364.04998779296875,374.0,7500,2023-10-16
2023-10-23,338.45001220703125,338.45001220703125,367.0,317.3999938964844,363.6499938964844,14473,2023-10-23
2023-10-30,331.75,331.75,348.8500061035156,325.0,342.45001220703125,3815,2023-10-30
2023-11-06,354.95001220703125,354.95001220703125,362.45001220703125,320.0,342.8500061035156,6307,2023-11-06
2023-11-13,340.1499938964844,340.1499938964844,375.0,338.0,366.8999938964844,6053,2023-11-13
2023-11-20,397.70001220703125,397.70001220703125,405.0,325.0,335.04998779296875,21627,2023-11-20
2023-11-27,377.79998779296875,377.79998779296875,404.8999938964844,372.1499938964844,397.70001220703125,12476,2023-11-27
2023-12-04,363.54998779296875,363.54998779296875,385.0,348.0,384.0,9039,2023-12-04
2023-12-11,390.54998779296875,390.54998779296875,413.95001220703125,349.95001220703125,365.0,33338,2023-12-11
2023-12-18,293.3500061035156,293.3500061035156,423.0,291.1000061035156,380.0,974980,2023-12-18
2023-12-25,275.79998779296875,275.79998779296875,303.20001220703125,270.1000061035156,293.3500061035156,355136,2023-12-25
2024-01-01,317.54998779296875,317.54998779296875,320.8500061035156,276.25,278.79998779296875,626810,2024-01-01
2024-01-08,313.54998779296875,313.54998779296875,324.70001220703125,301.54998779296875,324.70001220703125,613456,2024-01-08
2024-01-15,301.20001220703125,301.20001220703125,314.8999938964844,286.29998779296875,313.54998779296875,123439,2024-01-15
2024-01-22,292.29998779296875,292.29998779296875,301.20001220703125,281.6499938964844,301.20001220703125,61992,2024-01-22
2024-01-29,281.29998779296875,281.29998779296875,299.8999938964844,280.20001220703125,299.8999938964844,116987,2024-01-29
2024-02-05,276.1499938964844,276.1499938964844,289.79998779296875,267.04998779296875,289.79998779296875,89015,2024-02-05
2024-02-12,254.4499969482422,254.4499969482422,284.0,252.3000030517578,283.79998779296875,160588,2024-02-12
2024-02-19,279.45001220703125,279.45001220703125,288.3999938964844,243.0,260.0,396182,2024-02-19
2024-02-26,250.35000610351562,250.35000610351562,285.79998779296875,246.0,285.79998779296875,103937,2024-02-26
2024-03-04,259.75,259.75,265.0,238.10000610351562,258.6000061035156,130249,2024-03-04
2024-03-11,235.64999389648438,235.64999389648438,274.95001220703125,223.0,260.3999938964844,231465,2024-03-11
2024-03-18,233.6999969482422,233.6999969482422,243.8000030517578,223.0,242.60000610351562,197262,2024-03-18
2024-03-25,218.75,218.75,239.0,216.14999389648438,233.6999969482422,170712,2024-03-25
2024-04-01,249.0,249.0,261.79998779296875,223.4499969482422,227.89999389648438,194704,2024-04-01
2024-04-08,234.1999969482422,234.1999969482422,254.39999389648438,232.0,250.3000030517578,64698,2024-04-08
2024-04-15,228.89999389648438,228.89999389648438,242.1999969482422,223.8000030517578,234.0,36460,2024-04-15
2024-04-22,234.10000610351562,234.10000610351562,242.25,224.60000610351562,229.60000610351562,116241,2024-04-22
2024-04-29,229.9499969482422,229.9499969482422,241.0,227.39999389648438,239.0,47737,2024-04-29
2024-05-06,211.0500030517578,211.0500030517578,232.25,209.89999389648438,232.25,78157,2024-05-06
2024-05-13,213.0500030517578,213.0500030517578,220.0,207.8000030517578,211.0500030517578,41730,2024-05-13
2024-05-20,209.9499969482422,209.9499969482422,218.9499969482422,209.0,209.5500030517578,46283,2024-05-20
2024-05-27,191.89999389648438,191.89999389648438,213.6999969482422,190.0500030517578,213.64999389648438,80275,2024-05-27
2024-06-03,181.89999389648438,181.89999389648438,200.0,173.1999969482422,193.0,153059,2024-06-03
2024-06-10,199.85000610351562,199.85000610351562,199.85000610351562,179.0,181.89999389648438,66596,2024-06-10
2024-06-17,212.16000366210938,212.16000366210938,227.92999267578125,199.85000610351562,199.85000610351562,81836,2024-06-17
2024-06-24,216.19000244140625,216.19000244140625,220.6199951171875,207.91000366210938,207.91000366210938,31998,2024-06-24
2024-07-01,231.6300048828125,231.6300048828125,231.6300048828125,211.86000061035156,214.0,41225,2024-07-01
2024-07-08,209.9199981689453,209.9199981689453,236.0,209.91000366210938,226.99000549316406,5057,2024-07-08
2024-07-15,203.44000244140625,203.44000244140625,209.9199981689453,199.4499969482422,209.9199981689453,1834,2024-07-15
2024-07-22,215.5,215.5,217.5399932861328,202.0,202.1199951171875,20500,2024-07-22
2024-07-29,225.5500030517578,225.5500030517578,245.0,220.0,226.27000427246094,88344,2024-07-29
2024-08-05,217.42999267578125,217.42999267578125,229.8000030517578,203.10000610351562,224.99000549316406,25671,2024-08-05
2024-08-12,205.92999267578125,205.92999267578125,219.75,202.02000427246094,217.42999267578125,13560,2024-08-12
2024-08-19,225.6300048828125,225.6300048828125,229.99000549316406,204.08999633789062,209.9499969482422,40232,2024-08-19
2024-08-26,251.61000061035156,251.61000061035156,253.5,220.1999969482422,225.6300048828125,118405,2024-08-26
2024-09-02,248.5500030517578,248.5500030517578,252.0,240.0,246.64999389648438,15407,2024-09-02
2024-09-09,256.95001220703125,256.95001220703125,268.95001220703125,253.5,253.5,53641,2024-09-09
2024-09-16,251.0,251.0,261.0,250.39999389648438,260.04998779296875,45783,2024-09-16
2024-09-23,245.0,245.0,256.0,243.9499969482422,249.0,16246,2024-09-23
2024-09-30,252.5,252.5,259.9800109863281,242.4499969482422,249.89999389648438,27966,2024-09-30
2024-10-07,254.61000061035156,254.61000061035156,267.0,243.0,252.5,48445,2024-10-07
2024-10-14,288.3399963378906,288.3399963378906,291.70001220703125,252.0,256.0,124576,2024-10-14
2024-10-21,290.4100036621094,290.4100036621094,375.8900146484375,277.0,298.0,923226,2024-10-21
2024-10-28,291.70001220703125,291.70001220703125,299.0,255.1999969482422,290.4100036621094,44057,2024-10-28
2024-11-04,293.6000061035156,293.6000061035156,296.1000061035156,275.0,296.1000061035156,28732,2024-11-04
2024-11-11,284.0,284.0,309.0,280.1000061035156,296.1000061035156,38031,2024-11-11
2024-11-18,221.4499969482422,221.4499969482422,260.0,207.14999389648438,239.0,206115,2024-11-18
2024-11-25,219.5500030517578,219.5500030517578,228.0,212.5500030517578,225.4499969482422,26152,2024-11-25
2024-12-02,220.5,220.5,229.0,215.0,223.5,21749,2024-12-02
2024-12-09,218.3000030517578,218.3000030517578,223.35000610351562,216.0,220.0,11690,2024-12-09
2024-12-16,208.38999938964844,208.38999938964844,221.0,203.0,215.0,22938,2024-12-16
2024-12-23,211.66000366210938,211.66000366210938,215.0,200.5,214.9499969482422,6142,2024-12-23
2024-12-30,208.02999877929688,208.02999877929688,217.88999938964844,205.0500030517578,205.0500030517578,14626,2024-12-30
2025-01-06,181.60000610351562,181.60000610351562,214.6999969482422,181.60000610351562,209.0,31044,2025-01-06
2025-01-13,200.0,200.0,202.0,172.8000030517578,186.9499969482422,19386,2025-01-13
2025-01-20,202.0,202.0,214.0,198.0,198.0,16475,2025-01-20
2025-01-27,198.1999969482422,198.1999969482422,202.0,194.0399932861328,198.0,1734,2025-01-27
2025-02-03,190.89999389648438,190.89999389648438,198.0,190.0500030517578,198.0,4481,2025-02-03
2025-02-10,172.52999877929688,172.52999877929688,190.89999389648438,172.52999877929688,187.0800018310547,12831,2025-02-10
2025-02-17,166.83999633789062,166.83999633789062,173.0,166.83999633789062,173.0,4026,2025-02-17
2025-02-24,153.8699951171875,153.8699951171875,165.0,153.8699951171875,163.5,4538,2025-02-24
2025-03-03,138.5800018310547,138.5800018310547,160.0,129.5500030517578,150.0,86166,2025-03-03
2025-03-10,129.88999938964844,129.88999938964844,142.88999938964844,125.0,132.0500030517578,100125,2025-03-10
2025-03-17,126.91999816894531,126.91999816894531,135.85000610351562,120.01000213623047,135.85000610351562,116580,2025-03-17
2025-03-24,109.16000366210938,109.16000366210938,131.7899932861328,109.16000366210938,131.77999877929688,72107,2025-03-24
2025-03-31,122.9000015258789,122.9000015258789,126.9000015258789,109.16000366210938,109.16000366210938,8781,2025-03-31
2025-04-07,123.55000305175781,123.55000305175781,125.0,115.62999725341797,117.25,6083,2025-04-07
2025-04-14,133.9499969482422,133.9499969482422,134.89999389648438,124.5,125.19999694824219,4343,2025-04-14
2025-04-21,144.97999572753906,144.97999572753906,153.88999938964844,135.0,136.13999938964844,19682,2025-04-21
2025-04-28,134.4499969482422,134.4499969482422,142.0800018310547,134.4499969482422,142.0800018310547,478,2025-04-28
2025-05-05,130.33999633789062,130.33999633789062,135.49000549316406,129.0,134.4499969482422,3538,2025-05-05
2025-05-12,131.25,131.25,133.60000610351562,130.5,132.94000244140625,3282,2025-05-12
2025-05-19,121.48999786376953,121.48999786376953,131.25,121.48999786376953,130.99000549316406,5149,2025-05-19
2025-05-26,125.5,125.5,126.98999786376953,119.05999755859375,119.05999755859375,12914,2025-05-26
2025-06-02,124.0,124.0,129.8000030517578,120.0,123.5,13819,2025-06-02
2025-06-09,135.02999877929688,135.02999877929688,137.89999389648438,122.81999969482422,124.0,37534,2025-06-09
2025-06-16,149.72000122070312,149.72000122070312,179.64999389648438,142.0,147.00999450683594,694936,2025-06-16
2025-06-23,150.6300048828125,150.6300048828125,156.1999969482422,140.3300018310547,145.10000610351562,46979,2025-06-23
2025-06-30,220.6999969482422,220.6999969482422,240.0,149.10000610351562,149.10000610351562,1539670,2025-06-30
2025-07-07,234.80999755859375,234.80999755859375,240.39999389648438,205.1999969482422,215.58999633789062,181583,2025-07-07
2025-07-14,239.9199981689453,239.9199981689453,245.0,233.0,240.39999389648438,26440,2025-07-14
