Date,Adj Close_RHFL.NS,Close_RHFL.NS,High_RHFL.NS,Low_RHFL.NS,Open_RHFL.NS,Volume_RHFL.NS,Date
2021-07-19,4.75,4.75,5.099999904632568,4.349999904632568,4.349999904632568,6135246,2021-07-19
2021-07-26,4.400000095367432,4.400000095367432,4.900000095367432,4.050000190734863,4.550000190734863,5258847,2021-07-26
2021-08-02,4.199999809265137,4.199999809265137,4.599999904632568,3.799999952316284,4.599999904632568,3941751,2021-08-02
2021-08-09,3.75,3.75,4.349999904632568,3.6500000953674316,4.349999904632568,3723284,2021-08-09
2021-08-16,3.200000047683716,3.200000047683716,3.8499999046325684,3.200000047683716,3.8499999046325684,2860226,2021-08-16
2021-08-23,3.6500000953674316,3.6500000953674316,3.6500000953674316,2.9000000953674316,3.200000047683716,3031996,2021-08-23
2021-08-30,3.950000047683716,3.950000047683716,4.099999904632568,3.6500000953674316,3.799999952316284,2800419,2021-08-30
2021-09-06,4.199999809265137,4.199999809265137,4.199999809265137,3.799999952316284,4.0,3219715,2021-09-06
2021-09-13,4.900000095367432,4.900000095367432,5.25,4.25,4.300000190734863,7538054,2021-09-13
2021-09-20,4.25,4.25,4.900000095367432,4.199999809265137,4.900000095367432,4985148,2021-09-20
2021-09-27,4.199999809265137,4.199999809265137,4.5,3.950000047683716,4.25,3338138,2021-09-27
2021-10-04,4.400000095367432,4.400000095367432,4.550000190734863,4.099999904632568,4.300000190734863,5188478,2021-10-04
2021-10-11,4.150000095367432,4.150000095367432,4.400000095367432,4.099999904632568,4.400000095367432,5617449,2021-10-11
2021-10-18,3.9000000953674316,3.9000000953674316,4.349999904632568,3.8499999046325684,4.25,5646504,2021-10-18
2021-10-25,3.8499999046325684,3.8499999046325684,4.199999809265137,3.75,3.9000000953674316,4133256,2021-10-25
2021-11-01,3.950000047683716,3.950000047683716,4.050000190734863,3.799999952316284,3.8499999046325684,2515735,2021-11-01
2021-11-08,3.799999952316284,3.799999952316284,4.0,3.75,3.950000047683716,3325960,2021-11-08
2021-11-15,3.700000047683716,3.700000047683716,3.8499999046325684,3.549999952316284,3.8499999046325684,3521684,2021-11-15
2021-11-22,4.0,4.0,4.0,3.450000047683716,3.700000047683716,3491820,2021-11-22
2021-11-29,3.6500000953674316,3.6500000953674316,4.199999809265137,3.450000047683716,4.199999809265137,10878560,2021-11-29
2021-12-06,4.300000190734863,4.300000190734863,4.300000190734863,3.5,3.6500000953674316,11740401,2021-12-06
2021-12-13,4.349999904632568,4.349999904632568,4.949999809265137,4.050000190734863,4.699999809265137,22305952,2021-12-13
2021-12-20,4.300000190734863,4.300000190734863,4.599999904632568,4.0,4.349999904632568,5798621,2021-12-20
2021-12-27,5.300000190734863,5.300000190734863,5.300000190734863,4.150000095367432,4.349999904632568,13457090,2021-12-27
2022-01-03,5.900000095367432,5.900000095367432,5.900000095367432,5.25,5.550000190734863,23140604,2022-01-03
2022-01-10,6.099999904632568,6.099999904632568,6.75,5.599999904632568,6.150000095367432,16371910,2022-01-10
2022-01-17,5.699999809265137,5.699999809265137,6.650000095367432,5.5,6.25,8348082,2022-01-17
2022-01-24,5.349999904632568,5.349999904632568,5.699999809265137,5.050000190734863,5.599999904632568,2968041,2022-01-24
2022-01-31,5.25,5.25,5.5,5.0,5.449999809265137,3344609,2022-01-31
2022-02-07,4.900000095367432,4.900000095367432,5.400000095367432,4.650000095367432,5.400000095367432,3288081,2022-02-07
2022-02-14,3.9000000953674316,3.9000000953674316,4.699999809265137,3.9000000953674316,4.699999809265137,4011230,2022-02-14
2022-02-21,3.75,3.75,3.9000000953674316,3.450000047683716,3.8499999046325684,3532677,2022-02-21
2022-02-28,4.400000095367432,4.400000095367432,4.400000095367432,3.6500000953674316,3.8499999046325684,2946976,2022-02-28
2022-03-07,4.849999904632568,4.849999904632568,5.150000095367432,4.199999809265137,4.550000190734863,3935566,2022-03-07
2022-03-14,4.550000190734863,4.550000190734863,4.800000190734863,4.25,4.800000190734863,2548386,2022-03-14
2022-03-21,3.8499999046325684,3.8499999046325684,4.699999809265137,3.8499999046325684,4.650000095367432,4308156,2022-03-21
2022-03-28,4.0,4.0,4.050000190734863,3.6500000953674316,3.9000000953674316,6711591,2022-03-28
2022-04-04,4.75,4.75,5.150000095367432,4.050000190734863,4.099999904632568,11782180,2022-04-04
2022-04-11,4.300000190734863,4.300000190734863,4.800000190734863,4.150000095367432,4.75,4843167,2022-04-11
2022-04-18,4.099999904632568,4.099999904632568,4.5,4.050000190734863,4.300000190734863,4954412,2022-04-18
2022-04-25,4.0,4.0,4.199999809265137,3.75,4.199999809265137,4346107,2022-04-25
2022-05-02,3.75,3.75,4.050000190734863,3.5999999046325684,4.0,3232589,2022-05-02
2022-05-09,3.549999952316284,3.549999952316284,3.9000000953674316,3.200000047683716,3.5999999046325684,4251684,2022-05-09
2022-05-16,3.9000000953674316,3.9000000953674316,4.199999809265137,3.5999999046325684,3.75,4479165,2022-05-16
2022-05-23,3.6500000953674316,3.6500000953674316,4.0,3.549999952316284,3.950000047683716,2093657,2022-05-23
2022-05-30,3.549999952316284,3.549999952316284,3.8499999046325684,3.4000000953674316,3.75,4202462,2022-05-30
2022-06-06,3.299999952316284,3.299999952316284,3.6500000953674316,3.0999999046325684,3.6500000953674316,6717177,2022-06-06
2022-06-13,3.1500000953674316,3.1500000953674316,3.450000047683716,3.049999952316284,3.299999952316284,2883526,2022-06-13
2022-06-20,3.049999952316284,3.049999952316284,3.25,3.0,3.25,2915471,2022-06-20
2022-06-27,2.950000047683716,2.950000047683716,3.0999999046325684,2.799999952316284,3.049999952316284,4041992,2022-06-27
2022-07-04,2.950000047683716,2.950000047683716,3.049999952316284,2.9000000953674316,2.950000047683716,1636123,2022-07-04
2022-07-11,2.799999952316284,2.799999952316284,3.0,2.6500000953674316,2.950000047683716,3069854,2022-07-11
2022-07-18,3.3499999046325684,3.3499999046325684,3.450000047683716,2.799999952316284,2.799999952316284,5594006,2022-07-18
2022-07-25,3.5,3.5,4.050000190734863,3.25,3.450000047683716,9676482,2022-07-25
2022-08-01,3.25,3.25,3.6500000953674316,3.1500000953674316,3.5,6251027,2022-08-01
2022-08-08,3.200000047683716,3.200000047683716,3.4000000953674316,3.049999952316284,3.299999952316284,4394616,2022-08-08
2022-08-15,3.25,3.25,3.3499999046325684,3.0999999046325684,3.200000047683716,5666219,2022-08-15
2022-08-22,3.75,3.75,3.950000047683716,3.200000047683716,3.200000047683716,16266406,2022-08-22
2022-08-29,5.25,5.25,5.25,3.549999952316284,3.6500000953674316,27164288,2022-08-29
2022-09-05,4.699999809265137,4.699999809265137,6.650000095367432,4.699999809265137,5.5,62002906,2022-09-05
2022-09-12,4.300000190734863,4.300000190734863,5.150000095367432,4.300000190734863,4.349999904632568,17903586,2022-09-12
2022-09-19,4.150000095367432,4.150000095367432,4.400000095367432,3.75,4.099999904632568,6636740,2022-09-19
2022-09-26,3.950000047683716,3.950000047683716,4.150000095367432,3.799999952316284,4.150000095367432,3689449,2022-09-26
2022-10-03,3.8499999046325684,3.8499999046325684,4.050000190734863,3.799999952316284,3.950000047683716,2680968,2022-10-03
2022-10-10,3.75,3.75,3.950000047683716,3.6500000953674316,3.8499999046325684,2525071,2022-10-10
2022-10-17,3.9000000953674316,3.9000000953674316,4.0,3.5999999046325684,3.799999952316284,2560132,2022-10-17
2022-10-24,3.75,3.75,4.050000190734863,3.700000047683716,4.050000190734863,1019543,2022-10-24
2022-10-31,3.6500000953674316,3.6500000953674316,3.799999952316284,3.5999999046325684,3.799999952316284,3121021,2022-10-31
2022-11-07,4.0,4.0,4.099999904632568,3.6500000953674316,3.700000047683716,4129116,2022-11-07
2022-11-14,3.75,3.75,4.0,3.700000047683716,4.0,2463116,2022-11-14
2022-11-21,3.700000047683716,3.700000047683716,3.799999952316284,3.549999952316284,3.799999952316284,2323951,2022-11-21
2022-11-28,3.75,3.75,3.8499999046325684,3.5999999046325684,3.75,3243311,2022-11-28
2022-12-05,3.6500000953674316,3.6500000953674316,3.799999952316284,3.5999999046325684,3.75,3815726,2022-12-05
2022-12-12,3.6500000953674316,3.6500000953674316,3.799999952316284,3.5999999046325684,3.75,3562126,2022-12-12
2022-12-19,3.25,3.25,3.700000047683716,3.25,3.700000047683716,4477839,2022-12-19
2022-12-26,3.450000047683716,3.450000047683716,3.549999952316284,3.1500000953674316,3.200000047683716,4903508,2022-12-26
2023-01-02,3.3499999046325684,3.3499999046325684,3.5999999046325684,3.3499999046325684,3.5,5920517,2023-01-02
2023-01-09,3.299999952316284,3.299999952316284,3.450000047683716,3.299999952316284,3.4000000953674316,3383504,2023-01-09
2023-01-16,3.200000047683716,3.200000047683716,3.4000000953674316,3.1500000953674316,3.299999952316284,3504645,2023-01-16
2023-01-23,2.8499999046325684,2.8499999046325684,3.25,2.799999952316284,3.200000047683716,5225686,2023-01-23
2023-01-30,2.8499999046325684,2.8499999046325684,3.200000047683716,2.799999952316284,2.9000000953674316,4431255,2023-01-30
2023-02-06,3.0,3.0,3.1500000953674316,2.799999952316284,2.8499999046325684,5772220,2023-02-06
2023-02-13,2.9000000953674316,2.9000000953674316,3.049999952316284,2.9000000953674316,3.0,2282882,2023-02-13
2023-02-20,2.8499999046325684,2.8499999046325684,3.0,2.75,2.950000047683716,3909681,2023-02-20
2023-02-27,2.9000000953674316,2.9000000953674316,3.0,2.75,2.9000000953674316,5090690,2023-02-27
2023-03-06,2.799999952316284,2.799999952316284,3.0,2.799999952316284,2.950000047683716,3974703,2023-03-06
2023-03-13,2.700000047683716,2.700000047683716,2.9000000953674316,2.5999999046325684,2.799999952316284,5846602,2023-03-13
2023-03-20,2.549999952316284,2.549999952316284,2.799999952316284,2.5,2.6500000953674316,4432492,2023-03-20
2023-03-27,2.5,2.5,2.5999999046325684,2.25,2.5999999046325684,3881232,2023-03-27
2023-04-03,3.299999952316284,3.299999952316284,3.299999952316284,2.5,2.5999999046325684,3342555,2023-04-03
2023-04-10,3.5999999046325684,3.5999999046325684,3.9000000953674316,3.299999952316284,3.450000047683716,12542427,2023-04-10
2023-04-17,3.1500000953674316,3.1500000953674316,3.75,3.0,3.450000047683716,6411456,2023-04-17
2023-04-24,3.0999999046325684,3.0999999046325684,3.299999952316284,3.0,3.0,3521566,2023-04-24
2023-05-01,3.1500000953674316,3.1500000953674316,3.3499999046325684,3.0999999046325684,3.0999999046325684,2609627,2023-05-01
2023-05-08,3.049999952316284,3.049999952316284,3.25,2.950000047683716,3.25,2688508,2023-05-08
2023-05-15,2.9000000953674316,2.9000000953674316,3.0999999046325684,2.9000000953674316,3.0999999046325684,2141442,2023-05-15
2023-05-22,2.700000047683716,2.700000047683716,2.9000000953674316,2.700000047683716,2.9000000953674316,6826369,2023-05-22
2023-05-29,3.049999952316284,3.049999952316284,3.049999952316284,2.75,2.75,8820331,2023-05-29
2023-06-05,3.25,3.25,3.6500000953674316,3.200000047683716,3.200000047683716,20821914,2023-06-05
2023-06-12,3.549999952316284,3.549999952316284,3.700000047683716,3.0999999046325684,3.200000047683716,17294812,2023-06-12
2023-06-19,2.950000047683716,2.950000047683716,3.5999999046325684,2.950000047683716,3.549999952316284,21910815,2023-06-19
2023-06-26,2.75,2.75,3.1500000953674316,2.700000047683716,2.950000047683716,44982642,2023-06-26
2023-07-03,3.3499999046325684,3.3499999046325684,3.3499999046325684,2.799999952316284,2.799999952316284,9971756,2023-07-03
2023-07-10,3.3499999046325684,3.3499999046325684,3.5999999046325684,3.1500000953674316,3.5,28033646,2023-07-10
2023-07-17,3.200000047683716,3.200000047683716,3.4000000953674316,3.049999952316284,3.4000000953674316,20149001,2023-07-17
2023-07-24,3.4000000953674316,3.4000000953674316,3.450000047683716,3.1500000953674316,3.200000047683716,15402474,2023-07-24
2023-07-31,2.799999952316284,2.799999952316284,3.5,2.799999952316284,3.4000000953674316,79533330,2023-07-31
2023-08-07,1.899999976158142,1.899999976158142,2.700000047683716,1.899999976158142,2.700000047683716,262885028,2023-08-07
2023-08-14,1.850000023841858,1.850000023841858,1.850000023841858,1.7000000476837158,1.7999999523162842,27056659,2023-08-14
2023-08-21,2.049999952316284,2.049999952316284,2.0999999046325684,1.850000023841858,1.899999976158142,14696159,2023-08-21
2023-08-28,1.899999976158142,1.899999976158142,2.049999952316284,1.850000023841858,2.0,9030084,2023-08-28
2023-09-04,1.850000023841858,1.850000023841858,1.899999976158142,1.75,1.899999976158142,9642281,2023-09-04
2023-09-11,1.7999999523162842,1.7999999523162842,1.9500000476837158,1.7999999523162842,1.899999976158142,7061381,2023-09-11
2023-09-18,1.850000023841858,1.850000023841858,1.850000023841858,1.75,1.7999999523162842,4022590,2023-09-18
2023-09-25,1.850000023841858,1.850000023841858,1.850000023841858,1.7999999523162842,1.850000023841858,3276683,2023-09-25
2023-10-02,2.0999999046325684,2.0999999046325684,2.0999999046325684,1.7999999523162842,1.850000023841858,10445565,2023-10-02
2023-10-09,2.3499999046325684,2.3499999046325684,2.3499999046325684,1.9500000476837158,2.1500000953674316,21828028,2023-10-09
2023-10-16,2.25,2.25,2.549999952316284,2.25,2.450000047683716,17032842,2023-10-16
2023-10-23,2.1500000953674316,2.1500000953674316,2.200000047683716,2.0999999046325684,2.200000047683716,4218458,2023-10-23
2023-10-30,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0,2.0999999046325684,5644092,2023-10-30
2023-11-06,2.0,2.0,2.0999999046325684,1.9500000476837158,2.049999952316284,4535666,2023-11-06
2023-11-13,1.9500000476837158,1.9500000476837158,2.0,1.899999976158142,2.0,3224520,2023-11-13
2023-11-20,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.899999976158142,1.9500000476837158,2423773,2023-11-20
2023-11-27,2.299999952316284,2.299999952316284,2.299999952316284,1.9500000476837158,1.9500000476837158,7425488,2023-11-27
2023-12-04,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.1500000953674316,2.4000000953674316,20378764,2023-12-04
2023-12-11,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.5,2.5,34479534,2023-12-11
2023-12-18,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.0,3.0,55056468,2023-12-18
2023-12-25,4.25,4.25,4.25,3.5999999046325684,3.5999999046325684,6131750,2023-12-25
2024-01-01,5.300000190734863,5.300000190734863,5.300000190734863,4.449999809265137,4.449999809265137,5438988,2024-01-01
2024-01-08,5.5,5.5,5.800000190734863,5.5,5.550000190734863,21656124,2024-01-08
2024-01-15,5.0,5.0,5.400000095367432,5.0,5.400000095367432,5783602,2024-01-15
2024-01-22,4.599999904632568,4.599999904632568,5.0,4.599999904632568,5.0,2039300,2024-01-22
2024-01-29,4.300000190734863,4.300000190734863,4.5,4.300000190734863,4.5,12869078,2024-01-29
2024-02-05,4.050000190734863,4.050000190734863,4.25,4.050000190734863,4.25,4424802,2024-02-05
2024-02-12,3.799999952316284,3.799999952316284,4.0,3.799999952316284,4.0,2720879,2024-02-12
2024-02-19,3.9000000953674316,3.9000000953674316,4.300000190734863,3.6500000953674316,3.6500000953674316,45372910,2024-02-19
2024-02-26,3.0999999046325684,3.0999999046325684,3.8499999046325684,3.0999999046325684,3.700000047683716,10181423,2024-02-26
2024-03-04,3.5,3.5,3.5,2.799999952316284,2.799999952316284,16681347,2024-03-04
2024-03-11,3.3499999046325684,3.3499999046325684,3.799999952316284,3.3499999046325684,3.6500000953674316,5338744,2024-03-11
2024-03-18,3.0999999046325684,3.0999999046325684,3.299999952316284,3.0999999046325684,3.299999952316284,1735291,2024-03-18
2024-03-25,2.950000047683716,2.950000047683716,3.0999999046325684,2.950000047683716,3.0999999046325684,1887746,2024-03-25
2024-04-01,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.9000000953674316,2.9000000953674316,4646261,2024-04-01
2024-04-08,3.25,3.25,3.299999952316284,3.1500000953674316,3.1500000953674316,4944637,2024-04-08
2024-04-15,3.200000047683716,3.200000047683716,3.200000047683716,3.1500000953674316,3.200000047683716,3732955,2024-04-15
2024-04-22,3.950000047683716,3.950000047683716,3.950000047683716,3.299999952316284,3.3499999046325684,9213387,2024-04-22
2024-04-29,4.199999809265137,4.199999809265137,4.300000190734863,4.099999904632568,4.099999904632568,8998956,2024-04-29
2024-05-06,3.950000047683716,3.950000047683716,4.150000095367432,3.950000047683716,4.150000095367432,1705126,2024-05-06
2024-05-13,3.6500000953674316,3.6500000953674316,3.9000000953674316,3.6500000953674316,3.9000000953674316,1944084,2024-05-13
2024-05-20,3.450000047683716,3.450000047683716,3.700000047683716,3.450000047683716,3.700000047683716,3217716,2024-05-20
2024-05-27,3.299999952316284,3.299999952316284,3.4000000953674316,3.25,3.4000000953674316,3960221,2024-05-27
2024-06-03,3.3499999046325684,3.3499999046325684,3.3499999046325684,3.25,3.3499999046325684,4518902,2024-06-03
2024-06-10,4.25,4.25,4.25,3.509999990463257,3.509999990463257,15446238,2024-06-10
2024-06-17,3.880000114440918,3.880000114440918,4.349999904632568,3.880000114440918,4.25,16730312,2024-06-17
2024-06-24,3.5199999809265137,3.5199999809265137,3.880000114440918,3.5199999809265137,3.799999952316284,4122085,2024-06-24
2024-07-01,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.4800000190734863,3.5,3076907,2024-07-01
2024-07-08,3.890000104904175,3.890000104904175,3.990000009536743,3.8499999046325684,3.8499999046325684,6581207,2024-07-08
2024-07-15,3.6500000953674316,3.6500000953674316,3.890000104904175,3.6500000953674316,3.890000104904175,1213163,2024-07-15
2024-07-22,3.890000104904175,3.890000104904175,3.890000104904175,3.609999895095825,3.609999895095825,5432999,2024-07-22
2024-07-29,4.139999866485596,4.139999866485596,4.349999904632568,3.7899999618530273,4.079999923706055,21855696,2024-07-29
2024-08-05,4.039999961853027,4.039999961853027,4.199999809265137,3.7799999713897705,4.150000095367432,12678395,2024-08-05
2024-08-12,3.890000104904175,3.890000104904175,4.159999847412109,3.8399999141693115,4.099999904632568,11223568,2024-08-12
2024-08-19,4.449999809265137,4.449999809265137,4.920000076293945,3.890000104904175,3.950000047683716,42577203,2024-08-19
2024-08-26,3.4200000762939453,3.4200000762939453,4.21999979019165,3.4200000762939453,4.21999979019165,36535832,2024-08-26
2024-09-02,3.5399999618530273,3.5399999618530273,3.5399999618530273,2.9100000858306885,3.240000009536743,48689837,2024-09-02
2024-09-09,3.7300000190734863,3.7300000190734863,4.079999923706055,3.5,3.6500000953674316,25592829,2024-09-09
2024-09-16,4.380000114440918,4.380000114440918,4.380000114440918,3.7300000190734863,3.880000114440918,35821274,2024-09-16
2024-09-23,5.559999942779541,5.559999942779541,5.559999942779541,4.590000152587891,4.590000152587891,38600211,2024-09-23
2024-09-30,5.28000020980835,5.28000020980835,5.829999923706055,5.28000020980835,5.829999923706055,12698359,2024-09-30
2024-10-07,5.010000228881836,5.010000228881836,5.010000228881836,5.010000228881836,5.010000228881836,377982,2024-10-07
2024-10-14,4.75,4.75,4.75,4.75,4.75,259151,2024-10-14
2024-10-21,4.510000228881836,4.510000228881836,4.510000228881836,4.510000228881836,4.510000228881836,207211,2024-10-21
2024-10-28,4.28000020980835,4.28000020980835,4.28000020980835,4.28000020980835,4.28000020980835,131023,2024-10-28
2024-11-04,4.059999942779541,4.059999942779541,4.059999942779541,4.059999942779541,4.059999942779541,160305,2024-11-04
2024-11-11,3.2799999713897705,3.2799999713897705,3.8499999046325684,3.2799999713897705,3.8499999046325684,773921,2024-11-11
2024-11-18,2.6600000858306885,2.6600000858306885,3.109999895095825,2.6600000858306885,3.109999895095825,1994729,2024-11-18
2024-11-25,2.25,2.25,2.5199999809265137,2.1500000953674316,2.5199999809265137,5022213,2024-11-25
2024-12-02,2.8399999141693115,2.8399999141693115,2.8399999141693115,2.359999895095825,2.359999895095825,7946862,2024-12-02
2024-12-09,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.9800000190734863,2.9800000190734863,1961994,2024-12-09
2024-12-16,4.539999961853027,4.539999961853027,4.559999942779541,3.7799999713897705,3.7799999713897705,19982732,2024-12-16
2024-12-23,4.170000076293945,4.170000076293945,4.440000057220459,4.170000076293945,4.440000057220459,2180453,2024-12-23
2024-12-30,3.75,3.75,4.079999923706055,3.75,4.079999923706055,2160521,2024-12-30
2025-01-06,3.359999895095825,3.359999895095825,3.6700000762939453,3.359999895095825,3.6700000762939453,2912381,2025-01-06
2025-01-13,3.3299999237060547,3.3299999237060547,3.3299999237060547,3.190000057220459,3.2899999618530273,3559347,2025-01-13
2025-01-20,3.2799999713897705,3.2799999713897705,3.450000047683716,3.2799999713897705,3.390000104904175,4370739,2025-01-20
2025-01-27,3.569999933242798,3.569999933242798,3.569999933242798,2.799999952316284,3.2899999618530273,9467899,2025-01-27
2025-02-03,3.680000066757202,3.680000066757202,3.9200000762939453,3.640000104904175,3.6500000953674316,4865872,2025-02-03
2025-02-10,3.299999952316284,3.299999952316284,3.5999999046325684,3.299999952316284,3.5999999046325684,1156753,2025-02-10
2025-02-17,3.3399999141693115,3.3399999141693115,3.3399999141693115,3.1600000858306885,3.2300000190734863,1948475,2025-02-17
2025-02-24,3.059999942779541,3.059999942779541,3.3299999237060547,3.059999942779541,3.2699999809265137,1686245,2025-02-24
2025-03-03,3.119999885559082,3.119999885559082,3.119999885559082,2.990000009536743,2.990000009536743,2795300,2025-03-03
2025-03-10,3.0899999141693115,3.0899999141693115,3.430000066757202,3.059999942779541,3.2699999809265137,5858825,2025-03-10
2025-03-17,3.490000009536743,3.490000009536743,3.5799999237060547,3.0,3.190000057220459,6368802,2025-03-17
2025-03-24,3.359999895095825,3.359999895095825,3.8399999141693115,3.1500000953674316,3.619999885559082,10744219,2025-03-24
