Date,Adj Close_AUSOMENT.NS,Close_AUSOMENT.NS,High_AUSOMENT.NS,Low_AUSOMENT.NS,Open_AUSOMENT.NS,Volume_AUSOMENT.NS,Date
2020-11-16,55.89454650878906,58.099998474121094,63.25,55.54999923706055,63.25,149525,2020-11-16
2020-11-23,53.64826965332031,55.29999923706055,58.0,50.70000076293945,58.0,71552,2020-11-23
2020-11-30,51.3199577331543,52.900001525878906,57.0,52.400001525878906,55.29999923706055,58609,2020-11-30
2020-12-07,51.95054244995117,53.54999923706055,55.95000076293945,52.349998474121094,52.900001525878906,29268,2020-12-07
2020-12-14,52.04755783081055,53.650001525878906,55.0,52.400001525878906,53.20000076293945,41724,2020-12-14
2020-12-21,49.719242095947266,51.25,54.95000076293945,49.70000076293945,53.400001525878906,31009,2020-12-21
2020-12-28,51.95054244995117,53.54999923706055,53.75,50.599998474121094,51.20000076293945,19680,2020-12-28
2021-01-04,50.737876892089844,52.29999923706055,54.150001525878906,50.900001525878906,53.5,64828,2021-01-04
2021-01-11,49.04014587402344,50.54999923706055,52.900001525878906,47.04999923706055,52.650001525878906,47935,2021-01-11
2021-01-18,48.94313430786133,50.45000076293945,52.5,47.349998474121094,52.5,30600,2021-01-18
2021-01-25,46.80884552001953,48.25,51.0,46.25,47.95000076293945,16569,2021-01-25
2021-02-01,45.935726165771484,47.349998474121094,49.54999923706055,46.0,49.54999923706055,22617,2021-02-01
2021-02-08,47.439430236816406,48.900001525878906,53.900001525878906,45.79999923706055,45.79999923706055,112651,2021-02-08
2021-02-15,48.40956115722656,49.900001525878906,52.29999923706055,49.0,50.0,41140,2021-02-15
2021-02-22,45.88721466064453,47.29999923706055,51.349998474121094,45.29999923706055,49.04999923706055,27190,2021-02-22
2021-03-01,48.31254577636719,49.79999923706055,54.900001525878906,47.0,47.0,52924,2021-03-01
2021-03-08,50.10729217529297,51.650001525878906,54.5,49.150001525878906,50.75,43903,2021-03-08
2021-03-15,44.8200798034668,46.20000076293945,53.20000076293945,43.70000076293945,52.75,75978,2021-03-15
2021-03-22,45.11111068725586,46.5,50.79999923706055,44.29999923706055,49.0,28438,2021-03-22
2021-03-29,47.487937927246094,48.95000076293945,49.0,46.0,46.5,12812,2021-03-29
2021-04-05,55.346004486083984,57.04999923706055,59.900001525878906,47.25,49.0,275724,2021-04-05
2021-04-12,51.8535270690918,53.45000076293945,56.29999923706055,50.45000076293945,56.29999923706055,46100,2021-04-12
2021-04-19,55.10346603393555,56.79999923706055,58.599998474121094,49.0,52.599998474121094,48102,2021-04-19
2021-04-26,60.681724548339844,62.54999923706055,68.19999694824219,56.45000076293945,58.95000076293945,273306,2021-04-26
2021-05-03,57.674320220947266,59.45000076293945,63.900001525878906,56.5,62.900001525878906,63219,2021-05-03
2021-05-10,65.72640991210938,67.75,80.0,58.5,60.0,733048,2021-05-10
2021-05-17,63.010040283203125,64.94999694824219,73.80000305175781,64.0999984741211,70.4000015258789,122923,2021-05-17
2021-05-24,64.02867889404297,66.0,69.44999694824219,61.20000076293945,64.55000305175781,50503,2021-05-24
2021-05-31,65.04732513427734,67.05000305175781,69.94999694824219,63.5,69.94999694824219,75969,2021-05-31
2021-06-07,70.72258758544922,72.9000015258789,79.94999694824219,64.30000305175781,67.44999694824219,336051,2021-06-07
2021-06-14,81.87909698486328,84.4000015258789,103.3499984741211,70.5999984741211,73.25,2003092,2021-06-14
2021-06-21,82.50968933105469,85.05000305175781,91.9000015258789,83.0,85.9000015258789,156639,2021-06-21
2021-06-28,80.66643524169922,83.1500015258789,94.0,75.55000305175781,84.05000305175781,462776,2021-06-28
2021-07-05,93.13261413574219,96.0,115.25,77.19999694824219,83.4000015258789,2311253,2021-07-05
2021-07-12,103.51302337646484,106.69999694824219,118.0,85.3499984741211,97.0,1564233,2021-07-12
2021-07-19,93.03561401367188,95.9000015258789,114.75,94.44999694824219,105.5,148497,2021-07-19
2021-07-26,90.75580596923828,93.55000305175781,99.75,91.19999694824219,99.75,42938,2021-07-26
2021-08-02,83.81936645507812,86.4000015258789,94.9000015258789,85.19999694824219,94.9000015258789,36923,2021-08-02
2021-08-09,73.97251892089844,76.25,88.75,74.30000305175781,86.5,36370,2021-08-09
2021-08-16,63.73763656616211,65.69999694824219,76.0,63.75,76.0,24968,2021-08-16
2021-08-23,73.14791107177734,75.4000015258789,75.5,62.45000076293945,63.04999923706055,11857,2021-08-23
2021-08-30,70.8196029663086,73.0,77.5999984741211,71.0999984741211,75.4000015258789,13375,2021-08-30
2021-09-06,71.78972625732422,74.0,74.8499984741211,71.0,73.0,12557,2021-09-06
2021-09-13,68.73381805419922,70.8499984741211,74.5,69.9000015258789,74.0,12652,2021-09-13
2021-09-20,67.13308715820312,69.19999694824219,73.0,68.19999694824219,72.6500015258789,10540,2021-09-20
2021-09-27,64.3197250366211,66.30000305175781,72.0,63.400001525878906,69.19999694824219,16967,2021-09-27
2021-10-04,64.27120971679688,66.25,69.0,63.79999923706055,66.1500015258789,14608,2021-10-04
2021-10-11,64.27120971679688,66.25,69.25,65.0999984741211,66.25,16466,2021-10-11
2021-10-18,62.185428619384766,64.0999984741211,69.55000305175781,61.650001525878906,67.05000305175781,52503,2021-10-18
2021-10-25,58.207889556884766,60.0,63.5,58.54999923706055,62.79999923706055,18373,2021-10-25
2021-11-01,62.573482513427734,64.5,64.69999694824219,57.20000076293945,60.0,18880,2021-11-01
2021-11-08,60.77873992919922,62.650001525878906,66.30000305175781,61.599998474121094,65.0,16933,2021-11-08
2021-11-15,58.35341262817383,60.150001525878906,64.94999694824219,59.20000076293945,64.94999694824219,9944,2021-11-15
2021-11-22,58.207889556884766,60.0,63.54999923706055,57.0,62.04999923706055,21676,2021-11-22
2021-11-29,57.62580871582031,59.400001525878906,62.25,56.650001525878906,61.79999923706055,9141,2021-11-29
2021-12-06,59.323543548583984,61.150001525878906,63.79999923706055,58.45000076293945,58.79999923706055,18321,2021-12-06
2021-12-13,71.595703125,73.80000305175781,82.55000305175781,61.25,62.400001525878906,181882,2021-12-13
2021-12-20,65.3868637084961,67.4000015258789,76.94999694824219,66.0999984741211,68.8499984741211,88702,2021-12-20
2021-12-27,75.47622680664062,77.80000305175781,83.94999694824219,66.05000305175781,67.0,96696,2021-12-27
2022-01-03,74.94265747070312,77.25,80.6500015258789,71.19999694824219,76.1500015258789,69192,2022-01-03
2022-01-10,72.51732635498047,74.75,80.5,73.3499984741211,79.0,40101,2022-01-10
2022-01-17,70.674072265625,72.8499984741211,76.80000305175781,72.44999694824219,75.5,43657,2022-01-17
2022-01-24,73.00239562988281,75.25,76.30000305175781,67.25,72.8499984741211,35811,2022-01-24
2022-01-31,79.35675811767578,81.80000305175781,81.80000305175781,71.05000305175781,78.0,89892,2022-01-31
2022-02-07,76.7374038696289,79.0999984741211,109.4000015258789,77.0,86.05000305175781,2402630,2022-02-07
2022-02-14,69.80095672607422,71.94999694824219,79.9000015258789,67.05000305175781,76.55000305175781,132598,2022-02-14
2022-02-21,60.82724380493164,62.70000076293945,72.75,60.099998474121094,70.0,143506,2022-02-21
2022-02-28,62.23394012451172,64.1500015258789,69.75,59.150001525878906,60.20000076293945,37616,2022-02-28
2022-03-07,63.05854415893555,65.0,71.1500015258789,61.099998474121094,63.20000076293945,101710,2022-03-07
2022-03-14,62.42795944213867,64.3499984741211,67.94999694824219,60.95000076293945,65.0,56177,2022-03-14
2022-03-21,62.23394012451172,64.1500015258789,66.69999694824219,62.849998474121094,64.0999984741211,31739,2022-03-21
2022-03-28,64.27120971679688,66.25,69.6500015258789,62.0,62.54999923706055,66702,2022-03-28
2022-04-04,77.22246551513672,79.5999984741211,89.30000305175781,65.5,66.30000305175781,392297,2022-04-04
2022-04-11,73.58446502685547,75.8499984741211,81.1500015258789,72.6500015258789,81.1500015258789,53339,2022-04-11
2022-04-18,84.15890502929688,86.75,94.3499984741211,72.80000305175781,76.94999694824219,352372,2022-04-18
2022-04-25,78.24110412597656,80.6500015258789,89.5999984741211,80.0,86.5,127976,2022-04-25
2022-05-02,69.3644027709961,71.5,82.55000305175781,71.0,82.55000305175781,24856,2022-05-02
2022-05-09,67.3271255493164,69.4000015258789,83.0,67.0,70.5,63040,2022-05-09
2022-05-16,69.55841827392578,71.69999694824219,75.30000305175781,67.30000305175781,75.30000305175781,21262,2022-05-16
2022-05-23,66.74504852294922,68.80000305175781,75.9000015258789,65.0,72.94999694824219,15382,2022-05-23
2022-05-30,65.48387908935547,67.5,71.94999694824219,65.69999694824219,71.94999694824219,7652,2022-05-30
2022-06-06,65.0958251953125,67.0999984741211,71.80000305175781,65.0,71.80000305175781,11681,2022-06-06
2022-06-13,61.60334777832031,63.5,68.9000015258789,61.54999923706055,66.19999694824219,11999,2022-06-13
2022-06-20,61.60334777832031,63.5,67.0,55.099998474121094,63.5,22530,2022-06-20
2022-06-27,62.62199020385742,64.55000305175781,65.94999694824219,59.849998474121094,64.5,13404,2022-06-27
2022-07-04,62.76750183105469,64.69999694824219,74.5,61.20000076293945,66.0,127863,2022-07-04
2022-07-11,73.19641876220703,75.44999694824219,81.9000015258789,62.20000076293945,62.75,190930,2022-07-11
2022-07-18,71.64421081542969,73.8499984741211,75.19999694824219,70.44999694824219,75.1500015258789,24045,2022-07-18
2022-07-25,70.09200286865234,72.25,78.5,70.5999984741211,74.0,27691,2022-07-25
2022-08-01,73.53596496582031,75.80000305175781,78.4000015258789,71.5999984741211,74.05000305175781,72740,2022-08-01
2022-08-08,71.20765686035156,73.4000015258789,76.30000305175781,70.55000305175781,76.30000305175781,17613,2022-08-08
2022-08-15,70.77108764648438,72.94999694824219,75.44999694824219,70.75,73.4000015258789,28781,2022-08-15
2022-08-22,76.05831146240234,78.4000015258789,84.69999694824219,71.5,73.0,157651,2022-08-22
2022-08-29,76.54337310791016,78.9000015258789,83.0,74.5,77.5999984741211,66808,2022-08-29
2022-09-05,78.67765808105469,81.0999984741211,94.0,78.25,78.69999694824219,74981,2022-09-05
2022-09-12,74.31207275390625,76.5999984741211,82.69999694824219,75.19999694824219,79.05000305175781,53289,2022-09-12
2022-09-19,71.93525695800781,74.1500015258789,81.69999694824219,73.0999984741211,78.8499984741211,64332,2022-09-19
2022-09-26,70.77340698242188,72.0,77.0,70.80000305175781,74.5,14237,2022-09-26
2022-10-03,70.87169647216797,72.0999984741211,74.19999694824219,70.0,71.3499984741211,7821,2022-10-03
2022-10-10,70.42936706542969,71.6500015258789,76.4000015258789,71.55000305175781,73.69999694824219,11467,2022-10-10
2022-10-17,67.13643646240234,68.30000305175781,73.69999694824219,67.5,73.69999694824219,18443,2022-10-17
2022-10-24,66.74325561523438,67.9000015258789,72.0,65.75,69.5999984741211,8854,2022-10-24
2022-10-31,70.03617858886719,71.25,81.19999694824219,66.6500015258789,71.8499984741211,137606,2022-10-31
2022-11-07,71.21573638916016,72.44999694824219,79.0,70.1500015258789,77.44999694824219,140671,2022-11-07
2022-11-14,70.92084503173828,72.1500015258789,76.5,70.30000305175781,73.5,41095,2022-11-14
2022-11-21,72.10040283203125,73.3499984741211,83.0,69.0999984741211,70.80000305175781,46676,2022-11-21
2022-11-28,72.39529418945312,73.6500015258789,79.0,71.5,79.0,27062,2022-11-28
2022-12-05,70.72425079345703,71.94999694824219,75.4000015258789,71.1500015258789,73.0,21697,2022-12-05
2022-12-12,70.77340698242188,72.0,74.3499984741211,70.5,71.4000015258789,11689,2022-12-12
2022-12-19,65.66199493408203,66.80000305175781,72.94999694824219,64.05000305175781,72.94999694824219,31658,2022-12-19
2022-12-26,73.27996826171875,74.55000305175781,78.5,65.19999694824219,71.69999694824219,98951,2022-12-26
2023-01-02,69.39724731445312,70.5999984741211,76.5999984741211,69.3499984741211,76.5999984741211,32148,2023-01-02
2023-01-09,66.74325561523438,67.9000015258789,73.30000305175781,67.5,70.4000015258789,28917,2023-01-09
2023-01-16,71.7563705444336,73.0,79.0,67.4000015258789,67.5999984741211,196984,2023-01-16
2023-01-23,67.08728790283203,68.25,74.3499984741211,67.1500015258789,73.0,21201,2023-01-23
2023-01-30,66.15347290039062,67.30000305175781,69.55000305175781,64.5999984741211,68.25,10137,2023-01-30
2023-02-06,65.36710357666016,66.5,69.94999694824219,64.19999694824219,64.19999694824219,8820,2023-02-06
2023-02-13,65.71113586425781,66.8499984741211,67.9000015258789,64.0,66.0,7752,2023-02-13
2023-02-20,63.54861831665039,64.6500015258789,67.6500015258789,62.0,67.6500015258789,16366,2023-02-20
2023-02-27,61.73013687133789,62.79999923706055,64.6500015258789,59.099998474121094,63.04999923706055,9078,2023-02-27
2023-03-06,62.614803314208984,63.70000076293945,66.80000305175781,61.29999923706055,61.29999923706055,9237,2023-03-06
2023-03-13,60.108245849609375,61.150001525878906,64.9000015258789,59.599998474121094,63.650001525878906,6762,2023-03-13
2023-03-20,59.66590881347656,60.70000076293945,65.94999694824219,58.849998474121094,62.45000076293945,20166,2023-03-20
2023-03-27,56.0289421081543,57.0,66.44999694824219,53.849998474121094,60.650001525878906,95388,2023-03-27
2023-04-03,58.928688049316406,59.95000076293945,62.95000076293945,56.29999923706055,58.04999923706055,16317,2023-04-03
2023-04-10,57.306793212890625,58.29999923706055,61.900001525878906,57.54999923706055,60.0,7670,2023-04-10
2023-04-17,64.2366943359375,65.3499984741211,67.8499984741211,57.0,58.349998474121094,89326,2023-04-17
2023-04-24,60.99291229248047,62.04999923706055,65.80000305175781,60.599998474121094,63.54999923706055,10552,2023-04-24
2023-05-01,59.5676155090332,60.599998474121094,63.25,59.20000076293945,62.04999923706055,8690,2023-05-01
2023-05-08,60.403133392333984,61.45000076293945,61.599998474121094,59.04999923706055,60.099998474121094,3295,2023-05-08
2023-05-15,59.616764068603516,60.650001525878906,61.900001525878906,59.349998474121094,61.45000076293945,7475,2023-05-15
2023-05-22,63.696067810058594,64.80000305175781,68.44999694824219,60.20000076293945,60.25,32697,2023-05-22
2023-05-29,58.97783660888672,60.0,67.69999694824219,59.0,67.69999694824219,24096,2023-05-29
2023-06-05,64.58072662353516,65.69999694824219,70.0,59.79999923706055,61.099998474121094,106304,2023-06-05
2023-06-12,62.81139373779297,63.900001525878906,66.94999694824219,63.25,65.9000015258789,23938,2023-06-12
2023-06-19,62.418209075927734,63.5,65.4000015258789,63.20000076293945,65.1500015258789,34562,2023-06-19
2023-06-26,61.77928161621094,62.849998474121094,64.5999984741211,60.349998474121094,62.70000076293945,17831,2023-06-26
2023-07-03,62.762245178222656,63.849998474121094,65.3499984741211,61.099998474121094,61.5,29754,2023-07-03
2023-07-10,60.009944915771484,61.04999923706055,64.5,59.650001525878906,63.54999923706055,33461,2023-07-10
2023-07-17,59.37102508544922,60.400001525878906,62.95000076293945,60.0,61.95000076293945,24629,2023-07-17
2023-07-24,69.44640350341797,70.6500015258789,71.9000015258789,59.25,61.5,238800,2023-07-24
2023-07-31,64.97391510009766,66.0999984741211,70.69999694824219,64.8499984741211,70.6500015258789,35892,2023-07-31
2023-08-07,68.7583236694336,69.94999694824219,74.9000015258789,65.05000305175781,65.5999984741211,138759,2023-08-07
2023-08-14,72.83763122558594,74.0999984741211,81.44999694824219,66.30000305175781,71.0,156469,2023-08-14
2023-08-21,73.91889190673828,75.19999694824219,90.5,74.5,77.0,741346,2023-08-21
2023-08-28,77.89988708496094,79.25,83.6500015258789,72.0,76.5,177954,2023-08-28
2023-09-04,75.24588775634766,76.55000305175781,80.9000015258789,76.0,80.9000015258789,50394,2023-09-04
2023-09-11,74.115478515625,75.4000015258789,81.94999694824219,73.6500015258789,77.69999694824219,74068,2023-09-11
2023-09-18,72.78848266601562,74.05000305175781,77.19999694824219,73.30000305175781,76.25,30710,2023-09-18
2023-09-25,80.70087432861328,81.55000305175781,84.0,73.0999984741211,74.5,136379,2023-09-25
2023-10-02,75.3076171875,76.0999984741211,81.55000305175781,75.80000305175781,81.55000305175781,56419,2023-10-02
2023-10-09,94.25822448730469,95.25,101.0,73.5,75.80000305175781,1743824,2023-10-09
2023-10-16,76.59408569335938,77.4000015258789,98.0,77.4000015258789,94.05000305175781,220995,2023-10-16
2023-10-23,68.57843017578125,69.30000305175781,77.0,64.0,73.75,27121,2023-10-23
2023-10-30,69.17218017578125,69.9000015258789,74.0,67.44999694824219,72.1500015258789,12216,2023-10-30
2023-11-06,68.6279067993164,69.3499984741211,72.0,65.44999694824219,71.0,17680,2023-11-06
2023-11-13,69.27113342285156,70.0,72.0,67.55000305175781,72.0,13511,2023-11-13
2023-11-20,67.19300079345703,67.9000015258789,71.94999694824219,66.19999694824219,70.0,16505,2023-11-20
2023-11-27,69.61749267578125,70.3499984741211,70.3499984741211,66.44999694824219,67.9000015258789,15850,2023-11-27
2023-12-04,69.2216567993164,69.94999694824219,72.94999694824219,68.19999694824219,70.3499984741211,10621,2023-12-04
2023-12-11,68.08363342285156,68.80000305175781,71.25,65.5,69.94999694824219,13144,2023-12-11
2023-12-18,68.28154754638672,69.0,69.80000305175781,65.1500015258789,68.80000305175781,36790,2023-12-18
2023-12-25,66.0054931640625,66.69999694824219,71.80000305175781,65.44999694824219,69.0,11746,2023-12-25
2024-01-01,72.58625030517578,73.3499984741211,73.5,66.94999694824219,69.30000305175781,47936,2024-01-01
2024-01-08,77.43523406982422,78.25,79.9000015258789,70.19999694824219,73.0999984741211,22649,2024-01-08
2024-01-15,87.2321548461914,88.1500015258789,89.0,78.75,79.19999694824219,146990,2024-01-15
2024-01-22,83.52120208740234,84.4000015258789,95.8499984741211,76.19999694824219,88.1500015258789,162702,2024-01-22
2024-01-29,82.48213195800781,83.3499984741211,95.5999984741211,80.30000305175781,87.80000305175781,439550,2024-01-29
2024-02-05,94.01082611083984,95.0,102.80000305175781,84.0,88.0,907260,2024-02-05
2024-02-12,94.30770874023438,95.30000305175781,102.55000305175781,87.1500015258789,97.5,224568,2024-02-12
2024-02-19,93.36759185791016,94.3499984741211,104.80000305175781,91.25,99.0,224898,2024-02-19
2024-02-26,87.8753890991211,88.80000305175781,97.5,86.6500015258789,97.5,80487,2024-02-26
2024-03-04,83.22431945800781,84.0999984741211,91.0999984741211,83.5999984741211,91.05000305175781,31730,2024-03-04
2024-03-11,79.4638900756836,80.30000305175781,87.0,72.19999694824219,87.0,70498,2024-03-11
2024-03-18,96.13844299316406,97.1500015258789,108.0,77.44999694824219,84.69999694824219,492264,2024-03-18
2024-03-25,91.14102172851562,92.0999984741211,101.5,90.19999694824219,97.1500015258789,102929,2024-03-25
2024-04-01,94.80249786376953,95.80000305175781,102.9000015258789,92.0,92.0999984741211,132075,2024-04-01
2024-04-08,92.47696685791016,93.44999694824219,97.0,91.0,92.30000305175781,46630,2024-04-08
2024-04-15,87.8753890991211,88.80000305175781,93.0,86.0,91.5999984741211,52933,2024-04-15
2024-04-22,93.56551361083984,94.55000305175781,102.69999694824219,86.55000305175781,90.1500015258789,145230,2024-04-22
2024-04-29,90.49778747558594,91.44999694824219,97.69999694824219,90.25,95.0999984741211,43654,2024-04-29
2024-05-06,90.49778747558594,91.44999694824219,100.0,88.94999694824219,94.0,215908,2024-05-06
2024-05-13,101.08638000488281,102.1500015258789,105.5,90.05000305175781,93.4000015258789,461376,2024-05-13
2024-05-20,114.59425354003906,115.80000305175781,133.89999389648438,96.5,100.05000305175781,960239,2024-05-20
2024-05-27,90.99258422851562,91.94999694824219,118.94999694824219,91.0,116.9000015258789,144078,2024-05-27
2024-06-03,94.60457611083984,95.5999984741211,100.9000015258789,85.0,95.9000015258789,89676,2024-06-03
2024-06-10,95.96031951904297,96.97000122070312,99.0,95.3499984741211,95.3499984741211,22454,2024-06-10
2024-06-17,95.00041198730469,96.0,100.0,93.97000122070312,96.97000122070312,16853,2024-06-17
2024-06-24,93.21915435791016,94.19999694824219,97.0,93.0,96.0,15071,2024-06-24
2024-07-01,93.30821990966797,94.29000091552734,97.44999694824219,93.0,94.19999694824219,24270,2024-07-01
2024-07-08,92.03165435791016,93.0,96.80000305175781,90.0,91.0999984741211,16481,2024-07-08
2024-07-15,90.6858139038086,91.63999938964844,94.80000305175781,90.6500015258789,93.0,12634,2024-07-15
2024-07-22,94.69364929199219,95.69000244140625,99.19999694824219,86.0999984741211,93.80000305175781,23696,2024-07-22
2024-07-29,92.52644348144531,93.5,97.44999694824219,92.19999694824219,97.44999694824219,14847,2024-07-29
2024-08-05,95.59416961669922,96.5999984741211,96.5999984741211,89.44999694824219,93.9000015258789,22140,2024-08-05
2024-08-12,101.92752838134766,103.0,106.5,97.5999984741211,101.43000030517578,59873,2024-08-12
2024-08-19,97.91969299316406,98.94999694824219,105.0,98.94999694824219,104.9000015258789,19466,2024-08-19
2024-08-26,95.00041198730469,96.0,99.0,96.0,97.0,12188,2024-08-26
2024-09-02,91.63581848144531,92.5999984741211,97.44999694824219,92.05000305175781,96.94999694824219,7770,2024-09-02
2024-09-09,93.87228393554688,94.86000061035156,94.86000061035156,91.1500015258789,92.6500015258789,9748,2024-09-09
2024-09-16,93.021240234375,94.0,98.68000030517578,93.26000213623047,96.75,18512,2024-09-16
2024-09-23,106.41999816894531,106.41999816894531,111.0,94.5,94.5,74897,2024-09-23
2024-09-30,118.19000244140625,118.19000244140625,122.69999694824219,104.0,104.0,141434,2024-09-30
2024-10-07,171.07000732421875,171.07000732421875,186.35000610351562,122.20999908447266,125.01000213623047,2580063,2024-10-07
2024-10-14,158.8300018310547,158.8300018310547,178.4499969482422,153.9600067138672,168.50999450683594,703485,2024-10-14
2024-10-21,155.42999267578125,155.42999267578125,163.75,136.0,163.75,319514,2024-10-21
2024-10-28,119.7699966430664,119.7699966430664,139.8800048828125,113.30000305175781,139.8800048828125,427807,2024-10-28
2024-11-04,104.44999694824219,104.44999694824219,120.0,102.9000015258789,120.0,153453,2024-11-04
2024-11-11,108.2699966430664,108.2699966430664,114.94999694824219,99.22000122070312,101.30000305175781,98033,2024-11-11
2024-11-18,105.08999633789062,105.08999633789062,112.0,101.43000030517578,109.0,26624,2024-11-18
2024-11-25,106.7699966430664,106.7699966430664,107.0,98.16000366210938,106.9000015258789,41989,2024-11-25
2024-12-02,107.7699966430664,107.7699966430664,110.94999694824219,102.9000015258789,106.7699966430664,26657,2024-12-02
2024-12-09,112.0,112.0,113.0,106.0,110.5,19454,2024-12-09
2024-12-16,106.8499984741211,106.8499984741211,112.0,101.01000213623047,112.0,20032,2024-12-16
2024-12-23,103.05999755859375,103.05999755859375,107.19999694824219,102.11000061035156,102.1500015258789,16088,2024-12-23
2024-12-30,102.0,102.0,107.0,97.0999984741211,103.9000015258789,16853,2024-12-30
2025-01-06,101.27999877929688,101.27999877929688,106.8499984741211,96.25,102.0,12937,2025-01-06
2025-01-13,101.38999938964844,101.38999938964844,105.94999694824219,97.5999984741211,104.0,14568,2025-01-13
2025-01-20,98.44999694824219,98.44999694824219,106.9000015258789,96.12000274658203,98.86000061035156,11799,2025-01-20
2025-01-27,100.5,100.5,103.9000015258789,92.0,102.4000015258789,9191,2025-01-27
2025-02-03,99.69999694824219,99.69999694824219,102.94999694824219,95.5,100.0,5837,2025-02-03
2025-02-10,93.55999755859375,93.55999755859375,102.98999786376953,90.29000091552734,99.5,14644,2025-02-10
2025-02-17,86.13999938964844,86.13999938964844,97.80000305175781,84.43000030517578,97.80000305175781,26401,2025-02-17
2025-02-24,80.87000274658203,80.87000274658203,90.0199966430664,80.87000274658203,90.0199966430664,29071,2025-02-24
2025-03-03,84.66999816894531,84.66999816894531,85.12999725341797,76.81999969482422,79.80000305175781,26643,2025-03-03
2025-03-10,77.69999694824219,77.69999694824219,88.69999694824219,77.22000122070312,88.69999694824219,10759,2025-03-10
2025-03-17,77.86000061035156,77.86000061035156,81.44999694824219,72.80000305175781,81.44999694824219,35145,2025-03-17
2025-03-24,78.01000213623047,78.01000213623047,85.48999786376953,75.0999984741211,79.5,38335,2025-03-24
2025-03-31,80.88999938964844,80.88999938964844,85.54000091552734,77.61000061035156,78.01000213623047,11878,2025-03-31
2025-04-07,79.27999877929688,79.27999877929688,83.5,73.05000305175781,73.05000305175781,15665,2025-04-07
2025-04-14,84.08999633789062,84.08999633789062,87.48999786376953,77.45999908447266,77.45999908447266,8160,2025-04-14
2025-04-21,83.44999694824219,83.44999694824219,89.98999786376953,80.5,87.44999694824219,23698,2025-04-21
2025-04-28,84.0,84.0,88.73999786376953,82.3499984741211,84.11000061035156,14794,2025-04-28
2025-05-05,81.44000244140625,81.44000244140625,87.80000305175781,78.2699966430664,87.79000091552734,13083,2025-05-05
2025-05-12,93.73999786376953,93.73999786376953,95.55000305175781,81.61000061035156,81.61000061035156,36261,2025-05-12
2025-05-19,108.08999633789062,108.08999633789062,109.8499984741211,95.62000274658203,97.88999938964844,78533,2025-05-19
2025-05-26,116.61000061035156,116.61000061035156,127.33999633789062,106.9000015258789,107.06999969482422,139006,2025-05-26
2025-06-02,108.55000305175781,108.55000305175781,119.80000305175781,107.91999816894531,119.80000305175781,37763,2025-06-02
2025-06-09,115.41999816894531,115.41999816894531,116.5999984741211,107.5999984741211,113.9000015258789,28598,2025-06-09
2025-06-16,109.69000244140625,109.69000244140625,117.01000213623047,106.01000213623047,115.41999816894531,13580,2025-06-16
2025-06-23,107.69999694824219,107.69999694824219,115.94999694824219,105.5,106.0999984741211,8790,2025-06-23
2025-06-30,107.25,107.25,113.3499984741211,106.0,113.08000183105469,6509,2025-06-30
2025-07-07,107.19999694824219,107.19999694824219,112.29000091552734,103.5,112.0,6639,2025-07-07
2025-07-14,106.5999984741211,106.5999984741211,108.76000213623047,102.19999694824219,102.19999694824219,5857,2025-07-14
