Date,Adj Close_NUCLEUS.NS,Close_NUCLEUS.NS,High_NUCLEUS.NS,Low_NUCLEUS.NS,Open_NUCLEUS.NS,Volume_NUCLEUS.NS,Date
2020-12-28,590.3167114257812,624.0,650.0,594.0,609.0,419017,2020-12-28
2021-01-04,584.9717407226562,618.3499755859375,639.7000122070312,604.5,628.0,379104,2021-01-04
2021-01-11,548.5972900390625,579.9000244140625,634.3499755859375,577.0,624.0,437861,2021-01-11
2021-01-18,554.22607421875,585.8499755859375,617.0,562.0,582.0,356446,2021-01-18
2021-01-25,525.0886840820312,555.0499877929688,595.9500122070312,555.0499877929688,593.8499755859375,143810,2021-01-25
2021-02-01,517.0947265625,546.5999755859375,577.4500122070312,503.04998779296875,527.2999877929688,928562,2021-02-01
2021-02-08,516.7637329101562,546.25,559.9000244140625,525.0,554.0,326781,2021-02-08
2021-02-15,506.4993591308594,535.4000244140625,584.0,530.0,554.0999755859375,373116,2021-02-15
2021-02-22,496.9918518066406,525.3499755859375,555.3499755859375,520.0,550.0,284310,2021-02-22
2021-03-01,492.9239501953125,521.0499877929688,537.25,519.0,529.9000244140625,199520,2021-03-01
2021-03-08,484.7881774902344,512.4500122070312,535.0,504.1499938964844,519.0,199810,2021-03-08
2021-03-15,484.50439453125,512.1500244140625,548.7999877929688,487.25,515.0499877929688,379024,2021-03-15
2021-03-22,474.4292907714844,501.5,516.0999755859375,491.0,512.1500244140625,198869,2021-03-22
2021-03-29,468.6112060546875,495.3500061035156,501.5,476.8999938964844,501.5,140768,2021-03-29
2021-04-05,524.5682983398438,554.5,562.0,501.6000061035156,505.0,604742,2021-04-05
2021-04-12,522.6290283203125,552.4500122070312,557.0,520.0499877929688,553.9000244140625,217741,2021-04-12
2021-04-19,504.5599365234375,533.3499755859375,543.9000244140625,511.0,531.0,149281,2021-04-19
2021-04-26,505.0330505371094,533.8499755859375,579.9000244140625,527.0,539.0,296101,2021-04-26
2021-05-03,507.6344909667969,536.5999755859375,565.0,517.5,527.0,333754,2021-05-03
2021-05-10,522.6763305664062,552.5,606.2999877929688,533.0,533.0,792215,2021-05-10
2021-05-17,549.4486694335938,580.7999877929688,617.0,550.25,555.0,756361,2021-05-17
2021-05-24,569.3623657226562,601.8499755859375,633.6500244140625,575.0,582.2000122070312,764783,2021-05-24
2021-05-31,548.7391357421875,580.0499877929688,625.0,575.0,607.9500122070312,771726,2021-05-31
2021-06-07,556.4019165039062,588.1500244140625,660.0,552.9500122070312,582.0,910543,2021-06-07
2021-06-14,550.3473510742188,581.75,614.6500244140625,563.3499755859375,590.9000244140625,697603,2021-06-14
2021-06-21,564.774169921875,597.0,607.7000122070312,565.0499877929688,568.0,301780,2021-06-21
2021-06-28,685.1080322265625,724.2000122070312,766.0,585.0999755859375,593.5,4103550,2021-06-28
2021-07-05,651.0513305664062,688.2000122070312,743.75,676.0,729.9000244140625,1180273,2021-07-05
2021-07-12,667.0863037109375,705.1500244140625,725.0,685.2000122070312,695.7999877929688,1025434,2021-07-12
2021-07-19,663.3311157226562,695.0999755859375,717.0,671.0,696.0,635231,2021-07-19
2021-07-26,647.394287109375,678.4000244140625,705.0,675.0,698.1500244140625,379522,2021-07-26
2021-08-02,645.7243041992188,676.6500244140625,688.4000244140625,654.5,682.0,397605,2021-08-02
2021-08-09,573.3409423828125,600.7999877929688,699.0,588.9500122070312,679.4000244140625,981966,2021-08-09
2021-08-16,511.2640075683594,535.75,607.5,533.0999755859375,605.0,684800,2021-08-16
2021-08-23,523.7653198242188,548.8499755859375,573.0,513.6500244140625,529.0,738316,2021-08-23
2021-08-30,525.86474609375,551.0499877929688,565.0,536.9000244140625,548.8499755859375,321593,2021-08-30
2021-09-06,509.4985656738281,533.9000244140625,554.0,529.25,551.0,157167,2021-09-06
2021-09-13,517.085205078125,541.8499755859375,552.2000122070312,530.1500244140625,535.0,371110,2021-09-13
2021-09-20,580.9276123046875,608.75,623.3499755859375,514.1500244140625,544.5999755859375,2377051,2021-09-20
2021-09-27,555.066162109375,581.6500244140625,618.7999877929688,575.2999877929688,615.0,1265764,2021-09-27
2021-10-04,556.8316040039062,583.5,595.0,577.75,584.9000244140625,418018,2021-10-04
2021-10-11,566.5654907226562,593.7000122070312,599.9000244140625,574.4000244140625,582.4000244140625,430073,2021-10-11
2021-10-18,558.167724609375,584.9000244140625,611.75,583.0,598.7999877929688,436094,2021-10-18
2021-10-25,552.3941040039062,578.8499755859375,588.1500244140625,576.0999755859375,584.9000244140625,173711,2021-10-25
2021-11-01,551.4398803710938,577.8499755859375,583.6500244140625,565.6500244140625,578.8499755859375,133781,2021-11-01
2021-11-08,557.21337890625,583.9000244140625,603.0,570.2000122070312,579.0,215525,2021-11-08
2021-11-15,563.2254638671875,590.2000122070312,598.4500122070312,571.25,581.9000244140625,331458,2021-11-15
2021-11-22,516.1787109375,540.9000244140625,613.0,535.0,594.0999755859375,905053,2021-11-22
2021-11-29,485.68890380859375,508.95001220703125,543.6500244140625,495.3999938964844,543.1500244140625,429387,2021-11-29
2021-12-06,485.402587890625,508.6499938964844,514.5499877929688,495.5,511.54998779296875,147911,2021-12-06
2021-12-13,476.14593505859375,498.95001220703125,516.4500122070312,495.5,513.0,143627,2021-12-13
2021-12-20,500.1942138671875,524.1500244140625,535.0,480.0,495.0,340059,2021-12-20
2021-12-27,534.5010986328125,560.0999755859375,605.8499755859375,512.9000244140625,524.5,1496946,2021-12-27
2022-01-03,535.3599243164062,561.0,574.9000244140625,557.0,561.9500122070312,243345,2022-01-03
2022-01-10,554.302734375,580.8499755859375,590.0,558.2999877929688,563.8499755859375,213281,2022-01-10
2022-01-17,535.7894287109375,561.4500122070312,599.0,537.0999755859375,583.0,549241,2022-01-17
2022-01-24,553.3961791992188,579.9000244140625,583.2999877929688,540.0,563.6500244140625,535710,2022-01-24
2022-01-31,554.2073364257812,580.75,598.0,577.4500122070312,585.0,311678,2022-01-31
2022-02-07,472.51959228515625,495.1499938964844,589.7000122070312,492.8500061035156,589.7000122070312,257810,2022-02-07
2022-02-14,455.10369873046875,476.8999938964844,499.79998779296875,457.3500061035156,490.0,177517,2022-02-14
2022-02-21,449.282470703125,470.79998779296875,477.0,442.0,476.8999938964844,126735,2022-02-21
2022-02-28,419.0790100097656,439.1499938964844,473.0,436.1000061035156,473.0,125568,2022-02-28
2022-03-07,423.85052490234375,444.1499938964844,478.6499938964844,428.6000061035156,430.0,197288,2022-03-07
2022-03-14,421.89422607421875,442.1000061035156,449.8999938964844,432.20001220703125,446.3999938964844,216252,2022-03-14
2022-03-21,409.96551513671875,429.6000061035156,451.75,426.0,444.3500061035156,178822,2022-03-21
2022-03-28,416.8841247558594,436.8500061035156,464.79998779296875,402.1000061035156,431.75,705497,2022-03-28
2022-04-04,435.30206298828125,456.1499938964844,466.0,436.0,436.0,295676,2022-04-04
2022-04-11,427.3336486816406,447.79998779296875,458.8999938964844,445.0,456.5,74430,2022-04-11
2022-04-18,412.7806701660156,432.54998779296875,452.0,428.0,444.0,94764,2022-04-18
2022-04-25,410.5857849121094,430.25,436.6000061035156,421.5,421.5,66609,2022-04-25
2022-05-02,394.7444763183594,413.6499938964844,428.8999938964844,405.6499938964844,428.0,78871,2022-05-02
2022-05-09,370.83935546875,388.6000061035156,412.0,381.0,405.0,66319,2022-05-09
2022-05-16,405.1462707519531,424.54998779296875,460.0,380.3500061035156,390.54998779296875,470033,2022-05-16
2022-05-23,386.63299560546875,405.1499938964844,437.8999938964844,384.0,424.54998779296875,109144,2022-05-23
2022-05-30,404.3351745605469,423.70001220703125,436.75,405.1499938964844,415.0,82373,2022-05-30
2022-06-06,385.1060791015625,403.54998779296875,423.70001220703125,401.25,423.70001220703125,41014,2022-06-06
2022-06-13,348.6996765136719,365.3999938964844,404.8999938964844,359.6000061035156,391.45001220703125,75826,2022-06-13
2022-06-20,360.7238464355469,378.0,384.75,351.3500061035156,367.25,43748,2022-06-20
2022-06-27,364.0638732910156,381.5,394.04998779296875,375.25,379.8999938964844,34852,2022-06-27
2022-07-04,417.9320373535156,430.04998779296875,446.70001220703125,378.1000061035156,383.45001220703125,621620,2022-07-04
2022-07-11,385.133056640625,396.29998779296875,424.75,393.54998779296875,420.0,132510,2022-07-11
2022-07-18,407.9222717285156,419.75,481.0,398.04998779296875,398.29998779296875,519190,2022-07-18
2022-07-25,402.23712158203125,413.8999938964844,426.95001220703125,401.6499938964844,420.0,93988,2022-07-25
2022-08-01,403.7920227050781,415.5,428.0,410.0,419.0,125428,2022-08-01
2022-08-08,400.0505065917969,411.6499938964844,450.0,407.6499938964844,417.0,243655,2022-08-08
2022-08-15,395.67730712890625,407.1499938964844,434.0,373.6499938964844,411.6499938964844,345954,2022-08-15
2022-08-22,396.746337890625,408.25,411.0,396.0,404.0,105059,2022-08-22
2022-08-29,392.0329895019531,403.3999938964844,409.75,401.1000061035156,401.1000061035156,65586,2022-08-29
2022-09-05,403.549072265625,415.25,421.0,401.1000061035156,401.1000061035156,108411,2022-09-05
2022-09-12,391.1097717285156,402.45001220703125,421.70001220703125,401.1000061035156,415.25,132897,2022-09-12
2022-09-19,389.4090576171875,400.70001220703125,407.0,398.0,401.1000061035156,65523,2022-09-19
2022-09-26,385.08447265625,396.25,402.1000061035156,391.1000061035156,396.6499938964844,55306,2022-09-26
2022-10-03,398.20404052734375,409.75,416.5,389.0,391.1000061035156,81542,2022-10-03
2022-10-10,386.4936218261719,397.70001220703125,411.3999938964844,395.0,404.0,60458,2022-10-10
2022-10-17,378.9620056152344,389.95001220703125,400.95001220703125,386.0,394.70001220703125,40252,2022-10-17
2022-10-24,382.0718078613281,393.1499938964844,403.20001220703125,390.0,390.0,35949,2022-10-24
2022-10-31,381.0028076171875,392.04998779296875,397.29998779296875,386.0,393.1499938964844,51574,2022-10-31
2022-11-07,378.18450927734375,389.1499938964844,400.0,381.20001220703125,394.0,98845,2022-11-07
2022-11-14,368.2233581542969,378.8999938964844,395.0,375.0,390.0,53075,2022-11-14
2022-11-21,365.64801025390625,376.25,383.95001220703125,368.95001220703125,376.0,47149,2022-11-21
2022-11-28,384.3070068359375,395.45001220703125,397.8500061035156,377.1000061035156,378.1499938964844,193221,2022-11-28
2022-12-05,389.5062255859375,400.79998779296875,419.20001220703125,397.20001220703125,403.95001220703125,170247,2022-12-05
2022-12-12,383.14080810546875,394.25,405.0,391.54998779296875,396.1000061035156,60714,2022-12-12
2022-12-19,357.7762451171875,368.1499938964844,396.0,365.0,390.04998779296875,71433,2022-12-19
2022-12-26,373.8113098144531,384.6499938964844,387.8500061035156,365.0,365.0,39336,2022-12-26
2023-01-02,374.78314208984375,385.6499938964844,394.0,383.04998779296875,386.6000061035156,37085,2023-01-02
2023-01-09,375.026123046875,385.8999938964844,396.0,378.0,386.70001220703125,43820,2023-01-09
2023-01-16,403.16033935546875,414.8500061035156,454.0,384.95001220703125,385.8999938964844,442190,2023-01-16
2023-01-23,392.6160888671875,404.0,429.95001220703125,385.25,416.95001220703125,118426,2023-01-23
2023-01-30,385.4245910644531,396.6000061035156,411.3999938964844,389.6499938964844,403.5,58062,2023-01-30
2023-02-06,389.3118896484375,400.6000061035156,418.75,393.6499938964844,398.04998779296875,77442,2023-02-06
2023-02-13,540.8189086914062,556.5,570.5,399.70001220703125,401.0,4471193,2023-02-13
2023-02-20,606.562744140625,624.1500244140625,641.9500122070312,543.2999877929688,556.5,2681583,2023-02-20
2023-02-27,575.1728515625,591.8499755859375,622.4500122070312,541.0,615.0,1320955,2023-02-27
2023-03-06,554.4244384765625,570.5,641.5,570.4000244140625,598.0,1186765,2023-03-06
2023-03-13,566.0863037109375,582.5,599.9000244140625,534.0499877929688,580.0,1091498,2023-03-13
2023-03-20,612.5879516601562,630.3499755859375,668.8499755859375,569.0499877929688,577.4000244140625,1494806,2023-03-20
2023-03-27,621.2857666015625,639.2999877929688,657.9500122070312,611.25,641.0,670657,2023-03-27
2023-04-03,671.1889038085938,690.6500244140625,698.9000244140625,645.0,645.0,647670,2023-04-03
2023-04-10,603.452880859375,620.9500122070312,699.5999755859375,612.0,691.0,641344,2023-04-10
2023-04-17,584.2108154296875,601.1500244140625,634.0,580.0,625.0,819514,2023-04-17
2023-04-24,587.9037475585938,604.9500122070312,611.5499877929688,574.6500244140625,605.9000244140625,444201,2023-04-24
2023-05-01,598.0592651367188,615.4000244140625,639.0,593.5,604.9500122070312,537220,2023-05-01
2023-05-08,598.739501953125,616.0999755859375,635.2999877929688,598.25,615.4000244140625,313545,2023-05-08
2023-05-15,607.8746948242188,625.5,673.7999877929688,607.8499755859375,616.0,869547,2023-05-15
2023-05-22,786.4954833984375,809.2999877929688,809.2999877929688,619.0499877929688,625.4000244140625,1613916,2023-05-22
2023-05-29,1108.460205078125,1140.5999755859375,1208.550048828125,911.0999755859375,949.9500122070312,6635627,2023-05-29
2023-06-05,1096.846923828125,1128.6500244140625,1260.0,1101.0,1152.0,1435258,2023-06-05
2023-06-12,1088.0032958984375,1119.550048828125,1214.4000244140625,1076.0,1140.050048828125,959318,2023-06-12
2023-06-19,998.7900390625,1027.75,1144.0,1016.0,1125.0,813194,2023-06-19
2023-06-26,1043.1536865234375,1073.4000244140625,1137.9000244140625,991.5,1002.0,652358,2023-06-26
2023-07-03,1072.4056396484375,1103.5,1136.0,1056.0,1084.4000244140625,498404,2023-07-03
2023-07-10,1167.2269287109375,1190.0999755859375,1228.0,1050.0,1115.0,1121779,2023-07-10
2023-07-17,1071.5028076171875,1092.5,1253.0,1080.550048828125,1209.699951171875,657669,2023-07-17
2023-07-24,1066.157470703125,1087.050048828125,1123.699951171875,1005.0,1080.0,410978,2023-07-24
2023-07-31,1086.8519287109375,1108.1500244140625,1264.8499755859375,1056.0,1096.5,1239386,2023-07-31
2023-08-07,996.1788330078125,1015.7000122070312,1172.550048828125,1002.2999877929688,1120.0,580139,2023-08-07
2023-08-14,998.6798095703125,1018.25,1094.949951171875,945.0,1010.0,362432,2023-08-14
2023-08-21,984.9488525390625,1004.25,1063.5999755859375,990.0,1022.0,209838,2023-08-21
2023-08-28,992.3047485351562,1011.75,1019.7999877929688,982.4000244140625,1006.4000244140625,157286,2023-08-28
2023-09-04,1027.7109375,1047.8499755859375,1120.0,1006.2000122070312,1020.0,477626,2023-09-04
2023-09-11,999.6115112304688,1019.2000122070312,1070.5999755859375,962.5999755859375,1069.0,291672,2023-09-11
2023-09-18,970.2371215820312,989.25,1032.949951171875,962.0,1022.0,147152,2023-09-18
2023-09-25,982.8892822265625,1002.1500244140625,1042.0,966.7000122070312,986.0,210672,2023-09-25
2023-10-02,1020.8453369140625,1040.8499755859375,1064.0,974.6500244140625,1002.1500244140625,220480,2023-10-02
2023-10-09,1128.486083984375,1150.5999755859375,1174.9000244140625,1068.0,1105.9000244140625,589016,2023-10-09
2023-10-16,1452.5849609375,1481.050048828125,1521.8499755859375,1150.050048828125,1155.949951171875,980372,2023-10-16
2023-10-23,1526.48681640625,1556.4000244140625,1556.4000244140625,1400.0,1485.699951171875,483185,2023-10-23
2023-10-30,1564.344970703125,1595.0,1623.300048828125,1505.0,1588.9000244140625,110294,2023-10-30
2023-11-06,1498.4854736328125,1527.8499755859375,1777.5,1527.8499755859375,1630.0,117297,2023-11-06
2023-11-13,1314.736328125,1340.5,1455.0,1309.6500244140625,1455.0,174961,2023-11-13
2023-11-20,1358.626220703125,1385.25,1420.0,1325.0,1326.0,111503,2023-11-20
2023-11-27,1415.65869140625,1443.4000244140625,1485.0,1375.0,1385.25,86679,2023-11-27
2023-12-04,1358.9205322265625,1385.550048828125,1464.949951171875,1370.0,1446.0,59145,2023-12-04
2023-12-11,1484.4603271484375,1513.550048828125,1513.550048828125,1367.0,1385.550048828125,87288,2023-12-11
2023-12-18,1433.4107666015625,1461.5,1640.0,1399.5,1513.5999755859375,160294,2023-12-18
2023-12-25,1440.031005859375,1468.25,1495.0,1411.0,1461.5,136665,2023-12-25
2024-01-01,1419.238525390625,1447.050048828125,1520.0,1418.050048828125,1493.0,74474,2024-01-01
2024-01-08,1525.6041259765625,1555.5,1555.5,1405.0,1447.050048828125,135353,2024-01-08
2024-01-15,1702.7821044921875,1736.1500244140625,1736.1500244140625,1512.5999755859375,1633.25,140128,2024-01-15
2024-01-22,1560.32373046875,1590.9000244140625,1787.5,1575.0999755859375,1736.1500244140625,90817,2024-01-22
2024-01-29,1552.6246337890625,1583.050048828125,1615.0,1550.0,1590.0,34677,2024-01-29
2024-02-05,1576.65380859375,1607.550048828125,1729.9000244140625,1555.300048828125,1555.300048828125,54718,2024-02-05
2024-02-12,1331.1644287109375,1357.25,1653.0,1262.800048828125,1607.550048828125,194866,2024-02-12
2024-02-19,1457.0474853515625,1485.5999755859375,1485.5999755859375,1264.5,1357.25,269729,2024-02-19
2024-02-26,1378.8302001953125,1405.8499755859375,1551.0,1355.0999755859375,1551.0,128636,2024-02-26
2024-03-04,1344.3558349609375,1370.699951171875,1424.300048828125,1329.1500244140625,1382.1500244140625,102211,2024-03-04
2024-03-11,1149.1805419921875,1171.699951171875,1401.949951171875,1157.75,1399.0,191261,2024-03-11
2024-03-18,1196.0618896484375,1219.5,1231.949951171875,1155.1500244140625,1195.1500244140625,98467,2024-03-18
2024-03-25,1162.126953125,1184.9000244140625,1242.699951171875,1172.3499755859375,1219.5,90198,2024-03-25
2024-04-01,1348.965576171875,1375.4000244140625,1433.3499755859375,1200.050048828125,1220.0,559346,2024-04-01
2024-04-08,1296.9842529296875,1322.4000244140625,1410.0,1316.0,1397.0,181447,2024-04-08
2024-04-15,1255.693359375,1280.300048828125,1378.800048828125,1266.800048828125,1299.949951171875,194284,2024-04-15
2024-04-22,1394.9151611328125,1422.25,1440.0,1287.5999755859375,1291.0,458218,2024-04-22
2024-04-29,1354.752197265625,1381.300048828125,1477.5999755859375,1364.050048828125,1438.0,156235,2024-04-29
2024-05-06,1284.8223876953125,1310.0,1391.300048828125,1292.9000244140625,1384.0,81943,2024-05-06
2024-05-13,1314.4910888671875,1340.25,1386.0,1296.0,1296.0,103427,2024-05-13
2024-05-20,1338.765380859375,1365.0,1474.699951171875,1325.199951171875,1342.800048828125,373323,2024-05-20
2024-05-27,1148.6900634765625,1171.199951171875,1366.699951171875,1140.0,1366.699951171875,462226,2024-05-27
2024-06-03,1219.5025634765625,1243.4000244140625,1247.75,1104.0999755859375,1219.0,371248,2024-06-03
2024-06-10,1278.9869384765625,1304.050048828125,1345.0,1231.050048828125,1274.0,245123,2024-06-10
2024-06-17,1319.9833984375,1345.8499755859375,1389.0,1282.25,1304.050048828125,197963,2024-06-17
2024-06-24,1392.6591796875,1419.949951171875,1523.4000244140625,1345.9000244140625,1364.699951171875,410759,2024-06-24
2024-07-01,1391.335205078125,1418.5999755859375,1456.0,1400.0,1400.0,183847,2024-07-01
2024-07-08,1412.7918701171875,1427.9000244140625,1475.0,1370.0,1410.0,217320,2024-07-08
2024-07-15,1477.6483154296875,1493.449951171875,1645.0,1415.0,1476.0,707976,2024-07-15
2024-07-22,1506.1435546875,1522.25,1578.0,1450.050048828125,1493.449951171875,283027,2024-07-22
2024-07-29,1487.2457275390625,1503.1500244140625,1628.0,1489.800048828125,1534.0,279368,2024-07-29
2024-08-05,1187.9957275390625,1200.699951171875,1349.050048828125,1194.3499755859375,1349.050048828125,622451,2024-08-05
2024-08-12,1190.370361328125,1203.0999755859375,1214.0,1139.550048828125,1201.1500244140625,158357,2024-08-12
2024-08-19,1364.06298828125,1378.6500244140625,1574.0,1168.0,1207.199951171875,2868167,2024-08-19
2024-08-26,1385.3355712890625,1400.1500244140625,1420.0,1371.1500244140625,1407.949951171875,299215,2024-08-26
2024-09-02,1347.242919921875,1361.6500244140625,1418.800048828125,1339.0999755859375,1407.0,221237,2024-09-02
2024-09-09,1323.051513671875,1337.199951171875,1386.4000244140625,1319.050048828125,1382.0,124252,2024-09-09
2024-09-16,1263.785400390625,1277.300048828125,1345.5999755859375,1247.0,1337.199951171875,140748,2024-09-16
2024-09-23,1242.76025390625,1256.050048828125,1334.0,1251.0999755859375,1280.0,262599,2024-09-23
2024-09-30,1224.8516845703125,1237.949951171875,1265.199951171875,1227.0999755859375,1264.949951171875,86937,2024-09-30
2024-10-07,1285.849365234375,1299.5999755859375,1328.550048828125,1193.1500244140625,1232.0,196512,2024-10-07
2024-10-14,1232.02490234375,1245.199951171875,1346.5999755859375,1230.050048828125,1295.050048828125,96815,2024-10-14
2024-10-21,1143.917236328125,1156.1500244140625,1259.0,1141.0999755859375,1257.9000244140625,95931,2024-10-21
2024-10-28,1204.123291015625,1217.0,1225.0,1123.0999755859375,1173.5,67945,2024-10-28
2024-11-04,1191.80517578125,1204.550048828125,1228.0,1182.0,1217.1500244140625,86351,2024-11-04
2024-11-11,1127.740234375,1139.800048828125,1220.0,1106.949951171875,1220.0,112834,2024-11-11
2024-11-18,1038.9398193359375,1050.050048828125,1145.1500244140625,1041.300048828125,1145.0,94647,2024-11-18
2024-11-25,1092.3685302734375,1104.050048828125,1125.1500244140625,1045.75,1069.0,130122,2024-11-25
2024-12-02,1141.2457275390625,1153.449951171875,1168.0,1093.6500244140625,1118.050048828125,177871,2024-12-02
2024-12-09,1094.1988525390625,1105.9000244140625,1166.5999755859375,1099.800048828125,1157.5,111786,2024-12-09
2024-12-16,1030.8759765625,1041.9000244140625,1126.5999755859375,1036.800048828125,1105.9000244140625,146588,2024-12-16
2024-12-23,1007.0804443359375,1017.8499755859375,1078.050048828125,1011.0,1054.3499755859375,76674,2024-12-23
2024-12-30,1122.4962158203125,1134.5,1190.0,999.0,1033.0999755859375,260138,2024-12-30
2025-01-06,1058.5302734375,1069.8499755859375,1165.0,1067.0,1150.0,134082,2025-01-06
2025-01-13,1021.03125,1031.949951171875,1080.949951171875,1007.0,1064.4000244140625,85836,2025-01-13
2025-01-20,1045.86572265625,1057.050048828125,1098.6500244140625,1007.5999755859375,1031.0,92585,2025-01-20
2025-01-27,918.2800903320312,928.0999755859375,1057.0,915.0,1036.25,208484,2025-01-27
2025-02-03,897.4033203125,907.0,939.25,900.75,924.9500122070312,108016,2025-02-03
2025-02-10,797.6204223632812,806.1500244140625,907.0,790.5499877929688,907.0,357881,2025-02-10
2025-02-17,856.9360961914062,866.0999755859375,895.0,795.2999877929688,806.1500244140625,183342,2025-02-17
2025-02-24,844.964111328125,854.0,894.25,833.2999877929688,866.0,111443,2025-02-24
2025-03-03,890.7247314453125,900.25,915.0,838.0499877929688,855.0,92717,2025-03-03
2025-03-10,796.7793579101562,805.2999877929688,905.0,802.7000122070312,900.0,81889,2025-03-10
2025-03-17,814.9352416992188,823.6500244140625,847.5499877929688,792.0,800.0,138022,2025-03-17
2025-03-24,794.2069091796875,802.7000122070312,854.0499877929688,800.0,830.0499877929688,208949,2025-03-24
2025-03-31,801.0338745117188,809.5999755859375,829.7000122070312,798.5999755859375,802.7000122070312,66367,2025-03-31
2025-04-07,799.9949951171875,808.5499877929688,819.0,725.0,776.25,93990,2025-04-07
2025-04-14,934.3086547851562,944.2999877929688,999.0,808.5499877929688,808.5499877929688,841939,2025-04-14
2025-04-21,873.16259765625,882.5,996.4500122070312,875.1500244140625,944.2999877929688,322270,2025-04-21
2025-04-28,873.558349609375,882.9000244140625,917.4500122070312,865.4500122070312,879.0,150792,2025-04-28
2025-05-05,880.4347534179688,889.8499755859375,929.4500122070312,851.2000122070312,886.2000122070312,140826,2025-05-05
2025-05-12,1173.69873046875,1186.25,1186.25,902.0,902.0,503017,2025-05-12
2025-05-19,1243.8485107421875,1257.1500244140625,1352.0,1189.300048828125,1240.0,1990299,2025-05-19
2025-05-26,1268.583984375,1282.1500244140625,1378.0,1230.949951171875,1255.0,510673,2025-05-26
2025-06-02,1214.51220703125,1227.5,1298.5999755859375,1220.4000244140625,1286.0,132666,2025-06-02
2025-06-09,1170.2852783203125,1182.800048828125,1268.0,1175.0,1237.0,158096,2025-06-09
2025-06-16,1134.0723876953125,1146.199951171875,1223.0,1135.4000244140625,1188.5,138737,2025-06-16
2025-06-23,1161.97412109375,1174.4000244140625,1242.4000244140625,1121.5999755859375,1121.5999755859375,142680,2025-06-23
2025-06-30,1186.5115966796875,1199.199951171875,1213.5999755859375,1162.199951171875,1180.199951171875,107850,2025-06-30
2025-07-07,1146.8359375,1159.0999755859375,1206.800048828125,1152.300048828125,1202.5,85200,2025-07-07
2025-07-14,1140.199951171875,1140.199951171875,1158.800048828125,1132.5999755859375,1158.800048828125,25264,2025-07-14
