Date,Adj Close_ALBERTDAVD.NS,Close_ALBERTDAVD.NS,High_ALBERTDAVD.NS,Low_ALBERTDAVD.NS,Open_ALBERTDAVD.NS,Volume_ALBERTDAVD.NS,Date
2020-12-07,430.57452392578125,451.1000061035156,473.0,445.54998779296875,452.8500061035156,96705,2020-12-07
2020-12-14,427.6632385253906,448.04998779296875,470.25,445.8500061035156,454.8999938964844,87406,2020-12-14
2020-12-21,417.8319091796875,437.75,454.20001220703125,412.04998779296875,449.0,54315,2020-12-21
2020-12-28,430.3358459472656,450.8500061035156,459.0,433.1000061035156,441.0,57351,2020-12-28
2021-01-04,439.8330993652344,460.79998779296875,483.3999938964844,445.6499938964844,456.79998779296875,216441,2021-01-04
2021-01-11,428.3791198730469,448.79998779296875,462.1499938964844,445.0,462.1499938964844,74765,2021-01-11
2021-01-18,410.0050354003906,429.54998779296875,449.95001220703125,427.0,445.6000061035156,36670,2021-01-18
2021-01-25,406.4256591796875,425.79998779296875,435.8500061035156,416.0,435.8500061035156,17865,2021-01-25
2021-02-01,421.6022033691406,441.70001220703125,460.8999938964844,419.8999938964844,426.04998779296875,53312,2021-02-01
2021-02-08,401.6531677246094,420.79998779296875,463.8999938964844,417.3999938964844,442.04998779296875,134847,2021-02-08
2021-02-15,373.161376953125,390.95001220703125,420.0,390.0,415.0,96072,2021-02-15
2021-02-22,386.6675720214844,405.1000061035156,412.1000061035156,387.75,391.0,62074,2021-02-22
2021-03-01,383.70855712890625,402.0,414.0,399.95001220703125,405.1000061035156,58326,2021-03-01
2021-03-08,383.3267822265625,401.6000061035156,412.79998779296875,400.3500061035156,404.95001220703125,31190,2021-03-08
2021-03-15,373.7818298339844,391.6000061035156,406.95001220703125,380.1000061035156,404.3999938964844,55915,2021-03-15
2021-03-22,361.8982849121094,379.1499938964844,393.54998779296875,374.0,391.6000061035156,45551,2021-03-22
2021-03-29,371.77734375,389.5,391.54998779296875,375.04998779296875,379.1499938964844,19211,2021-03-29
2021-04-05,416.8774108886719,436.75,454.0,379.0,389.5,349597,2021-04-05
2021-04-12,395.0194091796875,413.8500061035156,436.75,402.0,432.0,68909,2021-04-12
2021-04-19,434.7265625,455.45001220703125,479.45001220703125,405.1499938964844,415.0,399551,2021-04-19
2021-04-26,417.7364501953125,437.6499938964844,460.5,435.0,457.04998779296875,75531,2021-04-26
2021-05-03,430.14495849609375,450.6499938964844,465.0,432.0,438.0,92971,2021-05-03
2021-05-10,420.0750427246094,440.1000061035156,457.8500061035156,438.0,454.95001220703125,63962,2021-05-10
2021-05-17,432.0062255859375,452.6000061035156,465.3500061035156,434.5,440.0,91687,2021-05-17
2021-05-24,443.5556945800781,464.70001220703125,513.0,449.8500061035156,450.04998779296875,563699,2021-05-24
2021-05-31,451.3348693847656,472.8500061035156,479.6000061035156,448.0,463.0,147751,2021-05-31
2021-06-07,471.7611083984375,494.25,499.5,463.29998779296875,474.45001220703125,204397,2021-06-07
2021-06-14,463.4569396972656,485.54998779296875,549.7999877929688,472.1000061035156,497.29998779296875,1023840,2021-06-14
2021-06-21,458.39813232421875,480.25,493.70001220703125,472.79998779296875,483.0,143812,2021-06-21
2021-06-28,460.83209228515625,482.79998779296875,497.6000061035156,477.0,480.29998779296875,103651,2021-06-28
2021-07-05,476.581298828125,499.29998779296875,525.0,479.04998779296875,487.1000061035156,215904,2021-07-05
2021-07-12,516.1930541992188,540.7999877929688,574.0,498.29998779296875,500.04998779296875,665082,2021-07-12
2021-07-19,547.5961303710938,573.7000122070312,622.9000244140625,530.0,540.0,953037,2021-07-19
2021-07-26,521.872314453125,546.75,580.0,542.0,573.7000122070312,161358,2021-07-26
2021-08-02,512.2796020507812,536.7000122070312,562.0499877929688,521.0,549.4500122070312,104019,2021-08-02
2021-08-09,614.1246948242188,643.4000244140625,673.7999877929688,546.0,548.9500122070312,1056657,2021-08-09
2021-08-16,543.1576538085938,569.0499877929688,646.9500122070312,564.0999755859375,646.5,363995,2021-08-16
2021-08-23,550.3641357421875,576.5999755859375,597.5,540.0499877929688,570.0,203324,2021-08-23
2021-08-30,574.8469848632812,602.25,617.6500244140625,563.0,580.4500122070312,165077,2021-08-30
2021-09-06,566.8291625976562,593.8499755859375,620.0499877929688,588.5,605.0,83141,2021-09-06
2021-09-13,572.4849243164062,593.7999877929688,629.0,585.0,603.0,137504,2021-09-13
2021-09-20,568.0982666015625,589.25,604.0,578.2999877929688,596.9000244140625,69005,2021-09-20
2021-09-27,570.9423828125,592.2000122070312,613.0,580.0999755859375,590.5,58603,2021-09-27
2021-10-04,595.5751953125,617.75,625.7999877929688,588.0499877929688,588.0499877929688,124994,2021-10-04
2021-10-11,595.3824462890625,617.5499877929688,636.0,606.2999877929688,618.1500244140625,186642,2021-10-11
2021-10-18,564.5792846679688,585.5999755859375,644.0,581.5499877929688,617.2999877929688,314570,2021-10-18
2021-10-25,549.009033203125,569.4500122070312,589.8499755859375,560.3499755859375,586.0,46802,2021-10-25
2021-11-01,586.9946899414062,608.8499755859375,616.0,568.0,574.0999755859375,41927,2021-11-01
2021-11-08,607.2408447265625,629.8499755859375,639.7000122070312,603.0,612.7999877929688,98211,2021-11-08
2021-11-15,575.3772583007812,596.7999877929688,658.5999755859375,594.7999877929688,648.2000122070312,96826,2021-11-15
2021-11-22,571.7618408203125,593.0499877929688,620.0,571.25,598.5499877929688,69510,2021-11-22
2021-11-29,564.4828491210938,585.5,598.0,575.2000122070312,587.0999755859375,37085,2021-11-29
2021-12-06,563.5669555664062,584.5499877929688,594.0,573.0999755859375,585.5,31350,2021-12-06
2021-12-13,560.7228393554688,581.5999755859375,609.9500122070312,576.4500122070312,602.0,38636,2021-12-13
2021-12-20,563.9044799804688,584.9000244140625,620.0,556.4000244140625,576.0999755859375,48958,2021-12-20
2021-12-27,582.8972778320312,604.5999755859375,624.9500122070312,581.2000122070312,583.0,33822,2021-12-27
2022-01-03,663.3517456054688,688.0499877929688,730.0,602.0,610.0,825548,2022-01-03
2022-01-10,655.976318359375,680.4000244140625,705.0,678.0,694.9000244140625,112481,2022-01-10
2022-01-17,660.7486572265625,685.3499755859375,739.0,677.4000244140625,680.4000244140625,186584,2022-01-17
2022-01-24,637.7547607421875,661.5,689.0,645.2000122070312,688.0,65341,2022-01-24
2022-01-31,652.1199951171875,676.4000244140625,705.0,658.0999755859375,674.0,48250,2022-01-31
2022-02-07,621.7506713867188,644.9000244140625,727.4000244140625,639.5,678.3499755859375,109514,2022-02-07
2022-02-14,552.8654174804688,573.4500122070312,644.9500122070312,564.7000122070312,630.0,71521,2022-02-14
2022-02-21,500.90020751953125,519.5499877929688,570.1500244140625,495.0,564.0,65634,2022-02-21
2022-02-28,503.69610595703125,522.4500122070312,547.0,507.0,516.4000244140625,36964,2022-02-28
2022-03-07,522.68896484375,542.1500244140625,548.9500122070312,508.0,522.4500122070312,24340,2022-03-07
2022-03-14,522.0623168945312,541.5,550.0,525.0999755859375,542.5,35230,2022-03-14
2022-03-21,523.1710205078125,542.6500244140625,564.25,531.2000122070312,543.0,63509,2022-03-21
2022-03-28,526.2561645507812,545.8499755859375,564.75,526.5,542.6500244140625,41125,2022-03-28
2022-04-04,577.0643920898438,598.5499877929688,607.4500122070312,547.0499877929688,553.4500122070312,59960,2022-04-04
2022-04-11,571.9546508789062,593.25,606.0,584.25,595.5,13869,2022-04-11
2022-04-18,574.5095825195312,595.9000244140625,623.75,590.3499755859375,590.3499755859375,39056,2022-04-18
2022-04-25,595.7198486328125,617.9000244140625,650.8499755859375,578.2999877929688,591.5,107907,2022-04-25
2022-05-02,564.5792846679688,585.5999755859375,620.5,572.0499877929688,616.0,30931,2022-05-02
2022-05-09,502.4428405761719,521.1500244140625,594.9500122070312,512.5499877929688,584.1500244140625,50745,2022-05-09
2022-05-16,522.2069091796875,541.6500244140625,548.0,518.7999877929688,530.5,25049,2022-05-16
2022-05-23,507.6971130371094,526.5999755859375,550.7000122070312,520.0999755859375,549.2000122070312,26574,2022-05-23
2022-05-30,526.2561645507812,545.8499755859375,553.5,527.9500122070312,530.9500122070312,21545,2022-05-30
2022-06-06,507.2150573730469,526.0999755859375,550.0,520.0,546.8499755859375,18713,2022-06-06
2022-06-13,501.5750732421875,520.25,533.0,501.0,528.0,11786,2022-06-13
2022-06-20,513.2890014648438,532.4000244140625,538.0999755859375,486.8500061035156,520.5499877929688,11206,2022-06-20
2022-06-27,510.5412292480469,529.5499877929688,551.8499755859375,513.4500122070312,532.5,13564,2022-06-27
2022-07-04,553.5403442382812,574.1500244140625,583.0,524.5999755859375,529.5999755859375,18863,2022-07-04
2022-07-11,553.3956909179688,574.0,583.6500244140625,560.0,575.0,10497,2022-07-11
2022-07-18,566.7003173828125,587.7999877929688,595.7000122070312,571.0499877929688,584.7999877929688,14516,2022-07-18
2022-07-25,550.5515747070312,571.0499877929688,590.0,565.8499755859375,588.75,13259,2022-07-25
2022-08-01,539.2233276367188,559.2999877929688,594.7999877929688,555.5999755859375,570.0,34416,2022-08-01
2022-08-08,521.4591674804688,532.3499755859375,564.7999877929688,530.5499877929688,552.3499755859375,27448,2022-08-08
2022-08-15,521.802001953125,532.7000122070312,552.4500122070312,531.0,532.3499755859375,16508,2022-08-15
2022-08-22,538.7970581054688,550.0499877929688,560.0,523.9000244140625,532.0,31215,2022-08-22
2022-08-29,551.4331665039062,562.9500122070312,574.0,532.8499755859375,539.5999755859375,23039,2022-08-29
2022-09-05,542.176513671875,553.5,612.9500122070312,546.0,574.0,121305,2022-09-05
2022-09-12,562.1591186523438,573.9000244140625,581.2999877929688,549.0,549.0,36841,2022-09-12
2022-09-19,551.824951171875,563.3499755859375,581.9500122070312,561.0499877929688,579.9500122070312,19888,2022-09-19
2022-09-26,560.9837036132812,572.7000122070312,574.7999877929688,541.0999755859375,571.7999877929688,16732,2022-09-26
2022-10-03,558.6817626953125,570.3499755859375,579.0,560.9000244140625,579.0,6896,2022-10-03
2022-10-10,549.81689453125,561.2999877929688,571.0499877929688,549.0999755859375,565.2999877929688,9473,2022-10-10
2022-10-17,546.682373046875,558.0999755859375,569.9500122070312,550.5999755859375,555.0,17800,2022-10-17
2022-10-24,545.9967041015625,557.4000244140625,568.9000244140625,551.0499877929688,567.2999877929688,8181,2022-10-24
2022-10-31,588.0189819335938,600.2999877929688,607.0499877929688,551.0,566.3499755859375,34698,2022-10-31
2022-11-07,566.762939453125,578.5999755859375,608.0,573.0,608.0,23330,2022-11-07
2022-11-14,580.1826782226562,592.2999877929688,642.2000122070312,586.7000122070312,621.0999755859375,49060,2022-11-14
2022-11-21,577.5869140625,589.6500244140625,604.9500122070312,583.9500122070312,597.9500122070312,16318,2022-11-21
2022-11-28,595.3165893554688,607.75,622.5999755859375,582.7999877929688,582.7999877929688,39687,2022-11-28
2022-12-05,602.3203735351562,614.9000244140625,627.9000244140625,595.4000244140625,608.0499877929688,31492,2022-12-05
2022-12-12,587.9210815429688,600.2000122070312,622.2999877929688,594.4500122070312,620.0,20056,2022-12-12
2022-12-19,530.2750244140625,541.3499755859375,615.7999877929688,532.0999755859375,601.0999755859375,46673,2022-12-19
2022-12-26,555.1553955078125,566.75,574.7999877929688,545.2999877929688,552.1500244140625,7524,2022-12-26
2023-01-02,557.751220703125,569.4000244140625,579.0,552.25,576.9000244140625,8902,2023-01-02
2023-01-09,550.4046630859375,561.9000244140625,576.7999877929688,559.9500122070312,576.7999877929688,7219,2023-01-09
2023-01-16,551.0902709960938,562.5999755859375,569.0999755859375,555.0,569.0999755859375,5826,2023-01-16
2023-01-23,527.6792602539062,538.7000122070312,563.6500244140625,531.2999877929688,563.6500244140625,6581,2023-01-23
2023-01-30,538.89501953125,550.1500244140625,561.9500122070312,532.5999755859375,538.0,20347,2023-01-30
2023-02-06,555.1553955078125,566.75,578.75,552.0999755859375,559.9500122070312,7431,2023-02-06
2023-02-13,549.8658447265625,561.3499755859375,583.9500122070312,553.5499877929688,578.8499755859375,14459,2023-02-13
2023-02-20,548.9843139648438,560.4500122070312,570.0499877929688,557.0,564.2000122070312,9207,2023-02-20
2023-02-27,537.1317749023438,548.3499755859375,564.9500122070312,545.5,560.9000244140625,13593,2023-02-27
2023-03-06,532.96875,544.0999755859375,563.7999877929688,534.9500122070312,548.3499755859375,8579,2023-03-06
2023-03-13,514.3084716796875,525.0499877929688,548.5999755859375,511.0,544.0999755859375,12437,2023-03-13
2023-03-20,528.0220947265625,539.0499877929688,553.8499755859375,523.9000244140625,553.8499755859375,25832,2023-03-20
2023-03-27,502.0642395019531,512.5499877929688,541.25,505.95001220703125,541.25,17013,2023-03-27
2023-04-03,524.7896118164062,535.75,536.6500244140625,515.9000244140625,522.75,16108,2023-04-03
2023-04-10,560.8857421875,572.5999755859375,593.8499755859375,534.25,539.2999877929688,48203,2023-04-10
2023-04-17,580.6234741210938,592.75,612.0499877929688,567.25,575.0,33041,2023-04-17
2023-04-24,595.8553466796875,608.2999877929688,610.0,591.2999877929688,596.9000244140625,15189,2023-04-24
2023-05-01,552.70654296875,564.25,624.0,554.5,608.2999877929688,26194,2023-05-01
2023-05-08,583.9049682617188,596.0999755859375,602.9500122070312,561.5999755859375,564.25,19568,2023-05-08
2023-05-15,584.1988525390625,596.4000244140625,614.0,590.0,601.2999877929688,28768,2023-05-15
2023-05-22,554.5187377929688,566.0999755859375,584.9500122070312,561.0,574.2999877929688,20681,2023-05-22
2023-05-29,551.824951171875,563.3499755859375,588.0,560.0,588.0,12497,2023-05-29
2023-06-05,564.5589599609375,576.3499755859375,616.5999755859375,558.2000122070312,570.0,74985,2023-06-05
2023-06-12,604.72021484375,617.3499755859375,635.0,576.3499755859375,576.3499755859375,120372,2023-06-12
2023-06-19,577.1461791992188,589.2000122070312,622.2999877929688,588.2000122070312,620.2000122070312,55178,2023-06-19
2023-06-26,583.268310546875,595.4500122070312,604.4000244140625,588.0,589.0499877929688,25044,2023-06-26
2023-07-03,615.250244140625,628.0999755859375,648.7000122070312,595.5499877929688,606.0,201753,2023-07-03
2023-07-10,657.4686279296875,671.2000122070312,689.9000244140625,627.5,629.0,285229,2023-07-10
2023-07-17,700.5194702148438,715.1500244140625,729.0,660.25,671.2000122070312,182585,2023-07-17
2023-07-24,713.8901977539062,728.7999877929688,734.4000244140625,700.9500122070312,728.0,84436,2023-07-24
2023-07-31,780.00927734375,796.2999877929688,809.7000122070312,727.0499877929688,734.0,268830,2023-07-31
2023-08-07,796.3995971679688,803.5499877929688,880.0,785.2999877929688,790.0499877929688,262054,2023-08-07
2023-08-14,768.1531982421875,775.0499877929688,812.5,764.5999755859375,805.5999755859375,95691,2023-08-14
2023-08-21,749.371826171875,756.0999755859375,793.8499755859375,752.1500244140625,770.0,59183,2023-08-21
2023-08-28,788.2725830078125,795.3499755859375,847.7999877929688,754.9500122070312,767.2999877929688,200960,2023-08-28
2023-09-04,776.6766967773438,783.6500244140625,810.0,780.0499877929688,795.3499755859375,48875,2023-09-04
2023-09-11,753.6831665039062,760.4500122070312,795.0,726.5999755859375,795.0,54447,2023-09-11
2023-09-18,742.43408203125,749.0999755859375,766.7999877929688,726.2999877929688,760.4500122070312,18363,2023-09-18
2023-09-25,767.9054565429688,774.7999877929688,799.9500122070312,741.9500122070312,752.1500244140625,70708,2023-09-25
2023-10-02,831.9306030273438,839.4000244140625,856.9500122070312,769.5499877929688,774.7999877929688,163198,2023-10-02
2023-10-09,831.0386352539062,838.5,874.7000122070312,808.0,820.0499877929688,91806,2023-10-09
2023-10-16,843.2786865234375,850.8499755859375,880.0,812.3499755859375,838.5,72565,2023-10-16
2023-10-23,810.5723266601562,817.8499755859375,859.0,791.0,852.9500122070312,87865,2023-10-23
2023-10-30,815.2800903320312,822.5999755859375,849.6500244140625,813.7000122070312,820.0,21405,2023-10-30
2023-11-06,833.2190551757812,840.7000122070312,875.0,829.1500244140625,832.5999755859375,83613,2023-11-06
2023-11-13,904.6774291992188,912.7999877929688,942.2000122070312,840.4000244140625,860.0,229056,2023-11-13
2023-11-20,1004.134521484375,1013.1500244140625,1040.0,912.0,912.0,279876,2023-11-20
2023-11-27,1038.0301513671875,1047.3499755859375,1092.0,1013.1500244140625,1013.1500244140625,230504,2023-11-27
2023-12-04,982.7762451171875,991.5999755859375,1074.0,985.0499877929688,1074.0,76683,2023-12-04
2023-12-11,969.6441040039062,978.3499755859375,1012.5,971.7000122070312,991.0,49500,2023-12-11
2023-12-18,955.2731323242188,963.8499755859375,984.7999877929688,911.0499877929688,979.7000122070312,60579,2023-12-18
2023-12-25,966.6708374023438,975.3499755859375,1023.0,960.9500122070312,963.8499755859375,98046,2023-12-25
2024-01-01,1038.624755859375,1047.949951171875,1058.0999755859375,959.7000122070312,976.6500244140625,104921,2024-01-01
2024-01-08,1087.3870849609375,1097.1500244140625,1130.0,1020.5,1047.949951171875,164498,2024-01-08
2024-01-15,1225.1995849609375,1236.199951171875,1259.0,1000.5999755859375,1090.0999755859375,189541,2024-01-15
2024-01-22,1518.31787109375,1531.949951171875,1607.9000244140625,1236.199951171875,1236.199951171875,529063,2024-01-22
2024-01-29,1402.6068115234375,1415.199951171875,1587.0,1376.199951171875,1560.050048828125,180188,2024-01-29
2024-02-05,1375.302001953125,1387.6500244140625,1510.0,1340.0,1465.0,112386,2024-02-05
2024-02-12,1403.0528564453125,1415.6500244140625,1460.0999755859375,1265.5,1375.0,84694,2024-02-12
2024-02-19,1340.613525390625,1352.6500244140625,1450.0,1331.0,1439.0,31822,2024-02-19
2024-02-26,1268.461181640625,1279.8499755859375,1370.0,1272.5,1352.6500244140625,25344,2024-02-26
2024-03-04,1177.6763916015625,1188.25,1299.0,1182.1500244140625,1298.1500244140625,33841,2024-03-04
2024-03-11,1082.728759765625,1092.449951171875,1190.050048828125,1011.0,1177.800048828125,106314,2024-03-11
2024-03-18,1088.279052734375,1098.050048828125,1137.8499755859375,1010.0,1092.449951171875,52229,2024-03-18
2024-03-25,1067.8623046875,1077.449951171875,1115.0,1046.1500244140625,1115.0,57503,2024-03-25
2024-04-01,1189.7677001953125,1200.449951171875,1209.0,1078.699951171875,1096.0,48418,2024-04-01
2024-04-08,1164.742431640625,1175.199951171875,1234.0,1171.0,1224.5999755859375,56544,2024-04-08
2024-04-15,1115.28662109375,1125.300048828125,1173.949951171875,1099.0,1105.0,25315,2024-04-15
2024-04-22,1181.8389892578125,1192.449951171875,1218.6500244140625,1150.0,1150.0,30772,2024-04-22
2024-04-29,1152.30419921875,1162.6500244140625,1219.449951171875,1132.550048828125,1192.5,28351,2024-04-29
2024-05-06,1110.03369140625,1120.0,1175.4000244140625,1089.050048828125,1175.4000244140625,23579,2024-05-06
2024-05-13,1170.1934814453125,1180.699951171875,1234.4000244140625,1110.1500244140625,1148.300048828125,93503,2024-05-13
2024-05-20,1151.4617919921875,1161.800048828125,1208.949951171875,1140.0,1183.949951171875,19932,2024-05-20
2024-05-27,1109.0921630859375,1119.050048828125,1184.800048828125,1100.0,1184.800048828125,26672,2024-05-27
2024-06-03,1175.64453125,1186.199951171875,1198.0,1035.5999755859375,1167.0,80197,2024-06-03
2024-06-10,1276.4891357421875,1287.949951171875,1328.949951171875,1177.8499755859375,1199.0,123307,2024-06-10
2024-06-17,1322.9718017578125,1334.8499755859375,1354.199951171875,1268.050048828125,1287.949951171875,64362,2024-06-17
2024-06-24,1349.136962890625,1361.25,1455.0,1242.0,1353.949951171875,185218,2024-06-24
2024-07-01,1352.55615234375,1364.699951171875,1380.0,1308.3499755859375,1375.0,76925,2024-07-01
2024-07-08,1278.32275390625,1289.800048828125,1380.0,1276.0,1380.0,40722,2024-07-08
2024-07-15,1196.160400390625,1206.9000244140625,1306.949951171875,1197.0,1290.199951171875,50939,2024-07-15
2024-07-22,1299.1358642578125,1310.800048828125,1333.4000244140625,1160.0999755859375,1197.0,83238,2024-07-22
2024-07-29,1249.679931640625,1260.9000244140625,1350.0,1250.0,1338.0,69319,2024-07-29
2024-08-05,1287.300048828125,1287.300048828125,1300.0,1200.0,1254.949951171875,66858,2024-08-05
2024-08-12,1164.199951171875,1164.199951171875,1270.0,1112.449951171875,1240.0,73051,2024-08-12
2024-08-19,1447.949951171875,1447.949951171875,1526.8499755859375,1149.75,1150.0,362914,2024-08-19
2024-08-26,1625.5,1625.5,1719.949951171875,1511.0,1580.0,550728,2024-08-26
2024-09-02,1579.25,1579.25,1753.949951171875,1555.0,1680.0,194192,2024-09-02
2024-09-09,1530.0,1530.0,1592.949951171875,1502.1500244140625,1550.0999755859375,30105,2024-09-09
2024-09-16,1493.5999755859375,1493.5999755859375,1560.0,1411.0,1530.0,31368,2024-09-16
2024-09-23,1466.5,1466.5,1524.0,1421.0999755859375,1508.949951171875,26128,2024-09-23
2024-09-30,1475.5,1475.5,1509.9000244140625,1416.050048828125,1444.0,19624,2024-09-30
2024-10-07,1427.199951171875,1427.199951171875,1495.0,1365.0999755859375,1475.5,20736,2024-10-07
2024-10-14,1356.3499755859375,1356.3499755859375,1435.0,1320.0,1430.0,18492,2024-10-14
2024-10-21,1330.800048828125,1330.800048828125,1464.949951171875,1288.550048828125,1342.0,40704,2024-10-21
2024-10-28,1393.5999755859375,1393.5999755859375,1425.5999755859375,1270.0,1325.0,15072,2024-10-28
2024-11-04,1381.75,1381.75,1425.0,1355.0,1418.949951171875,15710,2024-11-04
2024-11-11,1319.9000244140625,1319.9000244140625,1438.800048828125,1307.050048828125,1382.0,15817,2024-11-11
2024-11-18,1268.949951171875,1268.949951171875,1314.0,1253.9000244140625,1314.0,11847,2024-11-18
2024-11-25,1292.199951171875,1292.199951171875,1307.0,1250.0,1261.0999755859375,19583,2024-11-25
2024-12-02,1374.0999755859375,1374.0999755859375,1418.0,1292.0,1292.199951171875,20054,2024-12-02
2024-12-09,1410.800048828125,1410.800048828125,1540.0,1392.0,1419.0,175444,2024-12-09
2024-12-16,1317.699951171875,1317.699951171875,1438.0,1310.0,1437.5999755859375,39247,2024-12-16
2024-12-23,1342.300048828125,1342.300048828125,1345.0,1302.0,1320.0,17105,2024-12-23
2024-12-30,1384.25,1384.25,1394.0,1300.199951171875,1322.199951171875,24003,2024-12-30
2025-01-06,1220.199951171875,1220.199951171875,1400.0,1204.550048828125,1365.0,37255,2025-01-06
2025-01-13,1215.8499755859375,1215.8499755859375,1260.550048828125,1160.5,1220.0,36052,2025-01-13
2025-01-20,1233.0999755859375,1233.0999755859375,1250.949951171875,1170.0,1233.6500244140625,21845,2025-01-20
2025-01-27,1151.5999755859375,1151.5999755859375,1233.0,1108.5,1233.0,31296,2025-01-27
2025-02-03,1167.550048828125,1167.550048828125,1218.8499755859375,1125.0,1139.0,17891,2025-02-03
2025-02-10,851.5,851.5,1201.550048828125,834.0999755859375,1174.050048828125,114374,2025-02-10
2025-02-17,890.75,890.75,922.9500122070312,812.0499877929688,852.9500122070312,56617,2025-02-17
2025-02-24,851.2999877929688,851.2999877929688,892.7999877929688,825.5499877929688,880.0,31280,2025-02-24
2025-03-03,892.9500122070312,892.9500122070312,907.9000244140625,810.0999755859375,866.0,47687,2025-03-03
2025-03-10,808.2000122070312,808.2000122070312,910.0,804.0,910.0,39323,2025-03-10
2025-03-17,868.6500244140625,868.6500244140625,890.0,794.5999755859375,808.0,96814,2025-03-17
2025-03-24,808.2999877929688,808.2999877929688,903.5,805.0,876.4000244140625,77662,2025-03-24
2025-03-31,838.5999755859375,838.5999755859375,888.6500244140625,808.2999877929688,808.2999877929688,31697,2025-03-31
2025-04-07,791.5999755859375,791.5999755859375,814.0,762.5999755859375,780.0,30112,2025-04-07
2025-04-14,851.7000122070312,851.7000122070312,868.9500122070312,795.6500244140625,803.4500122070312,21357,2025-04-14
2025-04-21,845.2999877929688,845.2999877929688,894.0,842.0499877929688,851.7000122070312,33667,2025-04-21
2025-04-28,836.5499877929688,836.5499877929688,855.0,813.75,845.5499877929688,13358,2025-04-28
2025-05-05,805.1500244140625,805.1500244140625,854.0,786.4500122070312,825.0,17948,2025-05-05
2025-05-12,824.7999877929688,824.7999877929688,919.5,807.5499877929688,817.2000122070312,80361,2025-05-12
2025-05-19,810.7999877929688,810.7999877929688,838.5,803.0499877929688,823.0,27352,2025-05-19
2025-05-26,802.25,802.25,818.9000244140625,786.5,810.0,18920,2025-05-26
2025-06-02,806.2000122070312,806.2000122070312,811.9500122070312,797.2000122070312,807.0,20776,2025-06-02
2025-06-09,862.6500244140625,862.6500244140625,874.9000244140625,801.0499877929688,801.0499877929688,61005,2025-06-09
2025-06-16,846.25,846.25,871.9500122070312,833.2000122070312,871.9500122070312,27671,2025-06-16
2025-06-23,834.9500122070312,834.9500122070312,862.9500122070312,831.1500244140625,841.4000244140625,21596,2025-06-23
2025-06-30,946.5499877929688,946.5499877929688,953.5,832.0499877929688,838.9500122070312,80455,2025-06-30
2025-07-07,905.5999755859375,905.5999755859375,957.5,893.0,947.6500244140625,33384,2025-07-07
2025-07-14,921.9000244140625,921.9000244140625,954.4500122070312,897.5,910.0999755859375,12343,2025-07-14
