Date,Adj Close_INVENTURE.NS,Close_INVENTURE.NS,High_INVENTURE.NS,Low_INVENTURE.NS,Open_INVENTURE.NS,Volume_INVENTURE.NS,Date
2021-11-29,2.549999952316284,2.549999952316284,2.5999999046325684,2.4000000953674316,2.549999952316284,19139582,2021-11-29
2021-12-06,2.549999952316284,2.549999952316284,2.8499999046325684,2.5,2.5999999046325684,48730015,2021-12-06
2021-12-13,2.5,2.5,2.6500000953674316,2.450000047683716,2.549999952316284,34316747,2021-12-13
2021-12-20,2.549999952316284,2.549999952316284,2.6500000953674316,2.4000000953674316,2.549999952316284,29264225,2021-12-20
2021-12-27,3.5,3.5,3.5,2.450000047683716,2.549999952316284,491346547,2021-12-27
2022-01-03,5.800000190734863,5.800000190734863,5.800000190734863,3.5999999046325684,3.700000047683716,559259841,2022-01-03
2022-01-10,6.150000095367432,6.150000095367432,6.650000095367432,5.699999809265137,6.050000190734863,327987780,2022-01-10
2022-01-17,5.949999809265137,5.949999809265137,6.75,5.900000095367432,6.199999809265137,215978191,2022-01-17
2022-01-24,4.949999809265137,4.949999809265137,6.199999809265137,4.949999809265137,6.099999904632568,174637978,2022-01-24
2022-01-31,4.5,4.5,4.800000190734863,4.150000095367432,4.75,297547710,2022-01-31
2022-02-07,4.0,4.0,4.699999809265137,3.8499999046325684,4.550000190734863,156023981,2022-02-07
2022-02-14,4.150000095367432,4.150000095367432,4.349999904632568,3.75,3.9000000953674316,90298899,2022-02-14
2022-02-21,3.700000047683716,3.700000047683716,4.099999904632568,3.6500000953674316,4.050000190734863,50460862,2022-02-21
2022-02-28,3.5999999046325684,3.5999999046325684,3.8499999046325684,3.5,3.700000047683716,47937054,2022-02-28
2022-03-07,4.050000190734863,4.050000190734863,4.050000190734863,3.450000047683716,3.450000047683716,34774978,2022-03-07
2022-03-14,3.9000000953674316,3.9000000953674316,4.5,3.9000000953674316,4.199999809265137,104297378,2022-03-14
2022-03-21,3.6500000953674316,3.6500000953674316,3.9000000953674316,3.5999999046325684,3.75,64365623,2022-03-21
2022-03-28,3.75,3.75,3.799999952316284,3.450000047683716,3.5999999046325684,39618165,2022-03-28
2022-04-04,3.8499999046325684,3.8499999046325684,3.950000047683716,3.6500000953674316,3.75,57002941,2022-04-04
2022-04-11,3.700000047683716,3.700000047683716,3.950000047683716,3.700000047683716,3.8499999046325684,12985145,2022-04-11
2022-04-18,3.6500000953674316,3.6500000953674316,3.8499999046325684,3.5999999046325684,3.6500000953674316,32750412,2022-04-18
2022-04-25,3.4000000953674316,3.4000000953674316,3.6500000953674316,3.4000000953674316,3.6500000953674316,19283367,2022-04-25
2022-05-02,3.1500000953674316,3.1500000953674316,3.549999952316284,3.0999999046325684,3.4000000953674316,21031085,2022-05-02
2022-05-09,2.8499999046325684,2.8499999046325684,3.1500000953674316,2.75,3.1500000953674316,20032486,2022-05-09
2022-05-16,3.0,3.0,3.200000047683716,2.799999952316284,2.8499999046325684,17681747,2022-05-16
2022-05-23,2.9000000953674316,2.9000000953674316,3.0999999046325684,2.75,3.0999999046325684,13103006,2022-05-23
2022-05-30,2.950000047683716,2.950000047683716,3.0999999046325684,2.9000000953674316,2.950000047683716,16517510,2022-05-30
2022-06-06,2.8499999046325684,2.8499999046325684,3.0,2.799999952316284,2.950000047683716,9628801,2022-06-06
2022-06-13,2.549999952316284,2.549999952316284,2.8499999046325684,2.5,2.799999952316284,18443709,2022-06-13
2022-06-20,2.700000047683716,2.700000047683716,2.799999952316284,2.3499999046325684,2.5999999046325684,16503225,2022-06-20
2022-06-27,2.6500000953674316,2.6500000953674316,2.8499999046325684,2.5999999046325684,2.75,8522546,2022-06-27
2022-07-04,2.700000047683716,2.700000047683716,2.8499999046325684,2.5999999046325684,2.700000047683716,9094042,2022-07-04
2022-07-11,2.6500000953674316,2.6500000953674316,2.799999952316284,2.5999999046325684,2.700000047683716,11020171,2022-07-11
2022-07-18,2.9000000953674316,2.9000000953674316,3.1500000953674316,2.6500000953674316,2.700000047683716,24253250,2022-07-18
2022-07-25,2.700000047683716,2.700000047683716,2.950000047683716,2.5999999046325684,2.9000000953674316,13638957,2022-07-25
2022-08-01,2.9000000953674316,2.9000000953674316,3.049999952316284,2.700000047683716,2.700000047683716,17663920,2022-08-01
2022-08-08,2.8499999046325684,2.8499999046325684,2.950000047683716,2.700000047683716,2.950000047683716,9982456,2022-08-08
2022-08-15,2.950000047683716,2.950000047683716,3.200000047683716,2.8499999046325684,2.8499999046325684,30512938,2022-08-15
2022-08-22,2.9000000953674316,2.9000000953674316,3.0,2.75,2.950000047683716,14534326,2022-08-22
2022-08-29,2.8499999046325684,2.8499999046325684,2.950000047683716,2.75,2.799999952316284,12314396,2022-08-29
2022-09-05,3.3499999046325684,3.3499999046325684,3.9000000953674316,2.8499999046325684,2.8499999046325684,116749101,2022-09-05
2022-09-12,3.0,3.0,3.5999999046325684,2.9000000953674316,3.299999952316284,37452502,2022-09-12
2022-09-19,2.950000047683716,2.950000047683716,3.200000047683716,2.9000000953674316,3.049999952316284,18477924,2022-09-19
2022-09-26,2.8499999046325684,2.8499999046325684,3.0,2.700000047683716,2.950000047683716,19136263,2022-09-26
2022-10-03,2.8499999046325684,2.8499999046325684,2.950000047683716,2.799999952316284,2.8499999046325684,9809709,2022-10-03
2022-10-10,2.75,2.75,2.9000000953674316,2.700000047683716,2.8499999046325684,7058124,2022-10-10
2022-10-17,2.75,2.75,2.9000000953674316,2.700000047683716,2.75,8170262,2022-10-17
2022-10-24,2.75,2.75,2.8499999046325684,2.700000047683716,2.799999952316284,5151186,2022-10-24
2022-10-31,2.700000047683716,2.700000047683716,2.799999952316284,2.6500000953674316,2.75,5859880,2022-10-31
2022-11-07,2.9000000953674316,2.9000000953674316,3.200000047683716,2.700000047683716,2.75,25426942,2022-11-07
2022-11-14,2.799999952316284,2.799999952316284,3.0999999046325684,2.799999952316284,2.9000000953674316,16707774,2022-11-14
2022-11-21,2.8499999046325684,2.8499999046325684,2.950000047683716,2.75,2.799999952316284,9742129,2022-11-21
2022-11-28,2.8499999046325684,2.8499999046325684,3.049999952316284,2.799999952316284,2.799999952316284,14015483,2022-11-28
2022-12-05,2.75,2.75,3.1500000953674316,2.700000047683716,2.8499999046325684,53140767,2022-12-05
2022-12-12,2.700000047683716,2.700000047683716,2.8499999046325684,2.6500000953674316,2.75,35731190,2022-12-12
2022-12-19,2.450000047683716,2.450000047683716,2.950000047683716,2.450000047683716,2.75,42104293,2022-12-19
2022-12-26,2.6500000953674316,2.6500000953674316,2.700000047683716,2.450000047683716,2.5,13472393,2022-12-26
2023-01-02,2.6500000953674316,2.6500000953674316,2.799999952316284,2.5999999046325684,2.6500000953674316,12294133,2023-01-02
2023-01-09,2.549999952316284,2.549999952316284,2.700000047683716,2.549999952316284,2.6500000953674316,5621361,2023-01-09
2023-01-16,2.549999952316284,2.549999952316284,2.700000047683716,2.5,2.5999999046325684,10670425,2023-01-16
2023-01-23,2.450000047683716,2.450000047683716,2.5999999046325684,2.4000000953674316,2.549999952316284,8604892,2023-01-23
2023-01-30,2.3499999046325684,2.3499999046325684,2.5,2.299999952316284,2.450000047683716,11546051,2023-01-30
2023-02-06,2.299999952316284,2.299999952316284,2.4000000953674316,2.200000047683716,2.4000000953674316,11415391,2023-02-06
2023-02-13,2.0999999046325684,2.0999999046325684,2.3499999046325684,2.0999999046325684,2.299999952316284,10088785,2023-02-13
2023-02-20,2.0,2.0,2.1500000953674316,1.899999976158142,2.1500000953674316,12027148,2023-02-20
2023-02-27,2.049999952316284,2.049999952316284,2.299999952316284,1.899999976158142,2.0,15902027,2023-02-27
2023-03-06,2.0,2.0,2.0999999046325684,1.899999976158142,2.049999952316284,10425475,2023-03-06
2023-03-13,1.899999976158142,1.899999976158142,2.0,1.7999999523162842,2.0,10105590,2023-03-13
2023-03-20,1.7000000476837158,1.7000000476837158,1.9500000476837158,1.649999976158142,1.9500000476837158,7816455,2023-03-20
2023-03-27,1.649999976158142,1.649999976158142,1.7999999523162842,1.4500000476837158,1.75,15404715,2023-03-27
2023-04-03,1.899999976158142,1.899999976158142,2.1500000953674316,1.649999976158142,1.7000000476837158,16209983,2023-04-03
2023-04-10,1.9500000476837158,1.9500000476837158,2.049999952316284,1.850000023841858,1.899999976158142,6962082,2023-04-10
2023-04-17,1.899999976158142,1.899999976158142,2.0,1.850000023841858,1.9500000476837158,6608227,2023-04-17
2023-04-24,1.850000023841858,1.850000023841858,1.9500000476837158,1.7999999523162842,1.899999976158142,5571631,2023-04-24
2023-05-01,2.0,2.0,2.0999999046325684,1.7999999523162842,1.850000023841858,11770380,2023-05-01
2023-05-08,1.9500000476837158,1.9500000476837158,2.049999952316284,1.850000023841858,2.049999952316284,5951177,2023-05-08
2023-05-15,1.850000023841858,1.850000023841858,1.9500000476837158,1.850000023841858,1.899999976158142,5035108,2023-05-15
2023-05-22,1.9500000476837158,1.9500000476837158,2.049999952316284,1.850000023841858,1.899999976158142,7604945,2023-05-22
2023-05-29,1.899999976158142,1.899999976158142,2.049999952316284,1.899999976158142,1.9500000476837158,10090651,2023-05-29
2023-06-05,1.9500000476837158,1.9500000476837158,2.0999999046325684,1.850000023841858,1.9500000476837158,18243225,2023-06-05
2023-06-12,2.200000047683716,2.200000047683716,2.25,1.9500000476837158,1.9500000476837158,26742275,2023-06-12
2023-06-19,2.0,2.0,2.299999952316284,1.9500000476837158,2.200000047683716,14012769,2023-06-19
2023-06-26,2.0,2.0,2.049999952316284,1.9500000476837158,2.0,8517827,2023-06-26
2023-07-03,2.0,2.0,2.0999999046325684,1.9500000476837158,2.0,14433626,2023-07-03
2023-07-10,1.9500000476837158,1.9500000476837158,2.049999952316284,1.899999976158142,2.0,14280312,2023-07-10
2023-07-17,1.9500000476837158,1.9500000476837158,2.0,1.899999976158142,2.0,6250628,2023-07-17
2023-07-24,1.899999976158142,1.899999976158142,2.0,1.899999976158142,1.9500000476837158,6160470,2023-07-24
2023-07-31,1.899999976158142,1.899999976158142,1.9500000476837158,1.899999976158142,1.9500000476837158,5769718,2023-07-31
2023-08-07,1.899999976158142,1.899999976158142,2.0,1.899999976158142,1.9500000476837158,8552045,2023-08-07
2023-08-14,1.899999976158142,1.899999976158142,1.9500000476837158,1.850000023841858,1.9500000476837158,5861272,2023-08-14
2023-08-21,1.850000023841858,1.850000023841858,1.9500000476837158,1.7999999523162842,1.899999976158142,10276071,2023-08-21
2023-08-28,2.049999952316284,2.049999952316284,2.200000047683716,1.850000023841858,1.899999976158142,35666688,2023-08-28
2023-09-04,2.5,2.5,2.5,2.049999952316284,2.049999952316284,53513452,2023-09-04
2023-09-11,2.3499999046325684,2.3499999046325684,2.75,2.200000047683716,2.6500000953674316,62201542,2023-09-11
2023-09-18,2.299999952316284,2.299999952316284,2.450000047683716,2.25,2.4000000953674316,17537325,2023-09-18
2023-09-25,2.4000000953674316,2.4000000953674316,2.6500000953674316,2.25,2.299999952316284,22302933,2023-09-25
2023-10-02,2.299999952316284,2.299999952316284,2.450000047683716,2.25,2.4000000953674316,8379581,2023-10-02
2023-10-09,2.3499999046325684,2.3499999046325684,2.5,2.200000047683716,2.299999952316284,21726581,2023-10-09
2023-10-16,2.25,2.25,2.4000000953674316,2.200000047683716,2.3499999046325684,11270003,2023-10-16
2023-10-23,2.049999952316284,2.049999952316284,2.299999952316284,1.9500000476837158,2.25,15105217,2023-10-23
2023-10-30,2.200000047683716,2.200000047683716,2.3499999046325684,2.049999952316284,2.049999952316284,10413207,2023-10-30
2023-11-06,2.1500000953674316,2.1500000953674316,2.299999952316284,2.0999999046325684,2.25,9248785,2023-11-06
2023-11-13,2.1500000953674316,2.1500000953674316,2.25,2.1500000953674316,2.1500000953674316,9410498,2023-11-13
2023-11-20,2.3499999046325684,2.3499999046325684,2.549999952316284,2.0999999046325684,2.200000047683716,37404994,2023-11-20
2023-11-27,2.25,2.25,2.4000000953674316,2.200000047683716,2.3499999046325684,14996575,2023-11-27
2023-12-04,2.25,2.25,2.3499999046325684,2.200000047683716,2.299999952316284,13255072,2023-12-04
2023-12-11,2.75,2.75,3.1500000953674316,2.25,2.25,142026670,2023-12-11
2023-12-18,2.6500000953674316,2.6500000953674316,2.950000047683716,2.5,2.8499999046325684,29994206,2023-12-18
2023-12-25,2.5999999046325684,2.5999999046325684,2.75,2.549999952316284,2.6500000953674316,12077803,2023-12-25
2024-01-01,3.25,3.25,3.6500000953674316,2.5999999046325684,2.5999999046325684,136318535,2024-01-01
2024-01-08,3.200000047683716,3.200000047683716,3.9000000953674316,3.0999999046325684,3.3499999046325684,155298708,2024-01-08
2024-01-15,3.0,3.0,3.25,2.9000000953674316,3.200000047683716,19730160,2024-01-15
2024-01-22,2.8499999046325684,2.8499999046325684,3.049999952316284,2.6500000953674316,3.0,18746765,2024-01-22
2024-01-29,3.0,3.0,3.0999999046325684,2.9000000953674316,2.950000047683716,13081027,2024-01-29
2024-02-05,3.1500000953674316,3.1500000953674316,3.3499999046325684,2.9000000953674316,3.0,26845813,2024-02-05
2024-02-12,3.049999952316284,3.049999952316284,3.200000047683716,2.799999952316284,3.1500000953674316,13143445,2024-02-12
2024-02-19,2.9000000953674316,2.9000000953674316,3.0999999046325684,2.8499999046325684,3.0999999046325684,9943272,2024-02-19
2024-02-26,2.799999952316284,2.799999952316284,2.9000000953674316,2.75,2.9000000953674316,11470726,2024-02-26
2024-03-04,2.700000047683716,2.700000047683716,2.9000000953674316,2.700000047683716,2.799999952316284,7776880,2024-03-04
2024-03-11,2.4000000953674316,2.4000000953674316,2.75,2.25,2.700000047683716,9429874,2024-03-11
2024-03-18,2.3499999046325684,2.3499999046325684,2.450000047683716,2.25,2.4000000953674316,5707472,2024-03-18
2024-03-25,2.0999999046325684,2.0999999046325684,2.3499999046325684,2.0999999046325684,2.3499999046325684,8689291,2024-03-25
2024-04-01,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.0999999046325684,2.0999999046325684,7219368,2024-04-01
2024-04-08,2.450000047683716,2.450000047683716,2.700000047683716,2.450000047683716,2.700000047683716,2336293,2024-04-08
2024-04-15,2.299999952316284,2.299999952316284,2.4000000953674316,2.299999952316284,2.4000000953674316,2892499,2024-04-15
2024-04-22,2.200000047683716,2.200000047683716,2.299999952316284,2.200000047683716,2.299999952316284,3007474,2024-04-22
2024-04-29,2.200000047683716,2.200000047683716,2.299999952316284,2.200000047683716,2.25,1811799,2024-04-29
2024-05-06,2.1500000953674316,2.1500000953674316,2.200000047683716,2.0999999046325684,2.1500000953674316,1792195,2024-05-06
2024-05-13,2.299999952316284,2.299999952316284,2.450000047683716,2.1500000953674316,2.200000047683716,7353101,2024-05-13
2024-05-20,2.25,2.25,2.3499999046325684,2.25,2.3499999046325684,5225916,2024-05-20
2024-05-27,2.549999952316284,2.549999952316284,2.700000047683716,2.299999952316284,2.3499999046325684,23371874,2024-05-27
2024-06-03,2.5999999046325684,2.5999999046325684,2.799999952316284,2.5,2.5999999046325684,23757313,2024-06-03
2024-06-10,2.7699999809265137,2.7699999809265137,2.9000000953674316,2.609999895095825,2.6500000953674316,23472977,2024-06-10
2024-06-17,2.7799999713897705,2.7799999713897705,3.0399999618530273,2.690000057220459,2.7699999809265137,25547039,2024-06-17
2024-06-24,2.877484083175659,2.877484083175659,3.069957971572876,2.627268075942993,2.8299999237060547,57988063,2024-06-24
2024-07-01,2.799999952316284,2.799999952316284,2.9737210273742676,2.7235050201416016,2.964097023010254,38507605,2024-07-01
2024-07-08,2.619999885559082,2.619999885559082,2.819999933242798,2.609999895095825,2.819999933242798,15510761,2024-07-08
2024-07-15,3.130000114440918,3.130000114440918,3.130000114440918,2.559999942779541,2.630000114440918,56469659,2024-07-15
2024-07-22,2.990000009536743,2.990000009536743,3.25,2.75,3.1700000762939453,74537379,2024-07-22
2024-07-29,2.8299999237060547,2.8299999237060547,3.0399999618530273,2.819999933242798,3.0399999618530273,29670259,2024-07-29
2024-08-05,2.690000057220459,2.690000057220459,2.8299999237060547,2.6500000953674316,2.7799999713897705,32486482,2024-08-05
2024-08-12,2.8499999046325684,2.8499999046325684,3.1500000953674316,2.630000114440918,2.690000057220459,62383849,2024-08-12
2024-08-19,2.9000000953674316,2.9000000953674316,3.0399999618530273,2.809999942779541,2.8499999046325684,25574063,2024-08-19
2024-08-26,2.4600000381469727,2.4600000381469727,3.4000000953674316,2.4600000381469727,2.9100000858306885,346000527,2024-08-26
2024-09-02,2.4200000762939453,2.4200000762939453,2.559999942779541,2.2100000381469727,2.490000009536743,86733679,2024-09-02
2024-09-09,2.4800000190734863,2.4800000190734863,2.509999990463257,2.3499999046325684,2.440000057220459,23386531,2024-09-09
2024-09-16,2.380000114440918,2.380000114440918,2.5399999618530273,2.319999933242798,2.5299999713897705,27988002,2024-09-16
2024-09-23,2.3399999141693115,2.3399999141693115,2.440000057220459,2.319999933242798,2.4200000762939453,16947082,2024-09-23
2024-09-30,2.299999952316284,2.299999952316284,2.369999885559082,2.2699999809265137,2.359999895095825,16715596,2024-09-30
2024-10-07,2.369999885559082,2.369999885559082,2.390000104904175,2.130000114440918,2.3299999237060547,21436777,2024-10-07
2024-10-14,2.2899999618530273,2.2899999618530273,2.4200000762939453,2.2699999809265137,2.4200000762939453,12237034,2024-10-14
2024-10-21,2.180000066757202,2.180000066757202,2.4000000953674316,2.130000114440918,2.2899999618530273,14598531,2024-10-21
2024-10-28,2.2100000381469727,2.2100000381469727,2.3299999237060547,2.140000104904175,2.180000066757202,18548804,2024-10-28
2024-11-04,2.200000047683716,2.200000047683716,2.2799999713897705,2.1500000953674316,2.240000009536743,13877080,2024-11-04
2024-11-11,2.130000114440918,2.130000114440918,2.2200000286102295,2.119999885559082,2.200000047683716,7594948,2024-11-11
2024-11-18,2.0399999618530273,2.0399999618530273,2.1500000953674316,2.009999990463257,2.119999885559082,10009783,2024-11-18
2024-11-25,2.2100000381469727,2.2100000381469727,2.240000009536743,2.049999952316284,2.069999933242798,13861562,2024-11-25
2024-12-02,2.2699999809265137,2.2699999809265137,2.4200000762939453,2.25,2.2899999618530273,22211085,2024-12-02
2024-12-09,2.190000057220459,2.190000057220459,2.299999952316284,2.180000066757202,2.2899999618530273,10809245,2024-12-09
2024-12-16,2.0999999046325684,2.0999999046325684,2.2100000381469727,2.0799999237060547,2.200000047683716,11802743,2024-12-16
2024-12-23,2.0799999237060547,2.0799999237060547,2.119999885559082,2.069999933242798,2.0999999046325684,6248067,2024-12-23
2024-12-30,2.140000104904175,2.140000104904175,2.2200000286102295,2.059999942779541,2.0899999141693115,8719497,2024-12-30
2025-01-06,1.9800000190734863,1.9800000190734863,2.180000066757202,1.9700000286102295,2.1600000858306885,10939959,2025-01-06
2025-01-13,1.9900000095367432,1.9900000095367432,2.049999952316284,1.899999976158142,2.049999952316284,9320160,2025-01-13
2025-01-20,1.9600000381469727,1.9600000381469727,2.0399999618530273,1.9299999475479126,2.0,8605648,2025-01-20
2025-01-27,1.9299999475479126,1.9299999475479126,1.9600000381469727,1.8300000429153442,1.9500000476837158,9249675,2025-01-27
2025-02-03,1.8899999856948853,1.8899999856948853,2.0399999618530273,1.8700000047683716,1.9299999475479126,9420675,2025-02-03
