Date,Adj Close_TNTELE.NS,Close_TNTELE.NS,High_TNTELE.NS,Low_TNTELE.NS,Open_TNTELE.NS,Volume_TNTELE.NS,Date
2021-10-11,9.550000190734863,9.550000190734863,10.350000381469727,9.300000190734863,10.149999618530273,214990,2021-10-11
2021-10-18,9.050000190734863,9.050000190734863,9.800000190734863,8.600000381469727,9.149999618530273,154540,2021-10-18
2021-10-25,8.350000381469727,8.350000381469727,9.399999618530273,8.300000190734863,9.399999618530273,152169,2021-10-25
2021-11-01,7.599999904632568,7.599999904632568,8.699999809265137,7.449999809265137,8.199999809265137,162376,2021-11-01
2021-11-08,7.900000095367432,7.900000095367432,8.399999618530273,7.5,7.949999809265137,156350,2021-11-08
2021-11-15,7.75,7.75,8.149999618530273,7.550000190734863,8.149999618530273,96653,2021-11-15
2021-11-22,7.099999904632568,7.099999904632568,7.949999809265137,6.550000190734863,7.949999809265137,309830,2021-11-22
2021-11-29,7.300000190734863,7.300000190734863,7.449999809265137,6.75,7.25,127456,2021-11-29
2021-12-06,7.550000190734863,7.550000190734863,7.599999904632568,6.650000095367432,7.300000190734863,241072,2021-12-06
2021-12-13,8.699999809265137,8.699999809265137,9.5,7.25,7.599999904632568,308190,2021-12-13
2021-12-20,9.050000190734863,9.050000190734863,9.149999618530273,7.650000095367432,8.300000190734863,241148,2021-12-20
2021-12-27,10.850000381469727,10.850000381469727,10.850000381469727,8.649999618530273,9.25,271537,2021-12-27
2022-01-03,11.300000190734863,11.300000190734863,12.449999809265137,10.300000190734863,11.350000381469727,357431,2022-01-03
2022-01-10,11.149999618530273,11.149999618530273,13.0,11.149999618530273,11.850000381469727,343756,2022-01-10
2022-01-17,10.600000381469727,10.600000381469727,12.25,10.600000381469727,10.600000381469727,265897,2022-01-17
2022-01-24,10.050000190734863,10.050000190734863,10.449999809265137,9.149999618530273,10.100000381469727,102116,2022-01-24
2022-01-31,10.149999618530273,10.149999618530273,10.850000381469727,9.350000381469727,10.550000190734863,125919,2022-01-31
2022-02-07,9.550000190734863,9.550000190734863,10.649999618530273,9.199999809265137,10.399999618530273,163238,2022-02-07
2022-02-14,8.850000381469727,8.850000381469727,9.899999618530273,8.600000381469727,9.899999618530273,80612,2022-02-14
2022-02-21,7.5,7.5,9.149999618530273,7.199999809265137,8.699999809265137,120263,2022-02-21
2022-02-28,8.75,8.75,8.949999809265137,7.599999904632568,7.849999904632568,58268,2022-02-28
2022-03-07,9.0,9.0,9.149999618530273,7.900000095367432,8.899999618530273,49439,2022-03-07
2022-03-14,9.350000381469727,9.350000381469727,9.550000190734863,8.800000190734863,9.199999809265137,56622,2022-03-14
2022-03-21,8.800000190734863,8.800000190734863,9.649999618530273,8.649999618530273,9.550000190734863,78121,2022-03-21
2022-03-28,8.600000381469727,8.600000381469727,9.100000381469727,7.949999809265137,8.600000381469727,106528,2022-03-28
2022-04-04,8.949999809265137,8.949999809265137,9.649999618530273,8.350000381469727,9.0,97127,2022-04-04
2022-04-11,8.850000381469727,8.850000381469727,9.25,8.600000381469727,9.25,26944,2022-04-11
2022-04-18,8.75,8.75,9.350000381469727,8.449999809265137,9.100000381469727,84308,2022-04-18
2022-04-25,8.199999809265137,8.199999809265137,8.949999809265137,8.0,8.75,48509,2022-04-25
2022-05-02,7.900000095367432,7.900000095367432,8.449999809265137,7.650000095367432,8.449999809265137,54421,2022-05-02
2022-05-09,9.399999618530273,9.399999618530273,9.949999809265137,8.25,8.25,226223,2022-05-09
2022-05-16,9.149999618530273,9.149999618530273,9.75,8.550000190734863,8.949999809265137,162348,2022-05-16
2022-05-23,8.550000190734863,8.550000190734863,9.149999618530273,7.849999904632568,9.149999618530273,100580,2022-05-23
2022-05-30,7.900000095367432,7.900000095367432,8.949999809265137,7.849999904632568,8.550000190734863,108968,2022-05-30
2022-06-06,7.699999809265137,7.699999809265137,8.100000381469727,7.25,8.100000381469727,94523,2022-06-06
2022-06-13,7.199999809265137,7.199999809265137,7.849999904632568,6.949999809265137,7.849999904632568,49904,2022-06-13
2022-06-20,7.300000190734863,7.300000190734863,7.550000190734863,6.75,6.949999809265137,48003,2022-06-20
2022-06-27,7.099999904632568,7.099999904632568,7.449999809265137,6.75,7.300000190734863,26650,2022-06-27
2022-07-04,7.099999904632568,7.099999904632568,7.349999904632568,6.75,6.900000095367432,30096,2022-07-04
2022-07-11,7.25,7.25,7.599999904632568,6.849999904632568,7.099999904632568,29196,2022-07-11
2022-07-18,8.149999618530273,8.149999618530273,8.449999809265137,6.849999904632568,6.900000095367432,115522,2022-07-18
2022-07-25,7.900000095367432,7.900000095367432,8.800000190734863,7.449999809265137,8.350000381469727,94801,2022-07-25
2022-08-01,7.949999809265137,7.949999809265137,8.199999809265137,7.5,7.900000095367432,81941,2022-08-01
2022-08-08,8.25,8.25,8.800000190734863,7.849999904632568,8.300000190734863,97247,2022-08-08
2022-08-15,8.350000381469727,8.350000381469727,8.800000190734863,7.849999904632568,8.25,69347,2022-08-15
2022-08-22,8.149999618530273,8.149999618530273,8.699999809265137,7.949999809265137,8.550000190734863,42724,2022-08-22
2022-08-29,8.25,8.25,8.649999618530273,7.75,8.149999618530273,49267,2022-08-29
2022-09-05,9.149999618530273,9.149999618530273,9.149999618530273,7.900000095367432,8.399999618530273,179693,2022-09-05
2022-09-12,8.449999809265137,8.449999809265137,9.800000190734863,8.449999809265137,9.600000381469727,180225,2022-09-12
2022-09-19,8.25,8.25,8.850000381469727,8.0,8.5,71434,2022-09-19
2022-09-26,8.199999809265137,8.199999809265137,8.399999618530273,7.650000095367432,8.0,41214,2022-09-26
2022-10-03,8.050000190734863,8.050000190734863,8.5,7.849999904632568,8.5,34088,2022-10-03
2022-10-10,7.800000190734863,7.800000190734863,8.399999618530273,7.650000095367432,8.300000190734863,36745,2022-10-10
2022-10-17,7.5,7.5,8.199999809265137,7.300000190734863,7.800000190734863,51168,2022-10-17
2022-10-24,7.699999809265137,7.699999809265137,7.900000095367432,7.349999904632568,7.5,21353,2022-10-24
2022-10-31,7.5,7.5,7.900000095367432,7.25,7.699999809265137,39261,2022-10-31
2022-11-07,8.25,8.25,8.649999618530273,7.349999904632568,7.5,81258,2022-11-07
2022-11-14,8.149999618530273,8.149999618530273,8.350000381469727,7.75,8.25,33345,2022-11-14
2022-11-21,7.599999904632568,7.599999904632568,8.25,7.349999904632568,8.149999618530273,41017,2022-11-21
2022-11-28,7.699999809265137,7.699999809265137,8.199999809265137,7.349999904632568,7.599999904632568,43739,2022-11-28
2022-12-05,7.75,7.75,8.199999809265137,7.599999904632568,7.849999904632568,26002,2022-12-05
2022-12-12,7.75,7.75,8.050000190734863,7.5,7.949999809265137,74057,2022-12-12
2022-12-19,7.199999809265137,7.199999809265137,8.0,7.199999809265137,8.0,57341,2022-12-19
2022-12-26,7.400000095367432,7.400000095367432,7.800000190734863,7.099999904632568,7.349999904632568,38847,2022-12-26
2023-01-02,7.599999904632568,7.599999904632568,7.75,7.099999904632568,7.699999809265137,34768,2023-01-02
2023-01-09,7.400000095367432,7.400000095367432,7.849999904632568,7.099999904632568,7.650000095367432,18066,2023-01-09
2023-01-16,7.300000190734863,7.300000190734863,7.550000190734863,7.050000190734863,7.400000095367432,40107,2023-01-16
2023-01-23,6.800000190734863,6.800000190734863,7.5,6.800000190734863,7.449999809265137,48588,2023-01-23
2023-01-30,7.849999904632568,7.849999904632568,8.0,6.949999809265137,6.949999809265137,115351,2023-01-30
2023-02-06,7.050000190734863,7.050000190734863,8.100000381469727,6.849999904632568,7.599999904632568,84374,2023-02-06
2023-02-13,7.199999809265137,7.199999809265137,7.400000095367432,6.849999904632568,7.400000095367432,53637,2023-02-13
2023-02-20,7.0,7.0,7.599999904632568,6.949999809265137,7.550000190734863,35285,2023-02-20
2023-02-27,7.0,7.0,7.199999809265137,6.300000190734863,7.050000190734863,36604,2023-02-27
2023-03-06,6.849999904632568,6.849999904632568,7.199999809265137,6.599999904632568,6.900000095367432,22092,2023-03-06
2023-03-13,6.550000190734863,6.550000190734863,7.050000190734863,6.199999809265137,7.050000190734863,47061,2023-03-13
2023-03-20,6.349999904632568,6.349999904632568,6.849999904632568,5.949999809265137,6.849999904632568,30532,2023-03-20
2023-03-27,5.300000190734863,5.300000190734863,6.5,5.300000190734863,6.5,47729,2023-03-27
2023-04-03,6.0,6.0,6.0,5.300000190734863,5.550000190734863,15916,2023-04-03
2023-04-10,6.25,6.25,6.800000190734863,5.75,6.150000095367432,31567,2023-04-10
2023-04-17,6.150000095367432,6.150000095367432,6.650000095367432,5.800000190734863,6.5,21667,2023-04-17
2023-04-24,6.199999809265137,6.199999809265137,6.5,5.849999904632568,6.449999809265137,20489,2023-04-24
2023-05-01,6.25,6.25,6.5,5.900000095367432,6.199999809265137,18370,2023-05-01
2023-05-08,6.050000190734863,6.050000190734863,6.550000190734863,6.050000190734863,6.550000190734863,18371,2023-05-08
2023-05-15,6.400000095367432,6.400000095367432,6.800000190734863,6.150000095367432,6.199999809265137,85319,2023-05-15
2023-05-22,6.300000190734863,6.300000190734863,6.800000190734863,6.050000190734863,6.449999809265137,26989,2023-05-22
2023-05-29,6.5,6.5,6.599999904632568,6.050000190734863,6.599999904632568,37814,2023-05-29
2023-06-05,6.300000190734863,6.300000190734863,6.849999904632568,6.25,6.25,52228,2023-06-05
2023-06-12,6.25,6.25,6.5,6.099999904632568,6.300000190734863,53097,2023-06-12
2023-06-19,6.050000190734863,6.050000190734863,6.599999904632568,5.949999809265137,6.550000190734863,54814,2023-06-19
2023-06-26,6.150000095367432,6.150000095367432,6.300000190734863,5.949999809265137,6.050000190734863,40790,2023-06-26
2023-07-03,6.099999904632568,6.099999904632568,6.400000095367432,5.949999809265137,6.150000095367432,36401,2023-07-03
2023-07-10,6.199999809265137,6.199999809265137,6.300000190734863,5.900000095367432,6.25,55255,2023-07-10
2023-07-17,5.949999809265137,5.949999809265137,6.300000190734863,5.900000095367432,6.150000095367432,34618,2023-07-17
2023-07-24,5.900000095367432,5.900000095367432,6.300000190734863,5.900000095367432,6.150000095367432,48013,2023-07-24
2023-07-31,6.0,6.0,6.199999809265137,5.900000095367432,6.099999904632568,36448,2023-07-31
2023-08-07,6.099999904632568,6.099999904632568,6.400000095367432,5.949999809265137,6.099999904632568,85932,2023-08-07
2023-08-14,6.199999809265137,6.199999809265137,6.449999809265137,6.050000190734863,6.349999904632568,39296,2023-08-14
2023-08-21,7.349999904632568,7.349999904632568,7.349999904632568,6.0,6.300000190734863,97631,2023-08-21
2023-08-28,9.25,9.25,9.25,7.699999809265137,7.699999809265137,92103,2023-08-28
2023-09-04,8.75,8.75,9.699999809265137,8.25,9.699999809265137,308666,2023-09-04
2023-09-11,7.800000190734863,7.800000190734863,9.050000190734863,7.650000095367432,8.75,145600,2023-09-11
2023-09-18,7.949999809265137,7.949999809265137,8.449999809265137,7.75,7.800000190734863,72450,2023-09-18
2023-09-25,8.0,8.0,8.199999809265137,7.599999904632568,7.949999809265137,103988,2023-09-25
2023-10-02,7.949999809265137,7.949999809265137,8.399999618530273,7.75,8.0,49913,2023-10-02
2023-10-09,7.699999809265137,7.699999809265137,7.949999809265137,7.300000190734863,7.900000095367432,68993,2023-10-09
2023-10-16,7.400000095367432,7.400000095367432,7.949999809265137,7.300000190734863,7.949999809265137,76227,2023-10-16
2023-10-23,7.050000190734863,7.050000190734863,7.5,6.75,7.5,26198,2023-10-23
2023-10-30,6.900000095367432,6.900000095367432,7.349999904632568,6.550000190734863,6.699999809265137,58607,2023-10-30
2023-11-06,7.949999809265137,7.949999809265137,7.949999809265137,6.699999809265137,6.699999809265137,89175,2023-11-06
2023-11-13,9.199999809265137,9.199999809265137,9.199999809265137,7.800000190734863,8.5,366942,2023-11-13
2023-11-20,8.550000190734863,8.550000190734863,9.899999618530273,8.5,9.649999618530273,159650,2023-11-20
2023-11-27,9.600000381469727,9.600000381469727,9.949999809265137,8.199999809265137,8.550000190734863,261984,2023-11-27
2023-12-04,9.050000190734863,9.050000190734863,10.0,8.850000381469727,10.0,100320,2023-12-04
2023-12-11,9.800000190734863,9.800000190734863,10.350000381469727,8.899999618530273,9.050000190734863,211449,2023-12-11
2023-12-18,9.300000190734863,9.300000190734863,10.550000190734863,8.949999809265137,10.25,253838,2023-12-18
2023-12-25,9.050000190734863,9.050000190734863,9.449999809265137,8.600000381469727,9.300000190734863,165909,2023-12-25
2024-01-01,9.899999618530273,9.899999618530273,10.100000381469727,8.899999618530273,9.050000190734863,293511,2024-01-01
2024-01-08,11.300000190734863,11.300000190734863,12.449999809265137,10.050000190734863,10.25,1561682,2024-01-08
2024-01-15,10.600000381469727,10.600000381469727,11.350000381469727,9.800000190734863,11.350000381469727,606859,2024-01-15
2024-01-22,12.199999809265137,12.199999809265137,12.199999809265137,10.600000381469727,10.600000381469727,414217,2024-01-22
2024-01-29,13.899999618530273,13.899999618530273,14.399999618530273,12.699999809265137,12.75,358535,2024-01-29
2024-02-05,17.049999237060547,17.049999237060547,17.100000381469727,13.199999809265137,14.300000190734863,719194,2024-02-05
2024-02-12,15.5,15.5,16.700000762939453,15.5,16.700000762939453,21770,2024-02-12
2024-02-19,14.050000190734863,14.050000190734863,15.199999809265137,14.050000190734863,15.199999809265137,15834,2024-02-19
2024-02-26,12.800000190734863,12.800000190734863,13.800000190734863,12.800000190734863,13.800000190734863,6714,2024-02-26
2024-03-04,11.800000190734863,11.800000190734863,12.550000190734863,11.800000190734863,12.550000190734863,16884,2024-03-04
2024-03-11,10.800000190734863,10.800000190734863,11.600000381469727,10.800000190734863,11.600000381469727,12037,2024-03-11
2024-03-18,10.199999809265137,10.199999809265137,11.300000190734863,8.899999618530273,10.399999618530273,174839,2024-03-18
2024-03-25,9.949999809265137,9.949999809265137,11.199999809265137,9.75,10.199999809265137,84710,2024-03-25
2024-04-01,10.5,10.5,10.949999809265137,9.550000190734863,9.550000190734863,168654,2024-04-01
2024-04-08,10.399999618530273,10.399999618530273,11.0,10.050000190734863,11.0,69941,2024-04-08
2024-04-15,10.449999809265137,10.449999809265137,11.199999809265137,9.649999618530273,10.0,116100,2024-04-15
2024-04-22,11.149999618530273,11.149999618530273,11.149999618530273,9.949999809265137,10.75,102790,2024-04-22
2024-04-29,11.5,11.5,12.25,11.100000381469727,11.100000381469727,144622,2024-04-29
2024-05-06,10.600000381469727,10.600000381469727,11.449999809265137,10.600000381469727,11.300000190734863,13807,2024-05-06
2024-05-13,10.0,10.0,10.600000381469727,10.0,10.399999618530273,13732,2024-05-13
2024-05-20,9.600000381469727,9.600000381469727,10.0,9.600000381469727,10.0,36909,2024-05-20
2024-05-27,9.050000190734863,9.050000190734863,9.5,9.050000190734863,9.5,17128,2024-05-27
2024-06-03,9.350000381469727,9.350000381469727,9.350000381469727,9.050000190734863,9.100000381469727,19446,2024-06-03
2024-06-10,11.90999984741211,11.90999984741211,11.90999984741211,9.350000381469727,9.350000381469727,131360,2024-06-10
2024-06-17,11.510000228881836,11.510000228881836,12.779999732971191,11.510000228881836,11.90999984741211,172409,2024-06-17
2024-06-24,10.369999885559082,10.369999885559082,11.270000457763672,10.369999885559082,11.270000457763672,11523,2024-06-24
2024-07-01,10.199999809265137,10.199999809265137,10.300000190734863,9.800000190734863,10.15999984741211,138962,2024-07-01
2024-07-08,9.600000381469727,9.600000381469727,10.020000457763672,9.600000381469727,9.989999771118164,34746,2024-07-08
2024-07-15,10.0,10.0,10.039999961853027,9.600000381469727,9.600000381469727,20717,2024-07-15
2024-07-22,10.510000228881836,10.510000228881836,10.510000228881836,9.850000381469727,9.850000381469727,62384,2024-07-22
2024-07-29,13.380000114440918,13.380000114440918,13.380000114440918,10.5,10.800000190734863,273005,2024-07-29
2024-08-05,13.859999656677246,13.859999656677246,14.739999771118164,12.710000038146973,14.039999961853027,335473,2024-08-05
2024-08-12,12.760000228881836,12.760000228881836,13.579999923706055,12.760000228881836,13.579999923706055,15534,2024-08-12
2024-08-19,11.520000457763672,11.520000457763672,12.5,11.520000457763672,12.5,43299,2024-08-19
2024-08-26,10.800000190734863,10.800000190734863,11.279999732971191,10.800000190734863,11.279999732971191,56990,2024-08-26
2024-09-02,10.5600004196167,10.5600004196167,11.0,10.5600004196167,10.579999923706055,59926,2024-09-02
2024-09-09,11.25,11.25,11.25,10.40999984741211,10.40999984741211,36682,2024-09-09
2024-09-16,10.569999694824219,10.569999694824219,12.369999885559082,10.199999809265137,11.8100004196167,175998,2024-09-16
2024-09-23,10.390000343322754,10.390000343322754,10.989999771118164,9.600000381469727,10.569999694824219,185442,2024-09-23
2024-09-30,10.4399995803833,10.4399995803833,11.09000015258789,10.0,10.529999732971191,91556,2024-09-30
2024-10-07,9.970000267028809,9.970000267028809,10.680000305175781,9.479999542236328,10.640000343322754,126236,2024-10-07
2024-10-14,9.920000076293945,9.920000076293945,10.529999732971191,9.510000228881836,10.180000305175781,220784,2024-10-14
2024-10-21,9.359999656677246,9.359999656677246,10.270000457763672,9.020000457763672,10.270000457763672,101369,2024-10-21
2024-10-28,10.529999732971191,10.529999732971191,10.75,9.0,9.619999885559082,91105,2024-10-28
2024-11-04,10.0,10.0,11.029999732971191,9.619999885559082,11.029999732971191,169236,2024-11-04
2024-11-11,9.460000038146973,9.460000038146973,10.149999618530273,9.220000267028809,10.119999885559082,115445,2024-11-11
2024-11-18,9.470000267028809,9.470000267028809,9.930000305175781,9.180000305175781,9.930000305175781,47217,2024-11-18
2024-11-25,9.670000076293945,9.670000076293945,9.9399995803833,9.25,9.510000228881836,50577,2024-11-25
2024-12-02,10.470000267028809,10.470000267028809,11.180000305175781,9.170000076293945,9.670000076293945,214058,2024-12-02
2024-12-09,12.619999885559082,12.619999885559082,14.609999656677246,10.970000267028809,10.970000267028809,473581,2024-12-09
2024-12-16,12.199999809265137,12.199999809265137,13.850000381469727,11.550000190734863,12.630000114440918,293637,2024-12-16
2024-12-23,11.920000076293945,11.920000076293945,13.399999618530273,11.539999961853027,12.680000305175781,191653,2024-12-23
2024-12-30,11.609999656677246,11.609999656677246,12.899999618530273,11.510000228881836,12.460000038146973,99594,2024-12-30
2025-01-06,10.010000228881836,10.010000228881836,11.609999656677246,10.010000228881836,11.3100004196167,90163,2025-01-06
2025-01-13,10.880000114440918,10.880000114440918,11.300000190734863,9.069999694824219,9.90999984741211,71676,2025-01-13
2025-01-20,9.829999923706055,9.829999923706055,11.199999809265137,9.829999923706055,10.880000114440918,64404,2025-01-20
2025-01-27,10.020000457763672,10.020000457763672,10.170000076293945,9.069999694824219,9.829999923706055,77170,2025-01-27
2025-02-03,10.029999732971191,10.029999732971191,10.25,9.449999809265137,9.720000267028809,30483,2025-02-03
2025-02-10,9.220000267028809,9.220000267028809,10.40999984741211,9.170000076293945,9.630000114440918,63116,2025-02-10
2025-02-17,9.579999923706055,9.579999923706055,9.90999984741211,8.329999923706055,9.399999618530273,43824,2025-02-17
2025-02-24,8.979999542236328,8.979999542236328,10.0,8.930000305175781,9.720000267028809,23974,2025-02-24
2025-03-03,9.1899995803833,9.1899995803833,9.529999732971191,8.170000076293945,8.539999961853027,51202,2025-03-03
2025-03-10,8.710000038146973,8.710000038146973,9.399999618530273,8.600000381469727,9.25,59689,2025-03-10
2025-03-17,8.920000076293945,8.920000076293945,9.300000190734863,8.430000305175781,8.710000038146973,37937,2025-03-17
2025-03-24,8.770000457763672,8.770000457763672,9.34000015258789,8.460000038146973,9.119999885559082,51563,2025-03-24
2025-03-31,8.609999656677246,8.609999656677246,9.380000114440918,8.539999961853027,8.770000457763672,39123,2025-03-31
2025-04-07,8.949999809265137,8.949999809265137,9.430000305175781,7.940000057220459,9.180000305175781,30827,2025-04-07
2025-04-14,9.029999732971191,9.029999732971191,9.470000267028809,8.300000190734863,9.25,26505,2025-04-14
2025-04-21,10.149999618530273,10.149999618530273,11.15999984741211,8.210000038146973,9.300000190734863,194355,2025-04-21
2025-04-28,9.1899995803833,9.1899995803833,10.390000343322754,8.619999885559082,10.199999809265137,175925,2025-04-28
2025-05-05,9.149999618530273,9.149999618530273,9.920000076293945,8.239999771118164,9.09000015258789,115980,2025-05-05
2025-05-12,9.90999984741211,9.90999984741211,10.800000190734863,9.149999618530273,9.199999809265137,272173,2025-05-12
2025-05-19,9.460000038146973,9.460000038146973,10.600000381469727,9.020000457763672,9.90999984741211,116201,2025-05-19
2025-05-26,9.520000457763672,9.520000457763672,10.199999809265137,9.020000457763672,9.460000038146973,70738,2025-05-26
2025-06-02,9.789999961853027,9.789999961853027,10.649999618530273,8.65999984741211,9.970000267028809,395005,2025-06-02
