Date,Adj Close_CASTROLIND.NS,Close_CASTROLIND.NS,High_CASTROLIND.NS,Low_CASTROLIND.NS,Open_CASTROLIND.NS,Volume_CASTROLIND.NS,Date
2020-12-28,101.49435424804688,122.0,125.8499984741211,121.4000015258789,124.8499984741211,9386706,2020-12-28
2021-01-04,107.10982513427734,128.75,130.0,122.19999694824219,122.69999694824219,10865193,2021-01-04
2021-01-11,107.98334503173828,129.8000030517578,131.8000030517578,126.4000015258789,129.0,11203439,2021-01-11
2021-01-18,106.52748107910156,128.0500030517578,129.9499969482422,124.6500015258789,129.6999969482422,7653652,2021-01-18
2021-01-25,106.65226745605469,128.1999969482422,129.4499969482422,122.5999984741211,128.89999389648438,5191950,2021-01-25
2021-02-01,107.81695556640625,129.60000610351562,134.35000610351562,125.69999694824219,128.8000030517578,13268368,2021-02-01
2021-02-08,107.23461151123047,128.89999389648438,135.5,128.1999969482422,129.8000030517578,7655185,2021-02-08
2021-02-15,107.15142059326172,128.8000030517578,133.1999969482422,125.1500015258789,129.0,6486766,2021-02-15
2021-02-22,107.90013885498047,129.6999969482422,130.64999389648438,123.19999694824219,128.89999389648438,6552669,2021-02-22
2021-03-01,112.55889892578125,135.3000030517578,140.3000030517578,130.35000610351562,131.39999389648438,15885190,2021-03-01
2021-03-08,108.02494049072266,129.85000610351562,137.8000030517578,128.89999389648438,135.75,4770164,2021-03-08
2021-03-15,98.62422943115234,118.55000305175781,130.39999389648438,117.69999694824219,130.25,6994883,2021-03-15
2021-03-22,102.32626342773438,123.0,124.3499984741211,117.80000305175781,118.55000305175781,5791121,2021-03-22
2021-03-29,103.82373809814453,124.80000305175781,126.4000015258789,122.25,123.0,2350697,2021-03-29
2021-04-05,103.99011993408203,125.0,126.0,122.5,125.4000015258789,2763215,2021-04-05
2021-04-12,102.32626342773438,123.0,128.89999389648438,118.4000015258789,124.80000305175781,3550810,2021-04-12
2021-04-19,102.03510284423828,122.6500015258789,124.0,117.69999694824219,122.55000305175781,5983242,2021-04-19
2021-04-26,107.2771224975586,125.75,134.39999389648438,121.19999694824219,123.69999694824219,17817725,2021-04-26
2021-05-03,107.23446655273438,125.69999694824219,127.8499984741211,122.8499984741211,125.0,6221955,2021-05-03
2021-05-10,111.2440185546875,130.39999389648438,134.5500030517578,124.94999694824219,126.19999694824219,9143548,2021-05-10
2021-05-17,110.5188980102539,129.5500030517578,132.5,126.8499984741211,131.0,6039363,2021-05-17
2021-05-24,114.86970520019531,134.64999389648438,138.25,129.39999389648438,129.5500030517578,12591808,2021-05-24
2021-05-31,120.32952117919922,141.0500030517578,144.5,131.25,134.5,21824376,2021-05-31
2021-06-07,127.452880859375,149.39999389648438,154.89999389648438,143.0,143.39999389648438,23109959,2021-06-07
2021-06-14,125.57608032226562,147.1999969482422,152.5,141.0,148.9499969482422,9046439,2021-06-14
2021-06-21,124.21113586425781,145.60000610351562,150.3000030517578,144.0,146.4499969482422,3454243,2021-06-21
2021-06-28,121.90776824951172,142.89999389648438,147.3000030517578,142.10000610351562,146.1999969482422,3185458,2021-06-28
2021-07-05,123.10208129882812,144.3000030517578,150.0,143.25,143.4499969482422,5191319,2021-07-05
2021-07-12,122.29166412353516,143.35000610351562,145.0,142.0,144.25,3088155,2021-07-12
2021-07-19,122.63288879394531,143.75,144.5500030517578,140.5500030517578,143.35000610351562,1929816,2021-07-19
2021-07-26,118.06881713867188,138.39999389648438,145.6999969482422,137.6999969482422,143.9499969482422,3629329,2021-07-26
2021-08-02,120.28687286376953,141.0,142.6999969482422,138.0,139.3000030517578,6714372,2021-08-02
2021-08-09,115.21092987060547,135.0500030517578,142.1999969482422,132.5,141.3000030517578,3335896,2021-08-09
2021-08-16,113.24176788330078,130.35000610351562,137.9499969482422,130.0500030517578,134.5,2473668,2021-08-16
2021-08-23,116.10863494873047,133.64999389648438,136.1999969482422,127.0999984741211,130.5500030517578,2824245,2021-08-23
2021-08-30,118.19366455078125,136.0500030517578,137.1999969482422,132.10000610351562,133.9499969482422,2910362,2021-08-30
2021-09-06,119.5836410522461,137.64999389648438,138.9499969482422,134.5,136.6999969482422,2670696,2021-09-06
2021-09-13,118.54115295410156,136.4499969482422,143.89999389648438,135.39999389648438,137.6999969482422,5482569,2021-09-13
2021-09-20,120.84333801269531,139.10000610351562,142.5,135.8000030517578,136.5,3301936,2021-09-20
2021-09-27,121.71208953857422,140.10000610351562,142.25,136.10000610351562,140.5,3329816,2021-09-27
2021-10-04,123.9708480834961,142.6999969482422,148.0,138.8000030517578,140.39999389648438,7226687,2021-10-04
2021-10-11,127.48928833007812,146.75,149.60000610351562,140.60000610351562,142.6999969482422,8507275,2021-10-11
2021-10-18,121.7555160522461,140.14999389648438,149.5,139.10000610351562,147.1999969482422,6251374,2021-10-18
2021-10-25,120.01802062988281,138.14999389648438,142.35000610351562,136.3000030517578,140.0,2470586,2021-10-25
2021-11-01,122.49398040771484,141.0,142.5,137.0,138.85000610351562,2996323,2021-11-01
2021-11-08,118.41084289550781,136.3000030517578,141.14999389648438,136.0,141.0,3161444,2021-11-08
2021-11-15,116.76020050048828,134.39999389648438,136.75,132.0,136.5500030517578,2733914,2021-11-15
2021-11-22,110.89613342285156,127.6500015258789,134.5500030517578,127.05000305175781,134.5500030517578,2972289,2021-11-22
2021-11-29,110.24456787109375,126.9000015258789,130.9499969482422,123.05000305175781,126.94999694824219,3927925,2021-11-29
2021-12-06,109.54957580566406,126.0999984741211,128.4499969482422,125.25,126.80000305175781,3297090,2021-12-06
2021-12-13,109.15862274169922,125.6500015258789,126.9000015258789,124.4000015258789,126.69999694824219,4294581,2021-12-13
2021-12-20,105.68363189697266,121.6500015258789,125.5,119.69999694824219,125.5,3102422,2021-12-20
2021-12-27,106.68269348144531,122.80000305175781,124.5999984741211,120.55000305175781,121.6500015258789,1619314,2021-12-27
2022-01-03,106.0745620727539,122.0999984741211,125.80000305175781,121.3499984741211,122.4000015258789,4824400,2022-01-03
2022-01-10,108.85456085205078,125.30000305175781,125.5,121.75,122.69999694824219,3772883,2022-01-10
2022-01-17,107.24737548828125,123.44999694824219,129.10000610351562,122.5999984741211,126.0,5034908,2022-01-17
2022-01-24,109.11518859863281,125.5999984741211,126.19999694824219,112.94999694824219,123.69999694824219,5302059,2022-01-24
2022-01-31,106.42206573486328,122.5,127.19999694824219,121.80000305175781,126.69999694824219,2431374,2022-01-31
2022-02-07,104.46736907958984,120.25,126.44999694824219,119.55000305175781,123.0,5204238,2022-02-07
2022-02-14,100.03673553466797,115.1500015258789,119.8499984741211,114.9000015258789,119.6500015258789,4445085,2022-02-14
2022-02-21,93.34735107421875,107.44999694824219,115.25,104.5,115.1500015258789,4871590,2022-02-21
2022-02-28,94.12922668457031,108.3499984741211,111.0999984741211,105.30000305175781,107.5,3155533,2022-02-28
2022-03-07,94.73736572265625,109.05000305175781,110.5,106.05000305175781,108.0,3099039,2022-03-07
2022-03-14,92.04422760009766,105.94999694824219,109.80000305175781,105.1500015258789,109.05000305175781,5034893,2022-03-14
2022-03-21,89.39453887939453,102.9000015258789,106.9000015258789,102.4000015258789,106.9000015258789,13369774,2022-03-21
2022-03-28,89.7420425415039,103.30000305175781,104.25,99.05000305175781,103.0,9405587,2022-03-28
2022-04-04,91.82704162597656,105.69999694824219,107.30000305175781,103.3499984741211,104.69999694824219,8997169,2022-04-04
2022-04-11,91.65328979492188,105.5,107.0,104.4000015258789,106.25,3370976,2022-04-11
2022-04-18,94.2595443725586,108.5,109.8499984741211,104.3499984741211,105.80000305175781,7256173,2022-04-18
2022-04-25,93.91204071044922,108.0999984741211,109.3499984741211,104.80000305175781,108.5,6004777,2022-04-25
2022-05-02,91.69673156738281,105.55000305175781,109.0,104.3499984741211,108.0,3361434,2022-05-02
2022-05-09,88.00454711914062,101.30000305175781,106.3499984741211,100.25,105.9000015258789,4649577,2022-05-09
2022-05-16,93.6948471069336,107.8499984741211,112.0,102.25,102.44999694824219,6567562,2022-05-16
2022-05-23,93.43423461914062,107.55000305175781,109.80000305175781,104.19999694824219,107.8499984741211,3582560,2022-05-23
2022-05-30,93.99891662597656,108.19999694824219,110.69999694824219,105.4000015258789,109.0,4001554,2022-05-30
2022-06-06,93.79572296142578,105.0,108.75,104.4000015258789,107.55000305175781,1911702,2022-06-06
2022-06-13,91.517822265625,102.44999694824219,105.0,101.0999984741211,105.0,3528832,2022-06-13
2022-06-20,91.47315216064453,102.4000015258789,104.25,101.25,102.44999694824219,2143236,2022-06-20
2022-06-27,92.81310272216797,103.9000015258789,105.0,102.0999984741211,103.0,2249806,2022-06-27
2022-07-04,96.25228881835938,107.75,109.0,103.5,104.5999984741211,1938642,2022-07-04
2022-07-11,101.0313949584961,113.0999984741211,114.3499984741211,107.75,108.25,6546905,2022-07-11
2022-07-18,98.21751403808594,109.94999694824219,114.1500015258789,109.5999984741211,114.1500015258789,2031901,2022-07-18
2022-07-25,101.65670013427734,113.80000305175781,115.6500015258789,109.0,109.9000015258789,4025570,2022-07-25
2022-08-01,104.11325073242188,116.55000305175781,118.69999694824219,113.25,114.5999984741211,6406213,2022-08-01
2022-08-08,101.83535766601562,114.0,115.19999694824219,111.55000305175781,114.3499984741211,2612744,2022-08-08
2022-08-15,105.67196655273438,115.25,117.9000015258789,113.9000015258789,114.0,4132017,2022-08-15
2022-08-22,105.07598876953125,114.5999984741211,117.1500015258789,112.69999694824219,115.6500015258789,4639589,2022-08-22
2022-08-29,104.5258560180664,114.0,115.19999694824219,112.0999984741211,113.0,2464798,2022-08-29
2022-09-05,105.534423828125,115.0999984741211,117.80000305175781,113.1500015258789,114.4000015258789,4914431,2022-09-05
2022-09-12,104.02156066894531,113.44999694824219,122.0,112.8499984741211,115.69999694824219,13614011,2022-09-12
2022-09-19,103.83818054199219,113.25,116.69999694824219,111.5999984741211,113.44999694824219,7174366,2022-09-19
2022-09-26,103.33389282226562,112.69999694824219,114.30000305175781,110.0,113.75,5168582,2022-09-26
2022-10-03,102.60038757324219,111.9000015258789,113.9000015258789,111.44999694824219,112.5999984741211,3306181,2022-10-03
2022-10-10,111.54009246826172,121.6500015258789,125.1500015258789,109.94999694824219,109.94999694824219,18546894,2022-10-10
2022-10-17,114.01569366455078,124.3499984741211,127.80000305175781,121.1500015258789,121.5999984741211,8372094,2022-10-17
2022-10-24,114.10737609863281,124.44999694824219,127.5,122.4000015258789,124.0,3330165,2022-10-24
2022-10-31,115.528564453125,126.0,126.8499984741211,119.5999984741211,126.0,5476119,2022-10-31
2022-11-07,113.41970825195312,123.69999694824219,127.80000305175781,123.25,126.6500015258789,2789314,2022-11-07
2022-11-14,119.37952423095703,130.1999969482422,133.6999969482422,123.80000305175781,124.0,9900395,2022-11-14
2022-11-21,119.700439453125,130.5500030517578,135.89999389648438,129.39999389648438,130.14999389648438,6667410,2022-11-21
2022-11-28,118.82938385009766,129.60000610351562,132.4499969482422,128.25,132.3000030517578,3143233,2022-11-28
2022-12-05,119.83795928955078,130.6999969482422,136.8000030517578,116.5,130.3000030517578,5518022,2022-12-05
2022-12-12,118.60017395019531,129.35000610351562,135.5,128.60000610351562,131.10000610351562,3809307,2022-12-12
2022-12-19,107.04730224609375,116.75,130.3000030517578,115.80000305175781,129.5500030517578,2913986,2022-12-19
2022-12-26,112.9154281616211,123.1500015258789,125.4000015258789,116.0,116.75,2270996,2022-12-26
2023-01-02,115.16181182861328,125.5999984741211,129.5500030517578,121.94999694824219,122.9000015258789,3895899,2023-01-02
2023-01-09,113.3738784790039,123.6500015258789,126.6500015258789,123.5,126.6500015258789,1877245,2023-01-09
2023-01-16,110.25643920898438,120.25,125.19999694824219,120.0999984741211,123.94999694824219,1556356,2023-01-16
2023-01-23,109.52291870117188,119.44999694824219,125.5,117.05000305175781,120.9000015258789,2448195,2023-01-23
2023-01-30,106.8180923461914,116.5,120.4000015258789,116.0,119.55000305175781,2779383,2023-01-30
2023-02-06,109.33954620361328,119.25,120.94999694824219,114.19999694824219,117.19999694824219,1838611,2023-02-06
2023-02-13,110.98995208740234,121.05000305175781,121.75,117.0,119.9000015258789,2786707,2023-02-13
2023-02-20,108.69771575927734,118.55000305175781,122.0,118.0999984741211,121.44999694824219,1793391,2023-02-20
2023-02-27,106.08456420898438,115.69999694824219,119.0,114.25,119.0,1816134,2023-02-27
2023-03-06,104.5258560180664,114.0,117.0,113.6500015258789,116.5999984741211,2937722,2023-03-06
2023-03-13,101.04165649414062,110.19999694824219,114.5999984741211,109.5,114.0999984741211,2988076,2023-03-13
2023-03-20,99.57462310791016,108.5999984741211,111.30000305175781,107.69999694824219,110.19999694824219,3058327,2023-03-20
2023-03-27,101.72932434082031,110.94999694824219,112.5999984741211,107.4000015258789,107.69999694824219,2814600,2023-03-27
2023-04-03,104.38831329345703,113.8499984741211,114.5,111.5,111.8499984741211,1304169,2023-04-03
2023-04-10,104.06739807128906,113.5,115.1500015258789,112.8499984741211,114.8499984741211,1497016,2023-04-10
2023-04-17,106.40548706054688,116.05000305175781,117.8499984741211,111.80000305175781,113.55000305175781,3744256,2023-04-17
2023-04-24,109.8896713256836,119.8499984741211,120.0,116.05000305175781,116.30000305175781,2060452,2023-04-24
2023-05-01,108.19342041015625,118.0,122.9000015258789,117.5,119.8499984741211,3279935,2023-05-01
2023-05-08,108.454833984375,114.9000015258789,118.6500015258789,113.5,118.25,3041611,2023-05-08
2023-05-15,106.33104705810547,112.6500015258789,115.1500015258789,111.80000305175781,115.0,2294335,2023-05-15
2023-05-22,107.46372985839844,113.8499984741211,114.5,112.30000305175781,113.0,2292369,2023-05-22
2023-05-29,108.26605224609375,114.69999694824219,115.0,112.0,114.0,2566401,2023-05-29
2023-06-05,106.51982116699219,112.8499984741211,116.0,112.5,115.0,3094803,2023-06-05
2023-06-12,113.55193328857422,120.30000305175781,121.1500015258789,113.5999984741211,114.0,9848582,2023-06-12
2023-06-19,113.59912109375,120.3499984741211,126.5,119.5,121.9000015258789,8828972,2023-06-19
2023-06-26,114.02388000488281,120.80000305175781,122.5999984741211,119.30000305175781,121.1500015258789,2291214,2023-06-26
2023-07-03,120.86720275878906,128.0500030517578,128.64999389648438,120.69999694824219,121.94999694824219,6088014,2023-07-03
2023-07-10,124.5484390258789,131.9499969482422,137.64999389648438,125.05000305175781,128.8000030517578,13335872,2023-07-10
2023-07-17,126.908203125,134.4499969482422,135.5,128.9499969482422,132.60000610351562,6059567,2023-07-17
2023-07-24,139.1317901611328,147.39999389648438,152.5,134.25,135.9499969482422,16498884,2023-07-24
2023-07-31,143.33216857910156,151.85000610351562,153.0,139.14999389648438,148.9499969482422,16863059,2023-07-31
2023-08-07,143.09619140625,151.60000610351562,158.0,146.3000030517578,153.6999969482422,15773873,2023-08-07
2023-08-14,141.1081085205078,146.5500030517578,151.64999389648438,143.60000610351562,151.64999389648438,5819423,2023-08-14
2023-08-21,139.5675048828125,144.9499969482422,148.25,141.5,147.8000030517578,8389608,2023-08-21
2023-08-28,137.6417694091797,142.9499969482422,146.9499969482422,142.39999389648438,146.1999969482422,5656547,2023-08-28
2023-09-04,150.64047241210938,156.4499969482422,162.0,142.85000610351562,143.0,31443927,2023-09-04
2023-09-11,139.90451049804688,145.3000030517578,158.64999389648438,144.39999389648438,158.64999389648438,11097875,2023-09-11
2023-09-18,134.753173828125,139.9499969482422,149.39999389648438,139.5,146.35000610351562,5987486,2023-09-18
2023-09-25,133.40516662597656,138.5500030517578,142.10000610351562,136.0500030517578,140.0,6084970,2023-09-25
2023-10-02,132.779296875,137.89999389648438,140.5,136.0500030517578,138.5500030517578,6721638,2023-10-02
2023-10-09,141.8302459716797,147.3000030517578,150.1999969482422,134.0,137.0,13475932,2023-10-09
2023-10-16,137.59364318847656,142.89999389648438,148.60000610351562,141.64999389648438,147.0,6141372,2023-10-16
2023-10-23,132.1534423828125,137.25,143.60000610351562,133.6999969482422,142.89999389648438,3880488,2023-10-23
2023-10-30,128.92782592773438,133.89999389648438,140.8000030517578,133.5,137.1999969482422,4822657,2023-10-30
2023-11-06,131.57571411132812,136.64999389648438,139.10000610351562,132.39999389648438,134.89999389648438,5202256,2023-11-06
2023-11-13,128.73526000976562,133.6999969482422,137.35000610351562,133.25,137.35000610351562,5414401,2023-11-13
2023-11-20,135.2827606201172,140.5,142.5,133.1999969482422,134.39999389648438,10881156,2023-11-20
2023-11-27,134.89761352539062,140.10000610351562,143.5500030517578,137.75,140.5,8564045,2023-11-27
2023-12-04,135.23460388183594,140.4499969482422,144.5,138.9499969482422,142.8000030517578,8487771,2023-12-04
2023-12-11,140.6266632080078,146.0500030517578,152.3000030517578,137.9499969482422,141.1999969482422,26667950,2023-12-11
2023-12-18,156.5139617919922,162.5500030517578,167.14999389648438,143.5,146.5,70622709,2023-12-18
2023-12-25,173.0752716064453,179.75,188.8000030517578,162.5500030517578,162.5500030517578,102817394,2023-12-25
2024-01-01,181.2596435546875,188.25,196.39999389648438,178.64999389648438,179.75,64104628,2024-01-01
2024-01-08,171.1495361328125,177.75,189.0,177.0,188.9499969482422,20512370,2024-01-08
2024-01-15,172.16055297851562,178.8000030517578,182.25,166.0500030517578,178.85000610351562,33502256,2024-01-15
2024-01-22,168.5979461669922,175.10000610351562,179.8000030517578,169.8000030517578,178.8000030517578,7656318,2024-01-22
2024-01-29,191.03273010253906,198.39999389648438,208.10000610351562,173.25,175.3000030517578,72421109,2024-01-29
2024-02-05,194.11390686035156,201.60000610351562,207.4499969482422,191.60000610351562,204.5,36211976,2024-02-05
2024-02-12,199.98739624023438,207.6999969482422,213.5,186.5500030517578,203.0,39729463,2024-02-12
2024-02-19,196.71363830566406,204.3000030517578,213.8000030517578,199.0,208.8000030517578,24600969,2024-02-19
2024-02-26,205.71644592285156,213.64999389648438,216.8000030517578,194.89999389648438,204.0,34757732,2024-02-26
2024-03-04,201.72056579589844,209.5,219.60000610351562,207.0,215.3000030517578,17633463,2024-03-04
2024-03-11,189.8291473388672,197.14999389648438,213.89999389648438,186.0500030517578,209.5,29802791,2024-03-11
2024-03-18,184.38894653320312,191.5,202.1999969482422,191.0,199.10000610351562,13963275,2024-03-18
2024-03-25,183.25897216796875,185.9499969482422,192.60000610351562,185.1999969482422,191.5,9543040,2024-03-25
2024-04-01,206.12322998046875,209.14999389648438,214.9499969482422,187.0,187.0,29066274,2024-04-01
2024-04-08,220.21627807617188,223.4499969482422,230.39999389648438,206.0,210.39999389648438,52936993,2024-04-08
2024-04-15,204.54638671875,207.5500030517578,218.10000610351562,200.10000610351562,217.5,19401611,2024-04-15
2024-04-22,209.62185668945312,212.6999969482422,216.0,206.89999389648438,209.60000610351562,14294139,2024-04-22
2024-04-29,193.5577392578125,196.39999389648438,215.6999969482422,194.60000610351562,214.8000030517578,16799231,2024-04-29
2024-05-06,188.63009643554688,191.39999389648438,201.0,186.14999389648438,198.39999389648438,22931598,2024-05-06
2024-05-13,192.22727966308594,195.0500030517578,196.0,186.0,191.6999969482422,12402436,2024-05-13
2024-05-20,190.2562255859375,193.0500030517578,198.0,191.10000610351562,193.6999969482422,8058420,2024-05-20
2024-05-27,192.22727966308594,195.0500030517578,197.0500030517578,185.4499969482422,193.5,10507632,2024-05-27
2024-06-03,192.12872314453125,194.9499969482422,200.64999389648438,167.0500030517578,200.0,16254556,2024-06-03
2024-06-10,200.978759765625,203.92999267578125,209.16000366210938,195.61000061035156,196.99000549316406,23258763,2024-06-10
2024-06-17,207.59165954589844,210.63999938964844,214.3000030517578,202.0,203.92999267578125,22601306,2024-06-17
2024-06-24,197.70681762695312,200.61000061035156,214.60000610351562,199.8000030517578,209.61000061035156,17140651,2024-06-24
2024-07-01,250.34388732910156,254.02000427246094,260.0,202.00999450683594,202.5,232586843,2024-07-01
2024-07-08,247.93919372558594,251.5800018310547,260.20001220703125,239.5,254.02000427246094,51111448,2024-07-08
2024-07-15,243.36634826660156,246.94000244140625,277.69000244140625,245.39999389648438,252.97000122070312,64115988,2024-07-15
2024-07-22,262.1603698730469,266.010009765625,278.8500061035156,231.61000061035156,244.88999938964844,63946084,2024-07-22
2024-07-29,256.3359069824219,260.1000061035156,279.79998779296875,250.1999969482422,268.25,44219721,2024-07-29
2024-08-05,252.54161071777344,256.25,262.8500061035156,240.0,252.35000610351562,35343269,2024-08-05
2024-08-12,252.3000030517578,252.3000030517578,263.0,244.0,255.10000610351562,14791587,2024-08-12
2024-08-19,266.29998779296875,266.29998779296875,276.0,249.85000610351562,252.6999969482422,50493089,2024-08-19
2024-08-26,264.75,264.75,284.3999938964844,262.25,267.6000061035156,60948272,2024-08-26
2024-09-02,264.0,264.0,278.79998779296875,260.54998779296875,265.29998779296875,42458034,2024-09-02
2024-09-09,258.95001220703125,258.95001220703125,266.6499938964844,251.0,264.70001220703125,19573767,2024-09-09
2024-09-16,250.0500030517578,250.0500030517578,260.75,242.60000610351562,260.0,13475746,2024-09-16
2024-09-23,244.25,244.25,256.79998779296875,243.5,252.0,12413994,2024-09-23
2024-09-30,228.47000122070312,228.47000122070312,247.47999572753906,227.57000732421875,242.75,12633385,2024-09-30
2024-10-07,227.82000732421875,227.82000732421875,232.58999633789062,218.3699951171875,230.39999389648438,17968681,2024-10-07
2024-10-14,222.22999572753906,222.22999572753906,232.5800018310547,216.25999450683594,228.38999938964844,13924437,2024-10-14
2024-10-21,204.52999877929688,204.52999877929688,223.67999267578125,202.0,223.67999267578125,12908807,2024-10-21
2024-10-28,214.17999267578125,214.17999267578125,215.2899932861328,200.4499969482422,206.5,9751640,2024-10-28
2024-11-04,206.80999755859375,206.80999755859375,219.4499969482422,201.39999389648438,215.86000061035156,14737916,2024-11-04
2024-11-11,190.41000366210938,190.41000366210938,208.66000366210938,188.92999267578125,206.02000427246094,10278179,2024-11-11
2024-11-18,198.67999267578125,198.67999267578125,200.8000030517578,185.07000732421875,191.4600067138672,18480456,2024-11-18
2024-11-25,200.72999572753906,200.72999572753906,204.00999450683594,192.00999450683594,201.89999389648438,12133925,2024-11-25
2024-12-02,222.3699951171875,222.3699951171875,223.6999969482422,199.1999969482422,199.97000122070312,61778142,2024-12-02
2024-12-09,210.97999572753906,210.97999572753906,224.89999389648438,205.5500030517578,222.60000610351562,16078233,2024-12-09
2024-12-16,200.63999938964844,200.63999938964844,212.99000549316406,197.8000030517578,211.16000366210938,10866696,2024-12-16
2024-12-23,195.63999938964844,195.63999938964844,202.86000061035156,194.80999755859375,202.0,6181503,2024-12-23
2024-12-30,202.16000366210938,202.16000366210938,206.77000427246094,190.14999389648438,195.9600067138672,13681273,2024-12-30
2025-01-06,190.25,190.25,204.5,188.1999969482422,202.0,15963200,2025-01-06
2025-01-13,184.8699951171875,184.8699951171875,188.0500030517578,178.0500030517578,185.0,10596633,2025-01-13
2025-01-20,174.88999938964844,174.88999938964844,189.97999572753906,174.0,186.5,8729063,2025-01-20
2025-01-27,177.6300048828125,177.6300048828125,182.1699981689453,162.60000610351562,174.0,13004523,2025-01-27
2025-02-03,209.8000030517578,209.8000030517578,215.0,172.72999572753906,177.0,103157110,2025-02-03
2025-02-10,196.60000610351562,196.60000610351562,215.5,194.6999969482422,208.72999572753906,52684518,2025-02-10
2025-02-17,215.4199981689453,215.4199981689453,218.38999938964844,194.0,195.08999633789062,33060085,2025-02-17
2025-02-24,212.6300048828125,212.6300048828125,221.89999389648438,210.61000061035156,213.9499969482422,20836925,2025-02-24
2025-03-03,240.6699981689453,240.6699981689453,251.9499969482422,211.00999450683594,213.5,105175431,2025-03-03
2025-03-10,231.0800018310547,231.0800018310547,244.14999389648438,227.25999450683594,239.97000122070312,37350021,2025-03-10
2025-03-17,217.47000122070312,217.47000122070312,237.0,215.10000610351562,233.89999389648438,25000691,2025-03-17
2025-03-24,202.9600067138672,202.9600067138672,221.8000030517578,200.1999969482422,218.0,20984296,2025-03-24
2025-03-31,203.27999877929688,203.27999877929688,208.8000030517578,197.39999389648438,202.9600067138672,37705310,2025-03-31
2025-04-07,199.3300018310547,199.3300018310547,203.83999633789062,186.25999450683594,189.25,23140059,2025-04-07
2025-04-14,202.1199951171875,202.1199951171875,207.39999389648438,199.3300018310547,199.3300018310547,9728989,2025-04-14
2025-04-21,202.97999572753906,202.97999572753906,211.14999389648438,201.0,203.25,13876321,2025-04-21
2025-04-28,200.13999938964844,200.13999938964844,210.8000030517578,196.00999450683594,202.89999389648438,14051589,2025-04-28
2025-05-05,199.83999633789062,199.83999633789062,205.77999877929688,193.13999938964844,200.0800018310547,12785685,2025-05-05
2025-05-12,211.3000030517578,211.3000030517578,213.49000549316406,203.0,204.0,12025689,2025-05-12
2025-05-19,208.16000366210938,208.16000366210938,214.10000610351562,205.50999450683594,211.5,7461166,2025-05-19
2025-05-26,216.22000122070312,216.22000122070312,220.38999938964844,206.16000366210938,208.0,32184071,2025-05-26
2025-06-02,216.85000610351562,216.85000610351562,223.5,214.61000061035156,217.39999389648438,16110589,2025-06-02
2025-06-09,211.7100067138672,211.7100067138672,225.86000061035156,208.0800018310547,218.0,14164954,2025-06-09
