Date,Adj Close_AVANTIFEED.NS,Close_AVANTIFEED.NS,High_AVANTIFEED.NS,Low_AVANTIFEED.NS,Open_AVANTIFEED.NS,Volume_AVANTIFEED.NS,Date
2021-10-11,549.0508422851562,570.2000122070312,590.9000244140625,568.4000244140625,584.9500122070312,681650,2021-10-11
2021-10-18,536.48486328125,557.1500244140625,578.5,548.0,574.8499755859375,997626,2021-10-18
2021-10-25,536.1477661132812,556.7999877929688,568.0,536.0,565.0,556873,2021-10-25
2021-11-01,535.9552001953125,556.5999755859375,559.8499755859375,546.9500122070312,555.0,258140,2021-11-01
2021-11-08,540.288330078125,561.0999755859375,592.1500244140625,546.0999755859375,560.0,1219712,2021-11-08
2021-11-15,526.9039306640625,547.2000122070312,581.0,530.0,530.0,1046054,2021-11-15
2021-11-22,520.3561401367188,540.4000244140625,557.0,530.0,557.0,576387,2021-11-22
2021-11-29,515.493408203125,535.3499755859375,544.7000122070312,491.3500061035156,535.0,1114177,2021-11-29
2021-12-06,521.800537109375,541.9000244140625,549.0,522.0499877929688,539.9000244140625,465055,2021-12-06
2021-12-13,528.6371459960938,549.0,562.8499755859375,534.6500244140625,545.0,880452,2021-12-13
2021-12-20,519.2969360351562,539.2999877929688,566.5999755859375,530.5499877929688,540.5,752358,2021-12-20
2021-12-27,543.802978515625,564.75,573.5,531.3499755859375,537.0,839488,2021-12-27
2022-01-03,543.802978515625,564.75,584.0499877929688,557.7000122070312,564.75,810613,2022-01-03
2022-01-10,603.9366455078125,627.2000122070312,634.0,563.0,567.5999755859375,2788438,2022-01-10
2022-01-17,588.048583984375,610.7000122070312,631.9500122070312,606.2000122070312,627.0,729097,2022-01-17
2022-01-24,587.1339111328125,609.75,638.7999877929688,591.2999877929688,594.0,1488821,2022-01-24
2022-01-31,565.5166015625,587.2999877929688,617.75,585.5499877929688,615.0,768528,2022-01-31
2022-02-07,560.5576171875,582.1500244140625,615.0,566.8499755859375,586.9500122070312,772621,2022-02-07
2022-02-14,523.0523071289062,543.2000122070312,557.1500244140625,480.8999938964844,480.8999938964844,897528,2022-02-14
2022-02-21,458.34478759765625,476.0,542.9500122070312,450.8999938964844,540.9000244140625,939128,2022-02-21
2022-02-28,423.5356140136719,439.8500061035156,485.0,433.04998779296875,465.0,876580,2022-02-28
2022-03-07,409.4771423339844,425.25,464.70001220703125,420.0,442.0,2629994,2022-03-07
2022-03-14,414.29168701171875,430.25,444.0,422.0,430.0,1252392,2022-03-14
2022-03-21,409.1882629394531,424.95001220703125,453.0,422.3999938964844,437.5,1439642,2022-03-21
2022-03-28,402.303466796875,417.79998779296875,428.6000061035156,410.0,427.20001220703125,1712344,2022-03-28
2022-04-04,448.9564208984375,466.25,486.6000061035156,422.25,424.0,3177830,2022-04-04
2022-04-11,476.3030090332031,494.6499938964844,516.0,457.54998779296875,474.25,2843181,2022-04-11
2022-04-18,443.5159912109375,460.6000061035156,493.45001220703125,458.0,493.45001220703125,992272,2022-04-18
2022-04-25,419.9247131347656,436.1000061035156,462.0,435.0,455.8500061035156,721274,2022-04-25
2022-05-02,410.7770690917969,426.6000061035156,441.5,415.8500061035156,434.0,779228,2022-05-02
2022-05-09,441.3975524902344,458.3999938964844,483.0,384.20001220703125,428.8500061035156,5612343,2022-05-09
2022-05-16,433.45355224609375,450.1499938964844,474.8999938964844,442.8999938964844,453.0,1444262,2022-05-16
2022-05-23,401.62945556640625,417.1000061035156,456.95001220703125,406.3999938964844,451.8999938964844,1161815,2022-05-23
2022-05-30,408.4660949707031,424.20001220703125,434.0,416.29998779296875,422.8999938964844,665405,2022-05-30
2022-06-06,407.45501708984375,423.1499938964844,430.75,415.1499938964844,428.5,298324,2022-06-06
2022-06-13,394.4076232910156,409.6000061035156,425.1000061035156,395.3500061035156,417.54998779296875,501246,2022-06-13
2022-06-20,401.3887023925781,416.8500061035156,426.79998779296875,398.0,406.0,339821,2022-06-20
2022-06-27,419.0580749511719,435.20001220703125,439.3999938964844,418.3999938964844,420.5,750878,2022-06-27
2022-07-04,417.0359802246094,433.1000061035156,444.0,427.0,437.1499938964844,531463,2022-07-04
2022-07-11,434.5609130859375,451.29998779296875,459.8999938964844,429.3500061035156,434.0,834280,2022-07-11
2022-07-18,435.9090270996094,452.70001220703125,458.6499938964844,446.29998779296875,454.70001220703125,531284,2022-07-18
2022-07-25,424.2096252441406,440.54998779296875,462.0,429.04998779296875,452.70001220703125,712431,2022-07-25
2022-08-01,474.8586730957031,493.1499938964844,505.0,442.5,442.5,2291820,2022-08-01
2022-08-08,455.1792907714844,466.75,522.5,459.04998779296875,497.1000061035156,2585978,2022-08-08
2022-08-15,453.7164611816406,465.25,490.0,456.6000061035156,466.75,933666,2022-08-15
2022-08-22,454.88671875,466.45001220703125,480.0,456.1000061035156,460.0,1056227,2022-08-22
2022-08-29,453.7164611816406,465.25,477.45001220703125,456.1000061035156,459.95001220703125,1330891,2022-08-29
2022-09-05,463.5173034667969,475.29998779296875,478.0,462.1000061035156,467.45001220703125,648569,2022-09-05
2022-09-12,490.1405944824219,502.6000061035156,527.8499755859375,484.8999938964844,485.0,2579214,2022-09-12
2022-09-19,455.13055419921875,466.70001220703125,505.45001220703125,465.0,500.54998779296875,676526,2022-09-19
2022-09-26,456.7396240234375,468.3500061035156,485.0,450.0,461.54998779296875,760378,2022-09-26
2022-10-03,477.8529052734375,490.0,504.8500061035156,480.0,494.0,2204542,2022-10-03
2022-10-10,467.6619873046875,479.54998779296875,495.04998779296875,462.95001220703125,488.5,892038,2022-10-10
2022-10-17,447.71893310546875,459.1000061035156,490.0,458.0,478.0,1053220,2022-10-17
2022-10-24,434.651123046875,445.70001220703125,470.0,440.70001220703125,461.1000061035156,780311,2022-10-24
2022-10-31,425.3378601074219,436.1499938964844,446.95001220703125,431.1000061035156,441.25,1077672,2022-10-31
2022-11-07,432.6031799316406,443.6000061035156,473.79998779296875,435.0,438.3500061035156,1748533,2022-11-07
2022-11-14,413.5865783691406,424.1000061035156,445.6000061035156,418.0,443.1499938964844,845733,2022-11-14
2022-11-21,379.3079528808594,388.95001220703125,424.0,364.1000061035156,423.0,7498705,2022-11-21
2022-11-28,387.35345458984375,397.20001220703125,401.0,383.04998779296875,390.8999938964844,2315131,2022-11-28
2022-12-05,391.1567687988281,401.1000061035156,410.0,390.0,402.0,1355745,2022-12-05
2022-12-12,383.257568359375,393.0,406.20001220703125,390.20001220703125,401.1000061035156,1129113,2022-12-12
2022-12-19,366.82525634765625,376.1499938964844,397.5,374.0,394.95001220703125,697872,2022-12-19
2022-12-26,375.79718017578125,385.3500061035156,396.8999938964844,374.0,376.0,606944,2022-12-26
2023-01-02,373.6517333984375,383.1499938964844,395.0,381.79998779296875,385.3500061035156,311255,2023-01-02
2023-01-09,379.50299072265625,389.1499938964844,390.0,382.0,386.0,244966,2023-01-09
2023-01-16,376.8211364746094,386.3999938964844,396.45001220703125,379.45001220703125,391.1499938964844,375057,2023-01-16
2023-01-23,367.94671630859375,377.29998779296875,393.79998779296875,373.8999938964844,386.79998779296875,348768,2023-01-23
2023-01-30,379.2104187011719,388.8500061035156,417.0,377.70001220703125,382.95001220703125,2187472,2023-01-30
2023-02-06,378.7228088378906,388.3500061035156,394.8500061035156,383.04998779296875,390.04998779296875,453158,2023-02-06
2023-02-13,377.4550476074219,387.04998779296875,400.0,383.54998779296875,400.0,471875,2023-02-13
2023-02-20,363.75335693359375,373.0,388.8500061035156,371.1000061035156,387.04998779296875,433414,2023-02-20
2023-02-27,356.43927001953125,365.5,373.0,362.04998779296875,373.0,446197,2023-02-27
2023-03-06,355.5128173828125,364.54998779296875,375.70001220703125,362.70001220703125,367.79998779296875,398922,2023-03-06
2023-03-13,334.44830322265625,342.95001220703125,365.3500061035156,342.0,363.6499938964844,1511965,2023-03-13
2023-03-20,327.03668212890625,335.3500061035156,344.0,330.8999938964844,341.8500061035156,1828291,2023-03-20
2023-03-27,331.0350646972656,339.45001220703125,347.6499938964844,321.1000061035156,335.3999938964844,1166393,2023-03-27
2023-04-03,354.44012451171875,363.45001220703125,370.8999938964844,341.6000061035156,344.45001220703125,569768,2023-04-03
2023-04-10,353.1235656738281,362.1000061035156,368.0,351.3500061035156,363.45001220703125,403710,2023-04-10
2023-04-17,351.9532775878906,360.8999938964844,374.70001220703125,354.04998779296875,363.8999938964844,626456,2023-04-17
2023-04-24,352.7822265625,361.75,369.0,356.1000061035156,360.8999938964844,439565,2023-04-24
2023-05-01,362.33929443359375,371.54998779296875,384.6000061035156,360.54998779296875,361.75,877447,2023-05-01
2023-05-08,364.09466552734375,373.3500061035156,376.8999938964844,365.3999938964844,370.0,463032,2023-05-08
2023-05-15,357.51202392578125,366.6000061035156,376.75,365.0,375.0,449843,2023-05-15
2023-05-22,370.7748718261719,380.20001220703125,387.70001220703125,361.8500061035156,367.0,1770143,2023-05-22
2023-05-29,375.35833740234375,384.8999938964844,396.5,374.95001220703125,382.0,1212964,2023-05-29
2023-06-05,372.72528076171875,382.20001220703125,398.8500061035156,380.6000061035156,385.0,1209263,2023-06-05
2023-06-12,376.9674377441406,386.54998779296875,400.0,377.45001220703125,382.3500061035156,1151206,2023-06-12
2023-06-19,377.40631103515625,387.0,398.75,385.04998779296875,390.0,946813,2023-06-19
2023-06-26,382.3310852050781,392.04998779296875,393.95001220703125,385.45001220703125,391.0,615326,2023-06-26
2023-07-03,395.3988952636719,405.45001220703125,416.0,386.0,394.04998779296875,2315944,2023-07-03
2023-07-10,403.1518249511719,413.3999938964844,422.79998779296875,400.04998779296875,408.6000061035156,1658305,2023-07-10
2023-07-17,393.107177734375,403.1000061035156,420.0,401.54998779296875,416.70001220703125,1398326,2023-07-17
2023-07-24,390.0840148925781,400.0,405.95001220703125,388.8500061035156,403.1000061035156,845661,2023-07-24
2023-07-31,391.30303955078125,401.25,414.70001220703125,398.45001220703125,402.3999938964844,830052,2023-07-31
2023-08-07,405.6710510253906,409.6000061035156,428.6499938964844,397.1000061035156,401.25,2285778,2023-08-07
2023-08-14,397.64874267578125,401.5,411.6000061035156,395.0,411.6000061035156,642586,2023-08-14
2023-08-21,421.71563720703125,425.79998779296875,436.8999938964844,400.1000061035156,402.75,2487525,2023-08-21
2023-08-28,433.9471740722656,438.1499938964844,443.79998779296875,414.04998779296875,428.0,1933957,2023-08-28
2023-09-04,437.76025390625,442.0,447.5,433.0,444.0,1883683,2023-09-04
2023-09-11,450.93267822265625,455.29998779296875,487.95001220703125,422.79998779296875,444.0,9453843,2023-09-11
2023-09-18,431.22357177734375,435.3999938964844,459.8999938964844,434.04998779296875,455.79998779296875,1135802,2023-09-18
2023-09-25,437.06695556640625,441.29998779296875,443.54998779296875,429.29998779296875,435.0,1132850,2023-09-25
2023-10-02,441.5238037109375,445.79998779296875,451.0,439.0,441.29998779296875,536900,2023-10-02
2023-10-09,428.40087890625,432.54998779296875,447.0,430.1000061035156,439.95001220703125,620652,2023-10-09
2023-10-16,414.3866271972656,418.3999938964844,438.25,415.0,433.1000061035156,1000513,2023-10-16
2023-10-23,403.442626953125,407.3500061035156,421.5,385.8999938964844,418.3999938964844,863609,2023-10-23
2023-10-30,403.3435974121094,407.25,415.0,397.70001220703125,409.6499938964844,439438,2023-10-30
2023-11-06,392.0529479980469,395.8500061035156,419.0,392.3999938964844,409.0,838970,2023-11-06
2023-11-13,387.0513610839844,390.79998779296875,401.8500061035156,387.29998779296875,401.0,504476,2023-11-13
2023-11-20,392.59765625,396.3999938964844,401.54998779296875,388.95001220703125,390.79998779296875,480665,2023-11-20
2023-11-27,392.2510070800781,396.04998779296875,401.0,388.70001220703125,396.3999938964844,446629,2023-11-27
2023-12-04,397.9953918457031,401.8500061035156,406.95001220703125,386.54998779296875,399.29998779296875,969134,2023-12-04
2023-12-11,394.7270202636719,398.54998779296875,404.95001220703125,394.5,403.5,812681,2023-12-11
2023-12-18,394.2813720703125,398.1000061035156,414.45001220703125,393.5,399.95001220703125,1402388,2023-12-18
2023-12-25,416.0207824707031,420.04998779296875,425.0,397.95001220703125,398.1000061035156,1698888,2023-12-25
2024-01-01,446.0301818847656,450.3500061035156,458.5,421.29998779296875,422.75,4121456,2024-01-01
2024-01-08,540.0693969726562,545.2999877929688,581.4000244140625,428.5,450.3500061035156,26099825,2024-01-08
2024-01-15,545.86328125,551.1500244140625,598.5,515.0999755859375,555.0,16404341,2024-01-15
2024-01-22,502.2853088378906,507.1499938964844,551.1500244140625,501.0,551.1500244140625,2411146,2024-01-22
2024-01-29,546.3089599609375,551.5999755859375,570.0,496.0,510.8999938964844,12818554,2024-01-29
2024-02-05,526.9464721679688,532.0499877929688,575.0,519.1500244140625,552.75,4049069,2024-02-05
2024-02-12,501.4434814453125,506.29998779296875,531.5499877929688,485.1499938964844,530.4500122070312,1799647,2024-02-12
2024-02-19,506.2964782714844,511.20001220703125,517.0,487.8500061035156,505.0,1943382,2024-02-19
2024-02-26,525.3123168945312,530.4000244140625,540.0499877929688,502.54998779296875,512.0999755859375,2835271,2024-02-26
2024-03-04,550.8648681640625,556.2000122070312,559.0,510.6000061035156,530.5999755859375,3316433,2024-03-04
2024-03-11,478.6145935058594,483.25,575.9500122070312,472.0,561.4500122070312,3705112,2024-03-11
2024-03-18,495.35247802734375,500.1499938964844,517.0,480.3999938964844,480.3999938964844,1950270,2024-03-18
2024-03-25,479.60498046875,484.25,506.5,481.0,500.1499938964844,563877,2024-03-25
2024-04-01,523.3810424804688,528.4500122070312,542.0,488.0,490.1499938964844,1981667,2024-04-01
2024-04-08,517.4880981445312,522.5,538.7999877929688,518.0,531.3499755859375,805485,2024-04-08
2024-04-15,499.41314697265625,504.25,514.5499877929688,485.3999938964844,505.6499938964844,997525,2024-04-15
2024-04-22,517.4385986328125,522.4500122070312,538.2000122070312,504.95001220703125,504.95001220703125,1329615,2024-04-22
2024-04-29,535.612548828125,540.7999877929688,585.0,519.0,522.2999877929688,7742497,2024-04-29
2024-05-06,515.111083984375,520.0999755859375,544.5999755859375,507.70001220703125,542.9500122070312,1605407,2024-05-06
2024-05-13,532.6412963867188,537.7999877929688,550.4500122070312,505.0,516.0,1841642,2024-05-13
2024-05-20,515.8538818359375,520.8499755859375,557.4000244140625,519.0,543.5,1512029,2024-05-20
2024-05-27,506.5440979003906,511.45001220703125,527.8499755859375,497.54998779296875,520.8499755859375,1290489,2024-05-27
2024-06-03,609.4970092773438,615.4000244140625,647.1500244140625,486.45001220703125,527.8499755859375,17404415,2024-06-03
2024-06-10,589.0945434570312,594.7999877929688,645.0,592.6500244140625,622.75,6196025,2024-06-10
2024-06-17,609.942626953125,615.8499755859375,672.0,588.0499877929688,594.7999877929688,11357811,2024-06-17
2024-06-24,591.8181762695312,597.5499877929688,634.5,584.0499877929688,619.9500122070312,2639718,2024-06-24
2024-07-01,604.6934814453125,610.5499877929688,630.9000244140625,597.5499877929688,602.0,2454914,2024-07-01
2024-07-08,595.87890625,601.6500244140625,632.0,597.0999755859375,614.7999877929688,2783158,2024-07-08
2024-07-15,602.465087890625,608.2999877929688,638.3499755859375,589.9500122070312,603.1500244140625,5247919,2024-07-15
2024-07-22,687.7886962890625,694.4500122070312,764.4000244140625,604.4000244140625,609.8499755859375,50390415,2024-07-22
2024-07-29,693.5330810546875,700.25,719.7999877929688,677.0,697.6500244140625,7925093,2024-07-29
2024-08-05,771.2999877929688,771.2999877929688,793.0,635.5,645.0,24396135,2024-08-05
2024-08-12,694.9500122070312,694.9500122070312,771.0,684.3499755859375,758.0,9156551,2024-08-12
2024-08-19,694.9000244140625,694.9000244140625,724.4000244140625,686.0,697.8499755859375,4060092,2024-08-19
2024-08-26,678.2999877929688,678.2999877929688,702.2000122070312,655.5499877929688,695.0,2718012,2024-08-26
2024-09-02,665.6500244140625,665.6500244140625,699.4000244140625,660.0,680.5999755859375,2391415,2024-09-02
2024-09-09,674.9500122070312,674.9500122070312,699.4000244140625,646.7999877929688,657.0,2566837,2024-09-09
2024-09-16,672.25,672.25,705.0,658.5,678.3499755859375,1905832,2024-09-16
2024-09-23,618.4500122070312,618.4500122070312,679.5999755859375,615.0,676.0,1933805,2024-09-23
2024-09-30,607.25,607.25,638.4500122070312,602.0,624.0,1302779,2024-09-30
2024-10-07,610.4000244140625,610.4000244140625,617.9500122070312,576.0999755859375,609.2000122070312,1245570,2024-10-07
2024-10-14,619.8499755859375,619.8499755859375,645.0,603.2000122070312,606.7000122070312,1554377,2024-10-14
2024-10-21,550.5,550.5,624.7999877929688,544.0499877929688,619.9000244140625,1255808,2024-10-21
2024-10-28,591.4500122070312,591.4500122070312,595.75,541.5,551.0,738697,2024-10-28
2024-11-04,578.3499755859375,578.3499755859375,606.9000244140625,571.5,592.5499877929688,866029,2024-11-04
2024-11-11,581.3499755859375,581.3499755859375,611.0,562.7999877929688,575.4000244140625,1500021,2024-11-11
2024-11-18,595.5999755859375,595.5999755859375,628.6500244140625,587.0,610.4000244140625,5716259,2024-11-18
2024-11-25,586.25,586.25,609.8499755859375,572.25,596.9000244140625,1246035,2024-11-25
2024-12-02,607.0499877929688,607.0499877929688,612.9500122070312,577.5,585.0,1292413,2024-12-02
2024-12-09,619.75,619.75,636.4500122070312,607.9000244140625,610.0,1734218,2024-12-09
2024-12-16,622.3499755859375,622.3499755859375,673.0,613.0,626.0,6985225,2024-12-16
2024-12-23,616.2999877929688,616.2999877929688,664.0,612.2999877929688,629.7999877929688,2424371,2024-12-23
2024-12-30,678.0499877929688,678.0499877929688,715.9500122070312,597.0999755859375,616.0,27035001,2024-12-30
2025-01-06,604.9000244140625,604.9000244140625,678.0,599.1500244140625,678.0,3121106,2025-01-06
2025-01-13,654.4500122070312,654.4500122070312,659.5,572.0,597.0,2425870,2025-01-13
2025-01-20,692.5499877929688,692.5499877929688,719.9000244140625,631.0,654.0,9546743,2025-01-20
2025-01-27,727.8499755859375,727.8499755859375,762.9000244140625,635.5,685.0,9538134,2025-01-27
2025-02-03,720.0999755859375,720.0999755859375,740.9500122070312,704.0999755859375,724.9500122070312,2542298,2025-02-03
2025-02-10,659.0,659.0,750.0,650.0,720.0499877929688,4656676,2025-02-10
2025-02-17,724.4000244140625,724.4000244140625,734.0,644.5499877929688,659.0,3390486,2025-02-17
2025-02-24,692.6500244140625,692.6500244140625,765.0,686.0,712.0,3429920,2025-02-24
2025-03-03,798.7000122070312,798.7000122070312,822.0,683.0999755859375,694.5,17018880,2025-03-03
2025-03-10,842.5499877929688,842.5499877929688,849.9000244140625,795.5,806.0,10229107,2025-03-10
2025-03-17,933.9000244140625,933.9000244140625,942.5499877929688,838.0,842.5499877929688,8912326,2025-03-17
2025-03-24,913.6500244140625,913.6500244140625,964.2000122070312,892.0,936.1500244140625,4914046,2025-03-24
2025-03-31,719.7000122070312,719.7000122070312,913.6500244140625,708.5499877929688,913.6500244140625,12385027,2025-03-31
2025-04-07,799.6500244140625,799.6500244140625,836.0,601.5499877929688,603.0499877929688,11915982,2025-04-07
2025-04-14,890.7999877929688,890.7999877929688,897.25,799.6500244140625,799.6500244140625,5588982,2025-04-14
2025-04-21,900.5499877929688,900.5499877929688,920.0,835.7000122070312,889.0,5896195,2025-04-21
2025-04-28,882.75,882.75,934.4500122070312,865.0,894.7000122070312,2230024,2025-04-28
2025-05-05,871.9000244140625,871.9000244140625,901.9000244140625,832.7000122070312,887.9500122070312,2725651,2025-05-05
2025-05-12,883.75,883.75,905.0,861.3499755859375,902.0,1808113,2025-05-12
2025-05-19,868.4000244140625,868.4000244140625,925.0,855.1500244140625,894.0,2488768,2025-05-19
2025-05-26,844.0,844.0,928.75,835.0999755859375,868.9500122070312,6029401,2025-05-26
2025-06-02,742.7000122070312,742.7000122070312,865.9000244140625,738.2000122070312,849.0,5027902,2025-06-02
2025-06-09,754.9500122070312,754.9500122070312,769.5,735.7000122070312,754.0,3253219,2025-06-09
2025-06-16,722.7000122070312,722.7000122070312,764.5499877929688,719.0,757.0,1927448,2025-06-16
2025-06-23,719.1500244140625,719.1500244140625,751.0,700.2000122070312,715.9500122070312,2666715,2025-06-23
2025-06-30,730.6500244140625,730.6500244140625,749.25,715.0999755859375,721.0,2221960,2025-06-30
2025-07-07,745.0999755859375,745.0999755859375,749.2999877929688,717.2999877929688,730.6500244140625,1828033,2025-07-07
2025-07-14,717.2000122070312,717.2000122070312,742.0,716.0,738.0,578456,2025-07-14
