Date,Adj Close_HPL.NS,Close_HPL.NS,High_HPL.NS,Low_HPL.NS,Open_HPL.NS,Volume_HPL.NS,Date
2021-01-25,37.552459716796875,37.95000076293945,39.95000076293945,37.04999923706055,39.5,688406,2021-01-25
2021-02-01,38.78936767578125,39.20000076293945,41.900001525878906,37.79999923706055,38.70000076293945,1510403,2021-02-01
2021-02-08,37.948272705078125,38.349998474121094,39.95000076293945,38.099998474121094,39.95000076293945,1131738,2021-02-08
2021-02-15,40.17470169067383,40.599998474121094,42.5,37.5,38.349998474121094,1201534,2021-02-15
2021-02-22,42.302181243896484,42.75,44.400001525878906,40.70000076293945,41.900001525878906,2053047,2021-02-22
2021-03-01,42.104270935058594,42.54999923706055,46.75,42.25,42.75,3106387,2021-03-01
2021-03-08,48.43722915649414,48.95000076293945,49.79999923706055,41.20000076293945,43.349998474121094,4204044,2021-03-08
2021-03-15,52.14794921875,52.70000076293945,64.69999694824219,49.04999923706055,49.900001525878906,11727769,2021-03-15
2021-03-22,49.12989807128906,49.650001525878906,62.45000076293945,49.650001525878906,52.75,2965273,2021-03-22
2021-03-29,48.635135650634766,49.150001525878906,52.0,46.5,49.650001525878906,263231,2021-03-29
2021-04-05,49.377281188964844,49.900001525878906,50.900001525878906,45.25,49.849998474121094,630392,2021-04-05
2021-04-12,48.68461227416992,49.20000076293945,53.0,48.0,49.900001525878906,709467,2021-04-12
2021-04-19,45.66656494140625,46.150001525878906,48.25,43.650001525878906,47.0,460411,2021-04-19
2021-04-26,45.66656494140625,46.150001525878906,48.599998474121094,45.349998474121094,47.29999923706055,548157,2021-04-26
2021-05-03,45.7655143737793,46.25,48.5,44.5,45.900001525878906,895045,2021-05-03
2021-05-10,47.00242233276367,47.5,52.20000076293945,46.349998474121094,46.95000076293945,1810883,2021-05-10
2021-05-17,53.7311897277832,54.29999923706055,54.29999923706055,46.75,48.45000076293945,1247382,2021-05-17
2021-05-24,53.137474060058594,53.70000076293945,59.849998474121094,53.400001525878906,57.0,2213663,2021-05-24
2021-05-31,54.02804183959961,54.599998474121094,56.04999923706055,52.0,53.70000076293945,831750,2021-05-31
2021-06-07,58.28300476074219,58.900001525878906,64.0,55.349998474121094,56.0,3748428,2021-06-07
2021-06-14,55.36390686035156,55.95000076293945,60.400001525878906,54.099998474121094,59.0,956925,2021-06-14
2021-06-21,61.2515754699707,61.900001525878906,64.3499984741211,53.04999923706055,53.04999923706055,2589336,2021-06-21
2021-06-28,72.1858139038086,72.94999694824219,78.55000305175781,61.04999923706055,62.900001525878906,8086982,2021-06-28
2021-07-05,82.97164154052734,83.8499984741211,83.8499984741211,73.1500015258789,75.25,3531677,2021-07-05
2021-07-12,78.41983032226562,79.25,91.4000015258789,78.0,87.1500015258789,3066504,2021-07-12
2021-07-19,82.57582092285156,83.44999694824219,86.30000305175781,76.80000305175781,78.9000015258789,2179595,2021-07-19
2021-07-26,82.92216491699219,83.80000305175781,87.94999694824219,78.5,83.44999694824219,1631135,2021-07-26
2021-08-02,78.71669006347656,79.55000305175781,85.80000305175781,76.5,85.5999984741211,911015,2021-08-02
2021-08-09,70.40467834472656,71.1500015258789,80.9000015258789,70.5,79.69999694824219,1316362,2021-08-09
2021-08-16,68.57406616210938,69.30000305175781,71.9000015258789,64.3499984741211,71.5,782587,2021-08-16
2021-08-23,66.2486801147461,66.94999694824219,72.0,63.400001525878906,71.8499984741211,844323,2021-08-23
2021-08-30,71.24578094482422,72.0,72.0,66.05000305175781,68.44999694824219,489308,2021-08-30
2021-09-06,67.43611145019531,68.1500015258789,73.80000305175781,67.75,72.5,506141,2021-09-06
2021-09-13,70.00886535644531,70.75,75.0,67.94999694824219,69.8499984741211,1005977,2021-09-13
2021-09-20,68.52458190917969,69.25,71.0,66.5,68.69999694824219,492524,2021-09-20
2021-09-27,70.16106414794922,70.75,73.0,67.19999694824219,69.30000305175781,678797,2021-09-27
2021-10-04,70.75606536865234,71.3499984741211,75.44999694824219,68.69999694824219,71.19999694824219,1129896,2021-10-04
2021-10-11,70.45856475830078,71.05000305175781,72.5,70.5,72.4000015258789,538142,2021-10-11
2021-10-18,67.97938537597656,68.55000305175781,71.80000305175781,64.19999694824219,71.05000305175781,712393,2021-10-18
2021-10-25,65.79769134521484,66.3499984741211,72.69999694824219,63.599998474121094,68.05000305175781,1340733,2021-10-25
2021-11-01,67.33478546142578,67.9000015258789,68.4000015258789,65.5,67.8499984741211,395844,2021-11-01
2021-11-08,66.69019317626953,67.25,72.0,66.5,68.44999694824219,1269757,2021-11-08
2021-11-15,62.326820373535156,62.849998474121094,67.5,62.5,66.5,468637,2021-11-15
2021-11-22,60.49222183227539,61.0,64.69999694824219,59.0,62.75,669344,2021-11-22
2021-11-29,60.78972625732422,61.29999923706055,63.849998474121094,56.20000076293945,60.0,764865,2021-11-29
2021-12-06,67.18603515625,67.75,68.3499984741211,59.599998474121094,62.0,1023181,2021-12-06
2021-12-13,68.37604522705078,68.94999694824219,76.4000015258789,65.0999984741211,68.5,3314630,2021-12-13
2021-12-20,66.54144287109375,67.0999984741211,69.5,64.0,68.94999694824219,742323,2021-12-20
2021-12-27,69.56605529785156,70.1500015258789,72.5,66.0,67.0,982830,2021-12-27
2022-01-03,75.2681884765625,75.9000015258789,86.0,63.900001525878906,71.8499984741211,5631188,2022-01-03
2022-01-10,74.4252700805664,75.05000305175781,79.44999694824219,73.55000305175781,77.0,1411012,2022-01-10
2022-01-17,72.392333984375,73.0,79.4000015258789,72.75,75.55000305175781,1081816,2022-01-17
2022-01-24,70.16106414794922,70.75,75.0,65.5999984741211,72.30000305175781,649357,2022-01-24
2022-01-31,76.85486602783203,77.5,81.5999984741211,68.6500015258789,72.75,2227805,2022-01-31
2022-02-07,73.43359375,74.05000305175781,77.9000015258789,72.19999694824219,77.55000305175781,735997,2022-02-07
2022-02-14,67.2356185913086,67.80000305175781,71.5,65.8499984741211,70.0,662615,2022-02-14
2022-02-21,61.18639373779297,61.70000076293945,67.5,55.150001525878906,65.19999694824219,560782,2022-02-21
2022-02-28,60.78972625732422,61.29999923706055,64.44999694824219,59.0,62.0,301914,2022-02-28
2022-03-07,62.42599105834961,62.95000076293945,64.69999694824219,58.25,61.0,613573,2022-03-07
2022-03-14,63.070579528808594,63.599998474121094,64.0,60.650001525878906,62.5,324967,2022-03-14
2022-03-21,64.0126724243164,64.55000305175781,70.5,62.25,63.099998474121094,1057419,2022-03-21
2022-03-28,65.54975891113281,66.0999984741211,66.75,62.5,64.55000305175781,719781,2022-03-28
2022-04-04,68.67354583740234,69.25,71.0,66.6500015258789,67.44999694824219,778004,2022-04-04
2022-04-11,71.94608306884766,72.55000305175781,73.80000305175781,67.69999694824219,69.44999694824219,816766,2022-04-11
2022-04-18,71.89649200439453,72.5,76.5,70.80000305175781,72.9000015258789,1357546,2022-04-18
2022-04-25,69.66522979736328,70.25,73.80000305175781,69.0999984741211,72.19999694824219,1069675,2022-04-25
2022-05-02,63.02099609375,63.54999923706055,69.5,62.95000076293945,68.55000305175781,420468,2022-05-02
2022-05-09,57.41802978515625,57.900001525878906,63.849998474121094,56.150001525878906,62.849998474121094,453996,2022-05-09
2022-05-16,60.88889694213867,61.400001525878906,63.5,57.75,57.75,405371,2022-05-16
2022-05-23,63.5664176940918,64.0999984741211,69.44999694824219,55.20000076293945,63.95000076293945,1487857,2022-05-23
2022-05-30,62.87224578857422,63.400001525878906,66.05000305175781,61.0,64.0999984741211,619941,2022-05-30
2022-06-06,61.4343147277832,61.95000076293945,65.5999984741211,61.04999923706055,63.400001525878906,431295,2022-06-06
2022-06-13,55.732177734375,56.20000076293945,62.79999923706055,55.79999923706055,60.0,394198,2022-06-13
2022-06-20,56.82301712036133,57.29999923706055,60.099998474121094,50.79999923706055,58.45000076293945,488513,2022-06-20
2022-06-27,57.07093811035156,57.54999923706055,59.5,56.400001525878906,58.349998474121094,166652,2022-06-27
2022-07-04,59.79804992675781,60.29999923706055,62.0,56.599998474121094,58.599998474121094,300546,2022-07-04
2022-07-11,59.55012893676758,60.04999923706055,62.79999923706055,58.29999923706055,60.099998474121094,259649,2022-07-11
2022-07-18,60.59138870239258,61.099998474121094,63.900001525878906,60.099998474121094,60.45000076293945,513313,2022-07-18
2022-07-25,60.88889694213867,61.400001525878906,62.70000076293945,60.25,62.150001525878906,288966,2022-07-25
2022-08-01,61.979736328125,62.5,64.0,61.20000076293945,62.849998474121094,370654,2022-08-01
2022-08-08,62.62432861328125,63.150001525878906,64.9000015258789,62.79999923706055,63.29999923706055,352771,2022-08-08
2022-08-15,63.417667388916016,63.95000076293945,68.30000305175781,63.150001525878906,63.150001525878906,608018,2022-08-15
2022-08-22,76.3590316772461,77.0,77.80000305175781,62.70000076293945,64.0,2972213,2022-08-22
2022-08-29,71.45024108886719,72.05000305175781,77.80000305175781,71.25,75.30000305175781,3054275,2022-08-29
2022-09-05,76.21028137207031,76.8499984741211,79.80000305175781,73.0,74.4000015258789,3972726,2022-09-05
2022-09-12,70.2602310180664,70.8499984741211,77.69999694824219,70.19999694824219,76.9000015258789,1000917,2022-09-12
2022-09-19,69.51647186279297,70.0999984741211,73.6500015258789,69.1500015258789,71.5999984741211,727965,2022-09-19
2022-09-26,70.16126251220703,70.5999984741211,72.1500015258789,67.0999984741211,70.0,755733,2022-09-26
2022-10-03,74.08673095703125,74.55000305175781,75.0,68.5,71.94999694824219,681142,2022-10-03
2022-10-10,71.900390625,72.3499984741211,77.44999694824219,71.0,74.30000305175781,781524,2022-10-10
2022-10-17,85.26681518554688,85.80000305175781,89.80000305175781,71.69999694824219,72.3499984741211,6257614,2022-10-17
2022-10-24,99.22949981689453,99.8499984741211,102.75,87.44999694824219,87.44999694824219,6278800,2022-10-24
2022-10-31,96.04938507080078,96.6500015258789,104.1500015258789,93.30000305175781,100.5,3259952,2022-10-31
2022-11-07,100.9189453125,101.55000305175781,104.4000015258789,96.75,97.30000305175781,2337702,2022-11-07
2022-11-14,92.17362213134766,92.75,98.94999694824219,91.0999984741211,98.0,1641980,2022-11-14
2022-11-21,99.13011932373047,99.75,100.9000015258789,90.19999694824219,92.94999694824219,2524543,2022-11-21
2022-11-28,108.47171020507812,109.1500015258789,115.5999984741211,97.5999984741211,102.0,9772968,2022-11-28
2022-12-05,104.7450180053711,105.4000015258789,114.0,103.30000305175781,110.55000305175781,3415471,2022-12-05
2022-12-12,102.16117858886719,102.80000305175781,112.9000015258789,102.0999984741211,105.55000305175781,1909440,2022-12-12
2022-12-19,84.76992797851562,85.30000305175781,106.5,84.44999694824219,103.0999984741211,1978794,2022-12-19
2022-12-26,99.27919006347656,99.9000015258789,102.5,86.05000305175781,86.05000305175781,2303884,2022-12-26
2023-01-02,101.96240997314453,102.5999984741211,111.0999984741211,98.55000305175781,100.94999694824219,2870202,2023-01-02
2023-01-09,102.21085357666016,102.8499984741211,112.5999984741211,101.0,103.5999984741211,3946109,2023-01-09
2023-01-16,102.11148071289062,102.75,108.69999694824219,101.25,103.5,1886707,2023-01-16
2023-01-23,96.2481460571289,96.8499984741211,105.25,92.44999694824219,104.30000305175781,1157926,2023-01-23
2023-01-30,92.819580078125,93.4000015258789,99.9000015258789,92.19999694824219,96.1500015258789,1062786,2023-01-30
2023-02-06,91.77610778808594,92.3499984741211,97.0999984741211,91.69999694824219,93.94999694824219,967681,2023-02-06
2023-02-13,85.11774444580078,85.6500015258789,94.0,85.0999984741211,93.0999984741211,1313010,2023-02-13
2023-02-20,84.37240600585938,84.9000015258789,87.69999694824219,84.0,85.6500015258789,677840,2023-02-20
2023-02-27,85.7140121459961,86.25,88.30000305175781,80.0999984741211,84.05000305175781,1814351,2023-02-27
2023-03-06,85.61463928222656,86.1500015258789,89.9000015258789,85.1500015258789,87.69999694824219,555110,2023-03-06
2023-03-13,82.23576354980469,82.75,86.55000305175781,80.5999984741211,86.1500015258789,439434,2023-03-13
2023-03-20,79.60223388671875,80.0999984741211,84.94999694824219,79.69999694824219,82.75,504642,2023-03-20
2023-03-27,84.22333526611328,84.75,85.9000015258789,75.1500015258789,80.0999984741211,883785,2023-03-27
2023-04-03,86.85687255859375,87.4000015258789,88.19999694824219,84.30000305175781,85.9000015258789,282353,2023-04-03
2023-04-10,86.70780181884766,87.25,91.05000305175781,86.30000305175781,87.4000015258789,419701,2023-04-10
2023-04-17,87.80096435546875,88.3499984741211,91.25,86.30000305175781,87.25,556021,2023-04-17
2023-04-24,91.27921295166016,91.8499984741211,93.19999694824219,88.5,89.25,687626,2023-04-24
2023-05-01,91.57735443115234,92.1500015258789,94.9000015258789,91.3499984741211,91.8499984741211,591371,2023-05-01
2023-05-08,92.72020721435547,93.30000305175781,98.5999984741211,89.25,91.5,2343009,2023-05-08
2023-05-15,93.41585540771484,94.0,97.4000015258789,92.3499984741211,93.80000305175781,1090146,2023-05-15
2023-05-22,94.90653228759766,95.5,98.80000305175781,93.0,94.25,1110579,2023-05-22
2023-05-29,98.23571014404297,98.8499984741211,100.69999694824219,92.1500015258789,95.80000305175781,1717533,2023-05-29
2023-06-05,98.4841537475586,99.0999984741211,103.5,97.80000305175781,100.5,2428095,2023-06-05
2023-06-12,105.4903564453125,106.1500015258789,108.30000305175781,99.25,100.0,2929785,2023-06-12
2023-06-19,132.81944274902344,133.64999389648438,137.5500030517578,108.30000305175781,109.0,17140420,2023-06-19
2023-06-26,130.63311767578125,131.4499969482422,135.9499969482422,127.55000305175781,133.0,1917106,2023-06-26
2023-07-03,171.9249267578125,173.0,183.6999969482422,129.0,132.6999969482422,20594182,2023-07-03
2023-07-10,210.5831756591797,211.89999389648438,213.0,166.60000610351562,173.0,8508019,2023-07-10
2023-07-17,214.80677795410156,216.14999389648438,244.6999969482422,203.0,212.8000030517578,7906174,2023-07-17
2023-07-24,205.71363830566406,207.0,223.5,190.0,222.8000030517578,3171371,2023-07-24
2023-07-31,208.6949920654297,210.0,210.0,194.3000030517578,207.0,1466572,2023-07-31
2023-08-07,198.7074432373047,199.9499969482422,223.25,195.75,220.5,3808550,2023-08-07
2023-08-14,202.58322143554688,203.85000610351562,207.5,197.14999389648438,197.6999969482422,1308463,2023-08-14
2023-08-21,212.3223114013672,213.64999389648438,224.6999969482422,204.0,207.9499969482422,3006265,2023-08-21
2023-08-28,231.3533172607422,232.8000030517578,235.5,212.8000030517578,215.89999389648438,4370189,2023-08-28
2023-09-04,232.09864807128906,233.5500030517578,269.3999938964844,226.10000610351562,242.0,4842521,2023-09-04
2023-09-11,219.92477416992188,221.3000030517578,238.3000030517578,206.25,238.3000030517578,2606817,2023-09-11
2023-09-18,217.0924835205078,218.4499969482422,228.75,215.1999969482422,221.10000610351562,1233816,2023-09-18
2023-09-25,214.9779510498047,215.35000610351562,222.8000030517578,213.3000030517578,219.9499969482422,686408,2023-09-25
2023-10-02,218.3720703125,218.75,218.75,205.0,215.35000610351562,814738,2023-10-02
2023-10-09,225.40988159179688,225.8000030517578,227.3000030517578,207.85000610351562,216.0,1883707,2023-10-09
2023-10-16,208.3394317626953,208.6999969482422,230.85000610351562,207.9499969482422,230.5500030517578,986613,2023-10-16
2023-10-23,194.81283569335938,195.14999389648438,210.4499969482422,179.0,208.0,1350877,2023-10-23
2023-10-30,193.81455993652344,194.14999389648438,203.0,191.0,196.0,794013,2023-10-30
2023-11-06,205.2447967529297,205.60000610351562,214.8000030517578,195.0500030517578,198.25,1731250,2023-11-06
2023-11-13,206.04339599609375,206.39999389648438,214.8000030517578,204.89999389648438,208.0500030517578,658050,2023-11-13
2023-11-20,211.18450927734375,211.5500030517578,218.89999389648438,206.4499969482422,206.4499969482422,1129902,2023-11-20
2023-11-27,204.29641723632812,204.64999389648438,213.10000610351562,202.35000610351562,211.5500030517578,784882,2023-11-27
2023-12-04,204.09677124023438,204.4499969482422,211.0,198.5500030517578,209.39999389648438,1223044,2023-12-04
2023-12-11,222.7145538330078,223.10000610351562,240.0,199.0500030517578,204.5,5121926,2023-12-11
2023-12-18,213.78001403808594,214.14999389648438,229.60000610351562,203.8000030517578,225.14999389648438,1371756,2023-12-18
2023-12-25,248.51988220214844,248.9499969482422,254.0,209.0500030517578,214.14999389648438,4769335,2023-12-25
2024-01-01,313.5074157714844,314.04998779296875,314.04998779296875,257.3500061035156,264.1000061035156,8928040,2024-01-01
2024-01-08,286.4542541503906,286.95001220703125,325.0,285.0,320.0,2594488,2024-01-08
2024-01-15,284.90692138671875,285.3999938964844,294.0,271.75,289.79998779296875,2176809,2024-01-15
2024-01-22,289.6986389160156,290.20001220703125,299.0,267.75,285.3999938964844,1300404,2024-01-22
2024-01-29,314.00653076171875,314.54998779296875,315.04998779296875,284.6000061035156,293.70001220703125,2516266,2024-01-29
2024-02-05,311.5108642578125,312.04998779296875,349.0,307.04998779296875,320.95001220703125,3550555,2024-02-05
2024-02-12,378.89422607421875,379.54998779296875,379.54998779296875,281.5,323.0,5221573,2024-02-12
2024-02-19,334.02191162109375,334.6000061035156,396.79998779296875,328.20001220703125,394.0,2688147,2024-02-19
2024-02-26,343.0562744140625,343.6499938964844,358.75,323.70001220703125,336.8999938964844,1593483,2024-02-26
2024-03-04,329.4797668457031,330.04998779296875,351.8999938964844,321.1499938964844,350.54998779296875,1086909,2024-03-04
2024-03-11,299.4317932128906,299.95001220703125,336.3999938964844,274.54998779296875,332.8999938964844,1528520,2024-03-11
2024-03-18,311.0616455078125,311.6000061035156,317.8999938964844,289.1499938964844,302.0,1306353,2024-03-18
2024-03-25,315.95318603515625,316.5,331.0,305.25,311.6000061035156,853378,2024-03-25
2024-04-01,338.3144836425781,338.8999938964844,354.0,318.0,324.8999938964844,1639016,2024-04-01
2024-04-08,326.4849548339844,327.04998779296875,347.0,325.0,342.79998779296875,666763,2024-04-08
2024-04-15,325.8860168457031,326.45001220703125,339.5,303.29998779296875,304.0,1821421,2024-04-15
2024-04-22,365.2179260253906,365.8500061035156,382.0,328.5,333.0,6698011,2024-04-22
2024-04-29,423.6168518066406,424.3500061035156,427.1000061035156,357.79998779296875,368.79998779296875,7117960,2024-04-29
2024-05-06,396.61358642578125,397.29998779296875,438.70001220703125,380.29998779296875,428.6000061035156,3847361,2024-05-06
2024-05-13,412.78558349609375,413.5,421.8500061035156,376.3500061035156,401.04998779296875,2758159,2024-05-13
2024-05-20,421.57037353515625,422.29998779296875,436.0,390.04998779296875,409.45001220703125,2304396,2024-05-20
2024-05-27,388.8270568847656,389.5,430.0,378.20001220703125,424.8999938964844,1932462,2024-05-27
2024-06-03,449.5220031738281,450.29998779296875,461.79998779296875,345.0,415.0,6304716,2024-06-03
2024-06-10,436.5943908691406,437.3500061035156,462.0,430.1000061035156,453.5,3126258,2024-06-10
2024-06-17,461.00213623046875,461.79998779296875,496.25,431.5,437.3500061035156,4857728,2024-06-17
2024-06-24,438.0418701171875,438.79998779296875,473.0,427.25,452.3500061035156,2077088,2024-06-24
2024-07-01,450.81976318359375,451.6000061035156,463.0,438.0,440.0,1835795,2024-07-01
2024-07-08,632.1559448242188,633.25,667.7999877929688,451.0,455.0,21940163,2024-07-08
2024-07-15,571.6107177734375,572.5999755859375,632.75,550.0,632.75,3507181,2024-07-15
2024-07-22,597.2662963867188,598.2999877929688,614.0,512.7000122070312,560.0,2324032,2024-07-22
2024-07-29,606.250732421875,607.2999877929688,640.0,594.0,610.0,2280235,2024-07-29
2024-08-05,591.6260986328125,592.6500244140625,615.0,540.0,571.4000244140625,2191452,2024-08-05
2024-08-12,616.3832397460938,617.4500122070312,631.4500122070312,580.2999877929688,594.0499877929688,2139398,2024-08-12
2024-08-19,657.5120849609375,658.6500244140625,694.0,610.0,635.0,3923938,2024-08-19
2024-08-26,625.6671752929688,626.75,687.0,622.2000122070312,664.75,1623417,2024-08-26
2024-09-02,587.4832763671875,588.5,630.0,585.0999755859375,627.0,953979,2024-09-02
2024-09-09,594.92041015625,595.9500122070312,622.8499755859375,570.0,578.0,1499515,2024-09-09
2024-09-16,577.7999877929688,578.7999877929688,601.0,548.0,599.9500122070312,864036,2024-09-16
2024-09-23,564.0238647460938,565.0,600.0,558.0,582.0,652873,2024-09-23
2024-09-30,552.5999755859375,552.5999755859375,575.4500122070312,540.0,567.9000244140625,527388,2024-09-30
2024-10-07,551.5499877929688,551.5499877929688,572.0,504.1000061035156,552.9500122070312,718089,2024-10-07
2024-10-14,532.5,532.5,568.0,518.0,557.9000244140625,728244,2024-10-14
2024-10-21,484.45001220703125,484.45001220703125,539.3499755859375,471.0,534.0499877929688,616191,2024-10-21
2024-10-28,532.0999755859375,532.0999755859375,535.0,436.0,489.95001220703125,989004,2024-10-28
2024-11-04,513.0999755859375,513.0999755859375,542.5,506.3999938964844,533.0,410334,2024-11-04
2024-11-11,497.1000061035156,497.1000061035156,538.7000122070312,485.6000061035156,513.0999755859375,928087,2024-11-11
2024-11-18,482.3999938964844,482.3999938964844,505.0,473.5,505.0,604068,2024-11-18
2024-11-25,551.6500244140625,551.6500244140625,564.4000244140625,492.1000061035156,500.0,1387472,2024-11-25
2024-12-02,595.8499755859375,595.8499755859375,610.0,524.0499877929688,552.0,3109387,2024-12-02
2024-12-09,588.5499877929688,588.5499877929688,608.0,562.8499755859375,601.7000122070312,1664849,2024-12-09
2024-12-16,568.5999755859375,568.5999755859375,619.9000244140625,565.0,594.4000244140625,2634580,2024-12-16
2024-12-23,534.1500244140625,534.1500244140625,578.4500122070312,530.0,572.0,806929,2024-12-23
2024-12-30,588.1500244140625,588.1500244140625,596.0499877929688,524.0,535.5999755859375,1476577,2024-12-30
2025-01-06,526.2999877929688,526.2999877929688,588.0,509.04998779296875,588.0,1135102,2025-01-06
2025-01-13,517.4500122070312,517.4500122070312,524.3499755859375,488.0,520.0,1062661,2025-01-13
2025-01-20,476.1499938964844,476.1499938964844,533.4500122070312,474.0,523.0,599744,2025-01-20
2025-01-27,481.70001220703125,481.70001220703125,497.95001220703125,414.70001220703125,479.0,1697974,2025-01-27
2025-02-03,459.04998779296875,459.04998779296875,477.3500061035156,453.75,470.0,521202,2025-02-03
2025-02-10,403.8999938964844,403.8999938964844,457.3999938964844,399.0,456.0,966585,2025-02-10
2025-02-17,397.95001220703125,397.95001220703125,417.75,360.0,403.0,1087915,2025-02-17
2025-02-24,358.29998779296875,358.29998779296875,407.1499938964844,354.0,392.0,591732,2025-02-24
2025-03-03,404.3500061035156,404.3500061035156,417.0,339.0,358.29998779296875,989687,2025-03-03
2025-03-10,387.95001220703125,387.95001220703125,409.0,366.0,404.3500061035156,1204971,2025-03-10
2025-03-17,419.54998779296875,419.54998779296875,430.29998779296875,370.04998779296875,388.0,1446987,2025-03-17
2025-03-24,412.95001220703125,412.95001220703125,459.8999938964844,410.20001220703125,426.8999938964844,1915929,2025-03-24
2025-03-31,429.1000061035156,429.1000061035156,444.0,403.75,412.95001220703125,745227,2025-03-31
2025-04-07,431.04998779296875,431.04998779296875,434.0,352.04998779296875,352.04998779296875,999118,2025-04-07
2025-04-14,444.6000061035156,444.6000061035156,452.95001220703125,431.04998779296875,431.04998779296875,556928,2025-04-14
2025-04-21,418.1000061035156,418.1000061035156,457.1000061035156,412.1499938964844,442.0,1010784,2025-04-21
2025-04-28,404.3999938964844,404.3999938964844,435.1499938964844,401.25,417.0,609215,2025-04-28
2025-05-05,391.1000061035156,391.1000061035156,420.0,378.0,407.95001220703125,617538,2025-05-05
2025-05-12,442.54998779296875,442.54998779296875,445.0,401.0,404.0,866170,2025-05-12
2025-05-19,548.5,548.5,563.9500122070312,440.95001220703125,446.3999938964844,6658037,2025-05-19
2025-05-26,573.0499877929688,573.0499877929688,598.4000244140625,540.0,573.0,3499381,2025-05-26
2025-06-02,569.1500244140625,569.1500244140625,613.6500244140625,560.25,577.6500244140625,2114540,2025-06-02
2025-06-09,544.4000244140625,544.4000244140625,598.0,530.0,571.4500122070312,1522731,2025-06-09
2025-06-16,531.5499877929688,531.5499877929688,551.1500244140625,508.0,540.0,833003,2025-06-16
2025-06-23,540.0999755859375,540.0999755859375,557.9000244140625,520.4500122070312,525.0,870848,2025-06-23
2025-06-30,578.0499877929688,578.0499877929688,593.5499877929688,540.2999877929688,542.9000244140625,2239020,2025-06-30
2025-07-07,599.9500122070312,599.9500122070312,620.0,555.5999755859375,585.0,4404850,2025-07-07
2025-07-14,625.8499755859375,625.8499755859375,639.9000244140625,586.0,599.9000244140625,2190376,2025-07-14
