Date,Adj Close_PRIMESECU.NS,Close_PRIMESECU.NS,High_PRIMESECU.NS,Low_PRIMESECU.NS,Open_PRIMESECU.NS,Volume_PRIMESECU.NS,Date
2020-07-13,44.12138748168945,47.650001525878906,53.25,47.20000076293945,52.400001525878906,186458,2020-07-13
2020-07-20,46.43626022338867,50.150001525878906,51.20000076293945,46.099998474121094,46.70000076293945,180867,2020-07-20
2020-07-27,45.32512283325195,48.95000076293945,50.0,45.20000076293945,49.150001525878906,143570,2020-07-27
2020-08-03,43.751007080078125,47.25,50.900001525878906,47.0,48.04999923706055,74196,2020-08-03
2020-08-10,42.73247146606445,46.150001525878906,49.29999923706055,43.70000076293945,46.0,89236,2020-08-10
2020-08-17,45.09363555908203,48.70000076293945,49.45000076293945,44.75,46.20000076293945,132509,2020-08-17
2020-08-24,47.084415435791016,50.849998474121094,51.79999923706055,46.70000076293945,48.04999923706055,723964,2020-08-24
2020-08-31,46.251068115234375,49.95000076293945,51.5,46.400001525878906,50.900001525878906,267340,2020-08-31
2020-09-07,43.47322463989258,46.95000076293945,51.0,46.20000076293945,49.95000076293945,140026,2020-09-07
2020-09-14,42.03800582885742,45.400001525878906,48.45000076293945,44.20000076293945,47.5,80319,2020-09-14
2020-09-21,42.17689895629883,45.54999923706055,48.5,41.650001525878906,45.95000076293945,106765,2020-09-21
2020-09-28,40.92687225341797,44.20000076293945,46.79999923706055,43.400001525878906,45.95000076293945,29668,2020-09-28
2020-10-05,43.05654525756836,46.5,48.0,41.79999923706055,45.150001525878906,111681,2020-10-05
2020-10-12,42.454681396484375,45.849998474121094,48.45000076293945,43.70000076293945,46.04999923706055,160240,2020-10-12
2020-10-19,42.871360778808594,46.29999923706055,48.5,44.599998474121094,46.54999923706055,199051,2020-10-19
2020-10-26,40.92687225341797,44.20000076293945,46.95000076293945,43.900001525878906,46.95000076293945,27453,2020-10-26
2020-11-02,40.649085998535156,43.900001525878906,46.45000076293945,43.599998474121094,45.349998474121094,70109,2020-11-02
2020-11-09,43.42693328857422,46.900001525878906,47.849998474121094,43.29999923706055,44.79999923706055,97394,2020-11-09
2020-11-16,40.51019287109375,43.75,46.54999923706055,43.54999923706055,43.95000076293945,67094,2020-11-16
2020-11-23,46.85293197631836,50.599998474121094,51.95000076293945,38.95000076293945,43.79999923706055,624311,2020-11-23
2020-11-30,43.84360122680664,47.349998474121094,51.650001525878906,47.0,50.599998474121094,99998,2020-11-30
2020-12-07,43.565818786621094,47.04999923706055,52.400001525878906,45.400001525878906,47.349998474121094,395268,2020-12-07
2020-12-14,43.42693328857422,46.900001525878906,49.0,46.400001525878906,48.25,72013,2020-12-14
2020-12-21,42.547279357910156,45.95000076293945,48.20000076293945,44.20000076293945,48.20000076293945,39115,2020-12-21
2020-12-28,42.315792083740234,45.70000076293945,46.599998474121094,44.25,45.54999923706055,61216,2020-12-28
2021-01-04,41.66762924194336,45.0,46.900001525878906,44.54999923706055,46.849998474121094,487869,2021-01-04
2021-01-11,41.20465850830078,44.5,46.25,41.0,44.349998474121094,290778,2021-01-11
2021-01-18,38.10273742675781,41.150001525878906,44.349998474121094,40.79999923706055,44.349998474121094,72558,2021-01-18
2021-01-25,39.86203384399414,43.04999923706055,46.099998474121094,38.5,41.650001525878906,66705,2021-01-25
2021-02-01,39.95462417602539,43.150001525878906,44.95000076293945,41.0,44.95000076293945,248124,2021-02-01
2021-02-08,40.417598724365234,43.650001525878906,44.25,40.599998474121094,43.099998474121094,163532,2021-02-08
2021-02-15,37.45456314086914,40.45000076293945,44.900001525878906,40.29999923706055,44.5,134845,2021-02-15
2021-02-22,37.361976623535156,40.349998474121094,42.650001525878906,40.0,40.04999923706055,60127,2021-02-22
2021-03-01,47.639991760253906,51.45000076293945,54.5,39.79999923706055,40.29999923706055,563681,2021-03-01
2021-03-08,43.84360122680664,47.349998474121094,53.20000076293945,47.20000076293945,52.29999923706055,172017,2021-03-08
2021-03-15,40.74168014526367,44.0,47.5,42.599998474121094,47.5,64688,2021-03-15
2021-03-22,38.88978576660156,42.0,45.900001525878906,41.5,45.0,123761,2021-03-22
2021-03-29,40.32500076293945,43.54999923706055,44.5,40.54999923706055,42.0,13726,2021-03-29
2021-04-05,43.84360122680664,47.349998474121094,48.5,40.79999923706055,43.0,67290,2021-04-05
2021-04-12,41.25094985961914,44.54999923706055,46.70000076293945,41.75,45.04999923706055,17858,2021-04-12
2021-04-19,39.028682708740234,42.150001525878906,44.70000076293945,41.5,44.0,7249,2021-04-19
2021-04-26,39.815731048583984,43.0,43.75,41.0,41.0,24050,2021-04-26
2021-05-03,38.61199951171875,41.70000076293945,44.04999923706055,41.099998474121094,42.75,31979,2021-05-03
2021-05-10,37.54716491699219,40.54999923706055,43.5,40.400001525878906,42.650001525878906,54232,2021-05-10
2021-05-17,41.43613815307617,44.75,45.20000076293945,40.0,41.70000076293945,167194,2021-05-17
2021-05-24,46.20477294921875,49.900001525878906,51.099998474121094,43.599998474121094,43.599998474121094,319706,2021-05-24
2021-05-31,51.57526397705078,55.70000076293945,57.45000076293945,49.0,51.45000076293945,320381,2021-05-31
2021-06-07,55.880916595458984,60.349998474121094,61.70000076293945,54.099998474121094,55.5,332805,2021-06-07
2021-06-14,50.18634796142578,54.20000076293945,60.349998474121094,54.0,60.29999923706055,118480,2021-06-14
2021-06-21,52.54750442504883,56.75,56.75,52.5,53.0,108624,2021-06-21
2021-06-28,62.13106918334961,67.0999984741211,67.9000015258789,57.95000076293945,59.54999923706055,649786,2021-06-28
2021-07-05,65.92744445800781,71.19999694824219,71.94999694824219,67.0,70.0,522886,2021-07-05
2021-07-12,83.28895568847656,89.94999694824219,89.94999694824219,73.0999984741211,74.75,561886,2021-07-12
2021-07-19,99.63191986083984,107.5999984741211,109.0,91.0,93.9000015258789,553320,2021-07-19
2021-07-26,94.90959930419922,102.5,114.0,99.94999694824219,112.8499984741211,437351,2021-07-26
2021-08-02,98.61338806152344,106.5,115.8499984741211,101.55000305175781,107.0,830230,2021-08-02
2021-08-09,89.59807586669922,92.9000015258789,106.0,86.9000015258789,106.0,427237,2021-08-09
2021-08-16,76.96368408203125,79.80000305175781,93.5,79.75,93.5,159159,2021-08-16
2021-08-23,88.19960021972656,91.44999694824219,94.19999694824219,75.8499984741211,78.0999984741211,453914,2021-08-23
2021-08-30,80.43572235107422,83.4000015258789,92.0,83.0,91.94999694824219,59787,2021-08-30
2021-09-06,78.12103271484375,81.0,85.75,80.4000015258789,85.0,37178,2021-09-06
2021-09-13,79.7605972290039,82.69999694824219,85.69999694824219,80.0,83.30000305175781,149815,2021-09-13
2021-09-20,85.25801849365234,88.4000015258789,90.5999984741211,79.0999984741211,85.5999984741211,129676,2021-09-20
2021-09-27,80.04994201660156,83.0,90.80000305175781,81.55000305175781,90.55000305175781,83739,2021-09-27
2021-10-04,92.15387725830078,95.55000305175781,95.55000305175781,83.25,84.69999694824219,89056,2021-10-04
2021-10-11,111.92524719238281,116.05000305175781,116.05000305175781,100.30000305175781,100.30000305175781,153807,2021-10-11
2021-10-18,110.23745727539062,114.30000305175781,121.8499984741211,105.0,121.8499984741211,717097,2021-10-18
2021-10-25,118.91757202148438,123.30000305175781,132.0,108.5999984741211,113.94999694824219,449327,2021-10-25
2021-11-01,117.95311737060547,122.30000305175781,128.85000610351562,115.44999694824219,120.0,121542,2021-11-01
2021-11-08,114.19172668457031,118.4000015258789,132.5500030517578,118.25,125.55000305175781,229197,2021-11-08
2021-11-15,105.2222671508789,109.0999984741211,120.8499984741211,108.5,117.9000015258789,148468,2021-11-15
2021-11-22,107.53697204589844,111.5,117.6500015258789,102.3499984741211,104.25,263887,2021-11-22
2021-11-29,104.4507064819336,108.30000305175781,110.94999694824219,104.55000305175781,108.94999694824219,336571,2021-11-29
2021-12-06,100.25531005859375,103.94999694824219,116.05000305175781,101.0,109.0,427674,2021-12-06
2021-12-13,100.4964370727539,104.19999694824219,108.0999984741211,99.25,103.94999694824219,194468,2021-12-13
2021-12-20,95.96348571777344,99.5,102.55000305175781,96.25,102.0,61825,2021-12-20
2021-12-27,108.54965209960938,112.55000305175781,116.0,94.8499984741211,101.0,131213,2021-12-27
2022-01-03,110.81613159179688,114.9000015258789,121.75,106.3499984741211,115.0,216174,2022-01-03
2022-01-10,114.52928161621094,118.75,120.94999694824219,109.0,117.69999694824219,404626,2022-01-10
2022-01-17,115.20440673828125,119.44999694824219,127.0,111.94999694824219,120.9000015258789,205945,2022-01-17
