Date,Adj Close_BEARDSELL.NS,Close_BEARDSELL.NS,High_BEARDSELL.NS,Low_BEARDSELL.NS,Open_BEARDSELL.NS,Volume_BEARDSELL.NS,Date
2020-07-13,6.851467132568359,7.050367832183838,7.844118118286133,6.910295009613037,7.657352924346924,8787,2020-07-13
2020-07-20,7.169084548950195,7.377205848693848,7.61066198348999,7.003676891326904,7.003676891326904,5745,2020-07-20
2020-07-27,6.715345859527588,6.910295009613037,7.377205848693848,6.723529815673828,7.377205848693848,27812,2020-07-27
2020-08-03,7.0783371925354,7.2838239669799805,7.2838239669799805,6.910295009613037,6.910295009613037,6925,2020-08-03
2020-08-10,6.806093215942383,7.003676891326904,7.61066198348999,6.723529815673828,7.2838239669799805,21730,2020-08-10
2020-08-17,6.851467132568359,7.050367832183838,7.61066198348999,6.8169121742248535,7.2838239669799805,74792,2020-08-17
2020-08-24,8.348807334899902,8.591176986694336,8.591176986694336,6.8169121742248535,7.237133026123047,349405,2020-08-24
2020-08-31,8.757172584533691,9.011398315429688,9.151471138000488,8.077573776245117,9.011398315429688,110028,2020-08-31
2020-09-07,8.394181251525879,8.63786792755127,9.431617736816406,8.030882835388184,9.431617736816406,52372,2020-09-07
2020-09-14,7.985816955566406,8.217647552490234,9.058089256286621,7.98419189453125,9.011398315429688,12707,2020-09-14
2020-09-21,7.532077312469482,7.750736236572266,8.591176986694336,7.377205848693848,8.591176986694336,25045,2020-09-21
2020-09-28,7.896135330200195,8.030882835388184,8.264339447021484,7.4705891609191895,8.12426471710205,35464,2020-09-28
2020-10-05,7.987950325012207,8.12426471710205,8.684558868408203,7.750736236572266,8.12426471710205,30691,2020-10-05
2020-10-12,7.299335479736328,7.423898220062256,8.497795104980469,6.8169121742248535,8.497795104980469,41746,2020-10-12
2020-10-19,7.345242500305176,7.4705891609191895,7.844118118286133,7.0970587730407715,7.423898220062256,23524,2020-10-19
2020-10-26,8.125675201416016,8.264339447021484,8.264339447021484,7.143750190734863,7.4705891609191895,12494,2020-10-26
2020-11-02,8.217491149902344,8.357721328735352,8.964707374572754,7.844118118286133,8.591176986694336,15437,2020-11-02
2020-11-09,8.584753036499023,8.731250762939453,9.198162078857422,7.937500953674316,8.497795104980469,25580,2020-11-09
2020-11-16,8.217491149902344,8.357721328735352,9.058089256286621,7.797427177429199,8.591176986694336,38724,2020-11-16
2020-11-23,7.5747809410095215,7.704044818878174,8.63786792755127,7.4705891609191895,8.63786792755127,116177,2020-11-23
2020-11-30,8.079767227172852,8.217647552490234,8.357721328735352,7.4705891609191895,7.704044818878174,97322,2020-11-30
2020-12-07,8.952013969421387,9.104780197143555,10.645588874816895,8.264339447021484,8.404412269592285,454002,2020-12-07
2020-12-14,9.686538696289062,9.851839065551758,9.851839065551758,8.311030387878418,9.75845718383789,164614,2020-12-14
2020-12-21,9.91607666015625,10.085294723510742,11.159192085266113,8.918014526367188,10.458824157714844,284744,2020-12-21
2020-12-28,9.135644912719727,9.291544914245605,10.738971710205078,8.777941703796387,10.27206039428711,324487,2020-12-28
2021-01-04,8.952013969421387,9.104780197143555,9.851839065551758,9.011398315429688,9.851839065551758,162874,2021-01-04
2021-01-11,8.630659103393555,8.777941703796387,9.75845718383789,8.264339447021484,9.104780197143555,135110,2021-01-11
2021-01-18,8.492936134338379,8.63786792755127,9.338235855102539,8.357721328735352,8.684558868408203,58701,2021-01-18
2021-01-25,8.584753036499023,8.731250762939453,9.478309631347656,8.357721328735352,9.011398315429688,55533,2021-01-25
