Date,Adj Close_INDIAGLYCO.NS,Close_INDIAGLYCO.NS,High_INDIAGLYCO.NS,Low_INDIAGLYCO.NS,Open_INDIAGLYCO.NS,Volume_INDIAGLYCO.NS,Date
2020-12-21,278.8240966796875,288.29998779296875,297.6499938964844,268.5,297.0,391690,2020-12-21
2020-12-28,312.0450744628906,322.6499938964844,328.79998779296875,288.3999938964844,290.0,1821062,2020-12-28
2021-01-04,375.0536804199219,387.79998779296875,396.6499938964844,313.1000061035156,323.54998779296875,2762818,2021-01-04
2021-01-11,362.7227783203125,375.04998779296875,406.3500061035156,368.0,394.8999938964844,1219978,2021-01-11
2021-01-18,361.80401611328125,374.1000061035156,387.79998779296875,359.3999938964844,373.79998779296875,616169,2021-01-18
2021-01-25,354.7439270019531,366.79998779296875,378.8999938964844,354.5,375.20001220703125,302620,2021-01-25
2021-02-01,418.76806640625,433.0,437.79998779296875,372.6499938964844,378.0,1483549,2021-02-01
2021-02-08,434.5323181152344,449.29998779296875,462.0,412.5,436.8999938964844,1753962,2021-02-08
2021-02-15,449.23272705078125,464.5,521.5,441.1000061035156,455.0,2792460,2021-02-15
2021-02-22,482.7438049316406,499.1499938964844,524.9000244140625,455.70001220703125,465.3999938964844,1683265,2021-02-22
2021-03-01,534.43701171875,552.5999755859375,568.0,505.04998779296875,505.04998779296875,1899293,2021-03-01
2021-03-08,515.142822265625,532.6500244140625,609.0,527.9500122070312,555.0,2431828,2021-03-08
2021-03-15,423.748779296875,438.1499938964844,537.7000122070312,433.0,533.9500122070312,1814747,2021-03-15
2021-03-22,425.24786376953125,439.70001220703125,478.8999938964844,434.04998779296875,438.5,1353719,2021-03-22
2021-03-29,424.23236083984375,438.6499938964844,449.70001220703125,413.25,439.70001220703125,892192,2021-03-29
2021-04-05,424.57086181640625,439.0,452.8999938964844,422.29998779296875,439.0,1018833,2021-04-05
2021-04-12,431.6792907714844,446.3500061035156,469.95001220703125,396.04998779296875,432.0,1771403,2021-04-12
2021-04-19,429.3097839355469,443.8999938964844,467.0,417.29998779296875,435.6499938964844,1078686,2021-04-19
2021-04-26,457.1632080078125,472.70001220703125,498.0,447.0,447.3999938964844,2178384,2021-04-26
2021-05-03,486.7574157714844,503.29998779296875,560.0,463.95001220703125,467.8999938964844,2917706,2021-05-03
2021-05-10,464.6101379394531,480.3999938964844,531.0,478.0,506.0,1408317,2021-05-10
2021-05-17,477.6664123535156,493.8999938964844,520.0,480.0,482.0,907559,2021-05-17
2021-05-24,455.22894287109375,470.70001220703125,499.5,469.0,496.0,558740,2021-05-24
2021-05-31,531.3905639648438,549.4500122070312,558.6500244140625,464.6000061035156,471.8999938964844,2532358,2021-05-31
2021-06-07,528.779296875,546.75,574.7999877929688,536.4500122070312,559.5,1594528,2021-06-07
2021-06-14,505.66485595703125,522.8499755859375,559.4500122070312,505.25,547.9000244140625,645094,2021-06-14
2021-06-21,535.0172729492188,553.2000122070312,555.0,510.0,511.1000061035156,593693,2021-06-21
2021-06-28,687.5340576171875,710.9000244140625,763.7000122070312,555.7999877929688,573.9000244140625,15271692,2021-06-28
2021-07-05,684.6326293945312,707.9000244140625,732.4000244140625,673.75,717.4000244140625,4381108,2021-07-05
2021-07-12,696.1414184570312,719.7999877929688,769.0,698.1500244140625,710.0,4029763,2021-07-12
2021-07-19,672.6401977539062,695.5,730.7999877929688,681.3499755859375,707.0499877929688,963072,2021-07-19
2021-07-26,660.5026245117188,682.9500122070312,733.5,677.4000244140625,695.0,1104359,2021-07-26
2021-08-02,684.5358276367188,707.7999877929688,739.7000122070312,682.9500122070312,687.9000244140625,1524611,2021-08-02
2021-08-09,702.1376953125,726.0,765.0,651.4500122070312,710.5,3449933,2021-08-09
2021-08-16,665.4349975585938,688.0499877929688,741.4000244140625,682.0,726.0,1162048,2021-08-16
2021-08-23,698.704345703125,722.4500122070312,726.5999755859375,621.5,692.0,2109004,2021-08-23
2021-08-30,688.9846801757812,712.4000244140625,740.5,694.2000122070312,729.7000122070312,925503,2021-08-30
2021-09-06,670.367431640625,693.1500244140625,717.75,687.5,716.3499755859375,394974,2021-09-06
2021-09-13,650.1060791015625,672.2000122070312,717.9500122070312,645.5499877929688,695.7999877929688,1100624,2021-09-13
2021-09-20,661.7700805664062,678.2999877929688,699.9000244140625,634.9000244140625,665.0499877929688,1059399,2021-09-20
2021-09-27,822.1636962890625,842.7000122070312,858.7999877929688,682.0999755859375,683.5,9320025,2021-09-27
2021-10-04,933.434326171875,956.75,1012.7000122070312,884.7999877929688,885.0,9031812,2021-10-04
2021-10-11,909.0923461914062,931.7999877929688,975.0,920.7000122070312,962.7000122070312,836174,2021-10-11
2021-10-18,832.1151123046875,852.9000244140625,940.5499877929688,790.5,937.0,1136102,2021-10-18
2021-10-25,823.9198608398438,844.5,889.0,812.75,853.0,564527,2021-10-25
2021-11-01,846.310546875,867.4500122070312,894.9500122070312,834.75,848.4000244140625,452053,2021-11-01
2021-11-08,949.6785278320312,973.4000244140625,1029.800048828125,868.0,873.5,1992078,2021-11-08
2021-11-15,861.0913696289062,882.5999755859375,960.0,870.0,960.0,735006,2021-11-15
2021-11-22,828.1637573242188,848.8499755859375,895.0,820.5499877929688,863.0,451107,2021-11-22
2021-11-29,853.3838500976562,874.7000122070312,891.75,798.75,838.7999877929688,339032,2021-11-29
2021-12-06,834.9443969726562,855.7999877929688,910.0,851.0999755859375,881.5999755859375,256407,2021-12-06
2021-12-13,816.16357421875,836.5499877929688,888.9000244140625,825.9500122070312,862.0,279440,2021-12-13
2021-12-20,767.7722778320312,786.9500122070312,830.0,764.0,830.0,353317,2021-12-20
2021-12-27,886.4577026367188,908.5999755859375,941.2000122070312,758.7000122070312,781.0,1548391,2021-12-27
2022-01-03,937.9710083007812,961.4000244140625,1025.0,890.0,917.4500122070312,1956936,2022-01-03
2022-01-10,1000.2161254882812,1025.199951171875,1049.9000244140625,968.0499877929688,969.0,1981318,2022-01-10
2022-01-17,949.5322265625,973.25,1060.0,962.0,1038.9000244140625,915916,2022-01-17
2022-01-24,874.896484375,896.75,974.0,862.2999877929688,974.0,506753,2022-01-24
2022-01-31,879.2380981445312,901.2000122070312,933.7999877929688,877.0499877929688,905.0,683435,2022-01-31
2022-02-07,865.3840942382812,887.0,926.0,875.7999877929688,907.5,479015,2022-02-07
2022-02-14,769.382080078125,788.5999755859375,863.2999877929688,780.1500244140625,840.0,532445,2022-02-14
2022-02-21,757.4793701171875,776.4000244140625,798.0,725.4000244140625,788.5999755859375,615579,2022-02-21
2022-02-28,793.4313354492188,813.25,841.9000244140625,751.8499755859375,774.9000244140625,788569,2022-02-28
2022-03-07,867.042724609375,888.7000122070312,904.8499755859375,778.0999755859375,778.0999755859375,873097,2022-03-07
2022-03-14,855.5790405273438,876.9500122070312,924.0,869.0499877929688,900.0,665161,2022-03-14
2022-03-21,931.0440063476562,954.2999877929688,965.0499877929688,871.0,882.0,1014441,2022-03-21
2022-03-28,1062.168701171875,1088.699951171875,1112.800048828125,930.0,945.0999755859375,1740622,2022-03-28
2022-04-04,1031.77783203125,1057.550048828125,1151.949951171875,1046.300048828125,1116.75,996605,2022-04-04
2022-04-11,1025.436279296875,1051.050048828125,1109.8499755859375,1045.0,1060.0,360492,2022-04-11
2022-04-18,963.28857421875,987.3499755859375,1077.050048828125,955.5499877929688,1040.0,623504,2022-04-18
2022-04-25,944.9467163085938,968.5499877929688,996.7999877929688,955.0,970.0,300911,2022-04-25
2022-05-02,963.532470703125,987.5999755859375,1059.0,946.5499877929688,968.0,555056,2022-05-02
2022-05-09,927.0440063476562,950.2000122070312,1018.9500122070312,855.0,975.0,746565,2022-05-09
2022-05-16,967.727783203125,991.9000244140625,1045.449951171875,929.9500122070312,945.0,525968,2022-05-16
2022-05-23,857.3839111328125,878.7999877929688,1008.75,840.0,996.0,554794,2022-05-23
2022-05-30,822.4075927734375,842.9500122070312,893.7999877929688,835.9500122070312,881.7999877929688,389334,2022-05-30
2022-06-06,740.6985473632812,759.2000122070312,842.4500122070312,752.7000122070312,839.9000244140625,432139,2022-06-06
2022-06-13,634.1109008789062,649.9500122070312,749.5,636.0,740.0,647407,2022-06-13
2022-06-20,660.3553466796875,676.8499755859375,689.5999755859375,596.75,647.0,752134,2022-06-20
2022-06-27,753.7232055664062,772.5499877929688,780.0,681.0499877929688,683.0,680129,2022-06-27
2022-07-04,755.5769653320312,774.4500122070312,802.4000244140625,748.0,772.0,403647,2022-07-04
2022-07-11,846.7984008789062,867.9500122070312,881.0,778.0,778.0,810825,2022-07-11
2022-07-18,840.2128295898438,861.2000122070312,895.0,850.0999755859375,876.7000122070312,390334,2022-07-18
2022-07-25,920.6047973632812,943.5999755859375,969.7000122070312,857.5999755859375,860.0,1282277,2022-07-25
2022-08-01,819.1880493164062,839.6500244140625,950.0,834.1500244140625,943.5999755859375,459106,2022-08-01
2022-08-08,779.1383666992188,798.5999755859375,842.0,783.6500244140625,839.0,482752,2022-08-08
2022-08-15,817.23681640625,837.6500244140625,854.0,798.5999755859375,798.5999755859375,474740,2022-08-15
2022-08-22,871.5305786132812,893.2999877929688,900.0,824.6500244140625,837.0,866008,2022-08-22
2022-08-29,847.5300903320312,868.7000122070312,926.0,864.6500244140625,880.0,694522,2022-08-29
2022-09-05,900.2601928710938,915.0,920.0499877929688,841.0,870.0,829812,2022-09-05
2022-09-12,895.2915649414062,909.9500122070312,977.7000122070312,883.2999877929688,922.2000122070312,1550315,2022-09-12
2022-09-19,845.7034301757812,859.5499877929688,933.2000122070312,853.2999877929688,907.8499755859375,568239,2022-09-19
2022-09-26,823.664306640625,837.1500244140625,860.0,811.5499877929688,845.0,289119,2022-09-26
2022-10-03,831.5354614257812,845.1500244140625,869.0,816.7000122070312,836.0,345382,2022-10-03
2022-10-10,788.1458129882812,801.0499877929688,850.0,798.5999755859375,835.0999755859375,331106,2022-10-10
2022-10-17,778.4053344726562,791.1500244140625,823.1500244140625,771.2999877929688,800.0,269951,2022-10-17
2022-10-24,754.4475708007812,766.7999877929688,802.0499877929688,762.9500122070312,797.0,110791,2022-10-24
2022-10-31,803.346923828125,816.5,852.5,744.0,767.0,1040733,2022-10-31
2022-11-07,802.0679321289062,815.2000122070312,832.0,790.7999877929688,818.8499755859375,186003,2022-11-07
2022-11-14,768.5172119140625,781.0999755859375,827.2999877929688,775.0,817.0,206465,2022-11-14
2022-11-21,752.6765747070312,765.0,788.0,755.5,781.0,146240,2022-11-21
2022-11-28,767.6317138671875,780.2000122070312,784.4500122070312,760.9000244140625,765.0,161465,2022-11-28
2022-12-05,734.67138671875,746.7000122070312,786.0,740.0,784.6500244140625,132680,2022-12-05
2022-12-12,739.39404296875,751.5,762.4500122070312,734.5499877929688,749.4000244140625,188498,2022-12-12
2022-12-19,699.0545043945312,710.5,799.2000122070312,695.0,760.0,478678,2022-12-19
2022-12-26,755.2346801757812,767.5999755859375,773.0499877929688,710.5,719.9500122070312,225997,2022-12-26
2023-01-02,735.4584350585938,747.5,790.0,742.5,764.5,120008,2023-01-02
2023-01-09,725.3735961914062,737.25,763.9000244140625,730.5999755859375,753.0,89087,2023-01-09
2023-01-16,696.0536499023438,707.4500122070312,747.9500122070312,705.8499755859375,737.25,87565,2023-01-16
2023-01-23,655.1729736328125,665.9000244140625,714.5499877929688,655.0,709.0,98711,2023-01-23
2023-01-30,613.0132446289062,623.0499877929688,694.4500122070312,616.0,669.25,134601,2023-01-30
2023-02-06,611.4882202148438,621.5,646.3499755859375,611.2000122070312,631.5999755859375,168784,2023-02-06
2023-02-13,625.9022827148438,636.1500244140625,658.0999755859375,622.0,622.0,143914,2023-02-13
2023-02-20,625.0167236328125,635.25,655.7999877929688,634.5499877929688,639.0,76823,2023-02-20
2023-02-27,567.0654907226562,576.3499755859375,639.0499877929688,564.0,635.25,323174,2023-02-27
2023-03-06,589.5966796875,599.25,679.4000244140625,578.4500122070312,578.5,1801200,2023-03-06
2023-03-13,573.706787109375,583.0999755859375,608.25,571.0,602.8499755859375,256152,2023-03-13
2023-03-20,588.4159545898438,598.0499877929688,629.4500122070312,569.0,582.4000244140625,391366,2023-03-20
2023-03-27,604.6993408203125,614.5999755859375,618.0,575.5999755859375,601.7999877929688,755266,2023-03-27
2023-04-03,571.3455200195312,580.7000122070312,619.4500122070312,579.9500122070312,617.7000122070312,281093,2023-04-03
2023-04-10,549.060302734375,558.0499877929688,595.5999755859375,556.2000122070312,583.6500244140625,410196,2023-04-10
2023-04-17,530.6615600585938,539.3499755859375,560.4500122070312,537.0999755859375,558.0499877929688,651461,2023-04-17
2023-04-24,556.1443481445312,565.25,573.0,512.3499755859375,542.5499877929688,905177,2023-04-24
2023-05-01,535.9745483398438,544.75,579.9000244140625,540.0999755859375,565.25,525525,2023-05-01
2023-05-08,580.2005004882812,589.7000122070312,609.4000244140625,545.9000244140625,545.9000244140625,1352636,2023-05-08
2023-05-15,623.6392211914062,633.8499755859375,640.0,581.75,589.7000122070312,1005980,2023-05-15
2023-05-22,620.7860107421875,630.9500122070312,657.9000244140625,615.0,639.5499877929688,648839,2023-05-22
2023-05-29,606.421142578125,616.3499755859375,639.5,612.9500122070312,634.1500244140625,270639,2023-05-29
2023-06-05,616.6536865234375,626.75,644.7999877929688,613.9000244140625,618.0,458502,2023-06-05
2023-06-12,606.6671142578125,616.5999755859375,632.4000244140625,613.4000244140625,628.7000122070312,188773,2023-06-12
2023-06-19,595.598388671875,605.3499755859375,629.9500122070312,601.7000122070312,624.0,268033,2023-06-19
2023-06-26,602.0428466796875,611.9000244140625,614.9000244140625,601.0,605.3499755859375,114037,2023-06-26
2023-07-03,617.5883178710938,627.7000122070312,639.0,611.9000244140625,611.9000244140625,423135,2023-07-03
2023-07-10,588.7111206054688,598.3499755859375,633.0,590.5499877929688,627.5999755859375,269642,2023-07-10
2023-07-17,599.1895751953125,609.0,619.9000244140625,598.4000244140625,598.9000244140625,378649,2023-07-17
2023-07-24,600.3211059570312,610.1500244140625,617.0,603.25,609.0,194632,2023-07-24
2023-07-31,627.919189453125,638.2000122070312,659.9000244140625,609.7999877929688,610.5,1157973,2023-07-31
2023-08-07,721.4380493164062,733.25,747.0,634.4000244140625,640.0,3151077,2023-08-07
2023-08-14,690.69140625,702.0,748.4500122070312,696.4000244140625,734.0,666856,2023-08-14
2023-08-21,747.1175537109375,759.3499755859375,789.4000244140625,692.5499877929688,702.2000122070312,2229554,2023-08-21
2023-08-28,757.3008422851562,769.7000122070312,786.0999755859375,751.5499877929688,756.0,735500,2023-08-28
2023-09-04,735.2125244140625,747.25,780.0,744.7999877929688,773.0,740024,2023-09-04
2023-09-11,702.7279663085938,707.2000122070312,802.5999755859375,683.9500122070312,754.9500122070312,1744602,2023-09-11
2023-09-18,686.63037109375,691.0,717.6500244140625,684.0,708.0,379011,2023-09-18
2023-09-25,695.2257080078125,699.6500244140625,714.9500122070312,691.2999877929688,694.0,290152,2023-09-25
2023-10-02,693.0892944335938,697.5,723.5999755859375,691.5499877929688,699.6500244140625,329093,2023-10-02
2023-10-09,695.3250122070312,699.75,722.9000244140625,692.25,712.7000122070312,425666,2023-10-09
2023-10-16,681.0160522460938,685.3499755859375,717.1500244140625,681.5,695.4500122070312,243778,2023-10-16
2023-10-23,678.6809692382812,683.0,688.7999877929688,621.4500122070312,685.3499755859375,288230,2023-10-23
2023-10-30,705.6095581054688,710.0999755859375,714.0,662.0999755859375,686.4500122070312,228433,2023-10-30
2023-11-06,700.6411743164062,705.0999755859375,722.5,689.9500122070312,706.0,532518,2023-11-06
2023-11-13,696.964599609375,701.4000244140625,708.4500122070312,693.2000122070312,705.5,159665,2023-11-13
2023-11-20,720.6637573242188,725.25,739.8499755859375,701.4000244140625,704.0,733398,2023-11-20
2023-11-27,705.90771484375,710.4000244140625,746.0,705.0999755859375,725.25,263767,2023-11-27
2023-12-04,708.7396850585938,713.25,735.0,708.5999755859375,715.9500122070312,476003,2023-12-04
2023-12-11,693.1885986328125,697.5999755859375,724.8499755859375,681.7999877929688,715.0,490926,2023-12-11
2023-12-18,735.6682739257812,740.3499755859375,794.0,698.5,703.3499755859375,3083757,2023-12-18
2023-12-25,763.09375,767.9500122070312,785.5,731.9500122070312,740.3499755859375,961322,2023-12-25
2024-01-01,937.5336303710938,943.5,967.7000122070312,766.0,767.9500122070312,5830656,2024-01-01
2024-01-08,897.9356689453125,903.6500244140625,952.0,901.5,950.0,1052599,2024-01-08
2024-01-15,900.56884765625,906.2999877929688,915.4500122070312,856.2000122070312,905.6500244140625,852787,2024-01-15
2024-01-22,878.90673828125,884.5,907.5999755859375,856.2999877929688,906.2999877929688,342746,2024-01-22
2024-01-29,934.9501342773438,940.9000244140625,948.0,888.9500122070312,888.9500122070312,1083450,2024-01-29
2024-02-05,868.6221923828125,874.1500244140625,976.0,860.2000122070312,970.0,1124280,2024-02-05
2024-02-12,867.7279052734375,873.25,898.0,829.8499755859375,878.5499877929688,567704,2024-02-12
2024-02-19,876.9690551757812,882.5499877929688,901.8499755859375,863.9000244140625,870.0,427133,2024-02-19
2024-02-26,841.3457641601562,846.7000122070312,888.7999877929688,842.8499755859375,885.0,274373,2024-02-26
2024-03-04,818.09375,823.2999877929688,860.3499755859375,819.0,847.0,241401,2024-03-04
2024-03-11,771.3909301757812,776.2999877929688,846.8499755859375,747.3499755859375,831.5499877929688,609041,2024-03-11
2024-03-18,780.2843627929688,785.25,798.0999755859375,755.5,784.0,276575,2024-03-18
2024-03-25,752.2626953125,757.0499877929688,788.0,749.8499755859375,785.25,366909,2024-03-25
2024-04-01,859.1823120117188,864.6500244140625,884.4500122070312,765.0,768.0,572737,2024-04-01
2024-04-08,831.0612182617188,836.3499755859375,874.7999877929688,811.0999755859375,865.0,232495,2024-04-08
2024-04-15,825.09912109375,830.3499755859375,852.4500122070312,803.0499877929688,815.0,212980,2024-04-15
2024-04-22,834.7874755859375,840.0999755859375,858.8499755859375,831.0,840.0,237411,2024-04-22
2024-04-29,817.3485107421875,822.5499877929688,851.0,813.7999877929688,844.3499755859375,185125,2024-04-29
2024-05-06,755.9392700195312,760.75,826.7000122070312,755.0,824.4000244140625,214683,2024-05-06
2024-05-13,795.3385620117188,800.4000244140625,805.0,745.4500122070312,764.5999755859375,173521,2024-05-13
2024-05-20,790.4695434570312,795.5,807.0,786.7999877929688,791.5,204896,2024-05-20
2024-05-27,747.741455078125,752.5,813.0,749.0,799.5,423810,2024-05-27
2024-06-03,864.6972045898438,870.2000122070312,873.2999877929688,678.5499877929688,781.9500122070312,1122849,2024-06-03
2024-06-10,898.58154296875,904.2999877929688,928.25,850.0999755859375,884.4000244140625,1179281,2024-06-10
2024-06-17,893.265380859375,898.9500122070312,925.0,875.1500244140625,904.2999877929688,694525,2024-06-17
2024-06-24,879.5029296875,885.0999755859375,911.3499755859375,867.75,896.0499877929688,412633,2024-06-24
2024-07-01,922.9265747070312,928.7999877929688,951.0,904.0499877929688,920.0,1315585,2024-07-01
2024-07-08,986.571533203125,992.8499755859375,1009.25,905.0,931.9500122070312,3177676,2024-07-08
2024-07-15,1012.5562133789062,1019.0,1045.0,980.0999755859375,998.9000244140625,2691873,2024-07-15
2024-07-22,1142.727783203125,1150.0,1210.0,975.2000122070312,1030.0,3799267,2024-07-22
2024-07-29,1243.5859375,1251.5,1275.0,1160.050048828125,1165.0,4348818,2024-07-29
2024-08-05,1204.2860107421875,1211.949951171875,1224.0,1128.050048828125,1219.949951171875,1554242,2024-08-05
2024-08-12,1250.392578125,1258.3499755859375,1344.800048828125,1190.1500244140625,1201.0999755859375,1895274,2024-08-12
2024-08-19,1256.8018798828125,1264.800048828125,1331.0,1251.0,1268.0,946872,2024-08-19
2024-08-26,1387.5999755859375,1387.5999755859375,1399.0,1266.75,1273.0,1955046,2024-08-26
2024-09-02,1290.800048828125,1290.800048828125,1399.9000244140625,1261.050048828125,1395.0,768603,2024-09-02
2024-09-09,1239.5,1239.5,1295.0,1195.0,1295.0,527110,2024-09-09
2024-09-16,1256.3499755859375,1256.3499755859375,1263.699951171875,1191.050048828125,1255.0,479256,2024-09-16
2024-09-23,1227.5,1227.5,1333.0,1216.3499755859375,1280.9000244140625,672776,2024-09-23
2024-09-30,1339.9000244140625,1339.9000244140625,1426.5,1201.550048828125,1220.0,3382447,2024-09-30
2024-10-07,1470.5,1470.5,1526.3499755859375,1249.0999755859375,1350.0999755859375,3743221,2024-10-07
2024-10-14,1380.4000244140625,1380.4000244140625,1548.949951171875,1340.9000244140625,1478.800048828125,772833,2024-10-14
2024-10-21,1184.0999755859375,1184.0999755859375,1386.9000244140625,1160.0,1380.0,697091,2024-10-21
2024-10-28,1229.050048828125,1229.050048828125,1244.0,1158.550048828125,1189.0,489761,2024-10-28
2024-11-04,1245.75,1245.75,1337.6500244140625,1186.0,1230.050048828125,960536,2024-11-04
2024-11-11,1162.5999755859375,1162.5999755859375,1236.199951171875,1090.800048828125,1231.0999755859375,714599,2024-11-11
2024-11-18,1133.0,1133.0,1179.1500244140625,1105.5,1165.0,285040,2024-11-18
2024-11-25,1275.949951171875,1275.949951171875,1283.800048828125,1140.0,1149.4000244140625,561606,2024-11-25
2024-12-02,1417.25,1417.25,1429.0,1250.0,1275.0,972211,2024-12-02
2024-12-09,1423.449951171875,1423.449951171875,1516.0,1363.1500244140625,1414.8499755859375,1095186,2024-12-09
2024-12-16,1331.0999755859375,1331.0999755859375,1411.699951171875,1325.0999755859375,1403.050048828125,410070,2024-12-16
2024-12-23,1304.0999755859375,1304.0999755859375,1347.449951171875,1256.050048828125,1337.800048828125,489238,2024-12-23
2024-12-30,1316.0,1316.0,1359.199951171875,1242.5999755859375,1301.699951171875,626439,2024-12-30
2025-01-06,1307.5999755859375,1307.5999755859375,1337.949951171875,1226.949951171875,1305.0,1069805,2025-01-06
2025-01-13,1331.550048828125,1331.550048828125,1349.300048828125,1206.0,1300.050048828125,863445,2025-01-13
2025-01-20,1264.25,1264.25,1439.0,1253.5,1350.0,1133478,2025-01-20
2025-01-27,1284.4000244140625,1284.4000244140625,1322.0,1142.0,1252.550048828125,707182,2025-01-27
2025-02-03,1327.0999755859375,1327.0999755859375,1470.0,1271.1500244140625,1305.050048828125,1124879,2025-02-03
2025-02-10,1151.550048828125,1151.550048828125,1330.050048828125,1132.5999755859375,1322.0999755859375,656453,2025-02-10
2025-02-17,1154.3499755859375,1154.3499755859375,1224.9000244140625,1044.1500244140625,1145.0,1111069,2025-02-17
2025-02-24,1050.699951171875,1050.699951171875,1158.550048828125,1042.300048828125,1137.050048828125,461773,2025-02-24
2025-03-03,1138.199951171875,1138.199951171875,1169.949951171875,1007.0499877929688,1056.0,499264,2025-03-03
2025-03-10,1071.3499755859375,1071.3499755859375,1145.1500244140625,1070.0,1135.0,330553,2025-03-10
2025-03-17,1077.5,1077.5,1154.300048828125,1071.199951171875,1076.75,680702,2025-03-17
2025-03-24,1109.800048828125,1109.800048828125,1127.5999755859375,1051.199951171875,1085.050048828125,895880,2025-03-24
2025-03-31,1221.550048828125,1221.550048828125,1281.0,1103.0999755859375,1109.800048828125,879335,2025-03-31
2025-04-07,1269.050048828125,1269.050048828125,1276.300048828125,1071.0,1080.0,753327,2025-04-07
2025-04-14,1424.4000244140625,1424.4000244140625,1433.9000244140625,1269.050048828125,1269.050048828125,725461,2025-04-14
2025-04-21,1421.800048828125,1421.800048828125,1465.0,1389.199951171875,1438.5,720980,2025-04-21
2025-04-28,1369.9000244140625,1369.9000244140625,1466.9000244140625,1356.0999755859375,1437.0,381143,2025-04-28
2025-05-05,1397.5,1397.5,1478.9000244140625,1350.0,1369.0999755859375,702020,2025-05-05
2025-05-12,1755.699951171875,1755.699951171875,1780.0,1429.0,1429.0,2634549,2025-05-12
2025-05-19,1839.9000244140625,1839.9000244140625,1922.0,1655.0,1750.0,1633149,2025-05-19
2025-05-26,1892.5,1892.5,1948.5,1809.0999755859375,1849.0,1162937,2025-05-26
2025-06-02,1854.300048828125,1854.300048828125,1939.0,1830.0,1899.0,625287,2025-06-02
2025-06-09,1889.5,1889.5,1910.0,1752.0,1855.0,644945,2025-06-09
2025-06-16,1829.699951171875,1829.699951171875,1927.0,1786.5,1884.199951171875,512774,2025-06-16
2025-06-23,2046.5999755859375,2046.5999755859375,2068.0,1806.300048828125,1826.0,1205153,2025-06-23
2025-06-30,2111.800048828125,2111.800048828125,2138.0,2013.0999755859375,2040.0,699385,2025-06-30
2025-07-07,2053.199951171875,2053.199951171875,2133.0,2005.0999755859375,2108.199951171875,480648,2025-07-07
2025-07-14,2035.0,2035.0,2069.0,2017.0,2055.0,148692,2025-07-14
