Date,Adj Close_CRISIL.NS,Close_CRISIL.NS,High_CRISIL.NS,Low_CRISIL.NS,Open_CRISIL.NS,Volume_CRISIL.NS,Date
2021-07-19,2913.460693359375,3053.550048828125,3330.0,2739.0,2750.0,2486037,2021-07-19
2021-07-26,2659.759033203125,2787.64990234375,3095.64990234375,2751.199951171875,3079.699951171875,415896,2021-07-26
2021-08-02,2714.573486328125,2845.10009765625,3062.300048828125,2785.0,2805.199951171875,623788,2021-08-02
2021-08-09,2433.401123046875,2543.60009765625,2875.0,2530.0,2869.25,389386,2021-08-09
2021-08-16,2518.01953125,2632.050048828125,2750.0,2425.199951171875,2480.0,855907,2021-08-16
2021-08-23,2674.2919921875,2795.39990234375,2860.0,2500.0,2660.0,410658,2021-08-23
2021-08-30,2691.225830078125,2813.10009765625,2885.0,2702.64990234375,2834.85009765625,257223,2021-08-30
2021-09-06,2699.118408203125,2821.35009765625,2864.949951171875,2751.0,2820.0,107917,2021-09-06
2021-09-13,2786.031982421875,2912.199951171875,2956.0,2770.0,2821.35009765625,343280,2021-09-13
2021-09-20,2738.3896484375,2862.39990234375,2968.25,2801.25,2954.89990234375,171897,2021-09-20
2021-09-27,2633.8251953125,2753.10009765625,2884.949951171875,2687.10009765625,2866.0,151607,2021-09-27
2021-10-04,2799.664794921875,2926.449951171875,2935.199951171875,2755.0,2755.0,183134,2021-10-04
2021-10-11,2849.84228515625,2978.89990234375,3069.0,2883.0,2925.0,161574,2021-10-11
2021-10-18,2697.396240234375,2819.550048828125,3045.0,2736.0,3000.0,276394,2021-10-18
2021-10-25,2680.6064453125,2802.0,2947.449951171875,2743.25,2819.60009765625,97840,2021-10-25
2021-11-01,2755.84912109375,2880.64990234375,2910.0,2790.0,2809.0,40998,2021-11-01
2021-11-08,3037.78125,3175.35009765625,3275.0,2861.75,2895.10009765625,1183365,2021-11-08
2021-11-15,3092.646484375,3232.699951171875,3498.0,3152.300048828125,3235.0,648956,2021-11-15
2021-11-22,2995.7353515625,3131.39990234375,3334.89990234375,3091.39990234375,3249.800048828125,257298,2021-11-22
2021-11-29,2886.540771484375,3008.89990234375,3218.0,2948.050048828125,3084.39990234375,413240,2021-11-29
2021-12-06,2941.942626953125,3066.64990234375,3140.64990234375,2862.39990234375,3015.0,601237,2021-12-06
2021-12-13,2878.33837890625,3000.35009765625,3148.0,2990.0,3100.0,245083,2021-12-13
2021-12-20,2876.803955078125,2998.75,3096.0,2862.0,2985.0,120947,2021-12-20
2021-12-27,2767.151611328125,2884.449951171875,2999.0,2878.0,2998.75,156813,2021-12-27
2022-01-03,2730.888916015625,2846.64990234375,2943.949951171875,2831.10009765625,2890.0,374216,2022-01-03
2022-01-10,2861.550537109375,2982.85009765625,2998.949951171875,2820.0,2860.0,134577,2022-01-10
2022-01-17,2719.2333984375,2834.5,3050.0,2796.14990234375,2985.0,269365,2022-01-17
2022-01-24,2662.20068359375,2775.050048828125,2840.0,2701.39990234375,2840.0,92276,2022-01-24
2022-01-31,2684.505126953125,2798.300048828125,2886.800048828125,2737.0,2800.0,102862,2022-01-31
2022-02-07,2632.557373046875,2744.14990234375,2824.35009765625,2700.10009765625,2805.800048828125,81699,2022-02-07
2022-02-14,2752.56982421875,2869.25,2926.0,2633.25,2633.25,576480,2022-02-14
2022-02-21,2602.673583984375,2713.0,2857.449951171875,2540.0,2825.0,109876,2022-02-21
2022-02-28,2640.663330078125,2752.60009765625,2974.699951171875,2653.60009765625,2675.0,170021,2022-02-28
2022-03-07,2664.023681640625,2776.949951171875,2884.5,2613.25,2727.60009765625,173600,2022-03-07
2022-03-14,2756.6953125,2873.550048828125,2948.800048828125,2751.699951171875,2780.050048828125,67267,2022-03-14
2022-03-21,2960.07373046875,3085.550048828125,3138.0,2859.35009765625,2879.0,299559,2022-03-21
2022-03-28,3166.71435546875,3300.949951171875,3452.0,3008.050048828125,3100.0,504661,2022-03-28
2022-04-04,3155.5859375,3289.35009765625,3400.0,3216.5,3344.60009765625,228034,2022-04-04
2022-04-11,3211.89892578125,3348.050048828125,3574.75,3311.0,3311.0,183069,2022-04-11
2022-04-18,3235.402587890625,3372.550048828125,3446.0,2972.5,3345.0,647581,2022-04-18
2022-04-25,3534.619140625,3684.449951171875,3785.0,3250.0,3341.89990234375,861583,2022-04-25
2022-05-02,3079.799072265625,3210.35009765625,3863.550048828125,3180.0,3684.449951171875,555846,2022-05-02
2022-05-09,3142.699951171875,3269.199951171875,3312.0,3070.25,3210.35009765625,289092,2022-05-09
2022-05-16,3625.131103515625,3771.050048828125,3800.0,3313.199951171875,3325.0,729089,2022-05-16
2022-05-23,3448.15478515625,3586.949951171875,3796.699951171875,3509.0,3710.0,205894,2022-05-23
2022-05-30,3376.008544921875,3511.89990234375,3719.89990234375,3345.0,3657.89990234375,280973,2022-05-30
2022-06-06,3317.609619140625,3451.14990234375,3589.550048828125,3404.75,3513.0,100431,2022-06-06
2022-06-13,2990.525146484375,3110.89990234375,3540.0,3057.14990234375,3405.449951171875,436992,2022-06-13
2022-06-20,3062.9111328125,3186.199951171875,3264.35009765625,2961.199951171875,3110.89990234375,286955,2022-06-20
2022-06-27,3160.340087890625,3287.550048828125,3398.0,3180.0,3247.949951171875,119039,2022-06-27
2022-07-04,3196.052490234375,3324.699951171875,3475.0,3230.85009765625,3288.550048828125,107694,2022-07-04
2022-07-11,3159.955322265625,3287.14990234375,3375.0,3233.14990234375,3310.0,86156,2022-07-11
2022-07-18,3169.375732421875,3296.949951171875,3370.5,3140.0,3314.949951171875,300947,2022-07-18
2022-07-25,3006.3388671875,3127.35009765625,3348.0,3112.10009765625,3296.949951171875,245037,2022-07-25
2022-08-01,3070.217529296875,3193.800048828125,3245.14990234375,3121.14990234375,3127.39990234375,588436,2022-08-01
2022-08-08,3136.599853515625,3254.64990234375,3379.800048828125,3176.0,3215.75,224942,2022-08-08
2022-08-15,3153.1279296875,3271.800048828125,3340.89990234375,3172.550048828125,3254.64990234375,166159,2022-08-15
2022-08-22,3231.2861328125,3352.89990234375,3599.800048828125,3291.64990234375,3310.0,790197,2022-08-22
2022-08-29,3130.81787109375,3248.64990234375,3355.10009765625,3200.14990234375,3252.0,237526,2022-08-29
2022-09-05,3087.497802734375,3203.699951171875,3313.0,3196.550048828125,3275.0,232034,2022-09-05
2022-09-12,3066.6328125,3182.050048828125,3239.75,3155.0,3219.75,213941,2022-09-12
2022-09-19,3166.861083984375,3286.050048828125,3300.0,3150.10009765625,3183.0,152488,2022-09-19
2022-09-26,3146.237060546875,3264.64990234375,3296.0,3051.10009765625,3274.89990234375,265043,2022-09-26
2022-10-03,3054.153076171875,3169.10009765625,3255.300048828125,3163.0,3233.0,52615,2022-10-03
2022-10-10,3029.433349609375,3143.449951171875,3224.0,3066.050048828125,3140.0,136595,2022-10-10
2022-10-17,2820.59326171875,2926.75,3143.449951171875,2910.0,3139.949951171875,375724,2022-10-17
2022-10-24,2863.912841796875,2971.699951171875,3090.0,2949.699951171875,2959.0,91213,2022-10-24
2022-10-31,2815.43701171875,2921.39990234375,3082.0,2913.25,2986.60009765625,138528,2022-10-31
2022-11-07,2885.10009765625,2983.550048828125,3035.800048828125,2800.0,2936.050048828125,329091,2022-11-07
2022-11-14,2887.3720703125,2985.89990234375,3056.89990234375,2941.199951171875,2985.0,162139,2022-11-14
2022-11-21,2882.82763671875,2981.199951171875,3045.89990234375,2958.85009765625,2978.199951171875,128133,2022-11-21
2022-11-28,2831.14111328125,2927.75,3003.5,2900.10009765625,2981.199951171875,286331,2022-11-28
2022-12-05,2723.320556640625,2816.25,2954.0,2754.949951171875,2954.0,296144,2022-12-05
2022-12-12,2736.471923828125,2829.85009765625,2894.949951171875,2795.0,2820.10009765625,99045,2022-12-12
2022-12-19,2688.12158203125,2779.85009765625,2844.0,2725.0,2844.0,146616,2022-12-19
2022-12-26,2966.086669921875,3067.300048828125,3099.14990234375,2755.0,2790.0,265876,2022-12-26
2023-01-02,2844.147216796875,2941.199951171875,3049.0,2892.0,3034.0,98283,2023-01-02
2023-01-09,2933.78857421875,3033.89990234375,3073.10009765625,2922.0,2955.0,104910,2023-01-09
2023-01-16,2903.521484375,3002.60009765625,3069.949951171875,2950.10009765625,3033.89990234375,41472,2023-01-16
2023-01-23,2935.190673828125,3035.35009765625,3091.39990234375,2951.0,2991.0,88002,2023-01-23
2023-01-30,3023.816162109375,3127.0,3170.0,2988.14990234375,3020.0,119674,2023-01-30
2023-02-06,3070.184326171875,3174.949951171875,3222.0,3109.60009765625,3135.0,117941,2023-02-06
2023-02-13,3037.2578125,3140.89990234375,3245.0,3100.050048828125,3175.0,126688,2023-02-13
2023-02-20,3112.0068359375,3218.199951171875,3295.0,3145.0,3170.0,137239,2023-02-20
2023-02-27,3280.700439453125,3392.64990234375,3496.0,3150.0,3218.25,230198,2023-02-27
2023-03-06,3200.342529296875,3309.550048828125,3430.0,3279.25,3395.85009765625,87312,2023-03-06
2023-03-13,2898.831298828125,2997.75,3365.0,2971.5,3365.0,114841,2023-03-13
2023-03-20,2948.148681640625,3048.75,3145.89990234375,2984.550048828125,2992.0,107555,2023-03-20
2023-03-27,3112.39404296875,3218.60009765625,3310.0,3019.300048828125,3047.0,117814,2023-03-27
2023-04-03,3237.5244140625,3324.39990234375,3347.949951171875,3202.75,3238.60009765625,38465,2023-04-03
2023-04-10,3409.363525390625,3500.85009765625,3521.550048828125,3307.5,3362.949951171875,195309,2023-04-10
2023-04-17,3181.234375,3266.60009765625,3592.89990234375,3241.10009765625,3500.85009765625,386624,2023-04-17
2023-04-24,3505.142822265625,3599.199951171875,3627.949951171875,3280.949951171875,3300.0,272457,2023-04-24
2023-05-01,3416.6181640625,3508.300048828125,3640.0,3480.10009765625,3599.199951171875,157132,2023-05-01
2023-05-08,3502.902587890625,3589.949951171875,3615.0,3464.050048828125,3530.0,139421,2023-05-08
2023-05-15,3462.65283203125,3548.699951171875,3624.0,3501.75,3574.800048828125,67235,2023-05-15
2023-05-22,3611.894287109375,3701.64990234375,3720.0,3535.050048828125,3540.0,120133,2023-05-22
2023-05-29,3680.440673828125,3771.89990234375,3900.0,3675.0,3708.699951171875,186613,2023-05-29
2023-06-05,3834.658203125,3929.949951171875,4000.0,3751.60009765625,3804.0,278770,2023-06-05
2023-06-12,3790.212890625,3884.39990234375,4027.60009765625,3861.0,3949.5,119411,2023-06-12
2023-06-19,3691.467041015625,3783.199951171875,3981.85009765625,3769.0,3881.0,93801,2023-06-19
2023-06-26,3808.313232421875,3902.949951171875,3925.0,3705.64990234375,3771.0,95432,2023-06-26
2023-07-03,3731.423828125,3824.14990234375,3984.949951171875,3810.0,3911.550048828125,75550,2023-07-03
2023-07-10,3742.15673828125,3835.14990234375,3911.0,3772.0,3843.300048828125,144963,2023-07-10
2023-07-17,3805.727294921875,3900.300048828125,3983.0,3850.0,3850.0,116540,2023-07-17
2023-07-24,3751.4267578125,3844.64990234375,3918.949951171875,3781.0,3918.949951171875,60420,2023-07-24
2023-07-31,3722.73974609375,3815.25,3959.85009765625,3800.0,3863.0,81456,2023-07-31
2023-08-07,3849.51416015625,3937.050048828125,4040.0,3777.0,3833.89990234375,196271,2023-08-07
2023-08-14,3730.91162109375,3815.75,3944.0,3716.050048828125,3944.0,77081,2023-08-14
2023-08-21,3850.394287109375,3937.949951171875,4075.0,3814.550048828125,3835.800048828125,161365,2023-08-21
2023-08-28,3841.692626953125,3929.050048828125,3998.699951171875,3831.39990234375,3948.75,104871,2023-08-28
2023-09-04,3810.501708984375,3897.14990234375,3972.0,3808.10009765625,3953.25,162300,2023-09-04
2023-09-11,3787.42626953125,3873.550048828125,3940.0,3806.800048828125,3920.0,190206,2023-09-11
2023-09-18,3768.7998046875,3854.5,3887.800048828125,3809.449951171875,3869.949951171875,56792,2023-09-18
2023-09-25,3836.90087890625,3924.14990234375,3960.0,3831.64990234375,3855.0,131644,2023-09-25
2023-10-02,3757.506591796875,3842.949951171875,3929.199951171875,3835.5,3924.14990234375,174183,2023-10-02
2023-10-09,3794.612548828125,3880.89990234375,4144.0,3815.0,3845.0,508738,2023-10-09
2023-10-16,4100.9462890625,4194.2001953125,4284.2998046875,3840.0,3917.39990234375,511670,2023-10-16
2023-10-23,3823.652587890625,3910.60009765625,4265.64990234375,3820.0,4199.7001953125,156256,2023-10-23
2023-10-30,4106.12939453125,4199.5,4212.0,3890.0,3907.5,258344,2023-10-30
2023-11-06,4008.69482421875,4099.85009765625,4454.9501953125,4065.050048828125,4202.0,576430,2023-11-06
2023-11-13,4140.595703125,4234.75,4289.85009765625,4130.0,4168.0,140897,2023-11-13
2023-11-20,4210.1630859375,4305.89990234375,4393.9501953125,4207.0,4242.0,146748,2023-11-20
2023-11-27,4137.3798828125,4220.5,4399.0,4208.0,4305.89990234375,107498,2023-11-27
2023-12-04,4151.69189453125,4235.10009765625,4424.35009765625,4201.0,4309.0,142425,2023-12-04
2023-12-11,4189.3359375,4273.5,4319.5,4103.64990234375,4258.0,145217,2023-12-11
2023-12-18,4267.81005859375,4353.5498046875,4375.0,4200.0,4273.5,87767,2023-12-18
2023-12-25,4251.34033203125,4336.75,4425.5,4250.0,4353.5498046875,87926,2023-12-25
2024-01-01,4039.5947265625,4120.75,4336.0,4080.0,4329.64990234375,114048,2024-01-01
2024-01-08,4009.596923828125,4090.14990234375,4177.2998046875,4056.800048828125,4138.0,81269,2024-01-08
2024-01-15,3993.814208984375,4074.050048828125,4139.9501953125,4009.550048828125,4139.9501953125,67488,2024-01-15
2024-01-22,3742.071533203125,3817.25,4074.050048828125,3660.699951171875,4074.050048828125,166316,2024-01-22
2024-01-29,4093.412841796875,4175.64990234375,4185.0,3824.25,3889.89990234375,185828,2024-01-29
2024-02-05,4453.96923828125,4543.4501953125,4650.0,4085.75,4170.0,276906,2024-02-05
2024-02-12,4518.42431640625,4609.2001953125,4833.4501953125,4385.10009765625,4543.4501953125,324629,2024-02-12
2024-02-19,4808.64404296875,4905.25,5250.0,4725.14990234375,4875.0,1149932,2024-02-19
2024-02-26,4805.06591796875,4901.60009765625,5170.0,4786.0,4905.25,142875,2024-02-26
2024-03-04,4830.7998046875,4927.85009765625,5070.0,4764.0,4939.9501953125,167640,2024-03-04
2024-03-11,4878.78515625,4976.7998046875,5048.9501953125,4825.0,4945.0,180400,2024-03-11
2024-03-18,4907.41015625,5006.0,5250.0,4900.0,5020.0,223132,2024-03-18
2024-03-25,4968.18896484375,5068.0,5268.5,4955.14990234375,5006.0,126185,2024-03-25
2024-04-01,4825.68408203125,4894.9501953125,5093.25,4790.0,5075.9501953125,346560,2024-04-01
2024-04-08,4774.46875,4843.0,4950.0,4799.2001953125,4906.5,121425,2024-04-08
2024-04-15,4283.17041015625,4344.64990234375,4877.7998046875,4337.0,4839.85009765625,339295,2024-04-15
2024-04-22,4408.8173828125,4472.10009765625,4623.0,4130.0498046875,4388.0,546522,2024-04-22
2024-04-29,4304.81005859375,4366.60009765625,4469.85009765625,4300.14990234375,4415.0,128400,2024-04-29
2024-05-06,4303.259765625,4357.9501953125,4380.0498046875,4230.2998046875,4380.0,102359,2024-05-06
2024-05-13,4380.2314453125,4435.89990234375,4464.0,4101.2001953125,4101.2001953125,103276,2024-05-13
2024-05-20,4262.13232421875,4316.2998046875,4476.7001953125,4302.0,4366.5,80660,2024-05-20
2024-05-27,4052.644775390625,4104.14990234375,4347.4501953125,4070.0,4320.0,158703,2024-05-27
2024-06-03,4016.553466796875,4067.60009765625,4275.0,3880.0,4249.5,266839,2024-06-03
2024-06-10,4059.655517578125,4111.25,4170.64990234375,4082.050048828125,4121.9501953125,132121,2024-06-10
2024-06-17,4151.142578125,4203.89990234375,4242.0,4072.050048828125,4111.25,169616,2024-06-17
2024-06-24,4198.5400390625,4251.89990234375,4305.0,4060.0,4225.0,252798,2024-06-24
2024-07-01,4215.42578125,4269.0,4468.0,4240.0,4285.0,297560,2024-07-01
2024-07-08,4275.11767578125,4329.4501953125,4375.7998046875,4215.0,4284.0,383633,2024-07-08
2024-07-15,4217.4501953125,4271.0498046875,4607.85009765625,4225.0,4350.0,573239,2024-07-15
2024-07-22,4173.8046875,4226.85009765625,4347.7998046875,4131.0,4260.0,194655,2024-07-22
2024-07-29,4257.244140625,4311.35009765625,4428.35009765625,4248.0,4248.0,206476,2024-07-29
2024-08-05,4368.4033203125,4415.85009765625,4502.0,4147.7001953125,4300.0,320934,2024-08-05
2024-08-12,4458.62353515625,4507.0498046875,4595.0,4375.5498046875,4415.7998046875,167738,2024-08-12
2024-08-19,4498.0947265625,4546.9501953125,4682.7998046875,4494.2001953125,4509.35009765625,145729,2024-08-19
2024-08-26,4413.81005859375,4461.75,4650.0,4450.0,4555.0,113059,2024-08-26
2024-09-02,4563.92919921875,4613.5,4747.9501953125,4456.35009765625,4500.0,174744,2024-09-02
2024-09-09,4616.4091796875,4666.5498046875,4766.0,4505.7001953125,4613.5498046875,119785,2024-09-09
2024-09-16,4584.208984375,4634.0,4770.10009765625,4603.7998046875,4666.5498046875,143705,2024-09-16
2024-09-23,4510.955078125,4559.9501953125,4716.9501953125,4526.5,4613.5,95307,2024-09-23
2024-09-30,4351.73388671875,4399.0,4688.0,4376.85009765625,4600.0,188017,2024-09-30
2024-10-07,4661.22314453125,4711.85009765625,4739.89990234375,4260.0,4399.0,306504,2024-10-07
2024-10-14,4651.52783203125,4702.0498046875,5180.0,4620.0,4747.0,1188931,2024-10-14
2024-10-21,5025.41748046875,5080.0,5147.9501953125,4705.0,4705.0,765310,2024-10-21
2024-10-28,5403.41162109375,5462.10009765625,5525.0,5025.0498046875,5100.0,391097,2024-10-28
2024-11-04,5447.953125,5491.25,5634.9501953125,5285.0,5499.0,297786,2024-11-04
2024-11-11,5149.673828125,5190.60009765625,5613.0498046875,5171.10009765625,5501.0,157451,2024-11-11
2024-11-18,5440.5615234375,5483.7998046875,5685.0,5111.0,5190.0,375088,2024-11-18
2024-11-25,5321.70654296875,5364.0,5618.75,5231.5,5519.7001953125,262221,2024-11-25
2024-12-02,5268.3798828125,5310.25,5423.89990234375,5201.0,5299.9501953125,170583,2024-12-02
2024-12-09,5771.87841796875,5817.75,5896.75,5163.0498046875,5288.0498046875,690765,2024-12-09
2024-12-16,5707.14306640625,5752.5,5912.0,5537.0,5890.0,292714,2024-12-16
2024-12-23,5542.00537109375,5586.0498046875,5762.85009765625,5460.10009765625,5690.0,131726,2024-12-23
2024-12-30,6059.98876953125,6108.14990234375,6950.0,5523.0,5586.0498046875,819730,2024-12-30
2025-01-06,5630.89892578125,5675.64990234375,6275.0,5620.0,6108.10009765625,311474,2025-01-06
2025-01-13,5538.88037109375,5582.89990234375,6025.0,5533.0,5670.0498046875,429612,2025-01-13
2025-01-20,5280.43408203125,5322.39990234375,5699.0,5228.7998046875,5624.9501953125,265830,2025-01-20
2025-01-27,5409.9052734375,5452.89990234375,5500.0,4859.7998046875,5322.39990234375,223015,2025-01-27
2025-02-03,5186.43115234375,5227.64990234375,5530.0,5137.14990234375,5465.7998046875,161255,2025-02-03
2025-02-10,5083.05322265625,5123.4501953125,5426.85009765625,4615.0,5274.5498046875,749949,2025-02-10
2025-02-17,4613.43505859375,4650.10009765625,5110.89990234375,4551.0,5052.7001953125,296543,2025-02-17
2025-02-24,4353.798828125,4388.39990234375,4779.0,4367.25,4575.0,231396,2025-02-24
2025-03-03,4453.5556640625,4488.9501953125,4613.0,4301.0,4391.5,189220,2025-03-03
2025-03-10,4339.21484375,4373.7001953125,4563.0,4311.39990234375,4500.0,106372,2025-03-10
2025-03-17,4200.41748046875,4233.7998046875,4536.25,4171.5,4373.7001953125,542599,2025-03-17
2025-03-24,4145.9501953125,4178.89990234375,4277.7998046875,4131.0,4240.39990234375,384616,2025-03-24
2025-03-31,4160.6337890625,4193.7001953125,4324.0,4125.25,4178.89990234375,207182,2025-03-31
2025-04-07,4182.609375,4215.85009765625,4364.89990234375,3973.60009765625,3980.0,243446,2025-04-07
2025-04-14,4547.95849609375,4555.7998046875,4577.7001953125,4218.10009765625,4225.7001953125,167842,2025-04-14
2025-04-21,4516.912109375,4524.7001953125,4844.0,4502.2001953125,4593.5,247661,2025-04-21
2025-04-28,4669.74853515625,4677.7998046875,4828.7998046875,4365.0,4526.89990234375,916065,2025-04-28
2025-05-05,4861.8173828125,4870.2001953125,5050.0,4575.10009765625,4665.0,500086,2025-05-05
2025-05-12,5015.5,5015.5,5180.0,4956.89990234375,5040.0,289081,2025-05-12
2025-05-19,5093.89990234375,5093.89990234375,5255.0,4988.2998046875,5037.0,222277,2025-05-19
2025-05-26,5249.7001953125,5249.7001953125,5430.0,5052.2998046875,5093.89990234375,207838,2025-05-26
2025-06-02,5350.0,5350.0,5380.0,5137.5,5275.0,194260,2025-06-02
2025-06-09,5336.5,5336.5,6010.0,5322.0,5380.0,857023,2025-06-09
2025-06-16,5751.0,5751.0,5825.0,5291.0,5340.0,968893,2025-06-16
2025-06-23,5992.0,5992.0,6139.0,5581.0,5599.0,395409,2025-06-23
2025-06-30,5852.5,5852.5,6137.0,5808.5,6017.0,399893,2025-06-30
2025-07-07,5973.0,5973.0,6060.0,5720.0,5852.5,273083,2025-07-07
2025-07-14,5978.5,5978.5,6100.0,5926.0,5980.0,75049,2025-07-14
