Date,Adj Close_GOLDIAM.NS,Close_GOLDIAM.NS,High_GOLDIAM.NS,Low_GOLDIAM.NS,Open_GOLDIAM.NS,Volume_GOLDIAM.NS,Date
2021-07-05,106.07457733154297,110.26000213623047,116.5999984741211,91.11000061035156,92.5999984741211,9352020,2021-07-05
2021-07-12,114.22306060791016,118.7300033569336,121.0,107.0,110.26000213623047,3774755,2021-07-12
2021-07-19,110.85594177246094,115.2300033569336,122.73999786376953,114.19999694824219,116.23999786376953,2847500,2021-07-19
2021-07-26,114.85800170898438,119.38999938964844,123.4000015258789,116.52999877929688,116.80000305175781,1692645,2021-07-26
2021-08-02,127.42225646972656,132.4499969482422,135.0,119.0,121.5999984741211,2928115,2021-08-02
2021-08-09,139.7459716796875,145.25999450683594,148.8000030517578,125.0,138.1999969482422,6494705,2021-08-09
2021-08-16,144.8201904296875,149.8699951171875,157.8000030517578,144.47999572753906,147.02000427246094,2121300,2021-08-16
2021-08-23,131.35955810546875,135.94000244140625,154.0,130.02000427246094,150.0,2064890,2021-08-23
2021-08-30,139.03204345703125,143.8800048828125,151.1999969482422,133.0,133.25999450683594,1869190,2021-08-30
2021-09-06,178.07078552246094,184.27999877929688,189.5,145.36000061035156,146.0,7586240,2021-09-06
2021-09-13,174.9785919189453,181.0800018310547,215.0,178.52999877929688,186.1999969482422,9509725,2021-09-13
2021-09-20,178.56358337402344,184.7899932861328,199.0,173.32000732421875,180.0,4579690,2021-09-20
2021-09-27,178.79550170898438,185.02999877929688,194.0,182.60000610351562,186.74000549316406,1198850,2021-09-27
2021-10-04,189.83070373535156,196.4499969482422,200.0,185.5,186.0,3911810,2021-10-04
2021-10-11,185.26974487304688,191.72999572753906,198.91000366210938,187.1999969482422,198.39999389648438,1899430,2021-10-11
2021-10-18,184.71897888183594,191.16000366210938,199.8000030517578,181.2100067138672,196.0,2444870,2021-10-18
2021-10-25,189.52149963378906,196.1300048828125,229.8000030517578,182.02000427246094,192.0399932861328,6830680,2021-10-25
2021-11-01,199.23284912109375,206.17999267578125,208.1999969482422,191.39999389648438,198.0,1706235,2021-11-01
2021-11-08,174.68869018554688,180.77999877929688,216.83999633789062,180.0,205.8000030517578,4447695,2021-11-08
2021-11-15,176.1284942626953,182.27000427246094,191.0,180.17999267578125,184.0,1705160,2021-11-15
2021-11-22,168.40769958496094,174.27999877929688,185.94000244140625,166.0,183.19000244140625,1645810,2021-11-22
2021-11-29,164.64881896972656,170.38999938964844,175.32000732421875,151.6199951171875,172.0,1798365,2021-11-29
2021-12-06,163.7694549560547,169.47999572753906,175.9600067138672,164.52999877929688,171.6999969482422,918520,2021-12-06
2021-12-13,155.95204162597656,161.38999938964844,173.6999969482422,156.50999450683594,170.3300018310547,1237160,2021-12-13
2021-12-20,151.39108276367188,156.6699981689453,163.0500030517578,151.2100067138672,158.6199951171875,1145615,2021-12-20
2021-12-27,160.17478942871094,165.75999450683594,166.77000427246094,151.60000610351562,156.0,967080,2021-12-27
2022-01-03,176.2637939453125,182.41000366210938,187.8000030517578,167.0,167.0,2321055,2022-01-03
2022-01-10,191.5410614013672,198.22000122070312,208.39999389648438,179.8000030517578,183.97999572753906,5046260,2022-01-10
2022-01-17,191.9565887451172,198.64999389648438,207.0,193.60000610351562,199.63999938964844,1534850,2022-01-17
2022-01-24,172.38888549804688,178.39999389648438,200.0399932861328,168.32000732421875,199.02999877929688,1630845,2022-01-24
2022-01-31,191.66671752929688,198.35000610351562,201.1999969482422,178.4199981689453,183.8000030517578,1573405,2022-01-31
2022-02-07,159.14085388183594,164.69000244140625,199.8000030517578,164.0,198.1999969482422,2668490,2022-02-07
2022-02-14,158.84129333496094,164.3800048828125,179.0,156.0,164.69000244140625,2348390,2022-02-14
2022-02-21,146.72036743164062,151.30999755859375,164.0,136.1300048828125,164.0,2177815,2022-02-21
2022-02-28,146.0513153076172,150.6199951171875,155.1999969482422,142.1999969482422,149.77999877929688,1926180,2022-02-28
2022-03-07,149.43545532226562,154.11000061035156,156.9199981689453,144.1999969482422,149.89999389648438,1634045,2022-03-07
2022-03-14,155.59286499023438,160.4600067138672,164.7899932861328,153.14999389648438,155.1999969482422,1345415,2022-03-14
2022-03-21,153.3626251220703,158.16000366210938,168.86000061035156,142.3800048828125,164.0,1804530,2022-03-21
2022-03-28,155.1468048095703,160.0,179.89999389648438,150.0,159.89999389648438,2618910,2022-03-28
2022-04-04,152.7226104736328,157.5,167.75,153.0,161.5500030517578,1176495,2022-04-04
2022-04-11,148.21368408203125,152.85000610351562,159.89999389648438,151.85000610351562,157.5500030517578,454434,2022-04-11
2022-04-18,146.66221618652344,151.25,155.9499969482422,145.14999389648438,155.9499969482422,900888,2022-04-18
2022-04-25,144.6743927001953,149.1999969482422,155.0,148.0,149.60000610351562,803591,2022-04-25
2022-05-02,147.97128295898438,152.60000610351562,164.64999389648438,142.75,148.1999969482422,1527718,2022-05-02
2022-05-09,129.1597137451172,133.1999969482422,150.8000030517578,127.0,150.0,787353,2022-05-09
2022-05-16,148.4075927734375,153.0500030517578,160.5,130.10000610351562,135.8000030517578,1706655,2022-05-16
2022-05-23,132.84445190429688,137.0,152.75,128.0500030517578,152.0,1024035,2022-05-23
2022-05-30,133.47471618652344,137.64999389648438,143.85000610351562,137.0,138.35000610351562,379711,2022-05-30
2022-06-06,133.7171630859375,137.89999389648438,141.0,135.0,139.85000610351562,268632,2022-06-06
2022-06-13,122.27507019042969,126.0999984741211,137.85000610351562,124.0,135.0,424173,2022-06-13
2022-06-20,129.2082061767578,133.25,136.0,117.05000305175781,126.9000015258789,421270,2022-06-20
2022-06-27,134.44439697265625,138.64999389648438,144.75,134.10000610351562,134.10000610351562,531375,2022-06-27
2022-07-04,145.35316467285156,149.89999389648438,153.5,137.0,140.5,1193086,2022-07-04
2022-07-11,146.3228302001953,150.89999389648438,155.85000610351562,148.0,150.5,616942,2022-07-11
2022-07-18,145.4501190185547,150.0,159.9499969482422,149.60000610351562,152.39999389648438,700187,2022-07-18
2022-07-25,145.83798217773438,150.39999389648438,153.60000610351562,149.8000030517578,151.5,323863,2022-07-25
2022-08-01,147.3409881591797,151.9499969482422,159.0,150.25,151.1999969482422,587049,2022-08-01
2022-08-08,134.00804138183594,138.1999969482422,153.4499969482422,136.9499969482422,153.3000030517578,813415,2022-08-08
2022-08-15,136.38372802734375,140.64999389648438,146.0,138.0,138.1999969482422,507434,2022-08-15
2022-08-22,140.11695861816406,144.5,147.89999389648438,135.35000610351562,141.39999389648438,754561,2022-08-22
2022-08-29,136.72311401367188,141.0,147.35000610351562,139.0,142.0,693538,2022-08-29
2022-09-05,135.46255493164062,139.6999969482422,143.5,138.0,140.0500030517578,617286,2022-09-05
2022-09-12,132.74746704101562,136.89999389648438,143.64999389648438,135.5,141.75,563925,2022-09-12
2022-09-19,131.51502990722656,135.0500030517578,139.85000610351562,133.75,136.89999389648438,396257,2022-09-19
2022-09-26,120.75426483154297,124.0,134.3000030517578,122.3499984741211,132.35000610351562,552615,2022-09-26
2022-10-03,128.1066436767578,131.5500030517578,135.89999389648438,122.80000305175781,125.25,541960,2022-10-03
2022-10-10,121.38725280761719,124.6500015258789,132.4499969482422,124.0999984741211,130.5,342385,2022-10-10
2022-10-17,119.53699493408203,122.75,135.89999389648438,122.44999694824219,125.9000015258789,602125,2022-10-17
2022-10-24,125.57469940185547,128.9499969482422,131.0,121.05000305175781,123.19999694824219,600134,2022-10-24
2022-10-31,135.26425170898438,138.89999389648438,145.0,123.0,130.89999389648438,3176141,2022-10-31
2022-11-07,125.18516540527344,128.5500030517578,141.64999389648438,125.25,140.4499969482422,882705,2022-11-07
2022-11-14,124.99040985107422,128.35000610351562,131.85000610351562,126.4000015258789,129.0,575269,2022-11-14
2022-11-21,121.48462677001953,124.75,129.5,121.0999984741211,128.35000610351562,517994,2022-11-21
2022-11-28,138.9160919189453,142.64999389648438,145.89999389648438,123.5,124.94999694824219,2883293,2022-11-28
2022-12-05,132.14801025390625,135.6999969482422,147.8000030517578,135.0,144.0,983183,2022-12-05
2022-12-12,129.8108367919922,133.3000030517578,139.10000610351562,132.5,135.8000030517578,553267,2022-12-12
2022-12-19,119.82913970947266,123.05000305175781,137.5500030517578,121.75,133.35000610351562,662381,2022-12-19
2022-12-26,131.51502990722656,135.0500030517578,139.8000030517578,123.0999984741211,125.4000015258789,1379433,2022-12-26
2023-01-02,128.69091796875,132.14999389648438,137.85000610351562,131.35000610351562,135.85000610351562,453648,2023-01-02
2023-01-09,161.265380859375,165.60000610351562,173.89999389648438,127.80000305175781,134.8000030517578,13758316,2023-01-09
2023-01-16,159.31773376464844,163.60000610351562,172.60000610351562,159.1999969482422,165.0,3773720,2023-01-16
2023-01-23,151.3810577392578,155.4499969482422,174.14999389648438,152.35000610351562,164.75,2166003,2023-01-23
2023-01-30,163.11563110351562,167.5,179.0,152.75,155.5500030517578,4814655,2023-01-30
2023-02-06,145.34332275390625,149.25,172.0,148.0,167.89999389648438,2463892,2023-02-06
2023-02-13,149.62815856933594,153.64999389648438,161.0,145.75,150.10000610351562,2069665,2023-02-13
2023-02-20,139.98731994628906,143.75,155.60000610351562,142.60000610351562,153.6999969482422,988861,2023-02-20
2023-02-27,138.09608459472656,139.9499969482422,143.64999389648438,133.35000610351562,143.64999389648438,1218139,2023-02-27
2023-03-06,136.0732421875,137.89999389648438,143.35000610351562,137.14999389648438,141.0500030517578,728305,2023-03-06
2023-03-13,129.26466369628906,131.0,139.35000610351562,128.0,138.89999389648438,882697,2023-03-13
2023-03-20,129.31399536132812,131.0500030517578,137.8000030517578,128.5500030517578,130.9499969482422,792711,2023-03-20
2023-03-27,126.79776763916016,128.5,132.25,124.19999694824219,131.6999969482422,850417,2023-03-27
2023-04-03,137.70140075683594,139.5500030517578,141.35000610351562,129.39999389648438,130.6999969482422,706227,2023-04-03
2023-04-10,138.4414520263672,140.3000030517578,144.89999389648438,137.4499969482422,139.6999969482422,646831,2023-04-10
2023-04-17,137.2080078125,139.0500030517578,144.8000030517578,131.35000610351562,140.5,1020506,2023-04-17
2023-04-24,146.13812255859375,148.10000610351562,151.60000610351562,136.25,139.89999389648438,2036284,2023-04-24
2023-05-01,145.00335693359375,146.9499969482422,154.39999389648438,143.60000610351562,148.10000610351562,1510302,2023-05-01
2023-05-08,145.34872436523438,147.3000030517578,150.5,144.5500030517578,147.5500030517578,952617,2023-05-08
2023-05-15,142.19113159179688,144.10000610351562,156.8000030517578,140.35000610351562,147.9499969482422,2184454,2023-05-15
2023-05-22,129.31399536132812,131.0500030517578,136.6999969482422,130.5,134.0,1470575,2023-05-22
2023-05-29,133.260986328125,135.0500030517578,136.8000030517578,130.5,131.14999389648438,745559,2023-05-29
2023-06-05,130.99147033691406,132.75,136.4499969482422,131.85000610351562,135.9499969482422,631948,2023-06-05
2023-06-12,128.42591857910156,130.14999389648438,133.8000030517578,128.14999389648438,133.64999389648438,1504901,2023-06-12
2023-06-19,126.99510955810547,128.6999969482422,135.5,127.05000305175781,129.5500030517578,2588271,2023-06-19
2023-06-26,128.27789306640625,130.0,133.75,129.10000610351562,130.0,1792045,2023-06-26
2023-07-03,127.7845230102539,129.5,132.4499969482422,128.0500030517578,130.6999969482422,1852061,2023-07-03
2023-07-10,123.29479217529297,124.94999694824219,131.4499969482422,124.19999694824219,130.8000030517578,1930497,2023-07-10
2023-07-17,124.92293548583984,126.5999984741211,129.1999969482422,123.94999694824219,125.0999984741211,1919975,2023-07-17
2023-07-24,124.72557830810547,126.4000015258789,127.80000305175781,124.19999694824219,126.5999984741211,1001718,2023-07-24
2023-07-31,127.43914031982422,129.14999389648438,134.5,127.0999984741211,128.0,1169072,2023-07-31
2023-08-07,125.90968322753906,127.5999984741211,135.9499969482422,124.5,131.0500030517578,2578607,2023-08-07
2023-08-14,124.38021850585938,126.05000305175781,127.5999984741211,125.1500015258789,127.25,576478,2023-08-14
2023-08-21,123.78816223144531,125.44999694824219,128.89999389648438,125.0,126.80000305175781,975648,2023-08-21
2023-08-28,124.47889709472656,126.1500015258789,129.8000030517578,124.5,125.75,985467,2023-08-28
2023-09-04,132.5209197998047,134.3000030517578,137.8000030517578,125.80000305175781,127.1500015258789,2435388,2023-09-04
2023-09-11,128.1298828125,129.85000610351562,136.14999389648438,126.5,135.0,1368975,2023-09-11
2023-09-18,125.46564483642578,127.1500015258789,131.35000610351562,126.8499984741211,129.89999389648438,590320,2023-09-18
2023-09-25,124.97227478027344,126.6500015258789,128.8000030517578,125.5,128.35000610351562,662834,2023-09-25
2023-10-02,126.452392578125,128.14999389648438,128.5500030517578,125.4000015258789,126.6500015258789,468424,2023-10-02
2023-10-09,131.2381591796875,133.0,140.3000030517578,124.5,127.5,4462598,2023-10-09
2023-10-16,128.42591857910156,130.14999389648438,139.85000610351562,129.60000610351562,134.4499969482422,1962623,2023-10-16
2023-10-23,126.74842071533203,128.4499969482422,131.1999969482422,120.25,130.14999389648438,1039937,2023-10-23
2023-10-30,124.87360382080078,126.55000305175781,129.9499969482422,125.5,128.9499969482422,710134,2023-10-30
2023-11-06,135.0864715576172,136.89999389648438,138.8000030517578,126.5,127.5,2863220,2023-11-06
2023-11-13,141.30303955078125,143.1999969482422,144.9499969482422,138.10000610351562,141.9499969482422,1766309,2023-11-13
2023-11-20,170.36289978027344,172.64999389648438,177.4499969482422,145.5500030517578,145.60000610351562,12413650,2023-11-20
2023-11-27,180.15965270996094,181.3000030517578,192.35000610351562,172.60000610351562,172.64999389648438,10369038,2023-11-27
2023-12-04,178.2716064453125,179.39999389648438,184.8000030517578,161.60000610351562,182.1999969482422,5653771,2023-12-04
2023-12-11,169.775390625,170.85000610351562,178.4499969482422,166.10000610351562,178.4499969482422,1773837,2023-12-11
2023-12-18,176.9797821044922,178.10000610351562,179.75,153.9499969482422,171.0,3423470,2023-12-18
2023-12-25,169.47726440429688,170.5500030517578,182.8000030517578,168.1999969482422,178.10000610351562,1582295,2023-12-25
2024-01-01,181.45147705078125,182.60000610351562,190.8000030517578,169.8000030517578,171.39999389648438,5546506,2024-01-01
2024-01-08,174.54518127441406,175.64999389648438,188.5500030517578,173.10000610351562,184.0,2338934,2024-01-08
2024-01-15,170.12318420410156,171.1999969482422,176.5,164.39999389648438,175.64999389648438,2250591,2024-01-15
2024-01-22,178.81813049316406,179.9499969482422,184.0,164.0,171.1999969482422,2383780,2024-01-22
2024-01-29,191.6370086669922,192.85000610351562,197.5,172.9499969482422,180.85000610351562,7715350,2024-01-29
2024-02-05,200.6300811767578,201.89999389648438,208.39999389648438,176.14999389648438,197.0,12175431,2024-02-05
2024-02-12,203.85963439941406,205.14999389648438,214.9499969482422,183.5500030517578,203.0,9163513,2024-02-12
2024-02-19,198.0464324951172,199.3000030517578,216.5,196.1999969482422,205.1999969482422,5666400,2024-02-19
2024-02-26,186.0225372314453,187.1999969482422,204.5500030517578,181.1999969482422,199.3000030517578,3847374,2024-02-26
2024-03-04,179.1162567138672,180.25,195.0,179.10000610351562,192.0,1995995,2024-03-04
2024-03-11,172.309326171875,173.39999389648438,183.75,164.5,181.9499969482422,3245552,2024-03-11
2024-03-18,177.6753692626953,178.8000030517578,185.0,168.10000610351562,175.39999389648438,2035668,2024-03-18
2024-03-25,169.82505798339844,170.89999389648438,180.75,168.35000610351562,178.8000030517578,1085691,2024-03-25
2024-04-01,188.35775756835938,189.5500030517578,195.6999969482422,172.0,172.9499969482422,3144668,2024-04-01
2024-04-08,180.10995483398438,181.25,192.0500030517578,180.39999389648438,190.0,1288619,2024-04-08
2024-04-15,170.47097778320312,171.5500030517578,178.0500030517578,169.0500030517578,170.4499969482422,1593416,2024-04-15
2024-04-22,175.98606872558594,177.10000610351562,181.60000610351562,172.39999389648438,175.0,1399168,2024-04-22
2024-04-29,170.8684539794922,171.9499969482422,178.5,171.5,177.25,606633,2024-04-29
2024-05-06,160.98104858398438,162.0,173.39999389648438,159.10000610351562,172.39999389648438,1044383,2024-05-06
2024-05-13,170.073486328125,171.14999389648438,171.8000030517578,157.0500030517578,162.60000610351562,1101216,2024-05-13
2024-05-20,173.3527374267578,174.4499969482422,176.75,162.0,166.10000610351562,3883556,2024-05-20
2024-05-27,155.16783142089844,156.14999389648438,175.0,155.5,175.0,1378150,2024-05-27
2024-06-03,165.8502197265625,166.89999389648438,172.9499969482422,143.5500030517578,161.89999389648438,2191508,2024-06-03
2024-06-10,164.05160522460938,165.08999633789062,170.0,163.9499969482422,169.25,1464998,2024-06-10
2024-06-17,161.1499786376953,162.1699981689453,166.57000732421875,157.75,165.08999633789062,1440916,2024-06-17
2024-06-24,159.71902465820312,160.72999572753906,168.89999389648438,159.0,162.0,2092842,2024-06-24
2024-07-01,175.83702087402344,176.9499969482422,181.0,160.0,161.0,4940111,2024-07-01
2024-07-08,179.4541015625,180.58999633789062,188.0,173.14999389648438,177.60000610351562,5479831,2024-07-08
2024-07-15,168.67236328125,169.74000549316406,181.89999389648438,168.6999969482422,181.0,1566917,2024-07-15
2024-07-22,192.37234497070312,193.58999633789062,196.6999969482422,165.0,165.0,5561090,2024-07-22
2024-07-29,184.16429138183594,185.3300018310547,195.0,182.9199981689453,194.0,1976041,2024-07-29
2024-08-05,197.22164916992188,198.47000122070312,208.0,176.0,182.0,7495903,2024-08-05
2024-08-12,231.50465393066406,232.97000122070312,252.0,197.10000610351562,197.8000030517578,21805470,2024-08-12
2024-08-19,284.3402404785156,286.1400146484375,291.0,233.61000061035156,237.42999267578125,9455506,2024-08-19
2024-08-26,321.14202880859375,321.94000244140625,354.0,262.79998779296875,286.5,12916418,2024-08-26
2024-09-02,330.6783447265625,331.5,355.0,306.0,330.0,8324982,2024-09-02
2024-09-09,384.8936462402344,385.8500061035156,389.0,325.3500061035156,331.5,8713638,2024-09-09
2024-09-16,356.4143981933594,357.29998779296875,400.0,337.04998779296875,389.70001220703125,4739457,2024-09-16
2024-09-23,365.2923583984375,366.20001220703125,389.0,351.0,358.0,3656239,2024-09-23
2024-09-30,337.7607421875,338.6000061035156,367.6499938964844,325.3999938964844,363.0,2349300,2024-09-30
2024-10-07,356.86328125,357.75,381.70001220703125,305.1000061035156,349.0,3936777,2024-10-07
2024-10-14,383.646728515625,384.6000061035156,405.20001220703125,354.45001220703125,361.0,6371717,2024-10-14
2024-10-21,336.1647033691406,337.0,395.70001220703125,331.54998779296875,388.6000061035156,2813079,2024-10-21
2024-10-28,357.711181640625,358.6000061035156,364.70001220703125,328.0,343.79998779296875,1584219,2024-10-28
2024-11-04,345.3419189453125,346.20001220703125,390.70001220703125,339.1000061035156,357.95001220703125,3551054,2024-11-04
2024-11-11,311.7254333496094,312.5,348.0,308.8500061035156,341.5,1530366,2024-11-11
2024-11-18,316.3638916015625,317.1499938964844,334.3999938964844,305.3500061035156,317.0,1324043,2024-11-18
2024-11-25,317.2117919921875,318.0,328.29998779296875,307.0,323.6000061035156,1666896,2024-11-25
2024-12-02,417.8616943359375,418.8999938964844,440.70001220703125,317.0,318.0,10144206,2024-12-02
2024-12-09,421.00390625,422.04998779296875,445.45001220703125,405.04998779296875,423.79998779296875,5203190,2024-12-09
2024-12-16,410.0311584472656,411.04998779296875,454.75,403.04998779296875,425.70001220703125,5510023,2024-12-16
2024-12-23,391.4273986816406,392.3999938964844,421.25,388.1499938964844,415.6000061035156,2444066,2024-12-23
2024-12-30,423.5974426269531,424.6499938964844,439.0,373.3999938964844,390.20001220703125,6373622,2024-12-30
2025-01-06,466.4908752441406,467.6499938964844,504.79998779296875,408.04998779296875,425.0,15854143,2025-01-06
2025-01-13,524.0478515625,525.3499755859375,569.0,453.6000061035156,459.79998779296875,11737279,2025-01-13
2025-01-20,444.4456481933594,445.54998779296875,544.25,437.79998779296875,528.2000122070312,5625452,2025-01-20
2025-01-27,519.2098999023438,520.5,537.7999877929688,406.75,441.04998779296875,11704966,2025-01-27
2025-02-03,488.68572998046875,489.8999938964844,563.0,484.25,519.0,8827268,2025-02-03
2025-02-10,385.39239501953125,386.3500061035156,503.95001220703125,373.20001220703125,497.8999938964844,14507634,2025-02-10
2025-02-17,398.1499938964844,398.1499938964844,414.79998779296875,345.04998779296875,378.8999938964844,11482696,2025-02-17
2025-02-24,366.5,366.5,399.8999938964844,359.79998779296875,385.0,4057594,2025-02-24
2025-03-03,389.3500061035156,389.3500061035156,399.75,339.1000061035156,361.0,5289910,2025-03-03
2025-03-10,386.1499938964844,386.1499938964844,420.0,382.95001220703125,392.45001220703125,4599754,2025-03-10
2025-03-17,408.8999938964844,408.8999938964844,431.5,381.3500061035156,389.0,3485023,2025-03-17
2025-03-24,375.45001220703125,375.45001220703125,425.6000061035156,371.54998779296875,413.0,4255033,2025-03-24
2025-03-31,307.45001220703125,307.45001220703125,386.54998779296875,294.75,375.45001220703125,5969517,2025-03-31
2025-04-07,326.8999938964844,326.8999938964844,326.8999938964844,251.35000610351562,255.0500030517578,12388718,2025-04-07
2025-04-14,396.8999938964844,396.8999938964844,408.8999938964844,326.8999938964844,326.8999938964844,14164142,2025-04-14
2025-04-21,385.79998779296875,385.79998779296875,404.0,348.04998779296875,399.20001220703125,4955032,2025-04-21
2025-04-28,357.25,357.25,387.54998779296875,356.1499938964844,385.79998779296875,2311999,2025-04-28
2025-05-05,348.75,348.75,384.6000061035156,339.3500061035156,358.0,3809684,2025-05-05
2025-05-12,377.20001220703125,377.20001220703125,389.3999938964844,360.0,370.8500061035156,3239991,2025-05-12
2025-05-19,383.29998779296875,383.29998779296875,398.0,375.20001220703125,378.95001220703125,2569269,2025-05-19
2025-05-26,375.6000061035156,375.6000061035156,401.6000061035156,368.0,385.0,3912153,2025-05-26
2025-06-02,359.54998779296875,359.54998779296875,377.79998779296875,358.79998779296875,375.6000061035156,1414870,2025-06-02
2025-06-09,359.0,359.0,373.8500061035156,349.0,362.0,3520788,2025-06-09
