Date,Adj Close_ZOTA.NS,Close_ZOTA.NS,High_ZOTA.NS,Low_ZOTA.NS,Open_ZOTA.NS,Volume_ZOTA.NS,Date
2021-06-21,197.11679077148438,199.4499969482422,209.39999389648438,154.0,171.9499969482422,4332168,2021-06-21
2021-06-28,215.94395446777344,218.5,227.39999389648438,192.14999389648438,201.3000030517578,1240170,2021-06-28
2021-07-05,231.7567596435547,234.5,246.10000610351562,217.9499969482422,221.89999389648438,768582,2021-07-05
2021-07-12,242.62808227539062,245.5,256.79998779296875,232.10000610351562,236.39999389648438,661328,2021-07-12
2021-07-19,235.85821533203125,238.64999389648438,253.8000030517578,235.0500030517578,240.0500030517578,171189,2021-07-19
2021-07-26,247.81668090820312,250.75,256.5,236.0500030517578,236.0500030517578,236131,2021-07-26
2021-08-02,367.6482849121094,372.0,395.5,262.25,262.25,4709472,2021-08-02
2021-08-09,329.4504089355469,333.3500061035156,379.79998779296875,319.0,375.04998779296875,700335,2021-08-09
2021-08-16,320.160400390625,323.95001220703125,358.0,317.95001220703125,338.0,311860,2021-08-16
2021-08-23,334.2931213378906,338.25,347.0,309.0,325.0,235490,2021-08-23
2021-08-30,373.7757263183594,378.20001220703125,407.1499938964844,344.79998779296875,350.0,1257043,2021-08-30
2021-09-06,366.5611267089844,370.8999938964844,384.8999938964844,358.04998779296875,384.8999938964844,212738,2021-09-06
2021-09-13,356.3321838378906,360.54998779296875,388.8999938964844,359.0,374.79998779296875,260429,2021-09-13
2021-09-20,375.2087707519531,379.6499938964844,392.0,345.04998779296875,365.0,261550,2021-09-20
2021-09-27,392.1382141113281,395.70001220703125,409.79998779296875,375.3500061035156,385.0,355932,2021-09-27
2021-10-04,416.7149658203125,420.5,438.95001220703125,401.75,403.0,413844,2021-10-04
2021-10-11,399.7688903808594,403.3999938964844,427.8999938964844,390.6000061035156,425.0,239359,2021-10-11
2021-10-18,373.7056579589844,377.1000061035156,415.0,375.0,405.1499938964844,216395,2021-10-18
2021-10-25,364.58843994140625,367.8999938964844,389.5,360.20001220703125,380.0,190413,2021-10-25
2021-11-01,374.84527587890625,378.25,389.3999938964844,368.1499938964844,375.0,131477,2021-11-01
2021-11-08,357.25506591796875,360.5,381.0,359.0,381.0,184051,2021-11-08
2021-11-15,381.831787109375,385.29998779296875,418.8999938964844,354.79998779296875,357.0,321098,2021-11-15
2021-11-22,355.2730407714844,358.5,385.29998779296875,354.1000061035156,385.29998779296875,168711,2021-11-22
2021-11-29,380.7417297363281,384.20001220703125,411.79998779296875,345.8999938964844,355.54998779296875,429151,2021-11-29
2021-12-06,393.376953125,396.95001220703125,429.70001220703125,379.0,382.04998779296875,581424,2021-12-06
2021-12-13,408.5887451171875,412.29998779296875,448.0,390.25,396.95001220703125,784995,2021-12-13
2021-12-20,394.467041015625,398.04998779296875,412.29998779296875,385.1000061035156,412.29998779296875,320803,2021-12-20
2021-12-27,391.84088134765625,395.3999938964844,408.3999938964844,391.1499938964844,398.95001220703125,120967,2021-12-27
2022-01-03,379.35430908203125,382.79998779296875,406.70001220703125,379.0,395.79998779296875,151922,2022-01-03
2022-01-10,367.01641845703125,370.3500061035156,393.0,366.0,382.79998779296875,150827,2022-01-10
2022-01-17,398.67877197265625,402.29998779296875,423.0,365.1000061035156,370.3500061035156,508421,2022-01-17
2022-01-24,399.8184509277344,403.45001220703125,415.0,367.5,404.45001220703125,236717,2022-01-24
2022-01-31,395.5075988769531,399.1000061035156,417.79998779296875,390.1000061035156,417.79998779296875,114210,2022-01-31
2022-02-07,376.8272705078125,380.25,407.5,375.8500061035156,399.1000061035156,118051,2022-02-07
2022-02-14,353.9847717285156,357.20001220703125,382.95001220703125,355.0,379.0,172997,2022-02-14
2022-02-21,310.43035888671875,313.25,356.95001220703125,292.0,351.1499938964844,359926,2022-02-21
2022-02-28,297.0518493652344,299.75,315.0,298.0,307.1499938964844,78358,2022-02-28
2022-03-07,333.5206298828125,336.54998779296875,349.5,288.0,295.0,170115,2022-03-07
2022-03-14,320.3898620605469,323.29998779296875,346.95001220703125,314.0,346.95001220703125,72306,2022-03-14
2022-03-21,308.69610595703125,311.5,331.45001220703125,308.0,330.0,98005,2022-03-21
2022-03-28,317.1195983886719,320.0,323.8999938964844,295.5,315.0,284711,2022-03-28
2022-04-04,311.272705078125,314.1000061035156,333.3999938964844,299.0,323.0,125134,2022-04-04
2022-04-11,332.62872314453125,335.6499938964844,348.70001220703125,323.1499938964844,334.3999938964844,124832,2022-04-11
2022-04-18,314.7907409667969,317.6499938964844,339.95001220703125,314.0,334.1000061035156,83657,2022-04-18
2022-04-25,304.1871032714844,306.95001220703125,322.3500061035156,304.5,318.0,82929,2022-04-25
2022-05-02,298.637451171875,301.3500061035156,314.0,286.0,305.0,77634,2022-05-02
2022-05-09,267.07415771484375,269.5,304.45001220703125,257.6499938964844,293.95001220703125,149587,2022-05-09
2022-05-16,274.9030456542969,277.3999938964844,294.75,266.1499938964844,272.25,65218,2022-05-16
2022-05-23,267.3218994140625,269.75,289.8999938964844,265.04998779296875,277.3999938964844,67637,2022-05-23
2022-05-30,268.26336669921875,270.70001220703125,288.0,268.25,272.6000061035156,50957,2022-05-30
2022-06-06,260.9299621582031,263.29998779296875,279.0,260.8999938964844,270.0,92235,2022-06-06
2022-06-13,255.42991638183594,257.75,284.8999938964844,247.0,261.04998779296875,90068,2022-06-13
2022-06-20,236.7495880126953,238.89999389648438,260.45001220703125,224.9499969482422,258.0,97160,2022-06-20
2022-06-27,269.6011962890625,272.04998779296875,289.0,241.3000030517578,241.39999389648438,146078,2022-06-27
2022-07-04,274.0606994628906,276.54998779296875,290.0,267.6000061035156,276.0,78084,2022-07-04
2022-07-11,264.8939514160156,267.29998779296875,283.3999938964844,265.0,278.0,35740,2022-07-11
2022-07-18,264.84442138671875,267.25,275.0,266.1000061035156,271.75,27199,2022-07-18
2022-07-25,269.105712890625,271.54998779296875,295.0,257.1499938964844,265.3999938964844,74192,2022-07-25
2022-08-01,271.63275146484375,274.1000061035156,281.95001220703125,263.0,276.79998779296875,73647,2022-08-01
2022-08-08,273.664306640625,276.1499938964844,283.6000061035156,269.0,269.0,54099,2022-08-08
2022-08-15,265.38946533203125,267.79998779296875,280.0,266.20001220703125,276.1499938964844,62838,2022-08-15
2022-08-22,264.1011657714844,266.5,280.0,258.6499938964844,268.1499938964844,74760,2022-08-22
2022-08-29,263.6056213378906,266.0,279.0,260.0,260.1000061035156,83818,2022-08-29
2022-09-05,279.56072998046875,282.1000061035156,293.75,252.64999389648438,271.20001220703125,246547,2022-09-05
2022-09-12,305.4258117675781,308.20001220703125,338.25,280.8999938964844,286.0,387178,2022-09-12
2022-09-19,313.1556091308594,316.0,350.0,305.04998779296875,311.0,176411,2022-09-19
2022-09-26,284.8117980957031,286.0,322.25,274.0,322.25,229203,2022-09-26
2022-10-03,290.4881286621094,291.70001220703125,300.0,277.0,294.0,71534,2022-10-03
2022-10-10,275.94879150390625,277.1000061035156,297.8500061035156,275.20001220703125,291.70001220703125,73040,2022-10-10
2022-10-17,269.326416015625,270.45001220703125,282.8500061035156,269.0,280.20001220703125,74020,2022-10-17
2022-10-24,264.14801025390625,265.25,278.8500061035156,260.1000061035156,275.79998779296875,52700,2022-10-24
2022-10-31,274.2060852050781,275.3500061035156,284.0,257.54998779296875,269.0,222519,2022-10-31
2022-11-07,266.2890625,267.3999938964844,279.79998779296875,264.0,275.04998779296875,62574,2022-11-07
2022-11-14,262.0567321777344,263.1499938964844,275.0,260.0,263.20001220703125,69163,2022-11-14
2022-11-21,266.48828125,267.6000061035156,274.0,259.6000061035156,262.8500061035156,55057,2022-11-21
2022-11-28,261.4094543457031,262.5,268.8999938964844,261.0,265.0,98352,2022-11-28
2022-12-05,259.9156494140625,261.0,267.75,260.0,262.0,73572,2022-12-05
2022-12-12,260.0152587890625,261.1000061035156,273.95001220703125,260.04998779296875,261.3999938964844,114216,2022-12-12
2022-12-19,258.87005615234375,259.95001220703125,268.20001220703125,251.0,262.5,477348,2022-12-19
2022-12-26,302.38848876953125,303.6499938964844,312.0,258.0,261.8999938964844,382732,2022-12-26
2023-01-02,346.5542297363281,348.0,363.0,305.95001220703125,308.20001220703125,956733,2023-01-02
2023-01-09,348.9442443847656,350.3999938964844,355.3500061035156,331.6000061035156,350.6000061035156,226682,2023-01-09
2023-01-16,367.267822265625,368.79998779296875,377.6499938964844,340.04998779296875,353.0,581988,2023-01-16
2023-01-23,337.7908020019531,339.20001220703125,372.5,335.0,372.5,220952,2023-01-23
2023-01-30,312.396728515625,313.70001220703125,349.1000061035156,308.3999938964844,340.1499938964844,244199,2023-01-30
2023-02-06,313.2431640625,314.54998779296875,320.0,296.0,310.1000061035156,111130,2023-02-06
2023-02-13,311.35107421875,312.6499938964844,316.95001220703125,295.04998779296875,311.0,78086,2023-02-13
2023-02-20,311.64984130859375,312.95001220703125,318.0,301.5,306.0,74851,2023-02-20
2023-02-27,288.4466247558594,289.6499938964844,310.45001220703125,287.70001220703125,309.0,80657,2023-02-27
2023-03-06,285.6582946777344,286.8500061035156,303.45001220703125,285.0,289.6499938964844,66975,2023-03-06
2023-03-13,295.8158874511719,297.04998779296875,306.0,274.29998779296875,285.0,261001,2023-03-13
2023-03-20,289.4922790527344,290.70001220703125,311.95001220703125,289.29998779296875,301.95001220703125,162909,2023-03-20
2023-03-27,280.5794677734375,281.75,295.04998779296875,270.79998779296875,290.70001220703125,149211,2023-03-27
2023-04-03,284.31390380859375,285.5,291.3500061035156,282.20001220703125,282.25,55961,2023-04-03
2023-04-10,273.0110168457031,274.1499938964844,292.6000061035156,272.29998779296875,288.1499938964844,157664,2023-04-10
2023-04-17,281.6749267578125,282.8500061035156,293.45001220703125,270.0,277.0,188420,2023-04-17
2023-04-24,287.5006103515625,288.70001220703125,293.8999938964844,271.1000061035156,278.5,126115,2023-04-24
2023-05-01,282.8200988769531,284.0,292.45001220703125,282.04998779296875,288.70001220703125,54365,2023-05-01
2023-05-08,277.6914978027344,278.8500061035156,287.8999938964844,278.0,286.3500061035156,46300,2023-05-08
2023-05-15,276.9944152832031,278.1499938964844,284.45001220703125,276.5,280.0,46259,2023-05-15
2023-05-22,274.85333251953125,276.0,281.3999938964844,271.95001220703125,281.0,56979,2023-05-22
2023-05-29,296.41339111328125,297.6499938964844,309.0,277.95001220703125,278.0,218198,2023-05-29
2023-06-05,304.28057861328125,305.54998779296875,318.0,300.20001220703125,300.20001220703125,131866,2023-06-05
2023-06-12,355.7160339355469,357.20001220703125,360.75,307.8999938964844,308.1499938964844,609993,2023-06-12
2023-06-19,361.64129638671875,363.1499938964844,392.0,351.95001220703125,364.8999938964844,549060,2023-06-19
2023-06-26,370.1557922363281,371.70001220703125,388.79998779296875,360.1000061035156,363.0,185615,2023-06-26
2023-07-03,388.42950439453125,390.04998779296875,400.95001220703125,371.0,371.0,268790,2023-07-03
2023-07-10,393.06024169921875,394.70001220703125,398.04998779296875,377.04998779296875,390.04998779296875,230668,2023-07-10
2023-07-17,412.7281799316406,414.45001220703125,417.5,380.0,394.0,298189,2023-07-17
2023-07-24,398.8858947753906,400.54998779296875,429.25,396.20001220703125,420.0,188042,2023-07-24
2023-07-31,402.76971435546875,404.45001220703125,417.0,395.1000061035156,398.6499938964844,161404,2023-07-31
2023-08-07,401.0767822265625,402.75,415.0,400.0,400.0,98047,2023-08-07
2023-08-14,478.0058288574219,480.0,495.0,402.1499938964844,408.79998779296875,1185095,2023-08-14
2023-08-21,434.5869445800781,436.3999938964844,489.1499938964844,432.3500061035156,486.29998779296875,209942,2023-08-21
2023-08-28,435.3836669921875,437.20001220703125,455.0,422.04998779296875,441.45001220703125,167543,2023-08-28
2023-09-04,421.39202880859375,423.1499938964844,452.1000061035156,412.0,440.04998779296875,234577,2023-09-04
2023-09-11,407.74896240234375,409.45001220703125,429.0,382.04998779296875,423.1499938964844,216311,2023-09-11
2023-09-18,395.1016845703125,396.75,414.8999938964844,386.6000061035156,414.8999938964844,101110,2023-09-18
2023-09-25,384.9334411621094,385.54998779296875,407.75,380.0,393.95001220703125,99701,2023-09-25
2023-10-02,383.08642578125,383.70001220703125,392.3999938964844,380.0,385.54998779296875,62561,2023-10-02
2023-10-09,385.9318542480469,386.54998779296875,392.0,372.0,387.45001220703125,147347,2023-10-09
2023-10-16,432.1078796386719,432.79998779296875,443.8999938964844,384.0,394.95001220703125,312137,2023-10-16
2023-10-23,411.39105224609375,412.04998779296875,439.95001220703125,394.6000061035156,438.8999938964844,131168,2023-10-23
2023-10-30,415.23492431640625,415.8999938964844,426.95001220703125,398.0,420.0,161748,2023-10-30
2023-11-06,424.4701232910156,425.1499938964844,440.95001220703125,413.1000061035156,415.0,188767,2023-11-06
2023-11-13,420.2269287109375,420.8999938964844,439.0,420.0,438.20001220703125,73984,2023-11-13
2023-11-20,400.9577941894531,401.6000061035156,426.6499938964844,400.0,422.6499938964844,157693,2023-11-20
2023-11-27,459.3642578125,460.1000061035156,483.95001220703125,401.6000061035156,401.6000061035156,732764,2023-11-27
2023-12-04,499.8493957519531,500.6499938964844,532.9000244140625,452.20001220703125,467.04998779296875,1271551,2023-12-04
2023-12-11,506.2890930175781,507.1000061035156,519.0,496.1000061035156,503.8999938964844,226066,2023-12-11
2023-12-18,475.03912353515625,475.79998779296875,515.9500122070312,458.75,507.1000061035156,208800,2023-12-18
2023-12-25,471.6944885253906,472.45001220703125,494.29998779296875,468.3500061035156,475.79998779296875,120493,2023-12-25
2024-01-01,477.78472900390625,478.54998779296875,485.75,470.1000061035156,473.0,103149,2024-01-01
2024-01-08,493.3597717285156,494.1499938964844,520.0,466.04998779296875,475.0,218408,2024-01-08
2024-01-15,480.0810546875,480.8500061035156,503.25,476.20001220703125,494.1499938964844,129772,2024-01-15
2024-01-22,491.9620361328125,492.75,509.0,472.0,480.8500061035156,108387,2024-01-22
2024-01-29,496.1053771972656,496.8999938964844,520.0,480.0,496.70001220703125,174285,2024-01-29
2024-02-05,488.3677673339844,489.1499938964844,507.04998779296875,482.0,500.0,110087,2024-02-05
2024-02-12,475.8378601074219,476.6000061035156,493.79998779296875,465.04998779296875,493.79998779296875,96122,2024-02-12
2024-02-19,548.8209838867188,549.7000122070312,555.0,470.04998779296875,475.0,395049,2024-02-19
2024-02-26,519.6676635742188,520.5,555.0,515.0999755859375,553.4000244140625,244251,2024-02-26
2024-03-04,503.6932373046875,504.5,523.9500122070312,498.0,523.4500122070312,87920,2024-03-04
2024-03-11,474.5399169921875,475.29998779296875,521.7000122070312,453.04998779296875,501.0,180738,2024-03-11
2024-03-18,477.4852294921875,478.25,489.75,447.6499938964844,475.29998779296875,116792,2024-03-18
2024-03-25,473.7412109375,474.5,500.0,470.6000061035156,478.25,61757,2024-03-25
2024-04-01,507.33740234375,508.1499938964844,515.0499877929688,471.20001220703125,471.20001220703125,148512,2024-04-01
2024-04-08,500.1988220214844,501.0,522.0,490.0,512.0,126466,2024-04-08
2024-04-15,480.7300109863281,481.5,506.70001220703125,473.25,480.70001220703125,74252,2024-04-15
2024-04-22,484.22442626953125,485.0,495.3500061035156,481.04998779296875,483.0,56839,2024-04-22
2024-04-29,487.6189880371094,488.3999938964844,500.1000061035156,479.95001220703125,486.0,67004,2024-04-29
2024-05-06,473.641357421875,474.3999938964844,493.8999938964844,470.70001220703125,489.5,66060,2024-05-06
2024-05-13,478.3338623046875,479.1000061035156,486.1499938964844,462.75,473.0,70221,2024-05-13
2024-05-20,466.5527038574219,467.29998779296875,483.0,465.0,476.3500061035156,71503,2024-05-20
2024-05-27,463.5574951171875,464.29998779296875,477.0,462.8500061035156,470.79998779296875,41822,2024-05-27
2024-06-03,503.9428405761719,504.75,523.2999877929688,440.1000061035156,475.0,237144,2024-06-03
2024-06-10,618.3096313476562,619.2999877929688,623.8499755859375,509.75,509.75,1210748,2024-06-10
2024-06-17,587.9583129882812,588.9000244140625,645.0,583.4000244140625,619.2999877929688,1052077,2024-06-17
2024-06-24,565.1947021484375,566.0999755859375,591.0,559.0,586.0,255512,2024-06-24
2024-07-01,593.0501098632812,594.0,610.0,561.9000244140625,566.0999755859375,242806,2024-07-01
2024-07-08,563.1480102539062,564.0499877929688,600.9000244140625,560.0,598.7000122070312,183172,2024-07-08
2024-07-15,566.9918823242188,567.9000244140625,591.0,562.5999755859375,567.0,92118,2024-07-15
2024-07-22,575.6279907226562,576.5499877929688,592.5,547.0,568.0,140221,2024-07-22
2024-07-29,689.6453857421875,690.75,715.0,572.0,582.0,1258760,2024-07-29
2024-08-05,646.2149658203125,647.25,701.2999877929688,642.5499877929688,674.7000122070312,459062,2024-08-05
2024-08-12,646.1650390625,647.2000122070312,681.8499755859375,636.4500122070312,649.75,159709,2024-08-12
2024-08-19,690.5938720703125,691.7000122070312,715.1500244140625,641.3499755859375,645.2000122070312,277153,2024-08-19
2024-08-26,660.2424926757812,661.2999877929688,725.0499877929688,658.5,699.7999877929688,276260,2024-08-26
2024-09-02,673.2216796875,674.2999877929688,704.0,665.0,665.0,189915,2024-09-02
2024-09-09,666.5823364257812,667.6500244140625,697.75,652.0499877929688,670.2000122070312,131536,2024-09-09
2024-09-16,659.2940063476562,660.3499755859375,673.5999755859375,620.0,673.5999755859375,195233,2024-09-16
2024-09-23,619.0,619.0,665.0,610.0,659.7999877929688,119592,2024-09-23
2024-09-30,591.9500122070312,591.9500122070312,643.0,583.75,619.0,133720,2024-09-30
2024-10-07,616.9000244140625,616.9000244140625,630.0,583.0,597.8499755859375,168319,2024-10-07
2024-10-14,614.2000122070312,614.2000122070312,625.0,613.0,616.9000244140625,64912,2024-10-14
2024-10-21,584.25,584.25,619.8499755859375,575.0,613.0,134020,2024-10-21
2024-10-28,610.0999755859375,610.0999755859375,621.25,585.0,587.9500122070312,45212,2024-10-28
2024-11-04,590.0499877929688,590.0499877929688,619.1500244140625,586.0,612.0,47079,2024-11-04
2024-11-11,564.9000244140625,564.9000244140625,595.0,555.0999755859375,582.25,42997,2024-11-11
2024-11-18,564.4500122070312,564.4500122070312,570.0,535.0,569.8499755859375,64276,2024-11-18
2024-11-25,575.9000244140625,575.9000244140625,586.7999877929688,556.5,571.4000244140625,37196,2024-11-25
2024-12-02,609.8499755859375,609.8499755859375,635.0,576.8499755859375,580.2000122070312,129079,2024-12-02
2024-12-09,685.9000244140625,685.9000244140625,697.0,606.0,606.0,257991,2024-12-09
2024-12-16,783.7000122070312,783.7000122070312,822.0,699.6500244140625,710.0,1085511,2024-12-16
2024-12-23,813.5999755859375,813.5999755859375,859.0,756.2999877929688,783.7000122070312,339898,2024-12-23
2024-12-30,806.6500244140625,806.6500244140625,824.9000244140625,775.0,820.9000244140625,167138,2024-12-30
2025-01-06,994.4500122070312,994.4500122070312,1049.949951171875,804.9000244140625,810.0,1779631,2025-01-06
2025-01-13,1013.4000244140625,1013.4000244140625,1060.0,909.0499877929688,965.0,1295262,2025-01-13
2025-01-20,922.0499877929688,922.0499877929688,1025.0,910.0,1016.4500122070312,851823,2025-01-20
2025-01-27,969.5499877929688,969.5499877929688,975.7000122070312,853.5999755859375,911.0499877929688,351644,2025-01-27
2025-02-03,982.5,982.5,1078.0,918.75,950.0,631740,2025-02-03
2025-02-10,879.9500122070312,879.9500122070312,982.2000122070312,870.0,982.2000122070312,226607,2025-02-10
2025-02-17,862.25,862.25,918.0,837.1500244140625,879.9500122070312,371193,2025-02-17
2025-02-24,830.6500244140625,830.6500244140625,880.6500244140625,786.4500122070312,850.0,228362,2025-02-24
2025-03-03,834.5,834.5,868.25,796.1500244140625,865.0,189712,2025-03-03
2025-03-10,784.0,784.0,843.4000244140625,777.0,839.5999755859375,148642,2025-03-10
2025-03-17,810.6500244140625,810.6500244140625,825.9500122070312,770.0499877929688,791.0499877929688,162101,2025-03-17
2025-03-24,805.3499755859375,805.3499755859375,829.7999877929688,791.2000122070312,829.7999877929688,168127,2025-03-24
2025-03-31,815.5499877929688,815.5499877929688,848.9500122070312,800.0,805.3499755859375,120457,2025-03-31
2025-04-07,786.25,786.25,809.0,752.0,776.2000122070312,123843,2025-04-07
2025-04-14,883.4000244140625,883.4000244140625,906.9000244140625,786.25,786.25,205684,2025-04-14
2025-04-21,838.8499755859375,838.8499755859375,903.9500122070312,834.2000122070312,891.75,261303,2025-04-21
2025-04-28,891.2999877929688,891.2999877929688,915.0,839.5999755859375,848.0999755859375,239851,2025-04-28
2025-05-05,822.75,822.75,909.7999877929688,801.9000244140625,900.6500244140625,269537,2025-05-05
2025-05-12,976.75,976.75,985.0,834.9000244140625,834.9000244140625,438254,2025-05-12
2025-05-19,999.7999877929688,999.7999877929688,1012.0,961.4000244140625,984.7999877929688,244952,2025-05-19
2025-05-26,999.4500122070312,999.4500122070312,1022.0,971.75,999.7999877929688,113601,2025-05-26
2025-06-02,941.7000122070312,941.7000122070312,1012.0999755859375,938.0999755859375,1009.0,118301,2025-06-02
2025-06-09,963.4500122070312,963.4500122070312,1050.0,933.2000122070312,941.7000122070312,353463,2025-06-09
2025-06-16,936.1500244140625,936.1500244140625,978.4500122070312,917.2000122070312,962.2000122070312,139399,2025-06-16
2025-06-23,984.4000244140625,984.4000244140625,1004.7999877929688,925.2999877929688,937.0,163303,2025-06-23
2025-06-30,1199.800048828125,1199.800048828125,1210.25,968.25,990.5999755859375,2351162,2025-06-30
2025-07-07,1203.199951171875,1203.199951171875,1305.0,1172.550048828125,1198.699951171875,954695,2025-07-07
2025-07-14,1193.3499755859375,1193.3499755859375,1254.550048828125,1143.449951171875,1202.949951171875,165433,2025-07-14
