Date,Adj Close_IOLCP.NS,Close_IOLCP.NS,High_IOLCP.NS,Low_IOLCP.NS,Open_IOLCP.NS,Volume_IOLCP.NS,Date
2021-05-10,125.7094497680664,127.19999694824219,135.6999969482422,126.61000061035156,129.9600067138672,18777745,2021-05-10
2021-05-17,122.6556625366211,124.11000061035156,127.95999908447266,122.0,126.9800033569336,10107625,2021-05-17
2021-05-24,131.8367919921875,133.39999389648438,137.5399932861328,123.01000213623047,124.11000061035156,27147860,2021-05-24
2021-05-31,138.5274658203125,140.1699981689453,145.0,134.39999389648438,134.39999389648438,40358550,2021-05-31
2021-06-07,130.41368103027344,131.9600067138672,135.33999633789062,128.69000244140625,131.74000549316406,23295345,2021-06-07
2021-06-14,122.6556625366211,124.11000061035156,133.67999267578125,120.51000213623047,132.38999938964844,9041095,2021-06-14
2021-06-21,121.73655700683594,123.18000030517578,129.33999633789062,121.12000274658203,122.0,6561970,2021-06-21
2021-06-28,127.83425903320312,129.35000610351562,133.66000366210938,120.5999984741211,124.0999984741211,21978055,2021-06-28
2021-07-05,129.2969207763672,130.8300018310547,136.72999572753906,126.55999755859375,131.39999389648438,19249780,2021-07-05
2021-07-12,130.91769409179688,132.47000122070312,139.1999969482422,130.39999389648438,131.97999572753906,22120955,2021-07-12
2021-07-19,131.599609375,133.16000366210938,137.6199951171875,127.4000015258789,131.58999633789062,14189940,2021-07-19
2021-07-26,131.30313110351562,132.86000061035156,143.16000366210938,132.1999969482422,133.7899932861328,23452565,2021-07-26
2021-08-02,127.16222381591797,128.6699981689453,136.49000549316406,128.22999572753906,133.9199981689453,10564650,2021-08-02
2021-08-09,130.04800415039062,131.58999633789062,134.0,125.23999786376953,129.47999572753906,13533715,2021-08-09
2021-08-16,114.63080596923828,115.98999786376953,125.37999725341797,115.19999694824219,119.19999694824219,11059920,2021-08-16
2021-08-23,109.99577331542969,111.30000305175781,118.87000274658203,107.62000274658203,117.93000030517578,11069680,2021-08-23
2021-08-30,108.72088623046875,110.01000213623047,114.4000015258789,109.5,111.5999984741211,10149335,2021-08-30
2021-09-06,109.1359634399414,110.43000030517578,112.72000122070312,109.80999755859375,111.58999633789062,5574835,2021-09-06
2021-09-13,114.9767074584961,116.33999633789062,121.58999633789062,110.4000015258789,111.0,22470130,2021-09-13
2021-09-20,112.73330688476562,114.06999969482422,118.5999984741211,111.44999694824219,116.0,7026625,2021-09-20
2021-09-27,115.31272888183594,116.68000030517578,119.81999969482422,111.19999694824219,114.06999969482422,9571605,2021-09-27
2021-10-04,120.08612823486328,121.51000213623047,124.76000213623047,116.05000305175781,117.0,15891855,2021-10-04
2021-10-11,120.28378295898438,121.70999908447266,122.9000015258789,117.5999984741211,122.16000366210938,7388250,2021-10-11
2021-10-18,112.308349609375,113.63999938964844,124.80000305175781,113.0,123.5999984741211,7624585,2021-10-18
2021-10-25,108.99760437011719,110.29000091552734,114.79000091552734,109.0,113.5999984741211,3506375,2021-10-25
2021-11-01,109.27432250976562,110.56999969482422,112.80000305175781,108.97000122070312,111.18000030517578,2293765,2021-11-01
2021-11-08,106.93209075927734,108.19999694824219,112.4000015258789,108.0,112.0,4509105,2021-11-08
2021-11-15,93.60017395019531,94.70999908447266,102.80000305175781,93.58000183105469,100.0,13098515,2021-11-15
2021-11-22,94.2129135131836,95.33000183105469,97.63999938964844,90.23999786376953,94.70999908447266,6481890,2021-11-22
2021-11-29,89.11337280273438,90.16999816894531,97.5999984741211,86.80000305175781,95.5999984741211,5991845,2021-11-29
2021-12-06,92.04856872558594,93.13999938964844,94.80000305175781,88.0199966430664,90.55999755859375,4347000,2021-12-06
2021-12-13,87.72977447509766,88.7699966430664,94.98999786376953,88.55999755859375,94.80000305175781,3243955,2021-12-13
2021-12-20,91.66313934326172,92.75,95.0,84.86000061035156,88.0,9046365,2021-12-20
2021-12-27,95.51744079589844,96.6500015258789,98.48999786376953,90.79000091552734,92.0,7960130,2021-12-27
2022-01-03,91.51490020751953,92.5999984741211,97.69000244140625,92.19999694824219,97.0,4182020,2022-01-03
2022-01-10,91.53466796875,92.62000274658203,93.94000244140625,91.0,92.5999984741211,4488245,2022-01-10
2022-01-17,88.71805572509766,89.7699966430664,96.0,89.0999984741211,92.5199966430664,5562590,2022-01-17
2022-01-24,85.30848693847656,86.31999969482422,89.33999633789062,85.0,88.5999984741211,3369440,2022-01-24
2022-01-31,88.53028869628906,89.58000183105469,93.75,87.2300033569336,88.80999755859375,4065695,2022-01-31
2022-02-07,79.61598205566406,80.55999755859375,88.19999694824219,80.19999694824219,88.19999694824219,5291330,2022-02-07
2022-02-14,75.32684326171875,76.22000122070312,80.05000305175781,74.72000122070312,80.0,4048540,2022-02-14
2022-02-21,69.09078979492188,69.91000366210938,76.27999877929688,66.01000213623047,74.80999755859375,10913280,2022-02-21
2022-02-28,68.69547271728516,69.51000213623047,72.5,68.16999816894531,69.9000015258789,2985525,2022-02-28
2022-03-07,84.596923828125,85.5999984741211,87.4000015258789,58.560001373291016,68.0,86198565,2022-03-07
2022-03-14,80.33743286132812,81.29000091552734,86.73999786376953,79.0,85.80000305175781,13234445,2022-03-14
2022-03-21,78.92418670654297,79.86000061035156,82.72000122070312,78.31999969482422,82.12000274658203,10873425,2022-03-21
2022-03-28,83.88536071777344,84.87999725341797,84.87999725341797,70.44000244140625,80.4000015258789,33886170,2022-03-28
2022-04-04,99.93506622314453,101.12000274658203,107.44000244140625,83.0,86.0,133498995,2022-04-04
2022-04-11,95.07270812988281,96.19999694824219,101.18000030517578,92.58000183105469,101.08000183105469,8056640,2022-04-11
2022-04-18,90.18071746826172,91.25,96.0,88.98999786376953,94.19999694824219,5779365,2022-04-18
2022-04-25,90.52661895751953,91.5999984741211,100.18000030517578,91.05999755859375,91.80000305175781,16586295,2022-04-25
2022-05-02,80.79203796386719,81.75,91.80000305175781,80.22000122070312,90.9000015258789,5098065,2022-05-02
2022-05-09,75.22801971435547,76.12000274658203,82.5,73.0,81.4000015258789,5565195,2022-05-09
2022-05-16,78.35098266601562,79.27999877929688,81.5999984741211,74.16999816894531,77.30000305175781,4860580,2022-05-16
2022-05-23,73.80488586425781,74.68000030517578,79.58000183105469,69.5999984741211,79.58000183105469,3661505,2022-05-23
2022-05-30,69.36750793457031,70.19000244140625,79.19999694824219,70.0,75.47000122070312,8105940,2022-05-30
2022-06-06,70.16801452636719,71.0,72.8499984741211,66.04000091552734,70.0,18917760,2022-06-06
2022-06-13,61.74784851074219,62.47999954223633,71.0,61.86000061035156,68.86000061035156,6902855,2022-06-13
2022-06-20,65.39460754394531,66.16999816894531,67.77999877929688,59.5,62.79999923706055,10173490,2022-06-20
2022-06-27,64.88070678710938,65.6500015258789,69.66999816894531,64.19999694824219,66.9800033569336,5908070,2022-06-27
2022-07-04,67.37117004394531,68.16999816894531,69.58999633789062,64.68000030517578,65.5999984741211,5388425,2022-07-04
2022-07-11,67.11422729492188,67.91000366210938,71.9000015258789,67.05000305175781,67.9000015258789,6154105,2022-07-11
2022-07-18,72.16433715820312,73.0199966430664,75.0,68.0,68.4000015258789,8374790,2022-07-18
2022-07-25,70.56332397460938,71.4000015258789,73.01000213623047,68.80000305175781,73.0,4798295,2022-07-25
2022-08-01,71.58125305175781,72.43000030517578,74.95999908447266,71.52999877929688,71.93000030517578,6826090,2022-08-01
2022-08-08,69.9703598022461,70.80000305175781,72.8499984741211,69.52999877929688,72.75,3715875,2022-08-08
2022-08-15,76.56219482421875,77.47000122070312,79.33999633789062,70.80000305175781,70.80000305175781,19058215,2022-08-15
2022-08-22,72.16433715820312,73.0199966430664,77.38999938964844,72.80000305175781,77.38999938964844,6414910,2022-08-22
2022-08-29,71.21558380126953,72.05999755859375,73.69000244140625,70.61000061035156,71.4000015258789,3971085,2022-08-29
2022-09-05,75.30707550048828,76.19999694824219,78.94999694824219,72.0199966430664,72.5999984741211,7854790,2022-09-05
2022-09-12,74.30891418457031,75.19000244140625,80.58000183105469,73.70999908447266,76.5999984741211,9677940,2022-09-12
2022-09-19,73.38980865478516,74.26000213623047,77.9800033569336,72.22000122070312,74.93000030517578,8346665,2022-09-19
2022-09-26,69.29832458496094,70.12000274658203,74.0,68.19999694824219,74.0,4099225,2022-09-26
2022-10-03,75.17859649658203,76.06999969482422,76.76000213623047,71.02999877929688,71.58999633789062,4881345,2022-10-03
2022-10-10,71.92715454101562,72.77999877929688,76.70999908447266,72.01000213623047,74.5999984741211,2176455,2022-10-10
2022-10-17,70.57321166992188,71.41000366210938,73.4000015258789,71.01000213623047,72.30000305175781,1612920,2022-10-17
2022-10-24,70.96851348876953,71.80999755859375,73.55999755859375,71.4800033569336,71.4800033569336,1034295,2022-10-24
2022-10-31,73.06367492675781,73.93000030517578,76.13999938964844,71.05999755859375,71.81999969482422,3929905,2022-10-31
2022-11-07,71.92715454101562,72.77999877929688,76.38999938964844,71.5199966430664,74.44000244140625,2258570,2022-11-07
2022-11-14,65.8492202758789,66.62999725341797,73.51000213623047,66.4000015258789,72.77999877929688,4453220,2022-11-14
2022-11-21,69.19949340820312,70.0199966430664,71.66999816894531,63.20000076293945,66.97000122070312,7505890,2022-11-21
2022-11-28,68.50769805908203,69.31999969482422,70.76000213623047,67.69999694824219,70.0199966430664,2245155,2022-11-28
2022-12-05,66.36312866210938,67.1500015258789,70.16000366210938,66.61000061035156,69.0199966430664,1685245,2022-12-05
2022-12-12,65.53296661376953,66.30999755859375,68.48999786376953,66.18000030517578,67.0999984741211,1918985,2022-12-12
2022-12-19,80.97982025146484,81.94000244140625,85.19999694824219,65.0,66.4000015258789,107837655,2022-12-19
2022-12-26,73.77523803710938,74.6500015258789,85.5999984741211,74.02999877929688,83.55999755859375,26117840,2022-12-26
2023-01-02,71.63066864013672,72.4800033569336,75.95999908447266,71.80000305175781,74.8499984741211,7926130,2023-01-02
2023-01-09,69.28844451904297,70.11000061035156,73.80000305175781,69.22000122070312,72.87999725341797,3657650,2023-01-09
2023-01-16,67.12409973144531,67.91999816894531,70.73999786376953,67.0199966430664,70.11000061035156,4184170,2023-01-16
2023-01-23,64.18890380859375,64.94999694824219,69.80000305175781,64.4000015258789,68.70999908447266,2571705,2023-01-23
2023-01-30,61.57984161376953,62.310001373291016,65.70999908447266,62.0,65.12000274658203,3366860,2023-01-30
2023-02-06,62.66695022583008,63.40999984741211,68.36000061035156,61.58000183105469,62.310001373291016,7253085,2023-02-06
2023-02-13,62.17280960083008,62.90999984741211,63.900001525878906,62.45000076293945,63.599998474121094,2071630,2023-02-13
2023-02-20,59.800933837890625,60.5099983215332,63.119998931884766,60.099998474121094,62.79999923706055,2160165,2023-02-20
2023-02-27,60.38401794433594,61.099998474121094,62.959999084472656,56.40999984741211,60.61000061035156,7825600,2023-02-27
2023-03-06,60.403785705566406,61.119998931884766,62.540000915527344,60.65999984741211,61.400001525878906,2142765,2023-03-06
2023-03-13,55.74897766113281,56.40999984741211,61.279998779296875,55.959999084472656,61.20000076293945,3789745,2023-03-13
2023-03-20,55.788509368896484,56.45000076293945,58.63999938964844,55.06999969482422,56.40999984741211,6838470,2023-03-20
2023-03-27,55.9071044921875,56.56999969482422,60.79999923706055,54.560001373291016,56.45000076293945,17460045,2023-03-27
2023-04-03,63.60581970214844,64.36000061035156,65.16000366210938,56.79999923706055,57.09000015258789,7365995,2023-04-03
2023-04-10,70.60285949707031,71.44000244140625,72.0999984741211,64.04000091552734,64.5,9422655,2023-04-10
2023-04-17,77.04645538330078,77.95999908447266,81.5999984741211,74.19999694824219,74.4000015258789,36626615,2023-04-17
2023-04-24,78.77594757080078,79.70999908447266,87.80000305175781,77.5999984741211,78.23999786376953,14072815,2023-04-24
2023-05-01,78.4695816040039,79.4000015258789,83.58000183105469,78.44000244140625,79.70999908447266,5355630,2023-05-01
2023-05-08,83.3714599609375,84.36000061035156,85.0,78.4000015258789,79.77999877929688,8019910,2023-05-08
2023-05-15,87.19611358642578,88.2300033569336,91.76000213623047,82.0199966430664,84.4000015258789,12978555,2023-05-15
2023-05-22,87.90766906738281,88.94999694824219,92.68000030517578,85.5999984741211,88.88999938964844,10725580,2023-05-22
2023-05-29,88.24369049072266,89.29000091552734,91.94000244140625,88.4000015258789,89.38999938964844,5643165,2023-05-29
2023-06-05,89.56797790527344,90.62999725341797,93.9800033569336,87.51000213623047,89.62000274658203,11253875,2023-06-05
2023-06-12,88.33262634277344,89.37999725341797,93.5199966430664,88.5999984741211,91.04000091552734,6061365,2023-06-12
2023-06-19,83.68770599365234,84.68000030517578,91.4000015258789,84.19999694824219,89.76000213623047,3981150,2023-06-19
2023-06-26,82.56106567382812,83.54000091552734,86.94000244140625,82.5999984741211,84.66999816894531,3587445,2023-06-26
2023-07-03,74.22985076904297,75.11000061035156,84.5199966430664,73.80999755859375,83.97000122070312,17220940,2023-07-03
2023-07-10,73.11309051513672,73.9800033569336,76.5999984741211,72.5999984741211,75.20999908447266,4960405,2023-07-10
2023-07-17,73.55781555175781,74.43000030517578,75.9800033569336,73.80000305175781,75.0,4384575,2023-07-17
2023-07-24,76.87844848632812,77.79000091552734,79.12000274658203,72.9000015258789,74.9800033569336,10294715,2023-07-24
2023-07-31,77.4813003540039,78.4000015258789,80.3499984741211,75.52999877929688,78.30999755859375,6061055,2023-07-31
2023-08-07,75.32684326171875,76.22000122070312,81.16999816894531,75.80000305175781,78.80000305175781,12862680,2023-08-07
2023-08-14,72.48058319091797,73.33999633789062,76.7300033569336,73.19999694824219,76.19999694824219,4037045,2023-08-14
2023-08-21,74.42750549316406,75.30999755859375,75.62999725341797,72.43000030517578,73.33999633789062,5003725,2023-08-21
2023-08-28,85.24919128417969,86.26000213623047,88.55999755859375,76.0999984741211,76.29000091552734,37126760,2023-08-28
2023-09-04,95.79415893554688,96.93000030517578,99.66000366210938,86.94999694824219,86.95999908447266,44348335,2023-09-04
2023-09-11,99.50021362304688,100.68000030517578,107.18000030517578,87.1500015258789,96.80000305175781,96575145,2023-09-11
2023-09-18,94.02513122558594,95.13999938964844,105.19999694824219,94.13999938964844,101.0,17915295,2023-09-18
2023-09-25,94.2129135131836,95.33000183105469,97.69000244140625,92.81999969482422,95.56999969482422,11304655,2023-09-25
2023-10-02,93.36298370361328,94.47000122070312,95.62000274658203,91.08000183105469,95.33000183105469,4903215,2023-10-02
2023-10-09,92.48341369628906,93.58000183105469,97.76000213623047,90.5999984741211,93.0,9014375,2023-10-09
2023-10-16,90.0423583984375,91.11000061035156,94.29000091552734,90.43000030517578,93.4000015258789,4768620,2023-10-16
2023-10-23,83.99407196044922,84.98999786376953,91.29000091552734,79.16000366210938,91.05999755859375,6403515,2023-10-23
2023-10-30,85.1009521484375,86.11000061035156,87.19999694824219,82.23999786376953,85.30000305175781,4480580,2023-10-30
2023-11-06,84.94282531738281,85.94999694824219,90.38999938964844,85.20999908447266,87.4000015258789,7527905,2023-11-06
2023-11-13,83.855712890625,84.8499984741211,87.43000030517578,84.51000213623047,86.0,3161675,2023-11-13
2023-11-20,89.40985870361328,90.47000122070312,92.58999633789062,83.75,84.8499984741211,13260775,2023-11-20
2023-11-27,89.87435150146484,90.94000244140625,93.06999969482422,90.25,90.47000122070312,6011065,2023-11-27
2023-12-04,88.40180969238281,89.44999694824219,92.94999694824219,88.77999877929688,92.94999694824219,5781090,2023-12-04
2023-12-11,88.68840789794922,89.73999786376953,90.9000015258789,87.80000305175781,89.87999725341797,5829710,2023-12-11
2023-12-18,92.61189270019531,93.70999908447266,97.18000030517578,88.66000366210938,90.02999877929688,23631465,2023-12-18
2023-12-25,91.5741958618164,92.66000366210938,97.69000244140625,91.77999877929688,93.70999908447266,8634950,2023-12-25
2024-01-01,93.76818084716797,94.87999725341797,99.48999786376953,92.91000366210938,93.0,18155005,2024-01-01
2024-01-08,92.64154052734375,93.73999786376953,95.81999969482422,92.66999816894531,95.0,5609280,2024-01-08
2024-01-15,89.76564025878906,90.83000183105469,94.4800033569336,88.5,94.0,4824605,2024-01-15
2024-01-22,86.00028228759766,87.0199966430664,91.12999725341797,86.0,90.83000183105469,2784690,2024-01-22
2024-01-29,87.22576141357422,88.26000213623047,89.5999984741211,85.81999969482422,87.19999694824219,4173785,2024-01-29
2024-02-05,81.76055908203125,82.7300033569336,90.55999755859375,82.19999694824219,88.77999877929688,8258795,2024-02-05
2024-02-12,79.87294006347656,80.81999969482422,83.30000305175781,78.30000305175781,82.80999755859375,5277835,2024-02-12
2024-02-19,82.56106567382812,83.54000091552734,90.5999984741211,79.79000091552734,80.81999969482422,16393855,2024-02-19
2024-02-26,80.75251007080078,81.70999908447266,84.38999938964844,78.95999908447266,83.77999877929688,4353505,2024-02-26
2024-03-04,77.89637756347656,78.81999969482422,82.22000122070312,77.43000030517578,81.80000305175781,3347595,2024-03-04
2024-03-11,70.2964859008789,71.12999725341797,79.51000213623047,70.11000061035156,78.80000305175781,5833705,2024-03-11
2024-03-18,76.40406799316406,77.30999755859375,82.5999984741211,71.19999694824219,71.80000305175781,57164805,2024-03-18
2024-03-25,71.4428939819336,72.29000091552734,77.69999694824219,71.44999694824219,77.30999755859375,8490785,2024-03-25
2024-04-01,78.47946166992188,79.41000366210938,80.5999984741211,73.43000030517578,73.66000366210938,8543560,2024-04-01
2024-04-08,79.01313018798828,79.94999694824219,81.36000061035156,77.0,80.0,5422115,2024-04-08
2024-04-15,76.10758972167969,77.01000213623047,79.58000183105469,76.0199966430664,78.0,3726615,2024-04-15
2024-04-22,78.9637222290039,79.9000015258789,82.80000305175781,76.86000061035156,76.86000061035156,5883730,2024-04-22
2024-04-29,78.18297576904297,79.11000061035156,80.88999938964844,77.6500015258789,80.19000244140625,2608075,2024-04-29
2024-05-06,75.34660339355469,76.23999786376953,80.88999938964844,73.91000366210938,80.19999694824219,4328810,2024-05-06
2024-05-13,74.36820983886719,75.25,76.79000091552734,72.19999694824219,76.2300033569336,6429160,2024-05-13
2024-05-20,73.4688720703125,74.33999633789062,75.7300033569336,73.87000274658203,74.80000305175781,2155145,2024-05-20
2024-05-27,71.12664794921875,71.97000122070312,74.87999725341797,71.5999984741211,74.51000213623047,3575500,2024-05-27
2024-06-03,72.50035858154297,73.36000061035156,74.0,66.16999816894531,74.0,4322805,2024-06-03
2024-06-10,80.83157348632812,81.79000091552734,83.4000015258789,73.36000061035156,74.37999725341797,18233820,2024-06-10
2024-06-17,82.1855239868164,83.16000366210938,85.30000305175781,80.41999816894531,81.79000091552734,11794575,2024-06-17
2024-06-24,79.78399658203125,80.7300033569336,83.30000305175781,80.22000122070312,82.98999786376953,4648890,2024-06-24
2024-07-01,85.03176879882812,86.04000091552734,89.77999877929688,80.61000061035156,80.9000015258789,23710365,2024-07-01
2024-07-08,84.62657165527344,85.62999725341797,88.8499984741211,83.08000183105469,87.33999633789062,7899445,2024-07-08
2024-07-15,79.68516540527344,80.62999725341797,86.0999984741211,80.41999816894531,85.83999633789062,2964090,2024-07-15
2024-07-22,81.82974243164062,82.80000305175781,84.26000213623047,77.0,79.27999877929688,5404940,2024-07-22
2024-07-29,84.44867706298828,85.44999694824219,89.38999938964844,83.20999908447266,83.30000305175781,13163880,2024-07-29
2024-08-05,80.77227783203125,81.7300033569336,84.79000091552734,80.4000015258789,83.0,5404600,2024-08-05
2024-08-12,77.25399017333984,78.16999816894531,81.9800033569336,75.81999969482422,80.61000061035156,3779090,2024-08-12
2024-08-19,89.93364715576172,91.0,94.0,78.16999816894531,78.16999816894531,48959610,2024-08-19
2024-08-26,87.18622589111328,88.22000122070312,92.19999694824219,87.19999694824219,91.66999816894531,8293080,2024-08-26
2024-09-02,92.08810424804688,93.18000030517578,97.58999633789062,85.70999908447266,88.41999816894531,24414500,2024-09-02
2024-09-09,100.42920684814453,101.62000274658203,106.9000015258789,92.0,93.48999786376953,88170360,2024-09-09
2024-09-16,96.14994049072266,97.29000091552734,107.54000091552734,93.80000305175781,102.19999694824219,30693575,2024-09-16
2024-09-23,94.13384246826172,95.25,102.88999938964844,94.4800033569336,97.77999877929688,17079030,2024-09-23
2024-09-30,89.27149963378906,90.33000183105469,96.86000061035156,89.13999938964844,94.80000305175781,7139805,2024-09-30
2024-10-07,84.96259307861328,85.97000122070312,91.29000091552734,85.4000015258789,91.12999725341797,10710245,2024-10-07
2024-10-14,82.83778381347656,83.81999969482422,87.80000305175781,82.5999984741211,86.13999938964844,5129270,2024-10-14
2024-10-21,74.61528015136719,75.5,85.25,74.30000305175781,84.23999786376953,6953260,2024-10-21
2024-10-28,79.73458099365234,80.68000030517578,81.0,74.76000213623047,75.62999725341797,3655800,2024-10-28
2024-11-04,78.69688415527344,79.62999725341797,83.4800033569336,78.18000030517578,80.68000030517578,4320480,2024-11-04
2024-11-11,73.43922424316406,74.30999755859375,79.72000122070312,73.6500015258789,79.45999908447266,2409215,2024-11-11
2024-11-18,68.82394409179688,69.63999938964844,72.75,68.0,72.7300033569336,4918985,2024-11-18
2024-11-25,73.11309051513672,73.9800033569336,74.56999969482422,69.81999969482422,70.80000305175781,3863305,2024-11-25
2024-12-02,76.85867309570312,77.7699966430664,80.37999725341797,73.7300033569336,73.9800033569336,5898930,2024-12-02
2024-12-09,81.97797393798828,82.94999694824219,85.38999938964844,75.22000122070312,77.80999755859375,17609360,2024-12-09
2024-12-16,83.114501953125,84.0999984741211,91.54000091552734,80.72000122070312,83.23999786376953,38475160,2024-12-16
2024-12-23,81.01934814453125,81.9800033569336,85.83999633789062,81.4800033569336,84.87999725341797,5682670,2024-12-23
2024-12-30,84.1521987915039,85.1500015258789,87.43000030517578,81.2300033569336,83.0,14110575,2024-12-30
2025-01-06,80.87110900878906,81.83000183105469,89.23999786376953,81.06999969482422,85.33999633789062,13843535,2025-01-06
2025-01-13,77.04645538330078,77.95999908447266,80.80000305175781,74.9800033569336,80.19999694824219,4797250,2025-01-13
2025-01-20,74.92164611816406,75.80999755859375,81.83000183105469,75.4000015258789,79.16000366210938,4896725,2025-01-20
2025-01-27,72.5201187133789,73.37999725341797,75.4000015258789,69.44999694824219,75.4000015258789,7792885,2025-01-27
2025-02-03,75.9395751953125,76.83999633789062,78.27999877929688,71.80000305175781,73.38999938964844,5198090,2025-02-03
2025-02-10,66.4916000366211,67.27999877929688,77.80000305175781,66.6500015258789,77.80000305175781,4404405,2025-02-10
2025-02-17,67.44035339355469,68.23999786376953,69.87999725341797,65.4800033569336,67.27999877929688,3553385,2025-02-17
2025-02-24,60.9900016784668,60.9900016784668,68.5,60.220001220703125,67.45999908447266,3273430,2025-02-24
2025-03-03,69.30000305175781,69.30000305175781,70.0,58.650001525878906,61.20000076293945,9127010,2025-03-03
2025-03-10,60.70000076293945,60.70000076293945,71.0,60.20000076293945,69.3499984741211,5147927,2025-03-10
2025-03-17,65.05000305175781,65.05000305175781,67.0,60.900001525878906,60.900001525878906,4047347,2025-03-17
