Date,Adj Close_PREMIERPOL.NS,Close_PREMIERPOL.NS,High_PREMIERPOL.NS,Low_PREMIERPOL.NS,Open_PREMIERPOL.NS,Volume_PREMIERPOL.NS,Date
2020-07-13,4.557639122009277,4.599999904632568,4.980000019073486,4.53000020980835,4.78000020980835,28650,2020-07-13
2020-07-20,4.577455043792725,4.619999885559082,4.929999828338623,4.420000076293945,4.599999904632568,61975,2020-07-20
2020-07-27,4.171230792999268,4.210000038146973,4.920000076293945,4.119999885559082,4.679999828338623,92675,2020-07-27
2020-08-03,4.210862159729004,4.25,4.590000152587891,4.099999904632568,4.300000190734863,53640,2020-08-03
2020-08-10,4.488284111022949,4.53000020980835,4.96999979019165,3.890000104904175,4.449999809265137,201475,2020-08-10
2020-08-17,5.132297992706299,5.179999828338623,5.449999809265137,4.46999979019165,4.599999904632568,293920,2020-08-17
2020-08-24,6.024010181427002,6.079999923706055,6.400000095367432,5.0,5.389999866485596,1361690,2020-08-24
2020-08-31,5.300732612609863,5.349999904632568,6.599999904632568,5.099999904632568,6.449999809265137,949355,2020-08-31
2020-09-07,5.261101245880127,5.309999942779541,5.579999923706055,5.039999961853027,5.320000171661377,209540,2020-09-07
2020-09-14,5.112482070922852,5.159999847412109,5.699999809265137,5.119999885559082,5.320000171661377,92365,2020-09-14
2020-09-21,4.6765336990356445,4.71999979019165,5.25,4.5,5.150000095367432,79515,2020-09-21
2020-09-28,4.7161664962768555,4.760000228881836,5.179999828338623,4.679999828338623,4.829999923706055,36280,2020-09-28
2020-10-05,4.626995086669922,4.670000076293945,5.090000152587891,4.489999771118164,4.800000190734863,37415,2020-10-05
2020-10-12,4.359481334686279,4.400000095367432,4.840000152587891,4.170000076293945,4.699999809265137,239045,2020-10-12
2020-10-19,4.349573135375977,4.389999866485596,4.570000171661377,4.210000038146973,4.570000171661377,88275,2020-10-19
2020-10-26,4.339665412902832,4.380000114440918,4.630000114440918,4.170000076293945,4.619999885559082,46505,2020-10-26
2020-11-02,4.488284111022949,4.53000020980835,4.559999942779541,4.170000076293945,4.28000020980835,127050,2020-11-02
2020-11-09,5.73668098449707,5.789999961853027,6.380000114440918,4.21999979019165,4.539999961853027,603735,2020-11-09
2020-11-16,5.944746971130371,6.0,6.429999828338623,5.389999866485596,5.389999866485596,665235,2020-11-16
2020-11-23,6.559037208557129,6.619999885559082,7.039999961853027,5.699999809265137,5.699999809265137,1382590,2020-11-23
2020-11-30,6.658116340637207,6.71999979019165,6.929999828338623,6.380000114440918,6.619999885559082,237200,2020-11-30
2020-12-07,6.63830041885376,6.699999809265137,7.03000020980835,6.5,6.650000095367432,206560,2020-12-07
2020-12-14,8.24338150024414,8.319999694824219,10.279999732971191,6.940000057220459,6.980000019073486,9656800,2020-12-14
2020-12-21,7.658815860748291,7.730000019073486,9.0,6.480000019073486,9.0,486015,2020-12-21
2020-12-28,8.441540718078613,8.520000457763672,9.199999809265137,7.590000152587891,8.0600004196167,1964975,2020-12-28
2021-01-04,8.154211044311523,8.229999542236328,8.9399995803833,8.039999961853027,8.9399995803833,574815,2021-01-04
2021-01-11,9.521502494812012,9.609999656677246,10.199999809265137,8.079999923706055,8.079999923706055,2999405,2021-01-11
2021-01-18,8.758593559265137,8.84000015258789,11.279999732971191,8.729999542236328,9.630000114440918,4352385,2021-01-18
2021-01-25,8.193843841552734,8.270000457763672,9.1899995803833,7.650000095367432,9.149999618530273,300785,2021-01-25
2021-02-01,8.055131912231445,8.130000114440918,8.510000228881836,7.599999904632568,8.260000228881836,250835,2021-02-01
2021-02-08,7.272407531738281,7.340000152587891,8.680000305175781,7.059999942779541,8.4399995803833,214845,2021-02-08
2021-02-15,7.609276294708252,7.679999828338623,8.029999732971191,7.460000038146973,7.710000038146973,175470,2021-02-15
2021-02-22,7.460657596588135,7.53000020980835,7.940000057220459,7.21999979019165,7.739999771118164,163585,2021-02-22
2021-03-01,7.510196685791016,7.579999923706055,8.109999656677246,7.400000095367432,7.559999942779541,177425,2021-03-01
2021-03-08,7.787618637084961,7.860000133514404,8.0,7.230000019073486,7.869999885559082,101870,2021-03-08
2021-03-15,7.430933952331543,7.5,8.199999809265137,6.889999866485596,7.880000114440918,138660,2021-03-15
2021-03-22,7.222867488861084,7.289999961853027,8.149999618530273,7.0,7.389999866485596,203985,2021-03-22
2021-03-29,7.470565319061279,7.539999961853027,7.78000020980835,7.039999961853027,7.289999961853027,103215,2021-03-29
2021-04-05,7.510196685791016,7.579999923706055,7.920000076293945,7.150000095367432,7.789999961853027,56480,2021-04-05
2021-04-12,7.0841569900512695,7.150000095367432,7.570000171661377,6.710000038146973,7.570000171661377,141705,2021-04-12
2021-04-19,7.0841569900512695,7.150000095367432,7.389999866485596,6.920000076293945,7.099999904632568,52840,2021-04-19
2021-04-26,7.787618637084961,7.860000133514404,8.579999923706055,7.039999961853027,7.159999847412109,1692275,2021-04-26
2021-05-03,7.54982852935791,7.619999885559082,8.420000076293945,7.159999847412109,8.1899995803833,270145,2021-05-03
2021-05-10,8.312738418579102,8.390000343322754,9.300000190734863,7.420000076293945,7.630000114440918,2107785,2021-05-10
2021-05-17,9.6007661819458,9.6899995803833,11.359999656677246,8.210000038146973,8.680000305175781,6175925,2021-05-17
2021-05-24,9.739476203918457,9.829999923706055,11.010000228881836,9.59000015258789,9.970000267028809,1770620,2021-05-24
2021-05-31,10.264595985412598,10.359999656677246,10.859999656677246,9.399999618530273,10.15999984741211,950520,2021-05-31
2021-06-07,9.90791130065918,10.0,10.579999923706055,9.819999694824219,10.569999694824219,543960,2021-06-07
2021-06-14,9.749385833740234,9.84000015258789,10.300000190734863,9.630000114440918,10.010000228881836,394420,2021-06-14
2021-06-21,10.769899368286133,10.869999885559082,12.489999771118164,9.640000343322754,9.779999732971191,3839745,2021-06-21
2021-06-28,14.851960182189941,14.989999771118164,16.440000534057617,10.619999885559082,11.029999732971191,15579360,2021-06-28
2021-07-05,14.37637996673584,14.510000228881836,15.800000190734863,14.0,15.0,2140965,2021-07-05
2021-07-12,14.188129425048828,14.319999694824219,14.989999771118164,14.039999961853027,14.899999618530273,674125,2021-07-12
2021-07-19,14.951038360595703,15.09000015258789,15.800000190734863,13.489999771118164,14.300000190734863,1273535,2021-07-19
2021-07-26,18.81512451171875,18.989999771118164,22.760000228881836,14.960000038146973,15.180000305175781,9526425,2021-07-26
2021-08-02,18.864665985107422,19.040000915527344,21.6299991607666,17.690000534057617,18.989999771118164,2238045,2021-08-02
2021-08-09,17.061424255371094,17.219999313354492,19.3799991607666,15.520000457763672,19.3799991607666,1092050,2021-08-09
2021-08-16,15.406803131103516,15.550000190734863,18.079999923706055,15.0600004196167,18.049999237060547,582180,2021-08-16
2021-08-23,14.931222915649414,15.069999694824219,16.0,14.050000190734863,15.550000190734863,330395,2021-08-23
2021-08-30,15.060026168823242,15.199999809265137,15.970000267028809,14.520000457763672,15.399999618530273,233345,2021-08-30
2021-09-06,15.000577926635742,15.140000343322754,15.600000381469727,14.59000015258789,15.399999618530273,150660,2021-09-06
2021-09-13,13.504483222961426,13.630000114440918,15.670000076293945,13.5,15.670000076293945,509795,2021-09-13
2021-09-20,13.811628341674805,13.9399995803833,14.199999809265137,13.3100004196167,13.5600004196167,165645,2021-09-20
2021-09-27,13.484667778015137,13.609999656677246,14.199999809265137,13.170000076293945,14.199999809265137,168665,2021-09-27
2021-10-04,14.217853546142578,14.350000381469727,14.470000267028809,13.40999984741211,13.619999885559082,194850,2021-10-04
2021-10-11,13.613471031188965,13.739999771118164,15.0,13.470000267028809,14.399999618530273,287835,2021-10-11
2021-10-18,13.573838233947754,13.699999809265137,14.970000267028809,13.100000381469727,13.800000190734863,415055,2021-10-18
2021-10-25,13.187430381774902,13.3100004196167,14.380000114440918,13.0,13.729999542236328,254455,2021-10-25
2021-11-01,13.672918319702148,13.800000190734863,14.050000190734863,13.239999771118164,13.739999771118164,126145,2021-11-01
2021-11-08,14.624077796936035,14.760000228881836,15.25,13.630000114440918,13.9399995803833,394535,2021-11-08
2021-11-15,14.118773460388184,14.25,15.260000228881836,14.09000015258789,15.260000228881836,240015,2021-11-15
2021-11-22,13.415312767028809,13.539999961853027,14.770000457763672,13.350000381469727,14.699999809265137,269370,2021-11-22
2021-11-29,13.682826042175293,13.8100004196167,14.0,12.699999809265137,13.239999771118164,275110,2021-11-29
2021-12-06,15.981460571289062,16.1299991607666,16.799999237060547,13.600000381469727,13.800000190734863,932660,2021-12-06
2021-12-13,15.297815322875977,15.4399995803833,17.139999389648438,14.859999656677246,16.780000686645508,663330,2021-12-13
2021-12-20,16.38768768310547,16.540000915527344,16.549999237060547,14.399999618530273,15.399999618530273,472455,2021-12-20
2021-12-27,18.359359741210938,18.530000686645508,21.0,17.0,17.399999618530273,3044725,2021-12-27
2022-01-03,17.982858657836914,18.149999618530273,20.0,17.600000381469727,18.540000915527344,679045,2022-01-03
2022-01-10,18.696229934692383,18.8700008392334,19.09000015258789,17.459999084472656,18.399999618530273,720940,2022-01-10
2022-01-17,18.052215576171875,18.219999313354492,19.25,17.81999969482422,19.25,526355,2022-01-17
2022-01-24,17.190227508544922,17.350000381469727,18.200000762939453,16.799999237060547,18.200000762939453,466365,2022-01-24
2022-01-31,16.367870330810547,16.520000457763672,17.799999237060547,16.389999389648438,17.799999237060547,278400,2022-01-31
2022-02-07,15.585144996643066,15.729999542236328,17.399999618530273,15.069999694824219,16.489999771118164,490285,2022-02-07
2022-02-14,15.684224128723145,15.829999923706055,16.200000762939453,14.470000267028809,15.199999809265137,348210,2022-02-14
2022-02-21,14.34665584564209,14.479999542236328,15.529999732971191,13.399999618530273,15.420000076293945,343425,2022-02-21
2022-02-28,13.989971160888672,14.119999885559082,14.829999923706055,13.800000190734863,14.390000343322754,188780,2022-02-28
2022-03-07,15.09965705871582,15.239999771118164,15.800000190734863,13.329999923706055,14.0,224830,2022-03-07
2022-03-14,14.742972373962402,14.880000114440918,15.979999542236328,13.699999809265137,14.619999885559082,515275,2022-03-14
2022-03-21,15.862566947937012,16.010000228881836,17.25,14.619999885559082,14.800000190734863,683730,2022-03-21
2022-03-28,16.28860855102539,16.440000534057617,16.860000610351562,14.890000343322754,16.1200008392334,428785,2022-03-28
2022-04-04,17.86396598815918,18.030000686645508,18.399999618530273,16.100000381469727,17.0,947470,2022-04-04
2022-04-11,19.34024429321289,19.520000457763672,20.899999618530273,18.15999984741211,18.15999984741211,1231750,2022-04-11
2022-04-18,24.04650115966797,24.270000457763672,27.600000381469727,18.760000228881836,19.520000457763672,7434550,2022-04-18
2022-04-25,20.925508499145508,21.1200008392334,24.0,20.81999969482422,24.0,1122980,2022-04-25
2022-05-02,23.491657257080078,23.709999084472656,26.479999542236328,19.81999969482422,21.1200008392334,4790615,2022-05-02
2022-05-09,17.36857032775879,17.530000686645508,25.979999542236328,17.010000228881836,24.200000762939453,2462775,2022-05-09
2022-05-16,18.67641258239746,18.850000381469727,20.3799991607666,17.1200008392334,17.1200008392334,726670,2022-05-16
2022-05-23,17.3487548828125,17.510000228881836,19.459999084472656,15.670000076293945,18.979999542236328,343685,2022-05-23
2022-05-30,19.36005973815918,19.540000915527344,21.8799991607666,17.600000381469727,18.040000915527344,1617225,2022-05-30
2022-06-06,18.448532104492188,18.6200008392334,20.110000610351562,18.059999465942383,19.93000030517578,418970,2022-06-06
2022-06-13,16.28860855102539,16.440000534057617,18.579999923706055,15.460000038146973,18.299999237060547,419920,2022-06-13
2022-06-20,16.407501220703125,16.559999465942383,17.010000228881836,15.470000267028809,16.920000076293945,314785,2022-06-20
2022-06-27,16.506580352783203,16.65999984741211,17.149999618530273,16.010000228881836,16.420000076293945,120495,2022-06-27
2022-07-04,16.704740524291992,16.860000610351562,17.8799991607666,16.520000457763672,16.690000534057617,192790,2022-07-04
2022-07-11,19.052913665771484,19.229999542236328,21.40999984741211,16.610000610351562,17.110000610351562,3079595,2022-07-11
2022-07-18,18.785400390625,18.959999084472656,20.75,18.799999237060547,19.610000610351562,536380,2022-07-18
2022-07-25,19.181718826293945,19.360000610351562,19.899999618530273,17.110000610351562,18.670000076293945,503375,2022-07-25
2022-08-01,20.657997131347656,20.850000381469727,21.479999542236328,17.65999984741211,19.799999237060547,1447910,2022-08-01
2022-08-08,19.974349975585938,20.15999984741211,22.010000228881836,19.010000228881836,21.200000762939453,1336670,2022-08-08
2022-08-15,19.43932342529297,19.6200008392334,20.600000381469727,19.40999984741211,20.15999984741211,268795,2022-08-15
2022-08-22,19.43932342529297,19.6200008392334,20.020000457763672,18.81999969482422,19.959999084472656,354505,2022-08-22
2022-08-29,18.963741302490234,19.139999389648438,19.979999542236328,18.81999969482422,18.899999618530273,222380,2022-08-29
2022-09-05,19.974349975585938,20.15999984741211,20.600000381469727,19.200000762939453,19.200000762939453,602675,2022-09-05
2022-09-12,20.578731536865234,20.770000457763672,23.34000015258789,20.25,20.540000915527344,2421690,2022-09-12
2022-09-19,19.460607528686523,19.549999237060547,21.540000915527344,19.440000534057617,21.15999984741211,381085,2022-09-19
2022-09-26,18.256141662597656,18.34000015258789,19.399999618530273,17.670000076293945,19.010000228881836,437675,2022-09-26
2022-10-03,18.485088348388672,18.56999969482422,19.309999465942383,18.030000686645508,18.299999237060547,222815,2022-10-03
2022-10-10,17.967466354370117,18.049999237060547,19.260000228881836,17.809999465942383,18.56999969482422,216855,2022-10-10
2022-10-17,18.1765079498291,18.260000228881836,19.579999923706055,17.940000534057617,18.389999389648438,358440,2022-10-17
2022-10-24,18.06700897216797,18.149999618530273,18.700000762939453,17.530000686645508,18.700000762939453,77575,2022-10-24
2022-10-31,17.111400604248047,17.190000534057617,18.56999969482422,16.6200008392334,18.479999542236328,346905,2022-10-31
2022-11-07,17.13130760192871,17.209999084472656,17.780000686645508,16.829999923706055,17.200000762939453,125540,2022-11-07
2022-11-14,17.1910343170166,17.270000457763672,17.739999771118164,16.799999237060547,17.3799991607666,196405,2022-11-14
2022-11-21,17.171125411987305,17.25,17.600000381469727,16.729999542236328,17.600000381469727,177660,2022-11-21
2022-11-28,21.431556701660156,21.530000686645508,23.799999237060547,17.31999969482422,17.760000228881836,7530275,2022-11-28
2022-12-05,20.057865142822266,20.149999618530273,22.979999542236328,19.399999618530273,21.600000381469727,1773440,2022-12-05
2022-12-12,19.520334243774414,19.610000610351562,20.780000686645508,18.65999984741211,20.780000686645508,501490,2022-12-12
2022-12-19,17.171125411987305,17.25,20.399999618530273,17.0,19.610000610351562,796490,2022-12-19
2022-12-26,19.33120346069336,19.420000076293945,20.700000762939453,17.239999771118164,17.59000015258789,922450,2022-12-26
2023-01-02,19.5999698638916,19.690000534057617,21.0,19.420000076293945,19.420000076293945,802165,2023-01-02
2023-01-09,19.410837173461914,19.5,20.450000762939453,19.309999465942383,20.110000610351562,549390,2023-01-09
2023-01-16,20.495853424072266,20.59000015258789,24.260000228881836,19.200000762939453,19.809999465942383,4981565,2023-01-16
2023-01-23,19.80900764465332,19.899999618530273,20.540000915527344,19.6200008392334,20.540000915527344,296165,2023-01-23
2023-01-30,18.38554573059082,18.469999313354492,20.469999313354492,18.25,19.8799991607666,311230,2023-01-30
2023-02-06,18.276050567626953,18.360000610351562,19.360000610351562,17.65999984741211,18.979999542236328,349040,2023-02-06
2023-02-13,17.708656311035156,17.790000915527344,18.989999771118164,17.40999984741211,18.059999465942383,654045,2023-02-13
2023-02-20,17.35030174255371,17.43000030517578,18.549999237060547,17.139999389648438,17.729999542236328,342965,2023-02-20
2023-02-27,17.260713577270508,17.34000015258789,18.889999389648438,16.31999969482422,17.3799991607666,370480,2023-02-27
2023-03-06,17.04172134399414,17.1200008392334,17.979999542236328,17.030000686645508,17.68000030517578,241620,2023-03-06
2023-03-13,15.55853271484375,15.630000114440918,17.639999389648438,15.199999809265137,17.040000915527344,692990,2023-03-13
2023-03-20,15.110590934753418,15.180000305175781,15.890000343322754,15.0,15.289999961853027,135035,2023-03-20
2023-03-27,14.662647247314453,14.729999542236328,15.569999694824219,13.869999885559082,15.569999694824219,204890,2023-03-27
2023-04-03,15.847207069396973,15.920000076293945,16.440000534057617,14.489999771118164,14.9399995803833,120505,2023-04-03
