Date,Adj Close_RKFORGE.NS,Close_RKFORGE.NS,High_RKFORGE.NS,Low_RKFORGE.NS,Open_RKFORGE.NS,Volume_RKFORGE.NS,Date
2022-03-14,179.2973175048828,182.0500030517578,197.0,171.0500030517578,171.0500030517578,2724185,2022-03-14
2022-03-21,162.30813598632812,164.8000030517578,182.5500030517578,161.60000610351562,182.1999969482422,2521819,2022-03-21
2022-03-28,159.74745178222656,162.1999969482422,165.64999389648438,156.10000610351562,165.64999389648438,1986298,2022-03-28
2022-04-04,184.9111328125,187.75,189.9499969482422,165.0500030517578,167.6999969482422,3930091,2022-04-04
2022-04-11,184.3694610595703,187.1999969482422,194.0500030517578,183.3000030517578,188.89999389648438,1456291,2022-04-11
2022-04-18,189.14610290527344,192.0500030517578,196.0,178.75,187.0,3393346,2022-04-18
2022-04-25,186.0437469482422,188.89999389648438,194.9499969482422,183.5500030517578,190.60000610351562,1788313,2022-04-25
2022-05-02,170.82736206054688,173.4499969482422,198.85000610351562,168.14999389648438,188.0,3389265,2022-05-02
2022-05-09,155.80795288085938,158.1999969482422,176.8000030517578,151.0,174.89999389648438,2100596,2022-05-09
2022-05-16,163.489990234375,166.0,169.64999389648438,159.0,161.0,1770037,2022-05-16
2022-05-23,157.48223876953125,159.89999389648438,168.25,154.14999389648438,166.85000610351562,929401,2022-05-23
2022-05-30,162.45587158203125,164.9499969482422,170.6999969482422,160.39999389648438,160.9499969482422,1401719,2022-05-30
2022-06-06,158.8118438720703,161.25,167.6999969482422,160.5,165.75,644889,2022-06-06
2022-06-13,153.69041442871094,156.0500030517578,169.4499969482422,152.0,155.5,1716510,2022-06-13
2022-06-20,156.15264892578125,158.5500030517578,159.0,146.0,156.85000610351562,864046,2022-06-20
2022-06-27,159.99368286132812,162.4499969482422,167.5,158.89999389648438,160.9499969482422,591781,2022-06-27
2022-07-04,160.78158569335938,163.25,168.64999389648438,160.0,165.0,1079445,2022-07-04
2022-07-11,156.10340881347656,158.5,166.14999389648438,154.10000610351562,164.9499969482422,1030576,2022-07-11
2022-07-18,175.70249938964844,178.39999389648438,180.25,157.39999389648438,160.3000030517578,4549428,2022-07-18
2022-07-25,175.60401916503906,178.3000030517578,183.4499969482422,174.5,181.0,1833776,2022-07-25
2022-08-01,188.6938018798828,191.0500030517578,193.89999389648438,177.5500030517578,182.60000610351562,5304830,2022-08-01
2022-08-08,183.75546264648438,186.0500030517578,191.89999389648438,185.25,191.89999389648438,1039664,2022-08-08
2022-08-15,187.0147705078125,189.35000610351562,191.5500030517578,184.14999389648438,186.0500030517578,2501703,2022-08-15
2022-08-22,188.99009704589844,191.35000610351562,193.75,181.39999389648438,189.89999389648438,1697728,2022-08-22
2022-08-29,203.85450744628906,206.39999389648438,212.0,180.0,185.0,5416165,2022-08-29
2022-09-05,200.89149475097656,203.39999389648438,214.39999389648438,193.10000610351562,209.60000610351562,3923932,2022-09-05
2022-09-12,204.4550018310547,206.8000030517578,212.14999389648438,202.0500030517578,207.39999389648438,4091603,2022-09-12
2022-09-19,184.68179321289062,186.8000030517578,208.8000030517578,185.9499969482422,208.8000030517578,2497178,2022-09-19
2022-09-26,196.34796142578125,198.60000610351562,200.1999969482422,175.75,184.4499969482422,6151607,2022-09-26
2022-10-03,209.15113830566406,211.5500030517578,215.0,196.5,198.60000610351562,3332274,2022-10-03
2022-10-10,220.91616821289062,223.4499969482422,227.3000030517578,201.3000030517578,208.0,6682545,2022-10-10
2022-10-17,226.35382080078125,228.9499969482422,236.60000610351562,224.0500030517578,224.89999389648438,6838472,2022-10-17
2022-10-24,220.22412109375,222.75,237.89999389648438,220.0500030517578,237.89999389648438,2009308,2022-10-24
2022-10-31,234.65855407714844,237.35000610351562,239.39999389648438,223.64999389648438,224.1999969482422,4354979,2022-10-31
2022-11-07,239.67892456054688,241.89999389648438,244.5,233.64999389648438,239.89999389648438,2955266,2022-11-07
2022-11-14,225.06434631347656,227.14999389648438,244.39999389648438,223.6999969482422,241.9499969482422,2226933,2022-11-14
2022-11-21,218.673583984375,220.6999969482422,228.64999389648438,217.5500030517578,226.5,1875921,2022-11-21
2022-11-28,235.61656188964844,237.8000030517578,240.89999389648438,219.39999389648438,221.5,3255415,2022-11-28
2022-12-05,230.95973205566406,233.10000610351562,242.0,226.5,241.89999389648438,2461581,2022-12-05
2022-12-12,250.4788360595703,252.8000030517578,266.8999938964844,228.35000610351562,232.3000030517578,7881060,2022-12-12
2022-12-19,233.68447875976562,235.85000610351562,274.95001220703125,230.25,254.6999969482422,6274507,2022-12-19
2022-12-26,260.486083984375,262.8999938964844,265.70001220703125,233.0500030517578,235.85000610351562,2550815,2022-12-26
2023-01-02,245.2770538330078,247.5500030517578,268.0,243.1999969482422,262.6000061035156,1867194,2023-01-02
2023-01-09,261.82373046875,264.25,274.04998779296875,248.10000610351562,248.14999389648438,2546446,2023-01-09
2023-01-16,263.7558288574219,266.20001220703125,285.0,264.0,264.25,4485755,2023-01-16
2023-01-23,260.2879638671875,262.70001220703125,287.0,256.5,267.54998779296875,3321890,2023-01-23
2023-01-30,261.6255187988281,264.04998779296875,281.0,254.39999389648438,262.04998779296875,1897694,2023-01-30
2023-02-06,268.8826904296875,270.8500061035156,278.5,261.6000061035156,264.8999938964844,1357073,2023-02-06
2023-02-13,270.9178161621094,272.8999938964844,288.3999938964844,269.0,272.79998779296875,2644954,2023-02-13
2023-02-20,257.7640380859375,259.6499938964844,279.8500061035156,258.0,273.0,1680051,2023-02-20
2023-02-27,265.15997314453125,267.1000061035156,269.75,244.6999969482422,257.0,3632773,2023-02-27
2023-03-06,271.166015625,273.1499938964844,284.70001220703125,264.6499938964844,268.3999938964844,1639130,2023-03-06
2023-03-13,282.5328063964844,284.6000061035156,291.5,261.1499938964844,266.1499938964844,7083361,2023-03-13
2023-03-20,271.0171203613281,273.0,285.0,267.0,285.0,1951991,2023-03-20
2023-03-27,284.0219421386719,286.1000061035156,287.8999938964844,273.1000061035156,274.6000061035156,1696829,2023-03-27
2023-04-03,302.4868469238281,304.70001220703125,310.0,280.45001220703125,288.29998779296875,3165885,2023-04-03
2023-04-10,304.5219421386719,306.75,318.0,302.70001220703125,310.0,2897990,2023-04-10
2023-04-17,315.8887634277344,318.20001220703125,329.6000061035156,292.8999938964844,305.0,4056866,2023-04-17
2023-04-24,323.6321105957031,326.0,331.70001220703125,310.70001220703125,319.8999938964844,2789409,2023-04-24
2023-05-01,340.0618896484375,342.54998779296875,344.79998779296875,324.8999938964844,326.0,2242007,2023-05-01
2023-05-08,337.8282165527344,340.29998779296875,362.95001220703125,336.1499938964844,345.0,2599554,2023-05-08
2023-05-15,366.351318359375,368.5,371.20001220703125,337.20001220703125,340.29998779296875,2610805,2023-05-15
2023-05-22,367.9419860839844,370.1000061035156,373.95001220703125,350.3999938964844,371.1499938964844,2114060,2023-05-22
2023-05-29,375.4977111816406,377.70001220703125,398.0,369.29998779296875,372.5,2766190,2023-05-29
2023-06-05,388.1733703613281,390.45001220703125,395.0,365.0,380.95001220703125,2855046,2023-06-05
2023-06-12,421.4282531738281,423.8999938964844,439.8999938964844,383.6499938964844,392.45001220703125,6601804,2023-06-12
2023-06-19,427.09503173828125,429.6000061035156,490.0,425.0,429.3500061035156,8769948,2023-06-19
2023-06-26,442.1070251464844,444.70001220703125,474.8999938964844,429.8500061035156,430.0,1790126,2023-06-26
2023-07-03,444.2444763183594,446.8500061035156,454.6000061035156,435.79998779296875,447.0,1227832,2023-07-03
2023-07-10,464.37640380859375,467.1000061035156,475.0,436.0,449.0,2258284,2023-07-10
2023-07-17,501.7571716308594,504.70001220703125,508.79998779296875,472.0,473.79998779296875,4221562,2023-07-17
2023-07-24,538.9390869140625,542.0999755859375,575.0,510.0,513.0,4752467,2023-07-24
2023-07-31,559.8663330078125,563.1500244140625,569.4500122070312,535.6500244140625,546.9000244140625,1622854,2023-07-31
2023-08-07,577.7116088867188,581.0999755859375,599.4500122070312,563.5,566.0,2534520,2023-08-07
2023-08-14,600.0804443359375,603.5999755859375,620.2000122070312,577.0499877929688,584.0499877929688,1725788,2023-08-14
2023-08-21,650.6339721679688,654.4500122070312,690.0,606.4000244140625,606.4000244140625,4551665,2023-08-21
2023-08-28,708.9419555664062,713.0999755859375,752.9500122070312,649.0,657.75,3235090,2023-08-28
2023-09-04,715.9508666992188,720.1500244140625,732.0,682.2000122070312,717.4500122070312,2918886,2023-09-04
2023-09-11,685.3801879882812,689.4000244140625,740.5,597.5999755859375,723.7999877929688,8616025,2023-09-11
2023-09-18,642.3327026367188,646.0999755859375,705.2999877929688,622.7999877929688,695.9500122070312,1743087,2023-09-18
2023-09-25,639.9963989257812,643.75,658.0,625.0999755859375,643.2999877929688,1256035,2023-09-25
2023-10-02,648.6953735351562,652.5,659.9500122070312,614.0999755859375,643.75,994329,2023-10-02
2023-10-09,668.2308349609375,672.1500244140625,679.0,621.0,621.0,1168471,2023-10-09
2023-10-16,644.0227661132812,647.7999877929688,686.7000122070312,630.0499877929688,678.7999877929688,1778516,2023-10-16
2023-10-23,614.247314453125,617.8499755859375,655.9000244140625,583.5,649.5499877929688,1986243,2023-10-23
2023-10-30,674.2455444335938,678.2000122070312,684.7999877929688,615.0,620.9500122070312,2668689,2023-10-30
2023-11-06,700.9798583984375,703.9500122070312,720.0,673.5999755859375,683.5499877929688,4602869,2023-11-06
2023-11-13,721.4432373046875,724.5,742.8499755859375,664.5,707.0,3583654,2023-11-13
2023-11-20,756.9925537109375,760.2000122070312,794.0,724.8499755859375,724.8499755859375,3950467,2023-11-20
2023-11-27,792.2432250976562,795.5999755859375,814.7000122070312,760.2000122070312,760.2000122070312,3600693,2023-11-27
2023-12-04,735.8322143554688,738.9500122070312,813.9500122070312,733.2000122070312,808.7000122070312,1728035,2023-12-04
2023-12-11,757.4904174804688,760.7000122070312,766.9500122070312,723.0499877929688,738.9500122070312,1356295,2023-12-11
2023-12-18,721.3435668945312,724.4000244140625,771.0,696.1500244140625,770.7000122070312,1593041,2023-12-18
2023-12-25,722.6381225585938,725.7000122070312,733.7000122070312,702.0,724.4000244140625,762509,2023-12-25
2024-01-01,735.6828002929688,738.7999877929688,755.7000122070312,702.0,720.0,1153526,2024-01-01
2024-01-08,777.2566528320312,780.5499877929688,806.0,729.3499755859375,741.0,2943094,2024-01-08
2024-01-15,765.5562744140625,768.7999877929688,789.5499877929688,730.5499877929688,784.0,3208230,2024-01-15
2024-01-22,733.6414794921875,736.75,778.0,722.0,768.7999877929688,1318172,2024-01-22
2024-01-29,767.7968139648438,771.0499877929688,779.8499755859375,733.2000122070312,739.6500244140625,1732699,2024-01-29
2024-02-05,700.3326416015625,703.2999877929688,778.75,696.8499755859375,765.0,1871928,2024-02-05
2024-02-12,718.3562622070312,721.4000244140625,748.0,681.7000122070312,724.9500122070312,1749867,2024-02-12
2024-02-19,747.930908203125,751.0999755859375,787.0,716.0499877929688,718.0499877929688,2662332,2024-02-19
2024-02-26,771.232177734375,774.5,805.0,741.2000122070312,757.3499755859375,4375592,2024-02-26
2024-03-04,721.0448608398438,724.0999755859375,790.0,710.0,789.6500244140625,1636869,2024-03-04
2024-03-11,616.73681640625,619.3499755859375,734.2000122070312,602.0499877929688,724.4500122070312,5906757,2024-03-11
2024-03-18,678.9730834960938,681.8499755859375,684.0,612.2999877929688,620.0,2588167,2024-03-18
2024-03-25,688.33349609375,691.25,705.2000122070312,650.5,681.8499755859375,2204906,2024-03-25
2024-04-01,687.7858276367188,690.7000122070312,720.5499877929688,684.4500122070312,699.0,1682777,2024-04-01
2024-04-08,685.993408203125,688.9000244140625,714.0,685.0,698.0,1055481,2024-04-08
2024-04-15,769.2904663085938,772.5499877929688,790.0,656.0,673.0,8663562,2024-04-15
2024-04-22,756.69384765625,759.9000244140625,781.9500122070312,720.0999755859375,734.0,4046633,2024-04-22
2024-04-29,741.3588256835938,744.5,779.9000244140625,736.0,765.0,2336576,2024-04-29
2024-05-06,690.723388671875,693.6500244140625,749.2999877929688,668.5999755859375,747.7999877929688,2371684,2024-05-06
2024-05-13,737.45654296875,739.5,745.0,668.0,691.9500122070312,1254609,2024-05-13
2024-05-20,699.2125854492188,701.1500244140625,744.0,696.0499877929688,719.25,1289954,2024-05-20
2024-05-27,664.3092651367188,666.1500244140625,706.9000244140625,659.75,705.2000122070312,2863116,2024-05-27
2024-06-03,709.4342041015625,711.4000244140625,721.5999755859375,611.5499877929688,700.0,3087812,2024-06-03
2024-06-10,743.0909423828125,745.1500244140625,757.8499755859375,697.5,715.7999877929688,2841970,2024-06-10
2024-06-17,896.6155395507812,899.0999755859375,930.0,715.0,745.1500244140625,16145834,2024-06-17
2024-06-24,887.5406494140625,890.0,968.9000244140625,880.5499877929688,895.0,8348070,2024-06-24
2024-07-01,981.4305419921875,984.1500244140625,998.4500122070312,883.9500122070312,890.0499877929688,6978056,2024-07-01
2024-07-08,917.856689453125,920.4000244140625,997.8499755859375,881.6500244140625,995.4500122070312,5402676,2024-07-08
2024-07-15,861.0640258789062,863.4500122070312,925.5,845.5,924.0,2454569,2024-07-15
2024-07-22,838.9253540039062,841.25,900.6500244140625,829.75,850.0,2969773,2024-07-22
2024-07-29,884.7484130859375,887.2000122070312,918.4000244140625,835.0,857.0,6855516,2024-07-29
2024-08-05,932.2666625976562,934.8499755859375,953.4000244140625,837.2000122070312,872.7999877929688,8314365,2024-08-05
2024-08-12,929.9232788085938,932.5,957.9500122070312,908.0,933.5,2785380,2024-08-12
2024-08-19,964.1284790039062,966.7999877929688,979.4000244140625,915.0,937.9500122070312,5092919,2024-08-19
2024-08-26,965.2752685546875,967.9500122070312,983.5999755859375,938.0499877929688,970.0,2692309,2024-08-26
2024-09-02,966.0730590820312,968.75,1012.2000122070312,944.4000244140625,975.2000122070312,6341757,2024-09-02
2024-09-09,1006.3115844726562,1009.0999755859375,1023.7000122070312,944.9500122070312,961.0,2441550,2024-09-09
2024-09-16,1007.4085693359375,1010.2000122070312,1038.699951171875,972.0,1020.4500122070312,3867659,2024-09-16
2024-09-23,1015.8850708007812,1018.7000122070312,1025.0,986.6500244140625,1010.0,1706106,2024-09-23
2024-09-30,956.649169921875,959.2999877929688,1023.2999877929688,947.25,1016.7000122070312,1496430,2024-09-30
2024-10-07,996.5386352539062,999.2999877929688,1024.0,874.25,965.0,4106082,2024-10-07
2024-10-14,1018.0789794921875,1020.9000244140625,1064.050048828125,989.8499755859375,1003.4000244140625,4143474,2024-10-14
2024-10-21,904.1945190429688,906.7000122070312,1029.9000244140625,902.0499877929688,1024.0,2871852,2024-10-21
2024-10-28,931.9675903320312,934.5499877929688,942.5499877929688,860.0499877929688,906.7000122070312,1183325,2024-10-28
2024-11-04,961.0469360351562,962.6500244140625,979.7000122070312,908.0999755859375,938.0,993161,2024-11-04
2024-11-11,931.1467895507812,932.7000122070312,981.4000244140625,904.75,962.6500244140625,712978,2024-11-11
2024-11-18,961.8955078125,963.5,983.7000122070312,934.8499755859375,934.8499755859375,1317342,2024-11-18
2024-11-25,964.5910034179688,966.2000122070312,996.7000122070312,952.9000244140625,972.0,1120932,2024-11-25
2024-12-02,967.0868530273438,968.7000122070312,986.75,954.2999877929688,958.0,1327698,2024-12-02
2024-12-09,952.660888671875,954.25,994.8499755859375,943.0,965.0,1653399,2024-12-09
2024-12-16,889.7658081054688,891.25,960.5,881.0,954.0,1440265,2024-12-16
2024-12-23,909.4329833984375,910.9500122070312,944.25,886.0999755859375,890.0,1352346,2024-12-23
2024-12-30,915.8722534179688,917.4000244140625,929.5,889.0,929.5,1012092,2024-12-30
2025-01-06,955.506103515625,957.0999755859375,998.0,895.3499755859375,914.0,20778081,2025-01-06
2025-01-13,982.910400390625,984.5499877929688,1014.0999755859375,891.0,959.0999755859375,8119442,2025-01-13
2025-01-20,802.9107055664062,804.25,1020.0,795.5,984.5499877929688,4805563,2025-01-20
2025-01-27,796.3217163085938,797.6500244140625,817.7000122070312,723.5999755859375,810.0,3347282,2025-01-27
2025-02-03,741.5131225585938,742.75,785.0,736.0,785.0,1646741,2025-02-03
2025-02-10,631.2470092773438,632.2999877929688,746.0999755859375,620.9000244140625,742.75,3334117,2025-02-10
2025-02-17,706.72119140625,707.9000244140625,733.9500122070312,618.0999755859375,638.5999755859375,6148356,2025-02-17
2025-02-24,646.9208984375,648.0,714.5999755859375,636.1500244140625,707.9000244140625,1258450,2025-02-24
2025-03-03,714.7577514648438,715.9500122070312,723.9000244140625,604.2000122070312,650.0499877929688,4687087,2025-03-03
2025-03-10,684.9573974609375,686.0999755859375,725.4000244140625,660.2999877929688,720.9500122070312,1271094,2025-03-10
2025-03-17,842.4946899414062,843.9000244140625,858.8499755859375,683.6500244140625,686.1500244140625,4779561,2025-03-17
2025-03-24,772.01220703125,773.2999877929688,862.5999755859375,766.0499877929688,843.9000244140625,3103664,2025-03-24
2025-03-31,727.9856567382812,729.2000122070312,783.9000244140625,722.9000244140625,773.2999877929688,1463295,2025-03-31
2025-04-07,736.32177734375,737.5499877929688,781.7000122070312,600.0,600.0,14869055,2025-04-07
2025-04-14,735.2734985351562,736.5,775.0499877929688,730.75,737.5499877929688,1605097,2025-04-14
2025-04-21,655.6063842773438,656.7000122070312,746.8499755859375,641.75,742.0,5011644,2025-04-21
2025-04-28,592.9609375,593.9500122070312,641.0,587.5,599.9500122070312,9973506,2025-04-28
2025-05-05,565.3070068359375,566.25,610.5,553.0,600.7999877929688,2459328,2025-05-05
2025-05-12,622.661376953125,623.7000122070312,634.4000244140625,568.0,588.0,11291121,2025-05-12
2025-05-19,612.4783325195312,613.5,633.5499877929688,605.25,626.2000122070312,2809113,2025-05-19
2025-05-26,605.2404174804688,606.25,619.0,587.4000244140625,613.5999755859375,2463373,2025-05-26
2025-06-02,655.6563110351562,656.75,672.9000244140625,587.0,600.0,29246944,2025-06-02
2025-06-09,649.6500244140625,649.6500244140625,676.9000244140625,637.5,663.0,8351040,2025-06-09
2025-06-16,627.1500244140625,627.1500244140625,656.5999755859375,619.7999877929688,637.9500122070312,10833226,2025-06-16
