Date,Adj Close_LIBERTSHOE.NS,Close_LIBERTSHOE.NS,High_LIBERTSHOE.NS,Low_LIBERTSHOE.NS,Open_LIBERTSHOE.NS,Volume_LIBERTSHOE.NS,Date
2022-03-14,145.95130920410156,147.64999389648438,153.0,146.0,147.25,259424,2022-03-14
2022-03-21,144.71568298339844,146.39999389648438,154.5500030517578,145.25,149.8000030517578,286232,2022-03-21
2022-03-28,149.75701904296875,151.5,153.89999389648438,144.14999389648438,146.39999389648438,335209,2022-03-28
2022-04-04,160.87759399414062,162.75,165.8000030517578,151.9499969482422,152.39999389648438,687952,2022-04-04
2022-04-11,161.5695343017578,163.4499969482422,171.39999389648438,162.0,162.75,544383,2022-04-11
2022-04-18,160.43276977539062,162.3000030517578,171.0,159.10000610351562,162.14999389648438,685466,2022-04-18
2022-04-25,164.3373260498047,166.25,178.0,154.4499969482422,160.8000030517578,2345037,2022-04-25
2022-05-02,152.72250366210938,154.5,174.3000030517578,150.0500030517578,163.35000610351562,514566,2022-05-02
2022-05-09,149.31219482421875,151.0500030517578,158.35000610351562,143.0500030517578,152.75,521302,2022-05-09
2022-05-16,156.33050537109375,158.14999389648438,165.89999389648438,149.35000610351562,151.9499969482422,594413,2022-05-16
2022-05-23,151.09149169921875,152.85000610351562,161.4499969482422,145.0,158.9499969482422,270814,2022-05-23
2022-05-30,148.37313842773438,150.10000610351562,156.85000610351562,149.0,154.0500030517578,612135,2022-05-30
2022-06-06,147.0386505126953,148.75,155.85000610351562,146.14999389648438,150.0,334468,2022-06-06
2022-06-13,135.12728881835938,136.6999969482422,150.4499969482422,136.0,146.8000030517578,225492,2022-06-13
2022-06-20,133.49627685546875,135.0500030517578,137.6999969482422,125.55000305175781,136.9499969482422,143761,2022-06-20
2022-06-27,138.24105834960938,139.85000610351562,146.14999389648438,135.10000610351562,136.9499969482422,204737,2022-06-27
2022-07-04,143.3812255859375,145.0500030517578,147.39999389648438,137.35000610351562,137.35000610351562,188874,2022-07-04
2022-07-11,142.98582458496094,144.64999389648438,151.0,142.0,145.0,225331,2022-07-11
2022-07-18,149.7075958251953,151.4499969482422,154.3000030517578,145.0,145.0,283477,2022-07-18
2022-07-25,151.93170166015625,153.6999969482422,155.0,149.0,149.0,164986,2022-07-25
2022-08-01,152.32711791992188,154.10000610351562,159.6999969482422,152.60000610351562,154.0,272733,2022-08-01
2022-08-08,160.3833465576172,162.25,168.5,154.10000610351562,154.10000610351562,730528,2022-08-08
2022-08-15,165.820068359375,167.75,175.0,156.8000030517578,162.25,1040081,2022-08-15
2022-08-22,170.56484985351562,172.5500030517578,176.35000610351562,163.60000610351562,168.8000030517578,682231,2022-08-22
2022-08-29,165.32582092285156,167.25,172.35000610351562,166.5500030517578,167.60000610351562,213025,2022-08-29
2022-09-05,173.38204956054688,175.39999389648438,185.5,166.5,168.25,1789837,2022-09-05
2022-09-12,185.68882751464844,187.85000610351562,199.10000610351562,174.0,176.4499969482422,2534758,2022-09-12
2022-09-19,219.4459228515625,222.0,231.6999969482422,183.5500030517578,188.14999389648438,6722389,2022-09-19
2022-09-26,305.1499938964844,305.1499938964844,313.95001220703125,212.75,224.5,13523627,2022-09-26
2022-10-03,337.45001220703125,337.45001220703125,346.79998779296875,311.0,314.04998779296875,4115077,2022-10-03
2022-10-10,416.20001220703125,416.20001220703125,442.0,331.0,335.0,5055121,2022-10-10
2022-10-17,356.1499938964844,356.1499938964844,416.0,342.20001220703125,415.0,2212326,2022-10-17
2022-10-24,301.8999938964844,301.8999938964844,362.1499938964844,301.8999938964844,356.95001220703125,937999,2022-10-24
2022-10-31,287.04998779296875,287.04998779296875,316.6499938964844,285.8500061035156,291.3500061035156,1514918,2022-10-31
2022-11-07,311.29998779296875,311.29998779296875,311.29998779296875,272.0,293.95001220703125,1248419,2022-11-07
2022-11-14,341.8500061035156,341.8500061035156,378.29998779296875,312.0,326.8500061035156,1510428,2022-11-14
2022-11-21,370.1000061035156,370.1000061035156,395.6000061035156,339.04998779296875,341.8500061035156,1047796,2022-11-21
2022-11-28,354.8999938964844,354.8999938964844,377.95001220703125,349.8999938964844,370.1000061035156,484772,2022-11-28
2022-12-05,319.6499938964844,319.6499938964844,359.79998779296875,313.0,356.70001220703125,361154,2022-12-05
2022-12-12,303.20001220703125,303.20001220703125,331.3999938964844,295.54998779296875,320.0,405644,2022-12-12
2022-12-19,254.89999389648438,254.89999389648438,308.79998779296875,254.89999389648438,307.6000061035156,436300,2022-12-19
2022-12-26,271.70001220703125,271.70001220703125,293.70001220703125,243.75,250.3000030517578,370675,2022-12-26
2023-01-02,272.6000061035156,272.6000061035156,297.3999938964844,270.25,273.6499938964844,281965,2023-01-02
2023-01-09,274.04998779296875,274.04998779296875,278.6499938964844,265.70001220703125,273.70001220703125,133772,2023-01-09
2023-01-16,270.04998779296875,270.04998779296875,284.0,265.1000061035156,271.0,154491,2023-01-16
2023-01-23,242.9499969482422,242.9499969482422,273.29998779296875,241.3000030517578,269.29998779296875,156452,2023-01-23
2023-01-30,246.25,246.25,267.25,241.10000610351562,245.75,151205,2023-01-30
2023-02-06,245.9499969482422,245.9499969482422,252.75,235.0500030517578,247.25,192725,2023-02-06
2023-02-13,220.8000030517578,220.8000030517578,250.0,205.3000030517578,247.14999389648438,572319,2023-02-13
2023-02-20,207.64999389648438,207.64999389648438,226.85000610351562,206.1999969482422,221.9499969482422,226016,2023-02-20
2023-02-27,214.10000610351562,214.10000610351562,217.60000610351562,201.89999389648438,208.6999969482422,197935,2023-02-27
2023-03-06,208.9499969482422,208.9499969482422,216.5500030517578,207.14999389648438,214.5,101260,2023-03-06
2023-03-13,198.85000610351562,198.85000610351562,209.9499969482422,191.25,209.9499969482422,161063,2023-03-13
2023-03-20,196.6999969482422,196.6999969482422,216.5,195.10000610351562,216.5,182615,2023-03-20
2023-03-27,194.64999389648438,194.64999389648438,198.10000610351562,181.1999969482422,197.6999969482422,263103,2023-03-27
2023-04-03,221.60000610351562,221.60000610351562,223.60000610351562,192.0500030517578,195.64999389648438,317615,2023-04-03
2023-04-10,221.5500030517578,221.5500030517578,228.0,215.5,224.5,286424,2023-04-10
2023-04-17,277.6000061035156,277.6000061035156,300.8999938964844,218.5,221.5500030517578,5452087,2023-04-17
2023-04-24,237.9499969482422,237.9499969482422,274.79998779296875,236.0,274.79998779296875,1249413,2023-04-24
2023-05-01,249.10000610351562,249.10000610351562,261.79998779296875,236.8000030517578,237.9499969482422,828095,2023-05-01
2023-05-08,247.0500030517578,247.0500030517578,254.5,243.25,250.4499969482422,398344,2023-05-08
2023-05-15,242.39999389648438,242.39999389648438,259.0,240.3000030517578,250.39999389648438,553662,2023-05-15
2023-05-22,241.89999389648438,241.89999389648438,245.0,237.60000610351562,243.4499969482422,266591,2023-05-22
2023-05-29,233.9499969482422,233.9499969482422,245.89999389648438,223.35000610351562,242.1999969482422,540900,2023-05-29
2023-06-05,225.10000610351562,225.10000610351562,236.6999969482422,223.5,235.9499969482422,432478,2023-06-05
2023-06-12,248.5500030517578,248.5500030517578,256.5,218.89999389648438,227.3000030517578,2719570,2023-06-12
2023-06-19,235.1999969482422,235.1999969482422,255.10000610351562,234.0500030517578,252.89999389648438,633294,2023-06-19
2023-06-26,240.1999969482422,240.1999969482422,244.85000610351562,232.89999389648438,235.89999389648438,293979,2023-06-26
2023-07-03,239.4499969482422,239.4499969482422,246.10000610351562,236.0500030517578,243.0,362395,2023-07-03
2023-07-10,231.14999389648438,231.14999389648438,241.0500030517578,229.25,241.0,240504,2023-07-10
2023-07-17,232.10000610351562,232.10000610351562,239.8000030517578,229.9499969482422,232.3000030517578,377693,2023-07-17
2023-07-24,229.60000610351562,229.60000610351562,238.1999969482422,227.64999389648438,232.6999969482422,382923,2023-07-24
2023-07-31,228.8000030517578,228.8000030517578,235.0,228.0,230.9499969482422,370889,2023-07-31
2023-08-07,233.85000610351562,233.85000610351562,241.5,228.0,230.0,671879,2023-08-07
2023-08-14,235.5500030517578,235.5500030517578,243.85000610351562,224.9499969482422,235.0,1008107,2023-08-14
2023-08-21,245.39999389648438,245.39999389648438,269.6000061035156,234.25,235.64999389648438,3151462,2023-08-21
2023-08-28,256.75,256.75,260.8999938964844,242.8000030517578,246.6999969482422,895162,2023-08-28
2023-09-04,259.95001220703125,259.95001220703125,268.95001220703125,252.35000610351562,256.1000061035156,953352,2023-09-04
2023-09-11,253.85000610351562,253.85000610351562,268.0,242.89999389648438,259.25,860799,2023-09-11
2023-09-18,246.8000030517578,246.8000030517578,258.20001220703125,243.6999969482422,253.85000610351562,365173,2023-09-18
2023-09-25,265.1000061035156,265.1000061035156,272.95001220703125,245.0,245.0,2450080,2023-09-25
2023-10-02,287.0,287.0,307.45001220703125,261.6000061035156,265.1000061035156,4793556,2023-10-02
2023-10-09,304.6000061035156,304.6000061035156,309.79998779296875,271.6000061035156,283.0,2035143,2023-10-09
2023-10-16,320.3500061035156,320.3500061035156,328.0,295.8999938964844,312.1499938964844,2117653,2023-10-16
2023-10-23,309.75,309.75,322.0,286.1000061035156,322.0,1287184,2023-10-23
2023-10-30,309.79998779296875,309.79998779296875,323.1499938964844,299.3500061035156,310.8999938964844,963991,2023-10-30
2023-11-06,288.0,288.0,322.8500061035156,285.5,310.70001220703125,1319296,2023-11-06
2023-11-13,287.3500061035156,287.3500061035156,296.5,285.8999938964844,288.95001220703125,364677,2023-11-13
2023-11-20,281.1000061035156,281.1000061035156,289.04998779296875,278.79998779296875,286.1000061035156,440822,2023-11-20
2023-11-27,282.79998779296875,282.79998779296875,288.79998779296875,278.25,281.1000061035156,278926,2023-11-27
2023-12-04,290.45001220703125,290.45001220703125,303.0,281.6499938964844,285.79998779296875,832779,2023-12-04
2023-12-11,286.8999938964844,286.8999938964844,294.95001220703125,285.79998779296875,291.95001220703125,321048,2023-12-11
2023-12-18,280.79998779296875,280.79998779296875,299.54998779296875,270.04998779296875,288.45001220703125,551536,2023-12-18
2023-12-25,278.70001220703125,278.70001220703125,290.75,278.0,280.79998779296875,317653,2023-12-25
2024-01-01,287.8999938964844,287.8999938964844,295.0,276.0,279.6000061035156,674640,2024-01-01
2024-01-08,294.70001220703125,294.70001220703125,298.95001220703125,285.25,289.25,874380,2024-01-08
2024-01-15,368.8500061035156,368.8500061035156,399.3500061035156,298.0,299.0,7274773,2024-01-15
2024-01-22,362.8500061035156,362.8500061035156,402.6000061035156,333.0,368.8500061035156,1403325,2024-01-22
2024-01-29,337.95001220703125,337.95001220703125,413.29998779296875,333.29998779296875,364.70001220703125,1436362,2024-01-29
2024-02-05,328.1499938964844,328.1499938964844,347.0,321.04998779296875,339.0,343589,2024-02-05
2024-02-12,306.70001220703125,306.70001220703125,335.0,302.0,334.75,328337,2024-02-12
2024-02-19,303.79998779296875,303.79998779296875,315.79998779296875,292.0,315.79998779296875,198665,2024-02-19
2024-02-26,294.95001220703125,294.95001220703125,314.0,279.1499938964844,308.8500061035156,173374,2024-02-26
2024-03-04,295.1499938964844,295.1499938964844,314.70001220703125,284.0,314.70001220703125,111318,2024-03-04
2024-03-11,261.1000061035156,261.1000061035156,299.0,250.60000610351562,295.1499938964844,151538,2024-03-11
2024-03-18,262.70001220703125,262.70001220703125,272.0,243.64999389648438,254.14999389648438,203104,2024-03-18
2024-03-25,276.6499938964844,276.6499938964844,287.0,261.0,262.70001220703125,180358,2024-03-25
2024-04-01,315.8999938964844,315.8999938964844,315.8999938964844,276.0,276.0,179148,2024-04-01
2024-04-08,307.6000061035156,307.6000061035156,323.0,303.0,323.0,95463,2024-04-08
2024-04-15,318.54998779296875,318.54998779296875,326.45001220703125,294.5,294.5,158718,2024-04-15
2024-04-22,330.45001220703125,330.45001220703125,353.0,313.0,324.79998779296875,383874,2024-04-22
2024-04-29,314.04998779296875,314.04998779296875,337.20001220703125,306.0,330.45001220703125,111777,2024-04-29
2024-05-06,316.1000061035156,316.1000061035156,319.8999938964844,293.0,319.8999938964844,190310,2024-05-06
2024-05-13,322.8500061035156,322.8500061035156,334.0,310.54998779296875,322.54998779296875,252845,2024-05-13
2024-05-20,308.1000061035156,308.1000061035156,325.6499938964844,302.0,325.6499938964844,121646,2024-05-20
2024-05-27,332.5,332.5,332.5,297.0,311.1000061035156,300662,2024-05-27
2024-06-03,345.5,345.5,354.0,300.1499938964844,349.1000061035156,576663,2024-06-03
2024-06-10,372.45001220703125,372.45001220703125,387.8999938964844,348.0,355.0,635253,2024-06-10
2024-06-17,368.79998779296875,368.79998779296875,391.0,351.04998779296875,372.45001220703125,461847,2024-06-17
2024-06-24,380.8999938964844,380.8999938964844,424.6499938964844,364.0,370.29998779296875,1178595,2024-06-24
2024-07-01,426.79998779296875,426.79998779296875,437.1499938964844,375.0,385.5,1199962,2024-07-01
2024-07-08,432.6499938964844,432.6499938964844,449.0,385.0,438.0,535084,2024-07-08
2024-07-15,388.3999938964844,388.3999938964844,435.6499938964844,385.29998779296875,430.0,324425,2024-07-15
2024-07-22,469.0,469.0,493.6499938964844,363.6000061035156,382.54998779296875,943689,2024-07-22
2024-07-29,538.5499877929688,538.5499877929688,539.7000122070312,467.25,479.8500061035156,963627,2024-07-29
2024-08-05,495.54998779296875,495.54998779296875,555.0,489.29998779296875,555.0,320326,2024-08-05
2024-08-12,505.04998779296875,505.04998779296875,535.0,490.20001220703125,517.0,215820,2024-08-12
2024-08-19,493.1499938964844,493.1499938964844,516.0,490.1000061035156,506.0,101883,2024-08-19
2024-08-26,465.1499938964844,465.1499938964844,501.8999938964844,448.04998779296875,493.0,137996,2024-08-26
2024-09-02,465.8500061035156,465.8500061035156,478.0,450.20001220703125,469.95001220703125,53928,2024-09-02
2024-09-09,445.1499938964844,445.1499938964844,470.0,436.0,464.8500061035156,49091,2024-09-09
2024-09-16,488.3999938964844,488.3999938964844,522.25,442.0,454.0,135477,2024-09-16
2024-09-23,512.0999755859375,512.0999755859375,527.5999755859375,470.0,488.3999938964844,119793,2024-09-23
2024-09-30,493.25,493.25,520.0,488.0,512.0999755859375,44829,2024-09-30
2024-10-07,512.7000122070312,512.7000122070312,520.0,469.0,473.0,53629,2024-10-07
2024-10-14,559.5999755859375,559.5999755859375,569.5999755859375,501.0,512.7000122070312,140020,2024-10-14
2024-10-21,487.8999938964844,487.8999938964844,564.0,470.1000061035156,558.0,89217,2024-10-21
2024-10-28,535.0,535.0,550.0,465.1499938964844,465.1499938964844,40674,2024-10-28
2024-11-04,548.5999755859375,548.5999755859375,553.0,510.6000061035156,535.0,52716,2024-11-04
2024-11-11,482.6000061035156,482.6000061035156,568.0,471.1000061035156,545.0,73632,2024-11-11
2024-11-18,461.70001220703125,461.70001220703125,494.8999938964844,454.0,482.70001220703125,49673,2024-11-18
2024-11-25,469.1499938964844,469.1499938964844,479.6499938964844,450.0,473.45001220703125,59713,2024-11-25
2024-12-02,480.3500061035156,480.3500061035156,511.3999938964844,461.29998779296875,461.29998779296875,97990,2024-12-02
2024-12-09,481.6000061035156,481.6000061035156,520.0,468.04998779296875,487.0,116296,2024-12-09
2024-12-16,509.04998779296875,509.04998779296875,563.4500122070312,483.8500061035156,483.8999938964844,239894,2024-12-16
2024-12-23,488.04998779296875,488.04998779296875,519.9000244140625,465.25,511.8500061035156,142012,2024-12-23
2024-12-30,491.8999938964844,491.8999938964844,505.04998779296875,477.8500061035156,485.20001220703125,74634,2024-12-30
2025-01-06,473.0,473.0,517.0,470.1499938964844,491.8999938964844,66000,2025-01-06
2025-01-13,470.79998779296875,470.79998779296875,476.79998779296875,435.79998779296875,470.0,55876,2025-01-13
2025-01-20,417.6000061035156,417.6000061035156,482.0,412.0,468.54998779296875,120591,2025-01-20
2025-01-27,423.1000061035156,423.1000061035156,433.45001220703125,364.20001220703125,413.79998779296875,308273,2025-01-27
2025-02-03,461.75,461.75,474.95001220703125,410.04998779296875,417.8999938964844,334746,2025-02-03
2025-02-10,374.45001220703125,374.45001220703125,461.0,365.1499938964844,453.1000061035156,134456,2025-02-10
2025-02-17,343.04998779296875,343.04998779296875,377.0,330.0,377.0,170238,2025-02-17
2025-02-24,308.1000061035156,308.1000061035156,348.95001220703125,299.04998779296875,343.0,113127,2025-02-24
2025-03-03,320.6000061035156,320.6000061035156,332.29998779296875,276.0,306.70001220703125,336185,2025-03-03
2025-03-10,289.29998779296875,289.29998779296875,324.8999938964844,286.79998779296875,324.8999938964844,141458,2025-03-10
2025-03-17,333.25,333.25,336.95001220703125,282.0,289.20001220703125,241764,2025-03-17
2025-03-24,321.29998779296875,321.29998779296875,361.20001220703125,315.0,336.3999938964844,274793,2025-03-24
2025-03-31,318.04998779296875,318.04998779296875,337.0,315.04998779296875,321.29998779296875,71289,2025-03-31
2025-04-07,317.3999938964844,317.3999938964844,324.45001220703125,293.04998779296875,300.0,72774,2025-04-07
2025-04-14,339.8500061035156,339.8500061035156,349.0,317.3999938964844,317.3999938964844,108279,2025-04-14
2025-04-21,404.29998779296875,404.29998779296875,458.8999938964844,348.3999938964844,348.3999938964844,1809510,2025-04-21
2025-04-28,386.75,386.75,412.95001220703125,379.0,408.8999938964844,104052,2025-04-28
2025-05-05,395.1000061035156,395.1000061035156,462.29998779296875,378.54998779296875,391.8500061035156,723782,2025-05-05
2025-05-12,420.8500061035156,420.8500061035156,439.8500061035156,404.0,404.0,187388,2025-05-12
2025-05-19,463.45001220703125,463.45001220703125,470.0,405.20001220703125,423.1000061035156,652089,2025-05-19
2025-05-26,434.20001220703125,434.20001220703125,466.8500061035156,424.8999938964844,463.0,340925,2025-05-26
2025-06-02,420.54998779296875,420.54998779296875,438.70001220703125,415.25,438.70001220703125,145565,2025-06-02
2025-06-09,415.04998779296875,415.04998779296875,458.95001220703125,410.3500061035156,418.0,323145,2025-06-09
2025-06-16,406.0,406.0,429.0,400.0,429.0,38671,2025-06-16
2025-06-23,404.3999938964844,404.3999938964844,413.8999938964844,395.0,406.0,41016,2025-06-23
2025-06-30,399.3999938964844,399.3999938964844,411.0,395.1000061035156,408.3999938964844,47760,2025-06-30
2025-07-07,389.04998779296875,389.04998779296875,403.79998779296875,386.0,399.95001220703125,36714,2025-07-07
2025-07-14,376.25,376.25,390.5,370.1499938964844,387.25,19668,2025-07-14
